Orthogroup	Prbd	Praz
OG0000545	Prbd.g_00650	Praz.g_01736
OG0000546	Prbd.g_00649	Praz.g_01735
OG0000547	Prbd.g_00648	Praz.g_01734
OG0000548	Prbd.g_00647	Praz.g_01733
OG0000549	Prbd.g_00645	Praz.g_01731
OG0000550	Prbd.g_00644	Praz.g_01730
OG0000551	Prbd.g_00643	Praz.g_01729
OG0000552	Prbd.g_00642	Praz.g_01728
OG0000553	Prbd.g_00641	Praz.g_01727
OG0000554	Prbd.g_00640	Praz.g_01726
OG0000555	Prbd.g_00639	Praz.g_01725
OG0000556	Prbd.g_00638	Praz.g_01724
OG0000557	Prbd.g_00637	Praz.g_01723
OG0000558	Prbd.g_00636	Praz.g_01722
OG0000559	Prbd.g_00635	Praz.g_01721
OG0000560	Prbd.g_00634	Praz.g_01720
OG0000561	Prbd.g_00633	Praz.g_01719
OG0000562	Prbd.g_00632	Praz.g_01718
OG0000563	Prbd.g_00631	Praz.g_01717
OG0000564	Prbd.g_00630	Praz.g_01716
OG0000565	Prbd.g_00629	Praz.g_01715
OG0000566	Prbd.g_00628	Praz.g_01714
OG0000567	Prbd.g_00627	Praz.g_01713
OG0000568	Prbd.g_00626	Praz.g_01712
OG0000569	Prbd.g_00623	Praz.g_01709
OG0000570	Prbd.g_00622	Praz.g_01708
OG0000571	Prbd.g_00620	Praz.g_01706
OG0000572	Prbd.g_00619	Praz.g_01705
OG0000573	Prbd.g_00618	Praz.g_01704
OG0000574	Prbd.g_00617	Praz.g_01703
OG0000575	Prbd.g_00616	Praz.g_01702
OG0000576	Prbd.g_00615	Praz.g_01701
OG0000577	Prbd.g_00614	Praz.g_01700
OG0000578	Prbd.g_00613	Praz.g_01699
OG0000579	Prbd.g_00612	Praz.g_01698
OG0000580	Prbd.g_00611	Praz.g_01697
OG0000581	Prbd.g_00610	Praz.g_01696
OG0000582	Prbd.g_00609	Praz.g_01695
OG0000583	Prbd.g_00608	Praz.g_01694
OG0000584	Prbd.g_00606	Praz.g_01692
OG0000585	Prbd.g_00605	Praz.g_01691
OG0000586	Prbd.g_00604	Praz.g_01690
OG0000587	Prbd.g_00603	Praz.g_01689
OG0000588	Prbd.g_00602	Praz.g_01688
OG0000589	Prbd.g_00601	Praz.g_01687
OG0000590	Prbd.g_00600	Praz.g_01686
OG0000591	Prbd.g_00599	Praz.g_01685
OG0000592	Prbd.g_00598	Praz.g_01684
OG0000593	Prbd.g_00597	Praz.g_01683
OG0000594	Prbd.g_00596	Praz.g_01682
OG0000595	Prbd.g_00595	Praz.g_01681
OG0000596	Prbd.g_00594	Praz.g_01680
OG0000597	Prbd.g_00590	Praz.g_01676
OG0000598	Prbd.g_00589	Praz.g_01675
OG0000599	Prbd.g_00588	Praz.g_01674
OG0000600	Prbd.g_00587	Praz.g_01673
OG0000601	Prbd.g_00586	Praz.g_01672
OG0000602	Prbd.g_00585	Praz.g_01671
OG0000603	Prbd.g_00584	Praz.g_01670
OG0000604	Prbd.g_00583	Praz.g_01669
OG0000605	Prbd.g_00582	Praz.g_01668
OG0000606	Prbd.g_00581	Praz.g_01667
OG0000607	Prbd.g_00580	Praz.g_01666
OG0000608	Prbd.g_00579	Praz.g_01665
OG0000609	Prbd.g_00577	Praz.g_01663
OG0000610	Prbd.g_00576	Praz.g_01662
OG0000611	Prbd.g_00574	Praz.g_01660
OG0000612	Prbd.g_00573	Praz.g_01659
OG0000613	Prbd.g_00571	Praz.g_01657
OG0000614	Prbd.g_00565	Praz.g_01651
OG0000615	Prbd.g_00564	Praz.g_01650
OG0000616	Prbd.g_00563	Praz.g_01649
OG0000617	Prbd.g_00561	Praz.g_01647
OG0000618	Prbd.g_00560	Praz.g_01646
OG0000619	Prbd.g_00559	Praz.g_01645
OG0000620	Prbd.g_00557	Praz.g_01643
OG0000621	Prbd.g_00556	Praz.g_01642
OG0000622	Prbd.g_00555	Praz.g_01641
OG0000623	Prbd.g_00554	Praz.g_01640
OG0000624	Prbd.g_00552	Praz.g_01638
OG0000625	Prbd.g_00551	Praz.g_01637
OG0000626	Prbd.g_00550	Praz.g_01636
OG0000627	Prbd.g_00549	Praz.g_01635
OG0000628	Prbd.g_00548	Praz.g_01634
OG0000629	Prbd.g_00547	Praz.g_01633
OG0000630	Prbd.g_00545	Praz.g_01631
OG0000631	Prbd.g_00544	Praz.g_01630
OG0000632	Prbd.g_00540	Praz.g_01626
OG0000633	Prbd.g_00539	Praz.g_01625
OG0000634	Prbd.g_00008	Praz.g_01606
OG0000635	Prbd.g_00010	Praz.g_01604
OG0000636	Prbd.g_00011	Praz.g_01603
OG0000637	Prbd.g_00013	Praz.g_01601
OG0000638	Prbd.g_00014	Praz.g_01600
OG0000639	Prbd.g_00015	Praz.g_01599
OG0000640	Prbd.g_00016	Praz.g_01598
OG0000641	Prbd.g_00017	Praz.g_01597
OG0000642	Prbd.g_00018	Praz.g_01596
OG0000643	Prbd.g_00019	Praz.g_01595
OG0000644	Prbd.g_00021	Praz.g_01593
OG0000645	Prbd.g_00022	Praz.g_01592
OG0000646	Prbd.g_00023	Praz.g_01591
OG0000647	Prbd.g_00024	Praz.g_01590
OG0000648	Prbd.g_00025	Praz.g_01589
OG0000649	Prbd.g_00026	Praz.g_01588
OG0000650	Prbd.g_00027	Praz.g_01587
OG0000651	Prbd.g_00028	Praz.g_01586
OG0000652	Prbd.g_00030	Praz.g_01584
OG0000653	Prbd.g_00047	Praz.g_01569
OG0000654	Prbd.g_00049	Praz.g_01567
OG0000655	Prbd.g_00058	Praz.g_01558
OG0000656	Prbd.g_00062	Praz.g_01554
OG0000657	Prbd.g_00066	Praz.g_01547
OG0000658	Prbd.g_00067	Praz.g_01546
OG0000659	Prbd.g_00068	Praz.g_01545
OG0000660	Prbd.g_00080	Praz.g_01534
OG0000661	Prbd.g_00089	Praz.g_01525
OG0000662	Prbd.g_00091	Praz.g_01523
OG0000663	Prbd.g_00093	Praz.g_01521
OG0000664	Prbd.g_00094	Praz.g_01520
OG0000665	Prbd.g_00095	Praz.g_01519
OG0000666	Prbd.g_00096	Praz.g_01518
OG0000667	Prbd.g_00097	Praz.g_01517
OG0000668	Prbd.g_00098	Praz.g_01516
OG0000669	Prbd.g_00099	Praz.g_01515
OG0000670	Prbd.g_00101	Praz.g_01513
OG0000671	Prbd.g_00102	Praz.g_01512
OG0000672	Prbd.g_00103	Praz.g_01511
OG0000673	Prbd.g_00104	Praz.g_01510
OG0000674	Prbd.g_00105	Praz.g_01509
OG0000675	Prbd.g_00106	Praz.g_01508
OG0000676	Prbd.g_00108	Praz.g_01506
OG0000677	Prbd.g_00110	Praz.g_01504
OG0000678	Prbd.g_00111	Praz.g_01503
OG0000679	Prbd.g_00112	Praz.g_01502
OG0000680	Prbd.g_00113	Praz.g_01501
OG0000681	Prbd.g_00114	Praz.g_01500
OG0000682	Prbd.g_00115	Praz.g_01499
OG0000683	Prbd.g_00116	Praz.g_01498
OG0000684	Prbd.g_00117	Praz.g_01497
OG0000685	Prbd.g_00118	Praz.g_01496
OG0000686	Prbd.g_00119	Praz.g_01495
OG0000687	Prbd.g_00120	Praz.g_01494
OG0000688	Prbd.g_00121	Praz.g_01493
OG0000689	Prbd.g_00122	Praz.g_01492
OG0000690	Prbd.g_00123	Praz.g_01491
OG0000691	Prbd.g_00125	Praz.g_01489
OG0000692	Prbd.g_00126	Praz.g_01488
OG0000693	Prbd.g_00127	Praz.g_01487
OG0000694	Prbd.g_00128	Praz.g_01486
OG0000695	Prbd.g_00129	Praz.g_01485
OG0000696	Prbd.g_00130	Praz.g_01484
OG0000697	Prbd.g_00132	Praz.g_01482
OG0000698	Prbd.g_00133	Praz.g_01481
OG0000699	Prbd.g_00137	Praz.g_01477
OG0000700	Prbd.g_00138	Praz.g_01476
OG0000701	Prbd.g_00139	Praz.g_01475
OG0000702	Prbd.g_00140	Praz.g_01474
OG0000703	Prbd.g_00141	Praz.g_01473
OG0000704	Prbd.g_00142	Praz.g_01472
OG0000705	Prbd.g_00144	Praz.g_01470
OG0000706	Prbd.g_00145	Praz.g_01469
OG0000707	Prbd.g_00146	Praz.g_01468
OG0000708	Prbd.g_00147	Praz.g_01467
OG0000709	Prbd.g_00148	Praz.g_01466
OG0000710	Prbd.g_00149	Praz.g_01465
OG0000711	Prbd.g_00150	Praz.g_01464
OG0000712	Prbd.g_00151	Praz.g_01463
OG0000713	Prbd.g_00152	Praz.g_01462
OG0000714	Prbd.g_00154	Praz.g_01460
OG0000715	Prbd.g_00155	Praz.g_01459
OG0000716	Prbd.g_00156	Praz.g_01458
OG0000717	Prbd.g_00157	Praz.g_01457
OG0000718	Prbd.g_00158	Praz.g_01456
OG0000719	Prbd.g_00160	Praz.g_01454
OG0000720	Prbd.g_00162	Praz.g_01452
OG0000721	Prbd.g_00163	Praz.g_01451
OG0000722	Prbd.g_00190	Praz.g_01424
OG0000723	Prbd.g_00194	Praz.g_01420
OG0000724	Prbd.g_00197	Praz.g_01417
OG0000725	Prbd.g_00198	Praz.g_01416
OG0000726	Prbd.g_00199	Praz.g_01415
OG0000727	Prbd.g_00200	Praz.g_01414
OG0000728	Prbd.g_00201	Praz.g_01413
OG0000729	Prbd.g_00203	Praz.g_01411
OG0000730	Prbd.g_00204	Praz.g_01410
OG0000731	Prbd.g_00206	Praz.g_01408
OG0000732	Prbd.g_00207	Praz.g_01407
OG0000733	Prbd.g_00208	Praz.g_01406
OG0000734	Prbd.g_00209	Praz.g_01405
OG0000735	Prbd.g_00210	Praz.g_01404
OG0000736	Prbd.g_00212	Praz.g_01402
OG0000737	Prbd.g_00213	Praz.g_01401
OG0000738	Prbd.g_00215	Praz.g_01399
OG0000739	Prbd.g_00216	Praz.g_01398
OG0000740	Prbd.g_00217	Praz.g_01397
OG0000741	Prbd.g_00219	Praz.g_01395
OG0000742	Prbd.g_00220	Praz.g_01394
OG0000743	Prbd.g_00223	Praz.g_01391
OG0000744	Prbd.g_00224	Praz.g_01390
OG0000745	Prbd.g_00226	Praz.g_01388
OG0000746	Prbd.g_00227	Praz.g_01387
OG0000747	Prbd.g_00228	Praz.g_01386
OG0000748	Prbd.g_00229	Praz.g_01385
OG0000749	Prbd.g_00230	Praz.g_01384
OG0000750	Prbd.g_00231	Praz.g_01383
OG0000751	Prbd.g_00233	Praz.g_01381
OG0000752	Prbd.g_00234	Praz.g_01380
OG0000753	Prbd.g_00235	Praz.g_01379
OG0000754	Prbd.g_00236	Praz.g_01378
OG0000755	Prbd.g_00238	Praz.g_01376
OG0000756	Prbd.g_00239	Praz.g_01375
OG0000757	Prbd.g_00240	Praz.g_01374
OG0000758	Prbd.g_00241	Praz.g_01373
OG0000759	Prbd.g_00242	Praz.g_01372
OG0000760	Prbd.g_00243	Praz.g_01371
OG0000761	Prbd.g_00244	Praz.g_01370
OG0000762	Prbd.g_00246	Praz.g_01368
OG0000763	Prbd.g_00247	Praz.g_01367
OG0000764	Prbd.g_00248	Praz.g_01366
OG0000765	Prbd.g_00249	Praz.g_01365
OG0000766	Prbd.g_00250	Praz.g_01364
OG0000767	Prbd.g_00251	Praz.g_01363
OG0000768	Prbd.g_00252	Praz.g_01362
OG0000769	Prbd.g_00253	Praz.g_01361
OG0000770	Prbd.g_00254	Praz.g_01360
OG0000771	Prbd.g_00255	Praz.g_01359
OG0000772	Prbd.g_00256	Praz.g_01358
OG0000773	Prbd.g_00258	Praz.g_01356
OG0000774	Prbd.g_00259	Praz.g_01355
OG0000775	Prbd.g_00260	Praz.g_01354
OG0000776	Prbd.g_00261	Praz.g_01353
OG0000777	Prbd.g_00262	Praz.g_01352
OG0000778	Prbd.g_00263	Praz.g_01351
OG0000779	Prbd.g_00265	Praz.g_01349
OG0000780	Prbd.g_00266	Praz.g_01348
OG0000781	Prbd.g_00267	Praz.g_01347
OG0000782	Prbd.g_00269	Praz.g_01345
OG0000783	Prbd.g_00270	Praz.g_01344
OG0000784	Prbd.g_00271	Praz.g_01343
OG0000785	Prbd.g_00272	Praz.g_01342
OG0000786	Prbd.g_00273	Praz.g_01341
OG0000787	Prbd.g_00275	Praz.g_01339
OG0000788	Prbd.g_00276	Praz.g_01338
OG0000789	Prbd.g_00277	Praz.g_01337
OG0000790	Prbd.g_00278	Praz.g_01336
OG0000791	Prbd.g_00279	Praz.g_01335
OG0000792	Prbd.g_00280	Praz.g_01334
OG0000793	Prbd.g_00281	Praz.g_01333
OG0000794	Prbd.g_00282	Praz.g_01332
OG0000795	Prbd.g_00283	Praz.g_01331
OG0000796	Prbd.g_00285	Praz.g_01329
OG0000797	Prbd.g_00287	Praz.g_01327
OG0000798	Prbd.g_00288	Praz.g_01326
OG0000799	Prbd.g_00289	Praz.g_01325
OG0000800	Prbd.g_00290	Praz.g_01324
OG0000801	Prbd.g_00291	Praz.g_01323
OG0000802	Prbd.g_00293	Praz.g_01321
OG0000803	Prbd.g_00294	Praz.g_01320
OG0000804	Prbd.g_00309	Praz.g_01308
OG0000805	Prbd.g_00311	Praz.g_01306
OG0000806	Prbd.g_00312	Praz.g_01305
OG0000807	Prbd.g_00313	Praz.g_01304
OG0000808	Prbd.g_00314	Praz.g_01303
OG0000809	Prbd.g_00318	Praz.g_01299
OG0000810	Prbd.g_00319	Praz.g_01298
OG0000811	Prbd.g_00320	Praz.g_01297
OG0000812	Prbd.g_00321	Praz.g_01296
OG0000813	Prbd.g_00322	Praz.g_01294
OG0000814	Prbd.g_00323	Praz.g_01293
OG0000815	Prbd.g_00324	Praz.g_01292
OG0000816	Prbd.g_00326	Praz.g_01290
OG0000817	Prbd.g_00329	Praz.g_01287
OG0000818	Prbd.g_00330	Praz.g_01286
OG0000819	Prbd.g_00332	Praz.g_01284
OG0000820	Prbd.g_00333	Praz.g_01283
OG0000821	Prbd.g_00334	Praz.g_01282
OG0000822	Prbd.g_00335	Praz.g_01281
OG0000823	Prbd.g_00338	Praz.g_00064
OG0000824	Prbd.g_00339	Praz.g_00065
OG0000825	Prbd.g_00341	Praz.g_00067
OG0000826	Prbd.g_00342	Praz.g_00068
OG0000827	Prbd.g_00343	Praz.g_00069
OG0000828	Prbd.g_00345	Praz.g_00071
OG0000829	Prbd.g_00370	Praz.g_00096
OG0000830	Prbd.g_00380	Praz.g_00105
OG0000831	Prbd.g_00383	Praz.g_00108
OG0000832	Prbd.g_00384	Praz.g_00109
OG0000833	Prbd.g_00391	Praz.g_00116
OG0000834	Prbd.g_00395	Praz.g_00060
OG0000835	Prbd.g_00399	Praz.g_00056
OG0000836	Prbd.g_00401	Praz.g_00054
OG0000837	Prbd.g_00414	Praz.g_00040
OG0000838	Prbd.g_00428	Praz.g_00024
OG0000839	Prbd.g_00429	Praz.g_00023
OG0000840	Prbd.g_00434	Praz.g_00018
OG0000841	Prbd.g_00449	Praz.g_00011
OG0000842	Prbd.g_00453	Praz.g_00007
OG0000843	Prbd.g_00455	Praz.g_00005
OG0000844	Prbd.g_00456	Praz.g_00004
OG0000845	Prbd.g_00457	Praz.g_00003
OG0000846	Prbd.g_00458	Praz.g_00002
OG0000847	Prbd.g_00459	Praz.g_00001
OG0000848	Prbd.g_00460	Praz.g_00763
OG0000849	Prbd.g_00461	Praz.g_00762
OG0000850	Prbd.g_00462	Praz.g_00761
OG0000851	Prbd.g_00464	Praz.g_00759
OG0000852	Prbd.g_00467	Praz.g_00756
OG0000853	Prbd.g_00469	Praz.g_00754
OG0000854	Prbd.g_00470	Praz.g_00753
OG0000855	Prbd.g_00471	Praz.g_00751
OG0000856	Prbd.g_00472	Praz.g_00750
OG0000857	Prbd.g_00473	Praz.g_00749
OG0000858	Prbd.g_00475	Praz.g_00747
OG0000859	Prbd.g_00476	Praz.g_00746
OG0000860	Prbd.g_00477	Praz.g_00745
OG0000861	Prbd.g_00478	Praz.g_00744
OG0000862	Prbd.g_00479	Praz.g_00743
OG0000863	Prbd.g_00480	Praz.g_00742
OG0000864	Prbd.g_00481	Praz.g_00741
OG0000865	Prbd.g_00482	Praz.g_00740
OG0000866	Prbd.g_00483	Praz.g_00739
OG0000867	Prbd.g_00486	Praz.g_00736
OG0000868	Prbd.g_00488	Praz.g_00734
OG0000869	Prbd.g_00489	Praz.g_00733
OG0000870	Prbd.g_00490	Praz.g_00732
OG0000871	Prbd.g_00491	Praz.g_00731
OG0000872	Prbd.g_00492	Praz.g_00730
OG0000873	Prbd.g_00493	Praz.g_00729
OG0000874	Prbd.g_00494	Praz.g_00728
OG0000875	Prbd.g_00495	Praz.g_00727
OG0000876	Prbd.g_00497	Praz.g_00725
OG0000877	Prbd.g_00498	Praz.g_00724
OG0000878	Prbd.g_00499	Praz.g_00723
OG0000879	Prbd.g_00500	Praz.g_00722
OG0000880	Prbd.g_00501	Praz.g_00721
OG0000881	Prbd.g_00502	Praz.g_00720
OG0000882	Prbd.g_00503	Praz.g_00719
OG0000883	Prbd.g_00504	Praz.g_00718
OG0000884	Prbd.g_00505	Praz.g_00717
OG0000885	Prbd.g_00506	Praz.g_00716
OG0000886	Prbd.g_00507	Praz.g_00715
OG0000887	Prbd.g_00508	Praz.g_00714
OG0000888	Prbd.g_00509	Praz.g_00713
OG0000889	Prbd.g_00510	Praz.g_00712
OG0000890	Prbd.g_00511	Praz.g_00711
OG0000891	Prbd.g_00512	Praz.g_00710
OG0000892	Prbd.g_00513	Praz.g_00709
OG0000893	Prbd.g_00514	Praz.g_00708
OG0000894	Prbd.g_00516	Praz.g_00706
OG0000895	Prbd.g_00517	Praz.g_00705
OG0000896	Prbd.g_00519	Praz.g_00703
OG0000897	Prbd.g_00520	Praz.g_00702
OG0000898	Prbd.g_00521	Praz.g_00701
OG0000899	Prbd.g_00522	Praz.g_00700
OG0000900	Prbd.g_00524	Praz.g_00698
OG0000901	Prbd.g_01858	Praz.g_01205
OG0000902	Prbd.g_01812	Praz.g_01191
OG0000903	Prbd.g_01811	Praz.g_01190
OG0000904	Prbd.g_01810	Praz.g_01189
OG0000905	Prbd.g_01809	Praz.g_01188
OG0000906	Prbd.g_01808	Praz.g_01187
OG0000907	Prbd.g_01806	Praz.g_01185
OG0000908	Prbd.g_01805	Praz.g_01184
OG0000909	Prbd.g_01804	Praz.g_01183
OG0000910	Prbd.g_01803	Praz.g_01182
OG0000911	Prbd.g_01802	Praz.g_01181
OG0000912	Prbd.g_01799	Praz.g_01178
OG0000913	Prbd.g_01798	Praz.g_01177
OG0000914	Prbd.g_01797	Praz.g_01176
OG0000915	Prbd.g_01795	Praz.g_01174
OG0000916	Prbd.g_01794	Praz.g_01173
OG0000917	Prbd.g_01793	Praz.g_01172
OG0000918	Prbd.g_01792	Praz.g_01171
OG0000919	Prbd.g_01791	Praz.g_01170
OG0000920	Prbd.g_01790	Praz.g_01169
OG0000921	Prbd.g_01788	Praz.g_01167
OG0000922	Prbd.g_01787	Praz.g_01166
OG0000923	Prbd.g_01782	Praz.g_01157
OG0000924	Prbd.g_01781	Praz.g_01156
OG0000925	Prbd.g_01778	Praz.g_01153
OG0000926	Prbd.g_01777	Praz.g_01152
OG0000927	Prbd.g_01776	Praz.g_01151
OG0000928	Prbd.g_01774	Praz.g_01149
OG0000929	Prbd.g_01772	Praz.g_01147
OG0000930	Prbd.g_01770	Praz.g_01145
OG0000931	Prbd.g_01769	Praz.g_01144
OG0000932	Prbd.g_01766	Praz.g_01141
OG0000933	Prbd.g_01762	Praz.g_01137
OG0000934	Prbd.g_01761	Praz.g_01136
OG0000935	Prbd.g_01760	Praz.g_01135
OG0000936	Prbd.g_01759	Praz.g_01134
OG0000937	Prbd.g_01758	Praz.g_01133
OG0000938	Prbd.g_01757	Praz.g_01132
OG0000939	Prbd.g_01756	Praz.g_01131
OG0000940	Prbd.g_01755	Praz.g_01130
OG0000941	Prbd.g_01754	Praz.g_01129
OG0000942	Prbd.g_01753	Praz.g_01128
OG0000943	Prbd.g_01752	Praz.g_01127
OG0000944	Prbd.g_01751	Praz.g_01126
OG0000945	Prbd.g_01750	Praz.g_01125
OG0000946	Prbd.g_01749	Praz.g_01124
OG0000947	Prbd.g_01748	Praz.g_01123
OG0000948	Prbd.g_01747	Praz.g_01122
OG0000949	Prbd.g_01746	Praz.g_01121
OG0000950	Prbd.g_01736	Praz.g_01097
OG0000951	Prbd.g_01707	Praz.g_01059
OG0000952	Prbd.g_01706	Praz.g_01058
OG0000953	Prbd.g_01705	Praz.g_01057
OG0000954	Prbd.g_01704	Praz.g_01056
OG0000955	Prbd.g_01703	Praz.g_01055
OG0000956	Prbd.g_01701	Praz.g_01053
OG0000957	Prbd.g_01700	Praz.g_01052
OG0000958	Prbd.g_01699	Praz.g_01051
OG0000959	Prbd.g_01698	Praz.g_01050
OG0000960	Prbd.g_01697	Praz.g_01049
OG0000961	Prbd.g_01696	Praz.g_01048
OG0000962	Prbd.g_01695	Praz.g_01047
OG0000963	Prbd.g_01694	Praz.g_01046
OG0000964	Prbd.g_01693	Praz.g_01045
OG0000965	Prbd.g_01691	Praz.g_01043
OG0000966	Prbd.g_01690	Praz.g_01042
OG0000967	Prbd.g_01687	Praz.g_01039
OG0000968	Prbd.g_01686	Praz.g_01038
OG0000969	Prbd.g_01685	Praz.g_01037
OG0000970	Prbd.g_01684	Praz.g_01036
OG0000971	Prbd.g_01683	Praz.g_01035
OG0000972	Prbd.g_01682	Praz.g_01034
OG0000973	Prbd.g_01680	Praz.g_01032
OG0000974	Prbd.g_01679	Praz.g_01031
OG0000975	Prbd.g_01678	Praz.g_01030
OG0000976	Prbd.g_01677	Praz.g_01029
OG0000977	Prbd.g_01676	Praz.g_01028
OG0000978	Prbd.g_01675	Praz.g_01027
OG0000979	Prbd.g_01674	Praz.g_01026
OG0000980	Prbd.g_01673	Praz.g_01025
OG0000981	Prbd.g_01672	Praz.g_01024
OG0000982	Prbd.g_01671	Praz.g_01023
OG0000983	Prbd.g_01670	Praz.g_01022
OG0000984	Prbd.g_01666	Praz.g_01018
OG0000985	Prbd.g_01665	Praz.g_01017
OG0000986	Prbd.g_01664	Praz.g_01016
OG0000987	Prbd.g_01662	Praz.g_01014
OG0000988	Prbd.g_01661	Praz.g_01013
OG0000989	Prbd.g_01660	Praz.g_01012
OG0000990	Prbd.g_01659	Praz.g_01011
OG0000991	Prbd.g_01658	Praz.g_01010
OG0000992	Prbd.g_01657	Praz.g_01009
OG0000993	Prbd.g_01656	Praz.g_01008
OG0000994	Prbd.g_01655	Praz.g_01007
OG0000995	Prbd.g_01654	Praz.g_01006
OG0000996	Prbd.g_01653	Praz.g_01005
OG0000997	Prbd.g_01651	Praz.g_01003
OG0000998	Prbd.g_01648	Praz.g_01000
OG0000999	Prbd.g_01646	Praz.g_00998
OG0001000	Prbd.g_01645	Praz.g_00997
OG0001001	Prbd.g_01644	Praz.g_00996
OG0001002	Prbd.g_01642	Praz.g_00994
OG0001003	Prbd.g_01641	Praz.g_00993
OG0001004	Prbd.g_01640	Praz.g_00992
OG0001005	Prbd.g_01639	Praz.g_00991
OG0001006	Prbd.g_01637	Praz.g_00989
OG0001007	Prbd.g_01636	Praz.g_00988
OG0001008	Prbd.g_01635	Praz.g_00987
OG0001009	Prbd.g_01634	Praz.g_00986
OG0001010	Prbd.g_01633	Praz.g_00985
OG0001011	Prbd.g_01632	Praz.g_00984
OG0001012	Prbd.g_01631	Praz.g_00983
OG0001013	Prbd.g_01630	Praz.g_00982
OG0001014	Prbd.g_01629	Praz.g_00981
OG0001015	Prbd.g_01628	Praz.g_00980
OG0001016	Prbd.g_01627	Praz.g_00979
OG0001017	Prbd.g_01626	Praz.g_00978
OG0001018	Prbd.g_01625	Praz.g_00977
OG0001019	Prbd.g_01624	Praz.g_00976
OG0001020	Prbd.g_01623	Praz.g_00975
OG0001021	Prbd.g_01622	Praz.g_00974
OG0001022	Prbd.g_01621	Praz.g_00973
OG0001023	Prbd.g_01620	Praz.g_00972
OG0001024	Prbd.g_01617	Praz.g_00970
OG0001025	Prbd.g_01616	Praz.g_00969
OG0001026	Prbd.g_01615	Praz.g_00968
OG0001027	Prbd.g_01614	Praz.g_00967
OG0001028	Prbd.g_01613	Praz.g_00966
OG0001029	Prbd.g_01612	Praz.g_00965
OG0001030	Prbd.g_01609	Praz.g_00962
OG0001031	Prbd.g_01608	Praz.g_00961
OG0001032	Prbd.g_01600	Praz.g_00953
OG0001033	Prbd.g_01593	Praz.g_00946
OG0001034	Prbd.g_01566	Praz.g_00918
OG0001035	Prbd.g_01531	Praz.g_00883
OG0001036	Prbd.g_01530	Praz.g_00882
OG0001037	Prbd.g_01524	Praz.g_00876
OG0001038	Prbd.g_01523	Praz.g_00875
OG0001039	Prbd.g_01522	Praz.g_00874
OG0001040	Prbd.g_01521	Praz.g_00873
OG0001041	Prbd.g_01519	Praz.g_00871
OG0001042	Prbd.g_01518	Praz.g_00870
OG0001043	Prbd.g_01517	Praz.g_00869
OG0001044	Prbd.g_01516	Praz.g_00868
OG0001045	Prbd.g_01515	Praz.g_00867
OG0001046	Prbd.g_01514	Praz.g_00866
OG0001047	Prbd.g_01513	Praz.g_00865
OG0001048	Prbd.g_01511	Praz.g_00863
OG0001049	Prbd.g_01510	Praz.g_00862
OG0001050	Prbd.g_01509	Praz.g_00861
OG0001051	Prbd.g_01508	Praz.g_00860
OG0001052	Prbd.g_01507	Praz.g_00859
OG0001053	Prbd.g_01506	Praz.g_00858
OG0001054	Prbd.g_01505	Praz.g_00857
OG0001055	Prbd.g_01504	Praz.g_00856
OG0001056	Prbd.g_01503	Praz.g_00855
OG0001057	Prbd.g_01501	Praz.g_00853
OG0001058	Prbd.g_01500	Praz.g_00852
OG0001059	Prbd.g_01499	Praz.g_00851
OG0001060	Prbd.g_01498	Praz.g_00850
OG0001061	Prbd.g_01497	Praz.g_00849
OG0001062	Prbd.g_01496	Praz.g_00848
OG0001063	Prbd.g_01495	Praz.g_00847
OG0001064	Prbd.g_01494	Praz.g_00846
OG0001065	Prbd.g_01493	Praz.g_00845
OG0001066	Prbd.g_01492	Praz.g_00844
OG0001067	Prbd.g_01491	Praz.g_00843
OG0001068	Prbd.g_01490	Praz.g_00842
OG0001069	Prbd.g_01487	Praz.g_00839
OG0001070	Prbd.g_01485	Praz.g_00837
OG0001071	Prbd.g_01484	Praz.g_00836
OG0001072	Prbd.g_01483	Praz.g_00835
OG0001073	Prbd.g_01482	Praz.g_00834
OG0001074	Prbd.g_01481	Praz.g_00833
OG0001075	Prbd.g_01479	Praz.g_00831
OG0001076	Prbd.g_01477	Praz.g_00830
OG0001077	Prbd.g_01476	Praz.g_00829
OG0001078	Prbd.g_01475	Praz.g_00828
OG0001079	Prbd.g_01474	Praz.g_00827
OG0001080	Prbd.g_01473	Praz.g_00826
OG0001081	Prbd.g_01472	Praz.g_00825
OG0001082	Prbd.g_01471	Praz.g_00824
OG0001083	Prbd.g_01470	Praz.g_00823
OG0001084	Prbd.g_01469	Praz.g_00822
OG0001085	Prbd.g_01468	Praz.g_00821
OG0001086	Prbd.g_01463	Praz.g_00335
OG0001087	Prbd.g_01462	Praz.g_00334
OG0001088	Prbd.g_01461	Praz.g_00333
OG0001089	Prbd.g_01459	Praz.g_00331
OG0001090	Prbd.g_01458	Praz.g_00330
OG0001091	Prbd.g_01457	Praz.g_00329
OG0001092	Prbd.g_01456	Praz.g_00328
OG0001093	Prbd.g_01455	Praz.g_00327
OG0001094	Prbd.g_01454	Praz.g_00326
OG0001095	Prbd.g_01453	Praz.g_00325
OG0001096	Prbd.g_01452	Praz.g_00324
OG0001097	Prbd.g_01451	Praz.g_00323
OG0001098	Prbd.g_01450	Praz.g_00322
OG0001099	Prbd.g_01449	Praz.g_00321
OG0001100	Prbd.g_01448	Praz.g_00320
OG0001101	Prbd.g_01447	Praz.g_00319
OG0001102	Prbd.g_01444	Praz.g_00316
OG0001103	Prbd.g_01443	Praz.g_00315
