Orthogroup	Prbj	Prah
OG0000529	Prbj.g_01629	Prah.g_01565
OG0000530	Prbj.g_01626	Prah.g_01562
OG0000531	Prbj.g_01625	Prah.g_01561
OG0000532	Prbj.g_01622	Prah.g_01558
OG0000533	Prbj.g_01620	Prah.g_01556
OG0000534	Prbj.g_01619	Prah.g_01555
OG0000535	Prbj.g_01618	Prah.g_01554
OG0000536	Prbj.g_01617	Prah.g_01553
OG0000537	Prbj.g_01616	Prah.g_01552
OG0000538	Prbj.g_01605	Prah.g_01541
OG0000539	Prbj.g_02088	Prah.g_01540
OG0000540	Prbj.g_02089	Prah.g_01539
OG0000541	Prbj.g_02090	Prah.g_01538
OG0000542	Prbj.g_02093	Prah.g_01535
OG0000543	Prbj.g_02095	Prah.g_01533
OG0000544	Prbj.g_02096	Prah.g_01532
OG0000545	Prbj.g_02097	Prah.g_01530
OG0000546	Prbj.g_02099	Prah.g_01528
OG0000547	Prbj.g_02101	Prah.g_01526
OG0000548	Prbj.g_02102	Prah.g_01525
OG0000549	Prbj.g_02108	Prah.g_01519
OG0000550	Prbj.g_02113	Prah.g_01514
OG0000551	Prbj.g_02117	Prah.g_01510
OG0000552	Prbj.g_02118	Prah.g_01509
OG0000553	Prbj.g_02123	Prah.g_01505
OG0000554	Prbj.g_02128	Prah.g_01500
OG0000555	Prbj.g_02146	Prah.g_01480
OG0000556	Prbj.g_02666	Prah.g_01474
OG0000557	Prbj.g_01858	Prah.g_01473
OG0000558	Prbj.g_01861	Prah.g_01470
OG0000559	Prbj.g_01865	Prah.g_01466
OG0000560	Prbj.g_01868	Prah.g_01463
OG0000561	Prbj.g_01869	Prah.g_01462
OG0000562	Prbj.g_01870	Prah.g_01461
OG0000563	Prbj.g_01871	Prah.g_01460
OG0000564	Prbj.g_01872	Prah.g_01459
OG0000565	Prbj.g_01875	Prah.g_01457
OG0000566	Prbj.g_01879	Prah.g_01452
OG0000567	Prbj.g_01883	Prah.g_01448
OG0000568	Prbj.g_01885	Prah.g_01446
OG0000569	Prbj.g_01807	Prah.g_01445
OG0000570	Prbj.g_01806	Prah.g_01444
OG0000571	Prbj.g_01803	Prah.g_01441
OG0000572	Prbj.g_01787	Prah.g_01425
OG0000573	Prbj.g_01780	Prah.g_01416
OG0000574	Prbj.g_01779	Prah.g_01415
OG0000575	Prbj.g_01770	Prah.g_01406
OG0000576	Prbj.g_01768	Prah.g_01404
OG0000577	Prbj.g_01767	Prah.g_01403
OG0000578	Prbj.g_01766	Prah.g_01402
OG0000579	Prbj.g_01765	Prah.g_01401
OG0000580	Prbj.g_01764	Prah.g_01400
OG0000581	Prbj.g_01760	Prah.g_01396
OG0000582	Prbj.g_01756	Prah.g_01392
OG0000583	Prbj.g_01755	Prah.g_01391
OG0000584	Prbj.g_01754	Prah.g_01390
OG0000585	Prbj.g_01752	Prah.g_01388
OG0000586	Prbj.g_01750	Prah.g_01387
OG0000587	Prbj.g_01748	Prah.g_01385
OG0000588	Prbj.g_02547	Prah.g_00529
OG0000589	Prbj.g_02550	Prah.g_00526
OG0000590	Prbj.g_02551	Prah.g_00525
OG0000591	Prbj.g_02558	Prah.g_00518
OG0000592	Prbj.g_02559	Prah.g_00517
OG0000593	Prbj.g_02569	Prah.g_00505
OG0000594	Prbj.g_02570	Prah.g_00504
OG0000595	Prbj.g_02571	Prah.g_00503
OG0000596	Prbj.g_02576	Prah.g_00498
OG0000597	Prbj.g_02579	Prah.g_00495
OG0000598	Prbj.g_02580	Prah.g_00494
OG0000599	Prbj.g_02590	Prah.g_00485
OG0000600	Prbj.g_02591	Prah.g_00484
OG0000601	Prbj.g_02592	Prah.g_00483
OG0000602	Prbj.g_02596	Prah.g_00478
OG0000603	Prbj.g_02597	Prah.g_00477
OG0000604	Prbj.g_02598	Prah.g_00476
OG0000605	Prbj.g_00792	Prah.g_00474
OG0000606	Prbj.g_00803	Prah.g_00466
OG0000607	Prbj.g_00806	Prah.g_00463
OG0000608	Prbj.g_00807	Prah.g_00462
OG0000609	Prbj.g_00809	Prah.g_00460
OG0000610	Prbj.g_00818	Prah.g_00452
OG0000611	Prbj.g_00821	Prah.g_00449
OG0000612	Prbj.g_00822	Prah.g_00448
OG0000613	Prbj.g_01466	Prah.g_02193
OG0000614	Prbj.g_00946	Prah.g_00985
OG0000615	Prbj.g_02373	Prah.g_00706
OG0000616	Prbj.g_02057	Prah.g_02588
OG0000617	Prbj.g_02184	Prah.g_00881
OG0000618	Prbj.g_02185	Prah.g_00880
OG0000619	Prbj.g_02186	Prah.g_00879
OG0000620	Prbj.g_02190	Prah.g_00875
OG0000621	Prbj.g_02191	Prah.g_00874
OG0000622	Prbj.g_02192	Prah.g_00873
OG0000623	Prbj.g_02193	Prah.g_00872
OG0000624	Prbj.g_02194	Prah.g_00871
OG0000625	Prbj.g_02195	Prah.g_00870
OG0000626	Prbj.g_02196	Prah.g_00869
OG0000627	Prbj.g_02320	Prah.g_00746
OG0000628	Prbj.g_02319	Prah.g_00747
OG0000629	Prbj.g_02316	Prah.g_00750
OG0000630	Prbj.g_02312	Prah.g_00754
OG0000631	Prbj.g_02306	Prah.g_00758
OG0000632	Prbj.g_02305	Prah.g_00759
OG0000633	Prbj.g_02304	Prah.g_00760
OG0000634	Prbj.g_02408	Prah.g_00671
OG0000635	Prbj.g_02409	Prah.g_00670
OG0000636	Prbj.g_02411	Prah.g_00668
OG0000637	Prbj.g_02413	Prah.g_00666
OG0000638	Prbj.g_02414	Prah.g_00665
OG0000639	Prbj.g_02415	Prah.g_00664
OG0000640	Prbj.g_02416	Prah.g_00663
OG0000641	Prbj.g_02420	Prah.g_00659
OG0000642	Prbj.g_02421	Prah.g_00658
OG0000643	Prbj.g_02422	Prah.g_00657
OG0000644	Prbj.g_02423	Prah.g_00656
OG0000645	Prbj.g_02424	Prah.g_00655
OG0000646	Prbj.g_02427	Prah.g_00652
OG0000647	Prbj.g_02430	Prah.g_00650
OG0000648	Prbj.g_02432	Prah.g_00648
OG0000649	Prbj.g_02433	Prah.g_00647
OG0000650	Prbj.g_02434	Prah.g_00646
OG0000651	Prbj.g_02435	Prah.g_00645
OG0000652	Prbj.g_02436	Prah.g_00644
OG0000653	Prbj.g_02438	Prah.g_00640
OG0000654	Prbj.g_02439	Prah.g_00639
OG0000655	Prbj.g_02440	Prah.g_00638
OG0000656	Prbj.g_02443	Prah.g_00635
OG0000657	Prbj.g_02476	Prah.g_00603
OG0000658	Prbj.g_02478	Prah.g_00601
OG0000659	Prbj.g_02479	Prah.g_00600
OG0000660	Prbj.g_02483	Prah.g_00596
OG0000661	Prbj.g_02485	Prah.g_00594
OG0000662	Prbj.g_02487	Prah.g_00592
OG0000663	Prbj.g_02490	Prah.g_00589
OG0000664	Prbj.g_02491	Prah.g_00588
OG0000665	Prbj.g_02504	Prah.g_00574
OG0000666	Prbj.g_02507	Prah.g_00572
OG0000667	Prbj.g_02514	Prah.g_00564
OG0000668	Prbj.g_02215	Prah.g_00850
OG0000669	Prbj.g_02523	Prah.g_00558
OG0000670	Prbj.g_00044	Prah.g_01212
OG0000671	Prbj.g_02335	Prah.g_00738
OG0000672	Prbj.g_02338	Prah.g_00735
OG0000673	Prbj.g_02341	Prah.g_00732
OG0000674	Prbj.g_02343	Prah.g_00730
OG0000675	Prbj.g_02344	Prah.g_00729
OG0000676	Prbj.g_02352	Prah.g_00726
OG0000677	Prbj.g_02354	Prah.g_00724
OG0000678	Prbj.g_02359	Prah.g_00721
OG0000679	Prbj.g_02379	Prah.g_00702
OG0000680	Prbj.g_02380	Prah.g_00701
OG0000681	Prbj.g_02382	Prah.g_00699
OG0000682	Prbj.g_02383	Prah.g_00698
OG0000683	Prbj.g_02384	Prah.g_00697
OG0000684	Prbj.g_02397	Prah.g_00683
OG0000685	Prbj.g_02395	Prah.g_00685
OG0000686	Prbj.g_02394	Prah.g_00686
OG0000687	Prbj.g_02393	Prah.g_00687
OG0000688	Prbj.g_02399	Prah.g_00681
OG0000689	Prbj.g_02400	Prah.g_00680
OG0000690	Prbj.g_02401	Prah.g_00679
OG0000691	Prbj.g_02402	Prah.g_00678
OG0000692	Prbj.g_02403	Prah.g_00677
OG0000693	Prbj.g_02404	Prah.g_00675
OG0000694	Prbj.g_02405	Prah.g_00674
OG0000695	Prbj.g_02302	Prah.g_00762
OG0000696	Prbj.g_02301	Prah.g_00763
OG0000697	Prbj.g_02299	Prah.g_00765
OG0000698	Prbj.g_02296	Prah.g_00768
OG0000699	Prbj.g_02294	Prah.g_00770
OG0000700	Prbj.g_02293	Prah.g_00771
OG0000701	Prbj.g_02292	Prah.g_00772
OG0000702	Prbj.g_02284	Prah.g_00780
OG0000703	Prbj.g_02283	Prah.g_00781
OG0000704	Prbj.g_02281	Prah.g_00783
OG0000705	Prbj.g_02275	Prah.g_00789
OG0000706	Prbj.g_02274	Prah.g_00790
OG0000707	Prbj.g_02273	Prah.g_00791
OG0000708	Prbj.g_02271	Prah.g_00793
OG0000709	Prbj.g_02264	Prah.g_00800
OG0000710	Prbj.g_02260	Prah.g_00805
OG0000711	Prbj.g_02237	Prah.g_00828
OG0000712	Prbj.g_02236	Prah.g_00829
OG0000713	Prbj.g_02235	Prah.g_00830
OG0000714	Prbj.g_02231	Prah.g_00833
OG0000715	Prbj.g_02229	Prah.g_00835
OG0000716	Prbj.g_02225	Prah.g_00839
OG0000717	Prbj.g_02224	Prah.g_00840
OG0000718	Prbj.g_02219	Prah.g_00846
OG0000719	Prbj.g_02217	Prah.g_00848
OG0000720	Prbj.g_02204	Prah.g_00861
OG0000721	Prbj.g_02203	Prah.g_00862
OG0000722	Prbj.g_02202	Prah.g_00863
OG0000723	Prbj.g_02198	Prah.g_00867
OG0000724	Prbj.g_01843	Prah.g_00910
OG0000725	Prbj.g_01836	Prah.g_00919
OG0000726	Prbj.g_01835	Prah.g_00920
OG0000727	Prbj.g_01834	Prah.g_00921
OG0000728	Prbj.g_01833	Prah.g_00922
OG0000729	Prbj.g_01289	Prah.g_00133
OG0000730	Prbj.g_00343	Prah.g_01942
OG0000731	Prbj.g_00333	Prah.g_01932
OG0000732	Prbj.g_01220	Prah.g_00054
OG0000733	Prbj.g_01997	Prah.g_02532
OG0000734	Prbj.g_00627	Prah.g_01905
OG0000735	Prbj.g_00953	Prah.g_01340
OG0000736	Prbj.g_00954	Prah.g_01339
OG0000737	Prbj.g_00955	Prah.g_01338
OG0000738	Prbj.g_00962	Prah.g_01331
OG0000739	Prbj.g_00964	Prah.g_01329
OG0000740	Prbj.g_00965	Prah.g_01328
OG0000741	Prbj.g_00968	Prah.g_01325
OG0000742	Prbj.g_00970	Prah.g_01323
OG0000743	Prbj.g_00972	Prah.g_01321
OG0000744	Prbj.g_00973	Prah.g_01320
OG0000745	Prbj.g_00846	Prah.g_01318
OG0000746	Prbj.g_00844	Prah.g_01316
OG0000747	Prbj.g_00843	Prah.g_01315
OG0000748	Prbj.g_00831	Prah.g_01304
OG0000749	Prbj.g_00830	Prah.g_01303
OG0000750	Prbj.g_00829	Prah.g_01302
OG0000751	Prbj.g_00305	Prah.g_01297
OG0000752	Prbj.g_00308	Prah.g_01295
OG0000753	Prbj.g_00311	Prah.g_01292
OG0000754	Prbj.g_01910	Prah.g_01262
OG0000755	Prbj.g_00002	Prah.g_01255
OG0000756	Prbj.g_00003	Prah.g_01254
OG0000757	Prbj.g_00010	Prah.g_01247
OG0000758	Prbj.g_00011	Prah.g_01246
OG0000759	Prbj.g_00012	Prah.g_01245
OG0000760	Prbj.g_00013	Prah.g_01244
OG0000761	Prbj.g_00014	Prah.g_01243
OG0000762	Prbj.g_01908	Prah.g_01263
OG0000763	Prbj.g_01906	Prah.g_01265
OG0000764	Prbj.g_01905	Prah.g_01266
OG0000765	Prbj.g_02163	Prah.g_01282
OG0000766	Prbj.g_02164	Prah.g_01283
OG0000767	Prbj.g_02166	Prah.g_01285
OG0000768	Prbj.g_02167	Prah.g_01286
OG0000769	Prbj.g_00313	Prah.g_01290
OG0000770	Prbj.g_00019	Prah.g_01239
OG0000771	Prbj.g_01848	Prah.g_00905
OG0000772	Prbj.g_01679	Prah.g_01610
OG0000773	Prbj.g_00161	Prah.g_01351
OG0000774	Prbj.g_01719	Prah.g_01355
OG0000775	Prbj.g_01721	Prah.g_01357
OG0000776	Prbj.g_01722	Prah.g_01358
OG0000777	Prbj.g_01723	Prah.g_01359
OG0000778	Prbj.g_01724	Prah.g_01360
OG0000779	Prbj.g_01729	Prah.g_01365
OG0000780	Prbj.g_01732	Prah.g_01368
OG0000781	Prbj.g_01736	Prah.g_01372
OG0000782	Prbj.g_01737	Prah.g_01373
OG0000783	Prbj.g_01738	Prah.g_01374
OG0000784	Prbj.g_01739	Prah.g_01375
OG0000785	Prbj.g_01741	Prah.g_01377
OG0000786	Prbj.g_01744	Prah.g_01380
OG0000787	Prbj.g_01745	Prah.g_01381
OG0000788	Prbj.g_00094	Prah.g_00224
OG0000789	Prbj.g_00687	Prah.g_01183
OG0000790	Prbj.g_01643	Prah.g_01580
OG0000791	Prbj.g_01645	Prah.g_01582
OG0000792	Prbj.g_01646	Prah.g_01583
OG0000793	Prbj.g_01650	Prah.g_01587
OG0000794	Prbj.g_01651	Prah.g_01588
OG0000795	Prbj.g_01652	Prah.g_01589
OG0000796	Prbj.g_01656	Prah.g_01593
OG0000797	Prbj.g_01657	Prah.g_01594
OG0000798	Prbj.g_01402	Prah.g_02131
OG0000799	Prbj.g_01304	Prah.g_00435
OG0000800	Prbj.g_01303	Prah.g_00434
OG0000801	Prbj.g_01302	Prah.g_00433
OG0000802	Prbj.g_01293	Prah.g_00427
OG0000803	Prbj.g_01041	Prah.g_00423
OG0000804	Prbj.g_01043	Prah.g_00421
OG0000805	Prbj.g_01045	Prah.g_00419
OG0000806	Prbj.g_01047	Prah.g_00417
OG0000807	Prbj.g_01049	Prah.g_00415
OG0000808	Prbj.g_01050	Prah.g_00414
OG0000809	Prbj.g_01054	Prah.g_00410
OG0000810	Prbj.g_01055	Prah.g_00409
OG0000811	Prbj.g_01067	Prah.g_00403
OG0000812	Prbj.g_01069	Prah.g_00401
OG0000813	Prbj.g_01070	Prah.g_00400
OG0000814	Prbj.g_01072	Prah.g_00398
OG0000815	Prbj.g_01073	Prah.g_00397
OG0000816	Prbj.g_01075	Prah.g_00395
OG0000817	Prbj.g_01076	Prah.g_00394
OG0000818	Prbj.g_00631	Prah.g_00386
OG0000819	Prbj.g_00632	Prah.g_00385
OG0000820	Prbj.g_00633	Prah.g_00384
OG0000821	Prbj.g_00640	Prah.g_00379
OG0000822	Prbj.g_00642	Prah.g_00376
OG0000823	Prbj.g_00643	Prah.g_00374
OG0000824	Prbj.g_00647	Prah.g_00370
OG0000825	Prbj.g_00648	Prah.g_00369
OG0000826	Prbj.g_00649	Prah.g_00368
OG0000827	Prbj.g_00650	Prah.g_00367
OG0000828	Prbj.g_00653	Prah.g_00364
OG0000829	Prbj.g_00654	Prah.g_00363
OG0000830	Prbj.g_00655	Prah.g_00362
OG0000831	Prbj.g_00657	Prah.g_00360
OG0000832	Prbj.g_01684	Prah.g_01615
OG0000833	Prbj.g_01692	Prah.g_01623
OG0000834	Prbj.g_01693	Prah.g_01624
OG0000835	Prbj.g_01694	Prah.g_01625
OG0000836	Prbj.g_01696	Prah.g_01627
OG0000837	Prbj.g_01697	Prah.g_01628
OG0000838	Prbj.g_01700	Prah.g_01632
OG0000839	Prbj.g_01701	Prah.g_01633
OG0000840	Prbj.g_01702	Prah.g_01634
OG0000841	Prbj.g_01703	Prah.g_01635
OG0000842	Prbj.g_01704	Prah.g_01636
OG0000843	Prbj.g_01705	Prah.g_01637
OG0000844	Prbj.g_01707	Prah.g_01639
OG0000845	Prbj.g_01708	Prah.g_01640
OG0000846	Prbj.g_01709	Prah.g_01641
OG0000847	Prbj.g_01710	Prah.g_01642
OG0000848	Prbj.g_01711	Prah.g_01643
OG0000849	Prbj.g_01712	Prah.g_01644
OG0000850	Prbj.g_01713	Prah.g_01645
OG0000851	Prbj.g_00888	Prah.g_01648
OG0000852	Prbj.g_00887	Prah.g_01649
OG0000853	Prbj.g_00882	Prah.g_01653
OG0000854	Prbj.g_00880	Prah.g_01655
OG0000855	Prbj.g_00879	Prah.g_01656
OG0000856	Prbj.g_02561	Prah.g_00515
OG0000857	Prbj.g_02429	Prah.g_00651
OG0000858	Prbj.g_00868	Prah.g_01667
OG0000859	Prbj.g_00867	Prah.g_01668
OG0000860	Prbj.g_00855	Prah.g_01678
OG0000861	Prbj.g_00854	Prah.g_01679
OG0000862	Prbj.g_00852	Prah.g_01681
OG0000863	Prbj.g_00495	Prah.g_01685
OG0000864	Prbj.g_00494	Prah.g_01687
OG0000865	Prbj.g_00493	Prah.g_01688
OG0000866	Prbj.g_00492	Prah.g_01689
OG0000867	Prbj.g_00491	Prah.g_01690
OG0000868	Prbj.g_00489	Prah.g_01692
OG0000869	Prbj.g_00486	Prah.g_01695
OG0000870	Prbj.g_00481	Prah.g_01700
OG0000871	Prbj.g_00480	Prah.g_01701
OG0000872	Prbj.g_00478	Prah.g_01703
OG0000873	Prbj.g_00475	Prah.g_01707
OG0000874	Prbj.g_00471	Prah.g_01711
OG0000875	Prbj.g_00470	Prah.g_01713
OG0000876	Prbj.g_00469	Prah.g_01714
OG0000877	Prbj.g_00466	Prah.g_01717
OG0000878	Prbj.g_00465	Prah.g_01718
OG0000879	Prbj.g_00464	Prah.g_01719
OG0000880	Prbj.g_00463	Prah.g_01720
OG0000881	Prbj.g_00458	Prah.g_01728
OG0000882	Prbj.g_00453	Prah.g_01733
OG0000883	Prbj.g_00451	Prah.g_01736
OG0000884	Prbj.g_00449	Prah.g_01738
OG0000885	Prbj.g_00448	Prah.g_01739
OG0000886	Prbj.g_00447	Prah.g_01740
OG0000887	Prbj.g_00446	Prah.g_01741
OG0000888	Prbj.g_00444	Prah.g_01743
OG0000889	Prbj.g_00442	Prah.g_01745
OG0000890	Prbj.g_00428	Prah.g_01759
OG0000891	Prbj.g_00427	Prah.g_01760
OG0000892	Prbj.g_00425	Prah.g_01762
OG0000893	Prbj.g_02660	Prah.g_02073
OG0000894	Prbj.g_02656	Prah.g_02070
OG0000895	Prbj.g_02651	Prah.g_02066
OG0000896	Prbj.g_02650	Prah.g_02065
OG0000897	Prbj.g_02648	Prah.g_02063
OG0000898	Prbj.g_02647	Prah.g_02062
OG0000899	Prbj.g_02646	Prah.g_02061
OG0000900	Prbj.g_02645	Prah.g_02060
OG0000901	Prbj.g_02641	Prah.g_02056
OG0000902	Prbj.g_02639	Prah.g_02054
OG0000903	Prbj.g_01027	Prah.g_02041
OG0000904	Prbj.g_01032	Prah.g_02046
OG0000905	Prbj.g_01034	Prah.g_02048
OG0000906	Prbj.g_02635	Prah.g_02050
OG0000907	Prbj.g_01025	Prah.g_02039
OG0000908	Prbj.g_01022	Prah.g_02036
OG0000909	Prbj.g_01021	Prah.g_02035
OG0000910	Prbj.g_01020	Prah.g_02034
OG0000911	Prbj.g_01018	Prah.g_02032
OG0000912	Prbj.g_01017	Prah.g_02031
OG0000913	Prbj.g_01016	Prah.g_02030
OG0000914	Prbj.g_01015	Prah.g_02029
OG0000915	Prbj.g_01014	Prah.g_02028
OG0000916	Prbj.g_01013	Prah.g_02027
OG0000917	Prbj.g_01012	Prah.g_02026
OG0000918	Prbj.g_01011	Prah.g_02025
OG0000919	Prbj.g_01010	Prah.g_02024
OG0000920	Prbj.g_01009	Prah.g_02023
OG0000921	Prbj.g_01008	Prah.g_02022
OG0000922	Prbj.g_01007	Prah.g_02021
OG0000923	Prbj.g_01003	Prah.g_02017
OG0000924	Prbj.g_01002	Prah.g_02016
OG0000925	Prbj.g_01001	Prah.g_02015
OG0000926	Prbj.g_01000	Prah.g_02014
OG0000927	Prbj.g_00998	Prah.g_02012
OG0000928	Prbj.g_00997	Prah.g_02011
OG0000929	Prbj.g_00996	Prah.g_02010
OG0000930	Prbj.g_00995	Prah.g_02009
OG0000931	Prbj.g_00994	Prah.g_02008
OG0000932	Prbj.g_00993	Prah.g_02007
OG0000933	Prbj.g_00988	Prah.g_02002
OG0000934	Prbj.g_00986	Prah.g_02000
OG0000935	Prbj.g_00985	Prah.g_01999
OG0000936	Prbj.g_00984	Prah.g_01998
OG0000937	Prbj.g_00983	Prah.g_01997
OG0000938	Prbj.g_00414	Prah.g_01994
OG0000939	Prbj.g_00413	Prah.g_01993
OG0000940	Prbj.g_00404	Prah.g_01985
OG0000941	Prbj.g_00402	Prah.g_01983
OG0000942	Prbj.g_00400	Prah.g_01981
OG0000943	Prbj.g_00399	Prah.g_01980
OG0000944	Prbj.g_00397	Prah.g_01978
OG0000945	Prbj.g_00395	Prah.g_01977
OG0000946	Prbj.g_00368	Prah.g_01966
OG0000947	Prbj.g_00365	Prah.g_01963
OG0000948	Prbj.g_00364	Prah.g_01962
OG0000949	Prbj.g_00361	Prah.g_01958
OG0000950	Prbj.g_01501	Prah.g_02231
OG0000951	Prbj.g_01506	Prah.g_02236
OG0000952	Prbj.g_01513	Prah.g_02241
OG0000953	Prbj.g_01517	Prah.g_02245
OG0000954	Prbj.g_01577	Prah.g_00167
OG0000955	Prbj.g_01578	Prah.g_00166
OG0000956	Prbj.g_01580	Prah.g_00164
OG0000957	Prbj.g_01596	Prah.g_00152
OG0000958	Prbj.g_01597	Prah.g_00151
OG0000959	Prbj.g_01821	Prah.g_00146
OG0000960	Prbj.g_01820	Prah.g_00145
OG0000961	Prbj.g_01809	Prah.g_00136
OG0000962	Prbj.g_01290	Prah.g_00134
OG0000963	Prbj.g_01285	Prah.g_00129
OG0000964	Prbj.g_01284	Prah.g_00128
OG0000965	Prbj.g_01283	Prah.g_00127
OG0000966	Prbj.g_01250	Prah.g_00086
OG0000967	Prbj.g_01244	Prah.g_00079
OG0000968	Prbj.g_01241	Prah.g_00076
OG0000969	Prbj.g_01239	Prah.g_00074
OG0000970	Prbj.g_01238	Prah.g_00073
OG0000971	Prbj.g_01236	Prah.g_00071
OG0000972	Prbj.g_01235	Prah.g_00070
OG0000973	Prbj.g_01234	Prah.g_00068
OG0000974	Prbj.g_01233	Prah.g_00067
OG0000975	Prbj.g_01232	Prah.g_00066
OG0000976	Prbj.g_01231	Prah.g_00065
OG0000977	Prbj.g_01229	Prah.g_00063
OG0000978	Prbj.g_01228	Prah.g_00062
OG0000979	Prbj.g_01225	Prah.g_00059
OG0000980	Prbj.g_01221	Prah.g_00055
OG0000981	Prbj.g_01218	Prah.g_00052
OG0000982	Prbj.g_01956	Prah.g_02491
OG0000983	Prbj.g_01957	Prah.g_02492
OG0000984	Prbj.g_01958	Prah.g_02493
OG0000985	Prbj.g_01962	Prah.g_02497
OG0000986	Prbj.g_01964	Prah.g_02499
OG0000987	Prbj.g_01966	Prah.g_02501
OG0000988	Prbj.g_01970	Prah.g_02505
OG0000989	Prbj.g_01980	Prah.g_02513
OG0000990	Prbj.g_02002	Prah.g_02536
OG0000991	Prbj.g_02005	Prah.g_02540
OG0000992	Prbj.g_02008	Prah.g_02543
OG0000993	Prbj.g_02009	Prah.g_02544
OG0000994	Prbj.g_02012	Prah.g_02547
OG0000995	Prbj.g_02021	Prah.g_02552
OG0000996	Prbj.g_02034	Prah.g_02565
OG0000997	Prbj.g_02043	Prah.g_02574
OG0000998	Prbj.g_02045	Prah.g_02576
OG0000999	Prbj.g_02046	Prah.g_02577
OG0001000	Prbj.g_02049	Prah.g_02580
OG0001001	Prbj.g_02053	Prah.g_02584
OG0001002	Prbj.g_02060	Prah.g_02591
OG0001003	Prbj.g_02062	Prah.g_02593
OG0001004	Prbj.g_02063	Prah.g_02594
OG0001005	Prbj.g_02065	Prah.g_02596
OG0001006	Prbj.g_02071	Prah.g_02602
OG0001007	Prbj.g_02073	Prah.g_02604
OG0001008	Prbj.g_00101	Prah.g_00231
OG0001009	Prbj.g_01199	Prah.g_00033
OG0001010	Prbj.g_01200	Prah.g_00034
OG0001011	Prbj.g_01202	Prah.g_00036
OG0001012	Prbj.g_01953	Prah.g_02488
OG0001013	Prbj.g_01928	Prah.g_02466
OG0001014	Prbj.g_01919	Prah.g_02454
OG0001015	Prbj.g_01918	Prah.g_02453
OG0001016	Prbj.g_00569	Prah.g_01843
OG0001017	Prbj.g_00575	Prah.g_01849
OG0001018	Prbj.g_00577	Prah.g_01851
OG0001019	Prbj.g_00590	Prah.g_01867
OG0001020	Prbj.g_00596	Prah.g_01873
OG0001021	Prbj.g_00600	Prah.g_01877
OG0001022	Prbj.g_00605	Prah.g_01882
OG0001023	Prbj.g_00606	Prah.g_01883
OG0001024	Prbj.g_00610	Prah.g_01887
OG0001025	Prbj.g_00617	Prah.g_01894
OG0001026	Prbj.g_00630	Prah.g_01908
OG0001027	Prbj.g_01550	Prah.g_00195
OG0001028	Prbj.g_01552	Prah.g_00193
OG0001029	Prbj.g_01554	Prah.g_00191
OG0001030	Prbj.g_01535	Prah.g_02257
OG0001031	Prbj.g_01143	Prah.g_02336
OG0001032	Prbj.g_01146	Prah.g_02339
OG0001033	Prbj.g_00287	Prah.g_02372
OG0001034	Prbj.g_02608	Prah.g_01779
OG0001035	Prbj.g_01360	Prah.g_02099
OG0001036	Prbj.g_01364	Prah.g_02103
OG0001037	Prbj.g_01366	Prah.g_02105
OG0001038	Prbj.g_01403	Prah.g_02132
OG0001039	Prbj.g_01406	Prah.g_02135
OG0001040	Prbj.g_01409	Prah.g_02138
OG0001041	Prbj.g_01414	Prah.g_02143
OG0001042	Prbj.g_01439	Prah.g_02168
OG0001043	Prbj.g_01441	Prah.g_02170
OG0001044	Prbj.g_00342	Prah.g_01941
OG0001045	Prbj.g_00330	Prah.g_01929
OG0001046	Prbj.g_00874	Prah.g_01661
OG0001047	Prbj.g_00103	Prah.g_00233
OG0001048	Prbj.g_00104	Prah.g_00234
OG0001049	Prbj.g_00107	Prah.g_00237
OG0001050	Prbj.g_00108	Prah.g_00238
OG0001051	Prbj.g_00109	Prah.g_00239
OG0001052	Prbj.g_00132	Prah.g_00308
OG0001053	Prbj.g_01627	Prah.g_01563
OG0001054	Prbj.g_01609	Prah.g_01545
OG0001055	Prbj.g_02103	Prah.g_01524
OG0001056	Prbj.g_02132	Prah.g_01496
OG0001057	Prbj.g_02144	Prah.g_01482
OG0001058	Prbj.g_01863	Prah.g_01468
OG0001059	Prbj.g_01867	Prah.g_01464
OG0001060	Prbj.g_01874	Prah.g_01458
OG0001061	Prbj.g_01802	Prah.g_01440
OG0001062	Prbj.g_01800	Prah.g_01438
OG0001063	Prbj.g_01796	Prah.g_01434
OG0001064	Prbj.g_01795	Prah.g_01433
OG0001065	Prbj.g_01794	Prah.g_01432
OG0001066	Prbj.g_01793	Prah.g_01431
OG0001067	Prbj.g_01792	Prah.g_01430
OG0001068	Prbj.g_01791	Prah.g_01429
OG0001069	Prbj.g_01790	Prah.g_01428
OG0001070	Prbj.g_01786	Prah.g_01424
OG0001071	Prbj.g_01785	Prah.g_01423
OG0001072	Prbj.g_01782	Prah.g_01418
OG0001073	Prbj.g_01763	Prah.g_01399
OG0001074	Prbj.g_02544	Prah.g_00532
OG0001075	Prbj.g_02545	Prah.g_00531
OG0001076	Prbj.g_02553	Prah.g_00523
OG0001077	Prbj.g_02563	Prah.g_00513
OG0001078	Prbj.g_02574	Prah.g_00500
OG0001079	Prbj.g_02593	Prah.g_00482
OG0001080	Prbj.g_00794	Prah.g_00472
OG0001081	Prbj.g_00804	Prah.g_00465
OG0001082	Prbj.g_00805	Prah.g_00464
OG0001083	Prbj.g_00813	Prah.g_00456
OG0001084	Prbj.g_00815	Prah.g_00455
OG0001085	Prbj.g_00825	Prah.g_00444
OG0001086	Prbj.g_02707	Prah.g_00442
OG0001087	Prbj.g_00927	Prah.g_00968
