Orthogroup	Praa	Syak
OG0000586	Praa.g_00613	Syak.g_02754
OG0000587	Praa.g_00614	Syak.g_02756
OG0000588	Praa.g_00618	Syak.g_00004
OG0000589	Praa.g_00621	Syak.g_00008
OG0000590	Praa.g_00622	Syak.g_00009
OG0000591	Praa.g_00625	Syak.g_00017
OG0000592	Praa.g_00626	Syak.g_00018
OG0000593	Praa.g_00632	Syak.g_00031
OG0000594	Praa.g_00633	Syak.g_00032
OG0000595	Praa.g_00634	Syak.g_00033
OG0000596	Praa.g_00638	Syak.g_00038
OG0000597	Praa.g_00640	Syak.g_00041
OG0000598	Praa.g_00641	Syak.g_00042
OG0000599	Praa.g_00644	Syak.g_00045
OG0000600	Praa.g_00645	Syak.g_00046
OG0000601	Praa.g_00646	Syak.g_00047
OG0000602	Praa.g_00648	Syak.g_00053
OG0000603	Praa.g_00649	Syak.g_00054
OG0000604	Praa.g_00650	Syak.g_00056
OG0000605	Praa.g_00651	Syak.g_00259
OG0000606	Praa.g_00654	Syak.g_00326
OG0000607	Praa.g_00657	Syak.g_00329
OG0000608	Praa.g_00658	Syak.g_00330
OG0000609	Praa.g_00659	Syak.g_00332
OG0000610	Praa.g_00664	Syak.g_00347
OG0000611	Praa.g_00667	Syak.g_00350
OG0000612	Praa.g_00668	Syak.g_00351
OG0000613	Praa.g_00673	Syak.g_01525
OG0000614	Praa.g_00692	Syak.g_00705
OG0000615	Praa.g_00700	Syak.g_00393
OG0000616	Praa.g_00704	Syak.g_01810
OG0000617	Praa.g_00717	Syak.g_00799
OG0000618	Praa.g_00718	Syak.g_00798
OG0000619	Praa.g_00719	Syak.g_00797
OG0000620	Praa.g_00722	Syak.g_00779
OG0000621	Praa.g_00723	Syak.g_00780
OG0000622	Praa.g_00724	Syak.g_00781
OG0000623	Praa.g_00725	Syak.g_00782
OG0000624	Praa.g_00726	Syak.g_00784
OG0000625	Praa.g_00727	Syak.g_00785
OG0000626	Praa.g_00728	Syak.g_00786
OG0000627	Praa.g_00729	Syak.g_00561
OG0000628	Praa.g_00730	Syak.g_00560
OG0000629	Praa.g_00731	Syak.g_00556
OG0000630	Praa.g_00734	Syak.g_00552
OG0000631	Praa.g_00794	Syak.g_00545
OG0000632	Praa.g_00795	Syak.g_00544
OG0000633	Praa.g_00796	Syak.g_00542
OG0000634	Praa.g_00799	Syak.g_00430
OG0000635	Praa.g_00800	Syak.g_00431
OG0000636	Praa.g_00802	Syak.g_00433
OG0000637	Praa.g_00804	Syak.g_00435
OG0000638	Praa.g_00805	Syak.g_00436
OG0000639	Praa.g_00806	Syak.g_00437
OG0000640	Praa.g_00807	Syak.g_00438
OG0000641	Praa.g_00812	Syak.g_00442
OG0000642	Praa.g_00813	Syak.g_00443
OG0000643	Praa.g_00814	Syak.g_00444
OG0000644	Praa.g_00815	Syak.g_00445
OG0000645	Praa.g_00816	Syak.g_00447
OG0000646	Praa.g_00818	Syak.g_00450
OG0000647	Praa.g_00819	Syak.g_00452
OG0000648	Praa.g_00821	Syak.g_00456
OG0000649	Praa.g_00822	Syak.g_00457
OG0000650	Praa.g_00823	Syak.g_00458
OG0000651	Praa.g_00824	Syak.g_00459
OG0000652	Praa.g_00825	Syak.g_00460
OG0000653	Praa.g_00827	Syak.g_00462
OG0000654	Praa.g_00828	Syak.g_00625
OG0000655	Praa.g_00829	Syak.g_00624
OG0000656	Praa.g_00832	Syak.g_00621
OG0000657	Praa.g_00840	Syak.g_00609
OG0000658	Praa.g_00841	Syak.g_00606
OG0000659	Praa.g_00842	Syak.g_00605
OG0000660	Praa.g_00846	Syak.g_00601
OG0000661	Praa.g_00848	Syak.g_00599
OG0000662	Praa.g_00850	Syak.g_00597
OG0000663	Praa.g_00852	Syak.g_00594
OG0000664	Praa.g_00853	Syak.g_00593
OG0000665	Praa.g_00857	Syak.g_00086
OG0000666	Praa.g_00858	Syak.g_00078
OG0000667	Praa.g_00862	Syak.g_00340
OG0000668	Praa.g_00892	Syak.g_00643
OG0000669	Praa.g_00899	Syak.g_00363
OG0000670	Praa.g_00901	Syak.g_00366
OG0000671	Praa.g_00903	Syak.g_00368
OG0000672	Praa.g_00905	Syak.g_00371
OG0000673	Praa.g_00908	Syak.g_00374
OG0000674	Praa.g_00910	Syak.g_00376
OG0000675	Praa.g_00911	Syak.g_00377
OG0000676	Praa.g_00913	Syak.g_00379
OG0000677	Praa.g_00914	Syak.g_00380
OG0000678	Praa.g_00916	Syak.g_00386
OG0000679	Praa.g_00920	Syak.g_00397
OG0000680	Praa.g_00921	Syak.g_00398
OG0000681	Praa.g_00923	Syak.g_00401
OG0000682	Praa.g_00924	Syak.g_00402
OG0000683	Praa.g_00925	Syak.g_00403
OG0000684	Praa.g_00926	Syak.g_00409
OG0000685	Praa.g_00928	Syak.g_00411
OG0000686	Praa.g_00929	Syak.g_00412
OG0000687	Praa.g_00930	Syak.g_00413
OG0000688	Praa.g_00933	Syak.g_00418
OG0000689	Praa.g_00934	Syak.g_00421
OG0000690	Praa.g_00935	Syak.g_00422
OG0000691	Praa.g_00936	Syak.g_00423
OG0000692	Praa.g_00938	Syak.g_00424
OG0000693	Praa.g_00939	Syak.g_00426
OG0000694	Praa.g_00940	Syak.g_00427
OG0000695	Praa.g_00942	Syak.g_00540
OG0000696	Praa.g_00943	Syak.g_00539
OG0000697	Praa.g_00944	Syak.g_00538
OG0000698	Praa.g_00947	Syak.g_00535
OG0000699	Praa.g_00948	Syak.g_00534
OG0000700	Praa.g_00949	Syak.g_00533
OG0000701	Praa.g_00950	Syak.g_00532
OG0000702	Praa.g_00952	Syak.g_00522
OG0000703	Praa.g_00953	Syak.g_00521
OG0000704	Praa.g_00954	Syak.g_00519
OG0000705	Praa.g_00958	Syak.g_00511
OG0000706	Praa.g_00959	Syak.g_00510
OG0000707	Praa.g_00960	Syak.g_00509
OG0000708	Praa.g_00961	Syak.g_00506
OG0000709	Praa.g_00965	Syak.g_00498
OG0000710	Praa.g_00968	Syak.g_00494
OG0000711	Praa.g_00985	Syak.g_00466
OG0000712	Praa.g_00987	Syak.g_00464
OG0000713	Praa.g_00988	Syak.g_00463
OG0000714	Praa.g_00989	Syak.g_00629
OG0000715	Praa.g_00991	Syak.g_00631
OG0000716	Praa.g_00993	Syak.g_00635
OG0000717	Praa.g_00994	Syak.g_00636
OG0000718	Praa.g_01008	Syak.g_00640
OG0000719	Praa.g_01010	Syak.g_00642
OG0000720	Praa.g_01019	Syak.g_00655
OG0000721	Praa.g_01021	Syak.g_00657
OG0000722	Praa.g_01022	Syak.g_00658
OG0000723	Praa.g_01025	Syak.g_00790
OG0000724	Praa.g_01034	Syak.g_00749
OG0000725	Praa.g_01040	Syak.g_00731
OG0000726	Praa.g_01041	Syak.g_00730
OG0000727	Praa.g_01042	Syak.g_00729
OG0000728	Praa.g_01044	Syak.g_00727
OG0000729	Praa.g_01091	Syak.g_01683
OG0000730	Praa.g_01095	Syak.g_01248
OG0000731	Praa.g_01099	Syak.g_01237
OG0000732	Praa.g_01109	Syak.g_01739
OG0000733	Praa.g_01128	Syak.g_01905
OG0000734	Praa.g_01145	Syak.g_02184
OG0000735	Praa.g_01147	Syak.g_00914
OG0000736	Praa.g_01148	Syak.g_00913
OG0000737	Praa.g_01149	Syak.g_00912
OG0000738	Praa.g_01153	Syak.g_00907
OG0000739	Praa.g_01154	Syak.g_00906
OG0000740	Praa.g_01155	Syak.g_00905
OG0000741	Praa.g_01156	Syak.g_00902
OG0000742	Praa.g_01158	Syak.g_00899
OG0000743	Praa.g_01160	Syak.g_00897
OG0000744	Praa.g_01161	Syak.g_00896
OG0000745	Praa.g_01162	Syak.g_00894
OG0000746	Praa.g_01164	Syak.g_00892
OG0000747	Praa.g_01165	Syak.g_00891
OG0000748	Praa.g_01168	Syak.g_00875
OG0000749	Praa.g_01169	Syak.g_00874
OG0000750	Praa.g_01170	Syak.g_00873
OG0000751	Praa.g_01172	Syak.g_00862
OG0000752	Praa.g_01174	Syak.g_00860
OG0000753	Praa.g_01177	Syak.g_00857
OG0000754	Praa.g_01180	Syak.g_00852
OG0000755	Praa.g_01183	Syak.g_00841
OG0000756	Praa.g_01184	Syak.g_00840
OG0000757	Praa.g_01190	Syak.g_00833
OG0000758	Praa.g_01191	Syak.g_00832
OG0000759	Praa.g_01192	Syak.g_00831
OG0000760	Praa.g_01193	Syak.g_00830
OG0000761	Praa.g_01194	Syak.g_00829
OG0000762	Praa.g_01195	Syak.g_00827
OG0000763	Praa.g_01197	Syak.g_00825
OG0000764	Praa.g_01198	Syak.g_00824
OG0000765	Praa.g_01207	Syak.g_00669
OG0000766	Praa.g_01208	Syak.g_00670
OG0000767	Praa.g_01210	Syak.g_00672
OG0000768	Praa.g_01211	Syak.g_00673
OG0000769	Praa.g_01213	Syak.g_00675
OG0000770	Praa.g_01215	Syak.g_00678
OG0000771	Praa.g_01224	Syak.g_00755
OG0000772	Praa.g_01290	Syak.g_02048
OG0000773	Praa.g_01309	Syak.g_00921
OG0000774	Praa.g_01311	Syak.g_00926
OG0000775	Praa.g_01313	Syak.g_00929
OG0000776	Praa.g_01314	Syak.g_00930
OG0000777	Praa.g_01315	Syak.g_00931
OG0000778	Praa.g_01316	Syak.g_00932
OG0000779	Praa.g_01320	Syak.g_00938
OG0000780	Praa.g_01321	Syak.g_00942
OG0000781	Praa.g_01324	Syak.g_00946
OG0000782	Praa.g_01325	Syak.g_00947
OG0000783	Praa.g_01326	Syak.g_00948
OG0000784	Praa.g_01327	Syak.g_00949
OG0000785	Praa.g_01329	Syak.g_00951
OG0000786	Praa.g_01331	Syak.g_00956
OG0000787	Praa.g_01332	Syak.g_00957
OG0000788	Praa.g_01353	Syak.g_00048
OG0000789	Praa.g_01356	Syak.g_00085
OG0000790	Praa.g_01371	Syak.g_02560
OG0000791	Praa.g_01373	Syak.g_02558
OG0000792	Praa.g_01374	Syak.g_02557
OG0000793	Praa.g_01377	Syak.g_02552
OG0000794	Praa.g_01378	Syak.g_02551
OG0000795	Praa.g_01379	Syak.g_02550
OG0000796	Praa.g_01383	Syak.g_02547
OG0000797	Praa.g_01384	Syak.g_02546
OG0000798	Praa.g_01393	Syak.g_01456
OG0000799	Praa.g_01458	Syak.g_00981
OG0000800	Praa.g_01459	Syak.g_00989
OG0000801	Praa.g_01460	Syak.g_00990
OG0000802	Praa.g_01462	Syak.g_00995
OG0000803	Praa.g_01464	Syak.g_01021
OG0000804	Praa.g_01465	Syak.g_01026
OG0000805	Praa.g_01467	Syak.g_01029
OG0000806	Praa.g_01469	Syak.g_01031
OG0000807	Praa.g_01470	Syak.g_01033
OG0000808	Praa.g_01471	Syak.g_01034
OG0000809	Praa.g_01474	Syak.g_01038
OG0000810	Praa.g_01475	Syak.g_01039
OG0000811	Praa.g_01479	Syak.g_01045
OG0000812	Praa.g_01481	Syak.g_01047
OG0000813	Praa.g_01482	Syak.g_01048
OG0000814	Praa.g_01484	Syak.g_01051
OG0000815	Praa.g_01485	Syak.g_01053
OG0000816	Praa.g_01487	Syak.g_01055
OG0000817	Praa.g_01488	Syak.g_01056
OG0000818	Praa.g_01493	Syak.g_01060
OG0000819	Praa.g_01494	Syak.g_01064
OG0000820	Praa.g_01495	Syak.g_01065
OG0000821	Praa.g_01499	Syak.g_01071
OG0000822	Praa.g_01500	Syak.g_01073
OG0000823	Praa.g_01501	Syak.g_01074
OG0000824	Praa.g_01504	Syak.g_01080
OG0000825	Praa.g_01505	Syak.g_01081
OG0000826	Praa.g_01506	Syak.g_01082
OG0000827	Praa.g_01507	Syak.g_01083
OG0000828	Praa.g_01510	Syak.g_01086
OG0000829	Praa.g_01511	Syak.g_01087
OG0000830	Praa.g_01512	Syak.g_01088
OG0000831	Praa.g_01514	Syak.g_01091
OG0000832	Praa.g_01520	Syak.g_02482
OG0000833	Praa.g_01528	Syak.g_02473
OG0000834	Praa.g_01529	Syak.g_02470
OG0000835	Praa.g_01530	Syak.g_02469
OG0000836	Praa.g_01531	Syak.g_02466
OG0000837	Praa.g_01532	Syak.g_02465
OG0000838	Praa.g_01534	Syak.g_02461
OG0000839	Praa.g_01535	Syak.g_02460
OG0000840	Praa.g_01536	Syak.g_02459
OG0000841	Praa.g_01537	Syak.g_02458
OG0000842	Praa.g_01538	Syak.g_02457
OG0000843	Praa.g_01539	Syak.g_02456
OG0000844	Praa.g_01541	Syak.g_02454
OG0000845	Praa.g_01542	Syak.g_02453
OG0000846	Praa.g_01543	Syak.g_02452
OG0000847	Praa.g_01544	Syak.g_02451
OG0000848	Praa.g_01545	Syak.g_02449
OG0000849	Praa.g_01546	Syak.g_02448
OG0000850	Praa.g_01548	Syak.g_02445
OG0000851	Praa.g_01549	Syak.g_02440
OG0000852	Praa.g_01550	Syak.g_02439
OG0000853	Praa.g_01554	Syak.g_02435
OG0000854	Praa.g_01556	Syak.g_02433
OG0000855	Praa.g_01557	Syak.g_02432
OG0000856	Praa.g_01572	Syak.g_00021
OG0000857	Praa.g_01600	Syak.g_00451
OG0000858	Praa.g_01629	Syak.g_02426
OG0000859	Praa.g_01630	Syak.g_02425
OG0000860	Praa.g_01637	Syak.g_02414
OG0000861	Praa.g_01638	Syak.g_02413
OG0000862	Praa.g_01639	Syak.g_02412
OG0000863	Praa.g_01641	Syak.g_02409
OG0000864	Praa.g_01642	Syak.g_02408
OG0000865	Praa.g_01643	Syak.g_02407
OG0000866	Praa.g_01644	Syak.g_02406
OG0000867	Praa.g_01645	Syak.g_02405
OG0000868	Praa.g_01646	Syak.g_02402
OG0000869	Praa.g_01650	Syak.g_02398
OG0000870	Praa.g_01655	Syak.g_02393
OG0000871	Praa.g_01656	Syak.g_02392
OG0000872	Praa.g_01657	Syak.g_02386
OG0000873	Praa.g_01660	Syak.g_02383
OG0000874	Praa.g_01663	Syak.g_02379
OG0000875	Praa.g_01665	Syak.g_02377
OG0000876	Praa.g_01666	Syak.g_02375
OG0000877	Praa.g_01668	Syak.g_02372
OG0000878	Praa.g_01669	Syak.g_02371
OG0000879	Praa.g_01670	Syak.g_02370
OG0000880	Praa.g_01671	Syak.g_02369
OG0000881	Praa.g_01675	Syak.g_02363
OG0000882	Praa.g_01680	Syak.g_02358
OG0000883	Praa.g_01682	Syak.g_02355
OG0000884	Praa.g_01684	Syak.g_02353
OG0000885	Praa.g_01685	Syak.g_02352
OG0000886	Praa.g_01686	Syak.g_02351
OG0000887	Praa.g_01687	Syak.g_02350
OG0000888	Praa.g_01689	Syak.g_02348
OG0000889	Praa.g_01691	Syak.g_02346
OG0000890	Praa.g_01692	Syak.g_02334
OG0000891	Praa.g_01693	Syak.g_02333
OG0000892	Praa.g_01695	Syak.g_02329
OG0000893	Praa.g_01699	Syak.g_01393
OG0000894	Praa.g_01701	Syak.g_01390
OG0000895	Praa.g_01704	Syak.g_01386
OG0000896	Praa.g_01705	Syak.g_01385
OG0000897	Praa.g_01707	Syak.g_01383
OG0000898	Praa.g_01708	Syak.g_01382
OG0000899	Praa.g_01709	Syak.g_01381
OG0000900	Praa.g_01710	Syak.g_01380
OG0000901	Praa.g_01713	Syak.g_01375
OG0000902	Praa.g_01715	Syak.g_01368
OG0000903	Praa.g_01718	Syak.g_01353
OG0000904	Praa.g_01720	Syak.g_01358
OG0000905	Praa.g_01725	Syak.g_01363
OG0000906	Praa.g_01726	Syak.g_01366
OG0000907	Praa.g_01733	Syak.g_01351
OG0000908	Praa.g_01736	Syak.g_01348
OG0000909	Praa.g_01737	Syak.g_01347
OG0000910	Praa.g_01738	Syak.g_01346
OG0000911	Praa.g_01740	Syak.g_01344
OG0000912	Praa.g_01741	Syak.g_01343
OG0000913	Praa.g_01742	Syak.g_01342
OG0000914	Praa.g_01743	Syak.g_01341
OG0000915	Praa.g_01744	Syak.g_01339
OG0000916	Praa.g_01745	Syak.g_01338
OG0000917	Praa.g_01746	Syak.g_01337
OG0000918	Praa.g_01747	Syak.g_01336
OG0000919	Praa.g_01748	Syak.g_01335
OG0000920	Praa.g_01749	Syak.g_01334
OG0000921	Praa.g_01750	Syak.g_01333
OG0000922	Praa.g_01751	Syak.g_01332
OG0000923	Praa.g_01755	Syak.g_01328
OG0000924	Praa.g_01756	Syak.g_01327
OG0000925	Praa.g_01757	Syak.g_01326
OG0000926	Praa.g_01758	Syak.g_01325
OG0000927	Praa.g_01760	Syak.g_01323
OG0000928	Praa.g_01761	Syak.g_01322
OG0000929	Praa.g_01762	Syak.g_01321
OG0000930	Praa.g_01763	Syak.g_01320
OG0000931	Praa.g_01764	Syak.g_01319
OG0000932	Praa.g_01765	Syak.g_01318
OG0000933	Praa.g_01769	Syak.g_01312
OG0000934	Praa.g_01771	Syak.g_01310
OG0000935	Praa.g_01772	Syak.g_01309
OG0000936	Praa.g_01773	Syak.g_01308
OG0000937	Praa.g_01774	Syak.g_01307
OG0000938	Praa.g_01776	Syak.g_01304
OG0000939	Praa.g_01777	Syak.g_01303
OG0000940	Praa.g_01784	Syak.g_01297
OG0000941	Praa.g_01786	Syak.g_01295
OG0000942	Praa.g_01788	Syak.g_01293
OG0000943	Praa.g_01789	Syak.g_01292
OG0000944	Praa.g_01790	Syak.g_01290
OG0000945	Praa.g_01791	Syak.g_01288
OG0000946	Praa.g_01796	Syak.g_01283
OG0000947	Praa.g_01798	Syak.g_01280
OG0000948	Praa.g_01799	Syak.g_01279
OG0000949	Praa.g_01802	Syak.g_01551
OG0000950	Praa.g_01807	Syak.g_01562
OG0000951	Praa.g_01811	Syak.g_01569
OG0000952	Praa.g_01815	Syak.g_01574
OG0000953	Praa.g_01818	Syak.g_01627
OG0000954	Praa.g_01822	Syak.g_01633
OG0000955	Praa.g_01823	Syak.g_01634
OG0000956	Praa.g_01825	Syak.g_01636
OG0000957	Praa.g_01830	Syak.g_01648
OG0000958	Praa.g_01831	Syak.g_01649
OG0000959	Praa.g_01835	Syak.g_01653
OG0000960	Praa.g_01836	Syak.g_01654
OG0000961	Praa.g_01838	Syak.g_01679
OG0000962	Praa.g_01840	Syak.g_01682
OG0000963	Praa.g_01844	Syak.g_01687
OG0000964	Praa.g_01845	Syak.g_01688
OG0000965	Praa.g_01846	Syak.g_01689
OG0000966	Praa.g_01853	Syak.g_01711
OG0000967	Praa.g_01858	Syak.g_01715
OG0000968	Praa.g_01860	Syak.g_01719
OG0000969	Praa.g_01861	Syak.g_01721
OG0000970	Praa.g_01862	Syak.g_01722
OG0000971	Praa.g_01863	Syak.g_01724
OG0000972	Praa.g_01864	Syak.g_01725
OG0000973	Praa.g_01865	Syak.g_01726
OG0000974	Praa.g_01866	Syak.g_01727
OG0000975	Praa.g_01867	Syak.g_01728
OG0000976	Praa.g_01868	Syak.g_01729
OG0000977	Praa.g_01869	Syak.g_01731
OG0000978	Praa.g_01870	Syak.g_01732
OG0000979	Praa.g_01873	Syak.g_01735
OG0000980	Praa.g_01875	Syak.g_01738
OG0000981	Praa.g_01877	Syak.g_01741
OG0000982	Praa.g_01879	Syak.g_01941
OG0000983	Praa.g_01880	Syak.g_01940
OG0000984	Praa.g_01881	Syak.g_01939
OG0000985	Praa.g_01884	Syak.g_01935
OG0000986	Praa.g_01886	Syak.g_01933
OG0000987	Praa.g_01887	Syak.g_01931
OG0000988	Praa.g_01890	Syak.g_01925
OG0000989	Praa.g_01893	Syak.g_01912
OG0000990	Praa.g_01896	Syak.g_01900
OG0000991	Praa.g_01897	Syak.g_01896
OG0000992	Praa.g_01899	Syak.g_01893
OG0000993	Praa.g_01900	Syak.g_01892
OG0000994	Praa.g_01901	Syak.g_01889
OG0000995	Praa.g_01905	Syak.g_01880
OG0000996	Praa.g_01906	Syak.g_01839
OG0000997	Praa.g_01907	Syak.g_01828
OG0000998	Praa.g_01909	Syak.g_01826
OG0000999	Praa.g_01910	Syak.g_01825
OG0001000	Praa.g_01913	Syak.g_01821
OG0001001	Praa.g_01915	Syak.g_01814
OG0001002	Praa.g_01919	Syak.g_01807
OG0001003	Praa.g_01920	Syak.g_01806
OG0001004	Praa.g_01921	Syak.g_01805
OG0001005	Praa.g_01922	Syak.g_01804
OG0001006	Praa.g_01926	Syak.g_01797
OG0001007	Praa.g_01928	Syak.g_01795
OG0001009	Praa.g_00027	Syak.g_01762
OG0001010	Praa.g_00028	Syak.g_01761
OG0001011	Praa.g_00029	Syak.g_01759
OG0001012	Praa.g_00043	Syak.g_01946
OG0001013	Praa.g_00048	Syak.g_01969
OG0001014	Praa.g_00051	Syak.g_01975
OG0001015	Praa.g_00052	Syak.g_01976
OG0001016	Praa.g_00073	Syak.g_02250
OG0001017	Praa.g_00077	Syak.g_02244
OG0001018	Praa.g_00080	Syak.g_02242
OG0001019	Praa.g_00089	Syak.g_02218
OG0001020	Praa.g_00090	Syak.g_02214
OG0001021	Praa.g_00091	Syak.g_02210
OG0001022	Praa.g_00094	Syak.g_02205
OG0001023	Praa.g_00095	Syak.g_02204
OG0001024	Praa.g_00098	Syak.g_02201
OG0001025	Praa.g_00104	Syak.g_02195
OG0001026	Praa.g_00111	Syak.g_02182
OG0001027	Praa.g_00112	Syak.g_02178
OG0001028	Praa.g_00114	Syak.g_02176
OG0001029	Praa.g_00115	Syak.g_02174
OG0001030	Praa.g_00130	Syak.g_02153
OG0001031	Praa.g_00186	Syak.g_02079
OG0001032	Praa.g_00187	Syak.g_02077
OG0001033	Praa.g_00208	Syak.g_02037
OG0001034	Praa.g_00236	Syak.g_02305
OG0001035	Praa.g_00254	Syak.g_01422
OG0001036	Praa.g_00259	Syak.g_01427
OG0001037	Praa.g_00260	Syak.g_01429
OG0001038	Praa.g_00278	Syak.g_01457
OG0001039	Praa.g_00281	Syak.g_01460
OG0001040	Praa.g_00283	Syak.g_01463
OG0001041	Praa.g_00287	Syak.g_01468
OG0001042	Praa.g_00304	Syak.g_01500
OG0001043	Praa.g_00305	Syak.g_01504
OG0001044	Praa.g_00333	Syak.g_01247
OG0001045	Praa.g_00341	Syak.g_01234
OG0001046	Praa.g_00378	Syak.g_00479
OG0001047	Praa.g_00438	Syak.g_01188
OG0001048	Praa.g_00439	Syak.g_01187
OG0001049	Praa.g_00441	Syak.g_01184
OG0001050	Praa.g_00442	Syak.g_01183
OG0001051	Praa.g_00443	Syak.g_01182
OG0001052	Praa.g_00471	Syak.g_01122
OG0001053	Praa.g_00483	Syak.g_02577
OG0001054	Praa.g_00498	Syak.g_02596
OG0001055	Praa.g_00517	Syak.g_02617
OG0001056	Praa.g_00536	Syak.g_02645
OG0001057	Praa.g_00541	Syak.g_00964
OG0001058	Praa.g_00550	Syak.g_02668
OG0001060	Praa.g_00561	Syak.g_02677
OG0001061	Praa.g_00574	Syak.g_02697
OG0001062	Praa.g_00576	Syak.g_02699
OG0001063	Praa.g_00578	Syak.g_02704
OG0001064	Praa.g_00579	Syak.g_02705
OG0001065	Praa.g_00580	Syak.g_02706
OG0001066	Praa.g_00581	Syak.g_02707
OG0001067	Praa.g_00582	Syak.g_02708
OG0001068	Praa.g_00583	Syak.g_02709
OG0001069	Praa.g_00584	Syak.g_02710
OG0001070	Praa.g_00587	Syak.g_02714
OG0001071	Praa.g_00588	Syak.g_02715
OG0001072	Praa.g_00590	Syak.g_02721
OG0001073	Praa.g_00604	Syak.g_02736
OG0001074	Praa.g_00615	Syak.g_00098
OG0001075	Praa.g_00616	Syak.g_02760
OG0001076	Praa.g_00624	Syak.g_00011
OG0001077	Praa.g_00628	Syak.g_00024
OG0001078	Praa.g_00636	Syak.g_00036
OG0001079	Praa.g_00647	Syak.g_00049
OG0001080	Praa.g_00653	Syak.g_00264
OG0001081	Praa.g_00655	Syak.g_00327
OG0001082	Praa.g_00656	Syak.g_00328
OG0001083	Praa.g_00661	Syak.g_00336
OG0001084	Praa.g_00662	Syak.g_00337
OG0001085	Praa.g_00670	Syak.g_00354
OG0001086	Praa.g_00671	Syak.g_00356
OG0001087	Praa.g_00688	Syak.g_00691
OG0001088	Praa.g_00689	Syak.g_00694
OG0001089	Praa.g_00697	Syak.g_00722
OG0001090	Praa.g_00712	Syak.g_00806
OG0001091	Praa.g_00714	Syak.g_00804
OG0001092	Praa.g_00715	Syak.g_00801
OG0001093	Praa.g_00720	Syak.g_00794
OG0001094	Praa.g_00797	Syak.g_00428
OG0001095	Praa.g_00817	Syak.g_00448
OG0001096	Praa.g_00830	Syak.g_00623
OG0001097	Praa.g_00849	Syak.g_00598
OG0001098	Praa.g_00864	Syak.g_00578
OG0001099	Praa.g_00896	Syak.g_02175
OG0001100	Praa.g_00900	Syak.g_00365
OG0001101	Praa.g_00902	Syak.g_00367
OG0001102	Praa.g_00904	Syak.g_00370
OG0001103	Praa.g_00906	Syak.g_00372
OG0001104	Praa.g_00927	Syak.g_00410
OG0001105	Praa.g_00931	Syak.g_00414
OG0001106	Praa.g_00955	Syak.g_00518
OG0001107	Praa.g_00962	Syak.g_00505
OG0001108	Praa.g_00966	Syak.g_00497
OG0001109	Praa.g_00967	Syak.g_00495
OG0001110	Praa.g_00969	Syak.g_00493
OG0001111	Praa.g_00970	Syak.g_00491
OG0001112	Praa.g_00971	Syak.g_00489
OG0001113	Praa.g_00972	Syak.g_00406
OG0001114	Praa.g_00973	Syak.g_00488
OG0001115	Praa.g_00975	Syak.g_00484
OG0001116	Praa.g_00976	Syak.g_00482
OG0001117	Praa.g_00977	Syak.g_00481
OG0001118	Praa.g_00978	Syak.g_00480
OG0001119	Praa.g_00979	Syak.g_00478
OG0001120	Praa.g_00981	Syak.g_00474
OG0001121	Praa.g_01125, Praa.g_00984	Syak.g_00114
OG0001123	Praa.g_01015	Syak.g_00650
OG0001124	Praa.g_01017	Syak.g_00652
OG0001125	Praa.g_01018	Syak.g_00654
OG0001126	Praa.g_01028	Syak.g_00757
OG0001127	Praa.g_01029	Syak.g_00756
OG0001128	Praa.g_01031	Syak.g_00753
OG0001129	Praa.g_01032	Syak.g_00751
OG0001130	Praa.g_01033	Syak.g_00750
OG0001131	Praa.g_01070	Syak.g_00389
OG0001132	Praa.g_01080	Syak.g_00120
OG0001133	Praa.g_01115	Syak.g_00014
OG0001134	Praa.g_01127	Syak.g_00273
OG0001135	Praa.g_01130	Syak.g_00274
OG0001136	Praa.g_01157	Syak.g_00901
OG0001137	Praa.g_01167	Syak.g_00876
OG0001138	Praa.g_01185	Syak.g_00839
OG0001139	Praa.g_01186	Syak.g_00837
OG0001140	Praa.g_01187	Syak.g_00836
OG0001141	Praa.g_01188	Syak.g_00835
OG0001142	Praa.g_01189	Syak.g_00834
OG0001143	Praa.g_01196	Syak.g_00826
OG0001144	Praa.g_01201	Syak.g_00815
OG0001145	Praa.g_01310	Syak.g_00922
OG0001146	Praa.g_01322	Syak.g_00943
OG0001147	Praa.g_01352	Syak.g_01113
OG0001148	Praa.g_01368	Syak.g_02563
OG0001149	Praa.g_01369	Syak.g_02562
OG0001150	Praa.g_01370	Syak.g_02561
OG0001151	Praa.g_01381	Syak.g_02548
OG0001153	Praa.g_01508	Syak.g_01084
OG0001154	Praa.g_01509	Syak.g_01085
OG0001155	Praa.g_01521	Syak.g_02480
OG0001156	Praa.g_01524	Syak.g_02477
OG0001157	Praa.g_01525	Syak.g_02476
OG0001158	Praa.g_01526	Syak.g_02475
OG0001159	Praa.g_01527	Syak.g_02474
OG0001160	Praa.g_01552	Syak.g_02437
OG0001161	Praa.g_01565	Syak.g_01906
OG0001162	Praa.g_01576	Syak.g_00959
OG0001163	Praa.g_01627	Syak.g_02429
OG0001164	Praa.g_01631	Syak.g_02423
OG0001165	Praa.g_01634	Syak.g_02418
OG0001166	Praa.g_01654	Syak.g_02394
OG0001167	Praa.g_01672	Syak.g_02366
OG0001168	Praa.g_01674	Syak.g_02364
OG0001169	Praa.g_01676	Syak.g_02362
OG0001170	Praa.g_01678	Syak.g_02360
OG0001171	Praa.g_01688	Syak.g_02349
