Orthogroup	Praa	Prau
OG0000559	Praa.g_00552	Prau.g_00591
OG0000560	Praa.g_00555	Prau.g_00594
OG0000561	Praa.g_00556	Prau.g_00595
OG0000562	Praa.g_00557	Prau.g_00596
OG0000563	Praa.g_00558	Prau.g_00597
OG0000564	Praa.g_00559	Prau.g_00598
OG0000565	Praa.g_00562	Prau.g_00601
OG0000566	Praa.g_00564	Prau.g_00603
OG0000567	Praa.g_00568	Prau.g_00607
OG0000568	Praa.g_00569	Prau.g_00608
OG0000569	Praa.g_00570	Prau.g_00609
OG0000570	Praa.g_00571	Prau.g_00610
OG0000571	Praa.g_00573	Prau.g_00612
OG0000572	Praa.g_00586	Prau.g_00625
OG0000573	Praa.g_00592	Prau.g_00630
OG0000574	Praa.g_00593	Prau.g_00631
OG0000575	Praa.g_00597	Prau.g_00635
OG0000576	Praa.g_00599	Prau.g_00637
OG0000577	Praa.g_00600	Prau.g_00638
OG0000578	Praa.g_00601	Prau.g_00639
OG0000579	Praa.g_00602	Prau.g_00640
OG0000580	Praa.g_00603	Prau.g_00641
OG0000581	Praa.g_00605	Prau.g_00643
OG0000582	Praa.g_00608	Prau.g_00646
OG0000583	Praa.g_00609	Prau.g_00647
OG0000584	Praa.g_00610	Prau.g_00648
OG0000585	Praa.g_00612	Prau.g_00650
OG0000586	Praa.g_00613	Prau.g_00651
OG0000587	Praa.g_00614	Prau.g_00652
OG0000588	Praa.g_00618	Prau.g_00656
OG0000589	Praa.g_00621	Prau.g_00661
OG0000590	Praa.g_00622	Prau.g_00662
OG0000591	Praa.g_00625	Prau.g_00665
OG0000592	Praa.g_00626	Prau.g_00666
OG0000593	Praa.g_00632	Prau.g_00672
OG0000594	Praa.g_00633	Prau.g_00673
OG0000595	Praa.g_00634	Prau.g_00674
OG0000596	Praa.g_00638	Prau.g_00678
OG0000597	Praa.g_00640	Prau.g_00680
OG0000598	Praa.g_00641	Prau.g_00681
OG0000599	Praa.g_00644	Prau.g_00684
OG0000600	Praa.g_00645	Prau.g_00685
OG0000601	Praa.g_00646	Prau.g_00686
OG0000602	Praa.g_00648	Prau.g_00688
OG0000603	Praa.g_00649	Prau.g_00689
OG0000604	Praa.g_00650	Prau.g_00690
OG0000605	Praa.g_00651	Prau.g_00691
OG0000606	Praa.g_00654	Prau.g_00694
OG0000607	Praa.g_00657	Prau.g_00697
OG0000608	Praa.g_00658	Prau.g_00698
OG0000609	Praa.g_00659	Prau.g_00699
OG0000610	Praa.g_00664	Prau.g_00704
OG0000611	Praa.g_00667	Prau.g_00707
OG0000612	Praa.g_00668	Prau.g_00708
OG0000613	Praa.g_00673	Prau.g_00713
OG0000614	Praa.g_00692	Prau.g_00732
OG0000615	Praa.g_00700	Prau.g_00740
OG0000616	Praa.g_00704	Prau.g_00744
OG0000617	Praa.g_00717	Prau.g_00761
OG0000618	Praa.g_00718	Prau.g_00762
OG0000619	Praa.g_00719	Prau.g_00763
OG0000620	Praa.g_00722	Prau.g_00766
OG0000621	Praa.g_00723	Prau.g_00767
OG0000622	Praa.g_00724	Prau.g_00768
OG0000623	Praa.g_00725	Prau.g_00769
OG0000624	Praa.g_00726	Prau.g_00770
OG0000625	Praa.g_00727	Prau.g_00771
OG0000626	Praa.g_00728	Prau.g_00772
OG0000627	Praa.g_00729	Prau.g_00773
OG0000628	Praa.g_00730	Prau.g_00774
OG0000629	Praa.g_00731	Prau.g_00775
OG0000630	Praa.g_00734	Prau.g_00778
OG0000631	Praa.g_00794	Prau.g_00845
OG0000632	Praa.g_00795	Prau.g_00846
OG0000633	Praa.g_00796	Prau.g_00847
OG0000634	Praa.g_00799	Prau.g_00850
OG0000635	Praa.g_00800	Prau.g_00851
OG0000636	Praa.g_00802	Prau.g_00853
OG0000637	Praa.g_00804	Prau.g_00855
OG0000638	Praa.g_00805	Prau.g_00856
OG0000639	Praa.g_00806	Prau.g_00857
OG0000640	Praa.g_00807	Prau.g_00858
OG0000641	Praa.g_00812	Prau.g_00862
OG0000642	Praa.g_00813	Prau.g_00863
OG0000643	Praa.g_00814	Prau.g_00864
OG0000644	Praa.g_00815	Prau.g_00865
OG0000645	Praa.g_00816	Prau.g_00866
OG0000646	Praa.g_00818	Prau.g_00868
OG0000647	Praa.g_00819	Prau.g_00869
OG0000648	Praa.g_00821	Prau.g_00871
OG0000649	Praa.g_00822	Prau.g_00872
OG0000650	Praa.g_00823	Prau.g_00873
OG0000651	Praa.g_00824	Prau.g_00874
OG0000652	Praa.g_00825	Prau.g_00875
OG0000653	Praa.g_00827	Prau.g_00877
OG0000654	Praa.g_00828	Prau.g_00878
OG0000655	Praa.g_00829	Prau.g_00879
OG0000656	Praa.g_00832	Prau.g_00882
OG0000657	Praa.g_00840	Prau.g_00889
OG0000658	Praa.g_00841	Prau.g_00890
OG0000659	Praa.g_00842	Prau.g_00891
OG0000660	Praa.g_00846	Prau.g_00895
OG0000661	Praa.g_00848	Prau.g_00897
OG0000662	Praa.g_00850	Prau.g_00899
OG0000663	Praa.g_00852	Prau.g_00902
OG0000664	Praa.g_00853	Prau.g_00903
OG0000665	Praa.g_00857	Prau.g_00907
OG0000666	Praa.g_00858	Prau.g_00908
OG0000667	Praa.g_00862	Prau.g_00912
OG0000668	Praa.g_00892	Prau.g_00942
OG0000669	Praa.g_00899	Prau.g_00949
OG0000670	Praa.g_00901	Prau.g_00951
OG0000671	Praa.g_00903	Prau.g_00953
OG0000672	Praa.g_00905	Prau.g_00955
OG0000673	Praa.g_00908	Prau.g_00957
OG0000674	Praa.g_00910	Prau.g_00959
OG0000675	Praa.g_00911	Prau.g_00960
OG0000676	Praa.g_00913	Prau.g_00962
OG0000677	Praa.g_00914	Prau.g_00963
OG0000678	Praa.g_00916	Prau.g_00965
OG0000679	Praa.g_00920	Prau.g_00969
OG0000680	Praa.g_00921	Prau.g_00970
OG0000681	Praa.g_00923	Prau.g_00973
OG0000682	Praa.g_00924	Prau.g_00974
OG0000683	Praa.g_00925	Prau.g_00975
OG0000684	Praa.g_00926	Prau.g_00977
OG0000685	Praa.g_00928	Prau.g_00979
OG0000686	Praa.g_00929	Prau.g_00980
OG0000687	Praa.g_00930	Prau.g_00981
OG0000688	Praa.g_00933	Prau.g_00984
OG0000689	Praa.g_00934	Prau.g_00985
OG0000690	Praa.g_00935	Prau.g_00986
OG0000691	Praa.g_00936	Prau.g_00987
OG0000692	Praa.g_00938	Prau.g_00989
OG0000693	Praa.g_00939	Prau.g_00990
OG0000694	Praa.g_00940	Prau.g_00991
OG0000695	Praa.g_00942	Prau.g_00993
OG0000696	Praa.g_00943	Prau.g_00994
OG0000697	Praa.g_00944	Prau.g_00995
OG0000698	Praa.g_00947	Prau.g_00998
OG0000699	Praa.g_00948	Prau.g_00999
OG0000700	Praa.g_00949	Prau.g_01000
OG0000701	Praa.g_00950	Prau.g_01001
OG0000702	Praa.g_00952	Prau.g_01003
OG0000703	Praa.g_00953	Prau.g_01004
OG0000704	Praa.g_00954	Prau.g_01005
OG0000705	Praa.g_00958	Prau.g_01009
OG0000706	Praa.g_00959	Prau.g_01010
OG0000707	Praa.g_00960	Prau.g_01011
OG0000708	Praa.g_00961	Prau.g_01012
OG0000709	Praa.g_00965	Prau.g_01016
OG0000710	Praa.g_00968	Prau.g_01019
OG0000711	Praa.g_00985	Prau.g_01036
OG0000712	Praa.g_00987	Prau.g_01038
OG0000713	Praa.g_00988	Prau.g_01039
OG0000714	Praa.g_00989	Prau.g_01040
OG0000715	Praa.g_00991	Prau.g_01042
OG0000716	Praa.g_00993	Prau.g_01044
OG0000717	Praa.g_00994	Prau.g_01045
OG0000718	Praa.g_01008	Prau.g_01058
OG0000719	Praa.g_01010	Prau.g_01060
OG0000720	Praa.g_01019	Prau.g_01069
OG0000721	Praa.g_01021	Prau.g_01071
OG0000722	Praa.g_01022	Prau.g_01072
OG0000723	Praa.g_01025	Prau.g_01075
OG0000724	Praa.g_01034	Prau.g_01084
OG0000725	Praa.g_01040	Prau.g_01090
OG0000726	Praa.g_01041	Prau.g_01091
OG0000727	Praa.g_01042	Prau.g_01092
OG0000728	Praa.g_01044	Prau.g_01094
OG0000729	Praa.g_01091	Prau.g_01138
OG0000730	Praa.g_01095	Prau.g_01142
OG0000731	Praa.g_01099	Prau.g_01146
OG0000732	Praa.g_01109	Prau.g_01155
OG0000733	Praa.g_01128	Prau.g_01175
OG0000734	Praa.g_01145	Prau.g_01192
OG0000735	Praa.g_01147	Prau.g_01194
OG0000736	Praa.g_01148	Prau.g_01195
OG0000737	Praa.g_01149	Prau.g_01196
OG0000738	Praa.g_01153	Prau.g_01200
OG0000739	Praa.g_01154	Prau.g_01201
OG0000740	Praa.g_01155	Prau.g_01202
OG0000741	Praa.g_01156	Prau.g_01203
OG0000742	Praa.g_01158	Prau.g_01205
OG0000743	Praa.g_01160	Prau.g_01207
OG0000744	Praa.g_01161	Prau.g_01208
OG0000745	Praa.g_01162	Prau.g_01209
OG0000746	Praa.g_01164	Prau.g_01211
OG0000747	Praa.g_01165	Prau.g_01212
OG0000748	Praa.g_01168	Prau.g_01215
OG0000749	Praa.g_01169	Prau.g_01216
OG0000750	Praa.g_01170	Prau.g_01217
OG0000751	Praa.g_01172	Prau.g_01219
OG0000752	Praa.g_01174	Prau.g_01221
OG0000753	Praa.g_01177	Prau.g_01224
OG0000754	Praa.g_01180	Prau.g_01227
OG0000755	Praa.g_01183	Prau.g_01230
OG0000756	Praa.g_01184	Prau.g_01231
OG0000757	Praa.g_01190	Prau.g_01237
OG0000758	Praa.g_01191	Prau.g_01238
OG0000759	Praa.g_01192	Prau.g_01239
OG0000760	Praa.g_01193	Prau.g_01240
OG0000761	Praa.g_01194	Prau.g_01241
OG0000762	Praa.g_01195	Prau.g_01242
OG0000763	Praa.g_01197	Prau.g_01244
OG0000764	Praa.g_01198	Prau.g_01245
OG0000765	Praa.g_01207	Prau.g_01254
OG0000766	Praa.g_01208	Prau.g_01255
OG0000767	Praa.g_01210	Prau.g_01257
OG0000768	Praa.g_01211	Prau.g_01258
OG0000769	Praa.g_01213	Prau.g_01260
OG0000770	Praa.g_01215	Prau.g_01262
OG0000771	Praa.g_01224	Prau.g_01271
OG0000772	Praa.g_01290	Prau.g_01346
OG0000773	Praa.g_01309	Prau.g_01361
OG0000774	Praa.g_01311	Prau.g_01363
OG0000775	Praa.g_01313	Prau.g_01366
OG0000776	Praa.g_01314	Prau.g_01367
OG0000777	Praa.g_01315	Prau.g_01368
OG0000778	Praa.g_01316	Prau.g_01369
OG0000779	Praa.g_01320	Prau.g_01373
OG0000780	Praa.g_01321	Prau.g_01374
OG0000781	Praa.g_01324	Prau.g_01377
OG0000782	Praa.g_01325	Prau.g_01378
OG0000783	Praa.g_01326	Prau.g_01379
OG0000784	Praa.g_01327	Prau.g_01380
OG0000785	Praa.g_01329	Prau.g_01382
OG0000786	Praa.g_01331	Prau.g_01384
OG0000787	Praa.g_01332	Prau.g_01385
OG0000788	Praa.g_01353	Prau.g_01396
OG0000789	Praa.g_01356	Prau.g_01399
OG0000790	Praa.g_01371	Prau.g_01414
OG0000791	Praa.g_01373	Prau.g_01416
OG0000792	Praa.g_01374	Prau.g_01417
OG0000793	Praa.g_01377	Prau.g_01420
OG0000794	Praa.g_01378	Prau.g_01421
OG0000795	Praa.g_01379	Prau.g_01422
OG0000796	Praa.g_01383	Prau.g_01426
OG0000797	Praa.g_01384	Prau.g_01427
OG0000799	Praa.g_01458	Prau.g_01510
OG0000800	Praa.g_01459	Prau.g_01511
OG0000801	Praa.g_01460	Prau.g_01512
OG0000802	Praa.g_01462	Prau.g_01514
OG0000803	Praa.g_01464	Prau.g_01516
OG0000804	Praa.g_01465	Prau.g_01517
OG0000805	Praa.g_01467	Prau.g_01519
OG0000806	Praa.g_01469	Prau.g_01521
OG0000807	Praa.g_01470	Prau.g_01522
OG0000808	Praa.g_01471	Prau.g_01523
OG0000809	Praa.g_01474	Prau.g_01526
OG0000810	Praa.g_01475	Prau.g_01527
OG0000811	Praa.g_01479	Prau.g_01534
OG0000812	Praa.g_01481	Prau.g_01536
OG0000813	Praa.g_01482	Prau.g_01537
OG0000814	Praa.g_01484	Prau.g_01539
OG0000815	Praa.g_01485	Prau.g_01540
OG0000816	Praa.g_01487	Prau.g_01542
OG0000817	Praa.g_01488	Prau.g_01543
OG0000818	Praa.g_01493	Prau.g_01548
OG0000819	Praa.g_01494	Prau.g_01549
OG0000820	Praa.g_01495	Prau.g_01550
OG0000821	Praa.g_01499	Prau.g_01554
OG0000822	Praa.g_01500	Prau.g_01555
OG0000823	Praa.g_01501	Prau.g_01556
OG0000824	Praa.g_01504	Prau.g_01559
OG0000825	Praa.g_01505	Prau.g_01560
OG0000826	Praa.g_01506	Prau.g_01561
OG0000827	Praa.g_01507	Prau.g_01562
OG0000828	Praa.g_01510	Prau.g_01565
OG0000829	Praa.g_01511	Prau.g_01566
OG0000830	Praa.g_01512	Prau.g_01567
OG0000831	Praa.g_01514	Prau.g_01569
OG0000832	Praa.g_01520	Prau.g_01575
OG0000833	Praa.g_01528	Prau.g_01583
OG0000834	Praa.g_01529	Prau.g_01584
OG0000835	Praa.g_01530	Prau.g_01585
OG0000836	Praa.g_01531	Prau.g_01586
OG0000837	Praa.g_01532	Prau.g_01587
OG0000838	Praa.g_01534	Prau.g_01589
OG0000839	Praa.g_01535	Prau.g_01590
OG0000840	Praa.g_01536	Prau.g_01591
OG0000841	Praa.g_01537	Prau.g_01592
OG0000842	Praa.g_01538	Prau.g_01593
OG0000843	Praa.g_01539	Prau.g_01594
OG0000844	Praa.g_01541	Prau.g_01595
OG0000845	Praa.g_01542	Prau.g_01596
OG0000846	Praa.g_01543	Prau.g_01597
OG0000847	Praa.g_01544	Prau.g_01598
OG0000848	Praa.g_01545	Prau.g_01599
OG0000849	Praa.g_01546	Prau.g_01600
OG0000850	Praa.g_01548	Prau.g_01602
OG0000851	Praa.g_01549	Prau.g_01603
OG0000852	Praa.g_01550	Prau.g_01604
OG0000853	Praa.g_01554	Prau.g_01608
OG0000854	Praa.g_01556	Prau.g_01610
OG0000855	Praa.g_01557	Prau.g_01611
OG0000856	Praa.g_01572	Prau.g_01626
OG0000857	Praa.g_01600	Prau.g_01652
OG0000858	Praa.g_01629	Prau.g_01726
OG0000859	Praa.g_01630	Prau.g_01727
OG0000860	Praa.g_01637	Prau.g_01734
OG0000861	Praa.g_01638	Prau.g_01735
OG0000862	Praa.g_01639	Prau.g_01736
OG0000863	Praa.g_01641	Prau.g_01738
OG0000864	Praa.g_01642	Prau.g_01739
OG0000865	Praa.g_01643	Prau.g_01740
OG0000866	Praa.g_01644	Prau.g_01741
OG0000867	Praa.g_01645	Prau.g_01742
OG0000868	Praa.g_01646	Prau.g_01743
OG0000869	Praa.g_01650	Prau.g_01747
OG0000870	Praa.g_01655	Prau.g_01752
OG0000871	Praa.g_01656	Prau.g_01753
OG0000872	Praa.g_01657	Prau.g_01754
OG0000873	Praa.g_01660	Prau.g_01757
OG0000874	Praa.g_01663	Prau.g_01760
OG0000875	Praa.g_01665	Prau.g_01761
OG0000876	Praa.g_01666	Prau.g_01762
OG0000877	Praa.g_01668	Prau.g_01764
OG0000878	Praa.g_01669	Prau.g_01765
OG0000879	Praa.g_01670	Prau.g_01766
OG0000880	Praa.g_01671	Prau.g_01767
OG0000881	Praa.g_01675	Prau.g_01771
OG0000882	Praa.g_01680	Prau.g_01776
OG0000883	Praa.g_01682	Prau.g_01777
OG0000884	Praa.g_01684	Prau.g_01779
OG0000885	Praa.g_01685	Prau.g_01780
OG0000886	Praa.g_01686	Prau.g_01781
OG0000887	Praa.g_01687	Prau.g_01782
OG0000888	Praa.g_01689	Prau.g_01784
OG0000889	Praa.g_01691	Prau.g_01786
OG0000890	Praa.g_01692	Prau.g_01787
OG0000891	Praa.g_01693	Prau.g_01788
OG0000892	Praa.g_01695	Prau.g_01790
OG0000893	Praa.g_01699	Prau.g_01794
OG0000894	Praa.g_01701	Prau.g_01796
OG0000895	Praa.g_01704	Prau.g_01799
OG0000896	Praa.g_01705	Prau.g_01800
OG0000897	Praa.g_01707	Prau.g_01802
OG0000898	Praa.g_01708	Prau.g_01803
OG0000899	Praa.g_01709	Prau.g_01804
OG0000900	Praa.g_01710	Prau.g_01805
OG0000901	Praa.g_01713	Prau.g_01808
OG0000902	Praa.g_01715	Prau.g_01810
OG0000903	Praa.g_01718	Prau.g_01813
OG0000904	Praa.g_01720	Prau.g_01815
OG0000905	Praa.g_01725	Prau.g_01820
OG0000906	Praa.g_01726	Prau.g_01821
OG0000907	Praa.g_01733	Prau.g_01827
OG0000908	Praa.g_01736	Prau.g_01830
OG0000909	Praa.g_01737	Prau.g_01831
OG0000910	Praa.g_01738	Prau.g_01832
OG0000911	Praa.g_01740	Prau.g_01834
OG0000912	Praa.g_01741	Prau.g_01835
OG0000913	Praa.g_01742	Prau.g_01836
OG0000914	Praa.g_01743	Prau.g_01837
OG0000915	Praa.g_01744	Prau.g_01838
OG0000916	Praa.g_01745	Prau.g_01839
OG0000917	Praa.g_01746	Prau.g_01840
OG0000918	Praa.g_01747	Prau.g_01841
OG0000919	Praa.g_01748	Prau.g_01842
OG0000920	Praa.g_01749	Prau.g_01843
OG0000921	Praa.g_01750	Prau.g_01844
OG0000922	Praa.g_01751	Prau.g_01845
OG0000923	Praa.g_01755	Prau.g_01849
OG0000924	Praa.g_01756	Prau.g_01850
OG0000925	Praa.g_01757	Prau.g_01851
OG0000926	Praa.g_01758	Prau.g_01852
OG0000927	Praa.g_01760	Prau.g_01854
OG0000928	Praa.g_01761	Prau.g_01855
OG0000929	Praa.g_01762	Prau.g_01856
OG0000930	Praa.g_01763	Prau.g_01857
OG0000931	Praa.g_01764	Prau.g_01858
OG0000932	Praa.g_01765	Prau.g_01859
OG0000933	Praa.g_01769	Prau.g_01863
OG0000934	Praa.g_01771	Prau.g_01865
OG0000935	Praa.g_01772	Prau.g_01866
OG0000936	Praa.g_01773	Prau.g_01867
OG0000937	Praa.g_01774	Prau.g_01868
OG0000938	Praa.g_01776	Prau.g_01870
OG0000939	Praa.g_01777	Prau.g_01871
OG0000940	Praa.g_01784	Prau.g_01878
OG0000941	Praa.g_01786	Prau.g_01880
OG0000942	Praa.g_01788	Prau.g_01882
OG0000943	Praa.g_01789	Prau.g_01883
OG0000944	Praa.g_01790	Prau.g_01884
OG0000945	Praa.g_01791	Prau.g_01885
OG0000946	Praa.g_01796	Prau.g_01889
OG0000947	Praa.g_01798	Prau.g_01891
OG0000948	Praa.g_01799	Prau.g_01892
OG0000949	Praa.g_01802	Prau.g_01895
OG0000950	Praa.g_01807	Prau.g_01900
OG0000951	Praa.g_01811	Prau.g_01904
OG0000952	Praa.g_01815	Prau.g_01908
OG0000953	Praa.g_01818	Prau.g_01911
OG0000954	Praa.g_01822	Prau.g_01915
OG0000955	Praa.g_01823	Prau.g_01916
OG0000956	Praa.g_01825	Prau.g_01918
OG0000957	Praa.g_01830	Prau.g_01923
OG0000958	Praa.g_01831	Prau.g_01924
OG0000959	Praa.g_01835	Prau.g_01928
OG0000960	Praa.g_01836	Prau.g_01929
OG0000961	Praa.g_01838	Prau.g_01931
OG0000962	Praa.g_01840	Prau.g_01933
OG0000963	Praa.g_01844	Prau.g_01937
OG0000964	Praa.g_01845	Prau.g_01938
OG0000965	Praa.g_01846	Prau.g_01939
OG0000966	Praa.g_01853	Prau.g_01946
OG0000967	Praa.g_01858	Prau.g_01951
OG0000968	Praa.g_01860	Prau.g_01953
OG0000969	Praa.g_01861	Prau.g_01954
OG0000970	Praa.g_01862	Prau.g_01955
OG0000971	Praa.g_01863	Prau.g_01956
OG0000972	Praa.g_01864	Prau.g_01957
OG0000973	Praa.g_01865	Prau.g_01958
OG0000974	Praa.g_01866	Prau.g_01959
OG0000975	Praa.g_01867	Prau.g_01960
OG0000976	Praa.g_01868	Prau.g_01961
OG0000977	Praa.g_01869	Prau.g_01962
OG0000978	Praa.g_01870	Prau.g_01963
OG0000979	Praa.g_01873	Prau.g_01966
OG0000980	Praa.g_01875	Prau.g_01968
OG0000981	Praa.g_01877	Prau.g_01970
OG0000982	Praa.g_01879	Prau.g_01972
OG0000983	Praa.g_01880	Prau.g_01973
OG0000984	Praa.g_01881	Prau.g_01974
OG0000985	Praa.g_01884	Prau.g_01977
OG0000986	Praa.g_01886	Prau.g_01979
OG0000987	Praa.g_01887	Prau.g_01980
OG0000988	Praa.g_01890	Prau.g_01983
OG0000989	Praa.g_01893	Prau.g_01986
OG0000990	Praa.g_01896	Prau.g_01989
OG0000991	Praa.g_01897	Prau.g_01990
OG0000992	Praa.g_01899	Prau.g_01992
OG0000993	Praa.g_01900	Prau.g_01993
OG0000994	Praa.g_01901	Prau.g_01994
OG0000995	Praa.g_01905	Prau.g_01998
OG0000996	Praa.g_01906	Prau.g_01999
OG0000997	Praa.g_01907	Prau.g_02000
OG0000998	Praa.g_01909	Prau.g_02002
OG0000999	Praa.g_01910	Prau.g_02003
OG0001000	Praa.g_01913	Prau.g_02006
OG0001001	Praa.g_01915	Prau.g_02008
OG0001002	Praa.g_01919	Prau.g_02012
OG0001003	Praa.g_01920	Prau.g_02014
OG0001004	Praa.g_01921	Prau.g_02015
OG0001005	Praa.g_01922	Prau.g_02016
OG0001006	Praa.g_01926	Prau.g_02020
OG0001007	Praa.g_01928	Prau.g_02022
OG0001009	Praa.g_00027	Prau.g_00027
OG0001010	Praa.g_00028	Prau.g_00028
OG0001011	Praa.g_00029	Prau.g_00029
OG0001012	Praa.g_00043	Prau.g_00050
OG0001013	Praa.g_00048	Prau.g_00056
OG0001014	Praa.g_00051	Prau.g_00059
OG0001015	Praa.g_00052	Prau.g_00060
OG0001016	Praa.g_00073	Prau.g_00074
OG0001017	Praa.g_00077	Prau.g_00078
OG0001018	Praa.g_00080	Prau.g_00081
OG0001019	Praa.g_00089	Prau.g_00090
OG0001020	Praa.g_00090	Prau.g_00091
OG0001021	Praa.g_00091	Prau.g_00092
OG0001022	Praa.g_00094	Prau.g_00095
OG0001023	Praa.g_00095	Prau.g_00096
OG0001024	Praa.g_00098	Prau.g_00099
OG0001025	Praa.g_00104	Prau.g_00105
OG0001026	Praa.g_00111	Prau.g_00112
OG0001027	Praa.g_00112	Prau.g_00113
OG0001028	Praa.g_00114	Prau.g_00115
OG0001029	Praa.g_00115	Prau.g_00116
OG0001030	Praa.g_00130	Prau.g_00131
OG0001031	Praa.g_00186	Prau.g_00187
OG0001032	Praa.g_00187	Prau.g_00188
OG0001033	Praa.g_00208	Prau.g_00209
OG0001034	Praa.g_00236	Prau.g_00237
OG0001035	Praa.g_00254	Prau.g_00256
OG0001036	Praa.g_00259	Prau.g_00261
OG0001037	Praa.g_00260	Prau.g_00262
OG0001038	Praa.g_00278	Prau.g_00280
OG0001039	Praa.g_00281	Prau.g_00283
OG0001040	Praa.g_00283	Prau.g_00285
OG0001041	Praa.g_00287	Prau.g_00289
OG0001042	Praa.g_00304	Prau.g_00306
OG0001043	Praa.g_00305	Prau.g_00307
OG0001044	Praa.g_00333	Prau.g_00335
OG0001045	Praa.g_00341	Prau.g_00344
OG0001046	Praa.g_00378	Prau.g_00382
OG0001047	Praa.g_00438	Prau.g_00480
OG0001048	Praa.g_00439	Prau.g_00481
OG0001049	Praa.g_00441	Prau.g_00483
OG0001050	Praa.g_00442	Prau.g_00484
OG0001051	Praa.g_00443	Prau.g_00485
OG0001052	Praa.g_00471	Prau.g_00512
OG0001053	Praa.g_00483	Prau.g_00524
OG0001054	Praa.g_00498	Prau.g_00539
OG0001055	Praa.g_00517	Prau.g_00558
OG0001056	Praa.g_00536	Prau.g_00576
OG0001057	Praa.g_00541	Prau.g_00581
OG0001058	Praa.g_00550	Prau.g_00589
OG0001059	Praa.g_00554	Prau.g_00593
OG0001060	Praa.g_00561	Prau.g_00600
OG0001061	Praa.g_00574	Prau.g_00613
OG0001062	Praa.g_00576	Prau.g_00615
OG0001063	Praa.g_00578	Prau.g_00617
OG0001064	Praa.g_00579	Prau.g_00618
OG0001065	Praa.g_00580	Prau.g_00619
OG0001066	Praa.g_00581	Prau.g_00620
OG0001067	Praa.g_00582	Prau.g_00621
OG0001068	Praa.g_00583	Prau.g_00622
OG0001069	Praa.g_00584	Prau.g_00623
OG0001070	Praa.g_00587	Prau.g_00626
OG0001071	Praa.g_00588	Prau.g_00627
OG0001072	Praa.g_00590	Prau.g_00628
OG0001073	Praa.g_00604	Prau.g_00642
OG0001074	Praa.g_00615	Prau.g_00653
OG0001075	Praa.g_00616	Prau.g_00654
OG0001076	Praa.g_00624	Prau.g_00664
OG0001077	Praa.g_00628	Prau.g_00668
OG0001078	Praa.g_00636	Prau.g_00676
OG0001079	Praa.g_00647	Prau.g_00687
OG0001080	Praa.g_00653	Prau.g_00693
OG0001081	Praa.g_00655	Prau.g_00695
OG0001082	Praa.g_00656	Prau.g_00696
OG0001083	Praa.g_00661	Prau.g_00701
OG0001084	Praa.g_00662	Prau.g_00702
OG0001085	Praa.g_00670	Prau.g_00710
OG0001086	Praa.g_00671	Prau.g_00711
OG0001087	Praa.g_00688	Prau.g_00728
OG0001088	Praa.g_00689	Prau.g_00729
OG0001089	Praa.g_00697	Prau.g_00737
OG0001090	Praa.g_00712	Prau.g_00756
OG0001091	Praa.g_00714	Prau.g_00758
OG0001092	Praa.g_00715	Prau.g_00759
OG0001093	Praa.g_00720	Prau.g_00764
OG0001094	Praa.g_00797	Prau.g_00848
OG0001095	Praa.g_00817	Prau.g_00867
OG0001096	Praa.g_00830	Prau.g_00880
OG0001097	Praa.g_00849	Prau.g_00898
OG0001098	Praa.g_00864	Prau.g_00914
OG0001099	Praa.g_00896	Prau.g_00946
OG0001100	Praa.g_00900	Prau.g_00950
OG0001101	Praa.g_00902	Prau.g_00952
OG0001102	Praa.g_00904	Prau.g_00954
OG0001104	Praa.g_00927	Prau.g_00978
OG0001105	Praa.g_00931	Prau.g_00982
OG0001106	Praa.g_00955	Prau.g_01006
OG0001107	Praa.g_00962	Prau.g_01013
OG0001108	Praa.g_00966	Prau.g_01017
OG0001109	Praa.g_00967	Prau.g_01018
OG0001110	Praa.g_00969	Prau.g_01020
OG0001111	Praa.g_00970	Prau.g_01021
OG0001112	Praa.g_00971	Prau.g_01022
OG0001113	Praa.g_00972	Prau.g_01023
OG0001114	Praa.g_00973	Prau.g_01024
OG0001115	Praa.g_00975	Prau.g_01026
OG0001116	Praa.g_00976	Prau.g_01027
OG0001117	Praa.g_00977	Prau.g_01028
OG0001118	Praa.g_00978	Prau.g_01029
OG0001119	Praa.g_00979	Prau.g_01030
OG0001120	Praa.g_00981	Prau.g_01032
OG0001121	Praa.g_01125	Prau.g_01172
OG0001121	Praa.g_00984	Prau.g_01035
OG0001122	Praa.g_01011	Prau.g_01061
OG0001123	Praa.g_01015	Prau.g_01065
OG0001124	Praa.g_01017	Prau.g_01067
OG0001125	Praa.g_01018	Prau.g_01068
OG0001126	Praa.g_01028	Prau.g_01078
OG0001127	Praa.g_01029	Prau.g_01079
OG0001128	Praa.g_01031	Prau.g_01081
OG0001129	Praa.g_01032	Prau.g_01082
OG0001130	Praa.g_01033	Prau.g_01083
OG0001131	Praa.g_01070	Prau.g_01118
OG0001132	Praa.g_01080	Prau.g_01127
OG0001133	Praa.g_01115	Prau.g_01160
OG0001134	Praa.g_01127	Prau.g_01174
OG0001135	Praa.g_01130	Prau.g_01177
OG0001136	Praa.g_01157	Prau.g_01204
OG0001137	Praa.g_01167	Prau.g_01214
OG0001138	Praa.g_01185	Prau.g_01232
OG0001139	Praa.g_01186	Prau.g_01233
OG0001140	Praa.g_01187	Prau.g_01234
OG0001141	Praa.g_01188	Prau.g_01235
OG0001142	Praa.g_01189	Prau.g_01236
