Orthogroup	Praa	Prae
OG0000559	Praa.g_00552	Prae.g_00526
OG0000560	Praa.g_00555	Prae.g_00529
OG0000561	Praa.g_00556	Prae.g_00530
OG0000562	Praa.g_00557	Prae.g_00531
OG0000563	Praa.g_00558	Prae.g_00532
OG0000564	Praa.g_00559	Prae.g_00533
OG0000565	Praa.g_00562	Prae.g_00536
OG0000566	Praa.g_00564	Prae.g_00538
OG0000567	Praa.g_00568	Prae.g_00542
OG0000568	Praa.g_00569	Prae.g_00543
OG0000569	Praa.g_00570	Prae.g_00544
OG0000570	Praa.g_00571	Prae.g_00545
OG0000571	Praa.g_00573	Prae.g_00547
OG0000572	Praa.g_00586	Prae.g_00560
OG0000573	Praa.g_00592	Prae.g_00566
OG0000574	Praa.g_00593	Prae.g_00567
OG0000575	Praa.g_00597	Prae.g_00571
OG0000576	Praa.g_00599	Prae.g_00573
OG0000577	Praa.g_00600	Prae.g_00574
OG0000578	Praa.g_00601	Prae.g_00575
OG0000579	Praa.g_00602	Prae.g_00576
OG0000580	Praa.g_00603	Prae.g_00577
OG0000581	Praa.g_00605	Prae.g_00579
OG0000582	Praa.g_00608	Prae.g_00582
OG0000583	Praa.g_00609	Prae.g_00583
OG0000584	Praa.g_00610	Prae.g_00584
OG0000585	Praa.g_00612	Prae.g_00586
OG0000586	Praa.g_00613	Prae.g_00587
OG0000587	Praa.g_00614	Prae.g_00588
OG0000588	Praa.g_00618	Prae.g_00592
OG0000589	Praa.g_00621	Prae.g_00595
OG0000590	Praa.g_00622	Prae.g_00596
OG0000591	Praa.g_00625	Prae.g_00599
OG0000592	Praa.g_00626	Prae.g_00600
OG0000593	Praa.g_00632	Prae.g_00606
OG0000594	Praa.g_00633	Prae.g_00607
OG0000595	Praa.g_00634	Prae.g_00608
OG0000596	Praa.g_00638	Prae.g_00612
OG0000597	Praa.g_00640	Prae.g_00614
OG0000598	Praa.g_00641	Prae.g_00615
OG0000599	Praa.g_00644	Prae.g_00618
OG0000600	Praa.g_00645	Prae.g_00619
OG0000601	Praa.g_00646	Prae.g_00620
OG0000602	Praa.g_00648	Prae.g_00622
OG0000603	Praa.g_00649	Prae.g_00623
OG0000604	Praa.g_00650	Prae.g_00624
OG0000605	Praa.g_00651	Prae.g_00625
OG0000606	Praa.g_00654	Prae.g_00628
OG0000607	Praa.g_00657	Prae.g_00631
OG0000608	Praa.g_00658	Prae.g_00632
OG0000609	Praa.g_00659	Prae.g_00633
OG0000610	Praa.g_00664	Prae.g_00638
OG0000611	Praa.g_00667	Prae.g_00641
OG0000612	Praa.g_00668	Prae.g_00642
OG0000613	Praa.g_00673	Prae.g_00647
OG0000614	Praa.g_00692	Prae.g_00666
OG0000615	Praa.g_00700	Prae.g_00674
OG0000616	Praa.g_00704	Prae.g_00678
OG0000617	Praa.g_00717	Prae.g_00717
OG0000618	Praa.g_00718	Prae.g_00718
OG0000619	Praa.g_00719	Prae.g_00719
OG0000620	Praa.g_00722	Prae.g_00722
OG0000621	Praa.g_00723	Prae.g_00723
OG0000622	Praa.g_00724	Prae.g_00724
OG0000623	Praa.g_00725	Prae.g_00725
OG0000624	Praa.g_00726	Prae.g_00726
OG0000625	Praa.g_00727	Prae.g_00727
OG0000626	Praa.g_00728	Prae.g_00728
OG0000627	Praa.g_00729	Prae.g_00729
OG0000628	Praa.g_00730	Prae.g_00730
OG0000629	Praa.g_00731	Prae.g_00731
OG0000630	Praa.g_00734	Prae.g_00734
OG0000631	Praa.g_00794	Prae.g_00797
OG0000632	Praa.g_00795	Prae.g_00798
OG0000633	Praa.g_00796	Prae.g_00799
OG0000634	Praa.g_00799	Prae.g_00802
OG0000635	Praa.g_00800	Prae.g_00803
OG0000636	Praa.g_00802	Prae.g_00805
OG0000637	Praa.g_00804	Prae.g_00807
OG0000638	Praa.g_00805	Prae.g_00808
OG0000639	Praa.g_00806	Prae.g_00809
OG0000640	Praa.g_00807	Prae.g_00810
OG0000641	Praa.g_00812	Prae.g_00814
OG0000642	Praa.g_00813	Prae.g_00815
OG0000643	Praa.g_00814	Prae.g_00816
OG0000644	Praa.g_00815	Prae.g_00817
OG0000645	Praa.g_00816	Prae.g_00818
OG0000646	Praa.g_00818	Prae.g_00820
OG0000647	Praa.g_00819	Prae.g_00821
OG0000648	Praa.g_00821	Prae.g_00823
OG0000649	Praa.g_00822	Prae.g_00824
OG0000650	Praa.g_00823	Prae.g_00825
OG0000651	Praa.g_00824	Prae.g_00826
OG0000652	Praa.g_00825	Prae.g_00827
OG0000653	Praa.g_00827	Prae.g_00829
OG0000654	Praa.g_00828	Prae.g_00830
OG0000655	Praa.g_00829	Prae.g_00831
OG0000656	Praa.g_00832	Prae.g_00834
OG0000657	Praa.g_00840	Prae.g_00841
OG0000658	Praa.g_00841	Prae.g_00842
OG0000659	Praa.g_00842	Prae.g_00843
OG0000660	Praa.g_00846	Prae.g_00847
OG0000661	Praa.g_00848	Prae.g_00849
OG0000662	Praa.g_00850	Prae.g_00851
OG0000663	Praa.g_00852	Prae.g_00853
OG0000664	Praa.g_00853	Prae.g_00854
OG0000665	Praa.g_00857	Prae.g_00858
OG0000666	Praa.g_00858	Prae.g_00859
OG0000667	Praa.g_00862	Prae.g_00863
OG0000668	Praa.g_00892	Prae.g_00892
OG0000669	Praa.g_00899	Prae.g_00900
OG0000670	Praa.g_00901	Prae.g_00902
OG0000671	Praa.g_00903	Prae.g_00904
OG0000672	Praa.g_00905	Prae.g_00906
OG0000673	Praa.g_00908	Prae.g_00909
OG0000674	Praa.g_00910	Prae.g_00911
OG0000675	Praa.g_00911	Prae.g_00912
OG0000676	Praa.g_00913	Prae.g_00914
OG0000677	Praa.g_00914	Prae.g_00915
OG0000678	Praa.g_00916	Prae.g_00917
OG0000679	Praa.g_00920	Prae.g_00921
OG0000680	Praa.g_00921	Prae.g_00922
OG0000681	Praa.g_00923	Prae.g_00924
OG0000682	Praa.g_00924	Prae.g_00925
OG0000683	Praa.g_00925	Prae.g_00926
OG0000684	Praa.g_00926	Prae.g_00927
OG0000685	Praa.g_00928	Prae.g_00929
OG0000686	Praa.g_00929	Prae.g_00930
OG0000687	Praa.g_00930	Prae.g_00931
OG0000688	Praa.g_00933	Prae.g_00934
OG0000689	Praa.g_00934	Prae.g_00935
OG0000690	Praa.g_00935	Prae.g_00936
OG0000691	Praa.g_00936	Prae.g_00937
OG0000692	Praa.g_00938	Prae.g_00938
OG0000693	Praa.g_00939	Prae.g_00939
OG0000694	Praa.g_00940	Prae.g_00940
OG0000695	Praa.g_00942	Prae.g_00942
OG0000696	Praa.g_00943	Prae.g_00943
OG0000697	Praa.g_00944	Prae.g_00944
OG0000698	Praa.g_00947	Prae.g_00947
OG0000699	Praa.g_00948	Prae.g_00948
OG0000700	Praa.g_00949	Prae.g_00949
OG0000701	Praa.g_00950	Prae.g_00950
OG0000702	Praa.g_00952	Prae.g_00952
OG0000703	Praa.g_00953	Prae.g_00953
OG0000704	Praa.g_00954	Prae.g_00954
OG0000705	Praa.g_00958	Prae.g_00958
OG0000706	Praa.g_00959	Prae.g_00959
OG0000707	Praa.g_00960	Prae.g_00960
OG0000708	Praa.g_00961	Prae.g_00961
OG0000709	Praa.g_00965	Prae.g_00965
OG0000710	Praa.g_00968	Prae.g_00968
OG0000711	Praa.g_00985	Prae.g_00985
OG0000712	Praa.g_00987	Prae.g_00987
OG0000713	Praa.g_00988	Prae.g_00988
OG0000714	Praa.g_00989	Prae.g_00989
OG0000715	Praa.g_00991	Prae.g_00991
OG0000716	Praa.g_00993	Prae.g_00993
OG0000717	Praa.g_00994	Prae.g_00994
OG0000718	Praa.g_01008	Prae.g_01009
OG0000719	Praa.g_01010	Prae.g_01011
OG0000720	Praa.g_01019	Prae.g_01020
OG0000721	Praa.g_01021	Prae.g_01022
OG0000722	Praa.g_01022	Prae.g_01023
OG0000723	Praa.g_01025	Prae.g_01026
OG0000724	Praa.g_01034	Prae.g_01035
OG0000725	Praa.g_01040	Prae.g_01041
OG0000726	Praa.g_01041	Prae.g_01042
OG0000727	Praa.g_01042	Prae.g_01043
OG0000728	Praa.g_01044	Prae.g_01045
OG0000729	Praa.g_01091	Prae.g_01092
OG0000730	Praa.g_01095	Prae.g_01096
OG0000731	Praa.g_01099	Prae.g_01100
OG0000732	Praa.g_01109	Prae.g_01109
OG0000733	Praa.g_01128	Prae.g_01131
OG0000734	Praa.g_01145	Prae.g_01148
OG0000735	Praa.g_01147	Prae.g_01150
OG0000736	Praa.g_01148	Prae.g_01151
OG0000737	Praa.g_01149	Prae.g_01152
OG0000738	Praa.g_01153	Prae.g_01156
OG0000739	Praa.g_01154	Prae.g_01157
OG0000740	Praa.g_01155	Prae.g_01158
OG0000741	Praa.g_01156	Prae.g_01159
OG0000742	Praa.g_01158	Prae.g_01162
OG0000743	Praa.g_01160	Prae.g_01164
OG0000744	Praa.g_01161	Prae.g_01165
OG0000745	Praa.g_01162	Prae.g_01166
OG0000746	Praa.g_01164	Prae.g_01168
OG0000747	Praa.g_01165	Prae.g_01169
OG0000748	Praa.g_01168	Prae.g_01172
OG0000749	Praa.g_01169	Prae.g_01173
OG0000750	Praa.g_01170	Prae.g_01174
OG0000751	Praa.g_01172	Prae.g_01176
OG0000752	Praa.g_01174	Prae.g_01178
OG0000753	Praa.g_01177	Prae.g_01181
OG0000754	Praa.g_01180	Prae.g_01184
OG0000755	Praa.g_01183	Prae.g_01187
OG0000756	Praa.g_01184	Prae.g_01188
OG0000757	Praa.g_01190	Prae.g_01194
OG0000758	Praa.g_01191	Prae.g_01195
OG0000759	Praa.g_01192	Prae.g_01196
OG0000760	Praa.g_01193	Prae.g_01197
OG0000761	Praa.g_01194	Prae.g_01198
OG0000762	Praa.g_01195	Prae.g_01199
OG0000763	Praa.g_01197	Prae.g_01201
OG0000764	Praa.g_01198	Prae.g_01202
OG0000765	Praa.g_01207	Prae.g_01211
OG0000766	Praa.g_01208	Prae.g_01212
OG0000767	Praa.g_01210	Prae.g_01214
OG0000768	Praa.g_01211	Prae.g_01215
OG0000769	Praa.g_01213	Prae.g_01217
OG0000770	Praa.g_01215	Prae.g_01219
OG0000771	Praa.g_01224	Prae.g_01434
OG0000772	Praa.g_01290	Prae.g_01293
OG0000773	Praa.g_01309	Prae.g_01319
OG0000774	Praa.g_01311	Prae.g_01321
OG0000775	Praa.g_01313	Prae.g_01324
OG0000776	Praa.g_01314	Prae.g_01325
OG0000777	Praa.g_01315	Prae.g_01326
OG0000778	Praa.g_01316	Prae.g_01327
OG0000779	Praa.g_01320	Prae.g_01331
OG0000780	Praa.g_01321	Prae.g_01332
OG0000781	Praa.g_01324	Prae.g_01335
OG0000782	Praa.g_01325	Prae.g_01336
OG0000783	Praa.g_01326	Prae.g_01337
OG0000784	Praa.g_01327	Prae.g_01338
OG0000785	Praa.g_01329	Prae.g_01340
OG0000786	Praa.g_01331	Prae.g_01342
OG0000787	Praa.g_01332	Prae.g_01343
OG0000788	Praa.g_01353	Prae.g_01355
OG0000789	Praa.g_01356	Prae.g_01358
OG0000790	Praa.g_01371	Prae.g_01373
OG0000791	Praa.g_01373	Prae.g_01375
OG0000792	Praa.g_01374	Prae.g_01376
OG0000793	Praa.g_01377	Prae.g_01379
OG0000794	Praa.g_01378	Prae.g_01380
OG0000795	Praa.g_01379	Prae.g_01381
OG0000796	Praa.g_01383	Prae.g_01385
OG0000797	Praa.g_01384	Prae.g_01386
OG0000798	Praa.g_01393, Praa.g_01412	Prae.g_01420
OG0000799	Praa.g_01458	Prae.g_01441
OG0000800	Praa.g_01459	Prae.g_01442
OG0000801	Praa.g_01460	Prae.g_01443
OG0000802	Praa.g_01462	Prae.g_01445
OG0000803	Praa.g_01464	Prae.g_01447
OG0000804	Praa.g_01465	Prae.g_01448
OG0000805	Praa.g_01467	Prae.g_01450
OG0000806	Praa.g_01469	Prae.g_01452
OG0000807	Praa.g_01470	Prae.g_01453
OG0000808	Praa.g_01471	Prae.g_01454
OG0000809	Praa.g_01474	Prae.g_01457
OG0000810	Praa.g_01475	Prae.g_01458
OG0000811	Praa.g_01479	Prae.g_01462
OG0000812	Praa.g_01481	Prae.g_01464
OG0000813	Praa.g_01482	Prae.g_01465
OG0000814	Praa.g_01484	Prae.g_01467
OG0000815	Praa.g_01485	Prae.g_01468
OG0000816	Praa.g_01487	Prae.g_01470
OG0000817	Praa.g_01488	Prae.g_01471
OG0000818	Praa.g_01493	Prae.g_01476
OG0000819	Praa.g_01494	Prae.g_01477
OG0000820	Praa.g_01495	Prae.g_01478
OG0000821	Praa.g_01499	Prae.g_01482
OG0000822	Praa.g_01500	Prae.g_01483
OG0000823	Praa.g_01501	Prae.g_01484
OG0000824	Praa.g_01504	Prae.g_01487
OG0000825	Praa.g_01505	Prae.g_01488
OG0000826	Praa.g_01506	Prae.g_01489
OG0000827	Praa.g_01507	Prae.g_01490
OG0000828	Praa.g_01510	Prae.g_01493
OG0000829	Praa.g_01511	Prae.g_01494
OG0000830	Praa.g_01512	Prae.g_01495
OG0000831	Praa.g_01514	Prae.g_01497
OG0000832	Praa.g_01520	Prae.g_01503
OG0000833	Praa.g_01528	Prae.g_01511
OG0000834	Praa.g_01529	Prae.g_01512
OG0000835	Praa.g_01530	Prae.g_01513
OG0000836	Praa.g_01531	Prae.g_01514
OG0000837	Praa.g_01532	Prae.g_01515
OG0000838	Praa.g_01534	Prae.g_01517
OG0000839	Praa.g_01535	Prae.g_01518
OG0000840	Praa.g_01536	Prae.g_01519
OG0000841	Praa.g_01537	Prae.g_01520
OG0000842	Praa.g_01538	Prae.g_01521
OG0000843	Praa.g_01539	Prae.g_01522
OG0000844	Praa.g_01541	Prae.g_01523
OG0000845	Praa.g_01542	Prae.g_01524
OG0000846	Praa.g_01543	Prae.g_01525
OG0000847	Praa.g_01544	Prae.g_01526
OG0000848	Praa.g_01545	Prae.g_01527
OG0000849	Praa.g_01546	Prae.g_01528
OG0000850	Praa.g_01548	Prae.g_01530
OG0000851	Praa.g_01549	Prae.g_01531
OG0000852	Praa.g_01550	Prae.g_01532
OG0000853	Praa.g_01554	Prae.g_01536
OG0000854	Praa.g_01556	Prae.g_01538
OG0000855	Praa.g_01557	Prae.g_01539
OG0000856	Praa.g_01572	Prae.g_01554
OG0000857	Praa.g_01600	Prae.g_01582
OG0000858	Praa.g_01629	Prae.g_01617
OG0000859	Praa.g_01630	Prae.g_01618
OG0000860	Praa.g_01637	Prae.g_01625
OG0000861	Praa.g_01638	Prae.g_01626
OG0000862	Praa.g_01639	Prae.g_01627
OG0000863	Praa.g_01641	Prae.g_01629
OG0000864	Praa.g_01642	Prae.g_01630
OG0000865	Praa.g_01643	Prae.g_01631
OG0000866	Praa.g_01644	Prae.g_01632
OG0000867	Praa.g_01645	Prae.g_01633
OG0000868	Praa.g_01646	Prae.g_01634
OG0000869	Praa.g_01650	Prae.g_01638
OG0000870	Praa.g_01655	Prae.g_01643
OG0000871	Praa.g_01656	Prae.g_01644
OG0000872	Praa.g_01657	Prae.g_01645
OG0000873	Praa.g_01660	Prae.g_01648
OG0000874	Praa.g_01663	Prae.g_01651
OG0000875	Praa.g_01665	Prae.g_01652
OG0000876	Praa.g_01666	Prae.g_01653
OG0000877	Praa.g_01668	Prae.g_01655
OG0000878	Praa.g_01669	Prae.g_01656
OG0000879	Praa.g_01670	Prae.g_01657
OG0000880	Praa.g_01671	Prae.g_01658
OG0000881	Praa.g_01675	Prae.g_01662
OG0000882	Praa.g_01680	Prae.g_01667
OG0000883	Praa.g_01682	Prae.g_01668
OG0000884	Praa.g_01684	Prae.g_01670
OG0000885	Praa.g_01685	Prae.g_01671
OG0000886	Praa.g_01686	Prae.g_01672
OG0000887	Praa.g_01687	Prae.g_01673
OG0000888	Praa.g_01689	Prae.g_01675
OG0000889	Praa.g_01691	Prae.g_01677
OG0000890	Praa.g_01692	Prae.g_01678
OG0000891	Praa.g_01693	Prae.g_01679
OG0000892	Praa.g_01695	Prae.g_01681
OG0000893	Praa.g_01699	Prae.g_01686
OG0000894	Praa.g_01701	Prae.g_01688
OG0000895	Praa.g_01704	Prae.g_01691
OG0000896	Praa.g_01705	Prae.g_01692
OG0000897	Praa.g_01707	Prae.g_01694
OG0000898	Praa.g_01708	Prae.g_01695
OG0000899	Praa.g_01709	Prae.g_01696
OG0000900	Praa.g_01710	Prae.g_01697
OG0000901	Praa.g_01713	Prae.g_01700
OG0000902	Praa.g_01715	Prae.g_01702
OG0000903	Praa.g_01718	Prae.g_01705
OG0000904	Praa.g_01720	Prae.g_01707
OG0000905	Praa.g_01725	Prae.g_01712
OG0000906	Praa.g_01726	Prae.g_01713
OG0000907	Praa.g_01733	Prae.g_01716
OG0000908	Praa.g_01736	Prae.g_01719
OG0000909	Praa.g_01737	Prae.g_01720
OG0000910	Praa.g_01738	Prae.g_01721
OG0000911	Praa.g_01740	Prae.g_01723
OG0000912	Praa.g_01741	Prae.g_01724
OG0000913	Praa.g_01742	Prae.g_01725
OG0000914	Praa.g_01743	Prae.g_01726
OG0000915	Praa.g_01744	Prae.g_01727
OG0000916	Praa.g_01745	Prae.g_01728
OG0000917	Praa.g_01746	Prae.g_01729
OG0000918	Praa.g_01747	Prae.g_01730
OG0000919	Praa.g_01748	Prae.g_01731
OG0000920	Praa.g_01749	Prae.g_01732
OG0000921	Praa.g_01750	Prae.g_01733
OG0000922	Praa.g_01751	Prae.g_01734
OG0000923	Praa.g_01755	Prae.g_01738
OG0000924	Praa.g_01756	Prae.g_01739
OG0000925	Praa.g_01757	Prae.g_01740
OG0000926	Praa.g_01758	Prae.g_01741
OG0000927	Praa.g_01760	Prae.g_01743
OG0000928	Praa.g_01761	Prae.g_01744
OG0000929	Praa.g_01762	Prae.g_01745
OG0000930	Praa.g_01763	Prae.g_01746
OG0000931	Praa.g_01764	Prae.g_01747
OG0000932	Praa.g_01765	Prae.g_01748
OG0000933	Praa.g_01769	Prae.g_01752
OG0000934	Praa.g_01771	Prae.g_01754
OG0000935	Praa.g_01772	Prae.g_01755
OG0000936	Praa.g_01773	Prae.g_01756
OG0000937	Praa.g_01774	Prae.g_01757
OG0000938	Praa.g_01776	Prae.g_01759
OG0000939	Praa.g_01777	Prae.g_01760
OG0000940	Praa.g_01784	Prae.g_01768
OG0000941	Praa.g_01786	Prae.g_01770
OG0000942	Praa.g_01788	Prae.g_01772
OG0000943	Praa.g_01789	Prae.g_01773
OG0000944	Praa.g_01790	Prae.g_01774
OG0000945	Praa.g_01791	Prae.g_01775
OG0000946	Praa.g_01796	Prae.g_01779
OG0000947	Praa.g_01798	Prae.g_01781
OG0000948	Praa.g_01799	Prae.g_01782
OG0000949	Praa.g_01802	Prae.g_01785
OG0000950	Praa.g_01807	Prae.g_01790
OG0000951	Praa.g_01811	Prae.g_01794
OG0000952	Praa.g_01815	Prae.g_01798
OG0000953	Praa.g_01818	Prae.g_01801
OG0000954	Praa.g_01822	Prae.g_01805
OG0000955	Praa.g_01823	Prae.g_01806
OG0000956	Praa.g_01825	Prae.g_01808
OG0000957	Praa.g_01830	Prae.g_01813
OG0000958	Praa.g_01831	Prae.g_01814
OG0000959	Praa.g_01835	Prae.g_01818
OG0000960	Praa.g_01836	Prae.g_01819
OG0000961	Praa.g_01838	Prae.g_01821
OG0000962	Praa.g_01840	Prae.g_01823
OG0000963	Praa.g_01844	Prae.g_01827
OG0000964	Praa.g_01845	Prae.g_01828
OG0000965	Praa.g_01846	Prae.g_01829
OG0000966	Praa.g_01853	Prae.g_01836
OG0000967	Praa.g_01858	Prae.g_01840
OG0000968	Praa.g_01860	Prae.g_01842
OG0000969	Praa.g_01861	Prae.g_01843
OG0000970	Praa.g_01862	Prae.g_01844
OG0000971	Praa.g_01863	Prae.g_01845
OG0000972	Praa.g_01864	Prae.g_01846
OG0000973	Praa.g_01865	Prae.g_01847
OG0000974	Praa.g_01866	Prae.g_01848
OG0000975	Praa.g_01867	Prae.g_01849
OG0000976	Praa.g_01868	Prae.g_01850
OG0000977	Praa.g_01869	Prae.g_01851
OG0000978	Praa.g_01870	Prae.g_01852
OG0000979	Praa.g_01873	Prae.g_01855
OG0000980	Praa.g_01875	Prae.g_01857
OG0000981	Praa.g_01877	Prae.g_01859
OG0000982	Praa.g_01879	Prae.g_01861
OG0000983	Praa.g_01880	Prae.g_01862
OG0000984	Praa.g_01881	Prae.g_01863
OG0000985	Praa.g_01884	Prae.g_01866
OG0000986	Praa.g_01886	Prae.g_01868
OG0000987	Praa.g_01887	Prae.g_01869
OG0000988	Praa.g_01890	Prae.g_01872
OG0000989	Praa.g_01893	Prae.g_01876
OG0000990	Praa.g_01896	Prae.g_01879
OG0000991	Praa.g_01897	Prae.g_01880
OG0000992	Praa.g_01899	Prae.g_01882
OG0000993	Praa.g_01900	Prae.g_01883
OG0000994	Praa.g_01901	Prae.g_01884
OG0000995	Praa.g_01905	Prae.g_01888
OG0000996	Praa.g_01906	Prae.g_01889
OG0000997	Praa.g_01907	Prae.g_01890
OG0000998	Praa.g_01909	Prae.g_01892
OG0000999	Praa.g_01910	Prae.g_01893
OG0001000	Praa.g_01913	Prae.g_01896
OG0001001	Praa.g_01915	Prae.g_01898
OG0001002	Praa.g_01919	Prae.g_01902
OG0001003	Praa.g_01920	Prae.g_01903
OG0001004	Praa.g_01921	Prae.g_01904
OG0001005	Praa.g_01922	Prae.g_01905
OG0001006	Praa.g_01926	Prae.g_01909
OG0001007	Praa.g_01928	Prae.g_01911
OG0001009	Praa.g_00027	Prae.g_00027
OG0001010	Praa.g_00028	Prae.g_00028
OG0001011	Praa.g_00029	Prae.g_00029
OG0001012	Praa.g_00043	Prae.g_00045
OG0001013	Praa.g_00048	Prae.g_00050
OG0001014	Praa.g_00051	Prae.g_00053
OG0001015	Praa.g_00052	Prae.g_00054
OG0001016	Praa.g_00073	Prae.g_00073
OG0001017	Praa.g_00077	Prae.g_00077
OG0001018	Praa.g_00080	Prae.g_00080
OG0001019	Praa.g_00089	Prae.g_00089
OG0001020	Praa.g_00090	Prae.g_00090
OG0001021	Praa.g_00091	Prae.g_00091
OG0001022	Praa.g_00094	Prae.g_00094
OG0001023	Praa.g_00095	Prae.g_00095
OG0001024	Praa.g_00098	Prae.g_00098
OG0001025	Praa.g_00104	Prae.g_00104
OG0001026	Praa.g_00111	Prae.g_00110
OG0001027	Praa.g_00112	Prae.g_00111
OG0001028	Praa.g_00114	Prae.g_00113
OG0001029	Praa.g_00115	Prae.g_00115
OG0001030	Praa.g_00130	Prae.g_00130
OG0001031	Praa.g_00186	Prae.g_00189
OG0001032	Praa.g_00187	Prae.g_00190
OG0001033	Praa.g_00208	Prae.g_00211
OG0001034	Praa.g_00236	Prae.g_00239
OG0001035	Praa.g_00254	Prae.g_00257
OG0001036	Praa.g_00259	Prae.g_00262
OG0001037	Praa.g_00260	Prae.g_00263
OG0001038	Praa.g_00278	Prae.g_00279
OG0001039	Praa.g_00281	Prae.g_00282
OG0001040	Praa.g_00283	Prae.g_00284
OG0001041	Praa.g_00287	Prae.g_00288
OG0001042	Praa.g_00304	Prae.g_00305
OG0001043	Praa.g_00305	Prae.g_00306
OG0001044	Praa.g_00333	Prae.g_00334
OG0001045	Praa.g_00341	Prae.g_00342
OG0001046	Praa.g_00378	Prae.g_00379
OG0001047	Praa.g_00438	Prae.g_00413
OG0001048	Praa.g_00439	Prae.g_00414
OG0001049	Praa.g_00441	Prae.g_00416
OG0001050	Praa.g_00442	Prae.g_00417
OG0001051	Praa.g_00443	Prae.g_00418
OG0001052	Praa.g_00471	Prae.g_00445
OG0001053	Praa.g_00483	Prae.g_00457
OG0001054	Praa.g_00498	Prae.g_00472
OG0001055	Praa.g_00517	Prae.g_00491
OG0001056	Praa.g_00536	Prae.g_00511
OG0001057	Praa.g_00541	Prae.g_00516
OG0001058	Praa.g_00550	Prae.g_00524
OG0001059	Praa.g_00554	Prae.g_00528
OG0001060	Praa.g_00561	Prae.g_00535
OG0001061	Praa.g_00574	Prae.g_00548
OG0001062	Praa.g_00576	Prae.g_00550
OG0001063	Praa.g_00578	Prae.g_00552
OG0001064	Praa.g_00579	Prae.g_00553
OG0001065	Praa.g_00580	Prae.g_00554
OG0001066	Praa.g_00581	Prae.g_00555
OG0001067	Praa.g_00582	Prae.g_00556
OG0001068	Praa.g_00583	Prae.g_00557
OG0001069	Praa.g_00584	Prae.g_00558
OG0001070	Praa.g_00587	Prae.g_00561
OG0001071	Praa.g_00588	Prae.g_00562
OG0001072	Praa.g_00590	Prae.g_00564
OG0001073	Praa.g_00604	Prae.g_00578
OG0001074	Praa.g_00615	Prae.g_00589
OG0001075	Praa.g_00616	Prae.g_00590
OG0001076	Praa.g_00624	Prae.g_00598
OG0001077	Praa.g_00628	Prae.g_00602
OG0001078	Praa.g_00636	Prae.g_00610
OG0001079	Praa.g_00647	Prae.g_00621
OG0001080	Praa.g_00653	Prae.g_00627
OG0001081	Praa.g_00655	Prae.g_00629
OG0001082	Praa.g_00656	Prae.g_00630
OG0001083	Praa.g_00661	Prae.g_00635
OG0001084	Praa.g_00662	Prae.g_00636
OG0001085	Praa.g_00670	Prae.g_00644
OG0001086	Praa.g_00671	Prae.g_00645
OG0001087	Praa.g_00688	Prae.g_00662
OG0001088	Praa.g_00689	Prae.g_00663
OG0001089	Praa.g_00697	Prae.g_00671
OG0001090	Praa.g_00712	Prae.g_00712
OG0001091	Praa.g_00714	Prae.g_00714
OG0001092	Praa.g_00715	Prae.g_00715
OG0001093	Praa.g_00720	Prae.g_00720
OG0001094	Praa.g_00797	Prae.g_00800
OG0001095	Praa.g_00817	Prae.g_00819
OG0001096	Praa.g_00830	Prae.g_00832
OG0001097	Praa.g_00849	Prae.g_00850
OG0001098	Praa.g_00864	Prae.g_00865
OG0001099	Praa.g_00896	Prae.g_00897
OG0001100	Praa.g_00900	Prae.g_00901
OG0001101	Praa.g_00902	Prae.g_00903
OG0001102	Praa.g_00904	Prae.g_00905
OG0001103	Praa.g_00906	Prae.g_00907
OG0001104	Praa.g_00927	Prae.g_00928
OG0001105	Praa.g_00931	Prae.g_00932
OG0001106	Praa.g_00955	Prae.g_00955
OG0001107	Praa.g_00962	Prae.g_00962
OG0001108	Praa.g_00966	Prae.g_00966
OG0001109	Praa.g_00967	Prae.g_00967
OG0001110	Praa.g_00969	Prae.g_00969
OG0001111	Praa.g_00970	Prae.g_00970
OG0001112	Praa.g_00971	Prae.g_00971
OG0001113	Praa.g_00972	Prae.g_00972
OG0001114	Praa.g_00973	Prae.g_00973
OG0001115	Praa.g_00975	Prae.g_00975
OG0001116	Praa.g_00976	Prae.g_00976
OG0001117	Praa.g_00977	Prae.g_00977
OG0001118	Praa.g_00978	Prae.g_00978
OG0001119	Praa.g_00979	Prae.g_00979
OG0001120	Praa.g_00981	Prae.g_00981
OG0001121	Praa.g_01125	Prae.g_01128
OG0001121	Praa.g_00984	Prae.g_00984
OG0001122	Praa.g_01011	Prae.g_01012
OG0001123	Praa.g_01015	Prae.g_01016
OG0001124	Praa.g_01017	Prae.g_01018
OG0001125	Praa.g_01018	Prae.g_01019
OG0001126	Praa.g_01028	Prae.g_01029
OG0001127	Praa.g_01029	Prae.g_01030
OG0001128	Praa.g_01031	Prae.g_01032
OG0001129	Praa.g_01032	Prae.g_01033
OG0001130	Praa.g_01033	Prae.g_01034
OG0001131	Praa.g_01070	Prae.g_01072
OG0001132	Praa.g_01080	Prae.g_01081
OG0001133	Praa.g_01115	Prae.g_01115
OG0001134	Praa.g_01127	Prae.g_01130
OG0001135	Praa.g_01130	Prae.g_01133
OG0001136	Praa.g_01157	Prae.g_01160
OG0001137	Praa.g_01167	Prae.g_01171
OG0001138	Praa.g_01185	Prae.g_01189
OG0001139	Praa.g_01186	Prae.g_01190
OG0001140	Praa.g_01187	Prae.g_01191
