Orthogroup	Prbl	Pran
OG0000579	Prbl.g_01635	Pran.g_01546
OG0000580	Prbl.g_01636	Pran.g_01545
OG0000581	Prbl.g_01637	Pran.g_01544
OG0000582	Prbl.g_01639	Pran.g_01543
OG0000583	Prbl.g_01640	Pran.g_01542
OG0000584	Prbl.g_01642	Pran.g_01540
OG0000585	Prbl.g_01643	Pran.g_01539
OG0000586	Prbl.g_01645	Pran.g_01538
OG0000587	Prbl.g_01646	Pran.g_01537
OG0000588	Prbl.g_01647	Pran.g_01536
OG0000589	Prbl.g_01655	Pran.g_01535
OG0000590	Prbl.g_01656	Pran.g_01534
OG0000591	Prbl.g_01657	Pran.g_01533
OG0000592	Prbl.g_01658	Pran.g_01532
OG0000593	Prbl.g_01659	Pran.g_01531
OG0000594	Prbl.g_01662	Pran.g_01530
OG0000595	Prbl.g_01663	Pran.g_01529
OG0000596	Prbl.g_01664	Pran.g_01528
OG0000597	Prbl.g_01032	Pran.g_01524
OG0000598	Prbl.g_01031	Pran.g_01523
OG0000599	Prbl.g_01030	Pran.g_01522
OG0000600	Prbl.g_01412	Pran.g_01521
OG0000601	Prbl.g_01411	Pran.g_01520
OG0000602	Prbl.g_01409	Pran.g_01519
OG0000603	Prbl.g_01406	Pran.g_01518
OG0000604	Prbl.g_01405	Pran.g_01517
OG0000605	Prbl.g_01404	Pran.g_01516
OG0000606	Prbl.g_01403	Pran.g_01515
OG0000607	Prbl.g_01401	Pran.g_01514
OG0000608	Prbl.g_01400	Pran.g_01513
OG0000609	Prbl.g_01398	Pran.g_01511
OG0000610	Prbl.g_01397	Pran.g_01510
OG0000611	Prbl.g_01394	Pran.g_01508
OG0000612	Prbl.g_01392	Pran.g_01507
OG0000613	Prbl.g_00891	Pran.g_01505
OG0000614	Prbl.g_01915	Pran.g_01499
OG0000615	Prbl.g_00027	Pran.g_01498
OG0000616	Prbl.g_01242	Pran.g_01497
OG0000617	Prbl.g_02295	Pran.g_01495
OG0000618	Prbl.g_01046	Pran.g_01494
OG0000619	Prbl.g_01869	Pran.g_01493
OG0000620	Prbl.g_01847	Pran.g_01491
OG0000621	Prbl.g_01853	Pran.g_01490
OG0000622	Prbl.g_01857	Pran.g_01489
OG0000623	Prbl.g_01858	Pran.g_01488
OG0000624	Prbl.g_01872	Pran.g_01486
OG0000625	Prbl.g_01873	Pran.g_01485
OG0000626	Prbl.g_01874	Pran.g_01484
OG0000627	Prbl.g_00021	Pran.g_01483
OG0000628	Prbl.g_00022	Pran.g_01482
OG0000629	Prbl.g_00024	Pran.g_01481
OG0000630	Prbl.g_00026	Pran.g_01479
OG0000631	Prbl.g_02373	Pran.g_01478
OG0000632	Prbl.g_02137	Pran.g_01472
OG0000633	Prbl.g_00120	Pran.g_01471
OG0000634	Prbl.g_02565	Pran.g_01459
OG0000635	Prbl.g_02563	Pran.g_01457
OG0000636	Prbl.g_02562	Pran.g_01456
OG0000637	Prbl.g_02561	Pran.g_01454
OG0000638	Prbl.g_02560	Pran.g_01453
OG0000639	Prbl.g_02559	Pran.g_01452
OG0000640	Prbl.g_02558	Pran.g_01451
OG0000641	Prbl.g_02556	Pran.g_01450
OG0000642	Prbl.g_02555	Pran.g_01449
OG0000643	Prbl.g_02554	Pran.g_01448
OG0000644	Prbl.g_02552	Pran.g_01446
OG0000645	Prbl.g_02551	Pran.g_01445
OG0000646	Prbl.g_02550	Pran.g_01444
OG0000647	Prbl.g_02549	Pran.g_01443
OG0000648	Prbl.g_02426	Pran.g_01442
OG0000649	Prbl.g_02427	Pran.g_01441
OG0000650	Prbl.g_02430	Pran.g_01440
OG0000651	Prbl.g_02431	Pran.g_01439
OG0000652	Prbl.g_02434	Pran.g_01437
OG0000653	Prbl.g_02285	Pran.g_01418
OG0000654	Prbl.g_01904	Pran.g_01415
OG0000656	Prbl.g_00534	Pran.g_01400
OG0000657	Prbl.g_02470	Pran.g_01378
OG0000658	Prbl.g_02469	Pran.g_01377
OG0000659	Prbl.g_02468	Pran.g_01376
OG0000660	Prbl.g_01195	Pran.g_01365
OG0000661	Prbl.g_01930	Pran.g_01356
OG0000662	Prbl.g_02435	Pran.g_01354
OG0000663	Prbl.g_02440	Pran.g_01352
OG0000664	Prbl.g_02441	Pran.g_01351
OG0000665	Prbl.g_02442	Pran.g_01350
OG0000666	Prbl.g_02341	Pran.g_01349
OG0000667	Prbl.g_02340	Pran.g_01348
OG0000668	Prbl.g_02339	Pran.g_01347
OG0000669	Prbl.g_02338	Pran.g_01346
OG0000670	Prbl.g_02336	Pran.g_01344
OG0000671	Prbl.g_02335	Pran.g_01343
OG0000672	Prbl.g_02334	Pran.g_01342
OG0000673	Prbl.g_02333	Pran.g_01341
OG0000674	Prbl.g_02332	Pran.g_01340
OG0000675	Prbl.g_02331	Pran.g_01339
OG0000676	Prbl.g_02329	Pran.g_01337
OG0000677	Prbl.g_02327	Pran.g_01335
OG0000678	Prbl.g_02326	Pran.g_01334
OG0000679	Prbl.g_02325	Pran.g_01333
OG0000680	Prbl.g_02324	Pran.g_01332
OG0000681	Prbl.g_02323	Pran.g_01331
OG0000682	Prbl.g_02322	Pran.g_01330
OG0000683	Prbl.g_02320	Pran.g_01329
OG0000684	Prbl.g_02317	Pran.g_01328
OG0000685	Prbl.g_02316	Pran.g_01327
OG0000686	Prbl.g_02315	Pran.g_01326
OG0000687	Prbl.g_02314	Pran.g_01325
OG0000688	Prbl.g_02313	Pran.g_01324
OG0000689	Prbl.g_02312	Pran.g_01323
OG0000690	Prbl.g_02311	Pran.g_01322
OG0000691	Prbl.g_02309	Pran.g_01320
OG0000692	Prbl.g_02308	Pran.g_01319
OG0000693	Prbl.g_02307	Pran.g_01318
OG0000694	Prbl.g_02306	Pran.g_01317
OG0000695	Prbl.g_02305	Pran.g_01316
OG0000696	Prbl.g_02304	Pran.g_01315
OG0000697	Prbl.g_01534	Pran.g_01313
OG0000698	Prbl.g_01535	Pran.g_01312
OG0000699	Prbl.g_01539	Pran.g_01309
OG0000700	Prbl.g_01540	Pran.g_01308
OG0000701	Prbl.g_01542	Pran.g_01307
OG0000702	Prbl.g_01543	Pran.g_01306
OG0000703	Prbl.g_01544	Pran.g_01305
OG0000704	Prbl.g_01545	Pran.g_01304
OG0000705	Prbl.g_01547	Pran.g_01302
OG0000706	Prbl.g_01548	Pran.g_01301
OG0000707	Prbl.g_01549	Pran.g_01300
OG0000708	Prbl.g_01550	Pran.g_01299
OG0000709	Prbl.g_01551	Pran.g_01298
OG0000710	Prbl.g_01552	Pran.g_01297
OG0000711	Prbl.g_01554	Pran.g_01296
OG0000712	Prbl.g_01555	Pran.g_01295
OG0000713	Prbl.g_01556	Pran.g_01294
OG0000714	Prbl.g_01567	Pran.g_01292
OG0000715	Prbl.g_01568	Pran.g_01291
OG0000716	Prbl.g_01571	Pran.g_01290
OG0000717	Prbl.g_01576	Pran.g_01289
OG0000718	Prbl.g_01577	Pran.g_01287
OG0000719	Prbl.g_01579	Pran.g_01285
OG0000720	Prbl.g_02423	Pran.g_01283
OG0000721	Prbl.g_02546	Pran.g_01282
OG0000722	Prbl.g_02530	Pran.g_00413
OG0000723	Prbl.g_01329	Pran.g_00418
OG0000724	Prbl.g_01588	Pran.g_00421
OG0000725	Prbl.g_02414	Pran.g_00422
OG0000726	Prbl.g_01078	Pran.g_00423
OG0000727	Prbl.g_02413	Pran.g_00424
OG0000728	Prbl.g_02412	Pran.g_00425
OG0000729	Prbl.g_02410	Pran.g_00426
OG0000730	Prbl.g_02409	Pran.g_00427
OG0000731	Prbl.g_02407	Pran.g_00429
OG0000732	Prbl.g_02406	Pran.g_00430
OG0000733	Prbl.g_02405	Pran.g_00431
OG0000734	Prbl.g_02404	Pran.g_00432
OG0000735	Prbl.g_02403	Pran.g_00433
OG0000736	Prbl.g_02395	Pran.g_00435
OG0000737	Prbl.g_02393	Pran.g_00436
OG0000738	Prbl.g_02388	Pran.g_00438
OG0000739	Prbl.g_02386	Pran.g_00439
OG0000740	Prbl.g_02383	Pran.g_00440
OG0000741	Prbl.g_02368	Pran.g_00442
OG0000742	Prbl.g_02367	Pran.g_00443
OG0000743	Prbl.g_02364	Pran.g_00446
OG0000744	Prbl.g_02363	Pran.g_00447
OG0000745	Prbl.g_02350	Pran.g_00449
OG0000746	Prbl.g_02351	Pran.g_00450
OG0000747	Prbl.g_02352	Pran.g_00451
OG0000748	Prbl.g_02353	Pran.g_00452
OG0000749	Prbl.g_02354	Pran.g_00453
OG0000750	Prbl.g_02356	Pran.g_00454
OG0000751	Prbl.g_02348	Pran.g_00456
OG0000752	Prbl.g_02347	Pran.g_00457
OG0000753	Prbl.g_02346	Pran.g_00458
OG0000754	Prbl.g_02345	Pran.g_00459
OG0000755	Prbl.g_02344	Pran.g_00461
OG0000756	Prbl.g_02343	Pran.g_00462
OG0000757	Prbl.g_02342	Pran.g_00463
OG0000758	Prbl.g_02443	Pran.g_00464
OG0000759	Prbl.g_02444	Pran.g_00465
OG0000760	Prbl.g_02445	Pran.g_00466
OG0000761	Prbl.g_02447	Pran.g_00467
OG0000762	Prbl.g_02449	Pran.g_00469
OG0000763	Prbl.g_02450	Pran.g_00470
OG0000764	Prbl.g_02452	Pran.g_00471
OG0000765	Prbl.g_02453	Pran.g_00472
OG0000766	Prbl.g_02454	Pran.g_00473
OG0000767	Prbl.g_01688	Pran.g_00474
OG0000768	Prbl.g_02462	Pran.g_00475
OG0000769	Prbl.g_02463	Pran.g_00476
OG0000770	Prbl.g_02465	Pran.g_00477
OG0000771	Prbl.g_02466	Pran.g_00478
OG0000772	Prbl.g_02210	Pran.g_00479
OG0000773	Prbl.g_02471	Pran.g_00481
OG0000774	Prbl.g_02472	Pran.g_00482
OG0000775	Prbl.g_02473	Pran.g_00483
OG0000776	Prbl.g_02475	Pran.g_00484
OG0000777	Prbl.g_02476	Pran.g_00485
OG0000778	Prbl.g_02477	Pran.g_00486
OG0000779	Prbl.g_02482	Pran.g_00488
OG0000780	Prbl.g_02483	Pran.g_00489
OG0000781	Prbl.g_02485	Pran.g_00490
OG0000782	Prbl.g_02487	Pran.g_00492
OG0000783	Prbl.g_02489	Pran.g_00493
OG0000784	Prbl.g_02491	Pran.g_00494
OG0000785	Prbl.g_02492	Pran.g_00495
OG0000786	Prbl.g_02493	Pran.g_00496
OG0000787	Prbl.g_02495	Pran.g_00498
OG0000788	Prbl.g_02496	Pran.g_00499
OG0000789	Prbl.g_02497	Pran.g_00500
OG0000790	Prbl.g_02498	Pran.g_00501
OG0000791	Prbl.g_02499	Pran.g_00502
OG0000792	Prbl.g_02608	Pran.g_00503
OG0000793	Prbl.g_02501	Pran.g_00504
OG0000794	Prbl.g_02503	Pran.g_00505
OG0000795	Prbl.g_02505	Pran.g_00506
OG0000796	Prbl.g_02508	Pran.g_00508
OG0000797	Prbl.g_02509	Pran.g_00510
OG0000798	Prbl.g_02510	Pran.g_00511
OG0000799	Prbl.g_02514	Pran.g_00512
OG0000800	Prbl.g_02515	Pran.g_00513
OG0000801	Prbl.g_02516	Pran.g_00514
OG0000802	Prbl.g_02520	Pran.g_00516
OG0000803	Prbl.g_02521	Pran.g_00517
OG0000804	Prbl.g_02526	Pran.g_00537
OG0000805	Prbl.g_02528	Pran.g_00539
OG0000806	Prbl.g_02529	Pran.g_00540
OG0000807	Prbl.g_02531	Pran.g_00541
OG0000808	Prbl.g_02532	Pran.g_00542
OG0000809	Prbl.g_02538	Pran.g_00546
OG0000810	Prbl.g_02540	Pran.g_00547
OG0000811	Prbl.g_02541	Pran.g_00548
OG0000812	Prbl.g_02209	Pran.g_00549
OG0000813	Prbl.g_02542	Pran.g_00550
OG0000814	Prbl.g_02543	Pran.g_00551
OG0000815	Prbl.g_02544	Pran.g_00552
OG0000816	Prbl.g_02547	Pran.g_00554
OG0000817	Prbl.g_00939	Pran.g_00557
OG0000818	Prbl.g_00938	Pran.g_00558
OG0000819	Prbl.g_00935	Pran.g_00560
OG0000820	Prbl.g_00934	Pran.g_00561
OG0000821	Prbl.g_00933	Pran.g_00562
OG0000822	Prbl.g_00932	Pran.g_00563
OG0000823	Prbl.g_00929	Pran.g_00566
OG0000824	Prbl.g_00928	Pran.g_00567
OG0000825	Prbl.g_00925	Pran.g_00569
OG0000826	Prbl.g_00924	Pran.g_00570
OG0000827	Prbl.g_00923	Pran.g_00571
OG0000828	Prbl.g_00922	Pran.g_00573
OG0000829	Prbl.g_02575	Pran.g_00154
OG0000830	Prbl.g_01603	Pran.g_00144
OG0000831	Prbl.g_00472	Pran.g_00141
OG0000832	Prbl.g_01686	Pran.g_00140
OG0000833	Prbl.g_02062	Pran.g_00133
OG0000834	Prbl.g_01199	Pran.g_00129
OG0000835	Prbl.g_01208	Pran.g_00125
OG0000836	Prbl.g_00687	Pran.g_00123
OG0000837	Prbl.g_01621	Pran.g_00110
OG0000838	Prbl.g_02197	Pran.g_00092
OG0000839	Prbl.g_02203	Pran.g_00091
OG0000840	Prbl.g_01931	Pran.g_00085
OG0000841	Prbl.g_00694	Pran.g_00078
OG0000842	Prbl.g_00545	Pran.g_00075
OG0000843	Prbl.g_02066	Pran.g_00073
OG0000844	Prbl.g_02067	Pran.g_00072
OG0000845	Prbl.g_02068	Pran.g_00071
OG0000846	Prbl.g_02069	Pran.g_00070
OG0000847	Prbl.g_02071	Pran.g_00069
OG0000848	Prbl.g_02072	Pran.g_00068
OG0000849	Prbl.g_02075	Pran.g_00067
OG0000850	Prbl.g_02077	Pran.g_00066
OG0000851	Prbl.g_02081	Pran.g_00064
OG0000852	Prbl.g_02083	Pran.g_00061
OG0000853	Prbl.g_02085	Pran.g_00059
OG0000854	Prbl.g_02086	Pran.g_00058
OG0000855	Prbl.g_02088	Pran.g_00057
OG0000856	Prbl.g_02089	Pran.g_00056
OG0000857	Prbl.g_02090	Pran.g_00055
OG0000858	Prbl.g_02100	Pran.g_00053
OG0000859	Prbl.g_02102	Pran.g_00052
OG0000860	Prbl.g_02103	Pran.g_00051
OG0000861	Prbl.g_02104	Pran.g_00050
OG0000862	Prbl.g_02105	Pran.g_00049
OG0000863	Prbl.g_00178	Pran.g_00048
OG0000864	Prbl.g_00179	Pran.g_00047
OG0000865	Prbl.g_00180	Pran.g_00046
OG0000866	Prbl.g_00181	Pran.g_00045
OG0000867	Prbl.g_00184	Pran.g_00042
OG0000868	Prbl.g_00185	Pran.g_00040
OG0000869	Prbl.g_01379	Pran.g_00039
OG0000870	Prbl.g_01382	Pran.g_00038
OG0000871	Prbl.g_01383	Pran.g_00037
OG0000872	Prbl.g_01120	Pran.g_00036
OG0000873	Prbl.g_01119	Pran.g_00035
OG0000874	Prbl.g_01118	Pran.g_00034
OG0000875	Prbl.g_01116	Pran.g_00033
OG0000876	Prbl.g_01114	Pran.g_00031
OG0000877	Prbl.g_01113	Pran.g_00030
OG0000878	Prbl.g_01112	Pran.g_00029
OG0000879	Prbl.g_01111	Pran.g_00028
OG0000880	Prbl.g_01110	Pran.g_00027
OG0000881	Prbl.g_01109	Pran.g_00026
OG0000882	Prbl.g_01108	Pran.g_00025
OG0000883	Prbl.g_01377	Pran.g_00024
OG0000884	Prbl.g_01376	Pran.g_00023
OG0000885	Prbl.g_01375	Pran.g_00022
OG0000886	Prbl.g_01374	Pran.g_00021
OG0000887	Prbl.g_01372	Pran.g_00020
OG0000888	Prbl.g_02579	Pran.g_00019
OG0000889	Prbl.g_02580	Pran.g_00018
OG0000890	Prbl.g_02582	Pran.g_00017
OG0000891	Prbl.g_02583	Pran.g_00016
OG0000892	Prbl.g_02585	Pran.g_00015
OG0000893	Prbl.g_02586	Pran.g_00014
OG0000894	Prbl.g_02590	Pran.g_00012
OG0000895	Prbl.g_02591	Pran.g_00011
OG0000896	Prbl.g_02593	Pran.g_00009
OG0000897	Prbl.g_02594	Pran.g_00008
OG0000898	Prbl.g_00187	Pran.g_00007
OG0000899	Prbl.g_00186	Pran.g_00006
OG0000900	Prbl.g_01103	Pran.g_00004
OG0000901	Prbl.g_00461	Pran.g_00899
OG0000902	Prbl.g_00115	Pran.g_00887
OG0000903	Prbl.g_00114	Pran.g_00886
OG0000904	Prbl.g_00113	Pran.g_00885
OG0000905	Prbl.g_01711	Pran.g_00884
OG0000906	Prbl.g_01713	Pran.g_00883
OG0000907	Prbl.g_01715	Pran.g_00881
OG0000908	Prbl.g_01716	Pran.g_00880
OG0000909	Prbl.g_01717	Pran.g_00879
OG0000910	Prbl.g_01718	Pran.g_00878
OG0000911	Prbl.g_01719	Pran.g_00877
OG0000912	Prbl.g_01723	Pran.g_00874
OG0000913	Prbl.g_01726	Pran.g_00873
OG0000914	Prbl.g_01727	Pran.g_00872
OG0000915	Prbl.g_01730	Pran.g_00870
OG0000916	Prbl.g_01731	Pran.g_00869
OG0000917	Prbl.g_01732	Pran.g_00868
OG0000918	Prbl.g_01733	Pran.g_00867
OG0000919	Prbl.g_01734	Pran.g_00866
OG0000920	Prbl.g_01735	Pran.g_00865
OG0000921	Prbl.g_01738	Pran.g_00863
OG0000922	Prbl.g_01739	Pran.g_00862
OG0000923	Prbl.g_00722	Pran.g_00855
OG0000925	Prbl.g_01333	Pran.g_00854
OG0000926	Prbl.g_00658	Pran.g_00853
OG0000927	Prbl.g_01572	Pran.g_00852
OG0000928	Prbl.g_01695	Pran.g_00850
OG0000929	Prbl.g_00926	Pran.g_00848
OG0000930	Prbl.g_02577	Pran.g_00847
OG0000931	Prbl.g_01586	Pran.g_00846
OG0000932	Prbl.g_00409	Pran.g_00843
OG0000933	Prbl.g_00501	Pran.g_00839
OG0000934	Prbl.g_00500	Pran.g_00838
OG0000935	Prbl.g_00499	Pran.g_00837
OG0000936	Prbl.g_00498	Pran.g_00836
OG0000937	Prbl.g_00497	Pran.g_00835
OG0000938	Prbl.g_00496	Pran.g_00834
OG0000939	Prbl.g_00495	Pran.g_00833
OG0000940	Prbl.g_00494	Pran.g_00832
OG0000941	Prbl.g_00492	Pran.g_00831
OG0000942	Prbl.g_00491	Pran.g_00830
OG0000943	Prbl.g_00490	Pran.g_00829
OG0000944	Prbl.g_00489	Pran.g_00828
OG0000945	Prbl.g_00488	Pran.g_00827
OG0000946	Prbl.g_00487	Pran.g_00826
OG0000947	Prbl.g_00486	Pran.g_00825
OG0000948	Prbl.g_00485	Pran.g_00824
OG0000949	Prbl.g_00484	Pran.g_00823
OG0000950	Prbl.g_00843	Pran.g_00822
OG0000951	Prbl.g_00152	Pran.g_00751
OG0000952	Prbl.g_00153	Pran.g_00750
OG0000953	Prbl.g_00154	Pran.g_00749
OG0000954	Prbl.g_00160	Pran.g_00748
OG0000955	Prbl.g_00161	Pran.g_00747
OG0000956	Prbl.g_00257	Pran.g_00745
OG0000957	Prbl.g_00255	Pran.g_00744
OG0000958	Prbl.g_00254	Pran.g_00743
OG0000959	Prbl.g_00253	Pran.g_00742
OG0000960	Prbl.g_00252	Pran.g_00741
OG0000961	Prbl.g_00251	Pran.g_00740
OG0000962	Prbl.g_00249	Pran.g_00739
OG0000963	Prbl.g_00248	Pran.g_00738
OG0000964	Prbl.g_00246	Pran.g_00737
OG0000965	Prbl.g_00244	Pran.g_00735
OG0000966	Prbl.g_00243	Pran.g_00734
OG0000967	Prbl.g_00240	Pran.g_00731
OG0000968	Prbl.g_00231	Pran.g_00730
OG0000969	Prbl.g_00230	Pran.g_00729
OG0000970	Prbl.g_00229	Pran.g_00728
OG0000971	Prbl.g_00228	Pran.g_00727
OG0000972	Prbl.g_00227	Pran.g_00726
OG0000973	Prbl.g_00225	Pran.g_00724
OG0000974	Prbl.g_00224	Pran.g_00723
OG0000975	Prbl.g_00223	Pran.g_00722
OG0000976	Prbl.g_00222	Pran.g_00721
OG0000977	Prbl.g_00221	Pran.g_00720
OG0000978	Prbl.g_00220	Pran.g_00719
OG0000979	Prbl.g_00219	Pran.g_00718
OG0000980	Prbl.g_00218	Pran.g_00717
OG0000981	Prbl.g_00684	Pran.g_00716
OG0000982	Prbl.g_00685	Pran.g_00715
OG0000983	Prbl.g_00686	Pran.g_00714
OG0000984	Prbl.g_00693	Pran.g_00710
OG0000985	Prbl.g_00695	Pran.g_00709
OG0000986	Prbl.g_00696	Pran.g_00708
OG0000987	Prbl.g_00699	Pran.g_00706
OG0000988	Prbl.g_00700	Pran.g_00705
OG0000989	Prbl.g_00701	Pran.g_00704
OG0000990	Prbl.g_00702	Pran.g_00703
OG0000991	Prbl.g_00703	Pran.g_00702
OG0000992	Prbl.g_00704	Pran.g_00701
OG0000993	Prbl.g_00705	Pran.g_00700
OG0000994	Prbl.g_00706	Pran.g_00699
OG0000995	Prbl.g_00707	Pran.g_00698
OG0000996	Prbl.g_00708	Pran.g_00697
OG0000997	Prbl.g_00710	Pran.g_00695
OG0000998	Prbl.g_01086	Pran.g_00692
OG0000999	Prbl.g_00466	Pran.g_00690
OG0001000	Prbl.g_00456	Pran.g_00689
OG0001001	Prbl.g_00454	Pran.g_00688
OG0001002	Prbl.g_00452	Pran.g_00686
OG0001003	Prbl.g_00451	Pran.g_00685
OG0001004	Prbl.g_01604	Pran.g_00684
OG0001005	Prbl.g_00450	Pran.g_00683
OG0001006	Prbl.g_00448	Pran.g_00681
OG0001007	Prbl.g_00447	Pran.g_00680
OG0001008	Prbl.g_00446	Pran.g_00679
OG0001009	Prbl.g_00444	Pran.g_00678
OG0001010	Prbl.g_00443	Pran.g_00677
OG0001011	Prbl.g_00441	Pran.g_00676
OG0001012	Prbl.g_00440	Pran.g_00675
OG0001013	Prbl.g_00439	Pran.g_00674
OG0001014	Prbl.g_00438	Pran.g_00673
OG0001015	Prbl.g_00437	Pran.g_00672
OG0001016	Prbl.g_00436	Pran.g_00671
OG0001017	Prbl.g_00435	Pran.g_00670
OG0001018	Prbl.g_00433	Pran.g_00669
OG0001019	Prbl.g_00432	Pran.g_00668
OG0001020	Prbl.g_00431	Pran.g_00667
OG0001021	Prbl.g_00430	Pran.g_00666
OG0001022	Prbl.g_00429	Pran.g_00665
OG0001023	Prbl.g_00428	Pran.g_00664
OG0001024	Prbl.g_00427	Pran.g_00662
OG0001025	Prbl.g_00423	Pran.g_00661
OG0001026	Prbl.g_00422	Pran.g_00660
OG0001027	Prbl.g_01914	Pran.g_00659
OG0001028	Prbl.g_00420	Pran.g_00658
OG0001029	Prbl.g_00419	Pran.g_00657
OG0001030	Prbl.g_00416	Pran.g_00654
OG0001031	Prbl.g_00415	Pran.g_00653
OG0001032	Prbl.g_01601	Pran.g_00646
OG0001033	Prbl.g_01627	Pran.g_00636
OG0001034	Prbl.g_02318	Pran.g_00598
OG0001035	Prbl.g_00404	Pran.g_00964
OG0001036	Prbl.g_00403	Pran.g_00965
OG0001037	Prbl.g_00393	Pran.g_00971
OG0001038	Prbl.g_00392	Pran.g_00972
OG0001039	Prbl.g_00391	Pran.g_00973
OG0001040	Prbl.g_00389	Pran.g_00974
OG0001041	Prbl.g_00385	Pran.g_00976
OG0001042	Prbl.g_00383	Pran.g_00977
OG0001043	Prbl.g_00382	Pran.g_00978
OG0001044	Prbl.g_00381	Pran.g_00979
OG0001045	Prbl.g_00380	Pran.g_00980
OG0001046	Prbl.g_00378	Pran.g_00981
OG0001047	Prbl.g_00377	Pran.g_00982
OG0001048	Prbl.g_00376	Pran.g_00984
OG0001049	Prbl.g_00375	Pran.g_00985
OG0001050	Prbl.g_00374	Pran.g_00986
OG0001051	Prbl.g_00373	Pran.g_00987
OG0001052	Prbl.g_00372	Pran.g_00988
OG0001053	Prbl.g_00371	Pran.g_00989
OG0001054	Prbl.g_00370	Pran.g_00990
OG0001055	Prbl.g_00369	Pran.g_00991
OG0001056	Prbl.g_00367	Pran.g_00992
OG0001057	Prbl.g_00365	Pran.g_00994
OG0001058	Prbl.g_00364	Pran.g_00995
OG0001059	Prbl.g_00362	Pran.g_00996
OG0001060	Prbl.g_00361	Pran.g_00997
OG0001061	Prbl.g_00360	Pran.g_00998
OG0001062	Prbl.g_00359	Pran.g_00999
OG0001063	Prbl.g_00358	Pran.g_01000
OG0001064	Prbl.g_00356	Pran.g_01001
OG0001065	Prbl.g_00355	Pran.g_01002
OG0001066	Prbl.g_00354	Pran.g_01003
OG0001067	Prbl.g_00353	Pran.g_01004
OG0001068	Prbl.g_00352	Pran.g_01005
OG0001069	Prbl.g_00348	Pran.g_01008
OG0001070	Prbl.g_00346	Pran.g_01010
OG0001071	Prbl.g_00345	Pran.g_01011
OG0001072	Prbl.g_00344	Pran.g_01012
OG0001073	Prbl.g_00343	Pran.g_01013
OG0001074	Prbl.g_00342	Pran.g_01014
OG0001075	Prbl.g_00340	Pran.g_01015
OG0001076	Prbl.g_00338	Pran.g_01017
OG0001077	Prbl.g_00337	Pran.g_01018
OG0001078	Prbl.g_00336	Pran.g_01019
OG0001079	Prbl.g_00335	Pran.g_01020
OG0001080	Prbl.g_00334	Pran.g_01021
OG0001081	Prbl.g_00333	Pran.g_01022
OG0001082	Prbl.g_00332	Pran.g_01023
OG0001083	Prbl.g_00331	Pran.g_01024
OG0001084	Prbl.g_00317	Pran.g_01025
OG0001085	Prbl.g_00316	Pran.g_01026
OG0001086	Prbl.g_02680	Pran.g_01032
OG0001087	Prbl.g_02683	Pran.g_01033
OG0001088	Prbl.g_02684	Pran.g_01034
OG0001089	Prbl.g_01062	Pran.g_01036
OG0001090	Prbl.g_01061	Pran.g_01037
OG0001091	Prbl.g_01060	Pran.g_01038
OG0001092	Prbl.g_01059	Pran.g_01039
OG0001093	Prbl.g_01058	Pran.g_01040
OG0001094	Prbl.g_01057	Pran.g_01041
OG0001095	Prbl.g_01056	Pran.g_01042
OG0001096	Prbl.g_01055	Pran.g_01044
OG0001097	Prbl.g_01054	Pran.g_01045
OG0001098	Prbl.g_01053	Pran.g_01046
OG0001099	Prbl.g_01051	Pran.g_01047
OG0001100	Prbl.g_01050	Pran.g_01048
OG0001101	Prbl.g_01049	Pran.g_01049
OG0001102	Prbl.g_00954	Pran.g_01052
OG0001103	Prbl.g_00953	Pran.g_01053
OG0001104	Prbl.g_00949	Pran.g_01054
OG0001105	Prbl.g_00951	Pran.g_01055
OG0001106	Prbl.g_00948	Pran.g_01057
OG0001107	Prbl.g_00947	Pran.g_01058
OG0001108	Prbl.g_01045	Pran.g_01059
OG0001109	Prbl.g_00956	Pran.g_01062
OG0001110	Prbl.g_00958	Pran.g_01064
OG0001111	Prbl.g_00959	Pran.g_01065
OG0001112	Prbl.g_00960	Pran.g_01066
OG0001113	Prbl.g_00961	Pran.g_01067
OG0001114	Prbl.g_00962	Pran.g_01069
OG0001115	Prbl.g_00963	Pran.g_01070
OG0001116	Prbl.g_00964	Pran.g_01071
OG0001117	Prbl.g_00965	Pran.g_01072
OG0001118	Prbl.g_00966	Pran.g_01073
OG0001119	Prbl.g_00967	Pran.g_01074
OG0001120	Prbl.g_00968	Pran.g_01075
OG0001121	Prbl.g_00969	Pran.g_01076
OG0001122	Prbl.g_00970	Pran.g_01077
OG0001123	Prbl.g_00971	Pran.g_01078
OG0001124	Prbl.g_00972	Pran.g_01079
OG0001125	Prbl.g_00973	Pran.g_01080
OG0001126	Prbl.g_00974	Pran.g_01081
OG0001127	Prbl.g_00975	Pran.g_01082
OG0001128	Prbl.g_00976	Pran.g_01083
OG0001129	Prbl.g_00977	Pran.g_01084
OG0001130	Prbl.g_00978	Pran.g_01085
OG0001131	Prbl.g_00979	Pran.g_01086
OG0001132	Prbl.g_00980	Pran.g_01087
OG0001133	Prbl.g_00981	Pran.g_01088
OG0001134	Prbl.g_00982	Pran.g_01089
OG0001135	Prbl.g_00983	Pran.g_01090
OG0001136	Prbl.g_00984	Pran.g_01091
OG0001137	Prbl.g_00985	Pran.g_01092
OG0001138	Prbl.g_00986	Pran.g_01093
OG0001139	Prbl.g_00987	Pran.g_01094
