Orthogroup	Prar	Prae
OG0000571	Prar.g_01479	Prae.g_00623
OG0000572	Prar.g_01480	Prae.g_00624
OG0000573	Prar.g_01483	Prae.g_00627
OG0000574	Prar.g_01484	Prae.g_00628
OG0000575	Prar.g_01485	Prae.g_00629
OG0000576	Prar.g_01486	Prae.g_00630
OG0000577	Prar.g_01487	Prae.g_00631
OG0000578	Prar.g_01488	Prae.g_00632
OG0000579	Prar.g_01489	Prae.g_00633
OG0000580	Prar.g_01490	Prae.g_00634
OG0000581	Prar.g_01491	Prae.g_00635
OG0000582	Prar.g_01492	Prae.g_00636
OG0000583	Prar.g_01493	Prae.g_00637
OG0000584	Prar.g_01494	Prae.g_00638
OG0000585	Prar.g_01495	Prae.g_00639
OG0000586	Prar.g_01497	Prae.g_00641
OG0000587	Prar.g_01498	Prae.g_00642
OG0000588	Prar.g_01500	Prae.g_00644
OG0000589	Prar.g_01501	Prae.g_00645
OG0000590	Prar.g_01503	Prae.g_00647
OG0000591	Prar.g_01509	Prae.g_00653
OG0000592	Prar.g_01510	Prae.g_00654
OG0000593	Prar.g_01511	Prae.g_00655
OG0000594	Prar.g_01513	Prae.g_00657
OG0000595	Prar.g_01514	Prae.g_00658
OG0000596	Prar.g_01515	Prae.g_00659
OG0000597	Prar.g_01517	Prae.g_00661
OG0000598	Prar.g_01518	Prae.g_00662
OG0000599	Prar.g_01519	Prae.g_00663
OG0000600	Prar.g_01520	Prae.g_00664
OG0000601	Prar.g_01522	Prae.g_00666
OG0000602	Prar.g_01523	Prae.g_00667
OG0000603	Prar.g_01524	Prae.g_00668
OG0000604	Prar.g_01525	Prae.g_00669
OG0000605	Prar.g_01526	Prae.g_00670
OG0000606	Prar.g_01527	Prae.g_00671
OG0000607	Prar.g_01529	Prae.g_00673
OG0000608	Prar.g_01530	Prae.g_00674
OG0000609	Prar.g_01534	Prae.g_00678
OG0000610	Prar.g_01535	Prae.g_00679
OG0000611	Prar.g_01600	Prae.g_00712
OG0000612	Prar.g_01601	Prae.g_00713
OG0000613	Prar.g_01602	Prae.g_00714
OG0000614	Prar.g_01603	Prae.g_00715
OG0000615	Prar.g_01605	Prae.g_00717
OG0000616	Prar.g_01606	Prae.g_00718
OG0000617	Prar.g_01607	Prae.g_00719
OG0000618	Prar.g_01608	Prae.g_00720
OG0000619	Prar.g_01609	Prae.g_00721
OG0000620	Prar.g_01610	Prae.g_00722
OG0000621	Prar.g_01611	Prae.g_00723
OG0000622	Prar.g_01612	Prae.g_00724
OG0000623	Prar.g_01613	Prae.g_00725
OG0000624	Prar.g_01614	Prae.g_00726
OG0000625	Prar.g_01615	Prae.g_00727
OG0000626	Prar.g_01616	Prae.g_00728
OG0000627	Prar.g_01617	Prae.g_00729
OG0000628	Prar.g_01618	Prae.g_00730
OG0000629	Prar.g_01619	Prae.g_00731
OG0000630	Prar.g_01620	Prae.g_00732
OG0000631	Prar.g_01622	Prae.g_00734
OG0000632	Prar.g_01634	Prae.g_00748
OG0000633	Prar.g_01638	Prae.g_00752
OG0000634	Prar.g_01651	Prae.g_00766
OG0000635	Prar.g_01652	Prae.g_00770
OG0000636	Prar.g_01653	Prae.g_00771
OG0000637	Prar.g_01654	Prae.g_00772
OG0000638	Prar.g_01661	Prae.g_00784
OG0000639	Prar.g_01670	Prae.g_00793
OG0000640	Prar.g_01672	Prae.g_00794
OG0000641	Prar.g_01675	Prae.g_00797
OG0000642	Prar.g_01676	Prae.g_00798
OG0000643	Prar.g_01677	Prae.g_00799
OG0000644	Prar.g_01678	Prae.g_00800
OG0000645	Prar.g_01679	Prae.g_00801
OG0000646	Prar.g_01680	Prae.g_00802
OG0000647	Prar.g_01681	Prae.g_00803
OG0000648	Prar.g_01683	Prae.g_00805
OG0000649	Prar.g_01684	Prae.g_00806
OG0000650	Prar.g_01685	Prae.g_00807
OG0000651	Prar.g_01686	Prae.g_00808
OG0000652	Prar.g_01687	Prae.g_00809
OG0000653	Prar.g_01688	Prae.g_00810
OG0000654	Prar.g_01690	Prae.g_00812
OG0000655	Prar.g_01692	Prae.g_00814
OG0000656	Prar.g_01693	Prae.g_00815
OG0000657	Prar.g_01694	Prae.g_00816
OG0000658	Prar.g_01695	Prae.g_00817
OG0000659	Prar.g_01696	Prae.g_00818
OG0000660	Prar.g_01697	Prae.g_00819
OG0000661	Prar.g_01698	Prae.g_00820
OG0000662	Prar.g_01699	Prae.g_00821
OG0000663	Prar.g_01700	Prae.g_00822
OG0000664	Prar.g_01701	Prae.g_00823
OG0000665	Prar.g_01702	Prae.g_00824
OG0000666	Prar.g_01703	Prae.g_00825
OG0000667	Prar.g_01704	Prae.g_00826
OG0000668	Prar.g_01705	Prae.g_00827
OG0000669	Prar.g_01707	Prae.g_00829
OG0000670	Prar.g_01708	Prae.g_00830
OG0000671	Prar.g_01709	Prae.g_00831
OG0000672	Prar.g_01710	Prae.g_00832
OG0000673	Prar.g_01711	Prae.g_00833
OG0000674	Prar.g_01712	Prae.g_00834
OG0000675	Prar.g_01714	Prae.g_00836
OG0000676	Prar.g_01715	Prae.g_00837
OG0000677	Prar.g_01717	Prae.g_00839
OG0000678	Prar.g_01719	Prae.g_00841
OG0000679	Prar.g_01720	Prae.g_00842
OG0000680	Prar.g_01721	Prae.g_00843
OG0000681	Prar.g_01722	Prae.g_00844
OG0000682	Prar.g_01723	Prae.g_00845
OG0000683	Prar.g_01725	Prae.g_00847
OG0000684	Prar.g_01726	Prae.g_00848
OG0000685	Prar.g_01727	Prae.g_00849
OG0000686	Prar.g_01728	Prae.g_00850
OG0000687	Prar.g_01729	Prae.g_00851
OG0000688	Prar.g_01730	Prae.g_00852
OG0000689	Prar.g_01731	Prae.g_00853
OG0000690	Prar.g_01732	Prae.g_00854
OG0000691	Prar.g_01733	Prae.g_00855
OG0000692	Prar.g_01735	Prae.g_00857
OG0000693	Prar.g_01736	Prae.g_00858
OG0000694	Prar.g_01737	Prae.g_00859
OG0000695	Prar.g_01738	Prae.g_00860
OG0000696	Prar.g_01740	Prae.g_00861
OG0000697	Prar.g_01742	Prae.g_00863
OG0000698	Prar.g_01744	Prae.g_00865
OG0000699	Prar.g_01745	Prae.g_00866
OG0000700	Prar.g_01759	Prae.g_00892
OG0000701	Prar.g_01764	Prae.g_00897
OG0000702	Prar.g_01767	Prae.g_00900
OG0000703	Prar.g_01768	Prae.g_00901
OG0000704	Prar.g_01769	Prae.g_00902
OG0000705	Prar.g_01770	Prae.g_00903
OG0000706	Prar.g_01771	Prae.g_00904
OG0000707	Prar.g_01773	Prae.g_00905
OG0000708	Prar.g_01774	Prae.g_00906
OG0000709	Prar.g_01776	Prae.g_00908
OG0000710	Prar.g_01777	Prae.g_00909
OG0000711	Prar.g_01778	Prae.g_00910
OG0000712	Prar.g_01779	Prae.g_00911
OG0000713	Prar.g_01780	Prae.g_00912
OG0000714	Prar.g_01782	Prae.g_00914
OG0000715	Prar.g_01783	Prae.g_00915
OG0000716	Prar.g_01785	Prae.g_00917
OG0000717	Prar.g_01786	Prae.g_00918
OG0000718	Prar.g_01787	Prae.g_00919
OG0000719	Prar.g_01789	Prae.g_00921
OG0000720	Prar.g_01790	Prae.g_00922
OG0000721	Prar.g_01792	Prae.g_00924
OG0000722	Prar.g_01793	Prae.g_00925
OG0000723	Prar.g_01794	Prae.g_00926
OG0000724	Prar.g_01795	Prae.g_00927
OG0000725	Prar.g_01796	Prae.g_00928
OG0000726	Prar.g_01797	Prae.g_00929
OG0000727	Prar.g_01798	Prae.g_00930
OG0000728	Prar.g_01799	Prae.g_00931
OG0000729	Prar.g_01800	Prae.g_00932
OG0000730	Prar.g_01801	Prae.g_00933
OG0000731	Prar.g_01802	Prae.g_00934
OG0000732	Prar.g_01803	Prae.g_00935
OG0000733	Prar.g_01804	Prae.g_00936
OG0000734	Prar.g_01805	Prae.g_00937
OG0000735	Prar.g_01807	Prae.g_00938
OG0000736	Prar.g_01808	Prae.g_00939
OG0000737	Prar.g_01809	Prae.g_00940
OG0000738	Prar.g_01810	Prae.g_00941
OG0000739	Prar.g_01811	Prae.g_00942
OG0000740	Prar.g_01812	Prae.g_00943
OG0000741	Prar.g_01813	Prae.g_00944
OG0000742	Prar.g_01815	Prae.g_00946
OG0000743	Prar.g_01816	Prae.g_00947
OG0000744	Prar.g_01817	Prae.g_00948
OG0000745	Prar.g_01818	Prae.g_00949
OG0000746	Prar.g_01819	Prae.g_00950
OG0000747	Prar.g_01820	Prae.g_00951
OG0000748	Prar.g_01821	Prae.g_00952
OG0000749	Prar.g_01822	Prae.g_00953
OG0000750	Prar.g_01823	Prae.g_00954
OG0000751	Prar.g_01824	Prae.g_00955
OG0000752	Prar.g_01825	Prae.g_00956
OG0000753	Prar.g_01827	Prae.g_00958
OG0000754	Prar.g_01828	Prae.g_00959
OG0000755	Prar.g_01829	Prae.g_00960
OG0000756	Prar.g_01830	Prae.g_00961
OG0000757	Prar.g_01831	Prae.g_00962
OG0000758	Prar.g_01832	Prae.g_00963
OG0000759	Prar.g_01834	Prae.g_00965
OG0000760	Prar.g_01835	Prae.g_00966
OG0000761	Prar.g_01836	Prae.g_00967
OG0000762	Prar.g_01838	Prae.g_00969
OG0000763	Prar.g_01839	Prae.g_00970
OG0000764	Prar.g_01840	Prae.g_00971
OG0000765	Prar.g_01841	Prae.g_00972
OG0000766	Prar.g_01842	Prae.g_00973
OG0000767	Prar.g_01844	Prae.g_00975
OG0000768	Prar.g_01845	Prae.g_00976
OG0000769	Prar.g_01846	Prae.g_00977
OG0000770	Prar.g_01847	Prae.g_00978
OG0000771	Prar.g_01848	Prae.g_00979
OG0000772	Prar.g_01849	Prae.g_00980
OG0000773	Prar.g_01850	Prae.g_00981
OG0000774	Prar.g_01851	Prae.g_00982
OG0000775	Prar.g_01852	Prae.g_00983
OG0000776	Prar.g_01853	Prae.g_00985
OG0000777	Prar.g_01855	Prae.g_00987
OG0000778	Prar.g_01856	Prae.g_00988
OG0000779	Prar.g_01857	Prae.g_00989
OG0000780	Prar.g_01859	Prae.g_00991
OG0000781	Prar.g_01861	Prae.g_00993
OG0000782	Prar.g_01862	Prae.g_00994
OG0000783	Prar.g_01873	Prae.g_01009
OG0000784	Prar.g_01875	Prae.g_01011
OG0000785	Prar.g_01876	Prae.g_01012
OG0000786	Prar.g_01877	Prae.g_01013
OG0000787	Prar.g_01878	Prae.g_01014
OG0000788	Prar.g_01882	Prae.g_01018
OG0000789	Prar.g_01884	Prae.g_01020
OG0000790	Prar.g_01885	Prae.g_01021
OG0000791	Prar.g_01886	Prae.g_01022
OG0000792	Prar.g_01887	Prae.g_01023
OG0000793	Prar.g_01888	Prae.g_01024
OG0000794	Prar.g_01890	Prae.g_01026
OG0000795	Prar.g_01893	Prae.g_01029
OG0000796	Prar.g_01894	Prae.g_01030
OG0000797	Prar.g_01896	Prae.g_01032
OG0000798	Prar.g_01897	Prae.g_01033
OG0000799	Prar.g_01898	Prae.g_01034
OG0000800	Prar.g_01899	Prae.g_01035
OG0000801	Prar.g_01902	Prae.g_01038
OG0000802	Prar.g_01903	Prae.g_01039
OG0000803	Prar.g_01905	Prae.g_01041
OG0000804	Prar.g_01906	Prae.g_01042
OG0000805	Prar.g_01907	Prae.g_01043
OG0000806	Prar.g_01909	Prae.g_01045
OG0000807	Prar.g_01935	Prae.g_01072
OG0000808	Prar.g_01944	Prae.g_01081
OG0000809	Prar.g_01947	Prae.g_01084
OG0000810	Prar.g_01948	Prae.g_01085
OG0000811	Prar.g_01955	Prae.g_01092
OG0000812	Prar.g_01324	Prae.g_01096
OG0000813	Prar.g_01320	Prae.g_01100
OG0000814	Prar.g_01318	Prae.g_01102
OG0000815	Prar.g_01309	Prae.g_01115
OG0000816	Prar.g_01295	Prae.g_01131
OG0000817	Prar.g_01294	Prae.g_01132
OG0000818	Prar.g_01289	Prae.g_01137
OG0000819	Prar.g_01282	Prae.g_01144
OG0000820	Prar.g_01278	Prae.g_01148
OG0000821	Prar.g_01276	Prae.g_01150
OG0000822	Prar.g_01275	Prae.g_01151
OG0000823	Prar.g_01274	Prae.g_01152
OG0000824	Prar.g_01273	Prae.g_01153
OG0000825	Prar.g_01272	Prae.g_01154
OG0000826	Prar.g_01271	Prae.g_01155
OG0000827	Prar.g_01270	Prae.g_01156
OG0000828	Prar.g_01269	Prae.g_01157
OG0000829	Prar.g_01268	Prae.g_01158
OG0000830	Prar.g_01267	Prae.g_01159
OG0000831	Prar.g_01264	Prae.g_01162
OG0000832	Prar.g_01262	Prae.g_01164
OG0000833	Prar.g_01261	Prae.g_01165
OG0000834	Prar.g_01260	Prae.g_01166
OG0000835	Prar.g_01259	Prae.g_01167
OG0000836	Prar.g_01258	Prae.g_01168
OG0000837	Prar.g_01256	Prae.g_01170
OG0000838	Prar.g_01255	Prae.g_01171
OG0000839	Prar.g_01254	Prae.g_01172
OG0000840	Prar.g_01253	Prae.g_01173
OG0000841	Prar.g_01252	Prae.g_01174
OG0000842	Prar.g_01251	Prae.g_01175
OG0000843	Prar.g_01250	Prae.g_01176
OG0000844	Prar.g_01249	Prae.g_01177
OG0000845	Prar.g_01248	Prae.g_01178
OG0000846	Prar.g_01245	Prae.g_01181
OG0000847	Prar.g_01243	Prae.g_01183
OG0000848	Prar.g_01242	Prae.g_01184
OG0000849	Prar.g_01241	Prae.g_01185
OG0000850	Prar.g_01240	Prae.g_01186
OG0000851	Prar.g_01239	Prae.g_01187
OG0000852	Prar.g_01237	Prae.g_01189
OG0000853	Prar.g_01236	Prae.g_01190
OG0000854	Prar.g_01234	Prae.g_01192
OG0000855	Prar.g_01233	Prae.g_01193
OG0000856	Prar.g_01232	Prae.g_01194
OG0000857	Prar.g_01231	Prae.g_01195
OG0000858	Prar.g_01230	Prae.g_01196
OG0000859	Prar.g_01229	Prae.g_01197
OG0000860	Prar.g_01228	Prae.g_01198
OG0000861	Prar.g_01227	Prae.g_01199
OG0000862	Prar.g_01226	Prae.g_01200
OG0000863	Prar.g_01225	Prae.g_01201
OG0000864	Prar.g_01224	Prae.g_01202
OG0000865	Prar.g_01223	Prae.g_01203
OG0000866	Prar.g_01222	Prae.g_01204
OG0000867	Prar.g_01221	Prae.g_01205
OG0000868	Prar.g_01220	Prae.g_01206
OG0000869	Prar.g_01218	Prae.g_01208
OG0000870	Prar.g_01217	Prae.g_01209
OG0000871	Prar.g_01215	Prae.g_01211
OG0000872	Prar.g_01214	Prae.g_01212
OG0000873	Prar.g_01212	Prae.g_01214
OG0000874	Prar.g_01211	Prae.g_01215
OG0000875	Prar.g_01210	Prae.g_01216
OG0000876	Prar.g_01209	Prae.g_01217
OG0000877	Prar.g_01207	Prae.g_01219
OG0000878	Prar.g_00976	Prae.g_01293
OG0000879	Prar.g_00966	Prae.g_01317
OG0000880	Prar.g_00965	Prae.g_01318
OG0000881	Prar.g_00964	Prae.g_01319
OG0000882	Prar.g_00963	Prae.g_01320
OG0000883	Prar.g_00962	Prae.g_01321
OG0000884	Prar.g_00960	Prae.g_01324
OG0000885	Prar.g_00959	Prae.g_01325
OG0000886	Prar.g_00958	Prae.g_01326
OG0000887	Prar.g_00957	Prae.g_01327
OG0000888	Prar.g_00956	Prae.g_01328
OG0000889	Prar.g_00953	Prae.g_01331
OG0000890	Prar.g_00952	Prae.g_01332
OG0000891	Prar.g_00951	Prae.g_01333
OG0000892	Prar.g_00949	Prae.g_01335
OG0000893	Prar.g_00948	Prae.g_01336
OG0000894	Prar.g_00947	Prae.g_01337
OG0000895	Prar.g_00946	Prae.g_01338
OG0000896	Prar.g_00945	Prae.g_01339
OG0000897	Prar.g_00944	Prae.g_01340
OG0000898	Prar.g_00942	Prae.g_01342
OG0000899	Prar.g_00941	Prae.g_01343
OG0000900	Prar.g_00929	Prae.g_01350
OG0000901	Prar.g_00925	Prae.g_01354
OG0000902	Prar.g_00924	Prae.g_01355
OG0000903	Prar.g_00923	Prae.g_01356
OG0000904	Prar.g_00921	Prae.g_01358
OG0000905	Prar.g_00919	Prae.g_01360
OG0000906	Prar.g_00917	Prae.g_01362
OG0000907	Prar.g_00916	Prae.g_01363
OG0000908	Prar.g_00913	Prae.g_01366
OG0000909	Prar.g_00909	Prae.g_01370
OG0000910	Prar.g_00908	Prae.g_01371
OG0000911	Prar.g_00907	Prae.g_01372
OG0000912	Prar.g_00906	Prae.g_01373
OG0000913	Prar.g_00905	Prae.g_01374
OG0000914	Prar.g_00904	Prae.g_01375
OG0000915	Prar.g_00903	Prae.g_01376
OG0000916	Prar.g_00902	Prae.g_01377
OG0000917	Prar.g_00901	Prae.g_01378
OG0000918	Prar.g_00900	Prae.g_01379
OG0000919	Prar.g_00899	Prae.g_01380
OG0000920	Prar.g_00898	Prae.g_01381
OG0000921	Prar.g_00897	Prae.g_01382
OG0000922	Prar.g_00896	Prae.g_01383
OG0000923	Prar.g_00895	Prae.g_01384
OG0000924	Prar.g_00894	Prae.g_01385
OG0000925	Prar.g_00893	Prae.g_01386
OG0000926	Prar.g_00375	Prae.g_01426
OG0000927	Prar.g_00357	Prae.g_01441
OG0000928	Prar.g_00356	Prae.g_01442
OG0000929	Prar.g_00355	Prae.g_01443
OG0000930	Prar.g_00354	Prae.g_01444
OG0000931	Prar.g_00353	Prae.g_01445
OG0000932	Prar.g_00351	Prae.g_01447
OG0000933	Prar.g_00350	Prae.g_01448
OG0000934	Prar.g_00349	Prae.g_01449
OG0000935	Prar.g_00348	Prae.g_01450
OG0000936	Prar.g_00347	Prae.g_01451
OG0000937	Prar.g_00346	Prae.g_01452
OG0000938	Prar.g_00345	Prae.g_01453
OG0000939	Prar.g_00344	Prae.g_01454
OG0000940	Prar.g_00343	Prae.g_01455
OG0000941	Prar.g_00341	Prae.g_01457
OG0000942	Prar.g_00340	Prae.g_01458
OG0000943	Prar.g_00337	Prae.g_01461
OG0000944	Prar.g_00336	Prae.g_01462
OG0000945	Prar.g_00335	Prae.g_01463
OG0000946	Prar.g_00842	Prae.g_01464
OG0000947	Prar.g_00841	Prae.g_01465
OG0000948	Prar.g_00840	Prae.g_01466
OG0000949	Prar.g_00839	Prae.g_01467
OG0000950	Prar.g_00838	Prae.g_01468
OG0000951	Prar.g_00837	Prae.g_01469
OG0000952	Prar.g_00836	Prae.g_01470
OG0000953	Prar.g_00835	Prae.g_01471
OG0000954	Prar.g_00834	Prae.g_01472
OG0000955	Prar.g_00833	Prae.g_01473
OG0000956	Prar.g_00832	Prae.g_01474
OG0000957	Prar.g_00831	Prae.g_01475
OG0000958	Prar.g_00830	Prae.g_01476
OG0000959	Prar.g_00829	Prae.g_01477
OG0000960	Prar.g_00828	Prae.g_01478
OG0000961	Prar.g_00824	Prae.g_01482
OG0000962	Prar.g_00823	Prae.g_01483
OG0000963	Prar.g_00822	Prae.g_01484
OG0000964	Prar.g_00820	Prae.g_01486
OG0000965	Prar.g_00819	Prae.g_01487
OG0000966	Prar.g_00818	Prae.g_01488
OG0000967	Prar.g_00817	Prae.g_01489
OG0000968	Prar.g_00816	Prae.g_01490
OG0000969	Prar.g_00815	Prae.g_01491
OG0000970	Prar.g_00814	Prae.g_01492
OG0000971	Prar.g_00813	Prae.g_01493
OG0000972	Prar.g_00812	Prae.g_01494
OG0000973	Prar.g_00811	Prae.g_01495
OG0000974	Prar.g_00809	Prae.g_01497
OG0000975	Prar.g_00806	Prae.g_01500
OG0000976	Prar.g_00804	Prae.g_01502
OG0000977	Prar.g_00803	Prae.g_01503
OG0000978	Prar.g_00802	Prae.g_01504
OG0000979	Prar.g_00800	Prae.g_01506
OG0000980	Prar.g_00799	Prae.g_01507
OG0000981	Prar.g_00798	Prae.g_01508
OG0000982	Prar.g_00797	Prae.g_01509
OG0000983	Prar.g_00795	Prae.g_01511
OG0000984	Prar.g_00794	Prae.g_01512
OG0000985	Prar.g_00793	Prae.g_01513
OG0000986	Prar.g_00792	Prae.g_01514
OG0000987	Prar.g_00791	Prae.g_01515
OG0000988	Prar.g_00790	Prae.g_01516
OG0000989	Prar.g_00789	Prae.g_01517
OG0000990	Prar.g_00788	Prae.g_01518
OG0000991	Prar.g_00787	Prae.g_01519
OG0000992	Prar.g_00786	Prae.g_01520
OG0000993	Prar.g_00785	Prae.g_01521
OG0000994	Prar.g_00784	Prae.g_01522
OG0000995	Prar.g_00783	Prae.g_01523
OG0000996	Prar.g_00782	Prae.g_01524
OG0000997	Prar.g_00781	Prae.g_01525
OG0000998	Prar.g_00780	Prae.g_01526
OG0000999	Prar.g_00779	Prae.g_01527
OG0001000	Prar.g_00778	Prae.g_01528
OG0001001	Prar.g_00776	Prae.g_01530
OG0001002	Prar.g_00775	Prae.g_01531
OG0001003	Prar.g_00774	Prae.g_01532
OG0001004	Prar.g_00773	Prae.g_01533
OG0001005	Prar.g_00772	Prae.g_01534
OG0001006	Prar.g_00771	Prae.g_01535
OG0001007	Prar.g_00770	Prae.g_01536
OG0001008	Prar.g_00768	Prae.g_01538
OG0001009	Prar.g_00767	Prae.g_01539
OG0001010	Prar.g_00760	Prae.g_01547
OG0001011	Prar.g_00753	Prae.g_01554
OG0001012	Prar.g_00725	Prae.g_01582
OG0001013	Prar.g_01149	Prae.g_01617
OG0001014	Prar.g_01148	Prae.g_01618
OG0001015	Prar.g_01142	Prae.g_01624
OG0001016	Prar.g_01141	Prae.g_01625
OG0001017	Prar.g_01140	Prae.g_01626
OG0001018	Prar.g_01139	Prae.g_01627
OG0001019	Prar.g_01137	Prae.g_01629
OG0001020	Prar.g_01136	Prae.g_01630
OG0001021	Prar.g_01135	Prae.g_01631
OG0001022	Prar.g_01134	Prae.g_01632
OG0001023	Prar.g_01133	Prae.g_01633
OG0001024	Prar.g_01132	Prae.g_01634
OG0001025	Prar.g_01131	Prae.g_01635
OG0001026	Prar.g_01129	Prae.g_01637
OG0001027	Prar.g_01128	Prae.g_01638
OG0001028	Prar.g_01127	Prae.g_01639
OG0001029	Prar.g_01126	Prae.g_01640
OG0001030	Prar.g_01125	Prae.g_01641
OG0001031	Prar.g_01124	Prae.g_01642
OG0001032	Prar.g_01123	Prae.g_01643
OG0001033	Prar.g_01122	Prae.g_01644
OG0001034	Prar.g_01121	Prae.g_01645
OG0001035	Prar.g_01964	Prae.g_01647
OG0001036	Prar.g_01965	Prae.g_01648
OG0001037	Prar.g_01966	Prae.g_01649
OG0001038	Prar.g_01967	Prae.g_01650
OG0001039	Prar.g_01968	Prae.g_01651
OG0001040	Prar.g_01969	Prae.g_01652
OG0001041	Prar.g_01970	Prae.g_01653
OG0001042	Prar.g_01971	Prae.g_01654
OG0001043	Prar.g_01963	Prae.g_01655
OG0001044	Prar.g_01962	Prae.g_01656
OG0001045	Prar.g_01961	Prae.g_01657
OG0001046	Prar.g_01960	Prae.g_01658
OG0001047	Prar.g_01957	Prae.g_01661
OG0001048	Prar.g_00596	Prae.g_01663
OG0001049	Prar.g_00597	Prae.g_01664
OG0001050	Prar.g_00598	Prae.g_01665
OG0001051	Prar.g_00599	Prae.g_01666
OG0001052	Prar.g_00600	Prae.g_01667
OG0001053	Prar.g_00601	Prae.g_01668
OG0001054	Prar.g_00603	Prae.g_01670
OG0001055	Prar.g_00604	Prae.g_01671
OG0001056	Prar.g_00605	Prae.g_01672
OG0001057	Prar.g_00606	Prae.g_01673
OG0001058	Prar.g_00607	Prae.g_01674
OG0001059	Prar.g_00608	Prae.g_01675
OG0001060	Prar.g_00609	Prae.g_01676
OG0001061	Prar.g_00610	Prae.g_01677
OG0001062	Prar.g_00611	Prae.g_01678
OG0001063	Prar.g_00612	Prae.g_01679
OG0001064	Prar.g_01119	Prae.g_01681
OG0001065	Prar.g_01114	Prae.g_01686
OG0001066	Prar.g_01113	Prae.g_01687
OG0001067	Prar.g_01112	Prae.g_01688
OG0001068	Prar.g_01110	Prae.g_01690
OG0001069	Prar.g_01109	Prae.g_01691
OG0001070	Prar.g_01108	Prae.g_01692
OG0001071	Prar.g_01107	Prae.g_01693
OG0001072	Prar.g_01106	Prae.g_01694
OG0001073	Prar.g_01105	Prae.g_01695
OG0001074	Prar.g_01104	Prae.g_01696
OG0001075	Prar.g_01103	Prae.g_01697
OG0001076	Prar.g_01102	Prae.g_01698
OG0001077	Prar.g_01101	Prae.g_01699
OG0001078	Prar.g_01100	Prae.g_01700
OG0001079	Prar.g_01099	Prae.g_01701
OG0001080	Prar.g_01098	Prae.g_01702
OG0001081	Prar.g_01095	Prae.g_01705
OG0001082	Prar.g_01094	Prae.g_01706
OG0001083	Prar.g_01093	Prae.g_01707
OG0001084	Prar.g_01091	Prae.g_01709
OG0001085	Prar.g_01090	Prae.g_01710
OG0001086	Prar.g_01089	Prae.g_01711
OG0001087	Prar.g_01088	Prae.g_01712
OG0001088	Prar.g_01087	Prae.g_01713
OG0001089	Prar.g_01069	Prae.g_01716
OG0001090	Prar.g_01067	Prae.g_01718
OG0001091	Prar.g_01066	Prae.g_01719
OG0001092	Prar.g_01065	Prae.g_01720
OG0001093	Prar.g_01064	Prae.g_01721
OG0001094	Prar.g_01063	Prae.g_01722
OG0001095	Prar.g_01062	Prae.g_01723
OG0001096	Prar.g_01061	Prae.g_01724
OG0001097	Prar.g_01060	Prae.g_01725
OG0001098	Prar.g_01059	Prae.g_01726
OG0001099	Prar.g_01058	Prae.g_01727
OG0001100	Prar.g_01057	Prae.g_01728
OG0001101	Prar.g_01056	Prae.g_01729
OG0001102	Prar.g_01055	Prae.g_01730
OG0001103	Prar.g_01054	Prae.g_01731
OG0001104	Prar.g_01053	Prae.g_01732
OG0001105	Prar.g_01052	Prae.g_01733
OG0001106	Prar.g_01051	Prae.g_01734
OG0001107	Prar.g_01050	Prae.g_01735
OG0001108	Prar.g_01049	Prae.g_01736
OG0001109	Prar.g_01048	Prae.g_01737
OG0001110	Prar.g_01047	Prae.g_01738
OG0001111	Prar.g_01046	Prae.g_01739
OG0001112	Prar.g_01045	Prae.g_01740
OG0001113	Prar.g_01044	Prae.g_01741
OG0001114	Prar.g_01043	Prae.g_01742
OG0001115	Prar.g_01042	Prae.g_01743
OG0001116	Prar.g_01041	Prae.g_01744
OG0001117	Prar.g_01040	Prae.g_01745
OG0001118	Prar.g_01039	Prae.g_01746
OG0001119	Prar.g_01038	Prae.g_01747
OG0001120	Prar.g_01037	Prae.g_01748
OG0001121	Prar.g_01035	Prae.g_01750
OG0001122	Prar.g_01034	Prae.g_01751
OG0001123	Prar.g_01033	Prae.g_01752
OG0001124	Prar.g_01031	Prae.g_01754
OG0001125	Prar.g_01029	Prae.g_01756
OG0001126	Prar.g_01028	Prae.g_01757
OG0001127	Prar.g_01026	Prae.g_01759
OG0001128	Prar.g_01025	Prae.g_01760
OG0001129	Prar.g_01024	Prae.g_01761
OG0001130	Prar.g_01022	Prae.g_01765
OG0001131	Prar.g_01021	Prae.g_01766
OG0001132	Prar.g_01020	Prae.g_01767
OG0001133	Prar.g_01019	Prae.g_01768
OG0001134	Prar.g_01018	Prae.g_01769
OG0001135	Prar.g_01017	Prae.g_01770
OG0001136	Prar.g_01016	Prae.g_01771
OG0001137	Prar.g_01015	Prae.g_01772
OG0001138	Prar.g_01014	Prae.g_01773
OG0001139	Prar.g_01013	Prae.g_01774
OG0001140	Prar.g_01012	Prae.g_01775
OG0001141	Prar.g_01011	Prae.g_01776
OG0001142	Prar.g_00617	Prae.g_01779
OG0001143	Prar.g_00618	Prae.g_01780
OG0001144	Prar.g_00619	Prae.g_01781
OG0001145	Prar.g_00620	Prae.g_01782
OG0001146	Prar.g_00621	Prae.g_01783
OG0001147	Prar.g_00622	Prae.g_01784
OG0001148	Prar.g_00623	Prae.g_01785
OG0001149	Prar.g_00625	Prae.g_01787
OG0001150	Prar.g_00626	Prae.g_01788
OG0001151	Prar.g_00628	Prae.g_01790
OG0001152	Prar.g_00629	Prae.g_01791
