Orthogroup	Prar	Prav
OG0000567	Prar.g_01475	Prav.g_01243
OG0000568	Prar.g_01476	Prav.g_01244
OG0000569	Prar.g_01477	Prav.g_01245
OG0000570	Prar.g_01478	Prav.g_01246
OG0000571	Prar.g_01479	Prav.g_01247
OG0000572	Prar.g_01480	Prav.g_01248
OG0000573	Prar.g_01483	Prav.g_01251
OG0000574	Prar.g_01484	Prav.g_01252
OG0000575	Prar.g_01485	Prav.g_01253
OG0000576	Prar.g_01486	Prav.g_01254
OG0000577	Prar.g_01487	Prav.g_01255
OG0000578	Prar.g_01488	Prav.g_01256
OG0000579	Prar.g_01489	Prav.g_01257
OG0000580	Prar.g_01490	Prav.g_01258
OG0000581	Prar.g_01491	Prav.g_01259
OG0000582	Prar.g_01492	Prav.g_01260
OG0000583	Prar.g_01493	Prav.g_01261
OG0000584	Prar.g_01494	Prav.g_01262
OG0000585	Prar.g_01495	Prav.g_01263
OG0000586	Prar.g_01497	Prav.g_01265
OG0000587	Prar.g_01498	Prav.g_01266
OG0000588	Prar.g_01500	Prav.g_01268
OG0000589	Prar.g_01501	Prav.g_01269
OG0000590	Prar.g_01503	Prav.g_01271
OG0000591	Prar.g_01509	Prav.g_01277
OG0000592	Prar.g_01510	Prav.g_01278
OG0000593	Prar.g_01511	Prav.g_01279
OG0000594	Prar.g_01513	Prav.g_01281
OG0000595	Prar.g_01514	Prav.g_01282
OG0000596	Prar.g_01515	Prav.g_01283
OG0000597	Prar.g_01517	Prav.g_01285
OG0000598	Prar.g_01518	Prav.g_01286
OG0000599	Prar.g_01519	Prav.g_01287
OG0000600	Prar.g_01520	Prav.g_01288
OG0000601	Prar.g_01522	Prav.g_01290
OG0000602	Prar.g_01523	Prav.g_01291
OG0000603	Prar.g_01524	Prav.g_01292
OG0000604	Prar.g_01525	Prav.g_01293
OG0000605	Prar.g_01526	Prav.g_01294
OG0000606	Prar.g_01527	Prav.g_01295
OG0000607	Prar.g_01529	Prav.g_01297
OG0000608	Prar.g_01530	Prav.g_01298
OG0000609	Prar.g_01534	Prav.g_01312
OG0000610	Prar.g_01535	Prav.g_01313
OG0000611	Prar.g_01600	Prav.g_00307
OG0000612	Prar.g_01601	Prav.g_00308
OG0000613	Prar.g_01602	Prav.g_00309
OG0000614	Prar.g_01603	Prav.g_00310
OG0000615	Prar.g_01605	Prav.g_00312
OG0000616	Prar.g_01606	Prav.g_00313
OG0000617	Prar.g_01607	Prav.g_00314
OG0000618	Prar.g_01608	Prav.g_00315
OG0000619	Prar.g_01609	Prav.g_00316
OG0000620	Prar.g_01610	Prav.g_00317
OG0000621	Prar.g_01611	Prav.g_00318
OG0000622	Prar.g_01612	Prav.g_00319
OG0000623	Prar.g_01613	Prav.g_00320
OG0000624	Prar.g_01614	Prav.g_00321
OG0000625	Prar.g_01615	Prav.g_00322
OG0000626	Prar.g_01616	Prav.g_00323
OG0000627	Prar.g_01617	Prav.g_00324
OG0000628	Prar.g_01618	Prav.g_00325
OG0000629	Prar.g_01619	Prav.g_00326
OG0000630	Prar.g_01620	Prav.g_00327
OG0000631	Prar.g_01622	Prav.g_00329
OG0000632	Prar.g_01634	Prav.g_00343
OG0000633	Prar.g_01638	Prav.g_00346
OG0000634	Prar.g_01651	Prav.g_00362
OG0000635	Prar.g_01652	Prav.g_00364
OG0000636	Prar.g_01653	Prav.g_00365
OG0000637	Prar.g_01654	Prav.g_00366
OG0000638	Prar.g_01661	Prav.g_00373
OG0000639	Prar.g_01670	Prav.g_00383
OG0000640	Prar.g_01672	Prav.g_00385
OG0000641	Prar.g_01675	Prav.g_00388
OG0000642	Prar.g_01676	Prav.g_00389
OG0000643	Prar.g_01677	Prav.g_00390
OG0000644	Prar.g_01678	Prav.g_00391
OG0000645	Prar.g_01679	Prav.g_00392
OG0000646	Prar.g_01680	Prav.g_00393
OG0000647	Prar.g_01681	Prav.g_00394
OG0000648	Prar.g_01683	Prav.g_00396
OG0000649	Prar.g_01684	Prav.g_00397
OG0000650	Prar.g_01685	Prav.g_00398
OG0000651	Prar.g_01686	Prav.g_00399
OG0000652	Prar.g_01687	Prav.g_00400
OG0000653	Prar.g_01688	Prav.g_00401
OG0000654	Prar.g_01690	Prav.g_00403
OG0000655	Prar.g_01692	Prav.g_00405
OG0000656	Prar.g_01693	Prav.g_00406
OG0000657	Prar.g_01694	Prav.g_00407
OG0000658	Prar.g_01695	Prav.g_00408
OG0000659	Prar.g_01696	Prav.g_00409
OG0000660	Prar.g_01697	Prav.g_00410
OG0000661	Prar.g_01698	Prav.g_00411
OG0000662	Prar.g_01699	Prav.g_00412
OG0000663	Prar.g_01700	Prav.g_00413
OG0000664	Prar.g_01701	Prav.g_00414
OG0000665	Prar.g_01702	Prav.g_00415
OG0000666	Prar.g_01703	Prav.g_00416
OG0000667	Prar.g_01704	Prav.g_00417
OG0000668	Prar.g_01705	Prav.g_00418
OG0000669	Prar.g_01707	Prav.g_00420
OG0000670	Prar.g_01708	Prav.g_00421
OG0000671	Prar.g_01709	Prav.g_00422
OG0000672	Prar.g_01710	Prav.g_00423
OG0000673	Prar.g_01711	Prav.g_00424
OG0000674	Prar.g_01712	Prav.g_00425
OG0000675	Prar.g_01714	Prav.g_00427
OG0000676	Prar.g_01715	Prav.g_00428
OG0000677	Prar.g_01717	Prav.g_00430
OG0000678	Prar.g_01719	Prav.g_00432
OG0000679	Prar.g_01720	Prav.g_00433
OG0000680	Prar.g_01721	Prav.g_00434
OG0000681	Prar.g_01722	Prav.g_00435
OG0000682	Prar.g_01723	Prav.g_00436
OG0000683	Prar.g_01725	Prav.g_00438
OG0000684	Prar.g_01726	Prav.g_00439
OG0000685	Prar.g_01727	Prav.g_00440
OG0000686	Prar.g_01728	Prav.g_00441
OG0000687	Prar.g_01729	Prav.g_00442
OG0000688	Prar.g_01730	Prav.g_00443
OG0000689	Prar.g_01731	Prav.g_00444
OG0000690	Prar.g_01732	Prav.g_00445
OG0000691	Prar.g_01733	Prav.g_00446
OG0000692	Prar.g_01735	Prav.g_00448
OG0000693	Prar.g_01736	Prav.g_00449
OG0000694	Prar.g_01737	Prav.g_00450
OG0000695	Prar.g_01738	Prav.g_00451
OG0000696	Prar.g_01740	Prav.g_00452
OG0000697	Prar.g_01742	Prav.g_00454
OG0000698	Prar.g_01744	Prav.g_00456
OG0000699	Prar.g_01745	Prav.g_00457
OG0000700	Prar.g_01759	Prav.g_00483
OG0000701	Prar.g_01764	Prav.g_00487
OG0000702	Prar.g_01767	Prav.g_00490
OG0000703	Prar.g_01768	Prav.g_00491
OG0000704	Prar.g_01769	Prav.g_00492
OG0000705	Prar.g_01770	Prav.g_00493
OG0000706	Prar.g_01771	Prav.g_00494
OG0000707	Prar.g_01773	Prav.g_00496
OG0000708	Prar.g_01774	Prav.g_00497
OG0000709	Prar.g_01776	Prav.g_00499
OG0000710	Prar.g_01777	Prav.g_00500
OG0000711	Prar.g_01778	Prav.g_00501
OG0000712	Prar.g_01779	Prav.g_00502
OG0000713	Prar.g_01780	Prav.g_00503
OG0000714	Prar.g_01782	Prav.g_00505
OG0000715	Prar.g_01783	Prav.g_00506
OG0000716	Prar.g_01785	Prav.g_00508
OG0000717	Prar.g_01786	Prav.g_00509
OG0000718	Prar.g_01787	Prav.g_00510
OG0000719	Prar.g_01789	Prav.g_00512
OG0000720	Prar.g_01790	Prav.g_00513
OG0000721	Prar.g_01792	Prav.g_00515
OG0000722	Prar.g_01793	Prav.g_00516
OG0000723	Prar.g_01794	Prav.g_00517
OG0000724	Prar.g_01795	Prav.g_00519
OG0000725	Prar.g_01796	Prav.g_00520
OG0000726	Prar.g_01797	Prav.g_00521
OG0000727	Prar.g_01798	Prav.g_00522
OG0000728	Prar.g_01799	Prav.g_00523
OG0000729	Prar.g_01800	Prav.g_00524
OG0000730	Prar.g_01801	Prav.g_00525
OG0000731	Prar.g_01802	Prav.g_00526
OG0000732	Prar.g_01803	Prav.g_00527
OG0000733	Prar.g_01804	Prav.g_00528
OG0000734	Prar.g_01805	Prav.g_00529
OG0000735	Prar.g_01807	Prav.g_00530
OG0000736	Prar.g_01808	Prav.g_00531
OG0000737	Prar.g_01809	Prav.g_00532
OG0000738	Prar.g_01810	Prav.g_00533
OG0000739	Prar.g_01811	Prav.g_00534
OG0000740	Prar.g_01812	Prav.g_00535
OG0000741	Prar.g_01813	Prav.g_00536
OG0000742	Prar.g_01815	Prav.g_00538
OG0000743	Prar.g_01816	Prav.g_00539
OG0000744	Prar.g_01817	Prav.g_00540
OG0000745	Prar.g_01818	Prav.g_00541
OG0000746	Prar.g_01819	Prav.g_00542
OG0000747	Prar.g_01820	Prav.g_00543
OG0000748	Prar.g_01821	Prav.g_00544
OG0000749	Prar.g_01822	Prav.g_00545
OG0000750	Prar.g_01823	Prav.g_00546
OG0000751	Prar.g_01824	Prav.g_00547
OG0000752	Prar.g_01825	Prav.g_00548
OG0000753	Prar.g_01827	Prav.g_00550
OG0000754	Prar.g_01828	Prav.g_00551
OG0000755	Prar.g_01829	Prav.g_00552
OG0000756	Prar.g_01830	Prav.g_00553
OG0000757	Prar.g_01831	Prav.g_00554
OG0000758	Prar.g_01832	Prav.g_00555
OG0000759	Prar.g_01834	Prav.g_00557
OG0000760	Prar.g_01835	Prav.g_00558
OG0000761	Prar.g_01836	Prav.g_00559
OG0000762	Prar.g_01838	Prav.g_00561
OG0000763	Prar.g_01839	Prav.g_00562
OG0000764	Prar.g_01840	Prav.g_00563
OG0000765	Prar.g_01841	Prav.g_00564
OG0000766	Prar.g_01842	Prav.g_00565
OG0000767	Prar.g_01844	Prav.g_00567
OG0000768	Prar.g_01845	Prav.g_00568
OG0000769	Prar.g_01846	Prav.g_00569
OG0000770	Prar.g_01847	Prav.g_00570
OG0000771	Prar.g_01848	Prav.g_00571
OG0000772	Prar.g_01849	Prav.g_00572
OG0000773	Prar.g_01850	Prav.g_00573
OG0000774	Prar.g_01851	Prav.g_00574
OG0000775	Prar.g_01852	Prav.g_00575
OG0000776	Prar.g_01853	Prav.g_00577
OG0000777	Prar.g_01855	Prav.g_00579
OG0000778	Prar.g_01856	Prav.g_00580
OG0000779	Prar.g_01857	Prav.g_00581
OG0000780	Prar.g_01859	Prav.g_00583
OG0000781	Prar.g_01861	Prav.g_00585
OG0000782	Prar.g_01862	Prav.g_00586
OG0000783	Prar.g_01873	Prav.g_00902
OG0000784	Prar.g_01875	Prav.g_00904
OG0000785	Prar.g_01876	Prav.g_00905
OG0000786	Prar.g_01877	Prav.g_00906
OG0000787	Prar.g_01878	Prav.g_00907
OG0000788	Prar.g_01882	Prav.g_00911
OG0000789	Prar.g_01884	Prav.g_00913
OG0000790	Prar.g_01885	Prav.g_00914
OG0000791	Prar.g_01886	Prav.g_00915
OG0000792	Prar.g_01887	Prav.g_00916
OG0000793	Prar.g_01888	Prav.g_00917
OG0000794	Prar.g_01890	Prav.g_00919
OG0000795	Prar.g_01893	Prav.g_00922
OG0000796	Prar.g_01894	Prav.g_00923
OG0000797	Prar.g_01896	Prav.g_00925
OG0000798	Prar.g_01897	Prav.g_00926
OG0000799	Prar.g_01898	Prav.g_00927
OG0000800	Prar.g_01899	Prav.g_00928
OG0000801	Prar.g_01902	Prav.g_00931
OG0000802	Prar.g_01903	Prav.g_00932
OG0000803	Prar.g_01905	Prav.g_00934
OG0000804	Prar.g_01906	Prav.g_00935
OG0000805	Prar.g_01907	Prav.g_00936
OG0000806	Prar.g_01909	Prav.g_00938
OG0000807	Prar.g_01935	Prav.g_00242
OG0000808	Prar.g_01944	Prav.g_00252
OG0000809	Prar.g_01947	Prav.g_00255
OG0000810	Prar.g_01948	Prav.g_00256
OG0000811	Prar.g_01955	Prav.g_00263
OG0000812	Prar.g_01324	Prav.g_00004
OG0000813	Prar.g_01320	Prav.g_00008
OG0000814	Prar.g_01318	Prav.g_00010
OG0000815	Prar.g_01309	Prav.g_00019
OG0000816	Prar.g_01295	Prav.g_00034
OG0000817	Prar.g_01294	Prav.g_00035
OG0000818	Prar.g_01289	Prav.g_00039
OG0000819	Prar.g_01282	Prav.g_00046
OG0000820	Prar.g_01278	Prav.g_00050
OG0000821	Prar.g_01276	Prav.g_00052
OG0000822	Prar.g_01275	Prav.g_00053
OG0000823	Prar.g_01274	Prav.g_00054
OG0000824	Prar.g_01273	Prav.g_00055
OG0000825	Prar.g_01272	Prav.g_00056
OG0000826	Prar.g_01271	Prav.g_00057
OG0000827	Prar.g_01270	Prav.g_00058
OG0000828	Prar.g_01269	Prav.g_00059
OG0000829	Prar.g_01268	Prav.g_00060
OG0000830	Prar.g_01267	Prav.g_00061
OG0000831	Prar.g_01264	Prav.g_00064
OG0000832	Prar.g_01262	Prav.g_00066
OG0000833	Prar.g_01261	Prav.g_00067
OG0000834	Prar.g_01260	Prav.g_00068
OG0000835	Prar.g_01259	Prav.g_00069
OG0000836	Prar.g_01258	Prav.g_00070
OG0000837	Prar.g_01256	Prav.g_00072
OG0000838	Prar.g_01255	Prav.g_00073
OG0000839	Prar.g_01254	Prav.g_00074
OG0000840	Prar.g_01253	Prav.g_00075
OG0000841	Prar.g_01252	Prav.g_00076
OG0000842	Prar.g_01251	Prav.g_00077
OG0000843	Prar.g_01250	Prav.g_01868
OG0000844	Prar.g_01249	Prav.g_01867
OG0000845	Prar.g_01248	Prav.g_01866
OG0000846	Prar.g_01245	Prav.g_01863
OG0000847	Prar.g_01243	Prav.g_01861
OG0000848	Prar.g_01242	Prav.g_01860
OG0000849	Prar.g_01241	Prav.g_01859
OG0000850	Prar.g_01240	Prav.g_01858
OG0000851	Prar.g_01239	Prav.g_01857
OG0000852	Prar.g_01237	Prav.g_01855
OG0000853	Prar.g_01236	Prav.g_01854
OG0000854	Prar.g_01234	Prav.g_01852
OG0000855	Prar.g_01233	Prav.g_01851
OG0000856	Prar.g_01232	Prav.g_01850
OG0000857	Prar.g_01231	Prav.g_01849
OG0000858	Prar.g_01230	Prav.g_01848
OG0000859	Prar.g_01229	Prav.g_01847
OG0000860	Prar.g_01228	Prav.g_01846
OG0000861	Prar.g_01227	Prav.g_01845
OG0000862	Prar.g_01226	Prav.g_01844
OG0000863	Prar.g_01225	Prav.g_01843
OG0000864	Prar.g_01224	Prav.g_01842
OG0000865	Prar.g_01223	Prav.g_01841
OG0000866	Prar.g_01222	Prav.g_01840
OG0000867	Prar.g_01221	Prav.g_01839
OG0000868	Prar.g_01220	Prav.g_01838
OG0000869	Prar.g_01218	Prav.g_01836
OG0000870	Prar.g_01217	Prav.g_01835
OG0000871	Prar.g_01215	Prav.g_01833
OG0000872	Prar.g_01214	Prav.g_01832
OG0000873	Prar.g_01212	Prav.g_01830
OG0000874	Prar.g_01211	Prav.g_01829
OG0000875	Prar.g_01210	Prav.g_01828
OG0000876	Prar.g_01209	Prav.g_01827
OG0000877	Prar.g_01207	Prav.g_01825
OG0000878	Prar.g_00976	Prav.g_01409
OG0000879	Prar.g_00966	Prav.g_01427
OG0000880	Prar.g_00965	Prav.g_01428
OG0000881	Prar.g_00964	Prav.g_01429
OG0000882	Prar.g_00963	Prav.g_01430
OG0000883	Prar.g_00962	Prav.g_01431
OG0000884	Prar.g_00960	Prav.g_01433
OG0000885	Prar.g_00959	Prav.g_01434
OG0000886	Prar.g_00958	Prav.g_01435
OG0000887	Prar.g_00957	Prav.g_01436
OG0000888	Prar.g_00956	Prav.g_01437
OG0000889	Prar.g_00953	Prav.g_01440
OG0000890	Prar.g_00952	Prav.g_01441
OG0000891	Prar.g_00951	Prav.g_01442
OG0000892	Prar.g_00949	Prav.g_01444
OG0000893	Prar.g_00948	Prav.g_01445
OG0000894	Prar.g_00947	Prav.g_01446
OG0000895	Prar.g_00946	Prav.g_01447
OG0000896	Prar.g_00945	Prav.g_01448
OG0000897	Prar.g_00944	Prav.g_01449
OG0000898	Prar.g_00942	Prav.g_01451
OG0000899	Prar.g_00941	Prav.g_01452
OG0000900	Prar.g_00929	Prav.g_01455
OG0000901	Prar.g_00925	Prav.g_01459
OG0000902	Prar.g_00924	Prav.g_01460
OG0000903	Prar.g_00923	Prav.g_01461
OG0000904	Prar.g_00921	Prav.g_01463
OG0000905	Prar.g_00919	Prav.g_01465
OG0000906	Prar.g_00917	Prav.g_01467
OG0000907	Prar.g_00916	Prav.g_01468
OG0000908	Prar.g_00913	Prav.g_01471
OG0000909	Prar.g_00909	Prav.g_01475
OG0000910	Prar.g_00908	Prav.g_01476
OG0000911	Prar.g_00907	Prav.g_01477
OG0000912	Prar.g_00906	Prav.g_01478
OG0000913	Prar.g_00905	Prav.g_01479
OG0000914	Prar.g_00904	Prav.g_01480
OG0000915	Prar.g_00903	Prav.g_01481
OG0000916	Prar.g_00902	Prav.g_01482
OG0000917	Prar.g_00901	Prav.g_01483
OG0000918	Prar.g_00900	Prav.g_01484
OG0000919	Prar.g_00899	Prav.g_01485
OG0000920	Prar.g_00898	Prav.g_01486
OG0000921	Prar.g_00897	Prav.g_01487
OG0000922	Prar.g_00896	Prav.g_01488
OG0000923	Prar.g_00895	Prav.g_01489
OG0000924	Prar.g_00894	Prav.g_01490
OG0000925	Prar.g_00893	Prav.g_01491
OG0000926	Prar.g_00375	Prav.g_01505
OG0000927	Prar.g_00357	Prav.g_01560
OG0000928	Prar.g_00356	Prav.g_01561
OG0000929	Prar.g_00355	Prav.g_01562
OG0000930	Prar.g_00354	Prav.g_01563
OG0000931	Prar.g_00353	Prav.g_01564
OG0000932	Prar.g_00351	Prav.g_01566
OG0000933	Prar.g_00350	Prav.g_01567
OG0000934	Prar.g_00349	Prav.g_01568
OG0000935	Prar.g_00348	Prav.g_01569
OG0000936	Prar.g_00347	Prav.g_01570
OG0000937	Prar.g_00346	Prav.g_01571
OG0000938	Prar.g_00345	Prav.g_01572
OG0000939	Prar.g_00344	Prav.g_01573
OG0000940	Prar.g_00343	Prav.g_01574
OG0000941	Prar.g_00341	Prav.g_01576
OG0000942	Prar.g_00340	Prav.g_01577
OG0000943	Prar.g_00337	Prav.g_01580
OG0000944	Prar.g_00336	Prav.g_01581
OG0000945	Prar.g_00335	Prav.g_01582
OG0000946	Prar.g_00842	Prav.g_01583
OG0000947	Prar.g_00841	Prav.g_01584
OG0000948	Prar.g_00840	Prav.g_01585
OG0000949	Prar.g_00839	Prav.g_01586
OG0000950	Prar.g_00838	Prav.g_01587
OG0000951	Prar.g_00837	Prav.g_01588
OG0000952	Prar.g_00836	Prav.g_01589
OG0000953	Prar.g_00835	Prav.g_01590
OG0000954	Prar.g_00834	Prav.g_01591
OG0000955	Prar.g_00833	Prav.g_01592
OG0000956	Prar.g_00832	Prav.g_01593
OG0000957	Prar.g_00831	Prav.g_01594
OG0000958	Prar.g_00830	Prav.g_01595
OG0000959	Prar.g_00829	Prav.g_01596
OG0000960	Prar.g_00828	Prav.g_01597
OG0000961	Prar.g_00824	Prav.g_01601
OG0000962	Prar.g_00823	Prav.g_01602
OG0000963	Prar.g_00822	Prav.g_01603
OG0000964	Prar.g_00820	Prav.g_01605
OG0000965	Prar.g_00819	Prav.g_01606
OG0000966	Prar.g_00818	Prav.g_01607
OG0000967	Prar.g_00817	Prav.g_01608
OG0000968	Prar.g_00816	Prav.g_01609
OG0000969	Prar.g_00815	Prav.g_01610
OG0000970	Prar.g_00814	Prav.g_01611
OG0000971	Prar.g_00813	Prav.g_01612
OG0000972	Prar.g_00812	Prav.g_01613
OG0000973	Prar.g_00811	Prav.g_01614
OG0000974	Prar.g_00809	Prav.g_01616
OG0000975	Prar.g_00806	Prav.g_01619
OG0000976	Prar.g_00804	Prav.g_01621
OG0000977	Prar.g_00803	Prav.g_01622
OG0000978	Prar.g_00802	Prav.g_01623
OG0000979	Prar.g_00800	Prav.g_01625
OG0000980	Prar.g_00799	Prav.g_01626
OG0000981	Prar.g_00798	Prav.g_01627
OG0000982	Prar.g_00797	Prav.g_01628
OG0000983	Prar.g_00795	Prav.g_01630
OG0000984	Prar.g_00794	Prav.g_01631
OG0000985	Prar.g_00793	Prav.g_01632
OG0000986	Prar.g_00792	Prav.g_01633
OG0000987	Prar.g_00791	Prav.g_01634
OG0000988	Prar.g_00790	Prav.g_01635
OG0000989	Prar.g_00789	Prav.g_01636
OG0000990	Prar.g_00788	Prav.g_01637
OG0000991	Prar.g_00787	Prav.g_01638
OG0000992	Prar.g_00786	Prav.g_01639
OG0000993	Prar.g_00785	Prav.g_01640
OG0000994	Prar.g_00784	Prav.g_01641
OG0000995	Prar.g_00783	Prav.g_01642
OG0000996	Prar.g_00782	Prav.g_01643
OG0000997	Prar.g_00781	Prav.g_01644
OG0000998	Prar.g_00780	Prav.g_01645
OG0000999	Prar.g_00779	Prav.g_01646
OG0001000	Prar.g_00778	Prav.g_01647
OG0001001	Prar.g_00776	Prav.g_01649
OG0001002	Prar.g_00775	Prav.g_01650
OG0001003	Prar.g_00774	Prav.g_01651
OG0001004	Prar.g_00773	Prav.g_01652
OG0001005	Prar.g_00772	Prav.g_01653
OG0001006	Prar.g_00771	Prav.g_01654
OG0001007	Prar.g_00770	Prav.g_01655
OG0001008	Prar.g_00768	Prav.g_01657
OG0001009	Prar.g_00767	Prav.g_01658
OG0001010	Prar.g_00760	Prav.g_01664
OG0001011	Prar.g_00753	Prav.g_01671
OG0001012	Prar.g_00725	Prav.g_01699
OG0001013	Prar.g_01149	Prav.g_01755
OG0001014	Prar.g_01148	Prav.g_01756
OG0001015	Prar.g_01142	Prav.g_01762
OG0001016	Prar.g_01141	Prav.g_01763
OG0001017	Prar.g_01140	Prav.g_01764
OG0001018	Prar.g_01139	Prav.g_01765
OG0001019	Prar.g_01137	Prav.g_01767
OG0001020	Prar.g_01136	Prav.g_01768
OG0001021	Prar.g_01135	Prav.g_01769
OG0001022	Prar.g_01134	Prav.g_01770
OG0001023	Prar.g_01133	Prav.g_01771
OG0001024	Prar.g_01132	Prav.g_01772
OG0001025	Prar.g_01131	Prav.g_01773
OG0001026	Prar.g_01129	Prav.g_01775
OG0001027	Prar.g_01128	Prav.g_01776
OG0001028	Prar.g_01127	Prav.g_01777
OG0001029	Prar.g_01126	Prav.g_01778
OG0001030	Prar.g_01125	Prav.g_01779
OG0001031	Prar.g_01124	Prav.g_01780
OG0001032	Prar.g_01123	Prav.g_01781
OG0001033	Prar.g_01122	Prav.g_01782
OG0001034	Prar.g_01121	Prav.g_01783
OG0001035	Prar.g_01964	Prav.g_01785
OG0001036	Prar.g_01965	Prav.g_01786
OG0001037	Prar.g_01966	Prav.g_01787
OG0001038	Prar.g_01967	Prav.g_01788
OG0001039	Prar.g_01968	Prav.g_01789
OG0001040	Prar.g_01969	Prav.g_01790
OG0001041	Prar.g_01970	Prav.g_01791
OG0001042	Prar.g_01971	Prav.g_01792
OG0001043	Prar.g_01963	Prav.g_01793
OG0001044	Prar.g_01962	Prav.g_01794
OG0001045	Prar.g_01961	Prav.g_01795
OG0001046	Prar.g_01960	Prav.g_01796
OG0001047	Prar.g_01957	Prav.g_01799
OG0001048	Prar.g_00596	Prav.g_01801
OG0001049	Prar.g_00597	Prav.g_01802
OG0001050	Prar.g_00598	Prav.g_01803
OG0001051	Prar.g_00599	Prav.g_01804
OG0001052	Prar.g_00600	Prav.g_01805
OG0001053	Prar.g_00601	Prav.g_01807
OG0001054	Prar.g_00603	Prav.g_01809
OG0001055	Prar.g_00604	Prav.g_01810
OG0001056	Prar.g_00605	Prav.g_01811
OG0001057	Prar.g_00606	Prav.g_01812
OG0001058	Prar.g_00607	Prav.g_01813
OG0001059	Prar.g_00608	Prav.g_01814
OG0001060	Prar.g_00609	Prav.g_01815
OG0001061	Prar.g_00610	Prav.g_01816
OG0001062	Prar.g_00611	Prav.g_01817
OG0001063	Prar.g_00612	Prav.g_01818
OG0001064	Prar.g_01119	Prav.g_00264
OG0001065	Prar.g_01114	Prav.g_00268
OG0001066	Prar.g_01113	Prav.g_00269
OG0001067	Prar.g_01112	Prav.g_00270
OG0001068	Prar.g_01110	Prav.g_00272
OG0001069	Prar.g_01109	Prav.g_00273
OG0001070	Prar.g_01108	Prav.g_00274
OG0001071	Prar.g_01107	Prav.g_00275
OG0001072	Prar.g_01106	Prav.g_00276
OG0001073	Prar.g_01105	Prav.g_00277
OG0001074	Prar.g_01104	Prav.g_00278
OG0001075	Prar.g_01103	Prav.g_00279
OG0001076	Prar.g_01102	Prav.g_00280
OG0001077	Prar.g_01101	Prav.g_00281
OG0001078	Prar.g_01100	Prav.g_00282
OG0001079	Prar.g_01099	Prav.g_00283
OG0001080	Prar.g_01098	Prav.g_00284
OG0001081	Prar.g_01095	Prav.g_00287
OG0001082	Prar.g_01094	Prav.g_00288
OG0001083	Prar.g_01093	Prav.g_00289
OG0001084	Prar.g_01091	Prav.g_00291
OG0001085	Prar.g_01090	Prav.g_00292
OG0001086	Prar.g_01089	Prav.g_00293
OG0001087	Prar.g_01088	Prav.g_00294
OG0001088	Prar.g_01087	Prav.g_00295
OG0001089	Prar.g_01069	Prav.g_00590
OG0001090	Prar.g_01067	Prav.g_00592
OG0001091	Prar.g_01066	Prav.g_00593
OG0001092	Prar.g_01065	Prav.g_00594
OG0001093	Prar.g_01064	Prav.g_00595
OG0001094	Prar.g_01063	Prav.g_00596
OG0001095	Prar.g_01062	Prav.g_00597
OG0001096	Prar.g_01061	Prav.g_00598
OG0001097	Prar.g_01060	Prav.g_00599
OG0001098	Prar.g_01059	Prav.g_00600
OG0001099	Prar.g_01058	Prav.g_00601
OG0001100	Prar.g_01057	Prav.g_00602
OG0001101	Prar.g_01056	Prav.g_00603
OG0001102	Prar.g_01055	Prav.g_00604
OG0001103	Prar.g_01054	Prav.g_00605
OG0001104	Prar.g_01053	Prav.g_00606
OG0001105	Prar.g_01052	Prav.g_00607
OG0001106	Prar.g_01051	Prav.g_00608
OG0001107	Prar.g_01050	Prav.g_00609
OG0001108	Prar.g_01049	Prav.g_00610
OG0001109	Prar.g_01048	Prav.g_00611
OG0001110	Prar.g_01047	Prav.g_00612
OG0001111	Prar.g_01046	Prav.g_00613
OG0001112	Prar.g_01045	Prav.g_00614
OG0001113	Prar.g_01044	Prav.g_00615
OG0001114	Prar.g_01043	Prav.g_00616
OG0001115	Prar.g_01042	Prav.g_00617
OG0001116	Prar.g_01041	Prav.g_00618
OG0001117	Prar.g_01040	Prav.g_00619
OG0001118	Prar.g_01039	Prav.g_00620
OG0001119	Prar.g_01038	Prav.g_00621
OG0001120	Prar.g_01037	Prav.g_00622
OG0001121	Prar.g_01035	Prav.g_00624
OG0001122	Prar.g_01034	Prav.g_00625
OG0001123	Prar.g_01033	Prav.g_00626
OG0001124	Prar.g_01031	Prav.g_00628
OG0001125	Prar.g_01029	Prav.g_00630
OG0001126	Prar.g_01028	Prav.g_00631
OG0001127	Prar.g_01026	Prav.g_00633
OG0001128	Prar.g_01025	Prav.g_00634
OG0001129	Prar.g_01024	Prav.g_00635
OG0001130	Prar.g_01022	Prav.g_00638
OG0001131	Prar.g_01021	Prav.g_00639
OG0001132	Prar.g_01020	Prav.g_00640
OG0001133	Prar.g_01019	Prav.g_00641
OG0001134	Prar.g_01018	Prav.g_00642
OG0001135	Prar.g_01017	Prav.g_00643
OG0001136	Prar.g_01016	Prav.g_00644
OG0001137	Prar.g_01015	Prav.g_00645
OG0001138	Prar.g_01014	Prav.g_00646
OG0001139	Prar.g_01013	Prav.g_00647
OG0001140	Prar.g_01012	Prav.g_00648
OG0001141	Prar.g_01011	Prav.g_00649
OG0001142	Prar.g_00617	Prav.g_00653
OG0001143	Prar.g_00618	Prav.g_00654
OG0001144	Prar.g_00619	Prav.g_00655
OG0001145	Prar.g_00620	Prav.g_00656
OG0001146	Prar.g_00621	Prav.g_00657
OG0001147	Prar.g_00622	Prav.g_00658
OG0001148	Prar.g_00623	Prav.g_00659
