HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N32.HOG0000552	OG0000499	n0	Praa.g_00567				Prae.g_00541																			Prax.g_00027						Prbd.g_00676										
N32.HOG0000553	OG0000500	n0	Praa.g_00568				Prae.g_00542																			Prax.g_00028						Prbd.g_00675										
N32.HOG0000554	OG0000501	n0	Praa.g_00570				Prae.g_00544																			Prax.g_00030						Prbd.g_00673										
N32.HOG0000555	OG0000502	n0	Praa.g_00571				Prae.g_00545																			Prax.g_00031						Prbd.g_00672										
N32.HOG0000556	OG0000503	n0	Praa.g_00572				Prae.g_00546																			Prax.g_00032						Prbd.g_00671										
N32.HOG0000557	OG0000504	n0	Praa.g_00573				Prae.g_00547																			Prax.g_00033						Prbd.g_00670										
N32.HOG0000558	OG0000505	n0	Praa.g_00574				Prae.g_00548																			Prax.g_00034						Prbd.g_00669										
N32.HOG0000559	OG0000506	n0	Praa.g_00575				Prae.g_00549																			Prax.g_00035						Prbd.g_00668										
N32.HOG0000560	OG0000507	n0	Praa.g_00576				Prae.g_00550																			Prax.g_00036						Prbd.g_00667										
N32.HOG0000561	OG0000508	n0	Praa.g_00578				Prae.g_00552																			Prax.g_00038						Prbd.g_00665										
N32.HOG0000562	OG0000509	n0	Praa.g_00579				Prae.g_00553																			Prax.g_00039						Prbd.g_00664										
N32.HOG0000563	OG0000510	n0	Praa.g_00580				Prae.g_00554																			Prax.g_00040						Prbd.g_00663										
N32.HOG0000564	OG0000511	n0	Praa.g_00581				Prae.g_00555																			Prax.g_00041						Prbd.g_00662										
N32.HOG0000565	OG0000512	n0	Praa.g_00582				Prae.g_00556																			Prax.g_00042						Prbd.g_00661										
N32.HOG0000566	OG0000513	n0	Praa.g_00583				Prae.g_00557																			Prax.g_00043						Prbd.g_00660										
N32.HOG0000567	OG0000514	n0	Praa.g_00584				Prae.g_00558																			Prax.g_00044						Prbd.g_00659										
N32.HOG0000568	OG0000515	n0	Praa.g_00586				Prae.g_00560																			Prax.g_00046						Prbd.g_00657										
N32.HOG0000569	OG0000516	n0	Praa.g_00587				Prae.g_00561																			Prax.g_00047						Prbd.g_00656										
N32.HOG0000570	OG0000517	n0	Praa.g_00588				Prae.g_00562																			Prax.g_00048						Prbd.g_00655										
N32.HOG0000571	OG0000518	n0	Praa.g_00591				Prae.g_00565																			Prax.g_00050						Prbd.g_00653										
N32.HOG0000572	OG0000519	n0	Praa.g_00592				Prae.g_00566																			Prax.g_00051						Prbd.g_00652										
N32.HOG0000573	OG0000520	n0	Praa.g_00593				Prae.g_00567																			Prax.g_00052						Prbd.g_00651										
N32.HOG0000574	OG0000521	n0	Praa.g_00594				Prae.g_00568																			Prax.g_00053						Prbd.g_00650										
N32.HOG0000575	OG0000522	n0	Praa.g_00595				Prae.g_00569																			Prax.g_00054						Prbd.g_00649										
N32.HOG0000576	OG0000523	n0	Praa.g_00596				Prae.g_00570																			Prax.g_00055						Prbd.g_00648										
N32.HOG0000577	OG0000524	n0	Praa.g_00597				Prae.g_00571																			Prax.g_00056						Prbd.g_00647										
N32.HOG0000578	OG0000525	n0	Praa.g_00599				Prae.g_00573																			Prax.g_00058						Prbd.g_00645										
N32.HOG0000579	OG0000526	n0	Praa.g_00600				Prae.g_00574																			Prax.g_00059						Prbd.g_00644										
N32.HOG0000580	OG0000527	n0	Praa.g_00601				Prae.g_00575																			Prax.g_00060						Prbd.g_00643										
N32.HOG0000581	OG0000528	n0	Praa.g_00602				Prae.g_00576																			Prax.g_00061						Prbd.g_00642										
N32.HOG0000582	OG0000529	n0	Praa.g_00603				Prae.g_00577																			Prax.g_00062						Prbd.g_00641										
N32.HOG0000583	OG0000530	n0	Praa.g_00604				Prae.g_00578																			Prax.g_00063						Prbd.g_00640										
N32.HOG0000584	OG0000531	n0	Praa.g_00605				Prae.g_00579																			Prax.g_00064						Prbd.g_00639										
N32.HOG0000585	OG0000532	n0	Praa.g_00606				Prae.g_00580																			Prax.g_00065						Prbd.g_00638										
N32.HOG0000586	OG0000533	n0	Praa.g_00607				Prae.g_00581																			Prax.g_00066						Prbd.g_00637										
N32.HOG0000587	OG0000534	n0	Praa.g_00608				Prae.g_00582																			Prax.g_00067						Prbd.g_00636										
N32.HOG0000588	OG0000535	n0	Praa.g_00609				Prae.g_00583																			Prax.g_00068						Prbd.g_00635										
N32.HOG0000589	OG0000536	n0	Praa.g_00610				Prae.g_00584																			Prax.g_00069						Prbd.g_00634										
N32.HOG0000590	OG0000537	n0	Praa.g_00611				Prae.g_00585																			Prax.g_00070						Prbd.g_00633										
N32.HOG0000591	OG0000538	n0	Praa.g_00612				Prae.g_00586																			Prax.g_00071						Prbd.g_00632										
N32.HOG0000592	OG0000539	n0	Praa.g_00613				Prae.g_00587																			Prax.g_00072						Prbd.g_00631										
N32.HOG0000593	OG0000540	n0	Praa.g_00614				Prae.g_00588																			Prax.g_00073						Prbd.g_00630										
N32.HOG0000594	OG0000541	n0	Praa.g_00615				Prae.g_00589																			Prax.g_00074						Prbd.g_00629										
N32.HOG0000595	OG0000542	n0	Praa.g_00616				Prae.g_00590																			Prax.g_00075						Prbd.g_00628										
N32.HOG0000596	OG0000543	n0	Praa.g_00617				Prae.g_00591																			Prax.g_00076						Prbd.g_00627										
N32.HOG0000597	OG0000544	n0	Praa.g_00618				Prae.g_00592																			Prax.g_00077						Prbd.g_00626										
N32.HOG0000598	OG0000545	n0	Praa.g_00621				Prae.g_00595																			Prax.g_00080						Prbd.g_00623										
N32.HOG0000599	OG0000546	n0	Praa.g_00622				Prae.g_00596																			Prax.g_00081						Prbd.g_00622										
N32.HOG0000600	OG0000547	n0	Praa.g_00624				Prae.g_00598																			Prax.g_00083						Prbd.g_00620										
N32.HOG0000601	OG0000548	n0	Praa.g_00625				Prae.g_00599																			Prax.g_00084						Prbd.g_00619										
N32.HOG0000602	OG0000549	n0	Praa.g_00626				Prae.g_00600																			Prax.g_00085						Prbd.g_00618										
N32.HOG0000603	OG0000550	n0	Praa.g_00627				Prae.g_00601																			Prax.g_00086						Prbd.g_00617										
N32.HOG0000604	OG0000551	n0	Praa.g_00628				Prae.g_00602																			Prax.g_00087						Prbd.g_00616										
N32.HOG0000605	OG0000552	n0	Praa.g_00629				Prae.g_00603																			Prax.g_00088						Prbd.g_00615										
N32.HOG0000606	OG0000553	n0	Praa.g_00630				Prae.g_00604																			Prax.g_00089						Prbd.g_00614										
N32.HOG0000607	OG0000554	n0	Praa.g_00631				Prae.g_00605																			Prax.g_00090						Prbd.g_00613										
N32.HOG0000608	OG0000555	n0	Praa.g_00632				Prae.g_00606																			Prax.g_00091						Prbd.g_00612										
N32.HOG0000609	OG0000556	n0	Praa.g_00633				Prae.g_00607																			Prax.g_00092						Prbd.g_00611										
N32.HOG0000610	OG0000557	n0	Praa.g_00634				Prae.g_00608																			Prax.g_00093						Prbd.g_00610										
N32.HOG0000611	OG0000558	n0	Praa.g_00635				Prae.g_00609																			Prax.g_00094						Prbd.g_00609										
N32.HOG0000612	OG0000559	n0	Praa.g_00636				Prae.g_00610																			Prax.g_00095						Prbd.g_00608										
N32.HOG0000613	OG0000560	n0	Praa.g_00638				Prae.g_00612																			Prax.g_00097						Prbd.g_00606										
N32.HOG0000614	OG0000561	n0	Praa.g_00639				Prae.g_00613																			Prax.g_00098						Prbd.g_00605										
N32.HOG0000615	OG0000562	n0	Praa.g_00640				Prae.g_00614																			Prax.g_00099						Prbd.g_00604										
N32.HOG0000616	OG0000563	n0	Praa.g_00641				Prae.g_00615																			Prax.g_00100						Prbd.g_00603										
N32.HOG0000617	OG0000564	n0	Praa.g_00642				Prae.g_00616																			Prax.g_00101						Prbd.g_00602										
N32.HOG0000618	OG0000565	n0	Praa.g_00643				Prae.g_00617																			Prax.g_00102						Prbd.g_00601										
N32.HOG0000619	OG0000566	n0	Praa.g_00644				Prae.g_00618																			Prax.g_00103						Prbd.g_00600										
N32.HOG0000620	OG0000567	n0	Praa.g_00645				Prae.g_00619																			Prax.g_00104						Prbd.g_00599										
N32.HOG0000621	OG0000568	n0	Praa.g_00646				Prae.g_00620																			Prax.g_00105						Prbd.g_00598										
N32.HOG0000622	OG0000569	n0	Praa.g_00647				Prae.g_00621																			Prax.g_00106						Prbd.g_00597										
N32.HOG0000623	OG0000570	n0	Praa.g_00648				Prae.g_00622																			Prax.g_00107						Prbd.g_00596										
N32.HOG0000624	OG0000571	n0	Praa.g_00649				Prae.g_00623																			Prax.g_00108						Prbd.g_00595										
N32.HOG0000625	OG0000572	n0	Praa.g_00650				Prae.g_00624																			Prax.g_00109						Prbd.g_00594										
N32.HOG0000626	OG0000573	n0	Praa.g_00653				Prae.g_00627																			Prax.g_00112						Prbd.g_00591										
N32.HOG0000627	OG0000574	n0	Praa.g_00654				Prae.g_00628																			Prax.g_00113						Prbd.g_00590										
N32.HOG0000628	OG0000575	n0	Praa.g_00655				Prae.g_00629																			Prax.g_00114						Prbd.g_00589										
N32.HOG0000629	OG0000576	n0	Praa.g_00656				Prae.g_00630																			Prax.g_00115						Prbd.g_00588										
N32.HOG0000630	OG0000577	n0	Praa.g_00657				Prae.g_00631																			Prax.g_00116						Prbd.g_00587										
N32.HOG0000631	OG0000578	n0	Praa.g_00658				Prae.g_00632																			Prax.g_00117						Prbd.g_00586										
N32.HOG0000632	OG0000579	n0	Praa.g_00659				Prae.g_00633																			Prax.g_00118						Prbd.g_00585										
N32.HOG0000633	OG0000580	n0	Praa.g_00660				Prae.g_00634																			Prax.g_00119						Prbd.g_00584										
N32.HOG0000634	OG0000581	n0	Praa.g_00661				Prae.g_00635																			Prax.g_00120						Prbd.g_00583										
N32.HOG0000635	OG0000582	n0	Praa.g_00662				Prae.g_00636																			Prax.g_00121						Prbd.g_00582										
N32.HOG0000636	OG0000583	n0	Praa.g_00663				Prae.g_00637																			Prax.g_00122						Prbd.g_00581										
N32.HOG0000637	OG0000584	n0	Praa.g_00664				Prae.g_00638																			Prax.g_00123						Prbd.g_00580										
N32.HOG0000638	OG0000585	n0	Praa.g_00665				Prae.g_00639																			Prax.g_00977						Prbd.g_00579										
N32.HOG0000639	OG0000586	n0	Praa.g_00667				Prae.g_00641																			Prax.g_00975						Prbd.g_00577										
N32.HOG0000640	OG0000587	n0	Praa.g_00668				Prae.g_00642																			Prax.g_00974						Prbd.g_00576										
N32.HOG0000641	OG0000588	n0	Praa.g_00670				Prae.g_00644																			Prax.g_00972						Prbd.g_00574										
N32.HOG0000642	OG0000589	n0	Praa.g_00671				Prae.g_00645																			Prax.g_00971						Prbd.g_00573										
N32.HOG0000643	OG0000590	n0	Praa.g_00673				Prae.g_00647																			Prax.g_00969						Prbd.g_00571										
N32.HOG0000644	OG0000591	n0	Praa.g_00679				Prae.g_00653																			Prax.g_00963						Prbd.g_00565										
N32.HOG0000645	OG0000592	n0	Praa.g_00680				Prae.g_00654																			Prax.g_00962						Prbd.g_00564										
N32.HOG0000646	OG0000593	n0	Praa.g_00681				Prae.g_00655																			Prax.g_00961						Prbd.g_00563										
N32.HOG0000647	OG0000594	n0	Praa.g_00683				Prae.g_00657																			Prax.g_00959						Prbd.g_00561										
N32.HOG0000648	OG0000595	n0	Praa.g_00684				Prae.g_00658																			Prax.g_00958						Prbd.g_00560										
N32.HOG0000649	OG0000596	n0	Praa.g_00685				Prae.g_00659																			Prax.g_00957						Prbd.g_00559										
N32.HOG0000650	OG0000597	n0	Praa.g_00687				Prae.g_00661																			Prax.g_00955						Prbd.g_00557										
N32.HOG0000651	OG0000598	n0	Praa.g_00688				Prae.g_00662																			Prax.g_00954						Prbd.g_00556										
N32.HOG0000652	OG0000599	n0	Praa.g_00689				Prae.g_00663																			Prax.g_00953						Prbd.g_00555										
N32.HOG0000653	OG0000600	n0	Praa.g_00690				Prae.g_00664																			Prax.g_00952						Prbd.g_00554										
N32.HOG0000654	OG0000601	n0	Praa.g_00692				Prae.g_00666																			Prax.g_00950						Prbd.g_00552										
N32.HOG0000655	OG0000602	n0	Praa.g_00693				Prae.g_00667																			Prax.g_00949						Prbd.g_00551										
N32.HOG0000656	OG0000603	n0	Praa.g_00694				Prae.g_00668																			Prax.g_00948						Prbd.g_00550										
N32.HOG0000657	OG0000604	n0	Praa.g_00695				Prae.g_00669																			Prax.g_00947						Prbd.g_00549										
N32.HOG0000658	OG0000605	n0	Praa.g_00696				Prae.g_00670																			Prax.g_00946						Prbd.g_00548										
N32.HOG0000659	OG0000606	n0	Praa.g_00697				Prae.g_00671																			Prax.g_00945						Prbd.g_00547										
N32.HOG0000660	OG0000607	n0	Praa.g_00699				Prae.g_00673																			Prax.g_00943						Prbd.g_00545										
N32.HOG0000661	OG0000608	n0	Praa.g_00700				Prae.g_00674																			Prax.g_00942						Prbd.g_00544										
N32.HOG0000662	OG0000609	n0	Praa.g_00704				Prae.g_00678																			Prax.g_00938						Prbd.g_00540										
N32.HOG0000663	OG0000610	n0	Praa.g_00705				Prae.g_00679																			Prax.g_00937						Prbd.g_00539										
N32.HOG0000664	OG0000611	n0	Praa.g_00712				Prae.g_00712																			Prax.g_00484						Prbd.g_00008										
N32.HOG0000665	OG0000612	n0	Praa.g_00713				Prae.g_00713																			Prax.g_00483						Prbd.g_00009										
N32.HOG0000666	OG0000613	n0	Praa.g_00714				Prae.g_00714																			Prax.g_00482						Prbd.g_00010										
N32.HOG0000667	OG0000614	n0	Praa.g_00715				Prae.g_00715																			Prax.g_00481						Prbd.g_00011										
N32.HOG0000668	OG0000615	n0	Praa.g_00717				Prae.g_00717																			Prax.g_00479						Prbd.g_00013										
N32.HOG0000669	OG0000616	n0	Praa.g_00718				Prae.g_00718																			Prax.g_00478						Prbd.g_00014										
N32.HOG0000670	OG0000617	n0	Praa.g_00719				Prae.g_00719																			Prax.g_00477						Prbd.g_00015										
N32.HOG0000671	OG0000618	n0	Praa.g_00720				Prae.g_00720																			Prax.g_00476						Prbd.g_00016										
N32.HOG0000672	OG0000619	n0	Praa.g_00721				Prae.g_00721																			Prax.g_00475						Prbd.g_00017										
N32.HOG0000673	OG0000620	n0	Praa.g_00722				Prae.g_00722																			Prax.g_00474						Prbd.g_00018										
N32.HOG0000674	OG0000621	n0	Praa.g_00723				Prae.g_00723																			Prax.g_00473						Prbd.g_00019										
N32.HOG0000675	OG0000622	n0	Praa.g_00724				Prae.g_00724																			Prax.g_00472						Prbd.g_00020										
N32.HOG0000676	OG0000623	n0	Praa.g_00725				Prae.g_00725																			Prax.g_00471						Prbd.g_00021										
N32.HOG0000677	OG0000624	n0	Praa.g_00726				Prae.g_00726																			Prax.g_00470						Prbd.g_00022										
N32.HOG0000678	OG0000625	n0	Praa.g_00727				Prae.g_00727																			Prax.g_00469						Prbd.g_00023										
N32.HOG0000679	OG0000626	n0	Praa.g_00728				Prae.g_00728																			Prax.g_00468						Prbd.g_00024										
N32.HOG0000680	OG0000627	n0	Praa.g_00729				Prae.g_00729																			Prax.g_00467						Prbd.g_00025										
N32.HOG0000681	OG0000628	n0	Praa.g_00730				Prae.g_00730																			Prax.g_00466						Prbd.g_00026										
N32.HOG0000682	OG0000629	n0	Praa.g_00731				Prae.g_00731																			Prax.g_00465						Prbd.g_00027										
N32.HOG0000683	OG0000630	n0	Praa.g_00732				Prae.g_00732																			Prax.g_00464						Prbd.g_00028										
N32.HOG0000684	OG0000631	n0	Praa.g_00734				Prae.g_00734																			Prax.g_00462						Prbd.g_00030										
N32.HOG0000685	OG0000632	n0	Praa.g_00747				Prae.g_00748																			Prax.g_00432						Prbd.g_00045										
N32.HOG0000686	OG0000633	n0	Praa.g_00751				Prae.g_00752																			Prax.g_00428						Prbd.g_00049										
N32.HOG0000687	OG0000634	n0	Praa.g_00764				Prae.g_00766																			Prax.g_00413						Prbd.g_00062										
N32.HOG0000688	OG0000635	n0	Praa.g_00766				Prae.g_00770																			Prax.g_00409						Prbd.g_00066										
N32.HOG0000689	OG0000636	n0	Praa.g_00767				Prae.g_00771																			Prax.g_00408						Prbd.g_00067										
N32.HOG0000690	OG0000637	n0	Praa.g_00768				Prae.g_00772																			Prax.g_00407						Prbd.g_00068										
N32.HOG0000691	OG0000638	n0	Praa.g_00780				Prae.g_00784																			Prax.g_00395						Prbd.g_00080										
N32.HOG0000692	OG0000639	n0	Praa.g_00789				Prae.g_00793																			Prax.g_00386						Prbd.g_00089										
N32.HOG0000693	OG0000640	n0	Praa.g_00791				Prae.g_00794																			Prax.g_00384						Prbd.g_00091										
N32.HOG0000694	OG0000641	n0	Praa.g_00794				Prae.g_00797																			Prax.g_00382						Prbd.g_00093										
N32.HOG0000695	OG0000642	n0	Praa.g_00795				Prae.g_00798																			Prax.g_00381						Prbd.g_00094										
N32.HOG0000696	OG0000643	n0	Praa.g_00796				Prae.g_00799																			Prax.g_00380						Prbd.g_00095										
N32.HOG0000697	OG0000644	n0	Praa.g_00797				Prae.g_00800																			Prax.g_00379						Prbd.g_00096										
N32.HOG0000698	OG0000645	n0	Praa.g_00798				Prae.g_00801																			Prax.g_00378						Prbd.g_00097										
N32.HOG0000699	OG0000646	n0	Praa.g_00799				Prae.g_00802																			Prax.g_00377						Prbd.g_00098										
N32.HOG0000700	OG0000647	n0	Praa.g_00800				Prae.g_00803																			Prax.g_00376						Prbd.g_00099										
N32.HOG0000701	OG0000648	n0	Praa.g_00802				Prae.g_00805																			Prax.g_00374						Prbd.g_00101										
N32.HOG0000702	OG0000649	n0	Praa.g_00803				Prae.g_00806																			Prax.g_00373						Prbd.g_00102										
N32.HOG0000703	OG0000650	n0	Praa.g_00804				Prae.g_00807																			Prax.g_00372						Prbd.g_00103										
N32.HOG0000704	OG0000651	n0	Praa.g_00805				Prae.g_00808																			Prax.g_00371						Prbd.g_00104										
N32.HOG0000705	OG0000652	n0	Praa.g_00806				Prae.g_00809																			Prax.g_00370						Prbd.g_00105										
N32.HOG0000706	OG0000653	n0	Praa.g_00807				Prae.g_00810																			Prax.g_00369						Prbd.g_00106										
N32.HOG0000707	OG0000654	n0	Praa.g_00809				Prae.g_00812																			Prax.g_00367						Prbd.g_00108										
N32.HOG0000708	OG0000655	n0	Praa.g_00812				Prae.g_00814																			Prax.g_00365						Prbd.g_00110										
N32.HOG0000709	OG0000656	n0	Praa.g_00813				Prae.g_00815																			Prax.g_00364						Prbd.g_00111										
N32.HOG0000710	OG0000657	n0	Praa.g_00814				Prae.g_00816																			Prax.g_00363						Prbd.g_00112										
N32.HOG0000711	OG0000658	n0	Praa.g_00815				Prae.g_00817																			Prax.g_00362						Prbd.g_00113										
N32.HOG0000712	OG0000659	n0	Praa.g_00816				Prae.g_00818																			Prax.g_00361						Prbd.g_00114										
N32.HOG0000713	OG0000660	n0	Praa.g_00817				Prae.g_00819																			Prax.g_00360						Prbd.g_00115										
N32.HOG0000714	OG0000661	n0	Praa.g_00818				Prae.g_00820																			Prax.g_00359						Prbd.g_00116										
N32.HOG0000715	OG0000662	n0	Praa.g_00819				Prae.g_00821																			Prax.g_00358						Prbd.g_00117										
N32.HOG0000716	OG0000663	n0	Praa.g_00820				Prae.g_00822																			Prax.g_00357						Prbd.g_00118										
N32.HOG0000717	OG0000664	n0	Praa.g_00821				Prae.g_00823																			Prax.g_00356						Prbd.g_00119										
N32.HOG0000718	OG0000665	n0	Praa.g_00822				Prae.g_00824																			Prax.g_00355						Prbd.g_00120										
N32.HOG0000719	OG0000666	n0	Praa.g_00823				Prae.g_00825																			Prax.g_00354						Prbd.g_00121										
N32.HOG0000720	OG0000667	n0	Praa.g_00824				Prae.g_00826																			Prax.g_00353						Prbd.g_00122										
N32.HOG0000721	OG0000668	n0	Praa.g_00825				Prae.g_00827																			Prax.g_00352						Prbd.g_00123										
N32.HOG0000722	OG0000669	n0	Praa.g_00827				Prae.g_00829																			Prax.g_00350						Prbd.g_00125										
N32.HOG0000723	OG0000670	n0	Praa.g_00828				Prae.g_00830																			Prax.g_00349						Prbd.g_00126										
N32.HOG0000724	OG0000671	n0	Praa.g_00829				Prae.g_00831																			Prax.g_00348						Prbd.g_00127										
N32.HOG0000725	OG0000672	n0	Praa.g_00830				Prae.g_00832																			Prax.g_00347						Prbd.g_00128										
N32.HOG0000726	OG0000673	n0	Praa.g_00831				Prae.g_00833																			Prax.g_00346						Prbd.g_00129										
N32.HOG0000727	OG0000674	n0	Praa.g_00832				Prae.g_00834																			Prax.g_00345						Prbd.g_00130										
N32.HOG0000728	OG0000675	n0	Praa.g_00834				Prae.g_00836																			Prax.g_00343						Prbd.g_00132										
N32.HOG0000729	OG0000676	n0	Praa.g_00835				Prae.g_00837																			Prax.g_00342						Prbd.g_00133										
N32.HOG0000730	OG0000677	n0	Praa.g_00838				Prae.g_00839																			Prax.g_00339						Prbd.g_00136										
N32.HOG0000731	OG0000678	n0	Praa.g_00840				Prae.g_00841																			Prax.g_00337						Prbd.g_00138										
N32.HOG0000732	OG0000679	n0	Praa.g_00841				Prae.g_00842																			Prax.g_00336						Prbd.g_00139										
N32.HOG0000733	OG0000680	n0	Praa.g_00842				Prae.g_00843																			Prax.g_00335						Prbd.g_00140										
N32.HOG0000734	OG0000681	n0	Praa.g_00843				Prae.g_00844																			Prax.g_00334						Prbd.g_00141										
N32.HOG0000735	OG0000682	n0	Praa.g_00844				Prae.g_00845																			Prax.g_00333						Prbd.g_00142										
N32.HOG0000736	OG0000683	n0	Praa.g_00846				Prae.g_00847																			Prax.g_00331						Prbd.g_00144										
N32.HOG0000737	OG0000684	n0	Praa.g_00847				Prae.g_00848																			Prax.g_00330						Prbd.g_00145										
N32.HOG0000738	OG0000685	n0	Praa.g_00848				Prae.g_00849																			Prax.g_00329						Prbd.g_00146										
N32.HOG0000739	OG0000686	n0	Praa.g_00849				Prae.g_00850																			Prax.g_00328						Prbd.g_00147										
N32.HOG0000740	OG0000687	n0	Praa.g_00850				Prae.g_00851																			Prax.g_00327						Prbd.g_00148										
N32.HOG0000741	OG0000688	n0	Praa.g_00851				Prae.g_00852																			Prax.g_00326						Prbd.g_00149										
N32.HOG0000742	OG0000689	n0	Praa.g_00852				Prae.g_00853																			Prax.g_00325						Prbd.g_00150										
N32.HOG0000743	OG0000690	n0	Praa.g_00853				Prae.g_00854																			Prax.g_00324						Prbd.g_00151										
N32.HOG0000744	OG0000691	n0	Praa.g_00854				Prae.g_00855																			Prax.g_00323						Prbd.g_00152										
N32.HOG0000745	OG0000692	n0	Praa.g_00856				Prae.g_00857																			Prax.g_00321						Prbd.g_00154										
N32.HOG0000746	OG0000693	n0	Praa.g_00857				Prae.g_00858																			Prax.g_00320						Prbd.g_00155										
N32.HOG0000747	OG0000694	n0	Praa.g_00858				Prae.g_00859																			Prax.g_00319						Prbd.g_00156										
N32.HOG0000748	OG0000695	n0	Praa.g_00859				Prae.g_00860																			Prax.g_00318						Prbd.g_00157										
N32.HOG0000749	OG0000696	n0	Praa.g_00860				Prae.g_00861																			Prax.g_00317						Prbd.g_00158										
N32.HOG0000750	OG0000697	n0	Praa.g_00862				Prae.g_00863																			Prax.g_00315						Prbd.g_00160										
N32.HOG0000751	OG0000698	n0	Praa.g_00864				Prae.g_00865																			Prax.g_00313						Prbd.g_00162										
N32.HOG0000752	OG0000699	n0	Praa.g_00865				Prae.g_00866																			Prax.g_00312						Prbd.g_00163										
N32.HOG0000753	OG0000700	n0	Praa.g_00892				Prae.g_00892																			Prax.g_00546						Prbd.g_00190										
N32.HOG0000754	OG0000701	n0	Praa.g_00896				Prae.g_00897																			Prax.g_00550						Prbd.g_00194										
N32.HOG0000755	OG0000702	n0	Praa.g_00899				Prae.g_00900																			Prax.g_00553						Prbd.g_00197										
N32.HOG0000756	OG0000703	n0	Praa.g_00900				Prae.g_00901																			Prax.g_00554						Prbd.g_00198										
N32.HOG0000757	OG0000704	n0	Praa.g_00901				Prae.g_00902																			Prax.g_00555						Prbd.g_00199										
N32.HOG0000758	OG0000705	n0	Praa.g_00902				Prae.g_00903																			Prax.g_00556						Prbd.g_00200										
N32.HOG0000759	OG0000706	n0	Praa.g_00903				Prae.g_00904																			Prax.g_00557						Prbd.g_00201										
N32.HOG0000760	OG0000707	n0	Praa.g_00904				Prae.g_00905																			Prax.g_00558						Prbd.g_00203										
N32.HOG0000761	OG0000708	n0	Praa.g_00905				Prae.g_00906																			Prax.g_00559						Prbd.g_00204										
N32.HOG0000762	OG0000709	n0	Praa.g_00907				Prae.g_00908																			Prax.g_00561						Prbd.g_00206										
N32.HOG0000763	OG0000710	n0	Praa.g_00908				Prae.g_00909																			Prax.g_00562						Prbd.g_00207										
N32.HOG0000764	OG0000711	n0	Praa.g_00909				Prae.g_00910																			Prax.g_00563						Prbd.g_00208										
N32.HOG0000765	OG0000712	n0	Praa.g_00910				Prae.g_00911																			Prax.g_00564						Prbd.g_00209										
N32.HOG0000766	OG0000713	n0	Praa.g_00911				Prae.g_00912																			Prax.g_00565						Prbd.g_00210										
N32.HOG0000767	OG0000714	n0	Praa.g_00913				Prae.g_00914																			Prax.g_00567						Prbd.g_00212										
N32.HOG0000768	OG0000715	n0	Praa.g_00914				Prae.g_00915																			Prax.g_00568						Prbd.g_00213										
N32.HOG0000769	OG0000716	n0	Praa.g_00916				Prae.g_00917																			Prax.g_00570						Prbd.g_00215										
N32.HOG0000770	OG0000717	n0	Praa.g_00917				Prae.g_00918																			Prax.g_00571						Prbd.g_00216										
N32.HOG0000771	OG0000718	n0	Praa.g_00918				Prae.g_00919																			Prax.g_00572						Prbd.g_00217										
N32.HOG0000772	OG0000719	n0	Praa.g_00920				Prae.g_00921																			Prax.g_00574						Prbd.g_00219										
N32.HOG0000773	OG0000720	n0	Praa.g_00921				Prae.g_00922																			Prax.g_00575						Prbd.g_00220										
N32.HOG0000774	OG0000721	n0	Praa.g_00923				Prae.g_00924																			Prax.g_00578						Prbd.g_00222										
N32.HOG0000775	OG0000722	n0	Praa.g_00924				Prae.g_00925																			Prax.g_00579						Prbd.g_00223										
N32.HOG0000776	OG0000723	n0	Praa.g_00925				Prae.g_00926																			Prax.g_00580						Prbd.g_00224										
N32.HOG0000777	OG0000724	n0	Praa.g_00926				Prae.g_00927																			Prax.g_00582						Prbd.g_00226										
N32.HOG0000778	OG0000725	n0	Praa.g_00927				Prae.g_00928																			Prax.g_00583						Prbd.g_00227										
N32.HOG0000779	OG0000726	n0	Praa.g_00928				Prae.g_00929																			Prax.g_00584						Prbd.g_00228										
N32.HOG0000780	OG0000727	n0	Praa.g_00929				Prae.g_00930																			Prax.g_00585						Prbd.g_00229										
N32.HOG0000781	OG0000728	n0	Praa.g_00930				Prae.g_00931																			Prax.g_00586						Prbd.g_00230										
N32.HOG0000782	OG0000729	n0	Praa.g_00931				Prae.g_00932																			Prax.g_00587						Prbd.g_00231										
N32.HOG0000783	OG0000730	n0	Praa.g_00932				Prae.g_00933																			Prax.g_00588						Prbd.g_00232										
N32.HOG0000784	OG0000731	n0	Praa.g_00933				Prae.g_00934																			Prax.g_00589						Prbd.g_00233										
N32.HOG0000785	OG0000732	n0	Praa.g_00934				Prae.g_00935																			Prax.g_00590						Prbd.g_00234										
N32.HOG0000786	OG0000733	n0	Praa.g_00935				Prae.g_00936																			Prax.g_00591						Prbd.g_00235										
N32.HOG0000787	OG0000734	n0	Praa.g_00936				Prae.g_00937																			Prax.g_00592						Prbd.g_00236										
N32.HOG0000788	OG0000735	n0	Praa.g_00938				Prae.g_00938																			Prax.g_00594						Prbd.g_00238										
N32.HOG0000789	OG0000736	n0	Praa.g_00939				Prae.g_00939																			Prax.g_00595						Prbd.g_00239										
