HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N23.HOG0000641	OG0000625	n0						Praf.g_01319		Prah.g_00870																																
N23.HOG0000642	OG0000626	n0						Praf.g_01320		Prah.g_00869																																
N23.HOG0000643	OG0000627	n0						Praf.g_01441		Prah.g_00746																																
N23.HOG0000644	OG0000628	n0						Praf.g_01440		Prah.g_00747																																
N23.HOG0000645	OG0000629	n0						Praf.g_01437		Prah.g_00750																																
N23.HOG0000646	OG0000630	n0						Praf.g_01436		Prah.g_00751																																
N23.HOG0000647	OG0000631	n0						Praf.g_01433		Prah.g_00754																																
N23.HOG0000648	OG0000632	n0						Praf.g_01139		Prah.g_01043																																
N23.HOG0000649	OG0000633	n0						Praf.g_00710		Prah.g_01447																																
N23.HOG0000650	OG0000634	n0						Praf.g_00617		Prah.g_01543																																
N23.HOG0000651	OG0000635	n0						Praf.g_01400		Prah.g_00788																																
N23.HOG0000652	OG0000636	n0						Praf.g_01401		Prah.g_00787																																
N23.HOG0000653	OG0000637	n0						Praf.g_01402		Prah.g_00786																																
N23.HOG0000654	OG0000638	n0						Praf.g_02063		Prah.g_01946																																
N23.HOG0000655	OG0000639	n0						Praf.g_00360		Prah.g_01802																																
N23.HOG0000656	OG0000640	n0						Praf.g_01432		Prah.g_00755																																
N23.HOG0000657	OG0000641	n0						Praf.g_01429		Prah.g_00758																																
N23.HOG0000658	OG0000642	n0						Praf.g_01428		Prah.g_00759																																
N23.HOG0000659	OG0000643	n0						Praf.g_01427		Prah.g_00760																																
N23.HOG0000660	OG0000644	n0						Praf.g_01524		Prah.g_00673																																
N23.HOG0000661	OG0000645	n0						Praf.g_01525		Prah.g_00672																																
N23.HOG0000662	OG0000646	n0						Praf.g_01526		Prah.g_00671																																
N23.HOG0000663	OG0000647	n0						Praf.g_01527		Prah.g_00670																																
N23.HOG0000664	OG0000648	n0						Praf.g_01529		Prah.g_00668																																
N23.HOG0000665	OG0000649	n0						Praf.g_01530		Prah.g_00667																																
N23.HOG0000666	OG0000650	n0						Praf.g_01531		Prah.g_00666																																
N23.HOG0000667	OG0000651	n0						Praf.g_01532		Prah.g_00665																																
N23.HOG0000668	OG0000652	n0						Praf.g_01533		Prah.g_00664																																
N23.HOG0000669	OG0000653	n0						Praf.g_01534		Prah.g_00663																																
N23.HOG0000670	OG0000654	n0						Praf.g_01536		Prah.g_00661																																
N23.HOG0000671	OG0000655	n0						Praf.g_01538		Prah.g_00659																																
N23.HOG0000672	OG0000656	n0						Praf.g_01539		Prah.g_00658																																
N23.HOG0000673	OG0000657	n0						Praf.g_01540		Prah.g_00657																																
N23.HOG0000674	OG0000658	n0						Praf.g_01541		Prah.g_00656																																
N23.HOG0000675	OG0000659	n0						Praf.g_01542		Prah.g_00655																																
N23.HOG0000676	OG0000660	n0						Praf.g_01543		Prah.g_00654																																
N23.HOG0000677	OG0000661	n0						Praf.g_01545		Prah.g_00652																																
N23.HOG0000678	OG0000662	n0						Praf.g_01547		Prah.g_00650																																
N23.HOG0000679	OG0000663	n0						Praf.g_01548		Prah.g_00649																																
N23.HOG0000680	OG0000664	n0						Praf.g_01549		Prah.g_00648																																
N23.HOG0000681	OG0000665	n0						Praf.g_01550		Prah.g_00647																																
N23.HOG0000682	OG0000666	n0						Praf.g_01551		Prah.g_00646																																
N23.HOG0000683	OG0000667	n0						Praf.g_01552		Prah.g_00645																																
N23.HOG0000684	OG0000668	n0						Praf.g_01553		Prah.g_00644																																
N23.HOG0000685	OG0000669	n0						Praf.g_01557		Prah.g_00640																																
N23.HOG0000686	OG0000670	n0						Praf.g_01558		Prah.g_00639																																
N23.HOG0000687	OG0000671	n0						Praf.g_01559		Prah.g_00638																																
N23.HOG0000688	OG0000672	n0						Praf.g_01560		Prah.g_00637																																
N23.HOG0000689	OG0000673	n0						Praf.g_01561		Prah.g_00636																																
N23.HOG0000690	OG0000674	n0						Praf.g_01562		Prah.g_00635																																
N23.HOG0000691	OG0000675	n0						Praf.g_01585		Prah.g_00609																																
N23.HOG0000692	OG0000676	n0						Praf.g_01586		Prah.g_00608																																
N23.HOG0000693	OG0000677	n0						Praf.g_01590		Prah.g_00605																																
N23.HOG0000694	OG0000678	n0						Praf.g_01592		Prah.g_00603																																
N23.HOG0000695	OG0000679	n0						Praf.g_01594		Prah.g_00601																																
N23.HOG0000696	OG0000680	n0						Praf.g_01595		Prah.g_00600																																
N23.HOG0000697	OG0000681	n0						Praf.g_01596		Prah.g_00599																																
N23.HOG0000698	OG0000682	n0						Praf.g_01597		Prah.g_00598																																
N23.HOG0000699	OG0000683	n0						Praf.g_01599		Prah.g_00596																																
N23.HOG0000700	OG0000684	n0						Praf.g_01600		Prah.g_00595																																
N23.HOG0000701	OG0000685	n0						Praf.g_01601		Prah.g_00594																																
N23.HOG0000702	OG0000686	n0						Praf.g_01602		Prah.g_00593																																
N23.HOG0000703	OG0000687	n0						Praf.g_01603		Prah.g_00592																																
N23.HOG0000704	OG0000688	n0						Praf.g_01604		Prah.g_00591																																
N23.HOG0000705	OG0000689	n0						Praf.g_01606		Prah.g_00589																																
N23.HOG0000706	OG0000690	n0						Praf.g_01607		Prah.g_00588																																
N23.HOG0000707	OG0000691	n0						Praf.g_01608		Prah.g_00587																																
N23.HOG0000708	OG0000692	n0						Praf.g_01619		Prah.g_00575																																
N23.HOG0000709	OG0000693	n0						Praf.g_01620		Prah.g_00574																																
N23.HOG0000710	OG0000694	n0						Praf.g_01622		Prah.g_00572																																
N23.HOG0000711	OG0000695	n0						Praf.g_01625		Prah.g_00568																																
N23.HOG0000712	OG0000696	n0						Praf.g_01627		Prah.g_00566																																
N23.HOG0000713	OG0000697	n0						Praf.g_01629		Prah.g_00564																																
N23.HOG0000714	OG0000698	n0						Praf.g_01444		Prah.g_00743																																
N23.HOG0000715	OG0000699	n0						Praf.g_01323		Prah.g_00866																																
N23.HOG0000716	OG0000700	n0						Praf.g_01339		Prah.g_00850																																
N23.HOG0000717	OG0000701	n0						Praf.g_00222		Prah.g_00192																																
N23.HOG0000718	OG0000702	n0						Praf.g_01638		Prah.g_00558																																
N23.HOG0000719	OG0000703	n0						Praf.g_01454		Prah.g_00740																																
N23.HOG0000720	OG0000704	n0						Praf.g_00961		Prah.g_01212																																
N23.HOG0000721	OG0000705	n0						Praf.g_01455		Prah.g_00739																																
N23.HOG0000722	OG0000706	n0						Praf.g_01456		Prah.g_00738																																
N23.HOG0000723	OG0000707	n0						Praf.g_01458		Prah.g_00736																																
N23.HOG0000724	OG0000708	n0						Praf.g_01459		Prah.g_00735																																
N23.HOG0000725	OG0000709	n0						Praf.g_01461		Prah.g_00733																																
N23.HOG0000726	OG0000710	n0						Praf.g_01462		Prah.g_00732																																
N23.HOG0000727	OG0000711	n0						Praf.g_01463		Prah.g_00731																																
N23.HOG0000728	OG0000712	n0						Praf.g_01464		Prah.g_00730																																
N23.HOG0000729	OG0000713	n0						Praf.g_01465		Prah.g_00729																																
N23.HOG0000730	OG0000714	n0						Praf.g_01467		Prah.g_00726																																
N23.HOG0000731	OG0000715	n0						Praf.g_01469		Prah.g_00724																																
N23.HOG0000732	OG0000716	n0						Praf.g_01475		Prah.g_00721																																
N23.HOG0000733	OG0000717	n0						Praf.g_01478		Prah.g_00718																																
N23.HOG0000734	OG0000718	n0						Praf.g_01480		Prah.g_00715																																
N23.HOG0000735	OG0000719	n0						Praf.g_01494		Prah.g_00702																																
N23.HOG0000736	OG0000720	n0						Praf.g_01495		Prah.g_00701																																
N23.HOG0000737	OG0000721	n0						Praf.g_01497		Prah.g_00699																																
N23.HOG0000738	OG0000722	n0						Praf.g_01498		Prah.g_00698																																
N23.HOG0000739	OG0000723	n0						Praf.g_01499		Prah.g_00697																																
N23.HOG0000740	OG0000724	n0						Praf.g_01512		Prah.g_00683																																
N23.HOG0000741	OG0000725	n0						Praf.g_01511		Prah.g_00684																																
N23.HOG0000742	OG0000726	n0						Praf.g_01510		Prah.g_00685																																
N23.HOG0000743	OG0000727	n0						Praf.g_01509		Prah.g_00686																																
N23.HOG0000744	OG0000728	n0						Praf.g_01508		Prah.g_00687																																
N23.HOG0000745	OG0000729	n0						Praf.g_01506		Prah.g_00689																																
N23.HOG0000746	OG0000730	n0						Praf.g_01503		Prah.g_00692																																
N23.HOG0000747	OG0000731	n0						Praf.g_01515		Prah.g_00681																																
N23.HOG0000748	OG0000732	n0						Praf.g_01516		Prah.g_00680																																
N23.HOG0000749	OG0000733	n0						Praf.g_01517		Prah.g_00679																																
N23.HOG0000750	OG0000734	n0						Praf.g_01519		Prah.g_00678																																
N23.HOG0000751	OG0000735	n0						Praf.g_01520		Prah.g_00677																																
N23.HOG0000752	OG0000736	n0						Praf.g_01522		Prah.g_00675																																
N23.HOG0000753	OG0000737	n0						Praf.g_01523		Prah.g_00674																																
N23.HOG0000754	OG0000738	n0						Praf.g_01426		Prah.g_00761																																
N23.HOG0000755	OG0000739	n0						Praf.g_01425		Prah.g_00762																																
N23.HOG0000756	OG0000740	n0						Praf.g_01424		Prah.g_00763																																
N23.HOG0000757	OG0000741	n0						Praf.g_01422		Prah.g_00765																																
N23.HOG0000758	OG0000742	n0						Praf.g_01420		Prah.g_00767																																
N23.HOG0000759	OG0000743	n0						Praf.g_01419		Prah.g_00768																																
N23.HOG0000760	OG0000744	n0						Praf.g_01417		Prah.g_00770																																
N23.HOG0000761	OG0000745	n0						Praf.g_01416		Prah.g_00771																																
N23.HOG0000762	OG0000746	n0						Praf.g_01415		Prah.g_00772																																
N23.HOG0000763	OG0000747	n0						Praf.g_01006		Prah.g_01178																																
N23.HOG0000764	OG0000748	n0						Praf.g_01408		Prah.g_00780																																
N23.HOG0000765	OG0000749	n0						Praf.g_01407		Prah.g_00781																																
N23.HOG0000766	OG0000750	n0						Praf.g_01405		Prah.g_00783																																
N23.HOG0000767	OG0000751	n0						Praf.g_01404		Prah.g_00784																																
N23.HOG0000768	OG0000752	n0						Praf.g_02684		Prah.g_02517																																
N23.HOG0000769	OG0000753	n0						Praf.g_01399		Prah.g_00789																																
N23.HOG0000770	OG0000754	n0						Praf.g_01398		Prah.g_00790																																
N23.HOG0000771	OG0000755	n0						Praf.g_01397		Prah.g_00791																																
N23.HOG0000772	OG0000756	n0						Praf.g_01395		Prah.g_00793																																
N23.HOG0000773	OG0000757	n0						Praf.g_01394		Prah.g_00794																																
N23.HOG0000774	OG0000758	n0						Praf.g_01393		Prah.g_00795																																
N23.HOG0000775	OG0000759	n0						Praf.g_01388		Prah.g_00800																																
N23.HOG0000776	OG0000760	n0						Praf.g_01387		Prah.g_00801																																
N23.HOG0000777	OG0000761	n0						Praf.g_01385		Prah.g_00803																																
N23.HOG0000778	OG0000762	n0						Praf.g_01382		Prah.g_00806																																
N23.HOG0000779	OG0000763	n0						Praf.g_01380		Prah.g_00808																																
N23.HOG0000780	OG0000764	n0						Praf.g_01378		Prah.g_00810																																
N23.HOG0000781	OG0000765	n0						Praf.g_01377		Prah.g_00811																																
N23.HOG0000782	OG0000766	n0						Praf.g_01376		Prah.g_00812																																
N23.HOG0000783	OG0000767	n0						Praf.g_01374		Prah.g_00814																																
N23.HOG0000784	OG0000768	n0						Praf.g_01372		Prah.g_00815																																
N23.HOG0000785	OG0000769	n0						Praf.g_01371		Prah.g_00816																																
N23.HOG0000786	OG0000770	n0						Praf.g_01370		Prah.g_00817																																
N23.HOG0000787	OG0000771	n0						Praf.g_01369		Prah.g_00818																																
N23.HOG0000788	OG0000772	n0						Praf.g_01073		Prah.g_01131																																
N23.HOG0000789	OG0000773	n0						Praf.g_01366		Prah.g_00821																																
N23.HOG0000790	OG0000774	n0						Praf.g_01364		Prah.g_00824																																
N23.HOG0000791	OG0000775	n0						Praf.g_01362		Prah.g_00826																																
N23.HOG0000792	OG0000776	n0						Praf.g_01360		Prah.g_00828																																
N23.HOG0000793	OG0000777	n0						Praf.g_01359		Prah.g_00829																																
N23.HOG0000794	OG0000778	n0						Praf.g_01358		Prah.g_00830																																
N23.HOG0000795	OG0000779	n0						Praf.g_01355		Prah.g_00833																																
N23.HOG0000796	OG0000780	n0						Praf.g_01353		Prah.g_00835																																
N23.HOG0000797	OG0000781	n0						Praf.g_01349		Prah.g_00839																																
N23.HOG0000798	OG0000782	n0						Praf.g_01348		Prah.g_00840																																
N23.HOG0000799	OG0000783	n0						Praf.g_01343		Prah.g_00846																																
N23.HOG0000800	OG0000784	n0						Praf.g_01341		Prah.g_00848																																
N23.HOG0000801	OG0000785	n0						Praf.g_01340		Prah.g_00849																																
N23.HOG0000802	OG0000786	n0						Praf.g_01338		Prah.g_00851																																
N23.HOG0000803	OG0000787	n0						Praf.g_01337		Prah.g_00852																																
N23.HOG0000804	OG0000788	n0						Praf.g_01331		Prah.g_00858																																
N23.HOG0000805	OG0000789	n0						Praf.g_01328		Prah.g_00861																																
N23.HOG0000806	OG0000790	n0						Praf.g_02685		Prah.g_02518																																
N23.HOG0000807	OG0000791	n0						Praf.g_01327		Prah.g_00862																																
N23.HOG0000808	OG0000792	n0						Praf.g_01326		Prah.g_00863																																
N23.HOG0000809	OG0000793	n0						Praf.g_01325		Prah.g_00864																																
N23.HOG0000810	OG0000794	n0						Praf.g_01322		Prah.g_00867																																
N23.HOG0000811	OG0000795	n0						Praf.g_01287		Prah.g_00903																																
N23.HOG0000812	OG0000796	n0						Praf.g_01286		Prah.g_00904																																
N23.HOG0000813	OG0000797	n0						Praf.g_01283		Prah.g_00907																																
N23.HOG0000814	OG0000798	n0						Praf.g_01281		Prah.g_00908																																
N23.HOG0000815	OG0000799	n0						Praf.g_01280		Prah.g_00909																																
N23.HOG0000816	OG0000800	n0						Praf.g_01279		Prah.g_00910																																
N23.HOG0000817	OG0000801	n0						Praf.g_01276		Prah.g_00913																																
N23.HOG0000818	OG0000802	n0						Praf.g_01275		Prah.g_00914																																
N23.HOG0000819	OG0000803	n0						Praf.g_01270		Prah.g_00919																																
N23.HOG0000820	OG0000804	n0						Praf.g_01269		Prah.g_00920																																
N23.HOG0000821	OG0000805	n0						Praf.g_01268		Prah.g_00921																																
N23.HOG0000822	OG0000806	n0						Praf.g_01267		Prah.g_00922																																
N23.HOG0000823	OG0000807	n0						Praf.g_01296		Prah.g_00893																																
N23.HOG0000824	OG0000808	n0						Praf.g_01652		Prah.g_00539																																
N23.HOG0000825	OG0000809	n0						Praf.g_00558		Prah.g_01601																																
N23.HOG0000826	OG0000810	n0						Praf.g_01008		Prah.g_01176																																
N23.HOG0000827	OG0000811	n0						Praf.g_00162		Prah.g_00133																																
N23.HOG0000828	OG0000812	n0						Praf.g_02056		Prah.g_01942																																
N23.HOG0000829	OG0000813	n0						Praf.g_02047		Prah.g_01932																																
N23.HOG0000830	OG0000814	n0						Praf.g_01825		Prah.g_00383																																
N23.HOG0000831	OG0000815	n0						Praf.g_01671		Prah.g_00521																																
N23.HOG0000832	OG0000816	n0						Praf.g_02698		Prah.g_02532																																
N23.HOG0000833	OG0000817	n0						Praf.g_02691		Prah.g_02525																																
N23.HOG0000834	OG0000818	n0						Praf.g_00359		Prah.g_01803																																
N23.HOG0000835	OG0000819	n0						Praf.g_01832		Prah.g_00378																																
N23.HOG0000836	OG0000820	n0						Praf.g_00233		Prah.g_01905																																
N23.HOG0000837	OG0000821	n0						Praf.g_00822		Prah.g_01340																																
N23.HOG0000838	OG0000822	n0						Praf.g_00823		Prah.g_01339																																
N23.HOG0000839	OG0000823	n0						Praf.g_00824		Prah.g_01338																																
N23.HOG0000840	OG0000824	n0						Praf.g_00825		Prah.g_01337																																
N23.HOG0000841	OG0000825	n0						Praf.g_00826		Prah.g_01336																																
N23.HOG0000842	OG0000826	n0						Praf.g_00827		Prah.g_01335																																
N23.HOG0000843	OG0000827	n0						Praf.g_00830		Prah.g_01331																																
N23.HOG0000844	OG0000828	n0						Praf.g_00832		Prah.g_01329																																
N23.HOG0000845	OG0000829	n0						Praf.g_00833		Prah.g_01328																																
N23.HOG0000846	OG0000830	n0						Praf.g_00836		Prah.g_01325																																
N23.HOG0000847	OG0000831	n0						Praf.g_00853		Prah.g_01323																																
N23.HOG0000848	OG0000832	n0						Praf.g_00855		Prah.g_01321																																
N23.HOG0000849	OG0000833	n0						Praf.g_00856		Prah.g_01320																																
N23.HOG0000850	OG0000834	n0						Praf.g_00858		Prah.g_01318																																
N23.HOG0000851	OG0000835	n0						Praf.g_00859		Prah.g_01317																																
N23.HOG0000852	OG0000836	n0						Praf.g_00860		Prah.g_01316																																
N23.HOG0000853	OG0000837	n0						Praf.g_00870		Prah.g_01307																																
N23.HOG0000854	OG0000838	n0						Praf.g_00872		Prah.g_01305																																
N23.HOG0000855	OG0000839	n0						Praf.g_00873		Prah.g_01304																																
N23.HOG0000856	OG0000840	n0						Praf.g_00874		Prah.g_01303																																
N23.HOG0000857	OG0000841	n0						Praf.g_00875		Prah.g_01302																																
N23.HOG0000858	OG0000842	n0						Praf.g_00879		Prah.g_01298																																
N23.HOG0000859	OG0000843	n0						Praf.g_00880		Prah.g_01297																																
N23.HOG0000860	OG0000844	n0						Praf.g_00881		Prah.g_01296																																
N23.HOG0000861	OG0000845	n0						Praf.g_00882		Prah.g_01295																																
N23.HOG0000862	OG0000846	n0						Praf.g_00885		Prah.g_01292																																
N23.HOG0000863	OG0000847	n0						Praf.g_00886		Prah.g_01291																																
N23.HOG0000864	OG0000848	n0						Praf.g_00914		Prah.g_01262																																
N23.HOG0000865	OG0000849	n0						Praf.g_00917		Prah.g_01259																																
N23.HOG0000866	OG0000850	n0						Praf.g_00918		Prah.g_01258																																
N23.HOG0000867	OG0000851	n0						Praf.g_00921		Prah.g_01255																																
N23.HOG0000868	OG0000852	n0						Praf.g_00923		Prah.g_01253																																
N23.HOG0000869	OG0000853	n0						Praf.g_00925		Prah.g_01251																																
N23.HOG0000870	OG0000854	n0						Praf.g_00927		Prah.g_01249																																
N23.HOG0000871	OG0000855	n0						Praf.g_00928		Prah.g_01248																																
N23.HOG0000872	OG0000856	n0						Praf.g_00929		Prah.g_01247																																
N23.HOG0000873	OG0000857	n0						Praf.g_00930		Prah.g_01246																																
N23.HOG0000874	OG0000858	n0						Praf.g_00931		Prah.g_01245																																
N23.HOG0000875	OG0000859	n0						Praf.g_00932		Prah.g_01244																																
N23.HOG0000876	OG0000860	n0						Praf.g_00933		Prah.g_01243																																
N23.HOG0000877	OG0000861	n0						Praf.g_00913		Prah.g_01263																																
N23.HOG0000878	OG0000862	n0						Praf.g_00912		Prah.g_01264																																
N23.HOG0000879	OG0000863	n0						Praf.g_00911		Prah.g_01265																																
N23.HOG0000880	OG0000864	n0						Praf.g_00910		Prah.g_01266																																
N23.HOG0000881	OG0000865	n0						Praf.g_00908		Prah.g_01268																																
N23.HOG0000882	OG0000866	n0						Praf.g_00905		Prah.g_01272																																
N23.HOG0000883	OG0000867	n0						Praf.g_00904		Prah.g_01273																																
N23.HOG0000884	OG0000868	n0						Praf.g_00902		Prah.g_01275																																
N23.HOG0000885	OG0000869	n0						Praf.g_00899		Prah.g_01278																																
N23.HOG0000886	OG0000870	n0						Praf.g_00898		Prah.g_01279																																
N23.HOG0000887	OG0000871	n0						Praf.g_00895		Prah.g_01282																																
N23.HOG0000888	OG0000872	n0						Praf.g_00894		Prah.g_01283																																
N23.HOG0000889	OG0000873	n0						Praf.g_00892		Prah.g_01285																																
N23.HOG0000890	OG0000874	n0						Praf.g_00891		Prah.g_01286																																
N23.HOG0000891	OG0000875	n0						Praf.g_00888		Prah.g_01289																																
N23.HOG0000892	OG0000876	n0						Praf.g_00887		Prah.g_01290																																
N23.HOG0000893	OG0000877	n0						Praf.g_00937		Prah.g_01239																																
N23.HOG0000894	OG0000878	n0						Praf.g_00548		Prah.g_01610																																
N23.HOG0000895	OG0000879	n0						Praf.g_00810		Prah.g_01349																																
N23.HOG0000896	OG0000880	n0						Praf.g_00809		Prah.g_01350																																
N23.HOG0000897	OG0000881	n0						Praf.g_00808		Prah.g_01351																																
N23.HOG0000898	OG0000882	n0						Praf.g_00806		Prah.g_01353																																
N23.HOG0000899	OG0000883	n0						Praf.g_00804		Prah.g_01355																																
N23.HOG0000900	OG0000884	n0						Praf.g_00802		Prah.g_01357																																
N23.HOG0000901	OG0000885	n0						Praf.g_00801		Prah.g_01358																																
N23.HOG0000902	OG0000886	n0						Praf.g_00800		Prah.g_01359																																
N23.HOG0000903	OG0000887	n0						Praf.g_00799		Prah.g_01360																																
N23.HOG0000904	OG0000888	n0						Praf.g_00798		Prah.g_01361																																
N23.HOG0000905	OG0000889	n0						Praf.g_00794		Prah.g_01365																																
N23.HOG0000906	OG0000890	n0						Praf.g_00791		Prah.g_01368																																
N23.HOG0000907	OG0000891	n0						Praf.g_00790		Prah.g_01369																																
N23.HOG0000908	OG0000892	n0						Praf.g_00787		Prah.g_01372																																
N23.HOG0000909	OG0000893	n0						Praf.g_00786		Prah.g_01373																																
N23.HOG0000910	OG0000894	n0						Praf.g_00785		Prah.g_01374																																
N23.HOG0000911	OG0000895	n0						Praf.g_00784		Prah.g_01375																																
N23.HOG0000912	OG0000896	n0						Praf.g_00783		Prah.g_01376																																
N23.HOG0000913	OG0000897	n0						Praf.g_00782		Prah.g_01377																																
N23.HOG0000914	OG0000898	n0						Praf.g_00777		Prah.g_01380																																
N23.HOG0000915	OG0000899	n0						Praf.g_00776		Prah.g_01381																																
N23.HOG0000916	OG0000900	n0						Praf.g_01886		Prah.g_00327																																
N23.HOG0000917	OG0000901	n0						Praf.g_01897		Prah.g_00323																																
N23.HOG0000918	OG0000902	n0						Praf.g_01996		Prah.g_00224																																
N23.HOG0000919	OG0000903	n0						Praf.g_01623		Prah.g_00571																																
N23.HOG0000920	OG0000904	n0						Praf.g_01001		Prah.g_01183																																
N23.HOG0000921	OG0000905	n0						Praf.g_01271		Prah.g_00918																																
N23.HOG0000922	OG0000906	n0						Praf.g_01294		Prah.g_00895																																
N23.HOG0000923	OG0000907	n0						Praf.g_01635		Prah.g_00560																																
N23.HOG0000924	OG0000908	n0						Praf.g_00494		Prah.g_01663																																
N23.HOG0000925	OG0000909	n0						Praf.g_00582		Prah.g_01577																																
N23.HOG0000926	OG0000910	n0						Praf.g_00581		Prah.g_01578																																
N23.HOG0000927	OG0000911	n0						Praf.g_00580		Prah.g_01579																																
N23.HOG0000928	OG0000912	n0						Praf.g_00579		Prah.g_01580																																
N23.HOG0000929	OG0000913	n0						Praf.g_00578		Prah.g_01581																																
N23.HOG0000930	OG0000914	n0						Praf.g_00577		Prah.g_01582																																
N23.HOG0000931	OG0000915	n0						Praf.g_00576		Prah.g_01583																																
N23.HOG0000932	OG0000916	n0						Praf.g_00575		Prah.g_01584																																
N23.HOG0000933	OG0000917	n0						Praf.g_00573		Prah.g_01586																																
N23.HOG0000934	OG0000918	n0						Praf.g_00572		Prah.g_01587																																
N23.HOG0000935	OG0000919	n0						Praf.g_00571		Prah.g_01588																																
N23.HOG0000936	OG0000920	n0						Praf.g_00570		Prah.g_01589																																
N23.HOG0000937	OG0000921	n0						Praf.g_00569		Prah.g_01590																																
N23.HOG0000938	OG0000922	n0						Praf.g_00568		Prah.g_01591																																
N23.HOG0000939	OG0000923	n0						Praf.g_00567		Prah.g_01592																																
N23.HOG0000940	OG0000924	n0						Praf.g_00566		Prah.g_01593																																
N23.HOG0000941	OG0000925	n0						Praf.g_00565		Prah.g_01594																																
N23.HOG0000942	OG0000926	n0						Praf.g_02394		Prah.g_02242																																
N23.HOG0000943	OG0000927	n0						Praf.g_01765		Prah.g_00435																																
N23.HOG0000944	OG0000928	n0						Praf.g_01766		Prah.g_00434																																
N23.HOG0000945	OG0000929	n0						Praf.g_01767		Prah.g_00433																																
N23.HOG0000946	OG0000930	n0						Praf.g_01772		Prah.g_00428																																
N23.HOG0000947	OG0000931	n0						Praf.g_01773		Prah.g_00427																																
N23.HOG0000948	OG0000932	n0						Praf.g_01779		Prah.g_00423																																
N23.HOG0000949	OG0000933	n0						Praf.g_01781		Prah.g_00421																																
N23.HOG0000950	OG0000934	n0						Praf.g_01782		Prah.g_00420																																
N23.HOG0000951	OG0000935	n0						Praf.g_01783		Prah.g_00419																																
N23.HOG0000952	OG0000936	n0						Praf.g_01784		Prah.g_00418																																
N23.HOG0000953	OG0000937	n0						Praf.g_01785		Prah.g_00417																																
N23.HOG0000954	OG0000938	n0						Praf.g_01787		Prah.g_00415																																
N23.HOG0000955	OG0000939	n0						Praf.g_01788		Prah.g_00414																																
N23.HOG0000956	OG0000940	n0						Praf.g_01790		Prah.g_00412																																
N23.HOG0000957	OG0000941	n0						Praf.g_01792		Prah.g_00410																																
N23.HOG0000958	OG0000942	n0						Praf.g_01793		Prah.g_00409																																
N23.HOG0000959	OG0000943	n0						Praf.g_01796		Prah.g_00406																																
N23.HOG0000960	OG0000944	n0						Praf.g_01801		Prah.g_00403																																
N23.HOG0000961	OG0000945	n0						Praf.g_01802		Prah.g_00402																																
N23.HOG0000962	OG0000946	n0						Praf.g_01803		Prah.g_00401																																
N23.HOG0000963	OG0000947	n0						Praf.g_01804		Prah.g_00400																																
N23.HOG0000964	OG0000948	n0						Praf.g_01805		Prah.g_00399																																
N23.HOG0000965	OG0000949	n0						Praf.g_01806		Prah.g_00398																																
N23.HOG0000966	OG0000950	n0						Praf.g_01807		Prah.g_00397																																
N23.HOG0000967	OG0000951	n0						Praf.g_01808		Prah.g_00396																																
N23.HOG0000968	OG0000952	n0						Praf.g_01809		Prah.g_00395																																
N23.HOG0000969	OG0000953	n0						Praf.g_01810		Prah.g_00394																																
N23.HOG0000970	OG0000954	n0						Praf.g_01817		Prah.g_00391																																
N23.HOG0000971	OG0000955	n0						Praf.g_01818		Prah.g_00390																																
N23.HOG0000972	OG0000956	n0						Praf.g_01819		Prah.g_00389																																
N23.HOG0000973	OG0000957	n0						Praf.g_01820		Prah.g_00388																																
N23.HOG0000974	OG0000958	n0						Praf.g_01822		Prah.g_00386																																
N23.HOG0000975	OG0000959	n0						Praf.g_01823		Prah.g_00385																																
N23.HOG0000976	OG0000960	n0						Praf.g_01824		Prah.g_00384																																
N23.HOG0000977	OG0000961	n0						Praf.g_01831		Prah.g_00379																																
N23.HOG0000978	OG0000962	n0						Praf.g_01833		Prah.g_00376																																
N23.HOG0000979	OG0000963	n0						Praf.g_01834		Prah.g_00374																																
N23.HOG0000980	OG0000964	n0						Praf.g_01837		Prah.g_00371																																
N23.HOG0000981	OG0000965	n0						Praf.g_01838		Prah.g_00370																																
N23.HOG0000982	OG0000966	n0						Praf.g_01839		Prah.g_00369																																
N23.HOG0000983	OG0000967	n0						Praf.g_01840		Prah.g_00368																																
N23.HOG0000984	OG0000968	n0						Praf.g_01841		Prah.g_00367																																
N23.HOG0000985	OG0000969	n0						Praf.g_01842		Prah.g_00366																																
N23.HOG0000986	OG0000970	n0						Praf.g_01843		Prah.g_00365																																
N23.HOG0000987	OG0000971	n0						Praf.g_01844		Prah.g_00364																																
N23.HOG0000988	OG0000972	n0						Praf.g_01845		Prah.g_00363																																
N23.HOG0000989	OG0000973	n0						Praf.g_01846		Prah.g_00362																																
N23.HOG0000990	OG0000974	n0						Praf.g_01849		Prah.g_00360																																
N23.HOG0000991	OG0000975	n0						Praf.g_00956		Prah.g_01217																																
N23.HOG0000992	OG0000976	n0						Praf.g_00554		Prah.g_01605																																
N23.HOG0000993	OG0000977	n0						Praf.g_00542		Prah.g_01615																																
N23.HOG0000994	OG0000978	n0						Praf.g_00540		Prah.g_01617																																
