HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N10.HOG0000349	OG0000321	n0		Prab.g_00240												Pran.g_01942																										
N10.HOG0000350	OG0000322	n0		Prab.g_00243												Pran.g_01939																										
N10.HOG0000351	OG0000323	n0		Prab.g_00244												Pran.g_01938																										
N10.HOG0000352	OG0000324	n0		Prab.g_00247												Pran.g_01935																										
N10.HOG0000353	OG0000325	n0		Prab.g_00248												Pran.g_01934																										
N10.HOG0000354	OG0000326	n0		Prab.g_00249												Pran.g_01933																										
N10.HOG0000355	OG0000327	n0		Prab.g_00251												Pran.g_01931																										
N10.HOG0000356	OG0000328	n0		Prab.g_00252												Pran.g_01930																										
N10.HOG0000357	OG0000329	n0		Prab.g_00253												Pran.g_01929																										
N10.HOG0000358	OG0000330	n0		Prab.g_00254												Pran.g_01928																										
N10.HOG0000359	OG0000331	n0		Prab.g_00255												Pran.g_01927																										
N10.HOG0000360	OG0000332	n0		Prab.g_00256												Pran.g_01926																										
N10.HOG0000361	OG0000333	n0		Prab.g_00257												Pran.g_01925																										
N10.HOG0000362	OG0000334	n0		Prab.g_00258												Pran.g_01924																										
N10.HOG0000363	OG0000335	n0		Prab.g_00259												Pran.g_01923																										
N10.HOG0000364	OG0000336	n0		Prab.g_00260												Pran.g_01922																										
N10.HOG0000365	OG0000337	n0		Prab.g_00263												Pran.g_01919																										
N10.HOG0000366	OG0000338	n0		Prab.g_00264												Pran.g_01918																										
N10.HOG0000367	OG0000339	n0		Prab.g_00265												Pran.g_01917																										
N10.HOG0000368	OG0000340	n0		Prab.g_00266												Pran.g_01916																										
N10.HOG0000369	OG0000341	n0		Prab.g_00270												Pran.g_01912																										
N10.HOG0000370	OG0000342	n0		Prab.g_00271												Pran.g_01911																										
N10.HOG0000371	OG0000343	n0		Prab.g_00273												Pran.g_01909																										
N10.HOG0000372	OG0000344	n0		Prab.g_00274												Pran.g_01908																										
N10.HOG0000373	OG0000345	n0		Prab.g_00275												Pran.g_01907																										
N10.HOG0000374	OG0000346	n0		Prab.g_00276												Pran.g_01906																										
N10.HOG0000375	OG0000347	n0		Prab.g_00277												Pran.g_01905																										
N10.HOG0000376	OG0000348	n0		Prab.g_00278												Pran.g_01904																										
N10.HOG0000377	OG0000349	n0		Prab.g_00279												Pran.g_01903																										
N10.HOG0000378	OG0000350	n0		Prab.g_00280												Pran.g_01902																										
N10.HOG0000379	OG0000351	n0		Prab.g_00283												Pran.g_01899																										
N10.HOG0000380	OG0000352	n0		Prab.g_00286												Pran.g_01896																										
N10.HOG0000381	OG0000353	n0		Prab.g_00287												Pran.g_01895																										
N10.HOG0000382	OG0000354	n0		Prab.g_00288												Pran.g_01894																										
N10.HOG0000383	OG0000355	n0		Prab.g_00289												Pran.g_01893																										
N10.HOG0000384	OG0000356	n0		Prab.g_00290												Pran.g_01892																										
N10.HOG0000385	OG0000357	n0		Prab.g_00291												Pran.g_01891																										
N10.HOG0000386	OG0000358	n0		Prab.g_00292												Pran.g_01890																										
N10.HOG0000387	OG0000359	n0		Prab.g_00293												Pran.g_01889																										
N10.HOG0000388	OG0000360	n0		Prab.g_00296												Pran.g_01886																										
N10.HOG0000389	OG0000361	n0		Prab.g_00297												Pran.g_01885																										
N10.HOG0000390	OG0000362	n0		Prab.g_00298												Pran.g_01884																										
N10.HOG0000391	OG0000363	n0		Prab.g_00299												Pran.g_01883																										
N10.HOG0000392	OG0000364	n0		Prab.g_00300												Pran.g_01882																										
N10.HOG0000393	OG0000365	n0		Prab.g_00301												Pran.g_01881																										
N10.HOG0000394	OG0000366	n0		Prab.g_00302												Pran.g_01880																										
N10.HOG0000395	OG0000367	n0		Prab.g_00303												Pran.g_01879																										
N10.HOG0000396	OG0000368	n0		Prab.g_00304												Pran.g_01878																										
N10.HOG0000397	OG0000369	n0		Prab.g_00305												Pran.g_01877																										
N10.HOG0000398	OG0000370	n0		Prab.g_00306												Pran.g_01876																										
N10.HOG0000399	OG0000371	n0		Prab.g_00307												Pran.g_01875																										
N10.HOG0000400	OG0000372	n0		Prab.g_00309												Pran.g_01873																										
N10.HOG0000401	OG0000373	n0		Prab.g_00311												Pran.g_01871																										
N10.HOG0000402	OG0000374	n0		Prab.g_00312												Pran.g_01870																										
N10.HOG0000403	OG0000375	n0		Prab.g_00313												Pran.g_01869																										
N10.HOG0000404	OG0000376	n0		Prab.g_00315												Pran.g_01867																										
N10.HOG0000405	OG0000377	n0		Prab.g_00316												Pran.g_01866																										
N10.HOG0000406	OG0000378	n0		Prab.g_00317												Pran.g_01865																										
N10.HOG0000407	OG0000379	n0		Prab.g_00322												Pran.g_01860																										
N10.HOG0000408	OG0000380	n0		Prab.g_00323												Pran.g_01859																										
N10.HOG0000409	OG0000381	n0		Prab.g_00324												Pran.g_01858																										
N10.HOG0000410	OG0000382	n0		Prab.g_00325												Pran.g_01857																										
N10.HOG0000411	OG0000383	n0		Prab.g_00328												Pran.g_01854																										
N10.HOG0000412	OG0000384	n0		Prab.g_00329												Pran.g_01853																										
N10.HOG0000413	OG0000385	n0		Prab.g_00332												Pran.g_01850																										
N10.HOG0000414	OG0000386	n0		Prab.g_00333												Pran.g_01849																										
N10.HOG0000415	OG0000387	n0		Prab.g_00334												Pran.g_01848																										
N10.HOG0000416	OG0000388	n0		Prab.g_00335												Pran.g_01847																										
N10.HOG0000417	OG0000389	n0		Prab.g_00336												Pran.g_01846																										
N10.HOG0000418	OG0000390	n0		Prab.g_00337												Pran.g_01845																										
N10.HOG0000419	OG0000391	n0		Prab.g_00338												Pran.g_01844																										
N10.HOG0000420	OG0000392	n0		Prab.g_00339												Pran.g_01843																										
N10.HOG0000421	OG0000393	n0		Prab.g_00342												Pran.g_01840																										
N10.HOG0000422	OG0000394	n0		Prab.g_00343												Pran.g_01839																										
N10.HOG0000423	OG0000395	n0		Prab.g_00345												Pran.g_01837																										
N10.HOG0000424	OG0000396	n0		Prab.g_00347												Pran.g_01835																										
N10.HOG0000425	OG0000397	n0		Prab.g_00360												Pran.g_01823																										
N10.HOG0000426	OG0000398	n0		Prab.g_00367												Pran.g_01816																										
N10.HOG0000427	OG0000399	n0		Prab.g_00368												Pran.g_01815																										
N10.HOG0000428	OG0000400	n0		Prab.g_00375												Pran.g_01808																										
N10.HOG0000429	OG0000401	n0		Prab.g_00434												Pran.g_01749																										
N10.HOG0000430	OG0000402	n0		Prab.g_00435												Pran.g_01748																										
N10.HOG0000431	OG0000403	n0		Prab.g_00436												Pran.g_01747																										
N10.HOG0000432	OG0000404	n0		Prab.g_00438												Pran.g_01745																										
N10.HOG0000433	OG0000405	n0		Prab.g_00439												Pran.g_01744																										
N10.HOG0000434	OG0000406	n0		Prab.g_00441												Pran.g_01742																										
N10.HOG0000435	OG0000407	n0		Prab.g_00442												Pran.g_01741																										
N10.HOG0000436	OG0000408	n0		Prab.g_00443												Pran.g_01740																										
N10.HOG0000437	OG0000409	n0		Prab.g_00444												Pran.g_01739																										
N10.HOG0000438	OG0000410	n0		Prab.g_00445												Pran.g_01738																										
N10.HOG0000439	OG0000411	n0		Prab.g_00446												Pran.g_01737																										
N10.HOG0000440	OG0000412	n0		Prab.g_00447												Pran.g_01736																										
N10.HOG0000441	OG0000413	n0		Prab.g_00448												Pran.g_01735																										
N10.HOG0000442	OG0000414	n0		Prab.g_00449												Pran.g_01734																										
N10.HOG0000443	OG0000415	n0		Prab.g_00450												Pran.g_01733																										
N10.HOG0000444	OG0000416	n0		Prab.g_00454												Pran.g_01729																										
N10.HOG0000445	OG0000417	n0		Prab.g_00455												Pran.g_01728																										
N10.HOG0000446	OG0000418	n0		Prab.g_00456												Pran.g_01727																										
N10.HOG0000447	OG0000419	n0		Prab.g_00457												Pran.g_01726																										
N10.HOG0000448	OG0000420	n0		Prab.g_00458												Pran.g_01725																										
N10.HOG0000449	OG0000421	n0		Prab.g_00459												Pran.g_01724																										
N10.HOG0000450	OG0000422	n0		Prab.g_00460												Pran.g_01723																										
N10.HOG0000451	OG0000423	n0		Prab.g_00461												Pran.g_01722																										
N10.HOG0000452	OG0000424	n0		Prab.g_00463												Pran.g_01720																										
N10.HOG0000453	OG0000425	n0		Prab.g_00466												Pran.g_01717																										
N10.HOG0000454	OG0000426	n0		Prab.g_00467												Pran.g_01716																										
N10.HOG0000455	OG0000427	n0		Prab.g_00468												Pran.g_01715																										
N10.HOG0000456	OG0000428	n0		Prab.g_00469												Pran.g_01714																										
N10.HOG0000457	OG0000429	n0		Prab.g_00470												Pran.g_01713																										
N10.HOG0000458	OG0000430	n0		Prab.g_00475												Pran.g_01707																										
N10.HOG0000459	OG0000431	n0		Prab.g_00477												Pran.g_01705																										
N10.HOG0000460	OG0000432	n0		Prab.g_00478												Pran.g_01704																										
N10.HOG0000461	OG0000433	n0		Prab.g_00481												Pran.g_01701																										
N10.HOG0000462	OG0000434	n0		Prab.g_00482												Pran.g_01700																										
N10.HOG0000463	OG0000435	n0		Prab.g_00483												Pran.g_01699																										
N10.HOG0000464	OG0000436	n0		Prab.g_00485												Pran.g_01697																										
N10.HOG0000465	OG0000437	n0		Prab.g_00487												Pran.g_01695																										
N10.HOG0000466	OG0000438	n0		Prab.g_00488												Pran.g_01694																										
N10.HOG0000467	OG0000439	n0		Prab.g_00489												Pran.g_01693																										
N10.HOG0000468	OG0000440	n0		Prab.g_00491												Pran.g_01691																										
N10.HOG0000469	OG0000441	n0		Prab.g_00492												Pran.g_01690																										
N10.HOG0000470	OG0000442	n0		Prab.g_00493												Pran.g_01689																										
N10.HOG0000471	OG0000443	n0		Prab.g_00494												Pran.g_01688																										
N10.HOG0000472	OG0000444	n0		Prab.g_00495												Pran.g_01687																										
N10.HOG0000473	OG0000445	n0		Prab.g_00496												Pran.g_01686																										
N10.HOG0000474	OG0000446	n0		Prab.g_00497												Pran.g_01685																										
N10.HOG0000475	OG0000447	n0		Prab.g_00498												Pran.g_01684																										
N10.HOG0000476	OG0000448	n0		Prab.g_00499												Pran.g_01683																										
N10.HOG0000477	OG0000449	n0		Prab.g_00504												Pran.g_01678																										
N10.HOG0000478	OG0000450	n0		Prab.g_00505												Pran.g_01677																										
N10.HOG0000479	OG0000451	n0		Prab.g_00506												Pran.g_01676																										
N10.HOG0000480	OG0000452	n0		Prab.g_00507												Pran.g_01675																										
N10.HOG0000481	OG0000453	n0		Prab.g_00509												Pran.g_01673																										
N10.HOG0000482	OG0000454	n0		Prab.g_00510												Pran.g_01672																										
N10.HOG0000483	OG0000455	n0		Prab.g_00511												Pran.g_01671																										
N10.HOG0000484	OG0000456	n0		Prab.g_00512												Pran.g_01670																										
N10.HOG0000485	OG0000457	n0		Prab.g_00514												Pran.g_01668																										
N10.HOG0000486	OG0000458	n0		Prab.g_00516												Pran.g_01666																										
N10.HOG0000487	OG0000459	n0		Prab.g_00517												Pran.g_01665																										
N10.HOG0000488	OG0000460	n0		Prab.g_00519												Pran.g_01663																										
N10.HOG0000489	OG0000461	n0		Prab.g_00520												Pran.g_01662																										
N10.HOG0000490	OG0000462	n0		Prab.g_00521												Pran.g_01661																										
N10.HOG0000491	OG0000463	n0		Prab.g_00522												Pran.g_01660																										
N10.HOG0000492	OG0000464	n0		Prab.g_00527												Pran.g_01655																										
N10.HOG0000493	OG0000465	n0		Prab.g_00529												Pran.g_01653																										
N10.HOG0000494	OG0000466	n0		Prab.g_00530												Pran.g_01652																										
N10.HOG0000495	OG0000467	n0		Prab.g_00531												Pran.g_01651																										
N10.HOG0000496	OG0000468	n0		Prab.g_00532												Pran.g_01650																										
N10.HOG0000497	OG0000469	n0		Prab.g_00533												Pran.g_01649																										
N10.HOG0000498	OG0000470	n0		Prab.g_00534												Pran.g_01648																										
N10.HOG0000499	OG0000471	n0		Prab.g_00535												Pran.g_01647																										
N10.HOG0000500	OG0000472	n0		Prab.g_00538												Pran.g_01644																										
N10.HOG0000501	OG0000473	n0		Prab.g_00539												Pran.g_01643																										
N10.HOG0000502	OG0000474	n0		Prab.g_00540												Pran.g_01642																										
N10.HOG0000503	OG0000475	n0		Prab.g_00541												Pran.g_01641																										
N10.HOG0000504	OG0000476	n0		Prab.g_00542												Pran.g_01640																										
N10.HOG0000505	OG0000477	n0		Prab.g_00544												Pran.g_01638																										
N10.HOG0000506	OG0000478	n0		Prab.g_00545												Pran.g_01637																										
N10.HOG0000507	OG0000479	n0		Prab.g_00546												Pran.g_01636																										
N10.HOG0000508	OG0000480	n0		Prab.g_00548												Pran.g_01634																										
N10.HOG0000509	OG0000481	n0		Prab.g_00549												Pran.g_01633																										
N10.HOG0000510	OG0000482	n0		Prab.g_00550												Pran.g_01632																										
N10.HOG0000511	OG0000483	n0		Prab.g_00551												Pran.g_01631																										
N10.HOG0000512	OG0000484	n0		Prab.g_00552												Pran.g_01630																										
N10.HOG0000513	OG0000485	n0		Prab.g_00553												Pran.g_01629																										
N10.HOG0000514	OG0000486	n0		Prab.g_00554												Pran.g_01628																										
N10.HOG0000515	OG0000487	n0		Prab.g_00555												Pran.g_01627																										
N10.HOG0000516	OG0000488	n0		Prab.g_00557												Pran.g_01625																										
N10.HOG0000517	OG0000489	n0		Prab.g_00558												Pran.g_01624																										
N10.HOG0000518	OG0000490	n0		Prab.g_00559												Pran.g_01623																										
N10.HOG0000519	OG0000491	n0		Prab.g_00560												Pran.g_01622																										
N10.HOG0000520	OG0000492	n0		Prab.g_00561												Pran.g_01621																										
N10.HOG0000521	OG0000493	n0		Prab.g_00562												Pran.g_01620																										
N10.HOG0000522	OG0000494	n0		Prab.g_00564												Pran.g_01618																										
N10.HOG0000523	OG0000495	n0		Prab.g_00565												Pran.g_01617																										
N10.HOG0000524	OG0000496	n0		Prab.g_00566												Pran.g_01616																										
N10.HOG0000525	OG0000497	n0		Prab.g_00568												Pran.g_01614																										
N10.HOG0000526	OG0000498	n0		Prab.g_00569												Pran.g_01613																										
N10.HOG0000527	OG0000499	n0		Prab.g_00571												Pran.g_01611																										
N10.HOG0000528	OG0000500	n0		Prab.g_00572												Pran.g_01610																										
N10.HOG0000529	OG0000501	n0		Prab.g_00574												Pran.g_01608																										
N10.HOG0000530	OG0000502	n0		Prab.g_00575												Pran.g_01607																										
N10.HOG0000531	OG0000503	n0		Prab.g_00576												Pran.g_01606																										
N10.HOG0000532	OG0000504	n0		Prab.g_00577												Pran.g_01605																										
N10.HOG0000533	OG0000505	n0		Prab.g_00578												Pran.g_01604																										
N10.HOG0000534	OG0000506	n0		Prab.g_00579												Pran.g_01603																										
N10.HOG0000535	OG0000507	n0		Prab.g_00580												Pran.g_01602																										
N10.HOG0000536	OG0000508	n0		Prab.g_00582												Pran.g_01600																										
N10.HOG0000537	OG0000509	n0		Prab.g_00583												Pran.g_01599																										
N10.HOG0000538	OG0000510	n0		Prab.g_00584												Pran.g_01598																										
N10.HOG0000539	OG0000511	n0		Prab.g_00585												Pran.g_01597																										
N10.HOG0000540	OG0000512	n0		Prab.g_00586												Pran.g_01596																										
N10.HOG0000541	OG0000513	n0		Prab.g_00587												Pran.g_01595																										
N10.HOG0000542	OG0000514	n0		Prab.g_00588												Pran.g_01594																										
N10.HOG0000543	OG0000515	n0		Prab.g_00590												Pran.g_01592																										
N10.HOG0000544	OG0000516	n0		Prab.g_00591												Pran.g_01591																										
N10.HOG0000545	OG0000517	n0		Prab.g_00592												Pran.g_01590																										
N10.HOG0000546	OG0000518	n0		Prab.g_00595												Pran.g_01587																										
N10.HOG0000547	OG0000519	n0		Prab.g_00596												Pran.g_01586																										
N10.HOG0000548	OG0000520	n0		Prab.g_00597												Pran.g_01585																										
N10.HOG0000549	OG0000521	n0		Prab.g_00598												Pran.g_01584																										
N10.HOG0000550	OG0000522	n0		Prab.g_00599												Pran.g_01583																										
N10.HOG0000551	OG0000523	n0		Prab.g_00600												Pran.g_01582																										
N10.HOG0000552	OG0000524	n0		Prab.g_00601												Pran.g_01581																										
N10.HOG0000553	OG0000525	n0		Prab.g_00603												Pran.g_01579																										
N10.HOG0000554	OG0000526	n0		Prab.g_00604												Pran.g_01578																										
N10.HOG0000555	OG0000527	n0		Prab.g_00605												Pran.g_01577																										
N10.HOG0000556	OG0000528	n0		Prab.g_00606												Pran.g_01576																										
N10.HOG0000557	OG0000529	n0		Prab.g_00607												Pran.g_01575																										
N10.HOG0000558	OG0000530	n0		Prab.g_00608												Pran.g_01574																										
N10.HOG0000559	OG0000531	n0		Prab.g_00609												Pran.g_01573																										
N10.HOG0000560	OG0000532	n0		Prab.g_00610												Pran.g_01572																										
N10.HOG0000561	OG0000533	n0		Prab.g_00611												Pran.g_01571																										
N10.HOG0000562	OG0000534	n0		Prab.g_00612												Pran.g_01570																										
N10.HOG0000563	OG0000535	n0		Prab.g_00613												Pran.g_01569																										
N10.HOG0000564	OG0000536	n0		Prab.g_00614												Pran.g_01568																										
N10.HOG0000565	OG0000537	n0		Prab.g_00615												Pran.g_01567																										
N10.HOG0000566	OG0000538	n0		Prab.g_00616												Pran.g_01566																										
N10.HOG0000567	OG0000539	n0		Prab.g_00617												Pran.g_01565																										
N10.HOG0000568	OG0000540	n0		Prab.g_00618												Pran.g_01564																										
N10.HOG0000569	OG0000541	n0		Prab.g_00619												Pran.g_01563																										
N10.HOG0000570	OG0000542	n0		Prab.g_00620												Pran.g_01562																										
N10.HOG0000571	OG0000543	n0		Prab.g_00621												Pran.g_01561																										
N10.HOG0000572	OG0000544	n0		Prab.g_00622												Pran.g_01560																										
N10.HOG0000573	OG0000545	n0		Prab.g_00625												Pran.g_01557																										
N10.HOG0000574	OG0000546	n0		Prab.g_00626												Pran.g_01556																										
N10.HOG0000575	OG0000547	n0		Prab.g_00629												Pran.g_01554																										
N10.HOG0000576	OG0000548	n0		Prab.g_00630												Pran.g_01553																										
N10.HOG0000577	OG0000549	n0		Prab.g_00631												Pran.g_01552																										
N10.HOG0000578	OG0000550	n0		Prab.g_00632												Pran.g_01551																										
N10.HOG0000579	OG0000551	n0		Prab.g_00633												Pran.g_01550																										
N10.HOG0000580	OG0000552	n0		Prab.g_00634												Pran.g_01549																										
N10.HOG0000581	OG0000553	n0		Prab.g_00635												Pran.g_01548																										
N10.HOG0000582	OG0000554	n0		Prab.g_00636												Pran.g_01547																										
N10.HOG0000583	OG0000555	n0		Prab.g_00637												Pran.g_01546																										
N10.HOG0000584	OG0000556	n0		Prab.g_00638												Pran.g_01545																										
N10.HOG0000585	OG0000557	n0		Prab.g_00639												Pran.g_01544																										
N10.HOG0000586	OG0000558	n0		Prab.g_00640												Pran.g_01543																										
N10.HOG0000587	OG0000559	n0		Prab.g_00641												Pran.g_01542																										
N10.HOG0000588	OG0000560	n0		Prab.g_00643												Pran.g_01540																										
N10.HOG0000589	OG0000561	n0		Prab.g_00644												Pran.g_01539																										
N10.HOG0000590	OG0000562	n0		Prab.g_00645												Pran.g_01538																										
N10.HOG0000591	OG0000563	n0		Prab.g_00646												Pran.g_01537																										
N10.HOG0000592	OG0000564	n0		Prab.g_00647												Pran.g_01536																										
N10.HOG0000593	OG0000565	n0		Prab.g_00648												Pran.g_01535																										
N10.HOG0000594	OG0000566	n0		Prab.g_00649												Pran.g_01534																										
N10.HOG0000595	OG0000567	n0		Prab.g_00650												Pran.g_01533																										
N10.HOG0000596	OG0000568	n0		Prab.g_00651												Pran.g_01532																										
N10.HOG0000597	OG0000569	n0		Prab.g_00652												Pran.g_01531																										
N10.HOG0000598	OG0000570	n0		Prab.g_00653												Pran.g_01530																										
N10.HOG0000599	OG0000571	n0		Prab.g_00654												Pran.g_01529																										
N10.HOG0000600	OG0000572	n0		Prab.g_00655												Pran.g_01528																										
N10.HOG0000601	OG0000573	n0		Prab.g_00658												Pran.g_01525																										
N10.HOG0000602	OG0000574	n0		Prab.g_00659												Pran.g_01524																										
N10.HOG0000603	OG0000575	n0		Prab.g_00660												Pran.g_01523																										
N10.HOG0000604	OG0000576	n0		Prab.g_00661												Pran.g_01522																										
N10.HOG0000605	OG0000577	n0		Prab.g_00662												Pran.g_01521																										
N10.HOG0000606	OG0000578	n0		Prab.g_00663												Pran.g_01520																										
N10.HOG0000607	OG0000579	n0		Prab.g_00664												Pran.g_01519																										
N10.HOG0000608	OG0000580	n0		Prab.g_00665												Pran.g_01518																										
N10.HOG0000609	OG0000581	n0		Prab.g_00666												Pran.g_01517																										
N10.HOG0000610	OG0000582	n0		Prab.g_00667												Pran.g_01516																										
N10.HOG0000611	OG0000583	n0		Prab.g_00668												Pran.g_01515																										
N10.HOG0000612	OG0000584	n0		Prab.g_00669												Pran.g_01514																										
N10.HOG0000613	OG0000585	n0		Prab.g_00670												Pran.g_01513																										
N10.HOG0000614	OG0000586	n0		Prab.g_00672												Pran.g_01511																										
N10.HOG0000615	OG0000587	n0		Prab.g_00673												Pran.g_01510																										
N10.HOG0000616	OG0000588	n0		Prab.g_00675												Pran.g_01508																										
N10.HOG0000617	OG0000589	n0		Prab.g_00676												Pran.g_01507																										
N10.HOG0000618	OG0000590	n0		Prab.g_00678												Pran.g_01505																										
N10.HOG0000619	OG0000591	n0		Prab.g_00684												Pran.g_01499																										
N10.HOG0000620	OG0000592	n0		Prab.g_00685												Pran.g_01498																										
N10.HOG0000621	OG0000593	n0		Prab.g_00686												Pran.g_01497																										
N10.HOG0000622	OG0000594	n0		Prab.g_00688												Pran.g_01495																										
N10.HOG0000623	OG0000595	n0		Prab.g_00689												Pran.g_01494																										
N10.HOG0000624	OG0000596	n0		Prab.g_00690												Pran.g_01493																										
N10.HOG0000625	OG0000597	n0		Prab.g_00692												Pran.g_01491																										
N10.HOG0000626	OG0000598	n0		Prab.g_00693												Pran.g_01490																										
N10.HOG0000627	OG0000599	n0		Prab.g_00694												Pran.g_01489																										
N10.HOG0000628	OG0000600	n0		Prab.g_00695												Pran.g_01488																										
N10.HOG0000629	OG0000601	n0		Prab.g_00697												Pran.g_01486																										
N10.HOG0000630	OG0000602	n0		Prab.g_00698												Pran.g_01485																										
N10.HOG0000631	OG0000603	n0		Prab.g_00699												Pran.g_01484																										
N10.HOG0000632	OG0000604	n0		Prab.g_00700												Pran.g_01483																										
N10.HOG0000633	OG0000605	n0		Prab.g_00701												Pran.g_01482																										
N10.HOG0000634	OG0000606	n0		Prab.g_00702												Pran.g_01481																										
N10.HOG0000635	OG0000607	n0		Prab.g_00704												Pran.g_01479																										
N10.HOG0000636	OG0000608	n0		Prab.g_00705												Pran.g_01478																										
N10.HOG0000637	OG0000609	n0		Prab.g_00711												Pran.g_01472																										
N10.HOG0000638	OG0000610	n0		Prab.g_00712												Pran.g_01471																										
N10.HOG0000639	OG0000611	n0		Prab.g_00724												Pran.g_01459																										
N10.HOG0000640	OG0000612	n0		Prab.g_00725												Pran.g_01458																										
N10.HOG0000641	OG0000613	n0		Prab.g_00726												Pran.g_01457																										
N10.HOG0000642	OG0000614	n0		Prab.g_00727												Pran.g_01456																										
N10.HOG0000643	OG0000615	n0		Prab.g_00729												Pran.g_01454																										
N10.HOG0000644	OG0000616	n0		Prab.g_00730												Pran.g_01453																										
N10.HOG0000645	OG0000617	n0		Prab.g_00731												Pran.g_01452																										
N10.HOG0000646	OG0000618	n0		Prab.g_00732												Pran.g_01451																										
N10.HOG0000647	OG0000619	n0		Prab.g_00733												Pran.g_01450																										
N10.HOG0000648	OG0000620	n0		Prab.g_00734												Pran.g_01449																										
N10.HOG0000649	OG0000621	n0		Prab.g_00735												Pran.g_01448																										
N10.HOG0000650	OG0000622	n0		Prab.g_00736												Pran.g_01447																										
N10.HOG0000651	OG0000623	n0		Prab.g_00737												Pran.g_01446																										
N10.HOG0000652	OG0000624	n0		Prab.g_00738												Pran.g_01445																										
N10.HOG0000653	OG0000625	n0		Prab.g_00739												Pran.g_01444																										
N10.HOG0000654	OG0000626	n0		Prab.g_00740												Pran.g_01443																										
N10.HOG0000655	OG0000627	n0		Prab.g_00741												Pran.g_01442																										
N10.HOG0000656	OG0000628	n0		Prab.g_00742												Pran.g_01441																										
N10.HOG0000657	OG0000629	n0		Prab.g_00743												Pran.g_01440																										
N10.HOG0000658	OG0000630	n0		Prab.g_00744												Pran.g_01439																										
N10.HOG0000659	OG0000631	n0		Prab.g_00746												Pran.g_01437																										
N10.HOG0000660	OG0000632	n0		Prab.g_00763												Pran.g_01420																										
N10.HOG0000661	OG0000633	n0		Prab.g_00768												Pran.g_01415																										
N10.HOG0000662	OG0000634	n0		Prab.g_00783												Pran.g_01400																										
N10.HOG0000663	OG0000635	n0		Prab.g_00804												Pran.g_01378																										
N10.HOG0000664	OG0000636	n0		Prab.g_00805												Pran.g_01377																										
N10.HOG0000665	OG0000637	n0		Prab.g_00806												Pran.g_01376																										
N10.HOG0000666	OG0000638	n0		Prab.g_00818												Pran.g_01365																										
N10.HOG0000667	OG0000639	n0		Prab.g_00827												Pran.g_01356																										
N10.HOG0000668	OG0000640	n0		Prab.g_00829												Pran.g_01354																										
N10.HOG0000669	OG0000641	n0		Prab.g_00831												Pran.g_01352																										
N10.HOG0000670	OG0000642	n0		Prab.g_00832												Pran.g_01351																										
N10.HOG0000671	OG0000643	n0		Prab.g_00833												Pran.g_01350																										
N10.HOG0000672	OG0000644	n0		Prab.g_00834												Pran.g_01349																										
N10.HOG0000673	OG0000645	n0		Prab.g_00835												Pran.g_01348																										
N10.HOG0000674	OG0000646	n0		Prab.g_00836												Pran.g_01347																										
N10.HOG0000675	OG0000647	n0		Prab.g_00837												Pran.g_01346																										
N10.HOG0000676	OG0000648	n0		Prab.g_00839												Pran.g_01344																										
N10.HOG0000677	OG0000649	n0		Prab.g_00840												Pran.g_01343																										
N10.HOG0000678	OG0000650	n0		Prab.g_00841												Pran.g_01342																										
N10.HOG0000679	OG0000651	n0		Prab.g_00842												Pran.g_01341																										
N10.HOG0000680	OG0000652	n0		Prab.g_00843												Pran.g_01340																										
N10.HOG0000681	OG0000653	n0		Prab.g_00844												Pran.g_01339																										
N10.HOG0000682	OG0000654	n0		Prab.g_00846												Pran.g_01337																										
N10.HOG0000683	OG0000655	n0		Prab.g_00848												Pran.g_01335																										
N10.HOG0000684	OG0000656	n0		Prab.g_00849												Pran.g_01334																										
N10.HOG0000685	OG0000657	n0		Prab.g_00850												Pran.g_01333																										
N10.HOG0000686	OG0000658	n0		Prab.g_00851												Pran.g_01332																										
N10.HOG0000687	OG0000659	n0		Prab.g_00852												Pran.g_01331																										
N10.HOG0000688	OG0000660	n0		Prab.g_00853												Pran.g_01330																										
N10.HOG0000689	OG0000661	n0		Prab.g_00854												Pran.g_01329																										
N10.HOG0000690	OG0000662	n0		Prab.g_00855												Pran.g_01328																										
N10.HOG0000691	OG0000663	n0		Prab.g_00856												Pran.g_01327																										
N10.HOG0000692	OG0000664	n0		Prab.g_00857												Pran.g_01326																										
N10.HOG0000693	OG0000665	n0		Prab.g_00858												Pran.g_01325																										
N10.HOG0000694	OG0000666	n0		Prab.g_00859												Pran.g_01324																										
N10.HOG0000695	OG0000667	n0		Prab.g_00860												Pran.g_01323																										
N10.HOG0000696	OG0000668	n0		Prab.g_00861												Pran.g_01322																										
N10.HOG0000697	OG0000669	n0		Prab.g_00863												Pran.g_01320																										
N10.HOG0000698	OG0000670	n0		Prab.g_00864												Pran.g_01319																										
N10.HOG0000699	OG0000671	n0		Prab.g_00865												Pran.g_01318																										
N10.HOG0000700	OG0000672	n0		Prab.g_00866												Pran.g_01317																										
N10.HOG0000701	OG0000673	n0		Prab.g_00867												Pran.g_01316																										
N10.HOG0000702	OG0000674	n0		Prab.g_00868												Pran.g_01315																										
