Orthogroup	Syaq	Prba
OG0000571	Syaq.g_01960	Prba.g_01743
OG0000572	Syaq.g_01977	Prba.g_01730
OG0000573	Syaq.g_01985	Prba.g_01725
OG0000574	Syaq.g_01986	Prba.g_01724
OG0000575	Syaq.g_01991	Prba.g_01720
OG0000576	Syaq.g_01993	Prba.g_01718
OG0000577	Syaq.g_01994	Prba.g_01717
OG0000578	Syaq.g_01995	Prba.g_01716
OG0000579	Syaq.g_01996	Prba.g_01715
OG0000580	Syaq.g_01997	Prba.g_01714
OG0000581	Syaq.g_02003	Prba.g_01712
OG0000582	Syaq.g_02012	Prba.g_01709
OG0000583	Syaq.g_02013	Prba.g_01708
OG0000584	Syaq.g_02014	Prba.g_01707
OG0000585	Syaq.g_02017	Prba.g_01705
OG0000586	Syaq.g_02018	Prba.g_01704
OG0000587	Syaq.g_02020	Prba.g_01703
OG0000588	Syaq.g_02043	Prba.g_01699
OG0000589	Syaq.g_02057	Prba.g_01696
OG0000590	Syaq.g_02058	Prba.g_01695
OG0000591	Syaq.g_02066	Prba.g_01692
OG0000592	Syaq.g_02067	Prba.g_01691
OG0000593	Syaq.g_02078	Prba.g_01685
OG0000594	Syaq.g_02079	Prba.g_01684
OG0000595	Syaq.g_02080	Prba.g_01683
OG0000596	Syaq.g_02085	Prba.g_01679
OG0000597	Syaq.g_02088	Prba.g_01677
OG0000598	Syaq.g_02089	Prba.g_01676
OG0000599	Syaq.g_02096	Prba.g_01673
OG0000600	Syaq.g_02097	Prba.g_01672
OG0000601	Syaq.g_02098	Prba.g_01671
OG0000602	Syaq.g_02104	Prba.g_01669
OG0000603	Syaq.g_02105	Prba.g_01668
OG0000604	Syaq.g_02107	Prba.g_01667
OG0000605	Syaq.g_02151	Prba.g_01666
OG0000606	Syaq.g_02231	Prba.g_01663
OG0000607	Syaq.g_02234	Prba.g_01660
OG0000608	Syaq.g_02235	Prba.g_01659
OG0000609	Syaq.g_02237	Prba.g_01658
OG0000610	Syaq.g_02244	Prba.g_01653
OG0000611	Syaq.g_02247	Prba.g_01650
OG0000612	Syaq.g_02248	Prba.g_01649
OG0000613	Syaq.g_00885	Prba.g_01644
OG0000614	Syaq.g_02588	Prba.g_01625
OG0000615	Syaq.g_02302	Prba.g_01617
OG0000616	Syaq.g_01168	Prba.g_01613
OG0000617	Syaq.g_00031	Prba.g_01588
OG0000618	Syaq.g_00032	Prba.g_01587
OG0000619	Syaq.g_00033	Prba.g_01586
OG0000620	Syaq.g_00038	Prba.g_01583
OG0000621	Syaq.g_00039	Prba.g_01582
OG0000622	Syaq.g_00040	Prba.g_01581
OG0000623	Syaq.g_00041	Prba.g_01580
OG0000624	Syaq.g_00042	Prba.g_01579
OG0000625	Syaq.g_00043	Prba.g_01578
OG0000626	Syaq.g_00044	Prba.g_01577
OG0000627	Syaq.g_02425	Prba.g_01576
OG0000628	Syaq.g_02426	Prba.g_01575
OG0000629	Syaq.g_02429	Prba.g_01574
OG0000630	Syaq.g_02433	Prba.g_01571
OG0000631	Syaq.g_02441	Prba.g_01508
OG0000632	Syaq.g_02442	Prba.g_01507
OG0000633	Syaq.g_02444	Prba.g_01506
OG0000634	Syaq.g_02336	Prba.g_01503
OG0000635	Syaq.g_02337	Prba.g_01502
OG0000636	Syaq.g_02339	Prba.g_01500
OG0000637	Syaq.g_02341	Prba.g_01498
OG0000638	Syaq.g_02342	Prba.g_01497
OG0000639	Syaq.g_02343	Prba.g_01496
OG0000640	Syaq.g_02344	Prba.g_01495
OG0000641	Syaq.g_02348	Prba.g_01491
OG0000642	Syaq.g_02349	Prba.g_01490
OG0000643	Syaq.g_02350	Prba.g_01489
OG0000644	Syaq.g_02351	Prba.g_01488
OG0000645	Syaq.g_02353	Prba.g_01487
OG0000646	Syaq.g_02356	Prba.g_01485
OG0000647	Syaq.g_02358	Prba.g_01484
OG0000648	Syaq.g_02360	Prba.g_01482
OG0000649	Syaq.g_02361	Prba.g_01481
OG0000650	Syaq.g_02362	Prba.g_01480
OG0000651	Syaq.g_02363	Prba.g_01479
OG0000652	Syaq.g_02364	Prba.g_01478
OG0000653	Syaq.g_02367	Prba.g_01476
OG0000654	Syaq.g_02368	Prba.g_01475
OG0000655	Syaq.g_02369	Prba.g_01474
OG0000656	Syaq.g_02372	Prba.g_01471
OG0000657	Syaq.g_02382	Prba.g_01463
OG0000658	Syaq.g_02385	Prba.g_01462
OG0000659	Syaq.g_02386	Prba.g_01461
OG0000660	Syaq.g_02390	Prba.g_01457
OG0000661	Syaq.g_02392	Prba.g_01455
OG0000662	Syaq.g_02394	Prba.g_01453
OG0000663	Syaq.g_02397	Prba.g_01451
OG0000664	Syaq.g_02400	Prba.g_01450
OG0000665	Syaq.g_02124	Prba.g_01446
OG0000666	Syaq.g_02117	Prba.g_01445
OG0000667	Syaq.g_02222	Prba.g_01441
OG0000668	Syaq.g_00068	Prba.g_01411
OG0000669	Syaq.g_02260	Prba.g_01404
OG0000670	Syaq.g_00079	Prba.g_01402
OG0000671	Syaq.g_02264	Prba.g_01400
OG0000672	Syaq.g_02267	Prba.g_01397
OG0000673	Syaq.g_02270	Prba.g_01394
OG0000674	Syaq.g_02272	Prba.g_01392
OG0000675	Syaq.g_02273	Prba.g_01391
OG0000676	Syaq.g_02275	Prba.g_01389
OG0000677	Syaq.g_02276	Prba.g_01388
OG0000678	Syaq.g_02282	Prba.g_01386
OG0000679	Syaq.g_02305	Prba.g_01382
OG0000680	Syaq.g_02306	Prba.g_01381
OG0000681	Syaq.g_02309	Prba.g_01379
OG0000682	Syaq.g_02310	Prba.g_01378
OG0000683	Syaq.g_02311	Prba.g_01377
OG0000684	Syaq.g_02315	Prba.g_01375
OG0000685	Syaq.g_02317	Prba.g_01373
OG0000686	Syaq.g_02318	Prba.g_01372
OG0000687	Syaq.g_02319	Prba.g_01371
OG0000688	Syaq.g_02325	Prba.g_01368
OG0000689	Syaq.g_02327	Prba.g_01367
OG0000690	Syaq.g_02328	Prba.g_01366
OG0000691	Syaq.g_02329	Prba.g_01365
OG0000692	Syaq.g_02330	Prba.g_01363
OG0000693	Syaq.g_02332	Prba.g_01362
OG0000694	Syaq.g_02333	Prba.g_01361
OG0000695	Syaq.g_02446	Prba.g_01359
OG0000696	Syaq.g_02447	Prba.g_01358
OG0000697	Syaq.g_02448	Prba.g_01357
OG0000698	Syaq.g_02451	Prba.g_01354
OG0000699	Syaq.g_02452	Prba.g_01353
OG0000700	Syaq.g_02453	Prba.g_01352
OG0000701	Syaq.g_02454	Prba.g_01351
OG0000702	Syaq.g_02467	Prba.g_01349
OG0000703	Syaq.g_02468	Prba.g_01348
OG0000704	Syaq.g_02470	Prba.g_01347
OG0000705	Syaq.g_02477	Prba.g_01343
OG0000706	Syaq.g_02478	Prba.g_01342
OG0000707	Syaq.g_02479	Prba.g_01341
OG0000708	Syaq.g_02482	Prba.g_01340
OG0000709	Syaq.g_02490	Prba.g_01336
OG0000710	Syaq.g_02494	Prba.g_01333
OG0000711	Syaq.g_02521	Prba.g_01316
OG0000712	Syaq.g_02523	Prba.g_01314
OG0000713	Syaq.g_02524	Prba.g_01313
OG0000714	Syaq.g_02527	Prba.g_01312
OG0000715	Syaq.g_02529	Prba.g_01310
OG0000716	Syaq.g_02533	Prba.g_01308
OG0000717	Syaq.g_02534	Prba.g_01307
OG0000718	Syaq.g_00072	Prba.g_01295
OG0000719	Syaq.g_00070	Prba.g_01293
OG0000720	Syaq.g_00057	Prba.g_01284
OG0000721	Syaq.g_00055	Prba.g_01282
OG0000722	Syaq.g_00054	Prba.g_01281
OG0000723	Syaq.g_00046	Prba.g_01278
OG0000724	Syaq.g_02685	Prba.g_01269
OG0000725	Syaq.g_02676	Prba.g_01263
OG0000726	Syaq.g_02675	Prba.g_01262
OG0000727	Syaq.g_02674	Prba.g_01261
OG0000728	Syaq.g_02672	Prba.g_01259
OG0000729	Syaq.g_01046	Prba.g_01214
OG0000730	Syaq.g_00561	Prba.g_00749
OG0000731	Syaq.g_00550	Prba.g_00745
OG0000732	Syaq.g_01098	Prba.g_00735
OG0000733	Syaq.g_01232	Prba.g_00096
OG0000734	Syaq.g_01479	Prba.g_00079
OG0000735	Syaq.g_00266	Prba.g_00077
OG0000736	Syaq.g_00265	Prba.g_00076
OG0000737	Syaq.g_00264	Prba.g_00075
OG0000738	Syaq.g_00258	Prba.g_00071
OG0000739	Syaq.g_00257	Prba.g_00070
OG0000740	Syaq.g_00256	Prba.g_00069
OG0000741	Syaq.g_00253	Prba.g_00068
OG0000742	Syaq.g_00250	Prba.g_00065
OG0000743	Syaq.g_00248	Prba.g_00063
OG0000744	Syaq.g_00247	Prba.g_00062
OG0000745	Syaq.g_00245	Prba.g_00060
OG0000746	Syaq.g_00242	Prba.g_00058
OG0000747	Syaq.g_00241	Prba.g_00057
OG0000748	Syaq.g_00227	Prba.g_00054
OG0000749	Syaq.g_00226	Prba.g_00053
OG0000750	Syaq.g_00225	Prba.g_00052
OG0000751	Syaq.g_00219	Prba.g_00050
OG0000752	Syaq.g_00217	Prba.g_00048
OG0000753	Syaq.g_00214	Prba.g_00045
OG0000754	Syaq.g_00209	Prba.g_00042
OG0000755	Syaq.g_00198	Prba.g_00039
OG0000756	Syaq.g_00197	Prba.g_00038
OG0000757	Syaq.g_00190	Prba.g_00032
OG0000758	Syaq.g_00189	Prba.g_00031
OG0000759	Syaq.g_00188	Prba.g_00030
OG0000760	Syaq.g_00187	Prba.g_00029
OG0000761	Syaq.g_00186	Prba.g_00028
OG0000762	Syaq.g_00183	Prba.g_00027
OG0000763	Syaq.g_00181	Prba.g_00025
OG0000764	Syaq.g_00180	Prba.g_00024
OG0000765	Syaq.g_00157	Prba.g_00015
OG0000766	Syaq.g_00156	Prba.g_00014
OG0000767	Syaq.g_00154	Prba.g_00012
OG0000768	Syaq.g_00153	Prba.g_00011
OG0000769	Syaq.g_00151	Prba.g_00009
OG0000770	Syaq.g_00148	Prba.g_00007
OG0000771	Syaq.g_02691	Prba.g_01084
OG0000772	Syaq.g_01887	Prba.g_01167
OG0000773	Syaq.g_00283	Prba.g_01183
OG0000774	Syaq.g_00288	Prba.g_01185
OG0000775	Syaq.g_00290	Prba.g_01187
OG0000776	Syaq.g_00291	Prba.g_01188
OG0000777	Syaq.g_00292	Prba.g_01189
OG0000778	Syaq.g_00293	Prba.g_01190
OG0000779	Syaq.g_00299	Prba.g_01194
OG0000780	Syaq.g_00304	Prba.g_01195
OG0000781	Syaq.g_00308	Prba.g_01198
OG0000782	Syaq.g_00309	Prba.g_01199
OG0000783	Syaq.g_00310	Prba.g_01200
OG0000784	Syaq.g_00311	Prba.g_01201
OG0000785	Syaq.g_00313	Prba.g_01203
OG0000786	Syaq.g_00328	Prba.g_01205
OG0000787	Syaq.g_00329	Prba.g_01206
OG0000788	Syaq.g_02099	Prba.g_00209
OG0000789	Syaq.g_02123	Prba.g_00206
OG0000790	Syaq.g_01758	Prba.g_00191
OG0000791	Syaq.g_01756	Prba.g_00189
OG0000792	Syaq.g_01755	Prba.g_00188
OG0000793	Syaq.g_01750	Prba.g_00185
OG0000794	Syaq.g_01749	Prba.g_00184
OG0000795	Syaq.g_01748	Prba.g_00183
OG0000796	Syaq.g_01744	Prba.g_00179
OG0000797	Syaq.g_01743	Prba.g_00178
OG0000799	Syaq.g_00341	Prba.g_00115
OG0000800	Syaq.g_00342	Prba.g_00114
OG0000801	Syaq.g_00343	Prba.g_00113
OG0000802	Syaq.g_00350	Prba.g_00111
OG0000803	Syaq.g_00353	Prba.g_00109
OG0000804	Syaq.g_00358	Prba.g_00108
OG0000805	Syaq.g_00360	Prba.g_00106
OG0000806	Syaq.g_00362	Prba.g_00720
OG0000807	Syaq.g_00364	Prba.g_00719
OG0000808	Syaq.g_00365	Prba.g_00718
OG0000809	Syaq.g_00369	Prba.g_00715
OG0000810	Syaq.g_00370	Prba.g_00714
OG0000811	Syaq.g_00378	Prba.g_00710
OG0000812	Syaq.g_00380	Prba.g_00708
OG0000813	Syaq.g_00381	Prba.g_00707
OG0000814	Syaq.g_00383	Prba.g_00705
OG0000815	Syaq.g_00384	Prba.g_00704
OG0000816	Syaq.g_00386	Prba.g_00702
OG0000817	Syaq.g_00387	Prba.g_00701
OG0000818	Syaq.g_00392	Prba.g_00696
OG0000819	Syaq.g_00393	Prba.g_00695
OG0000820	Syaq.g_00394	Prba.g_00694
OG0000821	Syaq.g_00400	Prba.g_00690
OG0000822	Syaq.g_00402	Prba.g_00689
OG0000823	Syaq.g_00403	Prba.g_00688
OG0000824	Syaq.g_00409	Prba.g_00685
OG0000825	Syaq.g_00410	Prba.g_00684
OG0000826	Syaq.g_00411	Prba.g_00683
OG0000827	Syaq.g_00412	Prba.g_00682
OG0000828	Syaq.g_00415	Prba.g_00679
OG0000829	Syaq.g_00416	Prba.g_00678
OG0000830	Syaq.g_00417	Prba.g_00677
OG0000831	Syaq.g_00419	Prba.g_00350
OG0000832	Syaq.g_01737	Prba.g_00344
OG0000833	Syaq.g_01725	Prba.g_00336
OG0000834	Syaq.g_01724	Prba.g_00335
OG0000835	Syaq.g_01723	Prba.g_00334
OG0000836	Syaq.g_01720	Prba.g_00333
OG0000837	Syaq.g_01719	Prba.g_00332
OG0000838	Syaq.g_01715	Prba.g_00330
OG0000839	Syaq.g_01714	Prba.g_00329
OG0000840	Syaq.g_01713	Prba.g_00328
OG0000841	Syaq.g_01712	Prba.g_00327
OG0000842	Syaq.g_01711	Prba.g_00326
OG0000843	Syaq.g_01710	Prba.g_00325
OG0000844	Syaq.g_01708	Prba.g_00324
OG0000845	Syaq.g_01707	Prba.g_00323
OG0000846	Syaq.g_01706	Prba.g_00322
OG0000847	Syaq.g_01705	Prba.g_00321
OG0000848	Syaq.g_01703	Prba.g_00320
OG0000849	Syaq.g_01702	Prba.g_00319
OG0000850	Syaq.g_01699	Prba.g_00317
OG0000851	Syaq.g_01696	Prba.g_00316
OG0000852	Syaq.g_01695	Prba.g_00315
OG0000853	Syaq.g_01691	Prba.g_00311
OG0000854	Syaq.g_01689	Prba.g_00309
OG0000855	Syaq.g_01688	Prba.g_00308
OG0000856	Syaq.g_02069	Prba.g_00293
OG0000857	Syaq.g_02357	Prba.g_00266
OG0000858	Syaq.g_01682	Prba.g_00232
OG0000859	Syaq.g_01681	Prba.g_00231
OG0000860	Syaq.g_01671	Prba.g_00618
OG0000861	Syaq.g_01670	Prba.g_00617
OG0000862	Syaq.g_01668	Prba.g_00616
OG0000863	Syaq.g_01665	Prba.g_00614
OG0000864	Syaq.g_01664	Prba.g_00613
OG0000865	Syaq.g_01663	Prba.g_00612
OG0000866	Syaq.g_01662	Prba.g_00611
OG0000867	Syaq.g_01661	Prba.g_00610
OG0000868	Syaq.g_01659	Prba.g_00609
OG0000869	Syaq.g_01656	Prba.g_00605
OG0000870	Syaq.g_01651	Prba.g_00600
OG0000871	Syaq.g_01650	Prba.g_00599
OG0000872	Syaq.g_01644	Prba.g_00598
OG0000873	Syaq.g_01641	Prba.g_00595
OG0000874	Syaq.g_01637	Prba.g_00592
OG0000875	Syaq.g_01633	Prba.g_00591
OG0000876	Syaq.g_01631	Prba.g_00590
OG0000877	Syaq.g_01628	Prba.g_00588
OG0000878	Syaq.g_01627	Prba.g_00587
OG0000879	Syaq.g_01626	Prba.g_00586
OG0000880	Syaq.g_01625	Prba.g_00585
OG0000881	Syaq.g_01621	Prba.g_00581
OG0000882	Syaq.g_01616	Prba.g_00576
OG0000883	Syaq.g_01613	Prba.g_00574
OG0000884	Syaq.g_01611	Prba.g_00573
OG0000885	Syaq.g_01610	Prba.g_00572
OG0000886	Syaq.g_01609	Prba.g_00571
OG0000887	Syaq.g_01608	Prba.g_00570
OG0000888	Syaq.g_01606	Prba.g_00568
OG0000889	Syaq.g_01604	Prba.g_00566
OG0000890	Syaq.g_01597	Prba.g_00565
OG0000891	Syaq.g_01596	Prba.g_00564
OG0000892	Syaq.g_01594	Prba.g_00352
OG0000893	Syaq.g_00695	Prba.g_00357
OG0000894	Syaq.g_00692	Prba.g_00359
OG0000895	Syaq.g_00688	Prba.g_00362
OG0000896	Syaq.g_00687	Prba.g_00363
OG0000897	Syaq.g_00685	Prba.g_00365
OG0000898	Syaq.g_00684	Prba.g_00366
OG0000899	Syaq.g_00683	Prba.g_00367
OG0000900	Syaq.g_00682	Prba.g_00368
OG0000901	Syaq.g_00677	Prba.g_00371
OG0000902	Syaq.g_00671	Prba.g_00373
OG0000903	Syaq.g_00655	Prba.g_00376
OG0000904	Syaq.g_00660	Prba.g_00378
OG0000905	Syaq.g_00666	Prba.g_00383
OG0000906	Syaq.g_00669	Prba.g_00384
OG0000907	Syaq.g_00653	Prba.g_00387
OG0000908	Syaq.g_00650	Prba.g_00390
OG0000909	Syaq.g_00649	Prba.g_00391
OG0000910	Syaq.g_00648	Prba.g_00392
OG0000911	Syaq.g_00646	Prba.g_00394
OG0000912	Syaq.g_00645	Prba.g_00395
OG0000913	Syaq.g_00644	Prba.g_00396
OG0000914	Syaq.g_00643	Prba.g_00397
OG0000915	Syaq.g_00641	Prba.g_00398
OG0000916	Syaq.g_00640	Prba.g_00399
OG0000917	Syaq.g_00639	Prba.g_00400
OG0000918	Syaq.g_00638	Prba.g_00401
OG0000919	Syaq.g_00637	Prba.g_00402
OG0000920	Syaq.g_00636	Prba.g_00403
OG0000921	Syaq.g_00635	Prba.g_00404
OG0000922	Syaq.g_00634	Prba.g_00405
OG0000923	Syaq.g_00630	Prba.g_00409
OG0000924	Syaq.g_00629	Prba.g_00410
OG0000925	Syaq.g_00628	Prba.g_00411
OG0000926	Syaq.g_00627	Prba.g_00412
OG0000927	Syaq.g_00625	Prba.g_00414
OG0000928	Syaq.g_00624	Prba.g_00415
OG0000929	Syaq.g_00623	Prba.g_00416
OG0000930	Syaq.g_00622	Prba.g_00417
OG0000931	Syaq.g_00621	Prba.g_00418
OG0000932	Syaq.g_00620	Prba.g_00419
OG0000933	Syaq.g_00614	Prba.g_00423
OG0000934	Syaq.g_00612	Prba.g_00425
OG0000935	Syaq.g_00611	Prba.g_00426
OG0000936	Syaq.g_00610	Prba.g_00427
OG0000937	Syaq.g_00609	Prba.g_00428
OG0000938	Syaq.g_00606	Prba.g_00430
OG0000939	Syaq.g_00604	Prba.g_00431
OG0000940	Syaq.g_00597	Prba.g_00438
OG0000941	Syaq.g_00595	Prba.g_01049
OG0000942	Syaq.g_00593	Prba.g_01051
OG0000943	Syaq.g_00592	Prba.g_01052
OG0000944	Syaq.g_00590	Prba.g_01053
OG0000945	Syaq.g_00588	Prba.g_01054
OG0000946	Syaq.g_00580	Prba.g_01059
OG0000947	Syaq.g_00577	Prba.g_01061
OG0000948	Syaq.g_00576	Prba.g_01062
OG0000949	Syaq.g_00971	Prba.g_01065
OG0000950	Syaq.g_00984	Prba.g_01070
OG0000951	Syaq.g_00991	Prba.g_01074
OG0000952	Syaq.g_01002	Prba.g_01078
OG0000953	Syaq.g_01006	Prba.g_00753
OG0000954	Syaq.g_01012	Prba.g_00757
OG0000955	Syaq.g_01013	Prba.g_00758
OG0000956	Syaq.g_01015	Prba.g_00760
OG0000957	Syaq.g_01026	Prba.g_00766
OG0000958	Syaq.g_01027	Prba.g_00767
OG0000959	Syaq.g_01031	Prba.g_00771
OG0000960	Syaq.g_01032	Prba.g_00772
OG0000961	Syaq.g_01043	Prba.g_00774
OG0000962	Syaq.g_01045	Prba.g_00776
OG0000963	Syaq.g_01049	Prba.g_00780
OG0000964	Syaq.g_01050	Prba.g_00781
OG0000965	Syaq.g_01051	Prba.g_00782
OG0000966	Syaq.g_01060	Prba.g_00789
OG0000967	Syaq.g_01067	Prba.g_00794
OG0000968	Syaq.g_01071	Prba.g_00796
OG0000969	Syaq.g_01078	Prba.g_00797
OG0000970	Syaq.g_01079	Prba.g_00798
OG0000971	Syaq.g_01081	Prba.g_00799
OG0000972	Syaq.g_01082	Prba.g_00800
OG0000973	Syaq.g_01083	Prba.g_00801
OG0000974	Syaq.g_01084	Prba.g_00802
OG0000975	Syaq.g_01085	Prba.g_00803
OG0000976	Syaq.g_01086	Prba.g_00804
OG0000977	Syaq.g_01088	Prba.g_00805
OG0000978	Syaq.g_01091	Prba.g_00806
OG0000979	Syaq.g_01094	Prba.g_00809
OG0000980	Syaq.g_01097	Prba.g_00811
OG0000981	Syaq.g_01100	Prba.g_00813
OG0000982	Syaq.g_01263	Prba.g_00815
OG0000983	Syaq.g_01262	Prba.g_00816
OG0000984	Syaq.g_01261	Prba.g_00817
OG0000985	Syaq.g_01257	Prba.g_00820
OG0000986	Syaq.g_01253	Prba.g_00822
OG0000987	Syaq.g_01251	Prba.g_00823
OG0000988	Syaq.g_01245	Prba.g_00826
OG0000989	Syaq.g_01239	Prba.g_00830
OG0000990	Syaq.g_01229	Prba.g_00833
OG0000991	Syaq.g_01225	Prba.g_00834
OG0000992	Syaq.g_01222	Prba.g_00836
OG0000993	Syaq.g_01221	Prba.g_00837
OG0000994	Syaq.g_01218	Prba.g_00838
OG0000995	Syaq.g_01212	Prba.g_00842
OG0000996	Syaq.g_01193	Prba.g_00843
OG0000997	Syaq.g_01184	Prba.g_00844
OG0000998	Syaq.g_01182	Prba.g_00846
OG0000999	Syaq.g_01181	Prba.g_00847
OG0001000	Syaq.g_01177	Prba.g_01778
OG0001001	Syaq.g_01172	Prba.g_01780
OG0001002	Syaq.g_01165	Prba.g_01784
OG0001003	Syaq.g_01163	Prba.g_01785
OG0001004	Syaq.g_01162	Prba.g_01786
OG0001005	Syaq.g_01161	Prba.g_01787
OG0001006	Syaq.g_01152	Prba.g_01791
OG0001007	Syaq.g_01150	Prba.g_01793
OG0001008	Syaq.g_00500	Prba.g_01024
OG0001009	Syaq.g_01118	Prba.g_01820
OG0001010	Syaq.g_01117	Prba.g_01821
OG0001011	Syaq.g_01115	Prba.g_01822
OG0001012	Syaq.g_01267	Prba.g_01837
OG0001013	Syaq.g_01289	Prba.g_01842
OG0001014	Syaq.g_01295	Prba.g_01845
OG0001015	Syaq.g_01296	Prba.g_01846
OG0001016	Syaq.g_01554	Prba.g_01861
OG0001017	Syaq.g_01548	Prba.g_01865
OG0001018	Syaq.g_01546	Prba.g_01868
OG0001019	Syaq.g_01524	Prba.g_01877
OG0001020	Syaq.g_01510	Prba.g_01878
OG0001021	Syaq.g_01506	Prba.g_01879
OG0001022	Syaq.g_01501	Prba.g_01882
OG0001023	Syaq.g_01500	Prba.g_01883
OG0001024	Syaq.g_01496	Prba.g_01886
OG0001025	Syaq.g_01490	Prba.g_01892
OG0001026	Syaq.g_01477	Prba.g_01899
OG0001027	Syaq.g_01474	Prba.g_01900
OG0001028	Syaq.g_01472	Prba.g_01902
OG0001029	Syaq.g_01470	Prba.g_01903
OG0001030	Syaq.g_01450	Prba.g_01918
OG0001031	Syaq.g_01378	Prba.g_00642
OG0001032	Syaq.g_01376	Prba.g_00643
OG0001033	Syaq.g_01344	Prba.g_00664
OG0001034	Syaq.g_01579	Prba.g_00455
OG0001035	Syaq.g_00726	Prba.g_00473
OG0001036	Syaq.g_00731	Prba.g_00477
OG0001037	Syaq.g_00733	Prba.g_00478
OG0001038	Syaq.g_00761	Prba.g_00495
OG0001039	Syaq.g_00764	Prba.g_00498
OG0001040	Syaq.g_00767	Prba.g_00500
OG0001041	Syaq.g_00772	Prba.g_00504
OG0001042	Syaq.g_00858	Prba.g_00520
OG0001044	Syaq.g_00560	Prba.g_00549
OG0001045	Syaq.g_00547	Prba.g_00558
OG0001046	Syaq.g_02509	Prba.g_00873
OG0001047	Syaq.g_00498	Prba.g_01022
OG0001048	Syaq.g_00497	Prba.g_01021
OG0001049	Syaq.g_00494	Prba.g_01019
OG0001050	Syaq.g_00493	Prba.g_01018
OG0001051	Syaq.g_00492	Prba.g_01017
OG0001052	Syaq.g_00446	Prba.g_00990
OG0001053	Syaq.g_01775	Prba.g_00978
OG0001054	Syaq.g_01794	Prba.g_00963
OG0001055	Syaq.g_01815	Prba.g_00944
OG0001056	Syaq.g_01843	Prba.g_00925
OG0001057	Syaq.g_00334	Prba.g_01774
OG0001058	Syaq.g_01931	Prba.g_01766
OG0001059	Syaq.g_01935	Prba.g_01762
OG0001060	Syaq.g_01941	Prba.g_01755
OG0001061	Syaq.g_01961	Prba.g_01742
OG0001062	Syaq.g_01963	Prba.g_01740
OG0001063	Syaq.g_01968	Prba.g_01738
OG0001064	Syaq.g_01969	Prba.g_01737
OG0001065	Syaq.g_01970	Prba.g_01736
OG0001066	Syaq.g_01971	Prba.g_01735
OG0001067	Syaq.g_01972	Prba.g_01734
OG0001068	Syaq.g_01973	Prba.g_01733
OG0001069	Syaq.g_01974	Prba.g_01732
OG0001070	Syaq.g_01978	Prba.g_01729
OG0001071	Syaq.g_01979	Prba.g_01728
OG0001072	Syaq.g_01983	Prba.g_01727
OG0001073	Syaq.g_01998	Prba.g_01713
OG0001074	Syaq.g_02132	Prba.g_01702
OG0001075	Syaq.g_02025	Prba.g_01701
OG0001076	Syaq.g_02060	Prba.g_01693
OG0001077	Syaq.g_02071	Prba.g_01689
OG0001078	Syaq.g_02083	Prba.g_01681
OG0001079	Syaq.g_02100	Prba.g_01670
OG0001080	Syaq.g_02161	Prba.g_01664
OG0001081	Syaq.g_02232	Prba.g_01662
OG0001082	Syaq.g_02233	Prba.g_01661
OG0001083	Syaq.g_02240	Prba.g_01656
OG0001084	Syaq.g_02241	Prba.g_01655
OG0001085	Syaq.g_02251	Prba.g_01647
OG0001086	Syaq.g_02253	Prba.g_01646
OG0001087	Syaq.g_02574	Prba.g_01629
OG0001088	Syaq.g_02576	Prba.g_01628
OG0001089	Syaq.g_02604	Prba.g_01620
OG0001090	Syaq.g_00024	Prba.g_01593
OG0001091	Syaq.g_00027	Prba.g_01591
OG0001092	Syaq.g_00029	Prba.g_01590
OG0001093	Syaq.g_00035	Prba.g_01585
OG0001094	Syaq.g_02334	Prba.g_01505
OG0001095	Syaq.g_02354	Prba.g_01486
OG0001096	Syaq.g_02370	Prba.g_01473
OG0001097	Syaq.g_02393	Prba.g_01454
OG0001098	Syaq.g_02415	Prba.g_01439
OG0001099	Syaq.g_01471	Prba.g_01407
OG0001100	Syaq.g_02262	Prba.g_01403
OG0001101	Syaq.g_02263	Prba.g_01401
OG0001102	Syaq.g_02266	Prba.g_01398
OG0001103	Syaq.g_02268	Prba.g_01396
OG0001104	Syaq.g_02316	Prba.g_01374
OG0001105	Syaq.g_02320	Prba.g_01370
OG0001106	Syaq.g_02471	Prba.g_01346
OG0001108	Syaq.g_02491	Prba.g_01335
OG0001109	Syaq.g_02493	Prba.g_01334
OG0001110	Syaq.g_02495	Prba.g_01332
OG0001111	Syaq.g_02497	Prba.g_01331
OG0001112	Syaq.g_02499	Prba.g_01330
OG0001113	Syaq.g_02539	Prba.g_01329
OG0001114	Syaq.g_02500	Prba.g_01328
OG0001115	Syaq.g_02504	Prba.g_01326
OG0001116	Syaq.g_02506	Prba.g_01325
OG0001117	Syaq.g_02507	Prba.g_01324
OG0001118	Syaq.g_02508	Prba.g_01323
OG0001119	Syaq.g_02510	Prba.g_01322
OG0001120	Syaq.g_02514	Prba.g_01320
OG0001121	Syaq.g_01919	Prba.g_00099, Prba.g_01317
OG0001122	Syaq.g_00069	Prba.g_01292
OG0001123	Syaq.g_00061	Prba.g_01288
OG0001124	Syaq.g_00060	Prba.g_01286
OG0001125	Syaq.g_00058	Prba.g_01285
OG0001126	Syaq.g_02693	Prba.g_01275
OG0001127	Syaq.g_02692	Prba.g_01274
OG0001128	Syaq.g_02689	Prba.g_01272
OG0001129	Syaq.g_02687	Prba.g_01271
OG0001130	Syaq.g_02686	Prba.g_01270
OG0001131	Syaq.g_02284	Prba.g_01234
OG0001132	Syaq.g_01872	Prba.g_01225
