Orthogroup	Syaq	Syaa
OG0000537	Syaq.g_01786	Syaa.g_02038
OG0000538	Syaq.g_01798	Syaa.g_02027
OG0000539	Syaq.g_01799	Syaa.g_02026
OG0000540	Syaq.g_01800	Syaa.g_02025
OG0000541	Syaq.g_01801	Syaa.g_02024
OG0000542	Syaq.g_01804	Syaa.g_02021
OG0000543	Syaq.g_01806	Syaa.g_02019
OG0000544	Syaq.g_01807	Syaa.g_02018
OG0000545	Syaq.g_01809	Syaa.g_02016
OG0000546	Syaq.g_01811	Syaa.g_02014
OG0000547	Syaq.g_01813	Syaa.g_02012
OG0000548	Syaq.g_01814	Syaa.g_02011
OG0000549	Syaq.g_01819	Syaa.g_02003
OG0000550	Syaq.g_01824	Syaa.g_01998
OG0000551	Syaq.g_01829	Syaa.g_01993
OG0000552	Syaq.g_01830	Syaa.g_01992
OG0000553	Syaq.g_01834	Syaa.g_01990
OG0000554	Syaq.g_01839	Syaa.g_01979
OG0000555	Syaq.g_01857	Syaa.g_01961
OG0000556	Syaq.g_01925	Syaa.g_01957
OG0000557	Syaq.g_01927	Syaa.g_01955
OG0000558	Syaq.g_01929	Syaa.g_01953
OG0000559	Syaq.g_01933	Syaa.g_01949
OG0000560	Syaq.g_01936	Syaa.g_01946
OG0000561	Syaq.g_01937	Syaa.g_01945
OG0000562	Syaq.g_01938	Syaa.g_01944
OG0000563	Syaq.g_01939	Syaa.g_01943
OG0000564	Syaq.g_01940	Syaa.g_01942
OG0000565	Syaq.g_01943	Syaa.g_01939
OG0000566	Syaq.g_01947	Syaa.g_01935
OG0000567	Syaq.g_01951	Syaa.g_01931
OG0000568	Syaq.g_01954	Syaa.g_01928
OG0000569	Syaq.g_01955	Syaa.g_01925
OG0000570	Syaq.g_01956	Syaa.g_01924
OG0000571	Syaq.g_01960	Syaa.g_01920
OG0000572	Syaq.g_01977	Syaa.g_01904
OG0000573	Syaq.g_01985	Syaa.g_01896
OG0000574	Syaq.g_01986	Syaa.g_01895
OG0000575	Syaq.g_01991	Syaa.g_01891
OG0000576	Syaq.g_01993	Syaa.g_01889
OG0000577	Syaq.g_01994	Syaa.g_01888
OG0000578	Syaq.g_01995	Syaa.g_01887
OG0000579	Syaq.g_01996	Syaa.g_01886
OG0000580	Syaq.g_01997	Syaa.g_01885
OG0000581	Syaq.g_02003	Syaa.g_01879
OG0000582	Syaq.g_02012	Syaa.g_01687
OG0000583	Syaq.g_02013	Syaa.g_01686
OG0000584	Syaq.g_02014	Syaa.g_01685
OG0000585	Syaq.g_02017	Syaa.g_01683
OG0000586	Syaq.g_02018	Syaa.g_01682
OG0000587	Syaq.g_02020	Syaa.g_01680
OG0000588	Syaq.g_02043	Syaa.g_01666
OG0000589	Syaq.g_02057	Syaa.g_01662
OG0000590	Syaq.g_02058	Syaa.g_01661
OG0000591	Syaq.g_02066	Syaa.g_01653
OG0000592	Syaq.g_02067	Syaa.g_01652
OG0000593	Syaq.g_02078	Syaa.g_01638
OG0000594	Syaq.g_02079	Syaa.g_01637
OG0000595	Syaq.g_02080	Syaa.g_01636
OG0000596	Syaq.g_02085	Syaa.g_01630
OG0000597	Syaq.g_02088	Syaa.g_01627
OG0000598	Syaq.g_02089	Syaa.g_01626
OG0000599	Syaq.g_02096	Syaa.g_01623
OG0000600	Syaq.g_02097	Syaa.g_01622
OG0000601	Syaq.g_02098	Syaa.g_01621
OG0000602	Syaq.g_02104	Syaa.g_01616
OG0000603	Syaq.g_02105	Syaa.g_01615
OG0000604	Syaq.g_02107	Syaa.g_01612
OG0000605	Syaq.g_02151	Syaa.g_01447
OG0000606	Syaq.g_02231	Syaa.g_01055
OG0000607	Syaq.g_02234	Syaa.g_01058
OG0000608	Syaq.g_02235	Syaa.g_01059
OG0000609	Syaq.g_02237	Syaa.g_01061
OG0000610	Syaq.g_02244	Syaa.g_01068
OG0000611	Syaq.g_02247	Syaa.g_01071
OG0000612	Syaq.g_02248	Syaa.g_01072
OG0000613	Syaq.g_00885	Syaa.g_00199
OG0000614	Syaq.g_02588	Syaa.g_00906
OG0000615	Syaq.g_02302	Syaa.g_01113
OG0000616	Syaq.g_01168	Syaa.g_02742
OG0000617	Syaq.g_00031	Syaa.g_01244
OG0000618	Syaq.g_00032	Syaa.g_01245
OG0000619	Syaq.g_00033	Syaa.g_01246
OG0000620	Syaq.g_00038	Syaa.g_01259
OG0000621	Syaq.g_00039	Syaa.g_01260
OG0000622	Syaq.g_00040	Syaa.g_01261
OG0000623	Syaq.g_00041	Syaa.g_01262
OG0000624	Syaq.g_00042	Syaa.g_01264
OG0000625	Syaq.g_00043	Syaa.g_01265
OG0000626	Syaq.g_00044	Syaa.g_01266
OG0000627	Syaq.g_02425	Syaa.g_01414
OG0000628	Syaq.g_02426	Syaa.g_01413
OG0000629	Syaq.g_02429	Syaa.g_01410
OG0000630	Syaq.g_02433	Syaa.g_01406
OG0000631	Syaq.g_02441	Syaa.g_01400
OG0000632	Syaq.g_02442	Syaa.g_01399
OG0000633	Syaq.g_02444	Syaa.g_01397
OG0000634	Syaq.g_02336	Syaa.g_01150
OG0000635	Syaq.g_02337	Syaa.g_01151
OG0000636	Syaq.g_02339	Syaa.g_01153
OG0000637	Syaq.g_02341	Syaa.g_01155
OG0000638	Syaq.g_02342	Syaa.g_01156
OG0000639	Syaq.g_02343	Syaa.g_01157
OG0000640	Syaq.g_02344	Syaa.g_01158
OG0000641	Syaq.g_02348	Syaa.g_01162
OG0000642	Syaq.g_02349	Syaa.g_01163
OG0000643	Syaq.g_02350	Syaa.g_01165
OG0000644	Syaq.g_02351	Syaa.g_01166
OG0000645	Syaq.g_02353	Syaa.g_01184
OG0000646	Syaq.g_02356	Syaa.g_01187
OG0000647	Syaq.g_02358	Syaa.g_01189
OG0000648	Syaq.g_02360	Syaa.g_01191
OG0000649	Syaq.g_02361	Syaa.g_01192
OG0000650	Syaq.g_02362	Syaa.g_01193
OG0000651	Syaq.g_02363	Syaa.g_01194
OG0000652	Syaq.g_02364	Syaa.g_01195
OG0000653	Syaq.g_02367	Syaa.g_01197
OG0000654	Syaq.g_02368	Syaa.g_01198
OG0000655	Syaq.g_02369	Syaa.g_01199
OG0000656	Syaq.g_02372	Syaa.g_01202
OG0000657	Syaq.g_02382	Syaa.g_00838
OG0000658	Syaq.g_02385	Syaa.g_00836
OG0000659	Syaq.g_02386	Syaa.g_00835
OG0000660	Syaq.g_02390	Syaa.g_00831
OG0000661	Syaq.g_02392	Syaa.g_00829
OG0000662	Syaq.g_02394	Syaa.g_00827
OG0000663	Syaq.g_02397	Syaa.g_00824
OG0000664	Syaq.g_02400	Syaa.g_00823
OG0000665	Syaq.g_02124	Syaa.g_01442
OG0000666	Syaq.g_02117	Syaa.g_01448
OG0000668	Syaq.g_00068	Syaa.g_01300
OG0000669	Syaq.g_02260	Syaa.g_01084
OG0000670	Syaq.g_00079	Syaa.g_01087
OG0000671	Syaq.g_02264	Syaa.g_01089
OG0000672	Syaq.g_02267	Syaa.g_01092
OG0000673	Syaq.g_02270	Syaa.g_01095
OG0000674	Syaq.g_02272	Syaa.g_01097
OG0000675	Syaq.g_02273	Syaa.g_01098
OG0000676	Syaq.g_02275	Syaa.g_01100
OG0000677	Syaq.g_02276	Syaa.g_01101
OG0000678	Syaq.g_02282	Syaa.g_01106
OG0000679	Syaq.g_02305	Syaa.g_01116
OG0000680	Syaq.g_02306	Syaa.g_01117
OG0000681	Syaq.g_02309	Syaa.g_01120
OG0000682	Syaq.g_02310	Syaa.g_01121
OG0000683	Syaq.g_02311	Syaa.g_01122
OG0000684	Syaq.g_02315	Syaa.g_01132
OG0000685	Syaq.g_02317	Syaa.g_01134
OG0000686	Syaq.g_02318	Syaa.g_01135
OG0000687	Syaq.g_02319	Syaa.g_01136
OG0000688	Syaq.g_02325	Syaa.g_01140
OG0000689	Syaq.g_02327	Syaa.g_01142
OG0000690	Syaq.g_02328	Syaa.g_01143
OG0000691	Syaq.g_02329	Syaa.g_01144
OG0000692	Syaq.g_02330	Syaa.g_01145
OG0000693	Syaq.g_02332	Syaa.g_01146
OG0000694	Syaq.g_02333	Syaa.g_01147
OG0000695	Syaq.g_02446	Syaa.g_01395
OG0000696	Syaq.g_02447	Syaa.g_01394
OG0000697	Syaq.g_02448	Syaa.g_01392
OG0000698	Syaq.g_02451	Syaa.g_01389
OG0000699	Syaq.g_02452	Syaa.g_01387
OG0000700	Syaq.g_02453	Syaa.g_01386
OG0000701	Syaq.g_02454	Syaa.g_01385
OG0000702	Syaq.g_02467	Syaa.g_01376
OG0000703	Syaq.g_02468	Syaa.g_01375
OG0000704	Syaq.g_02470	Syaa.g_01373
OG0000705	Syaq.g_02477	Syaa.g_01365
OG0000706	Syaq.g_02478	Syaa.g_01364
OG0000707	Syaq.g_02479	Syaa.g_01363
OG0000708	Syaq.g_02482	Syaa.g_01360
OG0000709	Syaq.g_02490	Syaa.g_01351
OG0000710	Syaq.g_02494	Syaa.g_01348
OG0000711	Syaq.g_02521	Syaa.g_01320
OG0000712	Syaq.g_02523	Syaa.g_01318
OG0000713	Syaq.g_02524	Syaa.g_01317
OG0000714	Syaq.g_02527	Syaa.g_01315
OG0000715	Syaq.g_02529	Syaa.g_01313
OG0000716	Syaq.g_02533	Syaa.g_01309
OG0000717	Syaq.g_02534	Syaa.g_01308
OG0000718	Syaq.g_00072	Syaa.g_01304
OG0000719	Syaq.g_00070	Syaa.g_01302
OG0000720	Syaq.g_00057	Syaa.g_01289
OG0000721	Syaq.g_00055	Syaa.g_01287
OG0000722	Syaq.g_00054	Syaa.g_01286
OG0000723	Syaq.g_00046	Syaa.g_01268
OG0000724	Syaq.g_02685	Syaa.g_00872
OG0000725	Syaq.g_02676	Syaa.g_00882
OG0000726	Syaq.g_02675	Syaa.g_00883
OG0000727	Syaq.g_02674	Syaa.g_00884
OG0000728	Syaq.g_02672	Syaa.g_00886
OG0000729	Syaq.g_01046	Syaa.g_00100
OG0000730	Syaq.g_00561	Syaa.g_02185
OG0000731	Syaq.g_00550	Syaa.g_02173
OG0000732	Syaq.g_01098	Syaa.g_00054
OG0000733	Syaq.g_01232	Syaa.g_02621
OG0000734	Syaq.g_01479	Syaa.g_02388
OG0000735	Syaq.g_00266	Syaa.g_00754
OG0000736	Syaq.g_00265	Syaa.g_00755
OG0000737	Syaq.g_00264	Syaa.g_00756
OG0000738	Syaq.g_00258	Syaa.g_00761
OG0000739	Syaq.g_00257	Syaa.g_00762
OG0000740	Syaq.g_00256	Syaa.g_00763
OG0000741	Syaq.g_00253	Syaa.g_00766
OG0000742	Syaq.g_00250	Syaa.g_00769
OG0000743	Syaq.g_00248	Syaa.g_00771
OG0000744	Syaq.g_00247	Syaa.g_00772
OG0000745	Syaq.g_00245	Syaa.g_00774
OG0000746	Syaq.g_00242	Syaa.g_00776
OG0000747	Syaq.g_00241	Syaa.g_00777
OG0000748	Syaq.g_00227	Syaa.g_00787
OG0000749	Syaq.g_00226	Syaa.g_00789
OG0000750	Syaq.g_00225	Syaa.g_00790
OG0000751	Syaq.g_00219	Syaa.g_00797
OG0000752	Syaq.g_00217	Syaa.g_00799
OG0000753	Syaq.g_00214	Syaa.g_00802
OG0000754	Syaq.g_00209	Syaa.g_01025
OG0000755	Syaq.g_00198	Syaa.g_01005
OG0000756	Syaq.g_00197	Syaa.g_01004
OG0000757	Syaq.g_00190	Syaa.g_00996
OG0000758	Syaq.g_00189	Syaa.g_00995
OG0000759	Syaq.g_00188	Syaa.g_00994
OG0000760	Syaq.g_00187	Syaa.g_00993
OG0000761	Syaq.g_00186	Syaa.g_00992
OG0000762	Syaq.g_00183	Syaa.g_00988
OG0000763	Syaq.g_00181	Syaa.g_00986
OG0000764	Syaq.g_00180	Syaa.g_00985
OG0000765	Syaq.g_00157	Syaa.g_00968
OG0000766	Syaq.g_00156	Syaa.g_00967
OG0000767	Syaq.g_00154	Syaa.g_00965
OG0000768	Syaq.g_00153	Syaa.g_00964
OG0000769	Syaq.g_00151	Syaa.g_00962
OG0000770	Syaq.g_00148	Syaa.g_00959
OG0000771	Syaq.g_02691	Syaa.g_00866
OG0000772	Syaq.g_01887	Syaa.g_01526
OG0000773	Syaq.g_00283	Syaa.g_00749
OG0000774	Syaq.g_00288	Syaa.g_00745
OG0000775	Syaq.g_00290	Syaa.g_00742
OG0000776	Syaq.g_00291	Syaa.g_00741
OG0000777	Syaq.g_00292	Syaa.g_00740
OG0000778	Syaq.g_00293	Syaa.g_00739
OG0000779	Syaq.g_00299	Syaa.g_00733
OG0000780	Syaq.g_00304	Syaa.g_00730
OG0000781	Syaq.g_00308	Syaa.g_00726
OG0000782	Syaq.g_00309	Syaa.g_00725
OG0000783	Syaq.g_00310	Syaa.g_00724
OG0000784	Syaq.g_00311	Syaa.g_00723
OG0000785	Syaq.g_00313	Syaa.g_00721
OG0000786	Syaq.g_00328	Syaa.g_01875
OG0000787	Syaq.g_00329	Syaa.g_01876
OG0000788	Syaq.g_02099	Syaa.g_01620
OG0000789	Syaq.g_02123	Syaa.g_01434
OG0000790	Syaq.g_01758	Syaa.g_02064
OG0000791	Syaq.g_01756	Syaa.g_02066
OG0000792	Syaq.g_01755	Syaa.g_02067
OG0000793	Syaq.g_01750	Syaa.g_02072
OG0000794	Syaq.g_01749	Syaa.g_02073
OG0000795	Syaq.g_01748	Syaa.g_02074
OG0000796	Syaq.g_01744	Syaa.g_02078
OG0000797	Syaq.g_01743	Syaa.g_02079
OG0000798	Syaq.g_00760	Syaa.g_00265
OG0000799	Syaq.g_00341	Syaa.g_01743
OG0000800	Syaq.g_00342	Syaa.g_01747
OG0000801	Syaq.g_00343	Syaa.g_01748
OG0000802	Syaq.g_00350	Syaa.g_01753
OG0000803	Syaq.g_00353	Syaa.g_01758
OG0000804	Syaq.g_00358	Syaa.g_01761
OG0000805	Syaq.g_00360	Syaa.g_01763
OG0000806	Syaq.g_00362	Syaa.g_01765
OG0000807	Syaq.g_00364	Syaa.g_01767
OG0000808	Syaq.g_00365	Syaa.g_01768
OG0000809	Syaq.g_00369	Syaa.g_01771
OG0000810	Syaq.g_00370	Syaa.g_01772
OG0000811	Syaq.g_00378	Syaa.g_01778
OG0000812	Syaq.g_00380	Syaa.g_01780
OG0000813	Syaq.g_00381	Syaa.g_01781
OG0000814	Syaq.g_00383	Syaa.g_01783
OG0000815	Syaq.g_00384	Syaa.g_01784
OG0000816	Syaq.g_00386	Syaa.g_01785
OG0000817	Syaq.g_00387	Syaa.g_01786
OG0000818	Syaq.g_00392	Syaa.g_01792
OG0000819	Syaq.g_00393	Syaa.g_01793
OG0000820	Syaq.g_00394	Syaa.g_01794
OG0000821	Syaq.g_00400	Syaa.g_01800
OG0000822	Syaq.g_00402	Syaa.g_01802
OG0000823	Syaq.g_00403	Syaa.g_01803
OG0000824	Syaq.g_00409	Syaa.g_01807
OG0000825	Syaq.g_00410	Syaa.g_01808
OG0000826	Syaq.g_00411	Syaa.g_01809
OG0000827	Syaq.g_00412	Syaa.g_01810
OG0000828	Syaq.g_00415	Syaa.g_01813
OG0000829	Syaq.g_00416	Syaa.g_01814
OG0000830	Syaq.g_00417	Syaa.g_01815
OG0000831	Syaq.g_00419	Syaa.g_01817
OG0000832	Syaq.g_01737	Syaa.g_00627
OG0000833	Syaq.g_01725	Syaa.g_00611
OG0000834	Syaq.g_01724	Syaa.g_00608
OG0000835	Syaq.g_01723	Syaa.g_00607
OG0000836	Syaq.g_01720	Syaa.g_00603
OG0000837	Syaq.g_01719	Syaa.g_00601
OG0000838	Syaq.g_01715	Syaa.g_00597
OG0000839	Syaq.g_01714	Syaa.g_00596
OG0000840	Syaq.g_01713	Syaa.g_00595
OG0000841	Syaq.g_01712	Syaa.g_00594
OG0000842	Syaq.g_01711	Syaa.g_00593
OG0000843	Syaq.g_01710	Syaa.g_00592
OG0000844	Syaq.g_01708	Syaa.g_00590
OG0000845	Syaq.g_01707	Syaa.g_00589
OG0000846	Syaq.g_01706	Syaa.g_00588
OG0000847	Syaq.g_01705	Syaa.g_00587
OG0000848	Syaq.g_01703	Syaa.g_00585
OG0000849	Syaq.g_01702	Syaa.g_00584
OG0000850	Syaq.g_01699	Syaa.g_00582
OG0000851	Syaq.g_01696	Syaa.g_00577
OG0000852	Syaq.g_01695	Syaa.g_00576
OG0000853	Syaq.g_01691	Syaa.g_00572
OG0000854	Syaq.g_01689	Syaa.g_00570
OG0000855	Syaq.g_01688	Syaa.g_00569
OG0000856	Syaq.g_02069	Syaa.g_01650
OG0000857	Syaq.g_02357	Syaa.g_01188
OG0000858	Syaq.g_01682	Syaa.g_00563
OG0000859	Syaq.g_01681	Syaa.g_00562
OG0000860	Syaq.g_01671	Syaa.g_00549
OG0000861	Syaq.g_01670	Syaa.g_00548
OG0000862	Syaq.g_01668	Syaa.g_00547
OG0000863	Syaq.g_01665	Syaa.g_00543
OG0000864	Syaq.g_01664	Syaa.g_00542
OG0000865	Syaq.g_01663	Syaa.g_00541
OG0000866	Syaq.g_01662	Syaa.g_00540
OG0000867	Syaq.g_01661	Syaa.g_00539
OG0000868	Syaq.g_01659	Syaa.g_00536
OG0000869	Syaq.g_01656	Syaa.g_00531
OG0000870	Syaq.g_01651	Syaa.g_00526
OG0000871	Syaq.g_01650	Syaa.g_00525
OG0000872	Syaq.g_01644	Syaa.g_00511
OG0000873	Syaq.g_01641	Syaa.g_00497
OG0000874	Syaq.g_01637	Syaa.g_00519
OG0000875	Syaq.g_01633	Syaa.g_00438
OG0000876	Syaq.g_01631	Syaa.g_00682
OG0000877	Syaq.g_01628	Syaa.g_00679
OG0000878	Syaq.g_01627	Syaa.g_00678
OG0000879	Syaq.g_01626	Syaa.g_00677
OG0000880	Syaq.g_01625	Syaa.g_00676
OG0000881	Syaq.g_01621	Syaa.g_00671
OG0000882	Syaq.g_01616	Syaa.g_00666
OG0000883	Syaq.g_01613	Syaa.g_00661
OG0000884	Syaq.g_01611	Syaa.g_00659
OG0000885	Syaq.g_01610	Syaa.g_00658
OG0000886	Syaq.g_01609	Syaa.g_00657
OG0000887	Syaq.g_01608	Syaa.g_00656
OG0000888	Syaq.g_01606	Syaa.g_00654
OG0000889	Syaq.g_01604	Syaa.g_00652
OG0000890	Syaq.g_01597	Syaa.g_00644
OG0000891	Syaq.g_01596	Syaa.g_00643
OG0000892	Syaq.g_01594	Syaa.g_00640
OG0000893	Syaq.g_00695	Syaa.g_02352
OG0000894	Syaq.g_00692	Syaa.g_02349
OG0000895	Syaq.g_00688	Syaa.g_02345
OG0000896	Syaq.g_00687	Syaa.g_02344
OG0000897	Syaq.g_00685	Syaa.g_02342
OG0000898	Syaq.g_00684	Syaa.g_02341
OG0000899	Syaq.g_00683	Syaa.g_02340
OG0000900	Syaq.g_00682	Syaa.g_02339
OG0000901	Syaq.g_00677	Syaa.g_02334
OG0000902	Syaq.g_00671	Syaa.g_02332
OG0000903	Syaq.g_00655	Syaa.g_02313
OG0000904	Syaq.g_00660	Syaa.g_02318
OG0000905	Syaq.g_00666	Syaa.g_02324
OG0000906	Syaq.g_00669	Syaa.g_02327
OG0000907	Syaq.g_00653	Syaa.g_02295
OG0000908	Syaq.g_00650	Syaa.g_02292
OG0000909	Syaq.g_00649	Syaa.g_02291
OG0000910	Syaq.g_00648	Syaa.g_02290
OG0000911	Syaq.g_00646	Syaa.g_02288
OG0000912	Syaq.g_00645	Syaa.g_02287
OG0000913	Syaq.g_00644	Syaa.g_02286
OG0000914	Syaq.g_00643	Syaa.g_02285
OG0000915	Syaq.g_00641	Syaa.g_02283
OG0000916	Syaq.g_00640	Syaa.g_02282
OG0000917	Syaq.g_00639	Syaa.g_02281
OG0000918	Syaq.g_00638	Syaa.g_02280
OG0000919	Syaq.g_00637	Syaa.g_02279
OG0000920	Syaq.g_00636	Syaa.g_02278
OG0000921	Syaq.g_00635	Syaa.g_02277
OG0000922	Syaq.g_00634	Syaa.g_02276
OG0000923	Syaq.g_00630	Syaa.g_02272
OG0000924	Syaq.g_00629	Syaa.g_02271
OG0000925	Syaq.g_00628	Syaa.g_02270
OG0000926	Syaq.g_00627	Syaa.g_02269
OG0000927	Syaq.g_00625	Syaa.g_02267
OG0000928	Syaq.g_00624	Syaa.g_02266
OG0000929	Syaq.g_00623	Syaa.g_02265
OG0000930	Syaq.g_00622	Syaa.g_02264
OG0000931	Syaq.g_00621	Syaa.g_02263
OG0000932	Syaq.g_00620	Syaa.g_02262
OG0000933	Syaq.g_00614	Syaa.g_02256
OG0000934	Syaq.g_00612	Syaa.g_02254
OG0000935	Syaq.g_00611	Syaa.g_02253
OG0000936	Syaq.g_00610	Syaa.g_02252
OG0000937	Syaq.g_00609	Syaa.g_02251
OG0000938	Syaq.g_00606	Syaa.g_02248
OG0000939	Syaq.g_00604	Syaa.g_02247
OG0000940	Syaq.g_00597	Syaa.g_02240
OG0000941	Syaq.g_00595	Syaa.g_02238
OG0000942	Syaq.g_00593	Syaa.g_02236
OG0000943	Syaq.g_00592	Syaa.g_02235
OG0000944	Syaq.g_00590	Syaa.g_02233
OG0000945	Syaq.g_00588	Syaa.g_02231
OG0000946	Syaq.g_00580	Syaa.g_02225
OG0000947	Syaq.g_00577	Syaa.g_02222
OG0000948	Syaq.g_00576	Syaa.g_02221
OG0000949	Syaq.g_00971	Syaa.g_00172
OG0000950	Syaq.g_00984	Syaa.g_00159
OG0000951	Syaq.g_00991	Syaa.g_00153
OG0000952	Syaq.g_01002	Syaa.g_00149
OG0000953	Syaq.g_01006	Syaa.g_00143
OG0000954	Syaq.g_01012	Syaa.g_00138
OG0000955	Syaq.g_01013	Syaa.g_00137
OG0000956	Syaq.g_01015	Syaa.g_00135
OG0000957	Syaq.g_01026	Syaa.g_00125
OG0000958	Syaq.g_01027	Syaa.g_00124
OG0000959	Syaq.g_01031	Syaa.g_00120
OG0000960	Syaq.g_01032	Syaa.g_00119
OG0000961	Syaq.g_01043	Syaa.g_00106
OG0000962	Syaq.g_01045	Syaa.g_00102
OG0000963	Syaq.g_01049	Syaa.g_00097
OG0000964	Syaq.g_01050	Syaa.g_00096
OG0000965	Syaq.g_01051	Syaa.g_00095
OG0000966	Syaq.g_01060	Syaa.g_00083
OG0000967	Syaq.g_01067	Syaa.g_00074
OG0000968	Syaq.g_01071	Syaa.g_00078
OG0000969	Syaq.g_01078	Syaa.g_00077
OG0000970	Syaq.g_01079	Syaa.g_00076
OG0000971	Syaq.g_01081	Syaa.g_00069
OG0000972	Syaq.g_01082	Syaa.g_00068
OG0000973	Syaq.g_01083	Syaa.g_00067
OG0000974	Syaq.g_01084	Syaa.g_00066
OG0000975	Syaq.g_01085	Syaa.g_00065
OG0000976	Syaq.g_01086	Syaa.g_00064
OG0000977	Syaq.g_01088	Syaa.g_00062
OG0000978	Syaq.g_01091	Syaa.g_00061
OG0000979	Syaq.g_01094	Syaa.g_00058
OG0000980	Syaq.g_01097	Syaa.g_00055
OG0000981	Syaq.g_01100	Syaa.g_00052
OG0000982	Syaq.g_01263	Syaa.g_02593
OG0000983	Syaq.g_01262	Syaa.g_02594
OG0000984	Syaq.g_01261	Syaa.g_02595
OG0000985	Syaq.g_01257	Syaa.g_02597
OG0000986	Syaq.g_01253	Syaa.g_02601
OG0000987	Syaq.g_01251	Syaa.g_02603
OG0000988	Syaq.g_01245	Syaa.g_02608
OG0000989	Syaq.g_01239	Syaa.g_02616
OG0000990	Syaq.g_01229	Syaa.g_02647
OG0000991	Syaq.g_01225	Syaa.g_02650
OG0000992	Syaq.g_01222	Syaa.g_02653
OG0000993	Syaq.g_01221	Syaa.g_02654
OG0000994	Syaq.g_01218	Syaa.g_02657
OG0000995	Syaq.g_01212	Syaa.g_02662
OG0000996	Syaq.g_01193	Syaa.g_02705
OG0000997	Syaq.g_01184	Syaa.g_02725
OG0000998	Syaq.g_01182	Syaa.g_02727
OG0000999	Syaq.g_01181	Syaa.g_02728
OG0001000	Syaq.g_01177	Syaa.g_02732
OG0001001	Syaq.g_01172	Syaa.g_02738
OG0001002	Syaq.g_01165	Syaa.g_02745
OG0001003	Syaq.g_01163	Syaa.g_02747
OG0001004	Syaq.g_01162	Syaa.g_02748
OG0001005	Syaq.g_01161	Syaa.g_02749
OG0001006	Syaq.g_01152	Syaa.g_02756
OG0001007	Syaq.g_01150	Syaa.g_02758
OG0001008	Syaq.g_00500	Syaa.g_00704
OG0001009	Syaq.g_01118	Syaa.g_00034
OG0001010	Syaq.g_01117	Syaa.g_00035
OG0001011	Syaq.g_01115	Syaa.g_00037
OG0001012	Syaq.g_01267	Syaa.g_02589
OG0001013	Syaq.g_01289	Syaa.g_02576
OG0001014	Syaq.g_01295	Syaa.g_02572
OG0001015	Syaq.g_01296	Syaa.g_02571
OG0001016	Syaq.g_01554	Syaa.g_00348
OG0001017	Syaq.g_01548	Syaa.g_00342
OG0001018	Syaq.g_01546	Syaa.g_00340
OG0001019	Syaq.g_01524	Syaa.g_00323
OG0001020	Syaq.g_01510	Syaa.g_02355
OG0001021	Syaq.g_01506	Syaa.g_02359
OG0001022	Syaq.g_01501	Syaa.g_02365
OG0001023	Syaq.g_01500	Syaa.g_02366
OG0001024	Syaq.g_01496	Syaa.g_02370
OG0001025	Syaq.g_01490	Syaa.g_02377
OG0001026	Syaq.g_01477	Syaa.g_02390
OG0001027	Syaq.g_01474	Syaa.g_02397
OG0001028	Syaq.g_01472	Syaa.g_02399
OG0001029	Syaq.g_01470	Syaa.g_02401
OG0001030	Syaq.g_01450	Syaa.g_02422
OG0001031	Syaq.g_01378	Syaa.g_02500
OG0001032	Syaq.g_01376	Syaa.g_02502
OG0001033	Syaq.g_01344	Syaa.g_02539
OG0001034	Syaq.g_01579	Syaa.g_02108
OG0001035	Syaq.g_00726	Syaa.g_00298
OG0001036	Syaq.g_00731	Syaa.g_00293
OG0001037	Syaq.g_00733	Syaa.g_00291
OG0001038	Syaq.g_00761	Syaa.g_00264
OG0001039	Syaq.g_00764	Syaa.g_00261
OG0001040	Syaq.g_00767	Syaa.g_00258
OG0001041	Syaq.g_00772	Syaa.g_00253
OG0001042	Syaq.g_00858	Syaa.g_00227
OG0001044	Syaq.g_00560	Syaa.g_02183
OG0001045	Syaq.g_00547	Syaa.g_02170
OG0001046	Syaq.g_02509	Syaa.g_01332
OG0001047	Syaq.g_00498	Syaa.g_00706
OG0001048	Syaq.g_00497	Syaa.g_00707
OG0001049	Syaq.g_00494	Syaa.g_00710
OG0001050	Syaq.g_00493	Syaa.g_00711
OG0001051	Syaq.g_00492	Syaa.g_00712
OG0001052	Syaq.g_00446	Syaa.g_01846
OG0001053	Syaq.g_01775	Syaa.g_02048
OG0001054	Syaq.g_01794	Syaa.g_02031
OG0001055	Syaq.g_01815	Syaa.g_02010
OG0001056	Syaq.g_01843	Syaa.g_01975
OG0001057	Syaq.g_00334	Syaa.g_01966
OG0001058	Syaq.g_01931	Syaa.g_01951
OG0001059	Syaq.g_01935	Syaa.g_01947
OG0001060	Syaq.g_01941	Syaa.g_01941
OG0001061	Syaq.g_01961	Syaa.g_01919
OG0001062	Syaq.g_01963	Syaa.g_01917
OG0001063	Syaq.g_01968	Syaa.g_01912
OG0001064	Syaq.g_01969	Syaa.g_01911
OG0001065	Syaq.g_01970	Syaa.g_01910
OG0001066	Syaq.g_01971	Syaa.g_01909
OG0001067	Syaq.g_01972	Syaa.g_01908
OG0001068	Syaq.g_01973	Syaa.g_01907
OG0001069	Syaq.g_01974	Syaa.g_01906
OG0001070	Syaq.g_01978	Syaa.g_01903
OG0001071	Syaq.g_01979	Syaa.g_01902
OG0001072	Syaq.g_01983	Syaa.g_01898
OG0001073	Syaq.g_01998	Syaa.g_01884
OG0001074	Syaq.g_02132	Syaa.g_01678
OG0001075	Syaq.g_02025	Syaa.g_01676
