Orthogroup	Syaq	Syak
OG0000557	Syaq.g_01927	Syak.g_02663
OG0000558	Syaq.g_01929	Syak.g_02666
OG0000559	Syaq.g_01933	Syak.g_02670
OG0000560	Syaq.g_01936	Syak.g_02672
OG0000561	Syaq.g_01937	Syak.g_02673
OG0000562	Syaq.g_01938	Syak.g_02674
OG0000563	Syaq.g_01939	Syak.g_02675
OG0000564	Syaq.g_01940	Syak.g_02676
OG0000565	Syaq.g_01943	Syak.g_02679
OG0000566	Syaq.g_01947	Syak.g_02683
OG0000567	Syaq.g_01951	Syak.g_02687
OG0000568	Syaq.g_01954	Syak.g_02690
OG0000569	Syaq.g_01955	Syak.g_02691
OG0000570	Syaq.g_01956	Syak.g_02692
OG0000571	Syaq.g_01960	Syak.g_02696
OG0000572	Syaq.g_01977	Syak.g_02713
OG0000573	Syaq.g_01985	Syak.g_02723
OG0000574	Syaq.g_01986	Syak.g_02724
OG0000575	Syaq.g_01991	Syak.g_02729
OG0000576	Syaq.g_01993	Syak.g_02731
OG0000577	Syaq.g_01994	Syak.g_02732
OG0000578	Syaq.g_01995	Syak.g_02733
OG0000579	Syaq.g_01996	Syak.g_02734
OG0000580	Syaq.g_01997	Syak.g_02735
OG0000581	Syaq.g_02003	Syak.g_02742
OG0000582	Syaq.g_02012	Syak.g_02748
OG0000583	Syaq.g_02013	Syak.g_02749
OG0000584	Syaq.g_02014	Syak.g_02750
OG0000585	Syaq.g_02017	Syak.g_02753
OG0000586	Syaq.g_02018	Syak.g_02754
OG0000587	Syaq.g_02020	Syak.g_02756
OG0000588	Syaq.g_02043	Syak.g_00004
OG0000589	Syaq.g_02057	Syak.g_00008
OG0000590	Syaq.g_02058	Syak.g_00009
OG0000591	Syaq.g_02066	Syak.g_00017
OG0000592	Syaq.g_02067	Syak.g_00018
OG0000593	Syaq.g_02078	Syak.g_00031
OG0000594	Syaq.g_02079	Syak.g_00032
OG0000595	Syaq.g_02080	Syak.g_00033
OG0000596	Syaq.g_02085	Syak.g_00038
OG0000597	Syaq.g_02088	Syak.g_00041
OG0000598	Syaq.g_02089	Syak.g_00042
OG0000599	Syaq.g_02096	Syak.g_00045
OG0000600	Syaq.g_02097	Syak.g_00046
OG0000601	Syaq.g_02098	Syak.g_00047
OG0000602	Syaq.g_02104	Syak.g_00053
OG0000603	Syaq.g_02105	Syak.g_00054
OG0000604	Syaq.g_02107	Syak.g_00056
OG0000605	Syaq.g_02151	Syak.g_00259
OG0000606	Syaq.g_02231	Syak.g_00326
OG0000607	Syaq.g_02234	Syak.g_00329
OG0000608	Syaq.g_02235	Syak.g_00330
OG0000609	Syaq.g_02237	Syak.g_00332
OG0000610	Syaq.g_02244	Syak.g_00347
OG0000611	Syaq.g_02247	Syak.g_00350
OG0000612	Syaq.g_02248	Syak.g_00351
OG0000613	Syaq.g_00885	Syak.g_01525
OG0000614	Syaq.g_02588	Syak.g_00705
OG0000615	Syaq.g_02302	Syak.g_00393
OG0000616	Syaq.g_01168	Syak.g_01810
OG0000617	Syaq.g_00031	Syak.g_00799
OG0000618	Syaq.g_00032	Syak.g_00798
OG0000619	Syaq.g_00033	Syak.g_00797
OG0000620	Syaq.g_00038	Syak.g_00779
OG0000621	Syaq.g_00039	Syak.g_00780
OG0000622	Syaq.g_00040	Syak.g_00781
OG0000623	Syaq.g_00041	Syak.g_00782
OG0000624	Syaq.g_00042	Syak.g_00784
OG0000625	Syaq.g_00043	Syak.g_00785
OG0000626	Syaq.g_00044	Syak.g_00786
OG0000627	Syaq.g_02425	Syak.g_00561
OG0000628	Syaq.g_02426	Syak.g_00560
OG0000629	Syaq.g_02429	Syak.g_00556
OG0000630	Syaq.g_02433	Syak.g_00552
OG0000631	Syaq.g_02441	Syak.g_00545
OG0000632	Syaq.g_02442	Syak.g_00544
OG0000633	Syaq.g_02444	Syak.g_00542
OG0000634	Syaq.g_02336	Syak.g_00430
OG0000635	Syaq.g_02337	Syak.g_00431
OG0000636	Syaq.g_02339	Syak.g_00433
OG0000637	Syaq.g_02341	Syak.g_00435
OG0000638	Syaq.g_02342	Syak.g_00436
OG0000639	Syaq.g_02343	Syak.g_00437
OG0000640	Syaq.g_02344	Syak.g_00438
OG0000641	Syaq.g_02348	Syak.g_00442
OG0000642	Syaq.g_02349	Syak.g_00443
OG0000643	Syaq.g_02350	Syak.g_00444
OG0000644	Syaq.g_02351	Syak.g_00445
OG0000645	Syaq.g_02353	Syak.g_00447
OG0000646	Syaq.g_02356	Syak.g_00450
OG0000647	Syaq.g_02358	Syak.g_00452
OG0000648	Syaq.g_02360	Syak.g_00456
OG0000649	Syaq.g_02361	Syak.g_00457
OG0000650	Syaq.g_02362	Syak.g_00458
OG0000651	Syaq.g_02363	Syak.g_00459
OG0000652	Syaq.g_02364	Syak.g_00460
OG0000653	Syaq.g_02367	Syak.g_00462
OG0000654	Syaq.g_02368	Syak.g_00625
OG0000655	Syaq.g_02369	Syak.g_00624
OG0000656	Syaq.g_02372	Syak.g_00621
OG0000657	Syaq.g_02382	Syak.g_00609
OG0000658	Syaq.g_02385	Syak.g_00606
OG0000659	Syaq.g_02386	Syak.g_00605
OG0000660	Syaq.g_02390	Syak.g_00601
OG0000661	Syaq.g_02392	Syak.g_00599
OG0000662	Syaq.g_02394	Syak.g_00597
OG0000663	Syaq.g_02397	Syak.g_00594
OG0000664	Syaq.g_02400	Syak.g_00593
OG0000665	Syaq.g_02124	Syak.g_00086
OG0000666	Syaq.g_02117	Syak.g_00078
OG0000667	Syaq.g_02222	Syak.g_00340
OG0000668	Syaq.g_00068	Syak.g_00643
OG0000669	Syaq.g_02260	Syak.g_00363
OG0000670	Syaq.g_00079	Syak.g_00366
OG0000671	Syaq.g_02264	Syak.g_00368
OG0000672	Syaq.g_02267	Syak.g_00371
OG0000673	Syaq.g_02270	Syak.g_00374
OG0000674	Syaq.g_02272	Syak.g_00376
OG0000675	Syaq.g_02273	Syak.g_00377
OG0000676	Syaq.g_02275	Syak.g_00379
OG0000677	Syaq.g_02276	Syak.g_00380
OG0000678	Syaq.g_02282	Syak.g_00386
OG0000679	Syaq.g_02305	Syak.g_00397
OG0000680	Syaq.g_02306	Syak.g_00398
OG0000681	Syaq.g_02309	Syak.g_00401
OG0000682	Syaq.g_02310	Syak.g_00402
OG0000683	Syaq.g_02311	Syak.g_00403
OG0000684	Syaq.g_02315	Syak.g_00409
OG0000685	Syaq.g_02317	Syak.g_00411
OG0000686	Syaq.g_02318	Syak.g_00412
OG0000687	Syaq.g_02319	Syak.g_00413
OG0000688	Syaq.g_02325	Syak.g_00418
OG0000689	Syaq.g_02327	Syak.g_00421
OG0000690	Syaq.g_02328	Syak.g_00422
OG0000691	Syaq.g_02329	Syak.g_00423
OG0000692	Syaq.g_02330	Syak.g_00424
OG0000693	Syaq.g_02332	Syak.g_00426
OG0000694	Syaq.g_02333	Syak.g_00427
OG0000695	Syaq.g_02446	Syak.g_00540
OG0000696	Syaq.g_02447	Syak.g_00539
OG0000697	Syaq.g_02448	Syak.g_00538
OG0000698	Syaq.g_02451	Syak.g_00535
OG0000699	Syaq.g_02452	Syak.g_00534
OG0000700	Syaq.g_02453	Syak.g_00533
OG0000701	Syaq.g_02454	Syak.g_00532
OG0000702	Syaq.g_02467	Syak.g_00522
OG0000703	Syaq.g_02468	Syak.g_00521
OG0000704	Syaq.g_02470	Syak.g_00519
OG0000705	Syaq.g_02477	Syak.g_00511
OG0000706	Syaq.g_02478	Syak.g_00510
OG0000707	Syaq.g_02479	Syak.g_00509
OG0000708	Syaq.g_02482	Syak.g_00506
OG0000709	Syaq.g_02490	Syak.g_00498
OG0000710	Syaq.g_02494	Syak.g_00494
OG0000711	Syaq.g_02521	Syak.g_00466
OG0000712	Syaq.g_02523	Syak.g_00464
OG0000713	Syaq.g_02524	Syak.g_00463
OG0000714	Syaq.g_02527	Syak.g_00629
OG0000715	Syaq.g_02529	Syak.g_00631
OG0000716	Syaq.g_02533	Syak.g_00635
OG0000717	Syaq.g_02534	Syak.g_00636
OG0000718	Syaq.g_00072	Syak.g_00640
OG0000719	Syaq.g_00070	Syak.g_00642
OG0000720	Syaq.g_00057	Syak.g_00655
OG0000721	Syaq.g_00055	Syak.g_00657
OG0000722	Syaq.g_00054	Syak.g_00658
OG0000723	Syaq.g_00046	Syak.g_00790
OG0000724	Syaq.g_02685	Syak.g_00749
OG0000725	Syaq.g_02676	Syak.g_00731
OG0000726	Syaq.g_02675	Syak.g_00730
OG0000727	Syaq.g_02674	Syak.g_00729
OG0000728	Syaq.g_02672	Syak.g_00727
OG0000729	Syaq.g_01046	Syak.g_01683
OG0000730	Syaq.g_00561	Syak.g_01248
OG0000731	Syaq.g_00550	Syak.g_01237
OG0000732	Syaq.g_01098	Syak.g_01739
OG0000733	Syaq.g_01232	Syak.g_01905
OG0000734	Syaq.g_01479	Syak.g_02184
OG0000735	Syaq.g_00266	Syak.g_00914
OG0000736	Syaq.g_00265	Syak.g_00913
OG0000737	Syaq.g_00264	Syak.g_00912
OG0000738	Syaq.g_00258	Syak.g_00907
OG0000739	Syaq.g_00257	Syak.g_00906
OG0000740	Syaq.g_00256	Syak.g_00905
OG0000741	Syaq.g_00253	Syak.g_00902
OG0000742	Syaq.g_00250	Syak.g_00899
OG0000743	Syaq.g_00248	Syak.g_00897
OG0000744	Syaq.g_00247	Syak.g_00896
OG0000745	Syaq.g_00245	Syak.g_00894
OG0000746	Syaq.g_00242	Syak.g_00892
OG0000747	Syaq.g_00241	Syak.g_00891
OG0000748	Syaq.g_00227	Syak.g_00875
OG0000749	Syaq.g_00226	Syak.g_00874
OG0000750	Syaq.g_00225	Syak.g_00873
OG0000751	Syaq.g_00219	Syak.g_00862
OG0000752	Syaq.g_00217	Syak.g_00860
OG0000753	Syaq.g_00214	Syak.g_00857
OG0000754	Syaq.g_00209	Syak.g_00852
OG0000755	Syaq.g_00198	Syak.g_00841
OG0000756	Syaq.g_00197	Syak.g_00840
OG0000757	Syaq.g_00190	Syak.g_00833
OG0000758	Syaq.g_00189	Syak.g_00832
OG0000759	Syaq.g_00188	Syak.g_00831
OG0000760	Syaq.g_00187	Syak.g_00830
OG0000761	Syaq.g_00186	Syak.g_00829
OG0000762	Syaq.g_00183	Syak.g_00827
OG0000763	Syaq.g_00181	Syak.g_00825
OG0000764	Syaq.g_00180	Syak.g_00824
OG0000765	Syaq.g_00157	Syak.g_00669
OG0000766	Syaq.g_00156	Syak.g_00670
OG0000767	Syaq.g_00154	Syak.g_00672
OG0000768	Syaq.g_00153	Syak.g_00673
OG0000769	Syaq.g_00151	Syak.g_00675
OG0000770	Syaq.g_00148	Syak.g_00678
OG0000771	Syaq.g_02691	Syak.g_00755
OG0000772	Syaq.g_01887	Syak.g_02048
OG0000773	Syaq.g_00283	Syak.g_00921
OG0000774	Syaq.g_00288	Syak.g_00926
OG0000775	Syaq.g_00290	Syak.g_00929
OG0000776	Syaq.g_00291	Syak.g_00930
OG0000777	Syaq.g_00292	Syak.g_00931
OG0000778	Syaq.g_00293	Syak.g_00932
OG0000779	Syaq.g_00299	Syak.g_00938
OG0000780	Syaq.g_00304	Syak.g_00942
OG0000781	Syaq.g_00308	Syak.g_00946
OG0000782	Syaq.g_00309	Syak.g_00947
OG0000783	Syaq.g_00310	Syak.g_00948
OG0000784	Syaq.g_00311	Syak.g_00949
OG0000785	Syaq.g_00313	Syak.g_00951
OG0000786	Syaq.g_00328	Syak.g_00956
OG0000787	Syaq.g_00329	Syak.g_00957
OG0000788	Syaq.g_02099	Syak.g_00048
OG0000789	Syaq.g_02123	Syak.g_00085
OG0000790	Syaq.g_01758	Syak.g_02560
OG0000791	Syaq.g_01756	Syak.g_02558
OG0000792	Syaq.g_01755	Syak.g_02557
OG0000793	Syaq.g_01750	Syak.g_02552
OG0000794	Syaq.g_01749	Syak.g_02551
OG0000795	Syaq.g_01748	Syak.g_02550
OG0000796	Syaq.g_01744	Syak.g_02547
OG0000797	Syaq.g_01743	Syak.g_02546
OG0000798	Syaq.g_00760	Syak.g_01456
OG0000799	Syaq.g_00341	Syak.g_00981
OG0000800	Syaq.g_00342	Syak.g_00989
OG0000801	Syaq.g_00343	Syak.g_00990
OG0000802	Syaq.g_00350	Syak.g_00995
OG0000803	Syaq.g_00353	Syak.g_01021
OG0000804	Syaq.g_00358	Syak.g_01026
OG0000805	Syaq.g_00360	Syak.g_01029
OG0000806	Syaq.g_00362	Syak.g_01031
OG0000807	Syaq.g_00364	Syak.g_01033
OG0000808	Syaq.g_00365	Syak.g_01034
OG0000809	Syaq.g_00369	Syak.g_01038
OG0000810	Syaq.g_00370	Syak.g_01039
OG0000811	Syaq.g_00378	Syak.g_01045
OG0000812	Syaq.g_00380	Syak.g_01047
OG0000813	Syaq.g_00381	Syak.g_01048
OG0000814	Syaq.g_00383	Syak.g_01051
OG0000815	Syaq.g_00384	Syak.g_01053
OG0000816	Syaq.g_00386	Syak.g_01055
OG0000817	Syaq.g_00387	Syak.g_01056
OG0000818	Syaq.g_00392	Syak.g_01060
OG0000819	Syaq.g_00393	Syak.g_01064
OG0000820	Syaq.g_00394	Syak.g_01065
OG0000821	Syaq.g_00400	Syak.g_01071
OG0000822	Syaq.g_00402	Syak.g_01073
OG0000823	Syaq.g_00403	Syak.g_01074
OG0000824	Syaq.g_00409	Syak.g_01080
OG0000825	Syaq.g_00410	Syak.g_01081
OG0000826	Syaq.g_00411	Syak.g_01082
OG0000827	Syaq.g_00412	Syak.g_01083
OG0000828	Syaq.g_00415	Syak.g_01086
OG0000829	Syaq.g_00416	Syak.g_01087
OG0000830	Syaq.g_00417	Syak.g_01088
OG0000831	Syaq.g_00419	Syak.g_01091
OG0000832	Syaq.g_01737	Syak.g_02482
OG0000833	Syaq.g_01725	Syak.g_02473
OG0000834	Syaq.g_01724	Syak.g_02470
OG0000835	Syaq.g_01723	Syak.g_02469
OG0000836	Syaq.g_01720	Syak.g_02466
OG0000837	Syaq.g_01719	Syak.g_02465
OG0000838	Syaq.g_01715	Syak.g_02461
OG0000839	Syaq.g_01714	Syak.g_02460
OG0000840	Syaq.g_01713	Syak.g_02459
OG0000841	Syaq.g_01712	Syak.g_02458
OG0000842	Syaq.g_01711	Syak.g_02457
OG0000843	Syaq.g_01710	Syak.g_02456
OG0000844	Syaq.g_01708	Syak.g_02454
OG0000845	Syaq.g_01707	Syak.g_02453
OG0000846	Syaq.g_01706	Syak.g_02452
OG0000847	Syaq.g_01705	Syak.g_02451
OG0000848	Syaq.g_01703	Syak.g_02449
OG0000849	Syaq.g_01702	Syak.g_02448
OG0000850	Syaq.g_01699	Syak.g_02445
OG0000851	Syaq.g_01696	Syak.g_02440
OG0000852	Syaq.g_01695	Syak.g_02439
OG0000853	Syaq.g_01691	Syak.g_02435
OG0000854	Syaq.g_01689	Syak.g_02433
OG0000855	Syaq.g_01688	Syak.g_02432
OG0000856	Syaq.g_02069	Syak.g_00021
OG0000857	Syaq.g_02357	Syak.g_00451
OG0000858	Syaq.g_01682	Syak.g_02426
OG0000859	Syaq.g_01681	Syak.g_02425
OG0000860	Syaq.g_01671	Syak.g_02414
OG0000861	Syaq.g_01670	Syak.g_02413
OG0000862	Syaq.g_01668	Syak.g_02412
OG0000863	Syaq.g_01665	Syak.g_02409
OG0000864	Syaq.g_01664	Syak.g_02408
OG0000865	Syaq.g_01663	Syak.g_02407
OG0000866	Syaq.g_01662	Syak.g_02406
OG0000867	Syaq.g_01661	Syak.g_02405
OG0000868	Syaq.g_01659	Syak.g_02402
OG0000869	Syaq.g_01656	Syak.g_02398
OG0000870	Syaq.g_01651	Syak.g_02393
OG0000871	Syaq.g_01650	Syak.g_02392
OG0000872	Syaq.g_01644	Syak.g_02386
OG0000873	Syaq.g_01641	Syak.g_02383
OG0000874	Syaq.g_01637	Syak.g_02379
OG0000875	Syaq.g_01633	Syak.g_02377
OG0000876	Syaq.g_01631	Syak.g_02375
OG0000877	Syaq.g_01628	Syak.g_02372
OG0000878	Syaq.g_01627	Syak.g_02371
OG0000879	Syaq.g_01626	Syak.g_02370
OG0000880	Syaq.g_01625	Syak.g_02369
OG0000881	Syaq.g_01621	Syak.g_02363
OG0000882	Syaq.g_01616	Syak.g_02358
OG0000883	Syaq.g_01613	Syak.g_02355
OG0000884	Syaq.g_01611	Syak.g_02353
OG0000885	Syaq.g_01610	Syak.g_02352
OG0000886	Syaq.g_01609	Syak.g_02351
OG0000887	Syaq.g_01608	Syak.g_02350
OG0000888	Syaq.g_01606	Syak.g_02348
OG0000889	Syaq.g_01604	Syak.g_02346
OG0000890	Syaq.g_01597	Syak.g_02334
OG0000891	Syaq.g_01596	Syak.g_02333
OG0000892	Syaq.g_01594	Syak.g_02329
OG0000893	Syaq.g_00695	Syak.g_01393
OG0000894	Syaq.g_00692	Syak.g_01390
OG0000895	Syaq.g_00688	Syak.g_01386
OG0000896	Syaq.g_00687	Syak.g_01385
OG0000897	Syaq.g_00685	Syak.g_01383
OG0000898	Syaq.g_00684	Syak.g_01382
OG0000899	Syaq.g_00683	Syak.g_01381
OG0000900	Syaq.g_00682	Syak.g_01380
OG0000901	Syaq.g_00677	Syak.g_01375
OG0000902	Syaq.g_00671	Syak.g_01368
OG0000903	Syaq.g_00655	Syak.g_01353
OG0000904	Syaq.g_00660	Syak.g_01358
OG0000905	Syaq.g_00666	Syak.g_01363
OG0000906	Syaq.g_00669	Syak.g_01366
OG0000907	Syaq.g_00653	Syak.g_01351
OG0000908	Syaq.g_00650	Syak.g_01348
OG0000909	Syaq.g_00649	Syak.g_01347
OG0000910	Syaq.g_00648	Syak.g_01346
OG0000911	Syaq.g_00646	Syak.g_01344
OG0000912	Syaq.g_00645	Syak.g_01343
OG0000913	Syaq.g_00644	Syak.g_01342
OG0000914	Syaq.g_00643	Syak.g_01341
OG0000915	Syaq.g_00641	Syak.g_01339
OG0000916	Syaq.g_00640	Syak.g_01338
OG0000917	Syaq.g_00639	Syak.g_01337
OG0000918	Syaq.g_00638	Syak.g_01336
OG0000919	Syaq.g_00637	Syak.g_01335
OG0000920	Syaq.g_00636	Syak.g_01334
OG0000921	Syaq.g_00635	Syak.g_01333
OG0000922	Syaq.g_00634	Syak.g_01332
OG0000923	Syaq.g_00630	Syak.g_01328
OG0000924	Syaq.g_00629	Syak.g_01327
OG0000925	Syaq.g_00628	Syak.g_01326
OG0000926	Syaq.g_00627	Syak.g_01325
OG0000927	Syaq.g_00625	Syak.g_01323
OG0000928	Syaq.g_00624	Syak.g_01322
OG0000929	Syaq.g_00623	Syak.g_01321
OG0000930	Syaq.g_00622	Syak.g_01320
OG0000931	Syaq.g_00621	Syak.g_01319
OG0000932	Syaq.g_00620	Syak.g_01318
OG0000933	Syaq.g_00614	Syak.g_01312
OG0000934	Syaq.g_00612	Syak.g_01310
OG0000935	Syaq.g_00611	Syak.g_01309
OG0000936	Syaq.g_00610	Syak.g_01308
OG0000937	Syaq.g_00609	Syak.g_01307
OG0000938	Syaq.g_00606	Syak.g_01304
OG0000939	Syaq.g_00604	Syak.g_01303
OG0000940	Syaq.g_00597	Syak.g_01297
OG0000941	Syaq.g_00595	Syak.g_01295
OG0000942	Syaq.g_00593	Syak.g_01293
OG0000943	Syaq.g_00592	Syak.g_01292
OG0000944	Syaq.g_00590	Syak.g_01290
OG0000945	Syaq.g_00588	Syak.g_01288
OG0000946	Syaq.g_00580	Syak.g_01283
OG0000947	Syaq.g_00577	Syak.g_01280
OG0000948	Syaq.g_00576	Syak.g_01279
OG0000949	Syaq.g_00971	Syak.g_01551
OG0000950	Syaq.g_00984	Syak.g_01562
OG0000951	Syaq.g_00991	Syak.g_01569
OG0000952	Syaq.g_01002	Syak.g_01574
OG0000953	Syaq.g_01006	Syak.g_01627
OG0000954	Syaq.g_01012	Syak.g_01633
OG0000955	Syaq.g_01013	Syak.g_01634
OG0000956	Syaq.g_01015	Syak.g_01636
OG0000957	Syaq.g_01026	Syak.g_01648
OG0000958	Syaq.g_01027	Syak.g_01649
OG0000959	Syaq.g_01031	Syak.g_01653
OG0000960	Syaq.g_01032	Syak.g_01654
OG0000961	Syaq.g_01043	Syak.g_01679
OG0000962	Syaq.g_01045	Syak.g_01682
OG0000963	Syaq.g_01049	Syak.g_01687
OG0000964	Syaq.g_01050	Syak.g_01688
OG0000965	Syaq.g_01051	Syak.g_01689
OG0000966	Syaq.g_01060	Syak.g_01711
OG0000967	Syaq.g_01067	Syak.g_01715
OG0000968	Syaq.g_01071	Syak.g_01719
OG0000969	Syaq.g_01078	Syak.g_01721
OG0000970	Syaq.g_01079	Syak.g_01722
OG0000971	Syaq.g_01081	Syak.g_01724
OG0000972	Syaq.g_01082	Syak.g_01725
OG0000973	Syaq.g_01083	Syak.g_01726
OG0000974	Syaq.g_01084	Syak.g_01727
OG0000975	Syaq.g_01085	Syak.g_01728
OG0000976	Syaq.g_01086	Syak.g_01729
OG0000977	Syaq.g_01088	Syak.g_01731
OG0000978	Syaq.g_01091	Syak.g_01732
OG0000979	Syaq.g_01094	Syak.g_01735
OG0000980	Syaq.g_01097	Syak.g_01738
OG0000981	Syaq.g_01100	Syak.g_01741
OG0000982	Syaq.g_01263	Syak.g_01941
OG0000983	Syaq.g_01262	Syak.g_01940
OG0000984	Syaq.g_01261	Syak.g_01939
OG0000985	Syaq.g_01257	Syak.g_01935
OG0000986	Syaq.g_01253	Syak.g_01933
OG0000987	Syaq.g_01251	Syak.g_01931
OG0000988	Syaq.g_01245	Syak.g_01925
OG0000989	Syaq.g_01239	Syak.g_01912
OG0000990	Syaq.g_01229	Syak.g_01900
OG0000991	Syaq.g_01225	Syak.g_01896
OG0000992	Syaq.g_01222	Syak.g_01893
OG0000993	Syaq.g_01221	Syak.g_01892
OG0000994	Syaq.g_01218	Syak.g_01889
OG0000995	Syaq.g_01212	Syak.g_01880
OG0000996	Syaq.g_01193	Syak.g_01839
OG0000997	Syaq.g_01184	Syak.g_01828
OG0000998	Syaq.g_01182	Syak.g_01826
OG0000999	Syaq.g_01181	Syak.g_01825
OG0001000	Syaq.g_01177	Syak.g_01821
OG0001001	Syaq.g_01172	Syak.g_01814
OG0001002	Syaq.g_01165	Syak.g_01807
OG0001003	Syaq.g_01163	Syak.g_01806
OG0001004	Syaq.g_01162	Syak.g_01805
OG0001005	Syaq.g_01161	Syak.g_01804
OG0001006	Syaq.g_01152	Syak.g_01797
OG0001007	Syaq.g_01150	Syak.g_01795
OG0001008	Syaq.g_00500	Syak.g_01190
OG0001009	Syaq.g_01118	Syak.g_01762
OG0001010	Syaq.g_01117	Syak.g_01761
OG0001011	Syaq.g_01115	Syak.g_01759
OG0001012	Syaq.g_01267	Syak.g_01946
OG0001013	Syaq.g_01289	Syak.g_01969
OG0001014	Syaq.g_01295	Syak.g_01975
OG0001015	Syaq.g_01296	Syak.g_01976
OG0001016	Syaq.g_01554	Syak.g_02250
OG0001017	Syaq.g_01548	Syak.g_02244
OG0001018	Syaq.g_01546	Syak.g_02242
OG0001019	Syaq.g_01524	Syak.g_02218
OG0001020	Syaq.g_01510	Syak.g_02214
OG0001021	Syaq.g_01506	Syak.g_02210
OG0001022	Syaq.g_01501	Syak.g_02205
OG0001023	Syaq.g_01500	Syak.g_02204
OG0001024	Syaq.g_01496	Syak.g_02201
OG0001025	Syaq.g_01490	Syak.g_02195
OG0001026	Syaq.g_01477	Syak.g_02182
OG0001027	Syaq.g_01474	Syak.g_02178
OG0001028	Syaq.g_01472	Syak.g_02176
OG0001029	Syaq.g_01470	Syak.g_02174
OG0001030	Syaq.g_01450	Syak.g_02153
OG0001031	Syaq.g_01378	Syak.g_02079
OG0001032	Syaq.g_01376	Syak.g_02077
OG0001033	Syaq.g_01344	Syak.g_02037
OG0001034	Syaq.g_01579	Syak.g_02305
OG0001035	Syaq.g_00726	Syak.g_01422
OG0001036	Syaq.g_00731	Syak.g_01427
OG0001037	Syaq.g_00733	Syak.g_01429
OG0001038	Syaq.g_00761	Syak.g_01457
OG0001039	Syaq.g_00764	Syak.g_01460
OG0001040	Syaq.g_00767	Syak.g_01463
OG0001041	Syaq.g_00772	Syak.g_01468
OG0001042	Syaq.g_00858	Syak.g_01500
OG0001044	Syaq.g_00560	Syak.g_01247
OG0001045	Syaq.g_00547	Syak.g_01234
OG0001046	Syaq.g_02509	Syak.g_00479
OG0001047	Syaq.g_00498	Syak.g_01188
OG0001048	Syaq.g_00497	Syak.g_01187
OG0001049	Syaq.g_00494	Syak.g_01184
OG0001050	Syaq.g_00493	Syak.g_01183
OG0001051	Syaq.g_00492	Syak.g_01182
OG0001052	Syaq.g_00446	Syak.g_01122
OG0001053	Syaq.g_01775	Syak.g_02577
OG0001054	Syaq.g_01794	Syak.g_02596
OG0001055	Syaq.g_01815	Syak.g_02617
OG0001056	Syaq.g_01843	Syak.g_02645
OG0001057	Syaq.g_00334	Syak.g_00964
OG0001058	Syaq.g_01931	Syak.g_02668
OG0001060	Syaq.g_01941	Syak.g_02677
OG0001061	Syaq.g_01961	Syak.g_02697
OG0001062	Syaq.g_01963	Syak.g_02699
OG0001063	Syaq.g_01968	Syak.g_02704
OG0001064	Syaq.g_01969	Syak.g_02705
OG0001065	Syaq.g_01970	Syak.g_02706
OG0001066	Syaq.g_01971	Syak.g_02707
OG0001067	Syaq.g_01972	Syak.g_02708
OG0001068	Syaq.g_01973	Syak.g_02709
OG0001069	Syaq.g_01974	Syak.g_02710
OG0001070	Syaq.g_01978	Syak.g_02714
OG0001071	Syaq.g_01979	Syak.g_02715
OG0001072	Syaq.g_01983	Syak.g_02721
OG0001073	Syaq.g_01998	Syak.g_02736
OG0001074	Syaq.g_02132	Syak.g_00098
OG0001075	Syaq.g_02025	Syak.g_02760
OG0001076	Syaq.g_02060	Syak.g_00011
OG0001077	Syaq.g_02071	Syak.g_00024
OG0001078	Syaq.g_02083	Syak.g_00036
OG0001079	Syaq.g_02100	Syak.g_00049
OG0001080	Syaq.g_02161	Syak.g_00264
OG0001081	Syaq.g_02232	Syak.g_00327
OG0001082	Syaq.g_02233	Syak.g_00328
OG0001083	Syaq.g_02240	Syak.g_00336
OG0001084	Syaq.g_02241	Syak.g_00337
OG0001085	Syaq.g_02251	Syak.g_00354
OG0001086	Syaq.g_02253	Syak.g_00356
OG0001087	Syaq.g_02574	Syak.g_00691
OG0001088	Syaq.g_02576	Syak.g_00694
OG0001089	Syaq.g_02604	Syak.g_00722
OG0001090	Syaq.g_00024	Syak.g_00806
OG0001091	Syaq.g_00027	Syak.g_00804
OG0001092	Syaq.g_00029	Syak.g_00801
OG0001093	Syaq.g_00035	Syak.g_00794
OG0001094	Syaq.g_02334	Syak.g_00428
OG0001095	Syaq.g_02354	Syak.g_00448
OG0001096	Syaq.g_02370	Syak.g_00623
OG0001097	Syaq.g_02393	Syak.g_00598
OG0001098	Syaq.g_02415	Syak.g_00578
OG0001099	Syaq.g_01471	Syak.g_02175
OG0001100	Syaq.g_02262	Syak.g_00365
OG0001101	Syaq.g_02263	Syak.g_00367
OG0001102	Syaq.g_02266	Syak.g_00370
OG0001103	Syaq.g_02268	Syak.g_00372
OG0001104	Syaq.g_02316	Syak.g_00410
OG0001105	Syaq.g_02320	Syak.g_00414
OG0001106	Syaq.g_02471	Syak.g_00518
OG0001108	Syaq.g_02491	Syak.g_00497
OG0001109	Syaq.g_02493	Syak.g_00495
OG0001110	Syaq.g_02495	Syak.g_00493
OG0001111	Syaq.g_02497	Syak.g_00491
OG0001112	Syaq.g_02499	Syak.g_00489
OG0001113	Syaq.g_02539	Syak.g_00406
OG0001114	Syaq.g_02500	Syak.g_00488
OG0001115	Syaq.g_02504	Syak.g_00484
OG0001116	Syaq.g_02506	Syak.g_00482
OG0001117	Syaq.g_02507	Syak.g_00481
OG0001118	Syaq.g_02508	Syak.g_00480
