Orthogroup	Prae	Prbe
OG0000562	Prae.g_00531	Prbe.g_00579
OG0000563	Prae.g_00532	Prbe.g_00578
OG0000564	Prae.g_00533	Prbe.g_00577
OG0000565	Prae.g_00536	Prbe.g_00575
OG0000566	Prae.g_00538	Prbe.g_00571
OG0000567	Prae.g_00542	Prbe.g_00567
OG0000568	Prae.g_00543	Prbe.g_00566
OG0000569	Prae.g_00544	Prbe.g_00565
OG0000570	Prae.g_00545	Prbe.g_00564
OG0000571	Prae.g_00547	Prbe.g_00562
OG0000572	Prae.g_00560	Prbe.g_00548
OG0000573	Prae.g_00566	Prbe.g_00542
OG0000574	Prae.g_00567	Prbe.g_00541
OG0000575	Prae.g_00571	Prbe.g_00537
OG0000576	Prae.g_00573	Prbe.g_00535
OG0000577	Prae.g_00574	Prbe.g_00534
OG0000578	Prae.g_00575	Prbe.g_00533
OG0000579	Prae.g_00576	Prbe.g_00532
OG0000580	Prae.g_00577	Prbe.g_00531
OG0000581	Prae.g_00579	Prbe.g_00528
OG0000582	Prae.g_00582	Prbe.g_00525
OG0000583	Prae.g_00583	Prbe.g_00524
OG0000584	Prae.g_00584	Prbe.g_00523
OG0000585	Prae.g_00586	Prbe.g_00521
OG0000586	Prae.g_00587	Prbe.g_00520
OG0000587	Prae.g_00588	Prbe.g_00519
OG0000588	Prae.g_00592	Prbe.g_00515
OG0000589	Prae.g_00595	Prbe.g_00513
OG0000590	Prae.g_00596	Prbe.g_00512
OG0000591	Prae.g_00599	Prbe.g_00508
OG0000592	Prae.g_00600	Prbe.g_00507
OG0000593	Prae.g_00606	Prbe.g_01488
OG0000594	Prae.g_00607	Prbe.g_01487
OG0000595	Prae.g_00608	Prbe.g_01486
OG0000596	Prae.g_00612	Prbe.g_01482
OG0000597	Prae.g_00614	Prbe.g_01479
OG0000598	Prae.g_00615	Prbe.g_01478
OG0000599	Prae.g_00618	Prbe.g_01475
OG0000600	Prae.g_00619	Prbe.g_01474
OG0000601	Prae.g_00620	Prbe.g_01473
OG0000602	Prae.g_00622	Prbe.g_01471
OG0000603	Prae.g_00623	Prbe.g_01470
OG0000604	Prae.g_00624	Prbe.g_01469
OG0000605	Prae.g_00625	Prbe.g_01468
OG0000606	Prae.g_00628	Prbe.g_01465
OG0000607	Prae.g_00631	Prbe.g_01462
OG0000608	Prae.g_00632	Prbe.g_01461
OG0000609	Prae.g_00633	Prbe.g_01460
OG0000610	Prae.g_00638	Prbe.g_01454
OG0000611	Prae.g_00641	Prbe.g_01451
OG0000612	Prae.g_00642	Prbe.g_01450
OG0000613	Prae.g_00647	Prbe.g_00447
OG0000614	Prae.g_00666	Prbe.g_00468
OG0000615	Prae.g_00674	Prbe.g_01209
OG0000616	Prae.g_00678	Prbe.g_01197
OG0000617	Prae.g_00717	Prbe.g_01434
OG0000618	Prae.g_00718	Prbe.g_01433
OG0000619	Prae.g_00719	Prbe.g_01432
OG0000620	Prae.g_00722	Prbe.g_01429
OG0000621	Prae.g_00723	Prbe.g_01428
OG0000622	Prae.g_00724	Prbe.g_01427
OG0000623	Prae.g_00725	Prbe.g_01426
OG0000624	Prae.g_00726	Prbe.g_01424
OG0000625	Prae.g_00727	Prbe.g_01423
OG0000626	Prae.g_00728	Prbe.g_01422
OG0000627	Prae.g_00729	Prbe.g_01421
OG0000628	Prae.g_00730	Prbe.g_01420
OG0000629	Prae.g_00731	Prbe.g_01419
OG0000630	Prae.g_00734	Prbe.g_01416
OG0000631	Prae.g_00797	Prbe.g_01323
OG0000632	Prae.g_00798	Prbe.g_01324
OG0000633	Prae.g_00799	Prbe.g_01325
OG0000634	Prae.g_00802	Prbe.g_01218
OG0000635	Prae.g_00803	Prbe.g_01219
OG0000636	Prae.g_00805	Prbe.g_01221
OG0000637	Prae.g_00807	Prbe.g_01223
OG0000638	Prae.g_00808	Prbe.g_01224
OG0000639	Prae.g_00809	Prbe.g_01225
OG0000640	Prae.g_00810	Prbe.g_01226
OG0000641	Prae.g_00814	Prbe.g_01230
OG0000642	Prae.g_00815	Prbe.g_01231
OG0000643	Prae.g_00816	Prbe.g_01232
OG0000644	Prae.g_00817	Prbe.g_01233
OG0000645	Prae.g_00818	Prbe.g_01234
OG0000646	Prae.g_00820	Prbe.g_01236
OG0000647	Prae.g_00821	Prbe.g_01238
OG0000648	Prae.g_00823	Prbe.g_01240
OG0000649	Prae.g_00824	Prbe.g_01241
OG0000650	Prae.g_00825	Prbe.g_01242
OG0000651	Prae.g_00826	Prbe.g_01243
OG0000652	Prae.g_00827	Prbe.g_01244
OG0000653	Prae.g_00829	Prbe.g_01246
OG0000654	Prae.g_00830	Prbe.g_01247
OG0000655	Prae.g_00831	Prbe.g_01248
OG0000656	Prae.g_00834	Prbe.g_01251
OG0000657	Prae.g_00841	Prbe.g_01259
OG0000658	Prae.g_00842	Prbe.g_01261
OG0000659	Prae.g_00843	Prbe.g_01262
OG0000660	Prae.g_00847	Prbe.g_01266
OG0000661	Prae.g_00849	Prbe.g_01268
OG0000662	Prae.g_00851	Prbe.g_01270
OG0000663	Prae.g_00853	Prbe.g_01272
OG0000664	Prae.g_00854	Prbe.g_01273
OG0000665	Prae.g_00858	Prbe.g_01279
OG0000666	Prae.g_00859	Prbe.g_01280
OG0000667	Prae.g_00863	Prbe.g_01284
OG0000668	Prae.g_00892	Prbe.g_00105
OG0000669	Prae.g_00900	Prbe.g_00406
OG0000670	Prae.g_00902	Prbe.g_00409
OG0000671	Prae.g_00904	Prbe.g_00412
OG0000672	Prae.g_00906	Prbe.g_00415
OG0000673	Prae.g_00909	Prbe.g_00418
OG0000674	Prae.g_00911	Prbe.g_00420
OG0000675	Prae.g_00912	Prbe.g_00421
OG0000676	Prae.g_00914	Prbe.g_00423
OG0000677	Prae.g_00915	Prbe.g_00424
OG0000678	Prae.g_00917	Prbe.g_00426
OG0000679	Prae.g_00921	Prbe.g_00430
OG0000680	Prae.g_00922	Prbe.g_00431
OG0000681	Prae.g_00924	Prbe.g_00434
OG0000682	Prae.g_00925	Prbe.g_00435
OG0000683	Prae.g_00926	Prbe.g_00436
OG0000684	Prae.g_00927	Prbe.g_00438
OG0000685	Prae.g_00929	Prbe.g_00440
OG0000686	Prae.g_00930	Prbe.g_00441
OG0000687	Prae.g_00931	Prbe.g_00442
OG0000688	Prae.g_00934	Prbe.g_01446
OG0000689	Prae.g_00935	Prbe.g_01445
OG0000690	Prae.g_00936	Prbe.g_01444
OG0000691	Prae.g_00937	Prbe.g_01443
OG0000692	Prae.g_00938	Prbe.g_01441
OG0000693	Prae.g_00939	Prbe.g_01440
OG0000694	Prae.g_00940	Prbe.g_01439
OG0000695	Prae.g_00942	Prbe.g_01327
OG0000696	Prae.g_00943	Prbe.g_01328
OG0000697	Prae.g_00944	Prbe.g_01329
OG0000698	Prae.g_00947	Prbe.g_01332
OG0000699	Prae.g_00948	Prbe.g_01333
OG0000700	Prae.g_00949	Prbe.g_01334
OG0000701	Prae.g_00950	Prbe.g_01335
OG0000702	Prae.g_00952	Prbe.g_01337
OG0000703	Prae.g_00953	Prbe.g_01338
OG0000704	Prae.g_00954	Prbe.g_01340
OG0000705	Prae.g_00958	Prbe.g_01343
OG0000706	Prae.g_00959	Prbe.g_01344
OG0000707	Prae.g_00960	Prbe.g_01345
OG0000708	Prae.g_00961	Prbe.g_01347
OG0000709	Prae.g_00965	Prbe.g_01351
OG0000710	Prae.g_00968	Prbe.g_01354
OG0000711	Prae.g_00985	Prbe.g_01372
OG0000712	Prae.g_00987	Prbe.g_01373
OG0000713	Prae.g_00988	Prbe.g_01374
OG0000714	Prae.g_00989	Prbe.g_01375
OG0000715	Prae.g_00991	Prbe.g_01377
OG0000716	Prae.g_00993	Prbe.g_01379
OG0000717	Prae.g_00994	Prbe.g_01380
OG0000718	Prae.g_01009	Prbe.g_01384
OG0000719	Prae.g_01011	Prbe.g_01386
OG0000720	Prae.g_01020	Prbe.g_01398
OG0000721	Prae.g_01022	Prbe.g_01402
OG0000722	Prae.g_01023	Prbe.g_01403
OG0000723	Prae.g_01026	Prbe.g_01407
OG0000724	Prae.g_01035	Prbe.g_01302
OG0000725	Prae.g_01041	Prbe.g_01296
OG0000726	Prae.g_01042	Prbe.g_01295
OG0000727	Prae.g_01043	Prbe.g_01294
OG0000728	Prae.g_01045	Prbe.g_01292
OG0000729	Prae.g_01092	Prbe.g_00915
OG0000730	Prae.g_01096	Prbe.g_01591
OG0000731	Prae.g_01100	Prbe.g_01898
OG0000732	Prae.g_01109	Prbe.g_01148
OG0000733	Prae.g_01131	Prbe.g_00042
OG0000734	Prae.g_01148	Prbe.g_01565
OG0000735	Prae.g_01150	Prbe.g_01563
OG0000736	Prae.g_01151	Prbe.g_01562
OG0000737	Prae.g_01152	Prbe.g_01561
OG0000738	Prae.g_01156	Prbe.g_01557
OG0000739	Prae.g_01157	Prbe.g_01556
OG0000740	Prae.g_01158	Prbe.g_01555
OG0000741	Prae.g_01159	Prbe.g_01553
OG0000742	Prae.g_01162	Prbe.g_01550
OG0000743	Prae.g_01164	Prbe.g_01548
OG0000744	Prae.g_01165	Prbe.g_01547
OG0000745	Prae.g_01166	Prbe.g_01546
OG0000746	Prae.g_01168	Prbe.g_01544
OG0000747	Prae.g_01169	Prbe.g_01543
OG0000748	Prae.g_01172	Prbe.g_01539
OG0000749	Prae.g_01173	Prbe.g_01538
OG0000750	Prae.g_01174	Prbe.g_01537
OG0000751	Prae.g_01176	Prbe.g_01534
OG0000752	Prae.g_01178	Prbe.g_01532
OG0000753	Prae.g_01181	Prbe.g_01530
OG0000754	Prae.g_01184	Prbe.g_01527
OG0000755	Prae.g_01187	Prbe.g_01521
OG0000756	Prae.g_01188	Prbe.g_01520
OG0000757	Prae.g_01194	Prbe.g_01513
OG0000758	Prae.g_01195	Prbe.g_01512
OG0000759	Prae.g_01196	Prbe.g_01511
OG0000760	Prae.g_01197	Prbe.g_01510
OG0000761	Prae.g_01198	Prbe.g_01509
OG0000762	Prae.g_01199	Prbe.g_01508
OG0000763	Prae.g_01201	Prbe.g_01506
OG0000764	Prae.g_01202	Prbe.g_01505
OG0000765	Prae.g_01211	Prbe.g_01497
OG0000766	Prae.g_01212	Prbe.g_01496
OG0000767	Prae.g_01214	Prbe.g_01494
OG0000768	Prae.g_01215	Prbe.g_01493
OG0000769	Prae.g_01217	Prbe.g_01491
OG0000770	Prae.g_01219	Prbe.g_00502
OG0000771	Prae.g_01434	Prbe.g_00215
OG0000772	Prae.g_01293	Prbe.g_01128
OG0000773	Prae.g_01319	Prbe.g_00902
OG0000774	Prae.g_01321	Prbe.g_00900
OG0000775	Prae.g_01324	Prbe.g_00898
OG0000776	Prae.g_01325	Prbe.g_00897
OG0000777	Prae.g_01326	Prbe.g_00896
OG0000778	Prae.g_01327	Prbe.g_00895
OG0000779	Prae.g_01331	Prbe.g_00891
OG0000780	Prae.g_01332	Prbe.g_00890
OG0000781	Prae.g_01335	Prbe.g_00886
OG0000782	Prae.g_01336	Prbe.g_00885
OG0000783	Prae.g_01337	Prbe.g_00884
OG0000784	Prae.g_01338	Prbe.g_00883
OG0000785	Prae.g_01340	Prbe.g_00881
OG0000786	Prae.g_01342	Prbe.g_00878
OG0000787	Prae.g_01343	Prbe.g_00877
OG0000788	Prae.g_01355	Prbe.g_00634
OG0000789	Prae.g_01358	Prbe.g_00212
OG0000790	Prae.g_01373	Prbe.g_00368
OG0000791	Prae.g_01375	Prbe.g_00366
OG0000792	Prae.g_01376	Prbe.g_00365
OG0000793	Prae.g_01379	Prbe.g_00362
OG0000794	Prae.g_01380	Prbe.g_00361
OG0000795	Prae.g_01381	Prbe.g_00360
OG0000796	Prae.g_01385	Prbe.g_00356
OG0000797	Prae.g_01386	Prbe.g_00355
OG0000798	Prae.g_01420	Prbe.g_00087
OG0000799	Prae.g_01441	Prbe.g_00328
OG0000800	Prae.g_01442	Prbe.g_00327
OG0000801	Prae.g_01443	Prbe.g_00326
OG0000802	Prae.g_01445	Prbe.g_00324
OG0000803	Prae.g_01447	Prbe.g_00322
OG0000804	Prae.g_01448	Prbe.g_00321
OG0000805	Prae.g_01450	Prbe.g_00319
OG0000806	Prae.g_01452	Prbe.g_00317
OG0000807	Prae.g_01453	Prbe.g_00316
OG0000808	Prae.g_01454	Prbe.g_00315
OG0000809	Prae.g_01457	Prbe.g_00313
OG0000810	Prae.g_01458	Prbe.g_00312
OG0000811	Prae.g_01462	Prbe.g_00308
OG0000812	Prae.g_01464	Prbe.g_00306
OG0000813	Prae.g_01465	Prbe.g_00305
OG0000814	Prae.g_01467	Prbe.g_00303
OG0000815	Prae.g_01468	Prbe.g_00302
OG0000816	Prae.g_01470	Prbe.g_00300
OG0000817	Prae.g_01471	Prbe.g_00299
OG0000818	Prae.g_01476	Prbe.g_00294
OG0000819	Prae.g_01477	Prbe.g_00293
OG0000820	Prae.g_01478	Prbe.g_00292
OG0000821	Prae.g_01482	Prbe.g_00288
OG0000822	Prae.g_01483	Prbe.g_00287
OG0000823	Prae.g_01484	Prbe.g_00286
OG0000824	Prae.g_01487	Prbe.g_00283
OG0000825	Prae.g_01488	Prbe.g_00282
OG0000826	Prae.g_01489	Prbe.g_00281
OG0000827	Prae.g_01490	Prbe.g_00280
OG0000828	Prae.g_01493	Prbe.g_00277
OG0000829	Prae.g_01494	Prbe.g_00276
OG0000830	Prae.g_01495	Prbe.g_00275
OG0000831	Prae.g_01497	Prbe.g_00273
OG0000832	Prae.g_01503	Prbe.g_00263
OG0000833	Prae.g_01511	Prbe.g_00254
OG0000834	Prae.g_01512	Prbe.g_00253
OG0000835	Prae.g_01513	Prbe.g_00252
OG0000836	Prae.g_01514	Prbe.g_00251
OG0000837	Prae.g_01515	Prbe.g_00250
OG0000838	Prae.g_01517	Prbe.g_00248
OG0000839	Prae.g_01518	Prbe.g_00247
OG0000840	Prae.g_01519	Prbe.g_00246
OG0000841	Prae.g_01520	Prbe.g_00245
OG0000842	Prae.g_01521	Prbe.g_00244
OG0000843	Prae.g_01522	Prbe.g_00243
OG0000844	Prae.g_01523	Prbe.g_00242
OG0000845	Prae.g_01524	Prbe.g_00241
OG0000846	Prae.g_01525	Prbe.g_00240
OG0000847	Prae.g_01526	Prbe.g_00239
OG0000848	Prae.g_01527	Prbe.g_00238
OG0000849	Prae.g_01528	Prbe.g_00237
OG0000850	Prae.g_01530	Prbe.g_00235
OG0000851	Prae.g_01531	Prbe.g_00234
OG0000852	Prae.g_01532	Prbe.g_00233
OG0000853	Prae.g_01536	Prbe.g_00227
OG0000854	Prae.g_01538	Prbe.g_00225
OG0000855	Prae.g_01539	Prbe.g_00224
OG0000856	Prae.g_01554	Prbe.g_00505
OG0000857	Prae.g_01582	Prbe.g_01237
OG0000858	Prae.g_01617	Prbe.g_00992
OG0000859	Prae.g_01618	Prbe.g_00991
OG0000860	Prae.g_01625	Prbe.g_00983
OG0000861	Prae.g_01626	Prbe.g_00982
OG0000862	Prae.g_01627	Prbe.g_00981
OG0000863	Prae.g_01629	Prbe.g_00979
OG0000864	Prae.g_01630	Prbe.g_00978
OG0000865	Prae.g_01631	Prbe.g_00977
OG0000866	Prae.g_01632	Prbe.g_00976
OG0000867	Prae.g_01633	Prbe.g_00975
OG0000868	Prae.g_01634	Prbe.g_00973
OG0000869	Prae.g_01638	Prbe.g_00970
OG0000870	Prae.g_01643	Prbe.g_00965
OG0000871	Prae.g_01644	Prbe.g_00964
OG0000872	Prae.g_01645	Prbe.g_00963
OG0000873	Prae.g_01648	Prbe.g_00960
OG0000874	Prae.g_01651	Prbe.g_00957
OG0000875	Prae.g_01652	Prbe.g_00956
OG0000876	Prae.g_01653	Prbe.g_00955
OG0000877	Prae.g_01655	Prbe.g_00953
OG0000878	Prae.g_01656	Prbe.g_00952
OG0000879	Prae.g_01657	Prbe.g_00951
OG0000880	Prae.g_01658	Prbe.g_00950
OG0000881	Prae.g_01662	Prbe.g_00946
OG0000882	Prae.g_01667	Prbe.g_00941
OG0000883	Prae.g_01668	Prbe.g_00939
OG0000884	Prae.g_01670	Prbe.g_00937
OG0000885	Prae.g_01671	Prbe.g_00936
OG0000886	Prae.g_01672	Prbe.g_00935
OG0000887	Prae.g_01673	Prbe.g_00934
OG0000888	Prae.g_01675	Prbe.g_00932
OG0000889	Prae.g_01677	Prbe.g_00930
OG0000890	Prae.g_01678	Prbe.g_00929
OG0000891	Prae.g_01679	Prbe.g_00928
OG0000892	Prae.g_01681	Prbe.g_00926
OG0000893	Prae.g_01686	Prbe.g_00922
OG0000894	Prae.g_01688	Prbe.g_00919
OG0000895	Prae.g_01691	Prbe.g_01111
OG0000896	Prae.g_01692	Prbe.g_01110
OG0000897	Prae.g_01694	Prbe.g_01108
OG0000898	Prae.g_01695	Prbe.g_01107
OG0000899	Prae.g_01696	Prbe.g_01106
OG0000900	Prae.g_01697	Prbe.g_01105
OG0000901	Prae.g_01700	Prbe.g_01102
OG0000902	Prae.g_01702	Prbe.g_01100
OG0000903	Prae.g_01705	Prbe.g_01096
OG0000904	Prae.g_01707	Prbe.g_01092
OG0000905	Prae.g_01712	Prbe.g_01098
OG0000906	Prae.g_01713	Prbe.g_01099
OG0000907	Prae.g_01716	Prbe.g_01089
OG0000908	Prae.g_01719	Prbe.g_01086
OG0000909	Prae.g_01720	Prbe.g_01085
OG0000910	Prae.g_01721	Prbe.g_01084
OG0000911	Prae.g_01723	Prbe.g_01082
OG0000912	Prae.g_01724	Prbe.g_01081
OG0000913	Prae.g_01725	Prbe.g_01080
OG0000914	Prae.g_01726	Prbe.g_01079
OG0000915	Prae.g_01727	Prbe.g_01078
OG0000916	Prae.g_01728	Prbe.g_00867
OG0000917	Prae.g_01729	Prbe.g_00866
OG0000918	Prae.g_01730	Prbe.g_00865
OG0000919	Prae.g_01731	Prbe.g_00864
OG0000920	Prae.g_01732	Prbe.g_00863
OG0000921	Prae.g_01733	Prbe.g_00862
OG0000922	Prae.g_01734	Prbe.g_00861
OG0000923	Prae.g_01738	Prbe.g_00857
OG0000924	Prae.g_01739	Prbe.g_00856
OG0000925	Prae.g_01740	Prbe.g_00855
OG0000926	Prae.g_01741	Prbe.g_00854
OG0000927	Prae.g_01743	Prbe.g_00852
OG0000928	Prae.g_01744	Prbe.g_00851
OG0000929	Prae.g_01745	Prbe.g_00850
OG0000930	Prae.g_01746	Prbe.g_00849
OG0000931	Prae.g_01747	Prbe.g_00848
OG0000932	Prae.g_01748	Prbe.g_00847
OG0000933	Prae.g_01752	Prbe.g_00843
OG0000934	Prae.g_01754	Prbe.g_00841
OG0000935	Prae.g_01755	Prbe.g_00840
OG0000936	Prae.g_01756	Prbe.g_00839
OG0000937	Prae.g_01757	Prbe.g_00838
OG0000938	Prae.g_01759	Prbe.g_00835
OG0000939	Prae.g_01760	Prbe.g_00834
OG0000940	Prae.g_01768	Prbe.g_00827
OG0000941	Prae.g_01770	Prbe.g_00825
OG0000942	Prae.g_01772	Prbe.g_00823
OG0000943	Prae.g_01773	Prbe.g_00822
OG0000944	Prae.g_01774	Prbe.g_00820
OG0000945	Prae.g_01775	Prbe.g_00819
OG0000946	Prae.g_01779	Prbe.g_00814
OG0000947	Prae.g_01781	Prbe.g_00812
OG0000948	Prae.g_01782	Prbe.g_00811
OG0000949	Prae.g_01785	Prbe.g_00808
OG0000950	Prae.g_01790	Prbe.g_00801
OG0000951	Prae.g_01794	Prbe.g_00797
OG0000952	Prae.g_01798	Prbe.g_00793
OG0000953	Prae.g_01801	Prbe.g_00789
OG0000954	Prae.g_01805	Prbe.g_00785
OG0000955	Prae.g_01806	Prbe.g_00784
OG0000956	Prae.g_01808	Prbe.g_00782
OG0000957	Prae.g_01813	Prbe.g_00776
OG0000958	Prae.g_01814	Prbe.g_00775
OG0000959	Prae.g_01818	Prbe.g_00771
OG0000960	Prae.g_01819	Prbe.g_00770
OG0000961	Prae.g_01821	Prbe.g_00767
OG0000962	Prae.g_01823	Prbe.g_00765
OG0000963	Prae.g_01827	Prbe.g_00761
OG0000964	Prae.g_01828	Prbe.g_00760
OG0000965	Prae.g_01829	Prbe.g_00759
OG0000966	Prae.g_01836	Prbe.g_00749
OG0000967	Prae.g_01840	Prbe.g_00753
OG0000968	Prae.g_01842	Prbe.g_00755
OG0000969	Prae.g_01843	Prbe.g_00756
OG0000970	Prae.g_01844	Prbe.g_01134
OG0000971	Prae.g_01845	Prbe.g_01135
OG0000972	Prae.g_01846	Prbe.g_01136
OG0000973	Prae.g_01847	Prbe.g_01137
OG0000974	Prae.g_01848	Prbe.g_01138
OG0000975	Prae.g_01849	Prbe.g_01139
OG0000976	Prae.g_01850	Prbe.g_01140
OG0000977	Prae.g_01851	Prbe.g_01141
OG0000978	Prae.g_01852	Prbe.g_01142
OG0000979	Prae.g_01855	Prbe.g_01145
OG0000980	Prae.g_01857	Prbe.g_01147
OG0000981	Prae.g_01859	Prbe.g_01150
OG0000982	Prae.g_01861	Prbe.g_01152
OG0000983	Prae.g_01862	Prbe.g_01153
OG0000984	Prae.g_01863	Prbe.g_01154
OG0000985	Prae.g_01866	Prbe.g_01157
OG0000986	Prae.g_01868	Prbe.g_01159
OG0000987	Prae.g_01869	Prbe.g_01160
OG0000988	Prae.g_01872	Prbe.g_01163
OG0000989	Prae.g_01876	Prbe.g_01167
OG0000990	Prae.g_01879	Prbe.g_01171
OG0000991	Prae.g_01880	Prbe.g_01172
OG0000992	Prae.g_01882	Prbe.g_01175
OG0000993	Prae.g_01883	Prbe.g_01176
OG0000994	Prae.g_01884	Prbe.g_01177
OG0000995	Prae.g_01888	Prbe.g_01181
OG0000996	Prae.g_01889	Prbe.g_01182
OG0000997	Prae.g_01890	Prbe.g_01185
OG0000998	Prae.g_01892	Prbe.g_01187
OG0000999	Prae.g_01893	Prbe.g_01188
OG0001000	Prae.g_01896	Prbe.g_01191
OG0001001	Prae.g_01898	Prbe.g_01194
OG0001002	Prae.g_01902	Prbe.g_01056
OG0001003	Prae.g_01903	Prbe.g_01057
OG0001004	Prae.g_01904	Prbe.g_01058
OG0001005	Prae.g_01905	Prbe.g_01059
OG0001006	Prae.g_01909	Prbe.g_01063
OG0001007	Prae.g_01911	Prbe.g_01065
OG0001008	Prae.g_00411	Prbe.g_01935
OG0001009	Prae.g_00027	Prbe.g_00127
OG0001010	Prae.g_00028	Prbe.g_00128
OG0001011	Prae.g_00029	Prbe.g_00130
OG0001012	Prae.g_00045	Prbe.g_00144
OG0001013	Prae.g_00050	Prbe.g_00151
OG0001014	Prae.g_00053	Prbe.g_00154
OG0001015	Prae.g_00054	Prbe.g_00156
OG0001016	Prae.g_00073	Prbe.g_00178
OG0001017	Prae.g_00077	Prbe.g_00182
OG0001018	Prae.g_00080	Prbe.g_00184
OG0001019	Prae.g_00089	Prbe.g_00193
OG0001020	Prae.g_00090	Prbe.g_01630
OG0001021	Prae.g_00091	Prbe.g_01631
OG0001022	Prae.g_00094	Prbe.g_01634
OG0001023	Prae.g_00095	Prbe.g_01635
OG0001024	Prae.g_00098	Prbe.g_01639
OG0001025	Prae.g_00104	Prbe.g_01646
OG0001026	Prae.g_00110	Prbe.g_01655
OG0001027	Prae.g_00111	Prbe.g_01656
OG0001028	Prae.g_00113	Prbe.g_01658
OG0001029	Prae.g_00115	Prbe.g_01659
OG0001030	Prae.g_00130	Prbe.g_01675
OG0001031	Prae.g_00189	Prbe.g_01735
OG0001032	Prae.g_00190	Prbe.g_01736
OG0001033	Prae.g_00211	Prbe.g_01757
OG0001034	Prae.g_00239	Prbe.g_01788
OG0001035	Prae.g_00257	Prbe.g_01808
OG0001036	Prae.g_00262	Prbe.g_01812
OG0001037	Prae.g_00263	Prbe.g_01813
OG0001038	Prae.g_00279	Prbe.g_01832
OG0001039	Prae.g_00282	Prbe.g_01835
OG0001040	Prae.g_00284	Prbe.g_01837
OG0001041	Prae.g_00288	Prbe.g_01842
OG0001042	Prae.g_00305	Prbe.g_01859
OG0001043	Prae.g_00306	Prbe.g_01860
OG0001044	Prae.g_00334	Prbe.g_01891
OG0001045	Prae.g_00342	Prbe.g_01900
OG0001046	Prae.g_00379	Prbe.g_01033
OG0001047	Prae.g_00413	Prbe.g_01937
OG0001048	Prae.g_00414	Prbe.g_01938
OG0001049	Prae.g_00416	Prbe.g_01940
OG0001050	Prae.g_00417	Prbe.g_01941
OG0001051	Prae.g_00418	Prbe.g_01942
OG0001052	Prae.g_00445	Prbe.g_00662
OG0001053	Prae.g_00457	Prbe.g_00650
OG0001054	Prae.g_00472	Prbe.g_00635
OG0001055	Prae.g_00491	Prbe.g_00616
OG0001056	Prae.g_00511	Prbe.g_00599
OG0001057	Prae.g_00516	Prbe.g_00594
OG0001058	Prae.g_00524	Prbe.g_00586
OG0001059	Prae.g_00528	Prbe.g_00582
OG0001060	Prae.g_00535	Prbe.g_00576
OG0001061	Prae.g_00548	Prbe.g_00561
OG0001062	Prae.g_00550	Prbe.g_00559
OG0001063	Prae.g_00552	Prbe.g_00557
OG0001064	Prae.g_00553	Prbe.g_00556
OG0001065	Prae.g_00554	Prbe.g_00555
OG0001066	Prae.g_00555	Prbe.g_00554
OG0001067	Prae.g_00556	Prbe.g_00553
OG0001068	Prae.g_00557	Prbe.g_00552
OG0001069	Prae.g_00558	Prbe.g_00551
OG0001070	Prae.g_00561	Prbe.g_00547
OG0001071	Prae.g_00562	Prbe.g_00546
OG0001072	Prae.g_00564	Prbe.g_00544
OG0001073	Prae.g_00578	Prbe.g_00530
OG0001074	Prae.g_00589	Prbe.g_00518
OG0001075	Prae.g_00590	Prbe.g_00517
OG0001076	Prae.g_00598	Prbe.g_00510
OG0001077	Prae.g_00602	Prbe.g_00504
OG0001078	Prae.g_00610	Prbe.g_01484
OG0001079	Prae.g_00621	Prbe.g_01472
OG0001080	Prae.g_00627	Prbe.g_01466
OG0001081	Prae.g_00629	Prbe.g_01464
OG0001082	Prae.g_00630	Prbe.g_01463
OG0001083	Prae.g_00635	Prbe.g_01458
OG0001084	Prae.g_00636	Prbe.g_01457
OG0001085	Prae.g_00644	Prbe.g_00444
OG0001086	Prae.g_00645	Prbe.g_00445
OG0001087	Prae.g_00662	Prbe.g_00463
OG0001088	Prae.g_00663	Prbe.g_00464
OG0001089	Prae.g_00671	Prbe.g_01205
OG0001090	Prae.g_00712	Prbe.g_01215
OG0001091	Prae.g_00714	Prbe.g_01437
OG0001092	Prae.g_00715	Prbe.g_01436
OG0001093	Prae.g_00720	Prbe.g_01431
OG0001094	Prae.g_00800	Prbe.g_01438
OG0001095	Prae.g_00819	Prbe.g_01235
OG0001096	Prae.g_00832	Prbe.g_01249
OG0001097	Prae.g_00850	Prbe.g_01269
OG0001098	Prae.g_00865	Prbe.g_01288
OG0001099	Prae.g_00897	Prbe.g_00110
OG0001100	Prae.g_00901	Prbe.g_00408
OG0001101	Prae.g_00903	Prbe.g_00411
OG0001102	Prae.g_00905	Prbe.g_00414
OG0001103	Prae.g_00907	Prbe.g_00416
OG0001104	Prae.g_00928	Prbe.g_00439
OG0001105	Prae.g_00932	Prbe.g_00443
OG0001106	Prae.g_00955	Prbe.g_01341
OG0001107	Prae.g_00962	Prbe.g_01348
OG0001108	Prae.g_00966	Prbe.g_01352
OG0001109	Prae.g_00967	Prbe.g_01353
OG0001110	Prae.g_00969	Prbe.g_01355
OG0001111	Prae.g_00970	Prbe.g_01356
OG0001112	Prae.g_00971	Prbe.g_01357
OG0001113	Prae.g_00972	Prbe.g_01358
OG0001114	Prae.g_00973	Prbe.g_01359
OG0001115	Prae.g_00975	Prbe.g_01361
OG0001116	Prae.g_00976	Prbe.g_01362
OG0001117	Prae.g_00977	Prbe.g_01363
OG0001118	Prae.g_00978	Prbe.g_01364
OG0001119	Prae.g_00979	Prbe.g_01365
OG0001120	Prae.g_00981	Prbe.g_01367
