Orthogroup	Prae	Praz
OG0000567	Prae.g_00619	Praz.g_01685
OG0000568	Prae.g_00620	Praz.g_01684
OG0000569	Prae.g_00621	Praz.g_01683
OG0000570	Prae.g_00622	Praz.g_01682
OG0000571	Prae.g_00623	Praz.g_01681
OG0000572	Prae.g_00624	Praz.g_01680
OG0000573	Prae.g_00627	Praz.g_01677
OG0000574	Prae.g_00628	Praz.g_01676
OG0000575	Prae.g_00629	Praz.g_01675
OG0000576	Prae.g_00630	Praz.g_01674
OG0000577	Prae.g_00631	Praz.g_01673
OG0000578	Prae.g_00632	Praz.g_01672
OG0000579	Prae.g_00633	Praz.g_01671
OG0000580	Prae.g_00634	Praz.g_01670
OG0000581	Prae.g_00635	Praz.g_01669
OG0000582	Prae.g_00636	Praz.g_01668
OG0000583	Prae.g_00637	Praz.g_01667
OG0000584	Prae.g_00638	Praz.g_01666
OG0000585	Prae.g_00639	Praz.g_01665
OG0000586	Prae.g_00641	Praz.g_01663
OG0000587	Prae.g_00642	Praz.g_01662
OG0000588	Prae.g_00644	Praz.g_01660
OG0000589	Prae.g_00645	Praz.g_01659
OG0000590	Prae.g_00647	Praz.g_01657
OG0000591	Prae.g_00653	Praz.g_01651
OG0000592	Prae.g_00654	Praz.g_01650
OG0000593	Prae.g_00655	Praz.g_01649
OG0000594	Prae.g_00657	Praz.g_01647
OG0000595	Prae.g_00658	Praz.g_01646
OG0000596	Prae.g_00659	Praz.g_01645
OG0000597	Prae.g_00661	Praz.g_01643
OG0000598	Prae.g_00662	Praz.g_01642
OG0000599	Prae.g_00663	Praz.g_01641
OG0000600	Prae.g_00664	Praz.g_01640
OG0000601	Prae.g_00666	Praz.g_01638
OG0000602	Prae.g_00667	Praz.g_01637
OG0000603	Prae.g_00668	Praz.g_01636
OG0000604	Prae.g_00669	Praz.g_01635
OG0000605	Prae.g_00670	Praz.g_01634
OG0000606	Prae.g_00671	Praz.g_01633
OG0000607	Prae.g_00673	Praz.g_01631
OG0000608	Prae.g_00674	Praz.g_01630
OG0000609	Prae.g_00678	Praz.g_01626
OG0000610	Prae.g_00679	Praz.g_01625
OG0000611	Prae.g_00712	Praz.g_01606
OG0000612	Prae.g_00713	Praz.g_01605
OG0000613	Prae.g_00714	Praz.g_01604
OG0000614	Prae.g_00715	Praz.g_01603
OG0000615	Prae.g_00717	Praz.g_01601
OG0000616	Prae.g_00718	Praz.g_01600
OG0000617	Prae.g_00719	Praz.g_01599
OG0000618	Prae.g_00720	Praz.g_01598
OG0000619	Prae.g_00721	Praz.g_01597
OG0000620	Prae.g_00722	Praz.g_01596
OG0000621	Prae.g_00723	Praz.g_01595
OG0000622	Prae.g_00724	Praz.g_01594
OG0000623	Prae.g_00725	Praz.g_01593
OG0000624	Prae.g_00726	Praz.g_01592
OG0000625	Prae.g_00727	Praz.g_01591
OG0000626	Prae.g_00728	Praz.g_01590
OG0000627	Prae.g_00729	Praz.g_01589
OG0000628	Prae.g_00730	Praz.g_01588
OG0000629	Prae.g_00731	Praz.g_01587
OG0000630	Prae.g_00732	Praz.g_01586
OG0000631	Prae.g_00734	Praz.g_01584
OG0000632	Prae.g_00748	Praz.g_01571
OG0000633	Prae.g_00752	Praz.g_01567
OG0000634	Prae.g_00766	Praz.g_01554
OG0000635	Prae.g_00770	Praz.g_01547
OG0000636	Prae.g_00771	Praz.g_01546
OG0000637	Prae.g_00772	Praz.g_01545
OG0000638	Prae.g_00784	Praz.g_01534
OG0000639	Prae.g_00793	Praz.g_01525
OG0000640	Prae.g_00794	Praz.g_01523
OG0000641	Prae.g_00797	Praz.g_01521
OG0000642	Prae.g_00798	Praz.g_01520
OG0000643	Prae.g_00799	Praz.g_01519
OG0000644	Prae.g_00800	Praz.g_01518
OG0000645	Prae.g_00801	Praz.g_01517
OG0000646	Prae.g_00802	Praz.g_01516
OG0000647	Prae.g_00803	Praz.g_01515
OG0000648	Prae.g_00805	Praz.g_01513
OG0000649	Prae.g_00806	Praz.g_01512
OG0000650	Prae.g_00807	Praz.g_01511
OG0000651	Prae.g_00808	Praz.g_01510
OG0000652	Prae.g_00809	Praz.g_01509
OG0000653	Prae.g_00810	Praz.g_01508
OG0000654	Prae.g_00812	Praz.g_01506
OG0000655	Prae.g_00814	Praz.g_01504
OG0000656	Prae.g_00815	Praz.g_01503
OG0000657	Prae.g_00816	Praz.g_01502
OG0000658	Prae.g_00817	Praz.g_01501
OG0000659	Prae.g_00818	Praz.g_01500
OG0000660	Prae.g_00819	Praz.g_01499
OG0000661	Prae.g_00820	Praz.g_01498
OG0000662	Prae.g_00821	Praz.g_01497
OG0000663	Prae.g_00822	Praz.g_01496
OG0000664	Prae.g_00823	Praz.g_01495
OG0000665	Prae.g_00824	Praz.g_01494
OG0000666	Prae.g_00825	Praz.g_01493
OG0000667	Prae.g_00826	Praz.g_01492
OG0000668	Prae.g_00827	Praz.g_01491
OG0000669	Prae.g_00829	Praz.g_01489
OG0000670	Prae.g_00830	Praz.g_01488
OG0000671	Prae.g_00831	Praz.g_01487
OG0000672	Prae.g_00832	Praz.g_01486
OG0000673	Prae.g_00833	Praz.g_01485
OG0000674	Prae.g_00834	Praz.g_01484
OG0000675	Prae.g_00836	Praz.g_01482
OG0000676	Prae.g_00837	Praz.g_01481
OG0000677	Prae.g_00839	Praz.g_01478
OG0000678	Prae.g_00841	Praz.g_01476
OG0000679	Prae.g_00842	Praz.g_01475
OG0000680	Prae.g_00843	Praz.g_01474
OG0000681	Prae.g_00844	Praz.g_01473
OG0000682	Prae.g_00845	Praz.g_01472
OG0000683	Prae.g_00847	Praz.g_01470
OG0000684	Prae.g_00848	Praz.g_01469
OG0000685	Prae.g_00849	Praz.g_01468
OG0000686	Prae.g_00850	Praz.g_01467
OG0000687	Prae.g_00851	Praz.g_01466
OG0000688	Prae.g_00852	Praz.g_01465
OG0000689	Prae.g_00853	Praz.g_01464
OG0000690	Prae.g_00854	Praz.g_01463
OG0000691	Prae.g_00855	Praz.g_01462
OG0000692	Prae.g_00857	Praz.g_01460
OG0000693	Prae.g_00858	Praz.g_01459
OG0000694	Prae.g_00859	Praz.g_01458
OG0000695	Prae.g_00860	Praz.g_01457
OG0000696	Prae.g_00861	Praz.g_01456
OG0000697	Prae.g_00863	Praz.g_01454
OG0000698	Prae.g_00865	Praz.g_01452
OG0000699	Prae.g_00866	Praz.g_01451
OG0000700	Prae.g_00892	Praz.g_01424
OG0000701	Prae.g_00897	Praz.g_01420
OG0000702	Prae.g_00900	Praz.g_01417
OG0000703	Prae.g_00901	Praz.g_01416
OG0000704	Prae.g_00902	Praz.g_01415
OG0000705	Prae.g_00903	Praz.g_01414
OG0000706	Prae.g_00904	Praz.g_01413
OG0000707	Prae.g_00905	Praz.g_01411
OG0000708	Prae.g_00906	Praz.g_01410
OG0000709	Prae.g_00908	Praz.g_01408
OG0000710	Prae.g_00909	Praz.g_01407
OG0000711	Prae.g_00910	Praz.g_01406
OG0000712	Prae.g_00911	Praz.g_01405
OG0000713	Prae.g_00912	Praz.g_01404
OG0000714	Prae.g_00914	Praz.g_01402
OG0000715	Prae.g_00915	Praz.g_01401
OG0000716	Prae.g_00917	Praz.g_01399
OG0000717	Prae.g_00918	Praz.g_01398
OG0000718	Prae.g_00919	Praz.g_01397
OG0000719	Prae.g_00921	Praz.g_01395
OG0000720	Prae.g_00922	Praz.g_01394
OG0000721	Prae.g_00924	Praz.g_01392
OG0000722	Prae.g_00925	Praz.g_01391
OG0000723	Prae.g_00926	Praz.g_01390
OG0000724	Prae.g_00927	Praz.g_01388
OG0000725	Prae.g_00928	Praz.g_01387
OG0000726	Prae.g_00929	Praz.g_01386
OG0000727	Prae.g_00930	Praz.g_01385
OG0000728	Prae.g_00931	Praz.g_01384
OG0000729	Prae.g_00932	Praz.g_01383
OG0000730	Prae.g_00933	Praz.g_01382
OG0000731	Prae.g_00934	Praz.g_01381
OG0000732	Prae.g_00935	Praz.g_01380
OG0000733	Prae.g_00936	Praz.g_01379
OG0000734	Prae.g_00937	Praz.g_01378
OG0000735	Prae.g_00938	Praz.g_01376
OG0000736	Prae.g_00939	Praz.g_01375
OG0000737	Prae.g_00940	Praz.g_01374
OG0000738	Prae.g_00941	Praz.g_01373
OG0000739	Prae.g_00942	Praz.g_01372
OG0000740	Prae.g_00943	Praz.g_01371
OG0000741	Prae.g_00944	Praz.g_01370
OG0000742	Prae.g_00946	Praz.g_01368
OG0000743	Prae.g_00947	Praz.g_01367
OG0000744	Prae.g_00948	Praz.g_01366
OG0000745	Prae.g_00949	Praz.g_01365
OG0000746	Prae.g_00950	Praz.g_01364
OG0000747	Prae.g_00951	Praz.g_01363
OG0000748	Prae.g_00952	Praz.g_01362
OG0000749	Prae.g_00953	Praz.g_01361
OG0000750	Prae.g_00954	Praz.g_01360
OG0000751	Prae.g_00955	Praz.g_01359
OG0000752	Prae.g_00956	Praz.g_01358
OG0000753	Prae.g_00958	Praz.g_01356
OG0000754	Prae.g_00959	Praz.g_01355
OG0000755	Prae.g_00960	Praz.g_01354
OG0000756	Prae.g_00961	Praz.g_01353
OG0000757	Prae.g_00962	Praz.g_01352
OG0000758	Prae.g_00963	Praz.g_01351
OG0000759	Prae.g_00965	Praz.g_01349
OG0000760	Prae.g_00966	Praz.g_01348
OG0000761	Prae.g_00967	Praz.g_01347
OG0000762	Prae.g_00969	Praz.g_01345
OG0000763	Prae.g_00970	Praz.g_01344
OG0000764	Prae.g_00971	Praz.g_01343
OG0000765	Prae.g_00972	Praz.g_01342
OG0000766	Prae.g_00973	Praz.g_01341
OG0000767	Prae.g_00975	Praz.g_01339
OG0000768	Prae.g_00976	Praz.g_01338
OG0000769	Prae.g_00977	Praz.g_01337
OG0000770	Prae.g_00978	Praz.g_01336
OG0000771	Prae.g_00979	Praz.g_01335
OG0000772	Prae.g_00980	Praz.g_01334
OG0000773	Prae.g_00981	Praz.g_01333
OG0000774	Prae.g_00982	Praz.g_01332
OG0000775	Prae.g_00983	Praz.g_01331
OG0000776	Prae.g_00985	Praz.g_01329
OG0000777	Prae.g_00987	Praz.g_01327
OG0000778	Prae.g_00988	Praz.g_01326
OG0000779	Prae.g_00989	Praz.g_01325
OG0000780	Prae.g_00991	Praz.g_01323
OG0000781	Prae.g_00993	Praz.g_01321
OG0000782	Prae.g_00994	Praz.g_01320
OG0000783	Prae.g_01009	Praz.g_01308
OG0000784	Prae.g_01011	Praz.g_01306
OG0000785	Prae.g_01012	Praz.g_01305
OG0000786	Prae.g_01013	Praz.g_01304
OG0000787	Prae.g_01014	Praz.g_01303
OG0000788	Prae.g_01018	Praz.g_01299
OG0000789	Prae.g_01020	Praz.g_01297
OG0000790	Prae.g_01021	Praz.g_01296
OG0000791	Prae.g_01022	Praz.g_01294
OG0000792	Prae.g_01023	Praz.g_01293
OG0000793	Prae.g_01024	Praz.g_01292
OG0000794	Prae.g_01026	Praz.g_01290
OG0000795	Prae.g_01029	Praz.g_01287
OG0000796	Prae.g_01030	Praz.g_01286
OG0000797	Prae.g_01032	Praz.g_01284
OG0000798	Prae.g_01033	Praz.g_01283
OG0000799	Prae.g_01034	Praz.g_01282
OG0000800	Prae.g_01035	Praz.g_01281
OG0000801	Prae.g_01038	Praz.g_00064
OG0000802	Prae.g_01039	Praz.g_00065
OG0000803	Prae.g_01041	Praz.g_00067
OG0000804	Prae.g_01042	Praz.g_00068
OG0000805	Prae.g_01043	Praz.g_00069
OG0000806	Prae.g_01045	Praz.g_00071
OG0000807	Prae.g_01072	Praz.g_00096
OG0000808	Prae.g_01081	Praz.g_00105
OG0000809	Prae.g_01084	Praz.g_00108
OG0000810	Prae.g_01085	Praz.g_00109
OG0000811	Prae.g_01092	Praz.g_00116
OG0000812	Prae.g_01096	Praz.g_00060
OG0000813	Prae.g_01100	Praz.g_00056
OG0000814	Prae.g_01102	Praz.g_00054
OG0000815	Prae.g_01115	Praz.g_00040
OG0000816	Prae.g_01131	Praz.g_00024
OG0000817	Prae.g_01132	Praz.g_00023
OG0000818	Prae.g_01137	Praz.g_00018
OG0000819	Prae.g_01144	Praz.g_00011
OG0000820	Prae.g_01148	Praz.g_00007
OG0000821	Prae.g_01150	Praz.g_00005
OG0000822	Prae.g_01151	Praz.g_00004
OG0000823	Prae.g_01152	Praz.g_00003
OG0000824	Prae.g_01153	Praz.g_00002
OG0000825	Prae.g_01154	Praz.g_00001
OG0000826	Prae.g_01155	Praz.g_00763
OG0000827	Prae.g_01156	Praz.g_00762
OG0000828	Prae.g_01157	Praz.g_00761
OG0000829	Prae.g_01158	Praz.g_00760
OG0000830	Prae.g_01159	Praz.g_00759
OG0000831	Prae.g_01162	Praz.g_00756
OG0000832	Prae.g_01164	Praz.g_00754
OG0000833	Prae.g_01165	Praz.g_00753
OG0000834	Prae.g_01166	Praz.g_00751
OG0000835	Prae.g_01167	Praz.g_00750
OG0000836	Prae.g_01168	Praz.g_00749
OG0000837	Prae.g_01170	Praz.g_00747
OG0000838	Prae.g_01171	Praz.g_00746
OG0000839	Prae.g_01172	Praz.g_00745
OG0000840	Prae.g_01173	Praz.g_00744
OG0000841	Prae.g_01174	Praz.g_00743
OG0000842	Prae.g_01175	Praz.g_00742
OG0000843	Prae.g_01176	Praz.g_00741
OG0000844	Prae.g_01177	Praz.g_00740
OG0000845	Prae.g_01178	Praz.g_00739
OG0000846	Prae.g_01181	Praz.g_00736
OG0000847	Prae.g_01183	Praz.g_00734
OG0000848	Prae.g_01184	Praz.g_00733
OG0000849	Prae.g_01185	Praz.g_00732
OG0000850	Prae.g_01186	Praz.g_00731
OG0000851	Prae.g_01187	Praz.g_00730
OG0000852	Prae.g_01189	Praz.g_00728
OG0000853	Prae.g_01190	Praz.g_00727
OG0000854	Prae.g_01192	Praz.g_00725
OG0000855	Prae.g_01193	Praz.g_00724
OG0000856	Prae.g_01194	Praz.g_00723
OG0000857	Prae.g_01195	Praz.g_00722
OG0000858	Prae.g_01196	Praz.g_00721
OG0000859	Prae.g_01197	Praz.g_00720
OG0000860	Prae.g_01198	Praz.g_00719
OG0000861	Prae.g_01199	Praz.g_00718
OG0000862	Prae.g_01200	Praz.g_00717
OG0000863	Prae.g_01201	Praz.g_00716
OG0000864	Prae.g_01202	Praz.g_00715
OG0000865	Prae.g_01203	Praz.g_00714
OG0000866	Prae.g_01204	Praz.g_00713
OG0000867	Prae.g_01205	Praz.g_00712
OG0000868	Prae.g_01206	Praz.g_00711
OG0000869	Prae.g_01208	Praz.g_00709
OG0000870	Prae.g_01209	Praz.g_00708
OG0000871	Prae.g_01211	Praz.g_00706
OG0000872	Prae.g_01212	Praz.g_00705
OG0000873	Prae.g_01214	Praz.g_00703
OG0000874	Prae.g_01215	Praz.g_00702
OG0000875	Prae.g_01216	Praz.g_00701
OG0000876	Prae.g_01217	Praz.g_00700
OG0000877	Prae.g_01219	Praz.g_00698
OG0000878	Prae.g_01293	Praz.g_01205
OG0000879	Prae.g_01317	Praz.g_01191
OG0000880	Prae.g_01318	Praz.g_01190
OG0000881	Prae.g_01319	Praz.g_01189
OG0000882	Prae.g_01320	Praz.g_01188
OG0000883	Prae.g_01321	Praz.g_01187
OG0000884	Prae.g_01324	Praz.g_01185
OG0000885	Prae.g_01325	Praz.g_01184
OG0000886	Prae.g_01326	Praz.g_01183
OG0000887	Prae.g_01327	Praz.g_01182
OG0000888	Prae.g_01328	Praz.g_01181
OG0000889	Prae.g_01331	Praz.g_01178
OG0000890	Prae.g_01332	Praz.g_01177
OG0000891	Prae.g_01333	Praz.g_01176
OG0000892	Prae.g_01335	Praz.g_01174
OG0000893	Prae.g_01336	Praz.g_01173
OG0000894	Prae.g_01337	Praz.g_01172
OG0000895	Prae.g_01338	Praz.g_01171
OG0000896	Prae.g_01339	Praz.g_01170
OG0000897	Prae.g_01340	Praz.g_01169
OG0000898	Prae.g_01342	Praz.g_01167
OG0000899	Prae.g_01343	Praz.g_01166
OG0000900	Prae.g_01350	Praz.g_01157
OG0000901	Prae.g_01354	Praz.g_01153
OG0000902	Prae.g_01355	Praz.g_01152
OG0000903	Prae.g_01356	Praz.g_01151
OG0000904	Prae.g_01358	Praz.g_01149
OG0000905	Prae.g_01360	Praz.g_01147
OG0000906	Prae.g_01362	Praz.g_01145
OG0000907	Prae.g_01363	Praz.g_01144
OG0000908	Prae.g_01366	Praz.g_01141
OG0000909	Prae.g_01370	Praz.g_01137
OG0000910	Prae.g_01371	Praz.g_01136
OG0000911	Prae.g_01372	Praz.g_01135
OG0000912	Prae.g_01373	Praz.g_01134
OG0000913	Prae.g_01374	Praz.g_01133
OG0000914	Prae.g_01375	Praz.g_01132
OG0000915	Prae.g_01376	Praz.g_01131
OG0000916	Prae.g_01377	Praz.g_01130
OG0000917	Prae.g_01378	Praz.g_01129
OG0000918	Prae.g_01379	Praz.g_01128
OG0000919	Prae.g_01380	Praz.g_01127
OG0000920	Prae.g_01381	Praz.g_01126
OG0000921	Prae.g_01382	Praz.g_01125
OG0000922	Prae.g_01383	Praz.g_01124
OG0000923	Prae.g_01384	Praz.g_01123
OG0000924	Prae.g_01385	Praz.g_01122
OG0000925	Prae.g_01386	Praz.g_01121
OG0000926	Prae.g_01426	Praz.g_01097
OG0000927	Prae.g_01441	Praz.g_01059
OG0000928	Prae.g_01442	Praz.g_01058
OG0000929	Prae.g_01443	Praz.g_01057
OG0000930	Prae.g_01444	Praz.g_01056
OG0000931	Prae.g_01445	Praz.g_01055
OG0000932	Prae.g_01447	Praz.g_01053
OG0000933	Prae.g_01448	Praz.g_01052
OG0000934	Prae.g_01449	Praz.g_01051
OG0000935	Prae.g_01450	Praz.g_01050
OG0000936	Prae.g_01451	Praz.g_01049
OG0000937	Prae.g_01452	Praz.g_01048
OG0000938	Prae.g_01453	Praz.g_01047
OG0000939	Prae.g_01454	Praz.g_01046
OG0000940	Prae.g_01455	Praz.g_01045
OG0000941	Prae.g_01457	Praz.g_01043
OG0000942	Prae.g_01458	Praz.g_01042
OG0000943	Prae.g_01461	Praz.g_01039
OG0000944	Prae.g_01462	Praz.g_01038
OG0000945	Prae.g_01463	Praz.g_01037
OG0000946	Prae.g_01464	Praz.g_01036
OG0000947	Prae.g_01465	Praz.g_01035
OG0000948	Prae.g_01466	Praz.g_01034
OG0000949	Prae.g_01467	Praz.g_01033
OG0000950	Prae.g_01468	Praz.g_01032
OG0000951	Prae.g_01469	Praz.g_01031
OG0000952	Prae.g_01470	Praz.g_01030
OG0000953	Prae.g_01471	Praz.g_01029
OG0000954	Prae.g_01472	Praz.g_01028
OG0000955	Prae.g_01473	Praz.g_01027
OG0000956	Prae.g_01474	Praz.g_01026
OG0000957	Prae.g_01475	Praz.g_01025
OG0000958	Prae.g_01476	Praz.g_01024
OG0000959	Prae.g_01477	Praz.g_01023
OG0000960	Prae.g_01478	Praz.g_01022
OG0000961	Prae.g_01482	Praz.g_01018
OG0000962	Prae.g_01483	Praz.g_01017
OG0000963	Prae.g_01484	Praz.g_01016
OG0000964	Prae.g_01486	Praz.g_01014
OG0000965	Prae.g_01487	Praz.g_01013
OG0000966	Prae.g_01488	Praz.g_01012
OG0000967	Prae.g_01489	Praz.g_01011
OG0000968	Prae.g_01490	Praz.g_01010
OG0000969	Prae.g_01491	Praz.g_01009
OG0000970	Prae.g_01492	Praz.g_01008
OG0000971	Prae.g_01493	Praz.g_01007
OG0000972	Prae.g_01494	Praz.g_01006
OG0000973	Prae.g_01495	Praz.g_01005
OG0000974	Prae.g_01497	Praz.g_01003
OG0000975	Prae.g_01500	Praz.g_01000
OG0000976	Prae.g_01502	Praz.g_00998
OG0000977	Prae.g_01503	Praz.g_00997
OG0000978	Prae.g_01504	Praz.g_00996
OG0000979	Prae.g_01506	Praz.g_00994
OG0000980	Prae.g_01507	Praz.g_00993
OG0000981	Prae.g_01508	Praz.g_00992
OG0000982	Prae.g_01509	Praz.g_00991
OG0000983	Prae.g_01511	Praz.g_00989
OG0000984	Prae.g_01512	Praz.g_00988
OG0000985	Prae.g_01513	Praz.g_00987
OG0000986	Prae.g_01514	Praz.g_00986
OG0000987	Prae.g_01515	Praz.g_00985
OG0000988	Prae.g_01516	Praz.g_00984
OG0000989	Prae.g_01517	Praz.g_00983
OG0000990	Prae.g_01518	Praz.g_00982
OG0000991	Prae.g_01519	Praz.g_00981
OG0000992	Prae.g_01520	Praz.g_00980
OG0000993	Prae.g_01521	Praz.g_00979
OG0000994	Prae.g_01522	Praz.g_00978
OG0000995	Prae.g_01523	Praz.g_00977
OG0000996	Prae.g_01524	Praz.g_00976
OG0000997	Prae.g_01525	Praz.g_00975
OG0000998	Prae.g_01526	Praz.g_00974
OG0000999	Prae.g_01527	Praz.g_00973
OG0001000	Prae.g_01528	Praz.g_00972
OG0001001	Prae.g_01530	Praz.g_00970
OG0001002	Prae.g_01531	Praz.g_00969
OG0001003	Prae.g_01532	Praz.g_00968
OG0001004	Prae.g_01533	Praz.g_00967
OG0001005	Prae.g_01534	Praz.g_00966
OG0001006	Prae.g_01535	Praz.g_00965
OG0001007	Prae.g_01536	Praz.g_00964
OG0001008	Prae.g_01538	Praz.g_00962
OG0001009	Prae.g_01539	Praz.g_00961
OG0001010	Prae.g_01547	Praz.g_00953
OG0001011	Prae.g_01554	Praz.g_00946
OG0001012	Prae.g_01582	Praz.g_00918
OG0001013	Prae.g_01617	Praz.g_00883
OG0001014	Prae.g_01618	Praz.g_00882
OG0001015	Prae.g_01624	Praz.g_00876
OG0001016	Prae.g_01625	Praz.g_00875
OG0001017	Prae.g_01626	Praz.g_00874
OG0001018	Prae.g_01627	Praz.g_00873
OG0001019	Prae.g_01629	Praz.g_00871
OG0001020	Prae.g_01630	Praz.g_00870
OG0001021	Prae.g_01631	Praz.g_00869
OG0001022	Prae.g_01632	Praz.g_00868
OG0001023	Prae.g_01633	Praz.g_00867
OG0001024	Prae.g_01634	Praz.g_00866
OG0001025	Prae.g_01635	Praz.g_00865
OG0001026	Prae.g_01637	Praz.g_00863
OG0001027	Prae.g_01638	Praz.g_00862
OG0001028	Prae.g_01639	Praz.g_00861
OG0001029	Prae.g_01640	Praz.g_00860
OG0001030	Prae.g_01641	Praz.g_00859
OG0001031	Prae.g_01642	Praz.g_00858
OG0001032	Prae.g_01643	Praz.g_00857
OG0001033	Prae.g_01644	Praz.g_00856
OG0001034	Prae.g_01645	Praz.g_00855
OG0001035	Prae.g_01647	Praz.g_00853
OG0001036	Prae.g_01648	Praz.g_00852
OG0001037	Prae.g_01649	Praz.g_00851
OG0001038	Prae.g_01650	Praz.g_00850
OG0001039	Prae.g_01651	Praz.g_00849
OG0001040	Prae.g_01652	Praz.g_00848
OG0001041	Prae.g_01653	Praz.g_00847
OG0001042	Prae.g_01654	Praz.g_00846
OG0001043	Prae.g_01655	Praz.g_00845
OG0001044	Prae.g_01656	Praz.g_00844
OG0001045	Prae.g_01657	Praz.g_00843
OG0001046	Prae.g_01658	Praz.g_00842
OG0001047	Prae.g_01661	Praz.g_00839
OG0001048	Prae.g_01663	Praz.g_00837
OG0001049	Prae.g_01664	Praz.g_00836
OG0001050	Prae.g_01665	Praz.g_00835
OG0001051	Prae.g_01666	Praz.g_00834
OG0001052	Prae.g_01667	Praz.g_00833
OG0001053	Prae.g_01668	Praz.g_00831
OG0001054	Prae.g_01670	Praz.g_00830
OG0001055	Prae.g_01671	Praz.g_00829
OG0001056	Prae.g_01672	Praz.g_00828
OG0001057	Prae.g_01673	Praz.g_00827
OG0001058	Prae.g_01674	Praz.g_00826
OG0001059	Prae.g_01675	Praz.g_00825
OG0001060	Prae.g_01676	Praz.g_00824
OG0001061	Prae.g_01677	Praz.g_00823
OG0001062	Prae.g_01678	Praz.g_00822
OG0001063	Prae.g_01679	Praz.g_00821
OG0001064	Prae.g_01681	Praz.g_00340
OG0001065	Prae.g_01686	Praz.g_00335
OG0001066	Prae.g_01687	Praz.g_00334
OG0001067	Prae.g_01688	Praz.g_00333
OG0001068	Prae.g_01690	Praz.g_00331
OG0001069	Prae.g_01691	Praz.g_00330
OG0001070	Prae.g_01692	Praz.g_00329
OG0001071	Prae.g_01693	Praz.g_00328
OG0001072	Prae.g_01694	Praz.g_00327
OG0001073	Prae.g_01695	Praz.g_00326
OG0001074	Prae.g_01696	Praz.g_00325
OG0001075	Prae.g_01697	Praz.g_00324
OG0001076	Prae.g_01698	Praz.g_00323
OG0001077	Prae.g_01699	Praz.g_00322
OG0001078	Prae.g_01700	Praz.g_00321
OG0001079	Prae.g_01701	Praz.g_00320
OG0001080	Prae.g_01702	Praz.g_00319
OG0001081	Prae.g_01705	Praz.g_00316
OG0001082	Prae.g_01706	Praz.g_00315
OG0001083	Prae.g_01707	Praz.g_00314
OG0001084	Prae.g_01709	Praz.g_00312
OG0001085	Prae.g_01710	Praz.g_00311
OG0001086	Prae.g_01711	Praz.g_00310
OG0001087	Prae.g_01712	Praz.g_00309
OG0001088	Prae.g_01713	Praz.g_00308
OG0001089	Prae.g_01716	Praz.g_00305
OG0001090	Prae.g_01718	Praz.g_00303
OG0001091	Prae.g_01719	Praz.g_00302
OG0001092	Prae.g_01720	Praz.g_00301
OG0001093	Prae.g_01721	Praz.g_00300
OG0001094	Prae.g_01722	Praz.g_00299
OG0001095	Prae.g_01723	Praz.g_00298
OG0001096	Prae.g_01724	Praz.g_00297
OG0001097	Prae.g_01725	Praz.g_00296
OG0001098	Prae.g_01726	Praz.g_00295
OG0001099	Prae.g_01727	Praz.g_00294
OG0001100	Prae.g_01728	Praz.g_00293
OG0001101	Prae.g_01729	Praz.g_00292
OG0001102	Prae.g_01730	Praz.g_00291
OG0001103	Prae.g_01731	Praz.g_00290
OG0001104	Prae.g_01732	Praz.g_00289
OG0001105	Prae.g_01733	Praz.g_00288
OG0001106	Prae.g_01734	Praz.g_00287
OG0001107	Prae.g_01735	Praz.g_00286
OG0001108	Prae.g_01736	Praz.g_00285
OG0001109	Prae.g_01737	Praz.g_00284
OG0001110	Prae.g_01738	Praz.g_00283
OG0001111	Prae.g_01739	Praz.g_00282
OG0001112	Prae.g_01740	Praz.g_00281
OG0001113	Prae.g_01741	Praz.g_00280
OG0001114	Prae.g_01742	Praz.g_00279
OG0001115	Prae.g_01743	Praz.g_00278
OG0001116	Prae.g_01744	Praz.g_00277
OG0001117	Prae.g_01745	Praz.g_00276
OG0001118	Prae.g_01746	Praz.g_00275
OG0001119	Prae.g_01747	Praz.g_00274
OG0001120	Prae.g_01748	Praz.g_00273
OG0001121	Prae.g_01750	Praz.g_00271
OG0001122	Prae.g_01751	Praz.g_00270
OG0001123	Prae.g_01752	Praz.g_00269
OG0001124	Prae.g_01754	Praz.g_00267
OG0001125	Prae.g_01756	Praz.g_00265
OG0001126	Prae.g_01757	Praz.g_00264
OG0001127	Prae.g_01759	Praz.g_00262
OG0001128	Prae.g_01760	Praz.g_00261
OG0001129	Prae.g_01761	Praz.g_00260
OG0001130	Prae.g_01765	Praz.g_00257
OG0001131	Prae.g_01766	Praz.g_00256
OG0001132	Prae.g_01767	Praz.g_00255
OG0001133	Prae.g_01768	Praz.g_00254
OG0001134	Prae.g_01769	Praz.g_00253
OG0001135	Prae.g_01770	Praz.g_00252
OG0001136	Prae.g_01771	Praz.g_00251
OG0001137	Prae.g_01772	Praz.g_00250
OG0001138	Prae.g_01773	Praz.g_00249
OG0001139	Prae.g_01774	Praz.g_00248
OG0001140	Prae.g_01775	Praz.g_00247
OG0001141	Prae.g_01776	Praz.g_00246
OG0001142	Prae.g_01779	Praz.g_00242
OG0001143	Prae.g_01780	Praz.g_00241
OG0001144	Prae.g_01781	Praz.g_00240
OG0001145	Prae.g_01782	Praz.g_00239
OG0001146	Prae.g_01783	Praz.g_00238
OG0001147	Prae.g_01784	Praz.g_00237
OG0001148	Prae.g_01785	Praz.g_00236
