Orthogroup	Prax	Praw
OG0000560	Prax.g_00015	Praw.g_00594
OG0000561	Prax.g_00016	Praw.g_00593
OG0000562	Prax.g_00017	Praw.g_00592
OG0000563	Prax.g_00018	Praw.g_00591
OG0000564	Prax.g_00019	Praw.g_00590
OG0000565	Prax.g_00022	Praw.g_00587
OG0000566	Prax.g_00024	Praw.g_00585
OG0000567	Prax.g_00028	Praw.g_00581
OG0000568	Prax.g_00029	Praw.g_00580
OG0000569	Prax.g_00030	Praw.g_00579
OG0000570	Prax.g_00031	Praw.g_00578
OG0000571	Prax.g_00033	Praw.g_00576
OG0000572	Prax.g_00046	Praw.g_01933
OG0000573	Prax.g_00051	Praw.g_01938
OG0000574	Prax.g_00052	Praw.g_01939
OG0000575	Prax.g_00056	Praw.g_01943
OG0000576	Prax.g_00058	Praw.g_01945
OG0000577	Prax.g_00059	Praw.g_01946
OG0000578	Prax.g_00060	Praw.g_01947
OG0000579	Prax.g_00061	Praw.g_01948
OG0000580	Prax.g_00062	Praw.g_01949
OG0000581	Prax.g_00064	Praw.g_00141
OG0000582	Prax.g_00067	Praw.g_00144
OG0000583	Prax.g_00068	Praw.g_00145
OG0000584	Prax.g_00069	Praw.g_00146
OG0000585	Prax.g_00071	Praw.g_00148
OG0000586	Prax.g_00072	Praw.g_00149
OG0000587	Prax.g_00073	Praw.g_00150
OG0000588	Prax.g_00077	Praw.g_00154
OG0000589	Prax.g_00080	Praw.g_00157
OG0000590	Prax.g_00081	Praw.g_00158
OG0000591	Prax.g_00084	Praw.g_00161
OG0000592	Prax.g_00085	Praw.g_00162
OG0000593	Prax.g_00091	Praw.g_00168
OG0000594	Prax.g_00092	Praw.g_00169
OG0000595	Prax.g_00093	Praw.g_01888
OG0000596	Prax.g_00097	Praw.g_01884
OG0000597	Prax.g_00099	Praw.g_01882
OG0000598	Prax.g_00100	Praw.g_01881
OG0000599	Prax.g_00103	Praw.g_01878
OG0000600	Prax.g_00104	Praw.g_01877
OG0000601	Prax.g_00105	Praw.g_01876
OG0000602	Prax.g_00107	Praw.g_01874
OG0000603	Prax.g_00108	Praw.g_01873
OG0000604	Prax.g_00109	Praw.g_01872
OG0000605	Prax.g_00110	Praw.g_01871
OG0000606	Prax.g_00113	Praw.g_01868
OG0000607	Prax.g_00116	Praw.g_01865
OG0000608	Prax.g_00117	Praw.g_01864
OG0000609	Prax.g_00118	Praw.g_01863
OG0000610	Prax.g_00123	Praw.g_01858
OG0000611	Prax.g_00975	Praw.g_01855
OG0000612	Prax.g_00974	Praw.g_01854
OG0000613	Prax.g_00969	Praw.g_01849
OG0000614	Prax.g_00950	Praw.g_01830
OG0000615	Prax.g_00942	Praw.g_01822
OG0000616	Prax.g_00938	Praw.g_01818
OG0000617	Prax.g_00479	Praw.g_01803
OG0000618	Prax.g_00478	Praw.g_01802
OG0000619	Prax.g_00477	Praw.g_01801
OG0000620	Prax.g_00474	Praw.g_01798
OG0000621	Prax.g_00473	Praw.g_01797
OG0000622	Prax.g_00472	Praw.g_01796
OG0000623	Prax.g_00471	Praw.g_01795
OG0000624	Prax.g_00470	Praw.g_01794
OG0000625	Prax.g_00469	Praw.g_01793
OG0000626	Prax.g_00468	Praw.g_01792
OG0000627	Prax.g_00467	Praw.g_01791
OG0000628	Prax.g_00466	Praw.g_01790
OG0000629	Prax.g_00465	Praw.g_01789
OG0000630	Prax.g_00462	Praw.g_01786
OG0000631	Prax.g_00382	Praw.g_01706
OG0000632	Prax.g_00381	Praw.g_01705
OG0000633	Prax.g_00380	Praw.g_01704
OG0000634	Prax.g_00377	Praw.g_01701
OG0000635	Prax.g_00376	Praw.g_01700
OG0000636	Prax.g_00374	Praw.g_01698
OG0000637	Prax.g_00372	Praw.g_01696
OG0000638	Prax.g_00371	Praw.g_01695
OG0000639	Prax.g_00370	Praw.g_01694
OG0000640	Prax.g_00369	Praw.g_01693
OG0000641	Prax.g_00365	Praw.g_01689
OG0000642	Prax.g_00364	Praw.g_01688
OG0000643	Prax.g_00363	Praw.g_01687
OG0000644	Prax.g_00362	Praw.g_01686
OG0000645	Prax.g_00361	Praw.g_01685
OG0000646	Prax.g_00359	Praw.g_01683
OG0000647	Prax.g_00358	Praw.g_01682
OG0000648	Prax.g_00356	Praw.g_01680
OG0000649	Prax.g_00355	Praw.g_01679
OG0000650	Prax.g_00354	Praw.g_01678
OG0000651	Prax.g_00353	Praw.g_01677
OG0000652	Prax.g_00352	Praw.g_01676
OG0000653	Prax.g_00350	Praw.g_01674
OG0000654	Prax.g_00349	Praw.g_01673
OG0000655	Prax.g_00348	Praw.g_01672
OG0000656	Prax.g_00345	Praw.g_01669
OG0000657	Prax.g_00337	Praw.g_01663
OG0000658	Prax.g_00336	Praw.g_01662
OG0000659	Prax.g_00335	Praw.g_01661
OG0000660	Prax.g_00331	Praw.g_01657
OG0000661	Prax.g_00329	Praw.g_01655
OG0000662	Prax.g_00327	Praw.g_01653
OG0000663	Prax.g_00325	Praw.g_01651
OG0000664	Prax.g_00324	Praw.g_01650
OG0000665	Prax.g_00320	Praw.g_01646
OG0000666	Prax.g_00319	Praw.g_01645
OG0000667	Prax.g_00315	Praw.g_01641
OG0000668	Prax.g_00546	Praw.g_01611
OG0000669	Prax.g_00553	Praw.g_01605
OG0000670	Prax.g_00555	Praw.g_01603
OG0000671	Prax.g_00557	Praw.g_01601
OG0000672	Prax.g_00559	Praw.g_01599
OG0000673	Prax.g_00562	Praw.g_01596
OG0000674	Prax.g_00564	Praw.g_01594
OG0000675	Prax.g_00565	Praw.g_01593
OG0000676	Prax.g_00567	Praw.g_01591
OG0000677	Prax.g_00568	Praw.g_01590
OG0000678	Prax.g_00570	Praw.g_01588
OG0000679	Prax.g_00574	Praw.g_01584
OG0000680	Prax.g_00575	Praw.g_01583
OG0000681	Prax.g_00578	Praw.g_01581
OG0000682	Prax.g_00579	Praw.g_01580
OG0000683	Prax.g_00580	Praw.g_01579
OG0000684	Prax.g_00582	Praw.g_01577
OG0000685	Prax.g_00584	Praw.g_01575
OG0000686	Prax.g_00585	Praw.g_01574
OG0000687	Prax.g_00586	Praw.g_01573
OG0000688	Prax.g_00589	Praw.g_01570
OG0000689	Prax.g_00590	Praw.g_01569
OG0000690	Prax.g_00591	Praw.g_01568
OG0000691	Prax.g_00592	Praw.g_01567
OG0000692	Prax.g_00594	Praw.g_01565
OG0000693	Prax.g_00595	Praw.g_01564
OG0000694	Prax.g_00596	Praw.g_01563
OG0000695	Prax.g_00598	Praw.g_01561
OG0000696	Prax.g_00599	Praw.g_01560
OG0000697	Prax.g_00600	Praw.g_01559
OG0000698	Prax.g_00603	Praw.g_01556
OG0000699	Prax.g_00604	Praw.g_01555
OG0000700	Prax.g_00605	Praw.g_01554
OG0000701	Prax.g_00606	Praw.g_01553
OG0000702	Prax.g_00608	Praw.g_01551
OG0000703	Prax.g_00609	Praw.g_01550
OG0000704	Prax.g_00610	Praw.g_01549
OG0000705	Prax.g_00614	Praw.g_01545
OG0000706	Prax.g_00615	Praw.g_01544
OG0000707	Prax.g_00616	Praw.g_01543
OG0000708	Prax.g_00617	Praw.g_01542
OG0000709	Prax.g_01130	Praw.g_01538
OG0000710	Prax.g_01133	Praw.g_01535
OG0000711	Prax.g_01150	Praw.g_01518
OG0000712	Prax.g_01152	Praw.g_01516
OG0000713	Prax.g_01153	Praw.g_01515
OG0000714	Prax.g_01154	Praw.g_01514
OG0000715	Prax.g_01156	Praw.g_01512
OG0000716	Prax.g_01158	Praw.g_01510
OG0000717	Prax.g_01159	Praw.g_01509
OG0000718	Prax.g_01173	Praw.g_01498
OG0000719	Prax.g_01175	Praw.g_01496
OG0000720	Prax.g_01184	Praw.g_01487
OG0000721	Prax.g_01186	Praw.g_01485
OG0000722	Prax.g_01187	Praw.g_01484
OG0000723	Prax.g_01190	Praw.g_01481
OG0000724	Prax.g_01199	Praw.g_01472
OG0000725	Prax.g_01205	Praw.g_01466
OG0000726	Prax.g_01206	Praw.g_01465
OG0000727	Prax.g_01207	Praw.g_01464
OG0000728	Prax.g_01209	Praw.g_01462
OG0000729	Prax.g_01256	Praw.g_01416
OG0000730	Prax.g_00126	Praw.g_00172
OG0000731	Prax.g_00130	Praw.g_00176
OG0000732	Prax.g_00140	Praw.g_00183
OG0000733	Prax.g_00162	Praw.g_00202
OG0000734	Prax.g_00185	Praw.g_00219
OG0000735	Prax.g_00187	Praw.g_00221
OG0000736	Prax.g_00188	Praw.g_00222
OG0000737	Prax.g_00189	Praw.g_00223
OG0000738	Prax.g_00193	Praw.g_00227
OG0000739	Prax.g_00194	Praw.g_00228
OG0000740	Prax.g_00195	Praw.g_00229
OG0000741	Prax.g_00196	Praw.g_00230
OG0000742	Prax.g_00199	Praw.g_00233
OG0000743	Prax.g_00201	Praw.g_00235
OG0000744	Prax.g_00202	Praw.g_00236
OG0000745	Prax.g_00203	Praw.g_00237
OG0000746	Prax.g_00205	Praw.g_00239
OG0000747	Prax.g_00206	Praw.g_00240
OG0000748	Prax.g_00209	Praw.g_00243
OG0000749	Prax.g_00210	Praw.g_00244
OG0000750	Prax.g_00211	Praw.g_00245
OG0000751	Prax.g_00213	Praw.g_00247
OG0000752	Prax.g_00215	Praw.g_00249
OG0000753	Prax.g_00218	Praw.g_00252
OG0000754	Prax.g_00221	Praw.g_00255
OG0000755	Prax.g_00224	Praw.g_00258
OG0000756	Prax.g_00225	Praw.g_00259
OG0000757	Prax.g_00231	Praw.g_00265
OG0000758	Prax.g_00232	Praw.g_00266
OG0000759	Prax.g_00233	Praw.g_00267
OG0000760	Prax.g_00234	Praw.g_00268
OG0000761	Prax.g_00235	Praw.g_00269
OG0000762	Prax.g_00236	Praw.g_00270
OG0000763	Prax.g_00238	Praw.g_00272
OG0000764	Prax.g_00239	Praw.g_00273
OG0000765	Prax.g_00248	Praw.g_00282
OG0000766	Prax.g_00249	Praw.g_00283
OG0000767	Prax.g_00251	Praw.g_00285
OG0000768	Prax.g_00252	Praw.g_00286
OG0000769	Prax.g_00254	Praw.g_00288
OG0000770	Prax.g_00256	Praw.g_00290
OG0000771	Prax.g_01789	Praw.g_00904
OG0000772	Prax.g_01928	Praw.g_00954
OG0000773	Prax.g_01908	Praw.g_00970
OG0000774	Prax.g_01906	Praw.g_00972
OG0000775	Prax.g_01904	Praw.g_00976
OG0000776	Prax.g_01903	Praw.g_00977
OG0000777	Prax.g_01902	Praw.g_00978
OG0000778	Prax.g_01901	Praw.g_00979
OG0000779	Prax.g_01897	Praw.g_00983
OG0000780	Prax.g_01896	Praw.g_00984
OG0000781	Prax.g_01893	Praw.g_00987
OG0000782	Prax.g_01892	Praw.g_00988
OG0000783	Prax.g_01891	Praw.g_00989
OG0000784	Prax.g_01890	Praw.g_00990
OG0000785	Prax.g_01888	Praw.g_00992
OG0000786	Prax.g_01886	Praw.g_00994
OG0000787	Prax.g_01885	Praw.g_00995
OG0000788	Prax.g_01876	Praw.g_01002
OG0000789	Prax.g_01873	Praw.g_01006
OG0000790	Prax.g_01858	Praw.g_01021
OG0000791	Prax.g_01856	Praw.g_01023
OG0000792	Prax.g_01855	Praw.g_01024
OG0000793	Prax.g_01852	Praw.g_01027
OG0000794	Prax.g_01851	Praw.g_01028
OG0000795	Prax.g_01850	Praw.g_01029
OG0000796	Prax.g_01846	Praw.g_01033
OG0000797	Prax.g_01845	Praw.g_01034
OG0000798	Prax.g_01819	Praw.g_01057
OG0000799	Prax.g_01751	Praw.g_01101
OG0000800	Prax.g_01750	Praw.g_01100
OG0000801	Prax.g_01749	Praw.g_01099
OG0000802	Prax.g_01747	Praw.g_01097
OG0000803	Prax.g_01745	Praw.g_01095
OG0000804	Prax.g_01744	Praw.g_01094
OG0000805	Prax.g_01742	Praw.g_01092
OG0000806	Prax.g_01740	Praw.g_01090
OG0000807	Prax.g_01739	Praw.g_01089
OG0000808	Prax.g_01738	Praw.g_01088
OG0000809	Prax.g_01735	Praw.g_01085
OG0000810	Prax.g_01734	Praw.g_01084
OG0000811	Prax.g_01725	Praw.g_01077
OG0000812	Prax.g_01723	Praw.g_01075
OG0000813	Prax.g_01722	Praw.g_00343
OG0000814	Prax.g_01720	Praw.g_00345
OG0000815	Prax.g_01719	Praw.g_00346
OG0000816	Prax.g_01717	Praw.g_00348
OG0000817	Prax.g_01716	Praw.g_00349
OG0000818	Prax.g_01711	Praw.g_00354
OG0000819	Prax.g_01710	Praw.g_00355
OG0000820	Prax.g_01709	Praw.g_00356
OG0000821	Prax.g_01705	Praw.g_00359
OG0000822	Prax.g_01704	Praw.g_00360
OG0000823	Prax.g_01703	Praw.g_00361
OG0000824	Prax.g_01700	Praw.g_00364
OG0000825	Prax.g_01699	Praw.g_00365
OG0000826	Prax.g_01698	Praw.g_00366
OG0000827	Prax.g_01697	Praw.g_00367
OG0000828	Prax.g_01694	Praw.g_00371
OG0000829	Prax.g_01693	Praw.g_00372
OG0000830	Prax.g_01692	Praw.g_00373
OG0000831	Prax.g_01690	Praw.g_00375
OG0000832	Prax.g_01684	Praw.g_00381
OG0000833	Prax.g_01676	Praw.g_00389
OG0000834	Prax.g_01675	Praw.g_00390
OG0000835	Prax.g_01674	Praw.g_00391
OG0000836	Prax.g_01673	Praw.g_00392
OG0000837	Prax.g_01672	Praw.g_00393
OG0000838	Prax.g_01670	Praw.g_00395
OG0000839	Prax.g_01669	Praw.g_00396
OG0000840	Prax.g_01668	Praw.g_00397
OG0000841	Prax.g_01667	Praw.g_00398
OG0000842	Prax.g_01666	Praw.g_00399
OG0000843	Prax.g_01665	Praw.g_00400
OG0000844	Prax.g_01664	Praw.g_00401
OG0000845	Prax.g_01663	Praw.g_00402
OG0000846	Prax.g_01662	Praw.g_00403
OG0000847	Prax.g_01661	Praw.g_00404
OG0000848	Prax.g_01660	Praw.g_00405
OG0000849	Prax.g_01659	Praw.g_00406
OG0000850	Prax.g_01657	Praw.g_00408
OG0000851	Prax.g_01656	Praw.g_00409
OG0000852	Prax.g_01655	Praw.g_00410
OG0000853	Prax.g_01651	Praw.g_00414
OG0000854	Prax.g_01649	Praw.g_00416
OG0000855	Prax.g_01648	Praw.g_00417
OG0000856	Prax.g_01633	Praw.g_00430
OG0000857	Prax.g_01605	Praw.g_00458
OG0000858	Prax.g_01565	Praw.g_00509
OG0000859	Prax.g_01564	Praw.g_00510
OG0000860	Prax.g_01557	Praw.g_00517
OG0000861	Prax.g_01556	Praw.g_00518
OG0000862	Prax.g_01555	Praw.g_00519
OG0000863	Prax.g_01553	Praw.g_00521
OG0000864	Prax.g_01552	Praw.g_00522
OG0000865	Prax.g_01551	Praw.g_00523
OG0000866	Prax.g_01550	Praw.g_00524
OG0000867	Prax.g_01549	Praw.g_00525
OG0000868	Prax.g_01548	Praw.g_00526
OG0000869	Prax.g_01544	Praw.g_00530
OG0000870	Prax.g_01539	Praw.g_00535
OG0000871	Prax.g_01538	Praw.g_00536
OG0000872	Prax.g_01537	Praw.g_00537
OG0000873	Prax.g_01534	Praw.g_00540
OG0000874	Prax.g_01531	Praw.g_00543
OG0000875	Prax.g_01530	Praw.g_00544
OG0000876	Prax.g_01529	Praw.g_00545
OG0000877	Prax.g_01527	Praw.g_00547
OG0000878	Prax.g_01526	Praw.g_00548
OG0000879	Prax.g_01525	Praw.g_00549
OG0000880	Prax.g_01524	Praw.g_00550
OG0000881	Prax.g_01520	Praw.g_00554
OG0000882	Prax.g_01515	Praw.g_00559
OG0000883	Prax.g_01513	Praw.g_00561
OG0000884	Prax.g_01511	Praw.g_00563
OG0000885	Prax.g_01510	Praw.g_00564
OG0000886	Prax.g_01509	Praw.g_00565
OG0000887	Prax.g_01508	Praw.g_00566
OG0000888	Prax.g_01506	Praw.g_00568
OG0000889	Prax.g_01504	Praw.g_00570
OG0000890	Prax.g_01503	Praw.g_00571
OG0000891	Prax.g_01502	Praw.g_00572
OG0000892	Prax.g_01257	Praw.g_01921
OG0000893	Prax.g_01262	Praw.g_01917
OG0000894	Prax.g_01264	Praw.g_01915
OG0000895	Prax.g_01267	Praw.g_01912
OG0000896	Prax.g_01268	Praw.g_01911
OG0000897	Prax.g_01270	Praw.g_01909
OG0000898	Prax.g_01271	Praw.g_01908
OG0000899	Prax.g_01272	Praw.g_01907
OG0000900	Prax.g_01273	Praw.g_01906
OG0000901	Prax.g_01276	Praw.g_01903
OG0000902	Prax.g_01278	Praw.g_01901
OG0000903	Prax.g_01281	Praw.g_01898
OG0000904	Prax.g_01283	Praw.g_01896
OG0000905	Prax.g_01288	Praw.g_01892
OG0000906	Prax.g_01289	Praw.g_01891
OG0000907	Prax.g_01296	Praw.g_00138
OG0000908	Prax.g_01299	Praw.g_00135
OG0000909	Prax.g_01300	Praw.g_00134
OG0000910	Prax.g_01301	Praw.g_00133
OG0000911	Prax.g_01303	Praw.g_00131
OG0000912	Prax.g_01304	Praw.g_00130
OG0000913	Prax.g_01305	Praw.g_00129
OG0000914	Prax.g_01306	Praw.g_00128
OG0000915	Prax.g_01307	Praw.g_00127
OG0000916	Prax.g_01308	Praw.g_00126
OG0000917	Prax.g_01309	Praw.g_00125
OG0000918	Prax.g_01310	Praw.g_00124
OG0000919	Prax.g_01311	Praw.g_00123
OG0000920	Prax.g_01312	Praw.g_00122
OG0000921	Prax.g_01313	Praw.g_00121
OG0000922	Prax.g_01314	Praw.g_00120
OG0000923	Prax.g_01318	Praw.g_00116
OG0000924	Prax.g_01319	Praw.g_00115
OG0000925	Prax.g_01320	Praw.g_00114
OG0000926	Prax.g_01321	Praw.g_00113
OG0000927	Prax.g_01323	Praw.g_00111
OG0000928	Prax.g_01324	Praw.g_00110
OG0000929	Prax.g_01325	Praw.g_00109
OG0000930	Prax.g_01326	Praw.g_00108
OG0000931	Prax.g_01327	Praw.g_00107
OG0000932	Prax.g_01328	Praw.g_00106
OG0000933	Prax.g_01332	Praw.g_00102
OG0000934	Prax.g_01334	Praw.g_00100
OG0000935	Prax.g_01335	Praw.g_00099
OG0000936	Prax.g_01336	Praw.g_00098
OG0000937	Prax.g_01337	Praw.g_00097
OG0000938	Prax.g_01339	Praw.g_00095
OG0000939	Prax.g_01340	Praw.g_00094
OG0000940	Prax.g_01347	Praw.g_00087
OG0000941	Prax.g_01349	Praw.g_00085
OG0000942	Prax.g_01351	Praw.g_00083
OG0000943	Prax.g_01352	Praw.g_00082
OG0000944	Prax.g_01353	Praw.g_00081
OG0000945	Prax.g_01354	Praw.g_00080
OG0000946	Prax.g_01358	Praw.g_00076
OG0000947	Prax.g_01360	Praw.g_00074
OG0000948	Prax.g_01361	Praw.g_00073
OG0000949	Prax.g_01364	Praw.g_00070
OG0000950	Prax.g_01369	Praw.g_00065
OG0000951	Prax.g_01373	Praw.g_00061
OG0000952	Prax.g_01377	Praw.g_00057
OG0000953	Prax.g_01380	Praw.g_00054
OG0000954	Prax.g_01384	Praw.g_00050
OG0000955	Prax.g_01385	Praw.g_00049
OG0000956	Prax.g_01387	Praw.g_00047
OG0000957	Prax.g_01392	Praw.g_00041
OG0000958	Prax.g_01393	Praw.g_00040
OG0000959	Prax.g_01397	Praw.g_00036
OG0000960	Prax.g_01398	Praw.g_00035
OG0000961	Prax.g_01400	Praw.g_00033
OG0000962	Prax.g_01402	Praw.g_00031
OG0000963	Prax.g_01406	Praw.g_00027
OG0000964	Prax.g_01407	Praw.g_00026
OG0000965	Prax.g_01408	Praw.g_00025
OG0000966	Prax.g_01415	Praw.g_00018
OG0000967	Prax.g_01420	Praw.g_00014
OG0000968	Prax.g_01422	Praw.g_00012
OG0000969	Prax.g_01423	Praw.g_00011
OG0000970	Prax.g_01424	Praw.g_00010
OG0000971	Prax.g_01425	Praw.g_00009
OG0000972	Prax.g_01426	Praw.g_00008
OG0000973	Prax.g_01427	Praw.g_00007
OG0000974	Prax.g_01428	Praw.g_00006
OG0000975	Prax.g_01429	Praw.g_00005
OG0000976	Prax.g_01430	Praw.g_00004
OG0000977	Prax.g_01431	Praw.g_00003
OG0000978	Prax.g_01432	Praw.g_00002
OG0000979	Prax.g_01435	Praw.g_01192
OG0000980	Prax.g_01437	Praw.g_01190
OG0000981	Prax.g_01439	Praw.g_01188
OG0000982	Prax.g_01441	Praw.g_01186
OG0000983	Prax.g_01442	Praw.g_01185
OG0000984	Prax.g_01443	Praw.g_01184
OG0000985	Prax.g_01446	Praw.g_01181
OG0000986	Prax.g_01448	Praw.g_01179
OG0000987	Prax.g_01449	Praw.g_01178
OG0000988	Prax.g_01452	Praw.g_01175
OG0000989	Prax.g_01455	Praw.g_01171
OG0000990	Prax.g_01458	Praw.g_01168
OG0000991	Prax.g_01459	Praw.g_01167
OG0000992	Prax.g_01461	Praw.g_01165
OG0000993	Prax.g_01462	Praw.g_01164
OG0000994	Prax.g_01463	Praw.g_01163
OG0000995	Prax.g_01467	Praw.g_01159
OG0000996	Prax.g_01468	Praw.g_01158
OG0000997	Prax.g_01469	Praw.g_01157
OG0000998	Prax.g_01471	Praw.g_01155
OG0000999	Prax.g_01472	Praw.g_01154
OG0001000	Prax.g_01475	Praw.g_01151
OG0001001	Prax.g_01477	Praw.g_01149
OG0001002	Prax.g_01481	Praw.g_01145
OG0001003	Prax.g_01482	Praw.g_01144
OG0001004	Prax.g_01483	Praw.g_01143
OG0001005	Prax.g_01484	Praw.g_01142
OG0001006	Prax.g_01488	Praw.g_01138
OG0001007	Prax.g_01490	Praw.g_01136
OG0001008	Prax.g_00763	Praw.g_00710
OG0001009	Prax.g_00286	Praw.g_01401
OG0001010	Prax.g_00285	Praw.g_01400
OG0001011	Prax.g_00284	Praw.g_01399
OG0001012	Prax.g_00270	Praw.g_01385
OG0001013	Prax.g_00623	Praw.g_01380
OG0001014	Prax.g_00626	Praw.g_01377
OG0001015	Prax.g_00627	Praw.g_01376
OG0001016	Prax.g_00644	Praw.g_01361
OG0001017	Prax.g_00648	Praw.g_01357
OG0001018	Prax.g_00651	Praw.g_01354
OG0001019	Prax.g_00660	Praw.g_01345
OG0001020	Prax.g_01128	Praw.g_01344
OG0001021	Prax.g_01127	Praw.g_01343
OG0001022	Prax.g_01124	Praw.g_01341
OG0001023	Prax.g_01123	Praw.g_01340
OG0001024	Prax.g_01120	Praw.g_01337
OG0001025	Prax.g_01114	Praw.g_01331
OG0001026	Prax.g_01108	Praw.g_01324
OG0001027	Prax.g_01107	Praw.g_01323
OG0001028	Prax.g_01105	Praw.g_01321
OG0001029	Prax.g_01103	Praw.g_01320
OG0001030	Prax.g_01088	Praw.g_01305
OG0001031	Prax.g_01032	Praw.g_01249
OG0001032	Prax.g_01031	Praw.g_01248
OG0001033	Prax.g_01010	Praw.g_01227
OG0001034	Prax.g_00982	Praw.g_01199
OG0001035	Prax.g_00921	Praw.g_00879
OG0001036	Prax.g_00916	Praw.g_00875
OG0001037	Prax.g_00915	Praw.g_00874
OG0001038	Prax.g_00897	Praw.g_00856
OG0001039	Prax.g_00894	Praw.g_00853
OG0001040	Prax.g_00892	Praw.g_00851
OG0001041	Prax.g_00888	Praw.g_00847
OG0001042	Prax.g_00871	Praw.g_00830
OG0001043	Prax.g_00870	Praw.g_00829
OG0001044	Prax.g_00840	Praw.g_00797
OG0001045	Prax.g_00831	Praw.g_00789
OG0001046	Prax.g_00795	Praw.g_00754
OG0001047	Prax.g_00761	Praw.g_00708
OG0001048	Prax.g_00760	Praw.g_00707
OG0001049	Prax.g_00758	Praw.g_00705
OG0001050	Prax.g_00757	Praw.g_00704
OG0001051	Prax.g_00756	Praw.g_00703
OG0001052	Prax.g_00731	Praw.g_00676
OG0001053	Prax.g_00719	Praw.g_00665
OG0001054	Prax.g_00703	Praw.g_00650
OG0001055	Prax.g_00684	Praw.g_00631
OG0001056	Prax.g_00665	Praw.g_00612
OG0001057	Prax.g_00002	Praw.g_00607
OG0001058	Prax.g_00010	Praw.g_00599
OG0001059	Prax.g_00014	Praw.g_00595
OG0001060	Prax.g_00021	Praw.g_00588
OG0001061	Prax.g_00034	Praw.g_00575
OG0001062	Prax.g_00036	Praw.g_01923
OG0001063	Prax.g_00038	Praw.g_01925
OG0001064	Prax.g_00039	Praw.g_01926
OG0001065	Prax.g_00040	Praw.g_01927
OG0001066	Prax.g_00041	Praw.g_01928
OG0001067	Prax.g_00042	Praw.g_01929
OG0001068	Prax.g_00043	Praw.g_01930
OG0001069	Prax.g_00044	Praw.g_01931
OG0001070	Prax.g_00047	Praw.g_01934
OG0001071	Prax.g_00048	Praw.g_01935
OG0001073	Prax.g_00063	Praw.g_00140
OG0001074	Prax.g_00074	Praw.g_00151
OG0001075	Prax.g_00075	Praw.g_00152
OG0001076	Prax.g_00083	Praw.g_00160
OG0001077	Prax.g_00087	Praw.g_00164
OG0001078	Prax.g_00095	Praw.g_01886
OG0001079	Prax.g_00106	Praw.g_01875
OG0001080	Prax.g_00112	Praw.g_01869
OG0001081	Prax.g_00114	Praw.g_01867
OG0001082	Prax.g_00115	Praw.g_01866
OG0001083	Prax.g_00120	Praw.g_01861
OG0001084	Prax.g_00121	Praw.g_01860
OG0001085	Prax.g_00972	Praw.g_01852
OG0001086	Prax.g_00971	Praw.g_01851
OG0001087	Prax.g_00954	Praw.g_01834
OG0001088	Prax.g_00953	Praw.g_01833
OG0001089	Prax.g_00945	Praw.g_01825
OG0001090	Prax.g_00484	Praw.g_01808
OG0001091	Prax.g_00482	Praw.g_01806
OG0001092	Prax.g_00481	Praw.g_01805
OG0001093	Prax.g_00476	Praw.g_01800
OG0001094	Prax.g_00379	Praw.g_01703
OG0001095	Prax.g_00360	Praw.g_01684
OG0001096	Prax.g_00347	Praw.g_01671
OG0001097	Prax.g_00328	Praw.g_01654
OG0001098	Prax.g_00313	Praw.g_01639
OG0001099	Prax.g_00550	Praw.g_01608
OG0001100	Prax.g_00554	Praw.g_01604
OG0001101	Prax.g_00556	Praw.g_01602
OG0001102	Prax.g_00558	Praw.g_01600
OG0001103	Prax.g_00560	Praw.g_01598
OG0001104	Prax.g_00583	Praw.g_01576
OG0001105	Prax.g_00587	Praw.g_01572
OG0001106	Prax.g_00611	Praw.g_01548
OG0001107	Prax.g_00618	Praw.g_01541
OG0001108	Prax.g_01131	Praw.g_01537
OG0001109	Prax.g_01132	Praw.g_01536
OG0001110	Prax.g_01134	Praw.g_01534
OG0001111	Prax.g_01135	Praw.g_01533
OG0001112	Prax.g_01136	Praw.g_01532
OG0001113	Prax.g_01137	Praw.g_01531
OG0001114	Prax.g_01138	Praw.g_01530
OG0001115	Prax.g_01140	Praw.g_01528
OG0001116	Prax.g_01141	Praw.g_01527
OG0001117	Prax.g_01142	Praw.g_01526
OG0001118	Prax.g_01143	Praw.g_01525
OG0001119	Prax.g_01144	Praw.g_01524
OG0001120	Prax.g_01146	Praw.g_01522
OG0001121	Prax.g_00159	Praw.g_00199
OG0001121	Prax.g_01149	Praw.g_01519
OG0001122	Prax.g_01176	Praw.g_01495
OG0001123	Prax.g_01180	Praw.g_01491
OG0001124	Prax.g_01182	Praw.g_01489
OG0001125	Prax.g_01183	Praw.g_01488
OG0001126	Prax.g_01193	Praw.g_01478
OG0001127	Prax.g_01194	Praw.g_01477
OG0001128	Prax.g_01196	Praw.g_01475
OG0001129	Prax.g_01197	Praw.g_01474
OG0001130	Prax.g_01198	Praw.g_01473
OG0001131	Prax.g_01235	Praw.g_01437
OG0001132	Prax.g_01245	Praw.g_01427
OG0001133	Prax.g_00146	Praw.g_00187
OG0001134	Prax.g_00161	Praw.g_00201
OG0001135	Prax.g_00164	Praw.g_00204
OG0001136	Prax.g_00197	Praw.g_00231
OG0001137	Prax.g_00208	Praw.g_00242
OG0001138	Prax.g_00226	Praw.g_00260
OG0001139	Prax.g_00227	Praw.g_00261
OG0001140	Prax.g_00228	Praw.g_00262
OG0001141	Prax.g_00229	Praw.g_00263
