Orthogroup	Prax	Praq
OG0000571	Prax.g_00033	Praq.g_01030
OG0000572	Prax.g_00046	Praq.g_01017
OG0000573	Prax.g_00051	Praq.g_01010
OG0000574	Prax.g_00052	Praq.g_01009
OG0000575	Prax.g_00056	Praq.g_01005
OG0000576	Prax.g_00058	Praq.g_01003
OG0000577	Prax.g_00059	Praq.g_01002
OG0000578	Prax.g_00060	Praq.g_01001
OG0000579	Prax.g_00061	Praq.g_01000
OG0000580	Prax.g_00062	Praq.g_00999
OG0000581	Prax.g_00064	Praq.g_00997
OG0000582	Prax.g_00067	Praq.g_00994
OG0000583	Prax.g_00068	Praq.g_00993
OG0000584	Prax.g_00069	Praq.g_00992
OG0000585	Prax.g_00071	Praq.g_00990
OG0000586	Prax.g_00072	Praq.g_00989
OG0000587	Prax.g_00073	Praq.g_00988
OG0000588	Prax.g_00077	Praq.g_00984
OG0000589	Prax.g_00080	Praq.g_00981
OG0000590	Prax.g_00081	Praq.g_00980
OG0000591	Prax.g_00084	Praq.g_00977
OG0000592	Prax.g_00085	Praq.g_00976
OG0000593	Prax.g_00091	Praq.g_00970
OG0000594	Prax.g_00092	Praq.g_00969
OG0000595	Prax.g_00093	Praq.g_00968
OG0000596	Prax.g_00097	Praq.g_00964
OG0000597	Prax.g_00099	Praq.g_00962
OG0000598	Prax.g_00100	Praq.g_00961
OG0000599	Prax.g_00103	Praq.g_00958
OG0000600	Prax.g_00104	Praq.g_00957
OG0000601	Prax.g_00105	Praq.g_00775
OG0000602	Prax.g_00107	Praq.g_00777
OG0000603	Prax.g_00108	Praq.g_00778
OG0000604	Prax.g_00109	Praq.g_00779
OG0000605	Prax.g_00110	Praq.g_00780
OG0000606	Prax.g_00113	Praq.g_00783
OG0000607	Prax.g_00116	Praq.g_00786
OG0000608	Prax.g_00117	Praq.g_00787
OG0000609	Prax.g_00118	Praq.g_00788
OG0000610	Prax.g_00123	Praq.g_00793
OG0000611	Prax.g_00975	Praq.g_00796
OG0000612	Prax.g_00974	Praq.g_00797
OG0000613	Prax.g_00969	Praq.g_00802
OG0000614	Prax.g_00950	Praq.g_00821
OG0000615	Prax.g_00942	Praq.g_00829
OG0000616	Prax.g_00938	Praq.g_00833
OG0000617	Prax.g_00479	Praq.g_00589
OG0000618	Prax.g_00478	Praq.g_00590
OG0000619	Prax.g_00477	Praq.g_00591
OG0000620	Prax.g_00474	Praq.g_00594
OG0000621	Prax.g_00473	Praq.g_00595
OG0000622	Prax.g_00472	Praq.g_00596
OG0000623	Prax.g_00471	Praq.g_00597
OG0000624	Prax.g_00470	Praq.g_00598
OG0000625	Prax.g_00469	Praq.g_00599
OG0000626	Prax.g_00468	Praq.g_00600
OG0000627	Prax.g_00467	Praq.g_00601
OG0000628	Prax.g_00466	Praq.g_00602
OG0000629	Prax.g_00465	Praq.g_00603
OG0000630	Prax.g_00462	Praq.g_00606
OG0000631	Prax.g_00382	Praq.g_00661
OG0000632	Prax.g_00381	Praq.g_00662
OG0000633	Prax.g_00380	Praq.g_00663
OG0000634	Prax.g_00377	Praq.g_00666
OG0000635	Prax.g_00376	Praq.g_00667
OG0000636	Prax.g_00374	Praq.g_00669
OG0000637	Prax.g_00372	Praq.g_00671
OG0000638	Prax.g_00371	Praq.g_00672
OG0000639	Prax.g_00370	Praq.g_00673
OG0000640	Prax.g_00369	Praq.g_00674
OG0000641	Prax.g_00365	Praq.g_00678
OG0000642	Prax.g_00364	Praq.g_01407
OG0000643	Prax.g_00363	Praq.g_01408
OG0000644	Prax.g_00362	Praq.g_01409
OG0000645	Prax.g_00361	Praq.g_01410
OG0000646	Prax.g_00359	Praq.g_01412
OG0000647	Prax.g_00358	Praq.g_01413
OG0000648	Prax.g_00356	Praq.g_01415
OG0000649	Prax.g_00355	Praq.g_01416
OG0000650	Prax.g_00354	Praq.g_01417
OG0000651	Prax.g_00353	Praq.g_01418
OG0000652	Prax.g_00352	Praq.g_01419
OG0000653	Prax.g_00350	Praq.g_01421
OG0000654	Prax.g_00349	Praq.g_01422
OG0000655	Prax.g_00348	Praq.g_01423
OG0000656	Prax.g_00345	Praq.g_01426
OG0000657	Prax.g_00337	Praq.g_01433
OG0000658	Prax.g_00336	Praq.g_01434
OG0000659	Prax.g_00335	Praq.g_01435
OG0000660	Prax.g_00331	Praq.g_01439
OG0000661	Prax.g_00329	Praq.g_01441
OG0000662	Prax.g_00327	Praq.g_01443
OG0000663	Prax.g_00325	Praq.g_01445
OG0000664	Prax.g_00324	Praq.g_01446
OG0000665	Prax.g_00320	Praq.g_01450
OG0000666	Prax.g_00319	Praq.g_01451
OG0000667	Prax.g_00315	Praq.g_01456
OG0000668	Prax.g_00546	Praq.g_01473
OG0000669	Prax.g_00553	Praq.g_01481
OG0000670	Prax.g_00555	Praq.g_01483
OG0000671	Prax.g_00557	Praq.g_01485
OG0000672	Prax.g_00559	Praq.g_01488
OG0000673	Prax.g_00562	Praq.g_01491
OG0000674	Prax.g_00564	Praq.g_01493
OG0000675	Prax.g_00565	Praq.g_01494
OG0000676	Prax.g_00567	Praq.g_01496
OG0000677	Prax.g_00568	Praq.g_01497
OG0000678	Prax.g_00570	Praq.g_01499
OG0000679	Prax.g_00574	Praq.g_01503
OG0000680	Prax.g_00575	Praq.g_01504
OG0000681	Prax.g_00578	Praq.g_01506
OG0000682	Prax.g_00579	Praq.g_01507
OG0000683	Prax.g_00580	Praq.g_01508
OG0000684	Prax.g_00582	Praq.g_01510
OG0000685	Prax.g_00584	Praq.g_01512
OG0000686	Prax.g_00585	Praq.g_01513
OG0000687	Prax.g_00586	Praq.g_01514
OG0000688	Prax.g_00589	Praq.g_01517
OG0000689	Prax.g_00590	Praq.g_01518
OG0000690	Prax.g_00591	Praq.g_01519
OG0000691	Prax.g_00592	Praq.g_01520
OG0000692	Prax.g_00594	Praq.g_01522
OG0000693	Prax.g_00595	Praq.g_01523
OG0000694	Prax.g_00596	Praq.g_01524
OG0000695	Prax.g_00598	Praq.g_01526
OG0000696	Prax.g_00599	Praq.g_01527
OG0000697	Prax.g_00600	Praq.g_01528
OG0000698	Prax.g_00603	Praq.g_01531
OG0000699	Prax.g_00604	Praq.g_01532
OG0000700	Prax.g_00605	Praq.g_01533
OG0000701	Prax.g_00606	Praq.g_01534
OG0000702	Prax.g_00608	Praq.g_01536
OG0000703	Prax.g_00609	Praq.g_01537
OG0000704	Prax.g_00610	Praq.g_01538
OG0000705	Prax.g_00614	Praq.g_01542
OG0000706	Prax.g_00615	Praq.g_01543
OG0000707	Prax.g_00616	Praq.g_01544
OG0000708	Prax.g_00617	Praq.g_01545
OG0000709	Prax.g_01130	Praq.g_01549
OG0000710	Prax.g_01133	Praq.g_01552
OG0000711	Prax.g_01150	Praq.g_01568
OG0000712	Prax.g_01152	Praq.g_01570
OG0000713	Prax.g_01153	Praq.g_01571
OG0000714	Prax.g_01154	Praq.g_01572
OG0000715	Prax.g_01156	Praq.g_01574
OG0000716	Prax.g_01158	Praq.g_01576
OG0000717	Prax.g_01159	Praq.g_01577
OG0000718	Prax.g_01173	Praq.g_01588
OG0000719	Prax.g_01175	Praq.g_01590
OG0000720	Prax.g_01184	Praq.g_01599
OG0000721	Prax.g_01186	Praq.g_01601
OG0000722	Prax.g_01187	Praq.g_01602
OG0000723	Prax.g_01190	Praq.g_01605
OG0000724	Prax.g_01199	Praq.g_01614
OG0000725	Prax.g_01205	Praq.g_01620
OG0000726	Prax.g_01206	Praq.g_01621
OG0000727	Prax.g_01207	Praq.g_01622
OG0000728	Prax.g_01209	Praq.g_01624
OG0000729	Prax.g_01256	Praq.g_01669
OG0000730	Prax.g_00126	Praq.g_01273
OG0000731	Prax.g_00130	Praq.g_01276
OG0000732	Prax.g_00140	Praq.g_01282
OG0000733	Prax.g_00162	Praq.g_01301
OG0000734	Prax.g_00185	Praq.g_01318
OG0000735	Prax.g_00187	Praq.g_01320
OG0000736	Prax.g_00188	Praq.g_01321
OG0000737	Prax.g_00189	Praq.g_01322
OG0000738	Prax.g_00193	Praq.g_01326
OG0000739	Prax.g_00194	Praq.g_01327
OG0000740	Prax.g_00195	Praq.g_01328
OG0000741	Prax.g_00196	Praq.g_01329
OG0000742	Prax.g_00199	Praq.g_01332
OG0000743	Prax.g_00201	Praq.g_01334
OG0000744	Prax.g_00202	Praq.g_01335
OG0000745	Prax.g_00203	Praq.g_01336
OG0000746	Prax.g_00205	Praq.g_01338
OG0000747	Prax.g_00206	Praq.g_01339
OG0000748	Prax.g_00209	Praq.g_01342
OG0000749	Prax.g_00210	Praq.g_01343
OG0000750	Prax.g_00211	Praq.g_01344
OG0000751	Prax.g_00213	Praq.g_01346
OG0000752	Prax.g_00215	Praq.g_01348
OG0000753	Prax.g_00218	Praq.g_01351
OG0000754	Prax.g_00221	Praq.g_01354
OG0000755	Prax.g_00224	Praq.g_01357
OG0000756	Prax.g_00225	Praq.g_01358
OG0000757	Prax.g_00231	Praq.g_01364
OG0000758	Prax.g_00232	Praq.g_01365
OG0000759	Prax.g_00233	Praq.g_01366
OG0000760	Prax.g_00234	Praq.g_01367
OG0000761	Prax.g_00235	Praq.g_01368
OG0000762	Prax.g_00236	Praq.g_01369
OG0000763	Prax.g_00238	Praq.g_01371
OG0000764	Prax.g_00239	Praq.g_01372
OG0000765	Prax.g_00248	Praq.g_01381
OG0000766	Prax.g_00249	Praq.g_01382
OG0000767	Prax.g_00251	Praq.g_01384
OG0000768	Prax.g_00252	Praq.g_01385
OG0000769	Prax.g_00254	Praq.g_01387
OG0000770	Prax.g_00256	Praq.g_01389
OG0000771	Prax.g_01789	Praq.g_00257
OG0000772	Prax.g_01928	Praq.g_00112
OG0000773	Prax.g_01908	Praq.g_00124
OG0000774	Prax.g_01906	Praq.g_00126
OG0000775	Prax.g_01904	Praq.g_00128
OG0000776	Prax.g_01903	Praq.g_00129
OG0000777	Prax.g_01902	Praq.g_00130
OG0000778	Prax.g_01901	Praq.g_00131
OG0000779	Prax.g_01897	Praq.g_00135
OG0000780	Prax.g_01896	Praq.g_00136
OG0000781	Prax.g_01893	Praq.g_00139
OG0000782	Prax.g_01892	Praq.g_00140
OG0000783	Prax.g_01891	Praq.g_00141
OG0000784	Prax.g_01890	Praq.g_00142
OG0000785	Prax.g_01888	Praq.g_00144
OG0000786	Prax.g_01886	Praq.g_00146
OG0000787	Prax.g_01885	Praq.g_00147
OG0000788	Prax.g_01876	Praq.g_00162
OG0000789	Prax.g_01873	Praq.g_00165
OG0000790	Prax.g_01858	Praq.g_00182
OG0000791	Prax.g_01856	Praq.g_00184
OG0000792	Prax.g_01855	Praq.g_00185
OG0000793	Prax.g_01852	Praq.g_00188
OG0000794	Prax.g_01851	Praq.g_00189
OG0000795	Prax.g_01850	Praq.g_00190
OG0000796	Prax.g_01846	Praq.g_00194
OG0000797	Prax.g_01845	Praq.g_00195
OG0000798	Prax.g_01819	Praq.g_00222
OG0000799	Prax.g_01751	Praq.g_00276
OG0000800	Prax.g_01750	Praq.g_00277
OG0000801	Prax.g_01749	Praq.g_00278
OG0000802	Prax.g_01747	Praq.g_00280
OG0000803	Prax.g_01745	Praq.g_00282
OG0000804	Prax.g_01744	Praq.g_00283
OG0000805	Prax.g_01742	Praq.g_00285
OG0000806	Prax.g_01740	Praq.g_00287
OG0000807	Prax.g_01739	Praq.g_00288
OG0000808	Prax.g_01738	Praq.g_00289
OG0000809	Prax.g_01735	Praq.g_00292
OG0000810	Prax.g_01734	Praq.g_00293
OG0000811	Prax.g_01725	Praq.g_00297
OG0000812	Prax.g_01723	Praq.g_00299
OG0000813	Prax.g_01722	Praq.g_00300
OG0000814	Prax.g_01720	Praq.g_00302
OG0000815	Prax.g_01719	Praq.g_00303
OG0000816	Prax.g_01717	Praq.g_00305
OG0000817	Prax.g_01716	Praq.g_00306
OG0000818	Prax.g_01711	Praq.g_00311
OG0000819	Prax.g_01710	Praq.g_00312
OG0000820	Prax.g_01709	Praq.g_00313
OG0000821	Prax.g_01705	Praq.g_00317
OG0000822	Prax.g_01704	Praq.g_00318
OG0000823	Prax.g_01703	Praq.g_00319
OG0000824	Prax.g_01700	Praq.g_00322
OG0000825	Prax.g_01699	Praq.g_00323
OG0000826	Prax.g_01698	Praq.g_00324
OG0000827	Prax.g_01697	Praq.g_00325
OG0000828	Prax.g_01694	Praq.g_00328
OG0000829	Prax.g_01693	Praq.g_00329
OG0000830	Prax.g_01692	Praq.g_00330
OG0000831	Prax.g_01690	Praq.g_00332
OG0000832	Prax.g_01684	Praq.g_00338
OG0000833	Prax.g_01676	Praq.g_00346
OG0000834	Prax.g_01675	Praq.g_00347
OG0000835	Prax.g_01674	Praq.g_00348
OG0000836	Prax.g_01673	Praq.g_00349
OG0000837	Prax.g_01672	Praq.g_00350
OG0000838	Prax.g_01670	Praq.g_00352
OG0000839	Prax.g_01669	Praq.g_00353
OG0000840	Prax.g_01668	Praq.g_00354
OG0000841	Prax.g_01667	Praq.g_00355
OG0000842	Prax.g_01666	Praq.g_00356
OG0000843	Prax.g_01665	Praq.g_00357
OG0000844	Prax.g_01664	Praq.g_00358
OG0000845	Prax.g_01663	Praq.g_00359
OG0000846	Prax.g_01662	Praq.g_00360
OG0000847	Prax.g_01661	Praq.g_00361
OG0000848	Prax.g_01660	Praq.g_00362
OG0000849	Prax.g_01659	Praq.g_00363
OG0000850	Prax.g_01657	Praq.g_00365
OG0000851	Prax.g_01656	Praq.g_00366
OG0000852	Prax.g_01655	Praq.g_00367
OG0000853	Prax.g_01651	Praq.g_00371
OG0000854	Prax.g_01649	Praq.g_00373
OG0000855	Prax.g_01648	Praq.g_00374
OG0000856	Prax.g_01633	Praq.g_00001
OG0000857	Prax.g_01605	Praq.g_00030
OG0000858	Prax.g_01565	Praq.g_01953
OG0000859	Prax.g_01564	Praq.g_01952
OG0000860	Prax.g_01557	Praq.g_00495
OG0000861	Prax.g_01556	Praq.g_00494
OG0000862	Prax.g_01555	Praq.g_00493
OG0000863	Prax.g_01553	Praq.g_00491
OG0000864	Prax.g_01552	Praq.g_00490
OG0000865	Prax.g_01551	Praq.g_00489
OG0000866	Prax.g_01550	Praq.g_00488
OG0000867	Prax.g_01549	Praq.g_00487
OG0000868	Prax.g_01548	Praq.g_00486
OG0000869	Prax.g_01544	Praq.g_00482
OG0000870	Prax.g_01539	Praq.g_00477
OG0000871	Prax.g_01538	Praq.g_00476
OG0000872	Prax.g_01537	Praq.g_00475
OG0000873	Prax.g_01534	Praq.g_00472
OG0000874	Prax.g_01531	Praq.g_00469
OG0000875	Prax.g_01530	Praq.g_00468
OG0000876	Prax.g_01529	Praq.g_00467
OG0000877	Prax.g_01527	Praq.g_00465
OG0000878	Prax.g_01526	Praq.g_00464
OG0000879	Prax.g_01525	Praq.g_00463
OG0000880	Prax.g_01524	Praq.g_00462
OG0000881	Prax.g_01520	Praq.g_00458
OG0000882	Prax.g_01515	Praq.g_00453
OG0000883	Prax.g_01513	Praq.g_00452
OG0000884	Prax.g_01511	Praq.g_00450
OG0000885	Prax.g_01510	Praq.g_00449
OG0000886	Prax.g_01509	Praq.g_00448
OG0000887	Prax.g_01508	Praq.g_00447
OG0000888	Prax.g_01506	Praq.g_00445
OG0000889	Prax.g_01504	Praq.g_00443
OG0000890	Prax.g_01503	Praq.g_00442
OG0000891	Prax.g_01502	Praq.g_00441
OG0000892	Prax.g_01257	Praq.g_00956
OG0000893	Prax.g_01262	Praq.g_00951
OG0000894	Prax.g_01264	Praq.g_00949
OG0000895	Prax.g_01267	Praq.g_00946
OG0000896	Prax.g_01268	Praq.g_00945
OG0000897	Prax.g_01270	Praq.g_00943
OG0000898	Prax.g_01271	Praq.g_00942
OG0000899	Prax.g_01272	Praq.g_00941
OG0000900	Prax.g_01273	Praq.g_00940
OG0000901	Prax.g_01276	Praq.g_00937
OG0000902	Prax.g_01278	Praq.g_00935
OG0000903	Prax.g_01281	Praq.g_00932
OG0000904	Prax.g_01283	Praq.g_00930
OG0000905	Prax.g_01288	Praq.g_00925
OG0000906	Prax.g_01289	Praq.g_00924
OG0000907	Prax.g_01296	Praq.g_00921
OG0000908	Prax.g_01299	Praq.g_00918
OG0000909	Prax.g_01300	Praq.g_00917
OG0000910	Prax.g_01301	Praq.g_00916
OG0000911	Prax.g_01303	Praq.g_00914
OG0000912	Prax.g_01304	Praq.g_00913
OG0000913	Prax.g_01305	Praq.g_00912
OG0000914	Prax.g_01306	Praq.g_00911
OG0000915	Prax.g_01307	Praq.g_00910
OG0000916	Prax.g_01308	Praq.g_00909
OG0000917	Prax.g_01309	Praq.g_00908
OG0000918	Prax.g_01310	Praq.g_00907
OG0000919	Prax.g_01311	Praq.g_00906
OG0000920	Prax.g_01312	Praq.g_00905
OG0000921	Prax.g_01313	Praq.g_00904
OG0000922	Prax.g_01314	Praq.g_00903
OG0000923	Prax.g_01318	Praq.g_00899
OG0000924	Prax.g_01319	Praq.g_00898
OG0000925	Prax.g_01320	Praq.g_00897
OG0000926	Prax.g_01321	Praq.g_00896
OG0000927	Prax.g_01323	Praq.g_00894
OG0000928	Prax.g_01324	Praq.g_00893
OG0000929	Prax.g_01325	Praq.g_00892
OG0000930	Prax.g_01326	Praq.g_00891
OG0000931	Prax.g_01327	Praq.g_00890
OG0000932	Prax.g_01328	Praq.g_00889
OG0000933	Prax.g_01332	Praq.g_00885
OG0000934	Prax.g_01334	Praq.g_00883
OG0000935	Prax.g_01335	Praq.g_00882
OG0000936	Prax.g_01336	Praq.g_00881
OG0000937	Prax.g_01337	Praq.g_00880
OG0000938	Prax.g_01339	Praq.g_00878
OG0000939	Prax.g_01340	Praq.g_00877
OG0000940	Prax.g_01347	Praq.g_00871
OG0000941	Prax.g_01349	Praq.g_00869
OG0000942	Prax.g_01351	Praq.g_00867
OG0000943	Prax.g_01352	Praq.g_00866
OG0000944	Prax.g_01353	Praq.g_00865
OG0000945	Prax.g_01354	Praq.g_00864
OG0000946	Prax.g_01358	Praq.g_00727
OG0000947	Prax.g_01360	Praq.g_00729
OG0000948	Prax.g_01361	Praq.g_00730
OG0000949	Prax.g_01364	Praq.g_00733
OG0000950	Prax.g_01369	Praq.g_00738
OG0000951	Prax.g_01373	Praq.g_00742
OG0000952	Prax.g_01377	Praq.g_00746
OG0000953	Prax.g_01380	Praq.g_00749
OG0000954	Prax.g_01384	Praq.g_00753
OG0000955	Prax.g_01385	Praq.g_00754
OG0000956	Prax.g_01387	Praq.g_00756
OG0000957	Prax.g_01392	Praq.g_00761
OG0000958	Prax.g_01393	Praq.g_00762
OG0000959	Prax.g_01397	Praq.g_00766
OG0000960	Prax.g_01398	Praq.g_00767
OG0000961	Prax.g_01400	Praq.g_00769
OG0000962	Prax.g_01402	Praq.g_00771
OG0000963	Prax.g_01406	Praq.g_00774
OG0000964	Prax.g_01407	Praq.g_00679
OG0000965	Prax.g_01408	Praq.g_00680
OG0000966	Prax.g_01415	Praq.g_00687
OG0000967	Prax.g_01420	Praq.g_00691
OG0000968	Prax.g_01422	Praq.g_00693
OG0000969	Prax.g_01423	Praq.g_00694
OG0000970	Prax.g_01424	Praq.g_00695
OG0000971	Prax.g_01425	Praq.g_00696
OG0000972	Prax.g_01426	Praq.g_00697
OG0000973	Prax.g_01427	Praq.g_00698
OG0000974	Prax.g_01428	Praq.g_00699
OG0000975	Prax.g_01429	Praq.g_00700
OG0000976	Prax.g_01430	Praq.g_00701
OG0000977	Prax.g_01431	Praq.g_00702
OG0000978	Prax.g_01432	Praq.g_00703
OG0000979	Prax.g_01435	Praq.g_00706
OG0000980	Prax.g_01437	Praq.g_00708
OG0000981	Prax.g_01439	Praq.g_00710
OG0000982	Prax.g_01441	Praq.g_00712
OG0000983	Prax.g_01442	Praq.g_00713
OG0000984	Prax.g_01443	Praq.g_00714
OG0000985	Prax.g_01446	Praq.g_00717
OG0000986	Prax.g_01448	Praq.g_00719
OG0000987	Prax.g_01449	Praq.g_00720
OG0000988	Prax.g_01452	Praq.g_00723
OG0000989	Prax.g_01455	Praq.g_00391
OG0000990	Prax.g_01458	Praq.g_00394
OG0000991	Prax.g_01459	Praq.g_00395
OG0000992	Prax.g_01461	Praq.g_00397
OG0000993	Prax.g_01462	Praq.g_00398
OG0000994	Prax.g_01463	Praq.g_00399
OG0000995	Prax.g_01467	Praq.g_00403
OG0000996	Prax.g_01468	Praq.g_00404
OG0000997	Prax.g_01469	Praq.g_00405
OG0000998	Prax.g_01471	Praq.g_00407
OG0000999	Prax.g_01472	Praq.g_00408
OG0001000	Prax.g_01475	Praq.g_00411
OG0001001	Prax.g_01477	Praq.g_00413
OG0001002	Prax.g_01481	Praq.g_00417
OG0001003	Prax.g_01482	Praq.g_00418
OG0001004	Prax.g_01483	Praq.g_00419
OG0001005	Prax.g_01484	Praq.g_00420
OG0001006	Prax.g_01488	Praq.g_00424
OG0001007	Prax.g_01490	Praq.g_00426
OG0001008	Prax.g_00763	Praq.g_01120
OG0001009	Prax.g_00286	Praq.g_01230
OG0001010	Prax.g_00285	Praq.g_01231
OG0001011	Prax.g_00284	Praq.g_01232
OG0001012	Prax.g_00270	Praq.g_01258
OG0001013	Prax.g_00623	Praq.g_01264
OG0001014	Prax.g_00626	Praq.g_01267
OG0001015	Prax.g_00627	Praq.g_01268
OG0001016	Prax.g_00644	Praq.g_01930
OG0001017	Prax.g_00648	Praq.g_01926
OG0001018	Prax.g_00651	Praq.g_01923
OG0001019	Prax.g_00660	Praq.g_01914
OG0001020	Prax.g_01128	Praq.g_01913
OG0001021	Prax.g_01127	Praq.g_01912
OG0001022	Prax.g_01124	Praq.g_01909
OG0001023	Prax.g_01123	Praq.g_01908
OG0001024	Prax.g_01120	Praq.g_01905
OG0001025	Prax.g_01114	Praq.g_01899
OG0001026	Prax.g_01108	Praq.g_01892
OG0001027	Prax.g_01107	Praq.g_01891
OG0001028	Prax.g_01105	Praq.g_01889
OG0001029	Prax.g_01103	Praq.g_01888
OG0001030	Prax.g_01088	Praq.g_01873
OG0001031	Prax.g_01032	Praq.g_01816
OG0001032	Prax.g_01031	Praq.g_01815
OG0001033	Prax.g_01010	Praq.g_01794
OG0001034	Prax.g_00982	Praq.g_01766
OG0001035	Prax.g_00921	Praq.g_01749
OG0001036	Prax.g_00916	Praq.g_01744
OG0001037	Prax.g_00915	Praq.g_01743
OG0001038	Prax.g_00897	Praq.g_01725
OG0001039	Prax.g_00894	Praq.g_01722
OG0001040	Prax.g_00892	Praq.g_01719
OG0001041	Prax.g_00888	Praq.g_01715
OG0001042	Prax.g_00871	Praq.g_01698
OG0001043	Prax.g_00870	Praq.g_01697
OG0001044	Prax.g_00840	Praq.g_01212
OG0001045	Prax.g_00831	Praq.g_01203
OG0001046	Prax.g_00795	Praq.g_01164
OG0001047	Prax.g_00761	Praq.g_01118
OG0001048	Prax.g_00760	Praq.g_01117
OG0001049	Prax.g_00758	Praq.g_01115
OG0001050	Prax.g_00757	Praq.g_01114
OG0001051	Prax.g_00756	Praq.g_01113
OG0001052	Prax.g_00731	Praq.g_00522
OG0001053	Prax.g_00719	Praq.g_00534
OG0001054	Prax.g_00703	Praq.g_01104
OG0001055	Prax.g_00684	Praq.g_01085
OG0001056	Prax.g_00665	Praq.g_01066
OG0001057	Prax.g_00002	Praq.g_01061
OG0001058	Prax.g_00010	Praq.g_01053
OG0001059	Prax.g_00014	Praq.g_01049
OG0001060	Prax.g_00021	Praq.g_01042
OG0001061	Prax.g_00034	Praq.g_01029
OG0001062	Prax.g_00036	Praq.g_01027
OG0001063	Prax.g_00038	Praq.g_01025
OG0001064	Prax.g_00039	Praq.g_01024
OG0001065	Prax.g_00040	Praq.g_01023
OG0001066	Prax.g_00041	Praq.g_01022
OG0001067	Prax.g_00042	Praq.g_01021
OG0001068	Prax.g_00043	Praq.g_01020
OG0001069	Prax.g_00044	Praq.g_01019
OG0001070	Prax.g_00047	Praq.g_01016
OG0001071	Prax.g_00048	Praq.g_01015
OG0001072	Prax.g_00049	Praq.g_01013
OG0001073	Prax.g_00063	Praq.g_00998
OG0001074	Prax.g_00074	Praq.g_00987
OG0001075	Prax.g_00075	Praq.g_00986
OG0001076	Prax.g_00083	Praq.g_00978
OG0001077	Prax.g_00087	Praq.g_00974
OG0001078	Prax.g_00095	Praq.g_00966
OG0001079	Prax.g_00106	Praq.g_00776
OG0001080	Prax.g_00112	Praq.g_00782
OG0001081	Prax.g_00114	Praq.g_00784
OG0001082	Prax.g_00115	Praq.g_00785
OG0001083	Prax.g_00120	Praq.g_00790
OG0001084	Prax.g_00121	Praq.g_00791
OG0001085	Prax.g_00972	Praq.g_00799
OG0001086	Prax.g_00971	Praq.g_00800
OG0001087	Prax.g_00954	Praq.g_00817
OG0001088	Prax.g_00953	Praq.g_00818
OG0001089	Prax.g_00945	Praq.g_00826
OG0001090	Prax.g_00484	Praq.g_00584
OG0001091	Prax.g_00482	Praq.g_00586
OG0001092	Prax.g_00481	Praq.g_00587
OG0001093	Prax.g_00476	Praq.g_00592
OG0001094	Prax.g_00379	Praq.g_00664
OG0001095	Prax.g_00360	Praq.g_01411
OG0001096	Prax.g_00347	Praq.g_01424
OG0001097	Prax.g_00328	Praq.g_01442
OG0001098	Prax.g_00313	Praq.g_01458
OG0001099	Prax.g_00550	Praq.g_01478
OG0001100	Prax.g_00554	Praq.g_01482
OG0001101	Prax.g_00556	Praq.g_01484
OG0001102	Prax.g_00558	Praq.g_01487
OG0001103	Prax.g_00560	Praq.g_01489
OG0001104	Prax.g_00583	Praq.g_01511
OG0001105	Prax.g_00587	Praq.g_01515
OG0001106	Prax.g_00611	Praq.g_01539
OG0001107	Prax.g_00618	Praq.g_01546
OG0001108	Prax.g_01131	Praq.g_01550
OG0001109	Prax.g_01132	Praq.g_01551
OG0001110	Prax.g_01134	Praq.g_01553
OG0001111	Prax.g_01135	Praq.g_01554
OG0001112	Prax.g_01136	Praq.g_01555
OG0001113	Prax.g_01137	Praq.g_01556
OG0001114	Prax.g_01138	Praq.g_01557
OG0001115	Prax.g_01140	Praq.g_01559
OG0001116	Prax.g_01141	Praq.g_01560
OG0001117	Prax.g_01142	Praq.g_01561
OG0001118	Prax.g_01143	Praq.g_01562
OG0001119	Prax.g_01144	Praq.g_01563
OG0001120	Prax.g_01146	Praq.g_01565
OG0001121	Prax.g_00159	Praq.g_01298
OG0001122	Prax.g_01176	Praq.g_01591
OG0001123	Prax.g_01180	Praq.g_01595
OG0001124	Prax.g_01182	Praq.g_01597
OG0001125	Prax.g_01183	Praq.g_01598
OG0001126	Prax.g_01193	Praq.g_01608
OG0001127	Prax.g_01194	Praq.g_01609
OG0001128	Prax.g_01196	Praq.g_01611
OG0001129	Prax.g_01197	Praq.g_01612
OG0001130	Prax.g_01198	Praq.g_01613
OG0001131	Prax.g_01235	Praq.g_01649
OG0001132	Prax.g_01245	Praq.g_01658
OG0001133	Prax.g_00146	Praq.g_01287
OG0001134	Prax.g_00161	Praq.g_01300
OG0001135	Prax.g_00164	Praq.g_01303
OG0001136	Prax.g_00197	Praq.g_01330
OG0001137	Prax.g_00208	Praq.g_01341
OG0001138	Prax.g_00226	Praq.g_01359
OG0001139	Prax.g_00227	Praq.g_01360
OG0001140	Prax.g_00228	Praq.g_01361
OG0001141	Prax.g_00229	Praq.g_01362
OG0001142	Prax.g_00230	Praq.g_01363
OG0001143	Prax.g_00237	Praq.g_01370
OG0001144	Prax.g_00242	Praq.g_01375
OG0001145	Prax.g_01907	Praq.g_00125
OG0001146	Prax.g_01895	Praq.g_00137
OG0001147	Prax.g_01877	Praq.g_00161
OG0001148	Prax.g_01861	Praq.g_00179
OG0001149	Prax.g_01860	Praq.g_00180
OG0001150	Prax.g_01859	Praq.g_00181
OG0001151	Prax.g_01848	Praq.g_00192
OG0001152	Prax.g_01847	Praq.g_00193
