Orthogroup	Prbk	Prbl
OG0000532	Prbk.g_01153	Prbl.g_01752
OG0000533	Prbk.g_01154	Prbl.g_01751
OG0000534	Prbk.g_01155	Prbl.g_01750
OG0000535	Prbk.g_01156	Prbl.g_01749
OG0000536	Prbk.g_01157	Prbl.g_01748
OG0000537	Prbk.g_01158	Prbl.g_01747
OG0000538	Prbk.g_01159	Prbl.g_01746
OG0000539	Prbk.g_01161	Prbl.g_01744
OG0000540	Prbk.g_01163	Prbl.g_01742
OG0000541	Prbk.g_02602	Prbl.g_01610
OG0000542	Prbk.g_02603	Prbl.g_01611
OG0000543	Prbk.g_02604	Prbl.g_01612
OG0000544	Prbk.g_02605	Prbl.g_01613
OG0000545	Prbk.g_02608	Prbl.g_01616
OG0000546	Prbk.g_02609	Prbl.g_01617
OG0000547	Prbk.g_02611	Prbl.g_01619
OG0000548	Prbk.g_02616	Prbl.g_01624
OG0000549	Prbk.g_02617	Prbl.g_01625
OG0000550	Prbk.g_02618	Prbl.g_01626
OG0000551	Prbk.g_02621	Prbl.g_01629
OG0000552	Prbk.g_02623	Prbl.g_01631
OG0000553	Prbk.g_02624	Prbl.g_01632
OG0000554	Prbk.g_02626	Prbl.g_01634
OG0000555	Prbk.g_02627	Prbl.g_01635
OG0000556	Prbk.g_02628	Prbl.g_01636
OG0000557	Prbk.g_02629	Prbl.g_01637
OG0000558	Prbk.g_02631	Prbl.g_01639
OG0000559	Prbk.g_02632	Prbl.g_01640
OG0000560	Prbk.g_02634	Prbl.g_01642
OG0000561	Prbk.g_02635	Prbl.g_01643
OG0000562	Prbk.g_02637	Prbl.g_01645
OG0000563	Prbk.g_02638	Prbl.g_01646
OG0000564	Prbk.g_02639	Prbl.g_01647
OG0000565	Prbk.g_02647	Prbl.g_01655
OG0000566	Prbk.g_02648	Prbl.g_01656
OG0000567	Prbk.g_02649	Prbl.g_01657
OG0000568	Prbk.g_02650	Prbl.g_01658
OG0000569	Prbk.g_02651	Prbl.g_01659
OG0000570	Prbk.g_02654	Prbl.g_01662
OG0000571	Prbk.g_02655	Prbl.g_01663
OG0000572	Prbk.g_02656	Prbl.g_01664
OG0000573	Prbk.g_00738	Prbl.g_01041
OG0000574	Prbk.g_00729	Prbl.g_01032
OG0000575	Prbk.g_00728	Prbl.g_01031
OG0000576	Prbk.g_00727	Prbl.g_01030
OG0000577	Prbk.g_00726	Prbl.g_01412
OG0000578	Prbk.g_00725	Prbl.g_01411
OG0000579	Prbk.g_00723	Prbl.g_01409
OG0000580	Prbk.g_00720	Prbl.g_01406
OG0000581	Prbk.g_00719	Prbl.g_01405
OG0000582	Prbk.g_00718	Prbl.g_01404
OG0000583	Prbk.g_00717	Prbl.g_01403
OG0000584	Prbk.g_00715	Prbl.g_01401
OG0000585	Prbk.g_00714	Prbl.g_01400
OG0000586	Prbk.g_00712	Prbl.g_01398
OG0000587	Prbk.g_00711	Prbl.g_01397
OG0000588	Prbk.g_00708	Prbl.g_01394
OG0000589	Prbk.g_00706	Prbl.g_01392
OG0000590	Prbk.g_00478	Prbl.g_00891
OG0000591	Prbk.g_01361	Prbl.g_01915
OG0000592	Prbk.g_01767	Prbl.g_00027
OG0000593	Prbk.g_00672	Prbl.g_01242
OG0000594	Prbk.g_02509	Prbl.g_02295
OG0000595	Prbk.g_01925	Prbl.g_01046
OG0000596	Prbk.g_01805	Prbl.g_01869
OG0000597	Prbk.g_01827	Prbl.g_01847
OG0000598	Prbk.g_01821	Prbl.g_01853
OG0000599	Prbk.g_01817	Prbl.g_01857
OG0000600	Prbk.g_01816	Prbl.g_01858
OG0000601	Prbk.g_01802	Prbl.g_01872
OG0000602	Prbk.g_01801	Prbl.g_01873
OG0000603	Prbk.g_01800	Prbl.g_01874
OG0000604	Prbk.g_01760	Prbl.g_00021
OG0000605	Prbk.g_01761	Prbl.g_00022
OG0000606	Prbk.g_01764	Prbl.g_00024
OG0000607	Prbk.g_01766	Prbl.g_00026
OG0000608	Prbk.g_02429	Prbl.g_02373
OG0000609	Prbk.g_02262	Prbl.g_02137
OG0000610	Prbk.g_00169	Prbl.g_00120
OG0000611	Prbk.g_00617	Prbl.g_02565
OG0000612	Prbk.g_00616	Prbl.g_02564
OG0000613	Prbk.g_00615	Prbl.g_02563
OG0000614	Prbk.g_00614	Prbl.g_02562
OG0000615	Prbk.g_00613	Prbl.g_02561
OG0000616	Prbk.g_00612	Prbl.g_02560
OG0000617	Prbk.g_00611	Prbl.g_02559
OG0000618	Prbk.g_00610	Prbl.g_02558
OG0000619	Prbk.g_00608	Prbl.g_02556
OG0000620	Prbk.g_00607	Prbl.g_02555
OG0000621	Prbk.g_00606	Prbl.g_02554
OG0000622	Prbk.g_00605	Prbl.g_02553
OG0000623	Prbk.g_00604	Prbl.g_02552
OG0000624	Prbk.g_00603	Prbl.g_02551
OG0000625	Prbk.g_00602	Prbl.g_02550
OG0000626	Prbk.g_00601	Prbl.g_02549
OG0000627	Prbk.g_02376	Prbl.g_02426
OG0000628	Prbk.g_02375	Prbl.g_02427
OG0000629	Prbk.g_02372	Prbl.g_02430
OG0000630	Prbk.g_02371	Prbl.g_02431
OG0000631	Prbk.g_02368	Prbl.g_02434
OG0000632	Prbk.g_01780	Prbl.g_00040
OG0000633	Prbk.g_01872	Prbl.g_01904
OG0000634	Prbk.g_01863	Prbl.g_00534
OG0000635	Prbk.g_02332	Prbl.g_02470
OG0000636	Prbk.g_02333	Prbl.g_02469
OG0000637	Prbk.g_02334	Prbl.g_02468
OG0000638	Prbk.g_00865	Prbl.g_01195
OG0000639	Prbk.g_01455	Prbl.g_01930
OG0000640	Prbk.g_02367	Prbl.g_02435
OG0000641	Prbk.g_02362	Prbl.g_02440
OG0000642	Prbk.g_02361	Prbl.g_02441
OG0000643	Prbk.g_02360	Prbl.g_02442
OG0000644	Prbk.g_02462	Prbl.g_02341
OG0000645	Prbk.g_02463	Prbl.g_02340
OG0000646	Prbk.g_02464	Prbl.g_02339
OG0000647	Prbk.g_02465	Prbl.g_02338
OG0000648	Prbk.g_02467	Prbl.g_02336
OG0000649	Prbk.g_02468	Prbl.g_02335
OG0000650	Prbk.g_02469	Prbl.g_02334
OG0000651	Prbk.g_02470	Prbl.g_02333
OG0000652	Prbk.g_02471	Prbl.g_02332
OG0000653	Prbk.g_02472	Prbl.g_02331
OG0000654	Prbk.g_02474	Prbl.g_02329
OG0000655	Prbk.g_02476	Prbl.g_02327
OG0000656	Prbk.g_02477	Prbl.g_02326
OG0000657	Prbk.g_02478	Prbl.g_02325
OG0000658	Prbk.g_02479	Prbl.g_02324
OG0000659	Prbk.g_02480	Prbl.g_02323
OG0000660	Prbk.g_02481	Prbl.g_02322
OG0000661	Prbk.g_02483	Prbl.g_02320
OG0000662	Prbk.g_02486	Prbl.g_02317
OG0000663	Prbk.g_02487	Prbl.g_02316
OG0000664	Prbk.g_02488	Prbl.g_02315
OG0000665	Prbk.g_02489	Prbl.g_02314
OG0000666	Prbk.g_02490	Prbl.g_02313
OG0000667	Prbk.g_02491	Prbl.g_02312
OG0000668	Prbk.g_02492	Prbl.g_02311
OG0000669	Prbk.g_02494	Prbl.g_02309
OG0000670	Prbk.g_02495	Prbl.g_02308
OG0000671	Prbk.g_02496	Prbl.g_02307
OG0000672	Prbk.g_02497	Prbl.g_02306
OG0000673	Prbk.g_02498	Prbl.g_02305
OG0000674	Prbk.g_02499	Prbl.g_02304
OG0000675	Prbk.g_02526	Prbl.g_01534
OG0000676	Prbk.g_02527	Prbl.g_01535
OG0000677	Prbk.g_02530	Prbl.g_01538
OG0000678	Prbk.g_02532	Prbl.g_01540
OG0000679	Prbk.g_02534	Prbl.g_01542
OG0000680	Prbk.g_02535	Prbl.g_01543
OG0000681	Prbk.g_02536	Prbl.g_01544
OG0000682	Prbk.g_02537	Prbl.g_01545
OG0000683	Prbk.g_02539	Prbl.g_01547
OG0000684	Prbk.g_02540	Prbl.g_01548
OG0000685	Prbk.g_02541	Prbl.g_01549
OG0000686	Prbk.g_02542	Prbl.g_01550
OG0000687	Prbk.g_02543	Prbl.g_01551
OG0000688	Prbk.g_02544	Prbl.g_01552
OG0000689	Prbk.g_02546	Prbl.g_01554
OG0000690	Prbk.g_02547	Prbl.g_01555
OG0000691	Prbk.g_02548	Prbl.g_01556
OG0000692	Prbk.g_02559	Prbl.g_01567
OG0000693	Prbk.g_02560	Prbl.g_01568
OG0000694	Prbk.g_02563	Prbl.g_01571
OG0000695	Prbk.g_02567	Prbl.g_01576
OG0000696	Prbk.g_02568	Prbl.g_01577
OG0000697	Prbk.g_02570	Prbl.g_01579
OG0000698	Prbk.g_02379	Prbl.g_02423
OG0000699	Prbk.g_00598	Prbl.g_02546
OG0000700	Prbk.g_00582	Prbl.g_02530
OG0000701	Prbk.g_00193	Prbl.g_01329
OG0000702	Prbk.g_02580	Prbl.g_01588
OG0000703	Prbk.g_02389	Prbl.g_02414
OG0000704	Prbk.g_01662	Prbl.g_01078
OG0000705	Prbk.g_02390	Prbl.g_02413
OG0000706	Prbk.g_02391	Prbl.g_02412
OG0000707	Prbk.g_02393	Prbl.g_02410
OG0000708	Prbk.g_02394	Prbl.g_02409
OG0000709	Prbk.g_02396	Prbl.g_02407
OG0000710	Prbk.g_02397	Prbl.g_02406
OG0000711	Prbk.g_02398	Prbl.g_02405
OG0000712	Prbk.g_02399	Prbl.g_02404
OG0000713	Prbk.g_02400	Prbl.g_02403
OG0000714	Prbk.g_02408	Prbl.g_02395
OG0000715	Prbk.g_02410	Prbl.g_02393
OG0000716	Prbk.g_02415	Prbl.g_02388
OG0000717	Prbk.g_02417	Prbl.g_02386
OG0000718	Prbk.g_02420	Prbl.g_02383
OG0000719	Prbk.g_02435	Prbl.g_02368
OG0000720	Prbk.g_02436	Prbl.g_02367
OG0000721	Prbk.g_02438	Prbl.g_02365
OG0000722	Prbk.g_02439	Prbl.g_02364
OG0000723	Prbk.g_02440	Prbl.g_02363
OG0000724	Prbk.g_02453	Prbl.g_02350
OG0000725	Prbk.g_02452	Prbl.g_02351
OG0000726	Prbk.g_02451	Prbl.g_02352
OG0000727	Prbk.g_02450	Prbl.g_02353
OG0000728	Prbk.g_02449	Prbl.g_02354
OG0000729	Prbk.g_02447	Prbl.g_02356
OG0000730	Prbk.g_02444	Prbl.g_02359
OG0000731	Prbk.g_02455	Prbl.g_02348
OG0000732	Prbk.g_02456	Prbl.g_02347
OG0000733	Prbk.g_02457	Prbl.g_02346
OG0000734	Prbk.g_02458	Prbl.g_02345
OG0000735	Prbk.g_02459	Prbl.g_02344
OG0000736	Prbk.g_02460	Prbl.g_02343
OG0000737	Prbk.g_02461	Prbl.g_02342
OG0000738	Prbk.g_02359	Prbl.g_02443
OG0000739	Prbk.g_02358	Prbl.g_02444
OG0000740	Prbk.g_02357	Prbl.g_02445
OG0000741	Prbk.g_02355	Prbl.g_02447
OG0000742	Prbk.g_02353	Prbl.g_02449
OG0000743	Prbk.g_02352	Prbl.g_02450
OG0000744	Prbk.g_02350	Prbl.g_02452
OG0000745	Prbk.g_02349	Prbl.g_02453
OG0000746	Prbk.g_02348	Prbl.g_02454
OG0000747	Prbk.g_01698	Prbl.g_01688
OG0000748	Prbk.g_02340	Prbl.g_02462
OG0000749	Prbk.g_02339	Prbl.g_02463
OG0000750	Prbk.g_02337	Prbl.g_02465
OG0000751	Prbk.g_02336	Prbl.g_02466
OG0000752	Prbk.g_02189	Prbl.g_02210
OG0000753	Prbk.g_02331	Prbl.g_02471
OG0000754	Prbk.g_02330	Prbl.g_02472
OG0000755	Prbk.g_02329	Prbl.g_02473
OG0000756	Prbk.g_02327	Prbl.g_02475
OG0000757	Prbk.g_02326	Prbl.g_02476
OG0000758	Prbk.g_02325	Prbl.g_02477
OG0000759	Prbk.g_02320	Prbl.g_02482
OG0000760	Prbk.g_02319	Prbl.g_02483
OG0000761	Prbk.g_02317	Prbl.g_02485
OG0000762	Prbk.g_02315	Prbl.g_02487
OG0000763	Prbk.g_02313	Prbl.g_02489
OG0000764	Prbk.g_02311	Prbl.g_02491
OG0000765	Prbk.g_02310	Prbl.g_02492
OG0000766	Prbk.g_02309	Prbl.g_02493
OG0000767	Prbk.g_02307	Prbl.g_02495
OG0000768	Prbk.g_02306	Prbl.g_02496
OG0000769	Prbk.g_02305	Prbl.g_02497
OG0000770	Prbk.g_02304	Prbl.g_02498
OG0000771	Prbk.g_02303	Prbl.g_02499
OG0000772	Prbk.g_01728	Prbl.g_02608
OG0000773	Prbk.g_02301	Prbl.g_02501
OG0000774	Prbk.g_02299	Prbl.g_02503
OG0000775	Prbk.g_02297	Prbl.g_02505
OG0000776	Prbk.g_02293	Prbl.g_02508
OG0000777	Prbk.g_02292	Prbl.g_02509
OG0000778	Prbk.g_00562	Prbl.g_02510
OG0000779	Prbk.g_00566	Prbl.g_02514
OG0000780	Prbk.g_00568	Prbl.g_02516
OG0000781	Prbk.g_00572	Prbl.g_02520
OG0000782	Prbk.g_00573	Prbl.g_02521
OG0000783	Prbk.g_00578	Prbl.g_02526
OG0000784	Prbk.g_00580	Prbl.g_02528
OG0000785	Prbk.g_00581	Prbl.g_02529
OG0000786	Prbk.g_00583	Prbl.g_02531
OG0000787	Prbk.g_00584	Prbl.g_02532
OG0000788	Prbk.g_00590	Prbl.g_02538
OG0000789	Prbk.g_00593	Prbl.g_02541
OG0000790	Prbk.g_02190	Prbl.g_02209
OG0000791	Prbk.g_00594	Prbl.g_02542
OG0000792	Prbk.g_00595	Prbl.g_02543
OG0000793	Prbk.g_00596	Prbl.g_02544
OG0000794	Prbk.g_00599	Prbl.g_02547
OG0000795	Prbk.g_00068	Prbl.g_00939
OG0000796	Prbk.g_00067	Prbl.g_00938
OG0000797	Prbk.g_00064	Prbl.g_00935
OG0000798	Prbk.g_00063	Prbl.g_00934
OG0000799	Prbk.g_00062	Prbl.g_00933
OG0000800	Prbk.g_00061	Prbl.g_00932
OG0000801	Prbk.g_00058	Prbl.g_00929
OG0000802	Prbk.g_00057	Prbl.g_00928
OG0000803	Prbk.g_00054	Prbl.g_00925
OG0000804	Prbk.g_00053	Prbl.g_00924
OG0000805	Prbk.g_00052	Prbl.g_00923
OG0000806	Prbk.g_00051	Prbl.g_00922
OG0000807	Prbk.g_00627	Prbl.g_02575
OG0000808	Prbk.g_02595	Prbl.g_01603
OG0000809	Prbk.g_02022	Prbl.g_00472
OG0000810	Prbk.g_01700	Prbl.g_01686
OG0000811	Prbk.g_01531	Prbl.g_02062
OG0000812	Prbk.g_00869	Prbl.g_01199
OG0000813	Prbk.g_00879	Prbl.g_01208
OG0000814	Prbk.g_01234	Prbl.g_00687
OG0000815	Prbk.g_02613	Prbl.g_01621
OG0000816	Prbk.g_02202	Prbl.g_02197
OG0000817	Prbk.g_02196	Prbl.g_02203
OG0000818	Prbk.g_01456	Prbl.g_01931
OG0000819	Prbk.g_01227	Prbl.g_00694
OG0000820	Prbk.g_00004	Prbl.g_00545
OG0000821	Prbk.g_01037	Prbl.g_02066
OG0000822	Prbk.g_01036	Prbl.g_02067
OG0000823	Prbk.g_01035	Prbl.g_02068
OG0000824	Prbk.g_01034	Prbl.g_02069
OG0000825	Prbk.g_01032	Prbl.g_02071
OG0000826	Prbk.g_01031	Prbl.g_02072
OG0000827	Prbk.g_01028	Prbl.g_02075
OG0000828	Prbk.g_01026	Prbl.g_02077
OG0000829	Prbk.g_01025	Prbl.g_02078
OG0000830	Prbk.g_01022	Prbl.g_02081
OG0000831	Prbk.g_01020	Prbl.g_02083
OG0000832	Prbk.g_01018	Prbl.g_02085
OG0000833	Prbk.g_01017	Prbl.g_02086
OG0000834	Prbk.g_00141	Prbl.g_02088
OG0000835	Prbk.g_00142	Prbl.g_02089
OG0000836	Prbk.g_00143	Prbl.g_02090
OG0000837	Prbk.g_00153	Prbl.g_02100
OG0000838	Prbk.g_00155	Prbl.g_02102
OG0000839	Prbk.g_00156	Prbl.g_02103
OG0000840	Prbk.g_00157	Prbl.g_02104
OG0000841	Prbk.g_00158	Prbl.g_02105
OG0000842	Prbk.g_00106	Prbl.g_00178
OG0000843	Prbk.g_00105	Prbl.g_00179
OG0000844	Prbk.g_00104	Prbl.g_00180
OG0000845	Prbk.g_00103	Prbl.g_00181
OG0000846	Prbk.g_00100	Prbl.g_00184
OG0000847	Prbk.g_00099	Prbl.g_00185
OG0000848	Prbk.g_01501	Prbl.g_01379
OG0000849	Prbk.g_01498	Prbl.g_01382
OG0000850	Prbk.g_01497	Prbl.g_01383
OG0000851	Prbk.g_00139	Prbl.g_01120
OG0000852	Prbk.g_00137	Prbl.g_01118
OG0000853	Prbk.g_00135	Prbl.g_01116
OG0000854	Prbk.g_00133	Prbl.g_01114
OG0000855	Prbk.g_00132	Prbl.g_01113
OG0000856	Prbk.g_00131	Prbl.g_01112
OG0000857	Prbk.g_00130	Prbl.g_01111
OG0000858	Prbk.g_00129	Prbl.g_01110
OG0000859	Prbk.g_00128	Prbl.g_01109
OG0000860	Prbk.g_00127	Prbl.g_01108
OG0000861	Prbk.g_01503	Prbl.g_01377
OG0000862	Prbk.g_01504	Prbl.g_01376
OG0000863	Prbk.g_01505	Prbl.g_01375
OG0000864	Prbk.g_01506	Prbl.g_01374
OG0000865	Prbk.g_01508	Prbl.g_01372
OG0000866	Prbk.g_00189	Prbl.g_02579
OG0000867	Prbk.g_00188	Prbl.g_02580
OG0000868	Prbk.g_00186	Prbl.g_02582
OG0000869	Prbk.g_00183	Prbl.g_02585
OG0000870	Prbk.g_00182	Prbl.g_02586
OG0000871	Prbk.g_00178	Prbl.g_02590
OG0000872	Prbk.g_00177	Prbl.g_02591
OG0000873	Prbk.g_00175	Prbl.g_02593
OG0000874	Prbk.g_00174	Prbl.g_02594
OG0000875	Prbk.g_00097	Prbl.g_00187
OG0000876	Prbk.g_00098	Prbl.g_00186
OG0000877	Prbk.g_00122	Prbl.g_01103
OG0000878	Prbk.g_02011	Prbl.g_00461
OG0000879	Prbk.g_00164	Prbl.g_00115
OG0000880	Prbk.g_00163	Prbl.g_00114
OG0000881	Prbk.g_00162	Prbl.g_00113
OG0000882	Prbk.g_01194	Prbl.g_01711
OG0000883	Prbk.g_01192	Prbl.g_01713
OG0000884	Prbk.g_01190	Prbl.g_01715
OG0000885	Prbk.g_01189	Prbl.g_01716
OG0000886	Prbk.g_01188	Prbl.g_01717
OG0000887	Prbk.g_01187	Prbl.g_01718
OG0000888	Prbk.g_01186	Prbl.g_01719
OG0000889	Prbk.g_01182	Prbl.g_01723
OG0000890	Prbk.g_01179	Prbl.g_01726
OG0000891	Prbk.g_01178	Prbl.g_01727
OG0000892	Prbk.g_01175	Prbl.g_01730
OG0000893	Prbk.g_01174	Prbl.g_01731
OG0000894	Prbk.g_01173	Prbl.g_01732
OG0000895	Prbk.g_01172	Prbl.g_01733
OG0000896	Prbk.g_01171	Prbl.g_01734
OG0000897	Prbk.g_01170	Prbl.g_01735
OG0000898	Prbk.g_01167	Prbl.g_01738
OG0000899	Prbk.g_01166	Prbl.g_01739
OG0000900	Prbk.g_01199	Prbl.g_00722
OG0000901	Prbk.g_02120	Prbl.g_01333
OG0000902	Prbk.g_00334	Prbl.g_00658
OG0000903	Prbk.g_02564	Prbl.g_01572
OG0000904	Prbk.g_01691	Prbl.g_01695
OG0000905	Prbk.g_00055	Prbl.g_00926
OG0000906	Prbk.g_00629	Prbl.g_02577
OG0000907	Prbk.g_02578	Prbl.g_01586
OG0000908	Prbk.g_00923	Prbl.g_00409
OG0000909	Prbk.g_02051	Prbl.g_00501
OG0000910	Prbk.g_02050	Prbl.g_00500
OG0000911	Prbk.g_02049	Prbl.g_00499
OG0000912	Prbk.g_02048	Prbl.g_00498
OG0000913	Prbk.g_02047	Prbl.g_00497
OG0000914	Prbk.g_02046	Prbl.g_00496
OG0000915	Prbk.g_02045	Prbl.g_00495
OG0000916	Prbk.g_02044	Prbl.g_00494
OG0000917	Prbk.g_02042	Prbl.g_00492
OG0000918	Prbk.g_02041	Prbl.g_00491
OG0000919	Prbk.g_02040	Prbl.g_00490
OG0000920	Prbk.g_02039	Prbl.g_00489
OG0000921	Prbk.g_02038	Prbl.g_00488
OG0000922	Prbk.g_02037	Prbl.g_00487
OG0000923	Prbk.g_02036	Prbl.g_00486
OG0000924	Prbk.g_02035	Prbl.g_00485
OG0000925	Prbk.g_02034	Prbl.g_00484
OG0000926	Prbk.g_00526	Prbl.g_00843
OG0000927	Prbk.g_01929	Prbl.g_00152
OG0000928	Prbk.g_01930	Prbl.g_00153
OG0000929	Prbk.g_01931	Prbl.g_00154
OG0000930	Prbk.g_01937	Prbl.g_00160
OG0000931	Prbk.g_01938	Prbl.g_00161
OG0000932	Prbk.g_00244	Prbl.g_00257
OG0000933	Prbk.g_00246	Prbl.g_00255
OG0000934	Prbk.g_00247	Prbl.g_00254
OG0000935	Prbk.g_00248	Prbl.g_00253
OG0000936	Prbk.g_00249	Prbl.g_00252
OG0000937	Prbk.g_00250	Prbl.g_00251
OG0000938	Prbk.g_00252	Prbl.g_00249
OG0000939	Prbk.g_00253	Prbl.g_00248
OG0000940	Prbk.g_00255	Prbl.g_00246
OG0000941	Prbk.g_00257	Prbl.g_00244
OG0000942	Prbk.g_00258	Prbl.g_00243
OG0000943	Prbk.g_00261	Prbl.g_00240
OG0000944	Prbk.g_00270	Prbl.g_00231
OG0000945	Prbk.g_00271	Prbl.g_00230
OG0000946	Prbk.g_00272	Prbl.g_00229
OG0000947	Prbk.g_00273	Prbl.g_00228
OG0000948	Prbk.g_00274	Prbl.g_00227
OG0000949	Prbk.g_00275	Prbl.g_00226
OG0000950	Prbk.g_00276	Prbl.g_00225
OG0000951	Prbk.g_00277	Prbl.g_00224
OG0000952	Prbk.g_00278	Prbl.g_00223
OG0000953	Prbk.g_00279	Prbl.g_00222
OG0000954	Prbk.g_00280	Prbl.g_00221
OG0000955	Prbk.g_00281	Prbl.g_00220
OG0000956	Prbk.g_00282	Prbl.g_00219
OG0000957	Prbk.g_00283	Prbl.g_00218
OG0000958	Prbk.g_01237	Prbl.g_00684
OG0000959	Prbk.g_01236	Prbl.g_00685
OG0000960	Prbk.g_01235	Prbl.g_00686
OG0000961	Prbk.g_01228	Prbl.g_00693
OG0000962	Prbk.g_01226	Prbl.g_00695
OG0000963	Prbk.g_01225	Prbl.g_00696
OG0000964	Prbk.g_01222	Prbl.g_00699
OG0000965	Prbk.g_01221	Prbl.g_00700
OG0000966	Prbk.g_01220	Prbl.g_00701
OG0000967	Prbk.g_01219	Prbl.g_00702
OG0000968	Prbk.g_01218	Prbl.g_00703
OG0000969	Prbk.g_01217	Prbl.g_00704
OG0000970	Prbk.g_01216	Prbl.g_00705
OG0000971	Prbk.g_01215	Prbl.g_00706
OG0000972	Prbk.g_01214	Prbl.g_00707
OG0000973	Prbk.g_01213	Prbl.g_00708
OG0000974	Prbk.g_01211	Prbl.g_00710
OG0000975	Prbk.g_01654	Prbl.g_01086
OG0000976	Prbk.g_02016	Prbl.g_00466
OG0000977	Prbk.g_02006	Prbl.g_00456
OG0000978	Prbk.g_02004	Prbl.g_00454
OG0000979	Prbk.g_02002	Prbl.g_00452
OG0000980	Prbk.g_02001	Prbl.g_00451
OG0000981	Prbk.g_02596	Prbl.g_01604
OG0000982	Prbk.g_02000	Prbl.g_00450
OG0000983	Prbk.g_01998	Prbl.g_00448
OG0000984	Prbk.g_01997	Prbl.g_00447
OG0000985	Prbk.g_01996	Prbl.g_00446
OG0000986	Prbk.g_01994	Prbl.g_00444
OG0000987	Prbk.g_01993	Prbl.g_00443
OG0000988	Prbk.g_01991	Prbl.g_00441
OG0000989	Prbk.g_01990	Prbl.g_00440
OG0000990	Prbk.g_01989	Prbl.g_00439
OG0000991	Prbk.g_01988	Prbl.g_00438
OG0000992	Prbk.g_01987	Prbl.g_00437
OG0000993	Prbk.g_01986	Prbl.g_00436
OG0000994	Prbk.g_01985	Prbl.g_00435
OG0000995	Prbk.g_01983	Prbl.g_00433
OG0000996	Prbk.g_01982	Prbl.g_00432
OG0000997	Prbk.g_01981	Prbl.g_00431
OG0000998	Prbk.g_01980	Prbl.g_00430
OG0000999	Prbk.g_01979	Prbl.g_00429
OG0001000	Prbk.g_01978	Prbl.g_00428
OG0001001	Prbk.g_01977	Prbl.g_00427
OG0001002	Prbk.g_00937	Prbl.g_00423
OG0001003	Prbk.g_00936	Prbl.g_00422
OG0001004	Prbk.g_01360	Prbl.g_01914
OG0001005	Prbk.g_00934	Prbl.g_00420
OG0001006	Prbk.g_00933	Prbl.g_00419
OG0001007	Prbk.g_00932	Prbl.g_00418
OG0001008	Prbk.g_00930	Prbl.g_00416
OG0001009	Prbk.g_00929	Prbl.g_00415
OG0001010	Prbk.g_02593	Prbl.g_01601
OG0001011	Prbk.g_02619	Prbl.g_01627
OG0001012	Prbk.g_02485	Prbl.g_02318
OG0001013	Prbk.g_00918	Prbl.g_00404
OG0001014	Prbk.g_00917	Prbl.g_00403
OG0001015	Prbk.g_00906	Prbl.g_00393
OG0001016	Prbk.g_00905	Prbl.g_00392
OG0001017	Prbk.g_00904	Prbl.g_00391
OG0001018	Prbk.g_00902	Prbl.g_00389
OG0001019	Prbk.g_01451	Prbl.g_00385
OG0001020	Prbk.g_01450	Prbl.g_00383
OG0001021	Prbk.g_01449	Prbl.g_00382
OG0001022	Prbk.g_01448	Prbl.g_00381
OG0001023	Prbk.g_01447	Prbl.g_00380
OG0001024	Prbk.g_01445	Prbl.g_00378
OG0001025	Prbk.g_01444	Prbl.g_00377
OG0001026	Prbk.g_01443	Prbl.g_00376
OG0001027	Prbk.g_01442	Prbl.g_00375
OG0001028	Prbk.g_01441	Prbl.g_00374
OG0001029	Prbk.g_01440	Prbl.g_00373
OG0001030	Prbk.g_01439	Prbl.g_00372
OG0001031	Prbk.g_01438	Prbl.g_00371
OG0001032	Prbk.g_01437	Prbl.g_00370
OG0001033	Prbk.g_01436	Prbl.g_00369
OG0001034	Prbk.g_01434	Prbl.g_00367
OG0001035	Prbk.g_01432	Prbl.g_00365
OG0001036	Prbk.g_01431	Prbl.g_00364
OG0001037	Prbk.g_01429	Prbl.g_00362
OG0001038	Prbk.g_01428	Prbl.g_00361
OG0001039	Prbk.g_01427	Prbl.g_00360
OG0001040	Prbk.g_01426	Prbl.g_00359
OG0001041	Prbk.g_01425	Prbl.g_00358
OG0001042	Prbk.g_01423	Prbl.g_00356
OG0001043	Prbk.g_01422	Prbl.g_00355
OG0001044	Prbk.g_01421	Prbl.g_00354
OG0001045	Prbk.g_01420	Prbl.g_00353
OG0001046	Prbk.g_01419	Prbl.g_00352
OG0001047	Prbk.g_01415	Prbl.g_00348
OG0001048	Prbk.g_01413	Prbl.g_00346
OG0001049	Prbk.g_01412	Prbl.g_00345
OG0001050	Prbk.g_01411	Prbl.g_00344
OG0001051	Prbk.g_01410	Prbl.g_00343
OG0001052	Prbk.g_01409	Prbl.g_00342
OG0001053	Prbk.g_01407	Prbl.g_00340
OG0001054	Prbk.g_01405	Prbl.g_00338
OG0001055	Prbk.g_01404	Prbl.g_00337
OG0001056	Prbk.g_01403	Prbl.g_00336
OG0001057	Prbk.g_01402	Prbl.g_00335
OG0001058	Prbk.g_01401	Prbl.g_00334
OG0001059	Prbk.g_01400	Prbl.g_00333
OG0001060	Prbk.g_01399	Prbl.g_00332
OG0001061	Prbk.g_01398	Prbl.g_00331
OG0001062	Prbk.g_01384	Prbl.g_00317
OG0001063	Prbk.g_01383	Prbl.g_00316
OG0001064	Prbk.g_01381	Prbl.g_02620
OG0001065	Prbk.g_01901	Prbl.g_02680
OG0001066	Prbk.g_01904	Prbl.g_02683
OG0001067	Prbk.g_01905	Prbl.g_02684
OG0001068	Prbk.g_01909	Prbl.g_01062
