Orthogroup	Prbn	Syaj
OG0000536	Prbn.g_00623	Syaj.g_00084
OG0000537	Prbn.g_00622	Syaj.g_00085
OG0000538	Prbn.g_00613	Syaj.g_00096
OG0000539	Prbn.g_00612	Syaj.g_00097
OG0000540	Prbn.g_00611	Syaj.g_00098
OG0000541	Prbn.g_00610	Syaj.g_00099
OG0000542	Prbn.g_00609	Syaj.g_00102
OG0000543	Prbn.g_00607	Syaj.g_00104
OG0000544	Prbn.g_00606	Syaj.g_00105
OG0000545	Prbn.g_00604	Syaj.g_00107
OG0000546	Prbn.g_00601	Syaj.g_00109
OG0000547	Prbn.g_00599	Syaj.g_00111
OG0000548	Prbn.g_00598	Syaj.g_00112
OG0000549	Prbn.g_00596	Syaj.g_00118
OG0000550	Prbn.g_00592	Syaj.g_00123
OG0000551	Prbn.g_00589	Syaj.g_00128
OG0000552	Prbn.g_00588	Syaj.g_00129
OG0000553	Prbn.g_00587	Syaj.g_00133
OG0000554	Prbn.g_00582	Syaj.g_00145
OG0000555	Prbn.g_00574	Syaj.g_00163
OG0000556	Prbn.g_00572	Syaj.g_00167
OG0000557	Prbn.g_00571	Syaj.g_00178
OG0000558	Prbn.g_00569	Syaj.g_00181
OG0000559	Prbn.g_00565	Syaj.g_00185
OG0000560	Prbn.g_00562	Syaj.g_00188
OG0000561	Prbn.g_00561	Syaj.g_00189
OG0000562	Prbn.g_00560	Syaj.g_00190
OG0000563	Prbn.g_00559	Syaj.g_00191
OG0000564	Prbn.g_00558	Syaj.g_00192
OG0000565	Prbn.g_00556	Syaj.g_00195
OG0000566	Prbn.g_00552	Syaj.g_00199
OG0000567	Prbn.g_00548	Syaj.g_00203
OG0000568	Prbn.g_00547	Syaj.g_00207
OG0000569	Prbn.g_00546	Syaj.g_00208
OG0000570	Prbn.g_00545	Syaj.g_00209
OG0000571	Prbn.g_00543	Syaj.g_00213
OG0000572	Prbn.g_00529	Syaj.g_00230
OG0000573	Prbn.g_00523	Syaj.g_00238
OG0000574	Prbn.g_00522	Syaj.g_00242
OG0000575	Prbn.g_00518	Syaj.g_00247
OG0000576	Prbn.g_00516	Syaj.g_00249
OG0000577	Prbn.g_00515	Syaj.g_00250
OG0000578	Prbn.g_00514	Syaj.g_00251
OG0000579	Prbn.g_00513	Syaj.g_00252
OG0000580	Prbn.g_00512	Syaj.g_00253
OG0000581	Prbn.g_00509	Syaj.g_00261
OG0000582	Prbn.g_00506	Syaj.g_01338
OG0000583	Prbn.g_00505	Syaj.g_01337
OG0000584	Prbn.g_00504	Syaj.g_01336
OG0000585	Prbn.g_00502	Syaj.g_01334
OG0000586	Prbn.g_00501	Syaj.g_01333
OG0000587	Prbn.g_00500	Syaj.g_01331
OG0000588	Prbn.g_00496	Syaj.g_01313
OG0000589	Prbn.g_00494	Syaj.g_01308
OG0000590	Prbn.g_00493	Syaj.g_01307
OG0000591	Prbn.g_00489	Syaj.g_01299
OG0000592	Prbn.g_00488	Syaj.g_01298
OG0000593	Prbn.g_00423	Syaj.g_01287
OG0000594	Prbn.g_00424	Syaj.g_01286
OG0000595	Prbn.g_00425	Syaj.g_01285
OG0000596	Prbn.g_00429	Syaj.g_01280
OG0000597	Prbn.g_00432	Syaj.g_01277
OG0000598	Prbn.g_00433	Syaj.g_01276
OG0000599	Prbn.g_00436	Syaj.g_01273
OG0000600	Prbn.g_00437	Syaj.g_01272
OG0000601	Prbn.g_00438	Syaj.g_01271
OG0000602	Prbn.g_00440	Syaj.g_01266
OG0000603	Prbn.g_00441	Syaj.g_01265
OG0000604	Prbn.g_00442	Syaj.g_01262
OG0000605	Prbn.g_00443	Syaj.g_01153
OG0000606	Prbn.g_00446	Syaj.g_00698
OG0000607	Prbn.g_00449	Syaj.g_00702
OG0000608	Prbn.g_00450	Syaj.g_00703
OG0000609	Prbn.g_00834	Syaj.g_00705
OG0000610	Prbn.g_00840	Syaj.g_00714
OG0000611	Prbn.g_00843	Syaj.g_00717
OG0000612	Prbn.g_00844	Syaj.g_00718
OG0000613	Prbn.g_01591	Syaj.g_02500
OG0000614	Prbn.g_01570	Syaj.g_00480
OG0000615	Prbn.g_01559	Syaj.g_01065
OG0000616	Prbn.g_00905	Syaj.g_02245
OG0000617	Prbn.g_00860	Syaj.g_00952
OG0000618	Prbn.g_00861	Syaj.g_00951
OG0000619	Prbn.g_00862	Syaj.g_00950
OG0000620	Prbn.g_01947	Syaj.g_00945
OG0000621	Prbn.g_01948	Syaj.g_00944
OG0000622	Prbn.g_01949	Syaj.g_00943
OG0000623	Prbn.g_01950	Syaj.g_00942
OG0000624	Prbn.g_01952	Syaj.g_00940
OG0000625	Prbn.g_01345	Syaj.g_00939
OG0000626	Prbn.g_01346	Syaj.g_00938
OG0000627	Prbn.g_01347	Syaj.g_00765
OG0000628	Prbn.g_01348	Syaj.g_00766
OG0000629	Prbn.g_01349	Syaj.g_00769
OG0000630	Prbn.g_01352	Syaj.g_00773
OG0000631	Prbn.g_01445	Syaj.g_00786
OG0000632	Prbn.g_01444	Syaj.g_00787
OG0000633	Prbn.g_01443	Syaj.g_00789
OG0000634	Prbn.g_01550	Syaj.g_01030
OG0000635	Prbn.g_01549	Syaj.g_01029
OG0000636	Prbn.g_01547	Syaj.g_01024
OG0000637	Prbn.g_01545	Syaj.g_01022
OG0000638	Prbn.g_01544	Syaj.g_01021
OG0000639	Prbn.g_01543	Syaj.g_01020
OG0000640	Prbn.g_01542	Syaj.g_01019
OG0000641	Prbn.g_01538	Syaj.g_01015
OG0000642	Prbn.g_01537	Syaj.g_01014
OG0000643	Prbn.g_01536	Syaj.g_01012
OG0000644	Prbn.g_01535	Syaj.g_01011
OG0000645	Prbn.g_01534	Syaj.g_01009
OG0000646	Prbn.g_01532	Syaj.g_01006
OG0000647	Prbn.g_01530	Syaj.g_01004
OG0000648	Prbn.g_01528	Syaj.g_01001
OG0000649	Prbn.g_01527	Syaj.g_01000
OG0000650	Prbn.g_01526	Syaj.g_00999
OG0000651	Prbn.g_01525	Syaj.g_00998
OG0000652	Prbn.g_01524	Syaj.g_00997
OG0000653	Prbn.g_01522	Syaj.g_00991
OG0000654	Prbn.g_01521	Syaj.g_00990
OG0000655	Prbn.g_01520	Syaj.g_00989
OG0000656	Prbn.g_01517	Syaj.g_00986
OG0000657	Prbn.g_01509	Syaj.g_00382
OG0000658	Prbn.g_01507	Syaj.g_00379
OG0000659	Prbn.g_01506	Syaj.g_00378
OG0000660	Prbn.g_01502	Syaj.g_00374
OG0000661	Prbn.g_01500	Syaj.g_00372
OG0000662	Prbn.g_01498	Syaj.g_00370
OG0000663	Prbn.g_01496	Syaj.g_00367
OG0000664	Prbn.g_01495	Syaj.g_00358
OG0000665	Prbn.g_01489	Syaj.g_01243
OG0000666	Prbn.g_01488	Syaj.g_01154
OG0000667	Prbn.g_01484	Syaj.g_02661
OG0000668	Prbn.g_01930	Syaj.g_00816
OG0000669	Prbn.g_01632	Syaj.g_00730
OG0000670	Prbn.g_01629	Syaj.g_00733
OG0000671	Prbn.g_01626	Syaj.g_00735
OG0000672	Prbn.g_01623	Syaj.g_00739
OG0000673	Prbn.g_01620	Syaj.g_00742
OG0000674	Prbn.g_01618	Syaj.g_00744
OG0000675	Prbn.g_01617	Syaj.g_00757
OG0000676	Prbn.g_01615	Syaj.g_00759
OG0000677	Prbn.g_01614	Syaj.g_00760
OG0000678	Prbn.g_01612	Syaj.g_01075
OG0000679	Prbn.g_01608	Syaj.g_01061
OG0000680	Prbn.g_01607	Syaj.g_01060
OG0000681	Prbn.g_01604	Syaj.g_01057
OG0000682	Prbn.g_01603	Syaj.g_01056
OG0000683	Prbn.g_01602	Syaj.g_01055
OG0000684	Prbn.g_01600	Syaj.g_01051
OG0000685	Prbn.g_01598	Syaj.g_01049
OG0000686	Prbn.g_01597	Syaj.g_01048
OG0000687	Prbn.g_01596	Syaj.g_01047
OG0000688	Prbn.g_00848	Syaj.g_01041
OG0000689	Prbn.g_00849	Syaj.g_01039
OG0000690	Prbn.g_00850	Syaj.g_01038
OG0000691	Prbn.g_00851	Syaj.g_01037
OG0000692	Prbn.g_00853	Syaj.g_01036
OG0000693	Prbn.g_00854	Syaj.g_01034
OG0000694	Prbn.g_00855	Syaj.g_01033
OG0000695	Prbn.g_01441	Syaj.g_00791
OG0000696	Prbn.g_01440	Syaj.g_00792
OG0000697	Prbn.g_01439	Syaj.g_00932
OG0000698	Prbn.g_01436	Syaj.g_00929
OG0000699	Prbn.g_01435	Syaj.g_00928
OG0000700	Prbn.g_01434	Syaj.g_00927
OG0000701	Prbn.g_01433	Syaj.g_00926
OG0000702	Prbn.g_01431	Syaj.g_00916
OG0000703	Prbn.g_01430	Syaj.g_00915
OG0000704	Prbn.g_01428	Syaj.g_00913
OG0000705	Prbn.g_01425	Syaj.g_00906
OG0000706	Prbn.g_01424	Syaj.g_00905
OG0000707	Prbn.g_01423	Syaj.g_00904
OG0000708	Prbn.g_01421	Syaj.g_00901
OG0000709	Prbn.g_01417	Syaj.g_00872
OG0000710	Prbn.g_01414	Syaj.g_00867
OG0000711	Prbn.g_01396	Syaj.g_00839
OG0000712	Prbn.g_01395	Syaj.g_00837
OG0000713	Prbn.g_01394	Syaj.g_00836
OG0000714	Prbn.g_01393	Syaj.g_00834
OG0000715	Prbn.g_01391	Syaj.g_00832
OG0000716	Prbn.g_01389	Syaj.g_00825
OG0000717	Prbn.g_01388	Syaj.g_00824
OG0000718	Prbn.g_01384	Syaj.g_00820
OG0000719	Prbn.g_01382	Syaj.g_00818
OG0000720	Prbn.g_01370	Syaj.g_00805
OG0000721	Prbn.g_01366	Syaj.g_00803
OG0000722	Prbn.g_01365	Syaj.g_00802
OG0000723	Prbn.g_01361	Syaj.g_00934
OG0000724	Prbn.g_01466	Syaj.g_00421
OG0000725	Prbn.g_01472	Syaj.g_00430
OG0000726	Prbn.g_01473	Syaj.g_00431
OG0000727	Prbn.g_01474	Syaj.g_00432
OG0000728	Prbn.g_01476	Syaj.g_00434
OG0000729	Prbn.g_01106	Syaj.g_02397
OG0000730	Prbn.g_01147	Syaj.g_02802
OG0000731	Prbn.g_00111	Syaj.g_02814
OG0000732	Prbn.g_00954	Syaj.g_02315
OG0000733	Prbn.g_01651	Syaj.g_02151
OG0000734	Prbn.g_01173	Syaj.g_01895
OG0000735	Prbn.g_01175	Syaj.g_00286
OG0000736	Prbn.g_01176	Syaj.g_00287
OG0000737	Prbn.g_01177	Syaj.g_00288
OG0000738	Prbn.g_01181	Syaj.g_00293
OG0000739	Prbn.g_01182	Syaj.g_00295
OG0000740	Prbn.g_01183	Syaj.g_00296
OG0000741	Prbn.g_01185	Syaj.g_00299
OG0000742	Prbn.g_01188	Syaj.g_00301
OG0000743	Prbn.g_01190	Syaj.g_00303
OG0000744	Prbn.g_01191	Syaj.g_00304
OG0000745	Prbn.g_01192	Syaj.g_00306
OG0000746	Prbn.g_01194	Syaj.g_00308
OG0000747	Prbn.g_01195	Syaj.g_00309
OG0000748	Prbn.g_01199	Syaj.g_00319
OG0000749	Prbn.g_01200	Syaj.g_00322
OG0000750	Prbn.g_01201	Syaj.g_00323
OG0000751	Prbn.g_01204	Syaj.g_00331
OG0000752	Prbn.g_01206	Syaj.g_00333
OG0000753	Prbn.g_01208	Syaj.g_00336
OG0000754	Prbn.g_01211	Syaj.g_00643
OG0000755	Prbn.g_00390	Syaj.g_00631
OG0000756	Prbn.g_00391	Syaj.g_00625
OG0000757	Prbn.g_00398	Syaj.g_00614
OG0000758	Prbn.g_00399	Syaj.g_00613
OG0000759	Prbn.g_00400	Syaj.g_00612
OG0000760	Prbn.g_00401	Syaj.g_00611
OG0000761	Prbn.g_00402	Syaj.g_00609
OG0000762	Prbn.g_00403	Syaj.g_00603
OG0000763	Prbn.g_00405	Syaj.g_00597
OG0000764	Prbn.g_00406	Syaj.g_00596
OG0000765	Prbn.g_00414	Syaj.g_00577
OG0000766	Prbn.g_00415	Syaj.g_00576
OG0000767	Prbn.g_00417	Syaj.g_00574
OG0000768	Prbn.g_00418	Syaj.g_00573
OG0000769	Prbn.g_00420	Syaj.g_00571
OG0000770	Prbn.g_00483	Syaj.g_00567
OG0000771	Prbn.g_00886	Syaj.g_00415
OG0000772	Prbn.g_01671	Syaj.g_01208
OG0000773	Prbn.g_01093	Syaj.g_00280
OG0000774	Prbn.g_01091	Syaj.g_01502
OG0000775	Prbn.g_01089	Syaj.g_01504
OG0000776	Prbn.g_01088	Syaj.g_01505
OG0000777	Prbn.g_01087	Syaj.g_01506
OG0000778	Prbn.g_01086	Syaj.g_01507
OG0000779	Prbn.g_01082	Syaj.g_01513
OG0000780	Prbn.g_01081	Syaj.g_01517
OG0000781	Prbn.g_01077	Syaj.g_01521
OG0000782	Prbn.g_01076	Syaj.g_01522
OG0000783	Prbn.g_01075	Syaj.g_01524
OG0000784	Prbn.g_01074	Syaj.g_01525
OG0000785	Prbn.g_01072	Syaj.g_01526
OG0000786	Prbn.g_01069	Syaj.g_00265
OG0000787	Prbn.g_01068	Syaj.g_00264
OG0000788	Prbn.g_00615	Syaj.g_01270
OG0000789	Prbn.g_00883	Syaj.g_01121
OG0000790	Prbn.g_00155	Syaj.g_00054
OG0000791	Prbn.g_00157	Syaj.g_00053
OG0000792	Prbn.g_00158	Syaj.g_00052
OG0000793	Prbn.g_00161	Syaj.g_00047
OG0000794	Prbn.g_00162	Syaj.g_00046
OG0000795	Prbn.g_00163	Syaj.g_00045
OG0000796	Prbn.g_00167	Syaj.g_00039
OG0000797	Prbn.g_00168	Syaj.g_00038
OG0000799	Prbn.g_00195	Syaj.g_01352
OG0000800	Prbn.g_00196	Syaj.g_01354
OG0000801	Prbn.g_00197	Syaj.g_01355
OG0000802	Prbn.g_00199	Syaj.g_01359
OG0000803	Prbn.g_00201	Syaj.g_01363
OG0000804	Prbn.g_00202	Syaj.g_01366
OG0000805	Prbn.g_00204	Syaj.g_01369
OG0000806	Prbn.g_00206	Syaj.g_01370
OG0000807	Prbn.g_00207	Syaj.g_01372
OG0000808	Prbn.g_00208	Syaj.g_01373
OG0000809	Prbn.g_00210	Syaj.g_01376
OG0000810	Prbn.g_00211	Syaj.g_01377
OG0000811	Prbn.g_00215	Syaj.g_01385
OG0000812	Prbn.g_00217	Syaj.g_01387
OG0000813	Prbn.g_00218	Syaj.g_01388
OG0000814	Prbn.g_00220	Syaj.g_01390
OG0000815	Prbn.g_00221	Syaj.g_01391
OG0000816	Prbn.g_00223	Syaj.g_01392
OG0000817	Prbn.g_00224	Syaj.g_01393
OG0000818	Prbn.g_00229	Syaj.g_01399
OG0000819	Prbn.g_00230	Syaj.g_01400
OG0000820	Prbn.g_00231	Syaj.g_01401
OG0000821	Prbn.g_00235	Syaj.g_01412
OG0000822	Prbn.g_00236	Syaj.g_01414
OG0000823	Prbn.g_00237	Syaj.g_01415
OG0000824	Prbn.g_00240	Syaj.g_01421
OG0000825	Prbn.g_00241	Syaj.g_01422
OG0000826	Prbn.g_00242	Syaj.g_01423
OG0000827	Prbn.g_00243	Syaj.g_01424
OG0000828	Prbn.g_00246	Syaj.g_01427
OG0000829	Prbn.g_00247	Syaj.g_01428
OG0000830	Prbn.g_00248	Syaj.g_01429
OG0000831	Prbn.g_00250	Syaj.g_01431
OG0000832	Prbn.g_00260	Syaj.g_01635
OG0000833	Prbn.g_00269	Syaj.g_01647
OG0000834	Prbn.g_00270	Syaj.g_01649
OG0000835	Prbn.g_00271	Syaj.g_01650
OG0000836	Prbn.g_00272	Syaj.g_01654
OG0000837	Prbn.g_00273	Syaj.g_01661
OG0000838	Prbn.g_00275	Syaj.g_01665
OG0000839	Prbn.g_00276	Syaj.g_01666
OG0000840	Prbn.g_00277	Syaj.g_01667
OG0000841	Prbn.g_00278	Syaj.g_01668
OG0000842	Prbn.g_00279	Syaj.g_01669
OG0000843	Prbn.g_00280	Syaj.g_01670
OG0000844	Prbn.g_00281	Syaj.g_01680
OG0000845	Prbn.g_00282	Syaj.g_01681
OG0000846	Prbn.g_00283	Syaj.g_01682
OG0000847	Prbn.g_00284	Syaj.g_01683
OG0000848	Prbn.g_00285	Syaj.g_01685
OG0000849	Prbn.g_00286	Syaj.g_01686
OG0000850	Prbn.g_00288	Syaj.g_01689
OG0000851	Prbn.g_00289	Syaj.g_01694
OG0000852	Prbn.g_00904	Syaj.g_01695
OG0000853	Prbn.g_00898	Syaj.g_01699
OG0000854	Prbn.g_00896	Syaj.g_01701
OG0000855	Prbn.g_00895	Syaj.g_01702
OG0000856	Prbn.g_00486	Syaj.g_01296
OG0000857	Prbn.g_01531	Syaj.g_01005
OG0000858	Prbn.g_01738	Syaj.g_01708
OG0000859	Prbn.g_01739	Syaj.g_01709
OG0000860	Prbn.g_01747	Syaj.g_01723
OG0000861	Prbn.g_01748	Syaj.g_01724
OG0000862	Prbn.g_01749	Syaj.g_01725
OG0000863	Prbn.g_01751	Syaj.g_01728
OG0000864	Prbn.g_01752	Syaj.g_01729
OG0000865	Prbn.g_01753	Syaj.g_01730
OG0000866	Prbn.g_01754	Syaj.g_01731
OG0000867	Prbn.g_01755	Syaj.g_01732
OG0000868	Prbn.g_01757	Syaj.g_01734
OG0000869	Prbn.g_01760	Syaj.g_01742
OG0000870	Prbn.g_01765	Syaj.g_01747
OG0000871	Prbn.g_01766	Syaj.g_01748
OG0000872	Prbn.g_01767	Syaj.g_01756
OG0000873	Prbn.g_01771	Syaj.g_01759
OG0000874	Prbn.g_01774	Syaj.g_01754
OG0000875	Prbn.g_01775	Syaj.g_01762
OG0000876	Prbn.g_01776	Syaj.g_02084
OG0000877	Prbn.g_01778	Syaj.g_01586
OG0000878	Prbn.g_01779	Syaj.g_01587
OG0000879	Prbn.g_01780	Syaj.g_01588
OG0000880	Prbn.g_01781	Syaj.g_01589
OG0000881	Prbn.g_01785	Syaj.g_01595
OG0000882	Prbn.g_01790	Syaj.g_01599
OG0000883	Prbn.g_01792	Syaj.g_01601
OG0000884	Prbn.g_01794	Syaj.g_01603
OG0000885	Prbn.g_01795	Syaj.g_01604
OG0000886	Prbn.g_01796	Syaj.g_01605
OG0000887	Prbn.g_01797	Syaj.g_01606
OG0000888	Prbn.g_01799	Syaj.g_01608
OG0000889	Prbn.g_01801	Syaj.g_01610
OG0000890	Prbn.g_01802	Syaj.g_01615
OG0000891	Prbn.g_01803	Syaj.g_01616
OG0000892	Prbn.g_01805	Syaj.g_01620
OG0000893	Prbn.g_01809	Syaj.g_02636
OG0000894	Prbn.g_01812	Syaj.g_02639
OG0000895	Prbn.g_01816	Syaj.g_02643
OG0000896	Prbn.g_01817	Syaj.g_02644
OG0000897	Prbn.g_01819	Syaj.g_02646
OG0000898	Prbn.g_01820	Syaj.g_02647
OG0000899	Prbn.g_01821	Syaj.g_02648
OG0000900	Prbn.g_01822	Syaj.g_02649
OG0000901	Prbn.g_01825	Syaj.g_02654
OG0000902	Prbn.g_01827	Syaj.g_02656
OG0000903	Prbn.g_01831	Syaj.g_02689
OG0000904	Prbn.g_01835	Syaj.g_02684
OG0000905	Prbn.g_01829	Syaj.g_02678
OG0000906	Prbn.g_01828	Syaj.g_02676
OG0000907	Prbn.g_01838	Syaj.g_02692
OG0000908	Prbn.g_01841	Syaj.g_02695
OG0000909	Prbn.g_01842	Syaj.g_02696
OG0000910	Prbn.g_01843	Syaj.g_02697
OG0000911	Prbn.g_01845	Syaj.g_02699
OG0000912	Prbn.g_01846	Syaj.g_02700
OG0000913	Prbn.g_01847	Syaj.g_02701
OG0000914	Prbn.g_01848	Syaj.g_02702
OG0000915	Prbn.g_01849	Syaj.g_02704
OG0000916	Prbn.g_01850	Syaj.g_02705
OG0000917	Prbn.g_01851	Syaj.g_02706
OG0000918	Prbn.g_01852	Syaj.g_02707
OG0000919	Prbn.g_01853	Syaj.g_02708
OG0000920	Prbn.g_01854	Syaj.g_02709
OG0000921	Prbn.g_01855	Syaj.g_02710
OG0000922	Prbn.g_01856	Syaj.g_02711
OG0000923	Prbn.g_01860	Syaj.g_02715
OG0000924	Prbn.g_01861	Syaj.g_02716
OG0000925	Prbn.g_01862	Syaj.g_02717
OG0000926	Prbn.g_01863	Syaj.g_02718
OG0000927	Prbn.g_01865	Syaj.g_02720
OG0000928	Prbn.g_01866	Syaj.g_02721
OG0000929	Prbn.g_01867	Syaj.g_02722
OG0000930	Prbn.g_01868	Syaj.g_02723
OG0000931	Prbn.g_01869	Syaj.g_02724
OG0000932	Prbn.g_01870	Syaj.g_02725
OG0000933	Prbn.g_01874	Syaj.g_02731
OG0000934	Prbn.g_01876	Syaj.g_02733
OG0000935	Prbn.g_01877	Syaj.g_02734
OG0000936	Prbn.g_01878	Syaj.g_02735
OG0000937	Prbn.g_01879	Syaj.g_02736
OG0000938	Prbn.g_01882	Syaj.g_02739
OG0000939	Prbn.g_01883	Syaj.g_02740
OG0000940	Prbn.g_01890	Syaj.g_02747
OG0000941	Prbn.g_01892	Syaj.g_02749
OG0000942	Prbn.g_01894	Syaj.g_02751
OG0000943	Prbn.g_01895	Syaj.g_02752
OG0000944	Prbn.g_01897	Syaj.g_02754
OG0000945	Prbn.g_01898	Syaj.g_02756
OG0000946	Prbn.g_01903	Syaj.g_02761
OG0000947	Prbn.g_01905	Syaj.g_02764
OG0000948	Prbn.g_01906	Syaj.g_02765
OG0000949	Prbn.g_01909	Syaj.g_02474
OG0000950	Prbn.g_01916	Syaj.g_02459
OG0000951	Prbn.g_01920	Syaj.g_02452
OG0000952	Prbn.g_01015	Syaj.g_02446
OG0000953	Prbn.g_01011	Syaj.g_02442
OG0000954	Prbn.g_01007	Syaj.g_02435
OG0000955	Prbn.g_01006	Syaj.g_02434
OG0000956	Prbn.g_01004	Syaj.g_02432
OG0000957	Prbn.g_00998	Syaj.g_02419
OG0000958	Prbn.g_00997	Syaj.g_02418
OG0000959	Prbn.g_00993	Syaj.g_02413
OG0000960	Prbn.g_00992	Syaj.g_02412
OG0000961	Prbn.g_00989	Syaj.g_02402
OG0000962	Prbn.g_00987	Syaj.g_02398
OG0000963	Prbn.g_00983	Syaj.g_02393
OG0000964	Prbn.g_00982	Syaj.g_02392
OG0000965	Prbn.g_00981	Syaj.g_02391
OG0000966	Prbn.g_00975	Syaj.g_02370
OG0000967	Prbn.g_00971	Syaj.g_02334
OG0000968	Prbn.g_00969	Syaj.g_02363
OG0000969	Prbn.g_00968	Syaj.g_02338
OG0000970	Prbn.g_00967	Syaj.g_02337
OG0000971	Prbn.g_00966	Syaj.g_02331
OG0000972	Prbn.g_00965	Syaj.g_02330
OG0000973	Prbn.g_00964	Syaj.g_02329
OG0000974	Prbn.g_00963	Syaj.g_02328
OG0000975	Prbn.g_00962	Syaj.g_02327
OG0000976	Prbn.g_00961	Syaj.g_02326
OG0000977	Prbn.g_00960	Syaj.g_02324
OG0000978	Prbn.g_00959	Syaj.g_02322
OG0000979	Prbn.g_00957	Syaj.g_02319
OG0000980	Prbn.g_00955	Syaj.g_02316
OG0000981	Prbn.g_00952	Syaj.g_02313
OG0000982	Prbn.g_00950	Syaj.g_02112
OG0000983	Prbn.g_00949	Syaj.g_02113
OG0000984	Prbn.g_00948	Syaj.g_02114
OG0000985	Prbn.g_00945	Syaj.g_02116
OG0000986	Prbn.g_00943	Syaj.g_02123
OG0000987	Prbn.g_00942	Syaj.g_02125
OG0000988	Prbn.g_00939	Syaj.g_02131
OG0000989	Prbn.g_00935	Syaj.g_02142
OG0000990	Prbn.g_00931	Syaj.g_02165
OG0000991	Prbn.g_00930	Syaj.g_02168
OG0000992	Prbn.g_00927	Syaj.g_02171
OG0000993	Prbn.g_00926	Syaj.g_02173
OG0000994	Prbn.g_00925	Syaj.g_02177
OG0000995	Prbn.g_00921	Syaj.g_02182
OG0000996	Prbn.g_00920	Syaj.g_02221
OG0000997	Prbn.g_00917	Syaj.g_02228
OG0000998	Prbn.g_00915	Syaj.g_02230
OG0000999	Prbn.g_00914	Syaj.g_02231
OG0001000	Prbn.g_00911	Syaj.g_02236
OG0001001	Prbn.g_00908	Syaj.g_02241
OG0001002	Prbn.g_00291	Syaj.g_02248
OG0001003	Prbn.g_00292	Syaj.g_02250
OG0001004	Prbn.g_00293	Syaj.g_02251
OG0001005	Prbn.g_00294	Syaj.g_02252
OG0001006	Prbn.g_00298	Syaj.g_02260
OG0001007	Prbn.g_00300	Syaj.g_02262
OG0001008	Prbn.g_00676	Syaj.g_01554
OG0001009	Prbn.g_00755	Syaj.g_02294
OG0001010	Prbn.g_00754	Syaj.g_02295
OG0001011	Prbn.g_00752	Syaj.g_02296
OG0001012	Prbn.g_00738	Syaj.g_02108
OG0001014	Prbn.g_00728	Syaj.g_02083
OG0001015	Prbn.g_00726	Syaj.g_02082
OG0001016	Prbn.g_00704	Syaj.g_01824
OG0001017	Prbn.g_01343	Syaj.g_01830
OG0001018	Prbn.g_01341	Syaj.g_01832
OG0001019	Prbn.g_01332	Syaj.g_01849
OG0001020	Prbn.g_01331	Syaj.g_01862
OG0001021	Prbn.g_01330	Syaj.g_01867
OG0001022	Prbn.g_01327	Syaj.g_01872
OG0001023	Prbn.g_01326	Syaj.g_01873
OG0001024	Prbn.g_01322	Syaj.g_01877
OG0001025	Prbn.g_01315	Syaj.g_01884
OG0001026	Prbn.g_01306	Syaj.g_01897
OG0001027	Prbn.g_01305	Syaj.g_01903
OG0001028	Prbn.g_01303	Syaj.g_01905
OG0001029	Prbn.g_01302	Syaj.g_01907
OG0001030	Prbn.g_01286	Syaj.g_01933
OG0001031	Prbn.g_00367	Syaj.g_02012
OG0001032	Prbn.g_00366	Syaj.g_02015
OG0001033	Prbn.g_00345	Syaj.g_02044
OG0001034	Prbn.g_00314	Syaj.g_02875
OG0001035	Prbn.g_00021	Syaj.g_02603
OG0001036	Prbn.g_00025	Syaj.g_02599
OG0001037	Prbn.g_00026	Syaj.g_02597
OG0001038	Prbn.g_00045	Syaj.g_02567
OG0001039	Prbn.g_00048	Syaj.g_02564
OG0001040	Prbn.g_00050	Syaj.g_02561
OG0001041	Prbn.g_00055	Syaj.g_02556
OG0001042	Prbn.g_00072	Syaj.g_02527
OG0001043	Prbn.g_00073	Syaj.g_02523
OG0001044	Prbn.g_00104	Syaj.g_02804
OG0001045	Prbn.g_00113	Syaj.g_02817
OG0001046	Prbn.g_01697	Syaj.g_00851
OG0001047	Prbn.g_00674	Syaj.g_01552
OG0001048	Prbn.g_00673	Syaj.g_01551
OG0001049	Prbn.g_00671	Syaj.g_01548
OG0001050	Prbn.g_00670	Syaj.g_01547
OG0001051	Prbn.g_00669	Syaj.g_01546
OG0001052	Prbn.g_00643	Syaj.g_01448
OG0001053	Prbn.g_00631	Syaj.g_00075
OG0001054	Prbn.g_00616	Syaj.g_00092
OG0001055	Prbn.g_00597	Syaj.g_00113
OG0001056	Prbn.g_00580	Syaj.g_00149
OG0001057	Prbn.g_00575	Syaj.g_00160
OG0001058	Prbn.g_00567	Syaj.g_00183
OG0001059	Prbn.g_00563	Syaj.g_00187
OG0001060	Prbn.g_00557	Syaj.g_00193
OG0001061	Prbn.g_00542	Syaj.g_00214
OG0001062	Prbn.g_00540	Syaj.g_00216
OG0001063	Prbn.g_00538	Syaj.g_00222
OG0001064	Prbn.g_00537	Syaj.g_00223
OG0001065	Prbn.g_00536	Syaj.g_00224
OG0001066	Prbn.g_00535	Syaj.g_00225
OG0001067	Prbn.g_00534	Syaj.g_00226
OG0001068	Prbn.g_00533	Syaj.g_00227
OG0001069	Prbn.g_00532	Syaj.g_00228
OG0001070	Prbn.g_00528	Syaj.g_00231
OG0001071	Prbn.g_00527	Syaj.g_00232
OG0001072	Prbn.g_00525	Syaj.g_00236
OG0001073	Prbn.g_00511	Syaj.g_00254
OG0001074	Prbn.g_00499	Syaj.g_01327
