Orthogroup	Prbn	Prag
OG0000559	Prbn.g_00565	Prag.g_00530
OG0000560	Prbn.g_00562	Prag.g_00533
OG0000561	Prbn.g_00561	Prag.g_00534
OG0000562	Prbn.g_00560	Prag.g_00535
OG0000563	Prbn.g_00559	Prag.g_00536
OG0000564	Prbn.g_00558	Prag.g_00537
OG0000565	Prbn.g_00556	Prag.g_00540
OG0000566	Prbn.g_00552	Prag.g_00542
OG0000567	Prbn.g_00548	Prag.g_00546
OG0000568	Prbn.g_00547	Prag.g_00547
OG0000569	Prbn.g_00546	Prag.g_00548
OG0000570	Prbn.g_00545	Prag.g_00549
OG0000571	Prbn.g_00543	Prag.g_00551
OG0000572	Prbn.g_00529	Prag.g_00564
OG0000573	Prbn.g_00523	Prag.g_00570
OG0000574	Prbn.g_00522	Prag.g_00571
OG0000575	Prbn.g_00518	Prag.g_00575
OG0000576	Prbn.g_00516	Prag.g_00577
OG0000577	Prbn.g_00515	Prag.g_00578
OG0000578	Prbn.g_00514	Prag.g_00579
OG0000579	Prbn.g_00513	Prag.g_00580
OG0000580	Prbn.g_00512	Prag.g_00581
OG0000581	Prbn.g_00509	Prag.g_00583
OG0000582	Prbn.g_00506	Prag.g_00586
OG0000583	Prbn.g_00505	Prag.g_00587
OG0000584	Prbn.g_00504	Prag.g_00588
OG0000585	Prbn.g_00502	Prag.g_00590
OG0000586	Prbn.g_00501	Prag.g_00591
OG0000587	Prbn.g_00500	Prag.g_00592
OG0000588	Prbn.g_00496	Prag.g_00596
OG0000589	Prbn.g_00494	Prag.g_00599
OG0000590	Prbn.g_00493	Prag.g_00600
OG0000591	Prbn.g_00489	Prag.g_00603
OG0000592	Prbn.g_00488	Prag.g_00604
OG0000593	Prbn.g_00423	Prag.g_00610
OG0000594	Prbn.g_00424	Prag.g_00611
OG0000595	Prbn.g_00425	Prag.g_00612
OG0000596	Prbn.g_00429	Prag.g_00616
OG0000597	Prbn.g_00432	Prag.g_00618
OG0000598	Prbn.g_00433	Prag.g_00619
OG0000599	Prbn.g_00436	Prag.g_00622
OG0000600	Prbn.g_00437	Prag.g_00623
OG0000601	Prbn.g_00438	Prag.g_00624
OG0000602	Prbn.g_00440	Prag.g_00626
OG0000603	Prbn.g_00441	Prag.g_00627
OG0000604	Prbn.g_00442	Prag.g_00628
OG0000605	Prbn.g_00443	Prag.g_00629
OG0000606	Prbn.g_00446	Prag.g_00632
OG0000607	Prbn.g_00449	Prag.g_00635
OG0000608	Prbn.g_00450	Prag.g_00636
OG0000609	Prbn.g_00834	Prag.g_00637
OG0000610	Prbn.g_00840	Prag.g_00642
OG0000611	Prbn.g_00843	Prag.g_00645
OG0000612	Prbn.g_00844	Prag.g_00646
OG0000613	Prbn.g_01591	Prag.g_00651
OG0000614	Prbn.g_01570	Prag.g_00670
OG0000615	Prbn.g_01559	Prag.g_00678
OG0000616	Prbn.g_00905	Prag.g_00682
OG0000617	Prbn.g_00860	Prag.g_00698
OG0000618	Prbn.g_00861	Prag.g_00699
OG0000619	Prbn.g_00862	Prag.g_00700
OG0000620	Prbn.g_01947	Prag.g_00703
OG0000621	Prbn.g_01948	Prag.g_00704
OG0000622	Prbn.g_01949	Prag.g_00705
OG0000623	Prbn.g_01950	Prag.g_00706
OG0000624	Prbn.g_01952	Prag.g_00707
OG0000625	Prbn.g_01345	Prag.g_00708
OG0000626	Prbn.g_01346	Prag.g_00709
OG0000627	Prbn.g_01347	Prag.g_00710
OG0000628	Prbn.g_01348	Prag.g_00711
OG0000629	Prbn.g_01349	Prag.g_00712
OG0000630	Prbn.g_01352	Prag.g_00715
OG0000631	Prbn.g_01445	Prag.g_00797
OG0000632	Prbn.g_01444	Prag.g_00798
OG0000633	Prbn.g_01443	Prag.g_00799
OG0000634	Prbn.g_01550	Prag.g_00802
OG0000635	Prbn.g_01549	Prag.g_00803
OG0000636	Prbn.g_01547	Prag.g_00805
OG0000637	Prbn.g_01545	Prag.g_00807
OG0000638	Prbn.g_01544	Prag.g_00808
OG0000639	Prbn.g_01543	Prag.g_00809
OG0000640	Prbn.g_01542	Prag.g_00810
OG0000641	Prbn.g_01538	Prag.g_00814
OG0000642	Prbn.g_01537	Prag.g_00815
OG0000643	Prbn.g_01536	Prag.g_00816
OG0000644	Prbn.g_01535	Prag.g_00817
OG0000645	Prbn.g_01534	Prag.g_00818
OG0000646	Prbn.g_01532	Prag.g_00820
OG0000647	Prbn.g_01530	Prag.g_00821
OG0000648	Prbn.g_01528	Prag.g_00823
OG0000649	Prbn.g_01527	Prag.g_00824
OG0000650	Prbn.g_01526	Prag.g_00825
OG0000651	Prbn.g_01525	Prag.g_00826
OG0000652	Prbn.g_01524	Prag.g_00827
OG0000653	Prbn.g_01522	Prag.g_00829
OG0000654	Prbn.g_01521	Prag.g_00830
OG0000655	Prbn.g_01520	Prag.g_00831
OG0000656	Prbn.g_01517	Prag.g_00834
OG0000657	Prbn.g_01509	Prag.g_00840
OG0000658	Prbn.g_01507	Prag.g_00841
OG0000659	Prbn.g_01506	Prag.g_00842
OG0000660	Prbn.g_01502	Prag.g_00846
OG0000661	Prbn.g_01500	Prag.g_00848
OG0000662	Prbn.g_01498	Prag.g_00850
OG0000663	Prbn.g_01496	Prag.g_00852
OG0000664	Prbn.g_01495	Prag.g_00853
OG0000665	Prbn.g_01489	Prag.g_00857
OG0000666	Prbn.g_01488	Prag.g_00858
OG0000667	Prbn.g_01484	Prag.g_00862
OG0000668	Prbn.g_01930	Prag.g_00892
OG0000669	Prbn.g_01632	Prag.g_00898
OG0000670	Prbn.g_01629	Prag.g_00900
OG0000671	Prbn.g_01626	Prag.g_00902
OG0000672	Prbn.g_01623	Prag.g_00904
OG0000673	Prbn.g_01620	Prag.g_00907
OG0000674	Prbn.g_01618	Prag.g_00909
OG0000675	Prbn.g_01617	Prag.g_00910
OG0000676	Prbn.g_01615	Prag.g_00912
OG0000677	Prbn.g_01614	Prag.g_00913
OG0000678	Prbn.g_01612	Prag.g_00915
OG0000679	Prbn.g_01608	Prag.g_00919
OG0000680	Prbn.g_01607	Prag.g_00920
OG0000681	Prbn.g_01604	Prag.g_00922
OG0000682	Prbn.g_01603	Prag.g_00923
OG0000683	Prbn.g_01602	Prag.g_00924
OG0000684	Prbn.g_01600	Prag.g_00926
OG0000685	Prbn.g_01598	Prag.g_00928
OG0000686	Prbn.g_01597	Prag.g_00929
OG0000687	Prbn.g_01596	Prag.g_00930
OG0000688	Prbn.g_00848	Prag.g_00933
OG0000689	Prbn.g_00849	Prag.g_00934
OG0000690	Prbn.g_00850	Prag.g_00935
OG0000691	Prbn.g_00851	Prag.g_00936
OG0000692	Prbn.g_00853	Prag.g_00938
OG0000693	Prbn.g_00854	Prag.g_00939
OG0000694	Prbn.g_00855	Prag.g_00940
OG0000695	Prbn.g_01441	Prag.g_00942
OG0000696	Prbn.g_01440	Prag.g_00943
OG0000697	Prbn.g_01439	Prag.g_00944
OG0000698	Prbn.g_01436	Prag.g_00947
OG0000699	Prbn.g_01435	Prag.g_00948
OG0000700	Prbn.g_01434	Prag.g_00949
OG0000701	Prbn.g_01433	Prag.g_00950
OG0000702	Prbn.g_01431	Prag.g_00952
OG0000703	Prbn.g_01430	Prag.g_00953
OG0000704	Prbn.g_01428	Prag.g_00954
OG0000705	Prbn.g_01425	Prag.g_00958
OG0000706	Prbn.g_01424	Prag.g_00959
OG0000707	Prbn.g_01423	Prag.g_00960
OG0000708	Prbn.g_01421	Prag.g_00961
OG0000709	Prbn.g_01417	Prag.g_00965
OG0000710	Prbn.g_01414	Prag.g_00968
OG0000711	Prbn.g_01396	Prag.g_00985
OG0000712	Prbn.g_01395	Prag.g_00987
OG0000713	Prbn.g_01394	Prag.g_00988
OG0000714	Prbn.g_01393	Prag.g_00989
OG0000715	Prbn.g_01391	Prag.g_00991
OG0000716	Prbn.g_01389	Prag.g_00993
OG0000717	Prbn.g_01388	Prag.g_00994
OG0000718	Prbn.g_01384	Prag.g_01005
OG0000719	Prbn.g_01382	Prag.g_01007
OG0000720	Prbn.g_01370	Prag.g_01016
OG0000721	Prbn.g_01366	Prag.g_01018
OG0000722	Prbn.g_01365	Prag.g_01019
OG0000723	Prbn.g_01361	Prag.g_01022
OG0000724	Prbn.g_01466	Prag.g_01031
OG0000725	Prbn.g_01472	Prag.g_01037
OG0000726	Prbn.g_01473	Prag.g_01038
OG0000727	Prbn.g_01474	Prag.g_01039
OG0000728	Prbn.g_01476	Prag.g_01041
OG0000729	Prbn.g_01106	Prag.g_01087
OG0000730	Prbn.g_01147	Prag.g_01091
OG0000731	Prbn.g_00111	Prag.g_01095
OG0000732	Prbn.g_00954	Prag.g_01102
OG0000733	Prbn.g_01651	Prag.g_01121
OG0000734	Prbn.g_01173	Prag.g_01138
OG0000735	Prbn.g_01175	Prag.g_01140
OG0000736	Prbn.g_01176	Prag.g_01141
OG0000737	Prbn.g_01177	Prag.g_01142
OG0000738	Prbn.g_01181	Prag.g_01146
OG0000739	Prbn.g_01182	Prag.g_01147
OG0000740	Prbn.g_01183	Prag.g_01148
OG0000741	Prbn.g_01185	Prag.g_01149
OG0000742	Prbn.g_01188	Prag.g_01152
OG0000743	Prbn.g_01190	Prag.g_01154
OG0000744	Prbn.g_01191	Prag.g_01155
OG0000745	Prbn.g_01192	Prag.g_01156
OG0000746	Prbn.g_01194	Prag.g_01158
OG0000747	Prbn.g_01195	Prag.g_01159
OG0000748	Prbn.g_01199	Prag.g_01162
OG0000749	Prbn.g_01200	Prag.g_01163
OG0000750	Prbn.g_01201	Prag.g_01164
OG0000751	Prbn.g_01204	Prag.g_01166
OG0000752	Prbn.g_01206	Prag.g_01168
OG0000753	Prbn.g_01208	Prag.g_01171
OG0000754	Prbn.g_01211	Prag.g_01174
OG0000755	Prbn.g_00390	Prag.g_01177
OG0000756	Prbn.g_00391	Prag.g_01178
OG0000757	Prbn.g_00398	Prag.g_01184
OG0000758	Prbn.g_00399	Prag.g_01185
OG0000759	Prbn.g_00400	Prag.g_01186
OG0000760	Prbn.g_00401	Prag.g_01187
OG0000761	Prbn.g_00402	Prag.g_01188
OG0000762	Prbn.g_00403	Prag.g_01189
OG0000763	Prbn.g_00405	Prag.g_01191
OG0000764	Prbn.g_00406	Prag.g_01192
OG0000765	Prbn.g_00414	Prag.g_01201
OG0000766	Prbn.g_00415	Prag.g_01202
OG0000767	Prbn.g_00417	Prag.g_01204
OG0000768	Prbn.g_00418	Prag.g_01205
OG0000769	Prbn.g_00420	Prag.g_01207
OG0000770	Prbn.g_00483	Prag.g_01209
OG0000771	Prbn.g_00886	Prag.g_01219
OG0000772	Prbn.g_01671	Prag.g_01328
OG0000773	Prbn.g_01093	Prag.g_01344
OG0000774	Prbn.g_01091	Prag.g_01346
OG0000775	Prbn.g_01089	Prag.g_01350
OG0000776	Prbn.g_01088	Prag.g_01351
OG0000777	Prbn.g_01087	Prag.g_01352
OG0000778	Prbn.g_01086	Prag.g_01353
OG0000779	Prbn.g_01082	Prag.g_01357
OG0000780	Prbn.g_01081	Prag.g_01358
OG0000781	Prbn.g_01077	Prag.g_01361
OG0000782	Prbn.g_01076	Prag.g_01362
OG0000783	Prbn.g_01075	Prag.g_01363
OG0000784	Prbn.g_01074	Prag.g_01364
OG0000785	Prbn.g_01072	Prag.g_01366
OG0000786	Prbn.g_01069	Prag.g_01368
OG0000787	Prbn.g_01068	Prag.g_01369
OG0000788	Prbn.g_00615	Prag.g_01376
OG0000789	Prbn.g_00883	Prag.g_01379
OG0000790	Prbn.g_00155	Prag.g_01394
OG0000791	Prbn.g_00157	Prag.g_01396
OG0000792	Prbn.g_00158	Prag.g_01397
OG0000793	Prbn.g_00161	Prag.g_01400
OG0000794	Prbn.g_00162	Prag.g_01401
OG0000795	Prbn.g_00163	Prag.g_01402
OG0000796	Prbn.g_00167	Prag.g_01406
OG0000797	Prbn.g_00168	Prag.g_01407
OG0000798	Prbn.g_01055	Prag.g_01430
OG0000799	Prbn.g_00195	Prag.g_01470
OG0000800	Prbn.g_00196	Prag.g_01471
OG0000801	Prbn.g_00197	Prag.g_01472
OG0000802	Prbn.g_00199	Prag.g_01474
OG0000803	Prbn.g_00201	Prag.g_01476
OG0000804	Prbn.g_00202	Prag.g_01477
OG0000805	Prbn.g_00204	Prag.g_01479
OG0000806	Prbn.g_00206	Prag.g_01481
OG0000807	Prbn.g_00207	Prag.g_01482
OG0000808	Prbn.g_00208	Prag.g_01483
OG0000809	Prbn.g_00210	Prag.g_01486
OG0000810	Prbn.g_00211	Prag.g_01487
OG0000811	Prbn.g_00215	Prag.g_01493
OG0000812	Prbn.g_00217	Prag.g_01495
OG0000813	Prbn.g_00218	Prag.g_01496
OG0000814	Prbn.g_00220	Prag.g_01498
OG0000815	Prbn.g_00221	Prag.g_01499
OG0000816	Prbn.g_00223	Prag.g_01501
OG0000817	Prbn.g_00224	Prag.g_01502
OG0000818	Prbn.g_00229	Prag.g_01507
OG0000819	Prbn.g_00230	Prag.g_01508
OG0000820	Prbn.g_00231	Prag.g_01509
OG0000821	Prbn.g_00235	Prag.g_01512
OG0000822	Prbn.g_00236	Prag.g_01513
OG0000823	Prbn.g_00237	Prag.g_01514
OG0000824	Prbn.g_00240	Prag.g_01517
OG0000825	Prbn.g_00241	Prag.g_01518
OG0000826	Prbn.g_00242	Prag.g_01519
OG0000827	Prbn.g_00243	Prag.g_01520
OG0000828	Prbn.g_00246	Prag.g_01524
OG0000829	Prbn.g_00247	Prag.g_01525
OG0000830	Prbn.g_00248	Prag.g_01526
OG0000831	Prbn.g_00250	Prag.g_01528
OG0000832	Prbn.g_00260	Prag.g_01534
OG0000833	Prbn.g_00269	Prag.g_01542
OG0000834	Prbn.g_00270	Prag.g_01543
OG0000835	Prbn.g_00271	Prag.g_01544
OG0000836	Prbn.g_00272	Prag.g_01545
OG0000837	Prbn.g_00273	Prag.g_01546
OG0000838	Prbn.g_00275	Prag.g_01548
OG0000839	Prbn.g_00276	Prag.g_01549
OG0000840	Prbn.g_00277	Prag.g_01550
OG0000841	Prbn.g_00278	Prag.g_01551
OG0000842	Prbn.g_00279	Prag.g_01552
OG0000843	Prbn.g_00280	Prag.g_01553
OG0000844	Prbn.g_00281	Prag.g_01554
OG0000845	Prbn.g_00282	Prag.g_01555
OG0000846	Prbn.g_00283	Prag.g_01556
OG0000847	Prbn.g_00284	Prag.g_01557
OG0000848	Prbn.g_00285	Prag.g_01558
OG0000849	Prbn.g_00286	Prag.g_01559
OG0000850	Prbn.g_00288	Prag.g_01561
OG0000851	Prbn.g_00289	Prag.g_01562
OG0000852	Prbn.g_00904	Prag.g_01563
OG0000853	Prbn.g_00898	Prag.g_01567
OG0000854	Prbn.g_00896	Prag.g_01569
OG0000855	Prbn.g_00895	Prag.g_01570
OG0000856	Prbn.g_00486	Prag.g_01583
OG0000857	Prbn.g_01531	Prag.g_01611
OG0000858	Prbn.g_01738	Prag.g_01663
OG0000859	Prbn.g_01739	Prag.g_01664
OG0000860	Prbn.g_01747	Prag.g_01671
OG0000861	Prbn.g_01748	Prag.g_01672
OG0000862	Prbn.g_01749	Prag.g_01673
OG0000863	Prbn.g_01751	Prag.g_01675
OG0000864	Prbn.g_01752	Prag.g_01676
OG0000865	Prbn.g_01753	Prag.g_01677
OG0000866	Prbn.g_01754	Prag.g_01678
OG0000867	Prbn.g_01755	Prag.g_01679
OG0000868	Prbn.g_01757	Prag.g_01680
OG0000869	Prbn.g_01760	Prag.g_01684
OG0000870	Prbn.g_01765	Prag.g_01689
OG0000871	Prbn.g_01766	Prag.g_01690
OG0000872	Prbn.g_01767	Prag.g_01691
OG0000873	Prbn.g_01771	Prag.g_01694
OG0000874	Prbn.g_01774	Prag.g_01697
OG0000875	Prbn.g_01775	Prag.g_01698
OG0000876	Prbn.g_01776	Prag.g_01699
OG0000877	Prbn.g_01778	Prag.g_01701
OG0000878	Prbn.g_01779	Prag.g_01702
OG0000879	Prbn.g_01780	Prag.g_01703
OG0000880	Prbn.g_01781	Prag.g_01704
OG0000881	Prbn.g_01785	Prag.g_01708
OG0000882	Prbn.g_01790	Prag.g_01713
OG0000883	Prbn.g_01792	Prag.g_01715
OG0000884	Prbn.g_01794	Prag.g_01717
OG0000885	Prbn.g_01795	Prag.g_01718
OG0000886	Prbn.g_01796	Prag.g_01719
OG0000887	Prbn.g_01797	Prag.g_01720
OG0000888	Prbn.g_01799	Prag.g_01722
OG0000889	Prbn.g_01801	Prag.g_01724
OG0000890	Prbn.g_01802	Prag.g_01725
OG0000891	Prbn.g_01803	Prag.g_01726
OG0000892	Prbn.g_01805	Prag.g_01728
OG0000893	Prbn.g_01809	Prag.g_01732
OG0000894	Prbn.g_01812	Prag.g_01734
OG0000895	Prbn.g_01816	Prag.g_01737
OG0000896	Prbn.g_01817	Prag.g_01738
OG0000897	Prbn.g_01819	Prag.g_01740
OG0000898	Prbn.g_01820	Prag.g_01741
OG0000899	Prbn.g_01821	Prag.g_01742
OG0000900	Prbn.g_01822	Prag.g_01743
OG0000901	Prbn.g_01825	Prag.g_01746
OG0000902	Prbn.g_01827	Prag.g_01748
OG0000903	Prbn.g_01831	Prag.g_01751
OG0000904	Prbn.g_01835	Prag.g_01753
OG0000905	Prbn.g_01829	Prag.g_01757
OG0000906	Prbn.g_01828	Prag.g_01758
OG0000907	Prbn.g_01838	Prag.g_01762
OG0000908	Prbn.g_01841	Prag.g_01765
OG0000909	Prbn.g_01842	Prag.g_01766
OG0000910	Prbn.g_01843	Prag.g_01767
OG0000911	Prbn.g_01845	Prag.g_01769
OG0000912	Prbn.g_01846	Prag.g_01770
OG0000913	Prbn.g_01847	Prag.g_01771
OG0000914	Prbn.g_01848	Prag.g_01772
OG0000915	Prbn.g_01849	Prag.g_01773
OG0000916	Prbn.g_01850	Prag.g_01774
OG0000917	Prbn.g_01851	Prag.g_01775
OG0000918	Prbn.g_01852	Prag.g_01776
OG0000919	Prbn.g_01853	Prag.g_01777
OG0000920	Prbn.g_01854	Prag.g_01778
OG0000921	Prbn.g_01855	Prag.g_01779
OG0000922	Prbn.g_01856	Prag.g_01780
OG0000923	Prbn.g_01860	Prag.g_01784
OG0000924	Prbn.g_01861	Prag.g_01785
OG0000925	Prbn.g_01862	Prag.g_01786
OG0000926	Prbn.g_01863	Prag.g_01787
OG0000927	Prbn.g_01865	Prag.g_01789
OG0000928	Prbn.g_01866	Prag.g_01790
OG0000929	Prbn.g_01867	Prag.g_01791
OG0000930	Prbn.g_01868	Prag.g_01792
OG0000931	Prbn.g_01869	Prag.g_01793
OG0000932	Prbn.g_01870	Prag.g_01794
OG0000933	Prbn.g_01874	Prag.g_01798
OG0000934	Prbn.g_01876	Prag.g_01800
OG0000935	Prbn.g_01877	Prag.g_01801
OG0000936	Prbn.g_01878	Prag.g_01802
OG0000937	Prbn.g_01879	Prag.g_01803
OG0000938	Prbn.g_01882	Prag.g_01805
OG0000939	Prbn.g_01883	Prag.g_01806
OG0000940	Prbn.g_01890	Prag.g_01813
OG0000941	Prbn.g_01892	Prag.g_01815
OG0000942	Prbn.g_01894	Prag.g_01817
OG0000943	Prbn.g_01895	Prag.g_01818
OG0000944	Prbn.g_01897	Prag.g_01819
OG0000945	Prbn.g_01898	Prag.g_01820
OG0000946	Prbn.g_01903	Prag.g_01824
OG0000947	Prbn.g_01905	Prag.g_01826
OG0000948	Prbn.g_01906	Prag.g_01827
OG0000949	Prbn.g_01909	Prag.g_01830
OG0000950	Prbn.g_01916	Prag.g_01835
OG0000951	Prbn.g_01920	Prag.g_01839
OG0000952	Prbn.g_01015	Prag.g_01843
OG0000953	Prbn.g_01011	Prag.g_01846
OG0000954	Prbn.g_01007	Prag.g_01850
OG0000955	Prbn.g_01006	Prag.g_01851
OG0000956	Prbn.g_01004	Prag.g_01853
OG0000957	Prbn.g_00998	Prag.g_01859
OG0000958	Prbn.g_00997	Prag.g_01860
OG0000959	Prbn.g_00993	Prag.g_01864
OG0000960	Prbn.g_00992	Prag.g_01865
OG0000961	Prbn.g_00989	Prag.g_01867
OG0000962	Prbn.g_00987	Prag.g_01869
OG0000963	Prbn.g_00983	Prag.g_01873
OG0000964	Prbn.g_00982	Prag.g_01874
OG0000965	Prbn.g_00981	Prag.g_01875
OG0000966	Prbn.g_00975	Prag.g_01882
OG0000967	Prbn.g_00971	Prag.g_01886
OG0000968	Prbn.g_00969	Prag.g_01888
OG0000969	Prbn.g_00968	Prag.g_01889
OG0000970	Prbn.g_00967	Prag.g_01890
OG0000971	Prbn.g_00966	Prag.g_01891
OG0000972	Prbn.g_00965	Prag.g_01892
OG0000973	Prbn.g_00964	Prag.g_01893
OG0000974	Prbn.g_00963	Prag.g_01894
OG0000975	Prbn.g_00962	Prag.g_01895
OG0000976	Prbn.g_00961	Prag.g_01896
OG0000977	Prbn.g_00960	Prag.g_01897
OG0000978	Prbn.g_00959	Prag.g_01898
OG0000979	Prbn.g_00957	Prag.g_01901
OG0000980	Prbn.g_00955	Prag.g_01903
OG0000981	Prbn.g_00952	Prag.g_01905
OG0000982	Prbn.g_00950	Prag.g_01907
OG0000983	Prbn.g_00949	Prag.g_01908
OG0000984	Prbn.g_00948	Prag.g_01909
OG0000985	Prbn.g_00945	Prag.g_01912
OG0000986	Prbn.g_00943	Prag.g_01914
OG0000987	Prbn.g_00942	Prag.g_01915
OG0000988	Prbn.g_00939	Prag.g_01918
OG0000989	Prbn.g_00935	Prag.g_01922
OG0000990	Prbn.g_00931	Prag.g_01925
OG0000991	Prbn.g_00930	Prag.g_01926
OG0000992	Prbn.g_00927	Prag.g_01928
OG0000993	Prbn.g_00926	Prag.g_01929
OG0000994	Prbn.g_00925	Prag.g_01930
OG0000995	Prbn.g_00921	Prag.g_01934
OG0000996	Prbn.g_00920	Prag.g_01935
OG0000997	Prbn.g_00917	Prag.g_01936
OG0000998	Prbn.g_00915	Prag.g_01938
OG0000999	Prbn.g_00914	Prag.g_01939
OG0001000	Prbn.g_00911	Prag.g_01942
OG0001001	Prbn.g_00908	Prag.g_01944
OG0001002	Prbn.g_00291	Prag.g_01948
OG0001003	Prbn.g_00292	Prag.g_01949
OG0001004	Prbn.g_00293	Prag.g_01950
OG0001005	Prbn.g_00294	Prag.g_01951
OG0001006	Prbn.g_00298	Prag.g_01955
OG0001007	Prbn.g_00300	Prag.g_01957
OG0001008	Prbn.g_00676	Prag.g_00416
OG0001009	Prbn.g_00755	Prag.g_00027
OG0001010	Prbn.g_00754	Prag.g_00028
OG0001011	Prbn.g_00752	Prag.g_00029
OG0001012	Prbn.g_00738	Prag.g_00043
OG0001013	Prbn.g_00731	Prag.g_00048
OG0001014	Prbn.g_00728	Prag.g_00051
OG0001015	Prbn.g_00726	Prag.g_00052
OG0001016	Prbn.g_00704	Prag.g_00067
OG0001017	Prbn.g_01343	Prag.g_00071
OG0001018	Prbn.g_01341	Prag.g_00074
OG0001019	Prbn.g_01332	Prag.g_00083
OG0001020	Prbn.g_01331	Prag.g_00084
OG0001021	Prbn.g_01330	Prag.g_00085
OG0001022	Prbn.g_01327	Prag.g_00087
OG0001023	Prbn.g_01326	Prag.g_00088
OG0001024	Prbn.g_01322	Prag.g_00091
OG0001025	Prbn.g_01315	Prag.g_00097
OG0001026	Prbn.g_01306	Prag.g_00104
OG0001027	Prbn.g_01305	Prag.g_00105
OG0001028	Prbn.g_01303	Prag.g_00107
OG0001029	Prbn.g_01302	Prag.g_00108
OG0001030	Prbn.g_01286	Prag.g_00123
OG0001031	Prbn.g_00367	Prag.g_00179
OG0001032	Prbn.g_00366	Prag.g_00180
OG0001033	Prbn.g_00345	Prag.g_00201
OG0001034	Prbn.g_00314	Prag.g_00229
OG0001035	Prbn.g_00021	Prag.g_00246
OG0001036	Prbn.g_00025	Prag.g_00250
OG0001037	Prbn.g_00026	Prag.g_00251
OG0001038	Prbn.g_00045	Prag.g_00269
OG0001039	Prbn.g_00048	Prag.g_00272
OG0001040	Prbn.g_00050	Prag.g_00274
OG0001041	Prbn.g_00055	Prag.g_00278
OG0001042	Prbn.g_00072	Prag.g_00295
OG0001043	Prbn.g_00073	Prag.g_00296
OG0001044	Prbn.g_00104	Prag.g_00328
OG0001045	Prbn.g_00113	Prag.g_00337
OG0001046	Prbn.g_01697	Prag.g_00372
OG0001047	Prbn.g_00674	Prag.g_00418
OG0001048	Prbn.g_00673	Prag.g_00419
OG0001049	Prbn.g_00671	Prag.g_00421
OG0001050	Prbn.g_00670	Prag.g_00422
OG0001051	Prbn.g_00669	Prag.g_00423
OG0001052	Prbn.g_00643	Prag.g_00450
OG0001053	Prbn.g_00631	Prag.g_00462
OG0001054	Prbn.g_00616	Prag.g_00477
OG0001055	Prbn.g_00597	Prag.g_00496
OG0001056	Prbn.g_00580	Prag.g_00515
OG0001057	Prbn.g_00575	Prag.g_00520
OG0001058	Prbn.g_00567	Prag.g_00528
OG0001059	Prbn.g_00563	Prag.g_00532
OG0001060	Prbn.g_00557	Prag.g_00539
OG0001061	Prbn.g_00542	Prag.g_00552
OG0001062	Prbn.g_00540	Prag.g_00554
OG0001063	Prbn.g_00538	Prag.g_00556
OG0001064	Prbn.g_00537	Prag.g_00557
OG0001065	Prbn.g_00536	Prag.g_00558
OG0001066	Prbn.g_00535	Prag.g_00559
OG0001067	Prbn.g_00534	Prag.g_00560
OG0001068	Prbn.g_00533	Prag.g_00561
OG0001069	Prbn.g_00532	Prag.g_00562
OG0001070	Prbn.g_00528	Prag.g_00565
OG0001071	Prbn.g_00527	Prag.g_00566
OG0001072	Prbn.g_00525	Prag.g_00568
OG0001073	Prbn.g_00511	Prag.g_00582
OG0001074	Prbn.g_00499	Prag.g_00593
OG0001075	Prbn.g_00498	Prag.g_00594
OG0001076	Prbn.g_00491	Prag.g_00602
OG0001077	Prbn.g_00485	Prag.g_00606
OG0001078	Prbn.g_00427	Prag.g_00614
OG0001079	Prbn.g_00439	Prag.g_00625
OG0001080	Prbn.g_00445	Prag.g_00631
OG0001081	Prbn.g_00447	Prag.g_00633
OG0001082	Prbn.g_00448	Prag.g_00634
OG0001083	Prbn.g_00836	Prag.g_00639
OG0001084	Prbn.g_00837	Prag.g_00640
OG0001085	Prbn.g_01594	Prag.g_00648
OG0001086	Prbn.g_01593	Prag.g_00649
OG0001087	Prbn.g_01575	Prag.g_00666
OG0001088	Prbn.g_01574	Prag.g_00667
OG0001089	Prbn.g_01563	Prag.g_00675
OG0001090	Prbn.g_01553	Prag.g_00693
OG0001091	Prbn.g_00857	Prag.g_00695
OG0001092	Prbn.g_00858	Prag.g_00696
OG0001093	Prbn.g_00863	Prag.g_00701
OG0001094	Prbn.g_00856	Prag.g_00800
OG0001095	Prbn.g_01533	Prag.g_00819
OG0001096	Prbn.g_01519	Prag.g_00832
OG0001097	Prbn.g_01499	Prag.g_00849
OG0001098	Prbn.g_01480	Prag.g_00864
OG0001099	Prbn.g_01925	Prag.g_00895
OG0001100	Prbn.g_01630	Prag.g_00899
OG0001101	Prbn.g_01627	Prag.g_00901
OG0001102	Prbn.g_01624	Prag.g_00903
OG0001103	Prbn.g_01622	Prag.g_00905
OG0001104	Prbn.g_01599	Prag.g_00927
OG0001105	Prbn.g_01595	Prag.g_00931
OG0001106	Prbn.g_01427	Prag.g_00955
OG0001107	Prbn.g_01420	Prag.g_00962
OG0001108	Prbn.g_01416	Prag.g_00966
OG0001109	Prbn.g_01415	Prag.g_00967
OG0001110	Prbn.g_01413	Prag.g_00969
OG0001111	Prbn.g_01412	Prag.g_00970
OG0001112	Prbn.g_01411	Prag.g_00971
OG0001113	Prbn.g_01410	Prag.g_00972
OG0001114	Prbn.g_01409	Prag.g_00973
OG0001115	Prbn.g_01407	Prag.g_00975
OG0001116	Prbn.g_01406	Prag.g_00976
OG0001117	Prbn.g_01405	Prag.g_00977
