Orthogroup	Syar	Syad
OG0000575	Syar.g_03180	Syad.g_01083
OG0000576	Syar.g_02187	Syad.g_01085
OG0000577	Syar.g_02186	Syad.g_01086
OG0000578	Syar.g_02185	Syad.g_01087
OG0000579	Syar.g_02184	Syad.g_01088
OG0000580	Syar.g_02183	Syad.g_01089
OG0000581	Syar.g_02175	Syad.g_01097
OG0000582	Syar.g_02131	Syad.g_02206
OG0000583	Syar.g_02132	Syad.g_02205
OG0000584	Syar.g_02133	Syad.g_02204
OG0000585	Syar.g_02170	Syad.g_02202
OG0000586	Syar.g_02171	Syad.g_02201
OG0000587	Syar.g_02173	Syad.g_02199
OG0000588	Syar.g_02275	Syad.g_02183
OG0000589	Syar.g_02261	Syad.g_02178
OG0000590	Syar.g_02260	Syad.g_02177
OG0000591	Syar.g_02246	Syad.g_02169
OG0000592	Syar.g_02245	Syad.g_02168
OG0000593	Syar.g_02414	Syad.g_02156
OG0000594	Syar.g_02415	Syad.g_02155
OG0000595	Syar.g_02416	Syad.g_02154
OG0000596	Syar.g_02421	Syad.g_02149
OG0000597	Syar.g_02424	Syad.g_02146
OG0000598	Syar.g_02425	Syad.g_02145
OG0000599	Syar.g_02428	Syad.g_02142
OG0000600	Syar.g_02429	Syad.g_02141
OG0000601	Syar.g_02430	Syad.g_02140
OG0000602	Syar.g_02435	Syad.g_02135
OG0000603	Syar.g_02436	Syad.g_02134
OG0000604	Syar.g_02438	Syad.g_02131
OG0000605	Syar.g_02440	Syad.g_02026
OG0000606	Syar.g_02443	Syad.g_01567
OG0000607	Syar.g_02446	Syad.g_01571
OG0000608	Syar.g_02447	Syad.g_01572
OG0000609	Syar.g_02470	Syad.g_01574
OG0000610	Syar.g_01917	Syad.g_01589
OG0000611	Syar.g_01914	Syad.g_01592
OG0000612	Syar.g_01913	Syad.g_01593
OG0000613	Syar.g_00712	Syad.g_00457
OG0000614	Syar.g_02012, Syar.g_01344	Syad.g_01340
OG0000615	Syar.g_02603	Syad.g_01948
OG0000616	Syar.g_00454	Syad.g_00145
OG0000617	Syar.g_01576	Syad.g_01810
OG0000618	Syar.g_01575	Syad.g_01809
OG0000619	Syar.g_01574	Syad.g_01808
OG0000620	Syar.g_01569	Syad.g_01803
OG0000621	Syar.g_01568	Syad.g_01802
OG0000622	Syar.g_01566	Syad.g_01801
OG0000623	Syar.g_01565	Syad.g_01800
OG0000624	Syar.g_01564	Syad.g_01798
OG0000625	Syar.g_01563	Syad.g_01797
OG0000626	Syar.g_01562	Syad.g_01796
OG0000627	Syar.g_01868	Syad.g_01640
OG0000628	Syar.g_01869	Syad.g_01641
OG0000629	Syar.g_01872	Syad.g_01644
OG0000630	Syar.g_02586	Syad.g_01648
OG0000631	Syar.g_02579	Syad.g_01658
OG0000632	Syar.g_02578	Syad.g_01659
OG0000633	Syar.g_02576	Syad.g_01660
OG0000634	Syar.g_02635	Syad.g_01893
OG0000635	Syar.g_02636	Syad.g_01892
OG0000636	Syar.g_02638	Syad.g_01890
OG0000637	Syar.g_02640	Syad.g_01888
OG0000638	Syar.g_02641	Syad.g_01887
OG0000639	Syar.g_02642	Syad.g_01886
OG0000640	Syar.g_02643	Syad.g_01885
OG0000641	Syar.g_02648	Syad.g_01881
OG0000642	Syar.g_02649	Syad.g_01880
OG0000643	Syar.g_02650	Syad.g_01878
OG0000644	Syar.g_02651	Syad.g_01877
OG0000645	Syar.g_02652	Syad.g_01875
OG0000646	Syar.g_02655	Syad.g_01872
OG0000647	Syar.g_02657	Syad.g_01870
OG0000648	Syar.g_02659	Syad.g_01860
OG0000649	Syar.g_02660	Syad.g_01859
OG0000650	Syar.g_02661	Syad.g_01858
OG0000651	Syar.g_02662	Syad.g_01857
OG0000652	Syar.g_02663	Syad.g_01856
OG0000653	Syar.g_02665	Syad.g_01850
OG0000654	Syar.g_02666	Syad.g_01849
OG0000655	Syar.g_02667	Syad.g_01848
OG0000656	Syar.g_02479	Syad.g_01845
OG0000657	Syar.g_01812	Syad.g_01240
OG0000658	Syar.g_01815	Syad.g_01231
OG0000659	Syar.g_01816	Syad.g_01230
OG0000660	Syar.g_01820	Syad.g_01226
OG0000661	Syar.g_03175, Syar.g_01822	Syad.g_01224
OG0000662	Syar.g_01829	Syad.g_01222
OG0000663	Syar.g_01832	Syad.g_01219
OG0000664	Syar.g_01837	Syad.g_01209
OG0000665	Syar.g_02774	Syad.g_02115
OG0000666	Syar.g_01241	Syad.g_02027
OG0000667	Syar.g_02346	Syad.g_00612
OG0000668	Syar.g_01802	Syad.g_01688
OG0000669	Syar.g_01627	Syad.g_01606
OG0000670	Syar.g_01624	Syad.g_01609
OG0000671	Syar.g_01622	Syad.g_01611
OG0000672	Syar.g_01619	Syad.g_01615
OG0000673	Syar.g_01615	Syad.g_01618
OG0000674	Syar.g_01613	Syad.g_01620
OG0000675	Syar.g_01612	Syad.g_01633
OG0000676	Syar.g_01608	Syad.g_01635
OG0000677	Syar.g_01607	Syad.g_01636
OG0000678	Syar.g_02037	Syad.g_01957
OG0000679	Syar.g_02606	Syad.g_01922
OG0000680	Syar.g_02607	Syad.g_01921
OG0000681	Syar.g_02610	Syad.g_01919
OG0000682	Syar.g_02611	Syad.g_01918
OG0000683	Syar.g_02612	Syad.g_01917
OG0000684	Syar.g_02615	Syad.g_01912
OG0000685	Syar.g_02617	Syad.g_01910
OG0000686	Syar.g_02618	Syad.g_01909
OG0000687	Syar.g_02619	Syad.g_01908
OG0000688	Syar.g_02624	Syad.g_01904
OG0000689	Syar.g_02626	Syad.g_01902
OG0000690	Syar.g_02627	Syad.g_01901
OG0000691	Syar.g_02628	Syad.g_01900
OG0000692	Syar.g_02629	Syad.g_01899
OG0000693	Syar.g_02631	Syad.g_01897
OG0000694	Syar.g_02632	Syad.g_01896
OG0000695	Syar.g_02573	Syad.g_01662
OG0000696	Syar.g_02572	Syad.g_01663
OG0000697	Syar.g_02570	Syad.g_01789
OG0000698	Syar.g_02567	Syad.g_01786
OG0000699	Syar.g_02566	Syad.g_01785
OG0000700	Syar.g_02565	Syad.g_01784
OG0000701	Syar.g_02564	Syad.g_01783
OG0000702	Syar.g_02559	Syad.g_01775
OG0000703	Syar.g_02557	Syad.g_01774
OG0000704	Syar.g_02555	Syad.g_01772
OG0000705	Syar.g_02547	Syad.g_01765
OG0000706	Syar.g_02546	Syad.g_01764
OG0000707	Syar.g_02545	Syad.g_01763
OG0000708	Syar.g_02542	Syad.g_01760
OG0000709	Syar.g_02534	Syad.g_01745
OG0000710	Syar.g_02528	Syad.g_01738
OG0000711	Syar.g_02499	Syad.g_01710
OG0000712	Syar.g_02497	Syad.g_01708
OG0000713	Syar.g_02496	Syad.g_01707
OG0000714	Syar.g_02494	Syad.g_01705
OG0000715	Syar.g_02492	Syad.g_01703
OG0000716	Syar.g_02488	Syad.g_01697
OG0000717	Syar.g_02487	Syad.g_01696
OG0000718	Syar.g_02483	Syad.g_01692
OG0000719	Syar.g_01804	Syad.g_01690
OG0000720	Syar.g_01790	Syad.g_01677
OG0000721	Syar.g_01788	Syad.g_01675
OG0000722	Syar.g_01787	Syad.g_01674
OG0000723	Syar.g_01560	Syad.g_01791
OG0000724	Syar.g_01367, Syar.g_02120	Syad.g_01284
OG0000725	Syar.g_01934	Syad.g_01293
OG0000726	Syar.g_01935	Syad.g_01294
OG0000727	Syar.g_01936	Syad.g_01295
OG0000728	Syar.g_01938	Syad.g_01297
OG0000729	Syar.g_00593	Syad.g_00331
OG0000730	Syar.g_01115	Syad.g_00758
OG0000731	Syar.g_01127	Syad.g_00770
OG0000732	Syar.g_00522	Syad.g_00214
OG0000733	Syar.g_02234	Syad.g_00028
OG0000734	Syar.g_03128	Syad.g_02809
OG0000735	Syar.g_01522	Syad.g_01120
OG0000736	Syar.g_01523	Syad.g_01121
OG0000737	Syar.g_01524	Syad.g_01122
OG0000738	Syar.g_01530	Syad.g_01127
OG0000739	Syar.g_01531	Syad.g_01145
OG0000740	Syar.g_01532	Syad.g_01146
OG0000741	Syar.g_01535	Syad.g_01149
OG0000742	Syar.g_01538	Syad.g_01151
OG0000743	Syar.g_01541	Syad.g_01153
OG0000744	Syar.g_01542	Syad.g_01154
OG0000745	Syar.g_01545	Syad.g_01156
OG0000746	Syar.g_01549	Syad.g_01158
OG0000747	Syar.g_01551	Syad.g_01159
OG0000748	Syar.g_01945	Syad.g_01170
OG0000749	Syar.g_01946	Syad.g_01173
OG0000750	Syar.g_01947	Syad.g_01174
OG0000751	Syar.g_01952	Syad.g_01182
OG0000752	Syar.g_01954	Syad.g_01184
OG0000753	Syar.g_01957	Syad.g_01187
OG0000754	Syar.g_01963	Syad.g_01516
OG0000755	Syar.g_01974	Syad.g_01504
OG0000756	Syar.g_01975	Syad.g_01498
OG0000757	Syar.g_01984	Syad.g_01487
OG0000758	Syar.g_01985	Syad.g_01486
OG0000759	Syar.g_01986	Syad.g_01485
OG0000760	Syar.g_01987	Syad.g_01484
OG0000761	Syar.g_01988	Syad.g_01480
OG0000762	Syar.g_01992	Syad.g_01474
OG0000763	Syar.g_01699	Syad.g_01468
OG0000764	Syar.g_01700	Syad.g_01467
OG0000765	Syar.g_01718	Syad.g_01447
OG0000766	Syar.g_01719	Syad.g_01446
OG0000767	Syar.g_01721	Syad.g_01444
OG0000768	Syar.g_01722	Syad.g_01443
OG0000769	Syar.g_01724	Syad.g_01441
OG0000770	Syar.g_01727	Syad.g_01437
OG0000771	Syar.g_01373	Syad.g_01278
OG0000772	Syar.g_00746	Syad.g_02078
OG0000773	Syar.g_02694	Syad.g_01114
OG0000774	Syar.g_02771	Syad.g_02396
OG0000775	Syar.g_02773	Syad.g_02398
OG0000776	Syar.g_01755	Syad.g_02399
OG0000777	Syar.g_01754	Syad.g_02400
OG0000778	Syar.g_01753	Syad.g_02401
OG0000779	Syar.g_02779	Syad.g_02407
OG0000780	Syar.g_02781	Syad.g_02411
OG0000781	Syar.g_02785	Syad.g_02415
OG0000782	Syar.g_02786	Syad.g_02416
OG0000783	Syar.g_02787	Syad.g_02418
OG0000784	Syar.g_02788	Syad.g_02419
OG0000785	Syar.g_02791	Syad.g_02421
OG0000786	Syar.g_02795	Syad.g_01101
OG0000787	Syar.g_02796	Syad.g_01100
OG0000788	Syar.g_02331	Syad.g_02139
OG0000789	Syar.g_02040	Syad.g_01982
OG0000790	Syar.g_01456	Syad.g_00886
OG0000791	Syar.g_01454	Syad.g_00885
OG0000792	Syar.g_01453	Syad.g_00884
OG0000793	Syar.g_01243	Syad.g_00879
OG0000794	Syar.g_01242	Syad.g_00878
OG0000795	Syar.g_01240	Syad.g_00877
OG0000796	Syar.g_01236	Syad.g_00871
OG0000797	Syar.g_01235	Syad.g_00870
OG0000798	Syar.g_00222	Syad.g_00525
OG0000799	Syar.g_02844	Syad.g_02243
OG0000800	Syar.g_02843	Syad.g_02245
OG0000801	Syar.g_02842	Syad.g_02246
OG0000802	Syar.g_02825	Syad.g_02251
OG0000803	Syar.g_02822	Syad.g_02255
OG0000804	Syar.g_02819	Syad.g_02260
OG0000805	Syar.g_02817	Syad.g_02266
OG0000806	Syar.g_02815	Syad.g_02267
OG0000807	Syar.g_02814	Syad.g_02269
OG0000808	Syar.g_02813	Syad.g_02270
OG0000809	Syar.g_02811	Syad.g_02273
OG0000810	Syar.g_02810	Syad.g_02274
OG0000811	Syar.g_02805	Syad.g_02283
OG0000812	Syar.g_02803	Syad.g_02285
OG0000813	Syar.g_02802	Syad.g_02286
OG0000814	Syar.g_02800	Syad.g_02288
OG0000815	Syar.g_02799	Syad.g_02289
OG0000816	Syar.g_02797	Syad.g_02290
OG0000817	Syar.g_02861	Syad.g_02291
OG0000818	Syar.g_01418	Syad.g_02297
OG0000819	Syar.g_01417	Syad.g_02298
OG0000820	Syar.g_01416	Syad.g_02299
OG0000821	Syar.g_01410	Syad.g_02305
OG0000822	Syar.g_01408	Syad.g_02307
OG0000823	Syar.g_00017, Syar.g_01407	Syad.g_02308
OG0000824	Syar.g_01402	Syad.g_02314
OG0000825	Syar.g_01401	Syad.g_02315
OG0000826	Syar.g_01400	Syad.g_02316
OG0000827	Syar.g_01399	Syad.g_02317
OG0000828	Syar.g_01396	Syad.g_02320
OG0000829	Syar.g_01395	Syad.g_02321
OG0000830	Syar.g_01394	Syad.g_02322
OG0000831	Syar.g_01391	Syad.g_02325
OG0000832	Syar.g_01213	Syad.g_02538
OG0000833	Syar.g_02877	Syad.g_02550
OG0000834	Syar.g_02878	Syad.g_02552
OG0000835	Syar.g_02879	Syad.g_02553
OG0000836	Syar.g_02881	Syad.g_02557
OG0000837	Syar.g_02882	Syad.g_02561
OG0000838	Syar.g_02886	Syad.g_02565
OG0000839	Syar.g_02887	Syad.g_02566
OG0000840	Syar.g_02888	Syad.g_02567
OG0000841	Syar.g_02889	Syad.g_02568
OG0000842	Syar.g_02890	Syad.g_02569
OG0000843	Syar.g_02891	Syad.g_02570
OG0000844	Syar.g_02893	Syad.g_02577
OG0000845	Syar.g_02894	Syad.g_02578
OG0000846	Syar.g_02895	Syad.g_02579
OG0000847	Syar.g_02896	Syad.g_02580
OG0000848	Syar.g_02898	Syad.g_02582
OG0000849	Syar.g_02899	Syad.g_02583
OG0000850	Syar.g_02902	Syad.g_02586
OG0000851	Syar.g_02905	Syad.g_02592
OG0000852	Syar.g_02906	Syad.g_02593
OG0000853	Syar.g_02910	Syad.g_02597
OG0000854	Syar.g_02912	Syad.g_02606
OG0000855	Syar.g_02913	Syad.g_02607
OG0000856	Syar.g_02243	Syad.g_02166
OG0000857	Syar.g_02656	Syad.g_01871
OG0000858	Syar.g_02920	Syad.g_02613
OG0000859	Syar.g_02921	Syad.g_02614
OG0000860	Syar.g_02931	Syad.g_02625
OG0000861	Syar.g_02932	Syad.g_02626
OG0000862	Syar.g_02942	Syad.g_02628
OG0000863	Syar.g_02944	Syad.g_02631
OG0000864	Syar.g_02945	Syad.g_02632
OG0000865	Syar.g_02946	Syad.g_02633
OG0000866	Syar.g_02947	Syad.g_02634
OG0000867	Syar.g_02948	Syad.g_02635
OG0000868	Syar.g_02950	Syad.g_02637
OG0000869	Syar.g_02955	Syad.g_02643
OG0000870	Syar.g_02960	Syad.g_02648
OG0000871	Syar.g_02961	Syad.g_02649
OG0000872	Syar.g_02967	Syad.g_02657
OG0000873	Syar.g_02970	Syad.g_02660
OG0000874	Syar.g_02974	Syad.g_02655
OG0000875	Syar.g_02975	Syad.g_02662
OG0000876	Syar.g_01828	Syad.g_03003
OG0000877	Syar.g_02977	Syad.g_02480
OG0000878	Syar.g_02978	Syad.g_02481
OG0000879	Syar.g_02979	Syad.g_02482
OG0000880	Syar.g_02980	Syad.g_02483
OG0000881	Syar.g_02984	Syad.g_02489
OG0000882	Syar.g_02989	Syad.g_02494
OG0000883	Syar.g_02992	Syad.g_02497
OG0000884	Syar.g_02994	Syad.g_02499
OG0000885	Syar.g_02995	Syad.g_02500
OG0000886	Syar.g_02996	Syad.g_02501
OG0000887	Syar.g_02998	Syad.g_02502
OG0000888	Syar.g_03000	Syad.g_02504
OG0000889	Syar.g_03002	Syad.g_02506
OG0000890	Syar.g_03005	Syad.g_02512
OG0000891	Syar.g_03006	Syad.g_02513
OG0000892	Syar.g_03008	Syad.g_02517
OG0000893	Syar.g_00150	Syad.g_00589
OG0000894	Syar.g_00145	Syad.g_00592
OG0000895	Syar.g_00141	Syad.g_00596
OG0000896	Syar.g_00140	Syad.g_00597
OG0000897	Syar.g_00138	Syad.g_00599
OG0000898	Syar.g_00137	Syad.g_00600
OG0000899	Syar.g_00136	Syad.g_00601
OG0000900	Syar.g_00135	Syad.g_00602
OG0000901	Syar.g_00130	Syad.g_00607
OG0000902	Syar.g_01013	Syad.g_00609
OG0000903	Syar.g_01026	Syad.g_00645
OG0000904	Syar.g_01021	Syad.g_00640
OG0000905	Syar.g_01018	Syad.g_00632
OG0000906	Syar.g_01015	Syad.g_00630
OG0000907	Syar.g_01028	Syad.g_00648
OG0000908	Syar.g_01031	Syad.g_00651
OG0000909	Syar.g_01032	Syad.g_00652
OG0000910	Syar.g_01033	Syad.g_00653
OG0000911	Syar.g_01035	Syad.g_00655
OG0000912	Syar.g_01036	Syad.g_00656
OG0000913	Syar.g_01037	Syad.g_00657
OG0000914	Syar.g_01038	Syad.g_00658
OG0000915	Syar.g_01040	Syad.g_00660
OG0000916	Syar.g_01041	Syad.g_00661
OG0000917	Syar.g_01042	Syad.g_00662
OG0000918	Syar.g_01043	Syad.g_00663
OG0000919	Syar.g_01044	Syad.g_00664
OG0000920	Syar.g_01045	Syad.g_00665
OG0000921	Syar.g_01046	Syad.g_00666
OG0000922	Syar.g_01047	Syad.g_00667
OG0000923	Syar.g_01051	Syad.g_00671
OG0000924	Syar.g_01052	Syad.g_00672
OG0000925	Syar.g_01053	Syad.g_00673
OG0000926	Syar.g_01054	Syad.g_00674
OG0000927	Syar.g_01056	Syad.g_00676
OG0000928	Syar.g_01057	Syad.g_00677
OG0000929	Syar.g_01058	Syad.g_00678
OG0000930	Syar.g_01059	Syad.g_00679
OG0000931	Syar.g_01060	Syad.g_00680
OG0000932	Syar.g_01061	Syad.g_00681
OG0000933	Syar.g_01066	Syad.g_00687
OG0000934	Syar.g_01068	Syad.g_00689
OG0000935	Syar.g_01069	Syad.g_00690
OG0000936	Syar.g_01070	Syad.g_00691
OG0000937	Syar.g_01071	Syad.g_00692
OG0000938	Syar.g_01074	Syad.g_00695
OG0000939	Syar.g_01075	Syad.g_00696
OG0000940	Syar.g_01081	Syad.g_00703
OG0000941	Syar.g_01083	Syad.g_00705
OG0000942	Syar.g_01085	Syad.g_00707
OG0000943	Syar.g_01086	Syad.g_00708
OG0000944	Syar.g_01088	Syad.g_00710
OG0000945	Syar.g_01089	Syad.g_00711
OG0000946	Syar.g_01095	Syad.g_00716
OG0000947	Syar.g_01098	Syad.g_00719
OG0000948	Syar.g_01099	Syad.g_00720
OG0000949	Syar.g_00283	Syad.g_00432
OG0000950	Syar.g_00661	Syad.g_00418
OG0000951	Syar.g_00656	Syad.g_00411
OG0000952	Syar.g_00651	Syad.g_00375
OG0000953	Syar.g_00248	Syad.g_00369
OG0000954	Syar.g_00258	Syad.g_00364
OG0000955	Syar.g_00259	Syad.g_00363
OG0000956	Syar.g_00261	Syad.g_00361
OG0000957	Syar.g_00610	Syad.g_00350
OG0000958	Syar.g_00609	Syad.g_00349
OG0000959	Syar.g_00605	Syad.g_00345
OG0000960	Syar.g_00604	Syad.g_00344
OG0000961	Syar.g_00094	Syad.g_00335
OG0000962	Syar.g_00594	Syad.g_00332
OG0000963	Syar.g_00590	Syad.g_00325
OG0000964	Syar.g_00589	Syad.g_00324
OG0000965	Syar.g_00588	Syad.g_00323
OG0000966	Syar.g_00549	Syad.g_00246
OG0000967	Syar.g_00545	Syad.g_00234
OG0000968	Syar.g_00542	Syad.g_00243
OG0000969	Syar.g_00540	Syad.g_00240
OG0000970	Syar.g_00539	Syad.g_00239
OG0000971	Syar.g_00537	Syad.g_00229
OG0000972	Syar.g_00536	Syad.g_00228
OG0000973	Syar.g_00535	Syad.g_00227
OG0000974	Syar.g_00534	Syad.g_00226
OG0000975	Syar.g_00533	Syad.g_00225
OG0000976	Syar.g_00532	Syad.g_00224
OG0000977	Syar.g_00530	Syad.g_00222
OG0000978	Syar.g_00529	Syad.g_00221
OG0000979	Syar.g_00526	Syad.g_00218
OG0000980	Syar.g_00523	Syad.g_00215
OG0000981	Syar.g_00520	Syad.g_00212
OG0000982	Syar.g_00331	Syad.g_03035
OG0000983	Syar.g_00332	Syad.g_03036
OG0000984	Syar.g_00333	Syad.g_03037
OG0000985	Syar.g_00337	Syad.g_03039
OG0000986	Syar.g_00344	Syad.g_03049
OG0000987	Syar.g_00346	Syad.g_00002
OG0000988	Syar.g_00352	Syad.g_00008
OG0000989	Syar.g_00377	Syad.g_00020
OG0000990	Syar.g_00697	Syad.g_00061
OG0000991	Syar.g_00700	Syad.g_00064
OG0000992	Syar.g_00704	Syad.g_00067
OG0000993	Syar.g_00705	Syad.g_00069
OG0000994	Syar.g_00708	Syad.g_00071
OG0000995	Syar.g_03212, Syar.g_00624	Syad.g_00077
OG0000996	Syar.g_00861	Syad.g_00121
OG0000997	Syar.g_00437	Syad.g_00128
OG0000998	Syar.g_00439	Syad.g_00130
OG0000999	Syar.g_00440	Syad.g_00131
OG0001000	Syar.g_00955, Syar.g_00444	Syad.g_00136
OG0001001	Syar.g_00450	Syad.g_00141
OG0001002	Syar.g_00457	Syad.g_00148
OG0001003	Syar.g_00459	Syad.g_00150
OG0001004	Syar.g_00460	Syad.g_00151
OG0001005	Syar.g_00461	Syad.g_00152
OG0001006	Syar.g_00468	Syad.g_00160
OG0001007	Syar.g_00470	Syad.g_00162
OG0001008	Syar.g_01178, Syar.g_03274	Syad.g_02449
OG0001009	Syar.g_00500	Syad.g_00194
OG0001010	Syar.g_00501	Syad.g_00195
OG0001011	Syar.g_00503	Syad.g_00196
OG0001013	Syar.g_00906	Syad.g_03011
OG0001014	Syar.g_00914	Syad.g_03002
OG0001015	Syar.g_00915	Syad.g_03001
OG0001017	Syar.g_03050	Syad.g_02740
OG0001018	Syar.g_03052	Syad.g_02742
OG0001019	Syar.g_03086	Syad.g_02771
OG0001020	Syar.g_03092	Syad.g_02777
OG0001021	Syar.g_03098	Syad.g_02781
OG0001022	Syar.g_03102	Syad.g_02786
OG0001023	Syar.g_03103	Syad.g_02787
OG0001024	Syar.g_02276	Syad.g_02791
OG0001025	Syar.g_03115	Syad.g_02798
OG0001026	Syar.g_03131	Syad.g_02811
OG0001027	Syar.g_00031	Syad.g_02817
OG0001028	Syar.g_00034	Syad.g_02819
OG0001029	Syar.g_00036	Syad.g_02821
OG0001030	Syar.g_00058	Syad.g_02848
OG0001031	Syar.g_00129	Syad.g_02925
OG0001032	Syar.g_01011	Syad.g_02928
OG0001033	Syar.g_00962	Syad.g_02956
OG0001034	Syar.g_03022	Syad.g_00819
OG0001035	Syar.g_00171	Syad.g_00559
OG0001036	Syar.g_00193	Syad.g_00554
OG0001037	Syar.g_00195	Syad.g_00552
OG0001039	Syar.g_00226	Syad.g_00522
OG0001040	Syar.g_00229	Syad.g_00519
OG0001041	Syar.g_00234	Syad.g_00514
OG0001042	Syar.g_00831	Syad.g_00485
OG0001043	Syar.g_00826	Syad.g_00481
OG0001044	Syar.g_01117	Syad.g_00760
OG0001045	Syar.g_01130	Syad.g_00773
OG0001046	Syar.g_02514	Syad.g_01722
OG0001047	Syar.g_01180	Syad.g_02447
OG0001048	Syar.g_01181	Syad.g_02446
OG0001049	Syar.g_02872	Syad.g_02443
OG0001050	Syar.g_02871	Syad.g_02442
OG0001051	Syar.g_02870	Syad.g_02441
OG0001052	Syar.g_01269	Syad.g_02357
OG0001054	Syar.g_01492	Syad.g_00925
OG0001055	Syar.g_01513	Syad.g_00946
OG0001056	Syar.g_02349	Syad.g_00982
OG0001057	Syar.g_02341	Syad.g_00996
OG0001058	Syar.g_02324	Syad.g_01015
OG0001059	Syar.g_00422	Syad.g_01018
OG0001060	Syar.g_02315	Syad.g_01025
OG0001061	Syar.g_02297	Syad.g_01047
OG0001062	Syar.g_02294	Syad.g_01049
OG0001063	Syar.g_02209	Syad.g_01056
OG0001064	Syar.g_02208	Syad.g_01057
OG0001065	Syar.g_02207	Syad.g_01058
OG0001066	Syar.g_02206	Syad.g_01059
OG0001067	Syar.g_02205	Syad.g_01060
OG0001068	Syar.g_02204	Syad.g_01061
OG0001069	Syar.g_02203	Syad.g_01062
OG0001070	Syar.g_02200	Syad.g_01065
OG0001071	Syar.g_02199	Syad.g_01066
OG0001072	Syar.g_02195	Syad.g_01070
OG0001073	Syar.g_02182	Syad.g_01090
OG0001074	Syar.g_02031	Syad.g_02197
OG0001075	Syar.g_02215	Syad.g_02196
OG0001076	Syar.g_02253	Syad.g_02175
OG0001077	Syar.g_02240	Syad.g_02164
OG0001078	Syar.g_02419	Syad.g_02151
OG0001079	Syar.g_02431	Syad.g_02138
OG0001080	Syar.g_02442	Syad.g_02008
OG0001081	Syar.g_02444	Syad.g_01568
OG0001082	Syar.g_02445	Syad.g_01569
OG0001083	Syar.g_02473	Syad.g_01578
OG0001084	Syar.g_02474	Syad.g_01586
OG0001085	Syar.g_01688	Syad.g_01596
OG0001086	Syar.g_01686	Syad.g_01598
OG0001087	Syar.g_02347	Syad.g_01372
OG0001088	Syar.g_00431	Syad.g_01368
OG0001089	Syar.g_01942	Syad.g_01302
OG0001090	Syar.g_01582	Syad.g_01817
OG0001091	Syar.g_01580	Syad.g_01815
OG0001092	Syar.g_01578	Syad.g_01812
OG0001093	Syar.g_01572	Syad.g_01806
OG0001094	Syar.g_02633	Syad.g_01895
OG0001095	Syar.g_02653	Syad.g_01874
OG0001096	Syar.g_02476	Syad.g_01847
OG0001097	Syar.g_01823	Syad.g_01223
OG0001098	Syar.g_01672	Syad.g_02005, Syad.g_01995
OG0001099	Syar.g_00035	Syad.g_02820
OG0001100	Syar.g_01625	Syad.g_01608
OG0001101	Syar.g_01623	Syad.g_01610
OG0001102	Syar.g_01620	Syad.g_01613
OG0001103	Syar.g_01618	Syad.g_01616
OG0001104	Syar.g_02616	Syad.g_01911
OG0001105	Syar.g_02620	Syad.g_01907
OG0001106	Syar.g_02553	Syad.g_01771
OG0001107	Syar.g_02541	Syad.g_01759
OG0001109	Syar.g_02529	Syad.g_01739
OG0001110	Syar.g_02527	Syad.g_01737
OG0001111	Syar.g_02525	Syad.g_01735
OG0001112	Syar.g_02523	Syad.g_01733
OG0001113	Syar.g_02522	Syad.g_01732
OG0001114	Syar.g_02521	Syad.g_01731
OG0001115	Syar.g_02519	Syad.g_01727
OG0001116	Syar.g_02517	Syad.g_01725
OG0001117	Syar.g_02516	Syad.g_01724
OG0001118	Syar.g_02515	Syad.g_01723
OG0001119	Syar.g_02513	Syad.g_01721
OG0001120	Syar.g_02507	Syad.g_01717
OG0001122	Syar.g_01803	Syad.g_01689
OG0001123	Syar.g_01796	Syad.g_01682
OG0001124	Syar.g_01793	Syad.g_01680
OG0001125	Syar.g_01791	Syad.g_01678
OG0001126	Syar.g_01375	Syad.g_01276
OG0001127	Syar.g_01374	Syad.g_01277
OG0001128	Syar.g_01371	Syad.g_01280
OG0001129	Syar.g_01369	Syad.g_01282
OG0001130	Syar.g_01368	Syad.g_01283
OG0001131	Syar.g_02448	Syad.g_01953
OG0001132	Syar.g_00684	Syad.g_02038
OG0001133	Syar.g_02249	Syad.g_02172
OG0001134	Syar.g_02235	Syad.g_01527
OG0001135	Syar.g_02232	Syad.g_01529
OG0001136	Syar.g_01536	Syad.g_01150
OG0001137	Syar.g_01944	Syad.g_01169
OG0001138	Syar.g_01977	Syad.g_01493
OG0001139	Syar.g_01980	Syad.g_01491
OG0001140	Syar.g_01981	Syad.g_01490
OG0001141	Syar.g_01982	Syad.g_01489
OG0001142	Syar.g_01983	Syad.g_01488
OG0001143	Syar.g_01698	Syad.g_01473
OG0001144	Syar.g_01707	Syad.g_01457
OG0001145	Syar.g_02769	Syad.g_01112
OG0001146	Syar.g_02782	Syad.g_02412
OG0001147	Syar.g_01276	Syad.g_02349
OG0001148	Syar.g_01459	Syad.g_00889
OG0001149	Syar.g_01458	Syad.g_00888
OG0001150	Syar.g_01457	Syad.g_00887
OG0001151	Syar.g_01238	Syad.g_00875
OG0001152	Syar.g_01237	Syad.g_00872
OG0001153	Syar.g_01398	Syad.g_02318
OG0001154	Syar.g_01397	Syad.g_02319
OG0001155	Syar.g_01211	Syad.g_02540
OG0001156	Syar.g_01185	Syad.g_02543
OG0001157	Syar.g_01184	Syad.g_02544
OG0001158	Syar.g_01183	Syad.g_02546
OG0001159	Syar.g_01182	Syad.g_02547
