Orthogroup	Syar	Prat
OG0000557	Syar.g_02328	Prat.g_00506
OG0000558	Syar.g_02326	Prat.g_00508
OG0000559	Syar.g_02322	Prat.g_00512
OG0000560	Syar.g_02320	Prat.g_00516
OG0000561	Syar.g_02319	Prat.g_00517
OG0000562	Syar.g_02318	Prat.g_00518
OG0000563	Syar.g_02317	Prat.g_00519
OG0000564	Syar.g_02316	Prat.g_00520
OG0000565	Syar.g_02312	Prat.g_00523
OG0000566	Syar.g_02308	Prat.g_00527
OG0000567	Syar.g_02304	Prat.g_00531
OG0000568	Syar.g_02302	Prat.g_00532
OG0000569	Syar.g_02301	Prat.g_00533
OG0000570	Syar.g_02300	Prat.g_00534
OG0000571	Syar.g_02298	Prat.g_00537
OG0000572	Syar.g_02201	Prat.g_00549
OG0000573	Syar.g_02191	Prat.g_00554
OG0000574	Syar.g_02190	Prat.g_00555
OG0000575	Syar.g_03180	Prat.g_00559
OG0000576	Syar.g_02187	Prat.g_00561
OG0000577	Syar.g_02186	Prat.g_00562
OG0000578	Syar.g_02185	Prat.g_00563
OG0000579	Syar.g_02184	Prat.g_00564
OG0000580	Syar.g_02183	Prat.g_00565
OG0000581	Syar.g_02175	Prat.g_00568
OG0000582	Syar.g_02131	Prat.g_00571
OG0000583	Syar.g_02132	Prat.g_00572
OG0000584	Syar.g_02133	Prat.g_00573
OG0000585	Syar.g_02170	Prat.g_00575
OG0000586	Syar.g_02171	Prat.g_00576
OG0000587	Syar.g_02173	Prat.g_00577
OG0000588	Syar.g_02275	Prat.g_00582
OG0000589	Syar.g_02261	Prat.g_00584
OG0000590	Syar.g_02260	Prat.g_00585
OG0000591	Syar.g_02246	Prat.g_00589
OG0000592	Syar.g_02245	Prat.g_00590
OG0000593	Syar.g_02414	Prat.g_01094
OG0000594	Syar.g_02415	Prat.g_01093
OG0000595	Syar.g_02416	Prat.g_01091
OG0000596	Syar.g_02421	Prat.g_01087
OG0000597	Syar.g_02424	Prat.g_01084
OG0000598	Syar.g_02425	Prat.g_01083
OG0000599	Syar.g_02428	Prat.g_01080
OG0000600	Syar.g_02429	Prat.g_01079
OG0000601	Syar.g_02430	Prat.g_01078
OG0000602	Syar.g_02435	Prat.g_01076
OG0000603	Syar.g_02436	Prat.g_01075
OG0000604	Syar.g_02438	Prat.g_01074
OG0000605	Syar.g_02440	Prat.g_01073
OG0000606	Syar.g_02443	Prat.g_01070
OG0000607	Syar.g_02446	Prat.g_01067
OG0000608	Syar.g_02447	Prat.g_01066
OG0000609	Syar.g_02470	Prat.g_01065
OG0000610	Syar.g_01917	Prat.g_01059
OG0000611	Syar.g_01914	Prat.g_01056
OG0000612	Syar.g_01913	Prat.g_01055
OG0000613	Syar.g_00712	Prat.g_00747
OG0000614	Syar.g_02012, Syar.g_01344	Prat.g_00767
OG0000615	Syar.g_02603	Prat.g_00777
OG0000616	Syar.g_00454	Prat.g_01882
OG0000617	Syar.g_01576	Prat.g_00797
OG0000618	Syar.g_01575	Prat.g_00798
OG0000619	Syar.g_01574	Prat.g_00799
OG0000620	Syar.g_01569	Prat.g_00802
OG0000621	Syar.g_01568	Prat.g_00803
OG0000622	Syar.g_01566	Prat.g_00804
OG0000623	Syar.g_01565	Prat.g_00805
OG0000624	Syar.g_01564	Prat.g_00807
OG0000625	Syar.g_01563	Prat.g_00808
OG0000626	Syar.g_01562	Prat.g_00809
OG0000627	Syar.g_01868	Prat.g_00811
OG0000628	Syar.g_01869	Prat.g_00812
OG0000629	Syar.g_01872	Prat.g_00813
OG0000630	Syar.g_02586	Prat.g_00816
OG0000631	Syar.g_02579	Prat.g_00865
OG0000632	Syar.g_02578	Prat.g_00866
OG0000633	Syar.g_02576	Prat.g_00867
OG0000634	Syar.g_02635	Prat.g_01041
OG0000635	Syar.g_02636	Prat.g_01040
OG0000636	Syar.g_02638	Prat.g_01038
OG0000637	Syar.g_02640	Prat.g_01036
OG0000638	Syar.g_02641	Prat.g_01035
OG0000639	Syar.g_02642	Prat.g_01034
OG0000640	Syar.g_02643	Prat.g_01033
OG0000641	Syar.g_02648	Prat.g_01029
OG0000642	Syar.g_02649	Prat.g_01028
OG0000643	Syar.g_02650	Prat.g_01027
OG0000644	Syar.g_02651	Prat.g_01026
OG0000645	Syar.g_02652	Prat.g_01025
OG0000646	Syar.g_02655	Prat.g_01023
OG0000647	Syar.g_02657	Prat.g_01021
OG0000648	Syar.g_02659	Prat.g_01019
OG0000649	Syar.g_02660	Prat.g_01018
OG0000650	Syar.g_02661	Prat.g_01017
OG0000651	Syar.g_02662	Prat.g_01016
OG0000652	Syar.g_02663	Prat.g_01015
OG0000653	Syar.g_02665	Prat.g_01013
OG0000654	Syar.g_02666	Prat.g_01012
OG0000655	Syar.g_02667	Prat.g_01011
OG0000656	Syar.g_02479	Prat.g_01008
OG0000657	Syar.g_01812	Prat.g_01002
OG0000658	Syar.g_01815	Prat.g_01001
OG0000659	Syar.g_01816	Prat.g_01000
OG0000660	Syar.g_01820	Prat.g_00996
OG0000661	Syar.g_03175, Syar.g_01822	Prat.g_00994
OG0000662	Syar.g_01829	Prat.g_00992
OG0000663	Syar.g_01832	Prat.g_00990
OG0000664	Syar.g_01837	Prat.g_00989
OG0000665	Syar.g_02774	Prat.g_00983
OG0000666	Syar.g_01241	Prat.g_00982
OG0000667	Syar.g_02346	Prat.g_00978
OG0000668	Syar.g_01802	Prat.g_00694
OG0000669	Syar.g_01627	Prat.g_00705
OG0000670	Syar.g_01624	Prat.g_00708
OG0000671	Syar.g_01622	Prat.g_00710
OG0000672	Syar.g_01619	Prat.g_00713
OG0000673	Syar.g_01615	Prat.g_00717
OG0000674	Syar.g_01613	Prat.g_00719
OG0000675	Syar.g_01612	Prat.g_00720
OG0000676	Syar.g_01608	Prat.g_00722
OG0000677	Syar.g_01607	Prat.g_00723
OG0000678	Syar.g_02037	Prat.g_00725
OG0000679	Syar.g_02606	Prat.g_00730
OG0000680	Syar.g_02607	Prat.g_00731
OG0000681	Syar.g_02610	Prat.g_00734
OG0000682	Syar.g_02611	Prat.g_00735
OG0000683	Syar.g_02612	Prat.g_00736
OG0000684	Syar.g_02615	Prat.g_00738
OG0000685	Syar.g_02617	Prat.g_00740
OG0000686	Syar.g_02618	Prat.g_00741
OG0000687	Syar.g_02619	Prat.g_00742
OG0000688	Syar.g_02624	Prat.g_01051
OG0000689	Syar.g_02626	Prat.g_01050
OG0000690	Syar.g_02627	Prat.g_01049
OG0000691	Syar.g_02628	Prat.g_01048
OG0000692	Syar.g_02629	Prat.g_01046
OG0000693	Syar.g_02631	Prat.g_01045
OG0000694	Syar.g_02632	Prat.g_01044
OG0000695	Syar.g_02573	Prat.g_00869
OG0000696	Syar.g_02572	Prat.g_00870
OG0000697	Syar.g_02570	Prat.g_00871
OG0000698	Syar.g_02567	Prat.g_00874
OG0000699	Syar.g_02566	Prat.g_00876
OG0000700	Syar.g_02565	Prat.g_00877
OG0000701	Syar.g_02564	Prat.g_00878
OG0000702	Syar.g_02559	Prat.g_00880
OG0000703	Syar.g_02557	Prat.g_00881
OG0000704	Syar.g_02555	Prat.g_00883
OG0000705	Syar.g_02547	Prat.g_00889
OG0000706	Syar.g_02546	Prat.g_00890
OG0000707	Syar.g_02545	Prat.g_00891
OG0000708	Syar.g_02542	Prat.g_00893
OG0000709	Syar.g_02534	Prat.g_00897
OG0000710	Syar.g_02528	Prat.g_00900
OG0000711	Syar.g_02499	Prat.g_00916
OG0000712	Syar.g_02497	Prat.g_00917
OG0000713	Syar.g_02496	Prat.g_00918
OG0000714	Syar.g_02494	Prat.g_00919
OG0000715	Syar.g_02492	Prat.g_00921
OG0000716	Syar.g_02488	Prat.g_00923
OG0000717	Syar.g_02487	Prat.g_00924
OG0000718	Syar.g_02483	Prat.g_00929
OG0000719	Syar.g_01804	Prat.g_00931
OG0000720	Syar.g_01790	Prat.g_00942
OG0000721	Syar.g_01788	Prat.g_00946
OG0000722	Syar.g_01787	Prat.g_00947
OG0000723	Syar.g_01560	Prat.g_00951
OG0000724	Syar.g_01367, Syar.g_02120	Prat.g_00960
OG0000725	Syar.g_01934	Prat.g_00966
OG0000726	Syar.g_01935	Prat.g_00967
OG0000727	Syar.g_01936	Prat.g_00968
OG0000728	Syar.g_01938	Prat.g_00970
OG0000729	Syar.g_00593	Prat.g_01214
OG0000730	Syar.g_01115	Prat.g_01199
OG0000731	Syar.g_01127	Prat.g_00354
OG0000732	Syar.g_00522	Prat.g_01831
OG0000733	Syar.g_02234	Prat.g_01560
OG0000734	Syar.g_03128	Prat.g_01171
OG0000735	Syar.g_01522	Prat.g_01169
OG0000736	Syar.g_01523	Prat.g_01168
OG0000737	Syar.g_01524	Prat.g_01167
OG0000738	Syar.g_01530	Prat.g_01163
OG0000739	Syar.g_01531	Prat.g_01162
OG0000740	Syar.g_01532	Prat.g_01161
OG0000741	Syar.g_01535	Prat.g_01159
OG0000742	Syar.g_01538	Prat.g_01157
OG0000743	Syar.g_01541	Prat.g_01155
OG0000744	Syar.g_01542	Prat.g_01154
OG0000745	Syar.g_01545	Prat.g_01153
OG0000746	Syar.g_01549	Prat.g_01151
OG0000747	Syar.g_01551	Prat.g_01150
OG0000748	Syar.g_01945	Prat.g_01146
OG0000749	Syar.g_01946	Prat.g_01145
OG0000750	Syar.g_01947	Prat.g_01144
OG0000751	Syar.g_01952	Prat.g_01141
OG0000752	Syar.g_01954	Prat.g_01139
OG0000753	Syar.g_01957	Prat.g_01136
OG0000754	Syar.g_01963	Prat.g_01134
OG0000755	Syar.g_01974	Prat.g_01128
OG0000756	Syar.g_01975	Prat.g_01127
OG0000757	Syar.g_01984	Prat.g_01121
OG0000758	Syar.g_01985	Prat.g_01120
OG0000759	Syar.g_01986	Prat.g_01119
OG0000760	Syar.g_01987	Prat.g_01118
OG0000761	Syar.g_01988	Prat.g_01117
OG0000762	Syar.g_01992	Prat.g_01116
OG0000763	Syar.g_01699	Prat.g_01114
OG0000764	Syar.g_01700	Prat.g_01113
OG0000765	Syar.g_01718	Prat.g_01104
OG0000766	Syar.g_01719	Prat.g_01103
OG0000767	Syar.g_01721	Prat.g_01101
OG0000768	Syar.g_01722	Prat.g_01100
OG0000769	Syar.g_01724	Prat.g_01098
OG0000770	Syar.g_01727	Prat.g_00594
OG0000771	Syar.g_01373	Prat.g_01509
OG0000772	Syar.g_00746	Prat.g_00626
OG0000773	Syar.g_02694	Prat.g_01240
OG0000774	Syar.g_02771	Prat.g_01242
OG0000775	Syar.g_02773	Prat.g_01244
OG0000776	Syar.g_01755	Prat.g_01245
OG0000777	Syar.g_01754	Prat.g_01246
OG0000778	Syar.g_01753	Prat.g_01247
OG0000779	Syar.g_02779	Prat.g_01251
OG0000780	Syar.g_02781	Prat.g_01252
OG0000781	Syar.g_02785	Prat.g_01255
OG0000782	Syar.g_02786	Prat.g_01256
OG0000783	Syar.g_02787	Prat.g_01257
OG0000784	Syar.g_02788	Prat.g_01258
OG0000785	Syar.g_02791	Prat.g_01260
OG0000786	Syar.g_02795	Prat.g_01263
OG0000787	Syar.g_02796	Prat.g_01264
OG0000788	Syar.g_02331	Prat.g_01471
OG0000789	Syar.g_02040	Prat.g_01455
OG0000790	Syar.g_01456	Prat.g_01296
OG0000791	Syar.g_01454	Prat.g_01298
OG0000792	Syar.g_01453	Prat.g_01299
OG0000793	Syar.g_01243	Prat.g_01302
OG0000794	Syar.g_01242	Prat.g_01303
OG0000795	Syar.g_01240	Prat.g_01304
OG0000796	Syar.g_01236	Prat.g_01308
OG0000797	Syar.g_01235	Prat.g_01309
OG0000799	Syar.g_02844	Prat.g_01333
OG0000800	Syar.g_02843	Prat.g_01334
OG0000801	Syar.g_02842	Prat.g_01335
OG0000802	Syar.g_02825	Prat.g_01337
OG0000803	Syar.g_02822	Prat.g_01339
OG0000804	Syar.g_02819	Prat.g_01340
OG0000805	Syar.g_02817	Prat.g_01342
OG0000806	Syar.g_02815	Prat.g_01344
OG0000807	Syar.g_02814	Prat.g_01345
OG0000808	Syar.g_02813	Prat.g_01346
OG0000809	Syar.g_02811	Prat.g_01350
OG0000810	Syar.g_02810	Prat.g_01351
OG0000811	Syar.g_02805	Prat.g_01356
OG0000812	Syar.g_02803	Prat.g_01358
OG0000813	Syar.g_02802	Prat.g_01359
OG0000814	Syar.g_02800	Prat.g_01361
OG0000815	Syar.g_02799	Prat.g_01362
OG0000816	Syar.g_02797	Prat.g_01364
OG0000817	Syar.g_02861	Prat.g_01365
OG0000818	Syar.g_01418	Prat.g_01370
OG0000819	Syar.g_01417	Prat.g_01371
OG0000820	Syar.g_01416	Prat.g_01372
OG0000821	Syar.g_01410	Prat.g_01378
OG0000822	Syar.g_01408	Prat.g_01379
OG0000823	Syar.g_00017, Syar.g_01407	Prat.g_01380
OG0000824	Syar.g_01402	Prat.g_01383
OG0000825	Syar.g_01401	Prat.g_01384
OG0000826	Syar.g_01400	Prat.g_01385
OG0000827	Syar.g_01399	Prat.g_01386
OG0000828	Syar.g_01396	Prat.g_01389
OG0000829	Syar.g_01395	Prat.g_01390
OG0000830	Syar.g_01394	Prat.g_01391
OG0000831	Syar.g_01391	Prat.g_01393
OG0000832	Syar.g_01213	Prat.g_01405
OG0000833	Syar.g_02877	Prat.g_01414
OG0000834	Syar.g_02878	Prat.g_01415
OG0000835	Syar.g_02879	Prat.g_01416
OG0000836	Syar.g_02881	Prat.g_01417
OG0000837	Syar.g_02882	Prat.g_01418
OG0000838	Syar.g_02886	Prat.g_01421
OG0000839	Syar.g_02887	Prat.g_01422
OG0000840	Syar.g_02888	Prat.g_01423
OG0000841	Syar.g_02889	Prat.g_01424
OG0000842	Syar.g_02890	Prat.g_01425
OG0000843	Syar.g_02891	Prat.g_01426
OG0000844	Syar.g_02893	Prat.g_01427
OG0000845	Syar.g_02894	Prat.g_01428
OG0000846	Syar.g_02895	Prat.g_01429
OG0000847	Syar.g_02896	Prat.g_01430
OG0000848	Syar.g_02898	Prat.g_01431
OG0000849	Syar.g_02899	Prat.g_01432
OG0000850	Syar.g_02902	Prat.g_01434
OG0000851	Syar.g_02905	Prat.g_01435
OG0000852	Syar.g_02906	Prat.g_01436
OG0000853	Syar.g_02910	Prat.g_01441
OG0000854	Syar.g_02912	Prat.g_01443
OG0000855	Syar.g_02913	Prat.g_01444
OG0000856	Syar.g_02243	Prat.g_01457
OG0000857	Syar.g_02656	Prat.g_01022
OG0000858	Syar.g_02920	Prat.g_01585
OG0000859	Syar.g_02921	Prat.g_01586
OG0000860	Syar.g_02931	Prat.g_01594
OG0000861	Syar.g_02932	Prat.g_01595
OG0000862	Syar.g_02942	Prat.g_01596
OG0000863	Syar.g_02944	Prat.g_01598
OG0000864	Syar.g_02945	Prat.g_01599
OG0000865	Syar.g_02946	Prat.g_01600
OG0000866	Syar.g_02947	Prat.g_01601
OG0000867	Syar.g_02948	Prat.g_01602
OG0000868	Syar.g_02950	Prat.g_01603
OG0000869	Syar.g_02955	Prat.g_01606
OG0000870	Syar.g_02960	Prat.g_01611
OG0000871	Syar.g_02961	Prat.g_01612
OG0000872	Syar.g_02967	Prat.g_01613
OG0000873	Syar.g_02970	Prat.g_01616
OG0000874	Syar.g_02974	Prat.g_01619
OG0000875	Syar.g_02975	Prat.g_01621
OG0000876	Syar.g_01828	Prat.g_01622
OG0000877	Syar.g_02977	Prat.g_01624
OG0000878	Syar.g_02978	Prat.g_01625
OG0000879	Syar.g_02979	Prat.g_01626
OG0000880	Syar.g_02980	Prat.g_01627
OG0000881	Syar.g_02984	Prat.g_01631
OG0000882	Syar.g_02989	Prat.g_01636
OG0000883	Syar.g_02992	Prat.g_01639
OG0000884	Syar.g_02994	Prat.g_01641
OG0000885	Syar.g_02995	Prat.g_01642
OG0000886	Syar.g_02996	Prat.g_01643
OG0000887	Syar.g_02998	Prat.g_01644
OG0000888	Syar.g_03000	Prat.g_01646
OG0000889	Syar.g_03002	Prat.g_01648
OG0000890	Syar.g_03005	Prat.g_01649
OG0000891	Syar.g_03006	Prat.g_01650
OG0000892	Syar.g_03008	Prat.g_01652
OG0000893	Syar.g_00150	Prat.g_01655
OG0000894	Syar.g_00145	Prat.g_01658
OG0000895	Syar.g_00141	Prat.g_01662
OG0000896	Syar.g_00140	Prat.g_01663
OG0000897	Syar.g_00138	Prat.g_01665
OG0000898	Syar.g_00137	Prat.g_01666
OG0000899	Syar.g_00136	Prat.g_01667
OG0000900	Syar.g_00135	Prat.g_01668
OG0000901	Syar.g_00130	Prat.g_01671
OG0000902	Syar.g_01013	Prat.g_01673
OG0000903	Syar.g_01026	Prat.g_01677
OG0000904	Syar.g_01021	Prat.g_01682
OG0000905	Syar.g_01018	Prat.g_01675
OG0000906	Syar.g_01015	Prat.g_01674
OG0000907	Syar.g_01028	Prat.g_01684
OG0000908	Syar.g_01031	Prat.g_01687
OG0000909	Syar.g_01032	Prat.g_01688
OG0000910	Syar.g_01033	Prat.g_01689
OG0000911	Syar.g_01035	Prat.g_01691
OG0000912	Syar.g_01036	Prat.g_01692
OG0000913	Syar.g_01037	Prat.g_01693
OG0000914	Syar.g_01038	Prat.g_01694
OG0000915	Syar.g_01040	Prat.g_01695
OG0000916	Syar.g_01041	Prat.g_01696
OG0000917	Syar.g_01042	Prat.g_01697
OG0000918	Syar.g_01043	Prat.g_01698
OG0000919	Syar.g_01044	Prat.g_01699
OG0000920	Syar.g_01045	Prat.g_01700
OG0000921	Syar.g_01046	Prat.g_01701
OG0000922	Syar.g_01047	Prat.g_01702
OG0000923	Syar.g_01051	Prat.g_01706
OG0000924	Syar.g_01052	Prat.g_01707
OG0000925	Syar.g_01053	Prat.g_01708
OG0000926	Syar.g_01054	Prat.g_01709
OG0000927	Syar.g_01056	Prat.g_01711
OG0000928	Syar.g_01057	Prat.g_01712
OG0000929	Syar.g_01058	Prat.g_01713
OG0000930	Syar.g_01059	Prat.g_01714
OG0000931	Syar.g_01060	Prat.g_01715
OG0000932	Syar.g_01061	Prat.g_01327
OG0000933	Syar.g_01066	Prat.g_01719
OG0000934	Syar.g_01068	Prat.g_01721
OG0000935	Syar.g_01069	Prat.g_01722
OG0000936	Syar.g_01070	Prat.g_01723
OG0000937	Syar.g_01071	Prat.g_01724
OG0000938	Syar.g_01074	Prat.g_01727
OG0000939	Syar.g_01075	Prat.g_01728
OG0000940	Syar.g_01081	Prat.g_01735
OG0000941	Syar.g_01083	Prat.g_01737
OG0000942	Syar.g_01085	Prat.g_01739
OG0000943	Syar.g_01086	Prat.g_01740
OG0000944	Syar.g_01088	Prat.g_01742
OG0000945	Syar.g_01089	Prat.g_01744
OG0000946	Syar.g_01095	Prat.g_01748
OG0000947	Syar.g_01098	Prat.g_01750
OG0000948	Syar.g_01099	Prat.g_01751
OG0000949	Syar.g_00283	Prat.g_01754
OG0000950	Syar.g_00661	Prat.g_01760
OG0000951	Syar.g_00656	Prat.g_01764
OG0000952	Syar.g_00651	Prat.g_01768
OG0000953	Syar.g_00248	Prat.g_01772
OG0000954	Syar.g_00258	Prat.g_01777
OG0000955	Syar.g_00259	Prat.g_01778
OG0000956	Syar.g_00261	Prat.g_01780
OG0000957	Syar.g_00610	Prat.g_01786
OG0000958	Syar.g_00609	Prat.g_01787
OG0000959	Syar.g_00605	Prat.g_01791
OG0000960	Syar.g_00604	Prat.g_01792
OG0000961	Syar.g_00094	Prat.g_01795
OG0000962	Syar.g_00594	Prat.g_01797
OG0000963	Syar.g_00590	Prat.g_01801
OG0000964	Syar.g_00589	Prat.g_01802
OG0000965	Syar.g_00588	Prat.g_01803
OG0000966	Syar.g_00549	Prat.g_01809
OG0000967	Syar.g_00545	Prat.g_01813
OG0000968	Syar.g_00542	Prat.g_01815
OG0000969	Syar.g_00540	Prat.g_01816
OG0000970	Syar.g_00539	Prat.g_01817
OG0000971	Syar.g_00537	Prat.g_01818
OG0000972	Syar.g_00536	Prat.g_01819
OG0000973	Syar.g_00535	Prat.g_01820
OG0000974	Syar.g_00534	Prat.g_01821
OG0000975	Syar.g_00533	Prat.g_01822
OG0000976	Syar.g_00532	Prat.g_01823
OG0000977	Syar.g_00530	Prat.g_01824
OG0000978	Syar.g_00529	Prat.g_01825
OG0000979	Syar.g_00526	Prat.g_01828
OG0000980	Syar.g_00523	Prat.g_01830
OG0000981	Syar.g_00520	Prat.g_01833
OG0000982	Syar.g_00331	Prat.g_01835
OG0000983	Syar.g_00332	Prat.g_01836
OG0000984	Syar.g_00333	Prat.g_01837
OG0000985	Syar.g_00337	Prat.g_01840
OG0000986	Syar.g_00344	Prat.g_01842
OG0000987	Syar.g_00346	Prat.g_01843
OG0000988	Syar.g_00352	Prat.g_01846
OG0000989	Syar.g_00377	Prat.g_01850
OG0000990	Syar.g_00697	Prat.g_01856
OG0000991	Syar.g_00700	Prat.g_01857
OG0000992	Syar.g_00704	Prat.g_01860
OG0000993	Syar.g_00705	Prat.g_01861
OG0000994	Syar.g_00708	Prat.g_01862
OG0000995	Syar.g_03212, Syar.g_00624	Prat.g_01866
OG0000996	Syar.g_00861	Prat.g_01867
OG0000997	Syar.g_00437	Prat.g_01869
OG0000998	Syar.g_00439	Prat.g_01871
OG0000999	Syar.g_00440	Prat.g_01872
OG0001000	Syar.g_00955, Syar.g_00444	Prat.g_01875
OG0001001	Syar.g_00450	Prat.g_01879
OG0001002	Syar.g_00457	Prat.g_01884
OG0001003	Syar.g_00459	Prat.g_01885
OG0001004	Syar.g_00460	Prat.g_01886
OG0001005	Syar.g_00461	Prat.g_01887
OG0001006	Syar.g_00468	Prat.g_01891
OG0001007	Syar.g_00470	Prat.g_01893
OG0001008	Syar.g_01178, Syar.g_03274	Prat.g_00397
OG0001009	Syar.g_00500	Prat.g_00028
OG0001010	Syar.g_00501	Prat.g_00029
OG0001011	Syar.g_00503	Prat.g_00031
OG0001013	Syar.g_00906	Prat.g_00053
OG0001014	Syar.g_00914	Prat.g_00056
OG0001015	Syar.g_00915	Prat.g_00057
OG0001017	Syar.g_03050	Prat.g_00074
OG0001018	Syar.g_03052	Prat.g_00076
OG0001019	Syar.g_03086	Prat.g_00087
OG0001020	Syar.g_03092	Prat.g_00088
OG0001021	Syar.g_03098	Prat.g_00089
OG0001022	Syar.g_03102	Prat.g_00091
OG0001023	Syar.g_03103	Prat.g_00092
OG0001024	Syar.g_02276	Prat.g_00095
OG0001025	Syar.g_03115	Prat.g_00102
OG0001026	Syar.g_03131	Prat.g_00110
OG0001027	Syar.g_00031	Prat.g_00111
OG0001028	Syar.g_00034	Prat.g_00113
OG0001029	Syar.g_00036	Prat.g_00114
OG0001030	Syar.g_00058	Prat.g_00130
OG0001031	Syar.g_00129	Prat.g_00188
OG0001032	Syar.g_01011	Prat.g_00189
OG0001033	Syar.g_00962	Prat.g_00210
OG0001034	Syar.g_03022	Prat.g_00241
OG0001035	Syar.g_00171	Prat.g_00261
OG0001036	Syar.g_00193	Prat.g_00266
OG0001037	Syar.g_00195	Prat.g_00267
OG0001038	Syar.g_00223	Prat.g_00285
OG0001039	Syar.g_00226	Prat.g_00288
OG0001040	Syar.g_00229	Prat.g_00291
OG0001041	Syar.g_00234	Prat.g_00295
OG0001042	Syar.g_00831	Prat.g_00312
OG0001043	Syar.g_00826	Prat.g_00313
OG0001044	Syar.g_01117	Prat.g_00347
OG0001045	Syar.g_01130	Prat.g_00356
OG0001046	Syar.g_02514	Prat.g_01469
OG0001047	Syar.g_01180	Prat.g_00399
OG0001048	Syar.g_01181	Prat.g_00400
OG0001049	Syar.g_02872	Prat.g_00403
OG0001050	Syar.g_02871	Prat.g_00404
OG0001051	Syar.g_02870	Prat.g_00405
OG0001052	Syar.g_01269	Prat.g_00430
OG0001053	Syar.g_01472	Prat.g_00443
OG0001054	Syar.g_01492	Prat.g_00459
OG0001055	Syar.g_01513	Prat.g_00480
OG0001056	Syar.g_02349	Prat.g_00498
OG0001057	Syar.g_02341	Prat.g_00502
OG0001058	Syar.g_02324	Prat.g_00510
OG0001059	Syar.g_00422	Prat.g_00515
OG0001060	Syar.g_02315	Prat.g_00522
OG0001061	Syar.g_02297	Prat.g_00538
OG0001062	Syar.g_02294	Prat.g_00540
OG0001063	Syar.g_02209	Prat.g_00542
OG0001064	Syar.g_02208	Prat.g_00543
OG0001065	Syar.g_02207	Prat.g_00544
OG0001066	Syar.g_02206	Prat.g_00545
OG0001067	Syar.g_02205	Prat.g_00546
OG0001068	Syar.g_02204	Prat.g_00547
OG0001069	Syar.g_02203	Prat.g_00548
OG0001070	Syar.g_02200	Prat.g_00550
OG0001071	Syar.g_02199	Prat.g_00551
OG0001072	Syar.g_02195	Prat.g_00552
OG0001073	Syar.g_02182	Prat.g_00566
OG0001074	Syar.g_02031	Prat.g_00579
OG0001075	Syar.g_02215	Prat.g_00580
OG0001076	Syar.g_02253	Prat.g_00587
OG0001077	Syar.g_02240	Prat.g_00592
OG0001078	Syar.g_02419	Prat.g_01089
OG0001079	Syar.g_02431	Prat.g_01077
OG0001080	Syar.g_02442	Prat.g_01071
OG0001081	Syar.g_02444	Prat.g_01069
OG0001082	Syar.g_02445	Prat.g_01068
OG0001083	Syar.g_02473	Prat.g_01063
OG0001084	Syar.g_02474	Prat.g_01062
OG0001085	Syar.g_01688	Prat.g_00744
OG0001086	Syar.g_01686	Prat.g_00745
OG0001087	Syar.g_02347	Prat.g_00762
OG0001088	Syar.g_00431	Prat.g_00763
OG0001089	Syar.g_01942	Prat.g_00774
OG0001090	Syar.g_01582	Prat.g_00789
OG0001091	Syar.g_01580	Prat.g_00791
OG0001092	Syar.g_01578	Prat.g_00792
OG0001093	Syar.g_01572	Prat.g_00800
OG0001094	Syar.g_02633	Prat.g_01043
OG0001095	Syar.g_02653	Prat.g_01024
OG0001096	Syar.g_02476	Prat.g_01010
OG0001097	Syar.g_01823	Prat.g_00993
OG0001098	Syar.g_01672	Prat.g_00974
OG0001099	Syar.g_00035	Prat.g_00699
OG0001100	Syar.g_01625	Prat.g_00707
OG0001101	Syar.g_01623	Prat.g_00709
OG0001102	Syar.g_01620	Prat.g_00712
OG0001103	Syar.g_01618	Prat.g_00715
OG0001104	Syar.g_02616	Prat.g_00739
OG0001105	Syar.g_02620	Prat.g_00743
OG0001106	Syar.g_02553	Prat.g_00884
OG0001107	Syar.g_02541	Prat.g_00894
OG0001109	Syar.g_02529	Prat.g_00899
OG0001110	Syar.g_02527	Prat.g_00901
OG0001111	Syar.g_02525	Prat.g_00902
OG0001112	Syar.g_02523	Prat.g_00903
OG0001113	Syar.g_02522	Prat.g_00904
OG0001114	Syar.g_02521	Prat.g_00905
OG0001115	Syar.g_02519	Prat.g_00907
OG0001116	Syar.g_02517	Prat.g_00908
OG0001117	Syar.g_02516	Prat.g_00909
OG0001118	Syar.g_02515	Prat.g_00910
OG0001119	Syar.g_02513	Prat.g_00911
OG0001120	Syar.g_02507	Prat.g_00913
OG0001122	Syar.g_01803	Prat.g_00932
OG0001123	Syar.g_01796	Prat.g_00937
OG0001124	Syar.g_01793	Prat.g_00939
OG0001125	Syar.g_01791	Prat.g_00941
OG0001126	Syar.g_01375	Prat.g_00955
OG0001127	Syar.g_01374	Prat.g_00956
OG0001128	Syar.g_01371	Prat.g_00957
OG0001129	Syar.g_01369	Prat.g_00958
OG0001130	Syar.g_01368	Prat.g_00959
OG0001131	Syar.g_02448	Prat.g_01204
OG0001132	Syar.g_00684	Prat.g_01479
OG0001133	Syar.g_02249	Prat.g_01211
OG0001134	Syar.g_02235	Prat.g_01495, Prat.g_01561
OG0001135	Syar.g_02232	Prat.g_01557
OG0001136	Syar.g_01536	Prat.g_01158
OG0001137	Syar.g_01944	Prat.g_01147
OG0001138	Syar.g_01977	Prat.g_01126
OG0001139	Syar.g_01980	Prat.g_01124
OG0001141	Syar.g_01982	Prat.g_01123
