Orthogroup	Syar	Prbn
OG0000537	Syar.g_01483	Prbn.g_00622
OG0000538	Syar.g_01496	Prbn.g_00613
OG0000539	Syar.g_01497	Prbn.g_00612
OG0000540	Syar.g_01498	Prbn.g_00611
OG0000541	Syar.g_01499	Prbn.g_00610
OG0000542	Syar.g_01502	Prbn.g_00609
OG0000543	Syar.g_01504	Prbn.g_00607
OG0000544	Syar.g_01505	Prbn.g_00606
OG0000545	Syar.g_01507	Prbn.g_00604
OG0000546	Syar.g_01509	Prbn.g_00601
OG0000547	Syar.g_01511	Prbn.g_00599
OG0000548	Syar.g_01512	Prbn.g_00598
OG0000549	Syar.g_02693	Prbn.g_00596
OG0000550	Syar.g_02689	Prbn.g_00592
OG0000551	Syar.g_02684	Prbn.g_00589
OG0000552	Syar.g_02683	Prbn.g_00588
OG0000553	Syar.g_02679	Prbn.g_00587
OG0000554	Syar.g_02352	Prbn.g_00582
OG0000555	Syar.g_02336	Prbn.g_00574
OG0000556	Syar.g_02332	Prbn.g_00572
OG0000557	Syar.g_02328	Prbn.g_00571
OG0000558	Syar.g_02326	Prbn.g_00569
OG0000559	Syar.g_02322	Prbn.g_00565
OG0000560	Syar.g_02320	Prbn.g_00562
OG0000561	Syar.g_02319	Prbn.g_00561
OG0000562	Syar.g_02318	Prbn.g_00560
OG0000563	Syar.g_02317	Prbn.g_00559
OG0000564	Syar.g_02316	Prbn.g_00558
OG0000565	Syar.g_02312	Prbn.g_00556
OG0000566	Syar.g_02308	Prbn.g_00552
OG0000567	Syar.g_02304	Prbn.g_00548
OG0000568	Syar.g_02302	Prbn.g_00547
OG0000569	Syar.g_02301	Prbn.g_00546
OG0000570	Syar.g_02300	Prbn.g_00545
OG0000571	Syar.g_02298	Prbn.g_00543
OG0000572	Syar.g_02201	Prbn.g_00529
OG0000573	Syar.g_02191	Prbn.g_00523
OG0000574	Syar.g_02190	Prbn.g_00522
OG0000575	Syar.g_03180	Prbn.g_00518
OG0000576	Syar.g_02187	Prbn.g_00516
OG0000577	Syar.g_02186	Prbn.g_00515
OG0000578	Syar.g_02185	Prbn.g_00514
OG0000579	Syar.g_02184	Prbn.g_00513
OG0000580	Syar.g_02183	Prbn.g_00512
OG0000581	Syar.g_02175	Prbn.g_00509
OG0000582	Syar.g_02131	Prbn.g_00506
OG0000583	Syar.g_02132	Prbn.g_00505
OG0000584	Syar.g_02133	Prbn.g_00504
OG0000585	Syar.g_02170	Prbn.g_00502
OG0000586	Syar.g_02171	Prbn.g_00501
OG0000587	Syar.g_02173	Prbn.g_00500
OG0000588	Syar.g_02275	Prbn.g_00496
OG0000589	Syar.g_02261	Prbn.g_00494
OG0000590	Syar.g_02260	Prbn.g_00493
OG0000591	Syar.g_02246	Prbn.g_00489
OG0000592	Syar.g_02245	Prbn.g_00488
OG0000593	Syar.g_02414	Prbn.g_00423
OG0000594	Syar.g_02415	Prbn.g_00424
OG0000595	Syar.g_02416	Prbn.g_00425
OG0000596	Syar.g_02421	Prbn.g_00429
OG0000597	Syar.g_02424	Prbn.g_00432
OG0000598	Syar.g_02425	Prbn.g_00433
OG0000599	Syar.g_02428	Prbn.g_00436
OG0000600	Syar.g_02429	Prbn.g_00437
OG0000601	Syar.g_02430	Prbn.g_00438
OG0000602	Syar.g_02435	Prbn.g_00440
OG0000603	Syar.g_02436	Prbn.g_00441
OG0000604	Syar.g_02438	Prbn.g_00442
OG0000605	Syar.g_02440	Prbn.g_00443
OG0000606	Syar.g_02443	Prbn.g_00446
OG0000607	Syar.g_02446	Prbn.g_00449
OG0000608	Syar.g_02447	Prbn.g_00450
OG0000609	Syar.g_02470	Prbn.g_00834
OG0000610	Syar.g_01917	Prbn.g_00840
OG0000611	Syar.g_01914	Prbn.g_00843
OG0000612	Syar.g_01913	Prbn.g_00844
OG0000613	Syar.g_00712	Prbn.g_01591
OG0000614	Syar.g_02012, Syar.g_01344	Prbn.g_01570
OG0000615	Syar.g_02603	Prbn.g_01559
OG0000616	Syar.g_00454	Prbn.g_00905
OG0000617	Syar.g_01576	Prbn.g_00860
OG0000618	Syar.g_01575	Prbn.g_00861
OG0000619	Syar.g_01574	Prbn.g_00862
OG0000620	Syar.g_01569	Prbn.g_01947
OG0000621	Syar.g_01568	Prbn.g_01948
OG0000622	Syar.g_01566	Prbn.g_01949
OG0000623	Syar.g_01565	Prbn.g_01950
OG0000624	Syar.g_01564	Prbn.g_01952
OG0000625	Syar.g_01563	Prbn.g_01345
OG0000626	Syar.g_01562	Prbn.g_01346
OG0000627	Syar.g_01868	Prbn.g_01347
OG0000628	Syar.g_01869	Prbn.g_01348
OG0000629	Syar.g_01872	Prbn.g_01349
OG0000630	Syar.g_02586	Prbn.g_01352
OG0000631	Syar.g_02579	Prbn.g_01445
OG0000632	Syar.g_02578	Prbn.g_01444
OG0000633	Syar.g_02576	Prbn.g_01443
OG0000634	Syar.g_02635	Prbn.g_01550
OG0000635	Syar.g_02636	Prbn.g_01549
OG0000636	Syar.g_02638	Prbn.g_01547
OG0000637	Syar.g_02640	Prbn.g_01545
OG0000638	Syar.g_02641	Prbn.g_01544
OG0000639	Syar.g_02642	Prbn.g_01543
OG0000640	Syar.g_02643	Prbn.g_01542
OG0000641	Syar.g_02648	Prbn.g_01538
OG0000642	Syar.g_02649	Prbn.g_01537
OG0000643	Syar.g_02650	Prbn.g_01536
OG0000644	Syar.g_02651	Prbn.g_01535
OG0000645	Syar.g_02652	Prbn.g_01534
OG0000646	Syar.g_02655	Prbn.g_01532
OG0000647	Syar.g_02657	Prbn.g_01530
OG0000648	Syar.g_02659	Prbn.g_01528
OG0000649	Syar.g_02660	Prbn.g_01527
OG0000650	Syar.g_02661	Prbn.g_01526
OG0000651	Syar.g_02662	Prbn.g_01525
OG0000652	Syar.g_02663	Prbn.g_01524
OG0000653	Syar.g_02665	Prbn.g_01522
OG0000654	Syar.g_02666	Prbn.g_01521
OG0000655	Syar.g_02667	Prbn.g_01520
OG0000656	Syar.g_02479	Prbn.g_01517
OG0000657	Syar.g_01812	Prbn.g_01509
OG0000658	Syar.g_01815	Prbn.g_01507
OG0000659	Syar.g_01816	Prbn.g_01506
OG0000660	Syar.g_01820	Prbn.g_01502
OG0000661	Syar.g_03175, Syar.g_01822	Prbn.g_01500
OG0000662	Syar.g_01829	Prbn.g_01498
OG0000663	Syar.g_01832	Prbn.g_01496
OG0000664	Syar.g_01837	Prbn.g_01495
OG0000665	Syar.g_02774	Prbn.g_01489
OG0000666	Syar.g_01241	Prbn.g_01488
OG0000667	Syar.g_02346	Prbn.g_01484
OG0000668	Syar.g_01802	Prbn.g_01930
OG0000669	Syar.g_01627	Prbn.g_01632
OG0000670	Syar.g_01624	Prbn.g_01629
OG0000671	Syar.g_01622	Prbn.g_01626
OG0000672	Syar.g_01619	Prbn.g_01623
OG0000673	Syar.g_01615	Prbn.g_01620
OG0000674	Syar.g_01613	Prbn.g_01618
OG0000675	Syar.g_01612	Prbn.g_01617
OG0000676	Syar.g_01608	Prbn.g_01615
OG0000677	Syar.g_01607	Prbn.g_01614
OG0000678	Syar.g_02037	Prbn.g_01612
OG0000679	Syar.g_02606	Prbn.g_01608
OG0000680	Syar.g_02607	Prbn.g_01607
OG0000681	Syar.g_02610	Prbn.g_01604
OG0000682	Syar.g_02611	Prbn.g_01603
OG0000683	Syar.g_02612	Prbn.g_01602
OG0000684	Syar.g_02615	Prbn.g_01600
OG0000685	Syar.g_02617	Prbn.g_01598
OG0000686	Syar.g_02618	Prbn.g_01597
OG0000687	Syar.g_02619	Prbn.g_01596
OG0000688	Syar.g_02624	Prbn.g_00848
OG0000689	Syar.g_02626	Prbn.g_00849
OG0000690	Syar.g_02627	Prbn.g_00850
OG0000691	Syar.g_02628	Prbn.g_00851
OG0000692	Syar.g_02629	Prbn.g_00853
OG0000693	Syar.g_02631	Prbn.g_00854
OG0000694	Syar.g_02632	Prbn.g_00855
OG0000695	Syar.g_02573	Prbn.g_01441
OG0000696	Syar.g_02572	Prbn.g_01440
OG0000697	Syar.g_02570	Prbn.g_01439
OG0000698	Syar.g_02567	Prbn.g_01436
OG0000699	Syar.g_02566	Prbn.g_01435
OG0000700	Syar.g_02565	Prbn.g_01434
OG0000701	Syar.g_02564	Prbn.g_01433
OG0000702	Syar.g_02559	Prbn.g_01431
OG0000703	Syar.g_02557	Prbn.g_01430
OG0000704	Syar.g_02555	Prbn.g_01428
OG0000705	Syar.g_02547	Prbn.g_01425
OG0000706	Syar.g_02546	Prbn.g_01424
OG0000707	Syar.g_02545	Prbn.g_01423
OG0000708	Syar.g_02542	Prbn.g_01421
OG0000709	Syar.g_02534	Prbn.g_01417
OG0000710	Syar.g_02528	Prbn.g_01414
OG0000711	Syar.g_02499	Prbn.g_01396
OG0000712	Syar.g_02497	Prbn.g_01395
OG0000713	Syar.g_02496	Prbn.g_01394
OG0000714	Syar.g_02494	Prbn.g_01393
OG0000715	Syar.g_02492	Prbn.g_01391
OG0000716	Syar.g_02488	Prbn.g_01389
OG0000717	Syar.g_02487	Prbn.g_01388
OG0000718	Syar.g_02483	Prbn.g_01384
OG0000719	Syar.g_01804	Prbn.g_01382
OG0000720	Syar.g_01790	Prbn.g_01370
OG0000721	Syar.g_01788	Prbn.g_01366
OG0000722	Syar.g_01787	Prbn.g_01365
OG0000723	Syar.g_01560	Prbn.g_01361
OG0000724	Syar.g_01367, Syar.g_02120	Prbn.g_01466
OG0000725	Syar.g_01934	Prbn.g_01472
OG0000726	Syar.g_01935	Prbn.g_01473
OG0000727	Syar.g_01936	Prbn.g_01474
OG0000728	Syar.g_01938	Prbn.g_01476
OG0000729	Syar.g_00593	Prbn.g_01106
OG0000730	Syar.g_01115	Prbn.g_01147
OG0000731	Syar.g_01127	Prbn.g_00111
OG0000732	Syar.g_00522	Prbn.g_00954
OG0000733	Syar.g_02234	Prbn.g_01651
OG0000734	Syar.g_03128	Prbn.g_01173
OG0000735	Syar.g_01522	Prbn.g_01175
OG0000736	Syar.g_01523	Prbn.g_01176
OG0000737	Syar.g_01524	Prbn.g_01177
OG0000738	Syar.g_01530	Prbn.g_01181
OG0000739	Syar.g_01531	Prbn.g_01182
OG0000740	Syar.g_01532	Prbn.g_01183
OG0000741	Syar.g_01535	Prbn.g_01185
OG0000742	Syar.g_01538	Prbn.g_01188
OG0000743	Syar.g_01541	Prbn.g_01190
OG0000744	Syar.g_01542	Prbn.g_01191
OG0000745	Syar.g_01545	Prbn.g_01192
OG0000746	Syar.g_01549	Prbn.g_01194
OG0000747	Syar.g_01551	Prbn.g_01195
OG0000748	Syar.g_01945	Prbn.g_01199
OG0000749	Syar.g_01946	Prbn.g_01200
OG0000750	Syar.g_01947	Prbn.g_01201
OG0000751	Syar.g_01952	Prbn.g_01204
OG0000752	Syar.g_01954	Prbn.g_01206
OG0000753	Syar.g_01957	Prbn.g_01208
OG0000754	Syar.g_01963	Prbn.g_01211
OG0000755	Syar.g_01974	Prbn.g_00390
OG0000756	Syar.g_01975	Prbn.g_00391
OG0000757	Syar.g_01984	Prbn.g_00398
OG0000758	Syar.g_01985	Prbn.g_00399
OG0000759	Syar.g_01986	Prbn.g_00400
OG0000760	Syar.g_01987	Prbn.g_00401
OG0000761	Syar.g_01988	Prbn.g_00402
OG0000762	Syar.g_01992	Prbn.g_00403
OG0000763	Syar.g_01699	Prbn.g_00405
OG0000764	Syar.g_01700	Prbn.g_00406
OG0000765	Syar.g_01718	Prbn.g_00414
OG0000766	Syar.g_01719	Prbn.g_00415
OG0000767	Syar.g_01721	Prbn.g_00417
OG0000768	Syar.g_01722	Prbn.g_00418
OG0000769	Syar.g_01724	Prbn.g_00420
OG0000770	Syar.g_01727	Prbn.g_00483
OG0000771	Syar.g_01373	Prbn.g_00886
OG0000772	Syar.g_00746	Prbn.g_01671
OG0000773	Syar.g_02694	Prbn.g_01093
OG0000774	Syar.g_02771	Prbn.g_01091
OG0000775	Syar.g_02773	Prbn.g_01089
OG0000776	Syar.g_01755	Prbn.g_01088
OG0000777	Syar.g_01754	Prbn.g_01087
OG0000778	Syar.g_01753	Prbn.g_01086
OG0000779	Syar.g_02779	Prbn.g_01082
OG0000780	Syar.g_02781	Prbn.g_01081
OG0000781	Syar.g_02785	Prbn.g_01077
OG0000782	Syar.g_02786	Prbn.g_01076
OG0000783	Syar.g_02787	Prbn.g_01075
OG0000784	Syar.g_02788	Prbn.g_01074
OG0000785	Syar.g_02791	Prbn.g_01072
OG0000786	Syar.g_02795	Prbn.g_01069
OG0000787	Syar.g_02796	Prbn.g_01068
OG0000788	Syar.g_02331	Prbn.g_00615
OG0000789	Syar.g_02040	Prbn.g_00883
OG0000790	Syar.g_01456	Prbn.g_00155
OG0000791	Syar.g_01454	Prbn.g_00157
OG0000792	Syar.g_01453	Prbn.g_00158
OG0000793	Syar.g_01243	Prbn.g_00161
OG0000794	Syar.g_01242	Prbn.g_00162
OG0000795	Syar.g_01240	Prbn.g_00163
OG0000796	Syar.g_01236	Prbn.g_00167
OG0000797	Syar.g_01235	Prbn.g_00168
OG0000798	Syar.g_02701	Prbn.g_01055
OG0000799	Syar.g_02844	Prbn.g_00195
OG0000800	Syar.g_02843	Prbn.g_00196
OG0000801	Syar.g_02842	Prbn.g_00197
OG0000802	Syar.g_02825	Prbn.g_00199
OG0000803	Syar.g_02822	Prbn.g_00201
OG0000804	Syar.g_02819	Prbn.g_00202
OG0000805	Syar.g_02817	Prbn.g_00204
OG0000806	Syar.g_02815	Prbn.g_00206
OG0000807	Syar.g_02814	Prbn.g_00207
OG0000808	Syar.g_02813	Prbn.g_00208
OG0000809	Syar.g_02811	Prbn.g_00210
OG0000810	Syar.g_02810	Prbn.g_00211
OG0000811	Syar.g_02805	Prbn.g_00215
OG0000812	Syar.g_02803	Prbn.g_00217
OG0000813	Syar.g_02802	Prbn.g_00218
OG0000814	Syar.g_02800	Prbn.g_00220
OG0000815	Syar.g_02799	Prbn.g_00221
OG0000816	Syar.g_02797	Prbn.g_00223
OG0000817	Syar.g_02861	Prbn.g_00224
OG0000818	Syar.g_01418	Prbn.g_00229
OG0000819	Syar.g_01417	Prbn.g_00230
OG0000820	Syar.g_01416	Prbn.g_00231
OG0000821	Syar.g_01410	Prbn.g_00235
OG0000822	Syar.g_01408	Prbn.g_00236
OG0000823	Syar.g_00017, Syar.g_01407	Prbn.g_00237
OG0000824	Syar.g_01402	Prbn.g_00240
OG0000825	Syar.g_01401	Prbn.g_00241
OG0000826	Syar.g_01400	Prbn.g_00242
OG0000827	Syar.g_01399	Prbn.g_00243
OG0000828	Syar.g_01396	Prbn.g_00246
OG0000829	Syar.g_01395	Prbn.g_00247
OG0000830	Syar.g_01394	Prbn.g_00248
OG0000831	Syar.g_01391	Prbn.g_00250
OG0000832	Syar.g_01213	Prbn.g_00260
OG0000833	Syar.g_02877	Prbn.g_00269
OG0000834	Syar.g_02878	Prbn.g_00270
OG0000835	Syar.g_02879	Prbn.g_00271
OG0000836	Syar.g_02881	Prbn.g_00272
OG0000837	Syar.g_02882	Prbn.g_00273
OG0000838	Syar.g_02886	Prbn.g_00275
OG0000839	Syar.g_02887	Prbn.g_00276
OG0000840	Syar.g_02888	Prbn.g_00277
OG0000841	Syar.g_02889	Prbn.g_00278
OG0000842	Syar.g_02890	Prbn.g_00279
OG0000843	Syar.g_02891	Prbn.g_00280
OG0000844	Syar.g_02893	Prbn.g_00281
OG0000845	Syar.g_02894	Prbn.g_00282
OG0000846	Syar.g_02895	Prbn.g_00283
OG0000847	Syar.g_02896	Prbn.g_00284
OG0000848	Syar.g_02898	Prbn.g_00285
OG0000849	Syar.g_02899	Prbn.g_00286
OG0000850	Syar.g_02902	Prbn.g_00288
OG0000851	Syar.g_02905	Prbn.g_00289
OG0000852	Syar.g_02906	Prbn.g_00904
OG0000853	Syar.g_02910	Prbn.g_00898
OG0000854	Syar.g_02912	Prbn.g_00896
OG0000855	Syar.g_02913	Prbn.g_00895
OG0000856	Syar.g_02243	Prbn.g_00486
OG0000857	Syar.g_02656	Prbn.g_01531
OG0000858	Syar.g_02920	Prbn.g_01738
OG0000859	Syar.g_02921	Prbn.g_01739
OG0000860	Syar.g_02931	Prbn.g_01747
OG0000861	Syar.g_02932	Prbn.g_01748
OG0000862	Syar.g_02942	Prbn.g_01749
OG0000863	Syar.g_02944	Prbn.g_01751
OG0000864	Syar.g_02945	Prbn.g_01752
OG0000865	Syar.g_02946	Prbn.g_01753
OG0000866	Syar.g_02947	Prbn.g_01754
OG0000867	Syar.g_02948	Prbn.g_01755
OG0000868	Syar.g_02950	Prbn.g_01757
OG0000869	Syar.g_02955	Prbn.g_01760
OG0000870	Syar.g_02960	Prbn.g_01765
OG0000871	Syar.g_02961	Prbn.g_01766
OG0000872	Syar.g_02967	Prbn.g_01767
OG0000873	Syar.g_02970	Prbn.g_01771
OG0000874	Syar.g_02974	Prbn.g_01774
OG0000875	Syar.g_02975	Prbn.g_01775
OG0000876	Syar.g_01828	Prbn.g_01776
OG0000877	Syar.g_02977	Prbn.g_01778
OG0000878	Syar.g_02978	Prbn.g_01779
OG0000879	Syar.g_02979	Prbn.g_01780
OG0000880	Syar.g_02980	Prbn.g_01781
OG0000881	Syar.g_02984	Prbn.g_01785
OG0000882	Syar.g_02989	Prbn.g_01790
OG0000883	Syar.g_02992	Prbn.g_01792
OG0000884	Syar.g_02994	Prbn.g_01794
OG0000885	Syar.g_02995	Prbn.g_01795
OG0000886	Syar.g_02996	Prbn.g_01796
OG0000887	Syar.g_02998	Prbn.g_01797
OG0000888	Syar.g_03000	Prbn.g_01799
OG0000889	Syar.g_03002	Prbn.g_01801
OG0000890	Syar.g_03005	Prbn.g_01802
OG0000891	Syar.g_03006	Prbn.g_01803
OG0000892	Syar.g_03008	Prbn.g_01805
OG0000893	Syar.g_00150	Prbn.g_01809
OG0000894	Syar.g_00145	Prbn.g_01812
OG0000895	Syar.g_00141	Prbn.g_01816
OG0000896	Syar.g_00140	Prbn.g_01817
OG0000897	Syar.g_00138	Prbn.g_01819
OG0000898	Syar.g_00137	Prbn.g_01820
OG0000899	Syar.g_00136	Prbn.g_01821
OG0000900	Syar.g_00135	Prbn.g_01822
OG0000901	Syar.g_00130	Prbn.g_01825
OG0000902	Syar.g_01013	Prbn.g_01827
OG0000903	Syar.g_01026	Prbn.g_01831
OG0000904	Syar.g_01021	Prbn.g_01835
OG0000905	Syar.g_01018	Prbn.g_01829
OG0000906	Syar.g_01015	Prbn.g_01828
OG0000907	Syar.g_01028	Prbn.g_01838
OG0000908	Syar.g_01031	Prbn.g_01841
OG0000909	Syar.g_01032	Prbn.g_01842
OG0000910	Syar.g_01033	Prbn.g_01843
OG0000911	Syar.g_01035	Prbn.g_01845
OG0000912	Syar.g_01036	Prbn.g_01846
OG0000913	Syar.g_01037	Prbn.g_01847
OG0000914	Syar.g_01038	Prbn.g_01848
OG0000915	Syar.g_01040	Prbn.g_01849
OG0000916	Syar.g_01041	Prbn.g_01850
OG0000917	Syar.g_01042	Prbn.g_01851
OG0000918	Syar.g_01043	Prbn.g_01852
OG0000919	Syar.g_01044	Prbn.g_01853
OG0000920	Syar.g_01045	Prbn.g_01854
OG0000921	Syar.g_01046	Prbn.g_01855
OG0000922	Syar.g_01047	Prbn.g_01856
OG0000923	Syar.g_01051	Prbn.g_01860
OG0000924	Syar.g_01052	Prbn.g_01861
OG0000925	Syar.g_01053	Prbn.g_01862
OG0000926	Syar.g_01054	Prbn.g_01863
OG0000927	Syar.g_01056	Prbn.g_01865
OG0000928	Syar.g_01057	Prbn.g_01866
OG0000929	Syar.g_01058	Prbn.g_01867
OG0000930	Syar.g_01059	Prbn.g_01868
OG0000931	Syar.g_01060	Prbn.g_01869
OG0000932	Syar.g_01061	Prbn.g_01870
OG0000933	Syar.g_01066	Prbn.g_01874
OG0000934	Syar.g_01068	Prbn.g_01876
OG0000935	Syar.g_01069	Prbn.g_01877
OG0000936	Syar.g_01070	Prbn.g_01878
OG0000937	Syar.g_01071	Prbn.g_01879
OG0000938	Syar.g_01074	Prbn.g_01882
OG0000939	Syar.g_01075	Prbn.g_01883
OG0000940	Syar.g_01081	Prbn.g_01890
OG0000941	Syar.g_01083	Prbn.g_01892
OG0000942	Syar.g_01085	Prbn.g_01894
OG0000943	Syar.g_01086	Prbn.g_01895
OG0000944	Syar.g_01088	Prbn.g_01897
OG0000945	Syar.g_01089	Prbn.g_01898
OG0000946	Syar.g_01095	Prbn.g_01903
OG0000947	Syar.g_01098	Prbn.g_01905
OG0000948	Syar.g_01099	Prbn.g_01906
OG0000949	Syar.g_00283	Prbn.g_01909
OG0000950	Syar.g_00661	Prbn.g_01916
OG0000951	Syar.g_00656	Prbn.g_01920
OG0000952	Syar.g_00651	Prbn.g_01015
OG0000953	Syar.g_00248	Prbn.g_01011
OG0000954	Syar.g_00258	Prbn.g_01007
OG0000955	Syar.g_00259	Prbn.g_01006
OG0000956	Syar.g_00261	Prbn.g_01004
OG0000957	Syar.g_00610	Prbn.g_00998
OG0000958	Syar.g_00609	Prbn.g_00997
OG0000959	Syar.g_00605	Prbn.g_00993
OG0000960	Syar.g_00604	Prbn.g_00992
OG0000961	Syar.g_00094	Prbn.g_00989
OG0000962	Syar.g_00594	Prbn.g_00987
OG0000963	Syar.g_00590	Prbn.g_00983
OG0000964	Syar.g_00589	Prbn.g_00982
OG0000965	Syar.g_00588	Prbn.g_00981
OG0000966	Syar.g_00549	Prbn.g_00975
OG0000967	Syar.g_00545	Prbn.g_00971
OG0000968	Syar.g_00542	Prbn.g_00969
OG0000969	Syar.g_00540	Prbn.g_00968
OG0000970	Syar.g_00539	Prbn.g_00967
OG0000971	Syar.g_00537	Prbn.g_00966
OG0000972	Syar.g_00536	Prbn.g_00965
OG0000973	Syar.g_00535	Prbn.g_00964
OG0000974	Syar.g_00534	Prbn.g_00963
OG0000975	Syar.g_00533	Prbn.g_00962
OG0000976	Syar.g_00532	Prbn.g_00961
OG0000977	Syar.g_00530	Prbn.g_00960
OG0000978	Syar.g_00529	Prbn.g_00959
OG0000979	Syar.g_00526	Prbn.g_00957
OG0000980	Syar.g_00523	Prbn.g_00955
OG0000981	Syar.g_00520	Prbn.g_00952
OG0000982	Syar.g_00331	Prbn.g_00950
OG0000983	Syar.g_00332	Prbn.g_00949
OG0000984	Syar.g_00333	Prbn.g_00948
OG0000985	Syar.g_00337	Prbn.g_00945
OG0000986	Syar.g_00344	Prbn.g_00943
OG0000987	Syar.g_00346	Prbn.g_00942
OG0000988	Syar.g_00352	Prbn.g_00939
OG0000989	Syar.g_00377	Prbn.g_00935
OG0000990	Syar.g_00697	Prbn.g_00931
OG0000991	Syar.g_00700	Prbn.g_00930
OG0000992	Syar.g_00704	Prbn.g_00927
OG0000993	Syar.g_00705	Prbn.g_00926
OG0000994	Syar.g_00708	Prbn.g_00925
OG0000995	Syar.g_03212, Syar.g_00624	Prbn.g_00921
OG0000996	Syar.g_00861	Prbn.g_00920
OG0000997	Syar.g_00437	Prbn.g_00917
OG0000998	Syar.g_00439	Prbn.g_00915
OG0000999	Syar.g_00440	Prbn.g_00914
OG0001000	Syar.g_00955, Syar.g_00444	Prbn.g_00911
OG0001001	Syar.g_00450	Prbn.g_00908
OG0001002	Syar.g_00457	Prbn.g_00291
OG0001003	Syar.g_00459	Prbn.g_00292
OG0001004	Syar.g_00460	Prbn.g_00293
OG0001005	Syar.g_00461	Prbn.g_00294
OG0001006	Syar.g_00468	Prbn.g_00298
OG0001007	Syar.g_00470	Prbn.g_00300
OG0001008	Syar.g_01178, Syar.g_03274	Prbn.g_00676
OG0001009	Syar.g_00500	Prbn.g_00755
OG0001010	Syar.g_00501	Prbn.g_00754
OG0001011	Syar.g_00503	Prbn.g_00752
OG0001013	Syar.g_00906	Prbn.g_00731
OG0001014	Syar.g_00914	Prbn.g_00728
OG0001015	Syar.g_00915	Prbn.g_00726
OG0001017	Syar.g_03050	Prbn.g_01343
OG0001018	Syar.g_03052	Prbn.g_01341
OG0001019	Syar.g_03086	Prbn.g_01332
OG0001020	Syar.g_03092	Prbn.g_01331
OG0001021	Syar.g_03098	Prbn.g_01330
OG0001022	Syar.g_03102	Prbn.g_01327
OG0001023	Syar.g_03103	Prbn.g_01326
OG0001024	Syar.g_02276	Prbn.g_01322
OG0001025	Syar.g_03115	Prbn.g_01315
OG0001026	Syar.g_03131	Prbn.g_01306
OG0001027	Syar.g_00031	Prbn.g_01305
OG0001028	Syar.g_00034	Prbn.g_01303
OG0001029	Syar.g_00036	Prbn.g_01302
OG0001030	Syar.g_00058	Prbn.g_01286
OG0001031	Syar.g_00129	Prbn.g_00367
OG0001032	Syar.g_01011	Prbn.g_00366
OG0001033	Syar.g_00962	Prbn.g_00345
OG0001034	Syar.g_03022	Prbn.g_00314
OG0001035	Syar.g_00171	Prbn.g_00021
OG0001036	Syar.g_00193	Prbn.g_00025
OG0001037	Syar.g_00195	Prbn.g_00026
OG0001038	Syar.g_00223	Prbn.g_00045
OG0001039	Syar.g_00226	Prbn.g_00048
OG0001040	Syar.g_00229	Prbn.g_00050
OG0001041	Syar.g_00234	Prbn.g_00055
OG0001042	Syar.g_00831	Prbn.g_00072
OG0001043	Syar.g_00826	Prbn.g_00073
OG0001044	Syar.g_01117	Prbn.g_00104
OG0001045	Syar.g_01130	Prbn.g_00113
OG0001046	Syar.g_02514	Prbn.g_01697
OG0001047	Syar.g_01180	Prbn.g_00674
OG0001048	Syar.g_01181	Prbn.g_00673
OG0001049	Syar.g_02872	Prbn.g_00671
OG0001050	Syar.g_02871	Prbn.g_00670
OG0001051	Syar.g_02870	Prbn.g_00669
OG0001052	Syar.g_01269	Prbn.g_00643
OG0001053	Syar.g_01472	Prbn.g_00631
OG0001054	Syar.g_01492	Prbn.g_00616
OG0001055	Syar.g_01513	Prbn.g_00597
OG0001056	Syar.g_02349	Prbn.g_00580
OG0001057	Syar.g_02341	Prbn.g_00575
OG0001058	Syar.g_02324	Prbn.g_00567
OG0001059	Syar.g_00422	Prbn.g_00563
OG0001060	Syar.g_02315	Prbn.g_00557
OG0001061	Syar.g_02297	Prbn.g_00542
OG0001062	Syar.g_02294	Prbn.g_00540
OG0001063	Syar.g_02209	Prbn.g_00538
OG0001064	Syar.g_02208	Prbn.g_00537
OG0001065	Syar.g_02207	Prbn.g_00536
OG0001066	Syar.g_02206	Prbn.g_00535
OG0001067	Syar.g_02205	Prbn.g_00534
OG0001068	Syar.g_02204	Prbn.g_00533
OG0001069	Syar.g_02203	Prbn.g_00532
OG0001070	Syar.g_02200	Prbn.g_00528
OG0001071	Syar.g_02199	Prbn.g_00527
OG0001072	Syar.g_02195	Prbn.g_00525
OG0001073	Syar.g_02182	Prbn.g_00511
OG0001074	Syar.g_02031	Prbn.g_00499
OG0001075	Syar.g_02215	Prbn.g_00498
OG0001076	Syar.g_02253	Prbn.g_00491
OG0001077	Syar.g_02240	Prbn.g_00485
OG0001078	Syar.g_02419	Prbn.g_00427
OG0001079	Syar.g_02431	Prbn.g_00439
OG0001080	Syar.g_02442	Prbn.g_00445
OG0001081	Syar.g_02444	Prbn.g_00447
OG0001082	Syar.g_02445	Prbn.g_00448
OG0001083	Syar.g_02473	Prbn.g_00836
OG0001084	Syar.g_02474	Prbn.g_00837
OG0001085	Syar.g_01688	Prbn.g_01594
OG0001086	Syar.g_01686	Prbn.g_01593
OG0001087	Syar.g_02347	Prbn.g_01575
OG0001088	Syar.g_00431	Prbn.g_01574
OG0001089	Syar.g_01942	Prbn.g_01563
OG0001090	Syar.g_01582	Prbn.g_01553
OG0001091	Syar.g_01580	Prbn.g_00857
OG0001092	Syar.g_01578	Prbn.g_00858
OG0001093	Syar.g_01572	Prbn.g_00863
OG0001094	Syar.g_02633	Prbn.g_00856
