Orthogroup	Prbk	Prbj
OG0000486	Prbk.g_00430	Prbj.g_01418
OG0000487	Prbk.g_00435	Prbj.g_01423
OG0000488	Prbk.g_00439	Prbj.g_01427
OG0000489	Prbk.g_00450	Prbj.g_01438
OG0000490	Prbk.g_00456	Prbj.g_01444
OG0000491	Prbk.g_00457	Prbj.g_01445
OG0000492	Prbk.g_00460	Prbj.g_01448
OG0000493	Prbk.g_00461	Prbj.g_01449
OG0000494	Prbk.g_00462	Prbj.g_01450
OG0000495	Prbk.g_00463	Prbj.g_01451
OG0000496	Prbk.g_00464	Prbj.g_01452
OG0000497	Prbk.g_00465	Prbj.g_01453
OG0000498	Prbk.g_00466	Prbj.g_01454
OG0000499	Prbk.g_00467	Prbj.g_01455
OG0000500	Prbk.g_00468	Prbj.g_01456
OG0000501	Prbk.g_00471	Prbj.g_01459
OG0000502	Prbk.g_00483	Prbj.g_01471
OG0000503	Prbk.g_00871	Prbj.g_00341
OG0000504	Prbk.g_00873	Prbj.g_00339
OG0000505	Prbk.g_00874	Prbj.g_00338
OG0000506	Prbk.g_00876	Prbj.g_00336
OG0000507	Prbk.g_00881	Prbj.g_00331
OG0000508	Prbk.g_00888	Prbj.g_00324
OG0000509	Prbk.g_00890	Prbj.g_00322
OG0000510	Prbk.g_00891	Prbj.g_00321
OG0000511	Prbk.g_00892	Prbj.g_00320
OG0000512	Prbk.g_00894	Prbj.g_00318
OG0000513	Prbk.g_00360	Prbj.g_00068
OG0000514	Prbk.g_00352	Prbj.g_00076
OG0000515	Prbk.g_00351	Prbj.g_00077
OG0000516	Prbk.g_00339	Prbj.g_00089
OG0000517	Prbk.g_00329	Prbj.g_00099
OG0000518	Prbk.g_00317	Prbj.g_00111
OG0000519	Prbk.g_00316	Prbj.g_00112
OG0000520	Prbk.g_00315	Prbj.g_00113
OG0000521	Prbk.g_00301	Prbj.g_01894
OG0000522	Prbk.g_00299	Prbj.g_01892
OG0000523	Prbk.g_00298	Prbj.g_01891
OG0000524	Prbk.g_02088	Prbj.g_00152
OG0000525	Prbk.g_02105	Prbj.g_00136
OG0000526	Prbk.g_02107	Prbj.g_00134
OG0000527	Prbk.g_02111	Prbj.g_00130
OG0000528	Prbk.g_02056	Prbj.g_01635
OG0000529	Prbk.g_02062	Prbj.g_01629
OG0000530	Prbk.g_02065	Prbj.g_01626
OG0000531	Prbk.g_02066	Prbj.g_01625
OG0000532	Prbk.g_02069	Prbj.g_01622
OG0000533	Prbk.g_02071	Prbj.g_01620
OG0000534	Prbk.g_02072	Prbj.g_01619
OG0000535	Prbk.g_02073	Prbj.g_01618
OG0000536	Prbk.g_02074	Prbj.g_01617
OG0000537	Prbk.g_02075	Prbj.g_01616
OG0000538	Prbk.g_01865	Prbj.g_01605
OG0000539	Prbk.g_01041	Prbj.g_02088
OG0000540	Prbk.g_01042	Prbj.g_02089
OG0000541	Prbk.g_01043	Prbj.g_02090
OG0000542	Prbk.g_01046	Prbj.g_02093
OG0000543	Prbk.g_01048	Prbj.g_02095
OG0000544	Prbk.g_01049	Prbj.g_02096
OG0000545	Prbk.g_01050	Prbj.g_02097
OG0000546	Prbk.g_01052	Prbj.g_02099
OG0000547	Prbk.g_01054	Prbj.g_02101
OG0000548	Prbk.g_01055	Prbj.g_02102
OG0000549	Prbk.g_01061	Prbj.g_02108
OG0000550	Prbk.g_01066	Prbj.g_02113
OG0000551	Prbk.g_01070	Prbj.g_02117
OG0000552	Prbk.g_01071	Prbj.g_02118
OG0000553	Prbk.g_01076	Prbj.g_02123
OG0000554	Prbk.g_01081	Prbj.g_02128
OG0000555	Prbk.g_01099	Prbj.g_02146
OG0000556	Prbk.g_02686	Prbj.g_02666
OG0000557	Prbk.g_01898	Prbj.g_01858
OG0000558	Prbk.g_01895	Prbj.g_01861
OG0000559	Prbk.g_01891	Prbj.g_01865
OG0000560	Prbk.g_01888	Prbj.g_01868
OG0000561	Prbk.g_01887	Prbj.g_01869
OG0000562	Prbk.g_01886	Prbj.g_01870
OG0000563	Prbk.g_01885	Prbj.g_01871
OG0000564	Prbk.g_01884	Prbj.g_01872
OG0000565	Prbk.g_01881	Prbj.g_01875
OG0000566	Prbk.g_01877	Prbj.g_01879
OG0000567	Prbk.g_01873	Prbj.g_01883
OG0000568	Prbk.g_01871	Prbj.g_01885
OG0000569	Prbk.g_01104	Prbj.g_01807
OG0000570	Prbk.g_01105	Prbj.g_01806
OG0000571	Prbk.g_01108	Prbj.g_01803
OG0000572	Prbk.g_01124	Prbj.g_01787
OG0000573	Prbk.g_01131	Prbj.g_01780
OG0000574	Prbk.g_01132	Prbj.g_01779
OG0000575	Prbk.g_01141	Prbj.g_01770
OG0000576	Prbk.g_01143	Prbj.g_01768
OG0000577	Prbk.g_01144	Prbj.g_01767
OG0000578	Prbk.g_01145	Prbj.g_01766
OG0000579	Prbk.g_01146	Prbj.g_01765
OG0000580	Prbk.g_01147	Prbj.g_01764
OG0000581	Prbk.g_01151	Prbj.g_01760
OG0000582	Prbk.g_01155	Prbj.g_01756
OG0000583	Prbk.g_01156	Prbj.g_01755
OG0000584	Prbk.g_01157	Prbj.g_01754
OG0000585	Prbk.g_01159	Prbj.g_01752
OG0000586	Prbk.g_01161	Prbj.g_01750
OG0000587	Prbk.g_01163	Prbj.g_01748
OG0000588	Prbk.g_02605	Prbj.g_02547
OG0000589	Prbk.g_02608	Prbj.g_02550
OG0000590	Prbk.g_02609	Prbj.g_02551
OG0000591	Prbk.g_02616	Prbj.g_02558
OG0000592	Prbk.g_02617	Prbj.g_02559
OG0000593	Prbk.g_02627	Prbj.g_02569
OG0000594	Prbk.g_02628	Prbj.g_02570
OG0000595	Prbk.g_02629	Prbj.g_02571
OG0000596	Prbk.g_02634	Prbj.g_02576
OG0000597	Prbk.g_02637	Prbj.g_02579
OG0000598	Prbk.g_02638	Prbj.g_02580
OG0000599	Prbk.g_02648	Prbj.g_02590
OG0000600	Prbk.g_02649	Prbj.g_02591
OG0000601	Prbk.g_02650	Prbj.g_02592
OG0000602	Prbk.g_02654	Prbj.g_02596
OG0000603	Prbk.g_02655	Prbj.g_02597
OG0000604	Prbk.g_02656	Prbj.g_02598
OG0000605	Prbk.g_00740	Prbj.g_00792
OG0000606	Prbk.g_00729	Prbj.g_00803
OG0000607	Prbk.g_00726	Prbj.g_00806
OG0000608	Prbk.g_00725	Prbj.g_00807
OG0000609	Prbk.g_00723	Prbj.g_00809
OG0000610	Prbk.g_00715	Prbj.g_00818
OG0000611	Prbk.g_00712	Prbj.g_00821
OG0000612	Prbk.g_00711	Prbj.g_00822
OG0000613	Prbk.g_00478	Prbj.g_01466
OG0000614	Prbk.g_01802	Prbj.g_00946
OG0000615	Prbk.g_02429	Prbj.g_02373
OG0000616	Prbk.g_02262	Prbj.g_02057
OG0000617	Prbk.g_00613	Prbj.g_02184
OG0000618	Prbk.g_00612	Prbj.g_02185
OG0000619	Prbk.g_00611	Prbj.g_02186
OG0000620	Prbk.g_00607	Prbj.g_02190
OG0000621	Prbk.g_00606	Prbj.g_02191
OG0000622	Prbk.g_00605	Prbj.g_02192
OG0000623	Prbk.g_00604	Prbj.g_02193
OG0000624	Prbk.g_00603	Prbj.g_02194
OG0000625	Prbk.g_00602	Prbj.g_02195
OG0000626	Prbk.g_00601	Prbj.g_02196
OG0000627	Prbk.g_02376	Prbj.g_02320
OG0000628	Prbk.g_02375	Prbj.g_02319
OG0000629	Prbk.g_02372	Prbj.g_02316
OG0000630	Prbk.g_02368	Prbj.g_02312
OG0000631	Prbk.g_02362	Prbj.g_02306
OG0000632	Prbk.g_02361	Prbj.g_02305
OG0000633	Prbk.g_02360	Prbj.g_02304
OG0000634	Prbk.g_02464	Prbj.g_02408
OG0000635	Prbk.g_02465	Prbj.g_02409
OG0000636	Prbk.g_02467	Prbj.g_02411
OG0000637	Prbk.g_02469	Prbj.g_02413
OG0000638	Prbk.g_02470	Prbj.g_02414
OG0000639	Prbk.g_02471	Prbj.g_02415
OG0000640	Prbk.g_02472	Prbj.g_02416
OG0000641	Prbk.g_02476	Prbj.g_02420
OG0000642	Prbk.g_02477	Prbj.g_02421
OG0000643	Prbk.g_02478	Prbj.g_02422
OG0000644	Prbk.g_02479	Prbj.g_02423
OG0000645	Prbk.g_02480	Prbj.g_02424
OG0000646	Prbk.g_02483	Prbj.g_02427
OG0000647	Prbk.g_02486	Prbj.g_02430
OG0000648	Prbk.g_02488	Prbj.g_02432
OG0000649	Prbk.g_02489	Prbj.g_02433
OG0000650	Prbk.g_02490	Prbj.g_02434
OG0000651	Prbk.g_02491	Prbj.g_02435
OG0000652	Prbk.g_02492	Prbj.g_02436
OG0000653	Prbk.g_02494	Prbj.g_02438
OG0000654	Prbk.g_02495	Prbj.g_02439
OG0000655	Prbk.g_02496	Prbj.g_02440
OG0000656	Prbk.g_02499	Prbj.g_02443
OG0000657	Prbk.g_02532	Prbj.g_02476
OG0000658	Prbk.g_02534	Prbj.g_02478
OG0000659	Prbk.g_02535	Prbj.g_02479
OG0000660	Prbk.g_02539	Prbj.g_02483
OG0000661	Prbk.g_02541	Prbj.g_02485
OG0000662	Prbk.g_02543	Prbj.g_02487
OG0000663	Prbk.g_02546	Prbj.g_02490
OG0000664	Prbk.g_02547	Prbj.g_02491
OG0000665	Prbk.g_02560	Prbj.g_02504
OG0000666	Prbk.g_02563	Prbj.g_02507
OG0000667	Prbk.g_02570	Prbj.g_02514
OG0000668	Prbk.g_00582	Prbj.g_02215
OG0000669	Prbk.g_02580	Prbj.g_02523
OG0000670	Prbk.g_01662	Prbj.g_00044
OG0000671	Prbk.g_02391	Prbj.g_02335
OG0000672	Prbk.g_02394	Prbj.g_02338
OG0000673	Prbk.g_02397	Prbj.g_02341
OG0000674	Prbk.g_02399	Prbj.g_02343
OG0000675	Prbk.g_02400	Prbj.g_02344
OG0000676	Prbk.g_02408	Prbj.g_02352
OG0000677	Prbk.g_02410	Prbj.g_02354
OG0000678	Prbk.g_02415	Prbj.g_02359
OG0000679	Prbk.g_02435	Prbj.g_02379
OG0000680	Prbk.g_02436	Prbj.g_02380
OG0000681	Prbk.g_02438	Prbj.g_02382
OG0000682	Prbk.g_02439	Prbj.g_02383
OG0000683	Prbk.g_02440	Prbj.g_02384
OG0000684	Prbk.g_02453	Prbj.g_02397
OG0000685	Prbk.g_02451	Prbj.g_02395
OG0000686	Prbk.g_02450	Prbj.g_02394
OG0000687	Prbk.g_02449	Prbj.g_02393
OG0000688	Prbk.g_02455	Prbj.g_02399
OG0000689	Prbk.g_02456	Prbj.g_02400
OG0000690	Prbk.g_02457	Prbj.g_02401
OG0000691	Prbk.g_02458	Prbj.g_02402
OG0000692	Prbk.g_02459	Prbj.g_02403
OG0000693	Prbk.g_02460	Prbj.g_02404
OG0000694	Prbk.g_02461	Prbj.g_02405
OG0000695	Prbk.g_02358	Prbj.g_02302
OG0000696	Prbk.g_02357	Prbj.g_02301
OG0000697	Prbk.g_02355	Prbj.g_02299
OG0000698	Prbk.g_02352	Prbj.g_02296
OG0000699	Prbk.g_02350	Prbj.g_02294
OG0000700	Prbk.g_02349	Prbj.g_02293
OG0000701	Prbk.g_02348	Prbj.g_02292
OG0000702	Prbk.g_02340	Prbj.g_02284
OG0000703	Prbk.g_02339	Prbj.g_02283
OG0000704	Prbk.g_02337	Prbj.g_02281
OG0000705	Prbk.g_02331	Prbj.g_02275
OG0000706	Prbk.g_02330	Prbj.g_02274
OG0000707	Prbk.g_02329	Prbj.g_02273
OG0000708	Prbk.g_02327	Prbj.g_02271
OG0000709	Prbk.g_02320	Prbj.g_02264
OG0000710	Prbk.g_02316	Prbj.g_02260
OG0000711	Prbk.g_02293	Prbj.g_02237
OG0000712	Prbk.g_02292	Prbj.g_02236
OG0000713	Prbk.g_00562	Prbj.g_02235
OG0000714	Prbk.g_00566	Prbj.g_02231
OG0000715	Prbk.g_00568	Prbj.g_02229
OG0000716	Prbk.g_00572	Prbj.g_02225
OG0000717	Prbk.g_00573	Prbj.g_02224
OG0000718	Prbk.g_00578	Prbj.g_02219
OG0000719	Prbk.g_00580	Prbj.g_02217
OG0000720	Prbk.g_00593	Prbj.g_02204
OG0000721	Prbk.g_00594	Prbj.g_02203
OG0000722	Prbk.g_00595	Prbj.g_02202
OG0000723	Prbk.g_00599	Prbj.g_02198
OG0000724	Prbk.g_00061	Prbj.g_01843
OG0000725	Prbk.g_00054	Prbj.g_01836
OG0000726	Prbk.g_00053	Prbj.g_01835
OG0000727	Prbk.g_00052	Prbj.g_01834
OG0000728	Prbk.g_00051	Prbj.g_01833
OG0000729	Prbk.g_01531	Prbj.g_01289
OG0000730	Prbk.g_00869	Prbj.g_00343
OG0000731	Prbk.g_00879	Prbj.g_00333
OG0000732	Prbk.g_01601	Prbj.g_01220
OG0000733	Prbk.g_02202	Prbj.g_01997
OG0000734	Prbk.g_00004	Prbj.g_00627
OG0000735	Prbk.g_01037	Prbj.g_00953
OG0000736	Prbk.g_01036	Prbj.g_00954
OG0000737	Prbk.g_01035	Prbj.g_00955
OG0000738	Prbk.g_01028	Prbj.g_00962
OG0000739	Prbk.g_01026	Prbj.g_00964
OG0000740	Prbk.g_01025	Prbj.g_00965
OG0000741	Prbk.g_01022	Prbj.g_00968
OG0000742	Prbk.g_01020	Prbj.g_00970
OG0000743	Prbk.g_01018	Prbj.g_00972
OG0000744	Prbk.g_01017	Prbj.g_00973
OG0000745	Prbk.g_00141	Prbj.g_00846
OG0000746	Prbk.g_00143	Prbj.g_00844
OG0000747	Prbk.g_00144	Prbj.g_00843
OG0000748	Prbk.g_00156	Prbj.g_00831
OG0000749	Prbk.g_00157	Prbj.g_00830
OG0000750	Prbk.g_00158	Prbj.g_00829
OG0000751	Prbk.g_00105	Prbj.g_00305
OG0000752	Prbk.g_00103	Prbj.g_00308
OG0000753	Prbk.g_00100	Prbj.g_00311
OG0000754	Prbk.g_01501	Prbj.g_01910
OG0000755	Prbk.g_00139	Prbj.g_00002
OG0000756	Prbk.g_00138	Prbj.g_00003
OG0000757	Prbk.g_00131	Prbj.g_00010
OG0000758	Prbk.g_00130	Prbj.g_00011
OG0000759	Prbk.g_00129	Prbj.g_00012
OG0000760	Prbk.g_00128	Prbj.g_00013
OG0000761	Prbk.g_00127	Prbj.g_00014
OG0000762	Prbk.g_01503	Prbj.g_01908
OG0000763	Prbk.g_01505	Prbj.g_01906
OG0000764	Prbk.g_01506	Prbj.g_01905
OG0000765	Prbk.g_00178	Prbj.g_02163
OG0000766	Prbk.g_00177	Prbj.g_02164
OG0000767	Prbk.g_00175	Prbj.g_02166
OG0000768	Prbk.g_00174	Prbj.g_02167
OG0000769	Prbk.g_00098	Prbj.g_00313
OG0000770	Prbk.g_00122	Prbj.g_00019
OG0000771	Prbk.g_00066	Prbj.g_01848
OG0000772	Prbk.g_02011	Prbj.g_01679
OG0000773	Prbk.g_00162	Prbj.g_00161
OG0000774	Prbk.g_01192	Prbj.g_01719
OG0000775	Prbk.g_01190	Prbj.g_01721
OG0000776	Prbk.g_01189	Prbj.g_01722
OG0000777	Prbk.g_01188	Prbj.g_01723
OG0000778	Prbk.g_01187	Prbj.g_01724
OG0000779	Prbk.g_01182	Prbj.g_01729
OG0000780	Prbk.g_01179	Prbj.g_01732
OG0000781	Prbk.g_01175	Prbj.g_01736
OG0000782	Prbk.g_01174	Prbj.g_01737
OG0000783	Prbk.g_01173	Prbj.g_01738
OG0000784	Prbk.g_01172	Prbj.g_01739
OG0000785	Prbk.g_01170	Prbj.g_01741
OG0000786	Prbk.g_01167	Prbj.g_01744
OG0000787	Prbk.g_01166	Prbj.g_01745
OG0000788	Prbk.g_00334	Prbj.g_00094
OG0000789	Prbk.g_01691	Prbj.g_00687
OG0000790	Prbk.g_02048	Prbj.g_01643
OG0000791	Prbk.g_02046	Prbj.g_01645
OG0000792	Prbk.g_02045	Prbj.g_01646
OG0000793	Prbk.g_02041	Prbj.g_01650
OG0000794	Prbk.g_02040	Prbj.g_01651
OG0000795	Prbk.g_02039	Prbj.g_01652
OG0000796	Prbk.g_02035	Prbj.g_01656
OG0000797	Prbk.g_02034	Prbj.g_01657
OG0000798	Prbk.g_00414	Prbj.g_01402
OG0000799	Prbk.g_01929	Prbj.g_01304
OG0000800	Prbk.g_01930	Prbj.g_01303
OG0000801	Prbk.g_01931	Prbj.g_01302
OG0000802	Prbk.g_01938	Prbj.g_01293
OG0000803	Prbk.g_00244	Prbj.g_01041
OG0000804	Prbk.g_00246	Prbj.g_01043
OG0000805	Prbk.g_00248	Prbj.g_01045
OG0000806	Prbk.g_00250	Prbj.g_01047
OG0000807	Prbk.g_00252	Prbj.g_01049
OG0000808	Prbk.g_00253	Prbj.g_01050
OG0000809	Prbk.g_00257	Prbj.g_01054
OG0000810	Prbk.g_00258	Prbj.g_01055
OG0000811	Prbk.g_00270	Prbj.g_01067
OG0000812	Prbk.g_00272	Prbj.g_01069
OG0000813	Prbk.g_00273	Prbj.g_01070
OG0000814	Prbk.g_00275	Prbj.g_01072
OG0000815	Prbk.g_00276	Prbj.g_01073
OG0000816	Prbk.g_00278	Prbj.g_01075
OG0000817	Prbk.g_00279	Prbj.g_01076
OG0000818	Prbk.g_01237	Prbj.g_00631
OG0000819	Prbk.g_01236	Prbj.g_00632
OG0000820	Prbk.g_01235	Prbj.g_00633
OG0000821	Prbk.g_01228	Prbj.g_00640
OG0000822	Prbk.g_01226	Prbj.g_00642
OG0000823	Prbk.g_01225	Prbj.g_00643
OG0000824	Prbk.g_01221	Prbj.g_00647
OG0000825	Prbk.g_01220	Prbj.g_00648
OG0000826	Prbk.g_01219	Prbj.g_00649
OG0000827	Prbk.g_01218	Prbj.g_00650
OG0000828	Prbk.g_01215	Prbj.g_00653
OG0000829	Prbk.g_01214	Prbj.g_00654
OG0000830	Prbk.g_01213	Prbj.g_00655
OG0000831	Prbk.g_01211	Prbj.g_00657
OG0000832	Prbk.g_02006	Prbj.g_01684
OG0000833	Prbk.g_01998	Prbj.g_01692
OG0000834	Prbk.g_01997	Prbj.g_01693
OG0000835	Prbk.g_01996	Prbj.g_01694
OG0000836	Prbk.g_01994	Prbj.g_01696
OG0000837	Prbk.g_01993	Prbj.g_01697
OG0000838	Prbk.g_01990	Prbj.g_01700
OG0000839	Prbk.g_01989	Prbj.g_01701
OG0000840	Prbk.g_01988	Prbj.g_01702
OG0000841	Prbk.g_01987	Prbj.g_01703
OG0000842	Prbk.g_01986	Prbj.g_01704
OG0000843	Prbk.g_01985	Prbj.g_01705
OG0000844	Prbk.g_01983	Prbj.g_01707
OG0000845	Prbk.g_01982	Prbj.g_01708
OG0000846	Prbk.g_01981	Prbj.g_01709
OG0000847	Prbk.g_01980	Prbj.g_01710
OG0000848	Prbk.g_01979	Prbj.g_01711
OG0000849	Prbk.g_01978	Prbj.g_01712
OG0000850	Prbk.g_01977	Prbj.g_01713
OG0000851	Prbk.g_00937	Prbj.g_00888
OG0000852	Prbk.g_00936	Prbj.g_00887
OG0000853	Prbk.g_00932	Prbj.g_00882
OG0000854	Prbk.g_00930	Prbj.g_00880
OG0000855	Prbk.g_00929	Prbj.g_00879
OG0000856	Prbk.g_02619	Prbj.g_02561
OG0000857	Prbk.g_02485	Prbj.g_02429
OG0000858	Prbk.g_00918	Prbj.g_00868
OG0000859	Prbk.g_00917	Prbj.g_00867
OG0000860	Prbk.g_00905	Prbj.g_00855
OG0000861	Prbk.g_00904	Prbj.g_00854
OG0000862	Prbk.g_00902	Prbj.g_00852
OG0000863	Prbk.g_01451	Prbj.g_00495
OG0000864	Prbk.g_01450	Prbj.g_00494
OG0000865	Prbk.g_01449	Prbj.g_00493
OG0000866	Prbk.g_01448	Prbj.g_00492
OG0000867	Prbk.g_01447	Prbj.g_00491
OG0000868	Prbk.g_01445	Prbj.g_00489
OG0000869	Prbk.g_01442	Prbj.g_00486
OG0000870	Prbk.g_01437	Prbj.g_00481
OG0000871	Prbk.g_01436	Prbj.g_00480
OG0000872	Prbk.g_01434	Prbj.g_00478
OG0000873	Prbk.g_01431	Prbj.g_00475
OG0000874	Prbk.g_01427	Prbj.g_00471
OG0000875	Prbk.g_01426	Prbj.g_00470
OG0000876	Prbk.g_01425	Prbj.g_00469
OG0000877	Prbk.g_01422	Prbj.g_00466
OG0000878	Prbk.g_01421	Prbj.g_00465
OG0000879	Prbk.g_01420	Prbj.g_00464
OG0000880	Prbk.g_01419	Prbj.g_00463
OG0000881	Prbk.g_01414	Prbj.g_00458
OG0000882	Prbk.g_01409	Prbj.g_00453
OG0000883	Prbk.g_01407	Prbj.g_00451
OG0000884	Prbk.g_01405	Prbj.g_00449
OG0000885	Prbk.g_01404	Prbj.g_00448
OG0000886	Prbk.g_01403	Prbj.g_00447
OG0000887	Prbk.g_01402	Prbj.g_00446
OG0000888	Prbk.g_01400	Prbj.g_00444
OG0000889	Prbk.g_01398	Prbj.g_00442
OG0000890	Prbk.g_01384	Prbj.g_00428
OG0000891	Prbk.g_01383	Prbj.g_00427
OG0000892	Prbk.g_01381	Prbj.g_00425
OG0000893	Prbk.g_01901	Prbj.g_02660
OG0000894	Prbk.g_01905	Prbj.g_02656
OG0000895	Prbk.g_01910	Prbj.g_02651
OG0000896	Prbk.g_01911	Prbj.g_02650
OG0000897	Prbk.g_01913	Prbj.g_02648
OG0000898	Prbk.g_01914	Prbj.g_02647
OG0000899	Prbk.g_01915	Prbj.g_02646
OG0000900	Prbk.g_01916	Prbj.g_02645
OG0000901	Prbk.g_01920	Prbj.g_02641
OG0000902	Prbk.g_01922	Prbj.g_02639
OG0000903	Prbk.g_00990	Prbj.g_01027
OG0000904	Prbk.g_00995	Prbj.g_01032
OG0000905	Prbk.g_00997	Prbj.g_01034
OG0000906	Prbk.g_01926	Prbj.g_02635
OG0000907	Prbk.g_00988	Prbj.g_01025
OG0000908	Prbk.g_00985	Prbj.g_01022
OG0000909	Prbk.g_00984	Prbj.g_01021
OG0000910	Prbk.g_00983	Prbj.g_01020
OG0000911	Prbk.g_00981	Prbj.g_01018
OG0000912	Prbk.g_00980	Prbj.g_01017
OG0000913	Prbk.g_00979	Prbj.g_01016
OG0000914	Prbk.g_00978	Prbj.g_01015
OG0000915	Prbk.g_00977	Prbj.g_01014
OG0000916	Prbk.g_00976	Prbj.g_01013
OG0000917	Prbk.g_00975	Prbj.g_01012
OG0000918	Prbk.g_00974	Prbj.g_01011
OG0000919	Prbk.g_00973	Prbj.g_01010
OG0000920	Prbk.g_00972	Prbj.g_01009
OG0000921	Prbk.g_00971	Prbj.g_01008
OG0000922	Prbk.g_00970	Prbj.g_01007
OG0000923	Prbk.g_00966	Prbj.g_01003
OG0000924	Prbk.g_00965	Prbj.g_01002
OG0000925	Prbk.g_00964	Prbj.g_01001
OG0000926	Prbk.g_00963	Prbj.g_01000
OG0000927	Prbk.g_00961	Prbj.g_00998
OG0000928	Prbk.g_00960	Prbj.g_00997
OG0000929	Prbk.g_00959	Prbj.g_00996
OG0000930	Prbk.g_00958	Prbj.g_00995
OG0000931	Prbk.g_00957	Prbj.g_00994
OG0000932	Prbk.g_00956	Prbj.g_00993
OG0000933	Prbk.g_00951	Prbj.g_00988
OG0000934	Prbk.g_00949	Prbj.g_00986
OG0000935	Prbk.g_00948	Prbj.g_00985
OG0000936	Prbk.g_00947	Prbj.g_00984
OG0000937	Prbk.g_00946	Prbj.g_00983
OG0000938	Prbk.g_00797	Prbj.g_00414
OG0000939	Prbk.g_00798	Prbj.g_00413
OG0000940	Prbk.g_00807	Prbj.g_00404
OG0000941	Prbk.g_00809	Prbj.g_00402
OG0000942	Prbk.g_00811	Prbj.g_00400
OG0000943	Prbk.g_00812	Prbj.g_00399
OG0000944	Prbk.g_00814	Prbj.g_00397
OG0000945	Prbk.g_00816	Prbj.g_00395
OG0000946	Prbk.g_00844	Prbj.g_00368
OG0000947	Prbk.g_00847	Prbj.g_00365
OG0000948	Prbk.g_00848	Prbj.g_00364
OG0000949	Prbk.g_00851	Prbj.g_00361
OG0000950	Prbk.g_00513	Prbj.g_01501
OG0000951	Prbk.g_00518	Prbj.g_01506
OG0000952	Prbk.g_00525	Prbj.g_01513
OG0000953	Prbk.g_00529	Prbj.g_01517
OG0000954	Prbk.g_00216	Prbj.g_01577
OG0000955	Prbk.g_00217	Prbj.g_01578
OG0000956	Prbk.g_00219	Prbj.g_01580
OG0000957	Prbk.g_00235	Prbj.g_01596
OG0000958	Prbk.g_00236	Prbj.g_01597
OG0000959	Prbk.g_01482	Prbj.g_01821
OG0000960	Prbk.g_01483	Prbj.g_01820
OG0000961	Prbk.g_01494	Prbj.g_01809
OG0000962	Prbk.g_01530	Prbj.g_01290
OG0000963	Prbk.g_01535	Prbj.g_01285
OG0000964	Prbk.g_01536	Prbj.g_01284
OG0000965	Prbk.g_01537	Prbj.g_01283
OG0000966	Prbk.g_01571	Prbj.g_01250
OG0000967	Prbk.g_01577	Prbj.g_01244
OG0000968	Prbk.g_01580	Prbj.g_01241
OG0000969	Prbk.g_01582	Prbj.g_01239
OG0000970	Prbk.g_01583	Prbj.g_01238
OG0000971	Prbk.g_01585	Prbj.g_01236
OG0000972	Prbk.g_01586	Prbj.g_01235
OG0000973	Prbk.g_01587	Prbj.g_01234
OG0000974	Prbk.g_01588	Prbj.g_01233
OG0000975	Prbk.g_01589	Prbj.g_01232
OG0000976	Prbk.g_01590	Prbj.g_01231
OG0000977	Prbk.g_01592	Prbj.g_01229
OG0000978	Prbk.g_01593	Prbj.g_01228
OG0000979	Prbk.g_01596	Prbj.g_01225
OG0000980	Prbk.g_01600	Prbj.g_01221
OG0000981	Prbk.g_01603	Prbj.g_01218
OG0000982	Prbk.g_02161	Prbj.g_01956
OG0000983	Prbk.g_02162	Prbj.g_01957
OG0000984	Prbk.g_02163	Prbj.g_01958
OG0000985	Prbk.g_02167	Prbj.g_01962
OG0000986	Prbk.g_02169	Prbj.g_01964
OG0000987	Prbk.g_02171	Prbj.g_01966
OG0000988	Prbk.g_02175	Prbj.g_01970
OG0000989	Prbk.g_02185	Prbj.g_01980
OG0000990	Prbk.g_02207	Prbj.g_02002
OG0000991	Prbk.g_02210	Prbj.g_02005
OG0000992	Prbk.g_02213	Prbj.g_02008
OG0000993	Prbk.g_02214	Prbj.g_02009
OG0000994	Prbk.g_02217	Prbj.g_02012
OG0000995	Prbk.g_02226	Prbj.g_02021
OG0000996	Prbk.g_02239	Prbj.g_02034
OG0000997	Prbk.g_02248	Prbj.g_02043
OG0000998	Prbk.g_02250	Prbj.g_02045
OG0000999	Prbk.g_02251	Prbj.g_02046
OG0001000	Prbk.g_02254	Prbj.g_02049
OG0001001	Prbk.g_02258	Prbj.g_02053
OG0001002	Prbk.g_02265	Prbj.g_02060
OG0001003	Prbk.g_02267	Prbj.g_02062
OG0001004	Prbk.g_02268	Prbj.g_02063
OG0001005	Prbk.g_02270	Prbj.g_02065
OG0001006	Prbk.g_02276	Prbj.g_02071
OG0001007	Prbk.g_02278	Prbj.g_02073
OG0001008	Prbk.g_00327	Prbj.g_00101
OG0001009	Prbk.g_01622	Prbj.g_01199
OG0001010	Prbk.g_01621	Prbj.g_01200
OG0001011	Prbk.g_01619	Prbj.g_01202
OG0001012	Prbk.g_02158	Prbj.g_01953
OG0001013	Prbk.g_02133	Prbj.g_01928
OG0001014	Prbk.g_02124	Prbj.g_01919
OG0001015	Prbk.g_02123	Prbj.g_01918
OG0001016	Prbk.g_01315	Prbj.g_00569
OG0001017	Prbk.g_01309	Prbj.g_00575
OG0001018	Prbk.g_01307	Prbj.g_00577
OG0001019	Prbk.g_01294	Prbj.g_00590
OG0001020	Prbk.g_00035	Prbj.g_00596
OG0001021	Prbk.g_00031	Prbj.g_00600
OG0001022	Prbk.g_00026	Prbj.g_00605
