Orthogroup	Prbk	Syam
OG0000574	Prbk.g_01132	Syam.g_01720
OG0000575	Prbk.g_01141	Syam.g_01716
OG0000576	Prbk.g_01143	Syam.g_01714
OG0000577	Prbk.g_01144	Syam.g_01713
OG0000578	Prbk.g_01145	Syam.g_01712
OG0000579	Prbk.g_01146	Syam.g_01711
OG0000580	Prbk.g_01147	Syam.g_01710
OG0000581	Prbk.g_01151	Syam.g_01704
OG0000582	Prbk.g_01155	Syam.g_01513
OG0000583	Prbk.g_01156	Syam.g_01512
OG0000584	Prbk.g_01157	Syam.g_01511
OG0000585	Prbk.g_01159	Syam.g_01509
OG0000586	Prbk.g_01161	Syam.g_01508
OG0000587	Prbk.g_01163	Syam.g_01506
OG0000588	Prbk.g_02605	Syam.g_01498
OG0000589	Prbk.g_02608	Syam.g_01494
OG0000590	Prbk.g_02609	Syam.g_01493
OG0000591	Prbk.g_02616	Syam.g_01486
OG0000592	Prbk.g_02617	Syam.g_01485
OG0000593	Prbk.g_02627	Syam.g_01471
OG0000594	Prbk.g_02628	Syam.g_01470
OG0000595	Prbk.g_02629	Syam.g_01469
OG0000596	Prbk.g_02634	Syam.g_01465
OG0000597	Prbk.g_02637	Syam.g_01462
OG0000598	Prbk.g_02638	Syam.g_01461
OG0000599	Prbk.g_02648	Syam.g_01458
OG0000600	Prbk.g_02649	Syam.g_01457
OG0000601	Prbk.g_02650	Syam.g_01456
OG0000602	Prbk.g_02654	Syam.g_01451
OG0000603	Prbk.g_02655	Syam.g_01450
OG0000604	Prbk.g_02656	Syam.g_01447
OG0000605	Prbk.g_00740	Syam.g_01031
OG0000606	Prbk.g_00729	Syam.g_01387
OG0000607	Prbk.g_00726	Syam.g_01384
OG0000608	Prbk.g_00725	Syam.g_01383
OG0000609	Prbk.g_00723	Syam.g_01380
OG0000610	Prbk.g_00715	Syam.g_01373
OG0000611	Prbk.g_00712	Syam.g_01370
OG0000612	Prbk.g_00711	Syam.g_01369
OG0000613	Prbk.g_00478	Syam.g_00170
OG0000614	Prbk.g_01802	Syam.g_00801
OG0000615	Prbk.g_02429	Syam.g_01332
OG0000616	Prbk.g_02262	Syam.g_02430
OG0000617	Prbk.g_00613	Syam.g_01240
OG0000618	Prbk.g_00612	Syam.g_01239
OG0000619	Prbk.g_00611	Syam.g_01238
OG0000620	Prbk.g_00607	Syam.g_01233
OG0000621	Prbk.g_00606	Syam.g_01232
OG0000622	Prbk.g_00605	Syam.g_01231
OG0000623	Prbk.g_00604	Syam.g_01230
OG0000624	Prbk.g_00603	Syam.g_01228
OG0000625	Prbk.g_00602	Syam.g_01227
OG0000626	Prbk.g_00601	Syam.g_01226
OG0000627	Prbk.g_02376	Syam.g_01065
OG0000628	Prbk.g_02375	Syam.g_01067
OG0000629	Prbk.g_02372	Syam.g_01070
OG0000630	Prbk.g_02368	Syam.g_01074
OG0000631	Prbk.g_02362	Syam.g_01084
OG0000632	Prbk.g_02361	Syam.g_01085
OG0000633	Prbk.g_02360	Syam.g_01086
OG0000634	Prbk.g_02464	Syam.g_01294
OG0000635	Prbk.g_02465	Syam.g_01293
OG0000636	Prbk.g_02467	Syam.g_01291
OG0000637	Prbk.g_02469	Syam.g_01289
OG0000638	Prbk.g_02470	Syam.g_01288
OG0000639	Prbk.g_02471	Syam.g_01287
OG0000640	Prbk.g_02472	Syam.g_01286
OG0000641	Prbk.g_02476	Syam.g_01282
OG0000642	Prbk.g_02477	Syam.g_01281
OG0000643	Prbk.g_02478	Syam.g_01280
OG0000644	Prbk.g_02479	Syam.g_01279
OG0000645	Prbk.g_02480	Syam.g_01277
OG0000646	Prbk.g_02483	Syam.g_01274
OG0000647	Prbk.g_02486	Syam.g_01272
OG0000648	Prbk.g_02488	Syam.g_01269
OG0000649	Prbk.g_02489	Syam.g_01268
OG0000650	Prbk.g_02490	Syam.g_01267
OG0000651	Prbk.g_02491	Syam.g_01266
OG0000652	Prbk.g_02492	Syam.g_01265
OG0000653	Prbk.g_02494	Syam.g_01263
OG0000654	Prbk.g_02495	Syam.g_01262
OG0000655	Prbk.g_02496	Syam.g_01261
OG0000656	Prbk.g_02499	Syam.g_01258
OG0000657	Prbk.g_02532	Syam.g_00739
OG0000658	Prbk.g_02534	Syam.g_00735
OG0000659	Prbk.g_02535	Syam.g_00734
OG0000660	Prbk.g_02539	Syam.g_00730
OG0000661	Prbk.g_02541	Syam.g_00728
OG0000662	Prbk.g_02543	Syam.g_00726
OG0000663	Prbk.g_02546	Syam.g_00723
OG0000664	Prbk.g_02547	Syam.g_00722
OG0000665	Prbk.g_02560	Syam.g_02027
OG0000666	Prbk.g_02563	Syam.g_01030
OG0000667	Prbk.g_02570	Syam.g_00937
OG0000668	Prbk.g_00582	Syam.g_01185
OG0000669	Prbk.g_02580	Syam.g_01358
OG0000670	Prbk.g_01662	Syam.g_00528
OG0000671	Prbk.g_02391	Syam.g_01354
OG0000672	Prbk.g_02394	Syam.g_01351
OG0000673	Prbk.g_02397	Syam.g_01348
OG0000674	Prbk.g_02399	Syam.g_01346
OG0000675	Prbk.g_02400	Syam.g_01345
OG0000676	Prbk.g_02408	Syam.g_01343
OG0000677	Prbk.g_02410	Syam.g_01342
OG0000678	Prbk.g_02415	Syam.g_01339
OG0000679	Prbk.g_02435	Syam.g_01323
OG0000680	Prbk.g_02436	Syam.g_01322
OG0000681	Prbk.g_02438	Syam.g_01319
OG0000682	Prbk.g_02439	Syam.g_01318
OG0000683	Prbk.g_02440	Syam.g_01317
OG0000684	Prbk.g_02453	Syam.g_01312
OG0000685	Prbk.g_02451	Syam.g_01310
OG0000686	Prbk.g_02450	Syam.g_01309
OG0000687	Prbk.g_02449	Syam.g_01308
OG0000688	Prbk.g_02455	Syam.g_01304
OG0000689	Prbk.g_02456	Syam.g_01302
OG0000690	Prbk.g_02457	Syam.g_01301
OG0000691	Prbk.g_02458	Syam.g_01300
OG0000692	Prbk.g_02459	Syam.g_01299
OG0000693	Prbk.g_02460	Syam.g_01298
OG0000694	Prbk.g_02461	Syam.g_01297
OG0000695	Prbk.g_02358	Syam.g_01088
OG0000696	Prbk.g_02357	Syam.g_01089
OG0000697	Prbk.g_02355	Syam.g_01091
OG0000698	Prbk.g_02352	Syam.g_01094
OG0000699	Prbk.g_02350	Syam.g_01096
OG0000700	Prbk.g_02349	Syam.g_01097
OG0000701	Prbk.g_02348	Syam.g_01098
OG0000702	Prbk.g_02340	Syam.g_01106
OG0000703	Prbk.g_02339	Syam.g_01107
OG0000704	Prbk.g_02337	Syam.g_01109
OG0000705	Prbk.g_02331	Syam.g_01116
OG0000706	Prbk.g_02330	Syam.g_01117
OG0000707	Prbk.g_02329	Syam.g_01118
OG0000708	Prbk.g_02327	Syam.g_01121
OG0000709	Prbk.g_02320	Syam.g_01131
OG0000710	Prbk.g_02316	Syam.g_01135
OG0000711	Prbk.g_02293	Syam.g_01165
OG0000712	Prbk.g_02292	Syam.g_01167
OG0000713	Prbk.g_00562	Syam.g_01168
OG0000714	Prbk.g_00566	Syam.g_01170
OG0000715	Prbk.g_00568	Syam.g_01172
OG0000716	Prbk.g_00572	Syam.g_01176
OG0000717	Prbk.g_00573	Syam.g_01177
OG0000718	Prbk.g_00578	Syam.g_01181
OG0000719	Prbk.g_00580	Syam.g_01183
OG0000720	Prbk.g_00593	Syam.g_01197
OG0000721	Prbk.g_00594	Syam.g_01199
OG0000722	Prbk.g_00595	Syam.g_01200
OG0000723	Prbk.g_00599	Syam.g_01224
OG0000724	Prbk.g_00061	Syam.g_00768
OG0000725	Prbk.g_00054	Syam.g_00777
OG0000726	Prbk.g_00053	Syam.g_00778
OG0000727	Prbk.g_00052	Syam.g_00779
OG0000728	Prbk.g_00051	Syam.g_00781
OG0000729	Prbk.g_01531	Syam.g_00105
OG0000730	Prbk.g_00869	Syam.g_00454
OG0000731	Prbk.g_00879	Syam.g_00466
OG0000732	Prbk.g_01601	Syam.g_00051
OG0000733	Prbk.g_02202	Syam.g_02339
OG0000734	Prbk.g_00004	Syam.g_02128
OG0000735	Prbk.g_01037	Syam.g_01810
OG0000736	Prbk.g_01036	Syam.g_01809
OG0000737	Prbk.g_01035	Syam.g_01808
OG0000738	Prbk.g_01028	Syam.g_01803
OG0000739	Prbk.g_01026	Syam.g_01802
OG0000740	Prbk.g_01025	Syam.g_01801
OG0000741	Prbk.g_01022	Syam.g_01798
OG0000742	Prbk.g_01020	Syam.g_01796
OG0000743	Prbk.g_01018	Syam.g_01794
OG0000744	Prbk.g_01017	Syam.g_01793
OG0000745	Prbk.g_00141	Syam.g_01791
OG0000746	Prbk.g_00143	Syam.g_01789
OG0000747	Prbk.g_00144	Syam.g_01788
OG0000748	Prbk.g_00156	Syam.g_01779
OG0000749	Prbk.g_00157	Syam.g_01776
OG0000750	Prbk.g_00158	Syam.g_01775
OG0000751	Prbk.g_00105	Syam.g_01770
OG0000752	Prbk.g_00103	Syam.g_01768
OG0000753	Prbk.g_00100	Syam.g_01765
OG0000754	Prbk.g_01501	Syam.g_00910
OG0000755	Prbk.g_00139	Syam.g_00900
OG0000756	Prbk.g_00138	Syam.g_00899
OG0000757	Prbk.g_00131	Syam.g_00891
OG0000758	Prbk.g_00130	Syam.g_00890
OG0000759	Prbk.g_00129	Syam.g_00889
OG0000760	Prbk.g_00128	Syam.g_00888
OG0000761	Prbk.g_00127	Syam.g_00886
OG0000762	Prbk.g_01503	Syam.g_00884
OG0000763	Prbk.g_01505	Syam.g_00882
OG0000764	Prbk.g_01506	Syam.g_00881
OG0000765	Prbk.g_00178	Syam.g_00864
OG0000766	Prbk.g_00177	Syam.g_00863
OG0000767	Prbk.g_00175	Syam.g_00861
OG0000768	Prbk.g_00174	Syam.g_00860
OG0000769	Prbk.g_00098	Syam.g_00858
OG0000770	Prbk.g_00122	Syam.g_00855
OG0000771	Prbk.g_00066	Syam.g_00762
OG0000772	Prbk.g_02011	Syam.g_01005
OG0000773	Prbk.g_00162	Syam.g_01816
OG0000774	Prbk.g_01192	Syam.g_01820
OG0000775	Prbk.g_01190	Syam.g_01823
OG0000776	Prbk.g_01189	Syam.g_01824
OG0000777	Prbk.g_01188	Syam.g_01825
OG0000778	Prbk.g_01187	Syam.g_01826
OG0000779	Prbk.g_01182	Syam.g_01832
OG0000780	Prbk.g_01179	Syam.g_01835
OG0000781	Prbk.g_01175	Syam.g_01839
OG0000782	Prbk.g_01174	Syam.g_01840
OG0000783	Prbk.g_01173	Syam.g_01841
OG0000784	Prbk.g_01172	Syam.g_01842
OG0000785	Prbk.g_01170	Syam.g_01844
OG0000786	Prbk.g_01167	Syam.g_01700
OG0000787	Prbk.g_01166	Syam.g_01701
OG0000788	Prbk.g_00334	Syam.g_01455
OG0000789	Prbk.g_01691	Syam.g_01044
OG0000790	Prbk.g_02048	Syam.g_00570
OG0000791	Prbk.g_02046	Syam.g_00568
OG0000792	Prbk.g_02045	Syam.g_00567
OG0000793	Prbk.g_02041	Syam.g_00562
OG0000794	Prbk.g_02040	Syam.g_00561
OG0000795	Prbk.g_02039	Syam.g_00560
OG0000796	Prbk.g_02035	Syam.g_00556
OG0000797	Prbk.g_02034	Syam.g_00555
OG0000798	Prbk.g_00414	Syam.g_00233
OG0000799	Prbk.g_01929	Syam.g_01585
OG0000800	Prbk.g_01930	Syam.g_01588
OG0000801	Prbk.g_01931	Syam.g_01589
OG0000802	Prbk.g_01938	Syam.g_01592
OG0000803	Prbk.g_00244	Syam.g_01597
OG0000804	Prbk.g_00246	Syam.g_01600
OG0000805	Prbk.g_00248	Syam.g_01602
OG0000806	Prbk.g_00250	Syam.g_01604
OG0000807	Prbk.g_00252	Syam.g_01606
OG0000808	Prbk.g_00253	Syam.g_01607
OG0000809	Prbk.g_00257	Syam.g_01610
OG0000810	Prbk.g_00258	Syam.g_01611
OG0000811	Prbk.g_00270	Syam.g_01616
OG0000812	Prbk.g_00272	Syam.g_01618
OG0000813	Prbk.g_00273	Syam.g_01619
OG0000814	Prbk.g_00275	Syam.g_01621
OG0000815	Prbk.g_00276	Syam.g_01622
OG0000816	Prbk.g_00278	Syam.g_01624
OG0000817	Prbk.g_00279	Syam.g_01625
OG0000818	Prbk.g_01237	Syam.g_01631
OG0000819	Prbk.g_01236	Syam.g_01632
OG0000820	Prbk.g_01235	Syam.g_01633
OG0000821	Prbk.g_01228	Syam.g_01639
OG0000822	Prbk.g_01226	Syam.g_01641
OG0000823	Prbk.g_01225	Syam.g_01642
OG0000824	Prbk.g_01221	Syam.g_01648
OG0000825	Prbk.g_01220	Syam.g_01649
OG0000826	Prbk.g_01219	Syam.g_01650
OG0000827	Prbk.g_01218	Syam.g_01651
OG0000828	Prbk.g_01215	Syam.g_01655
OG0000829	Prbk.g_01214	Syam.g_01656
OG0000830	Prbk.g_01213	Syam.g_01657
OG0000831	Prbk.g_01211	Syam.g_01659
OG0000832	Prbk.g_02006	Syam.g_01923
OG0000833	Prbk.g_01998	Syam.g_01932
OG0000834	Prbk.g_01997	Syam.g_01933
OG0000835	Prbk.g_01996	Syam.g_01934
OG0000836	Prbk.g_01994	Syam.g_01937
OG0000837	Prbk.g_01993	Syam.g_01938
OG0000838	Prbk.g_01990	Syam.g_01946
OG0000839	Prbk.g_01989	Syam.g_01947
OG0000840	Prbk.g_01988	Syam.g_01948
OG0000841	Prbk.g_01987	Syam.g_01949
OG0000842	Prbk.g_01986	Syam.g_01950
OG0000843	Prbk.g_01985	Syam.g_01951
OG0000844	Prbk.g_01983	Syam.g_01953
OG0000845	Prbk.g_01982	Syam.g_01954
OG0000846	Prbk.g_01981	Syam.g_01955
OG0000847	Prbk.g_01980	Syam.g_01956
OG0000848	Prbk.g_01979	Syam.g_01958
OG0000849	Prbk.g_01978	Syam.g_01959
OG0000850	Prbk.g_01977	Syam.g_01961
OG0000851	Prbk.g_00937	Syam.g_01966
OG0000852	Prbk.g_00936	Syam.g_01967
OG0000853	Prbk.g_00932	Syam.g_01971
OG0000854	Prbk.g_00930	Syam.g_01973
OG0000855	Prbk.g_00929	Syam.g_01974
OG0000856	Prbk.g_02619	Syam.g_01483
OG0000857	Prbk.g_02485	Syam.g_01273
OG0000858	Prbk.g_00918	Syam.g_01980
OG0000859	Prbk.g_00917	Syam.g_01981
OG0000860	Prbk.g_00905	Syam.g_01992
OG0000861	Prbk.g_00904	Syam.g_01993
OG0000862	Prbk.g_00902	Syam.g_01994
OG0000863	Prbk.g_01451	Syam.g_01996
OG0000864	Prbk.g_01450	Syam.g_01997
OG0000865	Prbk.g_01449	Syam.g_01998
OG0000866	Prbk.g_01448	Syam.g_01999
OG0000867	Prbk.g_01447	Syam.g_02000
OG0000868	Prbk.g_01445	Syam.g_02003
OG0000869	Prbk.g_01442	Syam.g_02007
OG0000870	Prbk.g_01437	Syam.g_02012
OG0000871	Prbk.g_01436	Syam.g_02013
OG0000872	Prbk.g_01434	Syam.g_02021
OG0000873	Prbk.g_01431	Syam.g_02024
OG0000874	Prbk.g_01427	Syam.g_02019
OG0000875	Prbk.g_01426	Syam.g_02026
OG0000876	Prbk.g_01425	Syam.g_01877
OG0000877	Prbk.g_01422	Syam.g_01882
OG0000878	Prbk.g_01421	Syam.g_01883
OG0000879	Prbk.g_01420	Syam.g_01884
OG0000880	Prbk.g_01419	Syam.g_01885
OG0000881	Prbk.g_01414	Syam.g_01891
OG0000882	Prbk.g_01409	Syam.g_01896
OG0000883	Prbk.g_01407	Syam.g_01898
OG0000884	Prbk.g_01405	Syam.g_01900
OG0000885	Prbk.g_01404	Syam.g_01901
OG0000886	Prbk.g_01403	Syam.g_01902
OG0000887	Prbk.g_01402	Syam.g_01903
OG0000888	Prbk.g_01400	Syam.g_01905
OG0000889	Prbk.g_01398	Syam.g_01907
OG0000890	Prbk.g_01384	Syam.g_01910
OG0000891	Prbk.g_01383	Syam.g_01911
OG0000892	Prbk.g_01381	Syam.g_01913
OG0000893	Prbk.g_01901	Syam.g_00287
OG0000894	Prbk.g_01905	Syam.g_00290
OG0000895	Prbk.g_01910	Syam.g_00294
OG0000896	Prbk.g_01911	Syam.g_00295
OG0000897	Prbk.g_01913	Syam.g_00297
OG0000898	Prbk.g_01914	Syam.g_00298
OG0000899	Prbk.g_01915	Syam.g_00299
OG0000900	Prbk.g_01916	Syam.g_00300
OG0000901	Prbk.g_01920	Syam.g_00305
OG0000902	Prbk.g_01922	Syam.g_00307
OG0000903	Prbk.g_00990	Syam.g_00322
OG0000904	Prbk.g_00995	Syam.g_00317
OG0000905	Prbk.g_00997	Syam.g_00312
OG0000906	Prbk.g_01926	Syam.g_00309
OG0000907	Prbk.g_00988	Syam.g_00324
OG0000908	Prbk.g_00985	Syam.g_00327
OG0000909	Prbk.g_00984	Syam.g_00328
OG0000910	Prbk.g_00983	Syam.g_00329
OG0000911	Prbk.g_00981	Syam.g_00331
OG0000912	Prbk.g_00980	Syam.g_00332
OG0000913	Prbk.g_00979	Syam.g_00333
OG0000914	Prbk.g_00978	Syam.g_00334
OG0000915	Prbk.g_00977	Syam.g_00336
OG0000916	Prbk.g_00976	Syam.g_00337
OG0000917	Prbk.g_00975	Syam.g_00338
OG0000918	Prbk.g_00974	Syam.g_00339
OG0000919	Prbk.g_00973	Syam.g_00340
OG0000920	Prbk.g_00972	Syam.g_00341
OG0000921	Prbk.g_00971	Syam.g_00342
OG0000922	Prbk.g_00970	Syam.g_00343
OG0000923	Prbk.g_00966	Syam.g_00347
OG0000924	Prbk.g_00965	Syam.g_00348
OG0000925	Prbk.g_00964	Syam.g_00349
OG0000926	Prbk.g_00963	Syam.g_00350
OG0000927	Prbk.g_00961	Syam.g_00352
OG0000928	Prbk.g_00960	Syam.g_00353
OG0000929	Prbk.g_00959	Syam.g_00354
OG0000930	Prbk.g_00958	Syam.g_00355
OG0000931	Prbk.g_00957	Syam.g_00356
OG0000932	Prbk.g_00956	Syam.g_00357
OG0000933	Prbk.g_00951	Syam.g_00363
OG0000934	Prbk.g_00949	Syam.g_00365
OG0000935	Prbk.g_00948	Syam.g_00366
OG0000936	Prbk.g_00947	Syam.g_00368
OG0000937	Prbk.g_00946	Syam.g_00369
OG0000938	Prbk.g_00797	Syam.g_00373
OG0000939	Prbk.g_00798	Syam.g_00374
OG0000940	Prbk.g_00807	Syam.g_00381
OG0000941	Prbk.g_00809	Syam.g_00383
OG0000942	Prbk.g_00811	Syam.g_00385
OG0000943	Prbk.g_00812	Syam.g_00386
OG0000944	Prbk.g_00814	Syam.g_00388
OG0000945	Prbk.g_00816	Syam.g_00390
OG0000946	Prbk.g_00844	Syam.g_00395
OG0000947	Prbk.g_00847	Syam.g_00398
OG0000948	Prbk.g_00848	Syam.g_00399
OG0000949	Prbk.g_00851	Syam.g_00159
OG0000950	Prbk.g_00513	Syam.g_00150
OG0000951	Prbk.g_00518	Syam.g_00145
OG0000952	Prbk.g_00525	Syam.g_00140
OG0000953	Prbk.g_00529	Syam.g_00136
OG0000954	Prbk.g_00216	Syam.g_00131
OG0000955	Prbk.g_00217	Syam.g_00130
OG0000956	Prbk.g_00219	Syam.g_00128
OG0000957	Prbk.g_00235	Syam.g_00117
OG0000958	Prbk.g_00236	Syam.g_00116
OG0000959	Prbk.g_01482	Syam.g_00112
OG0000960	Prbk.g_01483	Syam.g_00111
OG0000961	Prbk.g_01494	Syam.g_00108
OG0000962	Prbk.g_01530	Syam.g_00106
OG0000963	Prbk.g_01535	Syam.g_00101
OG0000964	Prbk.g_01536	Syam.g_00100
OG0000965	Prbk.g_01537	Syam.g_00099
OG0000966	Prbk.g_01571	Syam.g_00074
OG0000967	Prbk.g_01577	Syam.g_00069
OG0000968	Prbk.g_01580	Syam.g_00077
OG0000969	Prbk.g_01582	Syam.g_00072
OG0000970	Prbk.g_01583	Syam.g_00071
OG0000971	Prbk.g_01585	Syam.g_00066
OG0000972	Prbk.g_01586	Syam.g_00065
OG0000973	Prbk.g_01587	Syam.g_00064
OG0000974	Prbk.g_01588	Syam.g_00063
OG0000975	Prbk.g_01589	Syam.g_00062
OG0000976	Prbk.g_01590	Syam.g_00061
OG0000977	Prbk.g_01592	Syam.g_00059
OG0000978	Prbk.g_01593	Syam.g_00058
OG0000979	Prbk.g_01596	Syam.g_00055
OG0000980	Prbk.g_01600	Syam.g_00052
OG0000981	Prbk.g_01603	Syam.g_00049
OG0000982	Prbk.g_02161	Syam.g_02314
OG0000983	Prbk.g_02162	Syam.g_02315
OG0000984	Prbk.g_02163	Syam.g_02316
OG0000985	Prbk.g_02167	Syam.g_02318
OG0000986	Prbk.g_02169	Syam.g_02320
OG0000987	Prbk.g_02171	Syam.g_02322
OG0000988	Prbk.g_02175	Syam.g_02327
OG0000989	Prbk.g_02185	Syam.g_02334
OG0000990	Prbk.g_02207	Syam.g_02346
OG0000991	Prbk.g_02210	Syam.g_02348
OG0000992	Prbk.g_02213	Syam.g_02351
OG0000993	Prbk.g_02214	Syam.g_02352
OG0000994	Prbk.g_02217	Syam.g_02354
OG0000995	Prbk.g_02226	Syam.g_02359
OG0000996	Prbk.g_02239	Syam.g_02405
OG0000997	Prbk.g_02248	Syam.g_02416
OG0000998	Prbk.g_02250	Syam.g_02418
OG0000999	Prbk.g_02251	Syam.g_02419
OG0001000	Prbk.g_02254	Syam.g_02422
OG0001001	Prbk.g_02258	Syam.g_02427
OG0001002	Prbk.g_02265	Syam.g_02433
OG0001003	Prbk.g_02267	Syam.g_02434
OG0001004	Prbk.g_02268	Syam.g_02435
OG0001005	Prbk.g_02270	Syam.g_02436
OG0001006	Prbk.g_02276	Syam.g_02444
OG0001007	Prbk.g_02278	Syam.g_02446
OG0001008	Prbk.g_00327	Syam.g_01866
OG0001009	Prbk.g_01622	Syam.g_00032
OG0001010	Prbk.g_01621	Syam.g_00033
OG0001011	Prbk.g_01619	Syam.g_00034
OG0001012	Prbk.g_02158	Syam.g_02310
OG0001013	Prbk.g_02133	Syam.g_02296
OG0001014	Prbk.g_02124	Syam.g_02292
OG0001015	Prbk.g_02123	Syam.g_02291
OG0001016	Prbk.g_01315	Syam.g_02067
OG0001017	Prbk.g_01309	Syam.g_02073
OG0001018	Prbk.g_01307	Syam.g_02075
OG0001019	Prbk.g_01294	Syam.g_02093
OG0001020	Prbk.g_00035	Syam.g_02098
OG0001021	Prbk.g_00031	Syam.g_02102
OG0001022	Prbk.g_00026	Syam.g_02106
OG0001023	Prbk.g_00025	Syam.g_02107
OG0001024	Prbk.g_00021	Syam.g_02111
OG0001025	Prbk.g_00014	Syam.g_02118
OG0001026	Prbk.g_00001	Syam.g_02130
OG0001027	Prbk.g_00190	Syam.g_02135
OG0001028	Prbk.g_00192	Syam.g_02137
OG0001029	Prbk.g_00194	Syam.g_02139
OG0001030	Prbk.g_00547	Syam.g_02163
OG0001031	Prbk.g_01275	Syam.g_02239
OG0001032	Prbk.g_01272	Syam.g_02241
OG0001033	Prbk.g_00633	Syam.g_02265
OG0001034	Prbk.g_01521	Syam.g_00508
OG0001035	Prbk.g_00372	Syam.g_00265
OG0001036	Prbk.g_00376	Syam.g_00261
OG0001037	Prbk.g_00378	Syam.g_00259
OG0001038	Prbk.g_00415	Syam.g_00232
OG0001039	Prbk.g_00418	Syam.g_00229
OG0001040	Prbk.g_00421	Syam.g_00226
OG0001041	Prbk.g_00426	Syam.g_00221
OG0001042	Prbk.g_00451	Syam.g_00196
OG0001043	Prbk.g_00453	Syam.g_00192
OG0001044	Prbk.g_00870	Syam.g_00456
OG0001045	Prbk.g_00882	Syam.g_00469
OG0001046	Prbk.g_00924	Syam.g_01151
OG0001047	Prbk.g_00325	Syam.g_01864
OG0001048	Prbk.g_00324	Syam.g_01863
OG0001049	Prbk.g_00321	Syam.g_01855
OG0001050	Prbk.g_00320	Syam.g_01854
OG0001051	Prbk.g_00319	Syam.g_01853
OG0001052	Prbk.g_02109	Syam.g_01672
OG0001053	Prbk.g_02064	Syam.g_00586
OG0001054	Prbk.g_01861	Syam.g_00603
OG0001055	Prbk.g_01056	Syam.g_00624
OG0001056	Prbk.g_01085	Syam.g_00656
OG0001057	Prbk.g_01097	Syam.g_00664
OG0001058	Prbk.g_01893	Syam.g_00677
OG0001059	Prbk.g_01889	Syam.g_00681
OG0001060	Prbk.g_01882	Syam.g_00688
OG0001061	Prbk.g_01109	Syam.g_01744
OG0001062	Prbk.g_01111	Syam.g_01742
OG0001063	Prbk.g_01115	Syam.g_01737
OG0001064	Prbk.g_01116	Syam.g_01736
OG0001065	Prbk.g_01117	Syam.g_01735
OG0001066	Prbk.g_01118	Syam.g_01734
OG0001067	Prbk.g_01119	Syam.g_01733
OG0001068	Prbk.g_01120	Syam.g_01732
OG0001069	Prbk.g_01121	Syam.g_01731
OG0001070	Prbk.g_01125	Syam.g_01728
OG0001071	Prbk.g_01126	Syam.g_01727
OG0001072	Prbk.g_01129	Syam.g_01723
OG0001073	Prbk.g_01148	Syam.g_01709
OG0001074	Prbk.g_02602	Syam.g_01504
OG0001075	Prbk.g_02603	Syam.g_01502
OG0001076	Prbk.g_02611	Syam.g_01491
OG0001077	Prbk.g_02621	Syam.g_01480
OG0001078	Prbk.g_02632	Syam.g_01467
OG0001079	Prbk.g_02651	Syam.g_01454
OG0001080	Prbk.g_00738	Syam.g_01034
OG0001081	Prbk.g_00728	Syam.g_01386
OG0001082	Prbk.g_00727	Syam.g_01385
OG0001083	Prbk.g_00719	Syam.g_01377
OG0001084	Prbk.g_00718	Syam.g_01376
OG0001085	Prbk.g_00708	Syam.g_01366
OG0001086	Prbk.g_00706	Syam.g_01364
OG0001087	Prbk.g_01821	Syam.g_00813
OG0001088	Prbk.g_01817	Syam.g_00809
OG0001089	Prbk.g_01764	Syam.g_00785
OG0001090	Prbk.g_00617	Syam.g_01246
OG0001091	Prbk.g_00615	Syam.g_01244
OG0001092	Prbk.g_00614	Syam.g_01242
OG0001093	Prbk.g_00610	Syam.g_01236
OG0001094	Prbk.g_02462	Syam.g_01296
OG0001095	Prbk.g_02481	Syam.g_01276
OG0001096	Prbk.g_02497	Syam.g_01260
OG0001097	Prbk.g_02542	Syam.g_00727
OG0001098	Prbk.g_02379	Syam.g_01037
OG0001099	Prbk.g_00193	Syam.g_02138
OG0001100	Prbk.g_02389	Syam.g_01356
OG0001101	Prbk.g_02390	Syam.g_01355
OG0001103	Prbk.g_02395	Syam.g_01350
OG0001104	Prbk.g_02452	Syam.g_01311
OG0001105	Prbk.g_02447	Syam.g_01307
OG0001106	Prbk.g_02336	Syam.g_01110
OG0001107	Prbk.g_02326	Syam.g_01122
OG0001108	Prbk.g_02319	Syam.g_01132
OG0001109	Prbk.g_02317	Syam.g_01134
OG0001110	Prbk.g_02315	Syam.g_01136
OG0001111	Prbk.g_02313	Syam.g_01138
OG0001112	Prbk.g_02311	Syam.g_01140
OG0001113	Prbk.g_02310	Syam.g_01141
OG0001114	Prbk.g_02309	Syam.g_01142
OG0001115	Prbk.g_02307	Syam.g_01146
OG0001116	Prbk.g_02306	Syam.g_01148
OG0001117	Prbk.g_02305	Syam.g_01149
OG0001118	Prbk.g_02304	Syam.g_01150
OG0001119	Prbk.g_02303	Syam.g_01152
OG0001120	Prbk.g_02301	Syam.g_01156
OG0001122	Prbk.g_00581	Syam.g_01184
OG0001123	Prbk.g_00588	Syam.g_01191
OG0001124	Prbk.g_00590	Syam.g_01194
OG0001125	Prbk.g_00592	Syam.g_01196
OG0001126	Prbk.g_00068	Syam.g_00757
OG0001127	Prbk.g_00067	Syam.g_00758
OG0001128	Prbk.g_00064	Syam.g_00764
OG0001129	Prbk.g_00063	Syam.g_00766
OG0001130	Prbk.g_00062	Syam.g_00767
OG0001131	Prbk.g_00627	Syam.g_01337
OG0001132	Prbk.g_02595	Syam.g_01020
OG0001134	Prbk.g_02195	Syam.g_00915
OG0001135	Prbk.g_02197	Syam.g_00917
