Orthogroup	Prbk	Praj
OG0000567	Prbk.g_01873	Praj.g_00558
OG0000568	Prbk.g_01871	Praj.g_00559
OG0000569	Prbk.g_01104	Praj.g_00560
OG0000570	Prbk.g_01105	Praj.g_00561
OG0000571	Prbk.g_01108	Praj.g_00563
OG0000572	Prbk.g_01124	Praj.g_00574
OG0000573	Prbk.g_01131	Praj.g_00579
OG0000574	Prbk.g_01132	Praj.g_00581
OG0000575	Prbk.g_01141	Praj.g_00584
OG0000576	Prbk.g_01143	Praj.g_00586
OG0000577	Prbk.g_01144	Praj.g_00587
OG0000578	Prbk.g_01145	Praj.g_00588
OG0000579	Prbk.g_01146	Praj.g_00589
OG0000580	Prbk.g_01147	Praj.g_00590
OG0000581	Prbk.g_01151	Praj.g_00593
OG0000582	Prbk.g_01155	Praj.g_00596
OG0000583	Prbk.g_01156	Praj.g_00597
OG0000584	Prbk.g_01157	Praj.g_00598
OG0000585	Prbk.g_01159	Praj.g_00600
OG0000586	Prbk.g_01161	Praj.g_00601
OG0000587	Prbk.g_01163	Praj.g_00602
OG0000588	Prbk.g_02605	Praj.g_00606
OG0000589	Prbk.g_02608	Praj.g_00609
OG0000590	Prbk.g_02609	Praj.g_00610
OG0000591	Prbk.g_02616	Praj.g_00613
OG0000592	Prbk.g_02617	Praj.g_00614
OG0000593	Prbk.g_02627	Praj.g_00620
OG0000594	Prbk.g_02628	Praj.g_00621
OG0000595	Prbk.g_02629	Praj.g_00622
OG0000596	Prbk.g_02634	Praj.g_00626
OG0000597	Prbk.g_02637	Praj.g_00628
OG0000598	Prbk.g_02638	Praj.g_00629
OG0000599	Prbk.g_02648	Praj.g_00632
OG0000600	Prbk.g_02649	Praj.g_00633
OG0000601	Prbk.g_02650	Praj.g_00634
OG0000602	Prbk.g_02654	Praj.g_00636
OG0000603	Prbk.g_02655	Praj.g_00637
OG0000604	Prbk.g_02656	Praj.g_00638
OG0000605	Prbk.g_00740	Praj.g_00639
OG0000606	Prbk.g_00729	Praj.g_00642
OG0000607	Prbk.g_00726	Praj.g_00645
OG0000608	Prbk.g_00725	Praj.g_00646
OG0000609	Prbk.g_00723	Praj.g_00647
OG0000610	Prbk.g_00715	Praj.g_00653
OG0000611	Prbk.g_00712	Praj.g_00656
OG0000612	Prbk.g_00711	Praj.g_00657
OG0000613	Prbk.g_00478	Praj.g_00663
OG0000614	Prbk.g_01802	Praj.g_00686
OG0000615	Prbk.g_02429	Praj.g_00693
OG0000616	Prbk.g_02262	Praj.g_02137
OG0000617	Prbk.g_00613	Praj.g_00704
OG0000618	Prbk.g_00612	Praj.g_00705
OG0000619	Prbk.g_00611	Praj.g_00706
OG0000620	Prbk.g_00607	Praj.g_00709
OG0000621	Prbk.g_00606	Praj.g_00710
OG0000622	Prbk.g_00605	Praj.g_00711
OG0000623	Prbk.g_00604	Praj.g_00712
OG0000624	Prbk.g_00603	Praj.g_00714
OG0000625	Prbk.g_00602	Praj.g_00715
OG0000626	Prbk.g_00601	Praj.g_00716
OG0000627	Prbk.g_02376	Praj.g_00718
OG0000628	Prbk.g_02375	Praj.g_00719
OG0000629	Prbk.g_02372	Praj.g_00720
OG0000630	Prbk.g_02368	Praj.g_00723
OG0000631	Prbk.g_02362	Praj.g_00917
OG0000632	Prbk.g_02361	Praj.g_00918
OG0000633	Prbk.g_02360	Praj.g_00919
OG0000634	Prbk.g_02464	Praj.g_00765
OG0000635	Prbk.g_02465	Praj.g_00766
OG0000636	Prbk.g_02467	Praj.g_00768
OG0000637	Prbk.g_02469	Praj.g_00770
OG0000638	Prbk.g_02470	Praj.g_00771
OG0000639	Prbk.g_02471	Praj.g_00772
OG0000640	Prbk.g_02472	Praj.g_00773
OG0000641	Prbk.g_02476	Praj.g_00777
OG0000642	Prbk.g_02477	Praj.g_00778
OG0000643	Prbk.g_02478	Praj.g_00779
OG0000644	Prbk.g_02479	Praj.g_00780
OG0000645	Prbk.g_02480	Praj.g_00781
OG0000646	Prbk.g_02483	Praj.g_00784
OG0000647	Prbk.g_02486	Praj.g_00786
OG0000648	Prbk.g_02488	Praj.g_00788
OG0000649	Prbk.g_02489	Praj.g_00789
OG0000650	Prbk.g_02490	Praj.g_00790
OG0000651	Prbk.g_02491	Praj.g_00791
OG0000652	Prbk.g_02492	Praj.g_00792
OG0000653	Prbk.g_02494	Praj.g_00794
OG0000654	Prbk.g_02495	Praj.g_00795
OG0000655	Prbk.g_02496	Praj.g_00796
OG0000656	Prbk.g_02499	Praj.g_00799
OG0000657	Prbk.g_02532	Praj.g_00806
OG0000658	Prbk.g_02534	Praj.g_00808
OG0000659	Prbk.g_02535	Praj.g_00809
OG0000660	Prbk.g_02539	Praj.g_00814
OG0000661	Prbk.g_02541	Praj.g_00816
OG0000662	Prbk.g_02543	Praj.g_00818
OG0000663	Prbk.g_02546	Praj.g_00820
OG0000664	Prbk.g_02547	Praj.g_00821
OG0000665	Prbk.g_02560	Praj.g_00826
OG0000666	Prbk.g_02563	Praj.g_00827
OG0000667	Prbk.g_02570	Praj.g_00831
OG0000668	Prbk.g_00582	Praj.g_00869
OG0000669	Prbk.g_02580	Praj.g_00877
OG0000670	Prbk.g_01662	Praj.g_00880
OG0000671	Prbk.g_02391	Praj.g_00882
OG0000672	Prbk.g_02394	Praj.g_00885
OG0000673	Prbk.g_02397	Praj.g_00888
OG0000674	Prbk.g_02399	Praj.g_00890
OG0000675	Prbk.g_02400	Praj.g_00891
OG0000676	Prbk.g_02408	Praj.g_00893
OG0000677	Prbk.g_02410	Praj.g_00894
OG0000678	Prbk.g_02415	Praj.g_00897
OG0000679	Prbk.g_02435	Praj.g_00901
OG0000680	Prbk.g_02436	Praj.g_00902
OG0000681	Prbk.g_02438	Praj.g_00905
OG0000682	Prbk.g_02439	Praj.g_00906
OG0000683	Prbk.g_02440	Praj.g_00907
OG0000684	Prbk.g_02453	Praj.g_00748
OG0000685	Prbk.g_02451	Praj.g_00750
OG0000686	Prbk.g_02450	Praj.g_00751
OG0000687	Prbk.g_02449	Praj.g_00752
OG0000688	Prbk.g_02455	Praj.g_00755
OG0000689	Prbk.g_02456	Praj.g_00756
OG0000690	Prbk.g_02457	Praj.g_00757
OG0000691	Prbk.g_02458	Praj.g_00758
OG0000692	Prbk.g_02459	Praj.g_00760
OG0000693	Prbk.g_02460	Praj.g_00761
OG0000694	Prbk.g_02461	Praj.g_00762
OG0000695	Prbk.g_02358	Praj.g_00921
OG0000696	Prbk.g_02357	Praj.g_00922
OG0000697	Prbk.g_02355	Praj.g_00923
OG0000698	Prbk.g_02352	Praj.g_00926
OG0000699	Prbk.g_02350	Praj.g_00927
OG0000700	Prbk.g_02349	Praj.g_00928
OG0000701	Prbk.g_02348	Praj.g_00929
OG0000702	Prbk.g_02340	Praj.g_00931
OG0000703	Prbk.g_02339	Praj.g_00932
OG0000704	Prbk.g_02337	Praj.g_00933
OG0000705	Prbk.g_02331	Praj.g_00939
OG0000706	Prbk.g_02330	Praj.g_00940
OG0000707	Prbk.g_02329	Praj.g_00941
OG0000708	Prbk.g_02327	Praj.g_00943
OG0000709	Prbk.g_02320	Praj.g_00947
OG0000710	Prbk.g_02316	Praj.g_00950
OG0000711	Prbk.g_02293	Praj.g_00966
OG0000712	Prbk.g_02292	Praj.g_00968
OG0000713	Prbk.g_00562	Praj.g_00969
OG0000714	Prbk.g_00566	Praj.g_00970
OG0000715	Prbk.g_00568	Praj.g_00972
OG0000716	Prbk.g_00572	Praj.g_00973
OG0000717	Prbk.g_00573	Praj.g_00974
OG0000718	Prbk.g_00578	Praj.g_00991
OG0000719	Prbk.g_00580	Praj.g_00992
OG0000720	Prbk.g_00593	Praj.g_01002
OG0000721	Prbk.g_00594	Praj.g_01003
OG0000722	Prbk.g_00595	Praj.g_01004
OG0000723	Prbk.g_00599	Praj.g_01008
OG0000724	Prbk.g_00061	Praj.g_01019
OG0000725	Prbk.g_00054	Praj.g_00845
OG0000726	Prbk.g_00053	Praj.g_00844
OG0000727	Prbk.g_00052	Praj.g_00843
OG0000728	Prbk.g_00051	Praj.g_00841
OG0000729	Prbk.g_01531	Praj.g_02022
OG0000730	Prbk.g_00869	Praj.g_00378
OG0000731	Prbk.g_00879	Praj.g_00386
OG0000732	Prbk.g_01601	Praj.g_02081
OG0000733	Prbk.g_02202	Praj.g_01833
OG0000734	Prbk.g_00004	Praj.g_01476
OG0000735	Prbk.g_01037	Praj.g_01474
OG0000736	Prbk.g_01036	Praj.g_01473
OG0000737	Prbk.g_01035	Praj.g_01472
OG0000738	Prbk.g_01028	Praj.g_01468
OG0000739	Prbk.g_01026	Praj.g_01467
OG0000740	Prbk.g_01025	Praj.g_01466
OG0000741	Prbk.g_01022	Praj.g_01464
OG0000742	Prbk.g_01020	Praj.g_01462
OG0000743	Prbk.g_01018	Praj.g_01460
OG0000744	Prbk.g_01017	Praj.g_01459
OG0000745	Prbk.g_00141	Praj.g_01458
OG0000746	Prbk.g_00143	Praj.g_01456
OG0000747	Prbk.g_00144	Praj.g_01455
OG0000748	Prbk.g_00156	Praj.g_01451
OG0000749	Prbk.g_00157	Praj.g_01450
OG0000750	Prbk.g_00158	Praj.g_01449
OG0000751	Prbk.g_00105	Praj.g_01446
OG0000752	Prbk.g_00103	Praj.g_01444
OG0000753	Prbk.g_00100	Praj.g_01442
OG0000754	Prbk.g_01501	Praj.g_01438
OG0000755	Prbk.g_00139	Praj.g_01434
OG0000756	Prbk.g_00138	Praj.g_01433
OG0000757	Prbk.g_00131	Praj.g_01426
OG0000758	Prbk.g_00130	Praj.g_01425
OG0000759	Prbk.g_00129	Praj.g_01424
OG0000760	Prbk.g_00128	Praj.g_01423
OG0000761	Prbk.g_00127	Praj.g_01422
OG0000762	Prbk.g_01503	Praj.g_01421
OG0000763	Prbk.g_01505	Praj.g_01419
OG0000764	Prbk.g_01506	Praj.g_01418
OG0000765	Prbk.g_00178	Praj.g_01409
OG0000766	Prbk.g_00177	Praj.g_01408
OG0000767	Prbk.g_00175	Praj.g_01407
OG0000768	Prbk.g_00174	Praj.g_01406
OG0000769	Prbk.g_00098	Praj.g_01404
OG0000770	Prbk.g_00122	Praj.g_01403
OG0000771	Prbk.g_00066	Praj.g_01014
OG0000772	Prbk.g_02011	Praj.g_01246
OG0000773	Prbk.g_00162	Praj.g_01519
OG0000774	Prbk.g_01192	Praj.g_01522
OG0000775	Prbk.g_01190	Praj.g_01523
OG0000776	Prbk.g_01189	Praj.g_01524
OG0000777	Prbk.g_01188	Praj.g_01525
OG0000778	Prbk.g_01187	Praj.g_01526
OG0000779	Prbk.g_01182	Praj.g_01530
OG0000780	Prbk.g_01179	Praj.g_01531
OG0000781	Prbk.g_01175	Praj.g_01534
OG0000782	Prbk.g_01174	Praj.g_01535
OG0000783	Prbk.g_01173	Praj.g_01536
OG0000784	Prbk.g_01172	Praj.g_01537
OG0000785	Prbk.g_01170	Praj.g_01539
OG0000786	Prbk.g_01167	Praj.g_01542
OG0000787	Prbk.g_01166	Praj.g_01543
OG0000788	Prbk.g_00334	Praj.g_00732
OG0000789	Prbk.g_01691	Praj.g_01011
OG0000790	Prbk.g_02048	Praj.g_01580
OG0000791	Prbk.g_02046	Praj.g_01582
OG0000792	Prbk.g_02045	Praj.g_01583
OG0000793	Prbk.g_02041	Praj.g_01586
OG0000794	Prbk.g_02040	Praj.g_01587
OG0000795	Prbk.g_02039	Praj.g_01588
OG0000796	Prbk.g_02035	Praj.g_01592
OG0000797	Prbk.g_02034	Praj.g_01593
OG0000799	Prbk.g_01929	Praj.g_01613
OG0000800	Prbk.g_01930	Praj.g_01614
OG0000801	Prbk.g_01931	Praj.g_01615
OG0000802	Prbk.g_01938	Praj.g_01617
OG0000803	Prbk.g_00244	Praj.g_01619
OG0000804	Prbk.g_00246	Praj.g_01620
OG0000805	Prbk.g_00248	Praj.g_01622
OG0000806	Prbk.g_00250	Praj.g_01624
OG0000807	Prbk.g_00252	Praj.g_01625
OG0000808	Prbk.g_00253	Praj.g_01626
OG0000809	Prbk.g_00257	Praj.g_01630
OG0000810	Prbk.g_00258	Praj.g_01631
OG0000811	Prbk.g_00270	Praj.g_01635
OG0000812	Prbk.g_00272	Praj.g_01637
OG0000813	Prbk.g_00273	Praj.g_01638
OG0000814	Prbk.g_00275	Praj.g_01640
OG0000815	Prbk.g_00276	Praj.g_01641
OG0000816	Prbk.g_00278	Praj.g_01643
OG0000817	Prbk.g_00279	Praj.g_01644
OG0000818	Prbk.g_01237	Praj.g_01648
OG0000819	Prbk.g_01236	Praj.g_01649
OG0000820	Prbk.g_01235	Praj.g_01650
OG0000821	Prbk.g_01228	Praj.g_01653
OG0000822	Prbk.g_01226	Praj.g_01654
OG0000823	Prbk.g_01225	Praj.g_01655
OG0000824	Prbk.g_01221	Praj.g_01658
OG0000825	Prbk.g_01220	Praj.g_01659
OG0000826	Prbk.g_01219	Praj.g_01660
OG0000827	Prbk.g_01218	Praj.g_01661
OG0000828	Prbk.g_01215	Praj.g_01664
OG0000829	Prbk.g_01214	Praj.g_01665
OG0000830	Prbk.g_01213	Praj.g_01666
OG0000831	Prbk.g_01211	Praj.g_01668
OG0000832	Prbk.g_02006	Praj.g_01678
OG0000833	Prbk.g_01998	Praj.g_01686
OG0000834	Prbk.g_01997	Praj.g_01687
OG0000835	Prbk.g_01996	Praj.g_01688
OG0000836	Prbk.g_01994	Praj.g_01690
OG0000837	Prbk.g_01993	Praj.g_01691
OG0000838	Prbk.g_01990	Praj.g_01693
OG0000839	Prbk.g_01989	Praj.g_01694
OG0000840	Prbk.g_01988	Praj.g_01695
OG0000841	Prbk.g_01987	Praj.g_01696
OG0000842	Prbk.g_01986	Praj.g_01697
OG0000843	Prbk.g_01985	Praj.g_01698
OG0000844	Prbk.g_01983	Praj.g_01699
OG0000845	Prbk.g_01982	Praj.g_01700
OG0000846	Prbk.g_01981	Praj.g_01701
OG0000847	Prbk.g_01980	Praj.g_01702
OG0000848	Prbk.g_01979	Praj.g_01703
OG0000849	Prbk.g_01978	Praj.g_01704
OG0000850	Prbk.g_01977	Praj.g_01706
OG0000851	Prbk.g_00937	Praj.g_01707
OG0000852	Prbk.g_00936	Praj.g_01708
OG0000853	Prbk.g_00932	Praj.g_01713
OG0000854	Prbk.g_00930	Praj.g_01715
OG0000855	Prbk.g_00929	Praj.g_01716
OG0000856	Prbk.g_02619	Praj.g_01599
OG0000857	Prbk.g_02485	Praj.g_00785
OG0000858	Prbk.g_00918	Praj.g_01763
OG0000859	Prbk.g_00917	Praj.g_01764
OG0000860	Prbk.g_00905	Praj.g_01770
OG0000861	Prbk.g_00904	Praj.g_01771
OG0000862	Prbk.g_00902	Praj.g_01772
OG0000863	Prbk.g_01451	Praj.g_01773
OG0000864	Prbk.g_01450	Praj.g_01774
OG0000865	Prbk.g_01449	Praj.g_01775
OG0000866	Prbk.g_01448	Praj.g_01776
OG0000867	Prbk.g_01447	Praj.g_01777
OG0000868	Prbk.g_01445	Praj.g_01778
OG0000869	Prbk.g_01442	Praj.g_01781
OG0000870	Prbk.g_01437	Praj.g_01786
OG0000871	Prbk.g_01436	Praj.g_01787
OG0000872	Prbk.g_01434	Praj.g_01788
OG0000873	Prbk.g_01431	Praj.g_01791
OG0000874	Prbk.g_01427	Praj.g_01794
OG0000875	Prbk.g_01426	Praj.g_01796
OG0000876	Prbk.g_01425	Praj.g_01797
OG0000877	Prbk.g_01422	Praj.g_01799
OG0000878	Prbk.g_01421	Praj.g_01800
OG0000879	Prbk.g_01420	Praj.g_01801
OG0000880	Prbk.g_01419	Praj.g_01802
OG0000881	Prbk.g_01414	Praj.g_01805
OG0000882	Prbk.g_01409	Praj.g_01810
OG0000883	Prbk.g_01407	Praj.g_01812
OG0000884	Prbk.g_01405	Praj.g_01814
OG0000885	Prbk.g_01404	Praj.g_01815
OG0000886	Prbk.g_01403	Praj.g_01816
OG0000887	Prbk.g_01402	Praj.g_01817
OG0000888	Prbk.g_01400	Praj.g_01819
OG0000889	Prbk.g_01398	Praj.g_01821
OG0000890	Prbk.g_01384	Praj.g_01822
OG0000891	Prbk.g_01383	Praj.g_01823
OG0000892	Prbk.g_01381	Praj.g_01825
OG0000893	Prbk.g_01901	Praj.g_01868
OG0000894	Prbk.g_01905	Praj.g_01871
OG0000895	Prbk.g_01910	Praj.g_01874
OG0000896	Prbk.g_01911	Praj.g_01875
OG0000897	Prbk.g_01913	Praj.g_01877
OG0000898	Prbk.g_01914	Praj.g_01878
OG0000899	Prbk.g_01915	Praj.g_01879
OG0000900	Prbk.g_01916	Praj.g_01880
OG0000901	Prbk.g_01920	Praj.g_01883
OG0000902	Prbk.g_01922	Praj.g_01885
OG0000903	Prbk.g_00990	Praj.g_01894
OG0000904	Prbk.g_00995	Praj.g_01889
OG0000905	Prbk.g_00997	Praj.g_01887
OG0000906	Prbk.g_01926	Praj.g_01886
OG0000907	Prbk.g_00988	Praj.g_01909
OG0000908	Prbk.g_00985	Praj.g_01912
OG0000909	Prbk.g_00984	Praj.g_01913
OG0000910	Prbk.g_00983	Praj.g_01914
OG0000911	Prbk.g_00981	Praj.g_01916
OG0000912	Prbk.g_00980	Praj.g_01917
OG0000913	Prbk.g_00979	Praj.g_01918
OG0000914	Prbk.g_00978	Praj.g_01919
OG0000915	Prbk.g_00977	Praj.g_01920
OG0000916	Prbk.g_00976	Praj.g_01921
OG0000917	Prbk.g_00975	Praj.g_01922
OG0000918	Prbk.g_00974	Praj.g_01923
OG0000919	Prbk.g_00973	Praj.g_01924
OG0000920	Prbk.g_00972	Praj.g_01925
OG0000921	Prbk.g_00971	Praj.g_01926
OG0000922	Prbk.g_00970	Praj.g_01927
OG0000923	Prbk.g_00966	Praj.g_01931
OG0000924	Prbk.g_00965	Praj.g_01932
OG0000925	Prbk.g_00964	Praj.g_01933
OG0000926	Prbk.g_00963	Praj.g_01934
OG0000927	Prbk.g_00961	Praj.g_01936
OG0000928	Prbk.g_00960	Praj.g_01937
OG0000929	Prbk.g_00959	Praj.g_01938
OG0000930	Prbk.g_00958	Praj.g_01939
OG0000931	Prbk.g_00957	Praj.g_01940
OG0000932	Prbk.g_00956	Praj.g_01941
OG0000933	Prbk.g_00951	Praj.g_01945
OG0000934	Prbk.g_00949	Praj.g_01947
OG0000935	Prbk.g_00948	Praj.g_01948
OG0000936	Prbk.g_00947	Praj.g_01949
OG0000937	Prbk.g_00946	Praj.g_01950
OG0000938	Prbk.g_00797	Praj.g_01953
OG0000939	Prbk.g_00798	Praj.g_01954
OG0000940	Prbk.g_00807	Praj.g_01961
OG0000941	Prbk.g_00809	Praj.g_01963
OG0000942	Prbk.g_00811	Praj.g_01965
OG0000943	Prbk.g_00812	Praj.g_01966
OG0000944	Prbk.g_00814	Praj.g_01968
OG0000945	Prbk.g_00816	Praj.g_01969
OG0000946	Prbk.g_00844	Praj.g_01975
OG0000947	Prbk.g_00847	Praj.g_01977
OG0000948	Prbk.g_00848	Praj.g_01978
OG0000949	Prbk.g_00851	Praj.g_01981
OG0000950	Prbk.g_00513	Praj.g_01986
OG0000951	Prbk.g_00518	Praj.g_01990
OG0000952	Prbk.g_00525	Praj.g_01994
OG0000953	Prbk.g_00529	Praj.g_01998
OG0000954	Prbk.g_00216	Praj.g_02002
OG0000955	Prbk.g_00217	Praj.g_02003
OG0000956	Prbk.g_00219	Praj.g_02005
OG0000957	Prbk.g_00235	Praj.g_02010
OG0000958	Prbk.g_00236	Praj.g_02011
OG0000959	Prbk.g_01482	Praj.g_02015
OG0000960	Prbk.g_01483	Praj.g_02016
OG0000961	Prbk.g_01494	Praj.g_02019
OG0000962	Prbk.g_01530	Praj.g_02021
OG0000963	Prbk.g_01535	Praj.g_02026
OG0000964	Prbk.g_01536	Praj.g_02027
OG0000965	Prbk.g_01537	Praj.g_02028
OG0000966	Prbk.g_01571	Praj.g_02059
OG0000967	Prbk.g_01577	Praj.g_02063
OG0000968	Prbk.g_01580	Praj.g_02065
OG0000969	Prbk.g_01582	Praj.g_02066
OG0000970	Prbk.g_01583	Praj.g_02067
OG0000971	Prbk.g_01585	Praj.g_02068
OG0000972	Prbk.g_01586	Praj.g_02069
OG0000973	Prbk.g_01587	Praj.g_02070
OG0000974	Prbk.g_01588	Praj.g_02071
OG0000975	Prbk.g_01589	Praj.g_02072
OG0000976	Prbk.g_01590	Praj.g_02073
OG0000977	Prbk.g_01592	Praj.g_02074
OG0000978	Prbk.g_01593	Praj.g_02075
OG0000979	Prbk.g_01596	Praj.g_02078
OG0000980	Prbk.g_01600	Praj.g_02080
OG0000981	Prbk.g_01603	Praj.g_02083
OG0000982	Prbk.g_02161	Praj.g_02085
OG0000983	Prbk.g_02162	Praj.g_02086
OG0000984	Prbk.g_02163	Praj.g_02087
OG0000985	Prbk.g_02167	Praj.g_02090
OG0000986	Prbk.g_02169	Praj.g_02092
OG0000987	Prbk.g_02171	Praj.g_02093
OG0000988	Prbk.g_02175	Praj.g_02096
OG0000989	Prbk.g_02185	Praj.g_02100
OG0000990	Prbk.g_02207	Praj.g_02105
OG0000991	Prbk.g_02210	Praj.g_02106
OG0000992	Prbk.g_02213	Praj.g_02109
OG0000993	Prbk.g_02214	Praj.g_02110
OG0000994	Prbk.g_02217	Praj.g_02111
OG0000995	Prbk.g_02226	Praj.g_02115
OG0000996	Prbk.g_02239	Praj.g_02116
OG0000997	Prbk.g_02248	Praj.g_02124
OG0000998	Prbk.g_02250	Praj.g_02126
OG0000999	Prbk.g_02251	Praj.g_02127
OG0001000	Prbk.g_02254	Praj.g_02130, Praj.g_02131
OG0001001	Prbk.g_02258	Praj.g_02134
OG0001002	Prbk.g_02265	Praj.g_02139
OG0001003	Prbk.g_02267	Praj.g_02141
OG0001004	Prbk.g_02268	Praj.g_02142
OG0001005	Prbk.g_02270	Praj.g_02143
OG0001006	Prbk.g_02276	Praj.g_02147
OG0001007	Prbk.g_02278	Praj.g_02149
OG0001008	Prbk.g_00327	Praj.g_00431
OG0001009	Prbk.g_01622	Praj.g_00027
OG0001010	Prbk.g_01621	Praj.g_00028
OG0001011	Prbk.g_01619	Praj.g_00029
OG0001012	Prbk.g_02158	Praj.g_00047
OG0001013	Prbk.g_02133	Praj.g_00052
OG0001014	Prbk.g_02124	Praj.g_00055
OG0001015	Prbk.g_02123	Praj.g_00056
OG0001016	Prbk.g_01315	Praj.g_00111
OG0001017	Prbk.g_01309	Praj.g_00115
OG0001018	Prbk.g_01307	Praj.g_00118
OG0001019	Prbk.g_01294	Praj.g_00127
OG0001020	Prbk.g_00035	Praj.g_00128
OG0001021	Prbk.g_00031	Praj.g_00129
OG0001022	Prbk.g_00026	Praj.g_00132
OG0001023	Prbk.g_00025	Praj.g_00133
OG0001024	Prbk.g_00021	Praj.g_00136
OG0001025	Prbk.g_00014	Praj.g_00143
OG0001026	Prbk.g_00001	Praj.g_00151
OG0001027	Prbk.g_00190	Praj.g_00152
OG0001028	Prbk.g_00192	Praj.g_00154
OG0001029	Prbk.g_00194	Praj.g_00156
OG0001030	Prbk.g_00547	Praj.g_00172
OG0001031	Prbk.g_01275	Praj.g_00226
OG0001032	Prbk.g_01272	Praj.g_00227
OG0001033	Prbk.g_00633	Praj.g_00247
OG0001034	Prbk.g_01521	Praj.g_00276
OG0001035	Prbk.g_00372	Praj.g_00293
OG0001036	Prbk.g_00376	Praj.g_00297
OG0001037	Prbk.g_00378	Praj.g_00298
OG0001038	Prbk.g_00415	Praj.g_00314
OG0001039	Prbk.g_00418	Praj.g_00316
OG0001040	Prbk.g_00421	Praj.g_00319
OG0001041	Prbk.g_00426	Praj.g_00323
OG0001042	Prbk.g_00451	Praj.g_00339
OG0001043	Prbk.g_00453	Praj.g_00340
OG0001044	Prbk.g_00870	Praj.g_00379
OG0001045	Prbk.g_00882	Praj.g_00388
OG0001046	Prbk.g_00924	Praj.g_01081
OG0001047	Prbk.g_00325	Praj.g_00433
OG0001048	Prbk.g_00324	Praj.g_00434
OG0001049	Prbk.g_00321	Praj.g_00436
OG0001050	Prbk.g_00320	Praj.g_00437
OG0001051	Prbk.g_00319	Praj.g_00438
OG0001052	Prbk.g_02109	Praj.g_00464
OG0001053	Prbk.g_02064	Praj.g_00476
OG0001054	Prbk.g_01861	Praj.g_00490
OG0001055	Prbk.g_01056	Praj.g_00509
OG0001056	Prbk.g_01085	Praj.g_00527
OG0001057	Prbk.g_01097	Praj.g_00532
OG0001058	Prbk.g_01893	Praj.g_00540
OG0001059	Prbk.g_01889	Praj.g_00544
OG0001060	Prbk.g_01882	Praj.g_00551
OG0001061	Prbk.g_01109	Praj.g_00564
OG0001062	Prbk.g_01111	Praj.g_00566
OG0001063	Prbk.g_01115	Praj.g_00567
OG0001064	Prbk.g_01116	Praj.g_00568
OG0001065	Prbk.g_01117	Praj.g_00569
OG0001066	Prbk.g_01118	Praj.g_00570
OG0001067	Prbk.g_01119	Praj.g_00571
OG0001068	Prbk.g_01120	Praj.g_00572
OG0001069	Prbk.g_01121	Praj.g_00573
OG0001070	Prbk.g_01125	Praj.g_00575
OG0001071	Prbk.g_01126	Praj.g_00576
OG0001072	Prbk.g_01129	Praj.g_00577
OG0001073	Prbk.g_01148	Praj.g_00591
OG0001074	Prbk.g_02602	Praj.g_00603
OG0001075	Prbk.g_02603	Praj.g_00604
OG0001076	Prbk.g_02611	Praj.g_00611
OG0001077	Prbk.g_02621	Praj.g_00616
OG0001078	Prbk.g_02632	Praj.g_00624
OG0001079	Prbk.g_02651	Praj.g_00635
OG0001080	Prbk.g_00738	Praj.g_00641
OG0001081	Prbk.g_00728	Praj.g_00643
OG0001082	Prbk.g_00727	Praj.g_00644
OG0001083	Prbk.g_00719	Praj.g_00649
OG0001084	Prbk.g_00718	Praj.g_00650
OG0001085	Prbk.g_00708	Praj.g_00660
OG0001086	Prbk.g_00706	Praj.g_00661
OG0001087	Prbk.g_01821	Praj.g_00681
OG0001088	Prbk.g_01817	Praj.g_00682
OG0001089	Prbk.g_01764	Praj.g_00690
OG0001090	Prbk.g_00617	Praj.g_00699
OG0001091	Prbk.g_00615	Praj.g_00701
OG0001092	Prbk.g_00614	Praj.g_00702
OG0001093	Prbk.g_00610	Praj.g_00707
OG0001094	Prbk.g_02462	Praj.g_00763
OG0001095	Prbk.g_02481	Praj.g_00782
OG0001096	Prbk.g_02497	Praj.g_00797
OG0001097	Prbk.g_02542	Praj.g_00817
OG0001098	Prbk.g_02379	Praj.g_00835
OG0001099	Prbk.g_00193	Praj.g_00872
OG0001100	Prbk.g_02389	Praj.g_00879
OG0001101	Prbk.g_02390	Praj.g_00881
OG0001102	Prbk.g_02393	Praj.g_00884
OG0001103	Prbk.g_02395	Praj.g_00886
OG0001104	Prbk.g_02452	Praj.g_00749
OG0001105	Prbk.g_02447	Praj.g_00753
OG0001106	Prbk.g_02336	Praj.g_00934
OG0001107	Prbk.g_02326	Praj.g_00944
OG0001108	Prbk.g_02319	Praj.g_00948
OG0001109	Prbk.g_02317	Praj.g_00949
OG0001110	Prbk.g_02315	Praj.g_00951
OG0001111	Prbk.g_02313	Praj.g_00952
OG0001112	Prbk.g_02311	Praj.g_00953
OG0001113	Prbk.g_02310	Praj.g_00954
OG0001114	Prbk.g_02309	Praj.g_00955
OG0001115	Prbk.g_02307	Praj.g_00957
OG0001116	Prbk.g_02306	Praj.g_00958
OG0001117	Prbk.g_02305	Praj.g_00959
OG0001118	Prbk.g_02304	Praj.g_00960
OG0001119	Prbk.g_02303	Praj.g_00961
OG0001120	Prbk.g_02301	Praj.g_00963
OG0001122	Prbk.g_00581	Praj.g_00993
OG0001123	Prbk.g_00588	Praj.g_00997
OG0001124	Prbk.g_00590	Praj.g_00999
OG0001125	Prbk.g_00592	Praj.g_01001
OG0001126	Prbk.g_00068	Praj.g_01012
OG0001127	Prbk.g_00067	Praj.g_01013
