Orthogroup	Syae	Syaj
OG0000543	Syae.g_02341	Syaj.g_00104
OG0000544	Syae.g_02342	Syaj.g_00105
OG0000545	Syae.g_02344	Syaj.g_00107
OG0000546	Syae.g_02346	Syaj.g_00109
OG0000547	Syae.g_02348	Syaj.g_00111
OG0000548	Syae.g_02349	Syaj.g_00112
OG0000549	Syae.g_02354	Syaj.g_00118
OG0000550	Syae.g_02358	Syaj.g_00123
OG0000551	Syae.g_02363	Syaj.g_00128
OG0000552	Syae.g_02364	Syaj.g_00129
OG0000553	Syae.g_02366	Syaj.g_00133
OG0000554	Syae.g_02375	Syaj.g_00145
OG0000555	Syae.g_02390	Syaj.g_00163
OG0000556	Syae.g_02394	Syaj.g_00167
OG0000557	Syae.g_02398	Syaj.g_00178
OG0000558	Syae.g_02400	Syaj.g_00181
OG0000559	Syae.g_02404	Syaj.g_00185
OG0000560	Syae.g_02407	Syaj.g_00188
OG0000561	Syae.g_02408	Syaj.g_00189
OG0000562	Syae.g_02409	Syaj.g_00190
OG0000563	Syae.g_02410	Syaj.g_00191
OG0000564	Syae.g_02411	Syaj.g_00192
OG0000565	Syae.g_02414	Syaj.g_00195
OG0000566	Syae.g_02418	Syaj.g_00199
OG0000567	Syae.g_02422	Syaj.g_00203
OG0000568	Syae.g_02427	Syaj.g_00207
OG0000569	Syae.g_02428	Syaj.g_00208
OG0000570	Syae.g_02429	Syaj.g_00209
OG0000571	Syae.g_02433	Syaj.g_00213
OG0000572	Syae.g_02448	Syaj.g_00230
OG0000573	Syae.g_02456	Syaj.g_00238
OG0000574	Syae.g_02457	Syaj.g_00242
OG0000575	Syae.g_02461	Syaj.g_00247
OG0000576	Syae.g_02463	Syaj.g_00249
OG0000577	Syae.g_02464	Syaj.g_00250
OG0000578	Syae.g_02465	Syaj.g_00251
OG0000579	Syae.g_02466	Syaj.g_00252
OG0000580	Syae.g_02467	Syaj.g_00253
OG0000581	Syae.g_02473	Syaj.g_00261
OG0000582	Syae.g_00018	Syaj.g_01338
OG0000583	Syae.g_00019	Syaj.g_01337
OG0000584	Syae.g_00020	Syaj.g_01336
OG0000585	Syae.g_00022	Syaj.g_01334
OG0000586	Syae.g_00023	Syaj.g_01333
OG0000587	Syae.g_00025	Syaj.g_01331
OG0000588	Syae.g_00043	Syaj.g_01313
OG0000589	Syae.g_00047	Syaj.g_01308
OG0000590	Syae.g_00048	Syaj.g_01307
OG0000591	Syae.g_00056	Syaj.g_01299
OG0000592	Syae.g_00057	Syaj.g_01298
OG0000593	Syae.g_00070	Syaj.g_01287
OG0000594	Syae.g_00071	Syaj.g_01286
OG0000595	Syae.g_00072	Syaj.g_01285
OG0000596	Syae.g_00077	Syaj.g_01280
OG0000597	Syae.g_00080	Syaj.g_01277
OG0000598	Syae.g_00081	Syaj.g_01276
OG0000599	Syae.g_00084	Syaj.g_01273
OG0000600	Syae.g_00085	Syaj.g_01272
OG0000601	Syae.g_00086	Syaj.g_01271
OG0000602	Syae.g_00091	Syaj.g_01266
OG0000603	Syae.g_00092	Syaj.g_01265
OG0000604	Syae.g_00095	Syaj.g_01262
OG0000605	Syae.g_00260	Syaj.g_01153
OG0000606	Syae.g_00616	Syaj.g_00698
OG0000607	Syae.g_00613	Syaj.g_00702
OG0000608	Syae.g_00612	Syaj.g_00703
OG0000609	Syae.g_00610	Syaj.g_00705
OG0000610	Syae.g_00601	Syaj.g_00714
OG0000611	Syae.g_00598	Syaj.g_00717
OG0000612	Syae.g_00597	Syaj.g_00718
OG0000613	Syae.g_01910	Syaj.g_02500
OG0000614	Syae.g_00765	Syaj.g_00480
OG0000615	Syae.g_00557	Syaj.g_01065
OG0000616	Syae.g_01696	Syaj.g_02245
OG0000617	Syae.g_00464	Syaj.g_00952
OG0000618	Syae.g_00463	Syaj.g_00951
OG0000619	Syae.g_00462	Syaj.g_00950
OG0000620	Syae.g_00456	Syaj.g_00945
OG0000621	Syae.g_00455	Syaj.g_00944
OG0000622	Syae.g_00454	Syaj.g_00943
OG0000623	Syae.g_00453	Syaj.g_00942
OG0000624	Syae.g_00451	Syaj.g_00940
OG0000625	Syae.g_00450	Syaj.g_00939
OG0000626	Syae.g_00449	Syaj.g_00938
OG0000627	Syae.g_00299	Syaj.g_00765
OG0000628	Syae.g_00300	Syaj.g_00766
OG0000629	Syae.g_00303	Syaj.g_00769
OG0000630	Syae.g_00310	Syaj.g_00773
OG0000631	Syae.g_00317	Syaj.g_00786
OG0000632	Syae.g_00318	Syaj.g_00787
OG0000633	Syae.g_00320	Syaj.g_00789
OG0000634	Syae.g_00525	Syaj.g_01030
OG0000635	Syae.g_00524	Syaj.g_01029
OG0000636	Syae.g_00522	Syaj.g_01024
OG0000637	Syae.g_00520	Syaj.g_01022
OG0000638	Syae.g_00519	Syaj.g_01021
OG0000639	Syae.g_00518	Syaj.g_01020
OG0000640	Syae.g_00517	Syaj.g_01019
OG0000641	Syae.g_00513	Syaj.g_01015
OG0000642	Syae.g_00512	Syaj.g_01014
OG0000643	Syae.g_00510	Syaj.g_01012
OG0000644	Syae.g_00509	Syaj.g_01011
OG0000645	Syae.g_00507	Syaj.g_01009
OG0000646	Syae.g_00504	Syaj.g_01006
OG0000647	Syae.g_00502	Syaj.g_01004
OG0000648	Syae.g_00499	Syaj.g_01001
OG0000649	Syae.g_00498	Syaj.g_01000
OG0000650	Syae.g_00497	Syaj.g_00999
OG0000651	Syae.g_00496	Syaj.g_00998
OG0000652	Syae.g_00495	Syaj.g_00997
OG0000653	Syae.g_00493	Syaj.g_00991
OG0000654	Syae.g_00492	Syaj.g_00990
OG0000655	Syae.g_00491	Syaj.g_00989
OG0000656	Syae.g_00488	Syaj.g_00986
OG0000657	Syae.g_00834	Syaj.g_00382
OG0000658	Syae.g_00837	Syaj.g_00379
OG0000659	Syae.g_00838	Syaj.g_00378
OG0000660	Syae.g_00842	Syaj.g_00374
OG0000661	Syae.g_00844	Syaj.g_00372
OG0000662	Syae.g_00846	Syaj.g_00370
OG0000663	Syae.g_00849	Syaj.g_00367
OG0000664	Syae.g_00850	Syaj.g_00358
OG0000665	Syae.g_00121	Syaj.g_01243
OG0000666	Syae.g_00258	Syaj.g_01154
OG0000667	Syae.g_02056	Syaj.g_02661
OG0000668	Syae.g_00418	Syaj.g_00816
OG0000669	Syae.g_00585	Syaj.g_00730
OG0000670	Syae.g_00582	Syaj.g_00733
OG0000671	Syae.g_00580	Syaj.g_00735
OG0000672	Syae.g_00577	Syaj.g_00739
OG0000673	Syae.g_00574	Syaj.g_00742
OG0000674	Syae.g_00572	Syaj.g_00744
OG0000675	Syae.g_00571	Syaj.g_00757
OG0000676	Syae.g_00569	Syaj.g_00759
OG0000677	Syae.g_00568	Syaj.g_00760
OG0000678	Syae.g_00564	Syaj.g_01075
OG0000679	Syae.g_00555	Syaj.g_01061
OG0000680	Syae.g_00554	Syaj.g_01060
OG0000681	Syae.g_00551	Syaj.g_01057
OG0000682	Syae.g_00550	Syaj.g_01056
OG0000683	Syae.g_00549	Syaj.g_01055
OG0000684	Syae.g_00545	Syaj.g_01051
OG0000685	Syae.g_00543	Syaj.g_01049
OG0000686	Syae.g_00542	Syaj.g_01048
OG0000687	Syae.g_00541	Syaj.g_01047
OG0000688	Syae.g_00536	Syaj.g_01041
OG0000689	Syae.g_00534	Syaj.g_01039
OG0000690	Syae.g_00533	Syaj.g_01038
OG0000691	Syae.g_00532	Syaj.g_01037
OG0000692	Syae.g_00531	Syaj.g_01036
OG0000693	Syae.g_00529	Syaj.g_01034
OG0000694	Syae.g_00528	Syaj.g_01033
OG0000695	Syae.g_00322	Syaj.g_00791
OG0000696	Syae.g_00323	Syaj.g_00792
OG0000697	Syae.g_00325	Syaj.g_00932
OG0000698	Syae.g_00328	Syaj.g_00929
OG0000699	Syae.g_00330	Syaj.g_00928
OG0000700	Syae.g_00331	Syaj.g_00927
OG0000701	Syae.g_00332	Syaj.g_00926
OG0000702	Syae.g_00341	Syaj.g_00916
OG0000703	Syae.g_00342	Syaj.g_00915
OG0000704	Syae.g_00345	Syaj.g_00913
OG0000705	Syae.g_00352	Syaj.g_00906
OG0000706	Syae.g_00353	Syaj.g_00905
OG0000707	Syae.g_00354	Syaj.g_00904
OG0000708	Syae.g_00357	Syaj.g_00901
OG0000709	Syae.g_00365	Syaj.g_00872
OG0000710	Syae.g_00369	Syaj.g_00867
OG0000711	Syae.g_00398	Syaj.g_00839
OG0000712	Syae.g_00400	Syaj.g_00837
OG0000713	Syae.g_00401	Syaj.g_00836
OG0000714	Syae.g_00403	Syaj.g_00834
OG0000715	Syae.g_00405	Syaj.g_00832
OG0000716	Syae.g_00409	Syaj.g_00825
OG0000717	Syae.g_00410	Syaj.g_00824
OG0000718	Syae.g_00414	Syaj.g_00820
OG0000719	Syae.g_00416	Syaj.g_00818
OG0000720	Syae.g_00429	Syaj.g_00805
OG0000721	Syae.g_00431	Syaj.g_00803
OG0000722	Syae.g_00432	Syaj.g_00802
OG0000723	Syae.g_00445	Syaj.g_00934
OG0000724	Syae.g_00799	Syaj.g_00421
OG0000725	Syae.g_00789	Syaj.g_00430
OG0000726	Syae.g_00788	Syaj.g_00431
OG0000727	Syae.g_00787	Syaj.g_00432
OG0000728	Syae.g_00785	Syaj.g_00434
OG0000729	Syae.g_01819	Syaj.g_02397
OG0000730	Syae.g_02189	Syaj.g_02802
OG0000731	Syae.g_02201	Syaj.g_02814
OG0000732	Syae.g_01764	Syaj.g_02315
OG0000733	Syae.g_01599	Syaj.g_02151
OG0000734	Syae.g_01371	Syaj.g_01895
OG0000735	Syae.g_00942	Syaj.g_00286
OG0000736	Syae.g_00941	Syaj.g_00287
OG0000737	Syae.g_00940	Syaj.g_00288
OG0000738	Syae.g_00935	Syaj.g_00293
OG0000739	Syae.g_00928	Syaj.g_00295
OG0000740	Syae.g_00927	Syaj.g_00296
OG0000741	Syae.g_00924	Syaj.g_00299
OG0000742	Syae.g_00922	Syaj.g_00301
OG0000743	Syae.g_00920	Syaj.g_00303
OG0000744	Syae.g_00919	Syaj.g_00304
OG0000745	Syae.g_00917	Syaj.g_00306
OG0000746	Syae.g_00915	Syaj.g_00308
OG0000747	Syae.g_00914	Syaj.g_00309
OG0000748	Syae.g_00902	Syaj.g_00319
OG0000749	Syae.g_00900	Syaj.g_00322
OG0000750	Syae.g_00899	Syaj.g_00323
OG0000751	Syae.g_00892	Syaj.g_00331
OG0000752	Syae.g_00890	Syaj.g_00333
OG0000753	Syae.g_00887	Syaj.g_00336
OG0000754	Syae.g_00641	Syaj.g_00643
OG0000755	Syae.g_00651	Syaj.g_00631
OG0000756	Syae.g_00652	Syaj.g_00625
OG0000757	Syae.g_00661	Syaj.g_00614
OG0000758	Syae.g_00662	Syaj.g_00613
OG0000759	Syae.g_00663	Syaj.g_00612
OG0000760	Syae.g_00664	Syaj.g_00611
OG0000761	Syae.g_00668	Syaj.g_00609
OG0000762	Syae.g_00672	Syaj.g_00603
OG0000763	Syae.g_00676	Syaj.g_00597
OG0000764	Syae.g_00677	Syaj.g_00596
OG0000765	Syae.g_00695	Syaj.g_00577
OG0000766	Syae.g_00696	Syaj.g_00576
OG0000767	Syae.g_00698	Syaj.g_00574
OG0000768	Syae.g_00699	Syaj.g_00573
OG0000769	Syae.g_00701	Syaj.g_00571
OG0000770	Syae.g_00704	Syaj.g_00567
OG0000771	Syae.g_00805	Syaj.g_00415
OG0000772	Syae.g_00168	Syaj.g_01208
OG0000773	Syae.g_00947	Syaj.g_00280
OG0000774	Syae.g_00951	Syaj.g_01502
OG0000775	Syae.g_00954	Syaj.g_01504
OG0000776	Syae.g_00955	Syaj.g_01505
OG0000777	Syae.g_00956	Syaj.g_01506
OG0000778	Syae.g_00957	Syaj.g_01507
OG0000779	Syae.g_00963	Syaj.g_01513
OG0000780	Syae.g_00967	Syaj.g_01517
OG0000781	Syae.g_00971	Syaj.g_01521
OG0000782	Syae.g_00972	Syaj.g_01522
OG0000783	Syae.g_00973	Syaj.g_01524
OG0000784	Syae.g_00974	Syaj.g_01525
OG0000785	Syae.g_00976	Syaj.g_01526
OG0000786	Syae.g_02477	Syaj.g_00265
OG0000787	Syae.g_02476	Syaj.g_00264
OG0000788	Syae.g_00087	Syaj.g_01270
OG0000789	Syae.g_00281	Syaj.g_01121
OG0000790	Syae.g_02294	Syaj.g_00054
OG0000791	Syae.g_02292	Syaj.g_00053
OG0000792	Syae.g_02291	Syaj.g_00052
OG0000793	Syae.g_02286	Syaj.g_00047
OG0000794	Syae.g_02285	Syaj.g_00046
OG0000795	Syae.g_02284	Syaj.g_00045
OG0000796	Syae.g_02280	Syaj.g_00039
OG0000797	Syae.g_02279	Syaj.g_00038
OG0000798	Syae.g_01972	Syaj.g_02568
OG0000799	Syae.g_00010	Syaj.g_01352
OG0000800	Syae.g_00009	Syaj.g_01354
OG0000801	Syae.g_00008	Syaj.g_01355
OG0000802	Syae.g_02686	Syaj.g_01359
OG0000803	Syae.g_02680	Syaj.g_01363
OG0000804	Syae.g_02677	Syaj.g_01366
OG0000805	Syae.g_02663	Syaj.g_01369
OG0000806	Syae.g_02661	Syaj.g_01370
OG0000807	Syae.g_02659	Syaj.g_01372
OG0000808	Syae.g_02658	Syaj.g_01373
OG0000809	Syae.g_02655	Syaj.g_01376
OG0000810	Syae.g_02654	Syaj.g_01377
OG0000811	Syae.g_02648	Syaj.g_01385
OG0000812	Syae.g_02646	Syaj.g_01387
OG0000813	Syae.g_02645	Syaj.g_01388
OG0000814	Syae.g_02643	Syaj.g_01390
OG0000815	Syae.g_02642	Syaj.g_01391
OG0000816	Syae.g_02641	Syaj.g_01392
OG0000817	Syae.g_02640	Syaj.g_01393
OG0000818	Syae.g_02634	Syaj.g_01399
OG0000819	Syae.g_02633	Syaj.g_01400
OG0000820	Syae.g_02632	Syaj.g_01401
OG0000821	Syae.g_02626	Syaj.g_01412
OG0000822	Syae.g_02624	Syaj.g_01414
OG0000823	Syae.g_02623	Syaj.g_01415
OG0000824	Syae.g_02617	Syaj.g_01421
OG0000825	Syae.g_02616	Syaj.g_01422
OG0000826	Syae.g_02615	Syaj.g_01423
OG0000827	Syae.g_02614	Syaj.g_01424
OG0000828	Syae.g_02612	Syaj.g_01427
OG0000829	Syae.g_02611	Syaj.g_01428
OG0000830	Syae.g_02610	Syaj.g_01429
OG0000831	Syae.g_02608	Syaj.g_01431
OG0000832	Syae.g_01081	Syaj.g_01635
OG0000833	Syae.g_01106	Syaj.g_01647
OG0000834	Syae.g_01108	Syaj.g_01649
OG0000835	Syae.g_01109	Syaj.g_01650
OG0000836	Syae.g_01113	Syaj.g_01654
OG0000837	Syae.g_01115	Syaj.g_01661
OG0000838	Syae.g_01119	Syaj.g_01665
OG0000839	Syae.g_01120	Syaj.g_01666
OG0000840	Syae.g_01121	Syaj.g_01667
OG0000841	Syae.g_01122	Syaj.g_01668
OG0000842	Syae.g_01123	Syaj.g_01669
OG0000843	Syae.g_01124	Syaj.g_01670
OG0000844	Syae.g_01125	Syaj.g_01680
OG0000845	Syae.g_01126	Syaj.g_01681
OG0000846	Syae.g_01127	Syaj.g_01682
OG0000847	Syae.g_01128	Syaj.g_01683
OG0000848	Syae.g_01130	Syaj.g_01685
OG0000849	Syae.g_01131	Syaj.g_01686
OG0000850	Syae.g_01133	Syaj.g_01689
OG0000851	Syae.g_01139	Syaj.g_01694
OG0000852	Syae.g_01140	Syaj.g_01695
OG0000853	Syae.g_01144	Syaj.g_01699
OG0000854	Syae.g_01146	Syaj.g_01701
OG0000855	Syae.g_01147	Syaj.g_01702
OG0000856	Syae.g_00059	Syaj.g_01296
OG0000857	Syae.g_00503	Syaj.g_01005
OG0000858	Syae.g_01153	Syaj.g_01708
OG0000859	Syae.g_01154	Syaj.g_01709
OG0000860	Syae.g_01165	Syaj.g_01723
OG0000861	Syae.g_01166	Syaj.g_01724
OG0000862	Syae.g_01167	Syaj.g_01725
OG0000863	Syae.g_01170	Syaj.g_01728
OG0000864	Syae.g_01171	Syaj.g_01729
OG0000865	Syae.g_01172	Syaj.g_01730
OG0000866	Syae.g_01173	Syaj.g_01731
OG0000867	Syae.g_01174	Syaj.g_01732
OG0000868	Syae.g_01177	Syaj.g_01734
OG0000869	Syae.g_01182	Syaj.g_01742
OG0000870	Syae.g_01187	Syaj.g_01747
OG0000871	Syae.g_01188	Syaj.g_01748
OG0000872	Syae.g_01196	Syaj.g_01756
OG0000873	Syae.g_01199	Syaj.g_01759
OG0000874	Syae.g_01194	Syaj.g_01754
OG0000875	Syae.g_01244	Syaj.g_01762
OG0000876	Syae.g_01020	Syaj.g_02084
OG0000877	Syae.g_01025	Syaj.g_01586
OG0000878	Syae.g_01026	Syaj.g_01587
OG0000879	Syae.g_01027	Syaj.g_01588
OG0000880	Syae.g_01028	Syaj.g_01589
OG0000881	Syae.g_01034	Syaj.g_01595
OG0000882	Syae.g_01039	Syaj.g_01599
OG0000883	Syae.g_01041	Syaj.g_01601
OG0000884	Syae.g_01043	Syaj.g_01603
OG0000885	Syae.g_01044	Syaj.g_01604
OG0000886	Syae.g_01045	Syaj.g_01605
OG0000887	Syae.g_01046	Syaj.g_01606
OG0000888	Syae.g_01048	Syaj.g_01608
OG0000889	Syae.g_01050	Syaj.g_01610
OG0000890	Syae.g_01056	Syaj.g_01615
OG0000891	Syae.g_01057	Syaj.g_01616
OG0000892	Syae.g_01059	Syaj.g_01620
OG0000893	Syae.g_02031	Syaj.g_02636
OG0000894	Syae.g_02034	Syaj.g_02639
OG0000895	Syae.g_02038	Syaj.g_02643
OG0000896	Syae.g_02039	Syaj.g_02644
OG0000897	Syae.g_02041	Syaj.g_02646
OG0000898	Syae.g_02042	Syaj.g_02647
OG0000899	Syae.g_02043	Syaj.g_02648
OG0000900	Syae.g_02044	Syaj.g_02649
OG0000901	Syae.g_02049	Syaj.g_02654
OG0000902	Syae.g_02051	Syaj.g_02656
OG0000903	Syae.g_02077	Syaj.g_02689
OG0000904	Syae.g_02071	Syaj.g_02684
OG0000905	Syae.g_02065	Syaj.g_02678
OG0000906	Syae.g_02063	Syaj.g_02676
OG0000907	Syae.g_02079	Syaj.g_02692
OG0000908	Syae.g_02082	Syaj.g_02695
OG0000909	Syae.g_02083	Syaj.g_02696
OG0000910	Syae.g_02084	Syaj.g_02697
OG0000911	Syae.g_02086	Syaj.g_02699
OG0000912	Syae.g_02087	Syaj.g_02700
OG0000913	Syae.g_02088	Syaj.g_02701
OG0000914	Syae.g_02089	Syaj.g_02702
OG0000915	Syae.g_02091	Syaj.g_02704
OG0000916	Syae.g_02092	Syaj.g_02705
OG0000917	Syae.g_02093	Syaj.g_02706
OG0000918	Syae.g_02094	Syaj.g_02707
OG0000919	Syae.g_02095	Syaj.g_02708
OG0000920	Syae.g_02096	Syaj.g_02709
OG0000921	Syae.g_02097	Syaj.g_02710
OG0000922	Syae.g_02098	Syaj.g_02711
OG0000923	Syae.g_02102	Syaj.g_02715
OG0000924	Syae.g_02103	Syaj.g_02716
OG0000925	Syae.g_02104	Syaj.g_02717
OG0000926	Syae.g_02105	Syaj.g_02718
OG0000927	Syae.g_02107	Syaj.g_02720
OG0000928	Syae.g_02108	Syaj.g_02721
OG0000929	Syae.g_02109	Syaj.g_02722
OG0000930	Syae.g_02110	Syaj.g_02723
OG0000931	Syae.g_02111	Syaj.g_02724
OG0000932	Syae.g_02112	Syaj.g_02725
OG0000933	Syae.g_02118	Syaj.g_02731
OG0000934	Syae.g_02120	Syaj.g_02733
OG0000935	Syae.g_02121	Syaj.g_02734
OG0000936	Syae.g_02122	Syaj.g_02735
OG0000937	Syae.g_02123	Syaj.g_02736
OG0000938	Syae.g_02126	Syaj.g_02739
OG0000939	Syae.g_02127	Syaj.g_02740
OG0000940	Syae.g_02133	Syaj.g_02747
OG0000941	Syae.g_02135	Syaj.g_02749
OG0000942	Syae.g_02137	Syaj.g_02751
OG0000943	Syae.g_02138	Syaj.g_02752
OG0000944	Syae.g_02140	Syaj.g_02754
OG0000945	Syae.g_02142	Syaj.g_02756
OG0000946	Syae.g_02146	Syaj.g_02761
OG0000947	Syae.g_02149	Syaj.g_02764
OG0000948	Syae.g_02150	Syaj.g_02765
OG0000949	Syae.g_01884	Syaj.g_02474
OG0000950	Syae.g_01873	Syaj.g_02459
OG0000951	Syae.g_01866	Syaj.g_02452
OG0000952	Syae.g_01859	Syaj.g_02446
OG0000953	Syae.g_01854	Syaj.g_02442
OG0000954	Syae.g_01845	Syaj.g_02435
OG0000955	Syae.g_01844	Syaj.g_02434
OG0000956	Syae.g_01842	Syaj.g_02432
OG0000957	Syae.g_01831	Syaj.g_02419
OG0000958	Syae.g_01830	Syaj.g_02418
OG0000959	Syae.g_01826	Syaj.g_02413
OG0000960	Syae.g_01825	Syaj.g_02412
OG0000961	Syae.g_01822	Syaj.g_02402
OG0000962	Syae.g_01820	Syaj.g_02398
OG0000963	Syae.g_01814	Syaj.g_02393
OG0000964	Syae.g_01813	Syaj.g_02392
OG0000965	Syae.g_01812	Syaj.g_02391
OG0000966	Syae.g_01789	Syaj.g_02370
OG0000967	Syae.g_01782	Syaj.g_02334
OG0000968	Syae.g_01787	Syaj.g_02363
OG0000969	Syae.g_01785	Syaj.g_02338
OG0000970	Syae.g_01784	Syaj.g_02337
OG0000971	Syae.g_01779	Syaj.g_02331
OG0000972	Syae.g_01778	Syaj.g_02330
OG0000973	Syae.g_01777	Syaj.g_02329
OG0000974	Syae.g_01776	Syaj.g_02328
OG0000975	Syae.g_01775	Syaj.g_02327
OG0000976	Syae.g_01774	Syaj.g_02326
OG0000977	Syae.g_01772	Syaj.g_02324
OG0000978	Syae.g_01771	Syaj.g_02322
OG0000979	Syae.g_01768	Syaj.g_02319
OG0000980	Syae.g_01765	Syaj.g_02316
OG0000981	Syae.g_01762	Syaj.g_02313
OG0000982	Syae.g_01568	Syaj.g_02112
OG0000983	Syae.g_01569	Syaj.g_02113
OG0000984	Syae.g_01570	Syaj.g_02114
OG0000985	Syae.g_01572	Syaj.g_02116
OG0000986	Syae.g_01575	Syaj.g_02123
OG0000987	Syae.g_01577	Syaj.g_02125
OG0000988	Syae.g_01583	Syaj.g_02131
OG0000989	Syae.g_01591	Syaj.g_02142
OG0000990	Syae.g_01606	Syaj.g_02165
OG0000991	Syae.g_01609	Syaj.g_02168
OG0000992	Syae.g_01612	Syaj.g_02171
OG0000993	Syae.g_01613	Syaj.g_02173
OG0000994	Syae.g_01616	Syaj.g_02177
OG0000995	Syae.g_01627	Syaj.g_02182
OG0000996	Syae.g_01667	Syaj.g_02221
OG0000997	Syae.g_01678	Syaj.g_02228
OG0000998	Syae.g_01680	Syaj.g_02230
OG0000999	Syae.g_01683	Syaj.g_02231
OG0001000	Syae.g_01686	Syaj.g_02236
OG0001001	Syae.g_01692	Syaj.g_02241
OG0001002	Syae.g_01699	Syaj.g_02248
OG0001003	Syae.g_01701	Syaj.g_02250
OG0001004	Syae.g_01702	Syaj.g_02251
OG0001005	Syae.g_01703	Syaj.g_02252
OG0001006	Syae.g_01710	Syaj.g_02260
OG0001007	Syae.g_01712	Syaj.g_02262
OG0001008	Syae.g_00993	Syaj.g_01554
OG0001009	Syae.g_01744	Syaj.g_02294
OG0001010	Syae.g_01745	Syaj.g_02295
OG0001011	Syae.g_01747	Syaj.g_02296
OG0001012	Syae.g_01564	Syaj.g_02108
OG0001014	Syae.g_01548	Syaj.g_02083
OG0001015	Syae.g_01547	Syaj.g_02082
OG0001016	Syae.g_01290	Syaj.g_01824
OG0001017	Syae.g_01296	Syaj.g_01830
OG0001018	Syae.g_01298	Syaj.g_01832
OG0001019	Syae.g_01334	Syaj.g_01849
OG0001020	Syae.g_01340	Syaj.g_01862
OG0001021	Syae.g_01344	Syaj.g_01867
OG0001022	Syae.g_01348	Syaj.g_01872
OG0001023	Syae.g_01349	Syaj.g_01873
OG0001024	Syae.g_01353	Syaj.g_01877
OG0001025	Syae.g_01360	Syaj.g_01884
OG0001026	Syae.g_01373	Syaj.g_01897
OG0001027	Syae.g_01377	Syaj.g_01903
OG0001028	Syae.g_01379	Syaj.g_01905
OG0001029	Syae.g_01381	Syaj.g_01907
OG0001030	Syae.g_01403	Syaj.g_01933
OG0001031	Syae.g_01475	Syaj.g_02012
OG0001032	Syae.g_01479	Syaj.g_02015
OG0001033	Syae.g_01505	Syaj.g_02044
OG0001034	Syae.g_02238	Syaj.g_02875
OG0001035	Syae.g_02006	Syaj.g_02603
OG0001036	Syae.g_02001	Syaj.g_02599
OG0001037	Syae.g_01999	Syaj.g_02597
OG0001038	Syae.g_01971	Syaj.g_02567
OG0001039	Syae.g_01968	Syaj.g_02564
OG0001040	Syae.g_01965	Syaj.g_02561
OG0001041	Syae.g_01960	Syaj.g_02556
OG0001042	Syae.g_01935	Syaj.g_02527
OG0001043	Syae.g_01931	Syaj.g_02523
OG0001044	Syae.g_02191	Syaj.g_02804
OG0001045	Syae.g_02204	Syaj.g_02817
OG0001046	Syae.g_00385	Syaj.g_00851
OG0001047	Syae.g_00991	Syaj.g_01552
OG0001048	Syae.g_00990	Syaj.g_01551
OG0001049	Syae.g_00987	Syaj.g_01548
OG0001050	Syae.g_00986	Syaj.g_01547
OG0001051	Syae.g_00985	Syaj.g_01546
OG0001052	Syae.g_02526	Syaj.g_01448
OG0001053	Syae.g_02312	Syaj.g_00075
OG0001054	Syae.g_02329	Syaj.g_00092
OG0001055	Syae.g_02350	Syaj.g_00113
OG0001056	Syae.g_02379	Syaj.g_00149
OG0001057	Syae.g_02388	Syaj.g_00160
OG0001058	Syae.g_02402	Syaj.g_00183
OG0001059	Syae.g_02406	Syaj.g_00187
OG0001060	Syae.g_02412	Syaj.g_00193
OG0001061	Syae.g_02434	Syaj.g_00214
OG0001062	Syae.g_02436	Syaj.g_00216
OG0001063	Syae.g_02440	Syaj.g_00222
OG0001064	Syae.g_02441	Syaj.g_00223
OG0001065	Syae.g_02442	Syaj.g_00224
OG0001066	Syae.g_02443	Syaj.g_00225
OG0001067	Syae.g_02444	Syaj.g_00226
OG0001068	Syae.g_02445	Syaj.g_00227
OG0001069	Syae.g_02446	Syaj.g_00228
OG0001070	Syae.g_02449	Syaj.g_00231
OG0001071	Syae.g_02450	Syaj.g_00232
OG0001072	Syae.g_02454	Syaj.g_00236
OG0001073	Syae.g_02468	Syaj.g_00254
OG0001074	Syae.g_00027	Syaj.g_01327
OG0001075	Syae.g_00029	Syaj.g_01325
OG0001076	Syae.g_00050	Syaj.g_01305
OG0001077	Syae.g_00061	Syaj.g_01294
OG0001078	Syae.g_00075	Syaj.g_01282
OG0001079	Syae.g_00088	Syaj.g_01269
OG0001080	Syae.g_00267	Syaj.g_01135
OG0001081	Syae.g_00615	Syaj.g_00699
OG0001082	Syae.g_00614	Syaj.g_00700
OG0001083	Syae.g_00605	Syaj.g_00709
OG0001084	Syae.g_00604	Syaj.g_00711
OG0001085	Syae.g_00594	Syaj.g_00721
OG0001086	Syae.g_00592	Syaj.g_00723
OG0001087	Syae.g_00751	Syaj.g_00498
OG0001088	Syae.g_00755	Syaj.g_00494
OG0001089	Syae.g_00781	Syaj.g_00439
OG0001090	Syae.g_00471	Syaj.g_00959
OG0001091	Syae.g_00469	Syaj.g_00957
OG0001092	Syae.g_00466	Syaj.g_00954
OG0001093	Syae.g_00460	Syaj.g_00948
OG0001094	Syae.g_00527	Syaj.g_01032
OG0001095	Syae.g_00506	Syaj.g_01008
OG0001096	Syae.g_00490	Syaj.g_00988
OG0001097	Syae.g_00845	Syaj.g_00371
OG0001098	Syae.g_00269	Syaj.g_01132
OG0001099	Syae.g_01380	Syaj.g_01906
OG0001100	Syae.g_00583	Syaj.g_00732
OG0001101	Syae.g_00581	Syaj.g_00734
OG0001102	Syae.g_00578	Syaj.g_00737
