Orthogroup	Syae	Pran
OG0000583	Syae.g_00019	Pran.g_01569
OG0000584	Syae.g_00020	Pran.g_01568
OG0000585	Syae.g_00022	Pran.g_01566
OG0000586	Syae.g_00023	Pran.g_01565
OG0000587	Syae.g_00025	Pran.g_01564
OG0000588	Syae.g_00043	Pran.g_01560
OG0000589	Syae.g_00047	Pran.g_01557
OG0000590	Syae.g_00048	Pran.g_01556
OG0000591	Syae.g_00056	Pran.g_01553
OG0000592	Syae.g_00057	Pran.g_01552
OG0000593	Syae.g_00070	Pran.g_01546
OG0000594	Syae.g_00071	Pran.g_01545
OG0000595	Syae.g_00072	Pran.g_01544
OG0000596	Syae.g_00077	Pran.g_01540
OG0000597	Syae.g_00080	Pran.g_01538
OG0000598	Syae.g_00081	Pran.g_01537
OG0000599	Syae.g_00084	Pran.g_01534
OG0000600	Syae.g_00085	Pran.g_01533
OG0000601	Syae.g_00086	Pran.g_01532
OG0000602	Syae.g_00091	Pran.g_01530
OG0000603	Syae.g_00092	Pran.g_01529
OG0000604	Syae.g_00095	Pran.g_01528
OG0000605	Syae.g_00260	Pran.g_01527
OG0000606	Syae.g_00616	Pran.g_01524
OG0000607	Syae.g_00613	Pran.g_01521
OG0000608	Syae.g_00612	Pran.g_01520
OG0000609	Syae.g_00610	Pran.g_01519
OG0000610	Syae.g_00601	Pran.g_01514
OG0000611	Syae.g_00598	Pran.g_01511
OG0000612	Syae.g_00597	Pran.g_01510
OG0000613	Syae.g_01910	Pran.g_01505
OG0000614	Syae.g_00765	Pran.g_01486
OG0000615	Syae.g_00557	Pran.g_01478
OG0000616	Syae.g_01696	Pran.g_01472
OG0000617	Syae.g_00464	Pran.g_01454
OG0000618	Syae.g_00463	Pran.g_01453
OG0000619	Syae.g_00462	Pran.g_01452
OG0000620	Syae.g_00456	Pran.g_01449
OG0000621	Syae.g_00455	Pran.g_01448
OG0000622	Syae.g_00454	Pran.g_01447
OG0000623	Syae.g_00453	Pran.g_01446
OG0000624	Syae.g_00451	Pran.g_01445
OG0000625	Syae.g_00450	Pran.g_01444
OG0000626	Syae.g_00449	Pran.g_01443
OG0000627	Syae.g_00299	Pran.g_01442
OG0000628	Syae.g_00300	Pran.g_01441
OG0000629	Syae.g_00303	Pran.g_01440
OG0000630	Syae.g_00310	Pran.g_01437
OG0000631	Syae.g_00317	Pran.g_01352
OG0000632	Syae.g_00318	Pran.g_01351
OG0000633	Syae.g_00320	Pran.g_01350
OG0000634	Syae.g_00525	Pran.g_01347
OG0000635	Syae.g_00524	Pran.g_01346
OG0000636	Syae.g_00522	Pran.g_01344
OG0000637	Syae.g_00520	Pran.g_01342
OG0000638	Syae.g_00519	Pran.g_01341
OG0000639	Syae.g_00518	Pran.g_01340
OG0000640	Syae.g_00517	Pran.g_01339
OG0000641	Syae.g_00513	Pran.g_01335
OG0000642	Syae.g_00512	Pran.g_01334
OG0000643	Syae.g_00510	Pran.g_01333
OG0000644	Syae.g_00509	Pran.g_01332
OG0000645	Syae.g_00507	Pran.g_01331
OG0000646	Syae.g_00504	Pran.g_01329
OG0000647	Syae.g_00502	Pran.g_01328
OG0000648	Syae.g_00499	Pran.g_01326
OG0000649	Syae.g_00498	Pran.g_01325
OG0000650	Syae.g_00497	Pran.g_01324
OG0000651	Syae.g_00496	Pran.g_01323
OG0000652	Syae.g_00495	Pran.g_01322
OG0000653	Syae.g_00493	Pran.g_01320
OG0000654	Syae.g_00492	Pran.g_01319
OG0000655	Syae.g_00491	Pran.g_01318
OG0000656	Syae.g_00488	Pran.g_01315
OG0000657	Syae.g_00834	Pran.g_01308
OG0000658	Syae.g_00837	Pran.g_01307
OG0000659	Syae.g_00838	Pran.g_01306
OG0000660	Syae.g_00842	Pran.g_01302
OG0000661	Syae.g_00844	Pran.g_01300
OG0000662	Syae.g_00846	Pran.g_01298
OG0000663	Syae.g_00849	Pran.g_01296
OG0000664	Syae.g_00850	Pran.g_01295
OG0000665	Syae.g_00121	Pran.g_01291
OG0000666	Syae.g_00258	Pran.g_01290
OG0000667	Syae.g_02056	Pran.g_01285
OG0000668	Syae.g_00418	Pran.g_00413
OG0000669	Syae.g_00585	Pran.g_00421
OG0000670	Syae.g_00582	Pran.g_00423
OG0000671	Syae.g_00580	Pran.g_00425
OG0000672	Syae.g_00577	Pran.g_00427
OG0000673	Syae.g_00574	Pran.g_00430
OG0000674	Syae.g_00572	Pran.g_00432
OG0000675	Syae.g_00571	Pran.g_00433
OG0000676	Syae.g_00569	Pran.g_00435
OG0000677	Syae.g_00568	Pran.g_00436
OG0000678	Syae.g_00564	Pran.g_00438
OG0000679	Syae.g_00555	Pran.g_00442
OG0000680	Syae.g_00554	Pran.g_00443
OG0000681	Syae.g_00551	Pran.g_00445
OG0000682	Syae.g_00550	Pran.g_00446
OG0000683	Syae.g_00549	Pran.g_00447
OG0000684	Syae.g_00545	Pran.g_00449
OG0000685	Syae.g_00543	Pran.g_00451
OG0000686	Syae.g_00542	Pran.g_00452
OG0000687	Syae.g_00541	Pran.g_00453
OG0000688	Syae.g_00536	Pran.g_00456
OG0000689	Syae.g_00534	Pran.g_00457
OG0000690	Syae.g_00533	Pran.g_00458
OG0000691	Syae.g_00532	Pran.g_00459
OG0000692	Syae.g_00531	Pran.g_00461
OG0000693	Syae.g_00529	Pran.g_00462
OG0000694	Syae.g_00528	Pran.g_00463
OG0000695	Syae.g_00322	Pran.g_00465
OG0000696	Syae.g_00323	Pran.g_00466
OG0000697	Syae.g_00325	Pran.g_00467
OG0000698	Syae.g_00328	Pran.g_00470
OG0000699	Syae.g_00330	Pran.g_00471
OG0000700	Syae.g_00331	Pran.g_00472
OG0000701	Syae.g_00332	Pran.g_00473
OG0000702	Syae.g_00341	Pran.g_00475
OG0000703	Syae.g_00342	Pran.g_00476
OG0000704	Syae.g_00345	Pran.g_00477
OG0000705	Syae.g_00352	Pran.g_00481
OG0000706	Syae.g_00353	Pran.g_00482
OG0000707	Syae.g_00354	Pran.g_00483
OG0000708	Syae.g_00357	Pran.g_00484
OG0000709	Syae.g_00365	Pran.g_00488
OG0000710	Syae.g_00369	Pran.g_00491
OG0000711	Syae.g_00398	Pran.g_00508
OG0000712	Syae.g_00400	Pran.g_00510
OG0000713	Syae.g_00401	Pran.g_00511
OG0000714	Syae.g_00403	Pran.g_00512
OG0000715	Syae.g_00405	Pran.g_00514
OG0000716	Syae.g_00409	Pran.g_00516
OG0000717	Syae.g_00410	Pran.g_00517
OG0000718	Syae.g_00414	Pran.g_00537
OG0000719	Syae.g_00416	Pran.g_00539
OG0000720	Syae.g_00429	Pran.g_00548
OG0000721	Syae.g_00431	Pran.g_00550
OG0000722	Syae.g_00432	Pran.g_00551
OG0000723	Syae.g_00445	Pran.g_00554
OG0000724	Syae.g_00799	Pran.g_00563
OG0000725	Syae.g_00789	Pran.g_00569
OG0000726	Syae.g_00788	Pran.g_00570
OG0000727	Syae.g_00787	Pran.g_00571
OG0000728	Syae.g_00785	Pran.g_00573
OG0000729	Syae.g_01819	Pran.g_00133
OG0000730	Syae.g_02189	Pran.g_00129
OG0000731	Syae.g_02201	Pran.g_00125
OG0000732	Syae.g_01764	Pran.g_00115
OG0000733	Syae.g_01599	Pran.g_00092
OG0000734	Syae.g_01371	Pran.g_00075
OG0000735	Syae.g_00942	Pran.g_00073
OG0000736	Syae.g_00941	Pran.g_00072
OG0000737	Syae.g_00940	Pran.g_00071
OG0000738	Syae.g_00935	Pran.g_00067
OG0000739	Syae.g_00928	Pran.g_00066
OG0000740	Syae.g_00927	Pran.g_00065
OG0000741	Syae.g_00924	Pran.g_00064
OG0000742	Syae.g_00922	Pran.g_00061
OG0000743	Syae.g_00920	Pran.g_00059
OG0000744	Syae.g_00919	Pran.g_00058
OG0000745	Syae.g_00917	Pran.g_00057
OG0000746	Syae.g_00915	Pran.g_00055
OG0000747	Syae.g_00914	Pran.g_00054
OG0000748	Syae.g_00902	Pran.g_00051
OG0000749	Syae.g_00900	Pran.g_00050
OG0000750	Syae.g_00899	Pran.g_00049
OG0000751	Syae.g_00892	Pran.g_00047
OG0000752	Syae.g_00890	Pran.g_00045
OG0000753	Syae.g_00887	Pran.g_00042
OG0000754	Syae.g_00641	Pran.g_00039
OG0000755	Syae.g_00651	Pran.g_00036
OG0000756	Syae.g_00652	Pran.g_00035
OG0000757	Syae.g_00661	Pran.g_00029
OG0000758	Syae.g_00662	Pran.g_00028
OG0000759	Syae.g_00663	Pran.g_00027
OG0000760	Syae.g_00664	Pran.g_00026
OG0000761	Syae.g_00668	Pran.g_00025
OG0000762	Syae.g_00672	Pran.g_00024
OG0000763	Syae.g_00676	Pran.g_00022
OG0000764	Syae.g_00677	Pran.g_00021
OG0000765	Syae.g_00695	Pran.g_00012
OG0000766	Syae.g_00696	Pran.g_00011
OG0000767	Syae.g_00698	Pran.g_00009
OG0000768	Syae.g_00699	Pran.g_00008
OG0000769	Syae.g_00701	Pran.g_00006
OG0000770	Syae.g_00704	Pran.g_00004
OG0000771	Syae.g_00805	Pran.g_00918
OG0000772	Syae.g_00168	Pran.g_00899
OG0000773	Syae.g_00947	Pran.g_00885
OG0000774	Syae.g_00951	Pran.g_00883
OG0000775	Syae.g_00954	Pran.g_00881
OG0000776	Syae.g_00955	Pran.g_00880
OG0000777	Syae.g_00956	Pran.g_00879
OG0000778	Syae.g_00957	Pran.g_00878
OG0000779	Syae.g_00963	Pran.g_00874
OG0000780	Syae.g_00967	Pran.g_00873
OG0000781	Syae.g_00971	Pran.g_00870
OG0000782	Syae.g_00972	Pran.g_00869
OG0000783	Syae.g_00973	Pran.g_00868
OG0000784	Syae.g_00974	Pran.g_00867
OG0000785	Syae.g_00976	Pran.g_00865
OG0000786	Syae.g_02477	Pran.g_00863
OG0000787	Syae.g_02476	Pran.g_00862
OG0000788	Syae.g_00087	Pran.g_00853
OG0000789	Syae.g_00281	Pran.g_00850
OG0000790	Syae.g_02294	Pran.g_00836
OG0000791	Syae.g_02292	Pran.g_00834
OG0000792	Syae.g_02291	Pran.g_00833
OG0000793	Syae.g_02286	Pran.g_00830
OG0000794	Syae.g_02285	Pran.g_00829
OG0000795	Syae.g_02284	Pran.g_00828
OG0000796	Syae.g_02280	Pran.g_00824
OG0000797	Syae.g_02279	Pran.g_00823
OG0000798	Syae.g_01972, Syae.g_01205	Pran.g_00789
OG0000799	Syae.g_00010	Pran.g_00751
OG0000800	Syae.g_00009	Pran.g_00750
OG0000801	Syae.g_00008	Pran.g_00749
OG0000802	Syae.g_02686	Pran.g_00747
OG0000803	Syae.g_02680	Pran.g_00745
OG0000804	Syae.g_02677	Pran.g_00744
OG0000805	Syae.g_02663	Pran.g_00742
OG0000806	Syae.g_02661	Pran.g_00740
OG0000807	Syae.g_02659	Pran.g_00739
OG0000808	Syae.g_02658	Pran.g_00738
OG0000809	Syae.g_02655	Pran.g_00735
OG0000810	Syae.g_02654	Pran.g_00734
OG0000811	Syae.g_02648	Pran.g_00730
OG0000812	Syae.g_02646	Pran.g_00728
OG0000813	Syae.g_02645	Pran.g_00727
OG0000814	Syae.g_02643	Pran.g_00725
OG0000815	Syae.g_02642	Pran.g_00724
OG0000816	Syae.g_02641	Pran.g_00722
OG0000817	Syae.g_02640	Pran.g_00721
OG0000818	Syae.g_02634	Pran.g_00716
OG0000819	Syae.g_02633	Pran.g_00715
OG0000820	Syae.g_02632	Pran.g_00714
OG0000821	Syae.g_02626	Pran.g_00710
OG0000822	Syae.g_02624	Pran.g_00709
OG0000823	Syae.g_02623	Pran.g_00708
OG0000824	Syae.g_02617	Pran.g_00705
OG0000825	Syae.g_02616	Pran.g_00704
OG0000826	Syae.g_02615	Pran.g_00703
OG0000827	Syae.g_02614	Pran.g_00702
OG0000828	Syae.g_02612	Pran.g_00699
OG0000829	Syae.g_02611	Pran.g_00698
OG0000830	Syae.g_02610	Pran.g_00697
OG0000831	Syae.g_02608	Pran.g_00695
OG0000832	Syae.g_01081	Pran.g_00689
OG0000833	Syae.g_01106	Pran.g_00681
OG0000834	Syae.g_01108	Pran.g_00680
OG0000835	Syae.g_01109	Pran.g_00679
OG0000836	Syae.g_01113	Pran.g_00678
OG0000837	Syae.g_01115	Pran.g_00677
OG0000838	Syae.g_01119	Pran.g_00675
OG0000839	Syae.g_01120	Pran.g_00674
OG0000840	Syae.g_01121	Pran.g_00673
OG0000841	Syae.g_01122	Pran.g_00672
OG0000842	Syae.g_01123	Pran.g_00671
OG0000843	Syae.g_01124	Pran.g_00670
OG0000844	Syae.g_01125	Pran.g_00669
OG0000845	Syae.g_01126	Pran.g_00668
OG0000846	Syae.g_01127	Pran.g_00667
OG0000847	Syae.g_01128	Pran.g_00666
OG0000848	Syae.g_01130	Pran.g_00665
OG0000849	Syae.g_01131	Pran.g_00664
OG0000850	Syae.g_01133	Pran.g_00662
OG0000851	Syae.g_01139	Pran.g_00661
OG0000852	Syae.g_01140	Pran.g_00660
OG0000853	Syae.g_01144	Pran.g_00656
OG0000854	Syae.g_01146	Pran.g_00654
OG0000855	Syae.g_01147	Pran.g_00653
OG0000856	Syae.g_00059	Pran.g_00636
OG0000857	Syae.g_00503	Pran.g_00598
OG0000858	Syae.g_01153	Pran.g_00964
OG0000859	Syae.g_01154	Pran.g_00965
OG0000860	Syae.g_01165	Pran.g_00972
OG0000861	Syae.g_01166	Pran.g_00973
OG0000862	Syae.g_01167	Pran.g_00974
OG0000863	Syae.g_01170	Pran.g_00976
OG0000864	Syae.g_01171	Pran.g_00977
OG0000865	Syae.g_01172	Pran.g_00978
OG0000866	Syae.g_01173	Pran.g_00979
OG0000867	Syae.g_01174	Pran.g_00980
OG0000868	Syae.g_01177	Pran.g_00981
OG0000869	Syae.g_01182	Pran.g_00985
OG0000870	Syae.g_01187	Pran.g_00990
OG0000871	Syae.g_01188	Pran.g_00991
OG0000872	Syae.g_01196	Pran.g_00992
OG0000873	Syae.g_01199	Pran.g_00995
OG0000874	Syae.g_01194	Pran.g_00998
OG0000875	Syae.g_01244	Pran.g_00999
OG0000876	Syae.g_01020	Pran.g_01000
OG0000877	Syae.g_01025	Pran.g_01002
OG0000878	Syae.g_01026	Pran.g_01003
OG0000879	Syae.g_01027	Pran.g_01004
OG0000880	Syae.g_01028	Pran.g_01005
OG0000881	Syae.g_01034	Pran.g_01009
OG0000882	Syae.g_01039	Pran.g_01014
OG0000883	Syae.g_01041	Pran.g_01015
OG0000884	Syae.g_01043	Pran.g_01017
OG0000885	Syae.g_01044	Pran.g_01018
OG0000886	Syae.g_01045	Pran.g_01019
OG0000887	Syae.g_01046	Pran.g_01020
OG0000888	Syae.g_01048	Pran.g_01022
OG0000889	Syae.g_01050	Pran.g_01024
OG0000890	Syae.g_01056	Pran.g_01025
OG0000891	Syae.g_01057	Pran.g_01026
OG0000892	Syae.g_01059	Pran.g_01028
OG0000893	Syae.g_02031	Pran.g_01032
OG0000894	Syae.g_02034	Pran.g_01034
OG0000895	Syae.g_02038	Pran.g_01037
OG0000896	Syae.g_02039	Pran.g_01038
OG0000897	Syae.g_02041	Pran.g_01040
OG0000898	Syae.g_02042	Pran.g_01041
OG0000899	Syae.g_02043	Pran.g_01042
OG0000900	Syae.g_02044	Pran.g_01044
OG0000901	Syae.g_02049	Pran.g_01047
OG0000902	Syae.g_02051	Pran.g_01049
OG0000903	Syae.g_02077	Pran.g_01052
OG0000904	Syae.g_02071	Pran.g_01054
OG0000905	Syae.g_02065	Pran.g_01058
OG0000906	Syae.g_02063	Pran.g_01059
OG0000907	Syae.g_02079	Pran.g_01062
OG0000908	Syae.g_02082	Pran.g_01065
OG0000909	Syae.g_02083	Pran.g_01066
OG0000910	Syae.g_02084	Pran.g_01067
OG0000911	Syae.g_02086	Pran.g_01070
OG0000912	Syae.g_02087	Pran.g_01071
OG0000913	Syae.g_02088	Pran.g_01072
OG0000914	Syae.g_02089	Pran.g_01073
OG0000915	Syae.g_02091	Pran.g_01074
OG0000916	Syae.g_02092	Pran.g_01075
OG0000917	Syae.g_02093	Pran.g_01076
OG0000918	Syae.g_02094	Pran.g_01077
OG0000919	Syae.g_02095	Pran.g_01078
OG0000920	Syae.g_02096	Pran.g_01079
OG0000921	Syae.g_02097	Pran.g_01080
OG0000922	Syae.g_02098	Pran.g_01081
OG0000923	Syae.g_02102	Pran.g_01085
OG0000924	Syae.g_02103	Pran.g_01086
OG0000925	Syae.g_02104	Pran.g_01087
OG0000926	Syae.g_02105	Pran.g_01088
OG0000927	Syae.g_02107	Pran.g_01090
OG0000928	Syae.g_02108	Pran.g_01091
OG0000929	Syae.g_02109	Pran.g_01092
OG0000930	Syae.g_02110	Pran.g_01093
OG0000931	Syae.g_02111	Pran.g_01094
OG0000932	Syae.g_02112	Pran.g_01095
OG0000933	Syae.g_02118	Pran.g_01099
OG0000934	Syae.g_02120	Pran.g_01101
OG0000935	Syae.g_02121	Pran.g_01102
OG0000936	Syae.g_02122	Pran.g_01103
OG0000937	Syae.g_02123	Pran.g_01104
OG0000938	Syae.g_02126	Pran.g_01106
OG0000939	Syae.g_02127	Pran.g_01107
OG0000940	Syae.g_02133	Pran.g_01114
OG0000941	Syae.g_02135	Pran.g_01116
OG0000942	Syae.g_02137	Pran.g_01118
OG0000943	Syae.g_02138	Pran.g_01119
OG0000944	Syae.g_02140	Pran.g_01120
OG0000945	Syae.g_02142	Pran.g_01121
OG0000946	Syae.g_02146	Pran.g_01125
OG0000947	Syae.g_02149	Pran.g_01127
OG0000948	Syae.g_02150	Pran.g_01128
OG0000949	Syae.g_01884	Pran.g_01131
OG0000950	Syae.g_01873	Pran.g_01136
OG0000951	Syae.g_01866	Pran.g_01139
OG0000952	Syae.g_01859	Pran.g_01143
OG0000953	Syae.g_01854	Pran.g_01146
OG0000954	Syae.g_01845	Pran.g_01150
OG0000955	Syae.g_01844	Pran.g_01151
OG0000956	Syae.g_01842	Pran.g_01153
OG0000957	Syae.g_01831	Pran.g_01158
OG0000958	Syae.g_01830	Pran.g_01159
OG0000959	Syae.g_01826	Pran.g_01163
OG0000960	Syae.g_01825	Pran.g_01164
OG0000961	Syae.g_01822	Pran.g_01166
OG0000962	Syae.g_01820	Pran.g_01168
OG0000963	Syae.g_01814	Pran.g_01172
OG0000964	Syae.g_01813	Pran.g_01173
OG0000965	Syae.g_01812	Pran.g_01174
OG0000966	Syae.g_01789	Pran.g_01182
OG0000967	Syae.g_01782	Pran.g_01186
OG0000968	Syae.g_01787	Pran.g_01188
OG0000969	Syae.g_01785	Pran.g_01189
OG0000970	Syae.g_01784	Pran.g_01190
OG0000971	Syae.g_01779	Pran.g_01191
OG0000972	Syae.g_01778	Pran.g_01192
OG0000973	Syae.g_01777	Pran.g_01193
OG0000974	Syae.g_01776	Pran.g_01194
OG0000975	Syae.g_01775	Pran.g_01195
OG0000976	Syae.g_01774	Pran.g_01196
OG0000977	Syae.g_01772	Pran.g_01197
OG0000978	Syae.g_01771	Pran.g_01198
OG0000979	Syae.g_01768	Pran.g_01201
OG0000980	Syae.g_01765	Pran.g_01202
OG0000981	Syae.g_01762	Pran.g_01204
OG0000982	Syae.g_01568	Pran.g_01206
OG0000983	Syae.g_01569	Pran.g_01207
OG0000984	Syae.g_01570	Pran.g_01208
OG0000985	Syae.g_01572	Pran.g_01211
OG0000986	Syae.g_01575	Pran.g_01213
OG0000987	Syae.g_01577	Pran.g_01214
OG0000988	Syae.g_01583	Pran.g_01217
OG0000989	Syae.g_01591	Pran.g_01221
OG0000990	Syae.g_01606	Pran.g_01224
OG0000991	Syae.g_01609	Pran.g_01225
OG0000992	Syae.g_01612	Pran.g_01227
OG0000993	Syae.g_01613	Pran.g_01228
OG0000994	Syae.g_01616	Pran.g_01229
OG0000995	Syae.g_01627	Pran.g_01233
OG0000996	Syae.g_01667	Pran.g_01234
OG0000997	Syae.g_01678	Pran.g_01235
OG0000998	Syae.g_01680	Pran.g_01237
OG0000999	Syae.g_01683	Pran.g_01238
OG0001000	Syae.g_01686	Pran.g_01241
OG0001001	Syae.g_01692	Pran.g_01243
OG0001002	Syae.g_01699	Pran.g_01247
OG0001003	Syae.g_01701	Pran.g_01249
OG0001004	Syae.g_01702	Pran.g_01250
OG0001005	Syae.g_01703	Pran.g_01251
OG0001006	Syae.g_01710	Pran.g_01255
OG0001007	Syae.g_01712	Pran.g_01257
OG0001008	Syae.g_00993	Pran.g_01743
OG0001009	Syae.g_01744	Pran.g_00397
OG0001010	Syae.g_01745	Pran.g_00396
OG0001011	Syae.g_01747	Pran.g_00395
OG0001012	Syae.g_01564	Pran.g_00382
OG0001013	Syae.g_01552	Pran.g_00377
OG0001014	Syae.g_01548	Pran.g_00374
OG0001015	Syae.g_01547	Pran.g_00373
OG0001016	Syae.g_01290	Pran.g_00359
OG0001017	Syae.g_01296	Pran.g_00355
OG0001018	Syae.g_01298	Pran.g_00352
OG0001019	Syae.g_01334	Pran.g_00343
OG0001020	Syae.g_01340	Pran.g_00342
OG0001021	Syae.g_01344	Pran.g_00341
OG0001022	Syae.g_01348	Pran.g_00339
OG0001023	Syae.g_01349	Pran.g_00338
OG0001024	Syae.g_01353	Pran.g_00335
OG0001025	Syae.g_01360	Pran.g_00329
OG0001026	Syae.g_01373	Pran.g_00322
OG0001027	Syae.g_01377	Pran.g_00321
OG0001028	Syae.g_01379	Pran.g_00319
OG0001029	Syae.g_01381	Pran.g_00318
OG0001030	Syae.g_01403	Pran.g_00304
OG0001031	Syae.g_01475	Pran.g_00246
OG0001032	Syae.g_01479	Pran.g_00245
OG0001033	Syae.g_01505	Pran.g_00224
OG0001034	Syae.g_02238	Pran.g_00196
OG0001035	Syae.g_02006	Pran.g_01938
OG0001036	Syae.g_02001	Pran.g_01934
OG0001037	Syae.g_01999	Pran.g_01933
OG0001038	Syae.g_01971	Pran.g_01916
OG0001039	Syae.g_01968	Pran.g_01913
OG0001040	Syae.g_01965	Pran.g_01911
OG0001041	Syae.g_01960	Pran.g_01907
OG0001042	Syae.g_01935	Pran.g_01890
OG0001043	Syae.g_01931	Pran.g_01889
OG0001044	Syae.g_02191	Pran.g_01861
OG0001045	Syae.g_02204	Pran.g_01853
OG0001046	Syae.g_00385	Pran.g_01816
OG0001047	Syae.g_00991	Pran.g_01741
OG0001048	Syae.g_00990	Pran.g_01740
OG0001049	Syae.g_00987	Pran.g_01738
OG0001050	Syae.g_00986	Pran.g_01737
OG0001051	Syae.g_00985	Pran.g_01736
OG0001052	Syae.g_02526	Pran.g_01707
OG0001053	Syae.g_02312	Pran.g_01695
OG0001054	Syae.g_02329	Pran.g_01680
OG0001055	Syae.g_02350	Pran.g_01661
OG0001056	Syae.g_02379	Pran.g_01642
OG0001057	Syae.g_02388	Pran.g_01637
OG0001058	Syae.g_02402	Pran.g_01629
OG0001059	Syae.g_02406	Pran.g_01625
OG0001060	Syae.g_02412	Pran.g_01618
OG0001061	Syae.g_02434	Pran.g_01604
OG0001062	Syae.g_02436	Pran.g_01602
OG0001063	Syae.g_02440	Pran.g_01600
OG0001064	Syae.g_02441	Pran.g_01599
OG0001065	Syae.g_02442	Pran.g_01598
OG0001066	Syae.g_02443	Pran.g_01597
OG0001067	Syae.g_02444	Pran.g_01596
OG0001068	Syae.g_02445	Pran.g_01595
OG0001069	Syae.g_02446	Pran.g_01594
OG0001070	Syae.g_02449	Pran.g_01591
OG0001071	Syae.g_02450	Pran.g_01590
OG0001072	Syae.g_02454	Pran.g_01588
OG0001073	Syae.g_02468	Pran.g_01574
OG0001074	Syae.g_00027	Pran.g_01563
OG0001075	Syae.g_00029	Pran.g_01562
OG0001076	Syae.g_00050	Pran.g_01554
OG0001077	Syae.g_00061	Pran.g_01550
OG0001078	Syae.g_00075	Pran.g_01542
OG0001079	Syae.g_00088	Pran.g_01531
OG0001080	Syae.g_00267	Pran.g_01525
OG0001081	Syae.g_00615	Pran.g_01523
OG0001082	Syae.g_00614	Pran.g_01522
OG0001083	Syae.g_00605	Pran.g_01517
OG0001084	Syae.g_00604	Pran.g_01516
OG0001085	Syae.g_00594	Pran.g_01508
OG0001086	Syae.g_00592	Pran.g_01507
OG0001087	Syae.g_00751	Pran.g_01490
OG0001088	Syae.g_00755	Pran.g_01489
OG0001089	Syae.g_00781	Pran.g_01481
OG0001090	Syae.g_00471	Pran.g_01459
OG0001091	Syae.g_00469	Pran.g_01457
OG0001092	Syae.g_00466	Pran.g_01456
OG0001093	Syae.g_00460	Pran.g_01451
OG0001094	Syae.g_00527	Pran.g_01349
OG0001095	Syae.g_00506	Pran.g_01330
OG0001096	Syae.g_00490	Pran.g_01317
OG0001097	Syae.g_00845	Pran.g_01299
OG0001098	Syae.g_00269	Pran.g_01283
OG0001099	Syae.g_01380	Pran.g_00418
OG0001100	Syae.g_00583	Pran.g_00422
OG0001101	Syae.g_00581	Pran.g_00424
OG0001102	Syae.g_00578	Pran.g_00426
OG0001103	Syae.g_00576	Pran.g_00428
OG0001104	Syae.g_00544	Pran.g_00450
OG0001105	Syae.g_00540	Pran.g_00454
OG0001106	Syae.g_00346	Pran.g_00478
OG0001107	Syae.g_00358	Pran.g_00485
OG0001108	Syae.g_00366	Pran.g_00489
OG0001109	Syae.g_00368	Pran.g_00490
OG0001110	Syae.g_00370	Pran.g_00492
OG0001111	Syae.g_00372	Pran.g_00493
OG0001112	Syae.g_00374	Pran.g_00494
OG0001113	Syae.g_00375	Pran.g_00495
OG0001114	Syae.g_00376	Pran.g_00496
OG0001115	Syae.g_00380	Pran.g_00498
OG0001116	Syae.g_00382	Pran.g_00499
OG0001117	Syae.g_00383	Pran.g_00500
OG0001118	Syae.g_00384	Pran.g_00501
OG0001119	Syae.g_00386	Pran.g_00502
OG0001120	Syae.g_00390	Pran.g_00504
OG0001121	Syae.g_00133	Pran.g_00095, Pran.g_00507
OG0001122	Syae.g_00417	Pran.g_00540
OG0001123	Syae.g_00424	Pran.g_00544
OG0001124	Syae.g_00426	Pran.g_00546
OG0001125	Syae.g_00428	Pran.g_00547
OG0001126	Syae.g_00807	Pran.g_00557
OG0001127	Syae.g_00806	Pran.g_00558
OG0001128	Syae.g_00803	Pran.g_00560
OG0001129	Syae.g_00801	Pran.g_00561
OG0001130	Syae.g_00800	Pran.g_00562
OG0001131	Syae.g_00562	Pran.g_00154
OG0001132	Syae.g_00242	Pran.g_00144
OG0001133	Syae.g_00053	Pran.g_00110
OG0001134	Syae.g_00638	Pran.g_00093
OG0001135	Syae.g_00636	Pran.g_00090
OG0001136	Syae.g_00923	Pran.g_00063
OG0001137	Syae.g_00903	Pran.g_00052
OG0001138	Syae.g_00654	Pran.g_00034
OG0001139	Syae.g_00656	Pran.g_00033
OG0001140	Syae.g_00657	Pran.g_00032
OG0001141	Syae.g_00658	Pran.g_00031
OG0001142	Syae.g_00660	Pran.g_00030
OG0001143	Syae.g_00673	Pran.g_00023
OG0001144	Syae.g_00684	Pran.g_00018
OG0001145	Syae.g_00948	Pran.g_00884
OG0001146	Syae.g_00968	Pran.g_00872
OG0001147	Syae.g_02536	Pran.g_00854
OG0001148	Syae.g_02297	Pran.g_00839
OG0001149	Syae.g_02296	Pran.g_00838
OG0001150	Syae.g_02295	Pran.g_00837
OG0001151	Syae.g_02282	Pran.g_00826
OG0001152	Syae.g_02281	Pran.g_00825
OG0001153	Syae.g_02613	Pran.g_00701
OG0001155	Syae.g_01083	Pran.g_00688
OG0001156	Syae.g_01093	Pran.g_00685
OG0001157	Syae.g_01094	Pran.g_00684
OG0001158	Syae.g_01100	Pran.g_00683
OG0001159	Syae.g_01103	Pran.g_00682
OG0001160	Syae.g_01142	Pran.g_00658
OG0001161	Syae.g_01597	Pran.g_00646
OG0001162	Syae.g_00487	Pran.g_00632
OG0001163	Syae.g_01150	Pran.g_00962
OG0001164	Syae.g_01156	Pran.g_00966
