Orthogroup	Syae	Syak
OG0000571	Syae.g_02433	Syak.g_02696
OG0000572	Syae.g_02448	Syak.g_02713
OG0000573	Syae.g_02456	Syak.g_02723
OG0000574	Syae.g_02457	Syak.g_02724
OG0000575	Syae.g_02461	Syak.g_02729
OG0000576	Syae.g_02463	Syak.g_02731
OG0000577	Syae.g_02464	Syak.g_02732
OG0000578	Syae.g_02465	Syak.g_02733
OG0000579	Syae.g_02466	Syak.g_02734
OG0000580	Syae.g_02467	Syak.g_02735
OG0000581	Syae.g_02473	Syak.g_02742
OG0000582	Syae.g_00018	Syak.g_02748
OG0000583	Syae.g_00019	Syak.g_02749
OG0000584	Syae.g_00020	Syak.g_02750
OG0000585	Syae.g_00022	Syak.g_02753
OG0000586	Syae.g_00023	Syak.g_02754
OG0000587	Syae.g_00025	Syak.g_02756
OG0000588	Syae.g_00043	Syak.g_00004
OG0000589	Syae.g_00047	Syak.g_00008
OG0000590	Syae.g_00048	Syak.g_00009
OG0000591	Syae.g_00056	Syak.g_00017
OG0000592	Syae.g_00057	Syak.g_00018
OG0000593	Syae.g_00070	Syak.g_00031
OG0000594	Syae.g_00071	Syak.g_00032
OG0000595	Syae.g_00072	Syak.g_00033
OG0000596	Syae.g_00077	Syak.g_00038
OG0000597	Syae.g_00080	Syak.g_00041
OG0000598	Syae.g_00081	Syak.g_00042
OG0000599	Syae.g_00084	Syak.g_00045
OG0000600	Syae.g_00085	Syak.g_00046
OG0000601	Syae.g_00086	Syak.g_00047
OG0000602	Syae.g_00091	Syak.g_00053
OG0000603	Syae.g_00092	Syak.g_00054
OG0000604	Syae.g_00095	Syak.g_00056
OG0000605	Syae.g_00260	Syak.g_00259
OG0000606	Syae.g_00616	Syak.g_00326
OG0000607	Syae.g_00613	Syak.g_00329
OG0000608	Syae.g_00612	Syak.g_00330
OG0000609	Syae.g_00610	Syak.g_00332
OG0000610	Syae.g_00601	Syak.g_00347
OG0000611	Syae.g_00598	Syak.g_00350
OG0000612	Syae.g_00597	Syak.g_00351
OG0000613	Syae.g_01910	Syak.g_01525
OG0000614	Syae.g_00765	Syak.g_00705
OG0000615	Syae.g_00557	Syak.g_00393
OG0000616	Syae.g_01696	Syak.g_01810
OG0000617	Syae.g_00464	Syak.g_00799
OG0000618	Syae.g_00463	Syak.g_00798
OG0000619	Syae.g_00462	Syak.g_00797
OG0000620	Syae.g_00456	Syak.g_00779
OG0000621	Syae.g_00455	Syak.g_00780
OG0000622	Syae.g_00454	Syak.g_00781
OG0000623	Syae.g_00453	Syak.g_00782
OG0000624	Syae.g_00451	Syak.g_00784
OG0000625	Syae.g_00450	Syak.g_00785
OG0000626	Syae.g_00449	Syak.g_00786
OG0000627	Syae.g_00299	Syak.g_00561
OG0000628	Syae.g_00300	Syak.g_00560
OG0000629	Syae.g_00303	Syak.g_00556
OG0000630	Syae.g_00310	Syak.g_00552
OG0000631	Syae.g_00317	Syak.g_00545
OG0000632	Syae.g_00318	Syak.g_00544
OG0000633	Syae.g_00320	Syak.g_00542
OG0000634	Syae.g_00525	Syak.g_00430
OG0000635	Syae.g_00524	Syak.g_00431
OG0000636	Syae.g_00522	Syak.g_00433
OG0000637	Syae.g_00520	Syak.g_00435
OG0000638	Syae.g_00519	Syak.g_00436
OG0000639	Syae.g_00518	Syak.g_00437
OG0000640	Syae.g_00517	Syak.g_00438
OG0000641	Syae.g_00513	Syak.g_00442
OG0000642	Syae.g_00512	Syak.g_00443
OG0000643	Syae.g_00510	Syak.g_00444
OG0000644	Syae.g_00509	Syak.g_00445
OG0000645	Syae.g_00507	Syak.g_00447
OG0000646	Syae.g_00504	Syak.g_00450
OG0000647	Syae.g_00502	Syak.g_00452
OG0000648	Syae.g_00499	Syak.g_00456
OG0000649	Syae.g_00498	Syak.g_00457
OG0000650	Syae.g_00497	Syak.g_00458
OG0000651	Syae.g_00496	Syak.g_00459
OG0000652	Syae.g_00495	Syak.g_00460
OG0000653	Syae.g_00493	Syak.g_00462
OG0000654	Syae.g_00492	Syak.g_00625
OG0000655	Syae.g_00491	Syak.g_00624
OG0000656	Syae.g_00488	Syak.g_00621
OG0000657	Syae.g_00834	Syak.g_00609
OG0000658	Syae.g_00837	Syak.g_00606
OG0000659	Syae.g_00838	Syak.g_00605
OG0000660	Syae.g_00842	Syak.g_00601
OG0000661	Syae.g_00844	Syak.g_00599
OG0000662	Syae.g_00846	Syak.g_00597
OG0000663	Syae.g_00849	Syak.g_00594
OG0000664	Syae.g_00850	Syak.g_00593
OG0000665	Syae.g_00121	Syak.g_00086
OG0000666	Syae.g_00258	Syak.g_00078
OG0000667	Syae.g_02056	Syak.g_00340
OG0000668	Syae.g_00418	Syak.g_00643
OG0000669	Syae.g_00585	Syak.g_00363
OG0000670	Syae.g_00582	Syak.g_00366
OG0000671	Syae.g_00580	Syak.g_00368
OG0000672	Syae.g_00577	Syak.g_00371
OG0000673	Syae.g_00574	Syak.g_00374
OG0000674	Syae.g_00572	Syak.g_00376
OG0000675	Syae.g_00571	Syak.g_00377
OG0000676	Syae.g_00569	Syak.g_00379
OG0000677	Syae.g_00568	Syak.g_00380
OG0000678	Syae.g_00564	Syak.g_00386
OG0000679	Syae.g_00555	Syak.g_00397
OG0000680	Syae.g_00554	Syak.g_00398
OG0000681	Syae.g_00551	Syak.g_00401
OG0000682	Syae.g_00550	Syak.g_00402
OG0000683	Syae.g_00549	Syak.g_00403
OG0000684	Syae.g_00545	Syak.g_00409
OG0000685	Syae.g_00543	Syak.g_00411
OG0000686	Syae.g_00542	Syak.g_00412
OG0000687	Syae.g_00541	Syak.g_00413
OG0000688	Syae.g_00536	Syak.g_00418
OG0000689	Syae.g_00534	Syak.g_00421
OG0000690	Syae.g_00533	Syak.g_00422
OG0000691	Syae.g_00532	Syak.g_00423
OG0000692	Syae.g_00531	Syak.g_00424
OG0000693	Syae.g_00529	Syak.g_00426
OG0000694	Syae.g_00528	Syak.g_00427
OG0000695	Syae.g_00322	Syak.g_00540
OG0000696	Syae.g_00323	Syak.g_00539
OG0000697	Syae.g_00325	Syak.g_00538
OG0000698	Syae.g_00328	Syak.g_00535
OG0000699	Syae.g_00330	Syak.g_00534
OG0000700	Syae.g_00331	Syak.g_00533
OG0000701	Syae.g_00332	Syak.g_00532
OG0000702	Syae.g_00341	Syak.g_00522
OG0000703	Syae.g_00342	Syak.g_00521
OG0000704	Syae.g_00345	Syak.g_00519
OG0000705	Syae.g_00352	Syak.g_00511
OG0000706	Syae.g_00353	Syak.g_00510
OG0000707	Syae.g_00354	Syak.g_00509
OG0000708	Syae.g_00357	Syak.g_00506
OG0000709	Syae.g_00365	Syak.g_00498
OG0000710	Syae.g_00369	Syak.g_00494
OG0000711	Syae.g_00398	Syak.g_00466
OG0000712	Syae.g_00400	Syak.g_00464
OG0000713	Syae.g_00401	Syak.g_00463
OG0000714	Syae.g_00403	Syak.g_00629
OG0000715	Syae.g_00405	Syak.g_00631
OG0000716	Syae.g_00409	Syak.g_00635
OG0000717	Syae.g_00410	Syak.g_00636
OG0000718	Syae.g_00414	Syak.g_00640
OG0000719	Syae.g_00416	Syak.g_00642
OG0000720	Syae.g_00429	Syak.g_00655
OG0000721	Syae.g_00431	Syak.g_00657
OG0000722	Syae.g_00432	Syak.g_00658
OG0000723	Syae.g_00445	Syak.g_00790
OG0000724	Syae.g_00799	Syak.g_00749
OG0000725	Syae.g_00789	Syak.g_00731
OG0000726	Syae.g_00788	Syak.g_00730
OG0000727	Syae.g_00787	Syak.g_00729
OG0000728	Syae.g_00785	Syak.g_00727
OG0000729	Syae.g_01819	Syak.g_01683
OG0000730	Syae.g_02189	Syak.g_01248
OG0000731	Syae.g_02201	Syak.g_01237
OG0000732	Syae.g_01764	Syak.g_01739
OG0000733	Syae.g_01599	Syak.g_01905
OG0000734	Syae.g_01371	Syak.g_02184
OG0000735	Syae.g_00942	Syak.g_00914
OG0000736	Syae.g_00941	Syak.g_00913
OG0000737	Syae.g_00940	Syak.g_00912
OG0000738	Syae.g_00935	Syak.g_00907
OG0000739	Syae.g_00928	Syak.g_00906
OG0000740	Syae.g_00927	Syak.g_00905
OG0000741	Syae.g_00924	Syak.g_00902
OG0000742	Syae.g_00922	Syak.g_00899
OG0000743	Syae.g_00920	Syak.g_00897
OG0000744	Syae.g_00919	Syak.g_00896
OG0000745	Syae.g_00917	Syak.g_00894
OG0000746	Syae.g_00915	Syak.g_00892
OG0000747	Syae.g_00914	Syak.g_00891
OG0000748	Syae.g_00902	Syak.g_00875
OG0000749	Syae.g_00900	Syak.g_00874
OG0000750	Syae.g_00899	Syak.g_00873
OG0000751	Syae.g_00892	Syak.g_00862
OG0000752	Syae.g_00890	Syak.g_00860
OG0000753	Syae.g_00887	Syak.g_00857
OG0000754	Syae.g_00641	Syak.g_00852
OG0000755	Syae.g_00651	Syak.g_00841
OG0000756	Syae.g_00652	Syak.g_00840
OG0000757	Syae.g_00661	Syak.g_00833
OG0000758	Syae.g_00662	Syak.g_00832
OG0000759	Syae.g_00663	Syak.g_00831
OG0000760	Syae.g_00664	Syak.g_00830
OG0000761	Syae.g_00668	Syak.g_00829
OG0000762	Syae.g_00672	Syak.g_00827
OG0000763	Syae.g_00676	Syak.g_00825
OG0000764	Syae.g_00677	Syak.g_00824
OG0000765	Syae.g_00695	Syak.g_00669
OG0000766	Syae.g_00696	Syak.g_00670
OG0000767	Syae.g_00698	Syak.g_00672
OG0000768	Syae.g_00699	Syak.g_00673
OG0000769	Syae.g_00701	Syak.g_00675
OG0000770	Syae.g_00704	Syak.g_00678
OG0000771	Syae.g_00805	Syak.g_00755
OG0000772	Syae.g_00168	Syak.g_02048
OG0000773	Syae.g_00947	Syak.g_00921
OG0000774	Syae.g_00951	Syak.g_00926
OG0000775	Syae.g_00954	Syak.g_00929
OG0000776	Syae.g_00955	Syak.g_00930
OG0000777	Syae.g_00956	Syak.g_00931
OG0000778	Syae.g_00957	Syak.g_00932
OG0000779	Syae.g_00963	Syak.g_00938
OG0000780	Syae.g_00967	Syak.g_00942
OG0000781	Syae.g_00971	Syak.g_00946
OG0000782	Syae.g_00972	Syak.g_00947
OG0000783	Syae.g_00973	Syak.g_00948
OG0000784	Syae.g_00974	Syak.g_00949
OG0000785	Syae.g_00976	Syak.g_00951
OG0000786	Syae.g_02477	Syak.g_00956
OG0000787	Syae.g_02476	Syak.g_00957
OG0000788	Syae.g_00087	Syak.g_00048
OG0000789	Syae.g_00281	Syak.g_00085
OG0000790	Syae.g_02294	Syak.g_02560
OG0000791	Syae.g_02292	Syak.g_02558
OG0000792	Syae.g_02291	Syak.g_02557
OG0000793	Syae.g_02286	Syak.g_02552
OG0000794	Syae.g_02285	Syak.g_02551
OG0000795	Syae.g_02284	Syak.g_02550
OG0000796	Syae.g_02280	Syak.g_02547
OG0000797	Syae.g_02279	Syak.g_02546
OG0000798	Syae.g_01972	Syak.g_01456
OG0000799	Syae.g_00010	Syak.g_00981
OG0000800	Syae.g_00009	Syak.g_00989
OG0000801	Syae.g_00008	Syak.g_00990
OG0000802	Syae.g_02686	Syak.g_00995
OG0000803	Syae.g_02680	Syak.g_01021
OG0000804	Syae.g_02677	Syak.g_01026
OG0000805	Syae.g_02663	Syak.g_01029
OG0000806	Syae.g_02661	Syak.g_01031
OG0000807	Syae.g_02659	Syak.g_01033
OG0000808	Syae.g_02658	Syak.g_01034
OG0000809	Syae.g_02655	Syak.g_01038
OG0000810	Syae.g_02654	Syak.g_01039
OG0000811	Syae.g_02648	Syak.g_01045
OG0000812	Syae.g_02646	Syak.g_01047
OG0000813	Syae.g_02645	Syak.g_01048
OG0000814	Syae.g_02643	Syak.g_01051
OG0000815	Syae.g_02642	Syak.g_01053
OG0000816	Syae.g_02641	Syak.g_01055
OG0000817	Syae.g_02640	Syak.g_01056
OG0000818	Syae.g_02634	Syak.g_01060
OG0000819	Syae.g_02633	Syak.g_01064
OG0000820	Syae.g_02632	Syak.g_01065
OG0000821	Syae.g_02626	Syak.g_01071
OG0000822	Syae.g_02624	Syak.g_01073
OG0000823	Syae.g_02623	Syak.g_01074
OG0000824	Syae.g_02617	Syak.g_01080
OG0000825	Syae.g_02616	Syak.g_01081
OG0000826	Syae.g_02615	Syak.g_01082
OG0000827	Syae.g_02614	Syak.g_01083
OG0000828	Syae.g_02612	Syak.g_01086
OG0000829	Syae.g_02611	Syak.g_01087
OG0000830	Syae.g_02610	Syak.g_01088
OG0000831	Syae.g_02608	Syak.g_01091
OG0000832	Syae.g_01081	Syak.g_02482
OG0000833	Syae.g_01106	Syak.g_02473
OG0000834	Syae.g_01108	Syak.g_02470
OG0000835	Syae.g_01109	Syak.g_02469
OG0000836	Syae.g_01113	Syak.g_02466
OG0000837	Syae.g_01115	Syak.g_02465
OG0000838	Syae.g_01119	Syak.g_02461
OG0000839	Syae.g_01120	Syak.g_02460
OG0000840	Syae.g_01121	Syak.g_02459
OG0000841	Syae.g_01122	Syak.g_02458
OG0000842	Syae.g_01123	Syak.g_02457
OG0000843	Syae.g_01124	Syak.g_02456
OG0000844	Syae.g_01125	Syak.g_02454
OG0000845	Syae.g_01126	Syak.g_02453
OG0000846	Syae.g_01127	Syak.g_02452
OG0000847	Syae.g_01128	Syak.g_02451
OG0000848	Syae.g_01130	Syak.g_02449
OG0000849	Syae.g_01131	Syak.g_02448
OG0000850	Syae.g_01133	Syak.g_02445
OG0000851	Syae.g_01139	Syak.g_02440
OG0000852	Syae.g_01140	Syak.g_02439
OG0000853	Syae.g_01144	Syak.g_02435
OG0000854	Syae.g_01146	Syak.g_02433
OG0000855	Syae.g_01147	Syak.g_02432
OG0000856	Syae.g_00059	Syak.g_00021
OG0000857	Syae.g_00503	Syak.g_00451
OG0000858	Syae.g_01153	Syak.g_02426
OG0000859	Syae.g_01154	Syak.g_02425
OG0000860	Syae.g_01165	Syak.g_02414
OG0000861	Syae.g_01166	Syak.g_02413
OG0000862	Syae.g_01167	Syak.g_02412
OG0000863	Syae.g_01170	Syak.g_02409
OG0000864	Syae.g_01171	Syak.g_02408
OG0000865	Syae.g_01172	Syak.g_02407
OG0000866	Syae.g_01173	Syak.g_02406
OG0000867	Syae.g_01174	Syak.g_02405
OG0000868	Syae.g_01177	Syak.g_02402
OG0000869	Syae.g_01182	Syak.g_02398
OG0000870	Syae.g_01187	Syak.g_02393
OG0000871	Syae.g_01188	Syak.g_02392
OG0000872	Syae.g_01196	Syak.g_02386
OG0000873	Syae.g_01199	Syak.g_02383
OG0000874	Syae.g_01194	Syak.g_02379
OG0000875	Syae.g_01244	Syak.g_02377
OG0000876	Syae.g_01020	Syak.g_02375
OG0000877	Syae.g_01025	Syak.g_02372
OG0000878	Syae.g_01026	Syak.g_02371
OG0000879	Syae.g_01027	Syak.g_02370
OG0000880	Syae.g_01028	Syak.g_02369
OG0000881	Syae.g_01034	Syak.g_02363
OG0000882	Syae.g_01039	Syak.g_02358
OG0000883	Syae.g_01041	Syak.g_02355
OG0000884	Syae.g_01043	Syak.g_02353
OG0000885	Syae.g_01044	Syak.g_02352
OG0000886	Syae.g_01045	Syak.g_02351
OG0000887	Syae.g_01046	Syak.g_02350
OG0000888	Syae.g_01048	Syak.g_02348
OG0000889	Syae.g_01050	Syak.g_02346
OG0000890	Syae.g_01056	Syak.g_02334
OG0000891	Syae.g_01057	Syak.g_02333
OG0000892	Syae.g_01059	Syak.g_02329
OG0000893	Syae.g_02031	Syak.g_01393
OG0000894	Syae.g_02034	Syak.g_01390
OG0000895	Syae.g_02038	Syak.g_01386
OG0000896	Syae.g_02039	Syak.g_01385
OG0000897	Syae.g_02041	Syak.g_01383
OG0000898	Syae.g_02042	Syak.g_01382
OG0000899	Syae.g_02043	Syak.g_01381
OG0000900	Syae.g_02044	Syak.g_01380
OG0000901	Syae.g_02049	Syak.g_01375
OG0000902	Syae.g_02051	Syak.g_01368
OG0000903	Syae.g_02077	Syak.g_01353
OG0000904	Syae.g_02071	Syak.g_01358
OG0000905	Syae.g_02065	Syak.g_01363
OG0000906	Syae.g_02063	Syak.g_01366
OG0000907	Syae.g_02079	Syak.g_01351
OG0000908	Syae.g_02082	Syak.g_01348
OG0000909	Syae.g_02083	Syak.g_01347
OG0000910	Syae.g_02084	Syak.g_01346
OG0000911	Syae.g_02086	Syak.g_01344
OG0000912	Syae.g_02087	Syak.g_01343
OG0000913	Syae.g_02088	Syak.g_01342
OG0000914	Syae.g_02089	Syak.g_01341
OG0000915	Syae.g_02091	Syak.g_01339
OG0000916	Syae.g_02092	Syak.g_01338
OG0000917	Syae.g_02093	Syak.g_01337
OG0000918	Syae.g_02094	Syak.g_01336
OG0000919	Syae.g_02095	Syak.g_01335
OG0000920	Syae.g_02096	Syak.g_01334
OG0000921	Syae.g_02097	Syak.g_01333
OG0000922	Syae.g_02098	Syak.g_01332
OG0000923	Syae.g_02102	Syak.g_01328
OG0000924	Syae.g_02103	Syak.g_01327
OG0000925	Syae.g_02104	Syak.g_01326
OG0000926	Syae.g_02105	Syak.g_01325
OG0000927	Syae.g_02107	Syak.g_01323
OG0000928	Syae.g_02108	Syak.g_01322
OG0000929	Syae.g_02109	Syak.g_01321
OG0000930	Syae.g_02110	Syak.g_01320
OG0000931	Syae.g_02111	Syak.g_01319
OG0000932	Syae.g_02112	Syak.g_01318
OG0000933	Syae.g_02118	Syak.g_01312
OG0000934	Syae.g_02120	Syak.g_01310
OG0000935	Syae.g_02121	Syak.g_01309
OG0000936	Syae.g_02122	Syak.g_01308
OG0000937	Syae.g_02123	Syak.g_01307
OG0000938	Syae.g_02126	Syak.g_01304
OG0000939	Syae.g_02127	Syak.g_01303
OG0000940	Syae.g_02133	Syak.g_01297
OG0000941	Syae.g_02135	Syak.g_01295
OG0000942	Syae.g_02137	Syak.g_01293
OG0000943	Syae.g_02138	Syak.g_01292
OG0000944	Syae.g_02140	Syak.g_01290
OG0000945	Syae.g_02142	Syak.g_01288
OG0000946	Syae.g_02146	Syak.g_01283
OG0000947	Syae.g_02149	Syak.g_01280
OG0000948	Syae.g_02150	Syak.g_01279
OG0000949	Syae.g_01884	Syak.g_01551
OG0000950	Syae.g_01873	Syak.g_01562
OG0000951	Syae.g_01866	Syak.g_01569
OG0000952	Syae.g_01859	Syak.g_01574
OG0000953	Syae.g_01854	Syak.g_01627
OG0000954	Syae.g_01845	Syak.g_01633
OG0000955	Syae.g_01844	Syak.g_01634
OG0000956	Syae.g_01842	Syak.g_01636
OG0000957	Syae.g_01831	Syak.g_01648
OG0000958	Syae.g_01830	Syak.g_01649
OG0000959	Syae.g_01826	Syak.g_01653
OG0000960	Syae.g_01825	Syak.g_01654
OG0000961	Syae.g_01822	Syak.g_01679
OG0000962	Syae.g_01820	Syak.g_01682
OG0000963	Syae.g_01814	Syak.g_01687
OG0000964	Syae.g_01813	Syak.g_01688
OG0000965	Syae.g_01812	Syak.g_01689
OG0000966	Syae.g_01789	Syak.g_01711
OG0000967	Syae.g_01782	Syak.g_01715
OG0000968	Syae.g_01787	Syak.g_01719
OG0000969	Syae.g_01785	Syak.g_01721
OG0000970	Syae.g_01784	Syak.g_01722
OG0000971	Syae.g_01779	Syak.g_01724
OG0000972	Syae.g_01778	Syak.g_01725
OG0000973	Syae.g_01777	Syak.g_01726
OG0000974	Syae.g_01776	Syak.g_01727
OG0000975	Syae.g_01775	Syak.g_01728
OG0000976	Syae.g_01774	Syak.g_01729
OG0000977	Syae.g_01772	Syak.g_01731
OG0000978	Syae.g_01771	Syak.g_01732
OG0000979	Syae.g_01768	Syak.g_01735
OG0000980	Syae.g_01765	Syak.g_01738
OG0000981	Syae.g_01762	Syak.g_01741
OG0000982	Syae.g_01568	Syak.g_01941
OG0000983	Syae.g_01569	Syak.g_01940
OG0000984	Syae.g_01570	Syak.g_01939
OG0000985	Syae.g_01572	Syak.g_01935
OG0000986	Syae.g_01575	Syak.g_01933
OG0000987	Syae.g_01577	Syak.g_01931
OG0000988	Syae.g_01583	Syak.g_01925
OG0000989	Syae.g_01591	Syak.g_01912
OG0000990	Syae.g_01606	Syak.g_01900
OG0000991	Syae.g_01609	Syak.g_01896
OG0000992	Syae.g_01612	Syak.g_01893
OG0000993	Syae.g_01613	Syak.g_01892
OG0000994	Syae.g_01616	Syak.g_01889
OG0000995	Syae.g_01627	Syak.g_01880
OG0000996	Syae.g_01667	Syak.g_01839
OG0000997	Syae.g_01678	Syak.g_01828
OG0000998	Syae.g_01680	Syak.g_01826
OG0000999	Syae.g_01683	Syak.g_01825
OG0001000	Syae.g_01686	Syak.g_01821
OG0001001	Syae.g_01692	Syak.g_01814
OG0001002	Syae.g_01699	Syak.g_01807
OG0001003	Syae.g_01701	Syak.g_01806
OG0001004	Syae.g_01702	Syak.g_01805
OG0001005	Syae.g_01703	Syak.g_01804
OG0001006	Syae.g_01710	Syak.g_01797
OG0001007	Syae.g_01712	Syak.g_01795
OG0001008	Syae.g_00993	Syak.g_01190
OG0001009	Syae.g_01744	Syak.g_01762
OG0001010	Syae.g_01745	Syak.g_01761
OG0001011	Syae.g_01747	Syak.g_01759
OG0001012	Syae.g_01564	Syak.g_01946
OG0001013	Syae.g_01552	Syak.g_01969
OG0001014	Syae.g_01548	Syak.g_01975
OG0001015	Syae.g_01547	Syak.g_01976
OG0001016	Syae.g_01290	Syak.g_02250
OG0001017	Syae.g_01296	Syak.g_02244
OG0001018	Syae.g_01298	Syak.g_02242
OG0001019	Syae.g_01334	Syak.g_02218
OG0001020	Syae.g_01340	Syak.g_02214
OG0001021	Syae.g_01344	Syak.g_02210
OG0001022	Syae.g_01348	Syak.g_02205
OG0001023	Syae.g_01349	Syak.g_02204
OG0001024	Syae.g_01353	Syak.g_02201
OG0001025	Syae.g_01360	Syak.g_02195
OG0001026	Syae.g_01373	Syak.g_02182
OG0001027	Syae.g_01377	Syak.g_02178
OG0001028	Syae.g_01379	Syak.g_02176
OG0001029	Syae.g_01381	Syak.g_02174
OG0001030	Syae.g_01403	Syak.g_02153
OG0001031	Syae.g_01475	Syak.g_02079
OG0001032	Syae.g_01479	Syak.g_02077
OG0001033	Syae.g_01505	Syak.g_02037
OG0001034	Syae.g_02238	Syak.g_02305
OG0001035	Syae.g_02006	Syak.g_01422
OG0001036	Syae.g_02001	Syak.g_01427
OG0001037	Syae.g_01999	Syak.g_01429
OG0001038	Syae.g_01971	Syak.g_01457
OG0001039	Syae.g_01968	Syak.g_01460
OG0001040	Syae.g_01965	Syak.g_01463
OG0001041	Syae.g_01960	Syak.g_01468
OG0001042	Syae.g_01935	Syak.g_01500
OG0001043	Syae.g_01931	Syak.g_01504
OG0001044	Syae.g_02191	Syak.g_01247
OG0001045	Syae.g_02204	Syak.g_01234
OG0001046	Syae.g_00385	Syak.g_00479
OG0001047	Syae.g_00991	Syak.g_01188
OG0001048	Syae.g_00990	Syak.g_01187
OG0001049	Syae.g_00987	Syak.g_01184
OG0001050	Syae.g_00986	Syak.g_01183
OG0001051	Syae.g_00985	Syak.g_01182
OG0001052	Syae.g_02526	Syak.g_01122
OG0001053	Syae.g_02312	Syak.g_02577
OG0001054	Syae.g_02329	Syak.g_02596
OG0001055	Syae.g_02350	Syak.g_02617
OG0001056	Syae.g_02379	Syak.g_02645
OG0001057	Syae.g_02388	Syak.g_00964
OG0001058	Syae.g_02402	Syak.g_02668
OG0001060	Syae.g_02412	Syak.g_02677
OG0001061	Syae.g_02434	Syak.g_02697
OG0001062	Syae.g_02436	Syak.g_02699
OG0001063	Syae.g_02440	Syak.g_02704
OG0001064	Syae.g_02441	Syak.g_02705
OG0001065	Syae.g_02442	Syak.g_02706
OG0001066	Syae.g_02443	Syak.g_02707
OG0001067	Syae.g_02444	Syak.g_02708
OG0001068	Syae.g_02445	Syak.g_02709
OG0001069	Syae.g_02446	Syak.g_02710
OG0001070	Syae.g_02449	Syak.g_02714
OG0001071	Syae.g_02450	Syak.g_02715
OG0001072	Syae.g_02454	Syak.g_02721
OG0001073	Syae.g_02468	Syak.g_02736
OG0001074	Syae.g_00027	Syak.g_00098
OG0001075	Syae.g_00029	Syak.g_02760
OG0001076	Syae.g_00050	Syak.g_00011
OG0001077	Syae.g_00061	Syak.g_00024
OG0001078	Syae.g_00075	Syak.g_00036
OG0001079	Syae.g_00088	Syak.g_00049
OG0001080	Syae.g_00267	Syak.g_00264
OG0001081	Syae.g_00615	Syak.g_00327
OG0001082	Syae.g_00614	Syak.g_00328
OG0001083	Syae.g_00605	Syak.g_00336
OG0001084	Syae.g_00604	Syak.g_00337
OG0001085	Syae.g_00594	Syak.g_00354
OG0001086	Syae.g_00592	Syak.g_00356
OG0001087	Syae.g_00751	Syak.g_00691
OG0001088	Syae.g_00755	Syak.g_00694
OG0001089	Syae.g_00781	Syak.g_00722
OG0001090	Syae.g_00471	Syak.g_00806
OG0001091	Syae.g_00469	Syak.g_00804
OG0001092	Syae.g_00466	Syak.g_00801
OG0001093	Syae.g_00460	Syak.g_00794
OG0001094	Syae.g_00527	Syak.g_00428
OG0001095	Syae.g_00506	Syak.g_00448
OG0001096	Syae.g_00490	Syak.g_00623
OG0001097	Syae.g_00845	Syak.g_00598
OG0001098	Syae.g_00269	Syak.g_00578
OG0001099	Syae.g_01380	Syak.g_02175
OG0001100	Syae.g_00583	Syak.g_00365
OG0001101	Syae.g_00581	Syak.g_00367
OG0001102	Syae.g_00578	Syak.g_00370
OG0001103	Syae.g_00576	Syak.g_00372
OG0001104	Syae.g_00544	Syak.g_00410
OG0001105	Syae.g_00540	Syak.g_00414
OG0001106	Syae.g_00346	Syak.g_00518
OG0001107	Syae.g_00358	Syak.g_00505
OG0001108	Syae.g_00366	Syak.g_00497
OG0001109	Syae.g_00368	Syak.g_00495
OG0001110	Syae.g_00370	Syak.g_00493
OG0001111	Syae.g_00372	Syak.g_00491
OG0001112	Syae.g_00374	Syak.g_00489
OG0001113	Syae.g_00375	Syak.g_00406
OG0001114	Syae.g_00376	Syak.g_00488
OG0001115	Syae.g_00380	Syak.g_00484
OG0001116	Syae.g_00382	Syak.g_00482
OG0001117	Syae.g_00383	Syak.g_00481
OG0001118	Syae.g_00384	Syak.g_00480
OG0001119	Syae.g_00386	Syak.g_00478
OG0001120	Syae.g_00390	Syak.g_00474
OG0001121	Syae.g_00133	Syak.g_00114
OG0001123	Syae.g_00424	Syak.g_00650
OG0001124	Syae.g_00426	Syak.g_00652
OG0001125	Syae.g_00428	Syak.g_00654
OG0001126	Syae.g_00807	Syak.g_00757
OG0001127	Syae.g_00806	Syak.g_00756
OG0001128	Syae.g_00803	Syak.g_00753
OG0001129	Syae.g_00801	Syak.g_00751
OG0001130	Syae.g_00800	Syak.g_00750
OG0001131	Syae.g_00562	Syak.g_00389
OG0001132	Syae.g_00242	Syak.g_00120
OG0001133	Syae.g_00053	Syak.g_00014
OG0001134	Syae.g_00638	Syak.g_00273
OG0001135	Syae.g_00636	Syak.g_00274
OG0001136	Syae.g_00923	Syak.g_00901
OG0001137	Syae.g_00903	Syak.g_00876
OG0001138	Syae.g_00654	Syak.g_00839
OG0001139	Syae.g_00656	Syak.g_00837
OG0001140	Syae.g_00657	Syak.g_00836
OG0001141	Syae.g_00658	Syak.g_00835
OG0001142	Syae.g_00660	Syak.g_00834
OG0001143	Syae.g_00673	Syak.g_00826
OG0001144	Syae.g_00684	Syak.g_00815
OG0001145	Syae.g_00948	Syak.g_00922
OG0001146	Syae.g_00968	Syak.g_00943
OG0001147	Syae.g_02536	Syak.g_01113
OG0001148	Syae.g_02297	Syak.g_02563
OG0001149	Syae.g_02296	Syak.g_02562
OG0001150	Syae.g_02295	Syak.g_02561
OG0001151	Syae.g_02282	Syak.g_02548
OG0001153	Syae.g_02613	Syak.g_01084
OG0001155	Syae.g_01083	Syak.g_02480
OG0001156	Syae.g_01093	Syak.g_02477
