Orthogroup	Prae	Pram
OG0000588	Prae.g_00592	Pram.g_00556
OG0000589	Prae.g_00595	Pram.g_00559
OG0000590	Prae.g_00596	Pram.g_00560
OG0000591	Prae.g_00599	Pram.g_00564
OG0000592	Prae.g_00600	Pram.g_00565
OG0000593	Prae.g_00606	Pram.g_01078
OG0000594	Prae.g_00607	Pram.g_01077
OG0000595	Prae.g_00608	Pram.g_01076
OG0000596	Prae.g_00612	Pram.g_01073
OG0000597	Prae.g_00614	Pram.g_01070
OG0000598	Prae.g_00615	Pram.g_01069
OG0000599	Prae.g_00618	Pram.g_01066
OG0000600	Prae.g_00619	Pram.g_01065
OG0000601	Prae.g_00620	Pram.g_01064
OG0000602	Prae.g_00622	Pram.g_01062
OG0000603	Prae.g_00623	Pram.g_01061
OG0000604	Prae.g_00624	Pram.g_01060
OG0000605	Prae.g_00625	Pram.g_01059
OG0000606	Prae.g_00628	Pram.g_01056
OG0000607	Prae.g_00631	Pram.g_01053
OG0000608	Prae.g_00632	Pram.g_01052
OG0000609	Prae.g_00633	Pram.g_01051
OG0000610	Prae.g_00638	Pram.g_01045
OG0000611	Prae.g_00641	Pram.g_01042
OG0000612	Prae.g_00642	Pram.g_01041
OG0000613	Prae.g_00647	Pram.g_00763
OG0000614	Prae.g_00666	Pram.g_00784
OG0000615	Prae.g_00674	Pram.g_00795
OG0000616	Prae.g_00678	Pram.g_01927
OG0000617	Prae.g_00717	Pram.g_01024
OG0000618	Prae.g_00718	Pram.g_01023
OG0000619	Prae.g_00719	Pram.g_01022
OG0000620	Prae.g_00722	Pram.g_01019
OG0000621	Prae.g_00723	Pram.g_01018
OG0000622	Prae.g_00724	Pram.g_01017
OG0000623	Prae.g_00725	Pram.g_01016
OG0000624	Prae.g_00726	Pram.g_01014
OG0000625	Prae.g_00727	Pram.g_01013
OG0000626	Prae.g_00728	Pram.g_01012
OG0000627	Prae.g_00729	Pram.g_01011
OG0000628	Prae.g_00730	Pram.g_01010
OG0000629	Prae.g_00731	Pram.g_01008
OG0000630	Prae.g_00734	Pram.g_01005
OG0000631	Prae.g_00797	Pram.g_00913
OG0000632	Prae.g_00798	Pram.g_00914
OG0000633	Prae.g_00799	Pram.g_00915
OG0000634	Prae.g_00802	Pram.g_00805
OG0000635	Prae.g_00803	Pram.g_00806
OG0000636	Prae.g_00805	Pram.g_00808
OG0000637	Prae.g_00807	Pram.g_00810
OG0000638	Prae.g_00808	Pram.g_00811
OG0000639	Prae.g_00809	Pram.g_00812
OG0000640	Prae.g_00810	Pram.g_00813
OG0000641	Prae.g_00814	Pram.g_00817
OG0000642	Prae.g_00815	Pram.g_00818
OG0000643	Prae.g_00816	Pram.g_00819
OG0000644	Prae.g_00817	Pram.g_00820
OG0000645	Prae.g_00818	Pram.g_00821
OG0000646	Prae.g_00820	Pram.g_00823
OG0000647	Prae.g_00821	Pram.g_00825
OG0000648	Prae.g_00823	Pram.g_00827
OG0000649	Prae.g_00824	Pram.g_00828
OG0000650	Prae.g_00825	Pram.g_00829
OG0000651	Prae.g_00826	Pram.g_00830
OG0000652	Prae.g_00827	Pram.g_00831
OG0000653	Prae.g_00829	Pram.g_00833
OG0000654	Prae.g_00830	Pram.g_00834
OG0000655	Prae.g_00831	Pram.g_00835
OG0000656	Prae.g_00834	Pram.g_00838
OG0000657	Prae.g_00841	Pram.g_00845
OG0000658	Prae.g_00842	Pram.g_00847
OG0000659	Prae.g_00843	Pram.g_00848
OG0000660	Prae.g_00847	Pram.g_00852
OG0000661	Prae.g_00849	Pram.g_00854
OG0000662	Prae.g_00851	Pram.g_00857
OG0000663	Prae.g_00853	Pram.g_00859
OG0000664	Prae.g_00854	Pram.g_00860
OG0000665	Prae.g_00858	Pram.g_00866
OG0000666	Prae.g_00859	Pram.g_00867
OG0000667	Prae.g_00863	Pram.g_00872
OG0000668	Prae.g_00892	Pram.g_00713
OG0000669	Prae.g_00900	Pram.g_00724
OG0000670	Prae.g_00902	Pram.g_00727
OG0000671	Prae.g_00904	Pram.g_00729
OG0000672	Prae.g_00906	Pram.g_00732
OG0000673	Prae.g_00909	Pram.g_00735
OG0000674	Prae.g_00911	Pram.g_00737
OG0000675	Prae.g_00912	Pram.g_00738
OG0000676	Prae.g_00914	Pram.g_00740
OG0000677	Prae.g_00915	Pram.g_00741
OG0000678	Prae.g_00917	Pram.g_00743
OG0000679	Prae.g_00921	Pram.g_00747
OG0000680	Prae.g_00922	Pram.g_00748
OG0000681	Prae.g_00924	Pram.g_00751
OG0000682	Prae.g_00925	Pram.g_00752
OG0000683	Prae.g_00926	Pram.g_00753
OG0000684	Prae.g_00927	Pram.g_00754
OG0000685	Prae.g_00929	Pram.g_00756
OG0000686	Prae.g_00930	Pram.g_00757
OG0000687	Prae.g_00931	Pram.g_00758
OG0000688	Prae.g_00934	Pram.g_01036
OG0000689	Prae.g_00935	Pram.g_01035
OG0000690	Prae.g_00936	Pram.g_01034
OG0000691	Prae.g_00937	Pram.g_01033
OG0000692	Prae.g_00938	Pram.g_01031
OG0000693	Prae.g_00939	Pram.g_01030
OG0000694	Prae.g_00940	Pram.g_01029
OG0000695	Prae.g_00942	Pram.g_00917
OG0000696	Prae.g_00943	Pram.g_00918
OG0000697	Prae.g_00944	Pram.g_00919
OG0000698	Prae.g_00947	Pram.g_00922
OG0000699	Prae.g_00948	Pram.g_00923
OG0000700	Prae.g_00949	Pram.g_00924
OG0000701	Prae.g_00950	Pram.g_00925
OG0000702	Prae.g_00952	Pram.g_00927
OG0000703	Prae.g_00953	Pram.g_00928
OG0000704	Prae.g_00954	Pram.g_00930
OG0000705	Prae.g_00958	Pram.g_00936
OG0000706	Prae.g_00959	Pram.g_00937
OG0000707	Prae.g_00960	Pram.g_00938
OG0000708	Prae.g_00961	Pram.g_00940
OG0000709	Prae.g_00965	Pram.g_00944
OG0000710	Prae.g_00968	Pram.g_00947
OG0000711	Prae.g_00985	Pram.g_00963
OG0000712	Prae.g_00987	Pram.g_00964
OG0000713	Prae.g_00988	Pram.g_00965
OG0000714	Prae.g_00989	Pram.g_00966
OG0000715	Prae.g_00991	Pram.g_00968
OG0000716	Prae.g_00993	Pram.g_00970
OG0000717	Prae.g_00994	Pram.g_00971
OG0000718	Prae.g_01009	Pram.g_00973
OG0000719	Prae.g_01011	Pram.g_00975
OG0000720	Prae.g_01020	Pram.g_00986
OG0000721	Prae.g_01022	Pram.g_00990
OG0000722	Prae.g_01023	Pram.g_00991
OG0000723	Prae.g_01026	Pram.g_00995
OG0000724	Prae.g_01035	Pram.g_00893
OG0000725	Prae.g_01041	Pram.g_00887
OG0000726	Prae.g_01042	Pram.g_00886
OG0000727	Prae.g_01043	Pram.g_00885
OG0000728	Prae.g_01045	Pram.g_00883
OG0000729	Prae.g_01092	Pram.g_01208
OG0000730	Prae.g_01096	Pram.g_01182
OG0000731	Prae.g_01100	Pram.g_00335
OG0000733	Prae.g_01131	Pram.g_01547
OG0000734	Prae.g_01148	Pram.g_01156
OG0000735	Prae.g_01150	Pram.g_01154
OG0000736	Prae.g_01151	Pram.g_01153
OG0000737	Prae.g_01152	Pram.g_01152
OG0000738	Prae.g_01156	Pram.g_01148
OG0000739	Prae.g_01157	Pram.g_01147
OG0000740	Prae.g_01158	Pram.g_01146
OG0000741	Prae.g_01159	Pram.g_01144
OG0000742	Prae.g_01162	Pram.g_01141
OG0000743	Prae.g_01164	Pram.g_01139
OG0000744	Prae.g_01165	Pram.g_01137
OG0000745	Prae.g_01166	Pram.g_01136
OG0000746	Prae.g_01168	Pram.g_01134
OG0000747	Prae.g_01169	Pram.g_01133
OG0000748	Prae.g_01172	Pram.g_01129
OG0000749	Prae.g_01173	Pram.g_01128
OG0000750	Prae.g_01174	Pram.g_01127
OG0000751	Prae.g_01176	Pram.g_01124
OG0000752	Prae.g_01178	Pram.g_01122
OG0000753	Prae.g_01181	Pram.g_01119
OG0000754	Prae.g_01184	Pram.g_01117
OG0000755	Prae.g_01187	Pram.g_01111
OG0000756	Prae.g_01188	Pram.g_01110
OG0000757	Prae.g_01194	Pram.g_01103
OG0000758	Prae.g_01195	Pram.g_01102
OG0000759	Prae.g_01196	Pram.g_01101
OG0000760	Prae.g_01197	Pram.g_01100
OG0000761	Prae.g_01198	Pram.g_01099
OG0000762	Prae.g_01199	Pram.g_01098
OG0000763	Prae.g_01201	Pram.g_01096
OG0000764	Prae.g_01202	Pram.g_01095
OG0000765	Prae.g_01211	Pram.g_01087
OG0000766	Prae.g_01212	Pram.g_01086
OG0000767	Prae.g_01214	Pram.g_01084
OG0000768	Prae.g_01215	Pram.g_01083
OG0000769	Prae.g_01217	Pram.g_01081
OG0000770	Prae.g_01219	Pram.g_00570
OG0000771	Prae.g_01434	Pram.g_01254
OG0000772	Prae.g_01293	Pram.g_01569
OG0000773	Prae.g_01319	Pram.g_01221
OG0000774	Prae.g_01321	Pram.g_01223
OG0000775	Prae.g_01324	Pram.g_01225
OG0000776	Prae.g_01325	Pram.g_01226
OG0000777	Prae.g_01326	Pram.g_01227
OG0000778	Prae.g_01327	Pram.g_01228
OG0000779	Prae.g_01331	Pram.g_01232
OG0000780	Prae.g_01332	Pram.g_01233
OG0000781	Prae.g_01335	Pram.g_01236
OG0000782	Prae.g_01336	Pram.g_01237
OG0000783	Prae.g_01337	Pram.g_01238
OG0000784	Prae.g_01338	Pram.g_01239
OG0000785	Prae.g_01340	Pram.g_01241
OG0000786	Prae.g_01342	Pram.g_01244
OG0000787	Prae.g_01343	Pram.g_01245
OG0000788	Prae.g_01355	Pram.g_01271
OG0000789	Prae.g_01358	Pram.g_01281
OG0000790	Prae.g_01373	Pram.g_01463
OG0000791	Prae.g_01375	Pram.g_01461
OG0000792	Prae.g_01376	Pram.g_01460
OG0000793	Prae.g_01379	Pram.g_01456
OG0000794	Prae.g_01380	Pram.g_01455
OG0000795	Prae.g_01381	Pram.g_01454
OG0000796	Prae.g_01385	Pram.g_01450
OG0000797	Prae.g_01386	Pram.g_01449
OG0000798	Prae.g_01420	Pram.g_01444, Pram.g_01415
OG0000799	Prae.g_01441	Pram.g_01398
OG0000800	Prae.g_01442	Pram.g_01397
OG0000801	Prae.g_01443	Pram.g_01396
OG0000802	Prae.g_01445	Pram.g_01394
OG0000803	Prae.g_01447	Pram.g_01392
OG0000804	Prae.g_01448	Pram.g_01391
OG0000805	Prae.g_01450	Pram.g_01389
OG0000806	Prae.g_01452	Pram.g_01387
OG0000807	Prae.g_01453	Pram.g_01386
OG0000808	Prae.g_01454	Pram.g_01385
OG0000809	Prae.g_01457	Pram.g_01383
OG0000810	Prae.g_01458	Pram.g_01382
OG0000811	Prae.g_01462	Pram.g_01375
OG0000812	Prae.g_01464	Pram.g_01373
OG0000813	Prae.g_01465	Pram.g_01372
OG0000814	Prae.g_01467	Pram.g_01370
OG0000815	Prae.g_01468	Pram.g_01369
OG0000816	Prae.g_01470	Pram.g_01367
OG0000817	Prae.g_01471	Pram.g_01366
OG0000818	Prae.g_01476	Pram.g_01361
OG0000819	Prae.g_01477	Pram.g_01360
OG0000820	Prae.g_01478	Pram.g_01359
OG0000821	Prae.g_01482	Pram.g_01355
OG0000822	Prae.g_01483	Pram.g_01354
OG0000823	Prae.g_01484	Pram.g_01353
OG0000824	Prae.g_01487	Pram.g_01350
OG0000825	Prae.g_01488	Pram.g_01349
OG0000826	Prae.g_01489	Pram.g_01348
OG0000827	Prae.g_01490	Pram.g_01347
OG0000828	Prae.g_01493	Pram.g_01344
OG0000829	Prae.g_01494	Pram.g_01343
OG0000830	Prae.g_01495	Pram.g_01342
OG0000831	Prae.g_01497	Pram.g_01340
OG0000832	Prae.g_01503	Pram.g_01330
OG0000833	Prae.g_01511	Pram.g_01321
OG0000834	Prae.g_01512	Pram.g_01320
OG0000835	Prae.g_01513	Pram.g_01319
OG0000836	Prae.g_01514	Pram.g_01318
OG0000837	Prae.g_01515	Pram.g_01317
OG0000838	Prae.g_01517	Pram.g_01314
OG0000839	Prae.g_01518	Pram.g_01313
OG0000840	Prae.g_01519	Pram.g_01312
OG0000841	Prae.g_01520	Pram.g_01311
OG0000842	Prae.g_01521	Pram.g_01310
OG0000843	Prae.g_01522	Pram.g_01309
OG0000844	Prae.g_01523	Pram.g_01308
OG0000845	Prae.g_01524	Pram.g_01307
OG0000846	Prae.g_01525	Pram.g_01306
OG0000847	Prae.g_01526	Pram.g_01305
OG0000848	Prae.g_01527	Pram.g_01304
OG0000849	Prae.g_01528	Pram.g_01303
OG0000850	Prae.g_01530	Pram.g_01301
OG0000851	Prae.g_01531	Pram.g_01300
OG0000852	Prae.g_01532	Pram.g_01299
OG0000853	Prae.g_01536	Pram.g_01294
OG0000854	Prae.g_01538	Pram.g_01292
OG0000855	Prae.g_01539	Pram.g_01291
OG0000856	Prae.g_01554	Pram.g_00567
OG0000857	Prae.g_01582	Pram.g_00824
OG0000858	Prae.g_01617	Pram.g_01625
OG0000859	Prae.g_01618	Pram.g_01626
OG0000860	Prae.g_01625	Pram.g_01634
OG0000861	Prae.g_01626	Pram.g_01635
OG0000862	Prae.g_01627	Pram.g_01636
OG0000863	Prae.g_01629	Pram.g_01638
OG0000864	Prae.g_01630	Pram.g_01639
OG0000865	Prae.g_01631	Pram.g_01640
OG0000866	Prae.g_01632	Pram.g_01641
OG0000867	Prae.g_01633	Pram.g_01642
OG0000868	Prae.g_01634	Pram.g_01644
OG0000869	Prae.g_01638	Pram.g_01647
OG0000870	Prae.g_01643	Pram.g_01652
OG0000871	Prae.g_01644	Pram.g_01653
OG0000872	Prae.g_01645	Pram.g_01654
OG0000873	Prae.g_01648	Pram.g_01657
OG0000874	Prae.g_01651	Pram.g_01660
OG0000875	Prae.g_01652	Pram.g_01662
OG0000876	Prae.g_01653	Pram.g_01663
OG0000877	Prae.g_01655	Pram.g_01665
OG0000878	Prae.g_01656	Pram.g_01666
OG0000879	Prae.g_01657	Pram.g_01667
OG0000880	Prae.g_01658	Pram.g_01668
OG0000881	Prae.g_01662	Pram.g_01672
OG0000882	Prae.g_01667	Pram.g_01677
OG0000883	Prae.g_01668	Pram.g_01679
OG0000884	Prae.g_01670	Pram.g_01681
OG0000885	Prae.g_01671	Pram.g_01682
OG0000886	Prae.g_01672	Pram.g_01683
OG0000887	Prae.g_01673	Pram.g_01684
OG0000888	Prae.g_01675	Pram.g_01686
OG0000889	Prae.g_01677	Pram.g_01688
OG0000890	Prae.g_01678	Pram.g_01689
OG0000891	Prae.g_01679	Pram.g_01690
OG0000892	Prae.g_01681	Pram.g_01691
OG0000893	Prae.g_01686	Pram.g_01695
OG0000894	Prae.g_01688	Pram.g_01698
OG0000895	Prae.g_01691	Pram.g_01702
OG0000896	Prae.g_01692	Pram.g_01703
OG0000897	Prae.g_01694	Pram.g_01705
OG0000898	Prae.g_01695	Pram.g_01706
OG0000899	Prae.g_01696	Pram.g_01707
OG0000900	Prae.g_01697	Pram.g_01708
OG0000901	Prae.g_01700	Pram.g_01711
OG0000902	Prae.g_01702	Pram.g_01713
OG0000903	Prae.g_01705	Pram.g_01717
OG0000904	Prae.g_01707	Pram.g_01722
OG0000905	Prae.g_01712	Pram.g_01715
OG0000906	Prae.g_01713	Pram.g_01714
OG0000907	Prae.g_01716	Pram.g_01727
OG0000908	Prae.g_01719	Pram.g_01730
OG0000909	Prae.g_01720	Pram.g_01731
OG0000910	Prae.g_01721	Pram.g_01732
OG0000911	Prae.g_01723	Pram.g_01734
OG0000912	Prae.g_01724	Pram.g_01735
OG0000913	Prae.g_01725	Pram.g_01736
OG0000914	Prae.g_01726	Pram.g_01737
OG0000915	Prae.g_01727	Pram.g_01738
OG0000916	Prae.g_01728	Pram.g_01739
OG0000917	Prae.g_01729	Pram.g_01740
OG0000918	Prae.g_01730	Pram.g_01741
OG0000919	Prae.g_01731	Pram.g_01742
OG0000920	Prae.g_01732	Pram.g_01743
OG0000921	Prae.g_01733	Pram.g_01744
OG0000922	Prae.g_01734	Pram.g_01745
OG0000923	Prae.g_01738	Pram.g_01749
OG0000924	Prae.g_01739	Pram.g_01750
OG0000925	Prae.g_01740	Pram.g_01751
OG0000926	Prae.g_01741	Pram.g_01752
OG0000927	Prae.g_01743	Pram.g_01754
OG0000928	Prae.g_01744	Pram.g_01755
OG0000929	Prae.g_01745	Pram.g_01756
OG0000930	Prae.g_01746	Pram.g_01757
OG0000931	Prae.g_01747	Pram.g_01758
OG0000932	Prae.g_01748	Pram.g_01759
OG0000933	Prae.g_01752	Pram.g_01763
OG0000934	Prae.g_01754	Pram.g_01765
OG0000935	Prae.g_01755	Pram.g_01766
OG0000936	Prae.g_01756	Pram.g_01767
OG0000937	Prae.g_01757	Pram.g_01768
OG0000938	Prae.g_01759	Pram.g_01771
OG0000939	Prae.g_01760	Pram.g_01772
OG0000940	Prae.g_01768	Pram.g_01779
OG0000941	Prae.g_01770	Pram.g_01781
OG0000942	Prae.g_01772	Pram.g_01783
OG0000943	Prae.g_01773	Pram.g_01784
OG0000944	Prae.g_01774	Pram.g_01786
OG0000945	Prae.g_01775	Pram.g_01787
OG0000946	Prae.g_01779	Pram.g_01793
OG0000947	Prae.g_01781	Pram.g_01795
OG0000948	Prae.g_01782	Pram.g_01796
OG0000949	Prae.g_01785	Pram.g_01799
OG0000950	Prae.g_01790	Pram.g_01806
OG0000951	Prae.g_01794	Pram.g_01810
OG0000952	Prae.g_01798	Pram.g_01814
OG0000953	Prae.g_01801	Pram.g_01818
OG0000954	Prae.g_01805	Pram.g_01822
OG0000955	Prae.g_01806	Pram.g_01823
OG0000956	Prae.g_01808	Pram.g_01825
OG0000957	Prae.g_01813	Pram.g_01831
OG0000958	Prae.g_01814	Pram.g_01832
OG0000959	Prae.g_01818	Pram.g_01836
OG0000960	Prae.g_01819	Pram.g_01837
OG0000961	Prae.g_01821	Pram.g_01840
OG0000962	Prae.g_01823	Pram.g_01842
OG0000963	Prae.g_01827	Pram.g_01846
OG0000964	Prae.g_01828	Pram.g_01847
OG0000965	Prae.g_01829	Pram.g_01848
OG0000966	Prae.g_01836	Pram.g_01854
OG0000967	Prae.g_01840	Pram.g_01858
OG0000968	Prae.g_01842	Pram.g_01860
OG0000969	Prae.g_01843	Pram.g_01861
OG0000970	Prae.g_01844	Pram.g_01862
OG0000971	Prae.g_01845	Pram.g_01863
OG0000972	Prae.g_01846	Pram.g_01864
OG0000973	Prae.g_01847	Pram.g_01865
OG0000974	Prae.g_01848	Pram.g_01866
OG0000975	Prae.g_01849	Pram.g_01867
OG0000976	Prae.g_01850	Pram.g_01868
OG0000977	Prae.g_01851	Pram.g_01869
OG0000978	Prae.g_01852	Pram.g_01870
OG0000979	Prae.g_01855	Pram.g_01873
OG0000980	Prae.g_01857	Pram.g_01875
OG0000981	Prae.g_01859	Pram.g_01878
OG0000982	Prae.g_01861	Pram.g_01880
OG0000983	Prae.g_01862	Pram.g_01881
OG0000984	Prae.g_01863	Pram.g_01882
OG0000985	Prae.g_01866	Pram.g_01885
OG0000986	Prae.g_01868	Pram.g_01887
OG0000987	Prae.g_01869	Pram.g_01888
OG0000988	Prae.g_01872	Pram.g_01891
OG0000989	Prae.g_01876	Pram.g_01895
OG0000990	Prae.g_01879	Pram.g_01900
OG0000991	Prae.g_01880	Pram.g_01901
OG0000992	Prae.g_01882	Pram.g_01904
OG0000993	Prae.g_01883	Pram.g_01905
OG0000994	Prae.g_01884	Pram.g_01906
OG0000995	Prae.g_01888	Pram.g_01910
OG0000996	Prae.g_01889	Pram.g_01911
OG0000997	Prae.g_01890	Pram.g_01913
OG0000998	Prae.g_01892	Pram.g_01915
OG0000999	Prae.g_01893	Pram.g_01916
OG0001000	Prae.g_01896	Pram.g_01919
OG0001001	Prae.g_01898	Pram.g_01924
OG0001002	Prae.g_01902	Pram.g_01929
OG0001003	Prae.g_01903	Pram.g_01930
OG0001004	Prae.g_01904	Pram.g_01931
OG0001005	Prae.g_01905	Pram.g_01932
OG0001006	Prae.g_01909	Pram.g_01936
OG0001007	Prae.g_01911	Pram.g_01938
OG0001008	Prae.g_00411	Pram.g_00372
OG0001009	Prae.g_00027	Pram.g_00014
OG0001010	Prae.g_00028	Pram.g_00015
OG0001011	Prae.g_00029	Pram.g_00016
OG0001012	Prae.g_00045	Pram.g_00028
OG0001013	Prae.g_00050	Pram.g_00035
OG0001014	Prae.g_00053	Pram.g_00038
OG0001015	Prae.g_00054	Pram.g_00039
OG0001016	Prae.g_00073	Pram.g_00058
OG0001017	Prae.g_00077	Pram.g_00062
OG0001018	Prae.g_00080	Pram.g_00064
OG0001019	Prae.g_00089	Pram.g_00073
OG0001020	Prae.g_00090	Pram.g_00074
OG0001021	Prae.g_00091	Pram.g_00075
OG0001022	Prae.g_00094	Pram.g_00078
OG0001023	Prae.g_00095	Pram.g_00079
OG0001024	Prae.g_00098	Pram.g_00082
OG0001025	Prae.g_00104	Pram.g_00089
OG0001026	Prae.g_00110	Pram.g_00097
OG0001027	Prae.g_00111	Pram.g_00098
OG0001028	Prae.g_00113	Pram.g_00100
OG0001029	Prae.g_00115	Pram.g_00101
OG0001030	Prae.g_00130	Pram.g_00117
OG0001031	Prae.g_00189	Pram.g_00171
OG0001032	Prae.g_00190	Pram.g_00172
OG0001033	Prae.g_00211	Pram.g_00193
OG0001034	Prae.g_00239	Pram.g_00223
OG0001035	Prae.g_00257	Pram.g_00243
OG0001036	Prae.g_00262	Pram.g_00247
OG0001037	Prae.g_00263	Pram.g_00248
OG0001038	Prae.g_00279	Pram.g_00266
OG0001039	Prae.g_00282	Pram.g_00269
OG0001040	Prae.g_00284	Pram.g_00271
OG0001041	Prae.g_00288	Pram.g_00276
OG0001042	Prae.g_00305	Pram.g_00293
OG0001043	Prae.g_00306	Pram.g_00294
OG0001044	Prae.g_00334	Pram.g_00327
OG0001045	Prae.g_00342	Pram.g_00337
OG0001046	Prae.g_00379	Pram.g_01537
OG0001047	Prae.g_00413	Pram.g_00374
OG0001048	Prae.g_00414	Pram.g_00375
OG0001049	Prae.g_00416	Pram.g_00377
OG0001050	Prae.g_00417	Pram.g_00378
OG0001051	Prae.g_00418	Pram.g_00379
OG0001052	Prae.g_00445	Pram.g_00407
OG0001053	Prae.g_00457	Pram.g_00419
OG0001054	Prae.g_00472	Pram.g_00434
OG0001055	Prae.g_00491	Pram.g_00454
OG0001056	Prae.g_00511	Pram.g_00474
OG0001057	Prae.g_00516	Pram.g_00478
OG0001058	Prae.g_00524	Pram.g_00486
OG0001059	Prae.g_00528	Pram.g_00490
OG0001060	Prae.g_00535	Pram.g_00497
OG0001061	Prae.g_00548	Pram.g_00512
OG0001062	Prae.g_00550	Pram.g_00514
OG0001063	Prae.g_00552	Pram.g_00516
OG0001064	Prae.g_00553	Pram.g_00517
OG0001065	Prae.g_00554	Pram.g_00518
OG0001066	Prae.g_00555	Pram.g_00519
OG0001067	Prae.g_00556	Pram.g_00520
OG0001068	Prae.g_00557	Pram.g_00521
OG0001069	Prae.g_00558	Pram.g_00522
OG0001070	Prae.g_00561	Pram.g_00524
OG0001071	Prae.g_00562	Pram.g_00525
OG0001072	Prae.g_00564	Pram.g_00527
OG0001073	Prae.g_00578	Pram.g_00541
OG0001074	Prae.g_00589	Pram.g_00553
OG0001075	Prae.g_00590	Pram.g_00554
OG0001076	Prae.g_00598	Pram.g_00562
OG0001077	Prae.g_00602	Pram.g_00568
OG0001078	Prae.g_00610	Pram.g_01074
OG0001079	Prae.g_00621	Pram.g_01063
OG0001080	Prae.g_00627	Pram.g_01057
OG0001081	Prae.g_00629	Pram.g_01055
OG0001082	Prae.g_00630	Pram.g_01054
OG0001083	Prae.g_00635	Pram.g_01049
OG0001084	Prae.g_00636	Pram.g_01048
OG0001085	Prae.g_00644	Pram.g_00760
OG0001086	Prae.g_00645	Pram.g_00761
OG0001087	Prae.g_00662	Pram.g_00779
OG0001088	Prae.g_00663	Pram.g_00780
OG0001089	Prae.g_00671	Pram.g_00791
OG0001090	Prae.g_00712	Pram.g_00802
OG0001091	Prae.g_00714	Pram.g_01027
OG0001092	Prae.g_00715	Pram.g_01026
OG0001093	Prae.g_00720	Pram.g_01021
OG0001094	Prae.g_00800	Pram.g_01028
OG0001095	Prae.g_00819	Pram.g_00822
OG0001096	Prae.g_00832	Pram.g_00836
OG0001097	Prae.g_00850	Pram.g_00855
OG0001098	Prae.g_00865	Pram.g_00876
OG0001099	Prae.g_00897	Pram.g_00717
OG0001100	Prae.g_00901	Pram.g_00726
OG0001101	Prae.g_00903	Pram.g_00728
OG0001102	Prae.g_00905	Pram.g_00731
OG0001103	Prae.g_00907	Pram.g_00733
OG0001104	Prae.g_00928	Pram.g_00755
OG0001105	Prae.g_00932	Pram.g_00759
OG0001106	Prae.g_00955	Pram.g_00931
OG0001107	Prae.g_00962	Pram.g_00941
OG0001108	Prae.g_00966	Pram.g_00945
OG0001109	Prae.g_00967	Pram.g_00946
OG0001110	Prae.g_00969	Pram.g_00948
OG0001111	Prae.g_00970	Pram.g_00949
OG0001112	Prae.g_00971	Pram.g_00950
OG0001113	Prae.g_00972	Pram.g_00951
OG0001114	Prae.g_00973	Pram.g_00952
OG0001115	Prae.g_00975	Pram.g_00954
OG0001116	Prae.g_00976	Pram.g_00955
OG0001117	Prae.g_00977	Pram.g_00956
OG0001118	Prae.g_00978	Pram.g_00957
OG0001119	Prae.g_00979	Pram.g_00958
OG0001120	Prae.g_00981	Pram.g_00959
OG0001122	Prae.g_01012	Pram.g_00976
OG0001123	Prae.g_01016	Pram.g_00981
OG0001124	Prae.g_01018	Pram.g_00983
OG0001125	Prae.g_01019	Pram.g_00985
OG0001126	Prae.g_01029	Pram.g_00899
OG0001127	Prae.g_01030	Pram.g_00898
OG0001128	Prae.g_01032	Pram.g_00896
OG0001129	Prae.g_01033	Pram.g_00895
OG0001130	Prae.g_01034	Pram.g_00894
OG0001131	Prae.g_01072	Pram.g_00356
OG0001132	Prae.g_01081	Pram.g_00683
OG0001133	Prae.g_01115	Pram.g_01469
OG0001134	Prae.g_01130	Pram.g_01546
OG0001135	Prae.g_01133	Pram.g_01549
OG0001136	Prae.g_01160	Pram.g_01143
OG0001137	Prae.g_01171	Pram.g_01130
OG0001138	Prae.g_01189	Pram.g_01109
OG0001139	Prae.g_01190	Pram.g_01107
OG0001140	Prae.g_01191	Pram.g_01106
OG0001141	Prae.g_01192	Pram.g_01105
OG0001142	Prae.g_01193	Pram.g_01104
OG0001143	Prae.g_01200	Pram.g_01097
OG0001144	Prae.g_01205	Pram.g_01092
OG0001145	Prae.g_01320	Pram.g_01222
OG0001146	Prae.g_01333	Pram.g_01234
OG0001147	Prae.g_01354	Pram.g_01475
OG0001148	Prae.g_01370	Pram.g_01466
OG0001149	Prae.g_01371	Pram.g_01465
OG0001150	Prae.g_01372	Pram.g_01464
OG0001151	Prae.g_01383	Pram.g_01452
OG0001152	Prae.g_01384	Pram.g_01451
OG0001153	Prae.g_01491	Pram.g_01346
OG0001154	Prae.g_01492	Pram.g_01345
OG0001155	Prae.g_01504	Pram.g_01328
OG0001156	Prae.g_01507	Pram.g_01325
OG0001157	Prae.g_01508	Pram.g_01324
OG0001158	Prae.g_01509	Pram.g_01323
OG0001159	Prae.g_01510	Pram.g_01322
OG0001160	Prae.g_01534	Pram.g_01296
OG0001161	Prae.g_01547	Pram.g_01577
OG0001162	Prae.g_01558	Pram.g_01590
OG0001163	Prae.g_01615	Pram.g_01624
OG0001164	Prae.g_01619	Pram.g_01627
OG0001165	Prae.g_01622	Pram.g_01630
OG0001166	Prae.g_01642	Pram.g_01651
OG0001167	Prae.g_01659	Pram.g_01669
OG0001168	Prae.g_01661	Pram.g_01671
OG0001169	Prae.g_01663	Pram.g_01673
OG0001170	Prae.g_01665	Pram.g_01675
OG0001171	Prae.g_01674	Pram.g_01685
