Orthogroup	Praa	Prbi
OG0000542	Praa.g_00591	Prbi.g_00593
OG0000543	Praa.g_00592	Prbi.g_00594
OG0000544	Praa.g_00593	Prbi.g_00595
OG0000545	Praa.g_00594	Prbi.g_00596
OG0000546	Praa.g_00595	Prbi.g_00597
OG0000547	Praa.g_00596	Prbi.g_00598
OG0000548	Praa.g_00597	Prbi.g_00599
OG0000549	Praa.g_00599	Prbi.g_00601
OG0000550	Praa.g_00600	Prbi.g_00602
OG0000551	Praa.g_00601	Prbi.g_00603
OG0000552	Praa.g_00602	Prbi.g_00604
OG0000553	Praa.g_00603	Prbi.g_00605
OG0000554	Praa.g_00604	Prbi.g_00606
OG0000555	Praa.g_00605	Prbi.g_00607
OG0000556	Praa.g_00606	Prbi.g_00608
OG0000557	Praa.g_00607	Prbi.g_00609
OG0000558	Praa.g_00608	Prbi.g_00610
OG0000559	Praa.g_00609	Prbi.g_00611
OG0000560	Praa.g_00610	Prbi.g_00612
OG0000561	Praa.g_00611	Prbi.g_00613
OG0000562	Praa.g_00612	Prbi.g_00614
OG0000563	Praa.g_00613	Prbi.g_00615
OG0000564	Praa.g_00614	Prbi.g_00616
OG0000565	Praa.g_00615	Prbi.g_00617
OG0000566	Praa.g_00616	Prbi.g_00618
OG0000567	Praa.g_00617	Prbi.g_00619
OG0000568	Praa.g_00618	Prbi.g_00620
OG0000569	Praa.g_00621	Prbi.g_00623
OG0000570	Praa.g_00622	Prbi.g_00624
OG0000571	Praa.g_00624	Prbi.g_00626
OG0000572	Praa.g_00625	Prbi.g_00627
OG0000573	Praa.g_00626	Prbi.g_00628
OG0000574	Praa.g_00627	Prbi.g_00629
OG0000575	Praa.g_00628	Prbi.g_00630
OG0000576	Praa.g_00629	Prbi.g_00631
OG0000577	Praa.g_00630	Prbi.g_00632
OG0000578	Praa.g_00631	Prbi.g_00634
OG0000579	Praa.g_00632	Prbi.g_00635
OG0000580	Praa.g_00633	Prbi.g_00636
OG0000581	Praa.g_00634	Prbi.g_00637
OG0000582	Praa.g_00635	Prbi.g_00638
OG0000583	Praa.g_00636	Prbi.g_00639
OG0000584	Praa.g_00638	Prbi.g_00641
OG0000585	Praa.g_00639	Prbi.g_00642
OG0000586	Praa.g_00640	Prbi.g_00643
OG0000587	Praa.g_00641	Prbi.g_00644
OG0000588	Praa.g_00642	Prbi.g_00645
OG0000589	Praa.g_00643	Prbi.g_00646
OG0000590	Praa.g_00644	Prbi.g_00647
OG0000591	Praa.g_00645	Prbi.g_00648
OG0000592	Praa.g_00646	Prbi.g_00649
OG0000593	Praa.g_00647	Prbi.g_00650
OG0000594	Praa.g_00648	Prbi.g_00651
OG0000595	Praa.g_00649	Prbi.g_00652
OG0000596	Praa.g_00650	Prbi.g_00653
OG0000597	Praa.g_00654	Prbi.g_00657
OG0000598	Praa.g_00655	Prbi.g_00658
OG0000599	Praa.g_00656	Prbi.g_00659
OG0000600	Praa.g_00657	Prbi.g_00660
OG0000601	Praa.g_00658	Prbi.g_00661
OG0000602	Praa.g_00659	Prbi.g_00662
OG0000603	Praa.g_00660	Prbi.g_00663
OG0000604	Praa.g_00661	Prbi.g_00664
OG0000605	Praa.g_00662	Prbi.g_00665
OG0000606	Praa.g_00663	Prbi.g_00666
OG0000607	Praa.g_00664	Prbi.g_00667
OG0000608	Praa.g_00665	Prbi.g_00668
OG0000609	Praa.g_00667	Prbi.g_00670
OG0000610	Praa.g_00668	Prbi.g_00671
OG0000611	Praa.g_00670	Prbi.g_00673
OG0000612	Praa.g_00671	Prbi.g_00674
OG0000613	Praa.g_00673	Prbi.g_00676
OG0000614	Praa.g_00679	Prbi.g_00682
OG0000615	Praa.g_00680	Prbi.g_00683
OG0000616	Praa.g_00681	Prbi.g_00684
OG0000617	Praa.g_00683	Prbi.g_00686
OG0000618	Praa.g_00684	Prbi.g_00687
OG0000619	Praa.g_00685	Prbi.g_00688
OG0000620	Praa.g_00687	Prbi.g_00690
OG0000621	Praa.g_00688	Prbi.g_00691
OG0000622	Praa.g_00689	Prbi.g_00692
OG0000623	Praa.g_00690	Prbi.g_00693
OG0000624	Praa.g_00692	Prbi.g_00695
OG0000625	Praa.g_00693	Prbi.g_00696
OG0000626	Praa.g_00694	Prbi.g_00697
OG0000627	Praa.g_00695	Prbi.g_00698
OG0000628	Praa.g_00696	Prbi.g_00699
OG0000629	Praa.g_00697	Prbi.g_00700
OG0000630	Praa.g_00699	Prbi.g_00703
OG0000631	Praa.g_00700	Prbi.g_00704
OG0000632	Praa.g_00704	Prbi.g_00708
OG0000633	Praa.g_00705	Prbi.g_00709
OG0000634	Praa.g_00712	Prbi.g_00746
OG0000635	Praa.g_00714	Prbi.g_00748
OG0000636	Praa.g_00715	Prbi.g_00749
OG0000637	Praa.g_00717	Prbi.g_00751
OG0000638	Praa.g_00718	Prbi.g_00752
OG0000639	Praa.g_00719	Prbi.g_00753
OG0000640	Praa.g_00720	Prbi.g_00754
OG0000641	Praa.g_00721	Prbi.g_00755
OG0000642	Praa.g_00722	Prbi.g_00756
OG0000643	Praa.g_00723	Prbi.g_00757
OG0000644	Praa.g_00725	Prbi.g_00759
OG0000645	Praa.g_00726	Prbi.g_00760
OG0000646	Praa.g_00727	Prbi.g_00761
OG0000647	Praa.g_00728	Prbi.g_00762
OG0000648	Praa.g_00729	Prbi.g_00763
OG0000649	Praa.g_00730	Prbi.g_00764
OG0000650	Praa.g_00731	Prbi.g_00765
OG0000651	Praa.g_00732	Prbi.g_00766
OG0000652	Praa.g_00734	Prbi.g_00768
OG0000653	Praa.g_00749	Prbi.g_00790
OG0000654	Praa.g_00751	Prbi.g_00792
OG0000655	Praa.g_00760	Prbi.g_00802
OG0000656	Praa.g_00764	Prbi.g_00807
OG0000657	Praa.g_00766	Prbi.g_00811
OG0000658	Praa.g_00767	Prbi.g_00812
OG0000659	Praa.g_00768	Prbi.g_00813
OG0000660	Praa.g_00780	Prbi.g_00825
OG0000661	Praa.g_00789	Prbi.g_00834
OG0000662	Praa.g_00791	Prbi.g_00835
OG0000663	Praa.g_00794	Prbi.g_00838
OG0000664	Praa.g_00795	Prbi.g_00839
OG0000665	Praa.g_00796	Prbi.g_00840
OG0000666	Praa.g_00797	Prbi.g_00841
OG0000667	Praa.g_00798	Prbi.g_00842
OG0000668	Praa.g_00799	Prbi.g_00843
OG0000669	Praa.g_00800	Prbi.g_00844
OG0000670	Praa.g_00802	Prbi.g_00846
OG0000671	Praa.g_00803	Prbi.g_00847
OG0000672	Praa.g_00804	Prbi.g_00848
OG0000673	Praa.g_00805	Prbi.g_00849
OG0000674	Praa.g_00806	Prbi.g_00850
OG0000675	Praa.g_00807	Prbi.g_00851
OG0000676	Praa.g_00809	Prbi.g_00853
OG0000677	Praa.g_00812	Prbi.g_00855
OG0000678	Praa.g_00813	Prbi.g_00856
OG0000679	Praa.g_00814	Prbi.g_00857
OG0000680	Praa.g_00815	Prbi.g_00858
OG0000681	Praa.g_00816	Prbi.g_00859
OG0000682	Praa.g_00817	Prbi.g_00860
OG0000683	Praa.g_00818	Prbi.g_00861
OG0000684	Praa.g_00819	Prbi.g_00862
OG0000685	Praa.g_00820	Prbi.g_00863
OG0000686	Praa.g_00821	Prbi.g_00864
OG0000687	Praa.g_00822	Prbi.g_00865
OG0000688	Praa.g_00823	Prbi.g_00866
OG0000689	Praa.g_00824	Prbi.g_00867
OG0000690	Praa.g_00825	Prbi.g_00868
OG0000691	Praa.g_00827	Prbi.g_00870
OG0000692	Praa.g_00828	Prbi.g_00871
OG0000693	Praa.g_00829	Prbi.g_00872
OG0000694	Praa.g_00830	Prbi.g_00873
OG0000695	Praa.g_00831	Prbi.g_00874
OG0000696	Praa.g_00832	Prbi.g_00875
OG0000697	Praa.g_00834	Prbi.g_00877
OG0000698	Praa.g_00835	Prbi.g_00878
OG0000699	Praa.g_00839	Prbi.g_00882
OG0000700	Praa.g_00840	Prbi.g_00883
OG0000701	Praa.g_00841	Prbi.g_00884
OG0000702	Praa.g_00842	Prbi.g_00885
OG0000703	Praa.g_00843	Prbi.g_00886
OG0000704	Praa.g_00844	Prbi.g_00887
OG0000705	Praa.g_00846	Prbi.g_00889
OG0000706	Praa.g_00847	Prbi.g_00890
OG0000707	Praa.g_00848	Prbi.g_00891
OG0000708	Praa.g_00849	Prbi.g_00892
OG0000709	Praa.g_00850	Prbi.g_00893
OG0000710	Praa.g_00851	Prbi.g_00894
OG0000711	Praa.g_00852	Prbi.g_00895
OG0000712	Praa.g_00853	Prbi.g_00896
OG0000713	Praa.g_00854	Prbi.g_00897
OG0000714	Praa.g_00856	Prbi.g_00899
OG0000715	Praa.g_00857	Prbi.g_00900
OG0000716	Praa.g_00858	Prbi.g_00901
OG0000717	Praa.g_00859	Prbi.g_00902
OG0000718	Praa.g_00860	Prbi.g_00903
OG0000719	Praa.g_00862	Prbi.g_00905
OG0000720	Praa.g_00864	Prbi.g_00907
OG0000721	Praa.g_00865	Prbi.g_00908
OG0000722	Praa.g_00892	Prbi.g_00934
OG0000723	Praa.g_00896	Prbi.g_00939
OG0000724	Praa.g_00899	Prbi.g_00942
OG0000725	Praa.g_00900	Prbi.g_00943
OG0000726	Praa.g_00901	Prbi.g_00944
OG0000727	Praa.g_00902	Prbi.g_00945
OG0000728	Praa.g_00903	Prbi.g_00946
OG0000729	Praa.g_00904	Prbi.g_00948
OG0000730	Praa.g_00905	Prbi.g_00949
OG0000731	Praa.g_00907	Prbi.g_00951
OG0000732	Praa.g_00908	Prbi.g_00952
OG0000733	Praa.g_00909	Prbi.g_00953
OG0000734	Praa.g_00910	Prbi.g_00954
OG0000735	Praa.g_00911	Prbi.g_00955
OG0000736	Praa.g_00913	Prbi.g_00957
OG0000737	Praa.g_00914	Prbi.g_00958
OG0000738	Praa.g_00916	Prbi.g_00960
OG0000739	Praa.g_00917	Prbi.g_00961
OG0000740	Praa.g_00918	Prbi.g_00962
OG0000741	Praa.g_00920	Prbi.g_00964
OG0000742	Praa.g_00921	Prbi.g_00965
OG0000743	Praa.g_00924	Prbi.g_00969
OG0000744	Praa.g_00925	Prbi.g_00970
OG0000745	Praa.g_00926	Prbi.g_00971
OG0000746	Praa.g_00927	Prbi.g_00972
OG0000747	Praa.g_00928	Prbi.g_00973
OG0000748	Praa.g_00929	Prbi.g_00974
OG0000749	Praa.g_00930	Prbi.g_00975
OG0000750	Praa.g_00931	Prbi.g_00976
OG0000751	Praa.g_00933	Prbi.g_00978
OG0000752	Praa.g_00934	Prbi.g_00979
OG0000753	Praa.g_00935	Prbi.g_00980
OG0000754	Praa.g_00936	Prbi.g_00981
OG0000755	Praa.g_00938	Prbi.g_00983
OG0000756	Praa.g_00939	Prbi.g_00984
OG0000757	Praa.g_00940	Prbi.g_00985
OG0000758	Praa.g_00941	Prbi.g_00986
OG0000759	Praa.g_00942	Prbi.g_00987
OG0000760	Praa.g_00943	Prbi.g_00988
OG0000761	Praa.g_00944	Prbi.g_00989
OG0000762	Praa.g_00946	Prbi.g_00991
OG0000763	Praa.g_00947	Prbi.g_00992
OG0000764	Praa.g_00948	Prbi.g_00993
OG0000765	Praa.g_00949	Prbi.g_00994
OG0000766	Praa.g_00950	Prbi.g_00995
OG0000767	Praa.g_00951	Prbi.g_00996
OG0000768	Praa.g_00952	Prbi.g_00997
OG0000769	Praa.g_00953	Prbi.g_00998
OG0000770	Praa.g_00954	Prbi.g_00999
OG0000771	Praa.g_00955	Prbi.g_01000
OG0000772	Praa.g_00956	Prbi.g_01001
OG0000773	Praa.g_00958	Prbi.g_01003
OG0000774	Praa.g_00959	Prbi.g_01004
OG0000775	Praa.g_00960	Prbi.g_01005
OG0000776	Praa.g_00961	Prbi.g_01006
OG0000777	Praa.g_00962	Prbi.g_01007
OG0000778	Praa.g_00963	Prbi.g_01008
OG0000779	Praa.g_00965	Prbi.g_01010
OG0000780	Praa.g_00966	Prbi.g_01011
OG0000781	Praa.g_00967	Prbi.g_01012
OG0000782	Praa.g_00969	Prbi.g_01014
OG0000783	Praa.g_00970	Prbi.g_01015
OG0000784	Praa.g_00971	Prbi.g_01016
OG0000785	Praa.g_00972	Prbi.g_01017
OG0000786	Praa.g_00973	Prbi.g_01018
OG0000787	Praa.g_00975	Prbi.g_01020
OG0000788	Praa.g_00976	Prbi.g_01021
OG0000789	Praa.g_00977	Prbi.g_01022
OG0000790	Praa.g_00978	Prbi.g_01023
OG0000791	Praa.g_00979	Prbi.g_01024
OG0000792	Praa.g_00980	Prbi.g_01025
OG0000793	Praa.g_00981	Prbi.g_01026
OG0000794	Praa.g_00982	Prbi.g_01027
OG0000795	Praa.g_00983	Prbi.g_01028
OG0000796	Praa.g_00985	Prbi.g_01030
OG0000797	Praa.g_00987	Prbi.g_01032
OG0000798	Praa.g_00988	Prbi.g_01033
OG0000799	Praa.g_00989	Prbi.g_01034
OG0000800	Praa.g_00990	Prbi.g_01035
OG0000801	Praa.g_00991	Prbi.g_01036
OG0000802	Praa.g_00993	Prbi.g_01038
OG0000803	Praa.g_00994	Prbi.g_01039
OG0000804	Praa.g_01008	Prbi.g_01055
OG0000805	Praa.g_01010	Prbi.g_01057
OG0000806	Praa.g_01011	Prbi.g_01058
OG0000807	Praa.g_01012	Prbi.g_01059
OG0000808	Praa.g_01013	Prbi.g_01060
OG0000809	Praa.g_01017	Prbi.g_01064
OG0000810	Praa.g_01018	Prbi.g_01065
OG0000811	Praa.g_01019	Prbi.g_01066
OG0000812	Praa.g_01020	Prbi.g_01067
OG0000813	Praa.g_01021	Prbi.g_01068
OG0000814	Praa.g_01022	Prbi.g_01069
OG0000815	Praa.g_01023	Prbi.g_01070
OG0000816	Praa.g_01025	Prbi.g_01072
OG0000817	Praa.g_01028	Prbi.g_01075
OG0000818	Praa.g_01029	Prbi.g_01076
OG0000819	Praa.g_01031	Prbi.g_01078
OG0000820	Praa.g_01032	Prbi.g_01079
OG0000821	Praa.g_01033	Prbi.g_01080
OG0000822	Praa.g_01034	Prbi.g_01081
OG0000823	Praa.g_01037	Prbi.g_01084
OG0000824	Praa.g_01038	Prbi.g_01085
OG0000825	Praa.g_01040	Prbi.g_01087
OG0000826	Praa.g_01041	Prbi.g_01088
OG0000827	Praa.g_01042	Prbi.g_01089
OG0000828	Praa.g_01044	Prbi.g_01091
OG0000829	Praa.g_01070	Prbi.g_01117
OG0000830	Praa.g_01080	Prbi.g_01127
OG0000831	Praa.g_01083	Prbi.g_01130
OG0000832	Praa.g_01084	Prbi.g_01131
OG0000833	Praa.g_01091	Prbi.g_01138
OG0000834	Praa.g_01095	Prbi.g_01142
OG0000835	Praa.g_01099	Prbi.g_01146
OG0000836	Praa.g_01101	Prbi.g_01148
OG0000837	Praa.g_01115	Prbi.g_01161
OG0000838	Praa.g_01128	Prbi.g_01175
OG0000839	Praa.g_01129	Prbi.g_01176
OG0000840	Praa.g_01134	Prbi.g_01181
OG0000841	Praa.g_01141	Prbi.g_01188
OG0000842	Praa.g_01145	Prbi.g_01192
OG0000843	Praa.g_01147	Prbi.g_01194
OG0000844	Praa.g_01148	Prbi.g_01195
OG0000845	Praa.g_01149	Prbi.g_01196
OG0000846	Praa.g_01150	Prbi.g_01197
OG0000847	Praa.g_01151	Prbi.g_01198
OG0000848	Praa.g_01152	Prbi.g_01199
OG0000849	Praa.g_01153	Prbi.g_01200
OG0000850	Praa.g_01154	Prbi.g_01201
OG0000851	Praa.g_01156	Prbi.g_01203
OG0000852	Praa.g_01158	Prbi.g_01206
OG0000853	Praa.g_01160	Prbi.g_01208
OG0000854	Praa.g_01161	Prbi.g_01209
OG0000855	Praa.g_01162	Prbi.g_01210
OG0000856	Praa.g_01163	Prbi.g_01211
OG0000857	Praa.g_01164	Prbi.g_01212
OG0000858	Praa.g_01166	Prbi.g_01214
OG0000859	Praa.g_01167	Prbi.g_01215
OG0000860	Praa.g_01168	Prbi.g_01216
OG0000861	Praa.g_01169	Prbi.g_01217
OG0000862	Praa.g_01170	Prbi.g_01218
OG0000863	Praa.g_01171	Prbi.g_01219
OG0000864	Praa.g_01172	Prbi.g_01220
OG0000865	Praa.g_01173	Prbi.g_01221
OG0000866	Praa.g_01174	Prbi.g_01222
OG0000867	Praa.g_01177	Prbi.g_01225
OG0000868	Praa.g_01179	Prbi.g_01227
OG0000869	Praa.g_01180	Prbi.g_01228
OG0000870	Praa.g_01181	Prbi.g_01229
OG0000871	Praa.g_01182	Prbi.g_01230
OG0000872	Praa.g_01183	Prbi.g_01231
OG0000873	Praa.g_01184	Prbi.g_01232
OG0000874	Praa.g_01185	Prbi.g_01233
OG0000875	Praa.g_01186	Prbi.g_01234
OG0000876	Praa.g_01188	Prbi.g_01236
OG0000877	Praa.g_01189	Prbi.g_01237
OG0000878	Praa.g_01190	Prbi.g_01238
OG0000879	Praa.g_01191	Prbi.g_01239
OG0000880	Praa.g_01192	Prbi.g_01240
OG0000881	Praa.g_01193	Prbi.g_01241
OG0000882	Praa.g_01194	Prbi.g_01242
OG0000883	Praa.g_01195	Prbi.g_01243
OG0000884	Praa.g_01196	Prbi.g_01244
OG0000885	Praa.g_01197	Prbi.g_01245
OG0000886	Praa.g_01198	Prbi.g_01246
OG0000887	Praa.g_01199	Prbi.g_01247
OG0000888	Praa.g_01200	Prbi.g_01248
OG0000889	Praa.g_01201	Prbi.g_01249
OG0000890	Praa.g_01202	Prbi.g_01250
OG0000891	Praa.g_01203	Prbi.g_01251
OG0000892	Praa.g_01204	Prbi.g_01252
OG0000893	Praa.g_01205	Prbi.g_01253
OG0000894	Praa.g_01207	Prbi.g_01255
OG0000895	Praa.g_01208	Prbi.g_01256
OG0000896	Praa.g_01210	Prbi.g_01258
OG0000897	Praa.g_01211	Prbi.g_01259
OG0000898	Praa.g_01212	Prbi.g_01260
OG0000899	Praa.g_01213	Prbi.g_01261
OG0000900	Praa.g_01215	Prbi.g_01263
OG0000901	Praa.g_01290	Prbi.g_01363
OG0000902	Praa.g_01307	Prbi.g_01380
OG0000903	Praa.g_01308	Prbi.g_01381
OG0000904	Praa.g_01309	Prbi.g_01382
OG0000905	Praa.g_01310	Prbi.g_01383
OG0000906	Praa.g_01311	Prbi.g_01384
OG0000907	Praa.g_01313	Prbi.g_01386
OG0000908	Praa.g_01314	Prbi.g_01387
OG0000909	Praa.g_01315	Prbi.g_01388
OG0000910	Praa.g_01316	Prbi.g_01389
OG0000911	Praa.g_01317	Prbi.g_01390
OG0000912	Praa.g_01320	Prbi.g_01393
OG0000913	Praa.g_01321	Prbi.g_01394
OG0000914	Praa.g_01322	Prbi.g_01395
OG0000915	Praa.g_01324	Prbi.g_01397
OG0000916	Praa.g_01325	Prbi.g_01398
OG0000917	Praa.g_01326	Prbi.g_01399
OG0000918	Praa.g_01327	Prbi.g_01400
OG0000919	Praa.g_01328	Prbi.g_01401
OG0000920	Praa.g_01329	Prbi.g_01402
OG0000921	Praa.g_01331	Prbi.g_01404
OG0000922	Praa.g_01332	Prbi.g_01405
OG0000923	Praa.g_01348	Prbi.g_01421
OG0000924	Praa.g_01349	Prbi.g_01422
OG0000925	Praa.g_01352	Prbi.g_01425
OG0000926	Praa.g_01353	Prbi.g_01426
OG0000927	Praa.g_01354	Prbi.g_01427
OG0000928	Praa.g_01356	Prbi.g_01429
OG0000929	Praa.g_01358	Prbi.g_01431
OG0000930	Praa.g_01360	Prbi.g_01433
OG0000931	Praa.g_01361	Prbi.g_01434
OG0000932	Praa.g_01364	Prbi.g_01437
OG0000933	Praa.g_01368	Prbi.g_01441
OG0000934	Praa.g_01369	Prbi.g_01442
OG0000935	Praa.g_01370	Prbi.g_01443
OG0000936	Praa.g_01371	Prbi.g_01444
OG0000937	Praa.g_01372	Prbi.g_01445
OG0000938	Praa.g_01373	Prbi.g_01446
OG0000939	Praa.g_01374	Prbi.g_01447
OG0000940	Praa.g_01375	Prbi.g_01448
OG0000941	Praa.g_01376	Prbi.g_01449
OG0000942	Praa.g_01377	Prbi.g_01450
OG0000943	Praa.g_01378	Prbi.g_01451
OG0000944	Praa.g_01379	Prbi.g_01452
OG0000945	Praa.g_01380	Prbi.g_01453
OG0000946	Praa.g_01381	Prbi.g_01454
OG0000947	Praa.g_01382	Prbi.g_01455
OG0000948	Praa.g_01383	Prbi.g_01456
OG0000949	Praa.g_01384	Prbi.g_01457
OG0000950	Praa.g_01395	Prbi.g_01489
OG0000951	Praa.g_01458	Prbi.g_01571
OG0000952	Praa.g_01459	Prbi.g_01572
OG0000953	Praa.g_01460	Prbi.g_01573
OG0000954	Praa.g_01461	Prbi.g_01574
OG0000955	Praa.g_01462	Prbi.g_01575
OG0000956	Praa.g_01464	Prbi.g_01577
OG0000957	Praa.g_01465	Prbi.g_01578
OG0000958	Praa.g_01466	Prbi.g_01579
OG0000959	Praa.g_01467	Prbi.g_01580
OG0000960	Praa.g_01468	Prbi.g_01581
OG0000961	Praa.g_01469	Prbi.g_01582
OG0000962	Praa.g_01470	Prbi.g_01583
OG0000963	Praa.g_01471	Prbi.g_01584
OG0000964	Praa.g_01472	Prbi.g_01585
OG0000965	Praa.g_01474	Prbi.g_01587
OG0000966	Praa.g_01475	Prbi.g_01588
OG0000967	Praa.g_01478	Prbi.g_01593
OG0000968	Praa.g_01479	Prbi.g_01594
OG0000969	Praa.g_01480	Prbi.g_01595
OG0000970	Praa.g_01481	Prbi.g_01596
OG0000971	Praa.g_01482	Prbi.g_01597
OG0000972	Praa.g_01483	Prbi.g_01598
OG0000973	Praa.g_01485	Prbi.g_01600
OG0000974	Praa.g_01486	Prbi.g_01601
OG0000975	Praa.g_01487	Prbi.g_01602
OG0000976	Praa.g_01488	Prbi.g_01603
OG0000977	Praa.g_01489	Prbi.g_01604
OG0000978	Praa.g_01490	Prbi.g_01605
OG0000979	Praa.g_01491	Prbi.g_01606
OG0000980	Praa.g_01492	Prbi.g_01607
OG0000981	Praa.g_01493	Prbi.g_01608
OG0000982	Praa.g_01494	Prbi.g_01609
OG0000983	Praa.g_01495	Prbi.g_01610
OG0000984	Praa.g_01499	Prbi.g_01613
OG0000985	Praa.g_01500	Prbi.g_01614
OG0000986	Praa.g_01501	Prbi.g_01615
OG0000987	Praa.g_01503	Prbi.g_01617
OG0000988	Praa.g_01504	Prbi.g_01618
OG0000989	Praa.g_01505	Prbi.g_01619
OG0000990	Praa.g_01506	Prbi.g_01620
OG0000991	Praa.g_01507	Prbi.g_01621
OG0000992	Praa.g_01508	Prbi.g_01622
OG0000993	Praa.g_01509	Prbi.g_01623
OG0000994	Praa.g_01510	Prbi.g_01624
OG0000995	Praa.g_01511	Prbi.g_01625
OG0000996	Praa.g_01512	Prbi.g_01626
OG0000997	Praa.g_01514	Prbi.g_01628
OG0000998	Praa.g_01517	Prbi.g_01631
OG0000999	Praa.g_01519	Prbi.g_01633
OG0001000	Praa.g_01520	Prbi.g_01634
OG0001001	Praa.g_01521	Prbi.g_01635
OG0001002	Praa.g_01523	Prbi.g_01637
OG0001003	Praa.g_01524	Prbi.g_01638
OG0001004	Praa.g_01525	Prbi.g_01639
OG0001005	Praa.g_01526	Prbi.g_01640
OG0001006	Praa.g_01528	Prbi.g_01642
OG0001007	Praa.g_01529	Prbi.g_01643
OG0001008	Praa.g_01530	Prbi.g_01644
OG0001009	Praa.g_01531	Prbi.g_01645
OG0001010	Praa.g_01532	Prbi.g_01646
OG0001011	Praa.g_01533	Prbi.g_01647
OG0001012	Praa.g_01534	Prbi.g_01648
OG0001013	Praa.g_01535	Prbi.g_01649
OG0001014	Praa.g_01536	Prbi.g_01650
OG0001015	Praa.g_01537	Prbi.g_01651
OG0001016	Praa.g_01538	Prbi.g_01652
OG0001017	Praa.g_01539	Prbi.g_01653
OG0001018	Praa.g_01541	Prbi.g_01654
OG0001019	Praa.g_01542	Prbi.g_01655
OG0001020	Praa.g_01543	Prbi.g_01656
OG0001021	Praa.g_01544	Prbi.g_01657
OG0001022	Praa.g_01545	Prbi.g_01658
OG0001023	Praa.g_01546	Prbi.g_01659
OG0001024	Praa.g_01548	Prbi.g_01661
OG0001025	Praa.g_01549	Prbi.g_01662
OG0001026	Praa.g_01550	Prbi.g_01663
OG0001027	Praa.g_01551	Prbi.g_01664
OG0001028	Praa.g_01552	Prbi.g_01665
OG0001029	Praa.g_01553	Prbi.g_01666
OG0001030	Praa.g_01556	Prbi.g_01669
OG0001031	Praa.g_01557	Prbi.g_01670
OG0001032	Praa.g_01565	Prbi.g_01678
OG0001033	Praa.g_01572	Prbi.g_01685
OG0001034	Praa.g_01600	Prbi.g_01711
OG0001035	Praa.g_01629	Prbi.g_01781
OG0001036	Praa.g_01630	Prbi.g_01782
OG0001037	Praa.g_01636	Prbi.g_01788
OG0001038	Praa.g_01637	Prbi.g_01789
OG0001039	Praa.g_01638	Prbi.g_01790
OG0001040	Praa.g_01639	Prbi.g_01791
OG0001041	Praa.g_01641	Prbi.g_01793
OG0001042	Praa.g_01642	Prbi.g_01794
OG0001043	Praa.g_01643	Prbi.g_01795
OG0001044	Praa.g_01644	Prbi.g_01796
OG0001045	Praa.g_01645	Prbi.g_01797
OG0001046	Praa.g_01646	Prbi.g_01798
OG0001047	Praa.g_01647	Prbi.g_01799
OG0001048	Praa.g_01649	Prbi.g_01801
OG0001049	Praa.g_01650	Prbi.g_01802
OG0001050	Praa.g_01651	Prbi.g_01803
OG0001051	Praa.g_01652	Prbi.g_01804
OG0001052	Praa.g_01653	Prbi.g_01805
OG0001053	Praa.g_01654	Prbi.g_01806
OG0001054	Praa.g_01655	Prbi.g_01807
OG0001055	Praa.g_01656	Prbi.g_01808
OG0001056	Praa.g_01657	Prbi.g_01809
OG0001057	Praa.g_01659	Prbi.g_01811
OG0001058	Praa.g_01660	Prbi.g_01812
OG0001059	Praa.g_01661	Prbi.g_01813
OG0001060	Praa.g_01662	Prbi.g_01814
OG0001061	Praa.g_01663	Prbi.g_01815
OG0001062	Praa.g_01665	Prbi.g_01816
OG0001063	Praa.g_01666	Prbi.g_01817
OG0001064	Praa.g_01667	Prbi.g_01818
OG0001065	Praa.g_01668	Prbi.g_01819
OG0001066	Praa.g_01669	Prbi.g_01820
OG0001067	Praa.g_01670	Prbi.g_01821
OG0001068	Praa.g_01671	Prbi.g_01822
OG0001069	Praa.g_01674	Prbi.g_01825
OG0001070	Praa.g_01676	Prbi.g_01827
OG0001071	Praa.g_01677	Prbi.g_01828
OG0001072	Praa.g_01678	Prbi.g_01829
OG0001073	Praa.g_01679	Prbi.g_01830
OG0001074	Praa.g_01680	Prbi.g_01831
OG0001075	Praa.g_01682	Prbi.g_01832
OG0001076	Praa.g_01684	Prbi.g_01834
OG0001077	Praa.g_01685	Prbi.g_01835
OG0001078	Praa.g_01686	Prbi.g_01836
OG0001079	Praa.g_01687	Prbi.g_01837
OG0001080	Praa.g_01688	Prbi.g_01838
OG0001081	Praa.g_01689	Prbi.g_01839
OG0001082	Praa.g_01690	Prbi.g_01840
OG0001083	Praa.g_01691	Prbi.g_01841
OG0001084	Praa.g_01692	Prbi.g_01842
OG0001085	Praa.g_01693	Prbi.g_01843
OG0001086	Praa.g_01699	Prbi.g_01848
OG0001087	Praa.g_01700	Prbi.g_01849
OG0001088	Praa.g_01701	Prbi.g_01850
OG0001089	Praa.g_01703	Prbi.g_01852
OG0001090	Praa.g_01704	Prbi.g_01853
OG0001091	Praa.g_01705	Prbi.g_01854
OG0001092	Praa.g_01706	Prbi.g_01855
OG0001093	Praa.g_01707	Prbi.g_01856
OG0001094	Praa.g_01708	Prbi.g_01857
OG0001095	Praa.g_01709	Prbi.g_01858
OG0001096	Praa.g_01710	Prbi.g_01859
OG0001097	Praa.g_01711	Prbi.g_01860
OG0001098	Praa.g_01712	Prbi.g_01861
OG0001099	Praa.g_01713	Prbi.g_01863
OG0001100	Praa.g_01714	Prbi.g_01864
