Orthogroup	Praj	Pran
OG0000573	Praj.g_00641	Pran.g_01525
OG0000574	Praj.g_00642	Pran.g_01524
OG0000575	Praj.g_00643	Pran.g_01523
OG0000576	Praj.g_00644	Pran.g_01522
OG0000577	Praj.g_00645	Pran.g_01521
OG0000578	Praj.g_00646	Pran.g_01520
OG0000579	Praj.g_00647	Pran.g_01519
OG0000580	Praj.g_00648	Pran.g_01518
OG0000581	Praj.g_00649	Pran.g_01517
OG0000582	Praj.g_00650	Pran.g_01516
OG0000583	Praj.g_00651	Pran.g_01515
OG0000584	Praj.g_00653	Pran.g_01514
OG0000585	Praj.g_00654	Pran.g_01513
OG0000586	Praj.g_00656	Pran.g_01511
OG0000587	Praj.g_00657	Pran.g_01510
OG0000588	Praj.g_00660	Pran.g_01508
OG0000589	Praj.g_00661	Pran.g_01507
OG0000590	Praj.g_00663	Pran.g_01505
OG0000591	Praj.g_00671	Pran.g_01499
OG0000592	Praj.g_00672	Pran.g_01498
OG0000593	Praj.g_00673	Pran.g_01497
OG0000594	Praj.g_00676	Pran.g_01495
OG0000595	Praj.g_00677	Pran.g_01494
OG0000596	Praj.g_00678	Pran.g_01493
OG0000597	Praj.g_00680	Pran.g_01491
OG0000598	Praj.g_00681	Pran.g_01490
OG0000599	Praj.g_00682	Pran.g_01489
OG0000600	Praj.g_00683	Pran.g_01488
OG0000601	Praj.g_00686	Pran.g_01486
OG0000602	Praj.g_00687	Pran.g_01485
OG0000603	Praj.g_00688	Pran.g_01484
OG0000604	Praj.g_01396	Pran.g_01483
OG0000605	Praj.g_00689	Pran.g_01482
OG0000606	Praj.g_00690	Pran.g_01481
OG0000607	Praj.g_00692	Pran.g_01479
OG0000608	Praj.g_00693	Pran.g_01478
OG0000609	Praj.g_02137	Pran.g_01472
OG0000610	Praj.g_01218	Pran.g_01471
OG0000611	Praj.g_00699	Pran.g_01459
OG0000612	Praj.g_00700	Pran.g_01458
OG0000613	Praj.g_00701	Pran.g_01457
OG0000614	Praj.g_00702	Pran.g_01456
OG0000615	Praj.g_00704	Pran.g_01454
OG0000616	Praj.g_00705	Pran.g_01453
OG0000617	Praj.g_00706	Pran.g_01452
OG0000618	Praj.g_00707	Pran.g_01451
OG0000619	Praj.g_00708	Pran.g_01450
OG0000620	Praj.g_00709	Pran.g_01449
OG0000621	Praj.g_00710	Pran.g_01448
OG0000622	Praj.g_00711	Pran.g_01447
OG0000623	Praj.g_00712	Pran.g_01446
OG0000624	Praj.g_00714	Pran.g_01445
OG0000625	Praj.g_00715	Pran.g_01444
OG0000626	Praj.g_00716	Pran.g_01443
OG0000627	Praj.g_00718	Pran.g_01442
OG0000628	Praj.g_00719	Pran.g_01441
OG0000629	Praj.g_00720	Pran.g_01440
OG0000630	Praj.g_00721	Pran.g_01439
OG0000631	Praj.g_00723	Pran.g_01437
OG0000632	Praj.g_01134	Pran.g_01420
OG0000633	Praj.g_00091	Pran.g_01415
OG0000634	Praj.g_01054	Pran.g_01400
OG0000635	Praj.g_00938	Pran.g_01378
OG0000636	Praj.g_00937	Pran.g_01377
OG0000637	Praj.g_00936	Pran.g_01376
OG0000638	Praj.g_00373	Pran.g_01365
OG0000639	Praj.g_00913	Pran.g_01356
OG0000640	Praj.g_00915	Pran.g_01354
OG0000641	Praj.g_00917	Pran.g_01352
OG0000642	Praj.g_00918	Pran.g_01351
OG0000643	Praj.g_00919	Pran.g_01350
OG0000644	Praj.g_00763	Pran.g_01349
OG0000645	Praj.g_00764	Pran.g_01348
OG0000646	Praj.g_00765	Pran.g_01347
OG0000647	Praj.g_00766	Pran.g_01346
OG0000648	Praj.g_00768	Pran.g_01344
OG0000649	Praj.g_00769	Pran.g_01343
OG0000650	Praj.g_00770	Pran.g_01342
OG0000651	Praj.g_00771	Pran.g_01341
OG0000652	Praj.g_00772	Pran.g_01340
OG0000653	Praj.g_00773	Pran.g_01339
OG0000654	Praj.g_00775	Pran.g_01337
OG0000655	Praj.g_00777	Pran.g_01335
OG0000656	Praj.g_00778	Pran.g_01334
OG0000657	Praj.g_00779	Pran.g_01333
OG0000658	Praj.g_00780	Pran.g_01332
OG0000659	Praj.g_00781	Pran.g_01331
OG0000660	Praj.g_00782	Pran.g_01330
OG0000661	Praj.g_00784	Pran.g_01329
OG0000662	Praj.g_00786	Pran.g_01328
OG0000663	Praj.g_00787	Pran.g_01327
OG0000664	Praj.g_00788	Pran.g_01326
OG0000665	Praj.g_00789	Pran.g_01325
OG0000666	Praj.g_00790	Pran.g_01324
OG0000667	Praj.g_00791	Pran.g_01323
OG0000668	Praj.g_00792	Pran.g_01322
OG0000669	Praj.g_00794	Pran.g_01320
OG0000670	Praj.g_00795	Pran.g_01319
OG0000671	Praj.g_00796	Pran.g_01318
OG0000672	Praj.g_00797	Pran.g_01317
OG0000673	Praj.g_00798	Pran.g_01316
OG0000674	Praj.g_00799	Pran.g_01315
OG0000675	Praj.g_00801	Pran.g_01313
OG0000676	Praj.g_00802	Pran.g_01312
OG0000677	Praj.g_00804	Pran.g_01310
OG0000678	Praj.g_00806	Pran.g_01308
OG0000679	Praj.g_00808	Pran.g_01307
OG0000680	Praj.g_00809	Pran.g_01306
OG0000681	Praj.g_00810	Pran.g_01305
OG0000682	Praj.g_00811	Pran.g_01304
OG0000683	Praj.g_00814	Pran.g_01302
OG0000684	Praj.g_00815	Pran.g_01301
OG0000685	Praj.g_00816	Pran.g_01300
OG0000686	Praj.g_00817	Pran.g_01299
OG0000687	Praj.g_00818	Pran.g_01298
OG0000688	Praj.g_00819	Pran.g_01297
OG0000689	Praj.g_00820	Pran.g_01296
OG0000690	Praj.g_00821	Pran.g_01295
OG0000691	Praj.g_00822	Pran.g_01294
OG0000692	Praj.g_00825	Pran.g_01292
OG0000693	Praj.g_00826	Pran.g_01291
OG0000694	Praj.g_00827	Pran.g_01290
OG0000695	Praj.g_00828	Pran.g_01289
OG0000696	Praj.g_00829	Pran.g_01287
OG0000697	Praj.g_00831	Pran.g_01285
OG0000698	Praj.g_00835	Pran.g_01283
OG0000699	Praj.g_00836	Pran.g_01282
OG0000700	Praj.g_00869	Pran.g_00413
OG0000701	Praj.g_00872	Pran.g_00418
OG0000702	Praj.g_00877	Pran.g_00421
OG0000703	Praj.g_00879	Pran.g_00422
OG0000704	Praj.g_00880	Pran.g_00423
OG0000705	Praj.g_00881	Pran.g_00424
OG0000706	Praj.g_00882	Pran.g_00425
OG0000707	Praj.g_00884	Pran.g_00426
OG0000708	Praj.g_00885	Pran.g_00427
OG0000709	Praj.g_00887	Pran.g_00429
OG0000710	Praj.g_00888	Pran.g_00430
OG0000711	Praj.g_00889	Pran.g_00431
OG0000712	Praj.g_00890	Pran.g_00432
OG0000713	Praj.g_00891	Pran.g_00433
OG0000714	Praj.g_00893	Pran.g_00435
OG0000715	Praj.g_00894	Pran.g_00436
OG0000716	Praj.g_00897	Pran.g_00438
OG0000717	Praj.g_00898	Pran.g_00439
OG0000718	Praj.g_00899	Pran.g_00440
OG0000719	Praj.g_00901	Pran.g_00442
OG0000720	Praj.g_00902	Pran.g_00443
OG0000721	Praj.g_00905	Pran.g_00445
OG0000722	Praj.g_00906	Pran.g_00446
OG0000723	Praj.g_00907	Pran.g_00447
OG0000724	Praj.g_00748	Pran.g_00449
OG0000725	Praj.g_00749	Pran.g_00450
OG0000726	Praj.g_00750	Pran.g_00451
OG0000727	Praj.g_00751	Pran.g_00452
OG0000728	Praj.g_00752	Pran.g_00453
OG0000729	Praj.g_00753	Pran.g_00454
OG0000730	Praj.g_00754	Pran.g_00455
OG0000731	Praj.g_00755	Pran.g_00456
OG0000732	Praj.g_00756	Pran.g_00457
OG0000733	Praj.g_00757	Pran.g_00458
OG0000734	Praj.g_00758	Pran.g_00459
OG0000735	Praj.g_00760	Pran.g_00461
OG0000736	Praj.g_00761	Pran.g_00462
OG0000737	Praj.g_00762	Pran.g_00463
OG0000738	Praj.g_00920	Pran.g_00464
OG0000739	Praj.g_00921	Pran.g_00465
OG0000740	Praj.g_00922	Pran.g_00466
OG0000741	Praj.g_00923	Pran.g_00467
OG0000742	Praj.g_00925	Pran.g_00469
OG0000743	Praj.g_00926	Pran.g_00470
OG0000744	Praj.g_00927	Pran.g_00471
OG0000745	Praj.g_00928	Pran.g_00472
OG0000746	Praj.g_00929	Pran.g_00473
OG0000747	Praj.g_00930	Pran.g_00474
OG0000748	Praj.g_00931	Pran.g_00475
OG0000749	Praj.g_00932	Pran.g_00476
OG0000750	Praj.g_00933	Pran.g_00477
OG0000751	Praj.g_00934	Pran.g_00478
OG0000752	Praj.g_00847	Pran.g_00479
OG0000753	Praj.g_00939	Pran.g_00481
OG0000754	Praj.g_00940	Pran.g_00482
OG0000755	Praj.g_00941	Pran.g_00483
OG0000756	Praj.g_00943	Pran.g_00484
OG0000757	Praj.g_00944	Pran.g_00485
OG0000758	Praj.g_00945	Pran.g_00486
OG0000759	Praj.g_00947	Pran.g_00488
OG0000760	Praj.g_00948	Pran.g_00489
OG0000761	Praj.g_00949	Pran.g_00490
OG0000762	Praj.g_00951	Pran.g_00492
OG0000763	Praj.g_00952	Pran.g_00493
OG0000764	Praj.g_00953	Pran.g_00494
OG0000765	Praj.g_00954	Pran.g_00495
OG0000766	Praj.g_00955	Pran.g_00496
OG0000767	Praj.g_00957	Pran.g_00498
OG0000768	Praj.g_00958	Pran.g_00499
OG0000769	Praj.g_00959	Pran.g_00500
OG0000770	Praj.g_00960	Pran.g_00501
OG0000771	Praj.g_00961	Pran.g_00502
OG0000772	Praj.g_00085	Pran.g_00503
OG0000773	Praj.g_00963	Pran.g_00504
OG0000774	Praj.g_00964	Pran.g_00505
OG0000775	Praj.g_00965	Pran.g_00506
OG0000776	Praj.g_00966	Pran.g_00508
OG0000777	Praj.g_00968	Pran.g_00510
OG0000778	Praj.g_00969	Pran.g_00511
OG0000779	Praj.g_00970	Pran.g_00512
OG0000780	Praj.g_00972	Pran.g_00514
OG0000781	Praj.g_00973	Pran.g_00516
OG0000782	Praj.g_00974	Pran.g_00517
OG0000783	Praj.g_00991	Pran.g_00537
OG0000784	Praj.g_00992	Pran.g_00539
OG0000785	Praj.g_00993	Pran.g_00540
OG0000786	Praj.g_00994	Pran.g_00541
OG0000787	Praj.g_00995	Pran.g_00542
OG0000788	Praj.g_00999	Pran.g_00546
OG0000789	Praj.g_01002	Pran.g_00548
OG0000790	Praj.g_00846	Pran.g_00549
OG0000791	Praj.g_01003	Pran.g_00550
OG0000792	Praj.g_01004	Pran.g_00551
OG0000793	Praj.g_01005	Pran.g_00552
OG0000794	Praj.g_01008	Pran.g_00554
OG0000795	Praj.g_01012	Pran.g_00557
OG0000796	Praj.g_01013	Pran.g_00558
OG0000797	Praj.g_01016	Pran.g_00560
OG0000798	Praj.g_01017	Pran.g_00561
OG0000799	Praj.g_01018	Pran.g_00562
OG0000800	Praj.g_01019	Pran.g_00563
OG0000801	Praj.g_01022	Pran.g_00566
OG0000802	Praj.g_01023	Pran.g_00567
OG0000803	Praj.g_00845	Pran.g_00569
OG0000804	Praj.g_00844	Pran.g_00570
OG0000805	Praj.g_00843	Pran.g_00571
OG0000806	Praj.g_00841	Pran.g_00573
OG0000807	Praj.g_00852	Pran.g_00154
OG0000808	Praj.g_01063	Pran.g_00144
OG0000809	Praj.g_01045	Pran.g_00141
OG0000810	Praj.g_01728	Pran.g_00140
OG0000811	Praj.g_02022	Pran.g_00133
OG0000812	Praj.g_00378	Pran.g_00129
OG0000813	Praj.g_00386	Pran.g_00125
OG0000814	Praj.g_01725	Pran.g_00123
OG0000815	Praj.g_01040	Pran.g_00110
OG0000816	Praj.g_01833	Pran.g_00092
OG0000817	Praj.g_01834	Pran.g_00091
OG0000818	Praj.g_01083	Pran.g_00085
OG0000819	Praj.g_01482	Pran.g_00078
OG0000820	Praj.g_01476	Pran.g_00075
OG0000821	Praj.g_01474	Pran.g_00073
OG0000822	Praj.g_01473	Pran.g_00072
OG0000823	Praj.g_01472	Pran.g_00071
OG0000824	Praj.g_01471	Pran.g_00070
OG0000825	Praj.g_01470	Pran.g_00069
OG0000826	Praj.g_01469	Pran.g_00068
OG0000827	Praj.g_01468	Pran.g_00067
OG0000828	Praj.g_01467	Pran.g_00066
OG0000829	Praj.g_01466	Pran.g_00065
OG0000830	Praj.g_01464	Pran.g_00064
OG0000831	Praj.g_01462	Pran.g_00061
OG0000832	Praj.g_01460	Pran.g_00059
OG0000833	Praj.g_01459	Pran.g_00058
OG0000834	Praj.g_01458	Pran.g_00057
OG0000835	Praj.g_01457	Pran.g_00056
OG0000836	Praj.g_01456	Pran.g_00055
OG0000837	Praj.g_01453	Pran.g_00053
OG0000838	Praj.g_01452	Pran.g_00052
OG0000839	Praj.g_01451	Pran.g_00051
OG0000840	Praj.g_01450	Pran.g_00050
OG0000841	Praj.g_01449	Pran.g_00049
OG0000842	Praj.g_01447	Pran.g_00048
OG0000843	Praj.g_01446	Pran.g_00047
OG0000844	Praj.g_01445	Pran.g_00046
OG0000845	Praj.g_01444	Pran.g_00045
OG0000846	Praj.g_01442	Pran.g_00042
OG0000847	Praj.g_01440	Pran.g_00040
OG0000848	Praj.g_01438	Pran.g_00039
OG0000849	Praj.g_01437	Pran.g_00038
OG0000850	Praj.g_01436	Pran.g_00037
OG0000851	Praj.g_01434	Pran.g_00036
OG0000852	Praj.g_01432	Pran.g_00034
OG0000853	Praj.g_01430	Pran.g_00033
OG0000854	Praj.g_01428	Pran.g_00031
OG0000855	Praj.g_01427	Pran.g_00030
OG0000856	Praj.g_01426	Pran.g_00029
OG0000857	Praj.g_01425	Pran.g_00028
OG0000858	Praj.g_01424	Pran.g_00027
OG0000859	Praj.g_01423	Pran.g_00026
OG0000860	Praj.g_01422	Pran.g_00025
OG0000861	Praj.g_01421	Pran.g_00024
OG0000862	Praj.g_01420	Pran.g_00023
OG0000863	Praj.g_01419	Pran.g_00022
OG0000864	Praj.g_01418	Pran.g_00021
OG0000865	Praj.g_01417	Pran.g_00020
OG0000866	Praj.g_01416	Pran.g_00019
OG0000867	Praj.g_01415	Pran.g_00018
OG0000868	Praj.g_01414	Pran.g_00017
OG0000869	Praj.g_01411	Pran.g_00015
OG0000870	Praj.g_01410	Pran.g_00014
OG0000871	Praj.g_01409	Pran.g_00012
OG0000872	Praj.g_01408	Pran.g_00011
OG0000873	Praj.g_01407	Pran.g_00009
OG0000874	Praj.g_01406	Pran.g_00008
OG0000875	Praj.g_01405	Pran.g_00007
OG0000876	Praj.g_01404	Pran.g_00006
OG0000877	Praj.g_01403	Pran.g_00004
OG0000878	Praj.g_01246	Pran.g_00899
OG0000879	Praj.g_01517	Pran.g_00887
OG0000880	Praj.g_01518	Pran.g_00886
OG0000881	Praj.g_01519	Pran.g_00885
OG0000882	Praj.g_01520	Pran.g_00884
OG0000883	Praj.g_01522	Pran.g_00883
OG0000884	Praj.g_01523	Pran.g_00881
OG0000885	Praj.g_01524	Pran.g_00880
OG0000886	Praj.g_01525	Pran.g_00879
OG0000887	Praj.g_01526	Pran.g_00878
OG0000888	Praj.g_01527	Pran.g_00877
OG0000889	Praj.g_01530	Pran.g_00874
OG0000890	Praj.g_01531	Pran.g_00873
OG0000891	Praj.g_01532	Pran.g_00872
OG0000892	Praj.g_01534	Pran.g_00870
OG0000893	Praj.g_01535	Pran.g_00869
OG0000894	Praj.g_01536	Pran.g_00868
OG0000895	Praj.g_01537	Pran.g_00867
OG0000896	Praj.g_01538	Pran.g_00866
OG0000897	Praj.g_01539	Pran.g_00865
OG0000898	Praj.g_01542	Pran.g_00863
OG0000899	Praj.g_01543	Pran.g_00862
OG0000900	Praj.g_01546	Pran.g_00855
OG0000901	Praj.g_01550	Pran.g_00854
OG0000902	Praj.g_00732	Pran.g_00853
OG0000903	Praj.g_01484	Pran.g_00852
OG0000904	Praj.g_01011	Pran.g_00850
OG0000905	Praj.g_01734	Pran.g_00848
OG0000906	Praj.g_01573	Pran.g_00847
OG0000907	Praj.g_00833	Pran.g_00846
OG0000908	Praj.g_01160	Pran.g_00843
OG0000909	Praj.g_01577	Pran.g_00839
OG0000910	Praj.g_01578	Pran.g_00838
OG0000911	Praj.g_01579	Pran.g_00837
OG0000912	Praj.g_01580	Pran.g_00836
OG0000913	Praj.g_01581	Pran.g_00835
OG0000914	Praj.g_01582	Pran.g_00834
OG0000915	Praj.g_01583	Pran.g_00833
OG0000916	Praj.g_01584	Pran.g_00832
OG0000917	Praj.g_01585	Pran.g_00831
OG0000918	Praj.g_01586	Pran.g_00830
OG0000919	Praj.g_01587	Pran.g_00829
OG0000920	Praj.g_01588	Pran.g_00828
OG0000921	Praj.g_01589	Pran.g_00827
OG0000922	Praj.g_01590	Pran.g_00826
OG0000923	Praj.g_01591	Pran.g_00825
OG0000924	Praj.g_01592	Pran.g_00824
OG0000925	Praj.g_01593	Pran.g_00823
OG0000926	Praj.g_01995	Pran.g_00822
OG0000927	Praj.g_01613	Pran.g_00751
OG0000928	Praj.g_01614	Pran.g_00750
OG0000929	Praj.g_01615	Pran.g_00749
OG0000930	Praj.g_01616	Pran.g_00748
OG0000931	Praj.g_01617	Pran.g_00747
OG0000932	Praj.g_01619	Pran.g_00745
OG0000933	Praj.g_01620	Pran.g_00744
OG0000934	Praj.g_01621	Pran.g_00743
OG0000935	Praj.g_01622	Pran.g_00742
OG0000936	Praj.g_01623	Pran.g_00741
OG0000937	Praj.g_01624	Pran.g_00740
OG0000938	Praj.g_01625	Pran.g_00739
OG0000939	Praj.g_01626	Pran.g_00738
OG0000940	Praj.g_01628	Pran.g_00737
OG0000941	Praj.g_01630	Pran.g_00735
OG0000942	Praj.g_01631	Pran.g_00734
OG0000943	Praj.g_01634	Pran.g_00731
OG0000944	Praj.g_01635	Pran.g_00730
OG0000945	Praj.g_01636	Pran.g_00729
OG0000946	Praj.g_01637	Pran.g_00728
OG0000947	Praj.g_01638	Pran.g_00727
OG0000948	Praj.g_01639	Pran.g_00726
OG0000949	Praj.g_01640	Pran.g_00725
OG0000950	Praj.g_01641	Pran.g_00724
OG0000951	Praj.g_01642	Pran.g_00723
OG0000952	Praj.g_01643	Pran.g_00722
OG0000953	Praj.g_01644	Pran.g_00721
OG0000954	Praj.g_01645	Pran.g_00720
OG0000955	Praj.g_01646	Pran.g_00719
OG0000956	Praj.g_01647	Pran.g_00718
OG0000957	Praj.g_00454	Pran.g_00717
OG0000958	Praj.g_01648	Pran.g_00716
OG0000959	Praj.g_01649	Pran.g_00715
OG0000960	Praj.g_01650	Pran.g_00714
OG0000961	Praj.g_01653	Pran.g_00710
OG0000962	Praj.g_01654	Pran.g_00709
OG0000963	Praj.g_01655	Pran.g_00708
OG0000964	Praj.g_01657	Pran.g_00706
OG0000965	Praj.g_01658	Pran.g_00705
OG0000966	Praj.g_01659	Pran.g_00704
OG0000967	Praj.g_01660	Pran.g_00703
OG0000968	Praj.g_01661	Pran.g_00702
OG0000969	Praj.g_01662	Pran.g_00701
OG0000970	Praj.g_01663	Pran.g_00700
OG0000971	Praj.g_01664	Pran.g_00699
OG0000972	Praj.g_01665	Pran.g_00698
OG0000973	Praj.g_01666	Pran.g_00697
OG0000974	Praj.g_01668	Pran.g_00695
OG0000975	Praj.g_01674	Pran.g_00692
OG0000976	Praj.g_01677	Pran.g_00690
OG0000977	Praj.g_01678	Pran.g_00689
OG0000978	Praj.g_01679	Pran.g_00688
OG0000979	Praj.g_01681	Pran.g_00686
OG0000980	Praj.g_01682	Pran.g_00685
OG0000981	Praj.g_01683	Pran.g_00684
OG0000982	Praj.g_01684	Pran.g_00683
OG0000983	Praj.g_01686	Pran.g_00681
OG0000984	Praj.g_01687	Pran.g_00680
OG0000985	Praj.g_01688	Pran.g_00679
OG0000986	Praj.g_01690	Pran.g_00678
OG0000987	Praj.g_01691	Pran.g_00677
OG0000988	Praj.g_01692	Pran.g_00676
OG0000989	Praj.g_01693	Pran.g_00675
OG0000990	Praj.g_01694	Pran.g_00674
OG0000991	Praj.g_01695	Pran.g_00673
OG0000992	Praj.g_01696	Pran.g_00672
OG0000993	Praj.g_01697	Pran.g_00671
OG0000994	Praj.g_01698	Pran.g_00670
OG0000995	Praj.g_01699	Pran.g_00669
OG0000996	Praj.g_01700	Pran.g_00668
OG0000997	Praj.g_01701	Pran.g_00667
OG0000998	Praj.g_01702	Pran.g_00666
OG0000999	Praj.g_01703	Pran.g_00665
OG0001000	Praj.g_01704	Pran.g_00664
OG0001001	Praj.g_01706	Pran.g_00662
OG0001002	Praj.g_01707	Pran.g_00661
OG0001003	Praj.g_01708	Pran.g_00660
OG0001004	Praj.g_01709	Pran.g_00659
OG0001005	Praj.g_01711	Pran.g_00658
OG0001006	Praj.g_01712	Pran.g_00657
OG0001007	Praj.g_01713	Pran.g_00656
OG0001008	Praj.g_01715	Pran.g_00654
OG0001009	Praj.g_01716	Pran.g_00653
OG0001010	Praj.g_01499	Pran.g_00646
OG0001011	Praj.g_01599	Pran.g_00636
OG0001012	Praj.g_00785	Pran.g_00598
OG0001013	Praj.g_01763	Pran.g_00964
OG0001014	Praj.g_01764	Pran.g_00965
OG0001015	Praj.g_01769	Pran.g_00971
OG0001016	Praj.g_01770	Pran.g_00972
OG0001017	Praj.g_01771	Pran.g_00973
OG0001018	Praj.g_01772	Pran.g_00974
OG0001019	Praj.g_01773	Pran.g_00976
OG0001020	Praj.g_01774	Pran.g_00977
OG0001021	Praj.g_01775	Pran.g_00978
OG0001022	Praj.g_01776	Pran.g_00979
OG0001023	Praj.g_01777	Pran.g_00980
OG0001024	Praj.g_01778	Pran.g_00981
OG0001025	Praj.g_01779	Pran.g_00982
OG0001026	Praj.g_01780	Pran.g_00984
OG0001027	Praj.g_01781	Pran.g_00985
OG0001028	Praj.g_01782	Pran.g_00986
OG0001029	Praj.g_01783	Pran.g_00987
OG0001030	Praj.g_01784	Pran.g_00988
OG0001031	Praj.g_01785	Pran.g_00989
OG0001032	Praj.g_01786	Pran.g_00990
OG0001033	Praj.g_01787	Pran.g_00991
OG0001034	Praj.g_01788	Pran.g_00992
OG0001035	Praj.g_01790	Pran.g_00994
OG0001036	Praj.g_01791	Pran.g_00995
OG0001037	Praj.g_01792	Pran.g_00996
OG0001038	Praj.g_01793	Pran.g_00997
OG0001039	Praj.g_01794	Pran.g_00998
OG0001040	Praj.g_01796	Pran.g_00999
OG0001041	Praj.g_01797	Pran.g_01000
OG0001042	Praj.g_01798	Pran.g_01001
OG0001043	Praj.g_01799	Pran.g_01002
OG0001044	Praj.g_01800	Pran.g_01003
OG0001045	Praj.g_01801	Pran.g_01004
OG0001046	Praj.g_01802	Pran.g_01005
OG0001047	Praj.g_01804	Pran.g_01008
OG0001048	Praj.g_01806	Pran.g_01010
OG0001049	Praj.g_01807	Pran.g_01011
OG0001050	Praj.g_01808	Pran.g_01012
OG0001051	Praj.g_01809	Pran.g_01013
OG0001052	Praj.g_01810	Pran.g_01014
OG0001053	Praj.g_01812	Pran.g_01015
OG0001054	Praj.g_01814	Pran.g_01017
OG0001055	Praj.g_01815	Pran.g_01018
OG0001056	Praj.g_01816	Pran.g_01019
OG0001057	Praj.g_01817	Pran.g_01020
OG0001058	Praj.g_01818	Pran.g_01021
OG0001059	Praj.g_01819	Pran.g_01022
OG0001060	Praj.g_01820	Pran.g_01023
OG0001061	Praj.g_01821	Pran.g_01024
OG0001062	Praj.g_01822	Pran.g_01025
OG0001063	Praj.g_01823	Pran.g_01026
OG0001064	Praj.g_01825	Pran.g_01028
OG0001065	Praj.g_01868	Pran.g_01032
OG0001066	Praj.g_01870	Pran.g_01033
OG0001067	Praj.g_01871	Pran.g_01034
OG0001068	Praj.g_01873	Pran.g_01036
OG0001069	Praj.g_01874	Pran.g_01037
OG0001070	Praj.g_01875	Pran.g_01038
OG0001071	Praj.g_01876	Pran.g_01039
OG0001072	Praj.g_01877	Pran.g_01040
OG0001073	Praj.g_01878	Pran.g_01041
OG0001074	Praj.g_01879	Pran.g_01042
OG0001075	Praj.g_01880	Pran.g_01044
OG0001076	Praj.g_01881	Pran.g_01045
OG0001077	Praj.g_01882	Pran.g_01046
OG0001078	Praj.g_01883	Pran.g_01047
OG0001079	Praj.g_01884	Pran.g_01048
OG0001080	Praj.g_01885	Pran.g_01049
OG0001081	Praj.g_01894	Pran.g_01052
OG0001082	Praj.g_01893	Pran.g_01053
OG0001083	Praj.g_01889	Pran.g_01054
OG0001084	Praj.g_01891	Pran.g_01055
OG0001085	Praj.g_01892	Pran.g_01056
OG0001086	Praj.g_01888	Pran.g_01057
OG0001087	Praj.g_01887	Pran.g_01058
OG0001088	Praj.g_01886	Pran.g_01059
OG0001089	Praj.g_01909	Pran.g_01062
OG0001090	Praj.g_01911	Pran.g_01064
OG0001091	Praj.g_01912	Pran.g_01065
OG0001092	Praj.g_01913	Pran.g_01066
OG0001093	Praj.g_01914	Pran.g_01067
OG0001094	Praj.g_01915	Pran.g_01069
OG0001095	Praj.g_01916	Pran.g_01070
OG0001096	Praj.g_01917	Pran.g_01071
OG0001097	Praj.g_01918	Pran.g_01072
OG0001098	Praj.g_01919	Pran.g_01073
OG0001099	Praj.g_01920	Pran.g_01074
OG0001100	Praj.g_01921	Pran.g_01075
OG0001101	Praj.g_01922	Pran.g_01076
OG0001102	Praj.g_01923	Pran.g_01077
OG0001103	Praj.g_01924	Pran.g_01078
OG0001104	Praj.g_01925	Pran.g_01079
OG0001105	Praj.g_01926	Pran.g_01080
OG0001106	Praj.g_01927	Pran.g_01081
OG0001107	Praj.g_01928	Pran.g_01082
OG0001108	Praj.g_01929	Pran.g_01083
OG0001109	Praj.g_01930	Pran.g_01084
OG0001110	Praj.g_01931	Pran.g_01085
OG0001111	Praj.g_01932	Pran.g_01086
OG0001112	Praj.g_01933	Pran.g_01087
OG0001113	Praj.g_01934	Pran.g_01088
OG0001114	Praj.g_01935	Pran.g_01089
OG0001115	Praj.g_01936	Pran.g_01090
OG0001116	Praj.g_01937	Pran.g_01091
OG0001117	Praj.g_01938	Pran.g_01092
OG0001118	Praj.g_01939	Pran.g_01093
OG0001119	Praj.g_01940	Pran.g_01094
OG0001120	Praj.g_01941	Pran.g_01095
OG0001121	Praj.g_01943	Pran.g_01097
OG0001122	Praj.g_01944	Pran.g_01098
OG0001123	Praj.g_01945	Pran.g_01099
OG0001124	Praj.g_01947	Pran.g_01101
OG0001125	Praj.g_01949	Pran.g_01103
OG0001126	Praj.g_01950	Pran.g_01104
OG0001127	Praj.g_01953	Pran.g_01106
OG0001128	Praj.g_01954	Pran.g_01107
OG0001129	Praj.g_01955	Pran.g_01108
OG0001130	Praj.g_01958	Pran.g_01111
OG0001131	Praj.g_01959	Pran.g_01112
OG0001132	Praj.g_01960	Pran.g_01113
OG0001133	Praj.g_01961	Pran.g_01114
OG0001134	Praj.g_01962	Pran.g_01115
OG0001135	Praj.g_01963	Pran.g_01116
OG0001136	Praj.g_01964	Pran.g_01117
OG0001137	Praj.g_01965	Pran.g_01118
OG0001138	Praj.g_01966	Pran.g_01119
OG0001139	Praj.g_01968	Pran.g_01120
OG0001140	Praj.g_01969	Pran.g_01121
OG0001141	Praj.g_01970	Pran.g_01122
OG0001142	Praj.g_01975	Pran.g_01125
OG0001143	Praj.g_01976	Pran.g_01126
OG0001144	Praj.g_01977	Pran.g_01127
OG0001145	Praj.g_01978	Pran.g_01128
OG0001146	Praj.g_01979	Pran.g_01129
OG0001147	Praj.g_01980	Pran.g_01130
OG0001148	Praj.g_01981	Pran.g_01131
OG0001149	Praj.g_01982	Pran.g_01133
OG0001150	Praj.g_01983	Pran.g_01134
OG0001151	Praj.g_01986	Pran.g_01136
OG0001152	Praj.g_01987	Pran.g_01137
OG0001153	Praj.g_01988	Pran.g_01138
OG0001154	Praj.g_01990	Pran.g_01139
