Orthogroup	Pral	Prat
OG0000574	Pral.g_01455	Prat.g_01070
OG0000575	Pral.g_01456	Prat.g_01069
OG0000576	Pral.g_01457	Prat.g_01068
OG0000577	Pral.g_01458	Prat.g_01067
OG0000578	Pral.g_01459	Prat.g_01066
OG0000579	Pral.g_01460	Prat.g_01065
OG0000580	Pral.g_01461	Prat.g_01064
OG0000581	Pral.g_01462	Prat.g_01063
OG0000582	Pral.g_01463	Prat.g_01062
OG0000583	Pral.g_01464	Prat.g_01061
OG0000584	Pral.g_01466	Prat.g_01059
OG0000585	Pral.g_01467	Prat.g_01058
OG0000586	Pral.g_01469	Prat.g_01056
OG0000587	Pral.g_01470	Prat.g_01055
OG0000588	Pral.g_01772	Prat.g_00744
OG0000589	Pral.g_01771	Prat.g_00745
OG0000590	Pral.g_01769	Prat.g_00747
OG0000591	Pral.g_01763	Prat.g_00752
OG0000592	Pral.g_01762	Prat.g_00753
OG0000593	Pral.g_01761	Prat.g_00754
OG0000594	Pral.g_01758	Prat.g_00757
OG0000595	Pral.g_01757	Prat.g_00758
OG0000596	Pral.g_01756	Prat.g_00759
OG0000597	Pral.g_01754	Prat.g_00761
OG0000598	Pral.g_01753	Prat.g_00762
OG0000599	Pral.g_01752	Prat.g_00763
OG0000600	Pral.g_01751	Prat.g_00764
OG0000601	Pral.g_01748	Prat.g_00767
OG0000602	Pral.g_01747	Prat.g_00768
OG0000603	Pral.g_01746	Prat.g_00769
OG0000604	Pral.g_01743	Prat.g_00772
OG0000605	Pral.g_01742	Prat.g_00773
OG0000606	Pral.g_01741	Prat.g_00774
OG0000607	Pral.g_01739	Prat.g_00776
OG0000608	Pral.g_01737	Prat.g_00777
OG0000609	Pral.g_00399	Prat.g_01882
OG0000610	Pral.g_01691	Prat.g_00826
OG0000611	Pral.g_01728	Prat.g_00789
OG0000612	Pral.g_01727	Prat.g_00790
OG0000613	Pral.g_01726	Prat.g_00791
OG0000614	Pral.g_01725	Prat.g_00792
OG0000615	Pral.g_01723	Prat.g_00797
OG0000616	Pral.g_01722	Prat.g_00798
OG0000617	Pral.g_01721	Prat.g_00799
OG0000618	Pral.g_01720	Prat.g_00800
OG0000619	Pral.g_01719	Prat.g_00801
OG0000620	Pral.g_01718	Prat.g_00802
OG0000621	Pral.g_01717	Prat.g_00803
OG0000622	Pral.g_01716	Prat.g_00804
OG0000623	Pral.g_01715	Prat.g_00805
OG0000624	Pral.g_01713	Prat.g_00807
OG0000625	Pral.g_01712	Prat.g_00808
OG0000626	Pral.g_01711	Prat.g_00809
OG0000627	Pral.g_01709	Prat.g_00811
OG0000628	Pral.g_01708	Prat.g_00812
OG0000629	Pral.g_01707	Prat.g_00813
OG0000630	Pral.g_01706	Prat.g_00814
OG0000631	Pral.g_01704	Prat.g_00816
OG0000632	Pral.g_01895	Prat.g_00622
OG0000633	Pral.g_00023	Prat.g_01486
OG0000634	Pral.g_01037	Prat.g_01472
OG0000635	Pral.g_01635	Prat.g_00888
OG0000636	Pral.g_01636	Prat.g_00887
OG0000637	Pral.g_01637	Prat.g_00886
OG0000638	Pral.g_00701	Prat.g_00345
OG0000639	Pral.g_01663	Prat.g_00859
OG0000640	Pral.g_01660	Prat.g_00863
OG0000641	Pral.g_01658	Prat.g_00865
OG0000642	Pral.g_01657	Prat.g_00866
OG0000643	Pral.g_01656	Prat.g_00867
OG0000644	Pral.g_01482	Prat.g_01043
OG0000645	Pral.g_01483	Prat.g_01042
OG0000646	Pral.g_01484	Prat.g_01041
OG0000647	Pral.g_01485	Prat.g_01040
OG0000648	Pral.g_01487	Prat.g_01038
OG0000649	Pral.g_01488	Prat.g_01037
OG0000650	Pral.g_01489	Prat.g_01036
OG0000651	Pral.g_01490	Prat.g_01035
OG0000652	Pral.g_01491	Prat.g_01034
OG0000653	Pral.g_01492	Prat.g_01033
OG0000654	Pral.g_01494	Prat.g_01031
OG0000655	Pral.g_01496	Prat.g_01029
OG0000656	Pral.g_01497	Prat.g_01028
OG0000657	Pral.g_01498	Prat.g_01027
OG0000658	Pral.g_01499	Prat.g_01026
OG0000659	Pral.g_01500	Prat.g_01025
OG0000660	Pral.g_01501	Prat.g_01024
OG0000661	Pral.g_01502	Prat.g_01023
OG0000662	Pral.g_01504	Prat.g_01021
OG0000663	Pral.g_01505	Prat.g_01020
OG0000664	Pral.g_01506	Prat.g_01019
OG0000665	Pral.g_01507	Prat.g_01018
OG0000666	Pral.g_01508	Prat.g_01017
OG0000667	Pral.g_01509	Prat.g_01016
OG0000668	Pral.g_01510	Prat.g_01015
OG0000669	Pral.g_01512	Prat.g_01013
OG0000670	Pral.g_01513	Prat.g_01012
OG0000671	Pral.g_01514	Prat.g_01011
OG0000672	Pral.g_01515	Prat.g_01010
OG0000673	Pral.g_01516	Prat.g_01009
OG0000674	Pral.g_01517	Prat.g_01008
OG0000675	Pral.g_01518	Prat.g_01007
OG0000676	Pral.g_01519	Prat.g_01006
OG0000677	Pral.g_01522	Prat.g_01004
OG0000678	Pral.g_01524	Prat.g_01002
OG0000679	Pral.g_01525	Prat.g_01001
OG0000680	Pral.g_01526	Prat.g_01000
OG0000681	Pral.g_01527	Prat.g_00999
OG0000682	Pral.g_01528	Prat.g_00998
OG0000683	Pral.g_01530	Prat.g_00996
OG0000684	Pral.g_01531	Prat.g_00995
OG0000685	Pral.g_01532	Prat.g_00994
OG0000686	Pral.g_01533	Prat.g_00993
OG0000687	Pral.g_01534	Prat.g_00992
OG0000688	Pral.g_01535	Prat.g_00991
OG0000689	Pral.g_01536	Prat.g_00990
OG0000690	Pral.g_01537	Prat.g_00989
OG0000691	Pral.g_01538	Prat.g_00988
OG0000692	Pral.g_01542	Prat.g_00984
OG0000693	Pral.g_01543	Prat.g_00983
OG0000694	Pral.g_01544	Prat.g_00982
OG0000695	Pral.g_01545	Prat.g_00981
OG0000696	Pral.g_01546	Prat.g_00980
OG0000697	Pral.g_01548	Prat.g_00978
OG0000698	Pral.g_01552	Prat.g_00974
OG0000699	Pral.g_01553	Prat.g_00973
OG0000700	Pral.g_01820	Prat.g_00694
OG0000701	Pral.g_01815	Prat.g_00699
OG0000702	Pral.g_01809	Prat.g_00705
OG0000703	Pral.g_01807	Prat.g_00707
OG0000704	Pral.g_01806	Prat.g_00708
OG0000705	Pral.g_01805	Prat.g_00709
OG0000706	Pral.g_01804	Prat.g_00710
OG0000707	Pral.g_01802	Prat.g_00712
OG0000708	Pral.g_01801	Prat.g_00713
OG0000709	Pral.g_01799	Prat.g_00716
OG0000710	Pral.g_01798	Prat.g_00717
OG0000711	Pral.g_01797	Prat.g_00718
OG0000712	Pral.g_01796	Prat.g_00719
OG0000713	Pral.g_01795	Prat.g_00720
OG0000714	Pral.g_01793	Prat.g_00722
OG0000715	Pral.g_01792	Prat.g_00723
OG0000716	Pral.g_01790	Prat.g_00725
OG0000717	Pral.g_01789	Prat.g_00726
OG0000718	Pral.g_01788	Prat.g_00728
OG0000719	Pral.g_01786	Prat.g_00730
OG0000720	Pral.g_01785	Prat.g_00731
OG0000721	Pral.g_01782	Prat.g_00734
OG0000722	Pral.g_01781	Prat.g_00735
OG0000723	Pral.g_01780	Prat.g_00736
OG0000724	Pral.g_01778	Prat.g_00738
OG0000725	Pral.g_01777	Prat.g_00739
OG0000726	Pral.g_01776	Prat.g_00740
OG0000727	Pral.g_01775	Prat.g_00741
OG0000728	Pral.g_01774	Prat.g_00742
OG0000729	Pral.g_01773	Prat.g_00743
OG0000730	Pral.g_01472	Prat.g_01053
OG0000731	Pral.g_01474	Prat.g_01051
OG0000732	Pral.g_01475	Prat.g_01050
OG0000733	Pral.g_01476	Prat.g_01049
OG0000734	Pral.g_01477	Prat.g_01048
OG0000735	Pral.g_01479	Prat.g_01046
OG0000736	Pral.g_01480	Prat.g_01045
OG0000737	Pral.g_01481	Prat.g_01044
OG0000738	Pral.g_01655	Prat.g_00868
OG0000739	Pral.g_01654	Prat.g_00869
OG0000740	Pral.g_01653	Prat.g_00870
OG0000741	Pral.g_01652	Prat.g_00871
OG0000742	Pral.g_01650	Prat.g_00873
OG0000743	Pral.g_01649	Prat.g_00874
OG0000744	Pral.g_01647	Prat.g_00876
OG0000745	Pral.g_01646	Prat.g_00877
OG0000746	Pral.g_01645	Prat.g_00878
OG0000747	Pral.g_01644	Prat.g_00879
OG0000748	Pral.g_01643	Prat.g_00880
OG0000749	Pral.g_01642	Prat.g_00881
OG0000750	Pral.g_01640	Prat.g_00883
OG0000751	Pral.g_01639	Prat.g_00884
OG0000752	Pral.g_01605	Prat.g_00944
OG0000753	Pral.g_01634	Prat.g_00889
OG0000754	Pral.g_01633	Prat.g_00890
OG0000755	Pral.g_01632	Prat.g_00891
OG0000756	Pral.g_01630	Prat.g_00893
OG0000757	Pral.g_01629	Prat.g_00894
OG0000758	Pral.g_01628	Prat.g_00895
OG0000759	Pral.g_01626	Prat.g_00897
OG0000760	Pral.g_01625	Prat.g_00898
OG0000761	Pral.g_01624	Prat.g_00899
OG0000762	Pral.g_01622	Prat.g_00901
OG0000763	Pral.g_01621	Prat.g_00902
OG0000764	Pral.g_01620	Prat.g_00903
OG0000765	Pral.g_01619	Prat.g_00904
OG0000766	Pral.g_01618	Prat.g_00905
OG0000767	Pral.g_01616	Prat.g_00907
OG0000768	Pral.g_01615	Prat.g_00908
OG0000769	Pral.g_01614	Prat.g_00909
OG0000770	Pral.g_01613	Prat.g_00910
OG0000771	Pral.g_01612	Prat.g_00911
OG0000772	Pral.g_00050	Prat.g_00912
OG0000773	Pral.g_01611	Prat.g_00913
OG0000774	Pral.g_01610	Prat.g_00914
OG0000775	Pral.g_01578	Prat.g_00915
OG0000776	Pral.g_01579	Prat.g_00916
OG0000777	Pral.g_01580	Prat.g_00917
OG0000778	Pral.g_01581	Prat.g_00918
OG0000779	Pral.g_01582	Prat.g_00919
OG0000780	Pral.g_01584	Prat.g_00921
OG0000781	Pral.g_01586	Prat.g_00923
OG0000782	Pral.g_01587	Prat.g_00924
OG0000783	Pral.g_01590	Prat.g_00929
OG0000784	Pral.g_01592	Prat.g_00931
OG0000785	Pral.g_01593	Prat.g_00932
OG0000786	Pral.g_01594	Prat.g_00933
OG0000787	Pral.g_01595	Prat.g_00934
OG0000788	Pral.g_01600	Prat.g_00939
OG0000789	Pral.g_01603	Prat.g_00942
OG0000790	Pral.g_01604	Prat.g_00943
OG0000791	Pral.g_01607	Prat.g_00946
OG0000792	Pral.g_01608	Prat.g_00947
OG0000793	Pral.g_01609	Prat.g_00948
OG0000794	Pral.g_01575	Prat.g_00951
OG0000795	Pral.g_01571	Prat.g_00955
OG0000796	Pral.g_01570	Prat.g_00956
OG0000797	Pral.g_01569	Prat.g_00957
OG0000798	Pral.g_01568	Prat.g_00958
OG0000799	Pral.g_01567	Prat.g_00959
OG0000800	Pral.g_01566	Prat.g_00960
OG0000801	Pral.g_01563	Prat.g_00963
OG0000802	Pral.g_01562	Prat.g_00964
OG0000803	Pral.g_01560	Prat.g_00966
OG0000804	Pral.g_01559	Prat.g_00967
OG0000805	Pral.g_01558	Prat.g_00968
OG0000806	Pral.g_01556	Prat.g_00970
OG0000807	Pral.g_01321	Prat.g_01204
OG0000808	Pral.g_01033	Prat.g_01479
OG0000809	Pral.g_01327	Prat.g_01197
OG0000810	Pral.g_01032	Prat.g_01480
OG0000811	Pral.g_01311	Prat.g_01214
OG0000812	Pral.g_01324	Prat.g_01199
OG0000813	Pral.g_00692	Prat.g_00354
OG0000814	Pral.g_01141	Prat.g_01373
OG0000815	Pral.g_01314	Prat.g_01211
OG0000816	Pral.g_00077	Prat.g_01560
OG0000817	Pral.g_00076	Prat.g_01559
OG0000818	Pral.g_01902	Prat.g_01175
OG0000819	Pral.g_01346	Prat.g_01177
OG0000820	Pral.g_01351	Prat.g_01171
OG0000821	Pral.g_01353	Prat.g_01169
OG0000822	Pral.g_01354	Prat.g_01168
OG0000823	Pral.g_01355	Prat.g_01167
OG0000824	Pral.g_01356	Prat.g_01166
OG0000825	Pral.g_01357	Prat.g_01165
OG0000826	Pral.g_01358	Prat.g_01164
OG0000827	Pral.g_01359	Prat.g_01163
OG0000828	Pral.g_01360	Prat.g_01162
OG0000829	Pral.g_01361	Prat.g_01161
OG0000830	Pral.g_01363	Prat.g_01159
OG0000831	Pral.g_01366	Prat.g_01157
OG0000832	Pral.g_01368	Prat.g_01155
OG0000833	Pral.g_01369	Prat.g_01154
OG0000834	Pral.g_01370	Prat.g_01153
OG0000835	Pral.g_01371	Prat.g_01152
OG0000836	Pral.g_01372	Prat.g_01151
OG0000837	Pral.g_01376	Prat.g_01148
OG0000838	Pral.g_01377	Prat.g_01147
OG0000839	Pral.g_01378	Prat.g_01146
OG0000840	Pral.g_01379	Prat.g_01145
OG0000841	Pral.g_01380	Prat.g_01144
OG0000842	Pral.g_01382	Prat.g_01142
OG0000843	Pral.g_01383	Prat.g_01141
OG0000844	Pral.g_01384	Prat.g_01140
OG0000845	Pral.g_01385	Prat.g_01139
OG0000846	Pral.g_01388	Prat.g_01136
OG0000847	Pral.g_01390	Prat.g_01135
OG0000848	Pral.g_01391	Prat.g_01134
OG0000849	Pral.g_01394	Prat.g_01131
OG0000850	Pral.g_01395	Prat.g_01130
OG0000851	Pral.g_01399	Prat.g_01128
OG0000852	Pral.g_01401	Prat.g_01126
OG0000853	Pral.g_01403	Prat.g_01124
OG0000854	Pral.g_01404	Prat.g_01123
OG0000855	Pral.g_01405	Prat.g_01122
OG0000856	Pral.g_01406	Prat.g_01121
OG0000857	Pral.g_01407	Prat.g_01120
OG0000858	Pral.g_01408	Prat.g_01119
OG0000859	Pral.g_01409	Prat.g_01118
OG0000860	Pral.g_01410	Prat.g_01117
OG0000861	Pral.g_01411	Prat.g_01116
OG0000862	Pral.g_01412	Prat.g_01115
OG0000863	Pral.g_01413	Prat.g_01114
OG0000864	Pral.g_01414	Prat.g_01113
OG0000865	Pral.g_01415	Prat.g_01112
OG0000866	Pral.g_01416	Prat.g_01111
OG0000867	Pral.g_01417	Prat.g_01110
OG0000868	Pral.g_01419	Prat.g_01108
OG0000869	Pral.g_01421	Prat.g_01106
OG0000870	Pral.g_01422	Prat.g_01105
OG0000871	Pral.g_01423	Prat.g_01104
OG0000872	Pral.g_01424	Prat.g_01103
OG0000873	Pral.g_01426	Prat.g_01101
OG0000874	Pral.g_01427	Prat.g_01100
OG0000875	Pral.g_01428	Prat.g_01099
OG0000876	Pral.g_01429	Prat.g_01098
OG0000877	Pral.g_00456	Prat.g_00594
OG0000878	Pral.g_01893	Prat.g_00626
OG0000879	Pral.g_01292	Prat.g_01238
OG0000880	Pral.g_01291	Prat.g_01239
OG0000881	Pral.g_01290	Prat.g_01240
OG0000882	Pral.g_01289	Prat.g_01241
OG0000883	Pral.g_01288	Prat.g_01242
OG0000884	Pral.g_01286	Prat.g_01244
OG0000885	Pral.g_01285	Prat.g_01245
OG0000886	Pral.g_01284	Prat.g_01246
OG0000887	Pral.g_01283	Prat.g_01247
OG0000888	Pral.g_01282	Prat.g_01248
OG0000889	Pral.g_01279	Prat.g_01251
OG0000890	Pral.g_01278	Prat.g_01252
OG0000891	Pral.g_01277	Prat.g_01253
OG0000892	Pral.g_01275	Prat.g_01255
OG0000893	Pral.g_01274	Prat.g_01256
OG0000894	Pral.g_01273	Prat.g_01257
OG0000895	Pral.g_01272	Prat.g_01258
OG0000896	Pral.g_01271	Prat.g_01259
OG0000897	Pral.g_01270	Prat.g_01260
OG0000898	Pral.g_01267	Prat.g_01263
OG0000899	Pral.g_01266	Prat.g_01264
OG0000900	Pral.g_01239	Prat.g_01282
OG0000901	Pral.g_01235	Prat.g_01287
OG0000902	Pral.g_00440	Prat.g_01471
OG0000903	Pral.g_01345	Prat.g_01178
OG0000904	Pral.g_01060	Prat.g_01455
OG0000905	Pral.g_01323	Prat.g_01200
OG0000906	Pral.g_01343	Prat.g_01181
OG0000907	Pral.g_01550	Prat.g_00976
OG0000908	Pral.g_01299	Prat.g_01228
OG0000909	Pral.g_01220	Prat.g_01293
OG0000910	Pral.g_01219	Prat.g_01294
OG0000911	Pral.g_01218	Prat.g_01295
OG0000912	Pral.g_01217	Prat.g_01296
OG0000913	Pral.g_01216	Prat.g_01297
OG0000914	Pral.g_01215	Prat.g_01298
OG0000915	Pral.g_01214	Prat.g_01299
OG0000916	Pral.g_01213	Prat.g_01300
OG0000917	Pral.g_01212	Prat.g_01301
OG0000918	Pral.g_01211	Prat.g_01302
OG0000919	Pral.g_01210	Prat.g_01303
OG0000920	Pral.g_01209	Prat.g_01304
OG0000921	Pral.g_01208	Prat.g_01305
OG0000922	Pral.g_01207	Prat.g_01306
OG0000923	Pral.g_01206	Prat.g_01307
OG0000924	Pral.g_01205	Prat.g_01308
OG0000925	Pral.g_01204	Prat.g_01309
OG0000926	Pral.g_00287	Prat.g_01769
OG0000927	Pral.g_01184	Prat.g_01333
OG0000928	Pral.g_01183	Prat.g_01334
OG0000929	Pral.g_01182	Prat.g_01335
OG0000930	Pral.g_01181	Prat.g_01336
OG0000931	Pral.g_01180	Prat.g_01337
OG0000932	Pral.g_01178	Prat.g_01339
OG0000933	Pral.g_01177	Prat.g_01340
OG0000934	Pral.g_01176	Prat.g_01341
OG0000935	Pral.g_01175	Prat.g_01342
OG0000936	Pral.g_01174	Prat.g_01343
OG0000937	Pral.g_01173	Prat.g_01344
OG0000938	Pral.g_01172	Prat.g_01345
OG0000939	Pral.g_01171	Prat.g_01346
OG0000940	Pral.g_01169	Prat.g_01348
OG0000941	Pral.g_01167	Prat.g_01350
OG0000942	Pral.g_01166	Prat.g_01351
OG0000943	Pral.g_01159	Prat.g_01355
OG0000944	Pral.g_01158	Prat.g_01356
OG0000945	Pral.g_01157	Prat.g_01357
OG0000946	Pral.g_01156	Prat.g_01358
OG0000947	Pral.g_01155	Prat.g_01359
OG0000948	Pral.g_01154	Prat.g_01360
OG0000949	Pral.g_01153	Prat.g_01361
OG0000950	Pral.g_01152	Prat.g_01362
OG0000951	Pral.g_01151	Prat.g_01363
OG0000952	Pral.g_01150	Prat.g_01364
OG0000953	Pral.g_01149	Prat.g_01365
OG0000954	Pral.g_01148	Prat.g_01366
OG0000955	Pral.g_01147	Prat.g_01367
OG0000956	Pral.g_01146	Prat.g_01368
OG0000957	Pral.g_01145	Prat.g_01369
OG0000958	Pral.g_01144	Prat.g_01370
OG0000959	Pral.g_01143	Prat.g_01371
OG0000960	Pral.g_01142	Prat.g_01372
OG0000961	Pral.g_01137	Prat.g_01378
OG0000962	Pral.g_01136	Prat.g_01379
OG0000963	Pral.g_01135	Prat.g_01380
OG0000964	Pral.g_01133	Prat.g_01382
OG0000965	Pral.g_01132	Prat.g_01383
OG0000966	Pral.g_01131	Prat.g_01384
OG0000967	Pral.g_01130	Prat.g_01385
OG0000968	Pral.g_01129	Prat.g_01386
OG0000969	Pral.g_01128	Prat.g_01387
OG0000970	Pral.g_01127	Prat.g_01388
OG0000971	Pral.g_01126	Prat.g_01389
OG0000972	Pral.g_01125	Prat.g_01390
OG0000973	Pral.g_01124	Prat.g_01391
OG0000974	Pral.g_01122	Prat.g_01393
OG0000975	Pral.g_01115	Prat.g_01399
OG0000976	Pral.g_01112	Prat.g_01403
OG0000977	Pral.g_01110	Prat.g_01405
OG0000978	Pral.g_01108	Prat.g_01407
OG0000979	Pral.g_01106	Prat.g_01409
OG0000980	Pral.g_01105	Prat.g_01410
OG0000981	Pral.g_01104	Prat.g_01411
OG0000982	Pral.g_01103	Prat.g_01412
OG0000983	Pral.g_01101	Prat.g_01414
OG0000984	Pral.g_01100	Prat.g_01415
OG0000985	Pral.g_01099	Prat.g_01416
OG0000986	Pral.g_01098	Prat.g_01417
OG0000987	Pral.g_01097	Prat.g_01418
OG0000988	Pral.g_01095	Prat.g_01420
OG0000989	Pral.g_01094	Prat.g_01421
OG0000990	Pral.g_01093	Prat.g_01422
OG0000991	Pral.g_01092	Prat.g_01423
OG0000992	Pral.g_01091	Prat.g_01424
OG0000993	Pral.g_01090	Prat.g_01425
OG0000994	Pral.g_01089	Prat.g_01426
OG0000995	Pral.g_01088	Prat.g_01427
OG0000996	Pral.g_01087	Prat.g_01428
OG0000997	Pral.g_01086	Prat.g_01429
OG0000998	Pral.g_01085	Prat.g_01430
OG0000999	Pral.g_01084	Prat.g_01431
OG0001000	Pral.g_01083	Prat.g_01432
OG0001001	Pral.g_01081	Prat.g_01434
OG0001002	Pral.g_01080	Prat.g_01435
OG0001003	Pral.g_01079	Prat.g_01436
OG0001004	Pral.g_01078	Prat.g_01437
OG0001005	Pral.g_01076	Prat.g_01439
OG0001006	Pral.g_01075	Prat.g_01440
OG0001007	Pral.g_01074	Prat.g_01441
OG0001008	Pral.g_01072	Prat.g_01443
OG0001009	Pral.g_01071	Prat.g_01444
OG0001010	Pral.g_00045	Prat.g_01502
OG0001011	Pral.g_01058	Prat.g_01457
OG0001012	Pral.g_01503	Prat.g_01022
OG0001013	Pral.g_00100	Prat.g_01585
OG0001014	Pral.g_00101	Prat.g_01586
OG0001015	Pral.g_00108	Prat.g_01593
OG0001016	Pral.g_00109	Prat.g_01594
OG0001017	Pral.g_00110	Prat.g_01595
OG0001018	Pral.g_00111	Prat.g_01596
OG0001019	Pral.g_00113	Prat.g_01598
OG0001020	Pral.g_00114	Prat.g_01599
OG0001021	Pral.g_00115	Prat.g_01600
OG0001022	Pral.g_00116	Prat.g_01601
OG0001023	Pral.g_00117	Prat.g_01602
OG0001024	Pral.g_00119	Prat.g_01603
OG0001025	Pral.g_00120	Prat.g_01604
OG0001026	Pral.g_00121	Prat.g_01605
OG0001027	Pral.g_00122	Prat.g_01606
OG0001028	Pral.g_00123	Prat.g_01607
OG0001029	Pral.g_00124	Prat.g_01608
OG0001030	Pral.g_00125	Prat.g_01609
OG0001031	Pral.g_00126	Prat.g_01610
OG0001032	Pral.g_00127	Prat.g_01611
OG0001033	Pral.g_00128	Prat.g_01612
OG0001034	Pral.g_00129	Prat.g_01613
OG0001035	Pral.g_00131	Prat.g_01615
OG0001036	Pral.g_00132	Prat.g_01616
OG0001037	Pral.g_00133	Prat.g_01617
OG0001038	Pral.g_00134	Prat.g_01618
OG0001039	Pral.g_00135	Prat.g_01619
OG0001040	Pral.g_00136	Prat.g_01621
OG0001041	Pral.g_00137	Prat.g_01622
OG0001042	Pral.g_00138	Prat.g_01623
OG0001043	Pral.g_00139	Prat.g_01624
OG0001044	Pral.g_00140	Prat.g_01625
OG0001045	Pral.g_00141	Prat.g_01626
OG0001046	Pral.g_00142	Prat.g_01627
OG0001047	Pral.g_00145	Prat.g_01630
OG0001048	Pral.g_00147	Prat.g_01632
OG0001049	Pral.g_00148	Prat.g_01633
OG0001050	Pral.g_00149	Prat.g_01634
OG0001051	Pral.g_00150	Prat.g_01635
OG0001052	Pral.g_00151	Prat.g_01636
OG0001053	Pral.g_00154	Prat.g_01639
OG0001054	Pral.g_00156	Prat.g_01641
OG0001055	Pral.g_00157	Prat.g_01642
OG0001056	Pral.g_00158	Prat.g_01643
OG0001057	Pral.g_00159	Prat.g_01644
OG0001058	Pral.g_00160	Prat.g_01645
OG0001059	Pral.g_00161	Prat.g_01646
OG0001060	Pral.g_00162	Prat.g_01647
OG0001061	Pral.g_00163	Prat.g_01648
OG0001062	Pral.g_00164	Prat.g_01649
OG0001063	Pral.g_00165	Prat.g_01650
OG0001064	Pral.g_00167	Prat.g_01652
OG0001065	Pral.g_00170	Prat.g_01655
OG0001066	Pral.g_00172	Prat.g_01657
OG0001067	Pral.g_00173	Prat.g_01658
OG0001068	Pral.g_00176	Prat.g_01661
OG0001069	Pral.g_00177	Prat.g_01662
OG0001070	Pral.g_00178	Prat.g_01663
OG0001071	Pral.g_00179	Prat.g_01664
OG0001072	Pral.g_00180	Prat.g_01665
OG0001073	Pral.g_00181	Prat.g_01666
OG0001074	Pral.g_00182	Prat.g_01667
OG0001075	Pral.g_00183	Prat.g_01668
OG0001076	Pral.g_00184	Prat.g_01669
OG0001077	Pral.g_00185	Prat.g_01670
OG0001078	Pral.g_00187	Prat.g_01671
OG0001079	Pral.g_00188	Prat.g_01672
OG0001080	Pral.g_00189	Prat.g_01673
OG0001081	Pral.g_00193	Prat.g_01677
OG0001082	Pral.g_00194	Prat.g_01678
OG0001083	Pral.g_00198	Prat.g_01682
OG0001084	Pral.g_00196	Prat.g_01680
OG0001085	Pral.g_00195	Prat.g_01679
OG0001086	Pral.g_00192	Prat.g_01676
OG0001087	Pral.g_00191	Prat.g_01675
OG0001088	Pral.g_00190	Prat.g_01674
OG0001089	Pral.g_00200	Prat.g_01684
OG0001090	Pral.g_00202	Prat.g_01686
OG0001091	Pral.g_00203	Prat.g_01687
OG0001092	Pral.g_00204	Prat.g_01688
OG0001093	Pral.g_00205	Prat.g_01689
OG0001094	Pral.g_00206	Prat.g_01690
OG0001095	Pral.g_00207	Prat.g_01691
OG0001096	Pral.g_00208	Prat.g_01692
OG0001097	Pral.g_00209	Prat.g_01693
OG0001098	Pral.g_00210	Prat.g_01694
OG0001099	Pral.g_00211	Prat.g_01695
OG0001100	Pral.g_00212	Prat.g_01696
OG0001101	Pral.g_00213	Prat.g_01697
OG0001102	Pral.g_00214	Prat.g_01698
OG0001103	Pral.g_00215	Prat.g_01699
OG0001104	Pral.g_00216	Prat.g_01700
OG0001105	Pral.g_00217	Prat.g_01701
OG0001106	Pral.g_00218	Prat.g_01702
OG0001107	Pral.g_00219	Prat.g_01703
OG0001108	Pral.g_00220	Prat.g_01704
OG0001109	Pral.g_00221	Prat.g_01705
OG0001110	Pral.g_00222	Prat.g_01706
OG0001111	Pral.g_00223	Prat.g_01707
OG0001112	Pral.g_00224	Prat.g_01708
OG0001113	Pral.g_00225	Prat.g_01709
OG0001114	Pral.g_00226	Prat.g_01710
OG0001115	Pral.g_00227	Prat.g_01711
OG0001116	Pral.g_00228	Prat.g_01712
OG0001117	Pral.g_00229	Prat.g_01713
OG0001118	Pral.g_00230	Prat.g_01714
OG0001119	Pral.g_00232	Prat.g_01715
OG0001120	Pral.g_01190	Prat.g_01327
OG0001121	Pral.g_00234	Prat.g_01717
OG0001122	Pral.g_00235	Prat.g_01718
OG0001123	Pral.g_00236	Prat.g_01719
OG0001124	Pral.g_00238	Prat.g_01721
OG0001125	Pral.g_00240	Prat.g_01723
OG0001126	Pral.g_00241	Prat.g_01724
OG0001127	Pral.g_00244	Prat.g_01727
OG0001128	Pral.g_00245	Prat.g_01728
OG0001129	Pral.g_00246	Prat.g_01729
OG0001130	Pral.g_00249	Prat.g_01732
OG0001131	Pral.g_00250	Prat.g_01733
OG0001132	Pral.g_00251	Prat.g_01734
OG0001133	Pral.g_00252	Prat.g_01735
OG0001134	Pral.g_00253	Prat.g_01736
OG0001135	Pral.g_00254	Prat.g_01737
OG0001136	Pral.g_00255	Prat.g_01738
OG0001137	Pral.g_00256	Prat.g_01739
OG0001138	Pral.g_00257	Prat.g_01740
OG0001139	Pral.g_00259	Prat.g_01742
OG0001140	Pral.g_00260	Prat.g_01744
OG0001141	Pral.g_00261	Prat.g_01745
OG0001142	Pral.g_00266	Prat.g_01748
OG0001143	Pral.g_00267	Prat.g_01749
OG0001144	Pral.g_00268	Prat.g_01750
OG0001145	Pral.g_00269	Prat.g_01751
OG0001146	Pral.g_00270	Prat.g_01752
OG0001147	Pral.g_00271	Prat.g_01753
OG0001148	Pral.g_00272	Prat.g_01754
OG0001149	Pral.g_00274	Prat.g_01756
OG0001150	Pral.g_00275	Prat.g_01757
OG0001151	Pral.g_00278	Prat.g_01760
OG0001152	Pral.g_00279	Prat.g_01761
OG0001153	Pral.g_00280	Prat.g_01762
OG0001154	Pral.g_00282	Prat.g_01764
OG0001155	Pral.g_00284	Prat.g_01766
