Orthogroup	Pral	Prak
OG0000580	Pral.g_01461	Prak.g_01082
OG0000581	Pral.g_01462	Prak.g_01081
OG0000582	Pral.g_01463	Prak.g_01080
OG0000583	Pral.g_01464	Prak.g_01079
OG0000584	Pral.g_01466	Prak.g_01077
OG0000585	Pral.g_01467	Prak.g_01076
OG0000586	Pral.g_01469	Prak.g_01074
OG0000587	Pral.g_01470	Prak.g_01073
OG0000588	Pral.g_01772	Prak.g_00797
OG0000589	Pral.g_01771	Prak.g_00798
OG0000590	Pral.g_01769	Prak.g_00800
OG0000591	Pral.g_01763	Prak.g_00806
OG0000592	Pral.g_01762	Prak.g_00807
OG0000593	Pral.g_01761	Prak.g_00808
OG0000594	Pral.g_01758	Prak.g_00811
OG0000595	Pral.g_01757	Prak.g_00812
OG0000596	Pral.g_01756	Prak.g_00813
OG0000597	Pral.g_01754	Prak.g_00815
OG0000598	Pral.g_01753	Prak.g_00816
OG0000599	Pral.g_01752	Prak.g_00817
OG0000600	Pral.g_01751	Prak.g_00818
OG0000601	Pral.g_01748	Prak.g_00821
OG0000602	Pral.g_01747	Prak.g_00822
OG0000603	Pral.g_01746	Prak.g_00823
OG0000604	Pral.g_01743	Prak.g_00826
OG0000605	Pral.g_01742	Prak.g_00827
OG0000606	Pral.g_01741	Prak.g_00828
OG0000607	Pral.g_01739	Prak.g_00830
OG0000608	Pral.g_01737	Prak.g_00832
OG0000609	Pral.g_00399	Prak.g_01934
OG0000610	Pral.g_01691	Prak.g_00756
OG0000611	Pral.g_01728	Prak.g_00838
OG0000612	Pral.g_01727	Prak.g_00839
OG0000613	Pral.g_01726	Prak.g_01060
OG0000614	Pral.g_01725	Prak.g_01059
OG0000615	Pral.g_01723	Prak.g_01057
OG0000616	Pral.g_01722	Prak.g_01056
OG0000617	Pral.g_01721	Prak.g_01055
OG0000618	Pral.g_01720	Prak.g_01054
OG0000619	Pral.g_01719	Prak.g_01053
OG0000620	Pral.g_01718	Prak.g_01052
OG0000621	Pral.g_01717	Prak.g_01051
OG0000622	Pral.g_01716	Prak.g_01050
OG0000623	Pral.g_01715	Prak.g_01049
OG0000624	Pral.g_01713	Prak.g_01047
OG0000625	Pral.g_01712	Prak.g_01046
OG0000626	Pral.g_01711	Prak.g_01045
OG0000627	Pral.g_01709	Prak.g_01044
OG0000628	Pral.g_01708	Prak.g_01043
OG0000629	Pral.g_01707	Prak.g_01042
OG0000630	Pral.g_01706	Prak.g_01041
OG0000631	Pral.g_01704	Prak.g_01039
OG0000632	Pral.g_01895	Prak.g_01038
OG0000633	Pral.g_00023	Prak.g_00728
OG0000634	Pral.g_01037	Prak.g_01261
OG0000635	Pral.g_01635	Prak.g_00608
OG0000636	Pral.g_01636	Prak.g_00607
OG0000637	Pral.g_01637	Prak.g_00606
OG0000638	Pral.g_00701	Prak.g_00353
OG0000639	Pral.g_01663	Prak.g_00940
OG0000640	Pral.g_01660	Prak.g_00944
OG0000641	Pral.g_01658	Prak.g_00946
OG0000642	Pral.g_01657	Prak.g_00947
OG0000643	Pral.g_01656	Prak.g_00948
OG0000644	Pral.g_01482	Prak.g_01061
OG0000645	Pral.g_01483	Prak.g_00840
OG0000646	Pral.g_01484	Prak.g_00841
OG0000647	Pral.g_01485	Prak.g_00842
OG0000648	Pral.g_01487	Prak.g_00844
OG0000649	Pral.g_01488	Prak.g_00845
OG0000650	Pral.g_01489	Prak.g_00846
OG0000651	Pral.g_01490	Prak.g_00847
OG0000652	Pral.g_01491	Prak.g_00848
OG0000653	Pral.g_01492	Prak.g_00849
OG0000654	Pral.g_01494	Prak.g_00851
OG0000655	Pral.g_01496	Prak.g_00853
OG0000656	Pral.g_01497	Prak.g_00854
OG0000657	Pral.g_01498	Prak.g_00855
OG0000658	Pral.g_01499	Prak.g_00856
OG0000659	Pral.g_01500	Prak.g_00857
OG0000660	Pral.g_01501	Prak.g_00858
OG0000661	Pral.g_01502	Prak.g_00859
OG0000662	Pral.g_01504	Prak.g_00861
OG0000663	Pral.g_01505	Prak.g_00862
OG0000664	Pral.g_01506	Prak.g_00863
OG0000665	Pral.g_01507	Prak.g_00864
OG0000666	Pral.g_01508	Prak.g_00865
OG0000667	Pral.g_01509	Prak.g_00866
OG0000668	Pral.g_01510	Prak.g_00867
OG0000669	Pral.g_01512	Prak.g_00869
OG0000670	Pral.g_01513	Prak.g_00870
OG0000671	Pral.g_01514	Prak.g_00871
OG0000672	Pral.g_01515	Prak.g_00872
OG0000673	Pral.g_01516	Prak.g_00873
OG0000674	Pral.g_01517	Prak.g_00874
OG0000675	Pral.g_01518	Prak.g_00876
OG0000676	Pral.g_01519	Prak.g_00877
OG0000677	Pral.g_01522	Prak.g_00880
OG0000678	Pral.g_01524	Prak.g_00882
OG0000679	Pral.g_01525	Prak.g_00884
OG0000680	Pral.g_01526	Prak.g_00885
OG0000681	Pral.g_01527	Prak.g_00886
OG0000682	Pral.g_01528	Prak.g_00887
OG0000683	Pral.g_01530	Prak.g_00889
OG0000684	Pral.g_01531	Prak.g_00890
OG0000685	Pral.g_01532	Prak.g_00891
OG0000686	Pral.g_01533	Prak.g_00892
OG0000687	Pral.g_01534	Prak.g_00893
OG0000688	Pral.g_01535	Prak.g_00894
OG0000689	Pral.g_01536	Prak.g_00895
OG0000690	Pral.g_01537	Prak.g_00896
OG0000691	Pral.g_01538	Prak.g_00897
OG0000692	Pral.g_01542	Prak.g_00901
OG0000693	Pral.g_01543	Prak.g_00902
OG0000694	Pral.g_01544	Prak.g_00903
OG0000695	Pral.g_01545	Prak.g_00904
OG0000696	Pral.g_01546	Prak.g_00905
OG0000697	Pral.g_01548	Prak.g_00907
OG0000698	Pral.g_01552	Prak.g_00911
OG0000699	Pral.g_01553	Prak.g_00912
OG0000700	Pral.g_01820	Prak.g_00748
OG0000701	Pral.g_01815	Prak.g_00753
OG0000702	Pral.g_01809	Prak.g_00759
OG0000703	Pral.g_01807	Prak.g_00761
OG0000704	Pral.g_01806	Prak.g_00762
OG0000705	Pral.g_01805	Prak.g_00764
OG0000706	Pral.g_01804	Prak.g_00765
OG0000707	Pral.g_01802	Prak.g_00767
OG0000708	Pral.g_01801	Prak.g_00768
OG0000709	Pral.g_01799	Prak.g_00770
OG0000710	Pral.g_01798	Prak.g_00771
OG0000711	Pral.g_01797	Prak.g_00772
OG0000712	Pral.g_01796	Prak.g_00773
OG0000713	Pral.g_01795	Prak.g_00774
OG0000714	Pral.g_01793	Prak.g_00776
OG0000715	Pral.g_01792	Prak.g_00777
OG0000716	Pral.g_01790	Prak.g_00779
OG0000717	Pral.g_01789	Prak.g_00780
OG0000718	Pral.g_01788	Prak.g_00781
OG0000719	Pral.g_01786	Prak.g_00783
OG0000720	Pral.g_01785	Prak.g_00784
OG0000721	Pral.g_01782	Prak.g_00787
OG0000722	Pral.g_01781	Prak.g_00788
OG0000723	Pral.g_01780	Prak.g_00789
OG0000724	Pral.g_01778	Prak.g_00791
OG0000725	Pral.g_01777	Prak.g_00792
OG0000726	Pral.g_01776	Prak.g_00793
OG0000727	Pral.g_01775	Prak.g_00794
OG0000728	Pral.g_01774	Prak.g_00795
OG0000729	Pral.g_01773	Prak.g_00796
OG0000730	Pral.g_01472	Prak.g_01071
OG0000731	Pral.g_01474	Prak.g_01069
OG0000732	Pral.g_01475	Prak.g_01068
OG0000733	Pral.g_01476	Prak.g_01067
OG0000734	Pral.g_01477	Prak.g_01066
OG0000735	Pral.g_01479	Prak.g_01064
OG0000736	Pral.g_01480	Prak.g_01063
OG0000737	Pral.g_01481	Prak.g_01062
OG0000738	Pral.g_01655	Prak.g_00949
OG0000739	Pral.g_01654	Prak.g_00950
OG0000740	Pral.g_01653	Prak.g_00951
OG0000741	Pral.g_01652	Prak.g_00952
OG0000742	Pral.g_01650	Prak.g_00954
OG0000743	Pral.g_01649	Prak.g_00955
OG0000744	Pral.g_01647	Prak.g_00956
OG0000745	Pral.g_01646	Prak.g_00957
OG0000746	Pral.g_01645	Prak.g_00958
OG0000747	Pral.g_01644	Prak.g_00959
OG0000748	Pral.g_01643	Prak.g_00960
OG0000749	Pral.g_01642	Prak.g_00961
OG0000750	Pral.g_01640	Prak.g_00963
OG0000751	Pral.g_01639	Prak.g_00964
OG0000752	Pral.g_01605	Prak.g_01023
OG0000753	Pral.g_01634	Prak.g_00966
OG0000754	Pral.g_01633	Prak.g_00967
OG0000755	Pral.g_01632	Prak.g_00968
OG0000756	Pral.g_01630	Prak.g_00970
OG0000757	Pral.g_01629	Prak.g_00971
OG0000758	Pral.g_01628	Prak.g_00972
OG0000759	Pral.g_01626	Prak.g_00974
OG0000760	Pral.g_01625	Prak.g_00975
OG0000761	Pral.g_01624	Prak.g_00976
OG0000762	Pral.g_01622	Prak.g_00978
OG0000763	Pral.g_01621	Prak.g_00979
OG0000764	Pral.g_01620	Prak.g_00980
OG0000765	Pral.g_01619	Prak.g_00981
OG0000766	Pral.g_01618	Prak.g_00982
OG0000767	Pral.g_01616	Prak.g_00984
OG0000768	Pral.g_01615	Prak.g_00985
OG0000769	Pral.g_01614	Prak.g_00986
OG0000770	Pral.g_01613	Prak.g_00987
OG0000771	Pral.g_01612	Prak.g_00988
OG0000772	Pral.g_00050	Prak.g_01238
OG0000773	Pral.g_01611	Prak.g_00990
OG0000774	Pral.g_01610	Prak.g_00991
OG0000775	Pral.g_01578	Prak.g_00992
OG0000776	Pral.g_01579	Prak.g_00995
OG0000777	Pral.g_01580	Prak.g_00996
OG0000778	Pral.g_01581	Prak.g_00997
OG0000779	Pral.g_01582	Prak.g_00998
OG0000780	Pral.g_01584	Prak.g_01000
OG0000781	Pral.g_01586	Prak.g_01002
OG0000782	Pral.g_01587	Prak.g_01003
OG0000783	Pral.g_01590	Prak.g_01007
OG0000784	Pral.g_01592	Prak.g_01009
OG0000785	Pral.g_01593	Prak.g_01010
OG0000786	Pral.g_01594	Prak.g_01011
OG0000787	Pral.g_01595	Prak.g_01012
OG0000788	Pral.g_01600	Prak.g_01018
OG0000789	Pral.g_01603	Prak.g_01021
OG0000790	Pral.g_01604	Prak.g_01022
OG0000791	Pral.g_01607	Prak.g_01025
OG0000792	Pral.g_01608	Prak.g_01026
OG0000793	Pral.g_01609	Prak.g_01027
OG0000794	Pral.g_01575	Prak.g_01030
OG0000795	Pral.g_01571	Prak.g_00931
OG0000796	Pral.g_01570	Prak.g_00930
OG0000797	Pral.g_01569	Prak.g_00928
OG0000798	Pral.g_01568	Prak.g_00927
OG0000799	Pral.g_01567	Prak.g_00926
OG0000800	Pral.g_01566	Prak.g_00925
OG0000801	Pral.g_01563	Prak.g_00922
OG0000802	Pral.g_01562	Prak.g_00921
OG0000803	Pral.g_01560	Prak.g_00919
OG0000804	Pral.g_01559	Prak.g_00918
OG0000805	Pral.g_01558	Prak.g_00917
OG0000806	Pral.g_01556	Prak.g_00915
OG0000807	Pral.g_01321	Prak.g_00383
OG0000808	Pral.g_01033	Prak.g_00712
OG0000809	Pral.g_01327	Prak.g_01220
OG0000810	Pral.g_01032	Prak.g_00603
OG0000811	Pral.g_01311	Prak.g_01255
OG0000812	Pral.g_01324	Prak.g_01214
OG0000813	Pral.g_00692	Prak.g_00362
OG0000814	Pral.g_01141	Prak.g_01241
OG0000815	Pral.g_01314	Prak.g_01328
OG0000816	Pral.g_00077	Prak.g_01551
OG0000817	Pral.g_00076	Prak.g_01552
OG0000818	Pral.g_01902	Prak.g_00723
OG0000819	Pral.g_01346	Prak.g_01194
OG0000820	Pral.g_01351	Prak.g_01188
OG0000821	Pral.g_01353	Prak.g_01186
OG0000822	Pral.g_01354	Prak.g_01185
OG0000823	Pral.g_01355	Prak.g_01184
OG0000824	Pral.g_01356	Prak.g_01183
OG0000825	Pral.g_01357	Prak.g_01182
OG0000826	Pral.g_01358	Prak.g_01181
OG0000827	Pral.g_01359	Prak.g_01180
OG0000828	Pral.g_01360	Prak.g_01179
OG0000829	Pral.g_01361	Prak.g_01178
OG0000830	Pral.g_01363	Prak.g_01176
OG0000831	Pral.g_01366	Prak.g_01173
OG0000832	Pral.g_01368	Prak.g_01171
OG0000833	Pral.g_01369	Prak.g_01170
OG0000834	Pral.g_01370	Prak.g_01169
OG0000835	Pral.g_01371	Prak.g_01168
OG0000836	Pral.g_01372	Prak.g_01167
OG0000837	Pral.g_01376	Prak.g_01164
OG0000838	Pral.g_01377	Prak.g_01163
OG0000839	Pral.g_01378	Prak.g_01162
OG0000840	Pral.g_01379	Prak.g_01161
OG0000841	Pral.g_01380	Prak.g_01160
OG0000842	Pral.g_01382	Prak.g_01158
OG0000843	Pral.g_01383	Prak.g_01157
OG0000844	Pral.g_01384	Prak.g_01156
OG0000845	Pral.g_01385	Prak.g_01155
OG0000846	Pral.g_01388	Prak.g_01153
OG0000847	Pral.g_01390	Prak.g_01151
OG0000848	Pral.g_01391	Prak.g_01150
OG0000849	Pral.g_01394	Prak.g_01147
OG0000850	Pral.g_01395	Prak.g_01146
OG0000851	Pral.g_01399	Prak.g_01144
OG0000852	Pral.g_01401	Prak.g_01142
OG0000853	Pral.g_01403	Prak.g_01140
OG0000854	Pral.g_01404	Prak.g_01138
OG0000855	Pral.g_01405	Prak.g_01137
OG0000856	Pral.g_01406	Prak.g_01136
OG0000857	Pral.g_01407	Prak.g_01135
OG0000858	Pral.g_01408	Prak.g_01134
OG0000859	Pral.g_01409	Prak.g_01133
OG0000860	Pral.g_01410	Prak.g_01132
OG0000861	Pral.g_01411	Prak.g_01131
OG0000862	Pral.g_01412	Prak.g_01130
OG0000863	Pral.g_01413	Prak.g_01129
OG0000864	Pral.g_01414	Prak.g_01128
OG0000865	Pral.g_01415	Prak.g_01127
OG0000866	Pral.g_01416	Prak.g_01126
OG0000867	Pral.g_01417	Prak.g_01125
OG0000868	Pral.g_01419	Prak.g_01124
OG0000869	Pral.g_01421	Prak.g_01122
OG0000870	Pral.g_01422	Prak.g_01121
OG0000871	Pral.g_01423	Prak.g_01120
OG0000872	Pral.g_01424	Prak.g_01119
OG0000873	Pral.g_01426	Prak.g_01117
OG0000874	Pral.g_01427	Prak.g_01116
OG0000875	Pral.g_01428	Prak.g_01115
OG0000876	Pral.g_01429	Prak.g_01114
OG0000877	Pral.g_00456	Prak.g_00593
OG0000878	Pral.g_01893	Prak.g_01571
OG0000879	Pral.g_01292	Prak.g_01266
OG0000880	Pral.g_01291	Prak.g_01267
OG0000881	Pral.g_01290	Prak.g_01268
OG0000882	Pral.g_01289	Prak.g_01269
OG0000883	Pral.g_01288	Prak.g_01270
OG0000884	Pral.g_01286	Prak.g_01272
OG0000885	Pral.g_01285	Prak.g_01273
OG0000886	Pral.g_01284	Prak.g_01274
OG0000887	Pral.g_01283	Prak.g_01275
OG0000888	Pral.g_01282	Prak.g_01276
OG0000889	Pral.g_01279	Prak.g_01279
OG0000890	Pral.g_01278	Prak.g_01280
OG0000891	Pral.g_01277	Prak.g_01281
OG0000892	Pral.g_01275	Prak.g_01284
OG0000893	Pral.g_01274	Prak.g_01285
OG0000894	Pral.g_01273	Prak.g_01286
OG0000895	Pral.g_01272	Prak.g_01287
OG0000896	Pral.g_01271	Prak.g_01288
OG0000897	Pral.g_01270	Prak.g_01289
OG0000898	Pral.g_01267	Prak.g_01292
OG0000899	Pral.g_01266	Prak.g_01293
OG0000900	Pral.g_01239	Prak.g_01305
OG0000901	Pral.g_01235	Prak.g_01301
OG0000902	Pral.g_00440	Prak.g_00460
OG0000903	Pral.g_01345	Prak.g_01237
OG0000904	Pral.g_01060	Prak.g_01490
OG0000905	Pral.g_01323	Prak.g_01215
OG0000906	Pral.g_01343	Prak.g_01197
OG0000907	Pral.g_01550	Prak.g_00909
OG0000908	Pral.g_01299	Prak.g_01234
OG0000909	Pral.g_01220	Prak.g_01331
OG0000910	Pral.g_01219	Prak.g_01332
OG0000911	Pral.g_01218	Prak.g_01333
OG0000912	Pral.g_01217	Prak.g_01334
OG0000913	Pral.g_01216	Prak.g_01335
OG0000914	Pral.g_01215	Prak.g_01336
OG0000915	Pral.g_01214	Prak.g_01337
OG0000916	Pral.g_01213	Prak.g_01338
OG0000917	Pral.g_01212	Prak.g_01339
OG0000918	Pral.g_01211	Prak.g_01340
OG0000919	Pral.g_01210	Prak.g_01341
OG0000920	Pral.g_01209	Prak.g_01342
OG0000921	Pral.g_01208	Prak.g_01343
OG0000922	Pral.g_01207	Prak.g_01344
OG0000923	Pral.g_01206	Prak.g_01345
OG0000924	Pral.g_01205	Prak.g_01346
OG0000925	Pral.g_01204	Prak.g_01347
OG0000926	Pral.g_00287	Prak.g_01824
OG0000927	Pral.g_01184	Prak.g_01374
OG0000928	Pral.g_01183	Prak.g_01375
OG0000929	Pral.g_01182	Prak.g_01376
OG0000930	Pral.g_01181	Prak.g_01377
OG0000931	Pral.g_01180	Prak.g_01378
OG0000932	Pral.g_01178	Prak.g_01380
OG0000933	Pral.g_01177	Prak.g_01381
OG0000934	Pral.g_01176	Prak.g_01382
OG0000935	Pral.g_01175	Prak.g_01383
OG0000936	Pral.g_01174	Prak.g_01384
OG0000937	Pral.g_01173	Prak.g_01385
OG0000938	Pral.g_01172	Prak.g_01386
OG0000939	Pral.g_01171	Prak.g_01387
OG0000940	Pral.g_01169	Prak.g_01388
OG0000941	Pral.g_01167	Prak.g_01389
OG0000942	Pral.g_01166	Prak.g_01390
OG0000943	Pral.g_01159	Prak.g_01393
OG0000944	Pral.g_01158	Prak.g_01394
OG0000945	Pral.g_01157	Prak.g_01395
OG0000946	Pral.g_01156	Prak.g_01396
OG0000947	Pral.g_01155	Prak.g_01397
OG0000948	Pral.g_01154	Prak.g_01398
OG0000949	Pral.g_01153	Prak.g_01399
OG0000950	Pral.g_01152	Prak.g_01400
OG0000951	Pral.g_01151	Prak.g_01401
OG0000952	Pral.g_01150	Prak.g_01402
OG0000953	Pral.g_01149	Prak.g_01403
OG0000954	Pral.g_01148	Prak.g_01404
OG0000955	Pral.g_01147	Prak.g_01405
OG0000956	Pral.g_01146	Prak.g_01406
OG0000957	Pral.g_01145	Prak.g_01407
OG0000958	Pral.g_01144	Prak.g_01408
OG0000959	Pral.g_01143	Prak.g_01409
OG0000960	Pral.g_01142	Prak.g_01410
OG0000961	Pral.g_01137	Prak.g_01414
OG0000962	Pral.g_01136	Prak.g_01415
OG0000963	Pral.g_01135	Prak.g_01416
OG0000964	Pral.g_01133	Prak.g_01418
OG0000965	Pral.g_01132	Prak.g_01419
OG0000966	Pral.g_01131	Prak.g_01420
OG0000967	Pral.g_01130	Prak.g_01421
OG0000968	Pral.g_01129	Prak.g_01422
OG0000969	Pral.g_01128	Prak.g_01423
OG0000970	Pral.g_01127	Prak.g_01424
OG0000971	Pral.g_01126	Prak.g_01425
OG0000972	Pral.g_01125	Prak.g_01426
OG0000973	Pral.g_01124	Prak.g_01427
OG0000974	Pral.g_01122	Prak.g_01429
OG0000975	Pral.g_01115	Prak.g_01435
OG0000976	Pral.g_01112	Prak.g_01437
OG0000977	Pral.g_01110	Prak.g_01439
OG0000978	Pral.g_01108	Prak.g_01441
OG0000979	Pral.g_01106	Prak.g_01443
OG0000980	Pral.g_01105	Prak.g_01444
OG0000981	Pral.g_01104	Prak.g_01445
OG0000982	Pral.g_01103	Prak.g_01446
OG0000983	Pral.g_01101	Prak.g_01448
OG0000984	Pral.g_01100	Prak.g_01449
OG0000985	Pral.g_01099	Prak.g_01450
OG0000986	Pral.g_01098	Prak.g_01451
OG0000987	Pral.g_01097	Prak.g_01452
OG0000988	Pral.g_01095	Prak.g_01453
OG0000989	Pral.g_01094	Prak.g_01454
OG0000990	Pral.g_01093	Prak.g_01455
OG0000991	Pral.g_01092	Prak.g_01456
OG0000992	Pral.g_01091	Prak.g_01457
OG0000993	Pral.g_01090	Prak.g_01458
OG0000994	Pral.g_01089	Prak.g_01459
OG0000995	Pral.g_01088	Prak.g_01460
OG0000996	Pral.g_01087	Prak.g_01461
OG0000997	Pral.g_01086	Prak.g_01462
OG0000998	Pral.g_01085	Prak.g_01463
OG0000999	Pral.g_01084	Prak.g_01464
OG0001000	Pral.g_01083	Prak.g_01465
OG0001001	Pral.g_01081	Prak.g_01467
OG0001002	Pral.g_01080	Prak.g_01468
OG0001003	Pral.g_01079	Prak.g_01469
OG0001004	Pral.g_01078	Prak.g_01470
OG0001005	Pral.g_01076	Prak.g_01473
OG0001006	Pral.g_01075	Prak.g_01474
OG0001007	Pral.g_01074	Prak.g_01475
OG0001008	Pral.g_01072	Prak.g_01477
OG0001009	Pral.g_01071	Prak.g_01478
OG0001010	Pral.g_00045	Prak.g_01588
OG0001011	Pral.g_01058	Prak.g_00590
OG0001012	Pral.g_01503	Prak.g_00860
OG0001013	Pral.g_00100	Prak.g_01638
OG0001014	Pral.g_00101	Prak.g_01639
OG0001015	Pral.g_00108	Prak.g_01646
OG0001016	Pral.g_00109	Prak.g_01647
OG0001017	Pral.g_00110	Prak.g_01648
OG0001018	Pral.g_00111	Prak.g_01649
OG0001019	Pral.g_00113	Prak.g_01651
OG0001020	Pral.g_00114	Prak.g_01652
OG0001021	Pral.g_00115	Prak.g_01653
OG0001022	Pral.g_00116	Prak.g_01654
OG0001023	Pral.g_00117	Prak.g_01655
OG0001024	Pral.g_00119	Prak.g_01657
OG0001025	Pral.g_00120	Prak.g_01658
OG0001026	Pral.g_00121	Prak.g_01659
OG0001027	Pral.g_00122	Prak.g_01660
OG0001028	Pral.g_00123	Prak.g_01661
OG0001029	Pral.g_00124	Prak.g_01662
OG0001030	Pral.g_00125	Prak.g_01663
OG0001031	Pral.g_00126	Prak.g_01664
OG0001032	Pral.g_00127	Prak.g_01665
OG0001033	Pral.g_00128	Prak.g_01666
OG0001034	Pral.g_00129	Prak.g_01667
OG0001035	Pral.g_00131	Prak.g_01669
OG0001036	Pral.g_00132	Prak.g_01670
OG0001037	Pral.g_00133	Prak.g_01671
OG0001038	Pral.g_00134	Prak.g_01672
OG0001039	Pral.g_00135	Prak.g_01673
OG0001040	Pral.g_00136	Prak.g_01674
OG0001041	Pral.g_00137	Prak.g_01675
OG0001042	Pral.g_00138	Prak.g_01676
OG0001043	Pral.g_00139	Prak.g_01677
OG0001044	Pral.g_00140	Prak.g_01678
OG0001045	Pral.g_00141	Prak.g_01679
OG0001046	Pral.g_00142	Prak.g_01680
OG0001047	Pral.g_00145	Prak.g_01683
OG0001048	Pral.g_00147	Prak.g_01685
OG0001049	Pral.g_00148	Prak.g_01686
OG0001050	Pral.g_00149	Prak.g_01687
OG0001051	Pral.g_00150	Prak.g_01688
OG0001052	Pral.g_00151	Prak.g_01689
OG0001053	Pral.g_00154	Prak.g_01691
OG0001054	Pral.g_00156	Prak.g_01693
OG0001055	Pral.g_00157	Prak.g_01694
OG0001056	Pral.g_00158	Prak.g_01695
OG0001057	Pral.g_00159	Prak.g_01696
OG0001058	Pral.g_00160	Prak.g_01697
OG0001059	Pral.g_00161	Prak.g_01698
OG0001060	Pral.g_00162	Prak.g_01699
OG0001061	Pral.g_00163	Prak.g_01700
OG0001062	Pral.g_00164	Prak.g_01701
OG0001063	Pral.g_00165	Prak.g_01702
OG0001064	Pral.g_00167	Prak.g_01704
OG0001065	Pral.g_00170	Prak.g_01708
OG0001066	Pral.g_00172	Prak.g_01710
OG0001067	Pral.g_00173	Prak.g_01711
OG0001068	Pral.g_00176	Prak.g_01714
OG0001069	Pral.g_00177	Prak.g_01715
OG0001070	Pral.g_00178	Prak.g_01716
OG0001071	Pral.g_00179	Prak.g_01717
OG0001072	Pral.g_00180	Prak.g_01718
OG0001073	Pral.g_00181	Prak.g_01719
OG0001074	Pral.g_00182	Prak.g_01720
OG0001075	Pral.g_00183	Prak.g_01721
OG0001076	Pral.g_00184	Prak.g_01722
OG0001077	Pral.g_00185	Prak.g_01723
OG0001078	Pral.g_00187	Prak.g_01724
OG0001079	Pral.g_00188	Prak.g_01725
OG0001080	Pral.g_00189	Prak.g_01726
OG0001081	Pral.g_00193	Prak.g_01730
OG0001082	Pral.g_00194	Prak.g_01731
OG0001083	Pral.g_00198	Prak.g_01734
OG0001084	Pral.g_00196	Prak.g_01733
OG0001085	Pral.g_00195	Prak.g_01732
OG0001086	Pral.g_00192	Prak.g_01729
OG0001087	Pral.g_00191	Prak.g_01728
OG0001088	Pral.g_00190	Prak.g_01727
OG0001089	Pral.g_00200	Prak.g_01737
OG0001090	Pral.g_00202	Prak.g_01739
OG0001091	Pral.g_00203	Prak.g_01740
OG0001092	Pral.g_00204	Prak.g_01741
OG0001093	Pral.g_00205	Prak.g_01742
OG0001094	Pral.g_00206	Prak.g_01743
OG0001095	Pral.g_00207	Prak.g_01744
OG0001096	Pral.g_00208	Prak.g_01745
OG0001097	Pral.g_00209	Prak.g_01746
OG0001098	Pral.g_00210	Prak.g_01747
OG0001099	Pral.g_00211	Prak.g_01748
OG0001100	Pral.g_00212	Prak.g_01749
OG0001101	Pral.g_00213	Prak.g_01750
OG0001102	Pral.g_00214	Prak.g_01751
OG0001103	Pral.g_00215	Prak.g_01752
OG0001104	Pral.g_00216	Prak.g_01753
OG0001105	Pral.g_00217	Prak.g_01754
OG0001106	Pral.g_00218	Prak.g_01755
OG0001107	Pral.g_00219	Prak.g_01756
OG0001108	Pral.g_00220	Prak.g_01757
OG0001109	Pral.g_00221	Prak.g_01758
OG0001110	Pral.g_00222	Prak.g_01759
OG0001111	Pral.g_00223	Prak.g_01760
OG0001112	Pral.g_00224	Prak.g_01761
OG0001113	Pral.g_00225	Prak.g_01762
OG0001114	Pral.g_00226	Prak.g_01763
OG0001115	Pral.g_00227	Prak.g_01764
OG0001116	Pral.g_00228	Prak.g_01765
OG0001117	Pral.g_00229	Prak.g_01766
OG0001118	Pral.g_00230	Prak.g_01767
OG0001119	Pral.g_00232	Prak.g_01768
OG0001120	Pral.g_01190	Prak.g_01769
OG0001121	Pral.g_00234	Prak.g_01771
OG0001122	Pral.g_00235	Prak.g_01772
OG0001123	Pral.g_00236	Prak.g_01773
OG0001124	Pral.g_00238	Prak.g_01775
OG0001125	Pral.g_00240	Prak.g_01777
OG0001126	Pral.g_00241	Prak.g_01778
OG0001127	Pral.g_00244	Prak.g_01781
OG0001128	Pral.g_00245	Prak.g_01782
OG0001129	Pral.g_00246	Prak.g_01783
OG0001130	Pral.g_00249	Prak.g_01786
OG0001131	Pral.g_00250	Prak.g_01787
OG0001132	Pral.g_00251	Prak.g_01788
OG0001133	Pral.g_00252	Prak.g_01789
OG0001134	Pral.g_00253	Prak.g_01790
OG0001135	Pral.g_00254	Prak.g_01791
OG0001136	Pral.g_00255	Prak.g_01792
OG0001137	Pral.g_00256	Prak.g_01793
OG0001138	Pral.g_00257	Prak.g_01794
OG0001139	Pral.g_00259	Prak.g_01796
OG0001140	Pral.g_00260	Prak.g_01797
OG0001141	Pral.g_00261	Prak.g_01798
OG0001142	Pral.g_00266	Prak.g_01802
OG0001143	Pral.g_00267	Prak.g_01803
OG0001144	Pral.g_00268	Prak.g_01804
OG0001145	Pral.g_00269	Prak.g_01805
OG0001146	Pral.g_00270	Prak.g_01806
OG0001147	Pral.g_00271	Prak.g_01807
OG0001148	Pral.g_00272	Prak.g_01808
OG0001149	Pral.g_00274	Prak.g_01810
OG0001150	Pral.g_00275	Prak.g_01811
OG0001151	Pral.g_00278	Prak.g_01815
OG0001152	Pral.g_00279	Prak.g_01816
OG0001153	Pral.g_00280	Prak.g_01817
OG0001154	Pral.g_00282	Prak.g_01819
OG0001155	Pral.g_00284	Prak.g_01821
OG0001156	Pral.g_00286	Prak.g_01823
OG0001157	Pral.g_00288	Prak.g_01825
OG0001158	Pral.g_00290	Prak.g_01827
OG0001159	Pral.g_00291	Prak.g_01828
OG0001160	Pral.g_00292	Prak.g_01829
OG0001161	Pral.g_00293	Prak.g_01830
