Orthogroup	Prbn	Praa
OG0000556	Prbn.g_00572	Praa.g_00545
OG0000557	Prbn.g_00571	Praa.g_00546
OG0000558	Prbn.g_00569	Praa.g_00548
OG0000559	Prbn.g_00565	Praa.g_00552
OG0000560	Prbn.g_00562	Praa.g_00555
OG0000561	Prbn.g_00561	Praa.g_00556
OG0000562	Prbn.g_00560	Praa.g_00557
OG0000563	Prbn.g_00559	Praa.g_00558
OG0000564	Prbn.g_00558	Praa.g_00559
OG0000565	Prbn.g_00556	Praa.g_00562
OG0000566	Prbn.g_00552	Praa.g_00564
OG0000567	Prbn.g_00548	Praa.g_00568
OG0000568	Prbn.g_00547	Praa.g_00569
OG0000569	Prbn.g_00546	Praa.g_00570
OG0000570	Prbn.g_00545	Praa.g_00571
OG0000571	Prbn.g_00543	Praa.g_00573
OG0000572	Prbn.g_00529	Praa.g_00586
OG0000573	Prbn.g_00523	Praa.g_00592
OG0000574	Prbn.g_00522	Praa.g_00593
OG0000575	Prbn.g_00518	Praa.g_00597
OG0000576	Prbn.g_00516	Praa.g_00599
OG0000577	Prbn.g_00515	Praa.g_00600
OG0000578	Prbn.g_00514	Praa.g_00601
OG0000579	Prbn.g_00513	Praa.g_00602
OG0000580	Prbn.g_00512	Praa.g_00603
OG0000581	Prbn.g_00509	Praa.g_00605
OG0000582	Prbn.g_00506	Praa.g_00608
OG0000583	Prbn.g_00505	Praa.g_00609
OG0000584	Prbn.g_00504	Praa.g_00610
OG0000585	Prbn.g_00502	Praa.g_00612
OG0000586	Prbn.g_00501	Praa.g_00613
OG0000587	Prbn.g_00500	Praa.g_00614
OG0000588	Prbn.g_00496	Praa.g_00618
OG0000589	Prbn.g_00494	Praa.g_00621
OG0000590	Prbn.g_00493	Praa.g_00622
OG0000591	Prbn.g_00489	Praa.g_00625
OG0000592	Prbn.g_00488	Praa.g_00626
OG0000593	Prbn.g_00423	Praa.g_00632
OG0000594	Prbn.g_00424	Praa.g_00633
OG0000595	Prbn.g_00425	Praa.g_00634
OG0000596	Prbn.g_00429	Praa.g_00638
OG0000597	Prbn.g_00432	Praa.g_00640
OG0000598	Prbn.g_00433	Praa.g_00641
OG0000599	Prbn.g_00436	Praa.g_00644
OG0000600	Prbn.g_00437	Praa.g_00645
OG0000601	Prbn.g_00438	Praa.g_00646
OG0000602	Prbn.g_00440	Praa.g_00648
OG0000603	Prbn.g_00441	Praa.g_00649
OG0000604	Prbn.g_00442	Praa.g_00650
OG0000605	Prbn.g_00443	Praa.g_00651
OG0000606	Prbn.g_00446	Praa.g_00654
OG0000607	Prbn.g_00449	Praa.g_00657
OG0000608	Prbn.g_00450	Praa.g_00658
OG0000609	Prbn.g_00834	Praa.g_00659
OG0000610	Prbn.g_00840	Praa.g_00664
OG0000611	Prbn.g_00843	Praa.g_00667
OG0000612	Prbn.g_00844	Praa.g_00668
OG0000613	Prbn.g_01591	Praa.g_00673
OG0000614	Prbn.g_01570	Praa.g_00692
OG0000615	Prbn.g_01559	Praa.g_00700
OG0000616	Prbn.g_00905	Praa.g_00704
OG0000617	Prbn.g_00860	Praa.g_00717
OG0000618	Prbn.g_00861	Praa.g_00718
OG0000619	Prbn.g_00862	Praa.g_00719
OG0000620	Prbn.g_01947	Praa.g_00722
OG0000621	Prbn.g_01948	Praa.g_00723
OG0000622	Prbn.g_01949	Praa.g_00724
OG0000623	Prbn.g_01950	Praa.g_00725
OG0000624	Prbn.g_01952	Praa.g_00726
OG0000625	Prbn.g_01345	Praa.g_00727
OG0000626	Prbn.g_01346	Praa.g_00728
OG0000627	Prbn.g_01347	Praa.g_00729
OG0000628	Prbn.g_01348	Praa.g_00730
OG0000629	Prbn.g_01349	Praa.g_00731
OG0000630	Prbn.g_01352	Praa.g_00734
OG0000631	Prbn.g_01445	Praa.g_00794
OG0000632	Prbn.g_01444	Praa.g_00795
OG0000633	Prbn.g_01443	Praa.g_00796
OG0000634	Prbn.g_01550	Praa.g_00799
OG0000635	Prbn.g_01549	Praa.g_00800
OG0000636	Prbn.g_01547	Praa.g_00802
OG0000637	Prbn.g_01545	Praa.g_00804
OG0000638	Prbn.g_01544	Praa.g_00805
OG0000639	Prbn.g_01543	Praa.g_00806
OG0000640	Prbn.g_01542	Praa.g_00807
OG0000641	Prbn.g_01538	Praa.g_00812
OG0000642	Prbn.g_01537	Praa.g_00813
OG0000643	Prbn.g_01536	Praa.g_00814
OG0000644	Prbn.g_01535	Praa.g_00815
OG0000645	Prbn.g_01534	Praa.g_00816
OG0000646	Prbn.g_01532	Praa.g_00818
OG0000647	Prbn.g_01530	Praa.g_00819
OG0000648	Prbn.g_01528	Praa.g_00821
OG0000649	Prbn.g_01527	Praa.g_00822
OG0000650	Prbn.g_01526	Praa.g_00823
OG0000651	Prbn.g_01525	Praa.g_00824
OG0000652	Prbn.g_01524	Praa.g_00825
OG0000653	Prbn.g_01522	Praa.g_00827
OG0000654	Prbn.g_01521	Praa.g_00828
OG0000655	Prbn.g_01520	Praa.g_00829
OG0000656	Prbn.g_01517	Praa.g_00832
OG0000657	Prbn.g_01509	Praa.g_00840
OG0000658	Prbn.g_01507	Praa.g_00841
OG0000659	Prbn.g_01506	Praa.g_00842
OG0000660	Prbn.g_01502	Praa.g_00846
OG0000661	Prbn.g_01500	Praa.g_00848
OG0000662	Prbn.g_01498	Praa.g_00850
OG0000663	Prbn.g_01496	Praa.g_00852
OG0000664	Prbn.g_01495	Praa.g_00853
OG0000665	Prbn.g_01489	Praa.g_00857
OG0000666	Prbn.g_01488	Praa.g_00858
OG0000667	Prbn.g_01484	Praa.g_00862
OG0000668	Prbn.g_01930	Praa.g_00892
OG0000669	Prbn.g_01632	Praa.g_00899
OG0000670	Prbn.g_01629	Praa.g_00901
OG0000671	Prbn.g_01626	Praa.g_00903
OG0000672	Prbn.g_01623	Praa.g_00905
OG0000673	Prbn.g_01620	Praa.g_00908
OG0000674	Prbn.g_01618	Praa.g_00910
OG0000675	Prbn.g_01617	Praa.g_00911
OG0000676	Prbn.g_01615	Praa.g_00913
OG0000677	Prbn.g_01614	Praa.g_00914
OG0000678	Prbn.g_01612	Praa.g_00916
OG0000679	Prbn.g_01608	Praa.g_00920
OG0000680	Prbn.g_01607	Praa.g_00921
OG0000681	Prbn.g_01604	Praa.g_00923
OG0000682	Prbn.g_01603	Praa.g_00924
OG0000683	Prbn.g_01602	Praa.g_00925
OG0000684	Prbn.g_01600	Praa.g_00926
OG0000685	Prbn.g_01598	Praa.g_00928
OG0000686	Prbn.g_01597	Praa.g_00929
OG0000687	Prbn.g_01596	Praa.g_00930
OG0000688	Prbn.g_00848	Praa.g_00933
OG0000689	Prbn.g_00849	Praa.g_00934
OG0000690	Prbn.g_00850	Praa.g_00935
OG0000691	Prbn.g_00851	Praa.g_00936
OG0000692	Prbn.g_00853	Praa.g_00938
OG0000693	Prbn.g_00854	Praa.g_00939
OG0000694	Prbn.g_00855	Praa.g_00940
OG0000695	Prbn.g_01441	Praa.g_00942
OG0000696	Prbn.g_01440	Praa.g_00943
OG0000697	Prbn.g_01439	Praa.g_00944
OG0000698	Prbn.g_01436	Praa.g_00947
OG0000699	Prbn.g_01435	Praa.g_00948
OG0000700	Prbn.g_01434	Praa.g_00949
OG0000701	Prbn.g_01433	Praa.g_00950
OG0000702	Prbn.g_01431	Praa.g_00952
OG0000703	Prbn.g_01430	Praa.g_00953
OG0000704	Prbn.g_01428	Praa.g_00954
OG0000705	Prbn.g_01425	Praa.g_00958
OG0000706	Prbn.g_01424	Praa.g_00959
OG0000707	Prbn.g_01423	Praa.g_00960
OG0000708	Prbn.g_01421	Praa.g_00961
OG0000709	Prbn.g_01417	Praa.g_00965
OG0000710	Prbn.g_01414	Praa.g_00968
OG0000711	Prbn.g_01396	Praa.g_00985
OG0000712	Prbn.g_01395	Praa.g_00987
OG0000713	Prbn.g_01394	Praa.g_00988
OG0000714	Prbn.g_01393	Praa.g_00989
OG0000715	Prbn.g_01391	Praa.g_00991
OG0000716	Prbn.g_01389	Praa.g_00993
OG0000717	Prbn.g_01388	Praa.g_00994
OG0000718	Prbn.g_01384	Praa.g_01008
OG0000719	Prbn.g_01382	Praa.g_01010
OG0000720	Prbn.g_01370	Praa.g_01019
OG0000721	Prbn.g_01366	Praa.g_01021
OG0000722	Prbn.g_01365	Praa.g_01022
OG0000723	Prbn.g_01361	Praa.g_01025
OG0000724	Prbn.g_01466	Praa.g_01034
OG0000725	Prbn.g_01472	Praa.g_01040
OG0000726	Prbn.g_01473	Praa.g_01041
OG0000727	Prbn.g_01474	Praa.g_01042
OG0000728	Prbn.g_01476	Praa.g_01044
OG0000729	Prbn.g_01106	Praa.g_01091
OG0000730	Prbn.g_01147	Praa.g_01095
OG0000731	Prbn.g_00111	Praa.g_01099
OG0000732	Prbn.g_00954	Praa.g_01109
OG0000733	Prbn.g_01651	Praa.g_01128
OG0000734	Prbn.g_01173	Praa.g_01145
OG0000735	Prbn.g_01175	Praa.g_01147
OG0000736	Prbn.g_01176	Praa.g_01148
OG0000737	Prbn.g_01177	Praa.g_01149
OG0000738	Prbn.g_01181	Praa.g_01153
OG0000739	Prbn.g_01182	Praa.g_01154
OG0000740	Prbn.g_01183	Praa.g_01155
OG0000741	Prbn.g_01185	Praa.g_01156
OG0000742	Prbn.g_01188	Praa.g_01158
OG0000743	Prbn.g_01190	Praa.g_01160
OG0000744	Prbn.g_01191	Praa.g_01161
OG0000745	Prbn.g_01192	Praa.g_01162
OG0000746	Prbn.g_01194	Praa.g_01164
OG0000747	Prbn.g_01195	Praa.g_01165
OG0000748	Prbn.g_01199	Praa.g_01168
OG0000749	Prbn.g_01200	Praa.g_01169
OG0000750	Prbn.g_01201	Praa.g_01170
OG0000751	Prbn.g_01204	Praa.g_01172
OG0000752	Prbn.g_01206	Praa.g_01174
OG0000753	Prbn.g_01208	Praa.g_01177
OG0000754	Prbn.g_01211	Praa.g_01180
OG0000755	Prbn.g_00390	Praa.g_01183
OG0000756	Prbn.g_00391	Praa.g_01184
OG0000757	Prbn.g_00398	Praa.g_01190
OG0000758	Prbn.g_00399	Praa.g_01191
OG0000759	Prbn.g_00400	Praa.g_01192
OG0000760	Prbn.g_00401	Praa.g_01193
OG0000761	Prbn.g_00402	Praa.g_01194
OG0000762	Prbn.g_00403	Praa.g_01195
OG0000763	Prbn.g_00405	Praa.g_01197
OG0000764	Prbn.g_00406	Praa.g_01198
OG0000765	Prbn.g_00414	Praa.g_01207
OG0000766	Prbn.g_00415	Praa.g_01208
OG0000767	Prbn.g_00417	Praa.g_01210
OG0000768	Prbn.g_00418	Praa.g_01211
OG0000769	Prbn.g_00420	Praa.g_01213
OG0000770	Prbn.g_00483	Praa.g_01215
OG0000771	Prbn.g_00886	Praa.g_01224
OG0000772	Prbn.g_01671	Praa.g_01290
OG0000773	Prbn.g_01093	Praa.g_01309
OG0000774	Prbn.g_01091	Praa.g_01311
OG0000775	Prbn.g_01089	Praa.g_01313
OG0000776	Prbn.g_01088	Praa.g_01314
OG0000777	Prbn.g_01087	Praa.g_01315
OG0000778	Prbn.g_01086	Praa.g_01316
OG0000779	Prbn.g_01082	Praa.g_01320
OG0000780	Prbn.g_01081	Praa.g_01321
OG0000781	Prbn.g_01077	Praa.g_01324
OG0000782	Prbn.g_01076	Praa.g_01325
OG0000783	Prbn.g_01075	Praa.g_01326
OG0000784	Prbn.g_01074	Praa.g_01327
OG0000785	Prbn.g_01072	Praa.g_01329
OG0000786	Prbn.g_01069	Praa.g_01331
OG0000787	Prbn.g_01068	Praa.g_01332
OG0000788	Prbn.g_00615	Praa.g_01353
OG0000789	Prbn.g_00883	Praa.g_01356
OG0000790	Prbn.g_00155	Praa.g_01371
OG0000791	Prbn.g_00157	Praa.g_01373
OG0000792	Prbn.g_00158	Praa.g_01374
OG0000793	Prbn.g_00161	Praa.g_01377
OG0000794	Prbn.g_00162	Praa.g_01378
OG0000795	Prbn.g_00163	Praa.g_01379
OG0000796	Prbn.g_00167	Praa.g_01383
OG0000797	Prbn.g_00168	Praa.g_01384
OG0000798	Prbn.g_01055	Praa.g_01412
OG0000799	Prbn.g_00195	Praa.g_01458
OG0000800	Prbn.g_00196	Praa.g_01459
OG0000801	Prbn.g_00197	Praa.g_01460
OG0000802	Prbn.g_00199	Praa.g_01462
OG0000803	Prbn.g_00201	Praa.g_01464
OG0000804	Prbn.g_00202	Praa.g_01465
OG0000805	Prbn.g_00204	Praa.g_01467
OG0000806	Prbn.g_00206	Praa.g_01469
OG0000807	Prbn.g_00207	Praa.g_01470
OG0000808	Prbn.g_00208	Praa.g_01471
OG0000809	Prbn.g_00210	Praa.g_01474
OG0000810	Prbn.g_00211	Praa.g_01475
OG0000811	Prbn.g_00215	Praa.g_01479
OG0000812	Prbn.g_00217	Praa.g_01481
OG0000813	Prbn.g_00218	Praa.g_01482
OG0000814	Prbn.g_00220	Praa.g_01484
OG0000815	Prbn.g_00221	Praa.g_01485
OG0000816	Prbn.g_00223	Praa.g_01487
OG0000817	Prbn.g_00224	Praa.g_01488
OG0000818	Prbn.g_00229	Praa.g_01493
OG0000819	Prbn.g_00230	Praa.g_01494
OG0000820	Prbn.g_00231	Praa.g_01495
OG0000821	Prbn.g_00235	Praa.g_01499
OG0000822	Prbn.g_00236	Praa.g_01500
OG0000823	Prbn.g_00237	Praa.g_01501
OG0000824	Prbn.g_00240	Praa.g_01504
OG0000825	Prbn.g_00241	Praa.g_01505
OG0000826	Prbn.g_00242	Praa.g_01506
OG0000827	Prbn.g_00243	Praa.g_01507
OG0000828	Prbn.g_00246	Praa.g_01510
OG0000829	Prbn.g_00247	Praa.g_01511
OG0000830	Prbn.g_00248	Praa.g_01512
OG0000831	Prbn.g_00250	Praa.g_01514
OG0000832	Prbn.g_00260	Praa.g_01520
OG0000833	Prbn.g_00269	Praa.g_01528
OG0000834	Prbn.g_00270	Praa.g_01529
OG0000835	Prbn.g_00271	Praa.g_01530
OG0000836	Prbn.g_00272	Praa.g_01531
OG0000837	Prbn.g_00273	Praa.g_01532
OG0000838	Prbn.g_00275	Praa.g_01534
OG0000839	Prbn.g_00276	Praa.g_01535
OG0000840	Prbn.g_00277	Praa.g_01536
OG0000841	Prbn.g_00278	Praa.g_01537
OG0000842	Prbn.g_00279	Praa.g_01538
OG0000843	Prbn.g_00280	Praa.g_01539
OG0000844	Prbn.g_00281	Praa.g_01541
OG0000845	Prbn.g_00282	Praa.g_01542
OG0000846	Prbn.g_00283	Praa.g_01543
OG0000847	Prbn.g_00284	Praa.g_01544
OG0000848	Prbn.g_00285	Praa.g_01545
OG0000849	Prbn.g_00286	Praa.g_01546
OG0000850	Prbn.g_00288	Praa.g_01548
OG0000851	Prbn.g_00289	Praa.g_01549
OG0000852	Prbn.g_00904	Praa.g_01550
OG0000853	Prbn.g_00898	Praa.g_01554
OG0000854	Prbn.g_00896	Praa.g_01556
OG0000855	Prbn.g_00895	Praa.g_01557
OG0000856	Prbn.g_00486	Praa.g_01572
OG0000857	Prbn.g_01531	Praa.g_01600
OG0000858	Prbn.g_01738	Praa.g_01629
OG0000859	Prbn.g_01739	Praa.g_01630
OG0000860	Prbn.g_01747	Praa.g_01637
OG0000861	Prbn.g_01748	Praa.g_01638
OG0000862	Prbn.g_01749	Praa.g_01639
OG0000863	Prbn.g_01751	Praa.g_01641
OG0000864	Prbn.g_01752	Praa.g_01642
OG0000865	Prbn.g_01753	Praa.g_01643
OG0000866	Prbn.g_01754	Praa.g_01644
OG0000867	Prbn.g_01755	Praa.g_01645
OG0000868	Prbn.g_01757	Praa.g_01646
OG0000869	Prbn.g_01760	Praa.g_01650
OG0000870	Prbn.g_01765	Praa.g_01655
OG0000871	Prbn.g_01766	Praa.g_01656
OG0000872	Prbn.g_01767	Praa.g_01657
OG0000873	Prbn.g_01771	Praa.g_01660
OG0000874	Prbn.g_01774	Praa.g_01663
OG0000875	Prbn.g_01775	Praa.g_01665
OG0000876	Prbn.g_01776	Praa.g_01666
OG0000877	Prbn.g_01778	Praa.g_01668
OG0000878	Prbn.g_01779	Praa.g_01669
OG0000879	Prbn.g_01780	Praa.g_01670
OG0000880	Prbn.g_01781	Praa.g_01671
OG0000881	Prbn.g_01785	Praa.g_01675
OG0000882	Prbn.g_01790	Praa.g_01680
OG0000883	Prbn.g_01792	Praa.g_01682
OG0000884	Prbn.g_01794	Praa.g_01684
OG0000885	Prbn.g_01795	Praa.g_01685
OG0000886	Prbn.g_01796	Praa.g_01686
OG0000887	Prbn.g_01797	Praa.g_01687
OG0000888	Prbn.g_01799	Praa.g_01689
OG0000889	Prbn.g_01801	Praa.g_01691
OG0000890	Prbn.g_01802	Praa.g_01692
OG0000891	Prbn.g_01803	Praa.g_01693
OG0000892	Prbn.g_01805	Praa.g_01695
OG0000893	Prbn.g_01809	Praa.g_01699
OG0000894	Prbn.g_01812	Praa.g_01701
OG0000895	Prbn.g_01816	Praa.g_01704
OG0000896	Prbn.g_01817	Praa.g_01705
OG0000897	Prbn.g_01819	Praa.g_01707
OG0000898	Prbn.g_01820	Praa.g_01708
OG0000899	Prbn.g_01821	Praa.g_01709
OG0000900	Prbn.g_01822	Praa.g_01710
OG0000901	Prbn.g_01825	Praa.g_01713
OG0000902	Prbn.g_01827	Praa.g_01715
OG0000903	Prbn.g_01831	Praa.g_01718
OG0000904	Prbn.g_01835	Praa.g_01720
OG0000905	Prbn.g_01829	Praa.g_01725
OG0000906	Prbn.g_01828	Praa.g_01726
OG0000907	Prbn.g_01838	Praa.g_01733
OG0000908	Prbn.g_01841	Praa.g_01736
OG0000909	Prbn.g_01842	Praa.g_01737
OG0000910	Prbn.g_01843	Praa.g_01738
OG0000911	Prbn.g_01845	Praa.g_01740
OG0000912	Prbn.g_01846	Praa.g_01741
OG0000913	Prbn.g_01847	Praa.g_01742
OG0000914	Prbn.g_01848	Praa.g_01743
OG0000915	Prbn.g_01849	Praa.g_01744
OG0000916	Prbn.g_01850	Praa.g_01745
OG0000917	Prbn.g_01851	Praa.g_01746
OG0000918	Prbn.g_01852	Praa.g_01747
OG0000919	Prbn.g_01853	Praa.g_01748
OG0000920	Prbn.g_01854	Praa.g_01749
OG0000921	Prbn.g_01855	Praa.g_01750
OG0000922	Prbn.g_01856	Praa.g_01751
OG0000923	Prbn.g_01860	Praa.g_01755
OG0000924	Prbn.g_01861	Praa.g_01756
OG0000925	Prbn.g_01862	Praa.g_01757
OG0000926	Prbn.g_01863	Praa.g_01758
OG0000927	Prbn.g_01865	Praa.g_01760
OG0000928	Prbn.g_01866	Praa.g_01761
OG0000929	Prbn.g_01867	Praa.g_01762
OG0000930	Prbn.g_01868	Praa.g_01763
OG0000931	Prbn.g_01869	Praa.g_01764
OG0000932	Prbn.g_01870	Praa.g_01765
OG0000933	Prbn.g_01874	Praa.g_01769
OG0000934	Prbn.g_01876	Praa.g_01771
OG0000935	Prbn.g_01877	Praa.g_01772
OG0000936	Prbn.g_01878	Praa.g_01773
OG0000937	Prbn.g_01879	Praa.g_01774
OG0000938	Prbn.g_01882	Praa.g_01776
OG0000939	Prbn.g_01883	Praa.g_01777
OG0000940	Prbn.g_01890	Praa.g_01784
OG0000941	Prbn.g_01892	Praa.g_01786
OG0000942	Prbn.g_01894	Praa.g_01788
OG0000943	Prbn.g_01895	Praa.g_01789
OG0000944	Prbn.g_01897	Praa.g_01790
OG0000945	Prbn.g_01898	Praa.g_01791
OG0000946	Prbn.g_01903	Praa.g_01796
OG0000947	Prbn.g_01905	Praa.g_01798
OG0000948	Prbn.g_01906	Praa.g_01799
OG0000949	Prbn.g_01909	Praa.g_01802
OG0000950	Prbn.g_01916	Praa.g_01807
OG0000951	Prbn.g_01920	Praa.g_01811
OG0000952	Prbn.g_01015	Praa.g_01815
OG0000953	Prbn.g_01011	Praa.g_01818
OG0000954	Prbn.g_01007	Praa.g_01822
OG0000955	Prbn.g_01006	Praa.g_01823
OG0000956	Prbn.g_01004	Praa.g_01825
OG0000957	Prbn.g_00998	Praa.g_01830
OG0000958	Prbn.g_00997	Praa.g_01831
OG0000959	Prbn.g_00993	Praa.g_01835
OG0000960	Prbn.g_00992	Praa.g_01836
OG0000961	Prbn.g_00989	Praa.g_01838
OG0000962	Prbn.g_00987	Praa.g_01840
OG0000963	Prbn.g_00983	Praa.g_01844
OG0000964	Prbn.g_00982	Praa.g_01845
OG0000965	Prbn.g_00981	Praa.g_01846
OG0000966	Prbn.g_00975	Praa.g_01853
OG0000967	Prbn.g_00971	Praa.g_01858
OG0000968	Prbn.g_00969	Praa.g_01860
OG0000969	Prbn.g_00968	Praa.g_01861
OG0000970	Prbn.g_00967	Praa.g_01862
OG0000971	Prbn.g_00966	Praa.g_01863
OG0000972	Prbn.g_00965	Praa.g_01864
OG0000973	Prbn.g_00964	Praa.g_01865
OG0000974	Prbn.g_00963	Praa.g_01866
OG0000975	Prbn.g_00962	Praa.g_01867
OG0000976	Prbn.g_00961	Praa.g_01868
OG0000977	Prbn.g_00960	Praa.g_01869
OG0000978	Prbn.g_00959	Praa.g_01870
OG0000979	Prbn.g_00957	Praa.g_01873
OG0000980	Prbn.g_00955	Praa.g_01875
OG0000981	Prbn.g_00952	Praa.g_01877
OG0000982	Prbn.g_00950	Praa.g_01879
OG0000983	Prbn.g_00949	Praa.g_01880
OG0000984	Prbn.g_00948	Praa.g_01881
OG0000985	Prbn.g_00945	Praa.g_01884
OG0000986	Prbn.g_00943	Praa.g_01886
OG0000987	Prbn.g_00942	Praa.g_01887
OG0000988	Prbn.g_00939	Praa.g_01890
OG0000989	Prbn.g_00935	Praa.g_01893
OG0000990	Prbn.g_00931	Praa.g_01896
OG0000991	Prbn.g_00930	Praa.g_01897
OG0000992	Prbn.g_00927	Praa.g_01899
OG0000993	Prbn.g_00926	Praa.g_01900
OG0000994	Prbn.g_00925	Praa.g_01901
OG0000995	Prbn.g_00921	Praa.g_01905
OG0000996	Prbn.g_00920	Praa.g_01906
OG0000997	Prbn.g_00917	Praa.g_01907
OG0000998	Prbn.g_00915	Praa.g_01909
OG0000999	Prbn.g_00914	Praa.g_01910
OG0001000	Prbn.g_00911	Praa.g_01913
OG0001001	Prbn.g_00908	Praa.g_01915
OG0001002	Prbn.g_00291	Praa.g_01919
OG0001003	Prbn.g_00292	Praa.g_01920
OG0001004	Prbn.g_00293	Praa.g_01921
OG0001005	Prbn.g_00294	Praa.g_01922
OG0001006	Prbn.g_00298	Praa.g_01926
OG0001007	Prbn.g_00300	Praa.g_01928
OG0001009	Prbn.g_00755	Praa.g_00027
OG0001010	Prbn.g_00754	Praa.g_00028
OG0001011	Prbn.g_00752	Praa.g_00029
OG0001012	Prbn.g_00738	Praa.g_00043
OG0001013	Prbn.g_00731	Praa.g_00048
OG0001014	Prbn.g_00728	Praa.g_00051
OG0001015	Prbn.g_00726	Praa.g_00052
OG0001016	Prbn.g_00704	Praa.g_00073
OG0001017	Prbn.g_01343	Praa.g_00077
OG0001018	Prbn.g_01341	Praa.g_00080
OG0001019	Prbn.g_01332	Praa.g_00089
OG0001020	Prbn.g_01331	Praa.g_00090
OG0001021	Prbn.g_01330	Praa.g_00091
OG0001022	Prbn.g_01327	Praa.g_00094
OG0001023	Prbn.g_01326	Praa.g_00095
OG0001024	Prbn.g_01322	Praa.g_00098
OG0001025	Prbn.g_01315	Praa.g_00104
OG0001026	Prbn.g_01306	Praa.g_00111
OG0001027	Prbn.g_01305	Praa.g_00112
OG0001028	Prbn.g_01303	Praa.g_00114
OG0001029	Prbn.g_01302	Praa.g_00115
OG0001030	Prbn.g_01286	Praa.g_00130
OG0001031	Prbn.g_00367	Praa.g_00186
OG0001032	Prbn.g_00366	Praa.g_00187
OG0001033	Prbn.g_00345	Praa.g_00208
OG0001034	Prbn.g_00314	Praa.g_00236
OG0001035	Prbn.g_00021	Praa.g_00254
OG0001036	Prbn.g_00025	Praa.g_00259
OG0001037	Prbn.g_00026	Praa.g_00260
OG0001038	Prbn.g_00045	Praa.g_00278
OG0001039	Prbn.g_00048	Praa.g_00281
OG0001040	Prbn.g_00050	Praa.g_00283
OG0001041	Prbn.g_00055	Praa.g_00287
OG0001042	Prbn.g_00072	Praa.g_00304
OG0001043	Prbn.g_00073	Praa.g_00305
OG0001044	Prbn.g_00104	Praa.g_00333
OG0001045	Prbn.g_00113	Praa.g_00341
OG0001046	Prbn.g_01697	Praa.g_00378
OG0001047	Prbn.g_00674	Praa.g_00438
OG0001048	Prbn.g_00673	Praa.g_00439
OG0001049	Prbn.g_00671	Praa.g_00441
OG0001050	Prbn.g_00670	Praa.g_00442
OG0001051	Prbn.g_00669	Praa.g_00443
OG0001052	Prbn.g_00643	Praa.g_00471
OG0001053	Prbn.g_00631	Praa.g_00483
OG0001054	Prbn.g_00616	Praa.g_00498
OG0001055	Prbn.g_00597	Praa.g_00517
OG0001056	Prbn.g_00580	Praa.g_00536
OG0001057	Prbn.g_00575	Praa.g_00541
OG0001058	Prbn.g_00567	Praa.g_00550
OG0001059	Prbn.g_00563	Praa.g_00554
OG0001060	Prbn.g_00557	Praa.g_00561
OG0001061	Prbn.g_00542	Praa.g_00574
OG0001062	Prbn.g_00540	Praa.g_00576
OG0001063	Prbn.g_00538	Praa.g_00578
OG0001064	Prbn.g_00537	Praa.g_00579
OG0001065	Prbn.g_00536	Praa.g_00580
OG0001066	Prbn.g_00535	Praa.g_00581
OG0001067	Prbn.g_00534	Praa.g_00582
OG0001068	Prbn.g_00533	Praa.g_00583
OG0001069	Prbn.g_00532	Praa.g_00584
OG0001070	Prbn.g_00528	Praa.g_00587
OG0001071	Prbn.g_00527	Praa.g_00588
OG0001072	Prbn.g_00525	Praa.g_00590
OG0001073	Prbn.g_00511	Praa.g_00604
OG0001074	Prbn.g_00499	Praa.g_00615
OG0001075	Prbn.g_00498	Praa.g_00616
OG0001076	Prbn.g_00491	Praa.g_00624
OG0001077	Prbn.g_00485	Praa.g_00628
OG0001078	Prbn.g_00427	Praa.g_00636
OG0001079	Prbn.g_00439	Praa.g_00647
OG0001080	Prbn.g_00445	Praa.g_00653
OG0001081	Prbn.g_00447	Praa.g_00655
OG0001082	Prbn.g_00448	Praa.g_00656
OG0001083	Prbn.g_00836	Praa.g_00661
OG0001084	Prbn.g_00837	Praa.g_00662
OG0001085	Prbn.g_01594	Praa.g_00670
OG0001086	Prbn.g_01593	Praa.g_00671
OG0001087	Prbn.g_01575	Praa.g_00688
OG0001088	Prbn.g_01574	Praa.g_00689
OG0001089	Prbn.g_01563	Praa.g_00697
OG0001090	Prbn.g_01553	Praa.g_00712
OG0001091	Prbn.g_00857	Praa.g_00714
OG0001092	Prbn.g_00858	Praa.g_00715
OG0001093	Prbn.g_00863	Praa.g_00720
OG0001094	Prbn.g_00856	Praa.g_00797
OG0001095	Prbn.g_01533	Praa.g_00817
OG0001096	Prbn.g_01519	Praa.g_00830
OG0001097	Prbn.g_01499	Praa.g_00849
OG0001098	Prbn.g_01480	Praa.g_00864
OG0001099	Prbn.g_01925	Praa.g_00896
OG0001100	Prbn.g_01630	Praa.g_00900
OG0001101	Prbn.g_01627	Praa.g_00902
OG0001102	Prbn.g_01624	Praa.g_00904
OG0001103	Prbn.g_01622	Praa.g_00906
OG0001104	Prbn.g_01599	Praa.g_00927
OG0001105	Prbn.g_01595	Praa.g_00931
OG0001106	Prbn.g_01427	Praa.g_00955
OG0001107	Prbn.g_01420	Praa.g_00962
OG0001108	Prbn.g_01416	Praa.g_00966
OG0001109	Prbn.g_01415	Praa.g_00967
OG0001110	Prbn.g_01413	Praa.g_00969
OG0001111	Prbn.g_01412	Praa.g_00970
OG0001112	Prbn.g_01411	Praa.g_00971
OG0001113	Prbn.g_01410	Praa.g_00972
OG0001114	Prbn.g_01409	Praa.g_00973
OG0001115	Prbn.g_01407	Praa.g_00975
