Orthogroup	Prbn	Prbb
OG0000511	Prbn.g_00120	Prbb.g_00408
OG0000512	Prbn.g_00122	Prbb.g_00410
OG0000513	Prbn.g_00693	Prbb.g_00419
OG0000514	Prbn.g_00682	Prbb.g_00436
OG0000515	Prbn.g_00681	Prbb.g_00437
OG0000516	Prbn.g_00680	Prbb.g_00438
OG0000517	Prbn.g_00678	Prbb.g_00440
OG0000518	Prbn.g_00667	Prbb.g_00451
OG0000519	Prbn.g_00666	Prbb.g_00452
OG0000520	Prbn.g_00665	Prbb.g_00453
OG0000521	Prbn.g_00657	Prbb.g_00458
OG0000522	Prbn.g_00655	Prbb.g_00460
OG0000523	Prbn.g_00654	Prbb.g_00461
OG0000524	Prbn.g_00649	Prbb.g_00468
OG0000525	Prbn.g_00645	Prbb.g_00472
OG0000526	Prbn.g_00644	Prbb.g_00473
OG0000527	Prbn.g_00641	Prbb.g_00476
OG0000528	Prbn.g_00636	Prbb.g_00482
OG0000529	Prbn.g_00633	Prbb.g_00486
OG0000530	Prbn.g_00630	Prbb.g_00489
OG0000531	Prbn.g_00629	Prbb.g_00490
OG0000532	Prbn.g_00627	Prbb.g_00491
OG0000533	Prbn.g_00626	Prbb.g_00492
OG0000534	Prbn.g_00625	Prbb.g_00493
OG0000535	Prbn.g_00624	Prbb.g_00494
OG0000536	Prbn.g_00623	Prbb.g_00495
OG0000537	Prbn.g_00622	Prbb.g_00496
OG0000538	Prbn.g_00613	Prbb.g_00504
OG0000539	Prbn.g_00612	Prbb.g_00505
OG0000540	Prbn.g_00611	Prbb.g_00506
OG0000541	Prbn.g_00610	Prbb.g_00507
OG0000542	Prbn.g_00609	Prbb.g_00509
OG0000543	Prbn.g_00607	Prbb.g_00511
OG0000544	Prbn.g_00606	Prbb.g_00512
OG0000545	Prbn.g_00604	Prbb.g_00514
OG0000546	Prbn.g_00601	Prbb.g_00517
OG0000547	Prbn.g_00599	Prbb.g_00519
OG0000548	Prbn.g_00598	Prbb.g_00520
OG0000549	Prbn.g_00596	Prbb.g_00523
OG0000550	Prbn.g_00592	Prbb.g_00527
OG0000551	Prbn.g_00589	Prbb.g_00530
OG0000552	Prbn.g_00588	Prbb.g_00531
OG0000553	Prbn.g_00587	Prbb.g_00532
OG0000554	Prbn.g_00582	Prbb.g_00537
OG0000555	Prbn.g_00574	Prbb.g_00545
OG0000556	Prbn.g_00572	Prbb.g_00547
OG0000557	Prbn.g_00571	Prbb.g_00548
OG0000558	Prbn.g_00569	Prbb.g_00551
OG0000559	Prbn.g_00565	Prbb.g_00555
OG0000560	Prbn.g_00562	Prbb.g_00558
OG0000561	Prbn.g_00561	Prbb.g_00559
OG0000562	Prbn.g_00560	Prbb.g_00560
OG0000563	Prbn.g_00559	Prbb.g_00561
OG0000564	Prbn.g_00558	Prbb.g_00562
OG0000565	Prbn.g_00556	Prbb.g_00565
OG0000566	Prbn.g_00552	Prbb.g_00567
OG0000567	Prbn.g_00548	Prbb.g_00571
OG0000568	Prbn.g_00547	Prbb.g_00572
OG0000569	Prbn.g_00546	Prbb.g_00573
OG0000570	Prbn.g_00545	Prbb.g_00574
OG0000571	Prbn.g_00543	Prbb.g_00576
OG0000572	Prbn.g_00529	Prbb.g_00587
OG0000573	Prbn.g_00523	Prbb.g_00592
OG0000574	Prbn.g_00522	Prbb.g_00594
OG0000575	Prbn.g_00518	Prbb.g_00597
OG0000576	Prbn.g_00516	Prbb.g_00599
OG0000577	Prbn.g_00515	Prbb.g_00600
OG0000578	Prbn.g_00514	Prbb.g_00601
OG0000579	Prbn.g_00513	Prbb.g_00602
OG0000580	Prbn.g_00512	Prbb.g_00603
OG0000581	Prbn.g_00509	Prbb.g_00606
OG0000582	Prbn.g_00506	Prbb.g_00609
OG0000583	Prbn.g_00505	Prbb.g_00610
OG0000584	Prbn.g_00504	Prbb.g_00611
OG0000585	Prbn.g_00502	Prbb.g_00613
OG0000586	Prbn.g_00501	Prbb.g_00614
OG0000587	Prbn.g_00500	Prbb.g_00615
OG0000588	Prbn.g_00496	Prbb.g_00619
OG0000589	Prbn.g_00494	Prbb.g_00622
OG0000590	Prbn.g_00493	Prbb.g_00623
OG0000591	Prbn.g_00489	Prbb.g_00626
OG0000592	Prbn.g_00488	Prbb.g_00627
OG0000593	Prbn.g_00423	Prbb.g_00633
OG0000594	Prbn.g_00424	Prbb.g_00634
OG0000595	Prbn.g_00425	Prbb.g_00635
OG0000596	Prbn.g_00429	Prbb.g_00639
OG0000597	Prbn.g_00432	Prbb.g_00641
OG0000598	Prbn.g_00433	Prbb.g_00642
OG0000599	Prbn.g_00436	Prbb.g_00645
OG0000600	Prbn.g_00437	Prbb.g_00646
OG0000601	Prbn.g_00438	Prbb.g_00647
OG0000602	Prbn.g_00440	Prbb.g_00649
OG0000603	Prbn.g_00441	Prbb.g_00650
OG0000604	Prbn.g_00442	Prbb.g_00651
OG0000605	Prbn.g_00443	Prbb.g_00652
OG0000606	Prbn.g_00446	Prbb.g_00655
OG0000607	Prbn.g_00449	Prbb.g_00658
OG0000608	Prbn.g_00450	Prbb.g_00659
OG0000609	Prbn.g_00834	Prbb.g_00660
OG0000610	Prbn.g_00840	Prbb.g_00667
OG0000611	Prbn.g_00843	Prbb.g_00670
OG0000612	Prbn.g_00844	Prbb.g_00671
OG0000613	Prbn.g_01591	Prbb.g_00677
OG0000614	Prbn.g_01570	Prbb.g_00700
OG0000615	Prbn.g_01559	Prbb.g_00708
OG0000616	Prbn.g_00905	Prbb.g_02176
OG0000617	Prbn.g_00860	Prbb.g_00719
OG0000618	Prbn.g_00861	Prbb.g_00720
OG0000619	Prbn.g_00862	Prbb.g_00721
OG0000620	Prbn.g_01947	Prbb.g_00724
OG0000621	Prbn.g_01948	Prbb.g_00725
OG0000622	Prbn.g_01949	Prbb.g_00726
OG0000623	Prbn.g_01950	Prbb.g_00727
OG0000624	Prbn.g_01952	Prbb.g_00729
OG0000625	Prbn.g_01345	Prbb.g_00730
OG0000626	Prbn.g_01346	Prbb.g_00731
OG0000627	Prbn.g_01347	Prbb.g_00733
OG0000628	Prbn.g_01348	Prbb.g_00734
OG0000629	Prbn.g_01349	Prbb.g_00735
OG0000630	Prbn.g_01352	Prbb.g_00738
OG0000631	Prbn.g_01445	Prbb.g_00962
OG0000632	Prbn.g_01444	Prbb.g_00963
OG0000633	Prbn.g_01443	Prbb.g_00964
OG0000634	Prbn.g_01550	Prbb.g_00779
OG0000635	Prbn.g_01549	Prbb.g_00780
OG0000636	Prbn.g_01547	Prbb.g_00782
OG0000637	Prbn.g_01545	Prbb.g_00784
OG0000638	Prbn.g_01544	Prbb.g_00785
OG0000639	Prbn.g_01543	Prbb.g_00786
OG0000640	Prbn.g_01542	Prbb.g_00787
OG0000641	Prbn.g_01538	Prbb.g_00791
OG0000642	Prbn.g_01537	Prbb.g_00792
OG0000643	Prbn.g_01536	Prbb.g_00793
OG0000644	Prbn.g_01535	Prbb.g_00794
OG0000645	Prbn.g_01534	Prbb.g_00795
OG0000646	Prbn.g_01532	Prbb.g_00798
OG0000647	Prbn.g_01530	Prbb.g_00800
OG0000648	Prbn.g_01528	Prbb.g_00802
OG0000649	Prbn.g_01527	Prbb.g_00803
OG0000650	Prbn.g_01526	Prbb.g_00804
OG0000651	Prbn.g_01525	Prbb.g_00805
OG0000652	Prbn.g_01524	Prbb.g_00806
OG0000653	Prbn.g_01522	Prbb.g_00808
OG0000654	Prbn.g_01521	Prbb.g_00809
OG0000655	Prbn.g_01520	Prbb.g_00810
OG0000656	Prbn.g_01517	Prbb.g_00813
OG0000657	Prbn.g_01509	Prbb.g_00819
OG0000658	Prbn.g_01507	Prbb.g_00821
OG0000659	Prbn.g_01506	Prbb.g_00822
OG0000660	Prbn.g_01502	Prbb.g_00827
OG0000661	Prbn.g_01500	Prbb.g_00829
OG0000662	Prbn.g_01498	Prbb.g_00831
OG0000663	Prbn.g_01496	Prbb.g_00833
OG0000664	Prbn.g_01495	Prbb.g_00834
OG0000665	Prbn.g_01489	Prbb.g_00838
OG0000666	Prbn.g_01488	Prbb.g_00839
OG0000667	Prbn.g_01484	Prbb.g_00843
OG0000668	Prbn.g_01930	Prbb.g_00914
OG0000669	Prbn.g_01632	Prbb.g_00922
OG0000670	Prbn.g_01629	Prbb.g_00925
OG0000671	Prbn.g_01626	Prbb.g_00927
OG0000672	Prbn.g_01623	Prbb.g_00930
OG0000673	Prbn.g_01620	Prbb.g_00933
OG0000674	Prbn.g_01618	Prbb.g_00935
OG0000675	Prbn.g_01617	Prbb.g_00936
OG0000676	Prbn.g_01615	Prbb.g_00938
OG0000677	Prbn.g_01614	Prbb.g_00939
OG0000678	Prbn.g_01612	Prbb.g_00942
OG0000679	Prbn.g_01608	Prbb.g_00946
OG0000680	Prbn.g_01607	Prbb.g_00947
OG0000681	Prbn.g_01604	Prbb.g_00950
OG0000682	Prbn.g_01603	Prbb.g_00951
OG0000683	Prbn.g_01602	Prbb.g_00952
OG0000684	Prbn.g_01600	Prbb.g_00762
OG0000685	Prbn.g_01598	Prbb.g_00764
OG0000686	Prbn.g_01597	Prbb.g_00765
OG0000687	Prbn.g_01596	Prbb.g_00766
OG0000688	Prbn.g_00848	Prbb.g_00769
OG0000689	Prbn.g_00849	Prbb.g_00770
OG0000690	Prbn.g_00850	Prbb.g_00771
OG0000691	Prbn.g_00851	Prbb.g_00772
OG0000692	Prbn.g_00853	Prbb.g_00774
OG0000693	Prbn.g_00854	Prbb.g_00775
OG0000694	Prbn.g_00855	Prbb.g_00776
OG0000695	Prbn.g_01441	Prbb.g_00966
OG0000696	Prbn.g_01440	Prbb.g_00967
OG0000697	Prbn.g_01439	Prbb.g_00968
OG0000698	Prbn.g_01436	Prbb.g_00971
OG0000699	Prbn.g_01435	Prbb.g_00972
OG0000700	Prbn.g_01434	Prbb.g_00973
OG0000701	Prbn.g_01433	Prbb.g_00974
OG0000702	Prbn.g_01431	Prbb.g_00976
OG0000703	Prbn.g_01430	Prbb.g_00977
OG0000704	Prbn.g_01428	Prbb.g_00978
OG0000705	Prbn.g_01425	Prbb.g_00984
OG0000706	Prbn.g_01424	Prbb.g_00985
OG0000707	Prbn.g_01423	Prbb.g_00986
OG0000708	Prbn.g_01421	Prbb.g_00988
OG0000709	Prbn.g_01417	Prbb.g_00992
OG0000710	Prbn.g_01414	Prbb.g_00995
OG0000711	Prbn.g_01396	Prbb.g_01010
OG0000712	Prbn.g_01395	Prbb.g_01012
OG0000713	Prbn.g_01394	Prbb.g_01013
OG0000714	Prbn.g_01393	Prbb.g_01014
OG0000715	Prbn.g_01391	Prbb.g_01016
OG0000716	Prbn.g_01389	Prbb.g_01017
OG0000717	Prbn.g_01388	Prbb.g_01018
OG0000718	Prbn.g_01384	Prbb.g_01036
OG0000719	Prbn.g_01382	Prbb.g_01037
OG0000720	Prbn.g_01370	Prbb.g_01048
OG0000721	Prbn.g_01366	Prbb.g_01049
OG0000722	Prbn.g_01365	Prbb.g_01050
OG0000723	Prbn.g_01361	Prbb.g_01054
OG0000724	Prbn.g_01466	Prbb.g_01065
OG0000725	Prbn.g_01472	Prbb.g_00891
OG0000726	Prbn.g_01473	Prbb.g_00890
OG0000727	Prbn.g_01474	Prbb.g_00889
OG0000728	Prbn.g_01476	Prbb.g_00887
OG0000729	Prbn.g_01106	Prbb.g_02071
OG0000730	Prbn.g_01147	Prbb.g_00392
OG0000731	Prbn.g_00111	Prbb.g_00400
OG0000732	Prbn.g_00954	Prbb.g_02121
OG0000733	Prbn.g_01651	Prbb.g_01888
OG0000734	Prbn.g_01173	Prbb.g_01533
OG0000735	Prbn.g_01175	Prbb.g_01531
OG0000736	Prbn.g_01176	Prbb.g_01530
OG0000737	Prbn.g_01177	Prbb.g_01529
OG0000738	Prbn.g_01181	Prbb.g_01525
OG0000739	Prbn.g_01182	Prbb.g_01524
OG0000740	Prbn.g_01183	Prbb.g_01523
OG0000741	Prbn.g_01185	Prbb.g_01521
OG0000742	Prbn.g_01188	Prbb.g_01518
OG0000743	Prbn.g_01190	Prbb.g_01516
OG0000744	Prbn.g_01191	Prbb.g_01515
OG0000745	Prbn.g_01192	Prbb.g_01513
OG0000746	Prbn.g_01194	Prbb.g_01511
OG0000747	Prbn.g_01195	Prbb.g_01510
OG0000748	Prbn.g_01199	Prbb.g_01506
OG0000749	Prbn.g_01200	Prbb.g_01505
OG0000750	Prbn.g_01201	Prbb.g_01504
OG0000751	Prbn.g_01204	Prbb.g_01501
OG0000752	Prbn.g_01206	Prbb.g_01499
OG0000753	Prbn.g_01208	Prbb.g_01497
OG0000754	Prbn.g_01211	Prbb.g_01493
OG0000755	Prbn.g_00390	Prbb.g_01488
OG0000756	Prbn.g_00391	Prbb.g_01487
OG0000757	Prbn.g_00398	Prbb.g_01480
OG0000758	Prbn.g_00399	Prbb.g_01479
OG0000759	Prbn.g_00400	Prbb.g_01478
OG0000760	Prbn.g_00401	Prbb.g_01477
OG0000761	Prbn.g_00402	Prbb.g_01476
OG0000762	Prbn.g_00403	Prbb.g_01475
OG0000763	Prbn.g_00405	Prbb.g_01473
OG0000764	Prbn.g_00406	Prbb.g_01472
OG0000765	Prbn.g_00414	Prbb.g_01463
OG0000766	Prbn.g_00415	Prbb.g_01462
OG0000767	Prbn.g_00417	Prbb.g_01461
OG0000768	Prbn.g_00418	Prbb.g_01460
OG0000769	Prbn.g_00420	Prbb.g_01458
OG0000770	Prbn.g_00483	Prbb.g_01457
OG0000771	Prbn.g_00886	Prbb.g_01060
OG0000772	Prbn.g_01671	Prbb.g_01291
OG0000773	Prbn.g_01093	Prbb.g_01577
OG0000774	Prbn.g_01091	Prbb.g_01580
OG0000775	Prbn.g_01089	Prbb.g_01581
OG0000776	Prbn.g_01088	Prbb.g_01582
OG0000777	Prbn.g_01087	Prbb.g_01583
OG0000778	Prbn.g_01086	Prbb.g_01584
OG0000779	Prbn.g_01082	Prbb.g_01588
OG0000780	Prbn.g_01081	Prbb.g_01589
OG0000781	Prbn.g_01077	Prbb.g_01592
OG0000782	Prbn.g_01076	Prbb.g_01593
OG0000783	Prbn.g_01075	Prbb.g_01594
OG0000784	Prbn.g_01074	Prbb.g_01595
OG0000785	Prbn.g_01072	Prbb.g_01597
OG0000786	Prbn.g_01069	Prbb.g_01600
OG0000787	Prbn.g_01068	Prbb.g_01601
OG0000788	Prbn.g_00615	Prbb.g_00746
OG0000789	Prbn.g_00883	Prbb.g_01057
OG0000790	Prbn.g_00155	Prbb.g_01644
OG0000791	Prbn.g_00157	Prbb.g_01646
OG0000792	Prbn.g_00158	Prbb.g_01647
OG0000793	Prbn.g_00161	Prbb.g_01650
OG0000794	Prbn.g_00162	Prbb.g_01651
OG0000795	Prbn.g_00163	Prbb.g_01652
OG0000796	Prbn.g_00167	Prbb.g_01656
OG0000797	Prbn.g_00168	Prbb.g_01657
OG0000798	Prbn.g_01055	Prbb.g_00858
OG0000799	Prbn.g_00195	Prbb.g_01668
OG0000800	Prbn.g_00196	Prbb.g_01669
OG0000801	Prbn.g_00197	Prbb.g_01670
OG0000802	Prbn.g_00199	Prbb.g_01672
OG0000803	Prbn.g_00201	Prbb.g_01674
OG0000804	Prbn.g_00202	Prbb.g_01675
OG0000805	Prbn.g_00204	Prbb.g_01677
OG0000806	Prbn.g_00206	Prbb.g_01679
OG0000807	Prbn.g_00207	Prbb.g_01680
OG0000808	Prbn.g_00208	Prbb.g_01681
OG0000809	Prbn.g_00210	Prbb.g_01684
OG0000810	Prbn.g_00211	Prbb.g_01685
OG0000811	Prbn.g_00215	Prbb.g_01689
OG0000812	Prbn.g_00217	Prbb.g_01691
OG0000813	Prbn.g_00218	Prbb.g_01692
OG0000814	Prbn.g_00220	Prbb.g_01694
OG0000815	Prbn.g_00221	Prbb.g_01695
OG0000816	Prbn.g_00223	Prbb.g_01697
OG0000817	Prbn.g_00224	Prbb.g_01698
OG0000818	Prbn.g_00229	Prbb.g_01702
OG0000819	Prbn.g_00230	Prbb.g_01703
OG0000820	Prbn.g_00231	Prbb.g_01704
OG0000821	Prbn.g_00235	Prbb.g_01707
OG0000822	Prbn.g_00236	Prbb.g_01708
OG0000823	Prbn.g_00237	Prbb.g_01709
OG0000824	Prbn.g_00240	Prbb.g_01712
OG0000825	Prbn.g_00241	Prbb.g_01713
OG0000826	Prbn.g_00242	Prbb.g_01714
OG0000827	Prbn.g_00243	Prbb.g_01715
OG0000828	Prbn.g_00246	Prbb.g_01718
OG0000829	Prbn.g_00247	Prbb.g_01719
OG0000830	Prbn.g_00248	Prbb.g_01720
OG0000831	Prbn.g_00250	Prbb.g_01722
OG0000832	Prbn.g_00260	Prbb.g_01732
OG0000833	Prbn.g_00269	Prbb.g_01740
OG0000834	Prbn.g_00270	Prbb.g_01741
OG0000835	Prbn.g_00271	Prbb.g_01742
OG0000836	Prbn.g_00272	Prbb.g_01744
OG0000837	Prbn.g_00273	Prbb.g_01745
OG0000838	Prbn.g_00275	Prbb.g_01747
OG0000839	Prbn.g_00276	Prbb.g_01748
OG0000840	Prbn.g_00277	Prbb.g_01749
OG0000841	Prbn.g_00278	Prbb.g_01750
OG0000842	Prbn.g_00279	Prbb.g_01751
OG0000843	Prbn.g_00280	Prbb.g_01752
OG0000844	Prbn.g_00281	Prbb.g_01753
OG0000845	Prbn.g_00282	Prbb.g_01754
OG0000846	Prbn.g_00283	Prbb.g_01755
OG0000847	Prbn.g_00284	Prbb.g_01756
OG0000848	Prbn.g_00285	Prbb.g_01757
OG0000849	Prbn.g_00286	Prbb.g_01758
OG0000850	Prbn.g_00288	Prbb.g_01760
OG0000851	Prbn.g_00289	Prbb.g_01761
OG0000852	Prbn.g_00904	Prbb.g_01762
OG0000853	Prbn.g_00898	Prbb.g_01767
OG0000854	Prbn.g_00896	Prbb.g_01769
OG0000855	Prbn.g_00895	Prbb.g_01770
OG0000856	Prbn.g_00486	Prbb.g_01659
OG0000857	Prbn.g_01531	Prbb.g_00799
OG0000858	Prbn.g_01738	Prbb.g_01817
OG0000859	Prbn.g_01739	Prbb.g_01818
OG0000860	Prbn.g_01747	Prbb.g_01825
OG0000861	Prbn.g_01748	Prbb.g_01826
OG0000862	Prbn.g_01749	Prbb.g_01827
OG0000863	Prbn.g_01751	Prbb.g_01828
OG0000864	Prbn.g_01752	Prbb.g_01829
OG0000865	Prbn.g_01753	Prbb.g_01830
OG0000866	Prbn.g_01754	Prbb.g_01831
OG0000867	Prbn.g_01755	Prbb.g_01832
OG0000868	Prbn.g_01757	Prbb.g_01833
OG0000869	Prbn.g_01760	Prbb.g_01836
OG0000870	Prbn.g_01765	Prbb.g_01841
OG0000871	Prbn.g_01766	Prbb.g_01842
OG0000872	Prbn.g_01767	Prbb.g_01843
OG0000873	Prbn.g_01771	Prbb.g_01846
OG0000874	Prbn.g_01774	Prbb.g_01849
OG0000875	Prbn.g_01775	Prbb.g_01851
OG0000876	Prbn.g_01776	Prbb.g_01852
OG0000877	Prbn.g_01778	Prbb.g_01854
OG0000878	Prbn.g_01779	Prbb.g_01855
OG0000879	Prbn.g_01780	Prbb.g_01856
OG0000880	Prbn.g_01781	Prbb.g_01857
OG0000881	Prbn.g_01785	Prbb.g_01860
OG0000882	Prbn.g_01790	Prbb.g_01865
OG0000883	Prbn.g_01792	Prbb.g_01867
OG0000884	Prbn.g_01794	Prbb.g_01869
OG0000885	Prbn.g_01795	Prbb.g_01870
OG0000886	Prbn.g_01796	Prbb.g_01871
OG0000887	Prbn.g_01797	Prbb.g_01872
OG0000888	Prbn.g_01799	Prbb.g_01874
OG0000889	Prbn.g_01801	Prbb.g_01876
OG0000890	Prbn.g_01802	Prbb.g_01877
OG0000891	Prbn.g_01803	Prbb.g_01878
OG0000892	Prbn.g_01805	Prbb.g_01880
OG0000893	Prbn.g_01809	Prbb.g_01922
OG0000894	Prbn.g_01812	Prbb.g_01925
OG0000895	Prbn.g_01816	Prbb.g_01928
OG0000896	Prbn.g_01817	Prbb.g_01929
OG0000897	Prbn.g_01819	Prbb.g_01931
OG0000898	Prbn.g_01820	Prbb.g_01932
OG0000899	Prbn.g_01821	Prbb.g_01933
OG0000900	Prbn.g_01822	Prbb.g_01934
OG0000901	Prbn.g_01825	Prbb.g_01937
OG0000902	Prbn.g_01827	Prbb.g_01939
OG0000903	Prbn.g_01831	Prbb.g_01948
OG0000904	Prbn.g_01835	Prbb.g_01943
OG0000905	Prbn.g_01829	Prbb.g_01941
OG0000906	Prbn.g_01828	Prbb.g_01940
OG0000907	Prbn.g_01838	Prbb.g_01958
OG0000908	Prbn.g_01841	Prbb.g_01961
OG0000909	Prbn.g_01842	Prbb.g_01962
OG0000910	Prbn.g_01843	Prbb.g_01963
OG0000911	Prbn.g_01845	Prbb.g_01965
OG0000912	Prbn.g_01846	Prbb.g_01966
OG0000913	Prbn.g_01847	Prbb.g_01967
OG0000914	Prbn.g_01848	Prbb.g_01968
OG0000915	Prbn.g_01849	Prbb.g_01969
OG0000916	Prbn.g_01850	Prbb.g_01970
OG0000917	Prbn.g_01851	Prbb.g_01971
OG0000918	Prbn.g_01852	Prbb.g_01972
OG0000919	Prbn.g_01853	Prbb.g_01973
OG0000920	Prbn.g_01854	Prbb.g_01974
OG0000921	Prbn.g_01855	Prbb.g_01975
OG0000922	Prbn.g_01856	Prbb.g_01976
OG0000923	Prbn.g_01860	Prbb.g_01980
OG0000924	Prbn.g_01861	Prbb.g_01981
OG0000925	Prbn.g_01862	Prbb.g_01982
OG0000926	Prbn.g_01863	Prbb.g_01983
OG0000927	Prbn.g_01865	Prbb.g_01985
OG0000928	Prbn.g_01866	Prbb.g_01986
OG0000929	Prbn.g_01867	Prbb.g_01987
OG0000930	Prbn.g_01868	Prbb.g_01988
OG0000931	Prbn.g_01869	Prbb.g_01989
OG0000932	Prbn.g_01870	Prbb.g_01990
OG0000933	Prbn.g_01874	Prbb.g_01994
OG0000934	Prbn.g_01876	Prbb.g_01996
OG0000935	Prbn.g_01877	Prbb.g_01997
OG0000936	Prbn.g_01878	Prbb.g_01998
OG0000937	Prbn.g_01879	Prbb.g_01999
OG0000938	Prbn.g_01882	Prbb.g_02002
OG0000939	Prbn.g_01883	Prbb.g_02003
OG0000940	Prbn.g_01890	Prbb.g_02010
OG0000941	Prbn.g_01892	Prbb.g_02012
OG0000942	Prbn.g_01894	Prbb.g_02014
OG0000943	Prbn.g_01895	Prbb.g_02015
OG0000944	Prbn.g_01897	Prbb.g_02017
OG0000945	Prbn.g_01898	Prbb.g_02018
OG0000946	Prbn.g_01903	Prbb.g_02024
OG0000947	Prbn.g_01905	Prbb.g_02026
OG0000948	Prbn.g_01906	Prbb.g_02027
OG0000949	Prbn.g_01909	Prbb.g_02030
OG0000950	Prbn.g_01916	Prbb.g_02035
OG0000951	Prbn.g_01920	Prbb.g_02039
OG0000952	Prbn.g_01015	Prbb.g_02043
OG0000953	Prbn.g_01011	Prbb.g_02047
OG0000954	Prbn.g_01007	Prbb.g_02051
OG0000955	Prbn.g_01006	Prbb.g_02052
OG0000956	Prbn.g_01004	Prbb.g_02054
OG0000957	Prbn.g_00998	Prbb.g_02059
OG0000958	Prbn.g_00997	Prbb.g_02060
OG0000959	Prbn.g_00993	Prbb.g_02064
OG0000960	Prbn.g_00992	Prbb.g_02065
OG0000961	Prbn.g_00989	Prbb.g_02068
OG0000962	Prbn.g_00987	Prbb.g_02070
OG0000963	Prbn.g_00983	Prbb.g_02075
OG0000964	Prbn.g_00982	Prbb.g_02076
OG0000965	Prbn.g_00981	Prbb.g_02077
OG0000966	Prbn.g_00975	Prbb.g_02099
OG0000967	Prbn.g_00971	Prbb.g_02103
OG0000968	Prbn.g_00969	Prbb.g_02105
OG0000969	Prbn.g_00968	Prbb.g_02106
OG0000970	Prbn.g_00967	Prbb.g_02107
OG0000971	Prbn.g_00966	Prbb.g_02108
OG0000972	Prbn.g_00965	Prbb.g_02109
OG0000973	Prbn.g_00964	Prbb.g_02110
OG0000974	Prbn.g_00963	Prbb.g_02111
OG0000975	Prbn.g_00962	Prbb.g_02112
OG0000976	Prbn.g_00961	Prbb.g_02113
OG0000977	Prbn.g_00960	Prbb.g_02114
OG0000978	Prbn.g_00959	Prbb.g_02115
OG0000979	Prbn.g_00957	Prbb.g_02118
OG0000980	Prbn.g_00955	Prbb.g_02120
OG0000981	Prbn.g_00952	Prbb.g_02123
OG0000982	Prbn.g_00950	Prbb.g_02125
OG0000983	Prbn.g_00949	Prbb.g_02126
OG0000984	Prbn.g_00948	Prbb.g_02127
OG0000985	Prbn.g_00945	Prbb.g_02130
OG0000986	Prbn.g_00943	Prbb.g_02132
OG0000987	Prbn.g_00942	Prbb.g_02133
OG0000988	Prbn.g_00939	Prbb.g_02136
OG0000989	Prbn.g_00935	Prbb.g_02140
OG0000990	Prbn.g_00931	Prbb.g_02145
OG0000991	Prbn.g_00930	Prbb.g_02146
OG0000992	Prbn.g_00927	Prbb.g_02149
OG0000993	Prbn.g_00926	Prbb.g_02150
OG0000994	Prbn.g_00925	Prbb.g_02151
OG0000995	Prbn.g_00921	Prbb.g_02155
OG0000996	Prbn.g_00920	Prbb.g_02156
OG0000997	Prbn.g_00917	Prbb.g_02164
OG0000998	Prbn.g_00915	Prbb.g_02166
OG0000999	Prbn.g_00914	Prbb.g_02167
OG0001000	Prbn.g_00911	Prbb.g_02170
OG0001001	Prbn.g_00908	Prbb.g_02173
OG0001002	Prbn.g_00291	Prbb.g_02178
OG0001003	Prbn.g_00292	Prbb.g_02180
OG0001004	Prbn.g_00293	Prbb.g_02181
OG0001005	Prbn.g_00294	Prbb.g_02182
OG0001006	Prbn.g_00298	Prbb.g_02187
OG0001007	Prbn.g_00300	Prbb.g_02189
OG0001008	Prbn.g_00676	Prbb.g_00442
OG0001009	Prbn.g_00755	Prbb.g_00028
OG0001010	Prbn.g_00754	Prbb.g_00029
OG0001011	Prbn.g_00752	Prbb.g_00030
OG0001012	Prbn.g_00738	Prbb.g_00058
OG0001013	Prbn.g_00731	Prbb.g_00063
OG0001014	Prbn.g_00728	Prbb.g_00066
OG0001015	Prbn.g_00726	Prbb.g_00067
OG0001016	Prbn.g_00704	Prbb.g_00128
OG0001017	Prbn.g_01343	Prbb.g_00132
OG0001018	Prbn.g_01341	Prbb.g_00135
OG0001019	Prbn.g_01332	Prbb.g_00144
OG0001020	Prbn.g_01331	Prbb.g_00145
OG0001021	Prbn.g_01330	Prbb.g_00146
OG0001022	Prbn.g_01327	Prbb.g_00149
OG0001023	Prbn.g_01326	Prbb.g_00150
OG0001024	Prbn.g_01322	Prbb.g_00153
OG0001025	Prbn.g_01315	Prbb.g_00160
OG0001026	Prbn.g_01306	Prbb.g_00168
OG0001027	Prbn.g_01305	Prbb.g_00169
OG0001028	Prbn.g_01303	Prbb.g_00171
OG0001029	Prbn.g_01302	Prbb.g_00173
OG0001030	Prbn.g_01286	Prbb.g_00189
OG0001031	Prbn.g_00367	Prbb.g_00243
OG0001032	Prbn.g_00366	Prbb.g_00244
OG0001033	Prbn.g_00345	Prbb.g_00264
OG0001034	Prbn.g_00314	Prbb.g_00293
OG0001035	Prbn.g_00021	Prbb.g_00310
OG0001036	Prbn.g_00025	Prbb.g_00314
OG0001037	Prbn.g_00026	Prbb.g_00315
OG0001038	Prbn.g_00045	Prbb.g_00331
OG0001040	Prbn.g_00050	Prbb.g_00335
OG0001041	Prbn.g_00055	Prbb.g_00339
OG0001042	Prbn.g_00072	Prbb.g_00355
OG0001043	Prbn.g_00073	Prbb.g_00356
OG0001044	Prbn.g_00104	Prbb.g_00393
OG0001045	Prbn.g_00113	Prbb.g_00402
OG0001046	Prbn.g_01697	Prbb.g_01124
OG0001047	Prbn.g_00674	Prbb.g_00444
OG0001048	Prbn.g_00673	Prbb.g_00445
