Orthogroup	Prbn	Pram
OG0000538	Prbn.g_00613	Pram.g_00438
OG0000539	Prbn.g_00612	Pram.g_00439
OG0000540	Prbn.g_00611	Pram.g_00440
OG0000541	Prbn.g_00610	Pram.g_00441
OG0000542	Prbn.g_00609	Pram.g_00442
OG0000543	Prbn.g_00607	Pram.g_00444
OG0000544	Prbn.g_00606	Pram.g_00445
OG0000545	Prbn.g_00604	Pram.g_00447
OG0000546	Prbn.g_00601	Pram.g_00450
OG0000547	Prbn.g_00599	Pram.g_00452
OG0000548	Prbn.g_00598	Pram.g_00453
OG0000549	Prbn.g_00596	Pram.g_00456
OG0000550	Prbn.g_00592	Pram.g_00461
OG0000551	Prbn.g_00589	Pram.g_00464
OG0000552	Prbn.g_00588	Pram.g_00465
OG0000553	Prbn.g_00587	Pram.g_00466
OG0000554	Prbn.g_00582	Pram.g_00472
OG0000555	Prbn.g_00574	Pram.g_00479
OG0000556	Prbn.g_00572	Pram.g_00481
OG0000557	Prbn.g_00571	Pram.g_00482
OG0000558	Prbn.g_00569	Pram.g_00484
OG0000559	Prbn.g_00565	Pram.g_00488
OG0000560	Prbn.g_00562	Pram.g_00491
OG0000561	Prbn.g_00561	Pram.g_00492
OG0000562	Prbn.g_00560	Pram.g_00493
OG0000563	Prbn.g_00559	Pram.g_00494
OG0000564	Prbn.g_00558	Pram.g_00495
OG0000565	Prbn.g_00556	Pram.g_00498
OG0000566	Prbn.g_00552	Pram.g_00502
OG0000567	Prbn.g_00548	Pram.g_00506
OG0000568	Prbn.g_00547	Pram.g_00507
OG0000569	Prbn.g_00546	Pram.g_00508
OG0000570	Prbn.g_00545	Pram.g_00509
OG0000571	Prbn.g_00543	Pram.g_00511
OG0000572	Prbn.g_00529	Pram.g_00523
OG0000573	Prbn.g_00523	Pram.g_00529
OG0000574	Prbn.g_00522	Pram.g_00530
OG0000575	Prbn.g_00518	Pram.g_00534
OG0000576	Prbn.g_00516	Pram.g_00536
OG0000577	Prbn.g_00515	Pram.g_00537
OG0000578	Prbn.g_00514	Pram.g_00538
OG0000579	Prbn.g_00513	Pram.g_00539
OG0000580	Prbn.g_00512	Pram.g_00540
OG0000581	Prbn.g_00509	Pram.g_00543
OG0000582	Prbn.g_00506	Pram.g_00546
OG0000583	Prbn.g_00505	Pram.g_00547
OG0000584	Prbn.g_00504	Pram.g_00548
OG0000585	Prbn.g_00502	Pram.g_00550
OG0000586	Prbn.g_00501	Pram.g_00551
OG0000587	Prbn.g_00500	Pram.g_00552
OG0000588	Prbn.g_00496	Pram.g_00556
OG0000589	Prbn.g_00494	Pram.g_00559
OG0000590	Prbn.g_00493	Pram.g_00560
OG0000591	Prbn.g_00489	Pram.g_00564
OG0000592	Prbn.g_00488	Pram.g_00565
OG0000593	Prbn.g_00423	Pram.g_01078
OG0000594	Prbn.g_00424	Pram.g_01077
OG0000595	Prbn.g_00425	Pram.g_01076
OG0000596	Prbn.g_00429	Pram.g_01073
OG0000597	Prbn.g_00432	Pram.g_01070
OG0000598	Prbn.g_00433	Pram.g_01069
OG0000599	Prbn.g_00436	Pram.g_01066
OG0000600	Prbn.g_00437	Pram.g_01065
OG0000601	Prbn.g_00438	Pram.g_01064
OG0000602	Prbn.g_00440	Pram.g_01062
OG0000603	Prbn.g_00441	Pram.g_01061
OG0000604	Prbn.g_00442	Pram.g_01060
OG0000605	Prbn.g_00443	Pram.g_01059
OG0000606	Prbn.g_00446	Pram.g_01056
OG0000607	Prbn.g_00449	Pram.g_01053
OG0000608	Prbn.g_00450	Pram.g_01052
OG0000609	Prbn.g_00834	Pram.g_01051
OG0000610	Prbn.g_00840	Pram.g_01045
OG0000611	Prbn.g_00843	Pram.g_01042
OG0000612	Prbn.g_00844	Pram.g_01041
OG0000613	Prbn.g_01591	Pram.g_00763
OG0000614	Prbn.g_01570	Pram.g_00784
OG0000615	Prbn.g_01559	Pram.g_00795
OG0000616	Prbn.g_00905	Pram.g_01927
OG0000617	Prbn.g_00860	Pram.g_01024
OG0000618	Prbn.g_00861	Pram.g_01023
OG0000619	Prbn.g_00862	Pram.g_01022
OG0000620	Prbn.g_01947	Pram.g_01019
OG0000621	Prbn.g_01948	Pram.g_01018
OG0000622	Prbn.g_01949	Pram.g_01017
OG0000623	Prbn.g_01950	Pram.g_01016
OG0000624	Prbn.g_01952	Pram.g_01014
OG0000625	Prbn.g_01345	Pram.g_01013
OG0000626	Prbn.g_01346	Pram.g_01012
OG0000627	Prbn.g_01347	Pram.g_01011
OG0000628	Prbn.g_01348	Pram.g_01010
OG0000629	Prbn.g_01349	Pram.g_01008
OG0000630	Prbn.g_01352	Pram.g_01005
OG0000631	Prbn.g_01445	Pram.g_00913
OG0000632	Prbn.g_01444	Pram.g_00914
OG0000633	Prbn.g_01443	Pram.g_00915
OG0000634	Prbn.g_01550	Pram.g_00805
OG0000635	Prbn.g_01549	Pram.g_00806
OG0000636	Prbn.g_01547	Pram.g_00808
OG0000637	Prbn.g_01545	Pram.g_00810
OG0000638	Prbn.g_01544	Pram.g_00811
OG0000639	Prbn.g_01543	Pram.g_00812
OG0000640	Prbn.g_01542	Pram.g_00813
OG0000641	Prbn.g_01538	Pram.g_00817
OG0000642	Prbn.g_01537	Pram.g_00818
OG0000643	Prbn.g_01536	Pram.g_00819
OG0000644	Prbn.g_01535	Pram.g_00820
OG0000645	Prbn.g_01534	Pram.g_00821
OG0000646	Prbn.g_01532	Pram.g_00823
OG0000647	Prbn.g_01530	Pram.g_00825
OG0000648	Prbn.g_01528	Pram.g_00827
OG0000649	Prbn.g_01527	Pram.g_00828
OG0000650	Prbn.g_01526	Pram.g_00829
OG0000651	Prbn.g_01525	Pram.g_00830
OG0000652	Prbn.g_01524	Pram.g_00831
OG0000653	Prbn.g_01522	Pram.g_00833
OG0000654	Prbn.g_01521	Pram.g_00834
OG0000655	Prbn.g_01520	Pram.g_00835
OG0000656	Prbn.g_01517	Pram.g_00838
OG0000657	Prbn.g_01509	Pram.g_00845
OG0000658	Prbn.g_01507	Pram.g_00847
OG0000659	Prbn.g_01506	Pram.g_00848
OG0000660	Prbn.g_01502	Pram.g_00852
OG0000661	Prbn.g_01500	Pram.g_00854
OG0000662	Prbn.g_01498	Pram.g_00857
OG0000663	Prbn.g_01496	Pram.g_00859
OG0000664	Prbn.g_01495	Pram.g_00860
OG0000665	Prbn.g_01489	Pram.g_00866
OG0000666	Prbn.g_01488	Pram.g_00867
OG0000667	Prbn.g_01484	Pram.g_00872
OG0000668	Prbn.g_01930	Pram.g_00713
OG0000669	Prbn.g_01632	Pram.g_00724
OG0000670	Prbn.g_01629	Pram.g_00727
OG0000671	Prbn.g_01626	Pram.g_00729
OG0000672	Prbn.g_01623	Pram.g_00732
OG0000673	Prbn.g_01620	Pram.g_00735
OG0000674	Prbn.g_01618	Pram.g_00737
OG0000675	Prbn.g_01617	Pram.g_00738
OG0000676	Prbn.g_01615	Pram.g_00740
OG0000677	Prbn.g_01614	Pram.g_00741
OG0000678	Prbn.g_01612	Pram.g_00743
OG0000679	Prbn.g_01608	Pram.g_00747
OG0000680	Prbn.g_01607	Pram.g_00748
OG0000681	Prbn.g_01604	Pram.g_00751
OG0000682	Prbn.g_01603	Pram.g_00752
OG0000683	Prbn.g_01602	Pram.g_00753
OG0000684	Prbn.g_01600	Pram.g_00754
OG0000685	Prbn.g_01598	Pram.g_00756
OG0000686	Prbn.g_01597	Pram.g_00757
OG0000687	Prbn.g_01596	Pram.g_00758
OG0000688	Prbn.g_00848	Pram.g_01036
OG0000689	Prbn.g_00849	Pram.g_01035
OG0000690	Prbn.g_00850	Pram.g_01034
OG0000691	Prbn.g_00851	Pram.g_01033
OG0000692	Prbn.g_00853	Pram.g_01031
OG0000693	Prbn.g_00854	Pram.g_01030
OG0000694	Prbn.g_00855	Pram.g_01029
OG0000695	Prbn.g_01441	Pram.g_00917
OG0000696	Prbn.g_01440	Pram.g_00918
OG0000697	Prbn.g_01439	Pram.g_00919
OG0000698	Prbn.g_01436	Pram.g_00922
OG0000699	Prbn.g_01435	Pram.g_00923
OG0000700	Prbn.g_01434	Pram.g_00924
OG0000701	Prbn.g_01433	Pram.g_00925
OG0000702	Prbn.g_01431	Pram.g_00927
OG0000703	Prbn.g_01430	Pram.g_00928
OG0000704	Prbn.g_01428	Pram.g_00930
OG0000705	Prbn.g_01425	Pram.g_00936
OG0000706	Prbn.g_01424	Pram.g_00937
OG0000707	Prbn.g_01423	Pram.g_00938
OG0000708	Prbn.g_01421	Pram.g_00940
OG0000709	Prbn.g_01417	Pram.g_00944
OG0000710	Prbn.g_01414	Pram.g_00947
OG0000711	Prbn.g_01396	Pram.g_00963
OG0000712	Prbn.g_01395	Pram.g_00964
OG0000713	Prbn.g_01394	Pram.g_00965
OG0000714	Prbn.g_01393	Pram.g_00966
OG0000715	Prbn.g_01391	Pram.g_00968
OG0000716	Prbn.g_01389	Pram.g_00970
OG0000717	Prbn.g_01388	Pram.g_00971
OG0000718	Prbn.g_01384	Pram.g_00973
OG0000719	Prbn.g_01382	Pram.g_00975
OG0000720	Prbn.g_01370	Pram.g_00986
OG0000721	Prbn.g_01366	Pram.g_00990
OG0000722	Prbn.g_01365	Pram.g_00991
OG0000723	Prbn.g_01361	Pram.g_00995
OG0000724	Prbn.g_01466	Pram.g_00893
OG0000725	Prbn.g_01472	Pram.g_00887
OG0000726	Prbn.g_01473	Pram.g_00886
OG0000727	Prbn.g_01474	Pram.g_00885
OG0000728	Prbn.g_01476	Pram.g_00883
OG0000729	Prbn.g_01106	Pram.g_01208
OG0000730	Prbn.g_01147	Pram.g_01182
OG0000731	Prbn.g_00111	Pram.g_00335
OG0000733	Prbn.g_01651	Pram.g_01547
OG0000734	Prbn.g_01173	Pram.g_01156
OG0000735	Prbn.g_01175	Pram.g_01154
OG0000736	Prbn.g_01176	Pram.g_01153
OG0000737	Prbn.g_01177	Pram.g_01152
OG0000738	Prbn.g_01181	Pram.g_01148
OG0000739	Prbn.g_01182	Pram.g_01147
OG0000740	Prbn.g_01183	Pram.g_01146
OG0000741	Prbn.g_01185	Pram.g_01144
OG0000742	Prbn.g_01188	Pram.g_01141
OG0000743	Prbn.g_01190	Pram.g_01139
OG0000744	Prbn.g_01191	Pram.g_01137
OG0000745	Prbn.g_01192	Pram.g_01136
OG0000746	Prbn.g_01194	Pram.g_01134
OG0000747	Prbn.g_01195	Pram.g_01133
OG0000748	Prbn.g_01199	Pram.g_01129
OG0000749	Prbn.g_01200	Pram.g_01128
OG0000750	Prbn.g_01201	Pram.g_01127
OG0000751	Prbn.g_01204	Pram.g_01124
OG0000752	Prbn.g_01206	Pram.g_01122
OG0000753	Prbn.g_01208	Pram.g_01119
OG0000754	Prbn.g_01211	Pram.g_01117
OG0000755	Prbn.g_00390	Pram.g_01111
OG0000756	Prbn.g_00391	Pram.g_01110
OG0000757	Prbn.g_00398	Pram.g_01103
OG0000758	Prbn.g_00399	Pram.g_01102
OG0000759	Prbn.g_00400	Pram.g_01101
OG0000760	Prbn.g_00401	Pram.g_01100
OG0000761	Prbn.g_00402	Pram.g_01099
OG0000762	Prbn.g_00403	Pram.g_01098
OG0000763	Prbn.g_00405	Pram.g_01096
OG0000764	Prbn.g_00406	Pram.g_01095
OG0000765	Prbn.g_00414	Pram.g_01087
OG0000766	Prbn.g_00415	Pram.g_01086
OG0000767	Prbn.g_00417	Pram.g_01084
OG0000768	Prbn.g_00418	Pram.g_01083
OG0000769	Prbn.g_00420	Pram.g_01081
OG0000770	Prbn.g_00483	Pram.g_00570
OG0000771	Prbn.g_00886	Pram.g_01254
OG0000772	Prbn.g_01671	Pram.g_01569
OG0000773	Prbn.g_01093	Pram.g_01221
OG0000774	Prbn.g_01091	Pram.g_01223
OG0000775	Prbn.g_01089	Pram.g_01225
OG0000776	Prbn.g_01088	Pram.g_01226
OG0000777	Prbn.g_01087	Pram.g_01227
OG0000778	Prbn.g_01086	Pram.g_01228
OG0000779	Prbn.g_01082	Pram.g_01232
OG0000780	Prbn.g_01081	Pram.g_01233
OG0000781	Prbn.g_01077	Pram.g_01236
OG0000782	Prbn.g_01076	Pram.g_01237
OG0000783	Prbn.g_01075	Pram.g_01238
OG0000784	Prbn.g_01074	Pram.g_01239
OG0000785	Prbn.g_01072	Pram.g_01241
OG0000786	Prbn.g_01069	Pram.g_01244
OG0000787	Prbn.g_01068	Pram.g_01245
OG0000788	Prbn.g_00615	Pram.g_01271
OG0000789	Prbn.g_00883	Pram.g_01281
OG0000790	Prbn.g_00155	Pram.g_01463
OG0000791	Prbn.g_00157	Pram.g_01461
OG0000792	Prbn.g_00158	Pram.g_01460
OG0000793	Prbn.g_00161	Pram.g_01456
OG0000794	Prbn.g_00162	Pram.g_01455
OG0000795	Prbn.g_00163	Pram.g_01454
OG0000796	Prbn.g_00167	Pram.g_01450
OG0000797	Prbn.g_00168	Pram.g_01449
OG0000798	Prbn.g_01055	Pram.g_01415
OG0000799	Prbn.g_00195	Pram.g_01398
OG0000800	Prbn.g_00196	Pram.g_01397
OG0000801	Prbn.g_00197	Pram.g_01396
OG0000802	Prbn.g_00199	Pram.g_01394
OG0000803	Prbn.g_00201	Pram.g_01392
OG0000804	Prbn.g_00202	Pram.g_01391
OG0000805	Prbn.g_00204	Pram.g_01389
OG0000806	Prbn.g_00206	Pram.g_01387
OG0000807	Prbn.g_00207	Pram.g_01386
OG0000808	Prbn.g_00208	Pram.g_01385
OG0000809	Prbn.g_00210	Pram.g_01383
OG0000810	Prbn.g_00211	Pram.g_01382
OG0000811	Prbn.g_00215	Pram.g_01375
OG0000812	Prbn.g_00217	Pram.g_01373
OG0000813	Prbn.g_00218	Pram.g_01372
OG0000814	Prbn.g_00220	Pram.g_01370
OG0000815	Prbn.g_00221	Pram.g_01369
OG0000816	Prbn.g_00223	Pram.g_01367
OG0000817	Prbn.g_00224	Pram.g_01366
OG0000818	Prbn.g_00229	Pram.g_01361
OG0000819	Prbn.g_00230	Pram.g_01360
OG0000820	Prbn.g_00231	Pram.g_01359
OG0000821	Prbn.g_00235	Pram.g_01355
OG0000822	Prbn.g_00236	Pram.g_01354
OG0000823	Prbn.g_00237	Pram.g_01353
OG0000824	Prbn.g_00240	Pram.g_01350
OG0000825	Prbn.g_00241	Pram.g_01349
OG0000826	Prbn.g_00242	Pram.g_01348
OG0000827	Prbn.g_00243	Pram.g_01347
OG0000828	Prbn.g_00246	Pram.g_01344
OG0000829	Prbn.g_00247	Pram.g_01343
OG0000830	Prbn.g_00248	Pram.g_01342
OG0000831	Prbn.g_00250	Pram.g_01340
OG0000832	Prbn.g_00260	Pram.g_01330
OG0000833	Prbn.g_00269	Pram.g_01321
OG0000834	Prbn.g_00270	Pram.g_01320
OG0000835	Prbn.g_00271	Pram.g_01319
OG0000836	Prbn.g_00272	Pram.g_01318
OG0000837	Prbn.g_00273	Pram.g_01317
OG0000838	Prbn.g_00275	Pram.g_01314
OG0000839	Prbn.g_00276	Pram.g_01313
OG0000840	Prbn.g_00277	Pram.g_01312
OG0000841	Prbn.g_00278	Pram.g_01311
OG0000842	Prbn.g_00279	Pram.g_01310
OG0000843	Prbn.g_00280	Pram.g_01309
OG0000844	Prbn.g_00281	Pram.g_01308
OG0000845	Prbn.g_00282	Pram.g_01307
OG0000846	Prbn.g_00283	Pram.g_01306
OG0000847	Prbn.g_00284	Pram.g_01305
OG0000848	Prbn.g_00285	Pram.g_01304
OG0000849	Prbn.g_00286	Pram.g_01303
OG0000850	Prbn.g_00288	Pram.g_01301
OG0000851	Prbn.g_00289	Pram.g_01300
OG0000852	Prbn.g_00904	Pram.g_01299
OG0000853	Prbn.g_00898	Pram.g_01294
OG0000854	Prbn.g_00896	Pram.g_01292
OG0000855	Prbn.g_00895	Pram.g_01291
OG0000856	Prbn.g_00486	Pram.g_00567
OG0000857	Prbn.g_01531	Pram.g_00824
OG0000858	Prbn.g_01738	Pram.g_01625
OG0000859	Prbn.g_01739	Pram.g_01626
OG0000860	Prbn.g_01747	Pram.g_01634
OG0000861	Prbn.g_01748	Pram.g_01635
OG0000862	Prbn.g_01749	Pram.g_01636
OG0000863	Prbn.g_01751	Pram.g_01638
OG0000864	Prbn.g_01752	Pram.g_01639
OG0000865	Prbn.g_01753	Pram.g_01640
OG0000866	Prbn.g_01754	Pram.g_01641
OG0000867	Prbn.g_01755	Pram.g_01642
OG0000868	Prbn.g_01757	Pram.g_01644
OG0000869	Prbn.g_01760	Pram.g_01647
OG0000870	Prbn.g_01765	Pram.g_01652
OG0000871	Prbn.g_01766	Pram.g_01653
OG0000872	Prbn.g_01767	Pram.g_01654
OG0000873	Prbn.g_01771	Pram.g_01657
OG0000874	Prbn.g_01774	Pram.g_01660
OG0000875	Prbn.g_01775	Pram.g_01662
OG0000876	Prbn.g_01776	Pram.g_01663
OG0000877	Prbn.g_01778	Pram.g_01665
OG0000878	Prbn.g_01779	Pram.g_01666
OG0000879	Prbn.g_01780	Pram.g_01667
OG0000880	Prbn.g_01781	Pram.g_01668
OG0000881	Prbn.g_01785	Pram.g_01672
OG0000882	Prbn.g_01790	Pram.g_01677
OG0000883	Prbn.g_01792	Pram.g_01679
OG0000884	Prbn.g_01794	Pram.g_01681
OG0000885	Prbn.g_01795	Pram.g_01682
OG0000886	Prbn.g_01796	Pram.g_01683
OG0000887	Prbn.g_01797	Pram.g_01684
OG0000888	Prbn.g_01799	Pram.g_01686
OG0000889	Prbn.g_01801	Pram.g_01688
OG0000890	Prbn.g_01802	Pram.g_01689
OG0000891	Prbn.g_01803	Pram.g_01690
OG0000892	Prbn.g_01805	Pram.g_01691
OG0000893	Prbn.g_01809	Pram.g_01695
OG0000894	Prbn.g_01812	Pram.g_01698
OG0000895	Prbn.g_01816	Pram.g_01702
OG0000896	Prbn.g_01817	Pram.g_01703
OG0000897	Prbn.g_01819	Pram.g_01705
OG0000898	Prbn.g_01820	Pram.g_01706
OG0000899	Prbn.g_01821	Pram.g_01707
OG0000900	Prbn.g_01822	Pram.g_01708
OG0000901	Prbn.g_01825	Pram.g_01711
OG0000902	Prbn.g_01827	Pram.g_01713
OG0000903	Prbn.g_01831	Pram.g_01717
OG0000904	Prbn.g_01835	Pram.g_01722
OG0000905	Prbn.g_01829	Pram.g_01715
OG0000906	Prbn.g_01828	Pram.g_01714
OG0000907	Prbn.g_01838	Pram.g_01727
OG0000908	Prbn.g_01841	Pram.g_01730
OG0000909	Prbn.g_01842	Pram.g_01731
OG0000910	Prbn.g_01843	Pram.g_01732
OG0000911	Prbn.g_01845	Pram.g_01734
OG0000912	Prbn.g_01846	Pram.g_01735
OG0000913	Prbn.g_01847	Pram.g_01736
OG0000914	Prbn.g_01848	Pram.g_01737
OG0000915	Prbn.g_01849	Pram.g_01738
OG0000916	Prbn.g_01850	Pram.g_01739
OG0000917	Prbn.g_01851	Pram.g_01740
OG0000918	Prbn.g_01852	Pram.g_01741
OG0000919	Prbn.g_01853	Pram.g_01742
OG0000920	Prbn.g_01854	Pram.g_01743
OG0000921	Prbn.g_01855	Pram.g_01744
OG0000922	Prbn.g_01856	Pram.g_01745
OG0000923	Prbn.g_01860	Pram.g_01749
OG0000924	Prbn.g_01861	Pram.g_01750
OG0000925	Prbn.g_01862	Pram.g_01751
OG0000926	Prbn.g_01863	Pram.g_01752
OG0000927	Prbn.g_01865	Pram.g_01754
OG0000928	Prbn.g_01866	Pram.g_01755
OG0000929	Prbn.g_01867	Pram.g_01756
OG0000930	Prbn.g_01868	Pram.g_01757
OG0000931	Prbn.g_01869	Pram.g_01758
OG0000932	Prbn.g_01870	Pram.g_01759
OG0000933	Prbn.g_01874	Pram.g_01763
OG0000934	Prbn.g_01876	Pram.g_01765
OG0000935	Prbn.g_01877	Pram.g_01766
OG0000936	Prbn.g_01878	Pram.g_01767
OG0000937	Prbn.g_01879	Pram.g_01768
OG0000938	Prbn.g_01882	Pram.g_01771
OG0000939	Prbn.g_01883	Pram.g_01772
OG0000940	Prbn.g_01890	Pram.g_01779
OG0000941	Prbn.g_01892	Pram.g_01781
OG0000942	Prbn.g_01894	Pram.g_01783
OG0000943	Prbn.g_01895	Pram.g_01784
OG0000944	Prbn.g_01897	Pram.g_01786
OG0000945	Prbn.g_01898	Pram.g_01787
OG0000946	Prbn.g_01903	Pram.g_01793
OG0000947	Prbn.g_01905	Pram.g_01795
OG0000948	Prbn.g_01906	Pram.g_01796
OG0000949	Prbn.g_01909	Pram.g_01799
OG0000950	Prbn.g_01916	Pram.g_01806
OG0000951	Prbn.g_01920	Pram.g_01810
OG0000952	Prbn.g_01015	Pram.g_01814
OG0000953	Prbn.g_01011	Pram.g_01818
OG0000954	Prbn.g_01007	Pram.g_01822
OG0000955	Prbn.g_01006	Pram.g_01823
OG0000956	Prbn.g_01004	Pram.g_01825
OG0000957	Prbn.g_00998	Pram.g_01831
OG0000958	Prbn.g_00997	Pram.g_01832
OG0000959	Prbn.g_00993	Pram.g_01836
OG0000960	Prbn.g_00992	Pram.g_01837
OG0000961	Prbn.g_00989	Pram.g_01840
OG0000962	Prbn.g_00987	Pram.g_01842
OG0000963	Prbn.g_00983	Pram.g_01846
OG0000964	Prbn.g_00982	Pram.g_01847
OG0000965	Prbn.g_00981	Pram.g_01848
OG0000966	Prbn.g_00975	Pram.g_01854
OG0000967	Prbn.g_00971	Pram.g_01858
OG0000968	Prbn.g_00969	Pram.g_01860
OG0000969	Prbn.g_00968	Pram.g_01861
OG0000970	Prbn.g_00967	Pram.g_01862
OG0000971	Prbn.g_00966	Pram.g_01863
OG0000972	Prbn.g_00965	Pram.g_01864
OG0000973	Prbn.g_00964	Pram.g_01865
OG0000974	Prbn.g_00963	Pram.g_01866
OG0000975	Prbn.g_00962	Pram.g_01867
OG0000976	Prbn.g_00961	Pram.g_01868
OG0000977	Prbn.g_00960	Pram.g_01869
OG0000978	Prbn.g_00959	Pram.g_01870
OG0000979	Prbn.g_00957	Pram.g_01873
OG0000980	Prbn.g_00955	Pram.g_01875
OG0000981	Prbn.g_00952	Pram.g_01878
OG0000982	Prbn.g_00950	Pram.g_01880
OG0000983	Prbn.g_00949	Pram.g_01881
OG0000984	Prbn.g_00948	Pram.g_01882
OG0000985	Prbn.g_00945	Pram.g_01885
OG0000986	Prbn.g_00943	Pram.g_01887
OG0000987	Prbn.g_00942	Pram.g_01888
OG0000988	Prbn.g_00939	Pram.g_01891
OG0000989	Prbn.g_00935	Pram.g_01895
OG0000990	Prbn.g_00931	Pram.g_01900
OG0000991	Prbn.g_00930	Pram.g_01901
OG0000992	Prbn.g_00927	Pram.g_01904
OG0000993	Prbn.g_00926	Pram.g_01905
OG0000994	Prbn.g_00925	Pram.g_01906
OG0000995	Prbn.g_00921	Pram.g_01910
OG0000996	Prbn.g_00920	Pram.g_01911
OG0000997	Prbn.g_00917	Pram.g_01913
OG0000998	Prbn.g_00915	Pram.g_01915
OG0000999	Prbn.g_00914	Pram.g_01916
OG0001000	Prbn.g_00911	Pram.g_01919
OG0001001	Prbn.g_00908	Pram.g_01924
OG0001002	Prbn.g_00291	Pram.g_01929
OG0001003	Prbn.g_00292	Pram.g_01930
OG0001004	Prbn.g_00293	Pram.g_01931
OG0001005	Prbn.g_00294	Pram.g_01932
OG0001006	Prbn.g_00298	Pram.g_01936
OG0001007	Prbn.g_00300	Pram.g_01938
OG0001008	Prbn.g_00676	Pram.g_00372
OG0001009	Prbn.g_00755	Pram.g_00014
OG0001010	Prbn.g_00754	Pram.g_00015
OG0001011	Prbn.g_00752	Pram.g_00016
OG0001012	Prbn.g_00738	Pram.g_00028
OG0001013	Prbn.g_00731	Pram.g_00035
OG0001014	Prbn.g_00728	Pram.g_00038
OG0001015	Prbn.g_00726	Pram.g_00039
OG0001016	Prbn.g_00704	Pram.g_00058
OG0001017	Prbn.g_01343	Pram.g_00062
OG0001018	Prbn.g_01341	Pram.g_00064
OG0001019	Prbn.g_01332	Pram.g_00073
OG0001020	Prbn.g_01331	Pram.g_00074
OG0001021	Prbn.g_01330	Pram.g_00075
OG0001022	Prbn.g_01327	Pram.g_00078
OG0001023	Prbn.g_01326	Pram.g_00079
OG0001024	Prbn.g_01322	Pram.g_00082
OG0001025	Prbn.g_01315	Pram.g_00089
OG0001026	Prbn.g_01306	Pram.g_00097
OG0001027	Prbn.g_01305	Pram.g_00098
OG0001028	Prbn.g_01303	Pram.g_00100
OG0001029	Prbn.g_01302	Pram.g_00101
OG0001030	Prbn.g_01286	Pram.g_00117
OG0001031	Prbn.g_00367	Pram.g_00171
OG0001032	Prbn.g_00366	Pram.g_00172
OG0001033	Prbn.g_00345	Pram.g_00193
OG0001034	Prbn.g_00314	Pram.g_00223
OG0001035	Prbn.g_00021	Pram.g_00243
OG0001036	Prbn.g_00025	Pram.g_00247
OG0001037	Prbn.g_00026	Pram.g_00248
OG0001038	Prbn.g_00045	Pram.g_00266
OG0001039	Prbn.g_00048	Pram.g_00269
OG0001040	Prbn.g_00050	Pram.g_00271
OG0001041	Prbn.g_00055	Pram.g_00276
OG0001042	Prbn.g_00072	Pram.g_00293
OG0001043	Prbn.g_00073	Pram.g_00294
OG0001044	Prbn.g_00104	Pram.g_00327
OG0001045	Prbn.g_00113	Pram.g_00337
OG0001046	Prbn.g_01697	Pram.g_01537
OG0001047	Prbn.g_00674	Pram.g_00374
OG0001048	Prbn.g_00673	Pram.g_00375
OG0001049	Prbn.g_00671	Pram.g_00377
OG0001050	Prbn.g_00670	Pram.g_00378
OG0001051	Prbn.g_00669	Pram.g_00379
OG0001052	Prbn.g_00643	Pram.g_00407
OG0001053	Prbn.g_00631	Pram.g_00419
OG0001054	Prbn.g_00616	Pram.g_00434
OG0001055	Prbn.g_00597	Pram.g_00454
OG0001056	Prbn.g_00580	Pram.g_00474
OG0001057	Prbn.g_00575	Pram.g_00478
OG0001058	Prbn.g_00567	Pram.g_00486
OG0001059	Prbn.g_00563	Pram.g_00490
OG0001060	Prbn.g_00557	Pram.g_00497
OG0001061	Prbn.g_00542	Pram.g_00512
OG0001062	Prbn.g_00540	Pram.g_00514
OG0001063	Prbn.g_00538	Pram.g_00516
OG0001064	Prbn.g_00537	Pram.g_00517
OG0001065	Prbn.g_00536	Pram.g_00518
OG0001066	Prbn.g_00535	Pram.g_00519
OG0001067	Prbn.g_00534	Pram.g_00520
OG0001068	Prbn.g_00533	Pram.g_00521
OG0001069	Prbn.g_00532	Pram.g_00522
OG0001070	Prbn.g_00528	Pram.g_00524
OG0001071	Prbn.g_00527	Pram.g_00525
OG0001072	Prbn.g_00525	Pram.g_00527
OG0001073	Prbn.g_00511	Pram.g_00541
OG0001074	Prbn.g_00499	Pram.g_00553
OG0001075	Prbn.g_00498	Pram.g_00554
OG0001076	Prbn.g_00491	Pram.g_00562
OG0001077	Prbn.g_00485	Pram.g_00568
OG0001078	Prbn.g_00427	Pram.g_01074
OG0001079	Prbn.g_00439	Pram.g_01063
OG0001080	Prbn.g_00445	Pram.g_01057
OG0001081	Prbn.g_00447	Pram.g_01055
OG0001082	Prbn.g_00448	Pram.g_01054
OG0001083	Prbn.g_00836	Pram.g_01049
OG0001084	Prbn.g_00837	Pram.g_01048
OG0001085	Prbn.g_01594	Pram.g_00760
OG0001086	Prbn.g_01593	Pram.g_00761
OG0001087	Prbn.g_01575	Pram.g_00779
OG0001088	Prbn.g_01574	Pram.g_00780
OG0001089	Prbn.g_01563	Pram.g_00791
OG0001090	Prbn.g_01553	Pram.g_00802
OG0001091	Prbn.g_00857	Pram.g_01027
OG0001092	Prbn.g_00858	Pram.g_01026
OG0001093	Prbn.g_00863	Pram.g_01021
OG0001094	Prbn.g_00856	Pram.g_01028
OG0001095	Prbn.g_01533	Pram.g_00822
OG0001096	Prbn.g_01519	Pram.g_00836
OG0001097	Prbn.g_01499	Pram.g_00855
