Orthogroup	Prax	Pral
OG0000581	Prax.g_00064	Pral.g_00483
OG0000582	Prax.g_00067	Pral.g_00480
OG0000583	Prax.g_00068	Pral.g_00479
OG0000584	Prax.g_00069	Pral.g_00478
OG0000585	Prax.g_00071	Pral.g_00476
OG0000586	Prax.g_00072	Pral.g_00475
OG0000587	Prax.g_00073	Pral.g_00474
OG0000588	Prax.g_00077	Pral.g_00469
OG0000589	Prax.g_00080	Pral.g_00466
OG0000590	Prax.g_00081	Pral.g_00465
OG0000591	Prax.g_00084	Pral.g_00462
OG0000592	Prax.g_00085	Pral.g_00461
OG0000593	Prax.g_00091	Pral.g_01433
OG0000594	Prax.g_00092	Pral.g_01434
OG0000595	Prax.g_00093	Pral.g_01435
OG0000596	Prax.g_00097	Pral.g_01439
OG0000597	Prax.g_00099	Pral.g_01441
OG0000598	Prax.g_00100	Pral.g_01442
OG0000599	Prax.g_00103	Pral.g_01445
OG0000600	Prax.g_00104	Pral.g_01446
OG0000601	Prax.g_00105	Pral.g_01447
OG0000602	Prax.g_00107	Pral.g_01449
OG0000603	Prax.g_00108	Pral.g_01450
OG0000604	Prax.g_00109	Pral.g_01451
OG0000605	Prax.g_00110	Pral.g_01452
OG0000606	Prax.g_00113	Pral.g_01455
OG0000607	Prax.g_00116	Pral.g_01458
OG0000608	Prax.g_00117	Pral.g_01459
OG0000609	Prax.g_00118	Pral.g_01460
OG0000610	Prax.g_00123	Pral.g_01466
OG0000611	Prax.g_00975	Pral.g_01469
OG0000612	Prax.g_00974	Pral.g_01470
OG0000613	Prax.g_00969	Pral.g_01769
OG0000614	Prax.g_00950	Pral.g_01748
OG0000615	Prax.g_00942	Pral.g_01737
OG0000616	Prax.g_00938	Pral.g_00399
OG0000617	Prax.g_00479	Pral.g_01723
OG0000618	Prax.g_00478	Pral.g_01722
OG0000619	Prax.g_00477	Pral.g_01721
OG0000620	Prax.g_00474	Pral.g_01718
OG0000621	Prax.g_00473	Pral.g_01717
OG0000622	Prax.g_00472	Pral.g_01716
OG0000623	Prax.g_00471	Pral.g_01715
OG0000624	Prax.g_00470	Pral.g_01713
OG0000625	Prax.g_00469	Pral.g_01712
OG0000626	Prax.g_00468	Pral.g_01711
OG0000627	Prax.g_00467	Pral.g_01709
OG0000628	Prax.g_00466	Pral.g_01708
OG0000629	Prax.g_00465	Pral.g_01707
OG0000630	Prax.g_00462	Pral.g_01704
OG0000631	Prax.g_00382	Pral.g_01658
OG0000632	Prax.g_00381	Pral.g_01657
OG0000633	Prax.g_00380	Pral.g_01656
OG0000634	Prax.g_00377	Pral.g_01484
OG0000635	Prax.g_00376	Pral.g_01485
OG0000636	Prax.g_00374	Pral.g_01487
OG0000637	Prax.g_00372	Pral.g_01489
OG0000638	Prax.g_00371	Pral.g_01490
OG0000639	Prax.g_00370	Pral.g_01491
OG0000640	Prax.g_00369	Pral.g_01492
OG0000641	Prax.g_00365	Pral.g_01496
OG0000642	Prax.g_00364	Pral.g_01497
OG0000643	Prax.g_00363	Pral.g_01498
OG0000644	Prax.g_00362	Pral.g_01499
OG0000645	Prax.g_00361	Pral.g_01500
OG0000646	Prax.g_00359	Pral.g_01502
OG0000647	Prax.g_00358	Pral.g_01504
OG0000648	Prax.g_00356	Pral.g_01506
OG0000649	Prax.g_00355	Pral.g_01507
OG0000650	Prax.g_00354	Pral.g_01508
OG0000651	Prax.g_00353	Pral.g_01509
OG0000652	Prax.g_00352	Pral.g_01510
OG0000653	Prax.g_00350	Pral.g_01512
OG0000654	Prax.g_00349	Pral.g_01513
OG0000655	Prax.g_00348	Pral.g_01514
OG0000656	Prax.g_00345	Pral.g_01517
OG0000657	Prax.g_00337	Pral.g_01524
OG0000658	Prax.g_00336	Pral.g_01525
OG0000659	Prax.g_00335	Pral.g_01526
OG0000660	Prax.g_00331	Pral.g_01530
OG0000661	Prax.g_00329	Pral.g_01532
OG0000662	Prax.g_00327	Pral.g_01534
OG0000663	Prax.g_00325	Pral.g_01536
OG0000664	Prax.g_00324	Pral.g_01537
OG0000665	Prax.g_00320	Pral.g_01543
OG0000666	Prax.g_00319	Pral.g_01544
OG0000667	Prax.g_00315	Pral.g_01548
OG0000668	Prax.g_00546	Pral.g_01820
OG0000669	Prax.g_00553	Pral.g_01809
OG0000670	Prax.g_00555	Pral.g_01806
OG0000671	Prax.g_00557	Pral.g_01804
OG0000672	Prax.g_00559	Pral.g_01801
OG0000673	Prax.g_00562	Pral.g_01798
OG0000674	Prax.g_00564	Pral.g_01796
OG0000675	Prax.g_00565	Pral.g_01795
OG0000676	Prax.g_00567	Pral.g_01793
OG0000677	Prax.g_00568	Pral.g_01792
OG0000678	Prax.g_00570	Pral.g_01790
OG0000679	Prax.g_00574	Pral.g_01786
OG0000680	Prax.g_00575	Pral.g_01785
OG0000681	Prax.g_00578	Pral.g_01782
OG0000682	Prax.g_00579	Pral.g_01781
OG0000683	Prax.g_00580	Pral.g_01780
OG0000684	Prax.g_00582	Pral.g_01778
OG0000685	Prax.g_00584	Pral.g_01776
OG0000686	Prax.g_00585	Pral.g_01775
OG0000687	Prax.g_00586	Pral.g_01774
OG0000688	Prax.g_00589	Pral.g_01474
OG0000689	Prax.g_00590	Pral.g_01475
OG0000690	Prax.g_00591	Pral.g_01476
OG0000691	Prax.g_00592	Pral.g_01477
OG0000692	Prax.g_00594	Pral.g_01479
OG0000693	Prax.g_00595	Pral.g_01480
OG0000694	Prax.g_00596	Pral.g_01481
OG0000695	Prax.g_00598	Pral.g_01654
OG0000696	Prax.g_00599	Pral.g_01653
OG0000697	Prax.g_00600	Pral.g_01652
OG0000698	Prax.g_00603	Pral.g_01649
OG0000699	Prax.g_00604	Pral.g_01647
OG0000700	Prax.g_00605	Pral.g_01646
OG0000701	Prax.g_00606	Pral.g_01645
OG0000702	Prax.g_00608	Pral.g_01643
OG0000703	Prax.g_00609	Pral.g_01642
OG0000704	Prax.g_00610	Pral.g_01640
OG0000705	Prax.g_00614	Pral.g_01634
OG0000706	Prax.g_00615	Pral.g_01633
OG0000707	Prax.g_00616	Pral.g_01632
OG0000708	Prax.g_00617	Pral.g_01630
OG0000709	Prax.g_01130	Pral.g_01626
OG0000710	Prax.g_01133	Pral.g_01623
OG0000711	Prax.g_01150	Pral.g_01579
OG0000712	Prax.g_01152	Pral.g_01580
OG0000713	Prax.g_01153	Pral.g_01581
OG0000714	Prax.g_01154	Pral.g_01582
OG0000715	Prax.g_01156	Pral.g_01584
OG0000716	Prax.g_01158	Pral.g_01586
OG0000717	Prax.g_01159	Pral.g_01587
OG0000718	Prax.g_01173	Pral.g_01590
OG0000719	Prax.g_01175	Pral.g_01592
OG0000720	Prax.g_01184	Pral.g_01603
OG0000721	Prax.g_01186	Pral.g_01607
OG0000722	Prax.g_01187	Pral.g_01608
OG0000723	Prax.g_01190	Pral.g_01575
OG0000724	Prax.g_01199	Pral.g_01566
OG0000725	Prax.g_01205	Pral.g_01560
OG0000726	Prax.g_01206	Pral.g_01559
OG0000727	Prax.g_01207	Pral.g_01558
OG0000728	Prax.g_01209	Pral.g_01556
OG0000729	Prax.g_01256	Pral.g_01311
OG0000730	Prax.g_00126	Pral.g_01324
OG0000731	Prax.g_00130	Pral.g_00692
OG0000732	Prax.g_00140	Pral.g_00348
OG0000733	Prax.g_00162	Pral.g_00077
OG0000734	Prax.g_00185	Pral.g_01351
OG0000735	Prax.g_00187	Pral.g_01353
OG0000736	Prax.g_00188	Pral.g_01354
OG0000737	Prax.g_00189	Pral.g_01355
OG0000738	Prax.g_00193	Pral.g_01359
OG0000739	Prax.g_00194	Pral.g_01360
OG0000740	Prax.g_00195	Pral.g_01361
OG0000741	Prax.g_00196	Pral.g_01363
OG0000742	Prax.g_00199	Pral.g_01366
OG0000743	Prax.g_00201	Pral.g_01368
OG0000744	Prax.g_00202	Pral.g_01369
OG0000745	Prax.g_00203	Pral.g_01370
OG0000746	Prax.g_00205	Pral.g_01372
OG0000747	Prax.g_00206	Pral.g_01373
OG0000748	Prax.g_00209	Pral.g_01378
OG0000749	Prax.g_00210	Pral.g_01379
OG0000750	Prax.g_00211	Pral.g_01380
OG0000751	Prax.g_00213	Pral.g_01383
OG0000752	Prax.g_00215	Pral.g_01385
OG0000753	Prax.g_00218	Pral.g_01388
OG0000754	Prax.g_00221	Pral.g_01391
OG0000755	Prax.g_00224	Pral.g_01399
OG0000756	Prax.g_00225	Pral.g_01400
OG0000757	Prax.g_00231	Pral.g_01406
OG0000758	Prax.g_00232	Pral.g_01407
OG0000759	Prax.g_00233	Pral.g_01408
OG0000760	Prax.g_00234	Pral.g_01409
OG0000761	Prax.g_00235	Pral.g_01410
OG0000762	Prax.g_00236	Pral.g_01411
OG0000763	Prax.g_00238	Pral.g_01413
OG0000764	Prax.g_00239	Pral.g_01414
OG0000765	Prax.g_00248	Pral.g_01423
OG0000766	Prax.g_00249	Pral.g_01424
OG0000767	Prax.g_00251	Pral.g_01426
OG0000768	Prax.g_00252	Pral.g_01427
OG0000769	Prax.g_00254	Pral.g_01429
OG0000770	Prax.g_00256	Pral.g_00456
OG0000771	Prax.g_01789	Pral.g_01064
OG0000772	Prax.g_01928	Pral.g_01893
OG0000773	Prax.g_01908	Pral.g_01290
OG0000774	Prax.g_01906	Pral.g_01288
OG0000775	Prax.g_01904	Pral.g_01286
OG0000776	Prax.g_01903	Pral.g_01285
OG0000777	Prax.g_01902	Pral.g_01284
OG0000778	Prax.g_01901	Pral.g_01283
OG0000779	Prax.g_01897	Pral.g_01279
OG0000780	Prax.g_01896	Pral.g_01278
OG0000781	Prax.g_01893	Pral.g_01275
OG0000782	Prax.g_01892	Pral.g_01274
OG0000783	Prax.g_01891	Pral.g_01273
OG0000784	Prax.g_01890	Pral.g_01272
OG0000785	Prax.g_01888	Pral.g_01270
OG0000786	Prax.g_01886	Pral.g_01267
OG0000787	Prax.g_01885	Pral.g_01266
OG0000788	Prax.g_01876	Pral.g_00440
OG0000789	Prax.g_01873	Pral.g_01060
OG0000790	Prax.g_01858	Pral.g_01217
OG0000791	Prax.g_01856	Pral.g_01215
OG0000792	Prax.g_01855	Pral.g_01214
OG0000793	Prax.g_01852	Pral.g_01211
OG0000794	Prax.g_01851	Pral.g_01210
OG0000795	Prax.g_01850	Pral.g_01209
OG0000796	Prax.g_01846	Pral.g_01205
OG0000797	Prax.g_01845	Pral.g_01204
OG0000799	Prax.g_01751	Pral.g_01184
OG0000800	Prax.g_01750	Pral.g_01183
OG0000801	Prax.g_01749	Pral.g_01182
OG0000802	Prax.g_01747	Pral.g_01180
OG0000803	Prax.g_01745	Pral.g_01178
OG0000804	Prax.g_01744	Pral.g_01177
OG0000805	Prax.g_01742	Pral.g_01175
OG0000806	Prax.g_01740	Pral.g_01173
OG0000807	Prax.g_01739	Pral.g_01172
OG0000808	Prax.g_01738	Pral.g_01171
OG0000809	Prax.g_01735	Pral.g_01167
OG0000810	Prax.g_01734	Pral.g_01166
OG0000811	Prax.g_01725	Pral.g_01158
OG0000812	Prax.g_01723	Pral.g_01156
OG0000813	Prax.g_01722	Pral.g_01155
OG0000814	Prax.g_01720	Pral.g_01153
OG0000815	Prax.g_01719	Pral.g_01152
OG0000816	Prax.g_01717	Pral.g_01150
OG0000817	Prax.g_01716	Pral.g_01149
OG0000818	Prax.g_01711	Pral.g_01144
OG0000819	Prax.g_01710	Pral.g_01143
OG0000820	Prax.g_01709	Pral.g_01142
OG0000821	Prax.g_01705	Pral.g_01137
OG0000822	Prax.g_01704	Pral.g_01136
OG0000823	Prax.g_01703	Pral.g_01135
OG0000824	Prax.g_01700	Pral.g_01132
OG0000825	Prax.g_01699	Pral.g_01131
OG0000826	Prax.g_01698	Pral.g_01130
OG0000827	Prax.g_01697	Pral.g_01129
OG0000828	Prax.g_01694	Pral.g_01126
OG0000829	Prax.g_01693	Pral.g_01125
OG0000830	Prax.g_01692	Pral.g_01124
OG0000831	Prax.g_01690	Pral.g_01122
OG0000832	Prax.g_01684	Pral.g_01110
OG0000833	Prax.g_01676	Pral.g_01101
OG0000834	Prax.g_01675	Pral.g_01100
OG0000835	Prax.g_01674	Pral.g_01099
OG0000836	Prax.g_01673	Pral.g_01098
OG0000837	Prax.g_01672	Pral.g_01097
OG0000838	Prax.g_01670	Pral.g_01094
OG0000839	Prax.g_01669	Pral.g_01093
OG0000840	Prax.g_01668	Pral.g_01092
OG0000841	Prax.g_01667	Pral.g_01091
OG0000842	Prax.g_01666	Pral.g_01090
OG0000843	Prax.g_01665	Pral.g_01089
OG0000844	Prax.g_01664	Pral.g_01088
OG0000845	Prax.g_01663	Pral.g_01087
OG0000846	Prax.g_01662	Pral.g_01086
OG0000847	Prax.g_01661	Pral.g_01085
OG0000848	Prax.g_01660	Pral.g_01084
OG0000849	Prax.g_01659	Pral.g_01083
OG0000850	Prax.g_01657	Pral.g_01081
OG0000851	Prax.g_01656	Pral.g_01080
OG0000852	Prax.g_01655	Pral.g_01079
OG0000853	Prax.g_01651	Pral.g_01074
OG0000854	Prax.g_01649	Pral.g_01072
OG0000855	Prax.g_01648	Pral.g_01071
OG0000856	Prax.g_01633	Pral.g_01058
OG0000857	Prax.g_01605	Pral.g_01503
OG0000858	Prax.g_01565	Pral.g_00100
OG0000859	Prax.g_01564	Pral.g_00101
OG0000860	Prax.g_01557	Pral.g_00109
OG0000861	Prax.g_01556	Pral.g_00110
OG0000862	Prax.g_01555	Pral.g_00111
OG0000863	Prax.g_01553	Pral.g_00113
OG0000864	Prax.g_01552	Pral.g_00114
OG0000865	Prax.g_01551	Pral.g_00115
OG0000866	Prax.g_01550	Pral.g_00116
OG0000867	Prax.g_01549	Pral.g_00117
OG0000868	Prax.g_01548	Pral.g_00119
OG0000869	Prax.g_01544	Pral.g_00122
OG0000870	Prax.g_01539	Pral.g_00127
OG0000871	Prax.g_01538	Pral.g_00128
OG0000872	Prax.g_01537	Pral.g_00129
OG0000873	Prax.g_01534	Pral.g_00132
OG0000874	Prax.g_01531	Pral.g_00135
OG0000875	Prax.g_01530	Pral.g_00136
OG0000876	Prax.g_01529	Pral.g_00137
OG0000877	Prax.g_01527	Pral.g_00139
OG0000878	Prax.g_01526	Pral.g_00140
OG0000879	Prax.g_01525	Pral.g_00141
OG0000880	Prax.g_01524	Pral.g_00142
OG0000881	Prax.g_01520	Pral.g_00146
OG0000882	Prax.g_01515	Pral.g_00151
OG0000883	Prax.g_01513	Pral.g_00154
OG0000884	Prax.g_01511	Pral.g_00156
OG0000885	Prax.g_01510	Pral.g_00157
OG0000886	Prax.g_01509	Pral.g_00158
OG0000887	Prax.g_01508	Pral.g_00159
OG0000888	Prax.g_01506	Pral.g_00161
OG0000889	Prax.g_01504	Pral.g_00163
OG0000890	Prax.g_01503	Pral.g_00164
OG0000891	Prax.g_01502	Pral.g_00165
OG0000892	Prax.g_01257	Pral.g_00167
OG0000893	Prax.g_01262	Pral.g_00170
OG0000894	Prax.g_01264	Pral.g_00173
OG0000895	Prax.g_01267	Pral.g_00177
OG0000896	Prax.g_01268	Pral.g_00178
OG0000897	Prax.g_01270	Pral.g_00180
OG0000898	Prax.g_01271	Pral.g_00181
OG0000899	Prax.g_01272	Pral.g_00182
OG0000900	Prax.g_01273	Pral.g_00183
OG0000901	Prax.g_01276	Pral.g_00187
OG0000902	Prax.g_01278	Pral.g_00189
OG0000903	Prax.g_01281	Pral.g_00193
OG0000904	Prax.g_01283	Pral.g_00198
OG0000905	Prax.g_01288	Pral.g_00191
OG0000906	Prax.g_01289	Pral.g_00190
OG0000907	Prax.g_01296	Pral.g_00200
OG0000908	Prax.g_01299	Pral.g_00203
OG0000909	Prax.g_01300	Pral.g_00204
OG0000910	Prax.g_01301	Pral.g_00205
OG0000911	Prax.g_01303	Pral.g_00207
OG0000912	Prax.g_01304	Pral.g_00208
OG0000913	Prax.g_01305	Pral.g_00209
OG0000914	Prax.g_01306	Pral.g_00210
OG0000915	Prax.g_01307	Pral.g_00211
OG0000916	Prax.g_01308	Pral.g_00212
OG0000917	Prax.g_01309	Pral.g_00213
OG0000918	Prax.g_01310	Pral.g_00214
OG0000919	Prax.g_01311	Pral.g_00215
OG0000920	Prax.g_01312	Pral.g_00216
OG0000921	Prax.g_01313	Pral.g_00217
OG0000922	Prax.g_01314	Pral.g_00218
OG0000923	Prax.g_01318	Pral.g_00222
OG0000924	Prax.g_01319	Pral.g_00223
OG0000925	Prax.g_01320	Pral.g_00224
OG0000926	Prax.g_01321	Pral.g_00225
OG0000927	Prax.g_01323	Pral.g_00227
OG0000928	Prax.g_01324	Pral.g_00228
OG0000929	Prax.g_01325	Pral.g_00229
OG0000930	Prax.g_01326	Pral.g_00230
OG0000931	Prax.g_01327	Pral.g_00232
OG0000932	Prax.g_01328	Pral.g_01190
OG0000933	Prax.g_01332	Pral.g_00236
OG0000934	Prax.g_01334	Pral.g_00238
OG0000935	Prax.g_01335	Pral.g_00239
OG0000936	Prax.g_01336	Pral.g_00240
OG0000937	Prax.g_01337	Pral.g_00241
OG0000938	Prax.g_01339	Pral.g_00244
OG0000939	Prax.g_01340	Pral.g_00245
OG0000940	Prax.g_01347	Pral.g_00252
OG0000941	Prax.g_01349	Pral.g_00254
OG0000942	Prax.g_01351	Pral.g_00256
OG0000943	Prax.g_01352	Pral.g_00257
OG0000944	Prax.g_01353	Pral.g_00259
OG0000945	Prax.g_01354	Pral.g_00260
OG0000946	Prax.g_01358	Pral.g_00266
OG0000947	Prax.g_01360	Pral.g_00268
OG0000948	Prax.g_01361	Pral.g_00269
OG0000949	Prax.g_01364	Pral.g_00272
OG0000950	Prax.g_01369	Pral.g_00278
OG0000951	Prax.g_01373	Pral.g_00282
OG0000952	Prax.g_01377	Pral.g_00286
OG0000953	Prax.g_01380	Pral.g_00290
OG0000954	Prax.g_01384	Pral.g_00294
OG0000955	Prax.g_01385	Pral.g_00295
OG0000956	Prax.g_01387	Pral.g_00297
OG0000957	Prax.g_01392	Pral.g_00303
OG0000958	Prax.g_01393	Pral.g_00304
OG0000959	Prax.g_01397	Pral.g_00308
OG0000960	Prax.g_01398	Pral.g_00309
OG0000961	Prax.g_01400	Pral.g_00312
OG0000962	Prax.g_01402	Pral.g_00314
OG0000963	Prax.g_01406	Pral.g_00318
OG0000964	Prax.g_01407	Pral.g_00319
OG0000965	Prax.g_01408	Pral.g_00320
OG0000966	Prax.g_01415	Pral.g_00326
OG0000967	Prax.g_01420	Pral.g_00330
OG0000968	Prax.g_01422	Pral.g_00332
OG0000969	Prax.g_01423	Pral.g_00333
OG0000970	Prax.g_01424	Pral.g_00334
OG0000971	Prax.g_01425	Pral.g_00335
OG0000972	Prax.g_01426	Pral.g_00336
OG0000973	Prax.g_01427	Pral.g_00337
OG0000974	Prax.g_01428	Pral.g_00338
OG0000975	Prax.g_01429	Pral.g_00339
OG0000976	Prax.g_01430	Pral.g_00340
OG0000977	Prax.g_01431	Pral.g_00341
OG0000978	Prax.g_01432	Pral.g_00342
OG0000979	Prax.g_01435	Pral.g_00345
OG0000980	Prax.g_01437	Pral.g_00347
OG0000981	Prax.g_01439	Pral.g_00350
OG0000982	Prax.g_01441	Pral.g_00352
OG0000983	Prax.g_01442	Pral.g_00353
OG0000984	Prax.g_01443	Pral.g_00354
OG0000985	Prax.g_01446	Pral.g_00357
OG0000986	Prax.g_01448	Pral.g_00359
OG0000987	Prax.g_01449	Pral.g_00360
OG0000988	Prax.g_01452	Pral.g_00363
OG0000989	Prax.g_01455	Pral.g_00367
OG0000990	Prax.g_01458	Pral.g_00373
OG0000991	Prax.g_01459	Pral.g_00374
OG0000992	Prax.g_01461	Pral.g_00377
OG0000993	Prax.g_01462	Pral.g_00378
OG0000994	Prax.g_01463	Pral.g_00379
OG0000995	Prax.g_01467	Pral.g_00383
OG0000996	Prax.g_01468	Pral.g_00384
OG0000997	Prax.g_01469	Pral.g_00386
OG0000998	Prax.g_01471	Pral.g_00388
OG0000999	Prax.g_01472	Pral.g_00389
OG0001000	Prax.g_01475	Pral.g_00392
OG0001001	Prax.g_01477	Pral.g_00396
OG0001002	Prax.g_01481	Pral.g_00401
OG0001003	Prax.g_01482	Pral.g_00402
OG0001004	Prax.g_01483	Pral.g_00403
OG0001005	Prax.g_01484	Pral.g_00404
OG0001006	Prax.g_01488	Pral.g_00408
OG0001007	Prax.g_01490	Pral.g_00410
OG0001008	Prax.g_00763	Pral.g_00657
OG0001009	Prax.g_00286	Pral.g_01017
OG0001010	Prax.g_00285	Pral.g_01016
OG0001011	Prax.g_00284	Pral.g_01014
OG0001012	Prax.g_00270	Pral.g_01001
OG0001013	Prax.g_00623	Pral.g_00994
OG0001014	Prax.g_00626	Pral.g_00991
OG0001015	Prax.g_00627	Pral.g_00990
OG0001016	Prax.g_00644	Pral.g_00974
OG0001017	Prax.g_00648	Pral.g_00970
OG0001018	Prax.g_00651	Pral.g_00968
OG0001019	Prax.g_00660	Pral.g_00958
OG0001020	Prax.g_01128	Pral.g_00957
OG0001021	Prax.g_01127	Pral.g_00956
OG0001022	Prax.g_01124	Pral.g_00953
OG0001023	Prax.g_01123	Pral.g_00952
OG0001024	Prax.g_01120	Pral.g_00949
OG0001025	Prax.g_01114	Pral.g_00942
OG0001026	Prax.g_01108	Pral.g_00934
OG0001027	Prax.g_01107	Pral.g_00933
OG0001028	Prax.g_01105	Pral.g_00931
OG0001029	Prax.g_01103	Pral.g_00930
OG0001030	Prax.g_01088	Pral.g_00914
OG0001031	Prax.g_01032	Pral.g_00857
OG0001032	Prax.g_01031	Pral.g_00856
OG0001033	Prax.g_01010	Pral.g_00836
OG0001034	Prax.g_00982	Pral.g_00804
OG0001035	Prax.g_00921	Pral.g_00784
OG0001036	Prax.g_00916	Pral.g_00780
OG0001037	Prax.g_00915	Pral.g_00779
OG0001038	Prax.g_00897	Pral.g_00761
OG0001039	Prax.g_00894	Pral.g_00758
OG0001040	Prax.g_00892	Pral.g_00755
OG0001041	Prax.g_00888	Pral.g_00751
OG0001042	Prax.g_00871	Pral.g_00734
OG0001043	Prax.g_00870	Pral.g_00733
OG0001044	Prax.g_00840	Pral.g_00699
OG0001045	Prax.g_00831	Pral.g_00690
OG0001046	Prax.g_00795	Pral.g_01039
OG0001047	Prax.g_00761	Pral.g_00655
OG0001048	Prax.g_00760	Pral.g_00654
OG0001049	Prax.g_00758	Pral.g_00651
OG0001050	Prax.g_00757	Pral.g_00650
OG0001051	Prax.g_00756	Pral.g_00649
OG0001052	Prax.g_00731	Pral.g_00621
OG0001053	Prax.g_00719	Pral.g_00608
OG0001055	Prax.g_00684	Pral.g_00573
OG0001056	Prax.g_00665	Pral.g_00554
OG0001057	Prax.g_00002	Pral.g_00549
OG0001058	Prax.g_00010	Pral.g_00541
OG0001059	Prax.g_00014	Pral.g_00537
OG0001060	Prax.g_00021	Pral.g_00530
OG0001061	Prax.g_00034	Pral.g_00514
OG0001062	Prax.g_00036	Pral.g_00512
OG0001063	Prax.g_00038	Pral.g_00510
OG0001064	Prax.g_00039	Pral.g_00509
OG0001065	Prax.g_00040	Pral.g_00508
OG0001066	Prax.g_00041	Pral.g_00507
OG0001067	Prax.g_00042	Pral.g_00506
OG0001068	Prax.g_00043	Pral.g_00505
OG0001069	Prax.g_00044	Pral.g_00504
OG0001070	Prax.g_00047	Pral.g_00502
OG0001071	Prax.g_00048	Pral.g_00501
OG0001072	Prax.g_00049	Pral.g_00499
OG0001073	Prax.g_00063	Pral.g_00485
OG0001074	Prax.g_00074	Pral.g_00472
OG0001075	Prax.g_00075	Pral.g_00471
OG0001076	Prax.g_00083	Pral.g_00464
OG0001077	Prax.g_00087	Pral.g_00459
OG0001078	Prax.g_00095	Pral.g_01437
OG0001079	Prax.g_00106	Pral.g_01448
OG0001080	Prax.g_00112	Pral.g_01454
OG0001081	Prax.g_00114	Pral.g_01456
OG0001082	Prax.g_00115	Pral.g_01457
OG0001083	Prax.g_00120	Pral.g_01462
OG0001084	Prax.g_00121	Pral.g_01463
OG0001085	Prax.g_00972	Pral.g_01772
OG0001086	Prax.g_00971	Pral.g_01771
OG0001087	Prax.g_00954	Pral.g_01753
OG0001088	Prax.g_00953	Pral.g_01752
OG0001089	Prax.g_00945	Pral.g_01741
OG0001090	Prax.g_00484	Pral.g_01728
OG0001091	Prax.g_00482	Pral.g_01726
OG0001092	Prax.g_00481	Pral.g_01725
OG0001093	Prax.g_00476	Pral.g_01720
OG0001094	Prax.g_00379	Pral.g_01482
OG0001095	Prax.g_00360	Pral.g_01501
OG0001096	Prax.g_00347	Pral.g_01515
OG0001097	Prax.g_00328	Pral.g_01533
OG0001098	Prax.g_00313	Pral.g_01552
OG0001099	Prax.g_00550	Pral.g_01815
OG0001100	Prax.g_00554	Pral.g_01807
OG0001101	Prax.g_00556	Pral.g_01805
OG0001102	Prax.g_00558	Pral.g_01802
OG0001103	Prax.g_00560	Pral.g_01800
OG0001104	Prax.g_00583	Pral.g_01777
OG0001105	Prax.g_00587	Pral.g_01773
OG0001106	Prax.g_00611	Pral.g_01639
OG0001107	Prax.g_00618	Pral.g_01629
OG0001108	Prax.g_01131	Pral.g_01625
OG0001109	Prax.g_01132	Pral.g_01624
OG0001110	Prax.g_01134	Pral.g_01622
OG0001111	Prax.g_01135	Pral.g_01621
OG0001112	Prax.g_01136	Pral.g_01620
OG0001113	Prax.g_01137	Pral.g_01619
OG0001114	Prax.g_01138	Pral.g_01618
OG0001115	Prax.g_01140	Pral.g_01616
OG0001116	Prax.g_01141	Pral.g_01615
OG0001117	Prax.g_01142	Pral.g_01614
OG0001118	Prax.g_01143	Pral.g_01613
OG0001119	Prax.g_01144	Pral.g_01612
OG0001120	Prax.g_01146	Pral.g_01611
OG0001122	Prax.g_01176	Pral.g_01593
OG0001123	Prax.g_01180	Pral.g_01598
OG0001124	Prax.g_01182	Pral.g_01600
OG0001125	Prax.g_01183	Pral.g_01602
OG0001126	Prax.g_01193	Pral.g_01571
OG0001127	Prax.g_01194	Pral.g_01570
OG0001128	Prax.g_01196	Pral.g_01569
OG0001129	Prax.g_01197	Pral.g_01568
OG0001130	Prax.g_01198	Pral.g_01567
OG0001131	Prax.g_01235	Pral.g_01321
OG0001132	Prax.g_01245	Pral.g_01033
OG0001133	Prax.g_00146	Pral.g_01314
OG0001134	Prax.g_00161	Pral.g_00056, Pral.g_00078
OG0001135	Prax.g_00164	Pral.g_00075
OG0001136	Prax.g_00197	Pral.g_01364
OG0001137	Prax.g_00208	Pral.g_01377
OG0001138	Prax.g_00226	Pral.g_01401
OG0001139	Prax.g_00227	Pral.g_01403
OG0001141	Prax.g_00229	Pral.g_01404
OG0001142	Prax.g_00230	Pral.g_01405
OG0001143	Prax.g_00237	Pral.g_01412
OG0001144	Prax.g_00242	Pral.g_01417
OG0001145	Prax.g_01907	Pral.g_01289
OG0001146	Prax.g_01895	Pral.g_01277
OG0001147	Prax.g_01877	Pral.g_01235
OG0001148	Prax.g_01861	Pral.g_01220
OG0001149	Prax.g_01860	Pral.g_01219
OG0001150	Prax.g_01859	Pral.g_01218
OG0001151	Prax.g_01848	Pral.g_01207
OG0001152	Prax.g_01847	Pral.g_01206
OG0001153	Prax.g_01696	Pral.g_01128
OG0001154	Prax.g_01695	Pral.g_01127
OG0001155	Prax.g_01683	Pral.g_01108
OG0001156	Prax.g_01680	Pral.g_01105
OG0001157	Prax.g_01679	Pral.g_01104
OG0001158	Prax.g_01678	Pral.g_01103
OG0001159	Prax.g_01677	Pral.g_01102
OG0001160	Prax.g_01653	Pral.g_01076
OG0001161	Prax.g_01640	Pral.g_00045
OG0001163	Prax.g_01567	Pral.g_00098
OG0001164	Prax.g_01563	Pral.g_00102
OG0001165	Prax.g_01560	Pral.g_00105
OG0001166	Prax.g_01540	Pral.g_00126
OG0001167	Prax.g_01523	Pral.g_00143
