Orthogroup	Prax	Syao
OG0000604	Prax.g_00109	Syao.g_00918
OG0000606	Prax.g_00113	Syao.g_00924
OG0000607	Prax.g_00116	Syao.g_00927
OG0000608	Prax.g_00117	Syao.g_00928
OG0000609	Prax.g_00118	Syao.g_00930
OG0000610	Prax.g_00123	Syao.g_00940
OG0000611	Prax.g_00975	Syao.g_00943
OG0000612	Prax.g_00974	Syao.g_00944
OG0000613	Prax.g_00969	Syao.g_01979
OG0000614	Prax.g_00950	Syao.g_00375
OG0000615	Prax.g_00942	Syao.g_00978
OG0000616	Prax.g_00938	Syao.g_02342
OG0000617	Prax.g_00479	Syao.g_00486
OG0000618	Prax.g_00478	Syao.g_00485
OG0000619	Prax.g_00477	Syao.g_00484
OG0000620	Prax.g_00474	Syao.g_00479
OG0000621	Prax.g_00473	Syao.g_00478
OG0000622	Prax.g_00472	Syao.g_00476
OG0000623	Prax.g_00471	Syao.g_00475
OG0000624	Prax.g_00470	Syao.g_00473
OG0000625	Prax.g_00469	Syao.g_00472
OG0000626	Prax.g_00468	Syao.g_00471
OG0000627	Prax.g_00467	Syao.g_00567
OG0000628	Prax.g_00466	Syao.g_00566
OG0000629	Prax.g_00465	Syao.g_00590
OG0000630	Prax.g_00462	Syao.g_00585
OG0000631	Prax.g_00382	Syao.g_00644
OG0000632	Prax.g_00381	Syao.g_00643
OG0000633	Prax.g_00380	Syao.g_00642
OG0000634	Prax.g_00377	Syao.g_00752
OG0000635	Prax.g_00376	Syao.g_00753
OG0000636	Prax.g_00374	Syao.g_00755
OG0000637	Prax.g_00372	Syao.g_00757
OG0000638	Prax.g_00371	Syao.g_00758
OG0000639	Prax.g_00370	Syao.g_00759
OG0000640	Prax.g_00369	Syao.g_00760
OG0000641	Prax.g_00365	Syao.g_00764
OG0000642	Prax.g_00364	Syao.g_00765
OG0000643	Prax.g_00363	Syao.g_00767
OG0000644	Prax.g_00362	Syao.g_00768
OG0000645	Prax.g_00361	Syao.g_00770
OG0000646	Prax.g_00359	Syao.g_00773
OG0000647	Prax.g_00358	Syao.g_00775
OG0000648	Prax.g_00356	Syao.g_00777
OG0000649	Prax.g_00355	Syao.g_00778
OG0000650	Prax.g_00354	Syao.g_00779
OG0000651	Prax.g_00353	Syao.g_00780
OG0000652	Prax.g_00352	Syao.g_00781
OG0000653	Prax.g_00350	Syao.g_00783
OG0000654	Prax.g_00349	Syao.g_00784
OG0000655	Prax.g_00348	Syao.g_00785
OG0000656	Prax.g_00345	Syao.g_00789
OG0000657	Prax.g_00337	Syao.g_00435
OG0000658	Prax.g_00336	Syao.g_00560
OG0000659	Prax.g_00335	Syao.g_00559
OG0000660	Prax.g_00331	Syao.g_00555
OG0000661	Prax.g_00329	Syao.g_00553
OG0000662	Prax.g_00327	Syao.g_00535
OG0000663	Prax.g_00325	Syao.g_00532
OG0000664	Prax.g_00324	Syao.g_00530
OG0000665	Prax.g_00320	Syao.g_01436
OG0000666	Prax.g_00319	Syao.g_02120
OG0000667	Prax.g_00315	Syao.g_01375
OG0000668	Prax.g_00546	Syao.g_02678
OG0000669	Prax.g_00553	Syao.g_00955
OG0000670	Prax.g_00555	Syao.g_00958
OG0000671	Prax.g_00557	Syao.g_00960
OG0000672	Prax.g_00559	Syao.g_00963
OG0000673	Prax.g_00562	Syao.g_00966
OG0000674	Prax.g_00564	Syao.g_00968
OG0000675	Prax.g_00565	Syao.g_00969
OG0000676	Prax.g_00567	Syao.g_00971
OG0000677	Prax.g_00568	Syao.g_00972
OG0000678	Prax.g_00570	Syao.g_00974
OG0000679	Prax.g_00574	Syao.g_00981
OG0000680	Prax.g_00575	Syao.g_00982
OG0000681	Prax.g_00578	Syao.g_00985
OG0000682	Prax.g_00579	Syao.g_00986
OG0000683	Prax.g_00580	Syao.g_00987
OG0000684	Prax.g_00582	Syao.g_00990
OG0000685	Prax.g_00584	Syao.g_00733
OG0000686	Prax.g_00585	Syao.g_00734
OG0000687	Prax.g_00586	Syao.g_00735
OG0000688	Prax.g_00589	Syao.g_00741
OG0000689	Prax.g_00590	Syao.g_00743
OG0000690	Prax.g_00591	Syao.g_00744
OG0000691	Prax.g_00592	Syao.g_00745
OG0000692	Prax.g_00594	Syao.g_00747
OG0000693	Prax.g_00595	Syao.g_00748
OG0000694	Prax.g_00596	Syao.g_00749
OG0000695	Prax.g_00598	Syao.g_00639
OG0000696	Prax.g_00599	Syao.g_00638
OG0000697	Prax.g_00600	Syao.g_00636
OG0000698	Prax.g_00603	Syao.g_00633
OG0000699	Prax.g_00604	Syao.g_00631
OG0000700	Prax.g_00605	Syao.g_00630
OG0000701	Prax.g_00606	Syao.g_00629
OG0000702	Prax.g_00608	Syao.g_00705
OG0000703	Prax.g_00609	Syao.g_00693
OG0000704	Prax.g_00610	Syao.g_00689
OG0000705	Prax.g_00614	Syao.g_00682
OG0000706	Prax.g_00615	Syao.g_00681
OG0000707	Prax.g_00616	Syao.g_00680
OG0000708	Prax.g_00617	Syao.g_00677
OG0000709	Prax.g_01130	Syao.g_00670
OG0000710	Prax.g_01133	Syao.g_00666
OG0000711	Prax.g_01150	Syao.g_00815
OG0000712	Prax.g_01152	Syao.g_00813
OG0000713	Prax.g_01153	Syao.g_00812
OG0000714	Prax.g_01154	Syao.g_00810
OG0000715	Prax.g_01156	Syao.g_00808
OG0000716	Prax.g_01158	Syao.g_00804
OG0000717	Prax.g_01159	Syao.g_00803
OG0000718	Prax.g_01173	Syao.g_00794
OG0000719	Prax.g_01175	Syao.g_00444
OG0000720	Prax.g_01184	Syao.g_00457
OG0000721	Prax.g_01186	Syao.g_00459
OG0000722	Prax.g_01187	Syao.g_00460
OG0000723	Prax.g_01190	Syao.g_00469
OG0000724	Prax.g_01199	Syao.g_00513
OG0000725	Prax.g_01205	Syao.g_00385
OG0000726	Prax.g_01206	Syao.g_00384
OG0000727	Prax.g_01207	Syao.g_00383
OG0000728	Prax.g_01209	Syao.g_00381
OG0000729	Prax.g_01256	Syao.g_02190
OG0000730	Prax.g_00126	Syao.g_01880
OG0000731	Prax.g_00130	Syao.g_01868
OG0000732	Prax.g_00140	Syao.g_02218
OG0000733	Prax.g_00162	Syao.g_01427
OG0000734	Prax.g_00185	Syao.g_02592
OG0000735	Prax.g_00187	Syao.g_00140
OG0000736	Prax.g_00188	Syao.g_00139
OG0000737	Prax.g_00189	Syao.g_00138
OG0000738	Prax.g_00193	Syao.g_00132
OG0000739	Prax.g_00194	Syao.g_00131
OG0000740	Prax.g_00195	Syao.g_00130
OG0000741	Prax.g_00196	Syao.g_00127
OG0000742	Prax.g_00199	Syao.g_00124
OG0000743	Prax.g_00201	Syao.g_00217
OG0000744	Prax.g_00202	Syao.g_00216
OG0000745	Prax.g_00203	Syao.g_00213
OG0000746	Prax.g_00205	Syao.g_00210
OG0000747	Prax.g_00206	Syao.g_00208
OG0000748	Prax.g_00209	Syao.g_00193
OG0000749	Prax.g_00210	Syao.g_00192
OG0000750	Prax.g_00211	Syao.g_00191
OG0000751	Prax.g_00213	Syao.g_00185
OG0000752	Prax.g_00215	Syao.g_00183
OG0000753	Prax.g_00218	Syao.g_00180
OG0000754	Prax.g_00221	Syao.g_00175
OG0000755	Prax.g_00224	Syao.g_00021
OG0000756	Prax.g_00225	Syao.g_00229
OG0000757	Prax.g_00231	Syao.g_00252
OG0000758	Prax.g_00232	Syao.g_00251
OG0000759	Prax.g_00233	Syao.g_00250
OG0000760	Prax.g_00234	Syao.g_00249
OG0000761	Prax.g_00235	Syao.g_00248
OG0000762	Prax.g_00236	Syao.g_00246
OG0000763	Prax.g_00238	Syao.g_00242
OG0000764	Prax.g_00239	Syao.g_00241
OG0000765	Prax.g_00248	Syao.g_00267
OG0000766	Prax.g_00249	Syao.g_00266
OG0000767	Prax.g_00251	Syao.g_00264
OG0000768	Prax.g_00252	Syao.g_00263
OG0000769	Prax.g_00254	Syao.g_00261
OG0000770	Prax.g_00256	Syao.g_00257
OG0000771	Prax.g_01789	Syao.g_00506
OG0000772	Prax.g_01928	Syao.g_01523
OG0000773	Prax.g_01908	Syao.g_01447
OG0000774	Prax.g_01906	Syao.g_01442
OG0000775	Prax.g_01904	Syao.g_01440
OG0000776	Prax.g_01903	Syao.g_01439
OG0000777	Prax.g_01902	Syao.g_01438
OG0000778	Prax.g_01901	Syao.g_01437
OG0000779	Prax.g_01897	Syao.g_01469
OG0000780	Prax.g_01896	Syao.g_01456
OG0000781	Prax.g_01893	Syao.g_01452
OG0000782	Prax.g_01892	Syao.g_01451
OG0000783	Prax.g_01891	Syao.g_01450
OG0000784	Prax.g_01890	Syao.g_01449
OG0000785	Prax.g_01888	Syao.g_01481
OG0000786	Prax.g_01886	Syao.g_01473
OG0000787	Prax.g_01885	Syao.g_01472
OG0000788	Prax.g_01876	Syao.g_00870
OG0000789	Prax.g_01873	Syao.g_00623
OG0000790	Prax.g_01858	Syao.g_00041, Syao.g_00315
OG0000791	Prax.g_01856	Syao.g_00043
OG0000792	Prax.g_01855	Syao.g_00044
OG0000793	Prax.g_01852	Syao.g_02700
OG0000794	Prax.g_01851	Syao.g_02703
OG0000795	Prax.g_01850	Syao.g_02704
OG0000796	Prax.g_01846	Syao.g_02708
OG0000797	Prax.g_01845	Syao.g_02709
OG0000798	Prax.g_01819	Syao.g_02066
OG0000799	Prax.g_01751	Syao.g_01525
OG0000800	Prax.g_01750	Syao.g_01526
OG0000801	Prax.g_01749	Syao.g_01527
OG0000802	Prax.g_01747	Syao.g_01531
OG0000803	Prax.g_01745	Syao.g_01534
OG0000804	Prax.g_01744	Syao.g_01537
OG0000805	Prax.g_01742	Syao.g_01502
OG0000806	Prax.g_01740	Syao.g_01504
OG0000807	Prax.g_01739	Syao.g_01506
OG0000808	Prax.g_01738	Syao.g_01507
OG0000809	Prax.g_01735	Syao.g_01511
OG0000810	Prax.g_01734	Syao.g_01482
OG0000811	Prax.g_01725	Syao.g_01490
OG0000812	Prax.g_01723	Syao.g_01492
OG0000813	Prax.g_01722	Syao.g_01493
OG0000814	Prax.g_01720	Syao.g_01495
OG0000815	Prax.g_01719	Syao.g_01499
OG0000816	Prax.g_01717	Syao.g_01471
OG0000817	Prax.g_01716	Syao.g_01519
OG0000818	Prax.g_01711	Syao.g_00062
OG0000819	Prax.g_01710	Syao.g_00063
OG0000820	Prax.g_01709	Syao.g_00064
OG0000821	Prax.g_01705	Syao.g_00070
OG0000822	Prax.g_01704	Syao.g_00072
OG0000823	Prax.g_01703	Syao.g_00073
OG0000824	Prax.g_01700	Syao.g_00079
OG0000825	Prax.g_01699	Syao.g_00080
OG0000826	Prax.g_01698	Syao.g_00081
OG0000827	Prax.g_01697	Syao.g_00082
OG0000828	Prax.g_01694	Syao.g_00085
OG0000829	Prax.g_01693	Syao.g_00086
OG0000830	Prax.g_01692	Syao.g_00087
OG0000831	Prax.g_01690	Syao.g_00089
OG0000832	Prax.g_01684	Syao.g_01696
OG0000833	Prax.g_01676	Syao.g_01612
OG0000834	Prax.g_01675	Syao.g_01610
OG0000835	Prax.g_01674	Syao.g_01609
OG0000836	Prax.g_01673	Syao.g_01606
OG0000837	Prax.g_01672	Syao.g_01605
OG0000838	Prax.g_01670	Syao.g_01601
OG0000839	Prax.g_01669	Syao.g_01600
OG0000840	Prax.g_01668	Syao.g_01599
OG0000841	Prax.g_01667	Syao.g_01598
OG0000842	Prax.g_01666	Syao.g_01597
OG0000843	Prax.g_01665	Syao.g_01596
OG0000844	Prax.g_01664	Syao.g_01594
OG0000845	Prax.g_01663	Syao.g_01593
OG0000846	Prax.g_01662	Syao.g_01592
OG0000847	Prax.g_01661	Syao.g_01591
OG0000848	Prax.g_01660	Syao.g_01589
OG0000849	Prax.g_01659	Syao.g_01588
OG0000850	Prax.g_01657	Syao.g_01585
OG0000851	Prax.g_01656	Syao.g_01582
OG0000852	Prax.g_01655	Syao.g_01581
OG0000853	Prax.g_01651	Syao.g_01577
OG0000854	Prax.g_01649	Syao.g_01575
OG0000855	Prax.g_01648	Syao.g_01574
OG0000856	Prax.g_01633	Syao.g_01327
OG0000857	Prax.g_01605	Syao.g_00774
OG0000858	Prax.g_01565	Syao.g_01567
OG0000859	Prax.g_01564	Syao.g_01566
OG0000860	Prax.g_01557	Syao.g_01552
OG0000861	Prax.g_01556	Syao.g_01551
OG0000862	Prax.g_01555	Syao.g_01542
OG0000863	Prax.g_01553	Syao.g_01540
OG0000864	Prax.g_01552	Syao.g_01017
OG0000866	Prax.g_01550	Syao.g_01686
OG0000867	Prax.g_01549	Syao.g_01685
OG0000868	Prax.g_01548	Syao.g_01682
OG0000869	Prax.g_01544	Syao.g_01677
OG0000870	Prax.g_01539	Syao.g_01672
OG0000871	Prax.g_01538	Syao.g_01671
OG0000872	Prax.g_01537	Syao.g_01665
OG0000873	Prax.g_01534	Syao.g_01662
OG0000874	Prax.g_01531	Syao.g_01660
OG0000875	Prax.g_01530	Syao.g_01658
OG0000876	Prax.g_01529	Syao.g_00536
OG0000877	Prax.g_01527	Syao.g_01654
OG0000878	Prax.g_01526	Syao.g_01653
OG0000879	Prax.g_01525	Syao.g_01652
OG0000880	Prax.g_01524	Syao.g_01651
OG0000881	Prax.g_01520	Syao.g_01647
OG0000882	Prax.g_01515	Syao.g_01642
OG0000883	Prax.g_01513	Syao.g_01638
OG0000884	Prax.g_01511	Syao.g_01636
OG0000885	Prax.g_01510	Syao.g_01635
OG0000886	Prax.g_01509	Syao.g_01634
OG0000887	Prax.g_01508	Syao.g_01633
OG0000888	Prax.g_01506	Syao.g_01631
OG0000889	Prax.g_01504	Syao.g_01629
OG0000890	Prax.g_01503	Syao.g_01626
OG0000891	Prax.g_01502	Syao.g_01625
OG0000892	Prax.g_01257	Syao.g_01695
OG0000893	Prax.g_01262	Syao.g_01934
OG0000894	Prax.g_01264	Syao.g_01937
OG0000895	Prax.g_01267	Syao.g_01916
OG0000896	Prax.g_01268	Syao.g_01917
OG0000897	Prax.g_01270	Syao.g_01919
OG0000898	Prax.g_01271	Syao.g_01920
OG0000899	Prax.g_01272	Syao.g_01921
OG0000900	Prax.g_01273	Syao.g_01922
OG0000901	Prax.g_01276	Syao.g_01927
OG0000902	Prax.g_01278	Syao.g_01929
OG0000903	Prax.g_01281	Syao.g_01798
OG0000904	Prax.g_01283	Syao.g_01804
OG0000905	Prax.g_01288	Syao.g_01862
OG0000906	Prax.g_01289	Syao.g_01931
OG0000907	Prax.g_01296	Syao.g_01796
OG0000908	Prax.g_01299	Syao.g_01793
OG0000909	Prax.g_01300	Syao.g_01792
OG0000910	Prax.g_01301	Syao.g_01791
OG0000911	Prax.g_01303	Syao.g_01789
OG0000912	Prax.g_01304	Syao.g_01788
OG0000913	Prax.g_01305	Syao.g_01787
OG0000914	Prax.g_01306	Syao.g_01786
OG0000915	Prax.g_01307	Syao.g_01784
OG0000916	Prax.g_01308	Syao.g_01783
OG0000917	Prax.g_01309	Syao.g_01782
OG0000918	Prax.g_01310	Syao.g_01781
OG0000919	Prax.g_01311	Syao.g_01780
OG0000920	Prax.g_01312	Syao.g_01779
OG0000921	Prax.g_01313	Syao.g_01778
OG0000922	Prax.g_01314	Syao.g_01777
OG0000923	Prax.g_01318	Syao.g_01772
OG0000924	Prax.g_01319	Syao.g_01771
OG0000925	Prax.g_01320	Syao.g_01770
OG0000926	Prax.g_01321	Syao.g_01769
OG0000927	Prax.g_01323	Syao.g_01767
OG0000928	Prax.g_01324	Syao.g_01766
OG0000929	Prax.g_01325	Syao.g_01765
OG0000930	Prax.g_01326	Syao.g_01764
OG0000931	Prax.g_01327	Syao.g_01763
OG0000932	Prax.g_01328	Syao.g_01762
OG0000933	Prax.g_01332	Syao.g_01811
OG0000934	Prax.g_01334	Syao.g_01809
OG0000935	Prax.g_01335	Syao.g_01808
OG0000936	Prax.g_01336	Syao.g_01843
OG0000937	Prax.g_01337	Syao.g_01842
OG0000938	Prax.g_01339	Syao.g_01839
OG0000939	Prax.g_01340	Syao.g_01838
OG0000940	Prax.g_01347	Syao.g_01830
OG0000941	Prax.g_01349	Syao.g_01828
OG0000942	Prax.g_01351	Syao.g_01826
OG0000943	Prax.g_01352	Syao.g_01824
OG0000944	Prax.g_01353	Syao.g_01822
OG0000945	Prax.g_01354	Syao.g_01821
OG0000946	Prax.g_01358	Syao.g_01852
OG0000947	Prax.g_01360	Syao.g_01849
OG0000948	Prax.g_01361	Syao.g_01848
OG0000949	Prax.g_01364	Syao.g_01970
OG0000950	Prax.g_01369	Syao.g_01957
OG0000951	Prax.g_01373	Syao.g_02262
OG0000952	Prax.g_01377	Syao.g_02266
OG0000953	Prax.g_01380	Syao.g_02130
OG0000954	Prax.g_01384	Syao.g_02135
OG0000955	Prax.g_01385	Syao.g_02136
OG0000956	Prax.g_01387	Syao.g_02138
OG0000957	Prax.g_01392	Syao.g_01951
OG0000958	Prax.g_01393	Syao.g_01950
OG0000959	Prax.g_01397	Syao.g_01947
OG0000960	Prax.g_01398	Syao.g_01946
OG0000961	Prax.g_01400	Syao.g_02496
OG0000962	Prax.g_01402	Syao.g_02191
OG0000963	Prax.g_01406	Syao.g_02186
OG0000964	Prax.g_01407	Syao.g_02185
OG0000965	Prax.g_01408	Syao.g_02184
OG0000966	Prax.g_01415	Syao.g_02172
OG0000967	Prax.g_01420	Syao.g_02167
OG0000968	Prax.g_01422	Syao.g_02199
OG0000969	Prax.g_01423	Syao.g_02200
OG0000970	Prax.g_01424	Syao.g_02201
OG0000971	Prax.g_01425	Syao.g_02203
OG0000972	Prax.g_01426	Syao.g_02204
OG0000973	Prax.g_01427	Syao.g_02205
OG0000974	Prax.g_01428	Syao.g_02206
OG0000975	Prax.g_01429	Syao.g_02207
OG0000976	Prax.g_01430	Syao.g_02208
OG0000977	Prax.g_01431	Syao.g_02210
OG0000978	Prax.g_01432	Syao.g_02211
OG0000979	Prax.g_01435	Syao.g_02214
OG0000980	Prax.g_01437	Syao.g_02217
OG0000981	Prax.g_01439	Syao.g_02220
OG0000982	Prax.g_01441	Syao.g_02437
OG0000983	Prax.g_01442	Syao.g_02438
OG0000984	Prax.g_01443	Syao.g_02439
OG0000985	Prax.g_01446	Syao.g_02443
OG0000986	Prax.g_01448	Syao.g_02445
OG0000987	Prax.g_01449	Syao.g_02447
OG0000988	Prax.g_01452	Syao.g_02452
OG0000989	Prax.g_01455	Syao.g_02368
OG0000990	Prax.g_01458	Syao.g_02362
OG0000991	Prax.g_01459	Syao.g_02354
OG0000992	Prax.g_01461	Syao.g_02279
OG0000993	Prax.g_01462	Syao.g_02280
OG0000994	Prax.g_01463	Syao.g_02283
OG0000995	Prax.g_01467	Syao.g_02287
OG0000996	Prax.g_01468	Syao.g_02305
OG0000997	Prax.g_01469	Syao.g_02326
OG0000998	Prax.g_01471	Syao.g_02328
OG0000999	Prax.g_01472	Syao.g_02329
OG0001000	Prax.g_01475	Syao.g_02333
OG0001001	Prax.g_01477	Syao.g_02338
OG0001002	Prax.g_01481	Syao.g_02345
OG0001003	Prax.g_01482	Syao.g_02347
OG0001004	Prax.g_01483	Syao.g_02348
OG0001005	Prax.g_01484	Syao.g_02194
OG0001006	Prax.g_01488	Syao.g_02159
OG0001007	Prax.g_01490	Syao.g_02161
OG0001008	Prax.g_00763	Syao.g_01737
OG0001009	Prax.g_00286	Syao.g_02239
OG0001010	Prax.g_00285	Syao.g_02238
OG0001011	Prax.g_00284	Syao.g_02236
OG0001012	Prax.g_00270	Syao.g_00322
OG0001013	Prax.g_00623	Syao.g_02413
OG0001014	Prax.g_00626	Syao.g_02407
OG0001015	Prax.g_00627	Syao.g_02406
OG0001016	Prax.g_00644	Syao.g_02622
OG0001017	Prax.g_00648	Syao.g_02628
OG0001018	Prax.g_00651	Syao.g_02630
OG0001019	Prax.g_00660	Syao.g_02654
OG0001020	Prax.g_01128	Syao.g_02663
OG0001021	Prax.g_01127	Syao.g_02666
OG0001022	Prax.g_01124	Syao.g_02670
OG0001023	Prax.g_01123	Syao.g_02671
OG0001024	Prax.g_01120	Syao.g_01018
OG0001025	Prax.g_01114	Syao.g_02597
OG0001026	Prax.g_01108	Syao.g_02594
OG0001027	Prax.g_01107	Syao.g_02564
OG0001028	Prax.g_01105	Syao.g_02568
OG0001029	Prax.g_01103	Syao.g_02570
OG0001030	Prax.g_01088	Syao.g_02545
OG0001031	Prax.g_01032	Syao.g_02528
OG0001032	Prax.g_01031	Syao.g_02530
OG0001033	Prax.g_01010	Syao.g_01016
OG0001034	Prax.g_00982	Syao.g_01704
OG0001035	Prax.g_00921	Syao.g_02101
OG0001036	Prax.g_00916	Syao.g_02096
OG0001037	Prax.g_00915	Syao.g_02094
OG0001038	Prax.g_00897	Syao.g_02065
OG0001039	Prax.g_00894	Syao.g_02062
OG0001040	Prax.g_00892	Syao.g_02059
OG0001041	Prax.g_00888	Syao.g_02055
OG0001042	Prax.g_00871	Syao.g_02032
OG0001043	Prax.g_00870	Syao.g_02028
OG0001044	Prax.g_00840	Syao.g_01878
OG0001045	Prax.g_00831	Syao.g_01865
OG0001046	Prax.g_00795	Syao.g_00827
OG0001047	Prax.g_00761	Syao.g_01739
OG0001048	Prax.g_00760	Syao.g_01740
OG0001049	Prax.g_00758	Syao.g_01616
OG0001050	Prax.g_00757	Syao.g_01618
OG0001051	Prax.g_00756	Syao.g_01619
OG0001052	Prax.g_00731	Syao.g_02686
OG0001053	Prax.g_00719	Syao.g_00025
OG0001054	Prax.g_00703	Syao.g_00104
OG0001055	Prax.g_00684	Syao.g_00156
OG0001056	Prax.g_00665	Syao.g_01417
OG0001057	Prax.g_00002	Syao.g_00879
OG0001058	Prax.g_00010	Syao.g_00862
OG0001059	Prax.g_00014	Syao.g_00858
OG0001060	Prax.g_00021	Syao.g_00852
OG0001062	Prax.g_00036	Syao.g_01050
OG0001063	Prax.g_00038	Syao.g_01042
OG0001064	Prax.g_00039	Syao.g_01041
OG0001065	Prax.g_00040	Syao.g_01040
OG0001066	Prax.g_00041	Syao.g_01039
OG0001067	Prax.g_00042	Syao.g_01038
OG0001068	Prax.g_00043	Syao.g_01037
OG0001069	Prax.g_00044	Syao.g_01036
OG0001070	Prax.g_00047	Syao.g_01032
OG0001071	Prax.g_00048	Syao.g_01031
OG0001072	Prax.g_00049	Syao.g_01027
OG0001073	Prax.g_00063	Syao.g_00991
OG0001074	Prax.g_00074	Syao.g_00392
OG0001075	Prax.g_00075	Syao.g_00391
OG0001076	Prax.g_00083	Syao.g_01339
OG0001077	Prax.g_00087	Syao.g_01323
OG0001078	Prax.g_00095	Syao.g_00895
OG0001079	Prax.g_00106	Syao.g_00911
OG0001081	Prax.g_00114	Syao.g_00925
OG0001082	Prax.g_00115	Syao.g_00926
OG0001083	Prax.g_00120	Syao.g_00934
OG0001084	Prax.g_00121	Syao.g_00935
OG0001085	Prax.g_00972	Syao.g_00947
OG0001086	Prax.g_00971	Syao.g_00949
OG0001087	Prax.g_00954	Syao.g_01419
OG0001088	Prax.g_00953	Syao.g_00211
OG0001089	Prax.g_00945	Syao.g_00376
OG0001090	Prax.g_00484	Syao.g_00494
OG0001091	Prax.g_00482	Syao.g_00491
OG0001092	Prax.g_00481	Syao.g_00489
OG0001093	Prax.g_00476	Syao.g_00482
OG0001094	Prax.g_00379	Syao.g_00750
OG0001095	Prax.g_00360	Syao.g_00771
OG0001096	Prax.g_00347	Syao.g_00786
OG0001097	Prax.g_00328	Syao.g_00552
OG0001098	Prax.g_00313	Syao.g_00731
OG0001099	Prax.g_00550	Syao.g_02569
OG0001100	Prax.g_00554	Syao.g_00957
OG0001101	Prax.g_00556	Syao.g_00959
OG0001102	Prax.g_00558	Syao.g_00962
OG0001103	Prax.g_00560	Syao.g_00964
OG0001105	Prax.g_00587	Syao.g_00736
OG0001106	Prax.g_00611	Syao.g_00688
OG0001107	Prax.g_00618	Syao.g_00676
OG0001108	Prax.g_01131	Syao.g_00669
OG0001109	Prax.g_01132	Syao.g_00667
OG0001110	Prax.g_01134	Syao.g_00665
OG0001111	Prax.g_01135	Syao.g_00663
OG0001112	Prax.g_01136	Syao.g_00661
OG0001113	Prax.g_01137	Syao.g_00660
OG0001114	Prax.g_01138	Syao.g_00659
OG0001115	Prax.g_01140	Syao.g_00832
OG0001116	Prax.g_01141	Syao.g_00830
OG0001117	Prax.g_01142	Syao.g_00829
OG0001118	Prax.g_01143	Syao.g_00828
OG0001119	Prax.g_01144	Syao.g_00826
OG0001120	Prax.g_01146	Syao.g_00822
OG0001121	Prax.g_00159, Prax.g_01149	Syao.g_01294
OG0001122	Prax.g_01176	Syao.g_00445
OG0001123	Prax.g_01180	Syao.g_00451
OG0001124	Prax.g_01182	Syao.g_00453
OG0001125	Prax.g_01183	Syao.g_00456
OG0001126	Prax.g_01193	Syao.g_00504
OG0001127	Prax.g_01194	Syao.g_00505
OG0001128	Prax.g_01196	Syao.g_00508
OG0001129	Prax.g_01197	Syao.g_00510
OG0001130	Prax.g_01198	Syao.g_00511
OG0001131	Prax.g_01235	Syao.g_01387
OG0001132	Prax.g_01245	Syao.g_01221
OG0001133	Prax.g_00146	Syao.g_01333
OG0001134	Prax.g_00161	Syao.g_01428
OG0001135	Prax.g_00164	Syao.g_01424
OG0001136	Prax.g_00197	Syao.g_00126
OG0001137	Prax.g_00208	Syao.g_00194
OG0001138	Prax.g_00226	Syao.g_00227
OG0001139	Prax.g_00227	Syao.g_00225
OG0001140	Prax.g_00228	Syao.g_00224
OG0001141	Prax.g_00229	Syao.g_00254
OG0001142	Prax.g_00230	Syao.g_00253
OG0001143	Prax.g_00237	Syao.g_00243
OG0001144	Prax.g_00242	Syao.g_00276
OG0001145	Prax.g_01907	Syao.g_01446
OG0001146	Prax.g_01895	Syao.g_01455
OG0001147	Prax.g_01877	Syao.g_00095
OG0001148	Prax.g_01861	Syao.g_00038
OG0001149	Prax.g_01860	Syao.g_00039
OG0001150	Prax.g_01859	Syao.g_00040
OG0001151	Prax.g_01848	Syao.g_02706
OG0001152	Prax.g_01847	Syao.g_02707
OG0001153	Prax.g_01696	Syao.g_00083
OG0001154	Prax.g_01695	Syao.g_00084
OG0001155	Prax.g_01683	Syao.g_01747
OG0001156	Prax.g_01680	Syao.g_01744
OG0001157	Prax.g_01679	Syao.g_01743
OG0001158	Prax.g_01678	Syao.g_01742
OG0001159	Prax.g_01677	Syao.g_01741
OG0001160	Prax.g_01653	Syao.g_01579
OG0001161	Prax.g_01640	Syao.g_02373
OG0001162	Prax.g_01629	Syao.g_02650
OG0001163	Prax.g_01567	Syao.g_01571
OG0001164	Prax.g_01563	Syao.g_01564
OG0001165	Prax.g_01560	Syao.g_01559
OG0001166	Prax.g_01540	Syao.g_01673
OG0001167	Prax.g_01523	Syao.g_01006
OG0001168	Prax.g_01521	Syao.g_01648
OG0001169	Prax.g_01519	Syao.g_01646
OG0001170	Prax.g_01517	Syao.g_01644
OG0001171	Prax.g_01507	Syao.g_01632
OG0001172	Prax.g_01265	Syao.g_01914
OG0001173	Prax.g_01266	Syao.g_01915
OG0001174	Prax.g_01274	Syao.g_01923
OG0001175	Prax.g_01275	Syao.g_01924
OG0001176	Prax.g_01282	Syao.g_01799
OG0001177	Prax.g_01285	Syao.g_01802
OG0001178	Prax.g_01290	Syao.g_01541
OG0001179	Prax.g_01322	Syao.g_01768
OG0001180	Prax.g_01344	Syao.g_01833
OG0001181	Prax.g_01348	Syao.g_01829
OG0001182	Prax.g_01355	Syao.g_01820
OG0001183	Prax.g_01359	Syao.g_01851
OG0001184	Prax.g_01375	Syao.g_02264
OG0001185	Prax.g_01389	Syao.g_02147
OG0001186	Prax.g_01412	Syao.g_02173
OG0001187	Prax.g_01416	Syao.g_02171
OG0001188	Prax.g_01419	Syao.g_02169
OG0001189	Prax.g_01436	Syao.g_02215
