Orthogroup	Prbb	Syal
OG0000553	Prbb.g_00532	Syal.g_02843
OG0000554	Prbb.g_00537	Syal.g_02837
OG0000555	Prbb.g_00545	Syal.g_02823
OG0000556	Prbb.g_00547	Syal.g_02819
OG0000557	Prbb.g_00548	Syal.g_02816
OG0000558	Prbb.g_00551	Syal.g_02814
OG0000559	Prbb.g_00555	Syal.g_02305, Syal.g_02810
OG0000560	Prbb.g_00558	Syal.g_02807
OG0000561	Prbb.g_00559	Syal.g_02806
OG0000562	Prbb.g_00560	Syal.g_02805
OG0000563	Prbb.g_00561	Syal.g_02804
OG0000564	Prbb.g_00562	Syal.g_02803
OG0000565	Prbb.g_00565	Syal.g_02799
OG0000566	Prbb.g_00567	Syal.g_02795
OG0000567	Prbb.g_00571	Syal.g_02791
OG0000568	Prbb.g_00572	Syal.g_02789
OG0000569	Prbb.g_00573	Syal.g_02788
OG0000570	Prbb.g_00574	Syal.g_02787
OG0000571	Prbb.g_00576	Syal.g_02784
OG0000572	Prbb.g_00587	Syal.g_02767
OG0000573	Prbb.g_00592	Syal.g_02759
OG0000574	Prbb.g_00594	Syal.g_02758
OG0000575	Prbb.g_00597	Syal.g_02753
OG0000576	Prbb.g_00599	Syal.g_02751
OG0000577	Prbb.g_00600	Syal.g_02750
OG0000578	Prbb.g_00601	Syal.g_02749
OG0000579	Prbb.g_00602	Syal.g_02748
OG0000580	Prbb.g_00603	Syal.g_02747
OG0000581	Prbb.g_00606	Syal.g_02741
OG0000582	Prbb.g_00609	Syal.g_02736
OG0000583	Prbb.g_00610	Syal.g_02735
OG0000584	Prbb.g_00611	Syal.g_02734
OG0000585	Prbb.g_00613	Syal.g_02731
OG0000586	Prbb.g_00614	Syal.g_02730
OG0000587	Prbb.g_00615	Syal.g_02728
OG0000588	Prbb.g_00619	Syal.g_02717
OG0000589	Prbb.g_00622	Syal.g_02714
OG0000590	Prbb.g_00623	Syal.g_02713
OG0000591	Prbb.g_00626	Syal.g_02707
OG0000592	Prbb.g_00627	Syal.g_02706
OG0000593	Prbb.g_00633	Syal.g_02640
OG0000594	Prbb.g_00634	Syal.g_02639
OG0000595	Prbb.g_00635	Syal.g_02638
OG0000596	Prbb.g_00639	Syal.g_02633
OG0000597	Prbb.g_00641	Syal.g_02630
OG0000598	Prbb.g_00642	Syal.g_02629
OG0000599	Prbb.g_00645	Syal.g_02622
OG0000600	Prbb.g_00646	Syal.g_02621
OG0000601	Prbb.g_00647	Syal.g_02620
OG0000602	Prbb.g_00649	Syal.g_02615
OG0000603	Prbb.g_00650	Syal.g_02614
OG0000604	Prbb.g_00651	Syal.g_02612
OG0000605	Prbb.g_00652	Syal.g_02516
OG0000606	Prbb.g_00655	Syal.g_02174
OG0000607	Prbb.g_00658	Syal.g_02177
OG0000608	Prbb.g_00659	Syal.g_02178
OG0000609	Prbb.g_00660	Syal.g_02180
OG0000610	Prbb.g_00667	Syal.g_02198
OG0000611	Prbb.g_00670	Syal.g_02201
OG0000612	Prbb.g_00671	Syal.g_02202
OG0000613	Prbb.g_00677	Syal.g_01325
OG0000614	Prbb.g_00700	Syal.g_01794
OG0000615	Prbb.g_00708	Syal.g_02256
OG0000616	Prbb.g_02176	Syal.g_00079
OG0000617	Prbb.g_00719	Syal.g_01866
OG0000618	Prbb.g_00720	Syal.g_01867
OG0000619	Prbb.g_00721	Syal.g_02417
OG0000620	Prbb.g_00724	Syal.g_02422
OG0000621	Prbb.g_00725	Syal.g_02423
OG0000622	Prbb.g_00726	Syal.g_02424
OG0000623	Prbb.g_00727	Syal.g_02425
OG0000624	Prbb.g_00729	Syal.g_02427
OG0000625	Prbb.g_00730	Syal.g_02428
OG0000626	Prbb.g_00731	Syal.g_02429
OG0000627	Prbb.g_00733	Syal.g_02048
OG0000628	Prbb.g_00734	Syal.g_02047
OG0000629	Prbb.g_00735	Syal.g_02044
OG0000630	Prbb.g_00738	Syal.g_02040
OG0000631	Prbb.g_00962	Syal.g_02031
OG0000632	Prbb.g_00963	Syal.g_02030
OG0000633	Prbb.g_00964	Syal.g_02029
OG0000634	Prbb.g_00779	Syal.g_02410
OG0000635	Prbb.g_00780	Syal.g_02411
OG0000636	Prbb.g_00782	Syal.g_02413
OG0000637	Prbb.g_00784	Syal.g_02415
OG0000638	Prbb.g_00785	Syal.g_02416
OG0000639	Prbb.g_00786	Syal.g_01868
OG0000640	Prbb.g_00787	Syal.g_01869
OG0000641	Prbb.g_00791	Syal.g_01873
OG0000642	Prbb.g_00792	Syal.g_01874
OG0000643	Prbb.g_00793	Syal.g_01875
OG0000644	Prbb.g_00794	Syal.g_01876
OG0000645	Prbb.g_00795	Syal.g_01878
OG0000646	Prbb.g_00798	Syal.g_01881
OG0000647	Prbb.g_00800	Syal.g_01883
OG0000648	Prbb.g_00802	Syal.g_02438
OG0000649	Prbb.g_00803	Syal.g_02439
OG0000650	Prbb.g_00804	Syal.g_02440
OG0000651	Prbb.g_00805	Syal.g_02441
OG0000652	Prbb.g_00806	Syal.g_02442
OG0000653	Prbb.g_00808	Syal.g_02444
OG0000654	Prbb.g_00809	Syal.g_02445
OG0000655	Prbb.g_00810	Syal.g_02446
OG0000656	Prbb.g_00813	Syal.g_02449
OG0000657	Prbb.g_00819	Syal.g_02460
OG0000658	Prbb.g_00821	Syal.g_02465
OG0000659	Prbb.g_00822	Syal.g_02466
OG0000660	Prbb.g_00827	Syal.g_02470
OG0000661	Prbb.g_00829	Syal.g_02472
OG0000662	Prbb.g_00831	Syal.g_02474
OG0000663	Prbb.g_00833	Syal.g_02477
OG0000664	Prbb.g_00834	Syal.g_02478
OG0000665	Prbb.g_00838	Syal.g_02593
OG0000666	Prbb.g_00839	Syal.g_02605
OG0000667	Prbb.g_00843	Syal.g_02192
OG0000668	Prbb.g_00914	Syal.g_01920
OG0000669	Prbb.g_00922	Syal.g_02295
OG0000670	Prbb.g_00925	Syal.g_02956
OG0000671	Prbb.g_00927	Syal.g_02291
OG0000672	Prbb.g_00930	Syal.g_02288
OG0000673	Prbb.g_00933	Syal.g_02285
OG0000674	Prbb.g_00935	Syal.g_02283
OG0000675	Prbb.g_00936	Syal.g_02282
OG0000676	Prbb.g_00938	Syal.g_02272
OG0000677	Prbb.g_00939	Syal.g_02271
OG0000678	Prbb.g_00942	Syal.g_02264
OG0000679	Prbb.g_00946	Syal.g_02252
OG0000680	Prbb.g_00947	Syal.g_02251
OG0000681	Prbb.g_00950	Syal.g_02248
OG0000682	Prbb.g_00951	Syal.g_02247
OG0000683	Prbb.g_00952	Syal.g_02246
OG0000684	Prbb.g_00762	Syal.g_02242
OG0000685	Prbb.g_00764	Syal.g_02240
OG0000686	Prbb.g_00765	Syal.g_02239
OG0000687	Prbb.g_00766	Syal.g_02237
OG0000688	Prbb.g_00769	Syal.g_02225
OG0000689	Prbb.g_00770	Syal.g_02223
OG0000690	Prbb.g_00771	Syal.g_02222
OG0000691	Prbb.g_00772	Syal.g_02221
OG0000692	Prbb.g_00774	Syal.g_02220
OG0000693	Prbb.g_00775	Syal.g_02218
OG0000694	Prbb.g_00776	Syal.g_02217
OG0000695	Prbb.g_00966	Syal.g_02027
OG0000696	Prbb.g_00967	Syal.g_02026
OG0000697	Prbb.g_00968	Syal.g_02025
OG0000698	Prbb.g_00971	Syal.g_02022
OG0000699	Prbb.g_00972	Syal.g_02021
OG0000700	Prbb.g_00973	Syal.g_02020
OG0000701	Prbb.g_00974	Syal.g_02019
OG0000702	Prbb.g_00976	Syal.g_02011
OG0000703	Prbb.g_00977	Syal.g_02010
OG0000704	Prbb.g_00978	Syal.g_02008
OG0000705	Prbb.g_00984	Syal.g_01999
OG0000706	Prbb.g_00985	Syal.g_01998
OG0000707	Prbb.g_00986	Syal.g_01997
OG0000708	Prbb.g_00988	Syal.g_01994
OG0000709	Prbb.g_00992	Syal.g_01986
OG0000710	Prbb.g_00995	Syal.g_01982
OG0000711	Prbb.g_01010	Syal.g_01954
OG0000712	Prbb.g_01012	Syal.g_01952
OG0000713	Prbb.g_01013	Syal.g_01951
OG0000714	Prbb.g_01014	Syal.g_01948
OG0000715	Prbb.g_01016	Syal.g_01934
OG0000716	Prbb.g_01017	Syal.g_01930
OG0000717	Prbb.g_01018	Syal.g_01929
OG0000718	Prbb.g_01036	Syal.g_01925
OG0000719	Prbb.g_01037	Syal.g_01922
OG0000720	Prbb.g_01048	Syal.g_01908
OG0000721	Prbb.g_01049	Syal.g_01906
OG0000722	Prbb.g_01050	Syal.g_01905
OG0000723	Prbb.g_01054	Syal.g_02433
OG0000724	Prbb.g_01065	Syal.g_01829
OG0000725	Prbb.g_00891	Syal.g_01820
OG0000726	Prbb.g_00890	Syal.g_01819
OG0000727	Prbb.g_00889	Syal.g_01818
OG0000728	Prbb.g_00887	Syal.g_01816
OG0000729	Prbb.g_02071	Syal.g_01510
OG0000730	Prbb.g_00392	Syal.g_00345
OG0000731	Prbb.g_00400	Syal.g_00356
OG0000732	Prbb.g_02121	Syal.g_00149
OG0000733	Prbb.g_01888	Syal.g_01105
OG0000734	Prbb.g_01533	Syal.g_00828
OG0000735	Prbb.g_01531	Syal.g_01627
OG0000736	Prbb.g_01530	Syal.g_01628
OG0000737	Prbb.g_01529	Syal.g_01629
OG0000738	Prbb.g_01525	Syal.g_01634
OG0000739	Prbb.g_01524	Syal.g_01645
OG0000740	Prbb.g_01523	Syal.g_01646
OG0000741	Prbb.g_01521	Syal.g_01649
OG0000742	Prbb.g_01518	Syal.g_01652
OG0000743	Prbb.g_01516	Syal.g_01654
OG0000744	Prbb.g_01515	Syal.g_01655
OG0000745	Prbb.g_01513	Syal.g_01657
OG0000746	Prbb.g_01511	Syal.g_01659
OG0000747	Prbb.g_01510	Syal.g_01660
OG0000748	Prbb.g_01506	Syal.g_01674
OG0000749	Prbb.g_01505	Syal.g_01675
OG0000750	Prbb.g_01504	Syal.g_01676
OG0000751	Prbb.g_01501	Syal.g_01688
OG0000752	Prbb.g_01499	Syal.g_01690
OG0000753	Prbb.g_01497	Syal.g_01693
OG0000754	Prbb.g_01493	Syal.g_01698
OG0000755	Prbb.g_01488	Syal.g_01707
OG0000756	Prbb.g_01487	Syal.g_01708
OG0000757	Prbb.g_01480	Syal.g_01715
OG0000758	Prbb.g_01479	Syal.g_01716
OG0000759	Prbb.g_01478	Syal.g_01717
OG0000760	Prbb.g_01477	Syal.g_01718
OG0000761	Prbb.g_01476	Syal.g_01719
OG0000762	Prbb.g_01475	Syal.g_01721
OG0000763	Prbb.g_01473	Syal.g_01723
OG0000764	Prbb.g_01472	Syal.g_01724
OG0000765	Prbb.g_01463	Syal.g_01768
OG0000766	Prbb.g_01462	Syal.g_01767
OG0000767	Prbb.g_01461	Syal.g_01765
OG0000768	Prbb.g_01460	Syal.g_01764
OG0000769	Prbb.g_01458	Syal.g_01762
OG0000770	Prbb.g_01457	Syal.g_01758
OG0000771	Prbb.g_01060	Syal.g_01835
OG0000772	Prbb.g_01291	Syal.g_01641
OG0000773	Prbb.g_01577	Syal.g_01618
OG0000774	Prbb.g_01580	Syal.g_01610
OG0000775	Prbb.g_01581	Syal.g_01608
OG0000776	Prbb.g_01582	Syal.g_01607
OG0000777	Prbb.g_01583	Syal.g_01606
OG0000778	Prbb.g_01584	Syal.g_01605
OG0000779	Prbb.g_01588	Syal.g_01599
OG0000780	Prbb.g_01589	Syal.g_01594
OG0000781	Prbb.g_01592	Syal.g_01590
OG0000782	Prbb.g_01593	Syal.g_01589
OG0000783	Prbb.g_01594	Syal.g_01588
OG0000784	Prbb.g_01595	Syal.g_01587
OG0000785	Prbb.g_01597	Syal.g_01585
OG0000786	Prbb.g_01600	Syal.g_01579
OG0000787	Prbb.g_01601	Syal.g_01578
OG0000788	Prbb.g_00746	Syal.g_02619
OG0000789	Prbb.g_01057	Syal.g_02598
OG0000790	Prbb.g_01644	Syal.g_02883
OG0000791	Prbb.g_01646	Syal.g_02882
OG0000792	Prbb.g_01647	Syal.g_02881
OG0000793	Prbb.g_01650	Syal.g_02876
OG0000794	Prbb.g_01651	Syal.g_02875
OG0000795	Prbb.g_01652	Syal.g_02874
OG0000796	Prbb.g_01656	Syal.g_02870
OG0000797	Prbb.g_01657	Syal.g_02869
OG0000798	Prbb.g_00858	Syal.g_01372
OG0000799	Prbb.g_01668	Syal.g_01547
OG0000800	Prbb.g_01669	Syal.g_01542
OG0000801	Prbb.g_01670	Syal.g_01541
OG0000802	Prbb.g_01672	Syal.g_01536
OG0000803	Prbb.g_01674	Syal.g_00040
OG0000804	Prbb.g_01675	Syal.g_00036
OG0000805	Prbb.g_01677	Syal.g_00030
OG0000806	Prbb.g_01679	Syal.g_00028
OG0000807	Prbb.g_01680	Syal.g_00026
OG0000808	Prbb.g_01681	Syal.g_00025
OG0000809	Prbb.g_01684	Syal.g_00022
OG0000810	Prbb.g_01685	Syal.g_00021
OG0000811	Prbb.g_01689	Syal.g_00380
OG0000812	Prbb.g_01691	Syal.g_00382
OG0000813	Prbb.g_01692	Syal.g_00383
OG0000814	Prbb.g_01694	Syal.g_00385
OG0000815	Prbb.g_01695	Syal.g_00391
OG0000816	Prbb.g_01697	Syal.g_00393
OG0000817	Prbb.g_01698	Syal.g_00394
OG0000818	Prbb.g_01702	Syal.g_00401
OG0000819	Prbb.g_01703	Syal.g_00402
OG0000820	Prbb.g_01704	Syal.g_00403
OG0000821	Prbb.g_01707	Syal.g_00409
OG0000822	Prbb.g_01708	Syal.g_00411
OG0000823	Prbb.g_01709	Syal.g_00412
OG0000824	Prbb.g_01712	Syal.g_00417
OG0000825	Prbb.g_01713	Syal.g_00418
OG0000826	Prbb.g_01714	Syal.g_00419
OG0000827	Prbb.g_01715	Syal.g_00420
OG0000828	Prbb.g_01718	Syal.g_00423
OG0000829	Prbb.g_01719	Syal.g_00424
OG0000830	Prbb.g_01720	Syal.g_00425
OG0000831	Prbb.g_01722	Syal.g_00427
OG0000832	Prbb.g_01732	Syal.g_02967
OG0000833	Prbb.g_01740	Syal.g_02976
OG0000834	Prbb.g_01741	Syal.g_02979
OG0000835	Prbb.g_01742	Syal.g_02980
OG0000836	Prbb.g_01744	Syal.g_02983
OG0000837	Prbb.g_01745	Syal.g_02984
OG0000838	Prbb.g_01747	Syal.g_02988
OG0000839	Prbb.g_01748	Syal.g_02989
OG0000840	Prbb.g_01749	Syal.g_02990
OG0000841	Prbb.g_01750	Syal.g_02991
OG0000842	Prbb.g_01751	Syal.g_02992
OG0000843	Prbb.g_01752	Syal.g_02993
OG0000844	Prbb.g_01753	Syal.g_02995
OG0000845	Prbb.g_01754	Syal.g_02996
OG0000846	Prbb.g_01755	Syal.g_02997
OG0000847	Prbb.g_01756	Syal.g_02998
OG0000848	Prbb.g_01757	Syal.g_03000
OG0000849	Prbb.g_01758	Syal.g_03001
OG0000850	Prbb.g_01760	Syal.g_03008
OG0000851	Prbb.g_01761	Syal.g_00561
OG0000852	Prbb.g_01762	Syal.g_00562
OG0000853	Prbb.g_01767	Syal.g_00566
OG0000854	Prbb.g_01769	Syal.g_00568
OG0000855	Prbb.g_01770	Syal.g_00569
OG0000856	Prbb.g_01659	Syal.g_02704
OG0000857	Prbb.g_00799	Syal.g_01882
OG0000858	Prbb.g_01817	Syal.g_00576
OG0000859	Prbb.g_01818	Syal.g_00577
OG0000860	Prbb.g_01825	Syal.g_00589
OG0000861	Prbb.g_01826	Syal.g_00590
OG0000862	Prbb.g_01827	Syal.g_00591
OG0000863	Prbb.g_01828	Syal.g_00594
OG0000864	Prbb.g_01829	Syal.g_00595
OG0000865	Prbb.g_01830	Syal.g_00596
OG0000866	Prbb.g_01831	Syal.g_00597
OG0000867	Prbb.g_01832	Syal.g_00598
OG0000868	Prbb.g_01833	Syal.g_00604
OG0000869	Prbb.g_01836	Syal.g_00609
OG0000870	Prbb.g_01841	Syal.g_00614
OG0000871	Prbb.g_01842	Syal.g_00615
OG0000872	Prbb.g_01843	Syal.g_00621
OG0000873	Prbb.g_01846	Syal.g_00624
OG0000874	Prbb.g_01849	Syal.g_00627
OG0000875	Prbb.g_01851	Syal.g_00629
OG0000876	Prbb.g_01852	Syal.g_00631
OG0000877	Prbb.g_01854	Syal.g_00633
OG0000878	Prbb.g_01855	Syal.g_00634
OG0000879	Prbb.g_01856	Syal.g_00635
OG0000880	Prbb.g_01857	Syal.g_00636
OG0000881	Prbb.g_01860	Syal.g_00641
OG0000882	Prbb.g_01865	Syal.g_00646
OG0000883	Prbb.g_01867	Syal.g_00648
OG0000884	Prbb.g_01869	Syal.g_00650
OG0000885	Prbb.g_01870	Syal.g_00651
OG0000886	Prbb.g_01871	Syal.g_00652
OG0000887	Prbb.g_01872	Syal.g_00653
OG0000888	Prbb.g_01874	Syal.g_00655
OG0000889	Prbb.g_01876	Syal.g_00657
OG0000890	Prbb.g_01877	Syal.g_00663
OG0000891	Prbb.g_01878	Syal.g_00664
OG0000892	Prbb.g_01880	Syal.g_00668
OG0000893	Prbb.g_01922	Syal.g_00193
OG0000894	Prbb.g_01925	Syal.g_00196
OG0000895	Prbb.g_01928	Syal.g_00200
OG0000896	Prbb.g_01929	Syal.g_00201
OG0000897	Prbb.g_01931	Syal.g_00203
OG0000898	Prbb.g_01932	Syal.g_00204
OG0000899	Prbb.g_01933	Syal.g_00205
OG0000900	Prbb.g_01934	Syal.g_00206
OG0000901	Prbb.g_01937	Syal.g_00211
OG0000902	Prbb.g_01939	Syal.g_00213
OG0000903	Prbb.g_01948	Syal.g_00227
OG0000904	Prbb.g_01943	Syal.g_00222
OG0000905	Prbb.g_01941	Syal.g_00217
OG0000906	Prbb.g_01940	Syal.g_00215
OG0000907	Prbb.g_01958	Syal.g_00229
OG0000908	Prbb.g_01961	Syal.g_00232
OG0000909	Prbb.g_01962	Syal.g_00233
OG0000910	Prbb.g_01963	Syal.g_00234
OG0000911	Prbb.g_01965	Syal.g_00237
OG0000912	Prbb.g_01966	Syal.g_00238
OG0000913	Prbb.g_01967	Syal.g_00239
OG0000914	Prbb.g_01968	Syal.g_00240
OG0000915	Prbb.g_01969	Syal.g_00241
OG0000916	Prbb.g_01970	Syal.g_00242
OG0000917	Prbb.g_01971	Syal.g_00243
OG0000918	Prbb.g_01972	Syal.g_00244
OG0000919	Prbb.g_01973	Syal.g_00245
OG0000920	Prbb.g_01974	Syal.g_00246
OG0000921	Prbb.g_01975	Syal.g_00247
OG0000922	Prbb.g_01976	Syal.g_00248
OG0000923	Prbb.g_01980	Syal.g_00252
OG0000924	Prbb.g_01981	Syal.g_00253
OG0000925	Prbb.g_01982	Syal.g_00254
OG0000926	Prbb.g_01983	Syal.g_00255
OG0000927	Prbb.g_01985	Syal.g_00257
OG0000928	Prbb.g_01986	Syal.g_00258
OG0000929	Prbb.g_01987	Syal.g_00259
OG0000930	Prbb.g_01988	Syal.g_00260
OG0000931	Prbb.g_01989	Syal.g_00261
OG0000932	Prbb.g_01990	Syal.g_00262
OG0000933	Prbb.g_01994	Syal.g_00268
OG0000934	Prbb.g_01996	Syal.g_00270
OG0000935	Prbb.g_01997	Syal.g_00271
OG0000936	Prbb.g_01998	Syal.g_00272
OG0000937	Prbb.g_01999	Syal.g_00273
OG0000938	Prbb.g_02002	Syal.g_00276
OG0000939	Prbb.g_02003	Syal.g_00277
OG0000940	Prbb.g_02010	Syal.g_00285
OG0000941	Prbb.g_02012	Syal.g_00287
OG0000942	Prbb.g_02014	Syal.g_00289
OG0000943	Prbb.g_02015	Syal.g_00290
OG0000944	Prbb.g_02017	Syal.g_00292
OG0000945	Prbb.g_02018	Syal.g_00294
OG0000946	Prbb.g_02024	Syal.g_00301
OG0000947	Prbb.g_02026	Syal.g_00304
OG0000948	Prbb.g_02027	Syal.g_00305
OG0000949	Prbb.g_02030	Syal.g_01341
OG0000950	Prbb.g_02035	Syal.g_01348
OG0000951	Prbb.g_02039	Syal.g_01353
OG0000952	Prbb.g_02043	Syal.g_01363
OG0000953	Prbb.g_02047	Syal.g_01435
OG0000954	Prbb.g_02051	Syal.g_01443
OG0000955	Prbb.g_02052	Syal.g_01444
OG0000956	Prbb.g_02054	Syal.g_01446
OG0000957	Prbb.g_02059	Syal.g_01457
OG0000958	Prbb.g_02060	Syal.g_01458
OG0000959	Prbb.g_02064	Syal.g_01482
OG0000960	Prbb.g_02065	Syal.g_01483
OG0000961	Prbb.g_02068	Syal.g_01507
OG0000962	Prbb.g_02070	Syal.g_01509
OG0000963	Prbb.g_02075	Syal.g_01514
OG0000964	Prbb.g_02076	Syal.g_01515
OG0000965	Prbb.g_02077	Syal.g_01516
OG0000966	Prbb.g_02099	Syal.g_00176
OG0000967	Prbb.g_02103	Syal.g_00171
OG0000968	Prbb.g_02105	Syal.g_00169
OG0000969	Prbb.g_02106	Syal.g_00167
OG0000970	Prbb.g_02107	Syal.g_00166
OG0000971	Prbb.g_02108	Syal.g_00164
OG0000972	Prbb.g_02109	Syal.g_00163
OG0000973	Prbb.g_02110	Syal.g_00162
OG0000974	Prbb.g_02111	Syal.g_00161
OG0000975	Prbb.g_02112	Syal.g_00160
OG0000976	Prbb.g_02113	Syal.g_00159
OG0000977	Prbb.g_02114	Syal.g_00157
OG0000978	Prbb.g_02115	Syal.g_00156
OG0000979	Prbb.g_02118	Syal.g_00153
OG0000980	Prbb.g_02120	Syal.g_00150
OG0000981	Prbb.g_02123	Syal.g_00147
OG0000982	Prbb.g_02125	Syal.g_01068
OG0000983	Prbb.g_02126	Syal.g_01069
OG0000984	Prbb.g_02127	Syal.g_01070
OG0000985	Prbb.g_02130	Syal.g_01074
OG0000986	Prbb.g_02132	Syal.g_01076
OG0000987	Prbb.g_02133	Syal.g_01080
OG0000988	Prbb.g_02136	Syal.g_01086
OG0000989	Prbb.g_02140	Syal.g_01098
OG0000990	Prbb.g_02145	Syal.g_01118
OG0000991	Prbb.g_02146	Syal.g_01120
OG0000992	Prbb.g_02149	Syal.g_01122
OG0000993	Prbb.g_02150	Syal.g_01123
OG0000994	Prbb.g_02151	Syal.g_01127
OG0000995	Prbb.g_02155	Syal.g_01132
OG0000996	Prbb.g_02156	Syal.g_01162
OG0000997	Prbb.g_02164	Syal.g_01171
OG0000998	Prbb.g_02166	Syal.g_01173
OG0000999	Prbb.g_02167	Syal.g_01174
OG0001000	Prbb.g_02170	Syal.g_01177
OG0001001	Prbb.g_02173	Syal.g_01182
OG0001002	Prbb.g_02178	Syal.g_00082
OG0001003	Prbb.g_02180	Syal.g_00084
OG0001004	Prbb.g_02181	Syal.g_00085
OG0001005	Prbb.g_02182	Syal.g_00087
OG0001006	Prbb.g_02187	Syal.g_00094
OG0001007	Prbb.g_02189	Syal.g_00096
OG0001008	Prbb.g_00442	Syal.g_00524
OG0001009	Prbb.g_00028	Syal.g_00129
OG0001010	Prbb.g_00029	Syal.g_00130
OG0001011	Prbb.g_00030	Syal.g_00131
OG0001012	Prbb.g_00058	Syal.g_01064
OG0001013	Prbb.g_00063	Syal.g_01026
OG0001014	Prbb.g_00066	Syal.g_01022
OG0001015	Prbb.g_00067	Syal.g_01021
OG0001016	Prbb.g_00128	Syal.g_00756
OG0001017	Prbb.g_00132	Syal.g_00762
OG0001018	Prbb.g_00135	Syal.g_00764
OG0001019	Prbb.g_00144	Syal.g_00785
OG0001020	Prbb.g_00145	Syal.g_00796
OG0001021	Prbb.g_00146	Syal.g_00800
OG0001022	Prbb.g_00149	Syal.g_00805
OG0001023	Prbb.g_00150	Syal.g_00806
OG0001024	Prbb.g_00153	Syal.g_00810
OG0001025	Prbb.g_00160	Syal.g_00817
OG0001026	Prbb.g_00168	Syal.g_00830
OG0001027	Prbb.g_00169	Syal.g_00834
OG0001028	Prbb.g_00171	Syal.g_00836
OG0001029	Prbb.g_00173	Syal.g_00838
OG0001030	Prbb.g_00189	Syal.g_00860
OG0001031	Prbb.g_00243	Syal.g_00936
OG0001032	Prbb.g_00244	Syal.g_00938
OG0001033	Prbb.g_00264	Syal.g_00972
OG0001034	Prbb.g_00293	Syal.g_00684
OG0001035	Prbb.g_00310	Syal.g_01226
OG0001036	Prbb.g_00314	Syal.g_01231
OG0001037	Prbb.g_00315	Syal.g_01233
OG0001038	Prbb.g_00331	Syal.g_01261
OG0001040	Prbb.g_00335	Syal.g_01267
OG0001041	Prbb.g_00339	Syal.g_01272
OG0001042	Prbb.g_00355	Syal.g_01300
OG0001043	Prbb.g_00356	Syal.g_01304
OG0001044	Prbb.g_00393	Syal.g_00346
OG0001045	Prbb.g_00402	Syal.g_00359
OG0001046	Prbb.g_01124	Syal.g_01967
OG0001047	Prbb.g_00444	Syal.g_00522
OG0001048	Prbb.g_00445	Syal.g_00521
OG0001049	Prbb.g_00447	Syal.g_00518
OG0001050	Prbb.g_00448	Syal.g_00517
OG0001051	Prbb.g_00449	Syal.g_00516
OG0001052	Prbb.g_00475	Syal.g_00467
OG0001053	Prbb.g_00488	Syal.g_02900
OG0001054	Prbb.g_00502	Syal.g_02919
OG0001055	Prbb.g_00521	Syal.g_02940
OG0001056	Prbb.g_00539	Syal.g_02833
OG0001057	Prbb.g_00544	Syal.g_01574
OG0001058	Prbb.g_00553	Syal.g_02812
OG0001059	Prbb.g_00557	Syal.g_02808
OG0001060	Prbb.g_00564	Syal.g_02801
OG0001061	Prbb.g_00577	Syal.g_02783
OG0001062	Prbb.g_00579	Syal.g_02781
OG0001063	Prbb.g_00580	Syal.g_02776
OG0001064	Prbb.g_00581	Syal.g_02775
OG0001065	Prbb.g_00582	Syal.g_02774
OG0001066	Prbb.g_00583	Syal.g_02773
OG0001067	Prbb.g_00584	Syal.g_02772
OG0001068	Prbb.g_00585	Syal.g_02771
OG0001069	Prbb.g_00586	Syal.g_02770
OG0001070	Prbb.g_00588	Syal.g_02766
OG0001071	Prbb.g_00589	Syal.g_02765
OG0001072	Prbb.g_00590	Syal.g_02761
OG0001073	Prbb.g_00604	Syal.g_02746
OG0001074	Prbb.g_00616	Syal.g_02575
OG0001075	Prbb.g_00617	Syal.g_02726
OG0001076	Prbb.g_00624	Syal.g_02712
OG0001077	Prbb.g_00629	Syal.g_02702
OG0001078	Prbb.g_00637	Syal.g_02635
OG0001079	Prbb.g_00648	Syal.g_02618
OG0001080	Prbb.g_00654	Syal.g_02514
OG0001081	Prbb.g_00656	Syal.g_02175
OG0001082	Prbb.g_00657	Syal.g_02176
OG0001083	Prbb.g_00662	Syal.g_02184
OG0001084	Prbb.g_00664	Syal.g_02187
OG0001085	Prbb.g_00674	Syal.g_02206
OG0001086	Prbb.g_00675	Syal.g_02208
OG0001087	Prbb.g_00694	Syal.g_01782
OG0001088	Prbb.g_00695	Syal.g_01785
OG0001089	Prbb.g_00705	Syal.g_01811
OG0001090	Prbb.g_00714	Syal.g_01859
OG0001091	Prbb.g_00716	Syal.g_01862
OG0001092	Prbb.g_00717	Syal.g_01864
OG0001093	Prbb.g_00722	Syal.g_02419
OG0001094	Prbb.g_00777	Syal.g_02216
OG0001095	Prbb.g_00796	Syal.g_01879
OG0001096	Prbb.g_00811	Syal.g_02447
OG0001097	Prbb.g_00830	Syal.g_02473
OG0001098	Prbb.g_00847	Syal.g_02083
OG0001099	Prbb.g_00917	Syal.g_00837
OG0001100	Prbb.g_00924	Syal.g_02293
OG0001101	Prbb.g_00926	Syal.g_02292
OG0001102	Prbb.g_00929	Syal.g_02289
OG0001103	Prbb.g_00931	Syal.g_02287
OG0001104	Prbb.g_00763	Syal.g_02241
OG0001105	Prbb.g_00767	Syal.g_02236
OG0001106	Prbb.g_00979	Syal.g_02007
OG0001107	Prbb.g_00989	Syal.g_01993
OG0001108	Prbb.g_00993	Syal.g_01985
OG0001109	Prbb.g_00994	Syal.g_01983
OG0001110	Prbb.g_00996	Syal.g_01981
OG0001111	Prbb.g_00997	Syal.g_01979
OG0001112	Prbb.g_00998	Syal.g_01977
