Orthogroup	Prbb	Prbc
OG0000488	Prbb.g_00349	Prbc.g_01190
OG0000489	Prbb.g_00354	Prbc.g_01195
OG0000490	Prbb.g_00359	Prbc.g_01200
OG0000491	Prbb.g_00360	Prbc.g_01201
OG0000492	Prbb.g_00362	Prbc.g_01203
OG0000493	Prbb.g_00363	Prbc.g_01204
OG0000494	Prbb.g_00364	Prbc.g_01205
OG0000495	Prbb.g_00365	Prbc.g_01206
OG0000496	Prbb.g_00366	Prbc.g_01207
OG0000497	Prbb.g_00367	Prbc.g_01208
OG0000498	Prbb.g_00368	Prbc.g_01209
OG0000499	Prbb.g_00369	Prbc.g_01210
OG0000500	Prbb.g_00370	Prbc.g_01211
OG0000501	Prbb.g_00372	Prbc.g_01213
OG0000502	Prbb.g_00375	Prbc.g_01216
OG0000503	Prbb.g_00394	Prbc.g_01246
OG0000504	Prbb.g_00396	Prbc.g_01248
OG0000505	Prbb.g_00397	Prbc.g_01249
OG0000506	Prbb.g_00398	Prbc.g_01250
OG0000507	Prbb.g_00401	Prbc.g_01253
OG0000508	Prbb.g_00404	Prbc.g_01256
OG0000509	Prbb.g_00406	Prbc.g_01258
OG0000510	Prbb.g_00407	Prbc.g_01259
OG0000511	Prbb.g_00408	Prbc.g_01260
OG0000512	Prbb.g_00410	Prbc.g_01262
OG0000513	Prbb.g_00419	Prbc.g_01271
OG0000514	Prbb.g_00436	Prbc.g_01492
OG0000515	Prbb.g_00437	Prbc.g_01493
OG0000516	Prbb.g_00438	Prbc.g_01494
OG0000517	Prbb.g_00440	Prbc.g_01496
OG0000518	Prbb.g_00451	Prbc.g_01507
OG0000519	Prbb.g_00452	Prbc.g_01508
OG0000520	Prbb.g_00453	Prbc.g_01509
OG0000521	Prbb.g_00458	Prbc.g_01514
OG0000522	Prbb.g_00460	Prbc.g_01516
OG0000523	Prbb.g_00461	Prbc.g_01517
OG0000524	Prbb.g_00468	Prbc.g_01524
OG0000525	Prbb.g_00472	Prbc.g_01528
OG0000526	Prbb.g_00473	Prbc.g_01529
OG0000527	Prbb.g_00476	Prbc.g_01532
OG0000528	Prbb.g_00482	Prbc.g_01538
OG0000529	Prbb.g_00486	Prbc.g_01541
OG0000530	Prbb.g_00489	Prbc.g_01544
OG0000531	Prbb.g_00490	Prbc.g_01545
OG0000532	Prbb.g_00491	Prbc.g_01546
OG0000533	Prbb.g_00492	Prbc.g_01547
OG0000534	Prbb.g_00493	Prbc.g_01548
OG0000535	Prbb.g_00494	Prbc.g_01549
OG0000536	Prbb.g_00495	Prbc.g_01550
OG0000537	Prbb.g_00496	Prbc.g_01551
OG0000538	Prbb.g_00504	Prbc.g_01580
OG0000539	Prbb.g_00505	Prbc.g_01581
OG0000540	Prbb.g_00506	Prbc.g_01582
OG0000541	Prbb.g_00507	Prbc.g_01583
OG0000542	Prbb.g_00509	Prbc.g_01585
OG0000543	Prbb.g_00511	Prbc.g_01587
OG0000544	Prbb.g_00512	Prbc.g_01588
OG0000545	Prbb.g_00514	Prbc.g_01590
OG0000546	Prbb.g_00517	Prbc.g_01593
OG0000547	Prbb.g_00519	Prbc.g_01595
OG0000548	Prbb.g_00520	Prbc.g_01596
OG0000549	Prbb.g_00523	Prbc.g_01599
OG0000550	Prbb.g_00527	Prbc.g_01603
OG0000551	Prbb.g_00530	Prbc.g_01606
OG0000552	Prbb.g_00531	Prbc.g_01607
OG0000553	Prbb.g_00532	Prbc.g_01608
OG0000554	Prbb.g_00537	Prbc.g_01613
OG0000555	Prbb.g_00545	Prbc.g_01621
OG0000556	Prbb.g_00547	Prbc.g_01623
OG0000557	Prbb.g_00548	Prbc.g_01624
OG0000558	Prbb.g_00551	Prbc.g_01627
OG0000559	Prbb.g_00555	Prbc.g_01631
OG0000560	Prbb.g_00558	Prbc.g_01634
OG0000561	Prbb.g_00559	Prbc.g_01635
OG0000562	Prbb.g_00560	Prbc.g_01636
OG0000563	Prbb.g_00561	Prbc.g_01637
OG0000564	Prbb.g_00562	Prbc.g_01638
OG0000565	Prbb.g_00565	Prbc.g_01641
OG0000566	Prbb.g_00567	Prbc.g_01643
OG0000567	Prbb.g_00571	Prbc.g_01647
OG0000568	Prbb.g_00572	Prbc.g_01648
OG0000569	Prbb.g_00573	Prbc.g_01649
OG0000570	Prbb.g_00574	Prbc.g_01650
OG0000571	Prbb.g_00576	Prbc.g_01652
OG0000572	Prbb.g_00587	Prbc.g_01663
OG0000573	Prbb.g_00592	Prbc.g_01668
OG0000574	Prbb.g_00594	Prbc.g_01670
OG0000575	Prbb.g_00597	Prbc.g_01673
OG0000576	Prbb.g_00599	Prbc.g_01675
OG0000577	Prbb.g_00600	Prbc.g_01676
OG0000578	Prbb.g_00601	Prbc.g_01677
OG0000579	Prbb.g_00602	Prbc.g_01678
OG0000580	Prbb.g_00603	Prbc.g_01679
OG0000581	Prbb.g_00606	Prbc.g_01682
OG0000582	Prbb.g_00609	Prbc.g_01685
OG0000583	Prbb.g_00610	Prbc.g_01686
OG0000584	Prbb.g_00611	Prbc.g_01687
OG0000585	Prbb.g_00613	Prbc.g_01689
OG0000586	Prbb.g_00614	Prbc.g_01690
OG0000587	Prbb.g_00615	Prbc.g_01691
OG0000588	Prbb.g_00619	Prbc.g_01695
OG0000589	Prbb.g_00622	Prbc.g_01698
OG0000590	Prbb.g_00623	Prbc.g_01699
OG0000591	Prbb.g_00626	Prbc.g_01702
OG0000592	Prbb.g_00627	Prbc.g_01703
OG0000593	Prbb.g_00633	Prbc.g_01709
OG0000594	Prbb.g_00634	Prbc.g_01710
OG0000595	Prbb.g_00635	Prbc.g_01711
OG0000596	Prbb.g_00639	Prbc.g_01715
OG0000597	Prbb.g_00641	Prbc.g_01717
OG0000598	Prbb.g_00642	Prbc.g_01718
OG0000599	Prbb.g_00645	Prbc.g_01721
OG0000600	Prbb.g_00646	Prbc.g_01722
OG0000601	Prbb.g_00647	Prbc.g_01723
OG0000602	Prbb.g_00649	Prbc.g_01725
OG0000603	Prbb.g_00650	Prbc.g_01726
OG0000604	Prbb.g_00651	Prbc.g_01727
OG0000605	Prbb.g_00652	Prbc.g_01728
OG0000606	Prbb.g_00655	Prbc.g_01731
OG0000607	Prbb.g_00658	Prbc.g_01734
OG0000608	Prbb.g_00659	Prbc.g_01735
OG0000609	Prbb.g_00660	Prbc.g_01736
OG0000610	Prbb.g_00667	Prbc.g_01742
OG0000611	Prbb.g_00670	Prbc.g_01745
OG0000612	Prbb.g_00671	Prbc.g_01746
OG0000613	Prbb.g_00677	Prbc.g_01752
OG0000614	Prbb.g_00700	Prbc.g_01775
OG0000615	Prbb.g_00708	Prbc.g_01782
OG0000616	Prbb.g_02176	Prbc.g_01055
OG0000617	Prbb.g_00719	Prbc.g_01793
OG0000618	Prbb.g_00720	Prbc.g_01794
OG0000619	Prbb.g_00721	Prbc.g_01795
OG0000620	Prbb.g_00724	Prbc.g_01798
OG0000621	Prbb.g_00725	Prbc.g_01799
OG0000622	Prbb.g_00726	Prbc.g_01800
OG0000623	Prbb.g_00727	Prbc.g_01801
OG0000624	Prbb.g_00729	Prbc.g_01803
OG0000625	Prbb.g_00730	Prbc.g_01804
OG0000626	Prbb.g_00731	Prbc.g_01805
OG0000627	Prbb.g_00733	Prbc.g_01807
OG0000628	Prbb.g_00734	Prbc.g_01808
OG0000629	Prbb.g_00735	Prbc.g_01809
OG0000630	Prbb.g_00738	Prbc.g_01812
OG0000631	Prbb.g_00962	Prbc.g_02007
OG0000632	Prbb.g_00963	Prbc.g_02008
OG0000633	Prbb.g_00964	Prbc.g_02009
OG0000634	Prbb.g_00779	Prbc.g_01854
OG0000635	Prbb.g_00780	Prbc.g_01855
OG0000636	Prbb.g_00782	Prbc.g_01857
OG0000637	Prbb.g_00784	Prbc.g_01859
OG0000638	Prbb.g_00785	Prbc.g_01860
OG0000639	Prbb.g_00786	Prbc.g_01861
OG0000640	Prbb.g_00787	Prbc.g_01862
OG0000641	Prbb.g_00791	Prbc.g_01866
OG0000642	Prbb.g_00792	Prbc.g_01867
OG0000643	Prbb.g_00793	Prbc.g_01868
OG0000644	Prbb.g_00794	Prbc.g_01869
OG0000645	Prbb.g_00795	Prbc.g_01870
OG0000646	Prbb.g_00798	Prbc.g_01873
OG0000647	Prbb.g_00800	Prbc.g_01875
OG0000648	Prbb.g_00802	Prbc.g_01877
OG0000649	Prbb.g_00803	Prbc.g_01878
OG0000650	Prbb.g_00804	Prbc.g_01879
OG0000651	Prbb.g_00805	Prbc.g_01880
OG0000652	Prbb.g_00806	Prbc.g_01881
OG0000653	Prbb.g_00808	Prbc.g_01883
OG0000654	Prbb.g_00809	Prbc.g_01884
OG0000655	Prbb.g_00810	Prbc.g_01885
OG0000656	Prbb.g_00813	Prbc.g_01888
OG0000657	Prbb.g_00819	Prbc.g_01895
OG0000658	Prbb.g_00821	Prbc.g_01897
OG0000659	Prbb.g_00822	Prbc.g_01898
OG0000660	Prbb.g_00827	Prbc.g_01903
OG0000661	Prbb.g_00829	Prbc.g_01905
OG0000662	Prbb.g_00831	Prbc.g_01907
OG0000663	Prbb.g_00833	Prbc.g_01909
OG0000664	Prbb.g_00834	Prbc.g_01910
OG0000665	Prbb.g_00838	Prbc.g_01914
OG0000666	Prbb.g_00839	Prbc.g_01915
OG0000667	Prbb.g_00843	Prbc.g_01919
OG0000668	Prbb.g_00914	Prbc.g_01959
OG0000669	Prbb.g_00922	Prbc.g_01967
OG0000670	Prbb.g_00925	Prbc.g_01970
OG0000671	Prbb.g_00927	Prbc.g_01972
OG0000672	Prbb.g_00930	Prbc.g_01975
OG0000673	Prbb.g_00933	Prbc.g_01978
OG0000674	Prbb.g_00935	Prbc.g_01980
OG0000675	Prbb.g_00936	Prbc.g_01981
OG0000676	Prbb.g_00938	Prbc.g_01983
OG0000677	Prbb.g_00939	Prbc.g_01984
OG0000678	Prbb.g_00942	Prbc.g_01987
OG0000679	Prbb.g_00946	Prbc.g_01991
OG0000680	Prbb.g_00947	Prbc.g_01992
OG0000681	Prbb.g_00950	Prbc.g_01995
OG0000682	Prbb.g_00951	Prbc.g_01996
OG0000683	Prbb.g_00952	Prbc.g_01997
OG0000684	Prbb.g_00762	Prbc.g_01837
OG0000685	Prbb.g_00764	Prbc.g_01839
OG0000686	Prbb.g_00765	Prbc.g_01840
OG0000687	Prbb.g_00766	Prbc.g_01841
OG0000688	Prbb.g_00769	Prbc.g_01844
OG0000689	Prbb.g_00770	Prbc.g_01845
OG0000690	Prbb.g_00771	Prbc.g_01846
OG0000691	Prbb.g_00772	Prbc.g_01847
OG0000692	Prbb.g_00774	Prbc.g_01849
OG0000693	Prbb.g_00775	Prbc.g_01850
OG0000694	Prbb.g_00776	Prbc.g_01851
OG0000695	Prbb.g_00966	Prbc.g_02011
OG0000696	Prbb.g_00967	Prbc.g_02012
OG0000697	Prbb.g_00968	Prbc.g_02013
OG0000698	Prbb.g_00971	Prbc.g_02016
OG0000699	Prbb.g_00972	Prbc.g_02017
OG0000700	Prbb.g_00973	Prbc.g_02018
OG0000701	Prbb.g_00974	Prbc.g_02019
OG0000702	Prbb.g_00976	Prbc.g_02021
OG0000703	Prbb.g_00977	Prbc.g_02022
OG0000704	Prbb.g_00978	Prbc.g_02023
OG0000705	Prbb.g_00984	Prbc.g_02029
OG0000706	Prbb.g_00985	Prbc.g_02030
OG0000707	Prbb.g_00986	Prbc.g_02031
OG0000708	Prbb.g_00988	Prbc.g_02033
OG0000709	Prbb.g_00992	Prbc.g_02037
OG0000710	Prbb.g_00995	Prbc.g_02040
OG0000711	Prbb.g_01010	Prbc.g_02055
OG0000712	Prbb.g_01012	Prbc.g_02057
OG0000713	Prbb.g_01013	Prbc.g_02058
OG0000714	Prbb.g_01014	Prbc.g_02059
OG0000715	Prbb.g_01016	Prbc.g_02061
OG0000716	Prbb.g_01017	Prbc.g_02062
OG0000717	Prbb.g_01018	Prbc.g_02063
OG0000718	Prbb.g_01036	Prbc.g_02079
OG0000719	Prbb.g_01037	Prbc.g_02080
OG0000720	Prbb.g_01048	Prbc.g_02091
OG0000721	Prbb.g_01049	Prbc.g_02092
OG0000722	Prbb.g_01050	Prbc.g_02093
OG0000723	Prbb.g_01054	Prbc.g_02097
OG0000724	Prbb.g_01065	Prbc.g_02108
OG0000725	Prbb.g_00891	Prbc.g_01934
OG0000726	Prbb.g_00890	Prbc.g_01933
OG0000727	Prbb.g_00889	Prbc.g_01932
OG0000728	Prbb.g_00887	Prbc.g_01930
OG0000729	Prbb.g_02071	Prbc.g_00201
OG0000730	Prbb.g_00392	Prbc.g_01244
OG0000731	Prbb.g_00400	Prbc.g_01252
OG0000732	Prbb.g_02121	Prbc.g_00987
OG0000733	Prbb.g_01888	Prbc.g_00897
OG0000734	Prbb.g_01533	Prbc.g_01462
OG0000735	Prbb.g_01531	Prbc.g_01460
OG0000736	Prbb.g_01530	Prbc.g_01459
OG0000737	Prbb.g_01529	Prbc.g_01458
OG0000738	Prbb.g_01525	Prbc.g_01454
OG0000739	Prbb.g_01524	Prbc.g_01453
OG0000740	Prbb.g_01523	Prbc.g_01452
OG0000741	Prbb.g_01521	Prbc.g_01450
OG0000742	Prbb.g_01518	Prbc.g_01447
OG0000743	Prbb.g_01516	Prbc.g_01445
OG0000744	Prbb.g_01515	Prbc.g_01444
OG0000745	Prbb.g_01513	Prbc.g_01442
OG0000746	Prbb.g_01511	Prbc.g_01440
OG0000747	Prbb.g_01510	Prbc.g_01439
OG0000748	Prbb.g_01506	Prbc.g_01435
OG0000749	Prbb.g_01505	Prbc.g_01434
OG0000750	Prbb.g_01504	Prbc.g_01433
OG0000751	Prbb.g_01501	Prbc.g_01430
OG0000752	Prbb.g_01499	Prbc.g_01428
OG0000753	Prbb.g_01497	Prbc.g_01426
OG0000754	Prbb.g_01493	Prbc.g_01422
OG0000755	Prbb.g_01488	Prbc.g_01418
OG0000756	Prbb.g_01487	Prbc.g_01417
OG0000757	Prbb.g_01480	Prbc.g_01410
OG0000758	Prbb.g_01479	Prbc.g_01409
OG0000759	Prbb.g_01478	Prbc.g_01408
OG0000760	Prbb.g_01477	Prbc.g_01407
OG0000761	Prbb.g_01476	Prbc.g_01406
OG0000762	Prbb.g_01475	Prbc.g_01405
OG0000763	Prbb.g_01473	Prbc.g_01403
OG0000764	Prbb.g_01472	Prbc.g_01402
OG0000765	Prbb.g_01463	Prbc.g_01394
OG0000766	Prbb.g_01462	Prbc.g_01393
OG0000767	Prbb.g_01461	Prbc.g_01392
OG0000768	Prbb.g_01460	Prbc.g_01391
OG0000769	Prbb.g_01458	Prbc.g_01389
OG0000770	Prbb.g_01457	Prbc.g_01388
OG0000771	Prbb.g_01060	Prbc.g_02103
OG0000772	Prbb.g_01291	Prbc.g_01320
OG0000773	Prbb.g_01577	Prbc.g_00557
OG0000774	Prbb.g_01580	Prbc.g_00560
OG0000775	Prbb.g_01581	Prbc.g_00561
OG0000776	Prbb.g_01582	Prbc.g_00562
OG0000777	Prbb.g_01583	Prbc.g_00563
OG0000778	Prbb.g_01584	Prbc.g_00564
OG0000779	Prbb.g_01588	Prbc.g_00568
OG0000780	Prbb.g_01589	Prbc.g_00569
OG0000781	Prbb.g_01592	Prbc.g_00571
OG0000782	Prbb.g_01593	Prbc.g_00572
OG0000783	Prbb.g_01594	Prbc.g_00573
OG0000784	Prbb.g_01595	Prbc.g_00574
OG0000785	Prbb.g_01597	Prbc.g_00576
OG0000786	Prbb.g_01600	Prbc.g_00579
OG0000787	Prbb.g_01601	Prbc.g_00580
OG0000788	Prbb.g_00746	Prbc.g_01820
OG0000789	Prbb.g_01057	Prbc.g_02100
OG0000790	Prbb.g_01644	Prbc.g_00662
OG0000791	Prbb.g_01646	Prbc.g_00664
OG0000792	Prbb.g_01647	Prbc.g_00665
OG0000793	Prbb.g_01650	Prbc.g_00668
OG0000794	Prbb.g_01651	Prbc.g_00669
OG0000795	Prbb.g_01652	Prbc.g_00670
OG0000796	Prbb.g_01656	Prbc.g_00674
OG0000797	Prbb.g_01657	Prbc.g_00675
OG0000799	Prbb.g_01668	Prbc.g_00690
OG0000800	Prbb.g_01669	Prbc.g_00691
OG0000801	Prbb.g_01670	Prbc.g_00692
OG0000802	Prbb.g_01672	Prbc.g_00694
OG0000803	Prbb.g_01674	Prbc.g_00696
OG0000804	Prbb.g_01675	Prbc.g_00697
OG0000805	Prbb.g_01677	Prbc.g_00699
OG0000806	Prbb.g_01679	Prbc.g_00701
OG0000807	Prbb.g_01680	Prbc.g_00702
OG0000808	Prbb.g_01681	Prbc.g_00703
OG0000809	Prbb.g_01684	Prbc.g_00707
OG0000810	Prbb.g_01685	Prbc.g_00708
OG0000811	Prbb.g_01689	Prbc.g_00712
OG0000812	Prbb.g_01691	Prbc.g_00714
OG0000813	Prbb.g_01692	Prbc.g_00715
OG0000814	Prbb.g_01694	Prbc.g_00717
OG0000815	Prbb.g_01695	Prbc.g_00718
OG0000816	Prbb.g_01697	Prbc.g_00720
OG0000817	Prbb.g_01698	Prbc.g_00721
OG0000818	Prbb.g_01702	Prbc.g_00725
OG0000819	Prbb.g_01703	Prbc.g_00726
OG0000820	Prbb.g_01704	Prbc.g_00727
OG0000821	Prbb.g_01707	Prbc.g_00730
OG0000822	Prbb.g_01708	Prbc.g_00731
OG0000823	Prbb.g_01709	Prbc.g_00732
OG0000824	Prbb.g_01712	Prbc.g_00735
OG0000825	Prbb.g_01713	Prbc.g_00736
OG0000826	Prbb.g_01714	Prbc.g_00737
OG0000827	Prbb.g_01715	Prbc.g_00738
OG0000828	Prbb.g_01718	Prbc.g_00741
OG0000829	Prbb.g_01719	Prbc.g_00742
OG0000830	Prbb.g_01720	Prbc.g_00743
OG0000831	Prbb.g_01722	Prbc.g_00745
OG0000832	Prbb.g_01732	Prbc.g_00755
OG0000833	Prbb.g_01740	Prbc.g_00763
OG0000834	Prbb.g_01741	Prbc.g_00764
OG0000835	Prbb.g_01742	Prbc.g_00765
OG0000836	Prbb.g_01744	Prbc.g_00766
OG0000837	Prbb.g_01745	Prbc.g_00767
OG0000838	Prbb.g_01747	Prbc.g_00769
OG0000839	Prbb.g_01748	Prbc.g_00770
OG0000840	Prbb.g_01749	Prbc.g_00771
OG0000841	Prbb.g_01750	Prbc.g_00772
OG0000842	Prbb.g_01751	Prbc.g_00773
OG0000843	Prbb.g_01752	Prbc.g_00774
OG0000844	Prbb.g_01753	Prbc.g_00775
OG0000845	Prbb.g_01754	Prbc.g_00776
OG0000846	Prbb.g_01755	Prbc.g_00777
OG0000847	Prbb.g_01756	Prbc.g_00778
OG0000848	Prbb.g_01757	Prbc.g_00779
OG0000849	Prbb.g_01758	Prbc.g_00780
OG0000850	Prbb.g_01760	Prbc.g_00782
OG0000851	Prbb.g_01761	Prbc.g_00783
OG0000852	Prbb.g_01762	Prbc.g_00784
OG0000853	Prbb.g_01767	Prbc.g_00789
OG0000854	Prbb.g_01769	Prbc.g_00791
OG0000855	Prbb.g_01770	Prbc.g_00792
OG0000856	Prbb.g_01659	Prbc.g_00677
OG0000857	Prbb.g_00799	Prbc.g_01874
OG0000858	Prbb.g_01817	Prbc.g_00827
OG0000859	Prbb.g_01818	Prbc.g_00828
OG0000860	Prbb.g_01825	Prbc.g_00834
OG0000861	Prbb.g_01826	Prbc.g_00835
OG0000862	Prbb.g_01827	Prbc.g_00836
OG0000863	Prbb.g_01828	Prbc.g_00837
OG0000864	Prbb.g_01829	Prbc.g_00838
OG0000865	Prbb.g_01830	Prbc.g_00839
OG0000866	Prbb.g_01831	Prbc.g_00840
OG0000867	Prbb.g_01832	Prbc.g_00841
OG0000868	Prbb.g_01833	Prbc.g_00842
OG0000869	Prbb.g_01836	Prbc.g_00845
OG0000870	Prbb.g_01841	Prbc.g_00850
OG0000871	Prbb.g_01842	Prbc.g_00851
OG0000872	Prbb.g_01843	Prbc.g_00852
OG0000873	Prbb.g_01846	Prbc.g_00855
OG0000874	Prbb.g_01849	Prbc.g_00858
OG0000875	Prbb.g_01851	Prbc.g_00860
OG0000876	Prbb.g_01852	Prbc.g_00861
OG0000877	Prbb.g_01854	Prbc.g_00863
OG0000878	Prbb.g_01855	Prbc.g_00864
OG0000879	Prbb.g_01856	Prbc.g_00865
OG0000880	Prbb.g_01857	Prbc.g_00866
OG0000881	Prbb.g_01860	Prbc.g_00869
OG0000882	Prbb.g_01865	Prbc.g_00874
OG0000883	Prbb.g_01867	Prbc.g_00876
OG0000884	Prbb.g_01869	Prbc.g_00878
OG0000885	Prbb.g_01870	Prbc.g_00879
OG0000886	Prbb.g_01871	Prbc.g_00880
OG0000887	Prbb.g_01872	Prbc.g_00881
OG0000888	Prbb.g_01874	Prbc.g_00883
OG0000889	Prbb.g_01876	Prbc.g_00885
OG0000890	Prbb.g_01877	Prbc.g_00886
OG0000891	Prbb.g_01878	Prbc.g_00887
OG0000892	Prbb.g_01880	Prbc.g_00889
OG0000893	Prbb.g_01922	Prbc.g_00933
OG0000894	Prbb.g_01925	Prbc.g_00936
OG0000895	Prbb.g_01928	Prbc.g_00939
OG0000896	Prbb.g_01929	Prbc.g_00940
OG0000897	Prbb.g_01931	Prbc.g_00942
OG0000898	Prbb.g_01932	Prbc.g_00943
OG0000899	Prbb.g_01933	Prbc.g_00944
OG0000900	Prbb.g_01934	Prbc.g_00945
OG0000901	Prbb.g_01937	Prbc.g_00948
OG0000902	Prbb.g_01939	Prbc.g_00950
OG0000903	Prbb.g_01948	Prbc.g_00960
OG0000904	Prbb.g_01943	Prbc.g_00955
OG0000905	Prbb.g_01941	Prbc.g_00952
OG0000906	Prbb.g_01940	Prbc.g_00951
OG0000907	Prbb.g_01958	Prbc.g_00327
OG0000908	Prbb.g_01961	Prbc.g_00324
OG0000909	Prbb.g_01962	Prbc.g_00323
OG0000910	Prbb.g_01963	Prbc.g_00322
OG0000911	Prbb.g_01965	Prbc.g_00320
OG0000912	Prbb.g_01966	Prbc.g_00319
OG0000913	Prbb.g_01967	Prbc.g_00318
OG0000914	Prbb.g_01968	Prbc.g_00317
OG0000915	Prbb.g_01969	Prbc.g_00316
OG0000916	Prbb.g_01970	Prbc.g_00315
OG0000917	Prbb.g_01971	Prbc.g_00314
OG0000918	Prbb.g_01972	Prbc.g_00313
OG0000919	Prbb.g_01973	Prbc.g_00312
OG0000920	Prbb.g_01974	Prbc.g_00311
OG0000921	Prbb.g_01975	Prbc.g_00310
OG0000922	Prbb.g_01976	Prbc.g_00309
OG0000923	Prbb.g_01980	Prbc.g_00305
OG0000924	Prbb.g_01981	Prbc.g_00304
OG0000925	Prbb.g_01982	Prbc.g_00303
OG0000926	Prbb.g_01983	Prbc.g_00302
OG0000927	Prbb.g_01985	Prbc.g_00300
OG0000928	Prbb.g_01986	Prbc.g_00299
OG0000929	Prbb.g_01987	Prbc.g_00298
OG0000930	Prbb.g_01988	Prbc.g_00297
OG0000931	Prbb.g_01989	Prbc.g_00296
OG0000932	Prbb.g_01990	Prbc.g_00295
OG0000933	Prbb.g_01994	Prbc.g_00291
OG0000934	Prbb.g_01996	Prbc.g_00289
OG0000935	Prbb.g_01997	Prbc.g_00288
OG0000936	Prbb.g_01998	Prbc.g_00287
OG0000937	Prbb.g_01999	Prbc.g_00286
OG0000938	Prbb.g_02002	Prbc.g_00283
OG0000939	Prbb.g_02003	Prbc.g_00282
OG0000940	Prbb.g_02010	Prbc.g_00275
OG0000941	Prbb.g_02012	Prbc.g_00273
OG0000942	Prbb.g_02014	Prbc.g_00271
OG0000943	Prbb.g_02015	Prbc.g_00270
OG0000944	Prbb.g_02017	Prbc.g_00268
OG0000945	Prbb.g_02018	Prbc.g_00267
OG0000946	Prbb.g_02024	Prbc.g_00248
OG0000947	Prbb.g_02026	Prbc.g_00246
OG0000948	Prbb.g_02027	Prbc.g_00245
OG0000949	Prbb.g_02030	Prbc.g_00242
OG0000950	Prbb.g_02035	Prbc.g_00237
OG0000951	Prbb.g_02039	Prbc.g_00233
OG0000952	Prbb.g_02043	Prbc.g_00229
OG0000953	Prbb.g_02047	Prbc.g_00225
OG0000954	Prbb.g_02051	Prbc.g_00221
OG0000955	Prbb.g_02052	Prbc.g_00220
OG0000956	Prbb.g_02054	Prbc.g_00218
OG0000957	Prbb.g_02059	Prbc.g_00213
OG0000958	Prbb.g_02060	Prbc.g_00212
OG0000959	Prbb.g_02064	Prbc.g_00208
OG0000960	Prbb.g_02065	Prbc.g_00207
OG0000961	Prbb.g_02068	Prbc.g_00204
OG0000962	Prbb.g_02070	Prbc.g_00202
OG0000963	Prbb.g_02075	Prbc.g_00197
OG0000964	Prbb.g_02076	Prbc.g_00196
OG0000965	Prbb.g_02077	Prbc.g_00195
OG0000966	Prbb.g_02099	Prbc.g_00965
OG0000967	Prbb.g_02103	Prbc.g_00969
OG0000968	Prbb.g_02105	Prbc.g_00971
OG0000969	Prbb.g_02106	Prbc.g_00972
OG0000970	Prbb.g_02107	Prbc.g_00973
OG0000971	Prbb.g_02108	Prbc.g_00974
OG0000972	Prbb.g_02109	Prbc.g_00975
OG0000973	Prbb.g_02110	Prbc.g_00976
OG0000974	Prbb.g_02111	Prbc.g_00977
OG0000975	Prbb.g_02112	Prbc.g_00978
OG0000976	Prbb.g_02113	Prbc.g_00979
OG0000977	Prbb.g_02114	Prbc.g_00980
OG0000978	Prbb.g_02115	Prbc.g_00981
OG0000979	Prbb.g_02118	Prbc.g_00984
OG0000980	Prbb.g_02120	Prbc.g_00986
OG0000981	Prbb.g_02123	Prbc.g_00989
OG0000982	Prbb.g_02125	Prbc.g_00991
OG0000983	Prbb.g_02126	Prbc.g_00992
OG0000984	Prbb.g_02127	Prbc.g_00993
OG0000985	Prbb.g_02130	Prbc.g_00996
OG0000986	Prbb.g_02132	Prbc.g_00998
OG0000987	Prbb.g_02133	Prbc.g_00999
OG0000988	Prbb.g_02136	Prbc.g_01002
OG0000989	Prbb.g_02140	Prbc.g_01006
OG0000990	Prbb.g_02145	Prbc.g_01011
OG0000991	Prbb.g_02146	Prbc.g_01012
OG0000992	Prbb.g_02149	Prbc.g_01015
OG0000993	Prbb.g_02150	Prbc.g_01016
OG0000994	Prbb.g_02151	Prbc.g_01017
OG0000995	Prbb.g_02155	Prbc.g_01021
OG0000996	Prbb.g_02156	Prbc.g_01022
OG0000997	Prbb.g_02164	Prbc.g_01043
OG0000998	Prbb.g_02166	Prbc.g_01045
OG0000999	Prbb.g_02167	Prbc.g_01046
OG0001000	Prbb.g_02170	Prbc.g_01049
OG0001001	Prbb.g_02173	Prbc.g_01052
OG0001002	Prbb.g_02178	Prbc.g_01057
OG0001003	Prbb.g_02180	Prbc.g_01060
OG0001004	Prbb.g_02181	Prbc.g_01061
OG0001005	Prbb.g_02182	Prbc.g_01062
OG0001006	Prbb.g_02187	Prbc.g_01067
OG0001007	Prbb.g_02189	Prbc.g_01069
OG0001008	Prbb.g_00442	Prbc.g_01498
OG0001009	Prbb.g_00028	Prbc.g_01097
OG0001010	Prbb.g_00029	Prbc.g_01098
OG0001011	Prbb.g_00030	Prbc.g_01099
OG0001012	Prbb.g_00058	Prbc.g_01121
OG0001013	Prbb.g_00063	Prbc.g_01126
OG0001014	Prbb.g_00066	Prbc.g_01129
OG0001015	Prbb.g_00067	Prbc.g_01130
OG0001016	Prbb.g_00128	Prbc.g_00500
OG0001017	Prbb.g_00132	Prbc.g_00496
OG0001018	Prbb.g_00135	Prbc.g_00493
OG0001019	Prbb.g_00144	Prbc.g_00484
OG0001020	Prbb.g_00145	Prbc.g_00483
OG0001021	Prbb.g_00146	Prbc.g_00482
OG0001022	Prbb.g_00149	Prbc.g_00479
OG0001023	Prbb.g_00150	Prbc.g_00478
OG0001024	Prbb.g_00153	Prbc.g_00475
OG0001025	Prbb.g_00160	Prbc.g_00468
