Orthogroup	Prbb	Prbl
OG0000540	Prbb.g_00506	Prbl.g_00805
OG0000541	Prbb.g_00507	Prbl.g_00804
OG0000542	Prbb.g_00509	Prbl.g_00801
OG0000543	Prbb.g_00511	Prbl.g_00799
OG0000544	Prbb.g_00512	Prbl.g_00798
OG0000545	Prbb.g_00514	Prbl.g_00797
OG0000546	Prbb.g_00517	Prbl.g_00794
OG0000547	Prbb.g_00519	Prbl.g_00792
OG0000548	Prbb.g_00520	Prbl.g_00791
OG0000549	Prbb.g_00523	Prbl.g_00785
OG0000550	Prbb.g_00527	Prbl.g_00780
OG0000551	Prbb.g_00530	Prbl.g_00776
OG0000552	Prbb.g_00531	Prbl.g_00775
OG0000553	Prbb.g_00532	Prbl.g_00770
OG0000554	Prbb.g_00537	Prbl.g_00765
OG0000555	Prbb.g_00545	Prbl.g_00747
OG0000556	Prbb.g_00547	Prbl.g_02645
OG0000557	Prbb.g_00548	Prbl.g_01878
OG0000558	Prbb.g_00551	Prbl.g_01881
OG0000559	Prbb.g_00555	Prbl.g_01885
OG0000560	Prbb.g_00558	Prbl.g_01888
OG0000561	Prbb.g_00559	Prbl.g_01889
OG0000562	Prbb.g_00560	Prbl.g_01890
OG0000563	Prbb.g_00561	Prbl.g_01891
OG0000564	Prbb.g_00562	Prbl.g_01892
OG0000565	Prbb.g_00565	Prbl.g_01895
OG0000566	Prbb.g_00567	Prbl.g_01899
OG0000567	Prbb.g_00571	Prbl.g_01903
OG0000568	Prbb.g_00572	Prbl.g_01905
OG0000569	Prbb.g_00573	Prbl.g_01801
OG0000570	Prbb.g_00574	Prbl.g_01800
OG0000571	Prbb.g_00576	Prbl.g_01797
OG0000572	Prbb.g_00587	Prbl.g_01781
OG0000573	Prbb.g_00592	Prbl.g_01774
OG0000574	Prbb.g_00594	Prbl.g_01773
OG0000575	Prbb.g_00597	Prbl.g_01764
OG0000576	Prbb.g_00599	Prbl.g_01762
OG0000577	Prbb.g_00600	Prbl.g_01761
OG0000578	Prbb.g_00601	Prbl.g_01760
OG0000579	Prbb.g_00602	Prbl.g_01759
OG0000580	Prbb.g_00603	Prbl.g_01758
OG0000581	Prbb.g_00606	Prbl.g_01754
OG0000582	Prbb.g_00609	Prbl.g_01750
OG0000583	Prbb.g_00610	Prbl.g_01749
OG0000584	Prbb.g_00611	Prbl.g_01748
OG0000585	Prbb.g_00613	Prbl.g_01746
OG0000586	Prbb.g_00614	Prbl.g_01744
OG0000587	Prbb.g_00615	Prbl.g_01742
OG0000588	Prbb.g_00619	Prbl.g_01613
OG0000589	Prbb.g_00622	Prbl.g_01616
OG0000590	Prbb.g_00623	Prbl.g_01617
OG0000591	Prbb.g_00626	Prbl.g_01624
OG0000592	Prbb.g_00627	Prbl.g_01625
OG0000593	Prbb.g_00633	Prbl.g_01635
OG0000594	Prbb.g_00634	Prbl.g_01636
OG0000595	Prbb.g_00635	Prbl.g_01637
OG0000596	Prbb.g_00639	Prbl.g_01642
OG0000597	Prbb.g_00641	Prbl.g_01645
OG0000598	Prbb.g_00642	Prbl.g_01646
OG0000599	Prbb.g_00645	Prbl.g_01656
OG0000600	Prbb.g_00646	Prbl.g_01657
OG0000601	Prbb.g_00647	Prbl.g_01658
OG0000602	Prbb.g_00649	Prbl.g_01662
OG0000603	Prbb.g_00650	Prbl.g_01663
OG0000604	Prbb.g_00651	Prbl.g_01664
OG0000605	Prbb.g_00652	Prbl.g_01043
OG0000606	Prbb.g_00655	Prbl.g_01032
OG0000607	Prbb.g_00658	Prbl.g_01412
OG0000608	Prbb.g_00659	Prbl.g_01411
OG0000609	Prbb.g_00660	Prbl.g_01409
OG0000610	Prbb.g_00667	Prbl.g_01401
OG0000611	Prbb.g_00670	Prbl.g_01398
OG0000612	Prbb.g_00671	Prbl.g_01397
OG0000613	Prbb.g_00677	Prbl.g_00891
OG0000614	Prbb.g_00700	Prbl.g_01872
OG0000615	Prbb.g_00708	Prbl.g_02373
OG0000616	Prbb.g_02176	Prbl.g_02137
OG0000617	Prbb.g_00719	Prbl.g_02561
OG0000618	Prbb.g_00720	Prbl.g_02560
OG0000619	Prbb.g_00721	Prbl.g_02559
OG0000620	Prbb.g_00724	Prbl.g_02555
OG0000621	Prbb.g_00725	Prbl.g_02554
OG0000622	Prbb.g_00726	Prbl.g_02553
OG0000623	Prbb.g_00727	Prbl.g_02552
OG0000624	Prbb.g_00729	Prbl.g_02551
OG0000625	Prbb.g_00730	Prbl.g_02550
OG0000626	Prbb.g_00731	Prbl.g_02549
OG0000627	Prbb.g_00733	Prbl.g_02426
OG0000628	Prbb.g_00734	Prbl.g_02427
OG0000629	Prbb.g_00735	Prbl.g_02430
OG0000630	Prbb.g_00738	Prbl.g_02434
OG0000631	Prbb.g_00962	Prbl.g_02440
OG0000632	Prbb.g_00963	Prbl.g_02441
OG0000633	Prbb.g_00964	Prbl.g_02442
OG0000634	Prbb.g_00779	Prbl.g_02339
OG0000635	Prbb.g_00780	Prbl.g_02338
OG0000636	Prbb.g_00782	Prbl.g_02336
OG0000637	Prbb.g_00784	Prbl.g_02334
OG0000638	Prbb.g_00785	Prbl.g_02333
OG0000639	Prbb.g_00786	Prbl.g_02332
OG0000640	Prbb.g_00787	Prbl.g_02331
OG0000641	Prbb.g_00791	Prbl.g_02327
OG0000642	Prbb.g_00792	Prbl.g_02326
OG0000643	Prbb.g_00793	Prbl.g_02325
OG0000644	Prbb.g_00794	Prbl.g_02324
OG0000645	Prbb.g_00795	Prbl.g_02323
OG0000646	Prbb.g_00798	Prbl.g_02320
OG0000647	Prbb.g_00800	Prbl.g_02317
OG0000648	Prbb.g_00802	Prbl.g_02315
OG0000649	Prbb.g_00803	Prbl.g_02314
OG0000650	Prbb.g_00804	Prbl.g_02313
OG0000651	Prbb.g_00805	Prbl.g_02312
OG0000652	Prbb.g_00806	Prbl.g_02311
OG0000653	Prbb.g_00808	Prbl.g_02309
OG0000654	Prbb.g_00809	Prbl.g_02308
OG0000655	Prbb.g_00810	Prbl.g_02307
OG0000656	Prbb.g_00813	Prbl.g_02304
OG0000657	Prbb.g_00819	Prbl.g_01540
OG0000658	Prbb.g_00821	Prbl.g_01542
OG0000659	Prbb.g_00822	Prbl.g_01543
OG0000660	Prbb.g_00827	Prbl.g_01547
OG0000661	Prbb.g_00829	Prbl.g_01549
OG0000662	Prbb.g_00831	Prbl.g_01551
OG0000663	Prbb.g_00833	Prbl.g_01554
OG0000664	Prbb.g_00834	Prbl.g_01555
OG0000665	Prbb.g_00838	Prbl.g_01568
OG0000666	Prbb.g_00839	Prbl.g_01571
OG0000667	Prbb.g_00843	Prbl.g_01579
OG0000668	Prbb.g_00914	Prbl.g_02530
OG0000669	Prbb.g_00922	Prbl.g_01588
OG0000670	Prbb.g_00925	Prbl.g_01078
OG0000671	Prbb.g_00927	Prbl.g_02412
OG0000672	Prbb.g_00930	Prbl.g_02409
OG0000673	Prbb.g_00933	Prbl.g_02406
OG0000674	Prbb.g_00935	Prbl.g_02404
OG0000675	Prbb.g_00936	Prbl.g_02403
OG0000676	Prbb.g_00938	Prbl.g_02395
OG0000677	Prbb.g_00939	Prbl.g_02393
OG0000678	Prbb.g_00942	Prbl.g_02388
OG0000679	Prbb.g_00946	Prbl.g_02368
OG0000680	Prbb.g_00947	Prbl.g_02367
OG0000681	Prbb.g_00950	Prbl.g_02365
OG0000682	Prbb.g_00951	Prbl.g_02364
OG0000683	Prbb.g_00952	Prbl.g_02363
OG0000684	Prbb.g_00762	Prbl.g_02350
OG0000685	Prbb.g_00764	Prbl.g_02352
OG0000686	Prbb.g_00765	Prbl.g_02353
OG0000687	Prbb.g_00766	Prbl.g_02354
OG0000688	Prbb.g_00769	Prbl.g_02348
OG0000689	Prbb.g_00770	Prbl.g_02347
OG0000690	Prbb.g_00771	Prbl.g_02346
OG0000691	Prbb.g_00772	Prbl.g_02345
OG0000692	Prbb.g_00774	Prbl.g_02344
OG0000693	Prbb.g_00775	Prbl.g_02343
OG0000694	Prbb.g_00776	Prbl.g_02342
OG0000695	Prbb.g_00966	Prbl.g_02444
OG0000696	Prbb.g_00967	Prbl.g_02445
OG0000697	Prbb.g_00968	Prbl.g_02447
OG0000698	Prbb.g_00971	Prbl.g_02450
OG0000699	Prbb.g_00972	Prbl.g_02452
OG0000700	Prbb.g_00973	Prbl.g_02453
OG0000701	Prbb.g_00974	Prbl.g_02454
OG0000702	Prbb.g_00976	Prbl.g_02462
OG0000703	Prbb.g_00977	Prbl.g_02463
OG0000704	Prbb.g_00978	Prbl.g_02465
OG0000705	Prbb.g_00984	Prbl.g_02471
OG0000706	Prbb.g_00985	Prbl.g_02472
OG0000707	Prbb.g_00986	Prbl.g_02473
OG0000708	Prbb.g_00988	Prbl.g_02475
OG0000709	Prbb.g_00992	Prbl.g_02482
OG0000710	Prbb.g_00995	Prbl.g_02486
OG0000711	Prbb.g_01010	Prbl.g_02508
OG0000712	Prbb.g_01012	Prbl.g_02509
OG0000713	Prbb.g_01013	Prbl.g_02510
OG0000714	Prbb.g_01014	Prbl.g_02514
OG0000715	Prbb.g_01016	Prbl.g_02516
OG0000716	Prbb.g_01017	Prbl.g_02520
OG0000717	Prbb.g_01018	Prbl.g_02521
OG0000718	Prbb.g_01036	Prbl.g_02526
OG0000719	Prbb.g_01037	Prbl.g_02528
OG0000720	Prbb.g_01048	Prbl.g_02541
OG0000721	Prbb.g_01049	Prbl.g_02542
OG0000722	Prbb.g_01050	Prbl.g_02543
OG0000723	Prbb.g_01054	Prbl.g_02547
OG0000724	Prbb.g_01065	Prbl.g_00932
OG0000725	Prbb.g_00891	Prbl.g_00925
OG0000726	Prbb.g_00890	Prbl.g_00924
OG0000727	Prbb.g_00889	Prbl.g_00923
OG0000728	Prbb.g_00887	Prbl.g_00922
OG0000729	Prbb.g_02071	Prbl.g_02062
OG0000730	Prbb.g_00392	Prbl.g_01199
OG0000731	Prbb.g_00400	Prbl.g_01208
OG0000732	Prbb.g_02121	Prbl.g_01993
OG0000733	Prbb.g_01888	Prbl.g_02197
OG0000734	Prbb.g_01533	Prbl.g_00545
OG0000735	Prbb.g_01531	Prbl.g_02066
OG0000736	Prbb.g_01530	Prbl.g_02067
OG0000737	Prbb.g_01529	Prbl.g_02068
OG0000738	Prbb.g_01525	Prbl.g_02075
OG0000739	Prbb.g_01524	Prbl.g_02077
OG0000740	Prbb.g_01523	Prbl.g_02078
OG0000741	Prbb.g_01521	Prbl.g_02081
OG0000742	Prbb.g_01518	Prbl.g_02083
OG0000743	Prbb.g_01516	Prbl.g_02085
OG0000744	Prbb.g_01515	Prbl.g_02086
OG0000745	Prbb.g_01513	Prbl.g_02088
OG0000746	Prbb.g_01511	Prbl.g_02090
OG0000747	Prbb.g_01510	Prbl.g_02091
OG0000748	Prbb.g_01506	Prbl.g_02103
OG0000749	Prbb.g_01505	Prbl.g_02104
OG0000750	Prbb.g_01504	Prbl.g_02105
OG0000751	Prbb.g_01501	Prbl.g_00179
OG0000752	Prbb.g_01499	Prbl.g_00181
OG0000753	Prbb.g_01497	Prbl.g_00184
OG0000754	Prbb.g_01493	Prbl.g_01379
OG0000755	Prbb.g_01488	Prbl.g_01120
OG0000756	Prbb.g_01487	Prbl.g_01119
OG0000757	Prbb.g_01480	Prbl.g_01112
OG0000758	Prbb.g_01479	Prbl.g_01111
OG0000759	Prbb.g_01478	Prbl.g_01110
OG0000760	Prbb.g_01477	Prbl.g_01109
OG0000761	Prbb.g_01476	Prbl.g_01108
OG0000762	Prbb.g_01475	Prbl.g_01377
OG0000763	Prbb.g_01473	Prbl.g_01375
OG0000764	Prbb.g_01472	Prbl.g_01374
OG0000765	Prbb.g_01463	Prbl.g_02590
OG0000766	Prbb.g_01462	Prbl.g_02591
OG0000767	Prbb.g_01461	Prbl.g_02593
OG0000768	Prbb.g_01460	Prbl.g_02594
OG0000769	Prbb.g_01458	Prbl.g_00186
OG0000770	Prbb.g_01457	Prbl.g_01103
OG0000771	Prbb.g_01060	Prbl.g_00937
OG0000772	Prbb.g_01291	Prbl.g_00461
OG0000773	Prbb.g_01577	Prbl.g_00113
OG0000774	Prbb.g_01580	Prbl.g_01713
OG0000775	Prbb.g_01581	Prbl.g_01715
OG0000776	Prbb.g_01582	Prbl.g_01716
OG0000777	Prbb.g_01583	Prbl.g_01717
OG0000778	Prbb.g_01584	Prbl.g_01718
OG0000779	Prbb.g_01588	Prbl.g_01723
OG0000780	Prbb.g_01589	Prbl.g_01726
OG0000781	Prbb.g_01592	Prbl.g_01730
OG0000782	Prbb.g_01593	Prbl.g_01731
OG0000783	Prbb.g_01594	Prbl.g_01732
OG0000784	Prbb.g_01595	Prbl.g_01733
OG0000785	Prbb.g_01597	Prbl.g_01735
OG0000786	Prbb.g_01600	Prbl.g_01738
OG0000787	Prbb.g_01601	Prbl.g_01739
OG0000788	Prbb.g_00746	Prbl.g_00658
OG0000789	Prbb.g_01057	Prbl.g_01695
OG0000790	Prbb.g_01644	Prbl.g_00498
OG0000791	Prbb.g_01646	Prbl.g_00496
OG0000792	Prbb.g_01647	Prbl.g_00495
OG0000793	Prbb.g_01650	Prbl.g_00491
OG0000794	Prbb.g_01651	Prbl.g_00490
OG0000795	Prbb.g_01652	Prbl.g_00489
OG0000796	Prbb.g_01656	Prbl.g_00485
OG0000797	Prbb.g_01657	Prbl.g_00484
OG0000799	Prbb.g_01668	Prbl.g_00152
OG0000800	Prbb.g_01669	Prbl.g_00153
OG0000801	Prbb.g_01670	Prbl.g_00154
OG0000802	Prbb.g_01672	Prbl.g_00161
OG0000803	Prbb.g_01674	Prbl.g_00257
OG0000804	Prbb.g_01675	Prbl.g_00255
OG0000805	Prbb.g_01677	Prbl.g_00253
OG0000806	Prbb.g_01679	Prbl.g_00251
OG0000807	Prbb.g_01680	Prbl.g_00249
OG0000808	Prbb.g_01681	Prbl.g_00248
OG0000809	Prbb.g_01684	Prbl.g_00244
OG0000810	Prbb.g_01685	Prbl.g_00243
OG0000811	Prbb.g_01689	Prbl.g_00231
OG0000812	Prbb.g_01691	Prbl.g_00229
OG0000813	Prbb.g_01692	Prbl.g_00228
OG0000814	Prbb.g_01694	Prbl.g_00226
OG0000815	Prbb.g_01695	Prbl.g_00225
OG0000816	Prbb.g_01697	Prbl.g_00223
OG0000817	Prbb.g_01698	Prbl.g_00222
OG0000818	Prbb.g_01702	Prbl.g_00684
OG0000819	Prbb.g_01703	Prbl.g_00685
OG0000820	Prbb.g_01704	Prbl.g_00686
OG0000821	Prbb.g_01707	Prbl.g_00693
OG0000822	Prbb.g_01708	Prbl.g_00695
OG0000823	Prbb.g_01709	Prbl.g_00696
OG0000824	Prbb.g_01712	Prbl.g_00700
OG0000825	Prbb.g_01713	Prbl.g_00701
OG0000826	Prbb.g_01714	Prbl.g_00702
OG0000827	Prbb.g_01715	Prbl.g_00703
OG0000828	Prbb.g_01718	Prbl.g_00706
OG0000829	Prbb.g_01719	Prbl.g_00707
OG0000830	Prbb.g_01720	Prbl.g_00708
OG0000831	Prbb.g_01722	Prbl.g_00710
OG0000832	Prbb.g_01732	Prbl.g_00456
OG0000833	Prbb.g_01740	Prbl.g_00448
OG0000834	Prbb.g_01741	Prbl.g_00447
OG0000835	Prbb.g_01742	Prbl.g_00446
OG0000836	Prbb.g_01744	Prbl.g_00444
OG0000837	Prbb.g_01745	Prbl.g_00443
OG0000838	Prbb.g_01747	Prbl.g_00440
OG0000839	Prbb.g_01748	Prbl.g_00439
OG0000840	Prbb.g_01749	Prbl.g_00438
OG0000841	Prbb.g_01750	Prbl.g_00437
OG0000842	Prbb.g_01751	Prbl.g_00436
OG0000843	Prbb.g_01752	Prbl.g_00435
OG0000844	Prbb.g_01753	Prbl.g_00433
OG0000845	Prbb.g_01754	Prbl.g_00432
OG0000846	Prbb.g_01755	Prbl.g_00431
OG0000847	Prbb.g_01756	Prbl.g_00430
OG0000848	Prbb.g_01757	Prbl.g_00429
OG0000849	Prbb.g_01758	Prbl.g_00428
OG0000850	Prbb.g_01760	Prbl.g_00427
OG0000851	Prbb.g_01761	Prbl.g_00423
OG0000852	Prbb.g_01762	Prbl.g_00422
OG0000853	Prbb.g_01767	Prbl.g_00418
OG0000854	Prbb.g_01769	Prbl.g_00416
OG0000855	Prbb.g_01770	Prbl.g_00415
OG0000856	Prbb.g_01659	Prbl.g_01627
OG0000857	Prbb.g_00799	Prbl.g_02318
OG0000858	Prbb.g_01817	Prbl.g_00404
OG0000859	Prbb.g_01818	Prbl.g_00403
OG0000860	Prbb.g_01825	Prbl.g_00392
OG0000861	Prbb.g_01826	Prbl.g_00391
OG0000862	Prbb.g_01827	Prbl.g_00389
OG0000863	Prbb.g_01828	Prbl.g_00385
OG0000864	Prbb.g_01829	Prbl.g_00383
OG0000865	Prbb.g_01830	Prbl.g_00382
OG0000866	Prbb.g_01831	Prbl.g_00381
OG0000867	Prbb.g_01832	Prbl.g_00380
OG0000868	Prbb.g_01833	Prbl.g_00378
OG0000869	Prbb.g_01836	Prbl.g_00375
OG0000870	Prbb.g_01841	Prbl.g_00370
OG0000871	Prbb.g_01842	Prbl.g_00369
OG0000872	Prbb.g_01843	Prbl.g_00367
OG0000873	Prbb.g_01846	Prbl.g_00364
OG0000874	Prbb.g_01849	Prbl.g_00360
OG0000875	Prbb.g_01851	Prbl.g_00359
OG0000876	Prbb.g_01852	Prbl.g_00358
OG0000877	Prbb.g_01854	Prbl.g_00355
OG0000878	Prbb.g_01855	Prbl.g_00354
OG0000879	Prbb.g_01856	Prbl.g_00353
OG0000880	Prbb.g_01857	Prbl.g_00352
OG0000881	Prbb.g_01860	Prbl.g_00347
OG0000882	Prbb.g_01865	Prbl.g_00342
OG0000883	Prbb.g_01867	Prbl.g_00340
OG0000884	Prbb.g_01869	Prbl.g_00338
OG0000885	Prbb.g_01870	Prbl.g_00337
OG0000886	Prbb.g_01871	Prbl.g_00336
OG0000887	Prbb.g_01872	Prbl.g_00335
OG0000888	Prbb.g_01874	Prbl.g_00333
OG0000889	Prbb.g_01876	Prbl.g_00331
OG0000890	Prbb.g_01877	Prbl.g_00317
OG0000891	Prbb.g_01878	Prbl.g_00316
OG0000892	Prbb.g_01880	Prbl.g_02620
OG0000893	Prbb.g_01922	Prbl.g_02680
OG0000894	Prbb.g_01925	Prbl.g_02684
OG0000895	Prbb.g_01928	Prbl.g_01061
OG0000896	Prbb.g_01929	Prbl.g_01060
OG0000897	Prbb.g_01931	Prbl.g_01058
OG0000898	Prbb.g_01932	Prbl.g_01057
OG0000899	Prbb.g_01933	Prbl.g_01056
OG0000900	Prbb.g_01934	Prbl.g_01055
OG0000901	Prbb.g_01937	Prbl.g_01051
OG0000902	Prbb.g_01939	Prbl.g_01049
OG0000903	Prbb.g_01948	Prbl.g_00954
OG0000904	Prbb.g_01943	Prbl.g_00949
OG0000905	Prbb.g_01941	Prbl.g_00947
OG0000906	Prbb.g_01940	Prbl.g_01045
OG0000907	Prbb.g_01958	Prbl.g_00956
OG0000908	Prbb.g_01961	Prbl.g_00959
OG0000909	Prbb.g_01962	Prbl.g_00960
OG0000910	Prbb.g_01963	Prbl.g_00961
OG0000911	Prbb.g_01965	Prbl.g_00963
OG0000912	Prbb.g_01966	Prbl.g_00964
OG0000913	Prbb.g_01967	Prbl.g_00965
OG0000914	Prbb.g_01968	Prbl.g_00966
OG0000915	Prbb.g_01969	Prbl.g_00967
OG0000916	Prbb.g_01970	Prbl.g_00968
OG0000917	Prbb.g_01971	Prbl.g_00969
OG0000918	Prbb.g_01972	Prbl.g_00970
OG0000919	Prbb.g_01973	Prbl.g_00971
OG0000920	Prbb.g_01974	Prbl.g_00972
OG0000921	Prbb.g_01975	Prbl.g_00973
OG0000922	Prbb.g_01976	Prbl.g_00974
OG0000923	Prbb.g_01980	Prbl.g_00978
OG0000924	Prbb.g_01981	Prbl.g_00979
OG0000925	Prbb.g_01982	Prbl.g_00980
OG0000926	Prbb.g_01983	Prbl.g_00981
OG0000927	Prbb.g_01985	Prbl.g_00983
OG0000928	Prbb.g_01986	Prbl.g_00984
OG0000929	Prbb.g_01987	Prbl.g_00985
OG0000930	Prbb.g_01988	Prbl.g_00986
OG0000931	Prbb.g_01989	Prbl.g_00987
OG0000932	Prbb.g_01990	Prbl.g_00988
OG0000933	Prbb.g_01994	Prbl.g_00993
OG0000934	Prbb.g_01996	Prbl.g_00995
OG0000935	Prbb.g_01997	Prbl.g_00996
OG0000936	Prbb.g_01998	Prbl.g_00997
OG0000937	Prbb.g_01999	Prbl.g_00998
OG0000938	Prbb.g_02002	Prbl.g_01127
OG0000939	Prbb.g_02003	Prbl.g_01128
OG0000940	Prbb.g_02010	Prbl.g_01137
OG0000941	Prbb.g_02012	Prbl.g_01139
OG0000942	Prbb.g_02014	Prbl.g_01141
OG0000943	Prbb.g_02015	Prbl.g_01142
OG0000944	Prbb.g_02017	Prbl.g_01144
OG0000945	Prbb.g_02018	Prbl.g_01146
OG0000946	Prbb.g_02024	Prbl.g_01174
OG0000947	Prbb.g_02026	Prbl.g_01177
OG0000948	Prbb.g_02027	Prbl.g_01178
OG0000949	Prbb.g_02030	Prbl.g_01181
OG0000950	Prbb.g_02035	Prbl.g_00856
OG0000951	Prbb.g_02039	Prbl.g_00851
OG0000952	Prbb.g_02043	Prbl.g_00844
OG0000953	Prbb.g_02047	Prbl.g_00840
OG0000954	Prbb.g_02051	Prbl.g_01306
OG0000955	Prbb.g_02052	Prbl.g_01305
OG0000956	Prbb.g_02054	Prbl.g_01303
OG0000957	Prbb.g_02059	Prbl.g_01287
OG0000958	Prbb.g_02060	Prbl.g_01286
OG0000959	Prbb.g_02064	Prbl.g_02638
OG0000960	Prbb.g_02065	Prbl.g_02637
OG0000961	Prbb.g_02068	Prbl.g_01235
OG0000962	Prbb.g_02070	Prbl.g_02063
OG0000963	Prbb.g_02075	Prbl.g_02058
OG0000964	Prbb.g_02076	Prbl.g_02057
OG0000965	Prbb.g_02077	Prbl.g_02056
OG0000966	Prbb.g_02099	Prbl.g_02023
OG0000967	Prbb.g_02103	Prbl.g_02017
OG0000968	Prbb.g_02105	Prbl.g_02014
OG0000969	Prbb.g_02106	Prbl.g_02012
OG0000970	Prbb.g_02107	Prbl.g_02011
OG0000971	Prbb.g_02108	Prbl.g_02009
OG0000972	Prbb.g_02109	Prbl.g_02008
OG0000973	Prbb.g_02110	Prbl.g_02007
OG0000974	Prbb.g_02111	Prbl.g_02006
OG0000975	Prbb.g_02112	Prbl.g_02005
OG0000976	Prbb.g_02113	Prbl.g_02004
OG0000977	Prbb.g_02114	Prbl.g_02002
OG0000978	Prbb.g_02115	Prbl.g_02001
OG0000979	Prbb.g_02118	Prbl.g_01998
OG0000980	Prbb.g_02120	Prbl.g_01994
OG0000981	Prbb.g_02123	Prbl.g_01991
OG0000982	Prbb.g_02125	Prbl.g_02238
OG0000983	Prbb.g_02126	Prbl.g_02237
OG0000984	Prbb.g_02127	Prbl.g_02236
OG0000985	Prbb.g_02130	Prbl.g_02232
OG0000986	Prbb.g_02132	Prbl.g_02230
OG0000987	Prbb.g_02133	Prbl.g_02228
OG0000988	Prbb.g_02136	Prbl.g_02224
OG0000989	Prbb.g_02140	Prbl.g_02214
OG0000990	Prbb.g_02145	Prbl.g_02192
OG0000991	Prbb.g_02146	Prbl.g_02189
OG0000992	Prbb.g_02149	Prbl.g_02186
OG0000993	Prbb.g_02150	Prbl.g_02185
OG0000994	Prbb.g_02151	Prbl.g_02182
OG0000995	Prbb.g_02155	Prbl.g_02173
OG0000996	Prbb.g_02156	Prbl.g_02160
OG0000997	Prbb.g_02164	Prbl.g_02151
OG0000998	Prbb.g_02166	Prbl.g_02149
OG0000999	Prbb.g_02167	Prbl.g_02148
OG0001000	Prbb.g_02170	Prbl.g_02145
OG0001001	Prbb.g_02173	Prbl.g_02141
OG0001002	Prbb.g_02178	Prbl.g_02134
OG0001003	Prbb.g_02180	Prbl.g_02132
OG0001004	Prbb.g_02181	Prbl.g_02131
OG0001005	Prbb.g_02182	Prbl.g_02129
OG0001006	Prbb.g_02187	Prbl.g_02123
OG0001007	Prbb.g_02189	Prbl.g_02121
OG0001008	Prbb.g_00442	Prbl.g_00651
OG0001009	Prbb.g_00028	Prbl.g_01972
OG0001010	Prbb.g_00029	Prbl.g_01973
OG0001011	Prbb.g_00030	Prbl.g_01975
OG0001012	Prbb.g_00058	Prbl.g_02241
OG0001013	Prbb.g_00063	Prbl.g_02266
OG0001014	Prbb.g_00066	Prbl.g_02275
OG0001015	Prbb.g_00067	Prbl.g_02276
OG0001016	Prbb.g_00128	Prbl.g_00603
OG0001017	Prbb.g_00132	Prbl.g_00597
OG0001018	Prbb.g_00135	Prbl.g_00595
OG0001019	Prbb.g_00144	Prbl.g_00582
OG0001020	Prbb.g_00145	Prbl.g_00576
OG0001021	Prbb.g_00146	Prbl.g_00572
OG0001022	Prbb.g_00149	Prbl.g_00567
OG0001023	Prbb.g_00150	Prbl.g_00566
OG0001024	Prbb.g_00153	Prbl.g_00562
OG0001025	Prbb.g_00160	Prbl.g_00555
OG0001026	Prbb.g_00168	Prbl.g_00542
OG0001027	Prbb.g_00169	Prbl.g_01332
OG0001028	Prbb.g_00171	Prbl.g_01330
OG0001029	Prbb.g_00173	Prbl.g_01328
OG0001030	Prbb.g_00189	Prbl.g_00822
OG0001031	Prbb.g_00243	Prbl.g_00074
OG0001032	Prbb.g_00244	Prbl.g_00077
OG0001033	Prbb.g_00264	Prbl.g_01281
OG0001034	Prbb.g_00293	Prbl.g_00199
OG0001035	Prbb.g_00310	Prbl.g_01498
OG0001036	Prbb.g_00314	Prbl.g_01494
OG0001037	Prbb.g_00315	Prbl.g_01492
OG0001038	Prbb.g_00331	Prbl.g_01455
OG0001040	Prbb.g_00335	Prbl.g_01449
OG0001041	Prbb.g_00339	Prbl.g_01444
OG0001042	Prbb.g_00355	Prbl.g_01419
OG0001043	Prbb.g_00356	Prbl.g_01417
OG0001044	Prbb.g_00393	Prbl.g_01200
OG0001045	Prbb.g_00402	Prbl.g_01211
OG0001046	Prbb.g_01124	Prbl.g_00410
OG0001047	Prbb.g_00444	Prbl.g_00649
OG0001048	Prbb.g_00445	Prbl.g_00648
OG0001049	Prbb.g_00447	Prbl.g_00645
OG0001050	Prbb.g_00448	Prbl.g_00644
OG0001051	Prbb.g_00449	Prbl.g_00643
OG0001052	Prbb.g_00475	Prbl.g_01344
OG0001053	Prbb.g_00488	Prbl.g_00514
OG0001054	Prbb.g_00502	Prbl.g_00532
OG0001055	Prbb.g_00521	Prbl.g_00790
OG0001056	Prbb.g_00539	Prbl.g_00761
OG0001057	Prbb.g_00544	Prbl.g_00749
OG0001058	Prbb.g_00553	Prbl.g_01883
OG0001059	Prbb.g_00557	Prbl.g_01887
OG0001060	Prbb.g_00564	Prbl.g_01894
OG0001061	Prbb.g_00577	Prbl.g_01796
OG0001062	Prbb.g_00579	Prbl.g_01794
OG0001063	Prbb.g_00580	Prbl.g_01790
OG0001064	Prbb.g_00581	Prbl.g_01789
OG0001065	Prbb.g_00582	Prbl.g_01788
OG0001066	Prbb.g_00583	Prbl.g_01787
OG0001067	Prbb.g_00584	Prbl.g_01786
OG0001068	Prbb.g_00585	Prbl.g_01785
OG0001069	Prbb.g_00586	Prbl.g_01784
OG0001070	Prbb.g_00588	Prbl.g_01780
OG0001071	Prbb.g_00589	Prbl.g_01779
OG0001072	Prbb.g_00590	Prbl.g_01776
OG0001073	Prbb.g_00604	Prbl.g_01757
OG0001074	Prbb.g_00616	Prbl.g_01610
OG0001075	Prbb.g_00617	Prbl.g_01611
OG0001076	Prbb.g_00624	Prbl.g_01619
OG0001077	Prbb.g_00629	Prbl.g_01629
OG0001078	Prbb.g_00637	Prbl.g_01640
