Orthogroup	Prbb	Prbh
OG0000512	Prbb.g_00410	Prbh.g_00421
OG0000513	Prbb.g_00419	Prbh.g_00412
OG0000514	Prbb.g_00436	Prbh.g_00401
OG0000515	Prbb.g_00437	Prbh.g_00400
OG0000516	Prbb.g_00438	Prbh.g_00399
OG0000517	Prbb.g_00440	Prbh.g_00397
OG0000518	Prbb.g_00451	Prbh.g_00386
OG0000519	Prbb.g_00452	Prbh.g_00385
OG0000520	Prbb.g_00453	Prbh.g_00384
OG0000521	Prbb.g_00458	Prbh.g_00374
OG0000522	Prbb.g_00460	Prbh.g_00372
OG0000523	Prbb.g_00461	Prbh.g_00371
OG0000524	Prbb.g_00468	Prbh.g_00367
OG0000525	Prbb.g_00472	Prbh.g_00363
OG0000526	Prbb.g_00473	Prbh.g_00361
OG0000527	Prbb.g_00476	Prbh.g_00358
OG0000528	Prbb.g_00482	Prbh.g_00353
OG0000529	Prbb.g_00486	Prbh.g_00350
OG0000530	Prbb.g_00489	Prbh.g_00347
OG0000531	Prbb.g_00490	Prbh.g_00346
OG0000532	Prbb.g_00491	Prbh.g_00344
OG0000533	Prbb.g_00492	Prbh.g_00343
OG0000534	Prbb.g_00493	Prbh.g_00342
OG0000535	Prbb.g_00494	Prbh.g_00341
OG0000536	Prbb.g_00495	Prbh.g_00340
OG0000537	Prbb.g_00496	Prbh.g_00339
OG0000538	Prbb.g_00504	Prbh.g_00329
OG0000539	Prbb.g_00505	Prbh.g_00328
OG0000540	Prbb.g_00506	Prbh.g_00327
OG0000541	Prbb.g_00507	Prbh.g_00326
OG0000542	Prbb.g_00509	Prbh.g_00325
OG0000543	Prbb.g_00511	Prbh.g_00323
OG0000544	Prbb.g_00512	Prbh.g_00322
OG0000545	Prbb.g_00514	Prbh.g_00320
OG0000546	Prbb.g_00517	Prbh.g_00317
OG0000547	Prbb.g_00519	Prbh.g_00315
OG0000548	Prbb.g_00520	Prbh.g_00314
OG0000549	Prbb.g_00523	Prbh.g_00311
OG0000550	Prbb.g_00527	Prbh.g_00306
OG0000551	Prbb.g_00530	Prbh.g_00303
OG0000552	Prbb.g_00531	Prbh.g_00302
OG0000553	Prbb.g_00532	Prbh.g_00301
OG0000554	Prbb.g_00537	Prbh.g_00295
OG0000555	Prbb.g_00545	Prbh.g_00288
OG0000556	Prbb.g_00547	Prbh.g_00286
OG0000557	Prbb.g_00548	Prbh.g_00285
OG0000558	Prbb.g_00551	Prbh.g_00283
OG0000559	Prbb.g_00555	Prbh.g_00279
OG0000560	Prbb.g_00558	Prbh.g_00276
OG0000561	Prbb.g_00559	Prbh.g_00275
OG0000562	Prbb.g_00560	Prbh.g_00274
OG0000563	Prbb.g_00561	Prbh.g_00273
OG0000564	Prbb.g_00562	Prbh.g_00272
OG0000565	Prbb.g_00565	Prbh.g_00269
OG0000566	Prbb.g_00567	Prbh.g_00265
OG0000567	Prbb.g_00571	Prbh.g_00261
OG0000568	Prbb.g_00572	Prbh.g_00260
OG0000569	Prbb.g_00573	Prbh.g_00259
OG0000570	Prbb.g_00574	Prbh.g_00258
OG0000571	Prbb.g_00576	Prbh.g_00256
OG0000572	Prbb.g_00587	Prbh.g_00244
OG0000573	Prbb.g_00592	Prbh.g_00238
OG0000574	Prbb.g_00594	Prbh.g_00237
OG0000575	Prbb.g_00597	Prbh.g_00233
OG0000576	Prbb.g_00599	Prbh.g_00231
OG0000577	Prbb.g_00600	Prbh.g_00230
OG0000578	Prbb.g_00601	Prbh.g_00229
OG0000579	Prbb.g_00602	Prbh.g_00228
OG0000580	Prbb.g_00603	Prbh.g_00227
OG0000581	Prbb.g_00606	Prbh.g_00224
OG0000582	Prbb.g_00609	Prbh.g_00221
OG0000583	Prbb.g_00610	Prbh.g_00220
OG0000584	Prbb.g_00611	Prbh.g_00219
OG0000585	Prbb.g_00613	Prbh.g_00217
OG0000586	Prbb.g_00614	Prbh.g_00216
OG0000587	Prbb.g_00615	Prbh.g_00215
OG0000588	Prbb.g_00619	Prbh.g_01465
OG0000589	Prbb.g_00622	Prbh.g_01462
OG0000590	Prbb.g_00623	Prbh.g_01461
OG0000591	Prbb.g_00626	Prbh.g_01457
OG0000592	Prbb.g_00627	Prbh.g_01456
OG0000593	Prbb.g_00633	Prbh.g_01221
OG0000594	Prbb.g_00634	Prbh.g_01220
OG0000595	Prbb.g_00635	Prbh.g_01219
OG0000596	Prbb.g_00639	Prbh.g_01216
OG0000597	Prbb.g_00641	Prbh.g_01213
OG0000598	Prbb.g_00642	Prbh.g_01212
OG0000599	Prbb.g_00645	Prbh.g_01209
OG0000600	Prbb.g_00646	Prbh.g_01208
OG0000601	Prbb.g_00647	Prbh.g_01207
OG0000602	Prbb.g_00649	Prbh.g_01205
OG0000603	Prbb.g_00650	Prbh.g_01204
OG0000604	Prbb.g_00651	Prbh.g_01203
OG0000605	Prbb.g_00652	Prbh.g_01202
OG0000606	Prbb.g_00655	Prbh.g_01199
OG0000607	Prbb.g_00658	Prbh.g_01196
OG0000608	Prbb.g_00659	Prbh.g_01195
OG0000609	Prbb.g_00660	Prbh.g_01194
OG0000610	Prbb.g_00667	Prbh.g_01188
OG0000611	Prbb.g_00670	Prbh.g_01185
OG0000612	Prbb.g_00671	Prbh.g_01184
OG0000613	Prbb.g_00677	Prbh.g_00907
OG0000614	Prbb.g_00700	Prbh.g_00928
OG0000615	Prbb.g_00708	Prbh.g_00939
OG0000616	Prbb.g_02176	Prbh.g_01487
OG0000617	Prbb.g_00719	Prbh.g_01167
OG0000618	Prbb.g_00720	Prbh.g_01166
OG0000619	Prbb.g_00721	Prbh.g_01165
OG0000620	Prbb.g_00724	Prbh.g_01162
OG0000621	Prbb.g_00725	Prbh.g_01161
OG0000622	Prbb.g_00726	Prbh.g_01160
OG0000623	Prbb.g_00727	Prbh.g_01159
OG0000624	Prbb.g_00729	Prbh.g_01157
OG0000625	Prbb.g_00730	Prbh.g_01156
OG0000626	Prbb.g_00731	Prbh.g_01155
OG0000627	Prbb.g_00733	Prbh.g_01154
OG0000628	Prbb.g_00734	Prbh.g_01153
OG0000629	Prbb.g_00735	Prbh.g_01151
OG0000630	Prbb.g_00738	Prbh.g_01148
OG0000631	Prbb.g_00962	Prbh.g_01056
OG0000632	Prbb.g_00963	Prbh.g_01057
OG0000633	Prbb.g_00964	Prbh.g_01058
OG0000634	Prbb.g_00779	Prbh.g_00949
OG0000635	Prbb.g_00780	Prbh.g_00950
OG0000636	Prbb.g_00782	Prbh.g_00952
OG0000637	Prbb.g_00784	Prbh.g_00954
OG0000638	Prbb.g_00785	Prbh.g_00955
OG0000639	Prbb.g_00786	Prbh.g_00956
OG0000640	Prbb.g_00787	Prbh.g_00957
OG0000641	Prbb.g_00791	Prbh.g_00961
OG0000642	Prbb.g_00792	Prbh.g_00962
OG0000643	Prbb.g_00793	Prbh.g_00963
OG0000644	Prbb.g_00794	Prbh.g_00964
OG0000645	Prbb.g_00795	Prbh.g_00965
OG0000646	Prbb.g_00798	Prbh.g_00967
OG0000647	Prbb.g_00800	Prbh.g_00969
OG0000648	Prbb.g_00802	Prbh.g_00971
OG0000649	Prbb.g_00803	Prbh.g_00972
OG0000650	Prbb.g_00804	Prbh.g_00973
OG0000651	Prbb.g_00805	Prbh.g_00974
OG0000652	Prbb.g_00806	Prbh.g_00975
OG0000653	Prbb.g_00808	Prbh.g_00977
OG0000654	Prbb.g_00809	Prbh.g_00978
OG0000655	Prbb.g_00810	Prbh.g_00979
OG0000656	Prbb.g_00813	Prbh.g_00982
OG0000657	Prbb.g_00819	Prbh.g_00989
OG0000658	Prbb.g_00821	Prbh.g_00991
OG0000659	Prbb.g_00822	Prbh.g_00992
OG0000660	Prbb.g_00827	Prbh.g_00996
OG0000661	Prbb.g_00829	Prbh.g_00998
OG0000662	Prbb.g_00831	Prbh.g_01001
OG0000663	Prbb.g_00833	Prbh.g_01003
OG0000664	Prbb.g_00834	Prbh.g_01004
OG0000665	Prbb.g_00838	Prbh.g_01010
OG0000666	Prbb.g_00839	Prbh.g_01011
OG0000667	Prbb.g_00843	Prbh.g_01015
OG0000668	Prbb.g_00914	Prbh.g_00857
OG0000669	Prbb.g_00922	Prbh.g_00868
OG0000670	Prbb.g_00925	Prbh.g_00871
OG0000671	Prbb.g_00927	Prbh.g_00873
OG0000672	Prbb.g_00930	Prbh.g_00876
OG0000673	Prbb.g_00933	Prbh.g_00879
OG0000674	Prbb.g_00935	Prbh.g_00881
OG0000675	Prbb.g_00936	Prbh.g_00882
OG0000676	Prbb.g_00938	Prbh.g_00884
OG0000677	Prbb.g_00939	Prbh.g_00885
OG0000678	Prbb.g_00942	Prbh.g_00887
OG0000679	Prbb.g_00946	Prbh.g_00891
OG0000680	Prbb.g_00947	Prbh.g_00892
OG0000681	Prbb.g_00950	Prbh.g_00895
OG0000682	Prbb.g_00951	Prbh.g_00896
OG0000683	Prbb.g_00952	Prbh.g_00897
OG0000684	Prbb.g_00762	Prbh.g_00898
OG0000685	Prbb.g_00764	Prbh.g_00900
OG0000686	Prbb.g_00765	Prbh.g_00901
OG0000687	Prbb.g_00766	Prbh.g_00902
OG0000688	Prbb.g_00769	Prbh.g_01179
OG0000689	Prbb.g_00770	Prbh.g_01178
OG0000690	Prbb.g_00771	Prbh.g_01177
OG0000691	Prbb.g_00772	Prbh.g_01176
OG0000692	Prbb.g_00774	Prbh.g_01174
OG0000693	Prbb.g_00775	Prbh.g_01173
OG0000694	Prbb.g_00776	Prbh.g_01172
OG0000695	Prbb.g_00966	Prbh.g_01060
OG0000696	Prbb.g_00967	Prbh.g_01061
OG0000697	Prbb.g_00968	Prbh.g_01062
OG0000698	Prbb.g_00971	Prbh.g_01065
OG0000699	Prbb.g_00972	Prbh.g_01066
OG0000700	Prbb.g_00973	Prbh.g_01067
OG0000701	Prbb.g_00974	Prbh.g_01068
OG0000702	Prbb.g_00976	Prbh.g_01070
OG0000703	Prbb.g_00977	Prbh.g_01071
OG0000704	Prbb.g_00978	Prbh.g_01073
OG0000705	Prbb.g_00984	Prbh.g_01079
OG0000706	Prbb.g_00985	Prbh.g_01080
OG0000707	Prbb.g_00986	Prbh.g_01081
OG0000708	Prbb.g_00988	Prbh.g_01083
OG0000709	Prbb.g_00992	Prbh.g_01087
OG0000710	Prbb.g_00995	Prbh.g_01090
OG0000711	Prbb.g_01010	Prbh.g_01106
OG0000712	Prbb.g_01012	Prbh.g_01107
OG0000713	Prbb.g_01013	Prbh.g_01108
OG0000714	Prbb.g_01014	Prbh.g_01109
OG0000715	Prbb.g_01016	Prbh.g_01111
OG0000716	Prbb.g_01017	Prbh.g_01113
OG0000717	Prbb.g_01018	Prbh.g_01114
OG0000718	Prbb.g_01036	Prbh.g_01116
OG0000719	Prbb.g_01037	Prbh.g_01118
OG0000720	Prbb.g_01048	Prbh.g_01129
OG0000721	Prbb.g_01049	Prbh.g_01133
OG0000722	Prbb.g_01050	Prbh.g_01134
OG0000723	Prbb.g_01054	Prbh.g_01138
OG0000724	Prbb.g_01065	Prbh.g_01036
OG0000725	Prbb.g_00891	Prbh.g_01030
OG0000726	Prbb.g_00890	Prbh.g_01029
OG0000727	Prbb.g_00889	Prbh.g_01028
OG0000728	Prbb.g_00887	Prbh.g_01026
OG0000729	Prbb.g_02071	Prbh.g_01351
OG0000730	Prbb.g_00392	Prbh.g_01325
OG0000731	Prbb.g_00400	Prbh.g_00432
OG0000733	Prbb.g_01888	Prbh.g_01867
OG0000734	Prbb.g_01533	Prbh.g_01299
OG0000735	Prbb.g_01531	Prbh.g_01297
OG0000736	Prbb.g_01530	Prbh.g_01296
OG0000737	Prbb.g_01529	Prbh.g_01295
OG0000738	Prbb.g_01525	Prbh.g_01291
OG0000739	Prbb.g_01524	Prbh.g_01290
OG0000740	Prbb.g_01523	Prbh.g_01289
OG0000741	Prbb.g_01521	Prbh.g_01287
OG0000742	Prbb.g_01518	Prbh.g_01284
OG0000743	Prbb.g_01516	Prbh.g_01282
OG0000744	Prbb.g_01515	Prbh.g_01280
OG0000745	Prbb.g_01513	Prbh.g_01279
OG0000746	Prbb.g_01511	Prbh.g_01277
OG0000747	Prbb.g_01510	Prbh.g_01276
OG0000748	Prbb.g_01506	Prbh.g_01272
OG0000749	Prbb.g_01505	Prbh.g_01271
OG0000750	Prbb.g_01504	Prbh.g_01270
OG0000751	Prbb.g_01501	Prbh.g_01267
OG0000752	Prbb.g_01499	Prbh.g_01265
OG0000753	Prbb.g_01497	Prbh.g_01262
OG0000754	Prbb.g_01493	Prbh.g_01260
OG0000755	Prbb.g_01488	Prbh.g_01254
OG0000756	Prbb.g_01487	Prbh.g_01253
OG0000757	Prbb.g_01480	Prbh.g_01246
OG0000758	Prbb.g_01479	Prbh.g_01245
OG0000759	Prbb.g_01478	Prbh.g_01244
OG0000760	Prbb.g_01477	Prbh.g_01243
OG0000761	Prbb.g_01476	Prbh.g_01242
OG0000762	Prbb.g_01475	Prbh.g_01241
OG0000763	Prbb.g_01473	Prbh.g_01239
OG0000764	Prbb.g_01472	Prbh.g_01238
OG0000765	Prbb.g_01463	Prbh.g_01230
OG0000766	Prbb.g_01462	Prbh.g_01229
OG0000767	Prbb.g_01461	Prbh.g_01227
OG0000768	Prbb.g_01460	Prbh.g_01226
OG0000769	Prbb.g_01458	Prbh.g_01224
OG0000770	Prbb.g_01457	Prbh.g_01451
OG0000771	Prbb.g_01060	Prbh.g_01397
OG0000772	Prbb.g_01291	Prbh.g_01845
OG0000773	Prbb.g_01577	Prbh.g_01364
OG0000774	Prbb.g_01580	Prbh.g_01366
OG0000775	Prbb.g_01581	Prbh.g_01368
OG0000776	Prbb.g_01582	Prbh.g_01369
OG0000777	Prbb.g_01583	Prbh.g_01370
OG0000778	Prbb.g_01584	Prbh.g_01371
OG0000779	Prbb.g_01588	Prbh.g_01375
OG0000780	Prbb.g_01589	Prbh.g_01376
OG0000781	Prbb.g_01592	Prbh.g_01379
OG0000782	Prbb.g_01593	Prbh.g_01380
OG0000783	Prbb.g_01594	Prbh.g_01381
OG0000784	Prbb.g_01595	Prbh.g_01382
OG0000785	Prbb.g_01597	Prbh.g_01384
OG0000786	Prbb.g_01600	Prbh.g_01387
OG0000787	Prbb.g_01601	Prbh.g_01388
OG0000788	Prbb.g_00746	Prbh.g_00206
OG0000789	Prbb.g_01057	Prbh.g_00196
OG0000790	Prbb.g_01644	Prbh.g_00014
OG0000791	Prbb.g_01646	Prbh.g_00016
OG0000792	Prbb.g_01647	Prbh.g_00017
OG0000793	Prbb.g_01650	Prbh.g_00021
OG0000794	Prbb.g_01651	Prbh.g_00022
OG0000795	Prbb.g_01652	Prbh.g_00023
OG0000796	Prbb.g_01656	Prbh.g_00027
OG0000797	Prbb.g_01657	Prbh.g_00028
OG0000798	Prbb.g_00858	Prbh.g_00062
OG0000799	Prbb.g_01668	Prbh.g_00079
OG0000800	Prbb.g_01669	Prbh.g_00080
OG0000801	Prbb.g_01670	Prbh.g_00081
OG0000802	Prbb.g_01672	Prbh.g_00083
OG0000803	Prbb.g_01674	Prbh.g_00085
OG0000804	Prbb.g_01675	Prbh.g_00086
OG0000805	Prbb.g_01677	Prbh.g_00088
OG0000806	Prbb.g_01679	Prbh.g_00090
OG0000807	Prbb.g_01680	Prbh.g_00091
OG0000808	Prbb.g_01681	Prbh.g_00092
OG0000809	Prbb.g_01684	Prbh.g_00094
OG0000810	Prbb.g_01685	Prbh.g_00095
OG0000811	Prbb.g_01689	Prbh.g_00102
OG0000812	Prbb.g_01691	Prbh.g_00104
OG0000813	Prbb.g_01692	Prbh.g_00105
OG0000814	Prbb.g_01694	Prbh.g_00107
OG0000815	Prbb.g_01695	Prbh.g_00108
OG0000816	Prbb.g_01697	Prbh.g_00110
OG0000817	Prbb.g_01698	Prbh.g_00111
OG0000818	Prbb.g_01702	Prbh.g_00116
OG0000819	Prbb.g_01703	Prbh.g_00117
OG0000820	Prbb.g_01704	Prbh.g_00118
OG0000821	Prbb.g_01707	Prbh.g_00122
OG0000822	Prbb.g_01708	Prbh.g_00123
OG0000823	Prbb.g_01709	Prbh.g_00124
OG0000824	Prbb.g_01712	Prbh.g_00127
OG0000825	Prbb.g_01713	Prbh.g_00128
OG0000826	Prbb.g_01714	Prbh.g_00129
OG0000827	Prbb.g_01715	Prbh.g_00130
OG0000828	Prbb.g_01718	Prbh.g_00133
OG0000829	Prbb.g_01719	Prbh.g_00134
OG0000830	Prbb.g_01720	Prbh.g_00135
OG0000831	Prbb.g_01722	Prbh.g_00137
OG0000832	Prbb.g_01732	Prbh.g_00147
OG0000833	Prbb.g_01740	Prbh.g_00156
OG0000834	Prbb.g_01741	Prbh.g_00157
OG0000835	Prbb.g_01742	Prbh.g_00158
OG0000836	Prbb.g_01744	Prbh.g_00159
OG0000837	Prbb.g_01745	Prbh.g_00160
OG0000838	Prbb.g_01747	Prbh.g_00163
OG0000839	Prbb.g_01748	Prbh.g_00164
OG0000840	Prbb.g_01749	Prbh.g_00165
OG0000841	Prbb.g_01750	Prbh.g_00166
OG0000842	Prbb.g_01751	Prbh.g_00167
OG0000843	Prbb.g_01752	Prbh.g_00168
OG0000844	Prbb.g_01753	Prbh.g_00169
OG0000845	Prbb.g_01754	Prbh.g_00170
OG0000846	Prbb.g_01755	Prbh.g_00171
OG0000847	Prbb.g_01756	Prbh.g_00172
OG0000848	Prbb.g_01757	Prbh.g_00173
OG0000849	Prbb.g_01758	Prbh.g_00174
OG0000850	Prbb.g_01760	Prbh.g_00176
OG0000851	Prbb.g_01761	Prbh.g_00177
OG0000852	Prbb.g_01762	Prbh.g_00178
OG0000853	Prbb.g_01767	Prbh.g_00183
OG0000854	Prbb.g_01769	Prbh.g_00185
OG0000855	Prbb.g_01770	Prbh.g_00186
OG0000856	Prbb.g_01659	Prbh.g_01454
OG0000857	Prbb.g_00799	Prbh.g_00968
OG0000858	Prbb.g_01817	Prbh.g_01789
OG0000859	Prbb.g_01818	Prbh.g_01788
OG0000860	Prbb.g_01825	Prbh.g_01780
OG0000861	Prbb.g_01826	Prbh.g_01779
OG0000862	Prbb.g_01827	Prbh.g_01778
OG0000863	Prbb.g_01828	Prbh.g_01776
OG0000864	Prbb.g_01829	Prbh.g_01775
OG0000865	Prbb.g_01830	Prbh.g_01774
OG0000866	Prbb.g_01831	Prbh.g_01773
OG0000867	Prbb.g_01832	Prbh.g_01772
OG0000868	Prbb.g_01833	Prbh.g_01770
OG0000869	Prbb.g_01836	Prbh.g_01767
OG0000870	Prbb.g_01841	Prbh.g_01762
OG0000871	Prbb.g_01842	Prbh.g_01761
OG0000872	Prbb.g_01843	Prbh.g_01760
OG0000873	Prbb.g_01846	Prbh.g_01757
OG0000874	Prbb.g_01849	Prbh.g_01754
OG0000875	Prbb.g_01851	Prbh.g_01752
OG0000876	Prbb.g_01852	Prbh.g_01751
OG0000877	Prbb.g_01854	Prbh.g_01749
OG0000878	Prbb.g_01855	Prbh.g_01748
OG0000879	Prbb.g_01856	Prbh.g_01747
OG0000880	Prbb.g_01857	Prbh.g_01746
OG0000881	Prbb.g_01860	Prbh.g_01742
OG0000882	Prbb.g_01865	Prbh.g_01737
OG0000883	Prbb.g_01867	Prbh.g_01735
OG0000884	Prbb.g_01869	Prbh.g_01733
OG0000885	Prbb.g_01870	Prbh.g_01732
OG0000886	Prbb.g_01871	Prbh.g_01731
OG0000887	Prbb.g_01872	Prbh.g_01730
OG0000888	Prbb.g_01874	Prbh.g_01728
OG0000889	Prbb.g_01876	Prbh.g_01726
OG0000890	Prbb.g_01877	Prbh.g_01725
OG0000891	Prbb.g_01878	Prbh.g_01724
OG0000892	Prbb.g_01880	Prbh.g_01723
OG0000893	Prbb.g_01922	Prbh.g_01719
OG0000894	Prbb.g_01925	Prbh.g_01716
OG0000895	Prbb.g_01928	Prbh.g_01712
OG0000896	Prbb.g_01929	Prbh.g_01711
OG0000897	Prbb.g_01931	Prbh.g_01709
OG0000898	Prbb.g_01932	Prbh.g_01708
OG0000899	Prbb.g_01933	Prbh.g_01707
OG0000900	Prbb.g_01934	Prbh.g_01706
OG0000901	Prbb.g_01937	Prbh.g_01703
OG0000902	Prbb.g_01939	Prbh.g_01701
OG0000903	Prbb.g_01948	Prbh.g_01697
OG0000904	Prbb.g_01943	Prbh.g_01692
OG0000905	Prbb.g_01941	Prbh.g_01699
OG0000906	Prbb.g_01940	Prbh.g_01700
OG0000907	Prbb.g_01958	Prbh.g_01687
OG0000908	Prbb.g_01961	Prbh.g_01684
OG0000909	Prbb.g_01962	Prbh.g_01683
OG0000910	Prbb.g_01963	Prbh.g_01682
OG0000911	Prbb.g_01965	Prbh.g_01680
OG0000912	Prbb.g_01966	Prbh.g_01679
OG0000913	Prbb.g_01967	Prbh.g_01678
OG0000914	Prbb.g_01968	Prbh.g_01677
OG0000915	Prbb.g_01969	Prbh.g_01676
OG0000916	Prbb.g_01970	Prbh.g_01675
OG0000917	Prbb.g_01971	Prbh.g_01674
OG0000918	Prbb.g_01972	Prbh.g_01673
OG0000919	Prbb.g_01973	Prbh.g_01672
OG0000920	Prbb.g_01974	Prbh.g_01671
OG0000921	Prbb.g_01975	Prbh.g_01670
OG0000922	Prbb.g_01976	Prbh.g_01669
OG0000923	Prbb.g_01980	Prbh.g_01665
OG0000924	Prbb.g_01981	Prbh.g_01664
OG0000925	Prbb.g_01982	Prbh.g_01663
OG0000926	Prbb.g_01983	Prbh.g_01662
OG0000927	Prbb.g_01985	Prbh.g_01660
OG0000928	Prbb.g_01986	Prbh.g_01659
OG0000929	Prbb.g_01987	Prbh.g_01658
OG0000930	Prbb.g_01988	Prbh.g_01657
OG0000931	Prbb.g_01989	Prbh.g_01656
OG0000932	Prbb.g_01990	Prbh.g_01655
OG0000933	Prbb.g_01994	Prbh.g_01651
OG0000934	Prbb.g_01996	Prbh.g_01649
OG0000935	Prbb.g_01997	Prbh.g_01648
OG0000936	Prbb.g_01998	Prbh.g_01647
OG0000937	Prbb.g_01999	Prbh.g_01646
OG0000938	Prbb.g_02002	Prbh.g_01643
OG0000939	Prbb.g_02003	Prbh.g_01642
OG0000940	Prbb.g_02010	Prbh.g_01635
OG0000941	Prbb.g_02012	Prbh.g_01633
OG0000942	Prbb.g_02014	Prbh.g_01631
OG0000943	Prbb.g_02015	Prbh.g_01630
OG0000944	Prbb.g_02017	Prbh.g_01628
OG0000945	Prbb.g_02018	Prbh.g_01627
OG0000946	Prbb.g_02024	Prbh.g_01621
OG0000947	Prbb.g_02026	Prbh.g_01619
OG0000948	Prbb.g_02027	Prbh.g_01618
OG0000949	Prbb.g_02030	Prbh.g_01615
OG0000950	Prbb.g_02035	Prbh.g_01608
OG0000951	Prbb.g_02039	Prbh.g_01604
OG0000952	Prbb.g_02043	Prbh.g_01600
OG0000953	Prbb.g_02047	Prbh.g_01596
OG0000954	Prbb.g_02051	Prbh.g_01592
OG0000955	Prbb.g_02052	Prbh.g_01591
OG0000956	Prbb.g_02054	Prbh.g_01589
OG0000957	Prbb.g_02059	Prbh.g_01583
OG0000958	Prbb.g_02060	Prbh.g_01582
OG0000959	Prbb.g_02064	Prbh.g_01578
OG0000960	Prbb.g_02065	Prbh.g_01577
OG0000961	Prbb.g_02068	Prbh.g_01574
OG0000962	Prbb.g_02070	Prbh.g_01572
OG0000963	Prbb.g_02075	Prbh.g_01568
OG0000964	Prbb.g_02076	Prbh.g_01567
OG0000965	Prbb.g_02077	Prbh.g_01566
OG0000966	Prbb.g_02099	Prbh.g_01560
OG0000967	Prbb.g_02103	Prbh.g_01556
OG0000968	Prbb.g_02105	Prbh.g_01554
OG0000969	Prbb.g_02106	Prbh.g_01553
OG0000970	Prbb.g_02107	Prbh.g_01552
OG0000971	Prbb.g_02108	Prbh.g_01551
OG0000972	Prbb.g_02109	Prbh.g_01550
OG0000973	Prbb.g_02110	Prbh.g_01549
OG0000974	Prbb.g_02111	Prbh.g_01548
OG0000975	Prbb.g_02112	Prbh.g_01547
OG0000976	Prbb.g_02113	Prbh.g_01546
OG0000977	Prbb.g_02114	Prbh.g_01545
OG0000978	Prbb.g_02115	Prbh.g_01544
OG0000979	Prbb.g_02118	Prbh.g_01541
OG0000980	Prbb.g_02120	Prbh.g_01539
OG0000981	Prbb.g_02123	Prbh.g_01536
OG0000982	Prbb.g_02125	Prbh.g_01534
OG0000983	Prbb.g_02126	Prbh.g_01533
OG0000984	Prbb.g_02127	Prbh.g_01532
OG0000985	Prbb.g_02130	Prbh.g_01529
OG0000986	Prbb.g_02132	Prbh.g_01527
OG0000987	Prbb.g_02133	Prbh.g_01526
OG0000988	Prbb.g_02136	Prbh.g_01523
OG0000989	Prbb.g_02140	Prbh.g_01519
OG0000990	Prbb.g_02145	Prbh.g_01514
OG0000991	Prbb.g_02146	Prbh.g_01513
OG0000992	Prbb.g_02149	Prbh.g_01510
OG0000993	Prbb.g_02150	Prbh.g_01509
OG0000994	Prbb.g_02151	Prbh.g_01508
OG0000995	Prbb.g_02155	Prbh.g_01504
OG0000996	Prbb.g_02156	Prbh.g_01503
OG0000997	Prbb.g_02164	Prbh.g_01501
OG0000998	Prbb.g_02166	Prbh.g_01499
OG0000999	Prbb.g_02167	Prbh.g_01498
OG0001000	Prbb.g_02170	Prbh.g_01495
OG0001001	Prbb.g_02173	Prbh.g_01490
OG0001002	Prbb.g_02178	Prbh.g_01485
OG0001003	Prbb.g_02180	Prbh.g_01484
OG0001004	Prbb.g_02181	Prbh.g_01483
OG0001005	Prbb.g_02182	Prbh.g_01482
OG0001006	Prbb.g_02187	Prbh.g_01478
OG0001007	Prbb.g_02189	Prbh.g_01476
OG0001008	Prbb.g_00442	Prbh.g_00395
OG0001009	Prbb.g_00028	Prbh.g_00753
OG0001010	Prbb.g_00029	Prbh.g_00752
OG0001011	Prbb.g_00030	Prbh.g_00751
OG0001012	Prbb.g_00058	Prbh.g_00739
OG0001013	Prbb.g_00063	Prbh.g_00732
OG0001014	Prbb.g_00066	Prbh.g_00729
OG0001015	Prbb.g_00067	Prbh.g_00728
OG0001016	Prbb.g_00128	Prbh.g_00709
OG0001017	Prbb.g_00132	Prbh.g_00705
OG0001018	Prbb.g_00135	Prbh.g_00703
OG0001019	Prbb.g_00144	Prbh.g_00694
OG0001020	Prbb.g_00145	Prbh.g_00693
OG0001021	Prbb.g_00146	Prbh.g_00692
OG0001022	Prbb.g_00149	Prbh.g_00689
OG0001023	Prbb.g_00150	Prbh.g_00688
OG0001024	Prbb.g_00153	Prbh.g_00685
OG0001025	Prbb.g_00160	Prbh.g_00678
OG0001026	Prbb.g_00168	Prbh.g_00670
OG0001027	Prbb.g_00169	Prbh.g_00669
OG0001028	Prbb.g_00171	Prbh.g_00667
OG0001029	Prbb.g_00173	Prbh.g_00666
OG0001030	Prbb.g_00189	Prbh.g_00650
OG0001031	Prbb.g_00243	Prbh.g_00596
OG0001032	Prbb.g_00244	Prbh.g_00595
OG0001033	Prbb.g_00264	Prbh.g_00574
OG0001034	Prbb.g_00293	Prbh.g_00544
OG0001035	Prbb.g_00310	Prbh.g_00524
OG0001036	Prbb.g_00314	Prbh.g_00520
OG0001037	Prbb.g_00315	Prbh.g_00519
OG0001038	Prbb.g_00331	Prbh.g_00501
OG0001040	Prbb.g_00335	Prbh.g_00496
OG0001041	Prbb.g_00339	Prbh.g_00491
OG0001042	Prbb.g_00355	Prbh.g_00474
OG0001043	Prbb.g_00356	Prbh.g_00473
OG0001044	Prbb.g_00393	Prbh.g_00440
OG0001045	Prbb.g_00402	Prbh.g_00430
OG0001046	Prbb.g_01124	Prbh.g_01877
OG0001047	Prbb.g_00444	Prbh.g_00393
OG0001048	Prbb.g_00445	Prbh.g_00392
OG0001049	Prbb.g_00447	Prbh.g_00390
OG0001050	Prbb.g_00448	Prbh.g_00389
