Orthogroup	Prbb	Syaq
OG0000556	Prbb.g_00547	Syaq.g_01925
OG0000557	Prbb.g_00548	Syaq.g_01927
OG0000558	Prbb.g_00551	Syaq.g_01929
OG0000559	Prbb.g_00555	Syaq.g_01933
OG0000560	Prbb.g_00558	Syaq.g_01936
OG0000561	Prbb.g_00559	Syaq.g_01937
OG0000562	Prbb.g_00560	Syaq.g_01938
OG0000563	Prbb.g_00561	Syaq.g_01939
OG0000564	Prbb.g_00562	Syaq.g_01940
OG0000565	Prbb.g_00565	Syaq.g_01943
OG0000566	Prbb.g_00567	Syaq.g_01947
OG0000567	Prbb.g_00571	Syaq.g_01951
OG0000568	Prbb.g_00572	Syaq.g_01954
OG0000569	Prbb.g_00573	Syaq.g_01955
OG0000570	Prbb.g_00574	Syaq.g_01956
OG0000571	Prbb.g_00576	Syaq.g_01960
OG0000572	Prbb.g_00587	Syaq.g_01977
OG0000573	Prbb.g_00592	Syaq.g_01985
OG0000574	Prbb.g_00594	Syaq.g_01986
OG0000575	Prbb.g_00597	Syaq.g_01991
OG0000576	Prbb.g_00599	Syaq.g_01993
OG0000577	Prbb.g_00600	Syaq.g_01994
OG0000578	Prbb.g_00601	Syaq.g_01995
OG0000579	Prbb.g_00602	Syaq.g_01996
OG0000580	Prbb.g_00603	Syaq.g_01997
OG0000581	Prbb.g_00606	Syaq.g_02003
OG0000582	Prbb.g_00609	Syaq.g_02012
OG0000583	Prbb.g_00610	Syaq.g_02013
OG0000584	Prbb.g_00611	Syaq.g_02014
OG0000585	Prbb.g_00613	Syaq.g_02017
OG0000586	Prbb.g_00614	Syaq.g_02018
OG0000587	Prbb.g_00615	Syaq.g_02020
OG0000588	Prbb.g_00619	Syaq.g_02043
OG0000589	Prbb.g_00622	Syaq.g_02057
OG0000590	Prbb.g_00623	Syaq.g_02058
OG0000591	Prbb.g_00626	Syaq.g_02066
OG0000592	Prbb.g_00627	Syaq.g_02067
OG0000593	Prbb.g_00633	Syaq.g_02078
OG0000594	Prbb.g_00634	Syaq.g_02079
OG0000595	Prbb.g_00635	Syaq.g_02080
OG0000596	Prbb.g_00639	Syaq.g_02085
OG0000597	Prbb.g_00641	Syaq.g_02088
OG0000598	Prbb.g_00642	Syaq.g_02089
OG0000599	Prbb.g_00645	Syaq.g_02096
OG0000600	Prbb.g_00646	Syaq.g_02097
OG0000601	Prbb.g_00647	Syaq.g_02098
OG0000602	Prbb.g_00649	Syaq.g_02104
OG0000603	Prbb.g_00650	Syaq.g_02105
OG0000604	Prbb.g_00651	Syaq.g_02107
OG0000605	Prbb.g_00652	Syaq.g_02151
OG0000606	Prbb.g_00655	Syaq.g_02231
OG0000607	Prbb.g_00658	Syaq.g_02234
OG0000608	Prbb.g_00659	Syaq.g_02235
OG0000609	Prbb.g_00660	Syaq.g_02237
OG0000610	Prbb.g_00667	Syaq.g_02244
OG0000611	Prbb.g_00670	Syaq.g_02247
OG0000612	Prbb.g_00671	Syaq.g_02248
OG0000613	Prbb.g_00677	Syaq.g_00885
OG0000614	Prbb.g_00700	Syaq.g_02588
OG0000615	Prbb.g_00708	Syaq.g_02302
OG0000616	Prbb.g_02176	Syaq.g_01168
OG0000617	Prbb.g_00719	Syaq.g_00031
OG0000618	Prbb.g_00720	Syaq.g_00032
OG0000619	Prbb.g_00721	Syaq.g_00033
OG0000620	Prbb.g_00724	Syaq.g_00038
OG0000621	Prbb.g_00725	Syaq.g_00039
OG0000622	Prbb.g_00726	Syaq.g_00040
OG0000623	Prbb.g_00727	Syaq.g_00041
OG0000624	Prbb.g_00729	Syaq.g_00042
OG0000625	Prbb.g_00730	Syaq.g_00043
OG0000626	Prbb.g_00731	Syaq.g_00044
OG0000627	Prbb.g_00733	Syaq.g_02425
OG0000628	Prbb.g_00734	Syaq.g_02426
OG0000629	Prbb.g_00735	Syaq.g_02429
OG0000630	Prbb.g_00738	Syaq.g_02433
OG0000631	Prbb.g_00962	Syaq.g_02441
OG0000632	Prbb.g_00963	Syaq.g_02442
OG0000633	Prbb.g_00964	Syaq.g_02444
OG0000634	Prbb.g_00779	Syaq.g_02336
OG0000635	Prbb.g_00780	Syaq.g_02337
OG0000636	Prbb.g_00782	Syaq.g_02339
OG0000637	Prbb.g_00784	Syaq.g_02341
OG0000638	Prbb.g_00785	Syaq.g_02342
OG0000639	Prbb.g_00786	Syaq.g_02343
OG0000640	Prbb.g_00787	Syaq.g_02344
OG0000641	Prbb.g_00791	Syaq.g_02348
OG0000642	Prbb.g_00792	Syaq.g_02349
OG0000643	Prbb.g_00793	Syaq.g_02350
OG0000644	Prbb.g_00794	Syaq.g_02351
OG0000645	Prbb.g_00795	Syaq.g_02353
OG0000646	Prbb.g_00798	Syaq.g_02356
OG0000647	Prbb.g_00800	Syaq.g_02358
OG0000648	Prbb.g_00802	Syaq.g_02360
OG0000649	Prbb.g_00803	Syaq.g_02361
OG0000650	Prbb.g_00804	Syaq.g_02362
OG0000651	Prbb.g_00805	Syaq.g_02363
OG0000652	Prbb.g_00806	Syaq.g_02364
OG0000653	Prbb.g_00808	Syaq.g_02367
OG0000654	Prbb.g_00809	Syaq.g_02368
OG0000655	Prbb.g_00810	Syaq.g_02369
OG0000656	Prbb.g_00813	Syaq.g_02372
OG0000657	Prbb.g_00819	Syaq.g_02382
OG0000658	Prbb.g_00821	Syaq.g_02385
OG0000659	Prbb.g_00822	Syaq.g_02386
OG0000660	Prbb.g_00827	Syaq.g_02390
OG0000661	Prbb.g_00829	Syaq.g_02392
OG0000662	Prbb.g_00831	Syaq.g_02394
OG0000663	Prbb.g_00833	Syaq.g_02397
OG0000664	Prbb.g_00834	Syaq.g_02400
OG0000665	Prbb.g_00838	Syaq.g_02124
OG0000666	Prbb.g_00839	Syaq.g_02117
OG0000667	Prbb.g_00843	Syaq.g_02222
OG0000668	Prbb.g_00914	Syaq.g_00068
OG0000669	Prbb.g_00922	Syaq.g_02260
OG0000670	Prbb.g_00925	Syaq.g_00079
OG0000671	Prbb.g_00927	Syaq.g_02264
OG0000672	Prbb.g_00930	Syaq.g_02267
OG0000673	Prbb.g_00933	Syaq.g_02270
OG0000674	Prbb.g_00935	Syaq.g_02272
OG0000675	Prbb.g_00936	Syaq.g_02273
OG0000676	Prbb.g_00938	Syaq.g_02275
OG0000677	Prbb.g_00939	Syaq.g_02276
OG0000678	Prbb.g_00942	Syaq.g_02282
OG0000679	Prbb.g_00946	Syaq.g_02305
OG0000680	Prbb.g_00947	Syaq.g_02306
OG0000681	Prbb.g_00950	Syaq.g_02309
OG0000682	Prbb.g_00951	Syaq.g_02310
OG0000683	Prbb.g_00952	Syaq.g_02311
OG0000684	Prbb.g_00762	Syaq.g_02315
OG0000685	Prbb.g_00764	Syaq.g_02317
OG0000686	Prbb.g_00765	Syaq.g_02318
OG0000687	Prbb.g_00766	Syaq.g_02319
OG0000688	Prbb.g_00769	Syaq.g_02325
OG0000689	Prbb.g_00770	Syaq.g_02327
OG0000690	Prbb.g_00771	Syaq.g_02328
OG0000691	Prbb.g_00772	Syaq.g_02329
OG0000692	Prbb.g_00774	Syaq.g_02330
OG0000693	Prbb.g_00775	Syaq.g_02332
OG0000694	Prbb.g_00776	Syaq.g_02333
OG0000695	Prbb.g_00966	Syaq.g_02446
OG0000696	Prbb.g_00967	Syaq.g_02447
OG0000697	Prbb.g_00968	Syaq.g_02448
OG0000698	Prbb.g_00971	Syaq.g_02451
OG0000699	Prbb.g_00972	Syaq.g_02452
OG0000700	Prbb.g_00973	Syaq.g_02453
OG0000701	Prbb.g_00974	Syaq.g_02454
OG0000702	Prbb.g_00976	Syaq.g_02467
OG0000703	Prbb.g_00977	Syaq.g_02468
OG0000704	Prbb.g_00978	Syaq.g_02470
OG0000705	Prbb.g_00984	Syaq.g_02477
OG0000706	Prbb.g_00985	Syaq.g_02478
OG0000707	Prbb.g_00986	Syaq.g_02479
OG0000708	Prbb.g_00988	Syaq.g_02482
OG0000709	Prbb.g_00992	Syaq.g_02490
OG0000710	Prbb.g_00995	Syaq.g_02494
OG0000711	Prbb.g_01010	Syaq.g_02521
OG0000712	Prbb.g_01012	Syaq.g_02523
OG0000713	Prbb.g_01013	Syaq.g_02524
OG0000714	Prbb.g_01014	Syaq.g_02527
OG0000715	Prbb.g_01016	Syaq.g_02529
OG0000716	Prbb.g_01017	Syaq.g_02533
OG0000717	Prbb.g_01018	Syaq.g_02534
OG0000718	Prbb.g_01036	Syaq.g_00072
OG0000719	Prbb.g_01037	Syaq.g_00070
OG0000720	Prbb.g_01048	Syaq.g_00057
OG0000721	Prbb.g_01049	Syaq.g_00055
OG0000722	Prbb.g_01050	Syaq.g_00054
OG0000723	Prbb.g_01054	Syaq.g_00046
OG0000724	Prbb.g_01065	Syaq.g_02685
OG0000725	Prbb.g_00891	Syaq.g_02676
OG0000726	Prbb.g_00890	Syaq.g_02675
OG0000727	Prbb.g_00889	Syaq.g_02674
OG0000728	Prbb.g_00887	Syaq.g_02672
OG0000729	Prbb.g_02071	Syaq.g_01046
OG0000730	Prbb.g_00392	Syaq.g_00561
OG0000731	Prbb.g_00400	Syaq.g_00550
OG0000732	Prbb.g_02121	Syaq.g_01098
OG0000733	Prbb.g_01888	Syaq.g_01232
OG0000734	Prbb.g_01533	Syaq.g_01479
OG0000735	Prbb.g_01531	Syaq.g_00266
OG0000736	Prbb.g_01530	Syaq.g_00265
OG0000737	Prbb.g_01529	Syaq.g_00264
OG0000738	Prbb.g_01525	Syaq.g_00258
OG0000739	Prbb.g_01524	Syaq.g_00257
OG0000740	Prbb.g_01523	Syaq.g_00256
OG0000741	Prbb.g_01521	Syaq.g_00253
OG0000742	Prbb.g_01518	Syaq.g_00250
OG0000743	Prbb.g_01516	Syaq.g_00248
OG0000744	Prbb.g_01515	Syaq.g_00247
OG0000745	Prbb.g_01513	Syaq.g_00245
OG0000746	Prbb.g_01511	Syaq.g_00242
OG0000747	Prbb.g_01510	Syaq.g_00241
OG0000748	Prbb.g_01506	Syaq.g_00227
OG0000749	Prbb.g_01505	Syaq.g_00226
OG0000750	Prbb.g_01504	Syaq.g_00225
OG0000751	Prbb.g_01501	Syaq.g_00219
OG0000752	Prbb.g_01499	Syaq.g_00217
OG0000753	Prbb.g_01497	Syaq.g_00214
OG0000754	Prbb.g_01493	Syaq.g_00209
OG0000755	Prbb.g_01488	Syaq.g_00198
OG0000756	Prbb.g_01487	Syaq.g_00197
OG0000757	Prbb.g_01480	Syaq.g_00190
OG0000758	Prbb.g_01479	Syaq.g_00189
OG0000759	Prbb.g_01478	Syaq.g_00188
OG0000760	Prbb.g_01477	Syaq.g_00187
OG0000761	Prbb.g_01476	Syaq.g_00186
OG0000762	Prbb.g_01475	Syaq.g_00183
OG0000763	Prbb.g_01473	Syaq.g_00181
OG0000764	Prbb.g_01472	Syaq.g_00180
OG0000765	Prbb.g_01463	Syaq.g_00157
OG0000766	Prbb.g_01462	Syaq.g_00156
OG0000767	Prbb.g_01461	Syaq.g_00154
OG0000768	Prbb.g_01460	Syaq.g_00153
OG0000769	Prbb.g_01458	Syaq.g_00151
OG0000770	Prbb.g_01457	Syaq.g_00148
OG0000771	Prbb.g_01060	Syaq.g_02691
OG0000772	Prbb.g_01291	Syaq.g_01887
OG0000773	Prbb.g_01577	Syaq.g_00283
OG0000774	Prbb.g_01580	Syaq.g_00288
OG0000775	Prbb.g_01581	Syaq.g_00290
OG0000776	Prbb.g_01582	Syaq.g_00291
OG0000777	Prbb.g_01583	Syaq.g_00292
OG0000778	Prbb.g_01584	Syaq.g_00293
OG0000779	Prbb.g_01588	Syaq.g_00299
OG0000780	Prbb.g_01589	Syaq.g_00304
OG0000781	Prbb.g_01592	Syaq.g_00308
OG0000782	Prbb.g_01593	Syaq.g_00309
OG0000783	Prbb.g_01594	Syaq.g_00310
OG0000784	Prbb.g_01595	Syaq.g_00311
OG0000785	Prbb.g_01597	Syaq.g_00313
OG0000786	Prbb.g_01600	Syaq.g_00328
OG0000787	Prbb.g_01601	Syaq.g_00329
OG0000788	Prbb.g_00746	Syaq.g_02099
OG0000789	Prbb.g_01057	Syaq.g_02123
OG0000790	Prbb.g_01644	Syaq.g_01758
OG0000791	Prbb.g_01646	Syaq.g_01756
OG0000792	Prbb.g_01647	Syaq.g_01755
OG0000793	Prbb.g_01650	Syaq.g_01750
OG0000794	Prbb.g_01651	Syaq.g_01749
OG0000795	Prbb.g_01652	Syaq.g_01748
OG0000796	Prbb.g_01656	Syaq.g_01744
OG0000797	Prbb.g_01657	Syaq.g_01743
OG0000799	Prbb.g_01668	Syaq.g_00341
OG0000800	Prbb.g_01669	Syaq.g_00342
OG0000801	Prbb.g_01670	Syaq.g_00343
OG0000802	Prbb.g_01672	Syaq.g_00350
OG0000803	Prbb.g_01674	Syaq.g_00353
OG0000804	Prbb.g_01675	Syaq.g_00358
OG0000805	Prbb.g_01677	Syaq.g_00360
OG0000806	Prbb.g_01679	Syaq.g_00362
OG0000807	Prbb.g_01680	Syaq.g_00364
OG0000808	Prbb.g_01681	Syaq.g_00365
OG0000809	Prbb.g_01684	Syaq.g_00369
OG0000810	Prbb.g_01685	Syaq.g_00370
OG0000811	Prbb.g_01689	Syaq.g_00378
OG0000812	Prbb.g_01691	Syaq.g_00380
OG0000813	Prbb.g_01692	Syaq.g_00381
OG0000814	Prbb.g_01694	Syaq.g_00383
OG0000815	Prbb.g_01695	Syaq.g_00384
OG0000816	Prbb.g_01697	Syaq.g_00386
OG0000817	Prbb.g_01698	Syaq.g_00387
OG0000818	Prbb.g_01702	Syaq.g_00392
OG0000819	Prbb.g_01703	Syaq.g_00393
OG0000820	Prbb.g_01704	Syaq.g_00394
OG0000821	Prbb.g_01707	Syaq.g_00400
OG0000822	Prbb.g_01708	Syaq.g_00402
OG0000823	Prbb.g_01709	Syaq.g_00403
OG0000824	Prbb.g_01712	Syaq.g_00409
OG0000825	Prbb.g_01713	Syaq.g_00410
OG0000826	Prbb.g_01714	Syaq.g_00411
OG0000827	Prbb.g_01715	Syaq.g_00412
OG0000828	Prbb.g_01718	Syaq.g_00415
OG0000829	Prbb.g_01719	Syaq.g_00416
OG0000830	Prbb.g_01720	Syaq.g_00417
OG0000831	Prbb.g_01722	Syaq.g_00419
OG0000832	Prbb.g_01732	Syaq.g_01737
OG0000833	Prbb.g_01740	Syaq.g_01725
OG0000834	Prbb.g_01741	Syaq.g_01724
OG0000835	Prbb.g_01742	Syaq.g_01723
OG0000836	Prbb.g_01744	Syaq.g_01720
OG0000837	Prbb.g_01745	Syaq.g_01719
OG0000838	Prbb.g_01747	Syaq.g_01715
OG0000839	Prbb.g_01748	Syaq.g_01714
OG0000840	Prbb.g_01749	Syaq.g_01713
OG0000841	Prbb.g_01750	Syaq.g_01712
OG0000842	Prbb.g_01751	Syaq.g_01711
OG0000843	Prbb.g_01752	Syaq.g_01710
OG0000844	Prbb.g_01753	Syaq.g_01708
OG0000845	Prbb.g_01754	Syaq.g_01707
OG0000846	Prbb.g_01755	Syaq.g_01706
OG0000847	Prbb.g_01756	Syaq.g_01705
OG0000848	Prbb.g_01757	Syaq.g_01703
OG0000849	Prbb.g_01758	Syaq.g_01702
OG0000850	Prbb.g_01760	Syaq.g_01699
OG0000851	Prbb.g_01761	Syaq.g_01696
OG0000852	Prbb.g_01762	Syaq.g_01695
OG0000853	Prbb.g_01767	Syaq.g_01691
OG0000854	Prbb.g_01769	Syaq.g_01689
OG0000855	Prbb.g_01770	Syaq.g_01688
OG0000856	Prbb.g_01659	Syaq.g_02069
OG0000857	Prbb.g_00799	Syaq.g_02357
OG0000858	Prbb.g_01817	Syaq.g_01682
OG0000859	Prbb.g_01818	Syaq.g_01681
OG0000860	Prbb.g_01825	Syaq.g_01671
OG0000861	Prbb.g_01826	Syaq.g_01670
OG0000862	Prbb.g_01827	Syaq.g_01668
OG0000863	Prbb.g_01828	Syaq.g_01665
OG0000864	Prbb.g_01829	Syaq.g_01664
OG0000865	Prbb.g_01830	Syaq.g_01663
OG0000866	Prbb.g_01831	Syaq.g_01662
OG0000867	Prbb.g_01832	Syaq.g_01661
OG0000868	Prbb.g_01833	Syaq.g_01659
OG0000869	Prbb.g_01836	Syaq.g_01656
OG0000870	Prbb.g_01841	Syaq.g_01651
OG0000871	Prbb.g_01842	Syaq.g_01650
OG0000872	Prbb.g_01843	Syaq.g_01644
OG0000873	Prbb.g_01846	Syaq.g_01641
OG0000874	Prbb.g_01849	Syaq.g_01637
OG0000875	Prbb.g_01851	Syaq.g_01633
OG0000876	Prbb.g_01852	Syaq.g_01631
OG0000877	Prbb.g_01854	Syaq.g_01628
OG0000878	Prbb.g_01855	Syaq.g_01627
OG0000879	Prbb.g_01856	Syaq.g_01626
OG0000880	Prbb.g_01857	Syaq.g_01625
OG0000881	Prbb.g_01860	Syaq.g_01621
OG0000882	Prbb.g_01865	Syaq.g_01616
OG0000883	Prbb.g_01867	Syaq.g_01613
OG0000884	Prbb.g_01869	Syaq.g_01611
OG0000885	Prbb.g_01870	Syaq.g_01610
OG0000886	Prbb.g_01871	Syaq.g_01609
OG0000887	Prbb.g_01872	Syaq.g_01608
OG0000888	Prbb.g_01874	Syaq.g_01606
OG0000889	Prbb.g_01876	Syaq.g_01604
OG0000890	Prbb.g_01877	Syaq.g_01597
OG0000891	Prbb.g_01878	Syaq.g_01596
OG0000892	Prbb.g_01880	Syaq.g_01594
OG0000893	Prbb.g_01922	Syaq.g_00695
OG0000894	Prbb.g_01925	Syaq.g_00692
OG0000895	Prbb.g_01928	Syaq.g_00688
OG0000896	Prbb.g_01929	Syaq.g_00687
OG0000897	Prbb.g_01931	Syaq.g_00685
OG0000898	Prbb.g_01932	Syaq.g_00684
OG0000899	Prbb.g_01933	Syaq.g_00683
OG0000900	Prbb.g_01934	Syaq.g_00682
OG0000901	Prbb.g_01937	Syaq.g_00677
OG0000902	Prbb.g_01939	Syaq.g_00671
OG0000903	Prbb.g_01948	Syaq.g_00655
OG0000904	Prbb.g_01943	Syaq.g_00660
OG0000905	Prbb.g_01941	Syaq.g_00666
OG0000906	Prbb.g_01940	Syaq.g_00669
OG0000907	Prbb.g_01958	Syaq.g_00653
OG0000908	Prbb.g_01961	Syaq.g_00650
OG0000909	Prbb.g_01962	Syaq.g_00649
OG0000910	Prbb.g_01963	Syaq.g_00648
OG0000911	Prbb.g_01965	Syaq.g_00646
OG0000912	Prbb.g_01966	Syaq.g_00645
OG0000913	Prbb.g_01967	Syaq.g_00644
OG0000914	Prbb.g_01968	Syaq.g_00643
OG0000915	Prbb.g_01969	Syaq.g_00641
OG0000916	Prbb.g_01970	Syaq.g_00640
OG0000917	Prbb.g_01971	Syaq.g_00639
OG0000918	Prbb.g_01972	Syaq.g_00638
OG0000919	Prbb.g_01973	Syaq.g_00637
OG0000920	Prbb.g_01974	Syaq.g_00636
OG0000921	Prbb.g_01975	Syaq.g_00635
OG0000922	Prbb.g_01976	Syaq.g_00634
OG0000923	Prbb.g_01980	Syaq.g_00630
OG0000924	Prbb.g_01981	Syaq.g_00629
OG0000925	Prbb.g_01982	Syaq.g_00628
OG0000926	Prbb.g_01983	Syaq.g_00627
OG0000927	Prbb.g_01985	Syaq.g_00625
OG0000928	Prbb.g_01986	Syaq.g_00624
OG0000929	Prbb.g_01987	Syaq.g_00623
OG0000930	Prbb.g_01988	Syaq.g_00622
OG0000931	Prbb.g_01989	Syaq.g_00621
OG0000932	Prbb.g_01990	Syaq.g_00620
OG0000933	Prbb.g_01994	Syaq.g_00614
OG0000934	Prbb.g_01996	Syaq.g_00612
OG0000935	Prbb.g_01997	Syaq.g_00611
OG0000936	Prbb.g_01998	Syaq.g_00610
OG0000937	Prbb.g_01999	Syaq.g_00609
OG0000938	Prbb.g_02002	Syaq.g_00606
OG0000939	Prbb.g_02003	Syaq.g_00604
OG0000940	Prbb.g_02010	Syaq.g_00597
OG0000941	Prbb.g_02012	Syaq.g_00595
OG0000942	Prbb.g_02014	Syaq.g_00593
OG0000943	Prbb.g_02015	Syaq.g_00592
OG0000944	Prbb.g_02017	Syaq.g_00590
OG0000945	Prbb.g_02018	Syaq.g_00588
OG0000946	Prbb.g_02024	Syaq.g_00580
OG0000947	Prbb.g_02026	Syaq.g_00577
OG0000948	Prbb.g_02027	Syaq.g_00576
OG0000949	Prbb.g_02030	Syaq.g_00971
OG0000950	Prbb.g_02035	Syaq.g_00984
OG0000951	Prbb.g_02039	Syaq.g_00991
OG0000952	Prbb.g_02043	Syaq.g_01002
OG0000953	Prbb.g_02047	Syaq.g_01006
OG0000954	Prbb.g_02051	Syaq.g_01012
OG0000955	Prbb.g_02052	Syaq.g_01013
OG0000956	Prbb.g_02054	Syaq.g_01015
OG0000957	Prbb.g_02059	Syaq.g_01026
OG0000958	Prbb.g_02060	Syaq.g_01027
OG0000959	Prbb.g_02064	Syaq.g_01031
OG0000960	Prbb.g_02065	Syaq.g_01032
OG0000961	Prbb.g_02068	Syaq.g_01043
OG0000962	Prbb.g_02070	Syaq.g_01045
OG0000963	Prbb.g_02075	Syaq.g_01049
OG0000964	Prbb.g_02076	Syaq.g_01050
OG0000965	Prbb.g_02077	Syaq.g_01051
OG0000966	Prbb.g_02099	Syaq.g_01060
OG0000967	Prbb.g_02103	Syaq.g_01067
OG0000968	Prbb.g_02105	Syaq.g_01071
OG0000969	Prbb.g_02106	Syaq.g_01078
OG0000970	Prbb.g_02107	Syaq.g_01079
OG0000971	Prbb.g_02108	Syaq.g_01081
OG0000972	Prbb.g_02109	Syaq.g_01082
OG0000973	Prbb.g_02110	Syaq.g_01083
OG0000974	Prbb.g_02111	Syaq.g_01084
OG0000975	Prbb.g_02112	Syaq.g_01085
OG0000976	Prbb.g_02113	Syaq.g_01086
OG0000977	Prbb.g_02114	Syaq.g_01088
OG0000978	Prbb.g_02115	Syaq.g_01091
OG0000979	Prbb.g_02118	Syaq.g_01094
OG0000980	Prbb.g_02120	Syaq.g_01097
OG0000981	Prbb.g_02123	Syaq.g_01100
OG0000982	Prbb.g_02125	Syaq.g_01263
OG0000983	Prbb.g_02126	Syaq.g_01262
OG0000984	Prbb.g_02127	Syaq.g_01261
OG0000985	Prbb.g_02130	Syaq.g_01257
OG0000986	Prbb.g_02132	Syaq.g_01253
OG0000987	Prbb.g_02133	Syaq.g_01251
OG0000988	Prbb.g_02136	Syaq.g_01245
OG0000989	Prbb.g_02140	Syaq.g_01239
OG0000990	Prbb.g_02145	Syaq.g_01229
OG0000991	Prbb.g_02146	Syaq.g_01225
OG0000992	Prbb.g_02149	Syaq.g_01222
OG0000993	Prbb.g_02150	Syaq.g_01221
OG0000994	Prbb.g_02151	Syaq.g_01218
OG0000995	Prbb.g_02155	Syaq.g_01212
OG0000996	Prbb.g_02156	Syaq.g_01193
OG0000997	Prbb.g_02164	Syaq.g_01184
OG0000998	Prbb.g_02166	Syaq.g_01182
OG0000999	Prbb.g_02167	Syaq.g_01181
OG0001000	Prbb.g_02170	Syaq.g_01177
OG0001001	Prbb.g_02173	Syaq.g_01172
OG0001002	Prbb.g_02178	Syaq.g_01165
OG0001003	Prbb.g_02180	Syaq.g_01163
OG0001004	Prbb.g_02181	Syaq.g_01162
OG0001005	Prbb.g_02182	Syaq.g_01161
OG0001006	Prbb.g_02187	Syaq.g_01152
OG0001007	Prbb.g_02189	Syaq.g_01150
OG0001008	Prbb.g_00442	Syaq.g_00500
OG0001009	Prbb.g_00028	Syaq.g_01118
OG0001010	Prbb.g_00029	Syaq.g_01117
OG0001011	Prbb.g_00030	Syaq.g_01115
OG0001012	Prbb.g_00058	Syaq.g_01267
OG0001013	Prbb.g_00063	Syaq.g_01289
OG0001014	Prbb.g_00066	Syaq.g_01295
OG0001015	Prbb.g_00067	Syaq.g_01296
OG0001016	Prbb.g_00128	Syaq.g_01554
OG0001017	Prbb.g_00132	Syaq.g_01548
OG0001018	Prbb.g_00135	Syaq.g_01546
OG0001019	Prbb.g_00144	Syaq.g_01524
OG0001020	Prbb.g_00145	Syaq.g_01510
OG0001021	Prbb.g_00146	Syaq.g_01506
OG0001022	Prbb.g_00149	Syaq.g_01501
OG0001023	Prbb.g_00150	Syaq.g_01500
OG0001024	Prbb.g_00153	Syaq.g_01496
OG0001025	Prbb.g_00160	Syaq.g_01490
OG0001026	Prbb.g_00168	Syaq.g_01477
OG0001027	Prbb.g_00169	Syaq.g_01474
OG0001028	Prbb.g_00171	Syaq.g_01472
OG0001029	Prbb.g_00173	Syaq.g_01470
OG0001030	Prbb.g_00189	Syaq.g_01450
OG0001031	Prbb.g_00243	Syaq.g_01378
OG0001032	Prbb.g_00244	Syaq.g_01376
OG0001033	Prbb.g_00264	Syaq.g_01344
OG0001034	Prbb.g_00293	Syaq.g_01579
OG0001035	Prbb.g_00310	Syaq.g_00726
OG0001036	Prbb.g_00314	Syaq.g_00731
OG0001037	Prbb.g_00315	Syaq.g_00733
OG0001038	Prbb.g_00331	Syaq.g_00761
OG0001040	Prbb.g_00335	Syaq.g_00767
OG0001041	Prbb.g_00339	Syaq.g_00772
OG0001042	Prbb.g_00355	Syaq.g_00858
OG0001044	Prbb.g_00393	Syaq.g_00560
OG0001045	Prbb.g_00402	Syaq.g_00547
OG0001046	Prbb.g_01124	Syaq.g_02509
OG0001047	Prbb.g_00444	Syaq.g_00498
OG0001048	Prbb.g_00445	Syaq.g_00497
OG0001049	Prbb.g_00447	Syaq.g_00494
OG0001050	Prbb.g_00448	Syaq.g_00493
OG0001051	Prbb.g_00449	Syaq.g_00492
OG0001052	Prbb.g_00475	Syaq.g_00446
OG0001053	Prbb.g_00488	Syaq.g_01775
OG0001054	Prbb.g_00502	Syaq.g_01794
OG0001055	Prbb.g_00521	Syaq.g_01815
OG0001056	Prbb.g_00539	Syaq.g_01843
OG0001057	Prbb.g_00544	Syaq.g_00334
OG0001058	Prbb.g_00553	Syaq.g_01931
OG0001059	Prbb.g_00557	Syaq.g_01935
OG0001060	Prbb.g_00564	Syaq.g_01941
OG0001061	Prbb.g_00577	Syaq.g_01961
OG0001062	Prbb.g_00579	Syaq.g_01963
OG0001063	Prbb.g_00580	Syaq.g_01968
OG0001064	Prbb.g_00581	Syaq.g_01969
OG0001065	Prbb.g_00582	Syaq.g_01970
OG0001066	Prbb.g_00583	Syaq.g_01971
OG0001067	Prbb.g_00584	Syaq.g_01972
OG0001068	Prbb.g_00585	Syaq.g_01973
OG0001069	Prbb.g_00586	Syaq.g_01974
OG0001070	Prbb.g_00588	Syaq.g_01978
OG0001071	Prbb.g_00589	Syaq.g_01979
OG0001072	Prbb.g_00590	Syaq.g_01983
OG0001073	Prbb.g_00604	Syaq.g_01998
OG0001074	Prbb.g_00616	Syaq.g_02132
OG0001075	Prbb.g_00617	Syaq.g_02025
OG0001076	Prbb.g_00624	Syaq.g_02060
OG0001077	Prbb.g_00629	Syaq.g_02071
OG0001078	Prbb.g_00637	Syaq.g_02083
OG0001079	Prbb.g_00648	Syaq.g_02100
OG0001080	Prbb.g_00654	Syaq.g_02161
OG0001081	Prbb.g_00656	Syaq.g_02232
OG0001082	Prbb.g_00657	Syaq.g_02233
OG0001083	Prbb.g_00662	Syaq.g_02240
OG0001084	Prbb.g_00664	Syaq.g_02241
OG0001085	Prbb.g_00674	Syaq.g_02251
OG0001086	Prbb.g_00675	Syaq.g_02253
OG0001087	Prbb.g_00694	Syaq.g_02574
OG0001088	Prbb.g_00695	Syaq.g_02576
OG0001089	Prbb.g_00705	Syaq.g_02604
OG0001090	Prbb.g_00714	Syaq.g_00024
OG0001091	Prbb.g_00716	Syaq.g_00027
OG0001092	Prbb.g_00717	Syaq.g_00029
OG0001093	Prbb.g_00722	Syaq.g_00035
OG0001094	Prbb.g_00777	Syaq.g_02334
OG0001095	Prbb.g_00796	Syaq.g_02354
