Orthogroup	Prbb	Pral
OG0000530	Prbb.g_00489	Pral.g_00607
OG0000531	Prbb.g_00490	Pral.g_00606
OG0000532	Prbb.g_00491	Pral.g_00603
OG0000533	Prbb.g_00492	Pral.g_00602
OG0000534	Prbb.g_00493	Pral.g_00601
OG0000535	Prbb.g_00494	Pral.g_00600
OG0000536	Prbb.g_00495	Pral.g_00599
OG0000537	Prbb.g_00496	Pral.g_00598
OG0000538	Prbb.g_00504	Pral.g_00590
OG0000539	Prbb.g_00505	Pral.g_00589
OG0000540	Prbb.g_00506	Pral.g_00588
OG0000541	Prbb.g_00507	Pral.g_00587
OG0000542	Prbb.g_00509	Pral.g_00585
OG0000543	Prbb.g_00511	Pral.g_00583
OG0000544	Prbb.g_00512	Pral.g_00582
OG0000545	Prbb.g_00514	Pral.g_00580
OG0000546	Prbb.g_00517	Pral.g_00577
OG0000547	Prbb.g_00519	Pral.g_00575
OG0000548	Prbb.g_00520	Pral.g_00574
OG0000549	Prbb.g_00523	Pral.g_00571
OG0000550	Prbb.g_00527	Pral.g_00566
OG0000551	Prbb.g_00530	Pral.g_00563
OG0000552	Prbb.g_00531	Pral.g_00562
OG0000553	Prbb.g_00532	Pral.g_00561
OG0000554	Prbb.g_00537	Pral.g_00556
OG0000555	Prbb.g_00545	Pral.g_00548
OG0000556	Prbb.g_00547	Pral.g_00546
OG0000557	Prbb.g_00548	Pral.g_00545
OG0000558	Prbb.g_00551	Pral.g_00543
OG0000559	Prbb.g_00555	Pral.g_00539
OG0000560	Prbb.g_00558	Pral.g_00536
OG0000561	Prbb.g_00559	Pral.g_00535
OG0000562	Prbb.g_00560	Pral.g_00534
OG0000563	Prbb.g_00561	Pral.g_00533
OG0000564	Prbb.g_00562	Pral.g_00532
OG0000565	Prbb.g_00565	Pral.g_00529
OG0000566	Prbb.g_00567	Pral.g_00525
OG0000567	Prbb.g_00571	Pral.g_00521
OG0000568	Prbb.g_00572	Pral.g_00520
OG0000569	Prbb.g_00573	Pral.g_00519
OG0000570	Prbb.g_00574	Pral.g_00518
OG0000571	Prbb.g_00576	Pral.g_00515
OG0000572	Prbb.g_00587	Pral.g_00503
OG0000573	Prbb.g_00592	Pral.g_00497
OG0000574	Prbb.g_00594	Pral.g_00496
OG0000575	Prbb.g_00597	Pral.g_00492
OG0000576	Prbb.g_00599	Pral.g_00490
OG0000577	Prbb.g_00600	Pral.g_00489
OG0000578	Prbb.g_00601	Pral.g_00488
OG0000579	Prbb.g_00602	Pral.g_00487
OG0000580	Prbb.g_00603	Pral.g_00486
OG0000581	Prbb.g_00606	Pral.g_00483
OG0000582	Prbb.g_00609	Pral.g_00480
OG0000583	Prbb.g_00610	Pral.g_00479
OG0000584	Prbb.g_00611	Pral.g_00478
OG0000585	Prbb.g_00613	Pral.g_00476
OG0000586	Prbb.g_00614	Pral.g_00475
OG0000587	Prbb.g_00615	Pral.g_00474
OG0000588	Prbb.g_00619	Pral.g_00469
OG0000589	Prbb.g_00622	Pral.g_00466
OG0000590	Prbb.g_00623	Pral.g_00465
OG0000591	Prbb.g_00626	Pral.g_00462
OG0000592	Prbb.g_00627	Pral.g_00461
OG0000593	Prbb.g_00633	Pral.g_01433
OG0000594	Prbb.g_00634	Pral.g_01434
OG0000595	Prbb.g_00635	Pral.g_01435
OG0000596	Prbb.g_00639	Pral.g_01439
OG0000597	Prbb.g_00641	Pral.g_01441
OG0000598	Prbb.g_00642	Pral.g_01442
OG0000599	Prbb.g_00645	Pral.g_01445
OG0000600	Prbb.g_00646	Pral.g_01446
OG0000601	Prbb.g_00647	Pral.g_01447
OG0000602	Prbb.g_00649	Pral.g_01449
OG0000603	Prbb.g_00650	Pral.g_01450
OG0000604	Prbb.g_00651	Pral.g_01451
OG0000605	Prbb.g_00652	Pral.g_01452
OG0000606	Prbb.g_00655	Pral.g_01455
OG0000607	Prbb.g_00658	Pral.g_01458
OG0000608	Prbb.g_00659	Pral.g_01459
OG0000609	Prbb.g_00660	Pral.g_01460
OG0000610	Prbb.g_00667	Pral.g_01466
OG0000611	Prbb.g_00670	Pral.g_01469
OG0000612	Prbb.g_00671	Pral.g_01470
OG0000613	Prbb.g_00677	Pral.g_01769
OG0000614	Prbb.g_00700	Pral.g_01748
OG0000615	Prbb.g_00708	Pral.g_01737
OG0000616	Prbb.g_02176	Pral.g_00399
OG0000617	Prbb.g_00719	Pral.g_01723
OG0000618	Prbb.g_00720	Pral.g_01722
OG0000619	Prbb.g_00721	Pral.g_01721
OG0000620	Prbb.g_00724	Pral.g_01718
OG0000621	Prbb.g_00725	Pral.g_01717
OG0000622	Prbb.g_00726	Pral.g_01716
OG0000623	Prbb.g_00727	Pral.g_01715
OG0000624	Prbb.g_00729	Pral.g_01713
OG0000625	Prbb.g_00730	Pral.g_01712
OG0000626	Prbb.g_00731	Pral.g_01711
OG0000627	Prbb.g_00733	Pral.g_01709
OG0000628	Prbb.g_00734	Pral.g_01708
OG0000629	Prbb.g_00735	Pral.g_01707
OG0000630	Prbb.g_00738	Pral.g_01704
OG0000631	Prbb.g_00962	Pral.g_01658
OG0000632	Prbb.g_00963	Pral.g_01657
OG0000633	Prbb.g_00964	Pral.g_01656
OG0000634	Prbb.g_00779	Pral.g_01484
OG0000635	Prbb.g_00780	Pral.g_01485
OG0000636	Prbb.g_00782	Pral.g_01487
OG0000637	Prbb.g_00784	Pral.g_01489
OG0000638	Prbb.g_00785	Pral.g_01490
OG0000639	Prbb.g_00786	Pral.g_01491
OG0000640	Prbb.g_00787	Pral.g_01492
OG0000641	Prbb.g_00791	Pral.g_01496
OG0000642	Prbb.g_00792	Pral.g_01497
OG0000643	Prbb.g_00793	Pral.g_01498
OG0000644	Prbb.g_00794	Pral.g_01499
OG0000645	Prbb.g_00795	Pral.g_01500
OG0000646	Prbb.g_00798	Pral.g_01502
OG0000647	Prbb.g_00800	Pral.g_01504
OG0000648	Prbb.g_00802	Pral.g_01506
OG0000649	Prbb.g_00803	Pral.g_01507
OG0000650	Prbb.g_00804	Pral.g_01508
OG0000651	Prbb.g_00805	Pral.g_01509
OG0000652	Prbb.g_00806	Pral.g_01510
OG0000653	Prbb.g_00808	Pral.g_01512
OG0000654	Prbb.g_00809	Pral.g_01513
OG0000655	Prbb.g_00810	Pral.g_01514
OG0000656	Prbb.g_00813	Pral.g_01517
OG0000657	Prbb.g_00819	Pral.g_01524
OG0000658	Prbb.g_00821	Pral.g_01525
OG0000659	Prbb.g_00822	Pral.g_01526
OG0000660	Prbb.g_00827	Pral.g_01530
OG0000661	Prbb.g_00829	Pral.g_01532
OG0000662	Prbb.g_00831	Pral.g_01534
OG0000663	Prbb.g_00833	Pral.g_01536
OG0000664	Prbb.g_00834	Pral.g_01537
OG0000665	Prbb.g_00838	Pral.g_01543
OG0000666	Prbb.g_00839	Pral.g_01544
OG0000667	Prbb.g_00843	Pral.g_01548
OG0000668	Prbb.g_00914	Pral.g_01820
OG0000669	Prbb.g_00922	Pral.g_01809
OG0000670	Prbb.g_00925	Pral.g_01806
OG0000671	Prbb.g_00927	Pral.g_01804
OG0000672	Prbb.g_00930	Pral.g_01801
OG0000673	Prbb.g_00933	Pral.g_01798
OG0000674	Prbb.g_00935	Pral.g_01796
OG0000675	Prbb.g_00936	Pral.g_01795
OG0000676	Prbb.g_00938	Pral.g_01793
OG0000677	Prbb.g_00939	Pral.g_01792
OG0000678	Prbb.g_00942	Pral.g_01790
OG0000679	Prbb.g_00946	Pral.g_01786
OG0000680	Prbb.g_00947	Pral.g_01785
OG0000681	Prbb.g_00950	Pral.g_01782
OG0000682	Prbb.g_00951	Pral.g_01781
OG0000683	Prbb.g_00952	Pral.g_01780
OG0000684	Prbb.g_00762	Pral.g_01778
OG0000685	Prbb.g_00764	Pral.g_01776
OG0000686	Prbb.g_00765	Pral.g_01775
OG0000687	Prbb.g_00766	Pral.g_01774
OG0000688	Prbb.g_00769	Pral.g_01474
OG0000689	Prbb.g_00770	Pral.g_01475
OG0000690	Prbb.g_00771	Pral.g_01476
OG0000691	Prbb.g_00772	Pral.g_01477
OG0000692	Prbb.g_00774	Pral.g_01479
OG0000693	Prbb.g_00775	Pral.g_01480
OG0000694	Prbb.g_00776	Pral.g_01481
OG0000695	Prbb.g_00966	Pral.g_01654
OG0000696	Prbb.g_00967	Pral.g_01653
OG0000697	Prbb.g_00968	Pral.g_01652
OG0000698	Prbb.g_00971	Pral.g_01649
OG0000699	Prbb.g_00972	Pral.g_01647
OG0000700	Prbb.g_00973	Pral.g_01646
OG0000701	Prbb.g_00974	Pral.g_01645
OG0000702	Prbb.g_00976	Pral.g_01643
OG0000703	Prbb.g_00977	Pral.g_01642
OG0000704	Prbb.g_00978	Pral.g_01640
OG0000705	Prbb.g_00984	Pral.g_01634
OG0000706	Prbb.g_00985	Pral.g_01633
OG0000707	Prbb.g_00986	Pral.g_01632
OG0000708	Prbb.g_00988	Pral.g_01630
OG0000709	Prbb.g_00992	Pral.g_01626
OG0000710	Prbb.g_00995	Pral.g_01623
OG0000711	Prbb.g_01010	Pral.g_01579
OG0000712	Prbb.g_01012	Pral.g_01580
OG0000713	Prbb.g_01013	Pral.g_01581
OG0000714	Prbb.g_01014	Pral.g_01582
OG0000715	Prbb.g_01016	Pral.g_01584
OG0000716	Prbb.g_01017	Pral.g_01586
OG0000717	Prbb.g_01018	Pral.g_01587
OG0000718	Prbb.g_01036	Pral.g_01590
OG0000719	Prbb.g_01037	Pral.g_01592
OG0000720	Prbb.g_01048	Pral.g_01603
OG0000721	Prbb.g_01049	Pral.g_01607
OG0000722	Prbb.g_01050	Pral.g_01608
OG0000723	Prbb.g_01054	Pral.g_01575
OG0000724	Prbb.g_01065	Pral.g_01566
OG0000725	Prbb.g_00891	Pral.g_01560
OG0000726	Prbb.g_00890	Pral.g_01559
OG0000727	Prbb.g_00889	Pral.g_01558
OG0000728	Prbb.g_00887	Pral.g_01556
OG0000729	Prbb.g_02071	Pral.g_01311
OG0000730	Prbb.g_00392	Pral.g_01324
OG0000731	Prbb.g_00400	Pral.g_00692
OG0000732	Prbb.g_02121	Pral.g_00348
OG0000733	Prbb.g_01888	Pral.g_00077
OG0000734	Prbb.g_01533	Pral.g_01351
OG0000735	Prbb.g_01531	Pral.g_01353
OG0000736	Prbb.g_01530	Pral.g_01354
OG0000737	Prbb.g_01529	Pral.g_01355
OG0000738	Prbb.g_01525	Pral.g_01359
OG0000739	Prbb.g_01524	Pral.g_01360
OG0000740	Prbb.g_01523	Pral.g_01361
OG0000741	Prbb.g_01521	Pral.g_01363
OG0000742	Prbb.g_01518	Pral.g_01366
OG0000743	Prbb.g_01516	Pral.g_01368
OG0000744	Prbb.g_01515	Pral.g_01369
OG0000745	Prbb.g_01513	Pral.g_01370
OG0000746	Prbb.g_01511	Pral.g_01372
OG0000747	Prbb.g_01510	Pral.g_01373
OG0000748	Prbb.g_01506	Pral.g_01378
OG0000749	Prbb.g_01505	Pral.g_01379
OG0000750	Prbb.g_01504	Pral.g_01380
OG0000751	Prbb.g_01501	Pral.g_01383
OG0000752	Prbb.g_01499	Pral.g_01385
OG0000753	Prbb.g_01497	Pral.g_01388
OG0000754	Prbb.g_01493	Pral.g_01391
OG0000755	Prbb.g_01488	Pral.g_01399
OG0000756	Prbb.g_01487	Pral.g_01400
OG0000757	Prbb.g_01480	Pral.g_01406
OG0000758	Prbb.g_01479	Pral.g_01407
OG0000759	Prbb.g_01478	Pral.g_01408
OG0000760	Prbb.g_01477	Pral.g_01409
OG0000761	Prbb.g_01476	Pral.g_01410
OG0000762	Prbb.g_01475	Pral.g_01411
OG0000763	Prbb.g_01473	Pral.g_01413
OG0000764	Prbb.g_01472	Pral.g_01414
OG0000765	Prbb.g_01463	Pral.g_01423
OG0000766	Prbb.g_01462	Pral.g_01424
OG0000767	Prbb.g_01461	Pral.g_01426
OG0000768	Prbb.g_01460	Pral.g_01427
OG0000769	Prbb.g_01458	Pral.g_01429
OG0000770	Prbb.g_01457	Pral.g_00456
OG0000771	Prbb.g_01060	Pral.g_01064
OG0000772	Prbb.g_01291	Pral.g_01893
OG0000773	Prbb.g_01577	Pral.g_01290
OG0000774	Prbb.g_01580	Pral.g_01288
OG0000775	Prbb.g_01581	Pral.g_01286
OG0000776	Prbb.g_01582	Pral.g_01285
OG0000777	Prbb.g_01583	Pral.g_01284
OG0000778	Prbb.g_01584	Pral.g_01283
OG0000779	Prbb.g_01588	Pral.g_01279
OG0000780	Prbb.g_01589	Pral.g_01278
OG0000781	Prbb.g_01592	Pral.g_01275
OG0000782	Prbb.g_01593	Pral.g_01274
OG0000783	Prbb.g_01594	Pral.g_01273
OG0000784	Prbb.g_01595	Pral.g_01272
OG0000785	Prbb.g_01597	Pral.g_01270
OG0000786	Prbb.g_01600	Pral.g_01267
OG0000787	Prbb.g_01601	Pral.g_01266
OG0000788	Prbb.g_00746	Pral.g_00440
OG0000789	Prbb.g_01057	Pral.g_01060
OG0000790	Prbb.g_01644	Pral.g_01217
OG0000791	Prbb.g_01646	Pral.g_01215
OG0000792	Prbb.g_01647	Pral.g_01214
OG0000793	Prbb.g_01650	Pral.g_01211
OG0000794	Prbb.g_01651	Pral.g_01210
OG0000795	Prbb.g_01652	Pral.g_01209
OG0000796	Prbb.g_01656	Pral.g_01205
OG0000797	Prbb.g_01657	Pral.g_01204
OG0000799	Prbb.g_01668	Pral.g_01184
OG0000800	Prbb.g_01669	Pral.g_01183
OG0000801	Prbb.g_01670	Pral.g_01182
OG0000802	Prbb.g_01672	Pral.g_01180
OG0000803	Prbb.g_01674	Pral.g_01178
OG0000804	Prbb.g_01675	Pral.g_01177
OG0000805	Prbb.g_01677	Pral.g_01175
OG0000806	Prbb.g_01679	Pral.g_01173
OG0000807	Prbb.g_01680	Pral.g_01172
OG0000808	Prbb.g_01681	Pral.g_01171
OG0000809	Prbb.g_01684	Pral.g_01167
OG0000810	Prbb.g_01685	Pral.g_01166
OG0000811	Prbb.g_01689	Pral.g_01158
OG0000812	Prbb.g_01691	Pral.g_01156
OG0000813	Prbb.g_01692	Pral.g_01155
OG0000814	Prbb.g_01694	Pral.g_01153
OG0000815	Prbb.g_01695	Pral.g_01152
OG0000816	Prbb.g_01697	Pral.g_01150
OG0000817	Prbb.g_01698	Pral.g_01149
OG0000818	Prbb.g_01702	Pral.g_01144
OG0000819	Prbb.g_01703	Pral.g_01143
OG0000820	Prbb.g_01704	Pral.g_01142
OG0000821	Prbb.g_01707	Pral.g_01137
OG0000822	Prbb.g_01708	Pral.g_01136
OG0000823	Prbb.g_01709	Pral.g_01135
OG0000824	Prbb.g_01712	Pral.g_01132
OG0000825	Prbb.g_01713	Pral.g_01131
OG0000826	Prbb.g_01714	Pral.g_01130
OG0000827	Prbb.g_01715	Pral.g_01129
OG0000828	Prbb.g_01718	Pral.g_01126
OG0000829	Prbb.g_01719	Pral.g_01125
OG0000830	Prbb.g_01720	Pral.g_01124
OG0000831	Prbb.g_01722	Pral.g_01122
OG0000832	Prbb.g_01732	Pral.g_01110
OG0000833	Prbb.g_01740	Pral.g_01101
OG0000834	Prbb.g_01741	Pral.g_01100
OG0000835	Prbb.g_01742	Pral.g_01099
OG0000836	Prbb.g_01744	Pral.g_01098
OG0000837	Prbb.g_01745	Pral.g_01097
OG0000838	Prbb.g_01747	Pral.g_01094
OG0000839	Prbb.g_01748	Pral.g_01093
OG0000840	Prbb.g_01749	Pral.g_01092
OG0000841	Prbb.g_01750	Pral.g_01091
OG0000842	Prbb.g_01751	Pral.g_01090
OG0000843	Prbb.g_01752	Pral.g_01089
OG0000844	Prbb.g_01753	Pral.g_01088
OG0000845	Prbb.g_01754	Pral.g_01087
OG0000846	Prbb.g_01755	Pral.g_01086
OG0000847	Prbb.g_01756	Pral.g_01085
OG0000848	Prbb.g_01757	Pral.g_01084
OG0000849	Prbb.g_01758	Pral.g_01083
OG0000850	Prbb.g_01760	Pral.g_01081
OG0000851	Prbb.g_01761	Pral.g_01080
OG0000852	Prbb.g_01762	Pral.g_01079
OG0000853	Prbb.g_01767	Pral.g_01074
OG0000854	Prbb.g_01769	Pral.g_01072
OG0000855	Prbb.g_01770	Pral.g_01071
OG0000856	Prbb.g_01659	Pral.g_01058
OG0000857	Prbb.g_00799	Pral.g_01503
OG0000858	Prbb.g_01817	Pral.g_00100
OG0000859	Prbb.g_01818	Pral.g_00101
OG0000860	Prbb.g_01825	Pral.g_00109
OG0000861	Prbb.g_01826	Pral.g_00110
OG0000862	Prbb.g_01827	Pral.g_00111
OG0000863	Prbb.g_01828	Pral.g_00113
OG0000864	Prbb.g_01829	Pral.g_00114
OG0000865	Prbb.g_01830	Pral.g_00115
OG0000866	Prbb.g_01831	Pral.g_00116
OG0000867	Prbb.g_01832	Pral.g_00117
OG0000868	Prbb.g_01833	Pral.g_00119
OG0000869	Prbb.g_01836	Pral.g_00122
OG0000870	Prbb.g_01841	Pral.g_00127
OG0000871	Prbb.g_01842	Pral.g_00128
OG0000872	Prbb.g_01843	Pral.g_00129
OG0000873	Prbb.g_01846	Pral.g_00132
OG0000874	Prbb.g_01849	Pral.g_00135
OG0000875	Prbb.g_01851	Pral.g_00136
OG0000876	Prbb.g_01852	Pral.g_00137
OG0000877	Prbb.g_01854	Pral.g_00139
OG0000878	Prbb.g_01855	Pral.g_00140
OG0000879	Prbb.g_01856	Pral.g_00141
OG0000880	Prbb.g_01857	Pral.g_00142
OG0000881	Prbb.g_01860	Pral.g_00146
OG0000882	Prbb.g_01865	Pral.g_00151
OG0000883	Prbb.g_01867	Pral.g_00154
OG0000884	Prbb.g_01869	Pral.g_00156
OG0000885	Prbb.g_01870	Pral.g_00157
OG0000886	Prbb.g_01871	Pral.g_00158
OG0000887	Prbb.g_01872	Pral.g_00159
OG0000888	Prbb.g_01874	Pral.g_00161
OG0000889	Prbb.g_01876	Pral.g_00163
OG0000890	Prbb.g_01877	Pral.g_00164
OG0000891	Prbb.g_01878	Pral.g_00165
OG0000892	Prbb.g_01880	Pral.g_00167
OG0000893	Prbb.g_01922	Pral.g_00170
OG0000894	Prbb.g_01925	Pral.g_00173
OG0000895	Prbb.g_01928	Pral.g_00177
OG0000896	Prbb.g_01929	Pral.g_00178
OG0000897	Prbb.g_01931	Pral.g_00180
OG0000898	Prbb.g_01932	Pral.g_00181
OG0000899	Prbb.g_01933	Pral.g_00182
OG0000900	Prbb.g_01934	Pral.g_00183
OG0000901	Prbb.g_01937	Pral.g_00187
OG0000902	Prbb.g_01939	Pral.g_00189
OG0000903	Prbb.g_01948	Pral.g_00193
OG0000904	Prbb.g_01943	Pral.g_00198
OG0000905	Prbb.g_01941	Pral.g_00191
OG0000906	Prbb.g_01940	Pral.g_00190
OG0000907	Prbb.g_01958	Pral.g_00200
OG0000908	Prbb.g_01961	Pral.g_00203
OG0000909	Prbb.g_01962	Pral.g_00204
OG0000910	Prbb.g_01963	Pral.g_00205
OG0000911	Prbb.g_01965	Pral.g_00207
OG0000912	Prbb.g_01966	Pral.g_00208
OG0000913	Prbb.g_01967	Pral.g_00209
OG0000914	Prbb.g_01968	Pral.g_00210
OG0000915	Prbb.g_01969	Pral.g_00211
OG0000916	Prbb.g_01970	Pral.g_00212
OG0000917	Prbb.g_01971	Pral.g_00213
OG0000918	Prbb.g_01972	Pral.g_00214
OG0000919	Prbb.g_01973	Pral.g_00215
OG0000920	Prbb.g_01974	Pral.g_00216
OG0000921	Prbb.g_01975	Pral.g_00217
OG0000922	Prbb.g_01976	Pral.g_00218
OG0000923	Prbb.g_01980	Pral.g_00222
OG0000924	Prbb.g_01981	Pral.g_00223
OG0000925	Prbb.g_01982	Pral.g_00224
OG0000926	Prbb.g_01983	Pral.g_00225
OG0000927	Prbb.g_01985	Pral.g_00227
OG0000928	Prbb.g_01986	Pral.g_00228
OG0000929	Prbb.g_01987	Pral.g_00229
OG0000930	Prbb.g_01988	Pral.g_00230
OG0000931	Prbb.g_01989	Pral.g_00232
OG0000932	Prbb.g_01990	Pral.g_01190
OG0000933	Prbb.g_01994	Pral.g_00236
OG0000934	Prbb.g_01996	Pral.g_00238
OG0000935	Prbb.g_01997	Pral.g_00239
OG0000936	Prbb.g_01998	Pral.g_00240
OG0000937	Prbb.g_01999	Pral.g_00241
OG0000938	Prbb.g_02002	Pral.g_00244
OG0000939	Prbb.g_02003	Pral.g_00245
OG0000940	Prbb.g_02010	Pral.g_00252
OG0000941	Prbb.g_02012	Pral.g_00254
OG0000942	Prbb.g_02014	Pral.g_00256
OG0000943	Prbb.g_02015	Pral.g_00257
OG0000944	Prbb.g_02017	Pral.g_00259
OG0000945	Prbb.g_02018	Pral.g_00260
OG0000946	Prbb.g_02024	Pral.g_00266
OG0000947	Prbb.g_02026	Pral.g_00268
OG0000948	Prbb.g_02027	Pral.g_00269
OG0000949	Prbb.g_02030	Pral.g_00272
OG0000950	Prbb.g_02035	Pral.g_00278
OG0000951	Prbb.g_02039	Pral.g_00282
OG0000952	Prbb.g_02043	Pral.g_00286
OG0000953	Prbb.g_02047	Pral.g_00290
OG0000954	Prbb.g_02051	Pral.g_00294
OG0000955	Prbb.g_02052	Pral.g_00295
OG0000956	Prbb.g_02054	Pral.g_00297
OG0000957	Prbb.g_02059	Pral.g_00303
OG0000958	Prbb.g_02060	Pral.g_00304
OG0000959	Prbb.g_02064	Pral.g_00308
OG0000960	Prbb.g_02065	Pral.g_00309
OG0000961	Prbb.g_02068	Pral.g_00312
OG0000962	Prbb.g_02070	Pral.g_00314
OG0000963	Prbb.g_02075	Pral.g_00318
OG0000964	Prbb.g_02076	Pral.g_00319
OG0000965	Prbb.g_02077	Pral.g_00320
OG0000966	Prbb.g_02099	Pral.g_00326
OG0000967	Prbb.g_02103	Pral.g_00330
OG0000968	Prbb.g_02105	Pral.g_00332
OG0000969	Prbb.g_02106	Pral.g_00333
OG0000970	Prbb.g_02107	Pral.g_00334
OG0000971	Prbb.g_02108	Pral.g_00335
OG0000972	Prbb.g_02109	Pral.g_00336
OG0000973	Prbb.g_02110	Pral.g_00337
OG0000974	Prbb.g_02111	Pral.g_00338
OG0000975	Prbb.g_02112	Pral.g_00339
OG0000976	Prbb.g_02113	Pral.g_00340
OG0000977	Prbb.g_02114	Pral.g_00341
OG0000978	Prbb.g_02115	Pral.g_00342
OG0000979	Prbb.g_02118	Pral.g_00345
OG0000980	Prbb.g_02120	Pral.g_00347
OG0000981	Prbb.g_02123	Pral.g_00350
OG0000982	Prbb.g_02125	Pral.g_00352
OG0000983	Prbb.g_02126	Pral.g_00353
OG0000984	Prbb.g_02127	Pral.g_00354
OG0000985	Prbb.g_02130	Pral.g_00357
OG0000986	Prbb.g_02132	Pral.g_00359
OG0000987	Prbb.g_02133	Pral.g_00360
OG0000988	Prbb.g_02136	Pral.g_00363
OG0000989	Prbb.g_02140	Pral.g_00367
OG0000990	Prbb.g_02145	Pral.g_00373
OG0000991	Prbb.g_02146	Pral.g_00374
OG0000992	Prbb.g_02149	Pral.g_00377
OG0000993	Prbb.g_02150	Pral.g_00378
OG0000994	Prbb.g_02151	Pral.g_00379
OG0000995	Prbb.g_02155	Pral.g_00383
OG0000996	Prbb.g_02156	Pral.g_00384
OG0000997	Prbb.g_02164	Pral.g_00386
OG0000998	Prbb.g_02166	Pral.g_00388
OG0000999	Prbb.g_02167	Pral.g_00389
OG0001000	Prbb.g_02170	Pral.g_00392
OG0001001	Prbb.g_02173	Pral.g_00396
OG0001002	Prbb.g_02178	Pral.g_00401
OG0001003	Prbb.g_02180	Pral.g_00402
OG0001004	Prbb.g_02181	Pral.g_00403
OG0001005	Prbb.g_02182	Pral.g_00404
OG0001006	Prbb.g_02187	Pral.g_00408
OG0001007	Prbb.g_02189	Pral.g_00410
OG0001008	Prbb.g_00442	Pral.g_00657
OG0001009	Prbb.g_00028	Pral.g_01017
OG0001010	Prbb.g_00029	Pral.g_01016
OG0001011	Prbb.g_00030	Pral.g_01014
OG0001012	Prbb.g_00058	Pral.g_01001
OG0001013	Prbb.g_00063	Pral.g_00994
OG0001014	Prbb.g_00066	Pral.g_00991
OG0001015	Prbb.g_00067	Pral.g_00990
OG0001016	Prbb.g_00128	Pral.g_00974
OG0001017	Prbb.g_00132	Pral.g_00970
OG0001018	Prbb.g_00135	Pral.g_00968
OG0001019	Prbb.g_00144	Pral.g_00958
OG0001020	Prbb.g_00145	Pral.g_00957
OG0001021	Prbb.g_00146	Pral.g_00956
OG0001022	Prbb.g_00149	Pral.g_00953
OG0001023	Prbb.g_00150	Pral.g_00952
OG0001024	Prbb.g_00153	Pral.g_00949
OG0001025	Prbb.g_00160	Pral.g_00942
OG0001026	Prbb.g_00168	Pral.g_00934
OG0001027	Prbb.g_00169	Pral.g_00933
OG0001028	Prbb.g_00171	Pral.g_00931
OG0001029	Prbb.g_00173	Pral.g_00930
OG0001030	Prbb.g_00189	Pral.g_00914
OG0001031	Prbb.g_00243	Pral.g_00857
OG0001032	Prbb.g_00244	Pral.g_00856
OG0001033	Prbb.g_00264	Pral.g_00836
OG0001034	Prbb.g_00293	Pral.g_00804
OG0001035	Prbb.g_00310	Pral.g_00784
OG0001036	Prbb.g_00314	Pral.g_00780
OG0001037	Prbb.g_00315	Pral.g_00779
OG0001038	Prbb.g_00331	Pral.g_00761
OG0001040	Prbb.g_00335	Pral.g_00755
OG0001041	Prbb.g_00339	Pral.g_00751
OG0001042	Prbb.g_00355	Pral.g_00734
OG0001043	Prbb.g_00356	Pral.g_00733
OG0001044	Prbb.g_00393	Pral.g_00699
OG0001045	Prbb.g_00402	Pral.g_00690
OG0001046	Prbb.g_01124	Pral.g_01039
OG0001047	Prbb.g_00444	Pral.g_00655
OG0001048	Prbb.g_00445	Pral.g_00654
OG0001049	Prbb.g_00447	Pral.g_00651
OG0001050	Prbb.g_00448	Pral.g_00650
OG0001051	Prbb.g_00449	Pral.g_00649
OG0001052	Prbb.g_00475	Pral.g_00621
OG0001053	Prbb.g_00488	Pral.g_00608
OG0001055	Prbb.g_00521	Pral.g_00573
OG0001056	Prbb.g_00539	Pral.g_00554
OG0001057	Prbb.g_00544	Pral.g_00549
OG0001058	Prbb.g_00553	Pral.g_00541
OG0001059	Prbb.g_00557	Pral.g_00537
OG0001060	Prbb.g_00564	Pral.g_00530
OG0001061	Prbb.g_00577	Pral.g_00514
OG0001062	Prbb.g_00579	Pral.g_00512
OG0001063	Prbb.g_00580	Pral.g_00510
OG0001064	Prbb.g_00581	Pral.g_00509
OG0001065	Prbb.g_00582	Pral.g_00508
OG0001066	Prbb.g_00583	Pral.g_00507
OG0001067	Prbb.g_00584	Pral.g_00506
OG0001068	Prbb.g_00585	Pral.g_00505
OG0001069	Prbb.g_00586	Pral.g_00504
OG0001070	Prbb.g_00588	Pral.g_00502
OG0001071	Prbb.g_00589	Pral.g_00501
OG0001072	Prbb.g_00590	Pral.g_00499
OG0001073	Prbb.g_00604	Pral.g_00485
OG0001074	Prbb.g_00616	Pral.g_00472
OG0001075	Prbb.g_00617	Pral.g_00471
OG0001076	Prbb.g_00624	Pral.g_00464
OG0001077	Prbb.g_00629	Pral.g_00459
OG0001078	Prbb.g_00637	Pral.g_01437
OG0001079	Prbb.g_00648	Pral.g_01448
OG0001080	Prbb.g_00654	Pral.g_01454
OG0001081	Prbb.g_00656	Pral.g_01456
OG0001082	Prbb.g_00657	Pral.g_01457
OG0001083	Prbb.g_00662	Pral.g_01462
OG0001084	Prbb.g_00664	Pral.g_01463
OG0001085	Prbb.g_00674	Pral.g_01772
OG0001086	Prbb.g_00675	Pral.g_01771
OG0001087	Prbb.g_00694	Pral.g_01753
OG0001088	Prbb.g_00695	Pral.g_01752
OG0001089	Prbb.g_00705	Pral.g_01741
OG0001090	Prbb.g_00714	Pral.g_01728
OG0001091	Prbb.g_00716	Pral.g_01726
