Orthogroup	Prbb	Prac
OG0000544	Prbb.g_00512	Prac.g_00863
OG0000545	Prbb.g_00514	Prac.g_00861
OG0000546	Prbb.g_00517	Prac.g_00858
OG0000547	Prbb.g_00519	Prac.g_00857
OG0000548	Prbb.g_00520	Prac.g_00856
OG0000549	Prbb.g_00523	Prac.g_00854
OG0000550	Prbb.g_00527	Prac.g_00849
OG0000551	Prbb.g_00530	Prac.g_00845
OG0000552	Prbb.g_00531	Prac.g_00844
OG0000553	Prbb.g_00532	Prac.g_00843
OG0000554	Prbb.g_00537	Prac.g_00838
OG0000555	Prbb.g_00545	Prac.g_00830
OG0000556	Prbb.g_00547	Prac.g_00828
OG0000557	Prbb.g_00548	Prac.g_00827
OG0000558	Prbb.g_00551	Prac.g_00825
OG0000559	Prbb.g_00555	Prac.g_00821
OG0000560	Prbb.g_00558	Prac.g_00818
OG0000561	Prbb.g_00559	Prac.g_00817
OG0000562	Prbb.g_00560	Prac.g_00816
OG0000563	Prbb.g_00561	Prac.g_00815
OG0000564	Prbb.g_00562	Prac.g_00814
OG0000565	Prbb.g_00565	Prac.g_00811
OG0000566	Prbb.g_00567	Prac.g_00809
OG0000567	Prbb.g_00571	Prac.g_00805
OG0000568	Prbb.g_00572	Prac.g_00804
OG0000569	Prbb.g_00573	Prac.g_00803
OG0000570	Prbb.g_00574	Prac.g_00802
OG0000571	Prbb.g_00576	Prac.g_00800
OG0000572	Prbb.g_00587	Prac.g_00787
OG0000573	Prbb.g_00592	Prac.g_00780
OG0000574	Prbb.g_00594	Prac.g_00779
OG0000575	Prbb.g_00597	Prac.g_00775
OG0000576	Prbb.g_00599	Prac.g_00772
OG0000577	Prbb.g_00600	Prac.g_00771
OG0000578	Prbb.g_00601	Prac.g_00770
OG0000579	Prbb.g_00602	Prac.g_00769
OG0000580	Prbb.g_00603	Prac.g_00768
OG0000581	Prbb.g_00606	Prac.g_00766
OG0000582	Prbb.g_00609	Prac.g_00763
OG0000583	Prbb.g_00610	Prac.g_00762
OG0000584	Prbb.g_00611	Prac.g_00761
OG0000585	Prbb.g_00613	Prac.g_00759
OG0000586	Prbb.g_00614	Prac.g_00758
OG0000587	Prbb.g_00615	Prac.g_00757
OG0000588	Prbb.g_00619	Prac.g_00753
OG0000589	Prbb.g_00622	Prac.g_00750
OG0000590	Prbb.g_00623	Prac.g_00749
OG0000591	Prbb.g_00626	Prac.g_00746
OG0000592	Prbb.g_00627	Prac.g_00745
OG0000593	Prbb.g_00633	Prac.g_00739
OG0000594	Prbb.g_00634	Prac.g_00738
OG0000595	Prbb.g_00635	Prac.g_00737
OG0000596	Prbb.g_00639	Prac.g_00733
OG0000597	Prbb.g_00641	Prac.g_00731
OG0000598	Prbb.g_00642	Prac.g_00730
OG0000599	Prbb.g_00645	Prac.g_00727
OG0000600	Prbb.g_00646	Prac.g_00726
OG0000601	Prbb.g_00647	Prac.g_00725
OG0000602	Prbb.g_00649	Prac.g_00723
OG0000603	Prbb.g_00650	Prac.g_00722
OG0000604	Prbb.g_00651	Prac.g_00721
OG0000605	Prbb.g_00652	Prac.g_00720
OG0000606	Prbb.g_00655	Prac.g_00717
OG0000607	Prbb.g_00658	Prac.g_00714
OG0000608	Prbb.g_00659	Prac.g_00713
OG0000609	Prbb.g_00660	Prac.g_00712
OG0000610	Prbb.g_00667	Prac.g_00707
OG0000611	Prbb.g_00670	Prac.g_00704
OG0000612	Prbb.g_00671	Prac.g_00703
OG0000613	Prbb.g_00677	Prac.g_00698
OG0000614	Prbb.g_00700	Prac.g_00679
OG0000615	Prbb.g_00708	Prac.g_00671
OG0000616	Prbb.g_02176	Prac.g_00667
OG0000617	Prbb.g_00719	Prac.g_01554
OG0000618	Prbb.g_00720	Prac.g_01553
OG0000619	Prbb.g_00721	Prac.g_01552
OG0000620	Prbb.g_00724	Prac.g_01549
OG0000621	Prbb.g_00725	Prac.g_01548
OG0000622	Prbb.g_00726	Prac.g_01547
OG0000623	Prbb.g_00727	Prac.g_01546
OG0000624	Prbb.g_00729	Prac.g_01545
OG0000625	Prbb.g_00730	Prac.g_01544
OG0000626	Prbb.g_00731	Prac.g_01543
OG0000627	Prbb.g_00733	Prac.g_01542
OG0000628	Prbb.g_00734	Prac.g_01541
OG0000629	Prbb.g_00735	Prac.g_01540
OG0000630	Prbb.g_00738	Prac.g_01537
OG0000631	Prbb.g_00962	Prac.g_01484
OG0000632	Prbb.g_00963	Prac.g_01483
OG0000633	Prbb.g_00964	Prac.g_01482
OG0000634	Prbb.g_00779	Prac.g_01479
OG0000635	Prbb.g_00780	Prac.g_01478
OG0000636	Prbb.g_00782	Prac.g_01476
OG0000637	Prbb.g_00784	Prac.g_01474
OG0000638	Prbb.g_00785	Prac.g_01473
OG0000639	Prbb.g_00786	Prac.g_01472
OG0000640	Prbb.g_00787	Prac.g_01471
OG0000641	Prbb.g_00791	Prac.g_01467
OG0000642	Prbb.g_00792	Prac.g_01466
OG0000643	Prbb.g_00793	Prac.g_01465
OG0000644	Prbb.g_00794	Prac.g_01464
OG0000645	Prbb.g_00795	Prac.g_01463
OG0000646	Prbb.g_00798	Prac.g_01461
OG0000647	Prbb.g_00800	Prac.g_01460
OG0000648	Prbb.g_00802	Prac.g_01458
OG0000649	Prbb.g_00803	Prac.g_01457
OG0000650	Prbb.g_00804	Prac.g_01456
OG0000651	Prbb.g_00805	Prac.g_01455
OG0000652	Prbb.g_00806	Prac.g_01454
OG0000653	Prbb.g_00808	Prac.g_01452
OG0000654	Prbb.g_00809	Prac.g_01451
OG0000655	Prbb.g_00810	Prac.g_01450
OG0000656	Prbb.g_00813	Prac.g_01447
OG0000657	Prbb.g_00819	Prac.g_01440
OG0000658	Prbb.g_00821	Prac.g_01439
OG0000659	Prbb.g_00822	Prac.g_01438
OG0000660	Prbb.g_00827	Prac.g_01434
OG0000661	Prbb.g_00829	Prac.g_01432
OG0000662	Prbb.g_00831	Prac.g_01430
OG0000663	Prbb.g_00833	Prac.g_01428
OG0000664	Prbb.g_00834	Prac.g_01427
OG0000665	Prbb.g_00838	Prac.g_01423
OG0000666	Prbb.g_00839	Prac.g_01422
OG0000667	Prbb.g_00843	Prac.g_01418
OG0000668	Prbb.g_00914	Prac.g_01401
OG0000669	Prbb.g_00922	Prac.g_01393
OG0000670	Prbb.g_00925	Prac.g_01391
OG0000671	Prbb.g_00927	Prac.g_01389
OG0000672	Prbb.g_00930	Prac.g_01386
OG0000673	Prbb.g_00933	Prac.g_01383
OG0000674	Prbb.g_00935	Prac.g_01381
OG0000675	Prbb.g_00936	Prac.g_01380
OG0000676	Prbb.g_00938	Prac.g_01378
OG0000677	Prbb.g_00939	Prac.g_01377
OG0000678	Prbb.g_00942	Prac.g_01375
OG0000679	Prbb.g_00946	Prac.g_01371
OG0000680	Prbb.g_00947	Prac.g_01370
OG0000681	Prbb.g_00950	Prac.g_01368
OG0000682	Prbb.g_00951	Prac.g_01367
OG0000683	Prbb.g_00952	Prac.g_01366
OG0000684	Prbb.g_00762	Prac.g_01365
OG0000685	Prbb.g_00764	Prac.g_01363
OG0000686	Prbb.g_00765	Prac.g_01362
OG0000687	Prbb.g_00766	Prac.g_01361
OG0000688	Prbb.g_00769	Prac.g_01358
OG0000689	Prbb.g_00770	Prac.g_01357
OG0000690	Prbb.g_00771	Prac.g_01356
OG0000691	Prbb.g_00772	Prac.g_01355
OG0000692	Prbb.g_00774	Prac.g_01353
OG0000693	Prbb.g_00775	Prac.g_01352
OG0000694	Prbb.g_00776	Prac.g_01351
OG0000695	Prbb.g_00966	Prac.g_01349
OG0000696	Prbb.g_00967	Prac.g_01348
OG0000697	Prbb.g_00968	Prac.g_01347
OG0000698	Prbb.g_00971	Prac.g_01344
OG0000699	Prbb.g_00972	Prac.g_01343
OG0000700	Prbb.g_00973	Prac.g_01342
OG0000701	Prbb.g_00974	Prac.g_01341
OG0000702	Prbb.g_00976	Prac.g_01339
OG0000703	Prbb.g_00977	Prac.g_01338
OG0000704	Prbb.g_00978	Prac.g_01337
OG0000705	Prbb.g_00984	Prac.g_01333
OG0000706	Prbb.g_00985	Prac.g_01332
OG0000707	Prbb.g_00986	Prac.g_01331
OG0000708	Prbb.g_00988	Prac.g_01330
OG0000709	Prbb.g_00992	Prac.g_01326
OG0000710	Prbb.g_00995	Prac.g_01323
OG0000711	Prbb.g_01010	Prac.g_01307
OG0000712	Prbb.g_01012	Prac.g_01305
OG0000713	Prbb.g_01013	Prac.g_01304
OG0000714	Prbb.g_01014	Prac.g_01303
OG0000715	Prbb.g_01016	Prac.g_01301
OG0000716	Prbb.g_01017	Prac.g_01299
OG0000717	Prbb.g_01018	Prac.g_01298
OG0000718	Prbb.g_01036	Prac.g_01287
OG0000719	Prbb.g_01037	Prac.g_01285
OG0000720	Prbb.g_01048	Prac.g_01276
OG0000721	Prbb.g_01049	Prac.g_01274
OG0000722	Prbb.g_01050	Prac.g_01273
OG0000723	Prbb.g_01054	Prac.g_01270
OG0000724	Prbb.g_01065	Prac.g_01261
OG0000725	Prbb.g_00891	Prac.g_01255
OG0000726	Prbb.g_00890	Prac.g_01254
OG0000727	Prbb.g_00889	Prac.g_01253
OG0000728	Prbb.g_00887	Prac.g_01251
OG0000729	Prbb.g_02071	Prac.g_01205
OG0000730	Prbb.g_00392	Prac.g_01046
OG0000731	Prbb.g_00400	Prac.g_01042
OG0000732	Prbb.g_02121	Prac.g_01036
OG0000733	Prbb.g_01888	Prac.g_01017
OG0000734	Prbb.g_01533	Prac.g_01000
OG0000735	Prbb.g_01531	Prac.g_00998
OG0000736	Prbb.g_01530	Prac.g_00997
OG0000737	Prbb.g_01529	Prac.g_00996
OG0000738	Prbb.g_01525	Prac.g_00992
OG0000739	Prbb.g_01524	Prac.g_00991
OG0000740	Prbb.g_01523	Prac.g_00990
OG0000741	Prbb.g_01521	Prac.g_00989
OG0000742	Prbb.g_01518	Prac.g_00986
OG0000743	Prbb.g_01516	Prac.g_00984
OG0000744	Prbb.g_01515	Prac.g_00983
OG0000745	Prbb.g_01513	Prac.g_00982
OG0000746	Prbb.g_01511	Prac.g_00980
OG0000747	Prbb.g_01510	Prac.g_00979
OG0000748	Prbb.g_01506	Prac.g_00976
OG0000749	Prbb.g_01505	Prac.g_00975
OG0000750	Prbb.g_01504	Prac.g_00974
OG0000751	Prbb.g_01501	Prac.g_00972
OG0000752	Prbb.g_01499	Prac.g_00970
OG0000753	Prbb.g_01497	Prac.g_00967
OG0000754	Prbb.g_01493	Prac.g_00964
OG0000755	Prbb.g_01488	Prac.g_00961
OG0000756	Prbb.g_01487	Prac.g_00960
OG0000757	Prbb.g_01480	Prac.g_00954
OG0000758	Prbb.g_01479	Prac.g_00953
OG0000759	Prbb.g_01478	Prac.g_00952
OG0000760	Prbb.g_01477	Prac.g_00951
OG0000761	Prbb.g_01476	Prac.g_00950
OG0000762	Prbb.g_01475	Prac.g_00949
OG0000763	Prbb.g_01473	Prac.g_00947
OG0000764	Prbb.g_01472	Prac.g_00946
OG0000765	Prbb.g_01463	Prac.g_00937
OG0000766	Prbb.g_01462	Prac.g_00936
OG0000767	Prbb.g_01461	Prac.g_00934
OG0000768	Prbb.g_01460	Prac.g_00933
OG0000769	Prbb.g_01458	Prac.g_00931
OG0000770	Prbb.g_01457	Prac.g_00929
OG0000771	Prbb.g_01060	Prac.g_00448
OG0000772	Prbb.g_01291	Prac.g_00154
OG0000773	Prbb.g_01577	Prac.g_00166
OG0000774	Prbb.g_01580	Prac.g_00168
OG0000775	Prbb.g_01581	Prac.g_00170
OG0000776	Prbb.g_01582	Prac.g_00171
OG0000777	Prbb.g_01583	Prac.g_00172
OG0000778	Prbb.g_01584	Prac.g_00173
OG0000779	Prbb.g_01588	Prac.g_00177
OG0000780	Prbb.g_01589	Prac.g_00178
OG0000781	Prbb.g_01592	Prac.g_00181
OG0000782	Prbb.g_01593	Prac.g_00182
OG0000783	Prbb.g_01594	Prac.g_00183
OG0000784	Prbb.g_01595	Prac.g_00184
OG0000785	Prbb.g_01597	Prac.g_00186
OG0000786	Prbb.g_01600	Prac.g_00188
OG0000787	Prbb.g_01601	Prac.g_00189
OG0000788	Prbb.g_00746	Prac.g_00204
OG0000789	Prbb.g_01057	Prac.g_00207
OG0000790	Prbb.g_01644	Prac.g_00222
OG0000791	Prbb.g_01646	Prac.g_00224
OG0000792	Prbb.g_01647	Prac.g_00225
OG0000793	Prbb.g_01650	Prac.g_00228
OG0000794	Prbb.g_01651	Prac.g_00229
OG0000795	Prbb.g_01652	Prac.g_00230
OG0000796	Prbb.g_01656	Prac.g_00234
OG0000797	Prbb.g_01657	Prac.g_00235
OG0000798	Prbb.g_00858	Prac.g_00262
OG0000799	Prbb.g_01668	Prac.g_00429
OG0000800	Prbb.g_01669	Prac.g_00428
OG0000801	Prbb.g_01670	Prac.g_00427
OG0000802	Prbb.g_01672	Prac.g_00425
OG0000803	Prbb.g_01674	Prac.g_00423
OG0000804	Prbb.g_01675	Prac.g_00422
OG0000805	Prbb.g_01677	Prac.g_00420
OG0000806	Prbb.g_01679	Prac.g_00418
OG0000807	Prbb.g_01680	Prac.g_00417
OG0000808	Prbb.g_01681	Prac.g_00416
OG0000809	Prbb.g_01684	Prac.g_00413
OG0000810	Prbb.g_01685	Prac.g_00412
OG0000811	Prbb.g_01689	Prac.g_00408
OG0000812	Prbb.g_01691	Prac.g_00406
OG0000813	Prbb.g_01692	Prac.g_00405
OG0000814	Prbb.g_01694	Prac.g_00403
OG0000815	Prbb.g_01695	Prac.g_00402
OG0000816	Prbb.g_01697	Prac.g_00400
OG0000817	Prbb.g_01698	Prac.g_00399
OG0000818	Prbb.g_01702	Prac.g_00394
OG0000819	Prbb.g_01703	Prac.g_00393
OG0000820	Prbb.g_01704	Prac.g_00392
OG0000821	Prbb.g_01707	Prac.g_00388
OG0000822	Prbb.g_01708	Prac.g_00387
OG0000823	Prbb.g_01709	Prac.g_00386
OG0000824	Prbb.g_01712	Prac.g_00383
OG0000825	Prbb.g_01713	Prac.g_00382
OG0000826	Prbb.g_01714	Prac.g_00381
OG0000827	Prbb.g_01715	Prac.g_00380
OG0000828	Prbb.g_01718	Prac.g_00377
OG0000829	Prbb.g_01719	Prac.g_00376
OG0000830	Prbb.g_01720	Prac.g_00375
OG0000831	Prbb.g_01722	Prac.g_00373
OG0000832	Prbb.g_01732	Prac.g_00367
OG0000833	Prbb.g_01740	Prac.g_00359
OG0000834	Prbb.g_01741	Prac.g_00358
OG0000835	Prbb.g_01742	Prac.g_00357
OG0000836	Prbb.g_01744	Prac.g_00356
OG0000837	Prbb.g_01745	Prac.g_00355
OG0000838	Prbb.g_01747	Prac.g_00353
OG0000839	Prbb.g_01748	Prac.g_00352
OG0000840	Prbb.g_01749	Prac.g_00351
OG0000841	Prbb.g_01750	Prac.g_00350
OG0000842	Prbb.g_01751	Prac.g_00349
OG0000843	Prbb.g_01752	Prac.g_00348
OG0000844	Prbb.g_01753	Prac.g_00347
OG0000845	Prbb.g_01754	Prac.g_00346
OG0000846	Prbb.g_01755	Prac.g_00345
OG0000847	Prbb.g_01756	Prac.g_00344
OG0000848	Prbb.g_01757	Prac.g_00343
OG0000849	Prbb.g_01758	Prac.g_00342
OG0000850	Prbb.g_01760	Prac.g_00340
OG0000851	Prbb.g_01761	Prac.g_00339
OG0000852	Prbb.g_01762	Prac.g_00338
OG0000853	Prbb.g_01767	Prac.g_00334
OG0000854	Prbb.g_01769	Prac.g_00332
OG0000855	Prbb.g_01770	Prac.g_00331
OG0000856	Prbb.g_01659	Prac.g_00317
OG0000857	Prbb.g_00799	Prac.g_00288
OG0000858	Prbb.g_01817	Prac.g_00631
OG0000859	Prbb.g_01818	Prac.g_00630
OG0000860	Prbb.g_01825	Prac.g_00623
OG0000861	Prbb.g_01826	Prac.g_00622
OG0000862	Prbb.g_01827	Prac.g_00621
OG0000863	Prbb.g_01828	Prac.g_00619
OG0000864	Prbb.g_01829	Prac.g_00618
OG0000865	Prbb.g_01830	Prac.g_00617
OG0000866	Prbb.g_01831	Prac.g_00616
OG0000867	Prbb.g_01832	Prac.g_00615
OG0000868	Prbb.g_01833	Prac.g_00614
OG0000869	Prbb.g_01836	Prac.g_00610
OG0000870	Prbb.g_01841	Prac.g_00605
OG0000871	Prbb.g_01842	Prac.g_00604
OG0000872	Prbb.g_01843	Prac.g_00603
OG0000873	Prbb.g_01846	Prac.g_00600
OG0000874	Prbb.g_01849	Prac.g_00597
OG0000875	Prbb.g_01851	Prac.g_00596
OG0000876	Prbb.g_01852	Prac.g_00595
OG0000877	Prbb.g_01854	Prac.g_00593
OG0000878	Prbb.g_01855	Prac.g_00592
OG0000879	Prbb.g_01856	Prac.g_00591
OG0000880	Prbb.g_01857	Prac.g_00590
OG0000881	Prbb.g_01860	Prac.g_00586
OG0000882	Prbb.g_01865	Prac.g_00581
OG0000883	Prbb.g_01867	Prac.g_00580
OG0000884	Prbb.g_01869	Prac.g_00578
OG0000885	Prbb.g_01870	Prac.g_00577
OG0000886	Prbb.g_01871	Prac.g_00576
OG0000887	Prbb.g_01872	Prac.g_00575
OG0000888	Prbb.g_01874	Prac.g_00573
OG0000889	Prbb.g_01876	Prac.g_00571
OG0000890	Prbb.g_01877	Prac.g_00570
OG0000891	Prbb.g_01878	Prac.g_00569
OG0000892	Prbb.g_01880	Prac.g_00471
OG0000893	Prbb.g_01922	Prac.g_00476
OG0000894	Prbb.g_01925	Prac.g_00478
OG0000895	Prbb.g_01928	Prac.g_00481
OG0000896	Prbb.g_01929	Prac.g_00482
OG0000897	Prbb.g_01931	Prac.g_00484
OG0000898	Prbb.g_01932	Prac.g_00485
OG0000899	Prbb.g_01933	Prac.g_00486
OG0000900	Prbb.g_01934	Prac.g_00487
OG0000901	Prbb.g_01937	Prac.g_00490
OG0000902	Prbb.g_01939	Prac.g_00492
OG0000903	Prbb.g_01948	Prac.g_00495
OG0000904	Prbb.g_01943	Prac.g_00497
OG0000905	Prbb.g_01941	Prac.g_00502
OG0000906	Prbb.g_01940	Prac.g_00503
OG0000907	Prbb.g_01958	Prac.g_00506
OG0000908	Prbb.g_01961	Prac.g_00509
OG0000909	Prbb.g_01962	Prac.g_00510
OG0000910	Prbb.g_01963	Prac.g_00511
OG0000911	Prbb.g_01965	Prac.g_00513
OG0000912	Prbb.g_01966	Prac.g_00514
OG0000913	Prbb.g_01967	Prac.g_00515
OG0000914	Prbb.g_01968	Prac.g_00516
OG0000915	Prbb.g_01969	Prac.g_00517
OG0000916	Prbb.g_01970	Prac.g_00518
OG0000917	Prbb.g_01971	Prac.g_00519
OG0000918	Prbb.g_01972	Prac.g_00520
OG0000919	Prbb.g_01973	Prac.g_00521
OG0000920	Prbb.g_01974	Prac.g_00522
OG0000921	Prbb.g_01975	Prac.g_00523
OG0000922	Prbb.g_01976	Prac.g_00524
OG0000923	Prbb.g_01980	Prac.g_00528
OG0000924	Prbb.g_01981	Prac.g_00529
OG0000925	Prbb.g_01982	Prac.g_00530
OG0000926	Prbb.g_01983	Prac.g_00531
OG0000927	Prbb.g_01985	Prac.g_00533
OG0000928	Prbb.g_01986	Prac.g_00534
OG0000929	Prbb.g_01987	Prac.g_00535
OG0000930	Prbb.g_01988	Prac.g_00536
OG0000931	Prbb.g_01989	Prac.g_00537
OG0000932	Prbb.g_01990	Prac.g_00538
OG0000933	Prbb.g_01994	Prac.g_00542
OG0000934	Prbb.g_01996	Prac.g_00544
OG0000935	Prbb.g_01997	Prac.g_00545
OG0000936	Prbb.g_01998	Prac.g_00546
OG0000937	Prbb.g_01999	Prac.g_00547
OG0000938	Prbb.g_02002	Prac.g_00549
OG0000939	Prbb.g_02003	Prac.g_00550
OG0000940	Prbb.g_02010	Prac.g_00556
OG0000941	Prbb.g_02012	Prac.g_00558
OG0000942	Prbb.g_02014	Prac.g_00560
OG0000943	Prbb.g_02015	Prac.g_00561
OG0000944	Prbb.g_02017	Prac.g_00562
OG0000945	Prbb.g_02018	Prac.g_00563
OG0000946	Prbb.g_02024	Prac.g_00005
OG0000947	Prbb.g_02026	Prac.g_00007
OG0000948	Prbb.g_02027	Prac.g_00008
OG0000949	Prbb.g_02030	Prac.g_00011
OG0000950	Prbb.g_02035	Prac.g_00016
OG0000951	Prbb.g_02039	Prac.g_00020
OG0000952	Prbb.g_02043	Prac.g_00024
OG0000953	Prbb.g_02047	Prac.g_00027
OG0000954	Prbb.g_02051	Prac.g_00031
OG0000955	Prbb.g_02052	Prac.g_00032
OG0000956	Prbb.g_02054	Prac.g_00034
OG0000957	Prbb.g_02059	Prac.g_00039
OG0000958	Prbb.g_02060	Prac.g_00040
OG0000959	Prbb.g_02064	Prac.g_00044
OG0000960	Prbb.g_02065	Prac.g_00045
OG0000961	Prbb.g_02068	Prac.g_00047
OG0000962	Prbb.g_02070	Prac.g_00049
OG0000963	Prbb.g_02075	Prac.g_00052
OG0000964	Prbb.g_02076	Prac.g_00053
OG0000965	Prbb.g_02077	Prac.g_00054
OG0000966	Prbb.g_02099	Prac.g_00061
OG0000967	Prbb.g_02103	Prac.g_00065
OG0000968	Prbb.g_02105	Prac.g_00067
OG0000969	Prbb.g_02106	Prac.g_00068
OG0000970	Prbb.g_02107	Prac.g_00069
OG0000971	Prbb.g_02108	Prac.g_00070
OG0000972	Prbb.g_02109	Prac.g_00071
OG0000973	Prbb.g_02110	Prac.g_00072
OG0000974	Prbb.g_02111	Prac.g_00073
OG0000975	Prbb.g_02112	Prac.g_00074
OG0000976	Prbb.g_02113	Prac.g_00075
OG0000977	Prbb.g_02114	Prac.g_00076
OG0000978	Prbb.g_02115	Prac.g_00077
OG0000979	Prbb.g_02118	Prac.g_00080
OG0000980	Prbb.g_02120	Prac.g_00082
OG0000981	Prbb.g_02123	Prac.g_00084
OG0000982	Prbb.g_02125	Prac.g_00086
OG0000983	Prbb.g_02126	Prac.g_00087
OG0000984	Prbb.g_02127	Prac.g_00088
OG0000985	Prbb.g_02130	Prac.g_00091
OG0000986	Prbb.g_02132	Prac.g_00093
OG0000987	Prbb.g_02133	Prac.g_00094
OG0000988	Prbb.g_02136	Prac.g_00097
OG0000989	Prbb.g_02140	Prac.g_00100
OG0000990	Prbb.g_02145	Prac.g_00103
OG0000991	Prbb.g_02146	Prac.g_00104
OG0000992	Prbb.g_02149	Prac.g_00106
OG0000993	Prbb.g_02150	Prac.g_00107
OG0000994	Prbb.g_02151	Prac.g_00108
OG0000995	Prbb.g_02155	Prac.g_00112
OG0000996	Prbb.g_02156	Prac.g_00113
OG0000997	Prbb.g_02164	Prac.g_00114
OG0000998	Prbb.g_02166	Prac.g_00116
OG0000999	Prbb.g_02167	Prac.g_00117
OG0001000	Prbb.g_02170	Prac.g_00120
OG0001001	Prbb.g_02173	Prac.g_00122
OG0001002	Prbb.g_02178	Prac.g_00126
OG0001003	Prbb.g_02180	Prac.g_00127
OG0001004	Prbb.g_02181	Prac.g_00128
OG0001005	Prbb.g_02182	Prac.g_00129
OG0001006	Prbb.g_02187	Prac.g_01949
OG0001007	Prbb.g_02189	Prac.g_01947
OG0001008	Prbb.g_00442	Prac.g_01110
OG0001009	Prbb.g_00028	Prac.g_01920
OG0001010	Prbb.g_00029	Prac.g_01919
OG0001011	Prbb.g_00030	Prac.g_01918
OG0001012	Prbb.g_00058	Prac.g_01889
OG0001013	Prbb.g_00063	Prac.g_01883
OG0001014	Prbb.g_00066	Prac.g_01880
OG0001015	Prbb.g_00067	Prac.g_01879
OG0001016	Prbb.g_00128	Prac.g_01858
OG0001017	Prbb.g_00132	Prac.g_01854
OG0001018	Prbb.g_00135	Prac.g_01851
OG0001019	Prbb.g_00144	Prac.g_01842
OG0001020	Prbb.g_00145	Prac.g_01841
OG0001021	Prbb.g_00146	Prac.g_01840
OG0001022	Prbb.g_00149	Prac.g_01837
OG0001023	Prbb.g_00150	Prac.g_01836
OG0001024	Prbb.g_00153	Prac.g_01833
OG0001025	Prbb.g_00160	Prac.g_01827
OG0001026	Prbb.g_00168	Prac.g_01820
OG0001027	Prbb.g_00169	Prac.g_01819
OG0001028	Prbb.g_00171	Prac.g_01817
OG0001029	Prbb.g_00173	Prac.g_01816
OG0001030	Prbb.g_00189	Prac.g_01801
OG0001031	Prbb.g_00243	Prac.g_01744
OG0001032	Prbb.g_00244	Prac.g_01743
OG0001033	Prbb.g_00264	Prac.g_01722
OG0001034	Prbb.g_00293	Prac.g_01694
OG0001035	Prbb.g_00310	Prac.g_01677
OG0001036	Prbb.g_00314	Prac.g_01672
OG0001037	Prbb.g_00315	Prac.g_01671
OG0001038	Prbb.g_00331	Prac.g_01653
OG0001040	Prbb.g_00335	Prac.g_01648
OG0001041	Prbb.g_00339	Prac.g_01644
OG0001042	Prbb.g_00355	Prac.g_01627
OG0001043	Prbb.g_00356	Prac.g_01626
OG0001044	Prbb.g_00393	Prac.g_01201
OG0001045	Prbb.g_00402	Prac.g_01192
OG0001046	Prbb.g_01124	Prac.g_01154
OG0001047	Prbb.g_00444	Prac.g_01108
OG0001048	Prbb.g_00445	Prac.g_01107
OG0001049	Prbb.g_00447	Prac.g_01105
OG0001050	Prbb.g_00448	Prac.g_01104
OG0001051	Prbb.g_00449	Prac.g_01103
OG0001052	Prbb.g_00475	Prac.g_01073
OG0001053	Prbb.g_00488	Prac.g_01061
OG0001054	Prbb.g_00502	Prac.g_00873
OG0001055	Prbb.g_00521	Prac.g_00855
OG0001056	Prbb.g_00539	Prac.g_00836
OG0001057	Prbb.g_00544	Prac.g_00831
OG0001058	Prbb.g_00553	Prac.g_00823
OG0001059	Prbb.g_00557	Prac.g_00819
OG0001060	Prbb.g_00564	Prac.g_00812
OG0001061	Prbb.g_00577	Prac.g_00799
OG0001062	Prbb.g_00579	Prac.g_00797
OG0001063	Prbb.g_00580	Prac.g_00795
OG0001064	Prbb.g_00581	Prac.g_00794
OG0001065	Prbb.g_00582	Prac.g_00793
OG0001066	Prbb.g_00583	Prac.g_00792
OG0001067	Prbb.g_00584	Prac.g_00791
OG0001068	Prbb.g_00585	Prac.g_00790
OG0001069	Prbb.g_00586	Prac.g_00789
OG0001070	Prbb.g_00588	Prac.g_00786
OG0001071	Prbb.g_00589	Prac.g_00785
OG0001072	Prbb.g_00590	Prac.g_00783
OG0001073	Prbb.g_00604	Prac.g_00767
OG0001074	Prbb.g_00616	Prac.g_00756
OG0001075	Prbb.g_00617	Prac.g_00755
OG0001076	Prbb.g_00624	Prac.g_00747
OG0001077	Prbb.g_00629	Prac.g_00743
OG0001078	Prbb.g_00637	Prac.g_00735
OG0001079	Prbb.g_00648	Prac.g_00724
OG0001080	Prbb.g_00654	Prac.g_00718
OG0001081	Prbb.g_00656	Prac.g_00716
OG0001082	Prbb.g_00657	Prac.g_00715
OG0001083	Prbb.g_00662	Prac.g_00710
OG0001084	Prbb.g_00664	Prac.g_00709
OG0001085	Prbb.g_00674	Prac.g_00701
OG0001086	Prbb.g_00675	Prac.g_00700
OG0001087	Prbb.g_00694	Prac.g_00683
OG0001088	Prbb.g_00695	Prac.g_00682
OG0001089	Prbb.g_00705	Prac.g_00674
OG0001090	Prbb.g_00714	Prac.g_01559
OG0001091	Prbb.g_00716	Prac.g_01557
OG0001092	Prbb.g_00717	Prac.g_01556
OG0001093	Prbb.g_00722	Prac.g_01551
OG0001094	Prbb.g_00777	Prac.g_01481
OG0001095	Prbb.g_00796	Prac.g_01462
OG0001096	Prbb.g_00811	Prac.g_01449
OG0001097	Prbb.g_00830	Prac.g_01431
OG0001098	Prbb.g_00847	Prac.g_01416
OG0001099	Prbb.g_00917	Prac.g_01396
OG0001100	Prbb.g_00924	Prac.g_01392
OG0001101	Prbb.g_00926	Prac.g_01390
OG0001102	Prbb.g_00929	Prac.g_01387
OG0001103	Prbb.g_00931	Prac.g_01385
