Orthogroup	Prab	Pray
OG0000566	Prab.g_00568	Pray.g_01198
OG0000567	Prab.g_00572	Pray.g_01194
OG0000568	Prab.g_00573	Pray.g_01193
OG0000569	Prab.g_00574	Pray.g_01192
OG0000570	Prab.g_00575	Pray.g_01191
OG0000571	Prab.g_00577	Pray.g_01189
OG0000572	Prab.g_00590	Pray.g_01176
OG0000573	Prab.g_00596	Pray.g_01171
OG0000574	Prab.g_00597	Pray.g_01170
OG0000575	Prab.g_00601	Pray.g_01166
OG0000576	Prab.g_00603	Pray.g_01164
OG0000577	Prab.g_00604	Pray.g_01163
OG0000578	Prab.g_00605	Pray.g_01162
OG0000579	Prab.g_00606	Pray.g_01161
OG0000580	Prab.g_00607	Pray.g_01160
OG0000581	Prab.g_00609	Pray.g_01158
OG0000582	Prab.g_00612	Pray.g_01155
OG0000583	Prab.g_00613	Pray.g_01154
OG0000584	Prab.g_00614	Pray.g_01153
OG0000585	Prab.g_00616	Pray.g_01151
OG0000586	Prab.g_00617	Pray.g_01150
OG0000587	Prab.g_00618	Pray.g_01149
OG0000588	Prab.g_00622	Pray.g_01145
OG0000589	Prab.g_00625	Pray.g_01142
OG0000590	Prab.g_00626	Pray.g_01141
OG0000591	Prab.g_00630	Pray.g_01138
OG0000592	Prab.g_00631	Pray.g_01137
OG0000593	Prab.g_00637	Pray.g_01131
OG0000594	Prab.g_00638	Pray.g_01130
OG0000595	Prab.g_00639	Pray.g_01129
OG0000596	Prab.g_00643	Pray.g_01125
OG0000597	Prab.g_00645	Pray.g_01123
OG0000598	Prab.g_00646	Pray.g_01122
OG0000599	Prab.g_00649	Pray.g_01119
OG0000600	Prab.g_00650	Pray.g_01118
OG0000601	Prab.g_00651	Pray.g_01117
OG0000602	Prab.g_00653	Pray.g_01115
OG0000603	Prab.g_00654	Pray.g_01114
OG0000604	Prab.g_00655	Pray.g_01113
OG0000605	Prab.g_00656	Pray.g_01112
OG0000606	Prab.g_00659	Pray.g_01109
OG0000607	Prab.g_00662	Pray.g_01106
OG0000608	Prab.g_00663	Pray.g_01105
OG0000609	Prab.g_00664	Pray.g_01104
OG0000610	Prab.g_00669	Pray.g_01099
OG0000611	Prab.g_00672	Pray.g_01096
OG0000612	Prab.g_00673	Pray.g_01095
OG0000613	Prab.g_00678	Pray.g_01090
OG0000614	Prab.g_00697	Pray.g_01071
OG0000615	Prab.g_00705	Pray.g_01063
OG0000616	Prab.g_00711	Pray.g_01059
OG0000617	Prab.g_00729	Pray.g_01034
OG0000618	Prab.g_00730	Pray.g_01033
OG0000619	Prab.g_00731	Pray.g_01032
OG0000620	Prab.g_00734	Pray.g_01029
OG0000621	Prab.g_00735	Pray.g_01028
OG0000622	Prab.g_00736	Pray.g_01027
OG0000623	Prab.g_00737	Pray.g_01026
OG0000624	Prab.g_00738	Pray.g_01025
OG0000625	Prab.g_00739	Pray.g_00269
OG0000626	Prab.g_00740	Pray.g_00270
OG0000627	Prab.g_00741	Pray.g_00271
OG0000628	Prab.g_00742	Pray.g_00272
OG0000629	Prab.g_00743	Pray.g_00273
OG0000630	Prab.g_00746	Pray.g_00276
OG0000631	Prab.g_00831	Pray.g_00339
OG0000632	Prab.g_00832	Pray.g_00340
OG0000633	Prab.g_00833	Pray.g_00341
OG0000634	Prab.g_00836	Pray.g_00344
OG0000635	Prab.g_00837	Pray.g_00345
OG0000636	Prab.g_00839	Pray.g_00347
OG0000637	Prab.g_00841	Pray.g_00349
OG0000638	Prab.g_00842	Pray.g_00350
OG0000639	Prab.g_00843	Pray.g_00351
OG0000640	Prab.g_00844	Pray.g_00352
OG0000641	Prab.g_00848	Pray.g_00356
OG0000642	Prab.g_00849	Pray.g_00357
OG0000643	Prab.g_00850	Pray.g_00358
OG0000644	Prab.g_00851	Pray.g_00359
OG0000645	Prab.g_00852	Pray.g_00360
OG0000646	Prab.g_00854	Pray.g_00362
OG0000647	Prab.g_00855	Pray.g_00363
OG0000648	Prab.g_00857	Pray.g_00365
OG0000649	Prab.g_00858	Pray.g_00366
OG0000650	Prab.g_00859	Pray.g_00367
OG0000651	Prab.g_00860	Pray.g_00368
OG0000652	Prab.g_00861	Pray.g_00369
OG0000653	Prab.g_00863	Pray.g_00371
OG0000654	Prab.g_00864	Pray.g_00372
OG0000655	Prab.g_00865	Pray.g_00373
OG0000656	Prab.g_00868	Pray.g_00376
OG0000657	Prab.g_00875	Pray.g_00384
OG0000658	Prab.g_00876	Pray.g_00385
OG0000659	Prab.g_00877	Pray.g_00386
OG0000660	Prab.g_00881	Pray.g_00390
OG0000661	Prab.g_00883	Pray.g_00392
OG0000662	Prab.g_00885	Pray.g_00394
OG0000663	Prab.g_00887	Pray.g_00396
OG0000664	Prab.g_00888	Pray.g_00397
OG0000665	Prab.g_00892	Pray.g_00401
OG0000666	Prab.g_00893	Pray.g_00402
OG0000667	Prab.g_00898	Pray.g_00406
OG0000668	Prab.g_01084	Pray.g_00436
OG0000669	Prab.g_01076	Pray.g_00443
OG0000670	Prab.g_01074	Pray.g_00445
OG0000671	Prab.g_01072	Pray.g_00447
OG0000672	Prab.g_01070	Pray.g_00450
OG0000673	Prab.g_01067	Pray.g_00453
OG0000674	Prab.g_01065	Pray.g_00455
OG0000675	Prab.g_01064	Pray.g_00456
OG0000676	Prab.g_01062	Pray.g_00458
OG0000677	Prab.g_01061	Pray.g_00459
OG0000678	Prab.g_01059	Pray.g_00461
OG0000679	Prab.g_01055	Pray.g_00465
OG0000680	Prab.g_01054	Pray.g_00466
OG0000681	Prab.g_01052	Pray.g_00469
OG0000682	Prab.g_01051	Pray.g_00470
OG0000683	Prab.g_01050	Pray.g_00471
OG0000684	Prab.g_01048	Pray.g_00473
OG0000685	Prab.g_01046	Pray.g_00475
OG0000686	Prab.g_01045	Pray.g_00476
OG0000687	Prab.g_01044	Pray.g_00477
OG0000688	Prab.g_01041	Pray.g_00480
OG0000689	Prab.g_01040	Pray.g_00481
OG0000690	Prab.g_01039	Pray.g_00482
OG0000691	Prab.g_01038	Pray.g_00483
OG0000692	Prab.g_01036	Pray.g_00485
OG0000693	Prab.g_01035	Pray.g_00486
OG0000694	Prab.g_01034	Pray.g_00487
OG0000695	Prab.g_01032	Pray.g_00489
OG0000696	Prab.g_01031	Pray.g_00490
OG0000697	Prab.g_01030	Pray.g_00491
OG0000698	Prab.g_01027	Pray.g_00494
OG0000699	Prab.g_01026	Pray.g_00495
OG0000700	Prab.g_01025	Pray.g_00496
OG0000701	Prab.g_01024	Pray.g_00497
OG0000702	Prab.g_01022	Pray.g_00499
OG0000703	Prab.g_01021	Pray.g_00500
OG0000704	Prab.g_01020	Pray.g_00501
OG0000705	Prab.g_01016	Pray.g_00505
OG0000706	Prab.g_01015	Pray.g_00506
OG0000707	Prab.g_01014	Pray.g_00507
OG0000708	Prab.g_01013	Pray.g_00508
OG0000709	Prab.g_01009	Pray.g_00512
OG0000710	Prab.g_01006	Pray.g_00515
OG0000711	Prab.g_00989	Pray.g_00532
OG0000712	Prab.g_00987	Pray.g_00534
OG0000713	Prab.g_00986	Pray.g_00535
OG0000714	Prab.g_00985	Pray.g_00536
OG0000715	Prab.g_00983	Pray.g_00538
OG0000716	Prab.g_00981	Pray.g_00540
OG0000717	Prab.g_00980	Pray.g_00541
OG0000718	Prab.g_00960	Pray.g_00553
OG0000719	Prab.g_00958	Pray.g_00555
OG0000720	Prab.g_00949	Pray.g_00564
OG0000721	Prab.g_00947	Pray.g_00566
OG0000722	Prab.g_00946	Pray.g_00567
OG0000723	Prab.g_00943	Pray.g_00570
OG0000724	Prab.g_00934	Pray.g_00579
OG0000725	Prab.g_00928	Pray.g_00585
OG0000726	Prab.g_00927	Pray.g_00586
OG0000727	Prab.g_00926	Pray.g_00587
OG0000728	Prab.g_00924	Pray.g_00589
OG0000729	Prab.g_01146	Pray.g_00634
OG0000730	Prab.g_01150	Pray.g_00132
OG0000731	Prab.g_01154	Pray.g_00128
OG0000732	Prab.g_01164	Pray.g_00118
OG0000733	Prab.g_01187	Pray.g_00096
OG0000734	Prab.g_01204	Pray.g_00079
OG0000735	Prab.g_01206	Pray.g_00077
OG0000736	Prab.g_01207	Pray.g_00076
OG0000737	Prab.g_01208	Pray.g_00075
OG0000738	Prab.g_01212	Pray.g_00071
OG0000739	Prab.g_01213	Pray.g_00070
OG0000740	Prab.g_01214	Pray.g_00069
OG0000741	Prab.g_01215	Pray.g_00068
OG0000742	Prab.g_01218	Pray.g_00065
OG0000743	Prab.g_01220	Pray.g_00063
OG0000744	Prab.g_01221	Pray.g_00062
OG0000745	Prab.g_01222	Pray.g_00060
OG0000746	Prab.g_01224	Pray.g_00058
OG0000747	Prab.g_01225	Pray.g_00057
OG0000748	Prab.g_01228	Pray.g_00054
OG0000749	Prab.g_01229	Pray.g_00053
OG0000750	Prab.g_01230	Pray.g_00052
OG0000751	Prab.g_01232	Pray.g_00050
OG0000752	Prab.g_01234	Pray.g_00048
OG0000753	Prab.g_01237	Pray.g_00045
OG0000754	Prab.g_01240	Pray.g_00042
OG0000755	Prab.g_01243	Pray.g_00039
OG0000756	Prab.g_01244	Pray.g_00038
OG0000757	Prab.g_01250	Pray.g_00032
OG0000758	Prab.g_01251	Pray.g_00031
OG0000759	Prab.g_01252	Pray.g_00030
OG0000760	Prab.g_01253	Pray.g_00029
OG0000761	Prab.g_01254	Pray.g_00028
OG0000762	Prab.g_01255	Pray.g_00027
OG0000763	Prab.g_01257	Pray.g_00025
OG0000764	Prab.g_01258	Pray.g_00024
OG0000765	Prab.g_01267	Pray.g_00015
OG0000766	Prab.g_01268	Pray.g_00014
OG0000767	Prab.g_01270	Pray.g_00012
OG0000768	Prab.g_01271	Pray.g_00011
OG0000769	Prab.g_01273	Pray.g_00009
OG0000770	Prab.g_01275	Pray.g_00007
OG0000771	Prab.g_01284	Pray.g_00250
OG0000772	Prab.g_01303	Pray.g_01895
OG0000773	Prab.g_01317	Pray.g_01879
OG0000774	Prab.g_01319	Pray.g_01877
OG0000775	Prab.g_01321	Pray.g_01875
OG0000776	Prab.g_01322	Pray.g_01874
OG0000777	Prab.g_01323	Pray.g_01873
OG0000778	Prab.g_01324	Pray.g_01872
OG0000779	Prab.g_01328	Pray.g_01868
OG0000780	Prab.g_01329	Pray.g_01867
OG0000781	Prab.g_01332	Pray.g_01864
OG0000782	Prab.g_01333	Pray.g_01863
OG0000783	Prab.g_01334	Pray.g_01862
OG0000784	Prab.g_01335	Pray.g_01861
OG0000785	Prab.g_01337	Pray.g_01859
OG0000786	Prab.g_01339	Pray.g_01857
OG0000787	Prab.g_01340	Pray.g_01856
OG0000788	Prab.g_01348	Pray.g_01842
OG0000789	Prab.g_01351	Pray.g_01839
OG0000790	Prab.g_01365	Pray.g_01824
OG0000791	Prab.g_01367	Pray.g_01822
OG0000792	Prab.g_01368	Pray.g_01821
OG0000793	Prab.g_01371	Pray.g_01818
OG0000794	Prab.g_01372	Pray.g_01817
OG0000795	Prab.g_01373	Pray.g_01816
OG0000796	Prab.g_01377	Pray.g_01812
OG0000797	Prab.g_01378	Pray.g_01811
OG0000798	Prab.g_01411	Pray.g_01799
OG0000799	Prab.g_01448	Pray.g_01740
OG0000800	Prab.g_01449	Pray.g_01739
OG0000801	Prab.g_01450	Pray.g_01738
OG0000802	Prab.g_01452	Pray.g_01736
OG0000803	Prab.g_01454	Pray.g_01734
OG0000804	Prab.g_01455	Pray.g_01733
OG0000805	Prab.g_01457	Pray.g_01731
OG0000806	Prab.g_01459	Pray.g_01729
OG0000807	Prab.g_01460	Pray.g_01728
OG0000808	Prab.g_01461	Pray.g_01727
OG0000809	Prab.g_01464	Pray.g_01724
OG0000810	Prab.g_01465	Pray.g_01723
OG0000811	Prab.g_01469	Pray.g_01719
OG0000812	Prab.g_01471	Pray.g_01717
OG0000813	Prab.g_01472	Pray.g_01716
OG0000814	Prab.g_01474	Pray.g_01714
OG0000815	Prab.g_01475	Pray.g_01713
OG0000816	Prab.g_01477	Pray.g_01711
OG0000817	Prab.g_01478	Pray.g_01710
OG0000818	Prab.g_01483	Pray.g_01705
OG0000819	Prab.g_01484	Pray.g_01704
OG0000820	Prab.g_01485	Pray.g_01703
OG0000821	Prab.g_01489	Pray.g_01699
OG0000822	Prab.g_01490	Pray.g_01698
OG0000823	Prab.g_01491	Pray.g_01697
OG0000824	Prab.g_01494	Pray.g_01694
OG0000825	Prab.g_01495	Pray.g_01693
OG0000826	Prab.g_01496	Pray.g_01692
OG0000827	Prab.g_01497	Pray.g_01691
OG0000828	Prab.g_01500	Pray.g_01688
OG0000829	Prab.g_01501	Pray.g_01687
OG0000830	Prab.g_01502	Pray.g_01686
OG0000831	Prab.g_01504	Pray.g_01684
OG0000832	Prab.g_01510	Pray.g_01678
OG0000833	Prab.g_01518	Pray.g_01670
OG0000834	Prab.g_01519	Pray.g_01669
OG0000835	Prab.g_01520	Pray.g_01668
OG0000836	Prab.g_01521	Pray.g_01667
OG0000837	Prab.g_01522	Pray.g_01666
OG0000838	Prab.g_01524	Pray.g_01664
OG0000839	Prab.g_01525	Pray.g_01663
OG0000840	Prab.g_01526	Pray.g_01662
OG0000841	Prab.g_01527	Pray.g_01661
OG0000842	Prab.g_01528	Pray.g_01660
OG0000843	Prab.g_01529	Pray.g_01659
OG0000844	Prab.g_01530	Pray.g_01658
OG0000845	Prab.g_01531	Pray.g_01657
OG0000846	Prab.g_01532	Pray.g_01656
OG0000847	Prab.g_01533	Pray.g_01655
OG0000848	Prab.g_01534	Pray.g_01654
OG0000849	Prab.g_01535	Pray.g_01653
OG0000850	Prab.g_01537	Pray.g_01651
OG0000851	Prab.g_01538	Pray.g_01650
OG0000852	Prab.g_01539	Pray.g_01649
OG0000853	Prab.g_01543	Pray.g_01645
OG0000854	Prab.g_01545	Pray.g_01643
OG0000855	Prab.g_01546	Pray.g_01642
OG0000856	Prab.g_01563	Pray.g_01627
OG0000857	Prab.g_01601	Pray.g_01600
OG0000858	Prab.g_01663	Pray.g_01565
OG0000859	Prab.g_01664	Pray.g_01564
OG0000860	Prab.g_01671	Pray.g_01557
OG0000861	Prab.g_01672	Pray.g_01556
OG0000862	Prab.g_01673	Pray.g_01555
OG0000863	Prab.g_01675	Pray.g_01553
OG0000864	Prab.g_01676	Pray.g_01552
OG0000865	Prab.g_01677	Pray.g_01551
OG0000866	Prab.g_01678	Pray.g_01550
OG0000867	Prab.g_01679	Pray.g_01549
OG0000868	Prab.g_01680	Pray.g_01548
OG0000869	Prab.g_01684	Pray.g_01544
OG0000870	Prab.g_01689	Pray.g_01539
OG0000871	Prab.g_01690	Pray.g_01538
OG0000872	Prab.g_01691	Pray.g_01537
OG0000873	Prab.g_01694	Pray.g_01534
OG0000874	Prab.g_01697	Pray.g_01531
OG0000875	Prab.g_01698	Pray.g_01530
OG0000876	Prab.g_01699	Pray.g_01529
OG0000877	Prab.g_01701	Pray.g_01527
OG0000878	Prab.g_01702	Pray.g_01526
OG0000879	Prab.g_01703	Pray.g_01525
OG0000880	Prab.g_01704	Pray.g_01524
OG0000881	Prab.g_01708	Pray.g_01520
OG0000882	Prab.g_01713	Pray.g_01515
OG0000883	Prab.g_01714	Pray.g_01513
OG0000884	Prab.g_01716	Pray.g_01512
OG0000885	Prab.g_01717	Pray.g_01511
OG0000886	Prab.g_01718	Pray.g_01510
OG0000887	Prab.g_01719	Pray.g_01509
OG0000888	Prab.g_01721	Pray.g_01507
OG0000889	Prab.g_01723	Pray.g_01505
OG0000890	Prab.g_01724	Pray.g_01504
OG0000891	Prab.g_01725	Pray.g_01503
OG0000892	Prab.g_01727	Pray.g_01229
OG0000893	Prab.g_01731	Pray.g_01234
OG0000894	Prab.g_01733	Pray.g_01236
OG0000895	Prab.g_01736	Pray.g_01239
OG0000896	Prab.g_01737	Pray.g_01240
OG0000897	Prab.g_01739	Pray.g_01242
OG0000898	Prab.g_01740	Pray.g_01243
OG0000899	Prab.g_01741	Pray.g_01244
OG0000900	Prab.g_01742	Pray.g_01245
OG0000901	Prab.g_01745	Pray.g_01248
OG0000902	Prab.g_01747	Pray.g_01250
OG0000903	Prab.g_01750	Pray.g_01253
OG0000904	Prab.g_01752	Pray.g_01255
OG0000905	Prab.g_01756	Pray.g_01260
OG0000906	Prab.g_01757	Pray.g_01261
OG0000907	Prab.g_01760	Pray.g_01264
OG0000908	Prab.g_01763	Pray.g_01267
OG0000909	Prab.g_01764	Pray.g_01268
OG0000910	Prab.g_01765	Pray.g_01269
OG0000911	Prab.g_01767	Pray.g_01271
OG0000912	Prab.g_01768	Pray.g_01272
OG0000913	Prab.g_01769	Pray.g_01273
OG0000914	Prab.g_01770	Pray.g_01274
OG0000915	Prab.g_01771	Pray.g_01275
OG0000916	Prab.g_01772	Pray.g_01276
OG0000917	Prab.g_01773	Pray.g_01277
OG0000918	Prab.g_01774	Pray.g_01278
OG0000919	Prab.g_01775	Pray.g_01279
OG0000920	Prab.g_01776	Pray.g_01280
OG0000921	Prab.g_01777	Pray.g_01281
OG0000922	Prab.g_01778	Pray.g_01282
OG0000923	Prab.g_01782	Pray.g_01286
OG0000924	Prab.g_01783	Pray.g_01287
OG0000925	Prab.g_01784	Pray.g_01288
OG0000926	Prab.g_01785	Pray.g_01289
OG0000927	Prab.g_01787	Pray.g_01291
OG0000928	Prab.g_01788	Pray.g_01292
OG0000929	Prab.g_01789	Pray.g_01293
OG0000930	Prab.g_01790	Pray.g_01294
OG0000931	Prab.g_01791	Pray.g_01295
OG0000932	Prab.g_01792	Pray.g_01296
OG0000933	Prab.g_01796	Pray.g_01300
OG0000934	Prab.g_01798	Pray.g_01302
OG0000935	Prab.g_01799	Pray.g_01303
OG0000936	Prab.g_01800	Pray.g_01304
OG0000937	Prab.g_01801	Pray.g_01305
OG0000938	Prab.g_01803	Pray.g_01307
OG0000939	Prab.g_01804	Pray.g_01308
OG0000940	Prab.g_01811	Pray.g_01315
OG0000941	Prab.g_01813	Pray.g_01317
OG0000942	Prab.g_01815	Pray.g_01319
OG0000943	Prab.g_01816	Pray.g_01320
OG0000944	Prab.g_01817	Pray.g_01321
OG0000945	Prab.g_01818	Pray.g_01322
OG0000946	Prab.g_01822	Pray.g_01327
OG0000947	Prab.g_01824	Pray.g_01329
OG0000948	Prab.g_01825	Pray.g_01330
OG0000949	Prab.g_01828	Pray.g_01333
OG0000950	Prab.g_01833	Pray.g_01338
OG0000951	Prab.g_01836	Pray.g_01342
OG0000952	Prab.g_01840	Pray.g_01346
OG0000953	Prab.g_01843	Pray.g_01349
OG0000954	Prab.g_01847	Pray.g_01353
OG0000955	Prab.g_01848	Pray.g_01354
OG0000956	Prab.g_01850	Pray.g_01356
OG0000957	Prab.g_01855	Pray.g_01362
OG0000958	Prab.g_01856	Pray.g_01363
OG0000959	Prab.g_01860	Pray.g_01367
OG0000960	Prab.g_01861	Pray.g_01368
OG0000961	Prab.g_01863	Pray.g_01370
OG0000962	Prab.g_01865	Pray.g_01372
OG0000963	Prab.g_01869	Pray.g_01376
OG0000964	Prab.g_01870	Pray.g_01377
OG0000965	Prab.g_01871	Pray.g_01378
OG0000966	Prab.g_01879	Pray.g_01385
OG0000967	Prab.g_01883	Pray.g_01390
OG0000968	Prab.g_01885	Pray.g_01392
OG0000969	Prab.g_01886	Pray.g_01393
OG0000970	Prab.g_01887	Pray.g_01394
OG0000971	Prab.g_01888	Pray.g_01395
OG0000972	Prab.g_01889	Pray.g_01396
OG0000973	Prab.g_01890	Pray.g_01397
OG0000974	Prab.g_01891	Pray.g_01398
OG0000975	Prab.g_01892	Pray.g_01399
OG0000976	Prab.g_01893	Pray.g_01400
OG0000977	Prab.g_01894	Pray.g_01401
OG0000978	Prab.g_01895	Pray.g_01402
OG0000979	Prab.g_01898	Pray.g_01405
OG0000980	Prab.g_01900	Pray.g_01407
OG0000981	Prab.g_01902	Pray.g_01409
OG0000982	Prab.g_01904	Pray.g_01411
OG0000983	Prab.g_01905	Pray.g_01412
OG0000984	Prab.g_01906	Pray.g_01413
OG0000985	Prab.g_01909	Pray.g_01416
OG0000986	Prab.g_01911	Pray.g_01418
OG0000987	Prab.g_01912	Pray.g_01419
OG0000988	Prab.g_01915	Pray.g_01422
OG0000989	Prab.g_01919	Pray.g_01426
OG0000990	Prab.g_01922	Pray.g_01429
OG0000991	Prab.g_01923	Pray.g_01430
OG0000992	Prab.g_01925	Pray.g_01432
OG0000993	Prab.g_01926	Pray.g_01433
OG0000994	Prab.g_01927	Pray.g_01434
OG0000995	Prab.g_01931	Pray.g_01438
OG0000996	Prab.g_01932	Pray.g_01439
OG0000997	Prab.g_01933	Pray.g_01440
OG0000998	Prab.g_01935	Pray.g_01442
OG0000999	Prab.g_01936	Pray.g_01443
OG0001000	Prab.g_01939	Pray.g_01446
OG0001001	Prab.g_01941	Pray.g_01448
OG0001002	Prab.g_01945	Pray.g_01452
OG0001003	Prab.g_01947	Pray.g_01453
OG0001004	Prab.g_01948	Pray.g_01454
OG0001005	Prab.g_01949	Pray.g_01455
OG0001006	Prab.g_01953	Pray.g_01459
OG0001007	Prab.g_01955	Pray.g_01461
OG0001008	Prab.g_00440	Pray.g_00927
OG0001009	Prab.g_00027	Pray.g_01489
OG0001010	Prab.g_00028	Pray.g_01490
OG0001011	Prab.g_00029	Pray.g_01491
OG0001012	Prab.g_00042	Pray.g_00240
OG0001013	Prab.g_00047	Pray.g_00235
OG0001014	Prab.g_00050	Pray.g_00232
OG0001015	Prab.g_00051	Pray.g_00231
OG0001016	Prab.g_00065	Pray.g_00216
OG0001017	Prab.g_00069	Pray.g_00212
OG0001018	Prab.g_00072	Pray.g_00209
OG0001019	Prab.g_00081	Pray.g_00200
OG0001020	Prab.g_00082	Pray.g_00199
OG0001021	Prab.g_00083	Pray.g_00198
OG0001022	Prab.g_00085	Pray.g_00195
OG0001023	Prab.g_00086	Pray.g_00194
OG0001024	Prab.g_00089	Pray.g_00191
OG0001025	Prab.g_00095	Pray.g_00185
OG0001026	Prab.g_00102	Pray.g_00178
OG0001027	Prab.g_00103	Pray.g_00177
OG0001028	Prab.g_00105	Pray.g_00175
OG0001029	Prab.g_00106	Pray.g_00174
OG0001030	Prab.g_00120	Pray.g_00159
OG0001031	Prab.g_00177	Pray.g_00667
OG0001032	Prab.g_00178	Pray.g_00668
OG0001033	Prab.g_00199	Pray.g_00689
OG0001034	Prab.g_00227	Pray.g_00717
OG0001035	Prab.g_00244	Pray.g_00735
OG0001036	Prab.g_00248	Pray.g_00739
OG0001037	Prab.g_00249	Pray.g_00740
OG0001038	Prab.g_00266	Pray.g_00757
OG0001039	Prab.g_00269	Pray.g_00760
OG0001040	Prab.g_00271	Pray.g_00762
OG0001041	Prab.g_00275	Pray.g_00766
OG0001042	Prab.g_00292	Pray.g_00782
OG0001043	Prab.g_00293	Pray.g_00783
OG0001044	Prab.g_00321	Pray.g_00811
OG0001045	Prab.g_00329	Pray.g_00820
OG0001046	Prab.g_00367	Pray.g_00857
OG0001047	Prab.g_00442	Pray.g_00929
OG0001048	Prab.g_00443	Pray.g_00930
OG0001049	Prab.g_00445	Pray.g_00932
OG0001050	Prab.g_00446	Pray.g_00933
OG0001051	Prab.g_00447	Pray.g_00934
OG0001052	Prab.g_00475	Pray.g_00961
OG0001053	Prab.g_00487	Pray.g_00973
OG0001054	Prab.g_00502	Pray.g_00989
OG0001055	Prab.g_00521	Pray.g_01008
OG0001056	Prab.g_00540	Pray.g_01225
OG0001057	Prab.g_00545	Pray.g_01220
OG0001058	Prab.g_00553	Pray.g_01212
OG0001059	Prab.g_00557	Pray.g_01208
OG0001060	Prab.g_00564	Pray.g_01201
OG0001061	Prab.g_00578	Pray.g_01188
OG0001062	Prab.g_00580	Pray.g_01186
OG0001063	Prab.g_00582	Pray.g_01184
OG0001064	Prab.g_00583	Pray.g_01183
OG0001065	Prab.g_00584	Pray.g_01182
OG0001066	Prab.g_00585	Pray.g_01181
OG0001067	Prab.g_00586	Pray.g_01180
OG0001068	Prab.g_00587	Pray.g_01179
OG0001069	Prab.g_00588	Pray.g_01178
OG0001070	Prab.g_00591	Pray.g_01175
OG0001071	Prab.g_00592	Pray.g_01174
OG0001072	Prab.g_00594	Pray.g_01173
OG0001073	Prab.g_00608	Pray.g_01159
OG0001074	Prab.g_00619	Pray.g_01148
OG0001075	Prab.g_00620	Pray.g_01147
OG0001076	Prab.g_00629	Pray.g_01139
OG0001077	Prab.g_00633	Pray.g_01135
OG0001078	Prab.g_00641	Pray.g_01127
OG0001079	Prab.g_00652	Pray.g_01116
OG0001080	Prab.g_00658	Pray.g_01110
OG0001081	Prab.g_00660	Pray.g_01108
OG0001082	Prab.g_00661	Pray.g_01107
OG0001083	Prab.g_00666	Pray.g_01102
OG0001084	Prab.g_00667	Pray.g_01101
OG0001085	Prab.g_00675	Pray.g_01093
OG0001086	Prab.g_00676	Pray.g_01092
OG0001087	Prab.g_00693	Pray.g_01075
OG0001088	Prab.g_00694	Pray.g_01074
OG0001089	Prab.g_00702	Pray.g_01066
OG0001090	Prab.g_00724	Pray.g_01039
OG0001091	Prab.g_00726	Pray.g_01037
OG0001092	Prab.g_00727	Pray.g_01036
OG0001093	Prab.g_00732	Pray.g_01031
OG0001094	Prab.g_00834	Pray.g_00342
OG0001095	Prab.g_00853	Pray.g_00361
OG0001096	Prab.g_00866	Pray.g_00374
OG0001097	Prab.g_00884	Pray.g_00393
OG0001098	Prab.g_00900	Pray.g_00408
OG0001099	Prab.g_01079	Pray.g_00440
OG0001100	Prab.g_01075	Pray.g_00444
OG0001101	Prab.g_01073	Pray.g_00446
OG0001102	Prab.g_01071	Pray.g_00449
OG0001103	Prab.g_01069	Pray.g_00451
OG0001104	Prab.g_01047	Pray.g_00474
OG0001105	Prab.g_01043	Pray.g_00478
OG0001106	Prab.g_01019	Pray.g_00502
OG0001107	Prab.g_01012	Pray.g_00509
OG0001108	Prab.g_01008	Pray.g_00513
OG0001109	Prab.g_01007	Pray.g_00514
OG0001110	Prab.g_01005	Pray.g_00516
OG0001111	Prab.g_01004	Pray.g_00517
OG0001112	Prab.g_01003	Pray.g_00518
OG0001113	Prab.g_01002	Pray.g_00519
OG0001114	Prab.g_01001	Pray.g_00520
OG0001115	Prab.g_00999	Pray.g_00522
OG0001116	Prab.g_00998	Pray.g_00523
OG0001117	Prab.g_00997	Pray.g_00524
OG0001118	Prab.g_00996	Pray.g_00525
OG0001119	Prab.g_00995	Pray.g_00526
OG0001120	Prab.g_00993	Pray.g_00528
OG0001121	Prab.g_01184	Pray.g_00099
OG0001121	Prab.g_00990	Pray.g_00531
OG0001122	Prab.g_00957	Pray.g_00556
OG0001123	Prab.g_00953	Pray.g_00560
OG0001124	Prab.g_00951	Pray.g_00562
OG0001125	Prab.g_00950	Pray.g_00563
OG0001126	Prab.g_00940	Pray.g_00573
OG0001127	Prab.g_00939	Pray.g_00574
OG0001128	Prab.g_00937	Pray.g_00576
OG0001129	Prab.g_00936	Pray.g_00577
OG0001130	Prab.g_00935	Pray.g_00578
OG0001131	Prab.g_01125	Pray.g_00614
OG0001132	Prab.g_01135	Pray.g_00623
OG0001133	Prab.g_01169	Pray.g_00112
OG0001134	Prab.g_01186	Pray.g_00097
OG0001135	Prab.g_01189	Pray.g_00094
OG0001136	Prab.g_01216	Pray.g_00067
OG0001137	Prab.g_01227	Pray.g_00055
OG0001138	Prab.g_01245	Pray.g_00037
OG0001139	Prab.g_01246	Pray.g_00036
OG0001140	Prab.g_01247	Pray.g_00035
OG0001141	Prab.g_01248	Pray.g_00034
OG0001142	Prab.g_01249	Pray.g_00033
OG0001143	Prab.g_01256	Pray.g_00026
OG0001144	Prab.g_01261	Pray.g_00021
OG0001145	Prab.g_01318	Pray.g_01878
OG0001146	Prab.g_01330	Pray.g_01866
