Orthogroup	Prab	Prau
OG0000564	Prab.g_00562	Prau.g_00598
OG0000565	Prab.g_00565	Prau.g_00601
OG0000566	Prab.g_00568	Prau.g_00603
OG0000567	Prab.g_00572	Prau.g_00607
OG0000568	Prab.g_00573	Prau.g_00608
OG0000569	Prab.g_00574	Prau.g_00609
OG0000570	Prab.g_00575	Prau.g_00610
OG0000571	Prab.g_00577	Prau.g_00612
OG0000572	Prab.g_00590	Prau.g_00625
OG0000573	Prab.g_00596	Prau.g_00630
OG0000574	Prab.g_00597	Prau.g_00631
OG0000575	Prab.g_00601	Prau.g_00635
OG0000576	Prab.g_00603	Prau.g_00637
OG0000577	Prab.g_00604	Prau.g_00638
OG0000578	Prab.g_00605	Prau.g_00639
OG0000579	Prab.g_00606	Prau.g_00640
OG0000580	Prab.g_00607	Prau.g_00641
OG0000581	Prab.g_00609	Prau.g_00643
OG0000582	Prab.g_00612	Prau.g_00646
OG0000583	Prab.g_00613	Prau.g_00647
OG0000584	Prab.g_00614	Prau.g_00648
OG0000585	Prab.g_00616	Prau.g_00650
OG0000586	Prab.g_00617	Prau.g_00651
OG0000587	Prab.g_00618	Prau.g_00652
OG0000588	Prab.g_00622	Prau.g_00656
OG0000589	Prab.g_00625	Prau.g_00661
OG0000590	Prab.g_00626	Prau.g_00662
OG0000591	Prab.g_00630	Prau.g_00665
OG0000592	Prab.g_00631	Prau.g_00666
OG0000593	Prab.g_00637	Prau.g_00672
OG0000594	Prab.g_00638	Prau.g_00673
OG0000595	Prab.g_00639	Prau.g_00674
OG0000596	Prab.g_00643	Prau.g_00678
OG0000597	Prab.g_00645	Prau.g_00680
OG0000598	Prab.g_00646	Prau.g_00681
OG0000599	Prab.g_00649	Prau.g_00684
OG0000600	Prab.g_00650	Prau.g_00685
OG0000601	Prab.g_00651	Prau.g_00686
OG0000602	Prab.g_00653	Prau.g_00688
OG0000603	Prab.g_00654	Prau.g_00689
OG0000604	Prab.g_00655	Prau.g_00690
OG0000605	Prab.g_00656	Prau.g_00691
OG0000606	Prab.g_00659	Prau.g_00694
OG0000607	Prab.g_00662	Prau.g_00697
OG0000608	Prab.g_00663	Prau.g_00698
OG0000609	Prab.g_00664	Prau.g_00699
OG0000610	Prab.g_00669	Prau.g_00704
OG0000611	Prab.g_00672	Prau.g_00707
OG0000612	Prab.g_00673	Prau.g_00708
OG0000613	Prab.g_00678	Prau.g_00713
OG0000614	Prab.g_00697	Prau.g_00732
OG0000615	Prab.g_00705	Prau.g_00740
OG0000616	Prab.g_00711	Prau.g_00744
OG0000617	Prab.g_00729	Prau.g_00761
OG0000618	Prab.g_00730	Prau.g_00762
OG0000619	Prab.g_00731	Prau.g_00763
OG0000620	Prab.g_00734	Prau.g_00766
OG0000621	Prab.g_00735	Prau.g_00767
OG0000622	Prab.g_00736	Prau.g_00768
OG0000623	Prab.g_00737	Prau.g_00769
OG0000624	Prab.g_00738	Prau.g_00770
OG0000625	Prab.g_00739	Prau.g_00771
OG0000626	Prab.g_00740	Prau.g_00772
OG0000627	Prab.g_00741	Prau.g_00773
OG0000628	Prab.g_00742	Prau.g_00774
OG0000629	Prab.g_00743	Prau.g_00775
OG0000630	Prab.g_00746	Prau.g_00778
OG0000631	Prab.g_00831	Prau.g_00845
OG0000632	Prab.g_00832	Prau.g_00846
OG0000633	Prab.g_00833	Prau.g_00847
OG0000634	Prab.g_00836	Prau.g_00850
OG0000635	Prab.g_00837	Prau.g_00851
OG0000636	Prab.g_00839	Prau.g_00853
OG0000637	Prab.g_00841	Prau.g_00855
OG0000638	Prab.g_00842	Prau.g_00856
OG0000639	Prab.g_00843	Prau.g_00857
OG0000640	Prab.g_00844	Prau.g_00858
OG0000641	Prab.g_00848	Prau.g_00862
OG0000642	Prab.g_00849	Prau.g_00863
OG0000643	Prab.g_00850	Prau.g_00864
OG0000644	Prab.g_00851	Prau.g_00865
OG0000645	Prab.g_00852	Prau.g_00866
OG0000646	Prab.g_00854	Prau.g_00868
OG0000647	Prab.g_00855	Prau.g_00869
OG0000648	Prab.g_00857	Prau.g_00871
OG0000649	Prab.g_00858	Prau.g_00872
OG0000650	Prab.g_00859	Prau.g_00873
OG0000651	Prab.g_00860	Prau.g_00874
OG0000652	Prab.g_00861	Prau.g_00875
OG0000653	Prab.g_00863	Prau.g_00877
OG0000654	Prab.g_00864	Prau.g_00878
OG0000655	Prab.g_00865	Prau.g_00879
OG0000656	Prab.g_00868	Prau.g_00882
OG0000657	Prab.g_00875	Prau.g_00889
OG0000658	Prab.g_00876	Prau.g_00890
OG0000659	Prab.g_00877	Prau.g_00891
OG0000660	Prab.g_00881	Prau.g_00895
OG0000661	Prab.g_00883	Prau.g_00897
OG0000662	Prab.g_00885	Prau.g_00899
OG0000663	Prab.g_00887	Prau.g_00902
OG0000664	Prab.g_00888	Prau.g_00903
OG0000665	Prab.g_00892	Prau.g_00907
OG0000666	Prab.g_00893	Prau.g_00908
OG0000667	Prab.g_00898	Prau.g_00912
OG0000668	Prab.g_01084	Prau.g_00942
OG0000669	Prab.g_01076	Prau.g_00949
OG0000670	Prab.g_01074	Prau.g_00951
OG0000671	Prab.g_01072	Prau.g_00953
OG0000672	Prab.g_01070	Prau.g_00955
OG0000673	Prab.g_01067	Prau.g_00957
OG0000674	Prab.g_01065	Prau.g_00959
OG0000675	Prab.g_01064	Prau.g_00960
OG0000676	Prab.g_01062	Prau.g_00962
OG0000677	Prab.g_01061	Prau.g_00963
OG0000678	Prab.g_01059	Prau.g_00965
OG0000679	Prab.g_01055	Prau.g_00969
OG0000680	Prab.g_01054	Prau.g_00970
OG0000681	Prab.g_01052	Prau.g_00973
OG0000682	Prab.g_01051	Prau.g_00974
OG0000683	Prab.g_01050	Prau.g_00975
OG0000684	Prab.g_01048	Prau.g_00977
OG0000685	Prab.g_01046	Prau.g_00979
OG0000686	Prab.g_01045	Prau.g_00980
OG0000687	Prab.g_01044	Prau.g_00981
OG0000688	Prab.g_01041	Prau.g_00984
OG0000689	Prab.g_01040	Prau.g_00985
OG0000690	Prab.g_01039	Prau.g_00986
OG0000691	Prab.g_01038	Prau.g_00987
OG0000692	Prab.g_01036	Prau.g_00989
OG0000693	Prab.g_01035	Prau.g_00990
OG0000694	Prab.g_01034	Prau.g_00991
OG0000695	Prab.g_01032	Prau.g_00993
OG0000696	Prab.g_01031	Prau.g_00994
OG0000697	Prab.g_01030	Prau.g_00995
OG0000698	Prab.g_01027	Prau.g_00998
OG0000699	Prab.g_01026	Prau.g_00999
OG0000700	Prab.g_01025	Prau.g_01000
OG0000701	Prab.g_01024	Prau.g_01001
OG0000702	Prab.g_01022	Prau.g_01003
OG0000703	Prab.g_01021	Prau.g_01004
OG0000704	Prab.g_01020	Prau.g_01005
OG0000705	Prab.g_01016	Prau.g_01009
OG0000706	Prab.g_01015	Prau.g_01010
OG0000707	Prab.g_01014	Prau.g_01011
OG0000708	Prab.g_01013	Prau.g_01012
OG0000709	Prab.g_01009	Prau.g_01016
OG0000710	Prab.g_01006	Prau.g_01019
OG0000711	Prab.g_00989	Prau.g_01036
OG0000712	Prab.g_00987	Prau.g_01038
OG0000713	Prab.g_00986	Prau.g_01039
OG0000714	Prab.g_00985	Prau.g_01040
OG0000715	Prab.g_00983	Prau.g_01042
OG0000716	Prab.g_00981	Prau.g_01044
OG0000717	Prab.g_00980	Prau.g_01045
OG0000718	Prab.g_00960	Prau.g_01058
OG0000719	Prab.g_00958	Prau.g_01060
OG0000720	Prab.g_00949	Prau.g_01069
OG0000721	Prab.g_00947	Prau.g_01071
OG0000722	Prab.g_00946	Prau.g_01072
OG0000723	Prab.g_00943	Prau.g_01075
OG0000724	Prab.g_00934	Prau.g_01084
OG0000725	Prab.g_00928	Prau.g_01090
OG0000726	Prab.g_00927	Prau.g_01091
OG0000727	Prab.g_00926	Prau.g_01092
OG0000728	Prab.g_00924	Prau.g_01094
OG0000729	Prab.g_01146	Prau.g_01138
OG0000730	Prab.g_01150	Prau.g_01142
OG0000731	Prab.g_01154	Prau.g_01146
OG0000732	Prab.g_01164	Prau.g_01155
OG0000733	Prab.g_01187	Prau.g_01175
OG0000734	Prab.g_01204	Prau.g_01192
OG0000735	Prab.g_01206	Prau.g_01194
OG0000736	Prab.g_01207	Prau.g_01195
OG0000737	Prab.g_01208	Prau.g_01196
OG0000738	Prab.g_01212	Prau.g_01200
OG0000739	Prab.g_01213	Prau.g_01201
OG0000740	Prab.g_01214	Prau.g_01202
OG0000741	Prab.g_01215	Prau.g_01203
OG0000742	Prab.g_01218	Prau.g_01205
OG0000743	Prab.g_01220	Prau.g_01207
OG0000744	Prab.g_01221	Prau.g_01208
OG0000745	Prab.g_01222	Prau.g_01209
OG0000746	Prab.g_01224	Prau.g_01211
OG0000747	Prab.g_01225	Prau.g_01212
OG0000748	Prab.g_01228	Prau.g_01215
OG0000749	Prab.g_01229	Prau.g_01216
OG0000750	Prab.g_01230	Prau.g_01217
OG0000751	Prab.g_01232	Prau.g_01219
OG0000752	Prab.g_01234	Prau.g_01221
OG0000753	Prab.g_01237	Prau.g_01224
OG0000754	Prab.g_01240	Prau.g_01227
OG0000755	Prab.g_01243	Prau.g_01230
OG0000756	Prab.g_01244	Prau.g_01231
OG0000757	Prab.g_01250	Prau.g_01237
OG0000758	Prab.g_01251	Prau.g_01238
OG0000759	Prab.g_01252	Prau.g_01239
OG0000760	Prab.g_01253	Prau.g_01240
OG0000761	Prab.g_01254	Prau.g_01241
OG0000762	Prab.g_01255	Prau.g_01242
OG0000763	Prab.g_01257	Prau.g_01244
OG0000764	Prab.g_01258	Prau.g_01245
OG0000765	Prab.g_01267	Prau.g_01254
OG0000766	Prab.g_01268	Prau.g_01255
OG0000767	Prab.g_01270	Prau.g_01257
OG0000768	Prab.g_01271	Prau.g_01258
OG0000769	Prab.g_01273	Prau.g_01260
OG0000770	Prab.g_01275	Prau.g_01262
OG0000771	Prab.g_01284	Prau.g_01271, Prau.g_01496
OG0000772	Prab.g_01303	Prau.g_01346
OG0000773	Prab.g_01317	Prau.g_01361
OG0000774	Prab.g_01319	Prau.g_01363
OG0000775	Prab.g_01321	Prau.g_01366
OG0000776	Prab.g_01322	Prau.g_01367
OG0000777	Prab.g_01323	Prau.g_01368
OG0000778	Prab.g_01324	Prau.g_01369
OG0000779	Prab.g_01328	Prau.g_01373
OG0000780	Prab.g_01329	Prau.g_01374
OG0000781	Prab.g_01332	Prau.g_01377
OG0000782	Prab.g_01333	Prau.g_01378
OG0000783	Prab.g_01334	Prau.g_01379
OG0000784	Prab.g_01335	Prau.g_01380
OG0000785	Prab.g_01337	Prau.g_01382
OG0000786	Prab.g_01339	Prau.g_01384
OG0000787	Prab.g_01340	Prau.g_01385
OG0000788	Prab.g_01348	Prau.g_01396
OG0000789	Prab.g_01351	Prau.g_01399
OG0000790	Prab.g_01365	Prau.g_01414
OG0000791	Prab.g_01367	Prau.g_01416
OG0000792	Prab.g_01368	Prau.g_01417
OG0000793	Prab.g_01371	Prau.g_01420
OG0000794	Prab.g_01372	Prau.g_01421
OG0000795	Prab.g_01373	Prau.g_01422
OG0000796	Prab.g_01377	Prau.g_01426
OG0000797	Prab.g_01378	Prau.g_01427
OG0000799	Prab.g_01448	Prau.g_01510
OG0000800	Prab.g_01449	Prau.g_01511
OG0000801	Prab.g_01450	Prau.g_01512
OG0000802	Prab.g_01452	Prau.g_01514
OG0000803	Prab.g_01454	Prau.g_01516
OG0000804	Prab.g_01455	Prau.g_01517
OG0000805	Prab.g_01457	Prau.g_01519
OG0000806	Prab.g_01459	Prau.g_01521
OG0000807	Prab.g_01460	Prau.g_01522
OG0000808	Prab.g_01461	Prau.g_01523
OG0000809	Prab.g_01464	Prau.g_01526
OG0000810	Prab.g_01465	Prau.g_01527
OG0000811	Prab.g_01469	Prau.g_01534
OG0000812	Prab.g_01471	Prau.g_01536
OG0000813	Prab.g_01472	Prau.g_01537
OG0000814	Prab.g_01474	Prau.g_01539
OG0000815	Prab.g_01475	Prau.g_01540
OG0000816	Prab.g_01477	Prau.g_01542
OG0000817	Prab.g_01478	Prau.g_01543
OG0000818	Prab.g_01483	Prau.g_01548
OG0000819	Prab.g_01484	Prau.g_01549
OG0000820	Prab.g_01485	Prau.g_01550
OG0000821	Prab.g_01489	Prau.g_01554
OG0000822	Prab.g_01490	Prau.g_01555
OG0000823	Prab.g_01491	Prau.g_01556
OG0000824	Prab.g_01494	Prau.g_01559
OG0000825	Prab.g_01495	Prau.g_01560
OG0000826	Prab.g_01496	Prau.g_01561
OG0000827	Prab.g_01497	Prau.g_01562
OG0000828	Prab.g_01500	Prau.g_01565
OG0000829	Prab.g_01501	Prau.g_01566
OG0000830	Prab.g_01502	Prau.g_01567
OG0000831	Prab.g_01504	Prau.g_01569
OG0000832	Prab.g_01510	Prau.g_01575
OG0000833	Prab.g_01518	Prau.g_01583
OG0000834	Prab.g_01519	Prau.g_01584
OG0000835	Prab.g_01520	Prau.g_01585
OG0000836	Prab.g_01521	Prau.g_01586
OG0000837	Prab.g_01522	Prau.g_01587
OG0000838	Prab.g_01524	Prau.g_01589
OG0000839	Prab.g_01525	Prau.g_01590
OG0000840	Prab.g_01526	Prau.g_01591
OG0000841	Prab.g_01527	Prau.g_01592
OG0000842	Prab.g_01528	Prau.g_01593
OG0000843	Prab.g_01529	Prau.g_01594
OG0000844	Prab.g_01530	Prau.g_01595
OG0000845	Prab.g_01531	Prau.g_01596
OG0000846	Prab.g_01532	Prau.g_01597
OG0000847	Prab.g_01533	Prau.g_01598
OG0000848	Prab.g_01534	Prau.g_01599
OG0000849	Prab.g_01535	Prau.g_01600
OG0000850	Prab.g_01537	Prau.g_01602
OG0000851	Prab.g_01538	Prau.g_01603
OG0000852	Prab.g_01539	Prau.g_01604
OG0000853	Prab.g_01543	Prau.g_01608
OG0000854	Prab.g_01545	Prau.g_01610
OG0000855	Prab.g_01546	Prau.g_01611
OG0000856	Prab.g_01563	Prau.g_01626
OG0000857	Prab.g_01601	Prau.g_01652
OG0000858	Prab.g_01663	Prau.g_01726
OG0000859	Prab.g_01664	Prau.g_01727
OG0000860	Prab.g_01671	Prau.g_01734
OG0000861	Prab.g_01672	Prau.g_01735
OG0000862	Prab.g_01673	Prau.g_01736
OG0000863	Prab.g_01675	Prau.g_01738
OG0000864	Prab.g_01676	Prau.g_01739
OG0000865	Prab.g_01677	Prau.g_01740
OG0000866	Prab.g_01678	Prau.g_01741
OG0000867	Prab.g_01679	Prau.g_01742
OG0000868	Prab.g_01680	Prau.g_01743
OG0000869	Prab.g_01684	Prau.g_01747
OG0000870	Prab.g_01689	Prau.g_01752
OG0000871	Prab.g_01690	Prau.g_01753
OG0000872	Prab.g_01691	Prau.g_01754
OG0000873	Prab.g_01694	Prau.g_01757
OG0000874	Prab.g_01697	Prau.g_01760
OG0000875	Prab.g_01698	Prau.g_01761
OG0000876	Prab.g_01699	Prau.g_01762
OG0000877	Prab.g_01701	Prau.g_01764
OG0000878	Prab.g_01702	Prau.g_01765
OG0000879	Prab.g_01703	Prau.g_01766
OG0000880	Prab.g_01704	Prau.g_01767
OG0000881	Prab.g_01708	Prau.g_01771
OG0000882	Prab.g_01713	Prau.g_01776
OG0000883	Prab.g_01714	Prau.g_01777
OG0000884	Prab.g_01716	Prau.g_01779
OG0000885	Prab.g_01717	Prau.g_01780
OG0000886	Prab.g_01718	Prau.g_01781
OG0000887	Prab.g_01719	Prau.g_01782
OG0000888	Prab.g_01721	Prau.g_01784
OG0000889	Prab.g_01723	Prau.g_01786
OG0000890	Prab.g_01724	Prau.g_01787
OG0000891	Prab.g_01725	Prau.g_01788
OG0000892	Prab.g_01727	Prau.g_01790
OG0000893	Prab.g_01731	Prau.g_01794
OG0000894	Prab.g_01733	Prau.g_01796
OG0000895	Prab.g_01736	Prau.g_01799
OG0000896	Prab.g_01737	Prau.g_01800
OG0000897	Prab.g_01739	Prau.g_01802
OG0000898	Prab.g_01740	Prau.g_01803
OG0000899	Prab.g_01741	Prau.g_01804
OG0000900	Prab.g_01742	Prau.g_01805
OG0000901	Prab.g_01745	Prau.g_01808
OG0000902	Prab.g_01747	Prau.g_01810
OG0000903	Prab.g_01750	Prau.g_01813
OG0000904	Prab.g_01752	Prau.g_01815
OG0000905	Prab.g_01756	Prau.g_01820
OG0000906	Prab.g_01757	Prau.g_01821
OG0000907	Prab.g_01760	Prau.g_01827
OG0000908	Prab.g_01763	Prau.g_01830
OG0000909	Prab.g_01764	Prau.g_01831
OG0000910	Prab.g_01765	Prau.g_01832
OG0000911	Prab.g_01767	Prau.g_01834
OG0000912	Prab.g_01768	Prau.g_01835
OG0000913	Prab.g_01769	Prau.g_01836
OG0000914	Prab.g_01770	Prau.g_01837
OG0000915	Prab.g_01771	Prau.g_01838
OG0000916	Prab.g_01772	Prau.g_01839
OG0000917	Prab.g_01773	Prau.g_01840
OG0000918	Prab.g_01774	Prau.g_01841
OG0000919	Prab.g_01775	Prau.g_01842
OG0000920	Prab.g_01776	Prau.g_01843
OG0000921	Prab.g_01777	Prau.g_01844
OG0000922	Prab.g_01778	Prau.g_01845
OG0000923	Prab.g_01782	Prau.g_01849
OG0000924	Prab.g_01783	Prau.g_01850
OG0000925	Prab.g_01784	Prau.g_01851
OG0000926	Prab.g_01785	Prau.g_01852
OG0000927	Prab.g_01787	Prau.g_01854
OG0000928	Prab.g_01788	Prau.g_01855
OG0000929	Prab.g_01789	Prau.g_01856
OG0000930	Prab.g_01790	Prau.g_01857
OG0000931	Prab.g_01791	Prau.g_01858
OG0000932	Prab.g_01792	Prau.g_01859
OG0000933	Prab.g_01796	Prau.g_01863
OG0000934	Prab.g_01798	Prau.g_01865
OG0000935	Prab.g_01799	Prau.g_01866
OG0000936	Prab.g_01800	Prau.g_01867
OG0000937	Prab.g_01801	Prau.g_01868
OG0000938	Prab.g_01803	Prau.g_01870
OG0000939	Prab.g_01804	Prau.g_01871
OG0000940	Prab.g_01811	Prau.g_01878
OG0000941	Prab.g_01813	Prau.g_01880
OG0000942	Prab.g_01815	Prau.g_01882
OG0000943	Prab.g_01816	Prau.g_01883
OG0000944	Prab.g_01817	Prau.g_01884
OG0000945	Prab.g_01818	Prau.g_01885
OG0000946	Prab.g_01822	Prau.g_01889
OG0000947	Prab.g_01824	Prau.g_01891
OG0000948	Prab.g_01825	Prau.g_01892
OG0000949	Prab.g_01828	Prau.g_01895
OG0000950	Prab.g_01833	Prau.g_01900
OG0000951	Prab.g_01836	Prau.g_01904
OG0000952	Prab.g_01840	Prau.g_01908
OG0000953	Prab.g_01843	Prau.g_01911
OG0000954	Prab.g_01847	Prau.g_01915
OG0000955	Prab.g_01848	Prau.g_01916
OG0000956	Prab.g_01850	Prau.g_01918
OG0000957	Prab.g_01855	Prau.g_01923
OG0000958	Prab.g_01856	Prau.g_01924
OG0000959	Prab.g_01860	Prau.g_01928
OG0000960	Prab.g_01861	Prau.g_01929
OG0000961	Prab.g_01863	Prau.g_01931
OG0000962	Prab.g_01865	Prau.g_01933
OG0000963	Prab.g_01869	Prau.g_01937
OG0000964	Prab.g_01870	Prau.g_01938
OG0000965	Prab.g_01871	Prau.g_01939
OG0000966	Prab.g_01879	Prau.g_01946
OG0000967	Prab.g_01883	Prau.g_01951
OG0000968	Prab.g_01885	Prau.g_01953
OG0000969	Prab.g_01886	Prau.g_01954
OG0000970	Prab.g_01887	Prau.g_01955
OG0000971	Prab.g_01888	Prau.g_01956
OG0000972	Prab.g_01889	Prau.g_01957
OG0000973	Prab.g_01890	Prau.g_01958
OG0000974	Prab.g_01891	Prau.g_01959
OG0000975	Prab.g_01892	Prau.g_01960
OG0000976	Prab.g_01893	Prau.g_01961
OG0000977	Prab.g_01894	Prau.g_01962
OG0000978	Prab.g_01895	Prau.g_01963
OG0000979	Prab.g_01898	Prau.g_01966
OG0000980	Prab.g_01900	Prau.g_01968
OG0000981	Prab.g_01902	Prau.g_01970
OG0000982	Prab.g_01904	Prau.g_01972
OG0000983	Prab.g_01905	Prau.g_01973
OG0000984	Prab.g_01906	Prau.g_01974
OG0000985	Prab.g_01909	Prau.g_01977
OG0000986	Prab.g_01911	Prau.g_01979
OG0000987	Prab.g_01912	Prau.g_01980
OG0000988	Prab.g_01915	Prau.g_01983
OG0000989	Prab.g_01919	Prau.g_01986
OG0000990	Prab.g_01922	Prau.g_01989
OG0000991	Prab.g_01923	Prau.g_01990
OG0000992	Prab.g_01925	Prau.g_01992
OG0000993	Prab.g_01926	Prau.g_01993
OG0000994	Prab.g_01927	Prau.g_01994
OG0000995	Prab.g_01931	Prau.g_01998
OG0000996	Prab.g_01932	Prau.g_01999
OG0000997	Prab.g_01933	Prau.g_02000
OG0000998	Prab.g_01935	Prau.g_02002
OG0000999	Prab.g_01936	Prau.g_02003
OG0001000	Prab.g_01939	Prau.g_02006
OG0001001	Prab.g_01941	Prau.g_02008
OG0001002	Prab.g_01945	Prau.g_02012
OG0001003	Prab.g_01947	Prau.g_02014
OG0001004	Prab.g_01948	Prau.g_02015
OG0001005	Prab.g_01949	Prau.g_02016
OG0001006	Prab.g_01953	Prau.g_02020
OG0001007	Prab.g_01955	Prau.g_02022
OG0001008	Prab.g_00440	Prau.g_00478
OG0001009	Prab.g_00027	Prau.g_00027
OG0001010	Prab.g_00028	Prau.g_00028
OG0001011	Prab.g_00029	Prau.g_00029
OG0001012	Prab.g_00042	Prau.g_00050
OG0001013	Prab.g_00047	Prau.g_00056
OG0001014	Prab.g_00050	Prau.g_00059
OG0001015	Prab.g_00051	Prau.g_00060
OG0001016	Prab.g_00065	Prau.g_00074
OG0001017	Prab.g_00069	Prau.g_00078
OG0001018	Prab.g_00072	Prau.g_00081
OG0001019	Prab.g_00081	Prau.g_00090
OG0001020	Prab.g_00082	Prau.g_00091
OG0001021	Prab.g_00083	Prau.g_00092
OG0001022	Prab.g_00085	Prau.g_00095
OG0001023	Prab.g_00086	Prau.g_00096
OG0001024	Prab.g_00089	Prau.g_00099
OG0001025	Prab.g_00095	Prau.g_00105
OG0001026	Prab.g_00102	Prau.g_00112
OG0001027	Prab.g_00103	Prau.g_00113
OG0001028	Prab.g_00105	Prau.g_00115
OG0001029	Prab.g_00106	Prau.g_00116
OG0001030	Prab.g_00120	Prau.g_00131
OG0001031	Prab.g_00177	Prau.g_00187
OG0001032	Prab.g_00178	Prau.g_00188
OG0001033	Prab.g_00199	Prau.g_00209
OG0001034	Prab.g_00227	Prau.g_00237
OG0001035	Prab.g_00244	Prau.g_00256
OG0001036	Prab.g_00248	Prau.g_00261
OG0001037	Prab.g_00249	Prau.g_00262
OG0001038	Prab.g_00266	Prau.g_00280
OG0001039	Prab.g_00269	Prau.g_00283
OG0001040	Prab.g_00271	Prau.g_00285
OG0001041	Prab.g_00275	Prau.g_00289
OG0001042	Prab.g_00292	Prau.g_00306
OG0001043	Prab.g_00293	Prau.g_00307
OG0001044	Prab.g_00321	Prau.g_00335
OG0001045	Prab.g_00329	Prau.g_00344
OG0001046	Prab.g_00367	Prau.g_00382
OG0001047	Prab.g_00442	Prau.g_00480
OG0001048	Prab.g_00443	Prau.g_00481
OG0001049	Prab.g_00445	Prau.g_00483
OG0001050	Prab.g_00446	Prau.g_00484
OG0001051	Prab.g_00447	Prau.g_00485
OG0001052	Prab.g_00475	Prau.g_00512
OG0001053	Prab.g_00487	Prau.g_00524
OG0001054	Prab.g_00502	Prau.g_00539
OG0001055	Prab.g_00521	Prau.g_00558
OG0001056	Prab.g_00540	Prau.g_00576
OG0001057	Prab.g_00545	Prau.g_00581
OG0001058	Prab.g_00553	Prau.g_00589
OG0001059	Prab.g_00557	Prau.g_00593
OG0001060	Prab.g_00564	Prau.g_00600
OG0001061	Prab.g_00578	Prau.g_00613
OG0001062	Prab.g_00580	Prau.g_00615
OG0001063	Prab.g_00582	Prau.g_00617
OG0001064	Prab.g_00583	Prau.g_00618
OG0001065	Prab.g_00584	Prau.g_00619
OG0001066	Prab.g_00585	Prau.g_00620
OG0001067	Prab.g_00586	Prau.g_00621
OG0001068	Prab.g_00587	Prau.g_00622
OG0001069	Prab.g_00588	Prau.g_00623
OG0001070	Prab.g_00591	Prau.g_00626
OG0001071	Prab.g_00592	Prau.g_00627
OG0001072	Prab.g_00594	Prau.g_00628
OG0001073	Prab.g_00608	Prau.g_00642
OG0001074	Prab.g_00619	Prau.g_00653
OG0001075	Prab.g_00620	Prau.g_00654
OG0001076	Prab.g_00629	Prau.g_00664
OG0001077	Prab.g_00633	Prau.g_00668
OG0001078	Prab.g_00641	Prau.g_00676
OG0001079	Prab.g_00652	Prau.g_00687
OG0001080	Prab.g_00658	Prau.g_00693
OG0001081	Prab.g_00660	Prau.g_00695
OG0001082	Prab.g_00661	Prau.g_00696
OG0001083	Prab.g_00666	Prau.g_00701
OG0001084	Prab.g_00667	Prau.g_00702
OG0001085	Prab.g_00675	Prau.g_00710
OG0001086	Prab.g_00676	Prau.g_00711
OG0001087	Prab.g_00693	Prau.g_00728
OG0001088	Prab.g_00694	Prau.g_00729
OG0001089	Prab.g_00702	Prau.g_00737
OG0001090	Prab.g_00724	Prau.g_00756
OG0001091	Prab.g_00726	Prau.g_00758
OG0001092	Prab.g_00727	Prau.g_00759
OG0001093	Prab.g_00732	Prau.g_00764
OG0001094	Prab.g_00834	Prau.g_00848
OG0001095	Prab.g_00853	Prau.g_00867
OG0001096	Prab.g_00866	Prau.g_00880
OG0001097	Prab.g_00884	Prau.g_00898
OG0001098	Prab.g_00900	Prau.g_00914
OG0001099	Prab.g_01079	Prau.g_00946
OG0001100	Prab.g_01075	Prau.g_00950
OG0001101	Prab.g_01073	Prau.g_00952
OG0001102	Prab.g_01071	Prau.g_00954
OG0001104	Prab.g_01047	Prau.g_00978
OG0001105	Prab.g_01043	Prau.g_00982
OG0001106	Prab.g_01019	Prau.g_01006
OG0001107	Prab.g_01012	Prau.g_01013
OG0001108	Prab.g_01008	Prau.g_01017
OG0001109	Prab.g_01007	Prau.g_01018
OG0001110	Prab.g_01005	Prau.g_01020
OG0001111	Prab.g_01004	Prau.g_01021
OG0001112	Prab.g_01003	Prau.g_01022
OG0001113	Prab.g_01002	Prau.g_01023
OG0001114	Prab.g_01001	Prau.g_01024
OG0001115	Prab.g_00999	Prau.g_01026
OG0001116	Prab.g_00998	Prau.g_01027
OG0001117	Prab.g_00997	Prau.g_01028
OG0001118	Prab.g_00996	Prau.g_01029
OG0001119	Prab.g_00995	Prau.g_01030
OG0001120	Prab.g_00993	Prau.g_01032
OG0001121	Prab.g_01184	Prau.g_01172
OG0001121	Prab.g_00990	Prau.g_01035
OG0001122	Prab.g_00957	Prau.g_01061
OG0001123	Prab.g_00953	Prau.g_01065
OG0001124	Prab.g_00951	Prau.g_01067
OG0001125	Prab.g_00950	Prau.g_01068
OG0001126	Prab.g_00940	Prau.g_01078
OG0001127	Prab.g_00939	Prau.g_01079
OG0001128	Prab.g_00937	Prau.g_01081
OG0001129	Prab.g_00936	Prau.g_01082
OG0001130	Prab.g_00935	Prau.g_01083
OG0001131	Prab.g_01125	Prau.g_01118
OG0001132	Prab.g_01135	Prau.g_01127
OG0001133	Prab.g_01169	Prau.g_01160
OG0001134	Prab.g_01186	Prau.g_01174
OG0001135	Prab.g_01189	Prau.g_01177
OG0001136	Prab.g_01216	Prau.g_01204
OG0001137	Prab.g_01227	Prau.g_01214
OG0001138	Prab.g_01245	Prau.g_01232
OG0001139	Prab.g_01246	Prau.g_01233
OG0001140	Prab.g_01247	Prau.g_01234
OG0001141	Prab.g_01248	Prau.g_01235
OG0001142	Prab.g_01249	Prau.g_01236
OG0001143	Prab.g_01256	Prau.g_01243
OG0001144	Prab.g_01261	Prau.g_01248
OG0001145	Prab.g_01318	Prau.g_01362
OG0001146	Prab.g_01330	Prau.g_01375
