Orthogroup	Prab	Prax
OG0000561	Prab.g_00559	Prax.g_00016
OG0000562	Prab.g_00560	Prax.g_00017
OG0000563	Prab.g_00561	Prax.g_00018
OG0000564	Prab.g_00562	Prax.g_00019
OG0000565	Prab.g_00565	Prax.g_00022
OG0000566	Prab.g_00568	Prax.g_00024
OG0000567	Prab.g_00572	Prax.g_00028
OG0000568	Prab.g_00573	Prax.g_00029
OG0000569	Prab.g_00574	Prax.g_00030
OG0000570	Prab.g_00575	Prax.g_00031
OG0000571	Prab.g_00577	Prax.g_00033
OG0000572	Prab.g_00590	Prax.g_00046
OG0000573	Prab.g_00596	Prax.g_00051
OG0000574	Prab.g_00597	Prax.g_00052
OG0000575	Prab.g_00601	Prax.g_00056
OG0000576	Prab.g_00603	Prax.g_00058
OG0000577	Prab.g_00604	Prax.g_00059
OG0000578	Prab.g_00605	Prax.g_00060
OG0000579	Prab.g_00606	Prax.g_00061
OG0000580	Prab.g_00607	Prax.g_00062
OG0000581	Prab.g_00609	Prax.g_00064
OG0000582	Prab.g_00612	Prax.g_00067
OG0000583	Prab.g_00613	Prax.g_00068
OG0000584	Prab.g_00614	Prax.g_00069
OG0000585	Prab.g_00616	Prax.g_00071
OG0000586	Prab.g_00617	Prax.g_00072
OG0000587	Prab.g_00618	Prax.g_00073
OG0000588	Prab.g_00622	Prax.g_00077
OG0000589	Prab.g_00625	Prax.g_00080
OG0000590	Prab.g_00626	Prax.g_00081
OG0000591	Prab.g_00630	Prax.g_00084
OG0000592	Prab.g_00631	Prax.g_00085
OG0000593	Prab.g_00637	Prax.g_00091
OG0000594	Prab.g_00638	Prax.g_00092
OG0000595	Prab.g_00639	Prax.g_00093
OG0000596	Prab.g_00643	Prax.g_00097
OG0000597	Prab.g_00645	Prax.g_00099
OG0000598	Prab.g_00646	Prax.g_00100
OG0000599	Prab.g_00649	Prax.g_00103
OG0000600	Prab.g_00650	Prax.g_00104
OG0000601	Prab.g_00651	Prax.g_00105
OG0000602	Prab.g_00653	Prax.g_00107
OG0000603	Prab.g_00654	Prax.g_00108
OG0000604	Prab.g_00655	Prax.g_00109
OG0000605	Prab.g_00656	Prax.g_00110
OG0000606	Prab.g_00659	Prax.g_00113
OG0000607	Prab.g_00662	Prax.g_00116
OG0000608	Prab.g_00663	Prax.g_00117
OG0000609	Prab.g_00664	Prax.g_00118
OG0000610	Prab.g_00669	Prax.g_00123
OG0000611	Prab.g_00672	Prax.g_00975
OG0000612	Prab.g_00673	Prax.g_00974
OG0000613	Prab.g_00678	Prax.g_00969
OG0000614	Prab.g_00697	Prax.g_00950
OG0000615	Prab.g_00705	Prax.g_00942
OG0000616	Prab.g_00711	Prax.g_00938
OG0000617	Prab.g_00729	Prax.g_00479
OG0000618	Prab.g_00730	Prax.g_00478
OG0000619	Prab.g_00731	Prax.g_00477
OG0000620	Prab.g_00734	Prax.g_00474
OG0000621	Prab.g_00735	Prax.g_00473
OG0000622	Prab.g_00736	Prax.g_00472
OG0000623	Prab.g_00737	Prax.g_00471
OG0000624	Prab.g_00738	Prax.g_00470
OG0000625	Prab.g_00739	Prax.g_00469
OG0000626	Prab.g_00740	Prax.g_00468
OG0000627	Prab.g_00741	Prax.g_00467
OG0000628	Prab.g_00742	Prax.g_00466
OG0000629	Prab.g_00743	Prax.g_00465
OG0000630	Prab.g_00746	Prax.g_00462
OG0000631	Prab.g_00831	Prax.g_00382
OG0000632	Prab.g_00832	Prax.g_00381
OG0000633	Prab.g_00833	Prax.g_00380
OG0000634	Prab.g_00836	Prax.g_00377
OG0000635	Prab.g_00837	Prax.g_00376
OG0000636	Prab.g_00839	Prax.g_00374
OG0000637	Prab.g_00841	Prax.g_00372
OG0000638	Prab.g_00842	Prax.g_00371
OG0000639	Prab.g_00843	Prax.g_00370
OG0000640	Prab.g_00844	Prax.g_00369
OG0000641	Prab.g_00848	Prax.g_00365
OG0000642	Prab.g_00849	Prax.g_00364
OG0000643	Prab.g_00850	Prax.g_00363
OG0000644	Prab.g_00851	Prax.g_00362
OG0000645	Prab.g_00852	Prax.g_00361
OG0000646	Prab.g_00854	Prax.g_00359
OG0000647	Prab.g_00855	Prax.g_00358
OG0000648	Prab.g_00857	Prax.g_00356
OG0000649	Prab.g_00858	Prax.g_00355
OG0000650	Prab.g_00859	Prax.g_00354
OG0000651	Prab.g_00860	Prax.g_00353
OG0000652	Prab.g_00861	Prax.g_00352
OG0000653	Prab.g_00863	Prax.g_00350
OG0000654	Prab.g_00864	Prax.g_00349
OG0000655	Prab.g_00865	Prax.g_00348
OG0000656	Prab.g_00868	Prax.g_00345
OG0000657	Prab.g_00875	Prax.g_00337
OG0000658	Prab.g_00876	Prax.g_00336
OG0000659	Prab.g_00877	Prax.g_00335
OG0000660	Prab.g_00881	Prax.g_00331
OG0000661	Prab.g_00883	Prax.g_00329
OG0000662	Prab.g_00885	Prax.g_00327
OG0000663	Prab.g_00887	Prax.g_00325
OG0000664	Prab.g_00888	Prax.g_00324
OG0000665	Prab.g_00892	Prax.g_00320
OG0000666	Prab.g_00893	Prax.g_00319
OG0000667	Prab.g_00898	Prax.g_00315
OG0000668	Prab.g_01084	Prax.g_00546
OG0000669	Prab.g_01076	Prax.g_00553
OG0000670	Prab.g_01074	Prax.g_00555
OG0000671	Prab.g_01072	Prax.g_00557
OG0000672	Prab.g_01070	Prax.g_00559
OG0000673	Prab.g_01067	Prax.g_00562
OG0000674	Prab.g_01065	Prax.g_00564
OG0000675	Prab.g_01064	Prax.g_00565
OG0000676	Prab.g_01062	Prax.g_00567
OG0000677	Prab.g_01061	Prax.g_00568
OG0000678	Prab.g_01059	Prax.g_00570
OG0000679	Prab.g_01055	Prax.g_00574
OG0000680	Prab.g_01054	Prax.g_00575
OG0000681	Prab.g_01052	Prax.g_00578
OG0000682	Prab.g_01051	Prax.g_00579
OG0000683	Prab.g_01050	Prax.g_00580
OG0000684	Prab.g_01048	Prax.g_00582
OG0000685	Prab.g_01046	Prax.g_00584
OG0000686	Prab.g_01045	Prax.g_00585
OG0000687	Prab.g_01044	Prax.g_00586
OG0000688	Prab.g_01041	Prax.g_00589
OG0000689	Prab.g_01040	Prax.g_00590
OG0000690	Prab.g_01039	Prax.g_00591
OG0000691	Prab.g_01038	Prax.g_00592
OG0000692	Prab.g_01036	Prax.g_00594
OG0000693	Prab.g_01035	Prax.g_00595
OG0000694	Prab.g_01034	Prax.g_00596
OG0000695	Prab.g_01032	Prax.g_00598
OG0000696	Prab.g_01031	Prax.g_00599
OG0000697	Prab.g_01030	Prax.g_00600
OG0000698	Prab.g_01027	Prax.g_00603
OG0000699	Prab.g_01026	Prax.g_00604
OG0000700	Prab.g_01025	Prax.g_00605
OG0000701	Prab.g_01024	Prax.g_00606
OG0000702	Prab.g_01022	Prax.g_00608
OG0000703	Prab.g_01021	Prax.g_00609
OG0000704	Prab.g_01020	Prax.g_00610
OG0000705	Prab.g_01016	Prax.g_00614
OG0000706	Prab.g_01015	Prax.g_00615
OG0000707	Prab.g_01014	Prax.g_00616
OG0000708	Prab.g_01013	Prax.g_00617
OG0000709	Prab.g_01009	Prax.g_01130
OG0000710	Prab.g_01006	Prax.g_01133
OG0000711	Prab.g_00989	Prax.g_01150
OG0000712	Prab.g_00987	Prax.g_01152
OG0000713	Prab.g_00986	Prax.g_01153
OG0000714	Prab.g_00985	Prax.g_01154
OG0000715	Prab.g_00983	Prax.g_01156
OG0000716	Prab.g_00981	Prax.g_01158
OG0000717	Prab.g_00980	Prax.g_01159
OG0000718	Prab.g_00960	Prax.g_01173
OG0000719	Prab.g_00958	Prax.g_01175
OG0000720	Prab.g_00949	Prax.g_01184
OG0000721	Prab.g_00947	Prax.g_01186
OG0000722	Prab.g_00946	Prax.g_01187
OG0000723	Prab.g_00943	Prax.g_01190
OG0000724	Prab.g_00934	Prax.g_01199
OG0000725	Prab.g_00928	Prax.g_01205
OG0000726	Prab.g_00927	Prax.g_01206
OG0000727	Prab.g_00926	Prax.g_01207
OG0000728	Prab.g_00924	Prax.g_01209
OG0000729	Prab.g_01146	Prax.g_01256
OG0000730	Prab.g_01150	Prax.g_00126
OG0000731	Prab.g_01154	Prax.g_00130
OG0000732	Prab.g_01164	Prax.g_00140
OG0000733	Prab.g_01187	Prax.g_00162
OG0000734	Prab.g_01204	Prax.g_00185
OG0000735	Prab.g_01206	Prax.g_00187
OG0000736	Prab.g_01207	Prax.g_00188
OG0000737	Prab.g_01208	Prax.g_00189
OG0000738	Prab.g_01212	Prax.g_00193
OG0000739	Prab.g_01213	Prax.g_00194
OG0000740	Prab.g_01214	Prax.g_00195
OG0000741	Prab.g_01215	Prax.g_00196
OG0000742	Prab.g_01218	Prax.g_00199
OG0000743	Prab.g_01220	Prax.g_00201
OG0000744	Prab.g_01221	Prax.g_00202
OG0000745	Prab.g_01222	Prax.g_00203
OG0000746	Prab.g_01224	Prax.g_00205
OG0000747	Prab.g_01225	Prax.g_00206
OG0000748	Prab.g_01228	Prax.g_00209
OG0000749	Prab.g_01229	Prax.g_00210
OG0000750	Prab.g_01230	Prax.g_00211
OG0000751	Prab.g_01232	Prax.g_00213
OG0000752	Prab.g_01234	Prax.g_00215
OG0000753	Prab.g_01237	Prax.g_00218
OG0000754	Prab.g_01240	Prax.g_00221
OG0000755	Prab.g_01243	Prax.g_00224
OG0000756	Prab.g_01244	Prax.g_00225
OG0000757	Prab.g_01250	Prax.g_00231
OG0000758	Prab.g_01251	Prax.g_00232
OG0000759	Prab.g_01252	Prax.g_00233
OG0000760	Prab.g_01253	Prax.g_00234
OG0000761	Prab.g_01254	Prax.g_00235
OG0000762	Prab.g_01255	Prax.g_00236
OG0000763	Prab.g_01257	Prax.g_00238
OG0000764	Prab.g_01258	Prax.g_00239
OG0000765	Prab.g_01267	Prax.g_00248
OG0000766	Prab.g_01268	Prax.g_00249
OG0000767	Prab.g_01270	Prax.g_00251
OG0000768	Prab.g_01271	Prax.g_00252
OG0000769	Prab.g_01273	Prax.g_00254
OG0000770	Prab.g_01275	Prax.g_00256
OG0000771	Prab.g_01284	Prax.g_01789
OG0000772	Prab.g_01303	Prax.g_01928
OG0000773	Prab.g_01317	Prax.g_01908
OG0000774	Prab.g_01319	Prax.g_01906
OG0000775	Prab.g_01321	Prax.g_01904
OG0000776	Prab.g_01322	Prax.g_01903
OG0000777	Prab.g_01323	Prax.g_01902
OG0000778	Prab.g_01324	Prax.g_01901
OG0000779	Prab.g_01328	Prax.g_01897
OG0000780	Prab.g_01329	Prax.g_01896
OG0000781	Prab.g_01332	Prax.g_01893
OG0000782	Prab.g_01333	Prax.g_01892
OG0000783	Prab.g_01334	Prax.g_01891
OG0000784	Prab.g_01335	Prax.g_01890
OG0000785	Prab.g_01337	Prax.g_01888
OG0000786	Prab.g_01339	Prax.g_01886
OG0000787	Prab.g_01340	Prax.g_01885
OG0000788	Prab.g_01348	Prax.g_01876
OG0000789	Prab.g_01351	Prax.g_01873
OG0000790	Prab.g_01365	Prax.g_01858
OG0000791	Prab.g_01367	Prax.g_01856
OG0000792	Prab.g_01368	Prax.g_01855
OG0000793	Prab.g_01371	Prax.g_01852
OG0000794	Prab.g_01372	Prax.g_01851
OG0000795	Prab.g_01373	Prax.g_01850
OG0000796	Prab.g_01377	Prax.g_01846
OG0000797	Prab.g_01378	Prax.g_01845
OG0000798	Prab.g_01411	Prax.g_01819
OG0000799	Prab.g_01448	Prax.g_01751
OG0000800	Prab.g_01449	Prax.g_01750
OG0000801	Prab.g_01450	Prax.g_01749
OG0000802	Prab.g_01452	Prax.g_01747
OG0000803	Prab.g_01454	Prax.g_01745
OG0000804	Prab.g_01455	Prax.g_01744
OG0000805	Prab.g_01457	Prax.g_01742
OG0000806	Prab.g_01459	Prax.g_01740
OG0000807	Prab.g_01460	Prax.g_01739
OG0000808	Prab.g_01461	Prax.g_01738
OG0000809	Prab.g_01464	Prax.g_01735
OG0000810	Prab.g_01465	Prax.g_01734
OG0000811	Prab.g_01469	Prax.g_01725
OG0000812	Prab.g_01471	Prax.g_01723
OG0000813	Prab.g_01472	Prax.g_01722
OG0000814	Prab.g_01474	Prax.g_01720
OG0000815	Prab.g_01475	Prax.g_01719
OG0000816	Prab.g_01477	Prax.g_01717
OG0000817	Prab.g_01478	Prax.g_01716
OG0000818	Prab.g_01483	Prax.g_01711
OG0000819	Prab.g_01484	Prax.g_01710
OG0000820	Prab.g_01485	Prax.g_01709
OG0000821	Prab.g_01489	Prax.g_01705
OG0000822	Prab.g_01490	Prax.g_01704
OG0000823	Prab.g_01491	Prax.g_01703
OG0000824	Prab.g_01494	Prax.g_01700
OG0000825	Prab.g_01495	Prax.g_01699
OG0000826	Prab.g_01496	Prax.g_01698
OG0000827	Prab.g_01497	Prax.g_01697
OG0000828	Prab.g_01500	Prax.g_01694
OG0000829	Prab.g_01501	Prax.g_01693
OG0000830	Prab.g_01502	Prax.g_01692
OG0000831	Prab.g_01504	Prax.g_01690
OG0000832	Prab.g_01510	Prax.g_01684
OG0000833	Prab.g_01518	Prax.g_01676
OG0000834	Prab.g_01519	Prax.g_01675
OG0000835	Prab.g_01520	Prax.g_01674
OG0000836	Prab.g_01521	Prax.g_01673
OG0000837	Prab.g_01522	Prax.g_01672
OG0000838	Prab.g_01524	Prax.g_01670
OG0000839	Prab.g_01525	Prax.g_01669
OG0000840	Prab.g_01526	Prax.g_01668
OG0000841	Prab.g_01527	Prax.g_01667
OG0000842	Prab.g_01528	Prax.g_01666
OG0000843	Prab.g_01529	Prax.g_01665
OG0000844	Prab.g_01530	Prax.g_01664
OG0000845	Prab.g_01531	Prax.g_01663
OG0000846	Prab.g_01532	Prax.g_01662
OG0000847	Prab.g_01533	Prax.g_01661
OG0000848	Prab.g_01534	Prax.g_01660
OG0000849	Prab.g_01535	Prax.g_01659
OG0000850	Prab.g_01537	Prax.g_01657
OG0000851	Prab.g_01538	Prax.g_01656
OG0000852	Prab.g_01539	Prax.g_01655
OG0000853	Prab.g_01543	Prax.g_01651
OG0000854	Prab.g_01545	Prax.g_01649
OG0000855	Prab.g_01546	Prax.g_01648
OG0000856	Prab.g_01563	Prax.g_01633
OG0000857	Prab.g_01601	Prax.g_01605
OG0000858	Prab.g_01663	Prax.g_01565
OG0000859	Prab.g_01664	Prax.g_01564
OG0000860	Prab.g_01671	Prax.g_01557
OG0000861	Prab.g_01672	Prax.g_01556
OG0000862	Prab.g_01673	Prax.g_01555
OG0000863	Prab.g_01675	Prax.g_01553
OG0000864	Prab.g_01676	Prax.g_01552
OG0000865	Prab.g_01677	Prax.g_01551
OG0000866	Prab.g_01678	Prax.g_01550
OG0000867	Prab.g_01679	Prax.g_01549
OG0000868	Prab.g_01680	Prax.g_01548
OG0000869	Prab.g_01684	Prax.g_01544
OG0000870	Prab.g_01689	Prax.g_01539
OG0000871	Prab.g_01690	Prax.g_01538
OG0000872	Prab.g_01691	Prax.g_01537
OG0000873	Prab.g_01694	Prax.g_01534
OG0000874	Prab.g_01697	Prax.g_01531
OG0000875	Prab.g_01698	Prax.g_01530
OG0000876	Prab.g_01699	Prax.g_01529
OG0000877	Prab.g_01701	Prax.g_01527
OG0000878	Prab.g_01702	Prax.g_01526
OG0000879	Prab.g_01703	Prax.g_01525
OG0000880	Prab.g_01704	Prax.g_01524
OG0000881	Prab.g_01708	Prax.g_01520
OG0000882	Prab.g_01713	Prax.g_01515
OG0000883	Prab.g_01714	Prax.g_01513
OG0000884	Prab.g_01716	Prax.g_01511
OG0000885	Prab.g_01717	Prax.g_01510
OG0000886	Prab.g_01718	Prax.g_01509
OG0000887	Prab.g_01719	Prax.g_01508
OG0000888	Prab.g_01721	Prax.g_01506
OG0000889	Prab.g_01723	Prax.g_01504
OG0000890	Prab.g_01724	Prax.g_01503
OG0000891	Prab.g_01725	Prax.g_01502
OG0000892	Prab.g_01727	Prax.g_01257
OG0000893	Prab.g_01731	Prax.g_01262
OG0000894	Prab.g_01733	Prax.g_01264
OG0000895	Prab.g_01736	Prax.g_01267
OG0000896	Prab.g_01737	Prax.g_01268
OG0000897	Prab.g_01739	Prax.g_01270
OG0000898	Prab.g_01740	Prax.g_01271
OG0000899	Prab.g_01741	Prax.g_01272
OG0000900	Prab.g_01742	Prax.g_01273
OG0000901	Prab.g_01745	Prax.g_01276
OG0000902	Prab.g_01747	Prax.g_01278
OG0000903	Prab.g_01750	Prax.g_01281
OG0000904	Prab.g_01752	Prax.g_01283
OG0000905	Prab.g_01756	Prax.g_01288
OG0000906	Prab.g_01757	Prax.g_01289
OG0000907	Prab.g_01760	Prax.g_01296
OG0000908	Prab.g_01763	Prax.g_01299
OG0000909	Prab.g_01764	Prax.g_01300
OG0000910	Prab.g_01765	Prax.g_01301
OG0000911	Prab.g_01767	Prax.g_01303
OG0000912	Prab.g_01768	Prax.g_01304
OG0000913	Prab.g_01769	Prax.g_01305
OG0000914	Prab.g_01770	Prax.g_01306
OG0000915	Prab.g_01771	Prax.g_01307
OG0000916	Prab.g_01772	Prax.g_01308
OG0000917	Prab.g_01773	Prax.g_01309
OG0000918	Prab.g_01774	Prax.g_01310
OG0000919	Prab.g_01775	Prax.g_01311
OG0000920	Prab.g_01776	Prax.g_01312
OG0000921	Prab.g_01777	Prax.g_01313
OG0000922	Prab.g_01778	Prax.g_01314
OG0000923	Prab.g_01782	Prax.g_01318
OG0000924	Prab.g_01783	Prax.g_01319
OG0000925	Prab.g_01784	Prax.g_01320
OG0000926	Prab.g_01785	Prax.g_01321
OG0000927	Prab.g_01787	Prax.g_01323
OG0000928	Prab.g_01788	Prax.g_01324
OG0000929	Prab.g_01789	Prax.g_01325
OG0000930	Prab.g_01790	Prax.g_01326
OG0000931	Prab.g_01791	Prax.g_01327
OG0000932	Prab.g_01792	Prax.g_01328
OG0000933	Prab.g_01796	Prax.g_01332
OG0000934	Prab.g_01798	Prax.g_01334
OG0000935	Prab.g_01799	Prax.g_01335
OG0000936	Prab.g_01800	Prax.g_01336
OG0000937	Prab.g_01801	Prax.g_01337
OG0000938	Prab.g_01803	Prax.g_01339
OG0000939	Prab.g_01804	Prax.g_01340
OG0000940	Prab.g_01811	Prax.g_01347
OG0000941	Prab.g_01813	Prax.g_01349
OG0000942	Prab.g_01815	Prax.g_01351
OG0000943	Prab.g_01816	Prax.g_01352
OG0000944	Prab.g_01817	Prax.g_01353
OG0000945	Prab.g_01818	Prax.g_01354
OG0000946	Prab.g_01822	Prax.g_01358
OG0000947	Prab.g_01824	Prax.g_01360
OG0000948	Prab.g_01825	Prax.g_01361
OG0000949	Prab.g_01828	Prax.g_01364
OG0000950	Prab.g_01833	Prax.g_01369
OG0000951	Prab.g_01836	Prax.g_01373
OG0000952	Prab.g_01840	Prax.g_01377
OG0000953	Prab.g_01843	Prax.g_01380
OG0000954	Prab.g_01847	Prax.g_01384
OG0000955	Prab.g_01848	Prax.g_01385
OG0000956	Prab.g_01850	Prax.g_01387
OG0000957	Prab.g_01855	Prax.g_01392
OG0000958	Prab.g_01856	Prax.g_01393
OG0000959	Prab.g_01860	Prax.g_01397
OG0000960	Prab.g_01861	Prax.g_01398
OG0000961	Prab.g_01863	Prax.g_01400
OG0000962	Prab.g_01865	Prax.g_01402
OG0000963	Prab.g_01869	Prax.g_01406
OG0000964	Prab.g_01870	Prax.g_01407
OG0000965	Prab.g_01871	Prax.g_01408
OG0000966	Prab.g_01879	Prax.g_01415
OG0000967	Prab.g_01883	Prax.g_01420
OG0000968	Prab.g_01885	Prax.g_01422
OG0000969	Prab.g_01886	Prax.g_01423
OG0000970	Prab.g_01887	Prax.g_01424
OG0000971	Prab.g_01888	Prax.g_01425
OG0000972	Prab.g_01889	Prax.g_01426
OG0000973	Prab.g_01890	Prax.g_01427
OG0000974	Prab.g_01891	Prax.g_01428
OG0000975	Prab.g_01892	Prax.g_01429
OG0000976	Prab.g_01893	Prax.g_01430
OG0000977	Prab.g_01894	Prax.g_01431
OG0000978	Prab.g_01895	Prax.g_01432
OG0000979	Prab.g_01898	Prax.g_01435
OG0000980	Prab.g_01900	Prax.g_01437
OG0000981	Prab.g_01902	Prax.g_01439
OG0000982	Prab.g_01904	Prax.g_01441
OG0000983	Prab.g_01905	Prax.g_01442
OG0000984	Prab.g_01906	Prax.g_01443
OG0000985	Prab.g_01909	Prax.g_01446
OG0000986	Prab.g_01911	Prax.g_01448
OG0000987	Prab.g_01912	Prax.g_01449
OG0000988	Prab.g_01915	Prax.g_01452
OG0000989	Prab.g_01919	Prax.g_01455
OG0000990	Prab.g_01922	Prax.g_01458
OG0000991	Prab.g_01923	Prax.g_01459
OG0000992	Prab.g_01925	Prax.g_01461
OG0000993	Prab.g_01926	Prax.g_01462
OG0000994	Prab.g_01927	Prax.g_01463
OG0000995	Prab.g_01931	Prax.g_01467
OG0000996	Prab.g_01932	Prax.g_01468
OG0000997	Prab.g_01933	Prax.g_01469
OG0000998	Prab.g_01935	Prax.g_01471
OG0000999	Prab.g_01936	Prax.g_01472
OG0001000	Prab.g_01939	Prax.g_01475
OG0001001	Prab.g_01941	Prax.g_01477
OG0001002	Prab.g_01945	Prax.g_01481
OG0001003	Prab.g_01947	Prax.g_01482
OG0001004	Prab.g_01948	Prax.g_01483
OG0001005	Prab.g_01949	Prax.g_01484
OG0001006	Prab.g_01953	Prax.g_01488
OG0001007	Prab.g_01955	Prax.g_01490
OG0001008	Prab.g_00440	Prax.g_00763
OG0001009	Prab.g_00027	Prax.g_00286
OG0001010	Prab.g_00028	Prax.g_00285
OG0001011	Prab.g_00029	Prax.g_00284
OG0001012	Prab.g_00042	Prax.g_00270
OG0001013	Prab.g_00047	Prax.g_00623
OG0001014	Prab.g_00050	Prax.g_00626
OG0001015	Prab.g_00051	Prax.g_00627
OG0001016	Prab.g_00065	Prax.g_00644
OG0001017	Prab.g_00069	Prax.g_00648
OG0001018	Prab.g_00072	Prax.g_00651
OG0001019	Prab.g_00081	Prax.g_00660
OG0001020	Prab.g_00082	Prax.g_01128
OG0001021	Prab.g_00083	Prax.g_01127
OG0001022	Prab.g_00085	Prax.g_01124
OG0001023	Prab.g_00086	Prax.g_01123
OG0001024	Prab.g_00089	Prax.g_01120
OG0001025	Prab.g_00095	Prax.g_01114
OG0001026	Prab.g_00102	Prax.g_01108
OG0001027	Prab.g_00103	Prax.g_01107
OG0001028	Prab.g_00105	Prax.g_01105
OG0001029	Prab.g_00106	Prax.g_01103
OG0001030	Prab.g_00120	Prax.g_01088
OG0001031	Prab.g_00177	Prax.g_01032
OG0001032	Prab.g_00178	Prax.g_01031
OG0001033	Prab.g_00199	Prax.g_01010
OG0001034	Prab.g_00227	Prax.g_00982
OG0001035	Prab.g_00244	Prax.g_00921
OG0001036	Prab.g_00248	Prax.g_00916
OG0001037	Prab.g_00249	Prax.g_00915
OG0001038	Prab.g_00266	Prax.g_00897
OG0001039	Prab.g_00269	Prax.g_00894
OG0001040	Prab.g_00271	Prax.g_00892
OG0001041	Prab.g_00275	Prax.g_00888
OG0001042	Prab.g_00292	Prax.g_00871
OG0001043	Prab.g_00293	Prax.g_00870
OG0001044	Prab.g_00321	Prax.g_00840
OG0001045	Prab.g_00329	Prax.g_00831
OG0001046	Prab.g_00367	Prax.g_00795
OG0001047	Prab.g_00442	Prax.g_00761
OG0001048	Prab.g_00443	Prax.g_00760
OG0001049	Prab.g_00445	Prax.g_00758
OG0001050	Prab.g_00446	Prax.g_00757
OG0001051	Prab.g_00447	Prax.g_00756
OG0001052	Prab.g_00475	Prax.g_00731
OG0001053	Prab.g_00487	Prax.g_00719
OG0001054	Prab.g_00502	Prax.g_00703
OG0001055	Prab.g_00521	Prax.g_00684
OG0001056	Prab.g_00540	Prax.g_00665
OG0001057	Prab.g_00545	Prax.g_00002
OG0001058	Prab.g_00553	Prax.g_00010
OG0001059	Prab.g_00557	Prax.g_00014
OG0001060	Prab.g_00564	Prax.g_00021
OG0001061	Prab.g_00578	Prax.g_00034
OG0001062	Prab.g_00580	Prax.g_00036
OG0001063	Prab.g_00582	Prax.g_00038
OG0001064	Prab.g_00583	Prax.g_00039
OG0001065	Prab.g_00584	Prax.g_00040
OG0001066	Prab.g_00585	Prax.g_00041
OG0001067	Prab.g_00586	Prax.g_00042
OG0001068	Prab.g_00587	Prax.g_00043
OG0001069	Prab.g_00588	Prax.g_00044
OG0001070	Prab.g_00591	Prax.g_00047
OG0001071	Prab.g_00592	Prax.g_00048
OG0001072	Prab.g_00594	Prax.g_00049
OG0001073	Prab.g_00608	Prax.g_00063
OG0001074	Prab.g_00619	Prax.g_00074
OG0001075	Prab.g_00620	Prax.g_00075
OG0001076	Prab.g_00629	Prax.g_00083
OG0001077	Prab.g_00633	Prax.g_00087
OG0001078	Prab.g_00641	Prax.g_00095
OG0001079	Prab.g_00652	Prax.g_00106
OG0001080	Prab.g_00658	Prax.g_00112
OG0001081	Prab.g_00660	Prax.g_00114
OG0001082	Prab.g_00661	Prax.g_00115
OG0001083	Prab.g_00666	Prax.g_00120
OG0001084	Prab.g_00667	Prax.g_00121
OG0001085	Prab.g_00675	Prax.g_00972
OG0001086	Prab.g_00676	Prax.g_00971
OG0001087	Prab.g_00693	Prax.g_00954
OG0001088	Prab.g_00694	Prax.g_00953
OG0001089	Prab.g_00702	Prax.g_00945
OG0001090	Prab.g_00724	Prax.g_00484
OG0001091	Prab.g_00726	Prax.g_00482
OG0001092	Prab.g_00727	Prax.g_00481
OG0001093	Prab.g_00732	Prax.g_00476
OG0001094	Prab.g_00834	Prax.g_00379
OG0001095	Prab.g_00853	Prax.g_00360
OG0001096	Prab.g_00866	Prax.g_00347
OG0001097	Prab.g_00884	Prax.g_00328
OG0001098	Prab.g_00900	Prax.g_00313
OG0001099	Prab.g_01079	Prax.g_00550
OG0001100	Prab.g_01075	Prax.g_00554
OG0001101	Prab.g_01073	Prax.g_00556
OG0001102	Prab.g_01071	Prax.g_00558
OG0001103	Prab.g_01069	Prax.g_00560
OG0001104	Prab.g_01047	Prax.g_00583
OG0001105	Prab.g_01043	Prax.g_00587
OG0001106	Prab.g_01019	Prax.g_00611
OG0001107	Prab.g_01012	Prax.g_00618
OG0001108	Prab.g_01008	Prax.g_01131
OG0001109	Prab.g_01007	Prax.g_01132
OG0001110	Prab.g_01005	Prax.g_01134
OG0001111	Prab.g_01004	Prax.g_01135
OG0001112	Prab.g_01003	Prax.g_01136
OG0001113	Prab.g_01002	Prax.g_01137
OG0001114	Prab.g_01001	Prax.g_01138
OG0001115	Prab.g_00999	Prax.g_01140
OG0001116	Prab.g_00998	Prax.g_01141
OG0001117	Prab.g_00997	Prax.g_01142
OG0001118	Prab.g_00996	Prax.g_01143
OG0001119	Prab.g_00995	Prax.g_01144
OG0001120	Prab.g_00993	Prax.g_01146
OG0001121	Prab.g_01184	Prax.g_00159
OG0001121	Prab.g_00990	Prax.g_01149
OG0001122	Prab.g_00957	Prax.g_01176
OG0001123	Prab.g_00953	Prax.g_01180
OG0001124	Prab.g_00951	Prax.g_01182
OG0001125	Prab.g_00950	Prax.g_01183
OG0001126	Prab.g_00940	Prax.g_01193
OG0001127	Prab.g_00939	Prax.g_01194
OG0001128	Prab.g_00937	Prax.g_01196
OG0001129	Prab.g_00936	Prax.g_01197
OG0001130	Prab.g_00935	Prax.g_01198
OG0001131	Prab.g_01125	Prax.g_01235
OG0001132	Prab.g_01135	Prax.g_01245
OG0001133	Prab.g_01169	Prax.g_00146
OG0001134	Prab.g_01186	Prax.g_00161
OG0001135	Prab.g_01189	Prax.g_00164
OG0001136	Prab.g_01216	Prax.g_00197
OG0001137	Prab.g_01227	Prax.g_00208
OG0001138	Prab.g_01245	Prax.g_00226
OG0001139	Prab.g_01246	Prax.g_00227
OG0001140	Prab.g_01247	Prax.g_00228
OG0001141	Prab.g_01248	Prax.g_00229
