Orthogroup	Prab	Prad
OG0000567	Prab.g_00572	Prad.g_01357
OG0000568	Prab.g_00573	Prad.g_01358
OG0000569	Prab.g_00574	Prad.g_01359
OG0000570	Prab.g_00575	Prad.g_01360
OG0000571	Prab.g_00577	Prad.g_01362
OG0000572	Prab.g_00590	Prad.g_01375
OG0000573	Prab.g_00596	Prad.g_01381
OG0000574	Prab.g_00597	Prad.g_01382
OG0000575	Prab.g_00601	Prad.g_01386
OG0000576	Prab.g_00603	Prad.g_01388
OG0000577	Prab.g_00604	Prad.g_01389
OG0000578	Prab.g_00605	Prad.g_01390
OG0000579	Prab.g_00606	Prad.g_01391
OG0000580	Prab.g_00607	Prad.g_01392
OG0000581	Prab.g_00609	Prad.g_01394
OG0000582	Prab.g_00612	Prad.g_01397
OG0000583	Prab.g_00613	Prad.g_01398
OG0000584	Prab.g_00614	Prad.g_01399
OG0000585	Prab.g_00616	Prad.g_01401
OG0000586	Prab.g_00617	Prad.g_01402
OG0000587	Prab.g_00618	Prad.g_01403
OG0000588	Prab.g_00622	Prad.g_01407
OG0000589	Prab.g_00625	Prad.g_01410
OG0000590	Prab.g_00626	Prad.g_01411
OG0000591	Prab.g_00630	Prad.g_01414
OG0000592	Prab.g_00631	Prad.g_01415
OG0000593	Prab.g_00637	Prad.g_01421
OG0000594	Prab.g_00638	Prad.g_01422
OG0000595	Prab.g_00639	Prad.g_01423
OG0000596	Prab.g_00643	Prad.g_01427
OG0000597	Prab.g_00645	Prad.g_01429
OG0000598	Prab.g_00646	Prad.g_01430
OG0000599	Prab.g_00649	Prad.g_01433
OG0000600	Prab.g_00650	Prad.g_01219
OG0000601	Prab.g_00651	Prad.g_01220
OG0000602	Prab.g_00653	Prad.g_01222
OG0000603	Prab.g_00654	Prad.g_01223
OG0000604	Prab.g_00655	Prad.g_01224
OG0000605	Prab.g_00656	Prad.g_01225
OG0000606	Prab.g_00659	Prad.g_01228
OG0000607	Prab.g_00662	Prad.g_01231
OG0000608	Prab.g_00663	Prad.g_01232
OG0000609	Prab.g_00664	Prad.g_01233
OG0000610	Prab.g_00669	Prad.g_01238
OG0000611	Prab.g_00672	Prad.g_01241
OG0000612	Prab.g_00673	Prad.g_01242
OG0000613	Prab.g_00678	Prad.g_01247
OG0000614	Prab.g_00697	Prad.g_01266
OG0000615	Prab.g_00705	Prad.g_01274
OG0000616	Prab.g_00711	Prad.g_01278
OG0000617	Prab.g_00729	Prad.g_01055
OG0000618	Prab.g_00730	Prad.g_01056
OG0000619	Prab.g_00731	Prad.g_01057
OG0000620	Prab.g_00734	Prad.g_01060
OG0000621	Prab.g_00735	Prad.g_01061
OG0000622	Prab.g_00736	Prad.g_01062
OG0000623	Prab.g_00737	Prad.g_01063
OG0000624	Prab.g_00738	Prad.g_01064
OG0000625	Prab.g_00739	Prad.g_01065
OG0000626	Prab.g_00740	Prad.g_01066
OG0000627	Prab.g_00741	Prad.g_01067
OG0000628	Prab.g_00742	Prad.g_01068
OG0000629	Prab.g_00743	Prad.g_01069
OG0000630	Prab.g_00746	Prad.g_01072
OG0000631	Prab.g_00831	Prad.g_01137
OG0000632	Prab.g_00832	Prad.g_01138
OG0000633	Prab.g_00833	Prad.g_01139
OG0000634	Prab.g_00836	Prad.g_01142
OG0000635	Prab.g_00837	Prad.g_01143
OG0000636	Prab.g_00839	Prad.g_01145
OG0000637	Prab.g_00841	Prad.g_01147
OG0000638	Prab.g_00842	Prad.g_01148
OG0000639	Prab.g_00843	Prad.g_01149
OG0000640	Prab.g_00844	Prad.g_01150
OG0000641	Prab.g_00848	Prad.g_01154
OG0000642	Prab.g_00849	Prad.g_01155
OG0000643	Prab.g_00850	Prad.g_01156
OG0000644	Prab.g_00851	Prad.g_01157
OG0000645	Prab.g_00852	Prad.g_01158
OG0000646	Prab.g_00854	Prad.g_01160
OG0000647	Prab.g_00855	Prad.g_01161
OG0000648	Prab.g_00857	Prad.g_01163
OG0000649	Prab.g_00858	Prad.g_01164
OG0000650	Prab.g_00859	Prad.g_01165
OG0000651	Prab.g_00860	Prad.g_01166
OG0000652	Prab.g_00861	Prad.g_01167
OG0000653	Prab.g_00863	Prad.g_01169
OG0000654	Prab.g_00864	Prad.g_01170
OG0000655	Prab.g_00865	Prad.g_01171
OG0000656	Prab.g_00868	Prad.g_01174
OG0000657	Prab.g_00875	Prad.g_01182
OG0000658	Prab.g_00876	Prad.g_01183
OG0000659	Prab.g_00877	Prad.g_01184
OG0000660	Prab.g_00881	Prad.g_00306
OG0000661	Prab.g_00883	Prad.g_00304
OG0000662	Prab.g_00885	Prad.g_00302
OG0000663	Prab.g_00887	Prad.g_00300
OG0000664	Prab.g_00888	Prad.g_00299
OG0000665	Prab.g_00892	Prad.g_00295
OG0000666	Prab.g_00893	Prad.g_00294
OG0000667	Prab.g_00898	Prad.g_00290
OG0000668	Prab.g_01084	Prad.g_00260
OG0000669	Prab.g_01076	Prad.g_00253
OG0000670	Prab.g_01074	Prad.g_00251
OG0000671	Prab.g_01072	Prad.g_00249
OG0000672	Prab.g_01070	Prad.g_00247
OG0000673	Prab.g_01067	Prad.g_00244
OG0000674	Prab.g_01065	Prad.g_00242
OG0000675	Prab.g_01064	Prad.g_00241
OG0000676	Prab.g_01062	Prad.g_00239
OG0000677	Prab.g_01061	Prad.g_00238
OG0000678	Prab.g_01059	Prad.g_00236
OG0000679	Prab.g_01055	Prad.g_00232
OG0000680	Prab.g_01054	Prad.g_00231
OG0000681	Prab.g_01052	Prad.g_00228
OG0000682	Prab.g_01051	Prad.g_00227
OG0000683	Prab.g_01050	Prad.g_00226
OG0000684	Prab.g_01048	Prad.g_00224
OG0000685	Prab.g_01046	Prad.g_00222
OG0000686	Prab.g_01045	Prad.g_00221
OG0000687	Prab.g_01044	Prad.g_00220
OG0000688	Prab.g_01041	Prad.g_00217
OG0000689	Prab.g_01040	Prad.g_00216
OG0000690	Prab.g_01039	Prad.g_00215
OG0000691	Prab.g_01038	Prad.g_00214
OG0000692	Prab.g_01036	Prad.g_00212
OG0000693	Prab.g_01035	Prad.g_00211
OG0000694	Prab.g_01034	Prad.g_00210
OG0000695	Prab.g_01032	Prad.g_00208
OG0000696	Prab.g_01031	Prad.g_00207
OG0000697	Prab.g_01030	Prad.g_00206
OG0000698	Prab.g_01027	Prad.g_00203
OG0000699	Prab.g_01026	Prad.g_00202
OG0000700	Prab.g_01025	Prad.g_00201
OG0000701	Prab.g_01024	Prad.g_00200
OG0000702	Prab.g_01022	Prad.g_00198
OG0000703	Prab.g_01021	Prad.g_00197
OG0000704	Prab.g_01020	Prad.g_00196
OG0000705	Prab.g_01016	Prad.g_00192
OG0000706	Prab.g_01015	Prad.g_00191
OG0000707	Prab.g_01014	Prad.g_00190
OG0000708	Prab.g_01013	Prad.g_00189
OG0000709	Prab.g_01009	Prad.g_00185
OG0000710	Prab.g_01006	Prad.g_00182
OG0000711	Prab.g_00989	Prad.g_00165
OG0000712	Prab.g_00987	Prad.g_00163
OG0000713	Prab.g_00986	Prad.g_00162
OG0000714	Prab.g_00985	Prad.g_00161
OG0000715	Prab.g_00983	Prad.g_00159
OG0000716	Prab.g_00981	Prad.g_00157
OG0000717	Prab.g_00980	Prad.g_00156
OG0000718	Prab.g_00960	Prad.g_00144
OG0000719	Prab.g_00958	Prad.g_00142
OG0000720	Prab.g_00949	Prad.g_01039
OG0000721	Prab.g_00947	Prad.g_01037
OG0000722	Prab.g_00946	Prad.g_01036
OG0000723	Prab.g_00943	Prad.g_01033
OG0000724	Prab.g_00934	Prad.g_01023
OG0000725	Prab.g_00928	Prad.g_01017
OG0000726	Prab.g_00927	Prad.g_01016
OG0000727	Prab.g_00926	Prad.g_01015
OG0000728	Prab.g_00924	Prad.g_01013
OG0000729	Prab.g_01146	Prad.g_00970
OG0000730	Prab.g_01150	Prad.g_00635
OG0000731	Prab.g_01154	Prad.g_00639
OG0000732	Prab.g_01164	Prad.g_00649
OG0000733	Prab.g_01187	Prad.g_01988
OG0000734	Prab.g_01204	Prad.g_01511
OG0000735	Prab.g_01206	Prad.g_01509
OG0000736	Prab.g_01207	Prad.g_01508
OG0000737	Prab.g_01208	Prad.g_01507
OG0000738	Prab.g_01212	Prad.g_01503
OG0000739	Prab.g_01213	Prad.g_01502
OG0000740	Prab.g_01214	Prad.g_01501
OG0000741	Prab.g_01215	Prad.g_01500
OG0000742	Prab.g_01218	Prad.g_01497
OG0000743	Prab.g_01220	Prad.g_01495
OG0000744	Prab.g_01221	Prad.g_01494
OG0000745	Prab.g_01222	Prad.g_01493
OG0000746	Prab.g_01224	Prad.g_01491
OG0000747	Prab.g_01225	Prad.g_01490
OG0000748	Prab.g_01228	Prad.g_01487
OG0000749	Prab.g_01229	Prad.g_01486
OG0000750	Prab.g_01230	Prad.g_01485
OG0000751	Prab.g_01232	Prad.g_01483
OG0000752	Prab.g_01234	Prad.g_01481
OG0000753	Prab.g_01237	Prad.g_01478
OG0000754	Prab.g_01240	Prad.g_01475
OG0000755	Prab.g_01243	Prad.g_01472
OG0000756	Prab.g_01244	Prad.g_01470, Prad.g_01471
OG0000757	Prab.g_01250	Prad.g_01464
OG0000758	Prab.g_01251	Prad.g_01463
OG0000759	Prab.g_01252	Prad.g_01462
OG0000760	Prab.g_01253	Prad.g_01461
OG0000761	Prab.g_01254	Prad.g_01460
OG0000762	Prab.g_01255	Prad.g_01459
OG0000763	Prab.g_01257	Prad.g_01457
OG0000764	Prab.g_01258	Prad.g_01456
OG0000765	Prab.g_01267	Prad.g_01447
OG0000766	Prab.g_01268	Prad.g_01446
OG0000767	Prab.g_01270	Prad.g_01444
OG0000768	Prab.g_01271	Prad.g_01443
OG0000769	Prab.g_01273	Prad.g_01441
OG0000770	Prab.g_01275	Prad.g_01439
OG0000771	Prab.g_01284	Prad.g_00076
OG0000772	Prab.g_01303	Prad.g_00341
OG0000773	Prab.g_01317	Prad.g_00361
OG0000774	Prab.g_01319	Prad.g_00363
OG0000775	Prab.g_01321	Prad.g_00365
OG0000776	Prab.g_01322	Prad.g_00366
OG0000777	Prab.g_01323	Prad.g_00631
OG0000778	Prab.g_01324	Prad.g_00630
OG0000779	Prab.g_01328	Prad.g_00626
OG0000780	Prab.g_01329	Prad.g_00625
OG0000781	Prab.g_01332	Prad.g_00622
OG0000782	Prab.g_01333	Prad.g_00621
OG0000783	Prab.g_01334	Prad.g_00620
OG0000784	Prab.g_01335	Prad.g_00619
OG0000785	Prab.g_01337	Prad.g_00617
OG0000786	Prab.g_01339	Prad.g_00615
OG0000787	Prab.g_01340	Prad.g_00614
OG0000788	Prab.g_01348	Prad.g_00607
OG0000789	Prab.g_01351	Prad.g_00604
OG0000790	Prab.g_01365	Prad.g_00589
OG0000791	Prab.g_01367	Prad.g_00587
OG0000792	Prab.g_01368	Prad.g_00586
OG0000793	Prab.g_01371	Prad.g_00583
OG0000794	Prab.g_01372	Prad.g_00582
OG0000795	Prab.g_01373	Prad.g_00581
OG0000796	Prab.g_01377	Prad.g_00577
OG0000797	Prab.g_01378	Prad.g_00576
OG0000799	Prab.g_01448	Prad.g_00533
OG0000800	Prab.g_01449	Prad.g_00532
OG0000801	Prab.g_01450	Prad.g_00531
OG0000802	Prab.g_01452	Prad.g_00529
OG0000803	Prab.g_01454	Prad.g_00527
OG0000804	Prab.g_01455	Prad.g_00526
OG0000805	Prab.g_01457	Prad.g_00524
OG0000806	Prab.g_01459	Prad.g_00522
OG0000807	Prab.g_01460	Prad.g_00521
OG0000808	Prab.g_01461	Prad.g_00520
OG0000809	Prab.g_01464	Prad.g_00517
OG0000810	Prab.g_01465	Prad.g_00516
OG0000811	Prab.g_01469	Prad.g_00512
OG0000812	Prab.g_01471	Prad.g_00510
OG0000813	Prab.g_01472	Prad.g_00509
OG0000814	Prab.g_01474	Prad.g_00507
OG0000815	Prab.g_01475	Prad.g_00506
OG0000816	Prab.g_01477	Prad.g_00504
OG0000817	Prab.g_01478	Prad.g_00503
OG0000818	Prab.g_01483	Prad.g_00498
OG0000819	Prab.g_01484	Prad.g_00497
OG0000820	Prab.g_01485	Prad.g_00496
OG0000821	Prab.g_01489	Prad.g_00491
OG0000822	Prab.g_01490	Prad.g_00490
OG0000823	Prab.g_01491	Prad.g_00489
OG0000824	Prab.g_01494	Prad.g_00486
OG0000825	Prab.g_01495	Prad.g_00485
OG0000826	Prab.g_01496	Prad.g_00484
OG0000827	Prab.g_01497	Prad.g_00483
OG0000828	Prab.g_01500	Prad.g_00480
OG0000829	Prab.g_01501	Prad.g_00479
OG0000830	Prab.g_01502	Prad.g_00478
OG0000831	Prab.g_01504	Prad.g_00476
OG0000832	Prab.g_01510	Prad.g_00470
OG0000833	Prab.g_01518	Prad.g_00462
OG0000834	Prab.g_01519	Prad.g_00461
OG0000835	Prab.g_01520	Prad.g_00460
OG0000836	Prab.g_01521	Prad.g_00459
OG0000837	Prab.g_01522	Prad.g_00458
OG0000838	Prab.g_01524	Prad.g_00456
OG0000839	Prab.g_01525	Prad.g_00455
OG0000840	Prab.g_01526	Prad.g_00454
OG0000841	Prab.g_01527	Prad.g_00453
OG0000842	Prab.g_01528	Prad.g_00452
OG0000843	Prab.g_01529	Prad.g_00451
OG0000844	Prab.g_01530	Prad.g_00450
OG0000845	Prab.g_01531	Prad.g_00449
OG0000846	Prab.g_01532	Prad.g_00448
OG0000847	Prab.g_01533	Prad.g_00447
OG0000848	Prab.g_01534	Prad.g_00446
OG0000849	Prab.g_01535	Prad.g_00445
OG0000850	Prab.g_01537	Prad.g_00443
OG0000851	Prab.g_01538	Prad.g_00442
OG0000852	Prab.g_01539	Prad.g_00441
OG0000853	Prab.g_01543	Prad.g_00437
OG0000854	Prab.g_01545	Prad.g_00435
OG0000855	Prab.g_01546	Prad.g_00434
OG0000856	Prab.g_01563	Prad.g_00419
OG0000857	Prab.g_01601	Prad.g_00388
OG0000858	Prab.g_01663	Prad.g_00947
OG0000859	Prab.g_01664	Prad.g_00946
OG0000860	Prab.g_01671	Prad.g_00939
OG0000861	Prab.g_01672	Prad.g_00938
OG0000862	Prab.g_01673	Prad.g_00937
OG0000863	Prab.g_01675	Prad.g_00935
OG0000864	Prab.g_01676	Prad.g_00934
OG0000865	Prab.g_01677	Prad.g_00933
OG0000866	Prab.g_01678	Prad.g_00932
OG0000867	Prab.g_01679	Prad.g_00931
OG0000868	Prab.g_01680	Prad.g_00930
OG0000869	Prab.g_01684	Prad.g_00926
OG0000870	Prab.g_01689	Prad.g_00921
OG0000871	Prab.g_01690	Prad.g_00920
OG0000872	Prab.g_01691	Prad.g_00919
OG0000873	Prab.g_01694	Prad.g_00916
OG0000874	Prab.g_01697	Prad.g_00913
OG0000875	Prab.g_01698	Prad.g_00912
OG0000876	Prab.g_01699	Prad.g_00911
OG0000877	Prab.g_01701	Prad.g_00909
OG0000878	Prab.g_01702	Prad.g_00908
OG0000879	Prab.g_01703	Prad.g_00907
OG0000880	Prab.g_01704	Prad.g_00906
OG0000881	Prab.g_01708	Prad.g_00902
OG0000882	Prab.g_01713	Prad.g_00897
OG0000883	Prab.g_01714	Prad.g_00895
OG0000884	Prab.g_01716	Prad.g_00893
OG0000885	Prab.g_01717	Prad.g_00892
OG0000886	Prab.g_01718	Prad.g_00891
OG0000887	Prab.g_01719	Prad.g_00890
OG0000888	Prab.g_01721	Prad.g_00888
OG0000889	Prab.g_01723	Prad.g_00886
OG0000890	Prab.g_01724	Prad.g_00885
OG0000891	Prab.g_01725	Prad.g_00884
OG0000892	Prab.g_01727	Prad.g_00882
OG0000893	Prab.g_01731	Prad.g_00879
OG0000894	Prab.g_01733	Prad.g_00877
OG0000895	Prab.g_01736	Prad.g_00874
OG0000896	Prab.g_01737	Prad.g_00873
OG0000897	Prab.g_01739	Prad.g_00871
OG0000898	Prab.g_01740	Prad.g_00870
OG0000899	Prab.g_01741	Prad.g_00869
OG0000900	Prab.g_01742	Prad.g_00868
OG0000901	Prab.g_01745	Prad.g_00865
OG0000902	Prab.g_01747	Prad.g_00863
OG0000903	Prab.g_01750	Prad.g_00860
OG0000904	Prab.g_01752	Prad.g_00858
OG0000905	Prab.g_01756	Prad.g_00853
OG0000906	Prab.g_01757	Prad.g_00852
OG0000907	Prab.g_01760	Prad.g_00849
OG0000908	Prab.g_01763	Prad.g_00846
OG0000909	Prab.g_01764	Prad.g_00845
OG0000910	Prab.g_01765	Prad.g_00844
OG0000911	Prab.g_01767	Prad.g_00842
OG0000912	Prab.g_01768	Prad.g_00841
OG0000913	Prab.g_01769	Prad.g_00840
OG0000914	Prab.g_01770	Prad.g_00839
OG0000915	Prab.g_01771	Prad.g_00838
OG0000916	Prab.g_01772	Prad.g_00837
OG0000917	Prab.g_01773	Prad.g_00836
OG0000918	Prab.g_01774	Prad.g_00835
OG0000919	Prab.g_01775	Prad.g_00834
OG0000920	Prab.g_01776	Prad.g_00833
OG0000921	Prab.g_01777	Prad.g_00832
OG0000922	Prab.g_01778	Prad.g_00831
OG0000923	Prab.g_01782	Prad.g_00827
OG0000924	Prab.g_01783	Prad.g_00826
OG0000925	Prab.g_01784	Prad.g_00825
OG0000926	Prab.g_01785	Prad.g_00824
OG0000927	Prab.g_01787	Prad.g_00822
OG0000928	Prab.g_01788	Prad.g_00821
OG0000929	Prab.g_01789	Prad.g_00820
OG0000930	Prab.g_01790	Prad.g_00819
OG0000931	Prab.g_01791	Prad.g_00818
OG0000932	Prab.g_01792	Prad.g_00817
OG0000933	Prab.g_01796	Prad.g_00813
OG0000934	Prab.g_01798	Prad.g_00811
OG0000935	Prab.g_01799	Prad.g_00810
OG0000936	Prab.g_01800	Prad.g_00809
OG0000937	Prab.g_01801	Prad.g_00808
OG0000938	Prab.g_01803	Prad.g_00806
OG0000939	Prab.g_01804	Prad.g_00805
OG0000940	Prab.g_01811	Prad.g_00798
OG0000941	Prab.g_01813	Prad.g_00796
OG0000942	Prab.g_01815	Prad.g_00794
OG0000943	Prab.g_01816	Prad.g_00793
OG0000944	Prab.g_01817	Prad.g_00792
OG0000945	Prab.g_01818	Prad.g_00791
OG0000946	Prab.g_01822	Prad.g_00787
OG0000947	Prab.g_01824	Prad.g_00785
OG0000948	Prab.g_01825	Prad.g_00784
OG0000949	Prab.g_01828	Prad.g_00781
OG0000950	Prab.g_01833	Prad.g_00776
OG0000951	Prab.g_01836	Prad.g_00772
OG0000952	Prab.g_01840	Prad.g_00768
OG0000953	Prab.g_01843	Prad.g_00765
OG0000954	Prab.g_01847	Prad.g_01641
OG0000955	Prab.g_01848	Prad.g_01640
OG0000956	Prab.g_01850	Prad.g_01638
OG0000957	Prab.g_01855	Prad.g_01633
OG0000958	Prab.g_01856	Prad.g_01632
OG0000959	Prab.g_01860	Prad.g_01628
OG0000960	Prab.g_01861	Prad.g_01627
OG0000961	Prab.g_01863	Prad.g_01625
OG0000962	Prab.g_01865	Prad.g_01623
OG0000963	Prab.g_01869	Prad.g_01620
OG0000964	Prab.g_01870	Prad.g_01619
OG0000965	Prab.g_01871	Prad.g_01618
OG0000966	Prab.g_01879	Prad.g_01611
OG0000967	Prab.g_01883	Prad.g_01607
OG0000968	Prab.g_01885	Prad.g_01605
OG0000969	Prab.g_01886	Prad.g_01604
OG0000970	Prab.g_01887	Prad.g_01603
OG0000971	Prab.g_01888	Prad.g_01602
OG0000972	Prab.g_01889	Prad.g_01601
OG0000973	Prab.g_01890	Prad.g_01600
OG0000974	Prab.g_01891	Prad.g_01599
OG0000975	Prab.g_01892	Prad.g_01598
OG0000976	Prab.g_01893	Prad.g_01597
OG0000977	Prab.g_01894	Prad.g_01596
OG0000978	Prab.g_01895	Prad.g_01595
OG0000979	Prab.g_01898	Prad.g_01592
OG0000980	Prab.g_01900	Prad.g_01590
OG0000981	Prab.g_01902	Prad.g_01588
OG0000982	Prab.g_01904	Prad.g_01586
OG0000983	Prab.g_01905	Prad.g_01585
OG0000984	Prab.g_01906	Prad.g_01584
OG0000985	Prab.g_01909	Prad.g_01581
OG0000986	Prab.g_01911	Prad.g_01579
OG0000987	Prab.g_01912	Prad.g_01578
OG0000988	Prab.g_01915	Prad.g_01575
OG0000989	Prab.g_01919	Prad.g_01571
OG0000990	Prab.g_01922	Prad.g_01568
OG0000991	Prab.g_01923	Prad.g_01567
OG0000992	Prab.g_01925	Prad.g_01565
OG0000993	Prab.g_01926	Prad.g_01564
OG0000994	Prab.g_01927	Prad.g_01563
OG0000995	Prab.g_01931	Prad.g_01559
OG0000996	Prab.g_01932	Prad.g_01558
OG0000997	Prab.g_01933	Prad.g_01557
OG0000998	Prab.g_01935	Prad.g_01555
OG0000999	Prab.g_01936	Prad.g_01554
OG0001000	Prab.g_01939	Prad.g_01551
OG0001001	Prab.g_01941	Prad.g_01549
OG0001002	Prab.g_01945	Prad.g_01545
OG0001003	Prab.g_01947	Prad.g_01544
OG0001004	Prab.g_01948	Prad.g_01543
OG0001005	Prab.g_01949	Prad.g_01542
OG0001006	Prab.g_01953	Prad.g_01538
OG0001007	Prab.g_01955	Prad.g_01536
OG0001008	Prab.g_00440	Prad.g_00070
OG0001009	Prab.g_00027	Prad.g_01959
OG0001010	Prab.g_00028	Prad.g_01958
OG0001011	Prab.g_00029	Prad.g_01957
OG0001012	Prab.g_00042	Prad.g_01944
OG0001013	Prab.g_00047	Prad.g_01938
OG0001014	Prab.g_00050	Prad.g_01935
OG0001015	Prab.g_00051	Prad.g_01934
OG0001016	Prab.g_00065	Prad.g_01920
OG0001017	Prab.g_00069	Prad.g_01916
OG0001018	Prab.g_00072	Prad.g_01913
OG0001019	Prab.g_00081	Prad.g_01904
OG0001020	Prab.g_00082	Prad.g_01903
OG0001021	Prab.g_00083	Prad.g_01902
OG0001022	Prab.g_00085	Prad.g_01899
OG0001023	Prab.g_00086	Prad.g_01898
OG0001024	Prab.g_00089	Prad.g_01895
OG0001025	Prab.g_00095	Prad.g_01889
OG0001026	Prab.g_00102	Prad.g_01882
OG0001027	Prab.g_00103	Prad.g_01881
OG0001028	Prab.g_00105	Prad.g_01879
OG0001029	Prab.g_00106	Prad.g_01878
OG0001030	Prab.g_00120	Prad.g_01863
OG0001031	Prab.g_00177	Prad.g_01805
OG0001032	Prab.g_00178	Prad.g_01804
OG0001033	Prab.g_00199	Prad.g_01783
OG0001034	Prab.g_00227	Prad.g_01755
OG0001035	Prab.g_00244	Prad.g_01737
OG0001036	Prab.g_00248	Prad.g_01732
OG0001037	Prab.g_00249	Prad.g_01731
OG0001038	Prab.g_00266	Prad.g_01713
OG0001039	Prab.g_00269	Prad.g_01710
OG0001040	Prab.g_00271	Prad.g_01708
OG0001041	Prab.g_00275	Prad.g_01704
OG0001042	Prab.g_00292	Prad.g_01687
OG0001043	Prab.g_00293	Prad.g_01686
OG0001044	Prab.g_00321	Prad.g_01658
OG0001045	Prab.g_00329	Prad.g_01649
OG0001046	Prab.g_00367	Prad.g_00730
OG0001047	Prab.g_00442	Prad.g_00068
OG0001048	Prab.g_00443	Prad.g_00067
OG0001049	Prab.g_00445	Prad.g_00065
OG0001050	Prab.g_00446	Prad.g_00064
OG0001051	Prab.g_00447	Prad.g_00063
OG0001052	Prab.g_00475	Prad.g_00036
OG0001053	Prab.g_00487	Prad.g_00024
OG0001054	Prab.g_00502	Prad.g_00131
OG0001055	Prab.g_00521	Prad.g_00112
OG0001056	Prab.g_00540	Prad.g_00093
OG0001057	Prab.g_00545	Prad.g_01331
OG0001058	Prab.g_00553	Prad.g_01339
OG0001059	Prab.g_00557	Prad.g_01343
OG0001060	Prab.g_00564	Prad.g_01350
OG0001061	Prab.g_00578	Prad.g_01363
OG0001062	Prab.g_00580	Prad.g_01365
OG0001063	Prab.g_00582	Prad.g_01367
OG0001064	Prab.g_00583	Prad.g_01368
OG0001065	Prab.g_00584	Prad.g_01369
OG0001066	Prab.g_00585	Prad.g_01370
OG0001067	Prab.g_00586	Prad.g_01371
OG0001068	Prab.g_00587	Prad.g_01372
OG0001069	Prab.g_00588	Prad.g_01373
OG0001070	Prab.g_00591	Prad.g_01376
OG0001071	Prab.g_00592	Prad.g_01377
OG0001072	Prab.g_00594	Prad.g_01379
OG0001073	Prab.g_00608	Prad.g_01393
OG0001074	Prab.g_00619	Prad.g_01404
OG0001075	Prab.g_00620	Prad.g_01405
OG0001076	Prab.g_00629	Prad.g_01413
OG0001077	Prab.g_00633	Prad.g_01417
OG0001078	Prab.g_00641	Prad.g_01425
OG0001079	Prab.g_00652	Prad.g_01221
OG0001080	Prab.g_00658	Prad.g_01227
OG0001081	Prab.g_00660	Prad.g_01229
OG0001082	Prab.g_00661	Prad.g_01230
OG0001083	Prab.g_00666	Prad.g_01235
OG0001084	Prab.g_00667	Prad.g_01236
OG0001085	Prab.g_00675	Prad.g_01244
OG0001086	Prab.g_00676	Prad.g_01245
OG0001087	Prab.g_00693	Prad.g_01262
OG0001088	Prab.g_00694	Prad.g_01263
OG0001089	Prab.g_00702	Prad.g_01271
OG0001090	Prab.g_00724	Prad.g_01050
OG0001091	Prab.g_00726	Prad.g_01052
OG0001092	Prab.g_00727	Prad.g_01053
OG0001093	Prab.g_00732	Prad.g_01058
OG0001094	Prab.g_00834	Prad.g_01140
OG0001095	Prab.g_00853	Prad.g_01159
OG0001096	Prab.g_00866	Prad.g_01172
OG0001097	Prab.g_00884	Prad.g_00303
OG0001098	Prab.g_00900	Prad.g_00288
OG0001099	Prab.g_01079	Prad.g_00256
OG0001100	Prab.g_01075	Prad.g_00252
OG0001101	Prab.g_01073	Prad.g_00250
OG0001102	Prab.g_01071	Prad.g_00248
OG0001103	Prab.g_01069	Prad.g_00246
OG0001104	Prab.g_01047	Prad.g_00223
OG0001105	Prab.g_01043	Prad.g_00219
OG0001106	Prab.g_01019	Prad.g_00195
OG0001107	Prab.g_01012	Prad.g_00188
OG0001108	Prab.g_01008	Prad.g_00184
OG0001109	Prab.g_01007	Prad.g_00183
OG0001110	Prab.g_01005	Prad.g_00181
OG0001111	Prab.g_01004	Prad.g_00180
OG0001112	Prab.g_01003	Prad.g_00179
OG0001113	Prab.g_01002	Prad.g_00178
OG0001114	Prab.g_01001	Prad.g_00177
OG0001115	Prab.g_00999	Prad.g_00175
OG0001116	Prab.g_00998	Prad.g_00174
OG0001117	Prab.g_00997	Prad.g_00173
OG0001118	Prab.g_00996	Prad.g_00172
OG0001119	Prab.g_00995	Prad.g_00171
OG0001120	Prab.g_00993	Prad.g_00169
OG0001121	Prab.g_01184	Prad.g_01991
OG0001121	Prab.g_00990	Prad.g_00166
OG0001122	Prab.g_00957	Prad.g_00141
OG0001123	Prab.g_00953	Prad.g_00137
OG0001124	Prab.g_00951	Prad.g_00135
OG0001125	Prab.g_00950	Prad.g_00134
OG0001126	Prab.g_00940	Prad.g_01030
OG0001127	Prab.g_00939	Prad.g_01029
OG0001128	Prab.g_00937	Prad.g_01026
OG0001129	Prab.g_00936	Prad.g_01025
OG0001130	Prab.g_00935	Prad.g_01024
OG0001131	Prab.g_01125	Prad.g_00990
OG0001132	Prab.g_01135	Prad.g_00981
OG0001133	Prab.g_01169	Prad.g_00655
OG0001134	Prab.g_01186	Prad.g_01989
OG0001135	Prab.g_01189	Prad.g_01526
OG0001136	Prab.g_01216	Prad.g_01499
OG0001137	Prab.g_01227	Prad.g_01488
OG0001138	Prab.g_01245	Prad.g_01469
OG0001139	Prab.g_01246	Prad.g_01468
OG0001140	Prab.g_01247	Prad.g_01467
OG0001141	Prab.g_01248	Prad.g_01466
OG0001142	Prab.g_01249	Prad.g_01465
OG0001143	Prab.g_01256	Prad.g_01458
OG0001144	Prab.g_01261	Prad.g_01453
OG0001145	Prab.g_01318	Prad.g_00362
OG0001146	Prab.g_01330	Prad.g_00624
OG0001147	Prab.g_01347	Prad.g_00608
OG0001148	Prab.g_01362	Prad.g_00592
