Orthogroup	Praf	Prbk
OG0000526	Praf.g_01913	Prbk.g_02107
OG0000527	Praf.g_01909	Prbk.g_02111
OG0000528	Praf.g_00589	Prbk.g_02056
OG0000529	Praf.g_00596	Prbk.g_02062
OG0000530	Praf.g_00599	Prbk.g_02065
OG0000531	Praf.g_00600	Prbk.g_02066
OG0000532	Praf.g_00603	Prbk.g_02069
OG0000533	Praf.g_00605	Prbk.g_02071
OG0000534	Praf.g_00606	Prbk.g_02072
OG0000535	Praf.g_00607	Prbk.g_02073
OG0000536	Praf.g_00608	Prbk.g_02074
OG0000537	Praf.g_00609	Prbk.g_02075
OG0000538	Praf.g_00619	Prbk.g_01865
OG0000539	Praf.g_00621	Prbk.g_01041
OG0000540	Praf.g_00622	Prbk.g_01042
OG0000541	Praf.g_00623	Prbk.g_01043
OG0000542	Praf.g_00626	Prbk.g_01046
OG0000543	Praf.g_00628	Prbk.g_01048
OG0000544	Praf.g_00629	Prbk.g_01049
OG0000545	Praf.g_00630	Prbk.g_01050
OG0000546	Praf.g_00632	Prbk.g_01052
OG0000547	Praf.g_00634	Prbk.g_01054
OG0000548	Praf.g_00635	Prbk.g_01055
OG0000549	Praf.g_00641	Prbk.g_01061
OG0000550	Praf.g_00646	Prbk.g_01066
OG0000551	Praf.g_00650	Prbk.g_01070
OG0000552	Praf.g_00651	Prbk.g_01071
OG0000553	Praf.g_00656	Prbk.g_01076
OG0000554	Praf.g_00661	Prbk.g_01081
OG0000555	Praf.g_00677	Prbk.g_01099
OG0000556	Praf.g_00683	Prbk.g_02686
OG0000557	Praf.g_00684	Prbk.g_01898
OG0000558	Praf.g_00687	Prbk.g_01895
OG0000559	Praf.g_00691	Prbk.g_01891
OG0000560	Praf.g_00694	Prbk.g_01888
OG0000561	Praf.g_00695	Prbk.g_01887
OG0000562	Praf.g_00696	Prbk.g_01886
OG0000563	Praf.g_00697	Prbk.g_01885
OG0000564	Praf.g_00698	Prbk.g_01884
OG0000565	Praf.g_00701	Prbk.g_01881
OG0000566	Praf.g_00705	Prbk.g_01877
OG0000567	Praf.g_00709	Prbk.g_01873
OG0000568	Praf.g_00711	Prbk.g_01871
OG0000569	Praf.g_00712	Prbk.g_01104
OG0000570	Praf.g_00713	Prbk.g_01105
OG0000571	Praf.g_00716	Prbk.g_01108
OG0000572	Praf.g_00733	Prbk.g_01124
OG0000573	Praf.g_00740	Prbk.g_01131
OG0000574	Praf.g_00741	Prbk.g_01132
OG0000575	Praf.g_00751	Prbk.g_01141
OG0000576	Praf.g_00753	Prbk.g_01143
OG0000577	Praf.g_00754	Prbk.g_01144
OG0000578	Praf.g_00755	Prbk.g_01145
OG0000579	Praf.g_00756	Prbk.g_01146
OG0000580	Praf.g_00757	Prbk.g_01147
OG0000581	Praf.g_00761	Prbk.g_01151
OG0000582	Praf.g_00765	Prbk.g_01155
OG0000583	Praf.g_00766	Prbk.g_01156
OG0000584	Praf.g_00767	Prbk.g_01157
OG0000585	Praf.g_00769	Prbk.g_01159
OG0000586	Praf.g_00771	Prbk.g_01161
OG0000587	Praf.g_00773	Prbk.g_01163
OG0000588	Praf.g_01663	Prbk.g_02605
OG0000589	Praf.g_01666	Prbk.g_02608
OG0000590	Praf.g_01667	Prbk.g_02609
OG0000591	Praf.g_01674	Prbk.g_02616
OG0000592	Praf.g_01675	Prbk.g_02617
OG0000593	Praf.g_01688	Prbk.g_02627
OG0000594	Praf.g_01689	Prbk.g_02628
OG0000595	Praf.g_01690	Prbk.g_02629
OG0000596	Praf.g_01695	Prbk.g_02634
OG0000597	Praf.g_01698	Prbk.g_02637
OG0000598	Praf.g_01699	Prbk.g_02638
OG0000599	Praf.g_01709	Prbk.g_02648
OG0000600	Praf.g_01710	Prbk.g_02649
OG0000601	Praf.g_01711	Prbk.g_02650
OG0000602	Praf.g_01716	Prbk.g_02654
OG0000603	Praf.g_01717	Prbk.g_02655
OG0000604	Praf.g_01718	Prbk.g_02656
OG0000605	Praf.g_01720	Prbk.g_00740
OG0000606	Praf.g_01727	Prbk.g_00729
OG0000607	Praf.g_01730	Prbk.g_00726
OG0000608	Praf.g_01731	Prbk.g_00725
OG0000609	Praf.g_01733	Prbk.g_00723
OG0000610	Praf.g_01741	Prbk.g_00715
OG0000611	Praf.g_01744	Prbk.g_00712
OG0000612	Praf.g_01745	Prbk.g_00711
OG0000613	Praf.g_02344	Prbk.g_00478
OG0000614	Praf.g_01207	Prbk.g_01802
OG0000615	Praf.g_01489	Prbk.g_02429
OG0000616	Praf.g_02767	Prbk.g_02262
OG0000617	Praf.g_01308	Prbk.g_00613
OG0000618	Praf.g_01309	Prbk.g_00612
OG0000619	Praf.g_01310	Prbk.g_00611
OG0000620	Praf.g_01314	Prbk.g_00607
OG0000621	Praf.g_01315	Prbk.g_00606
OG0000622	Praf.g_01316	Prbk.g_00605
OG0000623	Praf.g_01317	Prbk.g_00604
OG0000624	Praf.g_01318	Prbk.g_00603
OG0000625	Praf.g_01319	Prbk.g_00602
OG0000626	Praf.g_01320	Prbk.g_00601
OG0000627	Praf.g_01441	Prbk.g_02376
OG0000628	Praf.g_01440	Prbk.g_02375
OG0000629	Praf.g_01437	Prbk.g_02372
OG0000630	Praf.g_01433	Prbk.g_02368
OG0000631	Praf.g_01429	Prbk.g_02362
OG0000632	Praf.g_01428	Prbk.g_02361
OG0000633	Praf.g_01427	Prbk.g_02360
OG0000634	Praf.g_01526	Prbk.g_02464
OG0000635	Praf.g_01527	Prbk.g_02465
OG0000636	Praf.g_01529	Prbk.g_02467
OG0000637	Praf.g_01531	Prbk.g_02469
OG0000638	Praf.g_01532	Prbk.g_02470
OG0000639	Praf.g_01533	Prbk.g_02471
OG0000640	Praf.g_01534	Prbk.g_02472
OG0000641	Praf.g_01538	Prbk.g_02476
OG0000642	Praf.g_01539	Prbk.g_02477
OG0000643	Praf.g_01540	Prbk.g_02478
OG0000644	Praf.g_01541	Prbk.g_02479
OG0000645	Praf.g_01542	Prbk.g_02480
OG0000646	Praf.g_01545	Prbk.g_02483
OG0000647	Praf.g_01547	Prbk.g_02486
OG0000648	Praf.g_01549	Prbk.g_02488
OG0000649	Praf.g_01550	Prbk.g_02489
OG0000650	Praf.g_01551	Prbk.g_02490
OG0000651	Praf.g_01552	Prbk.g_02491
OG0000652	Praf.g_01553	Prbk.g_02492
OG0000653	Praf.g_01557	Prbk.g_02494
OG0000654	Praf.g_01558	Prbk.g_02495
OG0000655	Praf.g_01559	Prbk.g_02496
OG0000656	Praf.g_01562	Prbk.g_02499
OG0000657	Praf.g_01592	Prbk.g_02532
OG0000658	Praf.g_01594	Prbk.g_02534
OG0000659	Praf.g_01595	Prbk.g_02535
OG0000660	Praf.g_01599	Prbk.g_02539
OG0000661	Praf.g_01601	Prbk.g_02541
OG0000662	Praf.g_01603	Prbk.g_02543
OG0000663	Praf.g_01606	Prbk.g_02546
OG0000664	Praf.g_01607	Prbk.g_02547
OG0000665	Praf.g_01620	Prbk.g_02560
OG0000666	Praf.g_01622	Prbk.g_02563
OG0000667	Praf.g_01629	Prbk.g_02570
OG0000668	Praf.g_01339	Prbk.g_00582
OG0000669	Praf.g_01638	Prbk.g_02580
OG0000670	Praf.g_00961	Prbk.g_01662
OG0000671	Praf.g_01456	Prbk.g_02391
OG0000672	Praf.g_01459	Prbk.g_02394
OG0000673	Praf.g_01462	Prbk.g_02397
OG0000674	Praf.g_01464	Prbk.g_02399
OG0000675	Praf.g_01465	Prbk.g_02400
OG0000676	Praf.g_01467	Prbk.g_02408
OG0000677	Praf.g_01469	Prbk.g_02410
OG0000678	Praf.g_01475	Prbk.g_02415
OG0000679	Praf.g_01494	Prbk.g_02435
OG0000680	Praf.g_01495	Prbk.g_02436
OG0000681	Praf.g_01497	Prbk.g_02438
OG0000682	Praf.g_01498	Prbk.g_02439
OG0000683	Praf.g_01499	Prbk.g_02440
OG0000684	Praf.g_01512	Prbk.g_02453
OG0000685	Praf.g_01510	Prbk.g_02451
OG0000686	Praf.g_01509	Prbk.g_02450
OG0000687	Praf.g_01508	Prbk.g_02449
OG0000688	Praf.g_01515	Prbk.g_02455
OG0000689	Praf.g_01516	Prbk.g_02456
OG0000690	Praf.g_01517	Prbk.g_02457
OG0000691	Praf.g_01519	Prbk.g_02458
OG0000692	Praf.g_01520	Prbk.g_02459
OG0000693	Praf.g_01522	Prbk.g_02460
OG0000694	Praf.g_01523	Prbk.g_02461
OG0000695	Praf.g_01425	Prbk.g_02358
OG0000696	Praf.g_01424	Prbk.g_02357
OG0000697	Praf.g_01422	Prbk.g_02355
OG0000698	Praf.g_01419	Prbk.g_02352
OG0000699	Praf.g_01417	Prbk.g_02350
OG0000700	Praf.g_01416	Prbk.g_02349
OG0000701	Praf.g_01415	Prbk.g_02348
OG0000702	Praf.g_01408	Prbk.g_02340
OG0000703	Praf.g_01407	Prbk.g_02339
OG0000704	Praf.g_01405	Prbk.g_02337
OG0000705	Praf.g_01399	Prbk.g_02331
OG0000706	Praf.g_01398	Prbk.g_02330
OG0000707	Praf.g_01397	Prbk.g_02329
OG0000708	Praf.g_01395	Prbk.g_02327
OG0000709	Praf.g_01388	Prbk.g_02320
OG0000710	Praf.g_01383, Praf.g_01384	Prbk.g_02316
OG0000711	Praf.g_01360	Prbk.g_02293
OG0000712	Praf.g_01359	Prbk.g_02292
OG0000713	Praf.g_01358	Prbk.g_00562
OG0000714	Praf.g_01355	Prbk.g_00566
OG0000715	Praf.g_01353	Prbk.g_00568
OG0000716	Praf.g_01349	Prbk.g_00572
OG0000717	Praf.g_01348	Prbk.g_00573
OG0000718	Praf.g_01343	Prbk.g_00578
OG0000719	Praf.g_01341	Prbk.g_00580
OG0000720	Praf.g_01328	Prbk.g_00593
OG0000721	Praf.g_01327	Prbk.g_00594
OG0000722	Praf.g_01326	Prbk.g_00595
OG0000723	Praf.g_01322	Prbk.g_00599
OG0000724	Praf.g_01279	Prbk.g_00061
OG0000725	Praf.g_01270	Prbk.g_00054
OG0000726	Praf.g_01269	Prbk.g_00053
OG0000727	Praf.g_01268	Prbk.g_00052
OG0000728	Praf.g_01267	Prbk.g_00051
OG0000729	Praf.g_00162	Prbk.g_01531
OG0000730	Praf.g_02056	Prbk.g_00869
OG0000731	Praf.g_02047	Prbk.g_00879
OG0000732	Praf.g_00055	Prbk.g_01601
OG0000733	Praf.g_02698	Prbk.g_02202
OG0000734	Praf.g_00233	Prbk.g_00004
OG0000735	Praf.g_00822	Prbk.g_01037
OG0000736	Praf.g_00823	Prbk.g_01036
OG0000737	Praf.g_00824	Prbk.g_01035
OG0000738	Praf.g_00830	Prbk.g_01028
OG0000739	Praf.g_00832	Prbk.g_01026
OG0000740	Praf.g_00833	Prbk.g_01025
OG0000741	Praf.g_00836	Prbk.g_01022
OG0000742	Praf.g_00853	Prbk.g_01020
OG0000743	Praf.g_00855	Prbk.g_01018
OG0000744	Praf.g_00856	Prbk.g_01017
OG0000745	Praf.g_00858	Prbk.g_00141
OG0000746	Praf.g_00860	Prbk.g_00143
OG0000747	Praf.g_00861	Prbk.g_00144
OG0000748	Praf.g_00873	Prbk.g_00156
OG0000749	Praf.g_00874	Prbk.g_00157
OG0000750	Praf.g_00875	Prbk.g_00158
OG0000751	Praf.g_00880	Prbk.g_00105
OG0000752	Praf.g_00882	Prbk.g_00103
OG0000753	Praf.g_00885	Prbk.g_00100
OG0000754	Praf.g_00914	Prbk.g_01501
OG0000755	Praf.g_00921	Prbk.g_00139
OG0000756	Praf.g_00922	Prbk.g_00138
OG0000757	Praf.g_00929	Prbk.g_00131
OG0000758	Praf.g_00930	Prbk.g_00130
OG0000759	Praf.g_00931	Prbk.g_00129
OG0000760	Praf.g_00932	Prbk.g_00128
OG0000761	Praf.g_00933	Prbk.g_00127
OG0000762	Praf.g_00913	Prbk.g_01503
OG0000763	Praf.g_00911	Prbk.g_01505
OG0000764	Praf.g_00910	Prbk.g_01506
OG0000765	Praf.g_00895	Prbk.g_00178
OG0000766	Praf.g_00894	Prbk.g_00177
OG0000767	Praf.g_00892	Prbk.g_00175
OG0000768	Praf.g_00891	Prbk.g_00174
OG0000769	Praf.g_00887	Prbk.g_00098
OG0000770	Praf.g_00937	Prbk.g_00122
OG0000771	Praf.g_01285	Prbk.g_00066
OG0000772	Praf.g_00548	Prbk.g_02011
OG0000773	Praf.g_00808	Prbk.g_00162
OG0000774	Praf.g_00804	Prbk.g_01192
OG0000775	Praf.g_00802	Prbk.g_01190
OG0000776	Praf.g_00801	Prbk.g_01189
OG0000777	Praf.g_00800	Prbk.g_01188
OG0000778	Praf.g_00799	Prbk.g_01187
OG0000779	Praf.g_00794	Prbk.g_01182
OG0000780	Praf.g_00791	Prbk.g_01179
OG0000781	Praf.g_00787	Prbk.g_01175
OG0000782	Praf.g_00786	Prbk.g_01174
OG0000783	Praf.g_00785	Prbk.g_01173
OG0000784	Praf.g_00784	Prbk.g_01172
OG0000785	Praf.g_00782	Prbk.g_01170
OG0000786	Praf.g_00777	Prbk.g_01167
OG0000787	Praf.g_00776	Prbk.g_01166
OG0000788	Praf.g_01996	Prbk.g_00334
OG0000789	Praf.g_01001	Prbk.g_01691
OG0000790	Praf.g_00579	Prbk.g_02048
OG0000791	Praf.g_00577	Prbk.g_02046
OG0000792	Praf.g_00576	Prbk.g_02045
OG0000793	Praf.g_00572	Prbk.g_02041
OG0000794	Praf.g_00571	Prbk.g_02040
OG0000795	Praf.g_00570	Prbk.g_02039
OG0000796	Praf.g_00566	Prbk.g_02035
OG0000797	Praf.g_00565	Prbk.g_02034
OG0000798	Praf.g_02276	Prbk.g_00414
OG0000799	Praf.g_01765	Prbk.g_01929
OG0000800	Praf.g_01766	Prbk.g_01930
OG0000801	Praf.g_01767	Prbk.g_01931
OG0000802	Praf.g_01773	Prbk.g_01938
OG0000803	Praf.g_01779	Prbk.g_00244
OG0000804	Praf.g_01781	Prbk.g_00246
OG0000805	Praf.g_01783	Prbk.g_00248
OG0000806	Praf.g_01785	Prbk.g_00250
OG0000807	Praf.g_01787	Prbk.g_00252
OG0000808	Praf.g_01788	Prbk.g_00253
OG0000809	Praf.g_01792	Prbk.g_00257
OG0000810	Praf.g_01793	Prbk.g_00258
OG0000811	Praf.g_01801	Prbk.g_00270
OG0000812	Praf.g_01803	Prbk.g_00272
OG0000813	Praf.g_01804	Prbk.g_00273
OG0000814	Praf.g_01806	Prbk.g_00275
OG0000815	Praf.g_01807	Prbk.g_00276
OG0000816	Praf.g_01809	Prbk.g_00278
OG0000817	Praf.g_01810	Prbk.g_00279
OG0000818	Praf.g_01822	Prbk.g_01237
OG0000819	Praf.g_01823	Prbk.g_01236
OG0000820	Praf.g_01824	Prbk.g_01235
OG0000821	Praf.g_01831	Prbk.g_01228
OG0000822	Praf.g_01833	Prbk.g_01226
OG0000823	Praf.g_01834	Prbk.g_01225
OG0000824	Praf.g_01838	Prbk.g_01221
OG0000825	Praf.g_01839	Prbk.g_01220
OG0000826	Praf.g_01840	Prbk.g_01219
OG0000827	Praf.g_01841	Prbk.g_01218
OG0000828	Praf.g_01844	Prbk.g_01215
OG0000829	Praf.g_01845	Prbk.g_01214
OG0000830	Praf.g_01846	Prbk.g_01213
OG0000831	Praf.g_01849	Prbk.g_01211
OG0000832	Praf.g_00542	Prbk.g_02006
OG0000833	Praf.g_00534	Prbk.g_01998
OG0000834	Praf.g_00533	Prbk.g_01997
OG0000835	Praf.g_00532	Prbk.g_01996
OG0000836	Praf.g_00530	Prbk.g_01994
OG0000837	Praf.g_00529	Prbk.g_01993
OG0000838	Praf.g_00525	Prbk.g_01990
OG0000839	Praf.g_00524	Prbk.g_01989
OG0000840	Praf.g_00523	Prbk.g_01988
OG0000841	Praf.g_00522	Prbk.g_01987
OG0000842	Praf.g_00521	Prbk.g_01986
OG0000843	Praf.g_00520	Prbk.g_01985
OG0000844	Praf.g_00518	Prbk.g_01983
OG0000845	Praf.g_00517	Prbk.g_01982
OG0000846	Praf.g_00516	Prbk.g_01981
OG0000847	Praf.g_00515	Prbk.g_01980
OG0000848	Praf.g_00513	Prbk.g_01979
OG0000849	Praf.g_00512	Prbk.g_01978
OG0000850	Praf.g_00511	Prbk.g_01977
OG0000851	Praf.g_00508	Prbk.g_00937
OG0000852	Praf.g_00507	Prbk.g_00936
OG0000853	Praf.g_00502	Prbk.g_00932
OG0000854	Praf.g_00500	Prbk.g_00930
OG0000855	Praf.g_00499	Prbk.g_00929
OG0000856	Praf.g_01677	Prbk.g_02619
OG0000857	Praf.g_01546	Prbk.g_02485
OG0000858	Praf.g_00490	Prbk.g_00918
OG0000859	Praf.g_00489	Prbk.g_00917
OG0000860	Praf.g_00478	Prbk.g_00905
OG0000861	Praf.g_00477	Prbk.g_00904
OG0000862	Praf.g_00475	Prbk.g_00902
OG0000863	Praf.g_00472	Prbk.g_01451
OG0000864	Praf.g_00471	Prbk.g_01450
OG0000865	Praf.g_00470	Prbk.g_01449
OG0000866	Praf.g_00469	Prbk.g_01448
OG0000867	Praf.g_00468	Prbk.g_01447
OG0000868	Praf.g_00466	Prbk.g_01445
OG0000869	Praf.g_00463	Prbk.g_01442
OG0000870	Praf.g_00458	Prbk.g_01437
OG0000871	Praf.g_00457	Prbk.g_01436
OG0000872	Praf.g_00455	Prbk.g_01434
OG0000873	Praf.g_00452	Prbk.g_01431
OG0000874	Praf.g_00448	Prbk.g_01427
OG0000875	Praf.g_00447	Prbk.g_01426
OG0000876	Praf.g_00446	Prbk.g_01425
OG0000877	Praf.g_00443	Prbk.g_01422
OG0000878	Praf.g_00442	Prbk.g_01421
OG0000879	Praf.g_00441	Prbk.g_01420
OG0000880	Praf.g_00440	Prbk.g_01419
OG0000881	Praf.g_00434	Prbk.g_01414
OG0000882	Praf.g_00429	Prbk.g_01409
OG0000883	Praf.g_00427	Prbk.g_01407
OG0000884	Praf.g_00425	Prbk.g_01405
OG0000885	Praf.g_00424	Prbk.g_01404
OG0000886	Praf.g_00423	Prbk.g_01403
OG0000887	Praf.g_00422	Prbk.g_01402
OG0000888	Praf.g_00420	Prbk.g_01400
OG0000889	Praf.g_00418	Prbk.g_01398
OG0000890	Praf.g_00405	Prbk.g_01384
OG0000891	Praf.g_00404	Prbk.g_01383
OG0000892	Praf.g_00402	Prbk.g_01381
OG0000893	Praf.g_02202	Prbk.g_01901
OG0000894	Praf.g_02199	Prbk.g_01905
OG0000895	Praf.g_02195	Prbk.g_01910
OG0000896	Praf.g_02194	Prbk.g_01911
OG0000897	Praf.g_02192	Prbk.g_01913
OG0000898	Praf.g_02191	Prbk.g_01914
OG0000899	Praf.g_02190	Prbk.g_01915
OG0000900	Praf.g_02189	Prbk.g_01916
OG0000901	Praf.g_02185	Prbk.g_01920
OG0000902	Praf.g_02183	Prbk.g_01922
OG0000903	Praf.g_02170	Prbk.g_00990
OG0000904	Praf.g_02175	Prbk.g_00995
OG0000905	Praf.g_02177	Prbk.g_00997
OG0000906	Praf.g_02179	Prbk.g_01926
OG0000907	Praf.g_02163	Prbk.g_00988
OG0000908	Praf.g_02160	Prbk.g_00985
OG0000909	Praf.g_02159	Prbk.g_00984
OG0000910	Praf.g_02158	Prbk.g_00983
OG0000911	Praf.g_02156	Prbk.g_00981
OG0000912	Praf.g_02155	Prbk.g_00980
OG0000913	Praf.g_02154	Prbk.g_00979
OG0000914	Praf.g_02153	Prbk.g_00978
OG0000915	Praf.g_02152	Prbk.g_00977
OG0000916	Praf.g_02151	Prbk.g_00976
OG0000917	Praf.g_02150	Prbk.g_00975
OG0000918	Praf.g_02149	Prbk.g_00974
OG0000919	Praf.g_02148	Prbk.g_00973
OG0000920	Praf.g_02147	Prbk.g_00972
OG0000921	Praf.g_02146	Prbk.g_00971
OG0000922	Praf.g_02145	Prbk.g_00970
OG0000923	Praf.g_02141	Prbk.g_00966
OG0000924	Praf.g_02140	Prbk.g_00965
OG0000925	Praf.g_02139	Prbk.g_00964
OG0000926	Praf.g_02138	Prbk.g_00963
OG0000927	Praf.g_02136	Prbk.g_00961
OG0000928	Praf.g_02135	Prbk.g_00960
OG0000929	Praf.g_02134	Prbk.g_00959
OG0000930	Praf.g_02133	Prbk.g_00958
OG0000931	Praf.g_02132	Prbk.g_00957
OG0000932	Praf.g_02131	Prbk.g_00956
OG0000933	Praf.g_02126	Prbk.g_00951
OG0000934	Praf.g_02124	Prbk.g_00949
OG0000935	Praf.g_02123	Prbk.g_00948
OG0000936	Praf.g_02122	Prbk.g_00947
OG0000937	Praf.g_02121	Prbk.g_00946
OG0000938	Praf.g_02118	Prbk.g_00797
OG0000939	Praf.g_02117	Prbk.g_00798
OG0000940	Praf.g_02106	Prbk.g_00807
OG0000941	Praf.g_02104	Prbk.g_00809
OG0000942	Praf.g_02102	Prbk.g_00811
OG0000943	Praf.g_02101	Prbk.g_00812
OG0000944	Praf.g_02099	Prbk.g_00814
OG0000945	Praf.g_02097	Prbk.g_00816
OG0000946	Praf.g_02082	Prbk.g_00844
OG0000947	Praf.g_02079	Prbk.g_00847
OG0000948	Praf.g_02078	Prbk.g_00848
OG0000949	Praf.g_02075	Prbk.g_00851
OG0000950	Praf.g_02383	Prbk.g_00513
OG0000951	Praf.g_02388	Prbk.g_00518
OG0000952	Praf.g_02393	Prbk.g_00525
OG0000953	Praf.g_02397	Prbk.g_00529
OG0000954	Praf.g_00195	Prbk.g_00216
OG0000955	Praf.g_00194	Prbk.g_00217
OG0000956	Praf.g_00192	Prbk.g_00219
OG0000957	Praf.g_00180	Prbk.g_00235
OG0000958	Praf.g_00179	Prbk.g_00236
OG0000959	Praf.g_00175	Prbk.g_01482
OG0000960	Praf.g_00174	Prbk.g_01483
OG0000961	Praf.g_00165	Prbk.g_01494
OG0000962	Praf.g_00163	Prbk.g_01530
OG0000963	Praf.g_00157	Prbk.g_01535
OG0000964	Praf.g_00156	Prbk.g_01536
OG0000965	Praf.g_00155	Prbk.g_01537
OG0000966	Praf.g_00089	Prbk.g_01571
OG0000967	Praf.g_00082	Prbk.g_01577
OG0000968	Praf.g_00077	Prbk.g_01580
OG0000969	Praf.g_00075	Prbk.g_01582
OG0000970	Praf.g_00074	Prbk.g_01583
OG0000971	Praf.g_00072	Prbk.g_01585
OG0000972	Praf.g_00071	Prbk.g_01586
OG0000973	Praf.g_00070	Prbk.g_01587
OG0000974	Praf.g_00069	Prbk.g_01588
OG0000975	Praf.g_00068	Prbk.g_01589
OG0000976	Praf.g_00067	Prbk.g_01590
OG0000977	Praf.g_00064	Prbk.g_01592
OG0000978	Praf.g_00063	Prbk.g_01593
OG0000979	Praf.g_00060	Prbk.g_01596
OG0000980	Praf.g_00056	Prbk.g_01600
OG0000981	Praf.g_00053	Prbk.g_01603
OG0000982	Praf.g_02657	Prbk.g_02161
OG0000983	Praf.g_02658	Prbk.g_02162
OG0000984	Praf.g_02659	Prbk.g_02163
OG0000985	Praf.g_02663	Prbk.g_02167
OG0000986	Praf.g_02665	Prbk.g_02169
OG0000987	Praf.g_02667	Prbk.g_02171
OG0000988	Praf.g_02671	Prbk.g_02175
OG0000989	Praf.g_02680	Prbk.g_02185
OG0000990	Praf.g_02702	Prbk.g_02207
OG0000991	Praf.g_02716	Prbk.g_02210
OG0000992	Praf.g_02719	Prbk.g_02213
OG0000993	Praf.g_02720	Prbk.g_02214
OG0000994	Praf.g_02723	Prbk.g_02217
OG0000995	Praf.g_02730	Prbk.g_02226
OG0000996	Praf.g_02743	Prbk.g_02239
OG0000997	Praf.g_02753	Prbk.g_02248
OG0000998	Praf.g_02755	Prbk.g_02250
OG0000999	Praf.g_02756	Prbk.g_02251
OG0001000	Praf.g_02759	Prbk.g_02254
OG0001001	Praf.g_02764	Prbk.g_02258
OG0001002	Praf.g_02770	Prbk.g_02265
OG0001003	Praf.g_02772	Prbk.g_02267
OG0001004	Praf.g_02773	Prbk.g_02268
OG0001005	Praf.g_02775	Prbk.g_02270
OG0001006	Praf.g_02781	Prbk.g_02276
OG0001007	Praf.g_02783	Prbk.g_02278
OG0001008	Praf.g_01988	Prbk.g_00327
OG0001009	Praf.g_00032	Prbk.g_01622
OG0001010	Praf.g_00033	Prbk.g_01621
OG0001011	Praf.g_00035	Prbk.g_01619
OG0001012	Praf.g_02654	Prbk.g_02158
OG0001013	Praf.g_02603	Prbk.g_02133
OG0001014	Praf.g_02597	Prbk.g_02124
OG0001015	Praf.g_02596	Prbk.g_02123
OG0001016	Praf.g_00316	Prbk.g_01315
OG0001017	Praf.g_00310	Prbk.g_01309
OG0001018	Praf.g_00308	Prbk.g_01307
OG0001019	Praf.g_00296	Prbk.g_01294
OG0001020	Praf.g_00268	Prbk.g_00035
OG0001021	Praf.g_00264	Prbk.g_00031
OG0001022	Praf.g_00259	Prbk.g_00026
OG0001023	Praf.g_00258	Prbk.g_00025
OG0001024	Praf.g_00254	Prbk.g_00021
OG0001025	Praf.g_00247	Prbk.g_00014
OG0001026	Praf.g_00230	Prbk.g_00001
OG0001027	Praf.g_00225	Prbk.g_00190
OG0001028	Praf.g_00223	Prbk.g_00192
OG0001029	Praf.g_00221	Prbk.g_00194
OG0001030	Praf.g_02408	Prbk.g_00547
OG0001031	Praf.g_02497	Prbk.g_01275
OG0001032	Praf.g_02500	Prbk.g_01272
OG0001033	Praf.g_02533	Prbk.g_00633
OG0001034	Praf.g_00385	Prbk.g_01521
OG0001035	Praf.g_02243	Prbk.g_00372
OG0001036	Praf.g_02247	Prbk.g_00376
OG0001037	Praf.g_02249	Prbk.g_00378
OG0001038	Praf.g_02277	Prbk.g_00415
OG0001039	Praf.g_02280	Prbk.g_00418
OG0001040	Praf.g_02283	Prbk.g_00421
OG0001041	Praf.g_02288	Prbk.g_00426
OG0001042	Praf.g_02316	Prbk.g_00451
OG0001043	Praf.g_02318	Prbk.g_00453
OG0001044	Praf.g_02055	Prbk.g_00870
OG0001045	Praf.g_02044	Prbk.g_00882
OG0001046	Praf.g_00495	Prbk.g_00924
OG0001047	Praf.g_01986	Prbk.g_00325
OG0001048	Praf.g_01985	Prbk.g_00324
OG0001049	Praf.g_01982	Prbk.g_00321
OG0001050	Praf.g_01981	Prbk.g_00320
OG0001051	Praf.g_01980	Prbk.g_00319
OG0001052	Praf.g_01911	Prbk.g_02109
OG0001053	Praf.g_00598	Prbk.g_02064
OG0001054	Praf.g_00615	Prbk.g_01861
OG0001055	Praf.g_00636	Prbk.g_01056
OG0001056	Praf.g_00665	Prbk.g_01085
OG0001057	Praf.g_00675	Prbk.g_01097
OG0001058	Praf.g_00689	Prbk.g_01893
OG0001059	Praf.g_00693	Prbk.g_01889
OG0001060	Praf.g_00700	Prbk.g_01882
OG0001061	Praf.g_00717	Prbk.g_01109
OG0001062	Praf.g_00719	Prbk.g_01111
OG0001063	Praf.g_00723	Prbk.g_01115
OG0001064	Praf.g_00724	Prbk.g_01116
OG0001065	Praf.g_00725	Prbk.g_01117
OG0001066	Praf.g_00726	Prbk.g_01118
OG0001067	Praf.g_00728	Prbk.g_01119
OG0001068	Praf.g_00729	Prbk.g_01120
OG0001069	Praf.g_00730	Prbk.g_01121
OG0001070	Praf.g_00734	Prbk.g_01125
OG0001071	Praf.g_00735	Prbk.g_01126
OG0001072	Praf.g_00738	Prbk.g_01129
OG0001073	Praf.g_00758	Prbk.g_01148
OG0001074	Praf.g_01659	Prbk.g_02602
OG0001075	Praf.g_01661	Prbk.g_02603
OG0001076	Praf.g_01669	Prbk.g_02611
OG0001077	Praf.g_01680	Prbk.g_02621
OG0001078	Praf.g_01693	Prbk.g_02632
OG0001079	Praf.g_01713	Prbk.g_02651
OG0001080	Praf.g_01722	Prbk.g_00738
OG0001081	Praf.g_01728	Prbk.g_00728
OG0001082	Praf.g_01729	Prbk.g_00727
OG0001083	Praf.g_01737	Prbk.g_00719
OG0001084	Praf.g_01738	Prbk.g_00718
