Orthogroup	Praf	Syal
OG0000578	Praf.g_00755	Syal.g_02749
OG0000579	Praf.g_00756	Syal.g_02748
OG0000580	Praf.g_00757	Syal.g_02747
OG0000581	Praf.g_00761	Syal.g_02741
OG0000582	Praf.g_00765	Syal.g_02736
OG0000583	Praf.g_00766	Syal.g_02735
OG0000584	Praf.g_00767	Syal.g_02734
OG0000585	Praf.g_00769	Syal.g_02731
OG0000586	Praf.g_00771	Syal.g_02730
OG0000587	Praf.g_00773	Syal.g_02728
OG0000588	Praf.g_01663	Syal.g_02717
OG0000589	Praf.g_01666	Syal.g_02714
OG0000590	Praf.g_01667	Syal.g_02713
OG0000591	Praf.g_01674	Syal.g_02707
OG0000592	Praf.g_01675	Syal.g_02706
OG0000593	Praf.g_01688	Syal.g_02640
OG0000594	Praf.g_01689	Syal.g_02639
OG0000595	Praf.g_01690	Syal.g_02638
OG0000596	Praf.g_01695	Syal.g_02633
OG0000597	Praf.g_01698	Syal.g_02630
OG0000598	Praf.g_01699	Syal.g_02629
OG0000599	Praf.g_01709	Syal.g_02622
OG0000600	Praf.g_01710	Syal.g_02621
OG0000601	Praf.g_01711	Syal.g_02620
OG0000602	Praf.g_01716	Syal.g_02615
OG0000603	Praf.g_01717	Syal.g_02614
OG0000604	Praf.g_01718	Syal.g_02612
OG0000605	Praf.g_01720	Syal.g_02516
OG0000606	Praf.g_01727	Syal.g_02174
OG0000607	Praf.g_01730	Syal.g_02177
OG0000608	Praf.g_01731	Syal.g_02178
OG0000609	Praf.g_01733	Syal.g_02180
OG0000610	Praf.g_01741	Syal.g_02198
OG0000611	Praf.g_01744	Syal.g_02201
OG0000612	Praf.g_01745	Syal.g_02202
OG0000613	Praf.g_02344	Syal.g_01325
OG0000614	Praf.g_01207	Syal.g_01794
OG0000615	Praf.g_01489	Syal.g_02256
OG0000616	Praf.g_02767	Syal.g_00079
OG0000617	Praf.g_01308	Syal.g_01866
OG0000618	Praf.g_01309	Syal.g_01867
OG0000619	Praf.g_01310	Syal.g_02417
OG0000620	Praf.g_01314	Syal.g_02422
OG0000621	Praf.g_01315	Syal.g_02423
OG0000622	Praf.g_01316	Syal.g_02424
OG0000623	Praf.g_01317	Syal.g_02425
OG0000624	Praf.g_01318	Syal.g_02427
OG0000625	Praf.g_01319	Syal.g_02428
OG0000626	Praf.g_01320	Syal.g_02429
OG0000627	Praf.g_01441	Syal.g_02048
OG0000628	Praf.g_01440	Syal.g_02047
OG0000629	Praf.g_01437	Syal.g_02044
OG0000630	Praf.g_01433	Syal.g_02040
OG0000631	Praf.g_01429	Syal.g_02031
OG0000632	Praf.g_01428	Syal.g_02030
OG0000633	Praf.g_01427	Syal.g_02029
OG0000634	Praf.g_01526	Syal.g_02410
OG0000635	Praf.g_01527	Syal.g_02411
OG0000636	Praf.g_01529	Syal.g_02413
OG0000637	Praf.g_01531	Syal.g_02415
OG0000638	Praf.g_01532	Syal.g_02416
OG0000639	Praf.g_01533	Syal.g_01868
OG0000640	Praf.g_01534	Syal.g_01869
OG0000641	Praf.g_01538	Syal.g_01873
OG0000642	Praf.g_01539	Syal.g_01874
OG0000643	Praf.g_01540	Syal.g_01875
OG0000644	Praf.g_01541	Syal.g_01876
OG0000645	Praf.g_01542	Syal.g_01878
OG0000646	Praf.g_01545	Syal.g_01881
OG0000647	Praf.g_01547	Syal.g_01883
OG0000648	Praf.g_01549	Syal.g_02438
OG0000649	Praf.g_01550	Syal.g_02439
OG0000650	Praf.g_01551	Syal.g_02440
OG0000651	Praf.g_01552	Syal.g_02441
OG0000652	Praf.g_01553	Syal.g_02442
OG0000653	Praf.g_01557	Syal.g_02444
OG0000654	Praf.g_01558	Syal.g_02445
OG0000655	Praf.g_01559	Syal.g_02446
OG0000656	Praf.g_01562	Syal.g_02449
OG0000657	Praf.g_01592	Syal.g_02460
OG0000658	Praf.g_01594	Syal.g_02465
OG0000659	Praf.g_01595	Syal.g_02466
OG0000660	Praf.g_01599	Syal.g_02470
OG0000661	Praf.g_01601	Syal.g_02472
OG0000662	Praf.g_01603	Syal.g_02474
OG0000663	Praf.g_01606	Syal.g_02477
OG0000664	Praf.g_01607	Syal.g_02478
OG0000665	Praf.g_01620	Syal.g_02593
OG0000666	Praf.g_01622	Syal.g_02605
OG0000667	Praf.g_01629	Syal.g_02192
OG0000668	Praf.g_01339	Syal.g_01920
OG0000669	Praf.g_01638	Syal.g_02295
OG0000670	Praf.g_00961	Syal.g_02956
OG0000671	Praf.g_01456	Syal.g_02291
OG0000672	Praf.g_01459	Syal.g_02288
OG0000673	Praf.g_01462	Syal.g_02285
OG0000674	Praf.g_01464	Syal.g_02283
OG0000675	Praf.g_01465	Syal.g_02282
OG0000676	Praf.g_01467	Syal.g_02272
OG0000677	Praf.g_01469	Syal.g_02271
OG0000678	Praf.g_01475	Syal.g_02264
OG0000679	Praf.g_01494	Syal.g_02252
OG0000680	Praf.g_01495	Syal.g_02251
OG0000681	Praf.g_01497	Syal.g_02248
OG0000682	Praf.g_01498	Syal.g_02247
OG0000683	Praf.g_01499	Syal.g_02246
OG0000684	Praf.g_01512	Syal.g_02242
OG0000685	Praf.g_01510	Syal.g_02240
OG0000686	Praf.g_01509	Syal.g_02239
OG0000687	Praf.g_01508	Syal.g_02237
OG0000688	Praf.g_01515	Syal.g_02225
OG0000689	Praf.g_01516	Syal.g_02223
OG0000690	Praf.g_01517	Syal.g_02222
OG0000691	Praf.g_01519	Syal.g_02221
OG0000692	Praf.g_01520	Syal.g_02220
OG0000693	Praf.g_01522	Syal.g_02218
OG0000694	Praf.g_01523	Syal.g_02217
OG0000695	Praf.g_01425	Syal.g_02027
OG0000696	Praf.g_01424	Syal.g_02026
OG0000697	Praf.g_01422	Syal.g_02025
OG0000698	Praf.g_01419	Syal.g_02022
OG0000699	Praf.g_01417	Syal.g_02021
OG0000700	Praf.g_01416	Syal.g_02020
OG0000701	Praf.g_01415	Syal.g_02019
OG0000702	Praf.g_01408	Syal.g_02011
OG0000703	Praf.g_01407	Syal.g_02010
OG0000704	Praf.g_01405	Syal.g_02008
OG0000705	Praf.g_01399	Syal.g_01999
OG0000706	Praf.g_01398	Syal.g_01998
OG0000707	Praf.g_01397	Syal.g_01997
OG0000708	Praf.g_01395	Syal.g_01994
OG0000709	Praf.g_01388	Syal.g_01986
OG0000710	Praf.g_01383, Praf.g_01384	Syal.g_01982
OG0000711	Praf.g_01360	Syal.g_01954
OG0000712	Praf.g_01359	Syal.g_01952
OG0000713	Praf.g_01358	Syal.g_01951
OG0000714	Praf.g_01355	Syal.g_01948
OG0000715	Praf.g_01353	Syal.g_01934
OG0000716	Praf.g_01349	Syal.g_01930
OG0000717	Praf.g_01348	Syal.g_01929
OG0000718	Praf.g_01343	Syal.g_01925
OG0000719	Praf.g_01341	Syal.g_01922
OG0000720	Praf.g_01328	Syal.g_01908
OG0000721	Praf.g_01327	Syal.g_01906
OG0000722	Praf.g_01326	Syal.g_01905
OG0000723	Praf.g_01322	Syal.g_02433
OG0000724	Praf.g_01279	Syal.g_01829
OG0000725	Praf.g_01270	Syal.g_01820
OG0000726	Praf.g_01269	Syal.g_01819
OG0000727	Praf.g_01268	Syal.g_01818
OG0000728	Praf.g_01267	Syal.g_01816
OG0000729	Praf.g_00162	Syal.g_01510
OG0000730	Praf.g_02056	Syal.g_00345
OG0000731	Praf.g_02047	Syal.g_00356
OG0000732	Praf.g_00055	Syal.g_00149
OG0000733	Praf.g_02698	Syal.g_01105
OG0000734	Praf.g_00233	Syal.g_00828
OG0000735	Praf.g_00822	Syal.g_01627
OG0000736	Praf.g_00823	Syal.g_01628
OG0000737	Praf.g_00824	Syal.g_01629
OG0000738	Praf.g_00830	Syal.g_01634
OG0000739	Praf.g_00832	Syal.g_01645
OG0000740	Praf.g_00833	Syal.g_01646
OG0000741	Praf.g_00836	Syal.g_01649
OG0000742	Praf.g_00853	Syal.g_01652
OG0000743	Praf.g_00855	Syal.g_01654
OG0000744	Praf.g_00856	Syal.g_01655
OG0000745	Praf.g_00858	Syal.g_01657
OG0000746	Praf.g_00860	Syal.g_01659
OG0000747	Praf.g_00861	Syal.g_01660
OG0000748	Praf.g_00873	Syal.g_01674
OG0000749	Praf.g_00874	Syal.g_01675
OG0000750	Praf.g_00875	Syal.g_01676
OG0000751	Praf.g_00880	Syal.g_01688
OG0000752	Praf.g_00882	Syal.g_01690
OG0000753	Praf.g_00885	Syal.g_01693
OG0000754	Praf.g_00914	Syal.g_01698
OG0000755	Praf.g_00921	Syal.g_01707
OG0000756	Praf.g_00922	Syal.g_01708
OG0000757	Praf.g_00929	Syal.g_01715
OG0000758	Praf.g_00930	Syal.g_01716
OG0000759	Praf.g_00931	Syal.g_01717
OG0000760	Praf.g_00932	Syal.g_01718
OG0000761	Praf.g_00933	Syal.g_01719
OG0000762	Praf.g_00913	Syal.g_01721
OG0000763	Praf.g_00911	Syal.g_01723
OG0000764	Praf.g_00910	Syal.g_01724
OG0000765	Praf.g_00895	Syal.g_01768
OG0000766	Praf.g_00894	Syal.g_01767
OG0000767	Praf.g_00892	Syal.g_01765
OG0000768	Praf.g_00891	Syal.g_01764
OG0000769	Praf.g_00887	Syal.g_01762
OG0000770	Praf.g_00937	Syal.g_01758
OG0000771	Praf.g_01285	Syal.g_01835
OG0000772	Praf.g_00548	Syal.g_01641
OG0000773	Praf.g_00808	Syal.g_01618
OG0000774	Praf.g_00804	Syal.g_01610
OG0000775	Praf.g_00802	Syal.g_01608
OG0000776	Praf.g_00801	Syal.g_01607
OG0000777	Praf.g_00800	Syal.g_01606
OG0000778	Praf.g_00799	Syal.g_01605
OG0000779	Praf.g_00794	Syal.g_01599
OG0000780	Praf.g_00791	Syal.g_01594
OG0000781	Praf.g_00787	Syal.g_01590
OG0000782	Praf.g_00786	Syal.g_01589
OG0000783	Praf.g_00785	Syal.g_01588
OG0000784	Praf.g_00784	Syal.g_01587
OG0000785	Praf.g_00782	Syal.g_01585
OG0000786	Praf.g_00777	Syal.g_01579
OG0000787	Praf.g_00776	Syal.g_01578
OG0000788	Praf.g_01996	Syal.g_02619
OG0000789	Praf.g_01001	Syal.g_02598
OG0000790	Praf.g_00579	Syal.g_02883
OG0000791	Praf.g_00577	Syal.g_02882
OG0000792	Praf.g_00576	Syal.g_02881
OG0000793	Praf.g_00572	Syal.g_02876
OG0000794	Praf.g_00571	Syal.g_02875
OG0000795	Praf.g_00570	Syal.g_02874
OG0000796	Praf.g_00566	Syal.g_02870
OG0000797	Praf.g_00565	Syal.g_02869
OG0000798	Praf.g_02276	Syal.g_01260
OG0000799	Praf.g_01765	Syal.g_01547
OG0000800	Praf.g_01766	Syal.g_01542
OG0000801	Praf.g_01767	Syal.g_01541
OG0000802	Praf.g_01773	Syal.g_01536
OG0000803	Praf.g_01779	Syal.g_00040
OG0000804	Praf.g_01781	Syal.g_00036
OG0000805	Praf.g_01783	Syal.g_00030
OG0000806	Praf.g_01785	Syal.g_00028
OG0000807	Praf.g_01787	Syal.g_00026
OG0000808	Praf.g_01788	Syal.g_00025
OG0000809	Praf.g_01792	Syal.g_00022
OG0000810	Praf.g_01793	Syal.g_00021
OG0000811	Praf.g_01801	Syal.g_00380
OG0000812	Praf.g_01803	Syal.g_00382
OG0000813	Praf.g_01804	Syal.g_00383
OG0000814	Praf.g_01806	Syal.g_00385
OG0000815	Praf.g_01807	Syal.g_00391
OG0000816	Praf.g_01809	Syal.g_00393
OG0000817	Praf.g_01810	Syal.g_00394
OG0000818	Praf.g_01822	Syal.g_00401
OG0000819	Praf.g_01823	Syal.g_00402
OG0000820	Praf.g_01824	Syal.g_00403
OG0000821	Praf.g_01831	Syal.g_00409
OG0000822	Praf.g_01833	Syal.g_00411
OG0000823	Praf.g_01834	Syal.g_00412
OG0000824	Praf.g_01838	Syal.g_00417
OG0000825	Praf.g_01839	Syal.g_00418
OG0000826	Praf.g_01840	Syal.g_00419
OG0000827	Praf.g_01841	Syal.g_00420
OG0000828	Praf.g_01844	Syal.g_00423
OG0000829	Praf.g_01845	Syal.g_00424
OG0000830	Praf.g_01846	Syal.g_00425
OG0000831	Praf.g_01849	Syal.g_00427
OG0000832	Praf.g_00542	Syal.g_02967
OG0000833	Praf.g_00534	Syal.g_02976
OG0000834	Praf.g_00533	Syal.g_02979
OG0000835	Praf.g_00532	Syal.g_02980
OG0000836	Praf.g_00530	Syal.g_02983
OG0000837	Praf.g_00529	Syal.g_02984
OG0000838	Praf.g_00525	Syal.g_02988
OG0000839	Praf.g_00524	Syal.g_02989
OG0000840	Praf.g_00523	Syal.g_02990
OG0000841	Praf.g_00522	Syal.g_02991
OG0000842	Praf.g_00521	Syal.g_02992
OG0000843	Praf.g_00520	Syal.g_02993
OG0000844	Praf.g_00518	Syal.g_02995
OG0000845	Praf.g_00517	Syal.g_02996
OG0000846	Praf.g_00516	Syal.g_02997
OG0000847	Praf.g_00515	Syal.g_02998
OG0000848	Praf.g_00513	Syal.g_03000
OG0000849	Praf.g_00512	Syal.g_03001
OG0000850	Praf.g_00511	Syal.g_03008
OG0000851	Praf.g_00508	Syal.g_00561
OG0000852	Praf.g_00507	Syal.g_00562
OG0000853	Praf.g_00502	Syal.g_00566
OG0000854	Praf.g_00500	Syal.g_00568
OG0000855	Praf.g_00499	Syal.g_00569
OG0000856	Praf.g_01677	Syal.g_02704
OG0000857	Praf.g_01546	Syal.g_01882
OG0000858	Praf.g_00490	Syal.g_00576
OG0000859	Praf.g_00489	Syal.g_00577
OG0000860	Praf.g_00478	Syal.g_00589
OG0000861	Praf.g_00477	Syal.g_00590
OG0000862	Praf.g_00475	Syal.g_00591
OG0000863	Praf.g_00472	Syal.g_00594
OG0000864	Praf.g_00471	Syal.g_00595
OG0000865	Praf.g_00470	Syal.g_00596
OG0000866	Praf.g_00469	Syal.g_00597
OG0000867	Praf.g_00468	Syal.g_00598
OG0000868	Praf.g_00466	Syal.g_00604
OG0000869	Praf.g_00463	Syal.g_00609
OG0000870	Praf.g_00458	Syal.g_00614
OG0000871	Praf.g_00457	Syal.g_00615
OG0000872	Praf.g_00455	Syal.g_00621
OG0000873	Praf.g_00452	Syal.g_00624
OG0000874	Praf.g_00448	Syal.g_00627
OG0000875	Praf.g_00447	Syal.g_00629
OG0000876	Praf.g_00446	Syal.g_00631
OG0000877	Praf.g_00443	Syal.g_00633
OG0000878	Praf.g_00442	Syal.g_00634
OG0000879	Praf.g_00441	Syal.g_00635
OG0000880	Praf.g_00440	Syal.g_00636
OG0000881	Praf.g_00434	Syal.g_00641
OG0000882	Praf.g_00429	Syal.g_00646
OG0000883	Praf.g_00427	Syal.g_00648
OG0000884	Praf.g_00425	Syal.g_00650
OG0000885	Praf.g_00424	Syal.g_00651
OG0000886	Praf.g_00423	Syal.g_00652
OG0000887	Praf.g_00422	Syal.g_00653
OG0000888	Praf.g_00420	Syal.g_00655
OG0000889	Praf.g_00418	Syal.g_00657
OG0000890	Praf.g_00405	Syal.g_00663
OG0000891	Praf.g_00404	Syal.g_00664
OG0000892	Praf.g_00402	Syal.g_00668
OG0000893	Praf.g_02202	Syal.g_00193
OG0000894	Praf.g_02199	Syal.g_00196
OG0000895	Praf.g_02195	Syal.g_00200
OG0000896	Praf.g_02194	Syal.g_00201
OG0000897	Praf.g_02192	Syal.g_00203
OG0000898	Praf.g_02191	Syal.g_00204
OG0000899	Praf.g_02190	Syal.g_00205
OG0000900	Praf.g_02189	Syal.g_00206
OG0000901	Praf.g_02185	Syal.g_00211
OG0000902	Praf.g_02183	Syal.g_00213
OG0000903	Praf.g_02170	Syal.g_00227
OG0000904	Praf.g_02175	Syal.g_00222
OG0000905	Praf.g_02177	Syal.g_00217
OG0000906	Praf.g_02179	Syal.g_00215
OG0000907	Praf.g_02163	Syal.g_00229
OG0000908	Praf.g_02160	Syal.g_00232
OG0000909	Praf.g_02159	Syal.g_00233
OG0000910	Praf.g_02158	Syal.g_00234
OG0000911	Praf.g_02156	Syal.g_00237
OG0000912	Praf.g_02155	Syal.g_00238
OG0000913	Praf.g_02154	Syal.g_00239
OG0000914	Praf.g_02153	Syal.g_00240
OG0000915	Praf.g_02152	Syal.g_00241
OG0000916	Praf.g_02151	Syal.g_00242
OG0000917	Praf.g_02150	Syal.g_00243
OG0000918	Praf.g_02149	Syal.g_00244
OG0000919	Praf.g_02148	Syal.g_00245
OG0000920	Praf.g_02147	Syal.g_00246
OG0000921	Praf.g_02146	Syal.g_00247
OG0000922	Praf.g_02145	Syal.g_00248
OG0000923	Praf.g_02141	Syal.g_00252
OG0000924	Praf.g_02140	Syal.g_00253
OG0000925	Praf.g_02139	Syal.g_00254
OG0000926	Praf.g_02138	Syal.g_00255
OG0000927	Praf.g_02136	Syal.g_00257
OG0000928	Praf.g_02135	Syal.g_00258
OG0000929	Praf.g_02134	Syal.g_00259
OG0000930	Praf.g_02133	Syal.g_00260
OG0000931	Praf.g_02132	Syal.g_00261
OG0000932	Praf.g_02131	Syal.g_00262
OG0000933	Praf.g_02126	Syal.g_00268
OG0000934	Praf.g_02124	Syal.g_00270
OG0000935	Praf.g_02123	Syal.g_00271
OG0000936	Praf.g_02122	Syal.g_00272
OG0000937	Praf.g_02121	Syal.g_00273
OG0000938	Praf.g_02118	Syal.g_00276
OG0000939	Praf.g_02117	Syal.g_00277
OG0000940	Praf.g_02106	Syal.g_00285
OG0000941	Praf.g_02104	Syal.g_00287
OG0000942	Praf.g_02102	Syal.g_00289
OG0000943	Praf.g_02101	Syal.g_00290
OG0000944	Praf.g_02099	Syal.g_00292
OG0000945	Praf.g_02097	Syal.g_00294
OG0000946	Praf.g_02082	Syal.g_00301
OG0000947	Praf.g_02079	Syal.g_00304
OG0000948	Praf.g_02078	Syal.g_00305
OG0000949	Praf.g_02075	Syal.g_01341
OG0000950	Praf.g_02383	Syal.g_01348
OG0000951	Praf.g_02388	Syal.g_01353
OG0000952	Praf.g_02393	Syal.g_01363
OG0000953	Praf.g_02397	Syal.g_01435
OG0000954	Praf.g_00195	Syal.g_01443
OG0000955	Praf.g_00194	Syal.g_01444
OG0000956	Praf.g_00192	Syal.g_01446
OG0000957	Praf.g_00180	Syal.g_01457
OG0000958	Praf.g_00179	Syal.g_01458
OG0000959	Praf.g_00175	Syal.g_01482
OG0000960	Praf.g_00174	Syal.g_01483
OG0000961	Praf.g_00165	Syal.g_01507
OG0000962	Praf.g_00163	Syal.g_01509
OG0000963	Praf.g_00157	Syal.g_01514
OG0000964	Praf.g_00156	Syal.g_01515
OG0000965	Praf.g_00155	Syal.g_01516
OG0000966	Praf.g_00089	Syal.g_00176
OG0000967	Praf.g_00082	Syal.g_00171
OG0000968	Praf.g_00077	Syal.g_00169
OG0000969	Praf.g_00075	Syal.g_00167
OG0000970	Praf.g_00074	Syal.g_00166
OG0000971	Praf.g_00072	Syal.g_00164
OG0000972	Praf.g_00071	Syal.g_00163
OG0000973	Praf.g_00070	Syal.g_00162
OG0000974	Praf.g_00069	Syal.g_00161
OG0000975	Praf.g_00068	Syal.g_00160
OG0000976	Praf.g_00067	Syal.g_00159
OG0000977	Praf.g_00064	Syal.g_00157
OG0000978	Praf.g_00063	Syal.g_00156
OG0000979	Praf.g_00060	Syal.g_00153
OG0000980	Praf.g_00056	Syal.g_00150
OG0000981	Praf.g_00053	Syal.g_00147
OG0000982	Praf.g_02657	Syal.g_01068
OG0000983	Praf.g_02658	Syal.g_01069
OG0000984	Praf.g_02659	Syal.g_01070
OG0000985	Praf.g_02663	Syal.g_01074
OG0000986	Praf.g_02665	Syal.g_01076
OG0000987	Praf.g_02667	Syal.g_01080
OG0000988	Praf.g_02671	Syal.g_01086
OG0000989	Praf.g_02680	Syal.g_01098
OG0000990	Praf.g_02702	Syal.g_01118
OG0000991	Praf.g_02716	Syal.g_01120
OG0000992	Praf.g_02719	Syal.g_01122
OG0000993	Praf.g_02720	Syal.g_01123
OG0000994	Praf.g_02723	Syal.g_01127
OG0000995	Praf.g_02730	Syal.g_01132
OG0000996	Praf.g_02743	Syal.g_01162
OG0000997	Praf.g_02753	Syal.g_01171
OG0000998	Praf.g_02755	Syal.g_01173
OG0000999	Praf.g_02756	Syal.g_01174
OG0001000	Praf.g_02759	Syal.g_01177
OG0001001	Praf.g_02764	Syal.g_01182
OG0001002	Praf.g_02770	Syal.g_00082
OG0001003	Praf.g_02772	Syal.g_00084
OG0001004	Praf.g_02773	Syal.g_00085
OG0001005	Praf.g_02775	Syal.g_00087
OG0001006	Praf.g_02781	Syal.g_00094
OG0001007	Praf.g_02783	Syal.g_00096
OG0001008	Praf.g_01988	Syal.g_00524
OG0001009	Praf.g_00032	Syal.g_00129
OG0001010	Praf.g_00033	Syal.g_00130
OG0001011	Praf.g_00035	Syal.g_00131
OG0001012	Praf.g_02654	Syal.g_01064
OG0001013	Praf.g_02603	Syal.g_01026
OG0001014	Praf.g_02597	Syal.g_01022
OG0001015	Praf.g_02596	Syal.g_01021
OG0001016	Praf.g_00316	Syal.g_00756
OG0001017	Praf.g_00310	Syal.g_00762
OG0001018	Praf.g_00308	Syal.g_00764
OG0001019	Praf.g_00296	Syal.g_00785
OG0001020	Praf.g_00268	Syal.g_00796
OG0001021	Praf.g_00264	Syal.g_00800
OG0001022	Praf.g_00259	Syal.g_00805
OG0001023	Praf.g_00258	Syal.g_00806
OG0001024	Praf.g_00254	Syal.g_00810
OG0001025	Praf.g_00247	Syal.g_00817
OG0001026	Praf.g_00230	Syal.g_00830
OG0001027	Praf.g_00225	Syal.g_00834
OG0001028	Praf.g_00223	Syal.g_00836
OG0001029	Praf.g_00221	Syal.g_00838
OG0001030	Praf.g_02408	Syal.g_00860
OG0001031	Praf.g_02497	Syal.g_00936
OG0001032	Praf.g_02500	Syal.g_00938
OG0001033	Praf.g_02533	Syal.g_00972
OG0001034	Praf.g_00385	Syal.g_00684
OG0001035	Praf.g_02243	Syal.g_01226
OG0001036	Praf.g_02247	Syal.g_01231
OG0001037	Praf.g_02249	Syal.g_01233
OG0001038	Praf.g_02277	Syal.g_01261
OG0001039	Praf.g_02280	Syal.g_01264
OG0001040	Praf.g_02283	Syal.g_01267
OG0001041	Praf.g_02288	Syal.g_01272
OG0001042	Praf.g_02316	Syal.g_01300
OG0001043	Praf.g_02318	Syal.g_01304
OG0001044	Praf.g_02055	Syal.g_00346
OG0001045	Praf.g_02044	Syal.g_00359
OG0001046	Praf.g_00495	Syal.g_01967
OG0001047	Praf.g_01986	Syal.g_00522
OG0001048	Praf.g_01985	Syal.g_00521
OG0001049	Praf.g_01982	Syal.g_00518
OG0001050	Praf.g_01981	Syal.g_00517
OG0001051	Praf.g_01980	Syal.g_00516
OG0001052	Praf.g_01911	Syal.g_00467
OG0001053	Praf.g_00598	Syal.g_02900
OG0001054	Praf.g_00615	Syal.g_02919
OG0001055	Praf.g_00636	Syal.g_02940
OG0001056	Praf.g_00665	Syal.g_02833
OG0001057	Praf.g_00675	Syal.g_01574
OG0001058	Praf.g_00689	Syal.g_02812
OG0001059	Praf.g_00693	Syal.g_02808
OG0001060	Praf.g_00700	Syal.g_02801
OG0001061	Praf.g_00717	Syal.g_02783
OG0001062	Praf.g_00719	Syal.g_02781
OG0001063	Praf.g_00723	Syal.g_02776
OG0001064	Praf.g_00724	Syal.g_02775
OG0001065	Praf.g_00725	Syal.g_02774
OG0001066	Praf.g_00726	Syal.g_02773
OG0001067	Praf.g_00728	Syal.g_02772
OG0001068	Praf.g_00729	Syal.g_02771
OG0001069	Praf.g_00730	Syal.g_02770
OG0001070	Praf.g_00734	Syal.g_02766
OG0001071	Praf.g_00735	Syal.g_02765
OG0001072	Praf.g_00738	Syal.g_02761
OG0001073	Praf.g_00758	Syal.g_02746
OG0001074	Praf.g_01659	Syal.g_02575
OG0001075	Praf.g_01661	Syal.g_02726
OG0001076	Praf.g_01669	Syal.g_02712
OG0001077	Praf.g_01680	Syal.g_02702
OG0001078	Praf.g_01693	Syal.g_02635
OG0001079	Praf.g_01713	Syal.g_02618
OG0001080	Praf.g_01722	Syal.g_02514
OG0001081	Praf.g_01728	Syal.g_02175
OG0001082	Praf.g_01729	Syal.g_02176
OG0001083	Praf.g_01737	Syal.g_02184
OG0001084	Praf.g_01738	Syal.g_02187
OG0001085	Praf.g_01749	Syal.g_02206
OG0001086	Praf.g_01751	Syal.g_02208
OG0001087	Praf.g_01225	Syal.g_01782
OG0001088	Praf.g_01221	Syal.g_01785
OG0001089	Praf.g_01124	Syal.g_01811
OG0001090	Praf.g_01303	Syal.g_01859
OG0001091	Praf.g_01305	Syal.g_01862
OG0001092	Praf.g_01307	Syal.g_01864
OG0001093	Praf.g_01311	Syal.g_02419
OG0001094	Praf.g_01524	Syal.g_02216
OG0001095	Praf.g_01543	Syal.g_01879
OG0001096	Praf.g_01560	Syal.g_02447
OG0001097	Praf.g_01602	Syal.g_02473
OG0001098	Praf.g_01444	Syal.g_02083
OG0001099	Praf.g_00222	Syal.g_00837
OG0001100	Praf.g_01454	Syal.g_02293
OG0001101	Praf.g_01455	Syal.g_02292
OG0001102	Praf.g_01458	Syal.g_02289
OG0001103	Praf.g_01460	Syal.g_02287
OG0001104	Praf.g_01511	Syal.g_02241
OG0001105	Praf.g_01506	Syal.g_02236
OG0001106	Praf.g_01404	Syal.g_02007
OG0001107	Praf.g_01394	Syal.g_01993
OG0001108	Praf.g_01387	Syal.g_01985
OG0001109	Praf.g_01385	Syal.g_01983
OG0001110	Praf.g_01382	Syal.g_01981
OG0001111	Praf.g_01380	Syal.g_01979
OG0001112	Praf.g_01378	Syal.g_01977
OG0001113	Praf.g_01377	Syal.g_02244
OG0001114	Praf.g_01376	Syal.g_01976
OG0001115	Praf.g_01374	Syal.g_01972
OG0001116	Praf.g_01372	Syal.g_01970
OG0001117	Praf.g_01371	Syal.g_01969
OG0001118	Praf.g_01370	Syal.g_01968
OG0001119	Praf.g_01369	Syal.g_01966
OG0001120	Praf.g_01366	Syal.g_01962
OG0001122	Praf.g_01340	Syal.g_01921
OG0001123	Praf.g_01333	Syal.g_01913
OG0001124	Praf.g_01331	Syal.g_01911
OG0001125	Praf.g_01329	Syal.g_01909
OG0001126	Praf.g_01287	Syal.g_01837
OG0001127	Praf.g_01286	Syal.g_01836
OG0001128	Praf.g_01283	Syal.g_01833
OG0001129	Praf.g_01281	Syal.g_01831
OG0001130	Praf.g_01280	Syal.g_01830
OG0001131	Praf.g_01296	Syal.g_02260
OG0001132	Praf.g_01652	Syal.g_02553
OG0001133	Praf.g_01671	Syal.g_02710
OG0001134	Praf.g_02690	Syal.g_02506
OG0001135	Praf.g_02692	Syal.g_02505
OG0001136	Praf.g_00852	Syal.g_01650
OG0001137	Praf.g_00872	Syal.g_01673
OG0001138	Praf.g_00923	Syal.g_01709
OG0001139	Praf.g_00925	Syal.g_01711
OG0001140	Praf.g_00926	Syal.g_01712
OG0001141	Praf.g_00927	Syal.g_01713
OG0001142	Praf.g_00928	Syal.g_01714
OG0001143	Praf.g_00912	Syal.g_01722
OG0001144	Praf.g_00904	Syal.g_01736
OG0001145	Praf.g_00806	Syal.g_01614
OG0001146	Praf.g_00790	Syal.g_01593
OG0001147	Praf.g_01897	Syal.g_00458
OG0001148	Praf.g_00582	Syal.g_02886
OG0001149	Praf.g_00581	Syal.g_02885
OG0001150	Praf.g_00580	Syal.g_02884
OG0001151	Praf.g_00568	Syal.g_02872
OG0001152	Praf.g_00567	Syal.g_02871
OG0001153	Praf.g_01842	Syal.g_00421
OG0001154	Praf.g_01843	Syal.g_00422
OG0001155	Praf.g_00540	Syal.g_02969
OG0001156	Praf.g_00537	Syal.g_02972
OG0001157	Praf.g_01653	Syal.g_02973
OG0001158	Praf.g_00536	Syal.g_02974
OG0001159	Praf.g_00535	Syal.g_02975
OG0001160	Praf.g_00504	Syal.g_00564
