Orthogroup	Praf	Prag
OG0000584	Praf.g_00767	Prag.g_00588
OG0000585	Praf.g_00769	Prag.g_00590
OG0000586	Praf.g_00771	Prag.g_00591
OG0000587	Praf.g_00773	Prag.g_00592
OG0000588	Praf.g_01663	Prag.g_00596
OG0000589	Praf.g_01666	Prag.g_00599
OG0000590	Praf.g_01667	Prag.g_00600
OG0000591	Praf.g_01674	Prag.g_00603
OG0000592	Praf.g_01675	Prag.g_00604
OG0000593	Praf.g_01688	Prag.g_00610
OG0000594	Praf.g_01689	Prag.g_00611
OG0000595	Praf.g_01690	Prag.g_00612
OG0000596	Praf.g_01695	Prag.g_00616
OG0000597	Praf.g_01698	Prag.g_00618
OG0000598	Praf.g_01699	Prag.g_00619
OG0000599	Praf.g_01709	Prag.g_00622
OG0000600	Praf.g_01710	Prag.g_00623
OG0000601	Praf.g_01711	Prag.g_00624
OG0000602	Praf.g_01716	Prag.g_00626
OG0000603	Praf.g_01717	Prag.g_00627
OG0000604	Praf.g_01718	Prag.g_00628
OG0000605	Praf.g_01720	Prag.g_00629
OG0000606	Praf.g_01727	Prag.g_00632
OG0000607	Praf.g_01730	Prag.g_00635
OG0000608	Praf.g_01731	Prag.g_00636
OG0000609	Praf.g_01733	Prag.g_00637
OG0000610	Praf.g_01741	Prag.g_00642
OG0000611	Praf.g_01744	Prag.g_00645
OG0000612	Praf.g_01745	Prag.g_00646
OG0000613	Praf.g_02344	Prag.g_00651
OG0000614	Praf.g_01207	Prag.g_00670
OG0000615	Praf.g_01489	Prag.g_00678
OG0000616	Praf.g_02767	Prag.g_00682
OG0000617	Praf.g_01308	Prag.g_00698
OG0000618	Praf.g_01309	Prag.g_00699
OG0000619	Praf.g_01310	Prag.g_00700
OG0000620	Praf.g_01314	Prag.g_00703
OG0000621	Praf.g_01315	Prag.g_00704
OG0000622	Praf.g_01316	Prag.g_00705
OG0000623	Praf.g_01317	Prag.g_00706
OG0000624	Praf.g_01318	Prag.g_00707
OG0000625	Praf.g_01319	Prag.g_00708
OG0000626	Praf.g_01320	Prag.g_00709
OG0000627	Praf.g_01441	Prag.g_00710
OG0000628	Praf.g_01440	Prag.g_00711
OG0000629	Praf.g_01437	Prag.g_00712
OG0000630	Praf.g_01433	Prag.g_00715
OG0000631	Praf.g_01429	Prag.g_00797
OG0000632	Praf.g_01428	Prag.g_00798
OG0000633	Praf.g_01427	Prag.g_00799
OG0000634	Praf.g_01526	Prag.g_00802
OG0000635	Praf.g_01527	Prag.g_00803
OG0000636	Praf.g_01529	Prag.g_00805
OG0000637	Praf.g_01531	Prag.g_00807
OG0000638	Praf.g_01532	Prag.g_00808
OG0000639	Praf.g_01533	Prag.g_00809
OG0000640	Praf.g_01534	Prag.g_00810
OG0000641	Praf.g_01538	Prag.g_00814
OG0000642	Praf.g_01539	Prag.g_00815
OG0000643	Praf.g_01540	Prag.g_00816
OG0000644	Praf.g_01541	Prag.g_00817
OG0000645	Praf.g_01542	Prag.g_00818
OG0000646	Praf.g_01545	Prag.g_00820
OG0000647	Praf.g_01547	Prag.g_00821
OG0000648	Praf.g_01549	Prag.g_00823
OG0000649	Praf.g_01550	Prag.g_00824
OG0000650	Praf.g_01551	Prag.g_00825
OG0000651	Praf.g_01552	Prag.g_00826
OG0000652	Praf.g_01553	Prag.g_00827
OG0000653	Praf.g_01557	Prag.g_00829
OG0000654	Praf.g_01558	Prag.g_00830
OG0000655	Praf.g_01559	Prag.g_00831
OG0000656	Praf.g_01562	Prag.g_00834
OG0000657	Praf.g_01592	Prag.g_00840
OG0000658	Praf.g_01594	Prag.g_00841
OG0000659	Praf.g_01595	Prag.g_00842
OG0000660	Praf.g_01599	Prag.g_00846
OG0000661	Praf.g_01601	Prag.g_00848
OG0000662	Praf.g_01603	Prag.g_00850
OG0000663	Praf.g_01606	Prag.g_00852
OG0000664	Praf.g_01607	Prag.g_00853
OG0000665	Praf.g_01620	Prag.g_00857
OG0000666	Praf.g_01622	Prag.g_00858
OG0000667	Praf.g_01629	Prag.g_00862
OG0000668	Praf.g_01339	Prag.g_00892
OG0000669	Praf.g_01638	Prag.g_00898
OG0000670	Praf.g_00961	Prag.g_00900
OG0000671	Praf.g_01456	Prag.g_00902
OG0000672	Praf.g_01459	Prag.g_00904
OG0000673	Praf.g_01462	Prag.g_00907
OG0000674	Praf.g_01464	Prag.g_00909
OG0000675	Praf.g_01465	Prag.g_00910
OG0000676	Praf.g_01467	Prag.g_00912
OG0000677	Praf.g_01469	Prag.g_00913
OG0000678	Praf.g_01475	Prag.g_00915
OG0000679	Praf.g_01494	Prag.g_00919
OG0000680	Praf.g_01495	Prag.g_00920
OG0000681	Praf.g_01497	Prag.g_00922
OG0000682	Praf.g_01498	Prag.g_00923
OG0000683	Praf.g_01499	Prag.g_00924
OG0000684	Praf.g_01512	Prag.g_00926
OG0000685	Praf.g_01510	Prag.g_00928
OG0000686	Praf.g_01509	Prag.g_00929
OG0000687	Praf.g_01508	Prag.g_00930
OG0000688	Praf.g_01515	Prag.g_00933
OG0000689	Praf.g_01516	Prag.g_00934
OG0000690	Praf.g_01517	Prag.g_00935
OG0000691	Praf.g_01519	Prag.g_00936
OG0000692	Praf.g_01520	Prag.g_00938
OG0000693	Praf.g_01522	Prag.g_00939
OG0000694	Praf.g_01523	Prag.g_00940
OG0000695	Praf.g_01425	Prag.g_00942
OG0000696	Praf.g_01424	Prag.g_00943
OG0000697	Praf.g_01422	Prag.g_00944
OG0000698	Praf.g_01419	Prag.g_00947
OG0000699	Praf.g_01417	Prag.g_00948
OG0000700	Praf.g_01416	Prag.g_00949
OG0000701	Praf.g_01415	Prag.g_00950
OG0000702	Praf.g_01408	Prag.g_00952
OG0000703	Praf.g_01407	Prag.g_00953
OG0000704	Praf.g_01405	Prag.g_00954
OG0000705	Praf.g_01399	Prag.g_00958
OG0000706	Praf.g_01398	Prag.g_00959
OG0000707	Praf.g_01397	Prag.g_00960
OG0000708	Praf.g_01395	Prag.g_00961
OG0000709	Praf.g_01388	Prag.g_00965
OG0000710	Praf.g_01383, Praf.g_01384	Prag.g_00968
OG0000711	Praf.g_01360	Prag.g_00985
OG0000712	Praf.g_01359	Prag.g_00987
OG0000713	Praf.g_01358	Prag.g_00988
OG0000714	Praf.g_01355	Prag.g_00989
OG0000715	Praf.g_01353	Prag.g_00991
OG0000716	Praf.g_01349	Prag.g_00993
OG0000717	Praf.g_01348	Prag.g_00994
OG0000718	Praf.g_01343	Prag.g_01005
OG0000719	Praf.g_01341	Prag.g_01007
OG0000720	Praf.g_01328	Prag.g_01016
OG0000721	Praf.g_01327	Prag.g_01018
OG0000722	Praf.g_01326	Prag.g_01019
OG0000723	Praf.g_01322	Prag.g_01022
OG0000724	Praf.g_01279	Prag.g_01031
OG0000725	Praf.g_01270	Prag.g_01037
OG0000726	Praf.g_01269	Prag.g_01038
OG0000727	Praf.g_01268	Prag.g_01039
OG0000728	Praf.g_01267	Prag.g_01041
OG0000729	Praf.g_00162	Prag.g_01087
OG0000730	Praf.g_02056	Prag.g_01091
OG0000731	Praf.g_02047	Prag.g_01095
OG0000732	Praf.g_00055	Prag.g_01102
OG0000733	Praf.g_02698	Prag.g_01121
OG0000734	Praf.g_00233	Prag.g_01138
OG0000735	Praf.g_00822	Prag.g_01140
OG0000736	Praf.g_00823	Prag.g_01141
OG0000737	Praf.g_00824	Prag.g_01142
OG0000738	Praf.g_00830	Prag.g_01146
OG0000739	Praf.g_00832	Prag.g_01147
OG0000740	Praf.g_00833	Prag.g_01148
OG0000741	Praf.g_00836	Prag.g_01149
OG0000742	Praf.g_00853	Prag.g_01152
OG0000743	Praf.g_00855	Prag.g_01154
OG0000744	Praf.g_00856	Prag.g_01155
OG0000745	Praf.g_00858	Prag.g_01156
OG0000746	Praf.g_00860	Prag.g_01158
OG0000747	Praf.g_00861	Prag.g_01159
OG0000748	Praf.g_00873	Prag.g_01162
OG0000749	Praf.g_00874	Prag.g_01163
OG0000750	Praf.g_00875	Prag.g_01164
OG0000751	Praf.g_00880	Prag.g_01166
OG0000752	Praf.g_00882	Prag.g_01168
OG0000753	Praf.g_00885	Prag.g_01171
OG0000754	Praf.g_00914	Prag.g_01174
OG0000755	Praf.g_00921	Prag.g_01177
OG0000756	Praf.g_00922	Prag.g_01178
OG0000757	Praf.g_00929	Prag.g_01184
OG0000758	Praf.g_00930	Prag.g_01185
OG0000759	Praf.g_00931	Prag.g_01186
OG0000760	Praf.g_00932	Prag.g_01187
OG0000761	Praf.g_00933	Prag.g_01188
OG0000762	Praf.g_00913	Prag.g_01189
OG0000763	Praf.g_00911	Prag.g_01191
OG0000764	Praf.g_00910	Prag.g_01192
OG0000765	Praf.g_00895	Prag.g_01201
OG0000766	Praf.g_00894	Prag.g_01202
OG0000767	Praf.g_00892	Prag.g_01204
OG0000768	Praf.g_00891	Prag.g_01205
OG0000769	Praf.g_00887	Prag.g_01207
OG0000770	Praf.g_00937	Prag.g_01209
OG0000771	Praf.g_01285	Prag.g_01219
OG0000772	Praf.g_00548	Prag.g_01328
OG0000773	Praf.g_00808	Prag.g_01344
OG0000774	Praf.g_00804	Prag.g_01346
OG0000775	Praf.g_00802	Prag.g_01350
OG0000776	Praf.g_00801	Prag.g_01351
OG0000777	Praf.g_00800	Prag.g_01352
OG0000778	Praf.g_00799	Prag.g_01353
OG0000779	Praf.g_00794	Prag.g_01357
OG0000780	Praf.g_00791	Prag.g_01358
OG0000781	Praf.g_00787	Prag.g_01361
OG0000782	Praf.g_00786	Prag.g_01362
OG0000783	Praf.g_00785	Prag.g_01363
OG0000784	Praf.g_00784	Prag.g_01364
OG0000785	Praf.g_00782	Prag.g_01366
OG0000786	Praf.g_00777	Prag.g_01368
OG0000787	Praf.g_00776	Prag.g_01369
OG0000788	Praf.g_01996	Prag.g_01376
OG0000789	Praf.g_01001	Prag.g_01379
OG0000790	Praf.g_00579	Prag.g_01394
OG0000791	Praf.g_00577	Prag.g_01396
OG0000792	Praf.g_00576	Prag.g_01397
OG0000793	Praf.g_00572	Prag.g_01400
OG0000794	Praf.g_00571	Prag.g_01401
OG0000795	Praf.g_00570	Prag.g_01402
OG0000796	Praf.g_00566	Prag.g_01406
OG0000797	Praf.g_00565	Prag.g_01407
OG0000798	Praf.g_02276	Prag.g_01430
OG0000799	Praf.g_01765	Prag.g_01470
OG0000800	Praf.g_01766	Prag.g_01471
OG0000801	Praf.g_01767	Prag.g_01472
OG0000802	Praf.g_01773	Prag.g_01474
OG0000803	Praf.g_01779	Prag.g_01476
OG0000804	Praf.g_01781	Prag.g_01477
OG0000805	Praf.g_01783	Prag.g_01479
OG0000806	Praf.g_01785	Prag.g_01481
OG0000807	Praf.g_01787	Prag.g_01482
OG0000808	Praf.g_01788	Prag.g_01483
OG0000809	Praf.g_01792	Prag.g_01486
OG0000810	Praf.g_01793	Prag.g_01487
OG0000811	Praf.g_01801	Prag.g_01493
OG0000812	Praf.g_01803	Prag.g_01495
OG0000813	Praf.g_01804	Prag.g_01496
OG0000814	Praf.g_01806	Prag.g_01498
OG0000815	Praf.g_01807	Prag.g_01499
OG0000816	Praf.g_01809	Prag.g_01501
OG0000817	Praf.g_01810	Prag.g_01502
OG0000818	Praf.g_01822	Prag.g_01507
OG0000819	Praf.g_01823	Prag.g_01508
OG0000820	Praf.g_01824	Prag.g_01509
OG0000821	Praf.g_01831	Prag.g_01512
OG0000822	Praf.g_01833	Prag.g_01513
OG0000823	Praf.g_01834	Prag.g_01514
OG0000824	Praf.g_01838	Prag.g_01517
OG0000825	Praf.g_01839	Prag.g_01518
OG0000826	Praf.g_01840	Prag.g_01519
OG0000827	Praf.g_01841	Prag.g_01520
OG0000828	Praf.g_01844	Prag.g_01524
OG0000829	Praf.g_01845	Prag.g_01525
OG0000830	Praf.g_01846	Prag.g_01526
OG0000831	Praf.g_01849	Prag.g_01528
OG0000832	Praf.g_00542	Prag.g_01534
OG0000833	Praf.g_00534	Prag.g_01542
OG0000834	Praf.g_00533	Prag.g_01543
OG0000835	Praf.g_00532	Prag.g_01544
OG0000836	Praf.g_00530	Prag.g_01545
OG0000837	Praf.g_00529	Prag.g_01546
OG0000838	Praf.g_00525	Prag.g_01548
OG0000839	Praf.g_00524	Prag.g_01549
OG0000840	Praf.g_00523	Prag.g_01550
OG0000841	Praf.g_00522	Prag.g_01551
OG0000842	Praf.g_00521	Prag.g_01552
OG0000843	Praf.g_00520	Prag.g_01553
OG0000844	Praf.g_00518	Prag.g_01554
OG0000845	Praf.g_00517	Prag.g_01555
OG0000846	Praf.g_00516	Prag.g_01556
OG0000847	Praf.g_00515	Prag.g_01557
OG0000848	Praf.g_00513	Prag.g_01558
OG0000849	Praf.g_00512	Prag.g_01559
OG0000850	Praf.g_00511	Prag.g_01561
OG0000851	Praf.g_00508	Prag.g_01562
OG0000852	Praf.g_00507	Prag.g_01563
OG0000853	Praf.g_00502	Prag.g_01567
OG0000854	Praf.g_00500	Prag.g_01569
OG0000855	Praf.g_00499	Prag.g_01570
OG0000856	Praf.g_01677	Prag.g_01583
OG0000857	Praf.g_01546	Prag.g_01611
OG0000858	Praf.g_00490	Prag.g_01663
OG0000859	Praf.g_00489	Prag.g_01664
OG0000860	Praf.g_00478	Prag.g_01671
OG0000861	Praf.g_00477	Prag.g_01672
OG0000862	Praf.g_00475	Prag.g_01673
OG0000863	Praf.g_00472	Prag.g_01675
OG0000864	Praf.g_00471	Prag.g_01676
OG0000865	Praf.g_00470	Prag.g_01677
OG0000866	Praf.g_00469	Prag.g_01678
OG0000867	Praf.g_00468	Prag.g_01679
OG0000868	Praf.g_00466	Prag.g_01680
OG0000869	Praf.g_00463	Prag.g_01684
OG0000870	Praf.g_00458	Prag.g_01689
OG0000871	Praf.g_00457	Prag.g_01690
OG0000872	Praf.g_00455	Prag.g_01691
OG0000873	Praf.g_00452	Prag.g_01694
OG0000874	Praf.g_00448	Prag.g_01697
OG0000875	Praf.g_00447	Prag.g_01698
OG0000876	Praf.g_00446	Prag.g_01699
OG0000877	Praf.g_00443	Prag.g_01701
OG0000878	Praf.g_00442	Prag.g_01702
OG0000879	Praf.g_00441	Prag.g_01703
OG0000880	Praf.g_00440	Prag.g_01704
OG0000881	Praf.g_00434	Prag.g_01708
OG0000882	Praf.g_00429	Prag.g_01713
OG0000883	Praf.g_00427	Prag.g_01715
OG0000884	Praf.g_00425	Prag.g_01717
OG0000885	Praf.g_00424	Prag.g_01718
OG0000886	Praf.g_00423	Prag.g_01719
OG0000887	Praf.g_00422	Prag.g_01720
OG0000888	Praf.g_00420	Prag.g_01722
OG0000889	Praf.g_00418	Prag.g_01724
OG0000890	Praf.g_00405	Prag.g_01725
OG0000891	Praf.g_00404	Prag.g_01726
OG0000892	Praf.g_00402	Prag.g_01728
OG0000893	Praf.g_02202	Prag.g_01732
OG0000894	Praf.g_02199	Prag.g_01734
OG0000895	Praf.g_02195	Prag.g_01737
OG0000896	Praf.g_02194	Prag.g_01738
OG0000897	Praf.g_02192	Prag.g_01740
OG0000898	Praf.g_02191	Prag.g_01741
OG0000899	Praf.g_02190	Prag.g_01742
OG0000900	Praf.g_02189	Prag.g_01743
OG0000901	Praf.g_02185	Prag.g_01746
OG0000902	Praf.g_02183	Prag.g_01748
OG0000903	Praf.g_02170	Prag.g_01751
OG0000904	Praf.g_02175	Prag.g_01753
OG0000905	Praf.g_02177	Prag.g_01757
OG0000906	Praf.g_02179	Prag.g_01758
OG0000907	Praf.g_02163	Prag.g_01762
OG0000908	Praf.g_02160	Prag.g_01765
OG0000909	Praf.g_02159	Prag.g_01766
OG0000910	Praf.g_02158	Prag.g_01767
OG0000911	Praf.g_02156	Prag.g_01769
OG0000912	Praf.g_02155	Prag.g_01770
OG0000913	Praf.g_02154	Prag.g_01771
OG0000914	Praf.g_02153	Prag.g_01772
OG0000915	Praf.g_02152	Prag.g_01773
OG0000916	Praf.g_02151	Prag.g_01774
OG0000917	Praf.g_02150	Prag.g_01775
OG0000918	Praf.g_02149	Prag.g_01776
OG0000919	Praf.g_02148	Prag.g_01777
OG0000920	Praf.g_02147	Prag.g_01778
OG0000921	Praf.g_02146	Prag.g_01779
OG0000922	Praf.g_02145	Prag.g_01780
OG0000923	Praf.g_02141	Prag.g_01784
OG0000924	Praf.g_02140	Prag.g_01785
OG0000925	Praf.g_02139	Prag.g_01786
OG0000926	Praf.g_02138	Prag.g_01787
OG0000927	Praf.g_02136	Prag.g_01789
OG0000928	Praf.g_02135	Prag.g_01790
OG0000929	Praf.g_02134	Prag.g_01791
OG0000930	Praf.g_02133	Prag.g_01792
OG0000931	Praf.g_02132	Prag.g_01793
OG0000932	Praf.g_02131	Prag.g_01794
OG0000933	Praf.g_02126	Prag.g_01798
OG0000934	Praf.g_02124	Prag.g_01800
OG0000935	Praf.g_02123	Prag.g_01801
OG0000936	Praf.g_02122	Prag.g_01802
OG0000937	Praf.g_02121	Prag.g_01803
OG0000938	Praf.g_02118	Prag.g_01805
OG0000939	Praf.g_02117	Prag.g_01806
OG0000940	Praf.g_02106	Prag.g_01813
OG0000941	Praf.g_02104	Prag.g_01815
OG0000942	Praf.g_02102	Prag.g_01817
OG0000943	Praf.g_02101	Prag.g_01818
OG0000944	Praf.g_02099	Prag.g_01819
OG0000945	Praf.g_02097	Prag.g_01820
OG0000946	Praf.g_02082	Prag.g_01824
OG0000947	Praf.g_02079	Prag.g_01826
OG0000948	Praf.g_02078	Prag.g_01827
OG0000949	Praf.g_02075	Prag.g_01830
OG0000950	Praf.g_02383	Prag.g_01835
OG0000951	Praf.g_02388	Prag.g_01839
OG0000952	Praf.g_02393	Prag.g_01843
OG0000953	Praf.g_02397	Prag.g_01846
OG0000954	Praf.g_00195	Prag.g_01850
OG0000955	Praf.g_00194	Prag.g_01851
OG0000956	Praf.g_00192	Prag.g_01853
OG0000957	Praf.g_00180	Prag.g_01859
OG0000958	Praf.g_00179	Prag.g_01860
OG0000959	Praf.g_00175	Prag.g_01864
OG0000960	Praf.g_00174	Prag.g_01865
OG0000961	Praf.g_00165	Prag.g_01867
OG0000962	Praf.g_00163	Prag.g_01869
OG0000963	Praf.g_00157	Prag.g_01873
OG0000964	Praf.g_00156	Prag.g_01874
OG0000965	Praf.g_00155	Prag.g_01875
OG0000966	Praf.g_00089	Prag.g_01882
OG0000967	Praf.g_00082	Prag.g_01886
OG0000968	Praf.g_00077	Prag.g_01888
OG0000969	Praf.g_00075	Prag.g_01889
OG0000970	Praf.g_00074	Prag.g_01890
OG0000971	Praf.g_00072	Prag.g_01891
OG0000972	Praf.g_00071	Prag.g_01892
OG0000973	Praf.g_00070	Prag.g_01893
OG0000974	Praf.g_00069	Prag.g_01894
OG0000975	Praf.g_00068	Prag.g_01895
OG0000976	Praf.g_00067	Prag.g_01896
OG0000977	Praf.g_00064	Prag.g_01897
OG0000978	Praf.g_00063	Prag.g_01898
OG0000979	Praf.g_00060	Prag.g_01901
OG0000980	Praf.g_00056	Prag.g_01903
OG0000981	Praf.g_00053	Prag.g_01905
OG0000982	Praf.g_02657	Prag.g_01907
OG0000983	Praf.g_02658	Prag.g_01908
OG0000984	Praf.g_02659	Prag.g_01909
OG0000985	Praf.g_02663	Prag.g_01912
OG0000986	Praf.g_02665	Prag.g_01914
OG0000987	Praf.g_02667	Prag.g_01915
OG0000988	Praf.g_02671	Prag.g_01918
OG0000989	Praf.g_02680	Prag.g_01922
OG0000990	Praf.g_02702	Prag.g_01925
OG0000991	Praf.g_02716	Prag.g_01926
OG0000992	Praf.g_02719	Prag.g_01928
OG0000993	Praf.g_02720	Prag.g_01929
OG0000994	Praf.g_02723	Prag.g_01930
OG0000995	Praf.g_02730	Prag.g_01934
OG0000996	Praf.g_02743	Prag.g_01935
OG0000997	Praf.g_02753	Prag.g_01936
OG0000998	Praf.g_02755	Prag.g_01938
OG0000999	Praf.g_02756	Prag.g_01939
OG0001000	Praf.g_02759	Prag.g_01942
OG0001001	Praf.g_02764	Prag.g_01944
OG0001002	Praf.g_02770	Prag.g_01948
OG0001003	Praf.g_02772	Prag.g_01949
OG0001004	Praf.g_02773	Prag.g_01950
OG0001005	Praf.g_02775	Prag.g_01951
OG0001006	Praf.g_02781	Prag.g_01955
OG0001007	Praf.g_02783	Prag.g_01957
OG0001008	Praf.g_01988	Prag.g_00416
OG0001009	Praf.g_00032	Prag.g_00027
OG0001010	Praf.g_00033	Prag.g_00028
OG0001011	Praf.g_00035	Prag.g_00029
OG0001012	Praf.g_02654	Prag.g_00043
OG0001013	Praf.g_02603	Prag.g_00048
OG0001014	Praf.g_02597	Prag.g_00051
OG0001015	Praf.g_02596	Prag.g_00052
OG0001016	Praf.g_00316	Prag.g_00067
OG0001017	Praf.g_00310	Prag.g_00071
OG0001018	Praf.g_00308	Prag.g_00074
OG0001019	Praf.g_00296	Prag.g_00083
OG0001020	Praf.g_00268	Prag.g_00084
OG0001021	Praf.g_00264	Prag.g_00085
OG0001022	Praf.g_00259	Prag.g_00087
OG0001023	Praf.g_00258	Prag.g_00088
OG0001024	Praf.g_00254	Prag.g_00091
OG0001025	Praf.g_00247	Prag.g_00097
OG0001026	Praf.g_00230	Prag.g_00104
OG0001027	Praf.g_00225	Prag.g_00105
OG0001028	Praf.g_00223	Prag.g_00107
OG0001029	Praf.g_00221	Prag.g_00108
OG0001030	Praf.g_02408	Prag.g_00123
OG0001031	Praf.g_02497	Prag.g_00179
OG0001032	Praf.g_02500	Prag.g_00180
OG0001033	Praf.g_02533	Prag.g_00201
OG0001034	Praf.g_00385	Prag.g_00229
OG0001035	Praf.g_02243	Prag.g_00246
OG0001036	Praf.g_02247	Prag.g_00250
OG0001037	Praf.g_02249	Prag.g_00251
OG0001038	Praf.g_02277	Prag.g_00269
OG0001039	Praf.g_02280	Prag.g_00272
OG0001040	Praf.g_02283	Prag.g_00274
OG0001041	Praf.g_02288	Prag.g_00278
OG0001042	Praf.g_02316	Prag.g_00295
OG0001043	Praf.g_02318	Prag.g_00296
OG0001044	Praf.g_02055	Prag.g_00328
OG0001045	Praf.g_02044	Prag.g_00337
OG0001046	Praf.g_00495	Prag.g_00372
OG0001047	Praf.g_01986	Prag.g_00418
OG0001048	Praf.g_01985	Prag.g_00419
OG0001049	Praf.g_01982	Prag.g_00421
OG0001050	Praf.g_01981	Prag.g_00422
OG0001051	Praf.g_01980	Prag.g_00423
OG0001052	Praf.g_01911	Prag.g_00450
OG0001053	Praf.g_00598	Prag.g_00462
OG0001054	Praf.g_00615	Prag.g_00477
OG0001055	Praf.g_00636	Prag.g_00496
OG0001056	Praf.g_00665	Prag.g_00515
OG0001057	Praf.g_00675	Prag.g_00520
OG0001058	Praf.g_00689	Prag.g_00528
OG0001059	Praf.g_00693	Prag.g_00532
OG0001060	Praf.g_00700	Prag.g_00539
OG0001061	Praf.g_00717	Prag.g_00552
OG0001062	Praf.g_00719	Prag.g_00554
OG0001063	Praf.g_00723	Prag.g_00556
OG0001064	Praf.g_00724	Prag.g_00557
OG0001065	Praf.g_00725	Prag.g_00558
OG0001066	Praf.g_00726	Prag.g_00559
OG0001067	Praf.g_00728	Prag.g_00560
OG0001068	Praf.g_00729	Prag.g_00561
OG0001069	Praf.g_00730	Prag.g_00562
OG0001070	Praf.g_00734	Prag.g_00565
OG0001071	Praf.g_00735	Prag.g_00566
OG0001072	Praf.g_00738	Prag.g_00568
OG0001073	Praf.g_00758	Prag.g_00582
OG0001074	Praf.g_01659	Prag.g_00593
OG0001075	Praf.g_01661	Prag.g_00594
OG0001076	Praf.g_01669	Prag.g_00602
OG0001077	Praf.g_01680	Prag.g_00606
OG0001078	Praf.g_01693	Prag.g_00614
OG0001079	Praf.g_01713	Prag.g_00625
OG0001080	Praf.g_01722	Prag.g_00631
OG0001081	Praf.g_01728	Prag.g_00633
OG0001082	Praf.g_01729	Prag.g_00634
OG0001083	Praf.g_01737	Prag.g_00639
OG0001084	Praf.g_01738	Prag.g_00640
OG0001085	Praf.g_01749	Prag.g_00648
OG0001086	Praf.g_01751	Prag.g_00649
OG0001087	Praf.g_01225	Prag.g_00666
OG0001088	Praf.g_01221	Prag.g_00667
OG0001089	Praf.g_01124	Prag.g_00675
OG0001090	Praf.g_01303	Prag.g_00693
OG0001091	Praf.g_01305	Prag.g_00695
OG0001092	Praf.g_01307	Prag.g_00696
OG0001093	Praf.g_01311	Prag.g_00701
OG0001094	Praf.g_01524	Prag.g_00800
OG0001095	Praf.g_01543	Prag.g_00819
OG0001096	Praf.g_01560	Prag.g_00832
OG0001097	Praf.g_01602	Prag.g_00849
OG0001098	Praf.g_01444	Prag.g_00864
OG0001099	Praf.g_00222	Prag.g_00895
OG0001100	Praf.g_01454	Prag.g_00899
OG0001101	Praf.g_01455	Prag.g_00901
OG0001102	Praf.g_01458	Prag.g_00903
OG0001103	Praf.g_01460	Prag.g_00905
OG0001104	Praf.g_01511	Prag.g_00927
OG0001105	Praf.g_01506	Prag.g_00931
OG0001106	Praf.g_01404	Prag.g_00955
OG0001107	Praf.g_01394	Prag.g_00962
OG0001108	Praf.g_01387	Prag.g_00966
OG0001109	Praf.g_01385	Prag.g_00967
OG0001110	Praf.g_01382	Prag.g_00969
OG0001111	Praf.g_01380	Prag.g_00970
OG0001112	Praf.g_01378	Prag.g_00971
OG0001113	Praf.g_01377	Prag.g_00972
OG0001114	Praf.g_01376	Prag.g_00973
OG0001115	Praf.g_01374	Prag.g_00975
OG0001116	Praf.g_01372	Prag.g_00976
OG0001117	Praf.g_01371	Prag.g_00977
OG0001118	Praf.g_01370	Prag.g_00978
OG0001119	Praf.g_01369	Prag.g_00979
OG0001120	Praf.g_01366	Prag.g_00981
OG0001122	Praf.g_01340	Prag.g_01008
OG0001123	Praf.g_01333	Prag.g_01012
OG0001124	Praf.g_01331	Prag.g_01014
OG0001125	Praf.g_01329	Prag.g_01015
OG0001126	Praf.g_01287	Prag.g_01025
OG0001127	Praf.g_01286	Prag.g_01026
OG0001128	Praf.g_01283	Prag.g_01028
OG0001129	Praf.g_01281	Prag.g_01029
OG0001130	Praf.g_01280	Prag.g_01030
OG0001131	Praf.g_01296	Prag.g_01066
OG0001132	Praf.g_01652	Prag.g_01076
OG0001133	Praf.g_01671	Prag.g_01106
OG0001134	Praf.g_02690	Prag.g_01120
OG0001136	Praf.g_00852	Prag.g_01150
OG0001137	Praf.g_00872	Prag.g_01161
OG0001138	Praf.g_00923	Prag.g_01179
OG0001139	Praf.g_00925	Prag.g_01180
OG0001140	Praf.g_00926	Prag.g_01181
OG0001141	Praf.g_00927	Prag.g_01182
OG0001142	Praf.g_00928	Prag.g_01183
OG0001143	Praf.g_00912	Prag.g_01190
OG0001144	Praf.g_00904	Prag.g_01195
OG0001145	Praf.g_00806	Prag.g_01345
OG0001146	Praf.g_00790	Prag.g_01359
OG0001147	Praf.g_01897	Prag.g_01375
OG0001148	Praf.g_00582	Prag.g_01391
OG0001149	Praf.g_00581	Prag.g_01392
OG0001150	Praf.g_00580	Prag.g_01393
OG0001151	Praf.g_00568	Prag.g_01404
OG0001152	Praf.g_00567	Prag.g_01405
OG0001153	Praf.g_01842	Prag.g_01521
OG0001154	Praf.g_01843	Prag.g_01523
OG0001155	Praf.g_00540	Prag.g_01535
OG0001156	Praf.g_00537	Prag.g_01538
OG0001157	Praf.g_01653	Prag.g_01539
OG0001158	Praf.g_00536	Prag.g_01540
OG0001159	Praf.g_00535	Prag.g_01541
OG0001160	Praf.g_00504	Prag.g_01565
OG0001161	Praf.g_01650	Prag.g_01576
OG0001162	Praf.g_01145	Prag.g_01587
OG0001163	Praf.g_00492	Prag.g_01661
OG0001164	Praf.g_00487	Prag.g_01665
OG0001165	Praf.g_00484	Prag.g_01668
OG0001166	Praf.g_00459	Prag.g_01688
OG0001167	Praf.g_00437	Prag.g_01705
