Orthogroup	Pran	Pray
OG0000575	Pran.g_01523	Pray.g_01108
OG0000576	Pran.g_01522	Pray.g_01107
OG0000577	Pran.g_01521	Pray.g_01106
OG0000578	Pran.g_01520	Pray.g_01105
OG0000579	Pran.g_01519	Pray.g_01104
OG0000580	Pran.g_01518	Pray.g_01103
OG0000581	Pran.g_01517	Pray.g_01102
OG0000582	Pran.g_01516	Pray.g_01101
OG0000583	Pran.g_01515	Pray.g_01100
OG0000584	Pran.g_01514	Pray.g_01099
OG0000585	Pran.g_01513	Pray.g_01098
OG0000586	Pran.g_01511	Pray.g_01096
OG0000587	Pran.g_01510	Pray.g_01095
OG0000588	Pran.g_01508	Pray.g_01093
OG0000589	Pran.g_01507	Pray.g_01092
OG0000590	Pran.g_01505	Pray.g_01090
OG0000591	Pran.g_01499	Pray.g_01084
OG0000592	Pran.g_01498	Pray.g_01083
OG0000593	Pran.g_01497	Pray.g_01082
OG0000594	Pran.g_01495	Pray.g_01080
OG0000595	Pran.g_01494	Pray.g_01079
OG0000596	Pran.g_01493	Pray.g_01078
OG0000597	Pran.g_01491	Pray.g_01076
OG0000598	Pran.g_01490	Pray.g_01075
OG0000599	Pran.g_01489	Pray.g_01074
OG0000600	Pran.g_01488	Pray.g_01073
OG0000601	Pran.g_01486	Pray.g_01071
OG0000602	Pran.g_01485	Pray.g_01070
OG0000603	Pran.g_01484	Pray.g_01069
OG0000604	Pran.g_01483	Pray.g_01068
OG0000605	Pran.g_01482	Pray.g_01067
OG0000606	Pran.g_01481	Pray.g_01066
OG0000607	Pran.g_01479	Pray.g_01064
OG0000608	Pran.g_01478	Pray.g_01063
OG0000609	Pran.g_01472	Pray.g_01059
OG0000610	Pran.g_01471	Pray.g_01058
OG0000611	Pran.g_01459	Pray.g_01039
OG0000612	Pran.g_01458	Pray.g_01038
OG0000613	Pran.g_01457	Pray.g_01037
OG0000614	Pran.g_01456	Pray.g_01036
OG0000615	Pran.g_01454	Pray.g_01034
OG0000616	Pran.g_01453	Pray.g_01033
OG0000617	Pran.g_01452	Pray.g_01032
OG0000618	Pran.g_01451	Pray.g_01031
OG0000619	Pran.g_01450	Pray.g_01030
OG0000620	Pran.g_01449	Pray.g_01029
OG0000621	Pran.g_01448	Pray.g_01028
OG0000622	Pran.g_01447	Pray.g_01027
OG0000623	Pran.g_01446	Pray.g_01026
OG0000624	Pran.g_01445	Pray.g_01025
OG0000625	Pran.g_01444	Pray.g_00269
OG0000626	Pran.g_01443	Pray.g_00270
OG0000627	Pran.g_01442	Pray.g_00271
OG0000628	Pran.g_01441	Pray.g_00272
OG0000629	Pran.g_01440	Pray.g_00273
OG0000630	Pran.g_01439	Pray.g_00274
OG0000631	Pran.g_01437	Pray.g_00276
OG0000632	Pran.g_01420	Pray.g_00289
OG0000633	Pran.g_01415	Pray.g_00293
OG0000634	Pran.g_01400	Pray.g_00306
OG0000635	Pran.g_01378	Pray.g_00313
OG0000636	Pran.g_01377	Pray.g_00314
OG0000637	Pran.g_01376	Pray.g_00315
OG0000638	Pran.g_01365	Pray.g_00326
OG0000639	Pran.g_01356	Pray.g_00335
OG0000640	Pran.g_01354	Pray.g_00337
OG0000641	Pran.g_01352	Pray.g_00339
OG0000642	Pran.g_01351	Pray.g_00340
OG0000643	Pran.g_01350	Pray.g_00341
OG0000644	Pran.g_01349	Pray.g_00342
OG0000645	Pran.g_01348	Pray.g_00343
OG0000646	Pran.g_01347	Pray.g_00344
OG0000647	Pran.g_01346	Pray.g_00345
OG0000648	Pran.g_01344	Pray.g_00347
OG0000649	Pran.g_01343	Pray.g_00348
OG0000650	Pran.g_01342	Pray.g_00349
OG0000651	Pran.g_01341	Pray.g_00350
OG0000652	Pran.g_01340	Pray.g_00351
OG0000653	Pran.g_01339	Pray.g_00352
OG0000654	Pran.g_01337	Pray.g_00354
OG0000655	Pran.g_01335	Pray.g_00356
OG0000656	Pran.g_01334	Pray.g_00357
OG0000657	Pran.g_01333	Pray.g_00358
OG0000658	Pran.g_01332	Pray.g_00359
OG0000659	Pran.g_01331	Pray.g_00360
OG0000660	Pran.g_01330	Pray.g_00361
OG0000661	Pran.g_01329	Pray.g_00362
OG0000662	Pran.g_01328	Pray.g_00363
OG0000663	Pran.g_01327	Pray.g_00364
OG0000664	Pran.g_01326	Pray.g_00365
OG0000665	Pran.g_01325	Pray.g_00366
OG0000666	Pran.g_01324	Pray.g_00367
OG0000667	Pran.g_01323	Pray.g_00368
OG0000668	Pran.g_01322	Pray.g_00369
OG0000669	Pran.g_01320	Pray.g_00371
OG0000670	Pran.g_01319	Pray.g_00372
OG0000671	Pran.g_01318	Pray.g_00373
OG0000672	Pran.g_01317	Pray.g_00374
OG0000673	Pran.g_01316	Pray.g_00375
OG0000674	Pran.g_01315	Pray.g_00376
OG0000675	Pran.g_01313	Pray.g_00378
OG0000676	Pran.g_01312	Pray.g_00379
OG0000677	Pran.g_01310	Pray.g_00382
OG0000678	Pran.g_01308	Pray.g_00384
OG0000679	Pran.g_01307	Pray.g_00385
OG0000680	Pran.g_01306	Pray.g_00386
OG0000681	Pran.g_01305	Pray.g_00387
OG0000682	Pran.g_01304	Pray.g_00388
OG0000683	Pran.g_01302	Pray.g_00390
OG0000684	Pran.g_01301	Pray.g_00391
OG0000685	Pran.g_01300	Pray.g_00392
OG0000686	Pran.g_01299	Pray.g_00393
OG0000687	Pran.g_01298	Pray.g_00394
OG0000688	Pran.g_01297	Pray.g_00395
OG0000689	Pran.g_01296	Pray.g_00396
OG0000690	Pran.g_01295	Pray.g_00397
OG0000691	Pran.g_01294	Pray.g_00398
OG0000692	Pran.g_01292	Pray.g_00400
OG0000693	Pran.g_01291	Pray.g_00401
OG0000694	Pran.g_01290	Pray.g_00402
OG0000695	Pran.g_01289	Pray.g_00403
OG0000696	Pran.g_01287	Pray.g_00404
OG0000697	Pran.g_01285	Pray.g_00406
OG0000698	Pran.g_01283	Pray.g_00408
OG0000699	Pran.g_01282	Pray.g_00409
OG0000700	Pran.g_00413	Pray.g_00436
OG0000701	Pran.g_00418	Pray.g_00440
OG0000702	Pran.g_00421	Pray.g_00443
OG0000703	Pran.g_00422	Pray.g_00444
OG0000704	Pran.g_00423	Pray.g_00445
OG0000705	Pran.g_00424	Pray.g_00446
OG0000706	Pran.g_00425	Pray.g_00447
OG0000707	Pran.g_00426	Pray.g_00449
OG0000708	Pran.g_00427	Pray.g_00450
OG0000709	Pran.g_00429	Pray.g_00452
OG0000710	Pran.g_00430	Pray.g_00453
OG0000711	Pran.g_00431	Pray.g_00454
OG0000712	Pran.g_00432	Pray.g_00455
OG0000713	Pran.g_00433	Pray.g_00456
OG0000714	Pran.g_00435	Pray.g_00458
OG0000715	Pran.g_00436	Pray.g_00459
OG0000716	Pran.g_00438	Pray.g_00461
OG0000717	Pran.g_00439	Pray.g_00462
OG0000718	Pran.g_00440	Pray.g_00463
OG0000719	Pran.g_00442	Pray.g_00465
OG0000720	Pran.g_00443	Pray.g_00466
OG0000721	Pran.g_00445	Pray.g_00469
OG0000722	Pran.g_00446	Pray.g_00470
OG0000723	Pran.g_00447	Pray.g_00471
OG0000724	Pran.g_00449	Pray.g_00473
OG0000725	Pran.g_00450	Pray.g_00474
OG0000726	Pran.g_00451	Pray.g_00475
OG0000727	Pran.g_00452	Pray.g_00476
OG0000728	Pran.g_00453	Pray.g_00477
OG0000729	Pran.g_00454	Pray.g_00478
OG0000730	Pran.g_00455	Pray.g_00479
OG0000731	Pran.g_00456	Pray.g_00480
OG0000732	Pran.g_00457	Pray.g_00481
OG0000733	Pran.g_00458	Pray.g_00482
OG0000734	Pran.g_00459	Pray.g_00483
OG0000735	Pran.g_00461	Pray.g_00485
OG0000736	Pran.g_00462	Pray.g_00486
OG0000737	Pran.g_00463	Pray.g_00487
OG0000738	Pran.g_00464	Pray.g_00488
OG0000739	Pran.g_00465	Pray.g_00489
OG0000740	Pran.g_00466	Pray.g_00490
OG0000741	Pran.g_00467	Pray.g_00491
OG0000742	Pran.g_00469	Pray.g_00493
OG0000743	Pran.g_00470	Pray.g_00494
OG0000744	Pran.g_00471	Pray.g_00495
OG0000745	Pran.g_00472	Pray.g_00496
OG0000746	Pran.g_00473	Pray.g_00497
OG0000747	Pran.g_00474	Pray.g_00498
OG0000748	Pran.g_00475	Pray.g_00499
OG0000749	Pran.g_00476	Pray.g_00500
OG0000750	Pran.g_00477	Pray.g_00501
OG0000751	Pran.g_00478	Pray.g_00502
OG0000752	Pran.g_00479	Pray.g_00503
OG0000753	Pran.g_00481	Pray.g_00505
OG0000754	Pran.g_00482	Pray.g_00506
OG0000755	Pran.g_00483	Pray.g_00507
OG0000756	Pran.g_00484	Pray.g_00508
OG0000757	Pran.g_00485	Pray.g_00509
OG0000758	Pran.g_00486	Pray.g_00510
OG0000759	Pran.g_00488	Pray.g_00512
OG0000760	Pran.g_00489	Pray.g_00513
OG0000761	Pran.g_00490	Pray.g_00514
OG0000762	Pran.g_00492	Pray.g_00516
OG0000763	Pran.g_00493	Pray.g_00517
OG0000764	Pran.g_00494	Pray.g_00518
OG0000765	Pran.g_00495	Pray.g_00519
OG0000766	Pran.g_00496	Pray.g_00520
OG0000767	Pran.g_00498	Pray.g_00522
OG0000768	Pran.g_00499	Pray.g_00523
OG0000769	Pran.g_00500	Pray.g_00524
OG0000770	Pran.g_00501	Pray.g_00525
OG0000771	Pran.g_00502	Pray.g_00526
OG0000772	Pran.g_00503	Pray.g_00527
OG0000773	Pran.g_00504	Pray.g_00528
OG0000774	Pran.g_00505	Pray.g_00529
OG0000775	Pran.g_00506	Pray.g_00530
OG0000776	Pran.g_00508	Pray.g_00532
OG0000777	Pran.g_00510	Pray.g_00534
OG0000778	Pran.g_00511	Pray.g_00535
OG0000779	Pran.g_00512	Pray.g_00536
OG0000780	Pran.g_00514	Pray.g_00538
OG0000781	Pran.g_00516	Pray.g_00540
OG0000782	Pran.g_00517	Pray.g_00541
OG0000783	Pran.g_00537	Pray.g_00553
OG0000784	Pran.g_00539	Pray.g_00555
OG0000785	Pran.g_00540	Pray.g_00556
OG0000786	Pran.g_00541	Pray.g_00557
OG0000787	Pran.g_00542	Pray.g_00558
OG0000788	Pran.g_00546	Pray.g_00562
OG0000789	Pran.g_00548	Pray.g_00564
OG0000790	Pran.g_00549	Pray.g_00565
OG0000791	Pran.g_00550	Pray.g_00566
OG0000792	Pran.g_00551	Pray.g_00567
OG0000793	Pran.g_00552	Pray.g_00568
OG0000794	Pran.g_00554	Pray.g_00570
OG0000795	Pran.g_00557	Pray.g_00573
OG0000796	Pran.g_00558	Pray.g_00574
OG0000797	Pran.g_00560	Pray.g_00576
OG0000798	Pran.g_00561	Pray.g_00577
OG0000799	Pran.g_00562	Pray.g_00578
OG0000800	Pran.g_00563	Pray.g_00579
OG0000801	Pran.g_00566	Pray.g_00582
OG0000802	Pran.g_00567	Pray.g_00583
OG0000803	Pran.g_00569	Pray.g_00585
OG0000804	Pran.g_00570	Pray.g_00586
OG0000805	Pran.g_00571	Pray.g_00587
OG0000806	Pran.g_00573	Pray.g_00589
OG0000807	Pran.g_00154	Pray.g_00614
OG0000808	Pran.g_00144	Pray.g_00623
OG0000809	Pran.g_00141	Pray.g_00626
OG0000810	Pran.g_00140	Pray.g_00627
OG0000811	Pran.g_00133	Pray.g_00634
OG0000812	Pran.g_00129	Pray.g_00132
OG0000813	Pran.g_00125	Pray.g_00128
OG0000814	Pran.g_00123	Pray.g_00126
OG0000815	Pran.g_00110	Pray.g_00112
OG0000816	Pran.g_00092	Pray.g_00096
OG0000817	Pran.g_00091	Pray.g_00095
OG0000818	Pran.g_00085	Pray.g_00090
OG0000819	Pran.g_00078	Pray.g_00083
OG0000820	Pran.g_00075	Pray.g_00079
OG0000821	Pran.g_00073	Pray.g_00077
OG0000822	Pran.g_00072	Pray.g_00076
OG0000823	Pran.g_00071	Pray.g_00075
OG0000824	Pran.g_00070	Pray.g_00074
OG0000825	Pran.g_00069	Pray.g_00073
OG0000826	Pran.g_00068	Pray.g_00072
OG0000827	Pran.g_00067	Pray.g_00071
OG0000828	Pran.g_00066	Pray.g_00070
OG0000829	Pran.g_00065	Pray.g_00069
OG0000830	Pran.g_00064	Pray.g_00068
OG0000831	Pran.g_00061	Pray.g_00065
OG0000832	Pran.g_00059	Pray.g_00063
OG0000833	Pran.g_00058	Pray.g_00062
OG0000834	Pran.g_00057	Pray.g_00060
OG0000835	Pran.g_00056	Pray.g_00059
OG0000836	Pran.g_00055	Pray.g_00058
OG0000837	Pran.g_00053	Pray.g_00056
OG0000838	Pran.g_00052	Pray.g_00055
OG0000839	Pran.g_00051	Pray.g_00054
OG0000840	Pran.g_00050	Pray.g_00053
OG0000841	Pran.g_00049	Pray.g_00052
OG0000842	Pran.g_00048	Pray.g_00051
OG0000843	Pran.g_00047	Pray.g_00050
OG0000844	Pran.g_00046	Pray.g_00049
OG0000845	Pran.g_00045	Pray.g_00048
OG0000846	Pran.g_00042	Pray.g_00045
OG0000847	Pran.g_00040	Pray.g_00043
OG0000848	Pran.g_00039	Pray.g_00042
OG0000849	Pran.g_00038	Pray.g_00041
OG0000850	Pran.g_00037	Pray.g_00040
OG0000851	Pran.g_00036	Pray.g_00039
OG0000852	Pran.g_00034	Pray.g_00037
OG0000853	Pran.g_00033	Pray.g_00036
OG0000854	Pran.g_00031	Pray.g_00034
OG0000855	Pran.g_00030	Pray.g_00033
OG0000856	Pran.g_00029	Pray.g_00032
OG0000857	Pran.g_00028	Pray.g_00031
OG0000858	Pran.g_00027	Pray.g_00030
OG0000859	Pran.g_00026	Pray.g_00029
OG0000860	Pran.g_00025	Pray.g_00028
OG0000861	Pran.g_00024	Pray.g_00027
OG0000862	Pran.g_00023	Pray.g_00026
OG0000863	Pran.g_00022	Pray.g_00025
OG0000864	Pran.g_00021	Pray.g_00024
OG0000865	Pran.g_00020	Pray.g_00023
OG0000866	Pran.g_00019	Pray.g_00022
OG0000867	Pran.g_00018	Pray.g_00021
OG0000868	Pran.g_00017	Pray.g_00020
OG0000869	Pran.g_00015	Pray.g_00018
OG0000870	Pran.g_00014	Pray.g_00017
OG0000871	Pran.g_00012	Pray.g_00015
OG0000872	Pran.g_00011	Pray.g_00014
OG0000873	Pran.g_00009	Pray.g_00012
OG0000874	Pran.g_00008	Pray.g_00011
OG0000875	Pran.g_00007	Pray.g_00010
OG0000876	Pran.g_00006	Pray.g_00009
OG0000877	Pran.g_00004	Pray.g_00007
OG0000878	Pran.g_00899	Pray.g_01895
OG0000879	Pran.g_00887	Pray.g_01881
OG0000880	Pran.g_00886	Pray.g_01880
OG0000881	Pran.g_00885	Pray.g_01879
OG0000882	Pran.g_00884	Pray.g_01878
OG0000883	Pran.g_00883	Pray.g_01877
OG0000884	Pran.g_00881	Pray.g_01875
OG0000885	Pran.g_00880	Pray.g_01874
OG0000886	Pran.g_00879	Pray.g_01873
OG0000887	Pran.g_00878	Pray.g_01872
OG0000888	Pran.g_00877	Pray.g_01871
OG0000889	Pran.g_00874	Pray.g_01868
OG0000890	Pran.g_00873	Pray.g_01867
OG0000891	Pran.g_00872	Pray.g_01866
OG0000892	Pran.g_00870	Pray.g_01864
OG0000893	Pran.g_00869	Pray.g_01863
OG0000894	Pran.g_00868	Pray.g_01862
OG0000895	Pran.g_00867	Pray.g_01861
OG0000896	Pran.g_00866	Pray.g_01860
OG0000897	Pran.g_00865	Pray.g_01859
OG0000898	Pran.g_00863	Pray.g_01857
OG0000899	Pran.g_00862	Pray.g_01856
OG0000900	Pran.g_00855	Pray.g_01847
OG0000901	Pran.g_00854	Pray.g_01843
OG0000902	Pran.g_00853	Pray.g_01842
OG0000903	Pran.g_00852	Pray.g_01841
OG0000904	Pran.g_00850	Pray.g_01839
OG0000905	Pran.g_00848	Pray.g_01837
OG0000906	Pran.g_00847	Pray.g_01835
OG0000907	Pran.g_00846	Pray.g_01834
OG0000908	Pran.g_00843	Pray.g_01831
OG0000909	Pran.g_00839	Pray.g_01827
OG0000910	Pran.g_00838	Pray.g_01826
OG0000911	Pran.g_00837	Pray.g_01825
OG0000912	Pran.g_00836	Pray.g_01824
OG0000913	Pran.g_00835	Pray.g_01823
OG0000914	Pran.g_00834	Pray.g_01822
OG0000915	Pran.g_00833	Pray.g_01821
OG0000916	Pran.g_00832	Pray.g_01820
OG0000917	Pran.g_00831	Pray.g_01819
OG0000918	Pran.g_00830	Pray.g_01818
OG0000919	Pran.g_00829	Pray.g_01817
OG0000920	Pran.g_00828	Pray.g_01816
OG0000921	Pran.g_00827	Pray.g_01815
OG0000922	Pran.g_00826	Pray.g_01814
OG0000923	Pran.g_00825	Pray.g_01813
OG0000924	Pran.g_00824	Pray.g_01812
OG0000925	Pran.g_00823	Pray.g_01811
OG0000926	Pran.g_00822	Pray.g_01787
OG0000927	Pran.g_00751	Pray.g_01740
OG0000928	Pran.g_00750	Pray.g_01739
OG0000929	Pran.g_00749	Pray.g_01738
OG0000930	Pran.g_00748	Pray.g_01737
OG0000931	Pran.g_00747	Pray.g_01736
OG0000932	Pran.g_00745	Pray.g_01734
OG0000933	Pran.g_00744	Pray.g_01733
OG0000934	Pran.g_00743	Pray.g_01732
OG0000935	Pran.g_00742	Pray.g_01731
OG0000936	Pran.g_00741	Pray.g_01730
OG0000937	Pran.g_00740	Pray.g_01729
OG0000938	Pran.g_00739	Pray.g_01728
OG0000939	Pran.g_00738	Pray.g_01727
OG0000940	Pran.g_00737	Pray.g_01726
OG0000941	Pran.g_00735	Pray.g_01724
OG0000942	Pran.g_00734	Pray.g_01723
OG0000943	Pran.g_00731	Pray.g_01720
OG0000944	Pran.g_00730	Pray.g_01719
OG0000945	Pran.g_00729	Pray.g_01718
OG0000946	Pran.g_00728	Pray.g_01717
OG0000947	Pran.g_00727	Pray.g_01716
OG0000948	Pran.g_00726	Pray.g_01715
OG0000949	Pran.g_00725	Pray.g_01714
OG0000950	Pran.g_00724	Pray.g_01713
OG0000951	Pran.g_00723	Pray.g_01712
OG0000952	Pran.g_00722	Pray.g_01711
OG0000953	Pran.g_00721	Pray.g_01710
OG0000954	Pran.g_00720	Pray.g_01709
OG0000955	Pran.g_00719	Pray.g_01708
OG0000956	Pran.g_00718	Pray.g_01707
OG0000957	Pran.g_00717	Pray.g_01706
OG0000958	Pran.g_00716	Pray.g_01705
OG0000959	Pran.g_00715	Pray.g_01704
OG0000960	Pran.g_00714	Pray.g_01703
OG0000961	Pran.g_00710	Pray.g_01699
OG0000962	Pran.g_00709	Pray.g_01698
OG0000963	Pran.g_00708	Pray.g_01697
OG0000964	Pran.g_00706	Pray.g_01695
OG0000965	Pran.g_00705	Pray.g_01694
OG0000966	Pran.g_00704	Pray.g_01693
OG0000967	Pran.g_00703	Pray.g_01692
OG0000968	Pran.g_00702	Pray.g_01691
OG0000969	Pran.g_00701	Pray.g_01690
OG0000970	Pran.g_00700	Pray.g_01689
OG0000971	Pran.g_00699	Pray.g_01688
OG0000972	Pran.g_00698	Pray.g_01687
OG0000973	Pran.g_00697	Pray.g_01686
OG0000974	Pran.g_00695	Pray.g_01684
OG0000975	Pran.g_00692	Pray.g_01681
OG0000976	Pran.g_00690	Pray.g_01679
OG0000977	Pran.g_00689	Pray.g_01678
OG0000978	Pran.g_00688	Pray.g_01677
OG0000979	Pran.g_00686	Pray.g_01675
OG0000980	Pran.g_00685	Pray.g_01674
OG0000981	Pran.g_00684	Pray.g_01673
OG0000982	Pran.g_00683	Pray.g_01672
OG0000983	Pran.g_00681	Pray.g_01670
OG0000984	Pran.g_00680	Pray.g_01669
OG0000985	Pran.g_00679	Pray.g_01668
OG0000986	Pran.g_00678	Pray.g_01667
OG0000987	Pran.g_00677	Pray.g_01666
OG0000988	Pran.g_00676	Pray.g_01665
OG0000989	Pran.g_00675	Pray.g_01664
OG0000990	Pran.g_00674	Pray.g_01663
OG0000991	Pran.g_00673	Pray.g_01662
OG0000992	Pran.g_00672	Pray.g_01661
OG0000993	Pran.g_00671	Pray.g_01660
OG0000994	Pran.g_00670	Pray.g_01659
OG0000995	Pran.g_00669	Pray.g_01658
OG0000996	Pran.g_00668	Pray.g_01657
OG0000997	Pran.g_00667	Pray.g_01656
OG0000998	Pran.g_00666	Pray.g_01655
OG0000999	Pran.g_00665	Pray.g_01654
OG0001000	Pran.g_00664	Pray.g_01653
OG0001001	Pran.g_00662	Pray.g_01651
OG0001002	Pran.g_00661	Pray.g_01650
OG0001003	Pran.g_00660	Pray.g_01649
OG0001004	Pran.g_00659	Pray.g_01648
OG0001005	Pran.g_00658	Pray.g_01647
OG0001006	Pran.g_00657	Pray.g_01646
OG0001007	Pran.g_00656	Pray.g_01645
OG0001008	Pran.g_00654	Pray.g_01643
OG0001009	Pran.g_00653	Pray.g_01642
OG0001010	Pran.g_00646	Pray.g_01634
OG0001011	Pran.g_00636	Pray.g_01627
OG0001012	Pran.g_00598	Pray.g_01600
OG0001013	Pran.g_00964	Pray.g_01565
OG0001014	Pran.g_00965	Pray.g_01564
OG0001015	Pran.g_00971	Pray.g_01558
OG0001016	Pran.g_00972	Pray.g_01557
OG0001017	Pran.g_00973	Pray.g_01556
OG0001018	Pran.g_00974	Pray.g_01555
OG0001019	Pran.g_00976	Pray.g_01553
OG0001020	Pran.g_00977	Pray.g_01552
OG0001021	Pran.g_00978	Pray.g_01551
OG0001022	Pran.g_00979	Pray.g_01550
OG0001023	Pran.g_00980	Pray.g_01549
OG0001024	Pran.g_00981	Pray.g_01548
OG0001025	Pran.g_00982	Pray.g_01547
OG0001026	Pran.g_00984	Pray.g_01545
OG0001027	Pran.g_00985	Pray.g_01544
OG0001028	Pran.g_00986	Pray.g_01543
OG0001029	Pran.g_00987	Pray.g_01542
OG0001030	Pran.g_00988	Pray.g_01541
OG0001031	Pran.g_00989	Pray.g_01540
OG0001032	Pran.g_00990	Pray.g_01539
OG0001033	Pran.g_00991	Pray.g_01538
OG0001034	Pran.g_00992	Pray.g_01537
OG0001035	Pran.g_00994	Pray.g_01535
OG0001036	Pran.g_00995	Pray.g_01534
OG0001037	Pran.g_00996	Pray.g_01533
OG0001038	Pran.g_00997	Pray.g_01532
OG0001039	Pran.g_00998	Pray.g_01531
OG0001040	Pran.g_00999	Pray.g_01530
OG0001041	Pran.g_01000	Pray.g_01529
OG0001042	Pran.g_01001	Pray.g_01528
OG0001043	Pran.g_01002	Pray.g_01527
OG0001044	Pran.g_01003	Pray.g_01526
OG0001045	Pran.g_01004	Pray.g_01525
OG0001046	Pran.g_01005	Pray.g_01524
OG0001047	Pran.g_01008	Pray.g_01521
OG0001048	Pran.g_01010	Pray.g_01519
OG0001049	Pran.g_01011	Pray.g_01518
OG0001050	Pran.g_01012	Pray.g_01517
OG0001051	Pran.g_01013	Pray.g_01516
OG0001052	Pran.g_01014	Pray.g_01515
OG0001053	Pran.g_01015	Pray.g_01513
OG0001054	Pran.g_01017	Pray.g_01512
OG0001055	Pran.g_01018	Pray.g_01511
OG0001056	Pran.g_01019	Pray.g_01510
OG0001057	Pran.g_01020	Pray.g_01509
OG0001058	Pran.g_01021	Pray.g_01508
OG0001059	Pran.g_01022	Pray.g_01507
OG0001060	Pran.g_01023	Pray.g_01506
OG0001061	Pran.g_01024	Pray.g_01505
OG0001062	Pran.g_01025	Pray.g_01504
OG0001063	Pran.g_01026	Pray.g_01503
OG0001064	Pran.g_01028	Pray.g_01229
OG0001065	Pran.g_01032	Pray.g_01234
OG0001066	Pran.g_01033	Pray.g_01235
OG0001067	Pran.g_01034	Pray.g_01236
OG0001068	Pran.g_01036	Pray.g_01238
OG0001069	Pran.g_01037	Pray.g_01239
OG0001070	Pran.g_01038	Pray.g_01240
OG0001071	Pran.g_01039	Pray.g_01241
OG0001072	Pran.g_01040	Pray.g_01242
OG0001073	Pran.g_01041	Pray.g_01243
OG0001074	Pran.g_01042	Pray.g_01244
OG0001075	Pran.g_01044	Pray.g_01245
OG0001076	Pran.g_01045	Pray.g_01246
OG0001077	Pran.g_01046	Pray.g_01247
OG0001078	Pran.g_01047	Pray.g_01248
OG0001079	Pran.g_01048	Pray.g_01249
OG0001080	Pran.g_01049	Pray.g_01250
OG0001081	Pran.g_01052	Pray.g_01253
OG0001082	Pran.g_01053	Pray.g_01254
OG0001083	Pran.g_01054	Pray.g_01255
OG0001084	Pran.g_01055	Pray.g_01257
OG0001085	Pran.g_01056	Pray.g_01258
OG0001086	Pran.g_01057	Pray.g_01259
OG0001087	Pran.g_01058	Pray.g_01260
OG0001088	Pran.g_01059	Pray.g_01261
OG0001089	Pran.g_01062	Pray.g_01264
OG0001090	Pran.g_01064	Pray.g_01266
OG0001091	Pran.g_01065	Pray.g_01267
OG0001092	Pran.g_01066	Pray.g_01268
OG0001093	Pran.g_01067	Pray.g_01269
OG0001094	Pran.g_01069	Pray.g_01270
OG0001095	Pran.g_01070	Pray.g_01271
OG0001096	Pran.g_01071	Pray.g_01272
OG0001097	Pran.g_01072	Pray.g_01273
OG0001098	Pran.g_01073	Pray.g_01274
OG0001099	Pran.g_01074	Pray.g_01275
OG0001100	Pran.g_01075	Pray.g_01276
OG0001101	Pran.g_01076	Pray.g_01277
OG0001102	Pran.g_01077	Pray.g_01278
OG0001103	Pran.g_01078	Pray.g_01279
OG0001104	Pran.g_01079	Pray.g_01280
OG0001105	Pran.g_01080	Pray.g_01281
OG0001106	Pran.g_01081	Pray.g_01282
OG0001107	Pran.g_01082	Pray.g_01283
OG0001108	Pran.g_01083	Pray.g_01284
OG0001109	Pran.g_01084	Pray.g_01285
OG0001110	Pran.g_01085	Pray.g_01286
OG0001111	Pran.g_01086	Pray.g_01287
OG0001112	Pran.g_01087	Pray.g_01288
OG0001113	Pran.g_01088	Pray.g_01289
OG0001114	Pran.g_01089	Pray.g_01290
OG0001115	Pran.g_01090	Pray.g_01291
OG0001116	Pran.g_01091	Pray.g_01292
OG0001117	Pran.g_01092	Pray.g_01293
OG0001118	Pran.g_01093	Pray.g_01294
OG0001119	Pran.g_01094	Pray.g_01295
OG0001120	Pran.g_01095	Pray.g_01296
OG0001121	Pran.g_01097	Pray.g_01298
OG0001122	Pran.g_01098	Pray.g_01299
OG0001123	Pran.g_01099	Pray.g_01300
OG0001124	Pran.g_01101	Pray.g_01302
OG0001125	Pran.g_01103	Pray.g_01304
OG0001126	Pran.g_01104	Pray.g_01305
OG0001127	Pran.g_01106	Pray.g_01307
OG0001128	Pran.g_01107	Pray.g_01308
OG0001129	Pran.g_01108	Pray.g_01309
OG0001130	Pran.g_01111	Pray.g_01312
OG0001131	Pran.g_01112	Pray.g_01313
OG0001132	Pran.g_01113	Pray.g_01314
OG0001133	Pran.g_01114	Pray.g_01315
OG0001134	Pran.g_01115	Pray.g_01316
OG0001135	Pran.g_01116	Pray.g_01317
OG0001136	Pran.g_01117	Pray.g_01318
OG0001137	Pran.g_01118	Pray.g_01319
OG0001138	Pran.g_01119	Pray.g_01320
OG0001139	Pran.g_01120	Pray.g_01321
OG0001140	Pran.g_01121	Pray.g_01322
OG0001141	Pran.g_01122	Pray.g_01323
OG0001142	Pran.g_01125	Pray.g_01327
OG0001143	Pran.g_01126	Pray.g_01328
OG0001144	Pran.g_01127	Pray.g_01329
OG0001145	Pran.g_01128	Pray.g_01330
OG0001146	Pran.g_01129	Pray.g_01331
OG0001147	Pran.g_01130	Pray.g_01332
OG0001148	Pran.g_01131	Pray.g_01333
OG0001149	Pran.g_01133	Pray.g_01335
OG0001150	Pran.g_01134	Pray.g_01336
OG0001151	Pran.g_01136	Pray.g_01338
OG0001152	Pran.g_01137	Pray.g_01339
OG0001153	Pran.g_01138	Pray.g_01340
OG0001154	Pran.g_01139	Pray.g_01342
OG0001155	Pran.g_01141	Pray.g_01344
OG0001156	Pran.g_01143	Pray.g_01346
