Orthogroup	Pran	Prab
OG0000551	Pran.g_01550	Prab.g_00633
OG0000552	Pran.g_01549	Prab.g_00634
OG0000553	Pran.g_01548	Prab.g_00635
OG0000554	Pran.g_01547	Prab.g_00636
OG0000555	Pran.g_01546	Prab.g_00637
OG0000556	Pran.g_01545	Prab.g_00638
OG0000557	Pran.g_01544	Prab.g_00639
OG0000558	Pran.g_01543	Prab.g_00640
OG0000559	Pran.g_01542	Prab.g_00641
OG0000560	Pran.g_01540	Prab.g_00643
OG0000561	Pran.g_01539	Prab.g_00644
OG0000562	Pran.g_01538	Prab.g_00645
OG0000563	Pran.g_01537	Prab.g_00646
OG0000564	Pran.g_01536	Prab.g_00647
OG0000565	Pran.g_01535	Prab.g_00648
OG0000566	Pran.g_01534	Prab.g_00649
OG0000567	Pran.g_01533	Prab.g_00650
OG0000568	Pran.g_01532	Prab.g_00651
OG0000569	Pran.g_01531	Prab.g_00652
OG0000570	Pran.g_01530	Prab.g_00653
OG0000571	Pran.g_01529	Prab.g_00654
OG0000572	Pran.g_01528	Prab.g_00655
OG0000573	Pran.g_01525	Prab.g_00658
OG0000574	Pran.g_01524	Prab.g_00659
OG0000575	Pran.g_01523	Prab.g_00660
OG0000576	Pran.g_01522	Prab.g_00661
OG0000577	Pran.g_01521	Prab.g_00662
OG0000578	Pran.g_01520	Prab.g_00663
OG0000579	Pran.g_01519	Prab.g_00664
OG0000580	Pran.g_01518	Prab.g_00665
OG0000581	Pran.g_01517	Prab.g_00666
OG0000582	Pran.g_01516	Prab.g_00667
OG0000583	Pran.g_01515	Prab.g_00668
OG0000584	Pran.g_01514	Prab.g_00669
OG0000585	Pran.g_01513	Prab.g_00670
OG0000586	Pran.g_01511	Prab.g_00672
OG0000587	Pran.g_01510	Prab.g_00673
OG0000588	Pran.g_01508	Prab.g_00675
OG0000589	Pran.g_01507	Prab.g_00676
OG0000590	Pran.g_01505	Prab.g_00678
OG0000591	Pran.g_01499	Prab.g_00684
OG0000592	Pran.g_01498	Prab.g_00685
OG0000593	Pran.g_01497	Prab.g_00686
OG0000594	Pran.g_01495	Prab.g_00688
OG0000595	Pran.g_01494	Prab.g_00689
OG0000596	Pran.g_01493	Prab.g_00690
OG0000597	Pran.g_01491	Prab.g_00692
OG0000598	Pran.g_01490	Prab.g_00693
OG0000599	Pran.g_01489	Prab.g_00694
OG0000600	Pran.g_01488	Prab.g_00695
OG0000601	Pran.g_01486	Prab.g_00697
OG0000602	Pran.g_01485	Prab.g_00698
OG0000603	Pran.g_01484	Prab.g_00699
OG0000604	Pran.g_01483	Prab.g_00700
OG0000605	Pran.g_01482	Prab.g_00701
OG0000606	Pran.g_01481	Prab.g_00702
OG0000607	Pran.g_01479	Prab.g_00704
OG0000608	Pran.g_01478	Prab.g_00705
OG0000609	Pran.g_01472	Prab.g_00711
OG0000610	Pran.g_01471	Prab.g_00712
OG0000611	Pran.g_01459	Prab.g_00724
OG0000612	Pran.g_01458	Prab.g_00725
OG0000613	Pran.g_01457	Prab.g_00726
OG0000614	Pran.g_01456	Prab.g_00727
OG0000615	Pran.g_01454	Prab.g_00729
OG0000616	Pran.g_01453	Prab.g_00730
OG0000617	Pran.g_01452	Prab.g_00731
OG0000618	Pran.g_01451	Prab.g_00732
OG0000619	Pran.g_01450	Prab.g_00733
OG0000620	Pran.g_01449	Prab.g_00734
OG0000621	Pran.g_01448	Prab.g_00735
OG0000622	Pran.g_01447	Prab.g_00736
OG0000623	Pran.g_01446	Prab.g_00737
OG0000624	Pran.g_01445	Prab.g_00738
OG0000625	Pran.g_01444	Prab.g_00739
OG0000626	Pran.g_01443	Prab.g_00740
OG0000627	Pran.g_01442	Prab.g_00741
OG0000628	Pran.g_01441	Prab.g_00742
OG0000629	Pran.g_01440	Prab.g_00743
OG0000630	Pran.g_01439	Prab.g_00744
OG0000631	Pran.g_01437	Prab.g_00746
OG0000632	Pran.g_01420	Prab.g_00763
OG0000633	Pran.g_01415	Prab.g_00768
OG0000634	Pran.g_01400	Prab.g_00783
OG0000635	Pran.g_01378	Prab.g_00804
OG0000636	Pran.g_01377	Prab.g_00805
OG0000637	Pran.g_01376	Prab.g_00806
OG0000638	Pran.g_01365	Prab.g_00818
OG0000639	Pran.g_01356	Prab.g_00827
OG0000640	Pran.g_01354	Prab.g_00829
OG0000641	Pran.g_01352	Prab.g_00831
OG0000642	Pran.g_01351	Prab.g_00832
OG0000643	Pran.g_01350	Prab.g_00833
OG0000644	Pran.g_01349	Prab.g_00834
OG0000645	Pran.g_01348	Prab.g_00835
OG0000646	Pran.g_01347	Prab.g_00836
OG0000647	Pran.g_01346	Prab.g_00837
OG0000648	Pran.g_01344	Prab.g_00839
OG0000649	Pran.g_01343	Prab.g_00840
OG0000650	Pran.g_01342	Prab.g_00841
OG0000651	Pran.g_01341	Prab.g_00842
OG0000652	Pran.g_01340	Prab.g_00843
OG0000653	Pran.g_01339	Prab.g_00844
OG0000654	Pran.g_01337	Prab.g_00846
OG0000655	Pran.g_01335	Prab.g_00848
OG0000656	Pran.g_01334	Prab.g_00849
OG0000657	Pran.g_01333	Prab.g_00850
OG0000658	Pran.g_01332	Prab.g_00851
OG0000659	Pran.g_01331	Prab.g_00852
OG0000660	Pran.g_01330	Prab.g_00853
OG0000661	Pran.g_01329	Prab.g_00854
OG0000662	Pran.g_01328	Prab.g_00855
OG0000663	Pran.g_01327	Prab.g_00856
OG0000664	Pran.g_01326	Prab.g_00857
OG0000665	Pran.g_01325	Prab.g_00858
OG0000666	Pran.g_01324	Prab.g_00859
OG0000667	Pran.g_01323	Prab.g_00860
OG0000668	Pran.g_01322	Prab.g_00861
OG0000669	Pran.g_01320	Prab.g_00863
OG0000670	Pran.g_01319	Prab.g_00864
OG0000671	Pran.g_01318	Prab.g_00865
OG0000672	Pran.g_01317	Prab.g_00866
OG0000673	Pran.g_01316	Prab.g_00867
OG0000674	Pran.g_01315	Prab.g_00868
OG0000675	Pran.g_01313	Prab.g_00870
OG0000676	Pran.g_01312	Prab.g_00871
OG0000677	Pran.g_01310	Prab.g_00873
OG0000678	Pran.g_01308	Prab.g_00875
OG0000679	Pran.g_01307	Prab.g_00876
OG0000680	Pran.g_01306	Prab.g_00877
OG0000681	Pran.g_01305	Prab.g_00878
OG0000682	Pran.g_01304	Prab.g_00879
OG0000683	Pran.g_01302	Prab.g_00881
OG0000684	Pran.g_01301	Prab.g_00882
OG0000685	Pran.g_01300	Prab.g_00883
OG0000686	Pran.g_01299	Prab.g_00884
OG0000687	Pran.g_01298	Prab.g_00885
OG0000688	Pran.g_01297	Prab.g_00886
OG0000689	Pran.g_01296	Prab.g_00887
OG0000690	Pran.g_01295	Prab.g_00888
OG0000691	Pran.g_01294	Prab.g_00889
OG0000692	Pran.g_01292	Prab.g_00891
OG0000693	Pran.g_01291	Prab.g_00892
OG0000694	Pran.g_01290	Prab.g_00893
OG0000695	Pran.g_01289	Prab.g_00894
OG0000696	Pran.g_01287	Prab.g_00896
OG0000697	Pran.g_01285	Prab.g_00898
OG0000698	Pran.g_01283	Prab.g_00900
OG0000699	Pran.g_01282	Prab.g_00901
OG0000700	Pran.g_00413	Prab.g_01084
OG0000701	Pran.g_00418	Prab.g_01079
OG0000702	Pran.g_00421	Prab.g_01076
OG0000703	Pran.g_00422	Prab.g_01075
OG0000704	Pran.g_00423	Prab.g_01074
OG0000705	Pran.g_00424	Prab.g_01073
OG0000706	Pran.g_00425	Prab.g_01072
OG0000707	Pran.g_00426	Prab.g_01071
OG0000708	Pran.g_00427	Prab.g_01070
OG0000709	Pran.g_00429	Prab.g_01068
OG0000710	Pran.g_00430	Prab.g_01067
OG0000711	Pran.g_00431	Prab.g_01066
OG0000712	Pran.g_00432	Prab.g_01065
OG0000713	Pran.g_00433	Prab.g_01064
OG0000714	Pran.g_00435	Prab.g_01062
OG0000715	Pran.g_00436	Prab.g_01061
OG0000716	Pran.g_00438	Prab.g_01059
OG0000717	Pran.g_00439	Prab.g_01058
OG0000718	Pran.g_00440	Prab.g_01057
OG0000719	Pran.g_00442	Prab.g_01055
OG0000720	Pran.g_00443	Prab.g_01054
OG0000721	Pran.g_00445	Prab.g_01052
OG0000722	Pran.g_00446	Prab.g_01051
OG0000723	Pran.g_00447	Prab.g_01050
OG0000724	Pran.g_00449	Prab.g_01048
OG0000725	Pran.g_00450	Prab.g_01047
OG0000726	Pran.g_00451	Prab.g_01046
OG0000727	Pran.g_00452	Prab.g_01045
OG0000728	Pran.g_00453	Prab.g_01044
OG0000729	Pran.g_00454	Prab.g_01043
OG0000730	Pran.g_00455	Prab.g_01042
OG0000731	Pran.g_00456	Prab.g_01041
OG0000732	Pran.g_00457	Prab.g_01040
OG0000733	Pran.g_00458	Prab.g_01039
OG0000734	Pran.g_00459	Prab.g_01038
OG0000735	Pran.g_00461	Prab.g_01036
OG0000736	Pran.g_00462	Prab.g_01035
OG0000737	Pran.g_00463	Prab.g_01034
OG0000738	Pran.g_00464	Prab.g_01033
OG0000739	Pran.g_00465	Prab.g_01032
OG0000740	Pran.g_00466	Prab.g_01031
OG0000741	Pran.g_00467	Prab.g_01030
OG0000742	Pran.g_00469	Prab.g_01028
OG0000743	Pran.g_00470	Prab.g_01027
OG0000744	Pran.g_00471	Prab.g_01026
OG0000745	Pran.g_00472	Prab.g_01025
OG0000746	Pran.g_00473	Prab.g_01024
OG0000747	Pran.g_00474	Prab.g_01023
OG0000748	Pran.g_00475	Prab.g_01022
OG0000749	Pran.g_00476	Prab.g_01021
OG0000750	Pran.g_00477	Prab.g_01020
OG0000751	Pran.g_00478	Prab.g_01019
OG0000752	Pran.g_00479	Prab.g_01018
OG0000753	Pran.g_00481	Prab.g_01016
OG0000754	Pran.g_00482	Prab.g_01015
OG0000755	Pran.g_00483	Prab.g_01014
OG0000756	Pran.g_00484	Prab.g_01013
OG0000757	Pran.g_00485	Prab.g_01012
OG0000758	Pran.g_00486	Prab.g_01011
OG0000759	Pran.g_00488	Prab.g_01009
OG0000760	Pran.g_00489	Prab.g_01008
OG0000761	Pran.g_00490	Prab.g_01007
OG0000762	Pran.g_00492	Prab.g_01005
OG0000763	Pran.g_00493	Prab.g_01004
OG0000764	Pran.g_00494	Prab.g_01003
OG0000765	Pran.g_00495	Prab.g_01002
OG0000766	Pran.g_00496	Prab.g_01001
OG0000767	Pran.g_00498	Prab.g_00999
OG0000768	Pran.g_00499	Prab.g_00998
OG0000769	Pran.g_00500	Prab.g_00997
OG0000770	Pran.g_00501	Prab.g_00996
OG0000771	Pran.g_00502	Prab.g_00995
OG0000772	Pran.g_00503	Prab.g_00994
OG0000773	Pran.g_00504	Prab.g_00993
OG0000774	Pran.g_00505	Prab.g_00992
OG0000775	Pran.g_00506	Prab.g_00991
OG0000776	Pran.g_00508	Prab.g_00989
OG0000777	Pran.g_00510	Prab.g_00987
OG0000778	Pran.g_00511	Prab.g_00986
OG0000779	Pran.g_00512	Prab.g_00985
OG0000780	Pran.g_00514	Prab.g_00983
OG0000781	Pran.g_00516	Prab.g_00981
OG0000782	Pran.g_00517	Prab.g_00980
OG0000783	Pran.g_00537	Prab.g_00960
OG0000784	Pran.g_00539	Prab.g_00958
OG0000785	Pran.g_00540	Prab.g_00957
OG0000786	Pran.g_00541	Prab.g_00956
OG0000787	Pran.g_00542	Prab.g_00955
OG0000788	Pran.g_00546	Prab.g_00951
OG0000789	Pran.g_00548	Prab.g_00949
OG0000790	Pran.g_00549	Prab.g_00948
OG0000791	Pran.g_00550	Prab.g_00947
OG0000792	Pran.g_00551	Prab.g_00946
OG0000793	Pran.g_00552	Prab.g_00945
OG0000794	Pran.g_00554	Prab.g_00943
OG0000795	Pran.g_00557	Prab.g_00940
OG0000796	Pran.g_00558	Prab.g_00939
OG0000797	Pran.g_00560	Prab.g_00937
OG0000798	Pran.g_00561	Prab.g_00936
OG0000799	Pran.g_00562	Prab.g_00935
OG0000800	Pran.g_00563	Prab.g_00934
OG0000801	Pran.g_00566	Prab.g_00931
OG0000802	Pran.g_00567	Prab.g_00930
OG0000803	Pran.g_00569	Prab.g_00928
OG0000804	Pran.g_00570	Prab.g_00927
OG0000805	Pran.g_00571	Prab.g_00926
OG0000806	Pran.g_00573	Prab.g_00924
OG0000807	Pran.g_00154	Prab.g_01125
OG0000808	Pran.g_00144	Prab.g_01135
OG0000809	Pran.g_00141	Prab.g_01138
OG0000810	Pran.g_00140	Prab.g_01139
OG0000811	Pran.g_00133	Prab.g_01146
OG0000812	Pran.g_00129	Prab.g_01150
OG0000813	Pran.g_00125	Prab.g_01154
OG0000814	Pran.g_00123	Prab.g_01156
OG0000815	Pran.g_00110	Prab.g_01169
OG0000816	Pran.g_00092	Prab.g_01187
OG0000817	Pran.g_00091	Prab.g_01188
OG0000818	Pran.g_00085	Prab.g_01194
OG0000819	Pran.g_00078	Prab.g_01201
OG0000820	Pran.g_00075	Prab.g_01204
OG0000821	Pran.g_00073	Prab.g_01206
OG0000822	Pran.g_00072	Prab.g_01207
OG0000823	Pran.g_00071	Prab.g_01208
OG0000824	Pran.g_00070	Prab.g_01209
OG0000825	Pran.g_00069	Prab.g_01210
OG0000826	Pran.g_00068	Prab.g_01211
OG0000827	Pran.g_00067	Prab.g_01212
OG0000828	Pran.g_00066	Prab.g_01213
OG0000829	Pran.g_00065	Prab.g_01214
OG0000830	Pran.g_00064	Prab.g_01215
OG0000831	Pran.g_00061	Prab.g_01218
OG0000832	Pran.g_00059	Prab.g_01220
OG0000833	Pran.g_00058	Prab.g_01221
OG0000834	Pran.g_00057	Prab.g_01222
OG0000835	Pran.g_00056	Prab.g_01223
OG0000836	Pran.g_00055	Prab.g_01224
OG0000837	Pran.g_00053	Prab.g_01226
OG0000838	Pran.g_00052	Prab.g_01227
OG0000839	Pran.g_00051	Prab.g_01228
OG0000840	Pran.g_00050	Prab.g_01229
OG0000841	Pran.g_00049	Prab.g_01230
OG0000842	Pran.g_00048	Prab.g_01231
OG0000843	Pran.g_00047	Prab.g_01232
OG0000844	Pran.g_00046	Prab.g_01233
OG0000845	Pran.g_00045	Prab.g_01234
OG0000846	Pran.g_00042	Prab.g_01237
OG0000847	Pran.g_00040	Prab.g_01239
OG0000848	Pran.g_00039	Prab.g_01240
OG0000849	Pran.g_00038	Prab.g_01241
OG0000850	Pran.g_00037	Prab.g_01242
OG0000851	Pran.g_00036	Prab.g_01243
OG0000852	Pran.g_00034	Prab.g_01245
OG0000853	Pran.g_00033	Prab.g_01246
OG0000854	Pran.g_00031	Prab.g_01248
OG0000855	Pran.g_00030	Prab.g_01249
OG0000856	Pran.g_00029	Prab.g_01250
OG0000857	Pran.g_00028	Prab.g_01251
OG0000858	Pran.g_00027	Prab.g_01252
OG0000859	Pran.g_00026	Prab.g_01253
OG0000860	Pran.g_00025	Prab.g_01254
OG0000861	Pran.g_00024	Prab.g_01255
OG0000862	Pran.g_00023	Prab.g_01256
OG0000863	Pran.g_00022	Prab.g_01257
OG0000864	Pran.g_00021	Prab.g_01258
OG0000865	Pran.g_00020	Prab.g_01259
OG0000866	Pran.g_00019	Prab.g_01260
OG0000867	Pran.g_00018	Prab.g_01261
OG0000868	Pran.g_00017	Prab.g_01262
OG0000869	Pran.g_00015	Prab.g_01264
OG0000870	Pran.g_00014	Prab.g_01265
OG0000871	Pran.g_00012	Prab.g_01267
OG0000872	Pran.g_00011	Prab.g_01268
OG0000873	Pran.g_00009	Prab.g_01270
OG0000874	Pran.g_00008	Prab.g_01271
OG0000875	Pran.g_00007	Prab.g_01272
OG0000876	Pran.g_00006	Prab.g_01273
OG0000877	Pran.g_00004	Prab.g_01275
OG0000878	Pran.g_00899	Prab.g_01303
OG0000879	Pran.g_00887	Prab.g_01315
OG0000880	Pran.g_00886	Prab.g_01316
OG0000881	Pran.g_00885	Prab.g_01317
OG0000882	Pran.g_00884	Prab.g_01318
OG0000883	Pran.g_00883	Prab.g_01319
OG0000884	Pran.g_00881	Prab.g_01321
OG0000885	Pran.g_00880	Prab.g_01322
OG0000886	Pran.g_00879	Prab.g_01323
OG0000887	Pran.g_00878	Prab.g_01324
OG0000888	Pran.g_00877	Prab.g_01325
OG0000889	Pran.g_00874	Prab.g_01328
OG0000890	Pran.g_00873	Prab.g_01329
OG0000891	Pran.g_00872	Prab.g_01330
OG0000892	Pran.g_00870	Prab.g_01332
OG0000893	Pran.g_00869	Prab.g_01333
OG0000894	Pran.g_00868	Prab.g_01334
OG0000895	Pran.g_00867	Prab.g_01335
OG0000896	Pran.g_00866	Prab.g_01336
OG0000897	Pran.g_00865	Prab.g_01337
OG0000898	Pran.g_00863	Prab.g_01339
OG0000899	Pran.g_00862	Prab.g_01340
OG0000900	Pran.g_00855	Prab.g_01346
OG0000901	Pran.g_00854	Prab.g_01347
OG0000902	Pran.g_00853	Prab.g_01348
OG0000903	Pran.g_00852	Prab.g_01349
OG0000904	Pran.g_00850	Prab.g_01351
OG0000905	Pran.g_00848	Prab.g_01353
OG0000906	Pran.g_00847	Prab.g_01354
OG0000907	Pran.g_00846	Prab.g_01355
OG0000908	Pran.g_00843	Prab.g_01358
OG0000909	Pran.g_00839	Prab.g_01362
OG0000910	Pran.g_00838	Prab.g_01363
OG0000911	Pran.g_00837	Prab.g_01364
OG0000912	Pran.g_00836	Prab.g_01365
OG0000913	Pran.g_00835	Prab.g_01366
OG0000914	Pran.g_00834	Prab.g_01367
OG0000915	Pran.g_00833	Prab.g_01368
OG0000916	Pran.g_00832	Prab.g_01369
OG0000917	Pran.g_00831	Prab.g_01370
OG0000918	Pran.g_00830	Prab.g_01371
OG0000919	Pran.g_00829	Prab.g_01372
OG0000920	Pran.g_00828	Prab.g_01373
OG0000921	Pran.g_00827	Prab.g_01374
OG0000922	Pran.g_00826	Prab.g_01375
OG0000923	Pran.g_00825	Prab.g_01376
OG0000924	Pran.g_00824	Prab.g_01377
OG0000925	Pran.g_00823	Prab.g_01378
OG0000926	Pran.g_00822	Prab.g_01379
OG0000927	Pran.g_00751	Prab.g_01448
OG0000928	Pran.g_00750	Prab.g_01449
OG0000929	Pran.g_00749	Prab.g_01450
OG0000930	Pran.g_00748	Prab.g_01451
OG0000931	Pran.g_00747	Prab.g_01452
OG0000932	Pran.g_00745	Prab.g_01454
OG0000933	Pran.g_00744	Prab.g_01455
OG0000934	Pran.g_00743	Prab.g_01456
OG0000935	Pran.g_00742	Prab.g_01457
OG0000936	Pran.g_00741	Prab.g_01458
OG0000937	Pran.g_00740	Prab.g_01459
OG0000938	Pran.g_00739	Prab.g_01460
OG0000939	Pran.g_00738	Prab.g_01461
OG0000940	Pran.g_00737	Prab.g_01462
OG0000941	Pran.g_00735	Prab.g_01464
OG0000942	Pran.g_00734	Prab.g_01465
OG0000943	Pran.g_00731	Prab.g_01468
OG0000944	Pran.g_00730	Prab.g_01469
OG0000945	Pran.g_00729	Prab.g_01470
OG0000946	Pran.g_00728	Prab.g_01471
OG0000947	Pran.g_00727	Prab.g_01472
OG0000948	Pran.g_00726	Prab.g_01473
OG0000949	Pran.g_00725	Prab.g_01474
OG0000950	Pran.g_00724	Prab.g_01475
OG0000951	Pran.g_00723	Prab.g_01476
OG0000952	Pran.g_00722	Prab.g_01477
OG0000953	Pran.g_00721	Prab.g_01478
OG0000954	Pran.g_00720	Prab.g_01479
OG0000955	Pran.g_00719	Prab.g_01480
OG0000956	Pran.g_00718	Prab.g_01481
OG0000957	Pran.g_00717	Prab.g_01482
OG0000958	Pran.g_00716	Prab.g_01483
OG0000959	Pran.g_00715	Prab.g_01484
OG0000960	Pran.g_00714	Prab.g_01485
OG0000961	Pran.g_00710	Prab.g_01489
OG0000962	Pran.g_00709	Prab.g_01490
OG0000963	Pran.g_00708	Prab.g_01491
OG0000964	Pran.g_00706	Prab.g_01493
OG0000965	Pran.g_00705	Prab.g_01494
OG0000966	Pran.g_00704	Prab.g_01495
OG0000967	Pran.g_00703	Prab.g_01496
OG0000968	Pran.g_00702	Prab.g_01497
OG0000969	Pran.g_00701	Prab.g_01498
OG0000970	Pran.g_00700	Prab.g_01499
OG0000971	Pran.g_00699	Prab.g_01500
OG0000972	Pran.g_00698	Prab.g_01501
OG0000973	Pran.g_00697	Prab.g_01502
OG0000974	Pran.g_00695	Prab.g_01504
OG0000975	Pran.g_00692	Prab.g_01507
OG0000976	Pran.g_00690	Prab.g_01509
OG0000977	Pran.g_00689	Prab.g_01510
OG0000978	Pran.g_00688	Prab.g_01511
OG0000979	Pran.g_00686	Prab.g_01513
OG0000980	Pran.g_00685	Prab.g_01514
OG0000981	Pran.g_00684	Prab.g_01515
OG0000982	Pran.g_00683	Prab.g_01516
OG0000983	Pran.g_00681	Prab.g_01518
OG0000984	Pran.g_00680	Prab.g_01519
OG0000985	Pran.g_00679	Prab.g_01520
OG0000986	Pran.g_00678	Prab.g_01521
OG0000987	Pran.g_00677	Prab.g_01522
OG0000988	Pran.g_00676	Prab.g_01523
OG0000989	Pran.g_00675	Prab.g_01524
OG0000990	Pran.g_00674	Prab.g_01525
OG0000991	Pran.g_00673	Prab.g_01526
OG0000992	Pran.g_00672	Prab.g_01527
OG0000993	Pran.g_00671	Prab.g_01528
OG0000994	Pran.g_00670	Prab.g_01529
OG0000995	Pran.g_00669	Prab.g_01530
OG0000996	Pran.g_00668	Prab.g_01531
OG0000997	Pran.g_00667	Prab.g_01532
OG0000998	Pran.g_00666	Prab.g_01533
OG0000999	Pran.g_00665	Prab.g_01534
OG0001000	Pran.g_00664	Prab.g_01535
OG0001001	Pran.g_00662	Prab.g_01537
OG0001002	Pran.g_00661	Prab.g_01538
OG0001003	Pran.g_00660	Prab.g_01539
OG0001004	Pran.g_00659	Prab.g_01540
OG0001005	Pran.g_00658	Prab.g_01541
OG0001006	Pran.g_00657	Prab.g_01542
OG0001007	Pran.g_00656	Prab.g_01543
OG0001008	Pran.g_00654	Prab.g_01545
OG0001009	Pran.g_00653	Prab.g_01546
OG0001010	Pran.g_00646	Prab.g_01553
OG0001011	Pran.g_00636	Prab.g_01563
OG0001012	Pran.g_00598	Prab.g_01601
OG0001013	Pran.g_00964	Prab.g_01663
OG0001014	Pran.g_00965	Prab.g_01664
OG0001015	Pran.g_00971	Prab.g_01670
OG0001016	Pran.g_00972	Prab.g_01671
OG0001017	Pran.g_00973	Prab.g_01672
OG0001018	Pran.g_00974	Prab.g_01673
OG0001019	Pran.g_00976	Prab.g_01675
OG0001020	Pran.g_00977	Prab.g_01676
OG0001021	Pran.g_00978	Prab.g_01677
OG0001022	Pran.g_00979	Prab.g_01678
OG0001023	Pran.g_00980	Prab.g_01679
OG0001024	Pran.g_00981	Prab.g_01680
OG0001025	Pran.g_00982	Prab.g_01681
OG0001026	Pran.g_00984	Prab.g_01683
OG0001027	Pran.g_00985	Prab.g_01684
OG0001028	Pran.g_00986	Prab.g_01685
OG0001029	Pran.g_00987	Prab.g_01686
OG0001030	Pran.g_00988	Prab.g_01687
OG0001031	Pran.g_00989	Prab.g_01688
OG0001032	Pran.g_00990	Prab.g_01689
OG0001033	Pran.g_00991	Prab.g_01690
OG0001034	Pran.g_00992	Prab.g_01691
OG0001035	Pran.g_00994	Prab.g_01693
OG0001036	Pran.g_00995	Prab.g_01694
OG0001037	Pran.g_00996	Prab.g_01695
OG0001038	Pran.g_00997	Prab.g_01696
OG0001039	Pran.g_00998	Prab.g_01697
OG0001040	Pran.g_00999	Prab.g_01698
OG0001041	Pran.g_01000	Prab.g_01699
OG0001042	Pran.g_01001	Prab.g_01700
OG0001043	Pran.g_01002	Prab.g_01701
OG0001044	Pran.g_01003	Prab.g_01702
OG0001045	Pran.g_01004	Prab.g_01703
OG0001046	Pran.g_01005	Prab.g_01704
OG0001047	Pran.g_01008	Prab.g_01707
OG0001048	Pran.g_01010	Prab.g_01709
OG0001049	Pran.g_01011	Prab.g_01710
OG0001050	Pran.g_01012	Prab.g_01711
OG0001051	Pran.g_01013	Prab.g_01712
OG0001052	Pran.g_01014	Prab.g_01713
OG0001053	Pran.g_01015	Prab.g_01714
OG0001054	Pran.g_01017	Prab.g_01716
OG0001055	Pran.g_01018	Prab.g_01717
OG0001056	Pran.g_01019	Prab.g_01718
OG0001057	Pran.g_01020	Prab.g_01719
OG0001058	Pran.g_01021	Prab.g_01720
OG0001059	Pran.g_01022	Prab.g_01721
OG0001060	Pran.g_01023	Prab.g_01722
OG0001061	Pran.g_01024	Prab.g_01723
OG0001062	Pran.g_01025	Prab.g_01724
OG0001063	Pran.g_01026	Prab.g_01725
OG0001064	Pran.g_01028	Prab.g_01727
OG0001065	Pran.g_01032	Prab.g_01731
OG0001066	Pran.g_01033	Prab.g_01732
OG0001067	Pran.g_01034	Prab.g_01733
OG0001068	Pran.g_01036	Prab.g_01735
OG0001069	Pran.g_01037	Prab.g_01736
OG0001070	Pran.g_01038	Prab.g_01737
OG0001071	Pran.g_01039	Prab.g_01738
OG0001072	Pran.g_01040	Prab.g_01739
OG0001073	Pran.g_01041	Prab.g_01740
OG0001074	Pran.g_01042	Prab.g_01741
OG0001075	Pran.g_01044	Prab.g_01742
OG0001076	Pran.g_01045	Prab.g_01743
OG0001077	Pran.g_01046	Prab.g_01744
OG0001078	Pran.g_01047	Prab.g_01745
OG0001079	Pran.g_01048	Prab.g_01746
OG0001080	Pran.g_01049	Prab.g_01747
OG0001081	Pran.g_01052	Prab.g_01750
OG0001082	Pran.g_01053	Prab.g_01751
OG0001083	Pran.g_01054	Prab.g_01752
OG0001084	Pran.g_01055	Prab.g_01753
OG0001085	Pran.g_01056	Prab.g_01754
OG0001086	Pran.g_01057	Prab.g_01755
OG0001087	Pran.g_01058	Prab.g_01756
OG0001088	Pran.g_01059	Prab.g_01757
OG0001089	Pran.g_01062	Prab.g_01760
OG0001090	Pran.g_01064	Prab.g_01762
OG0001091	Pran.g_01065	Prab.g_01763
OG0001092	Pran.g_01066	Prab.g_01764
OG0001093	Pran.g_01067	Prab.g_01765
OG0001094	Pran.g_01069	Prab.g_01766
OG0001095	Pran.g_01070	Prab.g_01767
OG0001096	Pran.g_01071	Prab.g_01768
OG0001097	Pran.g_01072	Prab.g_01769
OG0001098	Pran.g_01073	Prab.g_01770
OG0001099	Pran.g_01074	Prab.g_01771
OG0001100	Pran.g_01075	Prab.g_01772
OG0001101	Pran.g_01076	Prab.g_01773
OG0001102	Pran.g_01077	Prab.g_01774
OG0001103	Pran.g_01078	Prab.g_01775
OG0001104	Pran.g_01079	Prab.g_01776
OG0001105	Pran.g_01080	Prab.g_01777
OG0001106	Pran.g_01081	Prab.g_01778
OG0001107	Pran.g_01082	Prab.g_01779
OG0001108	Pran.g_01083	Prab.g_01780
OG0001109	Pran.g_01084	Prab.g_01781
OG0001110	Pran.g_01085	Prab.g_01782
OG0001111	Pran.g_01086	Prab.g_01783
OG0001112	Pran.g_01087	Prab.g_01784
OG0001113	Pran.g_01088	Prab.g_01785
OG0001114	Pran.g_01089	Prab.g_01786
OG0001115	Pran.g_01090	Prab.g_01787
OG0001116	Pran.g_01091	Prab.g_01788
OG0001117	Pran.g_01092	Prab.g_01789
OG0001118	Pran.g_01093	Prab.g_01790
OG0001119	Pran.g_01094	Prab.g_01791
OG0001120	Pran.g_01095	Prab.g_01792
OG0001121	Pran.g_01097	Prab.g_01794
OG0001122	Pran.g_01098	Prab.g_01795
OG0001123	Pran.g_01099	Prab.g_01796
OG0001124	Pran.g_01101	Prab.g_01798
OG0001125	Pran.g_01103	Prab.g_01800
OG0001126	Pran.g_01104	Prab.g_01801
OG0001127	Pran.g_01106	Prab.g_01803
OG0001128	Pran.g_01107	Prab.g_01804
OG0001129	Pran.g_01108	Prab.g_01805
OG0001130	Pran.g_01111	Prab.g_01808
OG0001131	Pran.g_01112	Prab.g_01809
OG0001132	Pran.g_01113	Prab.g_01810
