Orthogroup	Pran	Prao
OG0000580	Pran.g_01518	Prao.g_00099
OG0000581	Pran.g_01517	Prao.g_00100
OG0000582	Pran.g_01516	Prao.g_00101
OG0000583	Pran.g_01515	Prao.g_00102
OG0000584	Pran.g_01514	Prao.g_00103
OG0000585	Pran.g_01513	Prao.g_00104
OG0000586	Pran.g_01511	Prao.g_00106
OG0000587	Pran.g_01510	Prao.g_00107
OG0000588	Pran.g_01508	Prao.g_00109
OG0000589	Pran.g_01507	Prao.g_00110
OG0000590	Pran.g_01505	Prao.g_00112
OG0000591	Pran.g_01499	Prao.g_00117
OG0000592	Pran.g_01498	Prao.g_00118
OG0000593	Pran.g_01497	Prao.g_00119
OG0000594	Pran.g_01495	Prao.g_00121
OG0000595	Pran.g_01494	Prao.g_00122
OG0000596	Pran.g_01493	Prao.g_00123
OG0000597	Pran.g_01491	Prao.g_00125
OG0000598	Pran.g_01490	Prao.g_00126
OG0000599	Pran.g_01489	Prao.g_00127
OG0000600	Pran.g_01488	Prao.g_00128
OG0000601	Pran.g_01486	Prao.g_00130
OG0000602	Pran.g_01485	Prao.g_00131
OG0000603	Pran.g_01484	Prao.g_00132
OG0000604	Pran.g_01483	Prao.g_00133
OG0000605	Pran.g_01482	Prao.g_00134
OG0000606	Pran.g_01481	Prao.g_00135
OG0000607	Pran.g_01479	Prao.g_00137
OG0000608	Pran.g_01478	Prao.g_00138
OG0000609	Pran.g_01472	Prao.g_00142
OG0000610	Pran.g_01471	Prao.g_00143
OG0000611	Pran.g_01459	Prao.g_00649
OG0000612	Pran.g_01458	Prao.g_00650
OG0000613	Pran.g_01457	Prao.g_00651
OG0000614	Pran.g_01456	Prao.g_00652
OG0000615	Pran.g_01454	Prao.g_00654
OG0000616	Pran.g_01453	Prao.g_00655
OG0000617	Pran.g_01452	Prao.g_00656
OG0000618	Pran.g_01451	Prao.g_00657
OG0000619	Pran.g_01450	Prao.g_00658
OG0000620	Pran.g_01449	Prao.g_00659
OG0000621	Pran.g_01448	Prao.g_00660
OG0000622	Pran.g_01447	Prao.g_00661
OG0000623	Pran.g_01446	Prao.g_00662
OG0000624	Pran.g_01445	Prao.g_00663
OG0000625	Pran.g_01444	Prao.g_00664
OG0000626	Pran.g_01443	Prao.g_00665
OG0000627	Pran.g_01442	Prao.g_00666
OG0000628	Pran.g_01441	Prao.g_00667
OG0000629	Pran.g_01440	Prao.g_00668
OG0000630	Pran.g_01439	Prao.g_00669
OG0000631	Pran.g_01437	Prao.g_00671
OG0000632	Pran.g_01420	Prao.g_00683
OG0000633	Pran.g_01415	Prao.g_00687
OG0000634	Pran.g_01400	Prao.g_00701
OG0000635	Pran.g_01378	Prao.g_00704
OG0000636	Pran.g_01377	Prao.g_00705
OG0000637	Pran.g_01376	Prao.g_00706
OG0000638	Pran.g_01365	Prao.g_00718
OG0000639	Pran.g_01356	Prao.g_00727
OG0000640	Pran.g_01354	Prao.g_00729
OG0000641	Pran.g_01352	Prao.g_00732
OG0000642	Pran.g_01351	Prao.g_00733
OG0000643	Pran.g_01350	Prao.g_00734
OG0000644	Pran.g_01349	Prao.g_00735
OG0000645	Pran.g_01348	Prao.g_00736
OG0000646	Pran.g_01347	Prao.g_00737
OG0000647	Pran.g_01346	Prao.g_00738
OG0000648	Pran.g_01344	Prao.g_00740
OG0000649	Pran.g_01343	Prao.g_00741
OG0000650	Pran.g_01342	Prao.g_00742
OG0000651	Pran.g_01341	Prao.g_00743
OG0000652	Pran.g_01340	Prao.g_00744
OG0000653	Pran.g_01339	Prao.g_00745
OG0000654	Pran.g_01337	Prao.g_00747
OG0000655	Pran.g_01335	Prao.g_00749
OG0000656	Pran.g_01334	Prao.g_00750
OG0000657	Pran.g_01333	Prao.g_00751
OG0000658	Pran.g_01332	Prao.g_00752
OG0000659	Pran.g_01331	Prao.g_00753
OG0000660	Pran.g_01330	Prao.g_00754
OG0000661	Pran.g_01329	Prao.g_00755
OG0000662	Pran.g_01328	Prao.g_00756
OG0000663	Pran.g_01327	Prao.g_00757
OG0000664	Pran.g_01326	Prao.g_00758
OG0000665	Pran.g_01325	Prao.g_00759
OG0000666	Pran.g_01324	Prao.g_00760
OG0000667	Pran.g_01323	Prao.g_00761
OG0000668	Pran.g_01322	Prao.g_00762
OG0000669	Pran.g_01320	Prao.g_00764
OG0000670	Pran.g_01319	Prao.g_00765
OG0000671	Pran.g_01318	Prao.g_00766
OG0000672	Pran.g_01317	Prao.g_00767
OG0000673	Pran.g_01316	Prao.g_00768
OG0000674	Pran.g_01315	Prao.g_00769
OG0000675	Pran.g_01313	Prao.g_00771
OG0000676	Pran.g_01312	Prao.g_00772
OG0000677	Pran.g_01310	Prao.g_00775
OG0000678	Pran.g_01308	Prao.g_00777
OG0000679	Pran.g_01307	Prao.g_00778
OG0000680	Pran.g_01306	Prao.g_00779
OG0000681	Pran.g_01305	Prao.g_00780
OG0000682	Pran.g_01304	Prao.g_00781
OG0000683	Pran.g_01302	Prao.g_00783
OG0000684	Pran.g_01301	Prao.g_00784
OG0000685	Pran.g_01300	Prao.g_00785
OG0000686	Pran.g_01299	Prao.g_00786
OG0000687	Pran.g_01298	Prao.g_00787
OG0000688	Pran.g_01297	Prao.g_00788
OG0000689	Pran.g_01296	Prao.g_00789
OG0000690	Pran.g_01295	Prao.g_00790
OG0000691	Pran.g_01294	Prao.g_00791
OG0000692	Pran.g_01292	Prao.g_00793
OG0000693	Pran.g_01291	Prao.g_00794
OG0000694	Pran.g_01290	Prao.g_00795
OG0000695	Pran.g_01289	Prao.g_00796
OG0000696	Pran.g_01287	Prao.g_00797
OG0000697	Pran.g_01285	Prao.g_00799
OG0000698	Pran.g_01283	Prao.g_00801
OG0000699	Pran.g_01282	Prao.g_00802
OG0000700	Pran.g_00413	Prao.g_00829
OG0000701	Pran.g_00418	Prao.g_00834
OG0000702	Pran.g_00421	Prao.g_00837
OG0000703	Pran.g_00422	Prao.g_00838
OG0000704	Pran.g_00423	Prao.g_00839
OG0000705	Pran.g_00424	Prao.g_00840
OG0000706	Pran.g_00425	Prao.g_00841
OG0000707	Pran.g_00426	Prao.g_00842
OG0000708	Pran.g_00427	Prao.g_00843
OG0000709	Pran.g_00429	Prao.g_00845
OG0000710	Pran.g_00430	Prao.g_00846
OG0000711	Pran.g_00431	Prao.g_00847
OG0000712	Pran.g_00432	Prao.g_00848
OG0000713	Pran.g_00433	Prao.g_00849
OG0000714	Pran.g_00435	Prao.g_00851
OG0000715	Pran.g_00436	Prao.g_00852
OG0000716	Pran.g_00438	Prao.g_00854
OG0000717	Pran.g_00439	Prao.g_00855
OG0000718	Pran.g_00440	Prao.g_00856
OG0000719	Pran.g_00442	Prao.g_00858
OG0000720	Pran.g_00443	Prao.g_00859
OG0000721	Pran.g_00445	Prao.g_00861
OG0000722	Pran.g_00446	Prao.g_00862
OG0000723	Pran.g_00447	Prao.g_00863
OG0000724	Pran.g_00449	Prao.g_00864
OG0000725	Pran.g_00450	Prao.g_00865
OG0000726	Pran.g_00451	Prao.g_00866
OG0000727	Pran.g_00452	Prao.g_00867
OG0000728	Pran.g_00453	Prao.g_00868
OG0000729	Pran.g_00454	Prao.g_00869
OG0000730	Pran.g_00455	Prao.g_00870
OG0000731	Pran.g_00456	Prao.g_00871
OG0000732	Pran.g_00457	Prao.g_00872
OG0000733	Pran.g_00458	Prao.g_00873
OG0000734	Pran.g_00459	Prao.g_00874
OG0000735	Pran.g_00461	Prao.g_00876
OG0000736	Pran.g_00462	Prao.g_00877
OG0000737	Pran.g_00463	Prao.g_00878
OG0000738	Pran.g_00464	Prao.g_00879
OG0000739	Pran.g_00465	Prao.g_00880
OG0000740	Pran.g_00466	Prao.g_00881
OG0000741	Pran.g_00467	Prao.g_00882
OG0000742	Pran.g_00469	Prao.g_00884
OG0000743	Pran.g_00470	Prao.g_00885
OG0000744	Pran.g_00471	Prao.g_00886
OG0000745	Pran.g_00472	Prao.g_00887
OG0000746	Pran.g_00473	Prao.g_00888
OG0000747	Pran.g_00474	Prao.g_00889
OG0000748	Pran.g_00475	Prao.g_00890
OG0000749	Pran.g_00476	Prao.g_00891
OG0000750	Pran.g_00477	Prao.g_00892
OG0000751	Pran.g_00478	Prao.g_00893
OG0000752	Pran.g_00479	Prao.g_00894
OG0000753	Pran.g_00481	Prao.g_00896
OG0000754	Pran.g_00482	Prao.g_00897
OG0000755	Pran.g_00483	Prao.g_00898
OG0000756	Pran.g_00484	Prao.g_00899
OG0000757	Pran.g_00485	Prao.g_00900
OG0000758	Pran.g_00486	Prao.g_00901
OG0000759	Pran.g_00488	Prao.g_00903
OG0000760	Pran.g_00489	Prao.g_00904
OG0000761	Pran.g_00490	Prao.g_00905
OG0000762	Pran.g_00492	Prao.g_00907
OG0000763	Pran.g_00493	Prao.g_00908
OG0000764	Pran.g_00494	Prao.g_00909
OG0000765	Pran.g_00495	Prao.g_00910
OG0000766	Pran.g_00496	Prao.g_00911
OG0000767	Pran.g_00498	Prao.g_00913
OG0000768	Pran.g_00499	Prao.g_00914
OG0000769	Pran.g_00500	Prao.g_00915
OG0000770	Pran.g_00501	Prao.g_00916
OG0000771	Pran.g_00502	Prao.g_00917
OG0000772	Pran.g_00503	Prao.g_00918
OG0000773	Pran.g_00504	Prao.g_00919
OG0000774	Pran.g_00505	Prao.g_00920
OG0000775	Pran.g_00506	Prao.g_00921
OG0000776	Pran.g_00508	Prao.g_00923
OG0000777	Pran.g_00510	Prao.g_00925
OG0000778	Pran.g_00511	Prao.g_00926
OG0000779	Pran.g_00512	Prao.g_00927
OG0000780	Pran.g_00514	Prao.g_00929
OG0000781	Pran.g_00516	Prao.g_00931
OG0000782	Pran.g_00517	Prao.g_00932
OG0000783	Pran.g_00537	Prao.g_00943
OG0000784	Pran.g_00539	Prao.g_00945
OG0000785	Pran.g_00540	Prao.g_00946
OG0000786	Pran.g_00541	Prao.g_00947
OG0000787	Pran.g_00542	Prao.g_00948
OG0000788	Pran.g_00546	Prao.g_00952
OG0000789	Pran.g_00548	Prao.g_00954
OG0000790	Pran.g_00549	Prao.g_00955
OG0000791	Pran.g_00550	Prao.g_00956
OG0000792	Pran.g_00551	Prao.g_00957
OG0000793	Pran.g_00552	Prao.g_00958
OG0000794	Pran.g_00554	Prao.g_00960
OG0000795	Pran.g_00557	Prao.g_00963
OG0000796	Pran.g_00558	Prao.g_00964
OG0000797	Pran.g_00560	Prao.g_00966
OG0000798	Pran.g_00561	Prao.g_00967
OG0000799	Pran.g_00562	Prao.g_00968
OG0000800	Pran.g_00563	Prao.g_00969
OG0000801	Pran.g_00566	Prao.g_00972
OG0000802	Pran.g_00567	Prao.g_00973
OG0000803	Pran.g_00569	Prao.g_00975
OG0000804	Pran.g_00570	Prao.g_00976
OG0000805	Pran.g_00571	Prao.g_00977
OG0000806	Pran.g_00573	Prao.g_00979
OG0000807	Pran.g_00154	Prao.g_01007
OG0000808	Pran.g_00144	Prao.g_01016
OG0000809	Pran.g_00141	Prao.g_01019
OG0000810	Pran.g_00140	Prao.g_01020
OG0000811	Pran.g_00133	Prao.g_01027
OG0000812	Pran.g_00129	Prao.g_01156
OG0000813	Pran.g_00125	Prao.g_01152
OG0000814	Pran.g_00123	Prao.g_01150
OG0000815	Pran.g_00110	Prao.g_01137
OG0000816	Pran.g_00092	Prao.g_01121
OG0000817	Pran.g_00091	Prao.g_01120
OG0000818	Pran.g_00085	Prao.g_01115
OG0000819	Pran.g_00078	Prao.g_01108
OG0000820	Pran.g_00075	Prao.g_01104
OG0000821	Pran.g_00073	Prao.g_01102
OG0000822	Pran.g_00072	Prao.g_01101
OG0000823	Pran.g_00071	Prao.g_01100
OG0000824	Pran.g_00070	Prao.g_01099
OG0000825	Pran.g_00069	Prao.g_01098
OG0000826	Pran.g_00068	Prao.g_01097
OG0000827	Pran.g_00067	Prao.g_01096
OG0000828	Pran.g_00066	Prao.g_01095
OG0000829	Pran.g_00065	Prao.g_01094
OG0000830	Pran.g_00064	Prao.g_01093
OG0000831	Pran.g_00061	Prao.g_01090
OG0000832	Pran.g_00059	Prao.g_01088
OG0000833	Pran.g_00058	Prao.g_01087
OG0000834	Pran.g_00057	Prao.g_01086
OG0000835	Pran.g_00056	Prao.g_01085
OG0000836	Pran.g_00055	Prao.g_01084
OG0000837	Pran.g_00053	Prao.g_01082
OG0000838	Pran.g_00052	Prao.g_01081
OG0000839	Pran.g_00051	Prao.g_01080
OG0000840	Pran.g_00050	Prao.g_01079
OG0000841	Pran.g_00049	Prao.g_01078
OG0000842	Pran.g_00048	Prao.g_01077
OG0000843	Pran.g_00047	Prao.g_01076
OG0000844	Pran.g_00046	Prao.g_01075
OG0000845	Pran.g_00045	Prao.g_01074
OG0000846	Pran.g_00042	Prao.g_01071
OG0000847	Pran.g_00040	Prao.g_01069
OG0000848	Pran.g_00039	Prao.g_01068
OG0000849	Pran.g_00038	Prao.g_01067
OG0000850	Pran.g_00037	Prao.g_01066
OG0000851	Pran.g_00036	Prao.g_01065
OG0000852	Pran.g_00034	Prao.g_01063
OG0000853	Pran.g_00033	Prao.g_01062
OG0000854	Pran.g_00031	Prao.g_01060
OG0000855	Pran.g_00030	Prao.g_01059
OG0000856	Pran.g_00029	Prao.g_01058
OG0000857	Pran.g_00028	Prao.g_01057
OG0000858	Pran.g_00027	Prao.g_01056
OG0000859	Pran.g_00026	Prao.g_01055
OG0000860	Pran.g_00025	Prao.g_01054
OG0000861	Pran.g_00024	Prao.g_01053
OG0000862	Pran.g_00023	Prao.g_01052
OG0000863	Pran.g_00022	Prao.g_01051
OG0000864	Pran.g_00021	Prao.g_01050
OG0000865	Pran.g_00020	Prao.g_01049
OG0000866	Pran.g_00019	Prao.g_01048
OG0000867	Pran.g_00018	Prao.g_01047
OG0000868	Pran.g_00017	Prao.g_01046
OG0000869	Pran.g_00015	Prao.g_01044
OG0000870	Pran.g_00014	Prao.g_01043
OG0000871	Pran.g_00012	Prao.g_01041
OG0000872	Pran.g_00011	Prao.g_01040
OG0000873	Pran.g_00009	Prao.g_01038
OG0000874	Pran.g_00008	Prao.g_01037
OG0000875	Pran.g_00007	Prao.g_01036
OG0000876	Pran.g_00006	Prao.g_01035
OG0000877	Pran.g_00004	Prao.g_01033
OG0000878	Pran.g_00899	Prao.g_01305
OG0000879	Pran.g_00887	Prao.g_01287
OG0000880	Pran.g_00886	Prao.g_01286
OG0000881	Pran.g_00885	Prao.g_01285
OG0000882	Pran.g_00884	Prao.g_01284
OG0000883	Pran.g_00883	Prao.g_01283
OG0000884	Pran.g_00881	Prao.g_01281
OG0000885	Pran.g_00880	Prao.g_01280
OG0000886	Pran.g_00879	Prao.g_01279
OG0000887	Pran.g_00878	Prao.g_01278
OG0000888	Pran.g_00877	Prao.g_01277
OG0000889	Pran.g_00874	Prao.g_01274
OG0000890	Pran.g_00873	Prao.g_01273
OG0000891	Pran.g_00872	Prao.g_01272
OG0000892	Pran.g_00870	Prao.g_01270
OG0000893	Pran.g_00869	Prao.g_01269
OG0000894	Pran.g_00868	Prao.g_01268
OG0000895	Pran.g_00867	Prao.g_01267
OG0000896	Pran.g_00866	Prao.g_01266
OG0000897	Pran.g_00865	Prao.g_01265
OG0000898	Pran.g_00863	Prao.g_01263
OG0000899	Pran.g_00862	Prao.g_01262
OG0000900	Pran.g_00855	Prao.g_01257
OG0000901	Pran.g_00854	Prao.g_01253
OG0000902	Pran.g_00853	Prao.g_01252
OG0000903	Pran.g_00852	Prao.g_01251
OG0000904	Pran.g_00850	Prao.g_01249
OG0000905	Pran.g_00848	Prao.g_01247
OG0000906	Pran.g_00847	Prao.g_01245
OG0000907	Pran.g_00846	Prao.g_01244
OG0000908	Pran.g_00843	Prao.g_01241
OG0000909	Pran.g_00839	Prao.g_01237
OG0000910	Pran.g_00838	Prao.g_01236
OG0000911	Pran.g_00837	Prao.g_01235
OG0000912	Pran.g_00836	Prao.g_01234
OG0000913	Pran.g_00835	Prao.g_01233
OG0000914	Pran.g_00834	Prao.g_01232
OG0000915	Pran.g_00833	Prao.g_01231
OG0000916	Pran.g_00832	Prao.g_01230
OG0000917	Pran.g_00831	Prao.g_01229
OG0000918	Pran.g_00830	Prao.g_01228
OG0000919	Pran.g_00829	Prao.g_01227
OG0000920	Pran.g_00828	Prao.g_01226
OG0000921	Pran.g_00827	Prao.g_01225
OG0000922	Pran.g_00826	Prao.g_01224
OG0000923	Pran.g_00825	Prao.g_01223
OG0000924	Pran.g_00824	Prao.g_01222
OG0000925	Pran.g_00823	Prao.g_01221
OG0000926	Pran.g_00822	Prao.g_01220
OG0000927	Pran.g_00751	Prao.g_01379
OG0000928	Pran.g_00750	Prao.g_01380
OG0000929	Pran.g_00749	Prao.g_01381
OG0000930	Pran.g_00748	Prao.g_01382
OG0000931	Pran.g_00747	Prao.g_01383
OG0000932	Pran.g_00745	Prao.g_01385
OG0000933	Pran.g_00744	Prao.g_01386
OG0000934	Pran.g_00743	Prao.g_01387
OG0000935	Pran.g_00742	Prao.g_01388
OG0000936	Pran.g_00741	Prao.g_01389
OG0000937	Pran.g_00740	Prao.g_01390
OG0000938	Pran.g_00739	Prao.g_01391
OG0000939	Pran.g_00738	Prao.g_01392
OG0000940	Pran.g_00737	Prao.g_01393
OG0000941	Pran.g_00735	Prao.g_01395
OG0000942	Pran.g_00734	Prao.g_01396
OG0000943	Pran.g_00731	Prao.g_01399
OG0000944	Pran.g_00730	Prao.g_01400
OG0000945	Pran.g_00729	Prao.g_01401
OG0000946	Pran.g_00728	Prao.g_01402
OG0000947	Pran.g_00727	Prao.g_01403
OG0000948	Pran.g_00726	Prao.g_01404
OG0000949	Pran.g_00725	Prao.g_01405
OG0000950	Pran.g_00724	Prao.g_01406
OG0000951	Pran.g_00723	Prao.g_01407
OG0000952	Pran.g_00722	Prao.g_01408
OG0000953	Pran.g_00721	Prao.g_01409
OG0000954	Pran.g_00720	Prao.g_01410
OG0000955	Pran.g_00719	Prao.g_01411
OG0000956	Pran.g_00718	Prao.g_01412
OG0000957	Pran.g_00717	Prao.g_01413
OG0000958	Pran.g_00716	Prao.g_01414
OG0000959	Pran.g_00715	Prao.g_01415
OG0000960	Pran.g_00714	Prao.g_01416
OG0000961	Pran.g_00710	Prao.g_01419
OG0000962	Pran.g_00709	Prao.g_01420
OG0000963	Pran.g_00708	Prao.g_01421
OG0000964	Pran.g_00706	Prao.g_01423
OG0000965	Pran.g_00705	Prao.g_01424
OG0000966	Pran.g_00704	Prao.g_01425
OG0000967	Pran.g_00703	Prao.g_01426
OG0000968	Pran.g_00702	Prao.g_01427
OG0000969	Pran.g_00701	Prao.g_01428
OG0000970	Pran.g_00700	Prao.g_01429
OG0000971	Pran.g_00699	Prao.g_01430
OG0000972	Pran.g_00698	Prao.g_01431
OG0000973	Pran.g_00697	Prao.g_01432
OG0000974	Pran.g_00695	Prao.g_01434
OG0000975	Pran.g_00692	Prao.g_01437
OG0000976	Pran.g_00690	Prao.g_01439
OG0000977	Pran.g_00689	Prao.g_01440
OG0000978	Pran.g_00688	Prao.g_01441
OG0000979	Pran.g_00686	Prao.g_01443
OG0000980	Pran.g_00685	Prao.g_01444
OG0000981	Pran.g_00684	Prao.g_01445
OG0000982	Pran.g_00683	Prao.g_01446
OG0000983	Pran.g_00681	Prao.g_01448
OG0000984	Pran.g_00680	Prao.g_01449
OG0000985	Pran.g_00679	Prao.g_01450
OG0000986	Pran.g_00678	Prao.g_01451
OG0000987	Pran.g_00677	Prao.g_01452
OG0000988	Pran.g_00676	Prao.g_01453
OG0000989	Pran.g_00675	Prao.g_01454
OG0000990	Pran.g_00674	Prao.g_01455
OG0000991	Pran.g_00673	Prao.g_01456
OG0000992	Pran.g_00672	Prao.g_01457
OG0000993	Pran.g_00671	Prao.g_01458
OG0000994	Pran.g_00670	Prao.g_01459
OG0000995	Pran.g_00669	Prao.g_01460
OG0000996	Pran.g_00668	Prao.g_01461
OG0000997	Pran.g_00667	Prao.g_01462
OG0000998	Pran.g_00666	Prao.g_01463
OG0000999	Pran.g_00665	Prao.g_01464
OG0001000	Pran.g_00664	Prao.g_01465
OG0001001	Pran.g_00662	Prao.g_01467
OG0001002	Pran.g_00661	Prao.g_01468
OG0001003	Pran.g_00660	Prao.g_01469
OG0001004	Pran.g_00659	Prao.g_01470
OG0001005	Pran.g_00658	Prao.g_01471
OG0001006	Pran.g_00657	Prao.g_01472
OG0001007	Pran.g_00656	Prao.g_01473
OG0001008	Pran.g_00654	Prao.g_01475
OG0001009	Pran.g_00653	Prao.g_01476
OG0001010	Pran.g_00646	Prao.g_01484
OG0001011	Pran.g_00636	Prao.g_01491
OG0001012	Pran.g_00598	Prao.g_01519
OG0001013	Pran.g_00964	Prao.g_01546
OG0001014	Pran.g_00965	Prao.g_01547
OG0001015	Pran.g_00971	Prao.g_01553
OG0001016	Pran.g_00972	Prao.g_01554
OG0001017	Pran.g_00973	Prao.g_01555
OG0001018	Pran.g_00974	Prao.g_01556
OG0001019	Pran.g_00976	Prao.g_01558
OG0001020	Pran.g_00977	Prao.g_01559
OG0001021	Pran.g_00978	Prao.g_01560
OG0001022	Pran.g_00979	Prao.g_01561
OG0001023	Pran.g_00980	Prao.g_01562
OG0001024	Pran.g_00981	Prao.g_01563
OG0001025	Pran.g_00982	Prao.g_01564
OG0001026	Pran.g_00984	Prao.g_01566
OG0001027	Pran.g_00985	Prao.g_01567
OG0001028	Pran.g_00986	Prao.g_01568
OG0001029	Pran.g_00987	Prao.g_01569
OG0001030	Pran.g_00988	Prao.g_01570
OG0001031	Pran.g_00989	Prao.g_01571
OG0001032	Pran.g_00990	Prao.g_01572
OG0001033	Pran.g_00991	Prao.g_01573
OG0001034	Pran.g_00992	Prao.g_01574
OG0001035	Pran.g_00994	Prao.g_01576
OG0001036	Pran.g_00995	Prao.g_01577
OG0001037	Pran.g_00996	Prao.g_01578
OG0001038	Pran.g_00997	Prao.g_01579
OG0001039	Pran.g_00998	Prao.g_01580
OG0001040	Pran.g_00999	Prao.g_01581
OG0001041	Pran.g_01000	Prao.g_01582
OG0001042	Pran.g_01001	Prao.g_01583
OG0001043	Pran.g_01002	Prao.g_01584
OG0001044	Pran.g_01003	Prao.g_01585
OG0001045	Pran.g_01004	Prao.g_01586
OG0001046	Pran.g_01005	Prao.g_01587
OG0001047	Pran.g_01008	Prao.g_01590
OG0001048	Pran.g_01010	Prao.g_01592
OG0001049	Pran.g_01011	Prao.g_01593
OG0001050	Pran.g_01012	Prao.g_01594
OG0001051	Pran.g_01013	Prao.g_01595
OG0001052	Pran.g_01014	Prao.g_01596
OG0001053	Pran.g_01015	Prao.g_01597
OG0001054	Pran.g_01017	Prao.g_01599
OG0001055	Pran.g_01018	Prao.g_01600
OG0001056	Pran.g_01019	Prao.g_01601
OG0001057	Pran.g_01020	Prao.g_01602
OG0001058	Pran.g_01021	Prao.g_01603
OG0001059	Pran.g_01022	Prao.g_01604
OG0001060	Pran.g_01023	Prao.g_01605
OG0001061	Pran.g_01024	Prao.g_01606
OG0001062	Pran.g_01025	Prao.g_01607
OG0001063	Pran.g_01026	Prao.g_01608
OG0001064	Pran.g_01028	Prao.g_01610
OG0001065	Pran.g_01032	Prao.g_01615
OG0001066	Pran.g_01033	Prao.g_01616
OG0001067	Pran.g_01034	Prao.g_01617
OG0001068	Pran.g_01036	Prao.g_01619
OG0001069	Pran.g_01037	Prao.g_01620
OG0001070	Pran.g_01038	Prao.g_01621
OG0001071	Pran.g_01039	Prao.g_01622
OG0001072	Pran.g_01040	Prao.g_01623
OG0001073	Pran.g_01041	Prao.g_01624
OG0001074	Pran.g_01042	Prao.g_01625
OG0001075	Pran.g_01044	Prao.g_01626
OG0001076	Pran.g_01045	Prao.g_01627
OG0001077	Pran.g_01046	Prao.g_01628
OG0001078	Pran.g_01047	Prao.g_01629
OG0001079	Pran.g_01048	Prao.g_01630
OG0001080	Pran.g_01049	Prao.g_01631
OG0001081	Pran.g_01052	Prao.g_01634
OG0001082	Pran.g_01053	Prao.g_01635
OG0001083	Pran.g_01054	Prao.g_01636
OG0001084	Pran.g_01055	Prao.g_01638
OG0001085	Pran.g_01056	Prao.g_01639
OG0001086	Pran.g_01057	Prao.g_01640
OG0001087	Pran.g_01058	Prao.g_01641
OG0001088	Pran.g_01059	Prao.g_01642
OG0001089	Pran.g_01062	Prao.g_01645
OG0001090	Pran.g_01064	Prao.g_01647
OG0001091	Pran.g_01065	Prao.g_01648
OG0001092	Pran.g_01066	Prao.g_01649
OG0001093	Pran.g_01067	Prao.g_01650
OG0001094	Pran.g_01069	Prao.g_01651
OG0001095	Pran.g_01070	Prao.g_01652
OG0001096	Pran.g_01071	Prao.g_01653
OG0001097	Pran.g_01072	Prao.g_01654
OG0001098	Pran.g_01073	Prao.g_01655
OG0001099	Pran.g_01074	Prao.g_01656
OG0001100	Pran.g_01075	Prao.g_01657
OG0001101	Pran.g_01076	Prao.g_01658
OG0001102	Pran.g_01077	Prao.g_01659
OG0001103	Pran.g_01078	Prao.g_01660
OG0001104	Pran.g_01079	Prao.g_01661
OG0001105	Pran.g_01080	Prao.g_01662
OG0001106	Pran.g_01081	Prao.g_01663
OG0001107	Pran.g_01082	Prao.g_01664
OG0001108	Pran.g_01083	Prao.g_01665
OG0001109	Pran.g_01084	Prao.g_01666
OG0001110	Pran.g_01085	Prao.g_01667
OG0001111	Pran.g_01086	Prao.g_01668
OG0001112	Pran.g_01087	Prao.g_01669
OG0001113	Pran.g_01088	Prao.g_01670
OG0001114	Pran.g_01089	Prao.g_01671
OG0001115	Pran.g_01090	Prao.g_01672
OG0001116	Pran.g_01091	Prao.g_01673
OG0001117	Pran.g_01092	Prao.g_01674
OG0001118	Pran.g_01093	Prao.g_01675
OG0001119	Pran.g_01094	Prao.g_01676
OG0001120	Pran.g_01095	Prao.g_01677
OG0001121	Pran.g_01097	Prao.g_01679
OG0001122	Pran.g_01098	Prao.g_01680
OG0001123	Pran.g_01099	Prao.g_01681
OG0001124	Pran.g_01101	Prao.g_01683
OG0001125	Pran.g_01103	Prao.g_01685
OG0001126	Pran.g_01104	Prao.g_01686
OG0001127	Pran.g_01106	Prao.g_01688
OG0001128	Pran.g_01107	Prao.g_01689
OG0001129	Pran.g_01108	Prao.g_01690
OG0001130	Pran.g_01111	Prao.g_01693
OG0001131	Pran.g_01112	Prao.g_01694
OG0001132	Pran.g_01113	Prao.g_01695
OG0001133	Pran.g_01114	Prao.g_01696
OG0001134	Pran.g_01115	Prao.g_01697
OG0001135	Pran.g_01116	Prao.g_01698
OG0001136	Pran.g_01117	Prao.g_01699
OG0001137	Pran.g_01118	Prao.g_01700
OG0001138	Pran.g_01119	Prao.g_01701
OG0001139	Pran.g_01120	Prao.g_01702
OG0001140	Pran.g_01121	Prao.g_01703
OG0001141	Pran.g_01122	Prao.g_01704
OG0001142	Pran.g_01125	Prao.g_01707
OG0001143	Pran.g_01126	Prao.g_01708
OG0001144	Pran.g_01127	Prao.g_01709
OG0001145	Pran.g_01128	Prao.g_01710
OG0001146	Pran.g_01129	Prao.g_01711
OG0001147	Pran.g_01130	Prao.g_01712
OG0001148	Pran.g_01131	Prao.g_01713
OG0001149	Pran.g_01133	Prao.g_01715
OG0001150	Pran.g_01134	Prao.g_01716
OG0001151	Pran.g_01136	Prao.g_01718
OG0001152	Pran.g_01137	Prao.g_01719
OG0001153	Pran.g_01138	Prao.g_01720
OG0001154	Pran.g_01139	Prao.g_01722
OG0001155	Pran.g_01141	Prao.g_01724
OG0001156	Pran.g_01143	Prao.g_01726
OG0001157	Pran.g_01144	Prao.g_01727
OG0001158	Pran.g_01146	Prao.g_01729
OG0001159	Pran.g_01147	Prao.g_01730
OG0001160	Pran.g_01148	Prao.g_01731
OG0001161	Pran.g_01149	Prao.g_01732
