Orthogroup	Pran	Prag
OG0000565	Pran.g_01535	Prag.g_00621
OG0000566	Pran.g_01534	Prag.g_00622
OG0000567	Pran.g_01533	Prag.g_00623
OG0000568	Pran.g_01532	Prag.g_00624
OG0000569	Pran.g_01531	Prag.g_00625
OG0000570	Pran.g_01530	Prag.g_00626
OG0000571	Pran.g_01529	Prag.g_00627
OG0000572	Pran.g_01528	Prag.g_00628
OG0000573	Pran.g_01525	Prag.g_00631
OG0000574	Pran.g_01524	Prag.g_00632
OG0000575	Pran.g_01523	Prag.g_00633
OG0000576	Pran.g_01522	Prag.g_00634
OG0000577	Pran.g_01521	Prag.g_00635
OG0000578	Pran.g_01520	Prag.g_00636
OG0000579	Pran.g_01519	Prag.g_00637
OG0000580	Pran.g_01518	Prag.g_00638
OG0000581	Pran.g_01517	Prag.g_00639
OG0000582	Pran.g_01516	Prag.g_00640
OG0000583	Pran.g_01515	Prag.g_00641
OG0000584	Pran.g_01514	Prag.g_00642
OG0000585	Pran.g_01513	Prag.g_00643
OG0000586	Pran.g_01511	Prag.g_00645
OG0000587	Pran.g_01510	Prag.g_00646
OG0000588	Pran.g_01508	Prag.g_00648
OG0000589	Pran.g_01507	Prag.g_00649
OG0000590	Pran.g_01505	Prag.g_00651
OG0000591	Pran.g_01499	Prag.g_00657
OG0000592	Pran.g_01498	Prag.g_00658
OG0000593	Pran.g_01497	Prag.g_00659
OG0000594	Pran.g_01495	Prag.g_00661
OG0000595	Pran.g_01494	Prag.g_00662
OG0000596	Pran.g_01493	Prag.g_00663
OG0000597	Pran.g_01491	Prag.g_00665
OG0000598	Pran.g_01490	Prag.g_00666
OG0000599	Pran.g_01489	Prag.g_00667
OG0000600	Pran.g_01488	Prag.g_00668
OG0000601	Pran.g_01486	Prag.g_00670
OG0000602	Pran.g_01485	Prag.g_00671
OG0000603	Pran.g_01484	Prag.g_00672
OG0000604	Pran.g_01483	Prag.g_00673
OG0000605	Pran.g_01482	Prag.g_00674
OG0000606	Pran.g_01481	Prag.g_00675
OG0000607	Pran.g_01479	Prag.g_00677
OG0000608	Pran.g_01478	Prag.g_00678
OG0000609	Pran.g_01472	Prag.g_00682
OG0000610	Pran.g_01471	Prag.g_00683
OG0000611	Pran.g_01459	Prag.g_00693
OG0000612	Pran.g_01458	Prag.g_00694
OG0000613	Pran.g_01457	Prag.g_00695
OG0000614	Pran.g_01456	Prag.g_00696
OG0000615	Pran.g_01454	Prag.g_00698
OG0000616	Pran.g_01453	Prag.g_00699
OG0000617	Pran.g_01452	Prag.g_00700
OG0000618	Pran.g_01451	Prag.g_00701
OG0000619	Pran.g_01450	Prag.g_00702
OG0000620	Pran.g_01449	Prag.g_00703
OG0000621	Pran.g_01448	Prag.g_00704
OG0000622	Pran.g_01447	Prag.g_00705
OG0000623	Pran.g_01446	Prag.g_00706
OG0000624	Pran.g_01445	Prag.g_00707
OG0000625	Pran.g_01444	Prag.g_00708
OG0000626	Pran.g_01443	Prag.g_00709
OG0000627	Pran.g_01442	Prag.g_00710
OG0000628	Pran.g_01441	Prag.g_00711
OG0000629	Pran.g_01440	Prag.g_00712
OG0000630	Pran.g_01439	Prag.g_00713
OG0000631	Pran.g_01437	Prag.g_00715
OG0000632	Pran.g_01420	Prag.g_00740
OG0000633	Pran.g_01415	Prag.g_00744
OG0000634	Pran.g_01400	Prag.g_00758
OG0000635	Pran.g_01378	Prag.g_00771
OG0000636	Pran.g_01377	Prag.g_00772
OG0000637	Pran.g_01376	Prag.g_00773
OG0000638	Pran.g_01365	Prag.g_00784
OG0000639	Pran.g_01356	Prag.g_00793
OG0000640	Pran.g_01354	Prag.g_00795
OG0000641	Pran.g_01352	Prag.g_00797
OG0000642	Pran.g_01351	Prag.g_00798
OG0000643	Pran.g_01350	Prag.g_00799
OG0000644	Pran.g_01349	Prag.g_00800
OG0000645	Pran.g_01348	Prag.g_00801
OG0000646	Pran.g_01347	Prag.g_00802
OG0000647	Pran.g_01346	Prag.g_00803
OG0000648	Pran.g_01344	Prag.g_00805
OG0000649	Pran.g_01343	Prag.g_00806
OG0000650	Pran.g_01342	Prag.g_00807
OG0000651	Pran.g_01341	Prag.g_00808
OG0000652	Pran.g_01340	Prag.g_00809
OG0000653	Pran.g_01339	Prag.g_00810
OG0000654	Pran.g_01337	Prag.g_00812
OG0000655	Pran.g_01335	Prag.g_00814
OG0000656	Pran.g_01334	Prag.g_00815
OG0000657	Pran.g_01333	Prag.g_00816
OG0000658	Pran.g_01332	Prag.g_00817
OG0000659	Pran.g_01331	Prag.g_00818
OG0000660	Pran.g_01330	Prag.g_00819
OG0000661	Pran.g_01329	Prag.g_00820
OG0000662	Pran.g_01328	Prag.g_00821
OG0000663	Pran.g_01327	Prag.g_00822
OG0000664	Pran.g_01326	Prag.g_00823
OG0000665	Pran.g_01325	Prag.g_00824
OG0000666	Pran.g_01324	Prag.g_00825
OG0000667	Pran.g_01323	Prag.g_00826
OG0000668	Pran.g_01322	Prag.g_00827
OG0000669	Pran.g_01320	Prag.g_00829
OG0000670	Pran.g_01319	Prag.g_00830
OG0000671	Pran.g_01318	Prag.g_00831
OG0000672	Pran.g_01317	Prag.g_00832
OG0000673	Pran.g_01316	Prag.g_00833
OG0000674	Pran.g_01315	Prag.g_00834
OG0000675	Pran.g_01313	Prag.g_00835
OG0000676	Pran.g_01312	Prag.g_00836
OG0000677	Pran.g_01310	Prag.g_00838
OG0000678	Pran.g_01308	Prag.g_00840
OG0000679	Pran.g_01307	Prag.g_00841
OG0000680	Pran.g_01306	Prag.g_00842
OG0000681	Pran.g_01305	Prag.g_00843
OG0000682	Pran.g_01304	Prag.g_00844
OG0000683	Pran.g_01302	Prag.g_00846
OG0000684	Pran.g_01301	Prag.g_00847
OG0000685	Pran.g_01300	Prag.g_00848
OG0000686	Pran.g_01299	Prag.g_00849
OG0000687	Pran.g_01298	Prag.g_00850
OG0000688	Pran.g_01297	Prag.g_00851
OG0000689	Pran.g_01296	Prag.g_00852
OG0000690	Pran.g_01295	Prag.g_00853
OG0000691	Pran.g_01294	Prag.g_00854
OG0000692	Pran.g_01292	Prag.g_00856
OG0000693	Pran.g_01291	Prag.g_00857
OG0000694	Pran.g_01290	Prag.g_00858
OG0000695	Pran.g_01289	Prag.g_00859
OG0000696	Pran.g_01287	Prag.g_00860
OG0000697	Pran.g_01285	Prag.g_00862
OG0000698	Pran.g_01283	Prag.g_00864
OG0000699	Pran.g_01282	Prag.g_00865
OG0000700	Pran.g_00413	Prag.g_00892
OG0000701	Pran.g_00418	Prag.g_00895
OG0000702	Pran.g_00421	Prag.g_00898
OG0000703	Pran.g_00422	Prag.g_00899
OG0000704	Pran.g_00423	Prag.g_00900
OG0000705	Pran.g_00424	Prag.g_00901
OG0000706	Pran.g_00425	Prag.g_00902
OG0000707	Pran.g_00426	Prag.g_00903
OG0000708	Pran.g_00427	Prag.g_00904
OG0000709	Pran.g_00429	Prag.g_00906
OG0000710	Pran.g_00430	Prag.g_00907
OG0000711	Pran.g_00431	Prag.g_00908
OG0000712	Pran.g_00432	Prag.g_00909
OG0000713	Pran.g_00433	Prag.g_00910
OG0000714	Pran.g_00435	Prag.g_00912
OG0000715	Pran.g_00436	Prag.g_00913
OG0000716	Pran.g_00438	Prag.g_00915
OG0000717	Pran.g_00439	Prag.g_00916
OG0000718	Pran.g_00440	Prag.g_00917
OG0000719	Pran.g_00442	Prag.g_00919
OG0000720	Pran.g_00443	Prag.g_00920
OG0000721	Pran.g_00445	Prag.g_00922
OG0000722	Pran.g_00446	Prag.g_00923
OG0000723	Pran.g_00447	Prag.g_00924
OG0000724	Pran.g_00449	Prag.g_00926
OG0000725	Pran.g_00450	Prag.g_00927
OG0000726	Pran.g_00451	Prag.g_00928
OG0000727	Pran.g_00452	Prag.g_00929
OG0000728	Pran.g_00453	Prag.g_00930
OG0000729	Pran.g_00454	Prag.g_00931
OG0000730	Pran.g_00455	Prag.g_00932
OG0000731	Pran.g_00456	Prag.g_00933
OG0000732	Pran.g_00457	Prag.g_00934
OG0000733	Pran.g_00458	Prag.g_00935
OG0000734	Pran.g_00459	Prag.g_00936
OG0000735	Pran.g_00461	Prag.g_00938
OG0000736	Pran.g_00462	Prag.g_00939
OG0000737	Pran.g_00463	Prag.g_00940
OG0000738	Pran.g_00464	Prag.g_00941
OG0000739	Pran.g_00465	Prag.g_00942
OG0000740	Pran.g_00466	Prag.g_00943
OG0000741	Pran.g_00467	Prag.g_00944
OG0000742	Pran.g_00469	Prag.g_00946
OG0000743	Pran.g_00470	Prag.g_00947
OG0000744	Pran.g_00471	Prag.g_00948
OG0000745	Pran.g_00472	Prag.g_00949
OG0000746	Pran.g_00473	Prag.g_00950
OG0000747	Pran.g_00474	Prag.g_00951
OG0000748	Pran.g_00475	Prag.g_00952
OG0000749	Pran.g_00476	Prag.g_00953
OG0000750	Pran.g_00477	Prag.g_00954
OG0000751	Pran.g_00478	Prag.g_00955
OG0000752	Pran.g_00479	Prag.g_00956
OG0000753	Pran.g_00481	Prag.g_00958
OG0000754	Pran.g_00482	Prag.g_00959
OG0000755	Pran.g_00483	Prag.g_00960
OG0000756	Pran.g_00484	Prag.g_00961
OG0000757	Pran.g_00485	Prag.g_00962
OG0000758	Pran.g_00486	Prag.g_00963
OG0000759	Pran.g_00488	Prag.g_00965
OG0000760	Pran.g_00489	Prag.g_00966
OG0000761	Pran.g_00490	Prag.g_00967
OG0000762	Pran.g_00492	Prag.g_00969
OG0000763	Pran.g_00493	Prag.g_00970
OG0000764	Pran.g_00494	Prag.g_00971
OG0000765	Pran.g_00495	Prag.g_00972
OG0000766	Pran.g_00496	Prag.g_00973
OG0000767	Pran.g_00498	Prag.g_00975
OG0000768	Pran.g_00499	Prag.g_00976
OG0000769	Pran.g_00500	Prag.g_00977
OG0000770	Pran.g_00501	Prag.g_00978
OG0000771	Pran.g_00502	Prag.g_00979
OG0000772	Pran.g_00503	Prag.g_00980
OG0000773	Pran.g_00504	Prag.g_00981
OG0000774	Pran.g_00505	Prag.g_00982
OG0000775	Pran.g_00506	Prag.g_00983
OG0000776	Pran.g_00508	Prag.g_00985
OG0000777	Pran.g_00510	Prag.g_00987
OG0000778	Pran.g_00511	Prag.g_00988
OG0000779	Pran.g_00512	Prag.g_00989
OG0000780	Pran.g_00514	Prag.g_00991
OG0000781	Pran.g_00516	Prag.g_00993
OG0000782	Pran.g_00517	Prag.g_00994
OG0000783	Pran.g_00537	Prag.g_01005
OG0000784	Pran.g_00539	Prag.g_01007
OG0000785	Pran.g_00540	Prag.g_01008
OG0000786	Pran.g_00541	Prag.g_01009
OG0000787	Pran.g_00542	Prag.g_01010
OG0000788	Pran.g_00546	Prag.g_01014
OG0000789	Pran.g_00548	Prag.g_01016
OG0000790	Pran.g_00549	Prag.g_01017
OG0000791	Pran.g_00550	Prag.g_01018
OG0000792	Pran.g_00551	Prag.g_01019
OG0000793	Pran.g_00552	Prag.g_01020
OG0000794	Pran.g_00554	Prag.g_01022
OG0000795	Pran.g_00557	Prag.g_01025
OG0000796	Pran.g_00558	Prag.g_01026
OG0000797	Pran.g_00560	Prag.g_01028
OG0000798	Pran.g_00561	Prag.g_01029
OG0000799	Pran.g_00562	Prag.g_01030
OG0000800	Pran.g_00563	Prag.g_01031
OG0000801	Pran.g_00566	Prag.g_01034
OG0000802	Pran.g_00567	Prag.g_01035
OG0000803	Pran.g_00569	Prag.g_01037
OG0000804	Pran.g_00570	Prag.g_01038
OG0000805	Pran.g_00571	Prag.g_01039
OG0000806	Pran.g_00573	Prag.g_01041
OG0000807	Pran.g_00154	Prag.g_01066
OG0000808	Pran.g_00144	Prag.g_01076
OG0000809	Pran.g_00141	Prag.g_01079
OG0000810	Pran.g_00140	Prag.g_01080
OG0000811	Pran.g_00133	Prag.g_01087
OG0000812	Pran.g_00129	Prag.g_01091
OG0000813	Pran.g_00125	Prag.g_01095
OG0000814	Pran.g_00123	Prag.g_01097
OG0000815	Pran.g_00110	Prag.g_01106
OG0000816	Pran.g_00092	Prag.g_01121
OG0000817	Pran.g_00091	Prag.g_01122
OG0000818	Pran.g_00085	Prag.g_01127
OG0000819	Pran.g_00078	Prag.g_01134
OG0000820	Pran.g_00075	Prag.g_01138
OG0000821	Pran.g_00073	Prag.g_01140
OG0000822	Pran.g_00072	Prag.g_01141
OG0000823	Pran.g_00071	Prag.g_01142
OG0000824	Pran.g_00070	Prag.g_01143
OG0000825	Pran.g_00069	Prag.g_01144
OG0000826	Pran.g_00068	Prag.g_01145
OG0000827	Pran.g_00067	Prag.g_01146
OG0000828	Pran.g_00066	Prag.g_01147
OG0000829	Pran.g_00065	Prag.g_01148
OG0000830	Pran.g_00064	Prag.g_01149
OG0000831	Pran.g_00061	Prag.g_01152
OG0000832	Pran.g_00059	Prag.g_01154
OG0000833	Pran.g_00058	Prag.g_01155
OG0000834	Pran.g_00057	Prag.g_01156
OG0000835	Pran.g_00056	Prag.g_01157
OG0000836	Pran.g_00055	Prag.g_01158
OG0000837	Pran.g_00053	Prag.g_01160
OG0000838	Pran.g_00052	Prag.g_01161
OG0000839	Pran.g_00051	Prag.g_01162
OG0000840	Pran.g_00050	Prag.g_01163
OG0000841	Pran.g_00049	Prag.g_01164
OG0000842	Pran.g_00048	Prag.g_01165
OG0000843	Pran.g_00047	Prag.g_01166
OG0000844	Pran.g_00046	Prag.g_01167
OG0000845	Pran.g_00045	Prag.g_01168
OG0000846	Pran.g_00042	Prag.g_01171
OG0000847	Pran.g_00040	Prag.g_01173
OG0000848	Pran.g_00039	Prag.g_01174
OG0000849	Pran.g_00038	Prag.g_01175
OG0000850	Pran.g_00037	Prag.g_01176
OG0000851	Pran.g_00036	Prag.g_01177
OG0000852	Pran.g_00034	Prag.g_01179
OG0000853	Pran.g_00033	Prag.g_01180
OG0000854	Pran.g_00031	Prag.g_01182
OG0000855	Pran.g_00030	Prag.g_01183
OG0000856	Pran.g_00029	Prag.g_01184
OG0000857	Pran.g_00028	Prag.g_01185
OG0000858	Pran.g_00027	Prag.g_01186
OG0000859	Pran.g_00026	Prag.g_01187
OG0000860	Pran.g_00025	Prag.g_01188
OG0000861	Pran.g_00024	Prag.g_01189
OG0000862	Pran.g_00023	Prag.g_01190
OG0000863	Pran.g_00022	Prag.g_01191
OG0000864	Pran.g_00021	Prag.g_01192
OG0000865	Pran.g_00020	Prag.g_01193
OG0000866	Pran.g_00019	Prag.g_01194
OG0000867	Pran.g_00018	Prag.g_01195
OG0000868	Pran.g_00017	Prag.g_01196
OG0000869	Pran.g_00015	Prag.g_01198
OG0000870	Pran.g_00014	Prag.g_01199
OG0000871	Pran.g_00012	Prag.g_01201
OG0000872	Pran.g_00011	Prag.g_01202
OG0000873	Pran.g_00009	Prag.g_01204
OG0000874	Pran.g_00008	Prag.g_01205
OG0000875	Pran.g_00007	Prag.g_01206
OG0000876	Pran.g_00006	Prag.g_01207
OG0000877	Pran.g_00004	Prag.g_01209
OG0000878	Pran.g_00899	Prag.g_01328
OG0000879	Pran.g_00887	Prag.g_01342
OG0000880	Pran.g_00886	Prag.g_01343
OG0000881	Pran.g_00885	Prag.g_01344
OG0000882	Pran.g_00884	Prag.g_01345
OG0000883	Pran.g_00883	Prag.g_01346
OG0000884	Pran.g_00881	Prag.g_01350
OG0000885	Pran.g_00880	Prag.g_01351
OG0000886	Pran.g_00879	Prag.g_01352
OG0000887	Pran.g_00878	Prag.g_01353
OG0000888	Pran.g_00877	Prag.g_01354
OG0000889	Pran.g_00874	Prag.g_01357
OG0000890	Pran.g_00873	Prag.g_01358
OG0000891	Pran.g_00872	Prag.g_01359
OG0000892	Pran.g_00870	Prag.g_01361
OG0000893	Pran.g_00869	Prag.g_01362
OG0000894	Pran.g_00868	Prag.g_01363
OG0000895	Pran.g_00867	Prag.g_01364
OG0000896	Pran.g_00866	Prag.g_01365
OG0000897	Pran.g_00865	Prag.g_01366
OG0000898	Pran.g_00863	Prag.g_01368
OG0000899	Pran.g_00862	Prag.g_01369
OG0000900	Pran.g_00855	Prag.g_01371
OG0000901	Pran.g_00854	Prag.g_01375
OG0000902	Pran.g_00853	Prag.g_01376
OG0000903	Pran.g_00852	Prag.g_01377
OG0000904	Pran.g_00850	Prag.g_01379
OG0000905	Pran.g_00848	Prag.g_01381
OG0000906	Pran.g_00847	Prag.g_01383
OG0000907	Pran.g_00846	Prag.g_01384
OG0000908	Pran.g_00843	Prag.g_01387
OG0000909	Pran.g_00839	Prag.g_01391
OG0000910	Pran.g_00838	Prag.g_01392
OG0000911	Pran.g_00837	Prag.g_01393
OG0000912	Pran.g_00836	Prag.g_01394
OG0000913	Pran.g_00835	Prag.g_01395
OG0000914	Pran.g_00834	Prag.g_01396
OG0000915	Pran.g_00833	Prag.g_01397
OG0000916	Pran.g_00832	Prag.g_01398
OG0000917	Pran.g_00831	Prag.g_01399
OG0000918	Pran.g_00830	Prag.g_01400
OG0000919	Pran.g_00829	Prag.g_01401
OG0000920	Pran.g_00828	Prag.g_01402
OG0000921	Pran.g_00827	Prag.g_01403
OG0000922	Pran.g_00826	Prag.g_01404
OG0000923	Pran.g_00825	Prag.g_01405
OG0000924	Pran.g_00824	Prag.g_01406
OG0000925	Pran.g_00823	Prag.g_01407
OG0000926	Pran.g_00822	Prag.g_01425
OG0000927	Pran.g_00751	Prag.g_01470
OG0000928	Pran.g_00750	Prag.g_01471
OG0000929	Pran.g_00749	Prag.g_01472
OG0000930	Pran.g_00748	Prag.g_01473
OG0000931	Pran.g_00747	Prag.g_01474
OG0000932	Pran.g_00745	Prag.g_01476
OG0000933	Pran.g_00744	Prag.g_01477
OG0000934	Pran.g_00743	Prag.g_01478
OG0000935	Pran.g_00742	Prag.g_01479
OG0000936	Pran.g_00741	Prag.g_01480
OG0000937	Pran.g_00740	Prag.g_01481
OG0000938	Pran.g_00739	Prag.g_01482
OG0000939	Pran.g_00738	Prag.g_01483
OG0000940	Pran.g_00737	Prag.g_01484
OG0000941	Pran.g_00735	Prag.g_01486
OG0000942	Pran.g_00734	Prag.g_01487
OG0000943	Pran.g_00731	Prag.g_01492
OG0000944	Pran.g_00730	Prag.g_01493
OG0000945	Pran.g_00729	Prag.g_01494
OG0000946	Pran.g_00728	Prag.g_01495
OG0000947	Pran.g_00727	Prag.g_01496
OG0000948	Pran.g_00726	Prag.g_01497
OG0000949	Pran.g_00725	Prag.g_01498
OG0000950	Pran.g_00724	Prag.g_01499
OG0000951	Pran.g_00723	Prag.g_01500
OG0000952	Pran.g_00722	Prag.g_01501
OG0000953	Pran.g_00721	Prag.g_01502
OG0000954	Pran.g_00720	Prag.g_01503
OG0000955	Pran.g_00719	Prag.g_01504
OG0000956	Pran.g_00718	Prag.g_01505
OG0000957	Pran.g_00717	Prag.g_01506
OG0000958	Pran.g_00716	Prag.g_01507
OG0000959	Pran.g_00715	Prag.g_01508
OG0000960	Pran.g_00714	Prag.g_01509
OG0000961	Pran.g_00710	Prag.g_01512
OG0000962	Pran.g_00709	Prag.g_01513
OG0000963	Pran.g_00708	Prag.g_01514
OG0000964	Pran.g_00706	Prag.g_01516
OG0000965	Pran.g_00705	Prag.g_01517
OG0000966	Pran.g_00704	Prag.g_01518
OG0000967	Pran.g_00703	Prag.g_01519
OG0000968	Pran.g_00702	Prag.g_01520
OG0000969	Pran.g_00701	Prag.g_01521
OG0000970	Pran.g_00700	Prag.g_01523
OG0000971	Pran.g_00699	Prag.g_01524
OG0000972	Pran.g_00698	Prag.g_01525
OG0000973	Pran.g_00697	Prag.g_01526
OG0000974	Pran.g_00695	Prag.g_01528
OG0000975	Pran.g_00692	Prag.g_01531
OG0000976	Pran.g_00690	Prag.g_01533
OG0000977	Pran.g_00689	Prag.g_01534
OG0000978	Pran.g_00688	Prag.g_01535
OG0000979	Pran.g_00686	Prag.g_01537
OG0000980	Pran.g_00685	Prag.g_01538
OG0000981	Pran.g_00684	Prag.g_01539
OG0000982	Pran.g_00683	Prag.g_01540
OG0000983	Pran.g_00681	Prag.g_01542
OG0000984	Pran.g_00680	Prag.g_01543
OG0000985	Pran.g_00679	Prag.g_01544
OG0000986	Pran.g_00678	Prag.g_01545
OG0000987	Pran.g_00677	Prag.g_01546
OG0000988	Pran.g_00676	Prag.g_01547
OG0000989	Pran.g_00675	Prag.g_01548
OG0000990	Pran.g_00674	Prag.g_01549
OG0000991	Pran.g_00673	Prag.g_01550
OG0000992	Pran.g_00672	Prag.g_01551
OG0000993	Pran.g_00671	Prag.g_01552
OG0000994	Pran.g_00670	Prag.g_01553
OG0000995	Pran.g_00669	Prag.g_01554
OG0000996	Pran.g_00668	Prag.g_01555
OG0000997	Pran.g_00667	Prag.g_01556
OG0000998	Pran.g_00666	Prag.g_01557
OG0000999	Pran.g_00665	Prag.g_01558
OG0001000	Pran.g_00664	Prag.g_01559
OG0001001	Pran.g_00662	Prag.g_01561
OG0001002	Pran.g_00661	Prag.g_01562
OG0001003	Pran.g_00660	Prag.g_01563
OG0001004	Pran.g_00659	Prag.g_01564
OG0001005	Pran.g_00658	Prag.g_01565
OG0001006	Pran.g_00657	Prag.g_01566
OG0001007	Pran.g_00656	Prag.g_01567
OG0001008	Pran.g_00654	Prag.g_01569
OG0001009	Pran.g_00653	Prag.g_01570
OG0001010	Pran.g_00646	Prag.g_01576
OG0001011	Pran.g_00636	Prag.g_01583
OG0001012	Pran.g_00598	Prag.g_01611
OG0001013	Pran.g_00964	Prag.g_01663
OG0001014	Pran.g_00965	Prag.g_01664
OG0001015	Pran.g_00971	Prag.g_01670
OG0001016	Pran.g_00972	Prag.g_01671
OG0001017	Pran.g_00973	Prag.g_01672
OG0001018	Pran.g_00974	Prag.g_01673
OG0001019	Pran.g_00976	Prag.g_01675
OG0001020	Pran.g_00977	Prag.g_01676
OG0001021	Pran.g_00978	Prag.g_01677
OG0001022	Pran.g_00979	Prag.g_01678
OG0001023	Pran.g_00980	Prag.g_01679
OG0001024	Pran.g_00981	Prag.g_01680
OG0001025	Pran.g_00982	Prag.g_01681
OG0001026	Pran.g_00984	Prag.g_01683
OG0001027	Pran.g_00985	Prag.g_01684
OG0001028	Pran.g_00986	Prag.g_01685
OG0001029	Pran.g_00987	Prag.g_01686
OG0001030	Pran.g_00988	Prag.g_01687
OG0001031	Pran.g_00989	Prag.g_01688
OG0001032	Pran.g_00990	Prag.g_01689
OG0001033	Pran.g_00991	Prag.g_01690
OG0001034	Pran.g_00992	Prag.g_01691
OG0001035	Pran.g_00994	Prag.g_01693
OG0001036	Pran.g_00995	Prag.g_01694
OG0001037	Pran.g_00996	Prag.g_01695
OG0001038	Pran.g_00997	Prag.g_01696
OG0001039	Pran.g_00998	Prag.g_01697
OG0001040	Pran.g_00999	Prag.g_01698
OG0001041	Pran.g_01000	Prag.g_01699
OG0001042	Pran.g_01001	Prag.g_01700
OG0001043	Pran.g_01002	Prag.g_01701
OG0001044	Pran.g_01003	Prag.g_01702
OG0001045	Pran.g_01004	Prag.g_01703
OG0001046	Pran.g_01005	Prag.g_01704
OG0001047	Pran.g_01008	Prag.g_01707
OG0001048	Pran.g_01010	Prag.g_01709
OG0001049	Pran.g_01011	Prag.g_01710
OG0001050	Pran.g_01012	Prag.g_01711
OG0001051	Pran.g_01013	Prag.g_01712
OG0001052	Pran.g_01014	Prag.g_01713
OG0001053	Pran.g_01015	Prag.g_01715
OG0001054	Pran.g_01017	Prag.g_01717
OG0001055	Pran.g_01018	Prag.g_01718
OG0001056	Pran.g_01019	Prag.g_01719
OG0001057	Pran.g_01020	Prag.g_01720
OG0001058	Pran.g_01021	Prag.g_01721
OG0001059	Pran.g_01022	Prag.g_01722
OG0001060	Pran.g_01023	Prag.g_01723
OG0001061	Pran.g_01024	Prag.g_01724
OG0001062	Pran.g_01025	Prag.g_01725
OG0001063	Pran.g_01026	Prag.g_01726
OG0001064	Pran.g_01028	Prag.g_01728
OG0001065	Pran.g_01032	Prag.g_01732
OG0001066	Pran.g_01033	Prag.g_01733
OG0001067	Pran.g_01034	Prag.g_01734
OG0001068	Pran.g_01036	Prag.g_01736
OG0001069	Pran.g_01037	Prag.g_01737
OG0001070	Pran.g_01038	Prag.g_01738
OG0001071	Pran.g_01039	Prag.g_01739
OG0001072	Pran.g_01040	Prag.g_01740
OG0001073	Pran.g_01041	Prag.g_01741
OG0001074	Pran.g_01042	Prag.g_01742
OG0001075	Pran.g_01044	Prag.g_01743
OG0001076	Pran.g_01045	Prag.g_01744
OG0001077	Pran.g_01046	Prag.g_01745
OG0001078	Pran.g_01047	Prag.g_01746
OG0001079	Pran.g_01048	Prag.g_01747
OG0001080	Pran.g_01049	Prag.g_01748
OG0001081	Pran.g_01052	Prag.g_01751
OG0001082	Pran.g_01053	Prag.g_01752
OG0001083	Pran.g_01054	Prag.g_01753
OG0001084	Pran.g_01055	Prag.g_01754
OG0001085	Pran.g_01056	Prag.g_01755
OG0001086	Pran.g_01057	Prag.g_01756
OG0001087	Pran.g_01058	Prag.g_01757
OG0001088	Pran.g_01059	Prag.g_01758
OG0001089	Pran.g_01062	Prag.g_01762
OG0001090	Pran.g_01064	Prag.g_01764
OG0001091	Pran.g_01065	Prag.g_01765
OG0001092	Pran.g_01066	Prag.g_01766
OG0001093	Pran.g_01067	Prag.g_01767
OG0001094	Pran.g_01069	Prag.g_01768
OG0001095	Pran.g_01070	Prag.g_01769
OG0001096	Pran.g_01071	Prag.g_01770
OG0001097	Pran.g_01072	Prag.g_01771
OG0001098	Pran.g_01073	Prag.g_01772
OG0001099	Pran.g_01074	Prag.g_01773
OG0001100	Pran.g_01075	Prag.g_01774
OG0001101	Pran.g_01076	Prag.g_01775
OG0001102	Pran.g_01077	Prag.g_01776
OG0001103	Pran.g_01078	Prag.g_01777
OG0001104	Pran.g_01079	Prag.g_01778
OG0001105	Pran.g_01080	Prag.g_01779
OG0001106	Pran.g_01081	Prag.g_01780
OG0001107	Pran.g_01082	Prag.g_01781
OG0001108	Pran.g_01083	Prag.g_01782
OG0001109	Pran.g_01084	Prag.g_01783
OG0001110	Pran.g_01085	Prag.g_01784
OG0001111	Pran.g_01086	Prag.g_01785
OG0001112	Pran.g_01087	Prag.g_01786
OG0001113	Pran.g_01088	Prag.g_01787
OG0001114	Pran.g_01089	Prag.g_01788
OG0001115	Pran.g_01090	Prag.g_01789
OG0001116	Pran.g_01091	Prag.g_01790
OG0001117	Pran.g_01092	Prag.g_01791
OG0001118	Pran.g_01093	Prag.g_01792
OG0001119	Pran.g_01094	Prag.g_01793
OG0001120	Pran.g_01095	Prag.g_01794
OG0001121	Pran.g_01097	Prag.g_01796
OG0001122	Pran.g_01098	Prag.g_01797
OG0001123	Pran.g_01099	Prag.g_01798
OG0001124	Pran.g_01101	Prag.g_01800
OG0001125	Pran.g_01103	Prag.g_01802
OG0001126	Pran.g_01104	Prag.g_01803
OG0001127	Pran.g_01106	Prag.g_01805
OG0001128	Pran.g_01107	Prag.g_01806
OG0001129	Pran.g_01108	Prag.g_01807
OG0001130	Pran.g_01111	Prag.g_01810
OG0001131	Pran.g_01112	Prag.g_01811
OG0001132	Pran.g_01113	Prag.g_01812
OG0001133	Pran.g_01114	Prag.g_01813
OG0001134	Pran.g_01115	Prag.g_01814
OG0001135	Pran.g_01116	Prag.g_01815
OG0001136	Pran.g_01117	Prag.g_01816
OG0001137	Pran.g_01118	Prag.g_01817
OG0001138	Pran.g_01119	Prag.g_01818
OG0001139	Pran.g_01120	Prag.g_01819
OG0001140	Pran.g_01121	Prag.g_01820
OG0001141	Pran.g_01122	Prag.g_01821
OG0001142	Pran.g_01125	Prag.g_01824
OG0001143	Pran.g_01126	Prag.g_01825
OG0001144	Pran.g_01127	Prag.g_01826
OG0001145	Pran.g_01128	Prag.g_01827
OG0001146	Pran.g_01129	Prag.g_01828
