Orthogroup	Pran	Pras
OG0000577	Pran.g_01521	Pras.g_01533
OG0000578	Pran.g_01520	Pras.g_01534
OG0000579	Pran.g_01519	Pras.g_01535
OG0000580	Pran.g_01518	Pras.g_01536
OG0000581	Pran.g_01517	Pras.g_01537
OG0000582	Pran.g_01516	Pras.g_01538
OG0000583	Pran.g_01515	Pras.g_01539
OG0000584	Pran.g_01514	Pras.g_01540
OG0000585	Pran.g_01513	Pras.g_01541
OG0000586	Pran.g_01511	Pras.g_01543
OG0000587	Pran.g_01510	Pras.g_01544
OG0000588	Pran.g_01508	Pras.g_01546
OG0000589	Pran.g_01507	Pras.g_01547
OG0000590	Pran.g_01505	Pras.g_01549
OG0000591	Pran.g_01499	Pras.g_01555
OG0000592	Pran.g_01498	Pras.g_01556
OG0000593	Pran.g_01497	Pras.g_01557
OG0000594	Pran.g_01495	Pras.g_01559
OG0000595	Pran.g_01494	Pras.g_01560
OG0000596	Pran.g_01493	Pras.g_01561
OG0000597	Pran.g_01491	Pras.g_01563
OG0000598	Pran.g_01490	Pras.g_01564
OG0000599	Pran.g_01489	Pras.g_01565
OG0000600	Pran.g_01488	Pras.g_01566
OG0000601	Pran.g_01486	Pras.g_01568
OG0000602	Pran.g_01485	Pras.g_01569
OG0000603	Pran.g_01484	Pras.g_01570
OG0000604	Pran.g_01483	Pras.g_01571
OG0000605	Pran.g_01482	Pras.g_01572
OG0000606	Pran.g_01481	Pras.g_01573
OG0000607	Pran.g_01479	Pras.g_01575
OG0000608	Pran.g_01478	Pras.g_01576
OG0000609	Pran.g_01472	Pras.g_01580
OG0000610	Pran.g_01471	Pras.g_01581
OG0000611	Pran.g_01459	Pras.g_01607
OG0000612	Pran.g_01458	Pras.g_01608
OG0000613	Pran.g_01457	Pras.g_01609
OG0000614	Pran.g_01456	Pras.g_01610
OG0000615	Pran.g_01454	Pras.g_01612
OG0000616	Pran.g_01453	Pras.g_01613
OG0000617	Pran.g_01452	Pras.g_01614
OG0000618	Pran.g_01451	Pras.g_01615
OG0000619	Pran.g_01450	Pras.g_01616
OG0000620	Pran.g_01449	Pras.g_01617
OG0000621	Pran.g_01448	Pras.g_01618
OG0000622	Pran.g_01447	Pras.g_01619
OG0000623	Pran.g_01446	Pras.g_01620
OG0000624	Pran.g_01445	Pras.g_01621
OG0000625	Pran.g_01444	Pras.g_01622
OG0000626	Pran.g_01443	Pras.g_01623
OG0000627	Pran.g_01442	Pras.g_01624
OG0000628	Pran.g_01441	Pras.g_01625
OG0000629	Pran.g_01440	Pras.g_01626
OG0000630	Pran.g_01439	Pras.g_01627
OG0000631	Pran.g_01437	Pras.g_01629
OG0000632	Pran.g_01420	Pras.g_01645
OG0000633	Pran.g_01415	Pras.g_01649
OG0000634	Pran.g_01400	Pras.g_01664
OG0000635	Pran.g_01378	Pras.g_01665
OG0000636	Pran.g_01377	Pras.g_01666
OG0000637	Pran.g_01376	Pras.g_01667
OG0000638	Pran.g_01365	Pras.g_01679
OG0000639	Pran.g_01356	Pras.g_01688
OG0000640	Pran.g_01354	Pras.g_01690
OG0000641	Pran.g_01352	Pras.g_01692
OG0000642	Pran.g_01351	Pras.g_01693
OG0000643	Pran.g_01350	Pras.g_01694
OG0000644	Pran.g_01349	Pras.g_01695
OG0000645	Pran.g_01348	Pras.g_01696
OG0000646	Pran.g_01347	Pras.g_01697
OG0000647	Pran.g_01346	Pras.g_01698
OG0000648	Pran.g_01344	Pras.g_01700
OG0000649	Pran.g_01343	Pras.g_01701
OG0000650	Pran.g_01342	Pras.g_01702
OG0000651	Pran.g_01341	Pras.g_01703
OG0000652	Pran.g_01340	Pras.g_01704
OG0000653	Pran.g_01339	Pras.g_01705
OG0000654	Pran.g_01337	Pras.g_01707
OG0000655	Pran.g_01335	Pras.g_01709
OG0000656	Pran.g_01334	Pras.g_01710
OG0000657	Pran.g_01333	Pras.g_01711
OG0000658	Pran.g_01332	Pras.g_01712
OG0000659	Pran.g_01331	Pras.g_01713
OG0000660	Pran.g_01330	Pras.g_01714
OG0000661	Pran.g_01329	Pras.g_01715
OG0000662	Pran.g_01328	Pras.g_01716
OG0000663	Pran.g_01327	Pras.g_01717
OG0000664	Pran.g_01326	Pras.g_01718
OG0000665	Pran.g_01325	Pras.g_01719
OG0000666	Pran.g_01324	Pras.g_01720
OG0000667	Pran.g_01323	Pras.g_01721
OG0000668	Pran.g_01322	Pras.g_01722
OG0000669	Pran.g_01320	Pras.g_01724
OG0000670	Pran.g_01319	Pras.g_01725
OG0000671	Pran.g_01318	Pras.g_01726
OG0000672	Pran.g_01317	Pras.g_01727
OG0000673	Pran.g_01316	Pras.g_01728
OG0000674	Pran.g_01315	Pras.g_01729
OG0000675	Pran.g_01313	Pras.g_01731
OG0000676	Pran.g_01312	Pras.g_01732
OG0000677	Pran.g_01310	Pras.g_01734
OG0000678	Pran.g_01308	Pras.g_01736
OG0000679	Pran.g_01307	Pras.g_01737
OG0000680	Pran.g_01306	Pras.g_01738
OG0000681	Pran.g_01305	Pras.g_01739
OG0000682	Pran.g_01304	Pras.g_01740
OG0000683	Pran.g_01302	Pras.g_01742
OG0000684	Pran.g_01301	Pras.g_01743
OG0000685	Pran.g_01300	Pras.g_01744
OG0000686	Pran.g_01299	Pras.g_01745
OG0000687	Pran.g_01298	Pras.g_01746
OG0000688	Pran.g_01297	Pras.g_01747
OG0000689	Pran.g_01296	Pras.g_01748
OG0000690	Pran.g_01295	Pras.g_01749
OG0000691	Pran.g_01294	Pras.g_01750
OG0000692	Pran.g_01292	Pras.g_01752
OG0000693	Pran.g_01291	Pras.g_01753
OG0000694	Pran.g_01290	Pras.g_01754
OG0000695	Pran.g_01289	Pras.g_01755
OG0000696	Pran.g_01287	Pras.g_01756
OG0000697	Pran.g_01285	Pras.g_01758
OG0000698	Pran.g_01283	Pras.g_01760
OG0000699	Pran.g_01282	Pras.g_01761
OG0000700	Pran.g_00413	Pras.g_01788
OG0000701	Pran.g_00418	Pras.g_01791
OG0000702	Pran.g_00421	Pras.g_01792
OG0000703	Pran.g_00422	Pras.g_01793
OG0000704	Pran.g_00423	Pras.g_01794
OG0000705	Pran.g_00424	Pras.g_01795
OG0000706	Pran.g_00425	Pras.g_01796
OG0000707	Pran.g_00426	Pras.g_01798
OG0000708	Pran.g_00427	Pras.g_01799
OG0000709	Pran.g_00429	Pras.g_01801
OG0000710	Pran.g_00430	Pras.g_01802
OG0000711	Pran.g_00431	Pras.g_01803
OG0000712	Pran.g_00432	Pras.g_01804
OG0000713	Pran.g_00433	Pras.g_01805
OG0000714	Pran.g_00435	Pras.g_01807
OG0000715	Pran.g_00436	Pras.g_01808
OG0000716	Pran.g_00438	Pras.g_01810
OG0000717	Pran.g_00439	Pras.g_01811
OG0000718	Pran.g_00440	Pras.g_01812
OG0000719	Pran.g_00442	Pras.g_01814
OG0000720	Pran.g_00443	Pras.g_01815
OG0000721	Pran.g_00445	Pras.g_01818
OG0000722	Pran.g_00446	Pras.g_01819
OG0000723	Pran.g_00447	Pras.g_01820
OG0000724	Pran.g_00449	Pras.g_01821
OG0000725	Pran.g_00450	Pras.g_01822
OG0000726	Pran.g_00451	Pras.g_01823
OG0000727	Pran.g_00452	Pras.g_01824
OG0000728	Pran.g_00453	Pras.g_01825
OG0000729	Pran.g_00454	Pras.g_01826
OG0000730	Pran.g_00455	Pras.g_01827
OG0000731	Pran.g_00456	Pras.g_01828
OG0000732	Pran.g_00457	Pras.g_01829
OG0000733	Pran.g_00458	Pras.g_01830
OG0000734	Pran.g_00459	Pras.g_01831
OG0000735	Pran.g_00461	Pras.g_01833
OG0000736	Pran.g_00462	Pras.g_01834
OG0000737	Pran.g_00463	Pras.g_01835
OG0000738	Pran.g_00464	Pras.g_01836
OG0000739	Pran.g_00465	Pras.g_01837
OG0000740	Pran.g_00466	Pras.g_01838
OG0000741	Pran.g_00467	Pras.g_01839
OG0000742	Pran.g_00469	Pras.g_01841
OG0000743	Pran.g_00470	Pras.g_01842
OG0000744	Pran.g_00471	Pras.g_01843
OG0000745	Pran.g_00472	Pras.g_01844
OG0000746	Pran.g_00473	Pras.g_01845
OG0000747	Pran.g_00474	Pras.g_01846
OG0000748	Pran.g_00475	Pras.g_01847
OG0000749	Pran.g_00476	Pras.g_01848
OG0000750	Pran.g_00477	Pras.g_01849
OG0000751	Pran.g_00478	Pras.g_01850
OG0000752	Pran.g_00479	Pras.g_01851
OG0000753	Pran.g_00481	Pras.g_01853
OG0000754	Pran.g_00482	Pras.g_01854
OG0000755	Pran.g_00483	Pras.g_01855
OG0000756	Pran.g_00484	Pras.g_01856
OG0000757	Pran.g_00485	Pras.g_01857
OG0000758	Pran.g_00486	Pras.g_01858
OG0000759	Pran.g_00488	Pras.g_01860
OG0000760	Pran.g_00489	Pras.g_01861
OG0000761	Pran.g_00490	Pras.g_01862
OG0000762	Pran.g_00492	Pras.g_01864
OG0000763	Pran.g_00493	Pras.g_01865
OG0000764	Pran.g_00494	Pras.g_01866
OG0000765	Pran.g_00495	Pras.g_01867
OG0000766	Pran.g_00496	Pras.g_01868
OG0000767	Pran.g_00498	Pras.g_01870
OG0000768	Pran.g_00499	Pras.g_01871
OG0000769	Pran.g_00500	Pras.g_01872
OG0000770	Pran.g_00501	Pras.g_01873
OG0000771	Pran.g_00502	Pras.g_01874
OG0000772	Pran.g_00503	Pras.g_01875
OG0000773	Pran.g_00504	Pras.g_01876
OG0000774	Pran.g_00505	Pras.g_01877
OG0000775	Pran.g_00506	Pras.g_01878
OG0000776	Pran.g_00508	Pras.g_01881
OG0000777	Pran.g_00510	Pras.g_01883
OG0000778	Pran.g_00511	Pras.g_01884
OG0000779	Pran.g_00512	Pras.g_01885
OG0000780	Pran.g_00514	Pras.g_01887
OG0000781	Pran.g_00516	Pras.g_01889
OG0000782	Pran.g_00517	Pras.g_01890
OG0000783	Pran.g_00537	Pras.g_01903
OG0000784	Pran.g_00539	Pras.g_01905
OG0000785	Pran.g_00540	Pras.g_01906
OG0000786	Pran.g_00541	Pras.g_01907
OG0000787	Pran.g_00542	Pras.g_01908
OG0000788	Pran.g_00546	Pras.g_01912
OG0000789	Pran.g_00548	Pras.g_01914
OG0000790	Pran.g_00549	Pras.g_01915
OG0000791	Pran.g_00550	Pras.g_01916
OG0000792	Pran.g_00551	Pras.g_01917
OG0000793	Pran.g_00552	Pras.g_01918
OG0000794	Pran.g_00554	Pras.g_01920
OG0000795	Pran.g_00557	Pras.g_01923
OG0000796	Pran.g_00558	Pras.g_01924
OG0000797	Pran.g_00560	Pras.g_01926
OG0000798	Pran.g_00561	Pras.g_01927
OG0000799	Pran.g_00562	Pras.g_01928
OG0000800	Pran.g_00563	Pras.g_01929
OG0000801	Pran.g_00566	Pras.g_01932
OG0000802	Pran.g_00567	Pras.g_01933
OG0000803	Pran.g_00569	Pras.g_01935
OG0000804	Pran.g_00570	Pras.g_01936
OG0000805	Pran.g_00571	Pras.g_01937
OG0000806	Pran.g_00573	Pras.g_01939
OG0000807	Pran.g_00154	Pras.g_01964
OG0000808	Pran.g_00144	Pras.g_01973
OG0000809	Pran.g_00141	Pras.g_01976
OG0000810	Pran.g_00140	Pras.g_01977
OG0000811	Pran.g_00133	Pras.g_01984
OG0000812	Pran.g_00129	Pras.g_01988
OG0000813	Pran.g_00125	Pras.g_01992
OG0000814	Pran.g_00123	Pras.g_01994
OG0000815	Pran.g_00110	Pras.g_00009
OG0000816	Pran.g_00092	Pras.g_00024
OG0000817	Pran.g_00091	Pras.g_00025
OG0000818	Pran.g_00085	Pras.g_00030
OG0000819	Pran.g_00078	Pras.g_00037
OG0000820	Pran.g_00075	Pras.g_00041
OG0000821	Pran.g_00073	Pras.g_00043
OG0000822	Pran.g_00072	Pras.g_00044
OG0000823	Pran.g_00071	Pras.g_00045
OG0000824	Pran.g_00070	Pras.g_00046
OG0000825	Pran.g_00069	Pras.g_00047
OG0000826	Pran.g_00068	Pras.g_00048
OG0000827	Pran.g_00067	Pras.g_00049
OG0000828	Pran.g_00066	Pras.g_00050
OG0000829	Pran.g_00065	Pras.g_00051
OG0000830	Pran.g_00064	Pras.g_00052
OG0000831	Pran.g_00061	Pras.g_00055
OG0000832	Pran.g_00059	Pras.g_00057
OG0000833	Pran.g_00058	Pras.g_00058
OG0000834	Pran.g_00057	Pras.g_00059
OG0000835	Pran.g_00056	Pras.g_00060
OG0000836	Pran.g_00055	Pras.g_00061
OG0000837	Pran.g_00053	Pras.g_00063
OG0000838	Pran.g_00052	Pras.g_00064
OG0000839	Pran.g_00051	Pras.g_00065
OG0000840	Pran.g_00050	Pras.g_00066
OG0000841	Pran.g_00049	Pras.g_00067
OG0000842	Pran.g_00048	Pras.g_00068
OG0000843	Pran.g_00047	Pras.g_00069
OG0000844	Pran.g_00046	Pras.g_00070
OG0000845	Pran.g_00045	Pras.g_00071
OG0000846	Pran.g_00042	Pras.g_00074
OG0000847	Pran.g_00040	Pras.g_00076
OG0000848	Pran.g_00039	Pras.g_00077
OG0000849	Pran.g_00038	Pras.g_00078
OG0000850	Pran.g_00037	Pras.g_00079
OG0000851	Pran.g_00036	Pras.g_00080
OG0000852	Pran.g_00034	Pras.g_00082
OG0000853	Pran.g_00033	Pras.g_00083
OG0000854	Pran.g_00031	Pras.g_00085
OG0000855	Pran.g_00030	Pras.g_00086
OG0000856	Pran.g_00029	Pras.g_00087
OG0000857	Pran.g_00028	Pras.g_00088
OG0000858	Pran.g_00027	Pras.g_00089
OG0000859	Pran.g_00026	Pras.g_00090
OG0000860	Pran.g_00025	Pras.g_00091
OG0000861	Pran.g_00024	Pras.g_00092
OG0000862	Pran.g_00023	Pras.g_00093
OG0000863	Pran.g_00022	Pras.g_00094
OG0000864	Pran.g_00021	Pras.g_00095
OG0000865	Pran.g_00020	Pras.g_00097
OG0000866	Pran.g_00019	Pras.g_00098
OG0000867	Pran.g_00018	Pras.g_00099
OG0000868	Pran.g_00017	Pras.g_00100
OG0000869	Pran.g_00015	Pras.g_00102
OG0000870	Pran.g_00014	Pras.g_00103
OG0000871	Pran.g_00012	Pras.g_00105
OG0000872	Pran.g_00011	Pras.g_00106
OG0000873	Pran.g_00009	Pras.g_00108
OG0000874	Pran.g_00008	Pras.g_00109
OG0000875	Pran.g_00007	Pras.g_00110
OG0000876	Pran.g_00006	Pras.g_00111
OG0000877	Pran.g_00004	Pras.g_00113
OG0000878	Pran.g_00899	Pras.g_00178
OG0000879	Pran.g_00887	Pras.g_00197
OG0000880	Pran.g_00886	Pras.g_00198
OG0000881	Pran.g_00885	Pras.g_00199
OG0000882	Pran.g_00884	Pras.g_00200
OG0000883	Pran.g_00883	Pras.g_00201
OG0000884	Pran.g_00881	Pras.g_00204
OG0000885	Pran.g_00880	Pras.g_00205
OG0000886	Pran.g_00879	Pras.g_00206
OG0000887	Pran.g_00878	Pras.g_00207
OG0000888	Pran.g_00877	Pras.g_00208
OG0000889	Pran.g_00874	Pras.g_00211
OG0000890	Pran.g_00873	Pras.g_00212
OG0000891	Pran.g_00872	Pras.g_00213
OG0000892	Pran.g_00870	Pras.g_00214
OG0000893	Pran.g_00869	Pras.g_00216
OG0000894	Pran.g_00868	Pras.g_00217
OG0000895	Pran.g_00867	Pras.g_00218
OG0000896	Pran.g_00866	Pras.g_00219
OG0000897	Pran.g_00865	Pras.g_00220
OG0000898	Pran.g_00863	Pras.g_00223
OG0000899	Pran.g_00862	Pras.g_00224
OG0000900	Pran.g_00855	Pras.g_00232
OG0000901	Pran.g_00854	Pras.g_00236
OG0000902	Pran.g_00853	Pras.g_00237
OG0000903	Pran.g_00852	Pras.g_00238
OG0000904	Pran.g_00850	Pras.g_00240
OG0000905	Pran.g_00848	Pras.g_00242
OG0000906	Pran.g_00847	Pras.g_00244
OG0000907	Pran.g_00846	Pras.g_00245
OG0000908	Pran.g_00843	Pras.g_00248
OG0000909	Pran.g_00839	Pras.g_00252
OG0000910	Pran.g_00838	Pras.g_00253
OG0000911	Pran.g_00837	Pras.g_00254
OG0000912	Pran.g_00836	Pras.g_00255
OG0000913	Pran.g_00835	Pras.g_00256
OG0000914	Pran.g_00834	Pras.g_00257
OG0000915	Pran.g_00833	Pras.g_00258
OG0000916	Pran.g_00832	Pras.g_00259
OG0000917	Pran.g_00831	Pras.g_00260
OG0000918	Pran.g_00830	Pras.g_00261
OG0000919	Pran.g_00829	Pras.g_00262
OG0000920	Pran.g_00828	Pras.g_00263
OG0000921	Pran.g_00827	Pras.g_00264
OG0000922	Pran.g_00826	Pras.g_00265
OG0000923	Pran.g_00825	Pras.g_00266
OG0000924	Pran.g_00824	Pras.g_00267
OG0000925	Pran.g_00823	Pras.g_00268
OG0000926	Pran.g_00822	Pras.g_00289
OG0000927	Pran.g_00751	Pras.g_00332
OG0000928	Pran.g_00750	Pras.g_00333
OG0000929	Pran.g_00749	Pras.g_00334
OG0000930	Pran.g_00748	Pras.g_00335
OG0000931	Pran.g_00747	Pras.g_00336
OG0000932	Pran.g_00745	Pras.g_00338
OG0000933	Pran.g_00744	Pras.g_00339
OG0000934	Pran.g_00743	Pras.g_00340
OG0000935	Pran.g_00742	Pras.g_00341
OG0000936	Pran.g_00741	Pras.g_00342
OG0000937	Pran.g_00740	Pras.g_00343
OG0000938	Pran.g_00739	Pras.g_00344
OG0000939	Pran.g_00738	Pras.g_00345
OG0000940	Pran.g_00737	Pras.g_00346
OG0000941	Pran.g_00735	Pras.g_00348
OG0000942	Pran.g_00734	Pras.g_00349
OG0000943	Pran.g_00731	Pras.g_00352
OG0000944	Pran.g_00730	Pras.g_00353
OG0000945	Pran.g_00729	Pras.g_00354
OG0000946	Pran.g_00728	Pras.g_00355
OG0000947	Pran.g_00727	Pras.g_00356
OG0000948	Pran.g_00726	Pras.g_00357
OG0000949	Pran.g_00725	Pras.g_00358
OG0000950	Pran.g_00724	Pras.g_00359
OG0000951	Pran.g_00723	Pras.g_00360
OG0000952	Pran.g_00722	Pras.g_00361
OG0000953	Pran.g_00721	Pras.g_00362
OG0000954	Pran.g_00720	Pras.g_00363
OG0000955	Pran.g_00719	Pras.g_00364
OG0000956	Pran.g_00718	Pras.g_00365
OG0000957	Pran.g_00717	Pras.g_00366
OG0000958	Pran.g_00716	Pras.g_00367
OG0000959	Pran.g_00715	Pras.g_00368
OG0000960	Pran.g_00714	Pras.g_00369
OG0000961	Pran.g_00710	Pras.g_00373
OG0000962	Pran.g_00709	Pras.g_00374
OG0000963	Pran.g_00708	Pras.g_00375
OG0000964	Pran.g_00706	Pras.g_00377
OG0000965	Pran.g_00705	Pras.g_00378
OG0000966	Pran.g_00704	Pras.g_00379
OG0000967	Pran.g_00703	Pras.g_00380
OG0000968	Pran.g_00702	Pras.g_00381
OG0000969	Pran.g_00701	Pras.g_00382
OG0000970	Pran.g_00700	Pras.g_00384
OG0000971	Pran.g_00699	Pras.g_00385
OG0000972	Pran.g_00698	Pras.g_00386
OG0000973	Pran.g_00697	Pras.g_00387
OG0000974	Pran.g_00695	Pras.g_00389
OG0000975	Pran.g_00692	Pras.g_00392
OG0000976	Pran.g_00690	Pras.g_00394
OG0000977	Pran.g_00689	Pras.g_00395
OG0000978	Pran.g_00688	Pras.g_00396
OG0000979	Pran.g_00686	Pras.g_00399
OG0000980	Pran.g_00685	Pras.g_00400
OG0000981	Pran.g_00684	Pras.g_00401
OG0000982	Pran.g_00683	Pras.g_00402
OG0000983	Pran.g_00681	Pras.g_00405
OG0000984	Pran.g_00680	Pras.g_00406
OG0000985	Pran.g_00679	Pras.g_00407
OG0000986	Pran.g_00678	Pras.g_00408
OG0000987	Pran.g_00677	Pras.g_00409
OG0000988	Pran.g_00676	Pras.g_00410
OG0000989	Pran.g_00675	Pras.g_00411
OG0000990	Pran.g_00674	Pras.g_00412
OG0000991	Pran.g_00673	Pras.g_00413
OG0000992	Pran.g_00672	Pras.g_00414
OG0000993	Pran.g_00671	Pras.g_00415
OG0000994	Pran.g_00670	Pras.g_00416
OG0000995	Pran.g_00669	Pras.g_00417
OG0000996	Pran.g_00668	Pras.g_00418
OG0000997	Pran.g_00667	Pras.g_00419
OG0000998	Pran.g_00666	Pras.g_00420
OG0000999	Pran.g_00665	Pras.g_00421
OG0001000	Pran.g_00664	Pras.g_00422
OG0001001	Pran.g_00662	Pras.g_00424
OG0001002	Pran.g_00661	Pras.g_00425
OG0001003	Pran.g_00660	Pras.g_00426
OG0001004	Pran.g_00659	Pras.g_00427
OG0001005	Pran.g_00658	Pras.g_00428
OG0001006	Pran.g_00657	Pras.g_00429
OG0001007	Pran.g_00656	Pras.g_00430
OG0001008	Pran.g_00654	Pras.g_00432
OG0001009	Pran.g_00653	Pras.g_00433
OG0001010	Pran.g_00646	Pras.g_00441
OG0001011	Pran.g_00636	Pras.g_00448
OG0001012	Pran.g_00598	Pras.g_00473
OG0001013	Pran.g_00964	Pras.g_00544
OG0001014	Pran.g_00965	Pras.g_00545
OG0001015	Pran.g_00971	Pras.g_00551
OG0001016	Pran.g_00972	Pras.g_00552
OG0001017	Pran.g_00973	Pras.g_00553
OG0001018	Pran.g_00974	Pras.g_00554
OG0001019	Pran.g_00976	Pras.g_00556
OG0001020	Pran.g_00977	Pras.g_00557
OG0001021	Pran.g_00978	Pras.g_00558
OG0001022	Pran.g_00979	Pras.g_00559
OG0001023	Pran.g_00980	Pras.g_00560
OG0001024	Pran.g_00981	Pras.g_00561
OG0001025	Pran.g_00982	Pras.g_00562
OG0001026	Pran.g_00984	Pras.g_00564
OG0001027	Pran.g_00985	Pras.g_00565
OG0001028	Pran.g_00986	Pras.g_00566
OG0001029	Pran.g_00987	Pras.g_00567
OG0001030	Pran.g_00988	Pras.g_00568
OG0001031	Pran.g_00989	Pras.g_00569
OG0001032	Pran.g_00990	Pras.g_00570
OG0001033	Pran.g_00991	Pras.g_00571
OG0001034	Pran.g_00992	Pras.g_00572
OG0001035	Pran.g_00994	Pras.g_00574
OG0001036	Pran.g_00995	Pras.g_00575
OG0001037	Pran.g_00996	Pras.g_00576
OG0001038	Pran.g_00997	Pras.g_00577
OG0001039	Pran.g_00998	Pras.g_00578
OG0001040	Pran.g_00999	Pras.g_00579
OG0001041	Pran.g_01000	Pras.g_00580
OG0001042	Pran.g_01001	Pras.g_00581
OG0001043	Pran.g_01002	Pras.g_00582
OG0001044	Pran.g_01003	Pras.g_00583
OG0001045	Pran.g_01004	Pras.g_00584
OG0001046	Pran.g_01005	Pras.g_00585
OG0001047	Pran.g_01008	Pras.g_00588
OG0001048	Pran.g_01010	Pras.g_00590
OG0001049	Pran.g_01011	Pras.g_00591
OG0001050	Pran.g_01012	Pras.g_00592
OG0001051	Pran.g_01013	Pras.g_00593
OG0001052	Pran.g_01014	Pras.g_00594
OG0001053	Pran.g_01015	Pras.g_00596
OG0001054	Pran.g_01017	Pras.g_00598
OG0001055	Pran.g_01018	Pras.g_00599
OG0001056	Pran.g_01019	Pras.g_00600
OG0001057	Pran.g_01020	Pras.g_00601
OG0001058	Pran.g_01021	Pras.g_00602
OG0001059	Pran.g_01022	Pras.g_00603
OG0001060	Pran.g_01023	Pras.g_00604
OG0001061	Pran.g_01024	Pras.g_00605
OG0001062	Pran.g_01025	Pras.g_00606
OG0001063	Pran.g_01026	Pras.g_00607
OG0001064	Pran.g_01028	Pras.g_00609
OG0001065	Pran.g_01032	Pras.g_00613
OG0001066	Pran.g_01033	Pras.g_00614
OG0001067	Pran.g_01034	Pras.g_00615
OG0001068	Pran.g_01036	Pras.g_00617
OG0001069	Pran.g_01037	Pras.g_00618
OG0001070	Pran.g_01038	Pras.g_00619
OG0001071	Pran.g_01039	Pras.g_00620
OG0001072	Pran.g_01040	Pras.g_00621
OG0001073	Pran.g_01041	Pras.g_00622
OG0001074	Pran.g_01042	Pras.g_00623
OG0001075	Pran.g_01044	Pras.g_00624
OG0001076	Pran.g_01045	Pras.g_00625
OG0001077	Pran.g_01046	Pras.g_00626
OG0001078	Pran.g_01047	Pras.g_00627
OG0001079	Pran.g_01048	Pras.g_00628
OG0001080	Pran.g_01049	Pras.g_00629
OG0001081	Pran.g_01052	Pras.g_00632
OG0001082	Pran.g_01053	Pras.g_00633
OG0001083	Pran.g_01054	Pras.g_00634
OG0001084	Pran.g_01055	Pras.g_00636
OG0001085	Pran.g_01056	Pras.g_00637
OG0001086	Pran.g_01057	Pras.g_00638
OG0001087	Pran.g_01058	Pras.g_00639
OG0001088	Pran.g_01059	Pras.g_00640
OG0001089	Pran.g_01062	Pras.g_00645
OG0001090	Pran.g_01064	Pras.g_00647
OG0001091	Pran.g_01065	Pras.g_00648
OG0001092	Pran.g_01066	Pras.g_00649
OG0001093	Pran.g_01067	Pras.g_00650
OG0001094	Pran.g_01069	Pras.g_00651
OG0001095	Pran.g_01070	Pras.g_00652
OG0001096	Pran.g_01071	Pras.g_00653
OG0001097	Pran.g_01072	Pras.g_00654
OG0001098	Pran.g_01073	Pras.g_00655
OG0001099	Pran.g_01074	Pras.g_00656
OG0001100	Pran.g_01075	Pras.g_00657
OG0001101	Pran.g_01076	Pras.g_00658
OG0001102	Pran.g_01077	Pras.g_00659
OG0001103	Pran.g_01078	Pras.g_00660
OG0001104	Pran.g_01079	Pras.g_00661
OG0001105	Pran.g_01080	Pras.g_00662
OG0001106	Pran.g_01081	Pras.g_00663
OG0001107	Pran.g_01082	Pras.g_00664
OG0001108	Pran.g_01083	Pras.g_00665
OG0001109	Pran.g_01084	Pras.g_00666
OG0001110	Pran.g_01085	Pras.g_00667
OG0001111	Pran.g_01086	Pras.g_00668
OG0001112	Pran.g_01087	Pras.g_00669
OG0001113	Pran.g_01088	Pras.g_00670
OG0001114	Pran.g_01089	Pras.g_00671
OG0001115	Pran.g_01090	Pras.g_00672
OG0001116	Pran.g_01091	Pras.g_00673
OG0001117	Pran.g_01092	Pras.g_00674
OG0001118	Pran.g_01093	Pras.g_00675
OG0001119	Pran.g_01094	Pras.g_00676
OG0001120	Pran.g_01095	Pras.g_00677
OG0001121	Pran.g_01097	Pras.g_00679
OG0001122	Pran.g_01098	Pras.g_00680
OG0001123	Pran.g_01099	Pras.g_00681
OG0001124	Pran.g_01101	Pras.g_00683
OG0001125	Pran.g_01103	Pras.g_00685
OG0001126	Pran.g_01104	Pras.g_00686
OG0001127	Pran.g_01106	Pras.g_00688
OG0001128	Pran.g_01107	Pras.g_00689
OG0001129	Pran.g_01108	Pras.g_00690
OG0001130	Pran.g_01111	Pras.g_00693
OG0001131	Pran.g_01112	Pras.g_00694
OG0001132	Pran.g_01113	Pras.g_00695
OG0001133	Pran.g_01114	Pras.g_00696
OG0001134	Pran.g_01115	Pras.g_00697
OG0001135	Pran.g_01116	Pras.g_00698
OG0001136	Pran.g_01117	Pras.g_00699
OG0001137	Pran.g_01118	Pras.g_00700
OG0001138	Pran.g_01119	Pras.g_00701
OG0001139	Pran.g_01120	Pras.g_00702
OG0001140	Pran.g_01121	Pras.g_00703
OG0001141	Pran.g_01122	Pras.g_00704
OG0001142	Pran.g_01125	Pras.g_00707
OG0001143	Pran.g_01126	Pras.g_00708
OG0001144	Pran.g_01127	Pras.g_00709
OG0001145	Pran.g_01128	Pras.g_00710
OG0001146	Pran.g_01129	Pras.g_00711
OG0001147	Pran.g_01130	Pras.g_00712
OG0001148	Pran.g_01131	Pras.g_00713
OG0001149	Pran.g_01133	Pras.g_00715
OG0001150	Pran.g_01134	Pras.g_00716
OG0001151	Pran.g_01136	Pras.g_00718
OG0001152	Pran.g_01137	Pras.g_00719
OG0001153	Pran.g_01138	Pras.g_00720
OG0001154	Pran.g_01139	Pras.g_00722
OG0001155	Pran.g_01141	Pras.g_00724
OG0001156	Pran.g_01143	Pras.g_00726
OG0001157	Pran.g_01144	Pras.g_00727
OG0001158	Pran.g_01146	Pras.g_00729
