Orthogroup	Prak	Prbn
OG0000542	Prak.g_00578	Prbn.g_00498
OG0000543	Prak.g_00579	Prbn.g_00497
OG0000544	Prak.g_00580	Prbn.g_00496
OG0000545	Prak.g_00582	Prbn.g_00494
OG0000546	Prak.g_00583	Prbn.g_00493
OG0000547	Prak.g_00585	Prbn.g_00491
OG0000548	Prak.g_00587	Prbn.g_00489
OG0000549	Prak.g_00588	Prbn.g_00488
OG0000550	Prak.g_00589	Prbn.g_00487
OG0000551	Prak.g_00591	Prbn.g_00485
OG0000552	Prak.g_00592	Prbn.g_00484
OG0000553	Prak.g_01113	Prbn.g_00421
OG0000554	Prak.g_01112	Prbn.g_00422
OG0000555	Prak.g_01111	Prbn.g_00423
OG0000556	Prak.g_01110	Prbn.g_00424
OG0000557	Prak.g_01109	Prbn.g_00425
OG0000558	Prak.g_01108	Prbn.g_00426
OG0000559	Prak.g_01107	Prbn.g_00427
OG0000560	Prak.g_01105	Prbn.g_00429
OG0000561	Prak.g_01104	Prbn.g_00430
OG0000562	Prak.g_01102	Prbn.g_00432
OG0000563	Prak.g_01101	Prbn.g_00433
OG0000564	Prak.g_01100	Prbn.g_00434
OG0000565	Prak.g_01099	Prbn.g_00435
OG0000566	Prak.g_01098	Prbn.g_00436
OG0000567	Prak.g_01097	Prbn.g_00437
OG0000568	Prak.g_01096	Prbn.g_00438
OG0000569	Prak.g_01095	Prbn.g_00439
OG0000570	Prak.g_01094	Prbn.g_00440
OG0000571	Prak.g_01093	Prbn.g_00441
OG0000572	Prak.g_01092	Prbn.g_00442
OG0000573	Prak.g_01089	Prbn.g_00445
OG0000574	Prak.g_01088	Prbn.g_00446
OG0000575	Prak.g_01087	Prbn.g_00447
OG0000576	Prak.g_01086	Prbn.g_00448
OG0000577	Prak.g_01085	Prbn.g_00449
OG0000578	Prak.g_01084	Prbn.g_00450
OG0000579	Prak.g_01083	Prbn.g_00834
OG0000580	Prak.g_01082	Prbn.g_00835
OG0000581	Prak.g_01081	Prbn.g_00836
OG0000582	Prak.g_01080	Prbn.g_00837
OG0000583	Prak.g_01079	Prbn.g_00838
OG0000584	Prak.g_01077	Prbn.g_00840
OG0000585	Prak.g_01076	Prbn.g_00841
OG0000586	Prak.g_01074	Prbn.g_00843
OG0000587	Prak.g_01073	Prbn.g_00844
OG0000588	Prak.g_00797	Prbn.g_01594
OG0000589	Prak.g_00798	Prbn.g_01593
OG0000590	Prak.g_00800	Prbn.g_01591
OG0000591	Prak.g_00806	Prbn.g_01585
OG0000592	Prak.g_00807	Prbn.g_01584
OG0000593	Prak.g_00808	Prbn.g_01583
OG0000594	Prak.g_00811	Prbn.g_01580
OG0000595	Prak.g_00812	Prbn.g_01579
OG0000596	Prak.g_00813	Prbn.g_01578
OG0000597	Prak.g_00815	Prbn.g_01576
OG0000598	Prak.g_00816	Prbn.g_01575
OG0000599	Prak.g_00817	Prbn.g_01574
OG0000600	Prak.g_00818	Prbn.g_01573
OG0000601	Prak.g_00821	Prbn.g_01570
OG0000602	Prak.g_00822	Prbn.g_01569
OG0000603	Prak.g_00823	Prbn.g_01568
OG0000604	Prak.g_00826	Prbn.g_01565
OG0000605	Prak.g_00827	Prbn.g_01564
OG0000606	Prak.g_00828	Prbn.g_01563
OG0000607	Prak.g_00830	Prbn.g_01561
OG0000608	Prak.g_00832	Prbn.g_01559
OG0000609	Prak.g_01934	Prbn.g_00905
OG0000610	Prak.g_00756	Prbn.g_01635
OG0000611	Prak.g_00838	Prbn.g_01553
OG0000612	Prak.g_00839	Prbn.g_01552
OG0000613	Prak.g_01060	Prbn.g_00857
OG0000614	Prak.g_01059	Prbn.g_00858
OG0000615	Prak.g_01057	Prbn.g_00860
OG0000616	Prak.g_01056	Prbn.g_00861
OG0000617	Prak.g_01055	Prbn.g_00862
OG0000618	Prak.g_01054	Prbn.g_00863
OG0000619	Prak.g_01053	Prbn.g_00864
OG0000620	Prak.g_01052	Prbn.g_01947
OG0000621	Prak.g_01051	Prbn.g_01948
OG0000622	Prak.g_01050	Prbn.g_01949
OG0000623	Prak.g_01049	Prbn.g_01950
OG0000624	Prak.g_01047	Prbn.g_01952
OG0000625	Prak.g_01046	Prbn.g_01345
OG0000626	Prak.g_01045	Prbn.g_01346
OG0000627	Prak.g_01044	Prbn.g_01347
OG0000628	Prak.g_01043	Prbn.g_01348
OG0000629	Prak.g_01042	Prbn.g_01349
OG0000630	Prak.g_01041	Prbn.g_01350
OG0000631	Prak.g_01039	Prbn.g_01352
OG0000632	Prak.g_01038	Prbn.g_01353
OG0000633	Prak.g_00728	Prbn.g_01023
OG0000634	Prak.g_01261	Prbn.g_01100
OG0000635	Prak.g_00608	Prbn.g_00468
OG0000636	Prak.g_00607	Prbn.g_00469
OG0000637	Prak.g_00606	Prbn.g_00470
OG0000638	Prak.g_00353	Prbn.g_00102
OG0000639	Prak.g_00940	Prbn.g_01451
OG0000640	Prak.g_00944	Prbn.g_01447
OG0000641	Prak.g_00946	Prbn.g_01445
OG0000642	Prak.g_00947	Prbn.g_01444
OG0000643	Prak.g_00948	Prbn.g_01443
OG0000644	Prak.g_01061	Prbn.g_00856
OG0000645	Prak.g_00840	Prbn.g_01551
OG0000646	Prak.g_00841	Prbn.g_01550
OG0000647	Prak.g_00842	Prbn.g_01549
OG0000648	Prak.g_00844	Prbn.g_01547
OG0000649	Prak.g_00845	Prbn.g_01546
OG0000650	Prak.g_00846	Prbn.g_01545
OG0000651	Prak.g_00847	Prbn.g_01544
OG0000652	Prak.g_00848	Prbn.g_01543
OG0000653	Prak.g_00849	Prbn.g_01542
OG0000654	Prak.g_00851	Prbn.g_01540
OG0000655	Prak.g_00853	Prbn.g_01538
OG0000656	Prak.g_00854	Prbn.g_01537
OG0000657	Prak.g_00855	Prbn.g_01536
OG0000658	Prak.g_00856	Prbn.g_01535
OG0000659	Prak.g_00857	Prbn.g_01534
OG0000660	Prak.g_00858	Prbn.g_01533
OG0000661	Prak.g_00859	Prbn.g_01532
OG0000662	Prak.g_00861	Prbn.g_01530
OG0000663	Prak.g_00862	Prbn.g_01529
OG0000664	Prak.g_00863	Prbn.g_01528
OG0000665	Prak.g_00864	Prbn.g_01527
OG0000666	Prak.g_00865	Prbn.g_01526
OG0000667	Prak.g_00866	Prbn.g_01525
OG0000668	Prak.g_00867	Prbn.g_01524
OG0000669	Prak.g_00869	Prbn.g_01522
OG0000670	Prak.g_00870	Prbn.g_01521
OG0000671	Prak.g_00871	Prbn.g_01520
OG0000672	Prak.g_00872	Prbn.g_01519
OG0000673	Prak.g_00873	Prbn.g_01518
OG0000674	Prak.g_00874	Prbn.g_01517
OG0000675	Prak.g_00876	Prbn.g_01515
OG0000676	Prak.g_00877	Prbn.g_01514
OG0000677	Prak.g_00880	Prbn.g_01511
OG0000678	Prak.g_00882	Prbn.g_01509
OG0000679	Prak.g_00884	Prbn.g_01507
OG0000680	Prak.g_00885	Prbn.g_01506
OG0000681	Prak.g_00886	Prbn.g_01505
OG0000682	Prak.g_00887	Prbn.g_01504
OG0000683	Prak.g_00889	Prbn.g_01502
OG0000684	Prak.g_00890	Prbn.g_01501
OG0000685	Prak.g_00891	Prbn.g_01500
OG0000686	Prak.g_00892	Prbn.g_01499
OG0000687	Prak.g_00893	Prbn.g_01498
OG0000688	Prak.g_00894	Prbn.g_01497
OG0000689	Prak.g_00895	Prbn.g_01496
OG0000690	Prak.g_00896	Prbn.g_01495
OG0000691	Prak.g_00897	Prbn.g_01494
OG0000692	Prak.g_00901	Prbn.g_01490
OG0000693	Prak.g_00902	Prbn.g_01489
OG0000694	Prak.g_00903	Prbn.g_01488
OG0000695	Prak.g_00904	Prbn.g_01487
OG0000696	Prak.g_00905	Prbn.g_01486
OG0000697	Prak.g_00907	Prbn.g_01484
OG0000698	Prak.g_00911	Prbn.g_01480
OG0000699	Prak.g_00912	Prbn.g_01479
OG0000700	Prak.g_00748	Prbn.g_01930
OG0000701	Prak.g_00753	Prbn.g_01925
OG0000702	Prak.g_00759	Prbn.g_01632
OG0000703	Prak.g_00761	Prbn.g_01630
OG0000704	Prak.g_00762	Prbn.g_01629
OG0000705	Prak.g_00764	Prbn.g_01627
OG0000706	Prak.g_00765	Prbn.g_01626
OG0000707	Prak.g_00767	Prbn.g_01624
OG0000708	Prak.g_00768	Prbn.g_01623
OG0000709	Prak.g_00770	Prbn.g_01621
OG0000710	Prak.g_00771	Prbn.g_01620
OG0000711	Prak.g_00772	Prbn.g_01619
OG0000712	Prak.g_00773	Prbn.g_01618
OG0000713	Prak.g_00774	Prbn.g_01617
OG0000714	Prak.g_00776	Prbn.g_01615
OG0000715	Prak.g_00777	Prbn.g_01614
OG0000716	Prak.g_00779	Prbn.g_01612
OG0000717	Prak.g_00780	Prbn.g_01611
OG0000718	Prak.g_00781	Prbn.g_01610
OG0000719	Prak.g_00783	Prbn.g_01608
OG0000720	Prak.g_00784	Prbn.g_01607
OG0000721	Prak.g_00787	Prbn.g_01604
OG0000722	Prak.g_00788	Prbn.g_01603
OG0000723	Prak.g_00789	Prbn.g_01602
OG0000724	Prak.g_00791	Prbn.g_01600
OG0000725	Prak.g_00792	Prbn.g_01599
OG0000726	Prak.g_00793	Prbn.g_01598
OG0000727	Prak.g_00794	Prbn.g_01597
OG0000728	Prak.g_00795	Prbn.g_01596
OG0000729	Prak.g_00796	Prbn.g_01595
OG0000730	Prak.g_01071	Prbn.g_00846
OG0000731	Prak.g_01069	Prbn.g_00848
OG0000732	Prak.g_01068	Prbn.g_00849
OG0000733	Prak.g_01067	Prbn.g_00850
OG0000734	Prak.g_01066	Prbn.g_00851
OG0000735	Prak.g_01064	Prbn.g_00853
OG0000736	Prak.g_01063	Prbn.g_00854
OG0000737	Prak.g_01062	Prbn.g_00855
OG0000738	Prak.g_00949	Prbn.g_01442
OG0000739	Prak.g_00950	Prbn.g_01441
OG0000740	Prak.g_00951	Prbn.g_01440
OG0000741	Prak.g_00952	Prbn.g_01439
OG0000742	Prak.g_00954	Prbn.g_01437
OG0000743	Prak.g_00955	Prbn.g_01436
OG0000744	Prak.g_00956	Prbn.g_01435
OG0000745	Prak.g_00957	Prbn.g_01434
OG0000746	Prak.g_00958	Prbn.g_01433
OG0000747	Prak.g_00959	Prbn.g_01432
OG0000748	Prak.g_00960	Prbn.g_01431
OG0000749	Prak.g_00961	Prbn.g_01430
OG0000750	Prak.g_00963	Prbn.g_01428
OG0000751	Prak.g_00964	Prbn.g_01427
OG0000752	Prak.g_01023	Prbn.g_01368
OG0000753	Prak.g_00966	Prbn.g_01425
OG0000754	Prak.g_00967	Prbn.g_01424
OG0000755	Prak.g_00968	Prbn.g_01423
OG0000756	Prak.g_00970	Prbn.g_01421
OG0000757	Prak.g_00971	Prbn.g_01420
OG0000758	Prak.g_00972	Prbn.g_01419
OG0000759	Prak.g_00974	Prbn.g_01417
OG0000760	Prak.g_00975	Prbn.g_01416
OG0000761	Prak.g_00976	Prbn.g_01415
OG0000762	Prak.g_00978	Prbn.g_01413
OG0000763	Prak.g_00979	Prbn.g_01412
OG0000764	Prak.g_00980	Prbn.g_01411
OG0000765	Prak.g_00981	Prbn.g_01410
OG0000766	Prak.g_00982	Prbn.g_01409
OG0000767	Prak.g_00984	Prbn.g_01407
OG0000768	Prak.g_00985	Prbn.g_01406
OG0000769	Prak.g_00986	Prbn.g_01405
OG0000770	Prak.g_00987	Prbn.g_01404
OG0000771	Prak.g_00988	Prbn.g_01403
OG0000772	Prak.g_01238	Prbn.g_01123
OG0000773	Prak.g_00990	Prbn.g_01401
OG0000774	Prak.g_00991	Prbn.g_01400
OG0000775	Prak.g_00992	Prbn.g_01399
OG0000776	Prak.g_00995	Prbn.g_01396
OG0000777	Prak.g_00996	Prbn.g_01395
OG0000778	Prak.g_00997	Prbn.g_01394
OG0000779	Prak.g_00998	Prbn.g_01393
OG0000780	Prak.g_01000	Prbn.g_01391
OG0000781	Prak.g_01002	Prbn.g_01389
OG0000782	Prak.g_01003	Prbn.g_01388
OG0000783	Prak.g_01007	Prbn.g_01384
OG0000784	Prak.g_01009	Prbn.g_01382
OG0000785	Prak.g_01010	Prbn.g_01381
OG0000786	Prak.g_01011	Prbn.g_01380
OG0000787	Prak.g_01012	Prbn.g_01379
OG0000788	Prak.g_01018	Prbn.g_01373
OG0000789	Prak.g_01021	Prbn.g_01370
OG0000790	Prak.g_01022	Prbn.g_01369
OG0000791	Prak.g_01025	Prbn.g_01366
OG0000792	Prak.g_01026	Prbn.g_01365
OG0000793	Prak.g_01027	Prbn.g_01364
OG0000794	Prak.g_01030	Prbn.g_01361
OG0000795	Prak.g_00931	Prbn.g_01460
OG0000796	Prak.g_00930	Prbn.g_01461
OG0000797	Prak.g_00928	Prbn.g_01463
OG0000798	Prak.g_00927	Prbn.g_01464
OG0000799	Prak.g_00926	Prbn.g_01465
OG0000800	Prak.g_00925	Prbn.g_01466
OG0000801	Prak.g_00922	Prbn.g_01469
OG0000802	Prak.g_00921	Prbn.g_01470
OG0000803	Prak.g_00919	Prbn.g_01472
OG0000804	Prak.g_00918	Prbn.g_01473
OG0000805	Prak.g_00917	Prbn.g_01474
OG0000806	Prak.g_00915	Prbn.g_01476
OG0000807	Prak.g_00383	Prbn.g_00692
OG0000808	Prak.g_00712	Prbn.g_01039
OG0000809	Prak.g_01220	Prbn.g_01141
OG0000810	Prak.g_00603	Prbn.g_00473
OG0000811	Prak.g_01255	Prbn.g_01106
OG0000812	Prak.g_01214	Prbn.g_01147
OG0000813	Prak.g_00362	Prbn.g_00111
OG0000814	Prak.g_01241	Prbn.g_01120
OG0000815	Prak.g_01328	Prbn.g_01239
OG0000816	Prak.g_01551	Prbn.g_01651
OG0000817	Prak.g_01552	Prbn.g_01652
OG0000818	Prak.g_00723	Prbn.g_01028
OG0000819	Prak.g_01194	Prbn.g_01167
OG0000820	Prak.g_01188	Prbn.g_01173
OG0000821	Prak.g_01186	Prbn.g_01175
OG0000822	Prak.g_01185	Prbn.g_01176
OG0000823	Prak.g_01184	Prbn.g_01177
OG0000824	Prak.g_01183	Prbn.g_01178
OG0000825	Prak.g_01182	Prbn.g_01179
OG0000826	Prak.g_01181	Prbn.g_01180
OG0000827	Prak.g_01180	Prbn.g_01181
OG0000828	Prak.g_01179	Prbn.g_01182
OG0000829	Prak.g_01178	Prbn.g_01183
OG0000830	Prak.g_01176	Prbn.g_01185
OG0000831	Prak.g_01173	Prbn.g_01188
OG0000832	Prak.g_01171	Prbn.g_01190
OG0000833	Prak.g_01170	Prbn.g_01191
OG0000834	Prak.g_01169	Prbn.g_01192
OG0000835	Prak.g_01168	Prbn.g_01193
OG0000836	Prak.g_01167	Prbn.g_01194
OG0000837	Prak.g_01164	Prbn.g_01197
OG0000838	Prak.g_01163	Prbn.g_01198
OG0000839	Prak.g_01162	Prbn.g_01199
OG0000840	Prak.g_01161	Prbn.g_01200
OG0000841	Prak.g_01160	Prbn.g_01201
OG0000842	Prak.g_01158	Prbn.g_01203
OG0000843	Prak.g_01157	Prbn.g_01204
OG0000844	Prak.g_01156	Prbn.g_01205
OG0000845	Prak.g_01155	Prbn.g_01206
OG0000846	Prak.g_01153	Prbn.g_01208
OG0000847	Prak.g_01151	Prbn.g_01210
OG0000848	Prak.g_01150	Prbn.g_01211
OG0000849	Prak.g_01147	Prbn.g_00387
OG0000850	Prak.g_01146	Prbn.g_00388
OG0000851	Prak.g_01144	Prbn.g_00390
OG0000852	Prak.g_01142	Prbn.g_00392
OG0000853	Prak.g_01140	Prbn.g_00394
OG0000854	Prak.g_01138	Prbn.g_00396
OG0000855	Prak.g_01137	Prbn.g_00397
OG0000856	Prak.g_01136	Prbn.g_00398
OG0000857	Prak.g_01135	Prbn.g_00399
OG0000858	Prak.g_01134	Prbn.g_00400
OG0000859	Prak.g_01133	Prbn.g_00401
OG0000860	Prak.g_01132	Prbn.g_00402
OG0000861	Prak.g_01131	Prbn.g_00403
OG0000862	Prak.g_01130	Prbn.g_00404
OG0000863	Prak.g_01129	Prbn.g_00405
OG0000864	Prak.g_01128	Prbn.g_00406
OG0000865	Prak.g_01127	Prbn.g_00407
OG0000866	Prak.g_01126	Prbn.g_00408
OG0000867	Prak.g_01125	Prbn.g_00409
OG0000868	Prak.g_01124	Prbn.g_00410
OG0000869	Prak.g_01122	Prbn.g_00412
OG0000870	Prak.g_01121	Prbn.g_00413
OG0000871	Prak.g_01120	Prbn.g_00414
OG0000872	Prak.g_01119	Prbn.g_00415
OG0000873	Prak.g_01117	Prbn.g_00417
OG0000874	Prak.g_01116	Prbn.g_00418
OG0000875	Prak.g_01115	Prbn.g_00419
OG0000876	Prak.g_01114	Prbn.g_00420
OG0000877	Prak.g_00593	Prbn.g_00483
OG0000878	Prak.g_01571	Prbn.g_01671
OG0000879	Prak.g_01266	Prbn.g_01095
OG0000880	Prak.g_01267	Prbn.g_01094
OG0000881	Prak.g_01268	Prbn.g_01093
OG0000882	Prak.g_01269	Prbn.g_01092
OG0000883	Prak.g_01270	Prbn.g_01091
OG0000884	Prak.g_01272	Prbn.g_01089
OG0000885	Prak.g_01273	Prbn.g_01088
OG0000886	Prak.g_01274	Prbn.g_01087
OG0000887	Prak.g_01275	Prbn.g_01086
OG0000888	Prak.g_01276	Prbn.g_01085
OG0000889	Prak.g_01279	Prbn.g_01082
OG0000890	Prak.g_01280	Prbn.g_01081
OG0000891	Prak.g_01281	Prbn.g_01080
OG0000892	Prak.g_01284	Prbn.g_01077
OG0000893	Prak.g_01285	Prbn.g_01076
OG0000894	Prak.g_01286	Prbn.g_01075
OG0000895	Prak.g_01287	Prbn.g_01074
OG0000896	Prak.g_01288	Prbn.g_01073
OG0000897	Prak.g_01289	Prbn.g_01072
OG0000898	Prak.g_01292	Prbn.g_01069
OG0000899	Prak.g_01293	Prbn.g_01068
OG0000900	Prak.g_01305	Prbn.g_01216
OG0000901	Prak.g_01301	Prbn.g_01060
OG0000902	Prak.g_00460	Prbn.g_00615
OG0000903	Prak.g_01237	Prbn.g_01124
OG0000904	Prak.g_01490	Prbn.g_00883
OG0000905	Prak.g_01215	Prbn.g_01146
OG0000906	Prak.g_01197	Prbn.g_01164
OG0000907	Prak.g_00909	Prbn.g_01482
OG0000908	Prak.g_01234	Prbn.g_01127
OG0000909	Prak.g_01331	Prbn.g_01242
OG0000910	Prak.g_01332	Prbn.g_00153
OG0000911	Prak.g_01333	Prbn.g_00154
OG0000912	Prak.g_01334	Prbn.g_00155
OG0000913	Prak.g_01335	Prbn.g_00156
OG0000914	Prak.g_01336	Prbn.g_00157
OG0000915	Prak.g_01337	Prbn.g_00158
OG0000916	Prak.g_01338	Prbn.g_00159
OG0000917	Prak.g_01339	Prbn.g_00160
OG0000918	Prak.g_01340	Prbn.g_00161
OG0000919	Prak.g_01341	Prbn.g_00162
OG0000920	Prak.g_01342	Prbn.g_00163
OG0000921	Prak.g_01343	Prbn.g_00164
OG0000922	Prak.g_01344	Prbn.g_00165
OG0000923	Prak.g_01345	Prbn.g_00166
OG0000924	Prak.g_01346	Prbn.g_00167
OG0000925	Prak.g_01347	Prbn.g_00168
OG0000926	Prak.g_01824	Prbn.g_01014
OG0000927	Prak.g_01374	Prbn.g_00195
OG0000928	Prak.g_01375	Prbn.g_00196
OG0000929	Prak.g_01376	Prbn.g_00197
OG0000930	Prak.g_01377	Prbn.g_00198
OG0000931	Prak.g_01378	Prbn.g_00199
OG0000932	Prak.g_01380	Prbn.g_00201
OG0000933	Prak.g_01381	Prbn.g_00202
OG0000934	Prak.g_01382	Prbn.g_00203
OG0000935	Prak.g_01383	Prbn.g_00204
OG0000936	Prak.g_01384	Prbn.g_00205
OG0000937	Prak.g_01385	Prbn.g_00206
OG0000938	Prak.g_01386	Prbn.g_00207
OG0000939	Prak.g_01387	Prbn.g_00208
OG0000940	Prak.g_01388	Prbn.g_00209
OG0000941	Prak.g_01389	Prbn.g_00210
OG0000942	Prak.g_01390	Prbn.g_00211
OG0000943	Prak.g_01393	Prbn.g_00214
OG0000944	Prak.g_01394	Prbn.g_00215
OG0000945	Prak.g_01395	Prbn.g_00216
OG0000946	Prak.g_01396	Prbn.g_00217
OG0000947	Prak.g_01397	Prbn.g_00218
OG0000948	Prak.g_01398	Prbn.g_00219
OG0000949	Prak.g_01399	Prbn.g_00220
OG0000950	Prak.g_01400	Prbn.g_00221
OG0000951	Prak.g_01401	Prbn.g_00222
OG0000952	Prak.g_01402	Prbn.g_00223
OG0000953	Prak.g_01403	Prbn.g_00224
OG0000954	Prak.g_01404	Prbn.g_00225
OG0000955	Prak.g_01405	Prbn.g_00226
OG0000956	Prak.g_01406	Prbn.g_00227
OG0000957	Prak.g_01407	Prbn.g_00228
OG0000958	Prak.g_01408	Prbn.g_00229
OG0000959	Prak.g_01409	Prbn.g_00230
OG0000960	Prak.g_01410	Prbn.g_00231
OG0000961	Prak.g_01414	Prbn.g_00235
OG0000962	Prak.g_01415	Prbn.g_00236
OG0000963	Prak.g_01416	Prbn.g_00237
OG0000964	Prak.g_01418	Prbn.g_00239
OG0000965	Prak.g_01419	Prbn.g_00240
OG0000966	Prak.g_01420	Prbn.g_00241
OG0000967	Prak.g_01421	Prbn.g_00242
OG0000968	Prak.g_01422	Prbn.g_00243
OG0000969	Prak.g_01423	Prbn.g_00244
OG0000970	Prak.g_01424	Prbn.g_00245
OG0000971	Prak.g_01425	Prbn.g_00246
OG0000972	Prak.g_01426	Prbn.g_00247
OG0000973	Prak.g_01427	Prbn.g_00248
OG0000974	Prak.g_01429	Prbn.g_00250
OG0000975	Prak.g_01435	Prbn.g_00256
OG0000976	Prak.g_01437	Prbn.g_00258
OG0000977	Prak.g_01439	Prbn.g_00260
OG0000978	Prak.g_01441	Prbn.g_00262
OG0000979	Prak.g_01443	Prbn.g_00264
OG0000980	Prak.g_01444	Prbn.g_00265
OG0000981	Prak.g_01445	Prbn.g_00266
OG0000982	Prak.g_01446	Prbn.g_00267
OG0000983	Prak.g_01448	Prbn.g_00269
OG0000984	Prak.g_01449	Prbn.g_00270
OG0000985	Prak.g_01450	Prbn.g_00271
OG0000986	Prak.g_01451	Prbn.g_00272
OG0000987	Prak.g_01452	Prbn.g_00273
OG0000988	Prak.g_01453	Prbn.g_00274
OG0000989	Prak.g_01454	Prbn.g_00275
OG0000990	Prak.g_01455	Prbn.g_00276
OG0000991	Prak.g_01456	Prbn.g_00277
OG0000992	Prak.g_01457	Prbn.g_00278
OG0000993	Prak.g_01458	Prbn.g_00279
OG0000994	Prak.g_01459	Prbn.g_00280
OG0000995	Prak.g_01460	Prbn.g_00281
OG0000996	Prak.g_01461	Prbn.g_00282
OG0000997	Prak.g_01462	Prbn.g_00283
OG0000998	Prak.g_01463	Prbn.g_00284
OG0000999	Prak.g_01464	Prbn.g_00285
OG0001000	Prak.g_01465	Prbn.g_00286
OG0001001	Prak.g_01467	Prbn.g_00288
OG0001002	Prak.g_01468	Prbn.g_00289
OG0001003	Prak.g_01469	Prbn.g_00904
OG0001004	Prak.g_01470	Prbn.g_00903
OG0001005	Prak.g_01473	Prbn.g_00900
OG0001006	Prak.g_01474	Prbn.g_00899
OG0001007	Prak.g_01475	Prbn.g_00898
OG0001008	Prak.g_01477	Prbn.g_00896
OG0001009	Prak.g_01478	Prbn.g_00895
OG0001010	Prak.g_01588	Prbn.g_01688
OG0001011	Prak.g_00590	Prbn.g_00486
OG0001012	Prak.g_00860	Prbn.g_01531
OG0001013	Prak.g_01638	Prbn.g_01738
OG0001014	Prak.g_01639	Prbn.g_01739
OG0001015	Prak.g_01646	Prbn.g_01746
OG0001016	Prak.g_01647	Prbn.g_01747
OG0001017	Prak.g_01648	Prbn.g_01748
OG0001018	Prak.g_01649	Prbn.g_01749
OG0001019	Prak.g_01651	Prbn.g_01751
OG0001020	Prak.g_01652	Prbn.g_01752
OG0001021	Prak.g_01653	Prbn.g_01753
OG0001022	Prak.g_01654	Prbn.g_01754
OG0001023	Prak.g_01655	Prbn.g_01755
OG0001024	Prak.g_01657	Prbn.g_01757
OG0001025	Prak.g_01658	Prbn.g_01758
OG0001026	Prak.g_01659	Prbn.g_01759
OG0001027	Prak.g_01660	Prbn.g_01760
OG0001028	Prak.g_01661	Prbn.g_01761
OG0001029	Prak.g_01662	Prbn.g_01762
OG0001030	Prak.g_01663	Prbn.g_01763
OG0001031	Prak.g_01664	Prbn.g_01764
OG0001032	Prak.g_01665	Prbn.g_01765
OG0001033	Prak.g_01666	Prbn.g_01766
OG0001034	Prak.g_01667	Prbn.g_01767
OG0001035	Prak.g_01669	Prbn.g_01770
OG0001036	Prak.g_01670	Prbn.g_01771
OG0001037	Prak.g_01671	Prbn.g_01772
OG0001038	Prak.g_01672	Prbn.g_01773
OG0001039	Prak.g_01673	Prbn.g_01774
OG0001040	Prak.g_01674	Prbn.g_01775
OG0001041	Prak.g_01675	Prbn.g_01776
OG0001042	Prak.g_01676	Prbn.g_01777
OG0001043	Prak.g_01677	Prbn.g_01778
OG0001044	Prak.g_01678	Prbn.g_01779
OG0001045	Prak.g_01679	Prbn.g_01780
OG0001046	Prak.g_01680	Prbn.g_01781
OG0001047	Prak.g_01683	Prbn.g_01784
OG0001048	Prak.g_01685	Prbn.g_01786
OG0001049	Prak.g_01686	Prbn.g_01787
OG0001050	Prak.g_01687	Prbn.g_01788
OG0001051	Prak.g_01688	Prbn.g_01789
OG0001052	Prak.g_01689	Prbn.g_01790
OG0001053	Prak.g_01691	Prbn.g_01792
OG0001054	Prak.g_01693	Prbn.g_01794
OG0001055	Prak.g_01694	Prbn.g_01795
OG0001056	Prak.g_01695	Prbn.g_01796
OG0001057	Prak.g_01696	Prbn.g_01797
OG0001058	Prak.g_01697	Prbn.g_01798
OG0001059	Prak.g_01698	Prbn.g_01799
OG0001060	Prak.g_01699	Prbn.g_01800
OG0001061	Prak.g_01700	Prbn.g_01801
OG0001062	Prak.g_01701	Prbn.g_01802
OG0001063	Prak.g_01702	Prbn.g_01803
OG0001064	Prak.g_01704	Prbn.g_01805
OG0001065	Prak.g_01708	Prbn.g_01809
OG0001066	Prak.g_01710	Prbn.g_01811
OG0001067	Prak.g_01711	Prbn.g_01812
OG0001068	Prak.g_01714	Prbn.g_01815
OG0001069	Prak.g_01715	Prbn.g_01816
OG0001070	Prak.g_01716	Prbn.g_01817
OG0001071	Prak.g_01717	Prbn.g_01818
OG0001072	Prak.g_01718	Prbn.g_01819
OG0001073	Prak.g_01719	Prbn.g_01820
OG0001074	Prak.g_01720	Prbn.g_01821
OG0001075	Prak.g_01721	Prbn.g_01822
OG0001076	Prak.g_01722	Prbn.g_01823
OG0001077	Prak.g_01723	Prbn.g_01824
OG0001078	Prak.g_01724	Prbn.g_01825
OG0001079	Prak.g_01725	Prbn.g_01826
OG0001080	Prak.g_01726	Prbn.g_01827
OG0001081	Prak.g_01730	Prbn.g_01831
OG0001082	Prak.g_01731	Prbn.g_01832
OG0001083	Prak.g_01734	Prbn.g_01835
OG0001084	Prak.g_01733	Prbn.g_01834
OG0001085	Prak.g_01732	Prbn.g_01833
OG0001086	Prak.g_01729	Prbn.g_01830
OG0001087	Prak.g_01728	Prbn.g_01829
OG0001088	Prak.g_01727	Prbn.g_01828
OG0001089	Prak.g_01737	Prbn.g_01838
OG0001090	Prak.g_01739	Prbn.g_01840
OG0001091	Prak.g_01740	Prbn.g_01841
OG0001092	Prak.g_01741	Prbn.g_01842
OG0001093	Prak.g_01742	Prbn.g_01843
OG0001094	Prak.g_01743	Prbn.g_01844
OG0001095	Prak.g_01744	Prbn.g_01845
OG0001096	Prak.g_01745	Prbn.g_01846
OG0001097	Prak.g_01746	Prbn.g_01847
OG0001098	Prak.g_01747	Prbn.g_01848
OG0001099	Prak.g_01748	Prbn.g_01849
OG0001100	Prak.g_01749	Prbn.g_01850
