Orthogroup	Praq	Prbd
OG0000554	Praq.g_00971	Prbd.g_00613
OG0000555	Praq.g_00970	Prbd.g_00612
OG0000556	Praq.g_00969	Prbd.g_00611
OG0000557	Praq.g_00968	Prbd.g_00610
OG0000558	Praq.g_00967	Prbd.g_00609
OG0000559	Praq.g_00966	Prbd.g_00608
OG0000560	Praq.g_00964	Prbd.g_00606
OG0000561	Praq.g_00963	Prbd.g_00605
OG0000562	Praq.g_00962	Prbd.g_00604
OG0000563	Praq.g_00961	Prbd.g_00603
OG0000564	Praq.g_00960	Prbd.g_00602
OG0000565	Praq.g_00959	Prbd.g_00601
OG0000566	Praq.g_00958	Prbd.g_00600
OG0000567	Praq.g_00957	Prbd.g_00599
OG0000568	Praq.g_00775	Prbd.g_00598
OG0000569	Praq.g_00776	Prbd.g_00597
OG0000570	Praq.g_00777	Prbd.g_00596
OG0000571	Praq.g_00778	Prbd.g_00595
OG0000572	Praq.g_00779	Prbd.g_00594
OG0000573	Praq.g_00782	Prbd.g_00591
OG0000574	Praq.g_00783	Prbd.g_00590
OG0000575	Praq.g_00784	Prbd.g_00589
OG0000576	Praq.g_00785	Prbd.g_00588
OG0000577	Praq.g_00786	Prbd.g_00587
OG0000578	Praq.g_00787	Prbd.g_00586
OG0000579	Praq.g_00788	Prbd.g_00585
OG0000580	Praq.g_00789	Prbd.g_00584
OG0000581	Praq.g_00790	Prbd.g_00583
OG0000582	Praq.g_00791	Prbd.g_00582
OG0000583	Praq.g_00792	Prbd.g_00581
OG0000584	Praq.g_00793	Prbd.g_00580
OG0000585	Praq.g_00794	Prbd.g_00579
OG0000586	Praq.g_00796	Prbd.g_00577
OG0000587	Praq.g_00797	Prbd.g_00576
OG0000588	Praq.g_00799	Prbd.g_00574
OG0000589	Praq.g_00800	Prbd.g_00573
OG0000590	Praq.g_00802	Prbd.g_00571
OG0000591	Praq.g_00808	Prbd.g_00565
OG0000592	Praq.g_00809	Prbd.g_00564
OG0000593	Praq.g_00810	Prbd.g_00563
OG0000594	Praq.g_00812	Prbd.g_00561
OG0000595	Praq.g_00813	Prbd.g_00560
OG0000596	Praq.g_00814	Prbd.g_00559
OG0000597	Praq.g_00816	Prbd.g_00557
OG0000598	Praq.g_00817	Prbd.g_00556
OG0000599	Praq.g_00818	Prbd.g_00555
OG0000600	Praq.g_00819	Prbd.g_00554
OG0000601	Praq.g_00821	Prbd.g_00552
OG0000602	Praq.g_00822	Prbd.g_00551
OG0000603	Praq.g_00823	Prbd.g_00550
OG0000604	Praq.g_00824	Prbd.g_00549
OG0000605	Praq.g_00825	Prbd.g_00548
OG0000606	Praq.g_00826	Prbd.g_00547
OG0000607	Praq.g_00828	Prbd.g_00545
OG0000608	Praq.g_00829	Prbd.g_00544
OG0000609	Praq.g_00833	Prbd.g_00540
OG0000610	Praq.g_00834	Prbd.g_00539
OG0000611	Praq.g_00584	Prbd.g_00008
OG0000612	Praq.g_00585	Prbd.g_00009
OG0000613	Praq.g_00586	Prbd.g_00010
OG0000614	Praq.g_00587	Prbd.g_00011
OG0000615	Praq.g_00589	Prbd.g_00013
OG0000616	Praq.g_00590	Prbd.g_00014
OG0000617	Praq.g_00591	Prbd.g_00015
OG0000618	Praq.g_00592	Prbd.g_00016
OG0000619	Praq.g_00593	Prbd.g_00017
OG0000620	Praq.g_00594	Prbd.g_00018
OG0000621	Praq.g_00595	Prbd.g_00019
OG0000622	Praq.g_00596	Prbd.g_00020
OG0000623	Praq.g_00597	Prbd.g_00021
OG0000624	Praq.g_00598	Prbd.g_00022
OG0000625	Praq.g_00599	Prbd.g_00023
OG0000626	Praq.g_00600	Prbd.g_00024
OG0000627	Praq.g_00601	Prbd.g_00025
OG0000628	Praq.g_00602	Prbd.g_00026
OG0000629	Praq.g_00603	Prbd.g_00027
OG0000630	Praq.g_00604	Prbd.g_00028
OG0000631	Praq.g_00606	Prbd.g_00030
OG0000632	Praq.g_00618	Prbd.g_00045
OG0000633	Praq.g_00622	Prbd.g_00049
OG0000634	Praq.g_00637	Prbd.g_00062
OG0000635	Praq.g_00638	Prbd.g_00066
OG0000636	Praq.g_00639	Prbd.g_00067
OG0000637	Praq.g_00640	Prbd.g_00068
OG0000638	Praq.g_00647	Prbd.g_00080
OG0000639	Praq.g_00656	Prbd.g_00089
OG0000640	Praq.g_00658	Prbd.g_00091
OG0000641	Praq.g_00661	Prbd.g_00093
OG0000642	Praq.g_00662	Prbd.g_00094
OG0000643	Praq.g_00663	Prbd.g_00095
OG0000644	Praq.g_00664	Prbd.g_00096
OG0000645	Praq.g_00665	Prbd.g_00097
OG0000646	Praq.g_00666	Prbd.g_00098
OG0000647	Praq.g_00667	Prbd.g_00099
OG0000648	Praq.g_00669	Prbd.g_00101
OG0000649	Praq.g_00670	Prbd.g_00102
OG0000650	Praq.g_00671	Prbd.g_00103
OG0000651	Praq.g_00672	Prbd.g_00104
OG0000652	Praq.g_00673	Prbd.g_00105
OG0000653	Praq.g_00674	Prbd.g_00106
OG0000654	Praq.g_00676	Prbd.g_00108
OG0000655	Praq.g_00678	Prbd.g_00110
OG0000656	Praq.g_01407	Prbd.g_00111
OG0000657	Praq.g_01408	Prbd.g_00112
OG0000658	Praq.g_01409	Prbd.g_00113
OG0000659	Praq.g_01410	Prbd.g_00114
OG0000660	Praq.g_01411	Prbd.g_00115
OG0000661	Praq.g_01412	Prbd.g_00116
OG0000662	Praq.g_01413	Prbd.g_00117
OG0000663	Praq.g_01414	Prbd.g_00118
OG0000664	Praq.g_01415	Prbd.g_00119
OG0000665	Praq.g_01416	Prbd.g_00120
OG0000666	Praq.g_01417	Prbd.g_00121
OG0000667	Praq.g_01418	Prbd.g_00122
OG0000668	Praq.g_01419	Prbd.g_00123
OG0000669	Praq.g_01421	Prbd.g_00125
OG0000670	Praq.g_01422	Prbd.g_00126
OG0000671	Praq.g_01423	Prbd.g_00127
OG0000672	Praq.g_01424	Prbd.g_00128
OG0000673	Praq.g_01425	Prbd.g_00129
OG0000674	Praq.g_01426	Prbd.g_00130
OG0000675	Praq.g_01428	Prbd.g_00132
OG0000676	Praq.g_01429	Prbd.g_00133
OG0000677	Praq.g_01431	Prbd.g_00136
OG0000678	Praq.g_01433	Prbd.g_00138
OG0000679	Praq.g_01434	Prbd.g_00139
OG0000680	Praq.g_01435	Prbd.g_00140
OG0000681	Praq.g_01436	Prbd.g_00141
OG0000682	Praq.g_01437	Prbd.g_00142
OG0000683	Praq.g_01439	Prbd.g_00144
OG0000684	Praq.g_01440	Prbd.g_00145
OG0000685	Praq.g_01441	Prbd.g_00146
OG0000686	Praq.g_01442	Prbd.g_00147
OG0000687	Praq.g_01443	Prbd.g_00148
OG0000688	Praq.g_01444	Prbd.g_00149
OG0000689	Praq.g_01445	Prbd.g_00150
OG0000690	Praq.g_01446	Prbd.g_00151
OG0000691	Praq.g_01447	Prbd.g_00152
OG0000692	Praq.g_01449	Prbd.g_00154
OG0000693	Praq.g_01450	Prbd.g_00155
OG0000694	Praq.g_01451	Prbd.g_00156
OG0000695	Praq.g_01452	Prbd.g_00157
OG0000696	Praq.g_01454	Prbd.g_00158
OG0000697	Praq.g_01456	Prbd.g_00160
OG0000698	Praq.g_01458	Prbd.g_00162
OG0000699	Praq.g_01459	Prbd.g_00163
OG0000700	Praq.g_01473	Prbd.g_00190
OG0000701	Praq.g_01478	Prbd.g_00194
OG0000702	Praq.g_01481	Prbd.g_00197
OG0000703	Praq.g_01482	Prbd.g_00198
OG0000704	Praq.g_01483	Prbd.g_00199
OG0000705	Praq.g_01484	Prbd.g_00200
OG0000706	Praq.g_01485	Prbd.g_00201
OG0000707	Praq.g_01487	Prbd.g_00203
OG0000708	Praq.g_01488	Prbd.g_00204
OG0000709	Praq.g_01490	Prbd.g_00206
OG0000710	Praq.g_01491	Prbd.g_00207
OG0000711	Praq.g_01492	Prbd.g_00208
OG0000712	Praq.g_01493	Prbd.g_00209
OG0000713	Praq.g_01494	Prbd.g_00210
OG0000714	Praq.g_01496	Prbd.g_00212
OG0000715	Praq.g_01497	Prbd.g_00213
OG0000716	Praq.g_01499	Prbd.g_00215
OG0000717	Praq.g_01500	Prbd.g_00216
OG0000718	Praq.g_01501	Prbd.g_00217
OG0000719	Praq.g_01503	Prbd.g_00219
OG0000720	Praq.g_01504	Prbd.g_00220
OG0000721	Praq.g_01506	Prbd.g_00222
OG0000722	Praq.g_01507	Prbd.g_00223
OG0000723	Praq.g_01508	Prbd.g_00224
OG0000724	Praq.g_01510	Prbd.g_00226
OG0000725	Praq.g_01511	Prbd.g_00227
OG0000726	Praq.g_01512	Prbd.g_00228
OG0000727	Praq.g_01513	Prbd.g_00229
OG0000728	Praq.g_01514	Prbd.g_00230
OG0000729	Praq.g_01515	Prbd.g_00231
OG0000730	Praq.g_01516	Prbd.g_00232
OG0000731	Praq.g_01517	Prbd.g_00233
OG0000732	Praq.g_01518	Prbd.g_00234
OG0000733	Praq.g_01519	Prbd.g_00235
OG0000734	Praq.g_01520	Prbd.g_00236
OG0000735	Praq.g_01522	Prbd.g_00238
OG0000736	Praq.g_01523	Prbd.g_00239
OG0000737	Praq.g_01524	Prbd.g_00240
OG0000738	Praq.g_01525	Prbd.g_00241
OG0000739	Praq.g_01526	Prbd.g_00242
OG0000740	Praq.g_01527	Prbd.g_00243
OG0000741	Praq.g_01528	Prbd.g_00244
OG0000742	Praq.g_01530	Prbd.g_00246
OG0000743	Praq.g_01531	Prbd.g_00247
OG0000744	Praq.g_01532	Prbd.g_00248
OG0000745	Praq.g_01533	Prbd.g_00249
OG0000746	Praq.g_01534	Prbd.g_00250
OG0000747	Praq.g_01535	Prbd.g_00251
OG0000748	Praq.g_01536	Prbd.g_00252
OG0000749	Praq.g_01537	Prbd.g_00253
OG0000750	Praq.g_01538	Prbd.g_00254
OG0000751	Praq.g_01539	Prbd.g_00255
OG0000752	Praq.g_01540	Prbd.g_00256
OG0000753	Praq.g_01542	Prbd.g_00258
OG0000754	Praq.g_01543	Prbd.g_00259
OG0000755	Praq.g_01544	Prbd.g_00260
OG0000756	Praq.g_01545	Prbd.g_00261
OG0000757	Praq.g_01546	Prbd.g_00262
OG0000758	Praq.g_01547	Prbd.g_00263
OG0000759	Praq.g_01549	Prbd.g_00265
OG0000760	Praq.g_01550	Prbd.g_00266
OG0000761	Praq.g_01551	Prbd.g_00267
OG0000762	Praq.g_01553	Prbd.g_00269
OG0000763	Praq.g_01554	Prbd.g_00270
OG0000764	Praq.g_01555	Prbd.g_00271
OG0000765	Praq.g_01556	Prbd.g_00272
OG0000766	Praq.g_01557	Prbd.g_00273
OG0000767	Praq.g_01559	Prbd.g_00275
OG0000768	Praq.g_01560	Prbd.g_00276
OG0000769	Praq.g_01561	Prbd.g_00277
OG0000770	Praq.g_01562	Prbd.g_00278
OG0000771	Praq.g_01563	Prbd.g_00279
OG0000772	Praq.g_01564	Prbd.g_00280
OG0000773	Praq.g_01565	Prbd.g_00281
OG0000774	Praq.g_01566	Prbd.g_00282
OG0000775	Praq.g_01567	Prbd.g_00283
OG0000776	Praq.g_01568	Prbd.g_00285
OG0000777	Praq.g_01570	Prbd.g_00287
OG0000778	Praq.g_01571	Prbd.g_00288
OG0000779	Praq.g_01572	Prbd.g_00289
OG0000780	Praq.g_01574	Prbd.g_00291
OG0000781	Praq.g_01576	Prbd.g_00293
OG0000782	Praq.g_01577	Prbd.g_00294
OG0000783	Praq.g_01588	Prbd.g_00309
OG0000784	Praq.g_01590	Prbd.g_00311
OG0000785	Praq.g_01591	Prbd.g_00312
OG0000786	Praq.g_01592	Prbd.g_00313
OG0000787	Praq.g_01593	Prbd.g_00314
OG0000788	Praq.g_01597	Prbd.g_00318
OG0000789	Praq.g_01599	Prbd.g_00320
OG0000790	Praq.g_01600	Prbd.g_00321
OG0000791	Praq.g_01601	Prbd.g_00322
OG0000792	Praq.g_01602	Prbd.g_00323
OG0000793	Praq.g_01603	Prbd.g_00324
OG0000794	Praq.g_01605	Prbd.g_00326
OG0000795	Praq.g_01608	Prbd.g_00329
OG0000796	Praq.g_01609	Prbd.g_00330
OG0000797	Praq.g_01611	Prbd.g_00332
OG0000798	Praq.g_01612	Prbd.g_00333
OG0000799	Praq.g_01613	Prbd.g_00334
OG0000800	Praq.g_01614	Prbd.g_00335
OG0000801	Praq.g_01617	Prbd.g_00338
OG0000802	Praq.g_01618	Prbd.g_00339
OG0000803	Praq.g_01620	Prbd.g_00341
OG0000804	Praq.g_01621	Prbd.g_00342
OG0000805	Praq.g_01622	Prbd.g_00343
OG0000806	Praq.g_01624	Prbd.g_00345
OG0000807	Praq.g_01649	Prbd.g_00370
OG0000808	Praq.g_01658	Prbd.g_00380
OG0000809	Praq.g_01661	Prbd.g_00383
OG0000810	Praq.g_01662	Prbd.g_00384
OG0000811	Praq.g_01669	Prbd.g_00391
OG0000812	Praq.g_01273	Prbd.g_00395
OG0000813	Praq.g_01276	Prbd.g_00399
OG0000814	Praq.g_01278	Prbd.g_00401
OG0000815	Praq.g_01287	Prbd.g_00414
OG0000816	Praq.g_01301	Prbd.g_00428
OG0000817	Praq.g_01302	Prbd.g_00429
OG0000818	Praq.g_01307	Prbd.g_00434
OG0000819	Praq.g_01314	Prbd.g_00449
OG0000820	Praq.g_01318	Prbd.g_00453
OG0000821	Praq.g_01320	Prbd.g_00455
OG0000822	Praq.g_01321	Prbd.g_00456
OG0000823	Praq.g_01322	Prbd.g_00457
OG0000824	Praq.g_01323	Prbd.g_00458
OG0000825	Praq.g_01324	Prbd.g_00459
OG0000826	Praq.g_01325	Prbd.g_00460
OG0000827	Praq.g_01326	Prbd.g_00461
OG0000828	Praq.g_01327	Prbd.g_00462
OG0000829	Praq.g_01328	Prbd.g_00463
OG0000830	Praq.g_01329	Prbd.g_00464
OG0000831	Praq.g_01332	Prbd.g_00467
OG0000832	Praq.g_01334	Prbd.g_00469
OG0000833	Praq.g_01335	Prbd.g_00470
OG0000834	Praq.g_01336	Prbd.g_00471
OG0000835	Praq.g_01337	Prbd.g_00472
OG0000836	Praq.g_01338	Prbd.g_00473
OG0000837	Praq.g_01340	Prbd.g_00475
OG0000838	Praq.g_01341	Prbd.g_00476
OG0000839	Praq.g_01342	Prbd.g_00477
OG0000840	Praq.g_01343	Prbd.g_00478
OG0000841	Praq.g_01344	Prbd.g_00479
OG0000842	Praq.g_01345	Prbd.g_00480
OG0000843	Praq.g_01346	Prbd.g_00481
OG0000844	Praq.g_01347	Prbd.g_00482
OG0000845	Praq.g_01348	Prbd.g_00483
OG0000846	Praq.g_01351	Prbd.g_00486
OG0000847	Praq.g_01353	Prbd.g_00488
OG0000848	Praq.g_01354	Prbd.g_00489
OG0000849	Praq.g_01355	Prbd.g_00490
OG0000850	Praq.g_01356	Prbd.g_00491
OG0000851	Praq.g_01357	Prbd.g_00492
OG0000852	Praq.g_01359	Prbd.g_00494
OG0000853	Praq.g_01360	Prbd.g_00495
OG0000854	Praq.g_01362	Prbd.g_00497
OG0000855	Praq.g_01363	Prbd.g_00498
OG0000856	Praq.g_01364	Prbd.g_00499
OG0000857	Praq.g_01365	Prbd.g_00500
OG0000858	Praq.g_01366	Prbd.g_00501
OG0000859	Praq.g_01367	Prbd.g_00502
OG0000860	Praq.g_01368	Prbd.g_00503
OG0000861	Praq.g_01369	Prbd.g_00504
OG0000862	Praq.g_01370	Prbd.g_00505
OG0000863	Praq.g_01371	Prbd.g_00506
OG0000864	Praq.g_01372	Prbd.g_00507
OG0000865	Praq.g_01373	Prbd.g_00508
OG0000866	Praq.g_01374	Prbd.g_00509
OG0000867	Praq.g_01375	Prbd.g_00510
OG0000868	Praq.g_01376	Prbd.g_00511
OG0000869	Praq.g_01378	Prbd.g_00513
OG0000870	Praq.g_01379	Prbd.g_00514
OG0000871	Praq.g_01381	Prbd.g_00516
OG0000872	Praq.g_01382	Prbd.g_00517
OG0000873	Praq.g_01384	Prbd.g_00519
OG0000874	Praq.g_01385	Prbd.g_00520
OG0000875	Praq.g_01386	Prbd.g_00521
OG0000876	Praq.g_01387	Prbd.g_00522
OG0000877	Praq.g_01389	Prbd.g_00524
OG0000878	Praq.g_00112	Prbd.g_01858
OG0000879	Praq.g_00122	Prbd.g_01812
OG0000880	Praq.g_00123	Prbd.g_01811
OG0000881	Praq.g_00124	Prbd.g_01810
OG0000882	Praq.g_00125	Prbd.g_01809
OG0000883	Praq.g_00126	Prbd.g_01808
OG0000884	Praq.g_00128	Prbd.g_01806
OG0000885	Praq.g_00129	Prbd.g_01805
OG0000886	Praq.g_00130	Prbd.g_01804
OG0000887	Praq.g_00131	Prbd.g_01803
OG0000888	Praq.g_00132	Prbd.g_01802
OG0000889	Praq.g_00135	Prbd.g_01799
OG0000890	Praq.g_00136	Prbd.g_01798
OG0000891	Praq.g_00137	Prbd.g_01797
OG0000892	Praq.g_00139	Prbd.g_01795
OG0000893	Praq.g_00140	Prbd.g_01794
OG0000894	Praq.g_00141	Prbd.g_01793
OG0000895	Praq.g_00142	Prbd.g_01792
OG0000896	Praq.g_00143	Prbd.g_01791
OG0000897	Praq.g_00144	Prbd.g_01790
OG0000898	Praq.g_00146	Prbd.g_01788
OG0000899	Praq.g_00147	Prbd.g_01787
OG0000900	Praq.g_00157	Prbd.g_01782
OG0000901	Praq.g_00161	Prbd.g_01778
OG0000902	Praq.g_00162	Prbd.g_01777
OG0000903	Praq.g_00163	Prbd.g_01776
OG0000904	Praq.g_00165	Prbd.g_01774
OG0000905	Praq.g_00167	Prbd.g_01772
OG0000906	Praq.g_00169	Prbd.g_01770
OG0000907	Praq.g_00170	Prbd.g_01769
OG0000908	Praq.g_00173	Prbd.g_01766
OG0000909	Praq.g_00179	Prbd.g_01762
OG0000910	Praq.g_00180	Prbd.g_01761
OG0000911	Praq.g_00181	Prbd.g_01760
OG0000912	Praq.g_00182	Prbd.g_01759
OG0000913	Praq.g_00183	Prbd.g_01758
OG0000914	Praq.g_00184	Prbd.g_01757
OG0000915	Praq.g_00185	Prbd.g_01756
OG0000916	Praq.g_00186	Prbd.g_01755
OG0000917	Praq.g_00187	Prbd.g_01754
OG0000918	Praq.g_00188	Prbd.g_01753
OG0000919	Praq.g_00189	Prbd.g_01752
OG0000920	Praq.g_00190	Prbd.g_01751
OG0000921	Praq.g_00191	Prbd.g_01750
OG0000922	Praq.g_00192	Prbd.g_01749
OG0000923	Praq.g_00193	Prbd.g_01748
OG0000924	Praq.g_00194	Prbd.g_01747
OG0000925	Praq.g_00195	Prbd.g_01746
OG0000926	Praq.g_00258	Prbd.g_01736
OG0000927	Praq.g_00276	Prbd.g_01707
OG0000928	Praq.g_00277	Prbd.g_01706
OG0000929	Praq.g_00278	Prbd.g_01705
OG0000930	Praq.g_00279	Prbd.g_01704
OG0000931	Praq.g_00280	Prbd.g_01703
OG0000932	Praq.g_00282	Prbd.g_01701
OG0000933	Praq.g_00283	Prbd.g_01700
OG0000934	Praq.g_00284	Prbd.g_01699
OG0000935	Praq.g_00285	Prbd.g_01698
OG0000936	Praq.g_00286	Prbd.g_01697
OG0000937	Praq.g_00287	Prbd.g_01696
OG0000938	Praq.g_00288	Prbd.g_01695
OG0000939	Praq.g_00289	Prbd.g_01694
OG0000940	Praq.g_00290	Prbd.g_01693
OG0000941	Praq.g_00292	Prbd.g_01691
OG0000942	Praq.g_00293	Prbd.g_01690
OG0000943	Praq.g_00296	Prbd.g_01687
OG0000944	Praq.g_00297	Prbd.g_01686
OG0000945	Praq.g_00298	Prbd.g_01685
OG0000946	Praq.g_00299	Prbd.g_01684
OG0000947	Praq.g_00300	Prbd.g_01683
OG0000948	Praq.g_00301	Prbd.g_01682
OG0000949	Praq.g_00302	Prbd.g_01681
OG0000950	Praq.g_00303	Prbd.g_01680
OG0000951	Praq.g_00304	Prbd.g_01679
OG0000952	Praq.g_00305	Prbd.g_01678
OG0000953	Praq.g_00306	Prbd.g_01677
OG0000954	Praq.g_00307	Prbd.g_01676
OG0000955	Praq.g_00308	Prbd.g_01675
OG0000956	Praq.g_00309	Prbd.g_01674
OG0000957	Praq.g_00310	Prbd.g_01673
OG0000958	Praq.g_00311	Prbd.g_01672
OG0000959	Praq.g_00312	Prbd.g_01671
OG0000960	Praq.g_00313	Prbd.g_01670
OG0000961	Praq.g_00317	Prbd.g_01666
OG0000962	Praq.g_00318	Prbd.g_01665
OG0000963	Praq.g_00319	Prbd.g_01664
OG0000964	Praq.g_00321	Prbd.g_01662
OG0000965	Praq.g_00322	Prbd.g_01661
OG0000966	Praq.g_00323	Prbd.g_01660
OG0000967	Praq.g_00324	Prbd.g_01659
OG0000968	Praq.g_00325	Prbd.g_01658
OG0000969	Praq.g_00326	Prbd.g_01657
OG0000970	Praq.g_00327	Prbd.g_01656
OG0000971	Praq.g_00328	Prbd.g_01655
OG0000972	Praq.g_00329	Prbd.g_01654
OG0000973	Praq.g_00330	Prbd.g_01653
OG0000974	Praq.g_00332	Prbd.g_01651
OG0000975	Praq.g_00335	Prbd.g_01648
OG0000976	Praq.g_00337	Prbd.g_01646
OG0000977	Praq.g_00338	Prbd.g_01645
OG0000978	Praq.g_00339	Prbd.g_01644
OG0000979	Praq.g_00341	Prbd.g_01642
OG0000980	Praq.g_00342	Prbd.g_01641
OG0000981	Praq.g_00343	Prbd.g_01640
OG0000982	Praq.g_00344	Prbd.g_01639
OG0000983	Praq.g_00346	Prbd.g_01637
OG0000984	Praq.g_00347	Prbd.g_01636
OG0000985	Praq.g_00348	Prbd.g_01635
OG0000986	Praq.g_00349	Prbd.g_01634
OG0000987	Praq.g_00350	Prbd.g_01633
OG0000988	Praq.g_00351	Prbd.g_01632
OG0000989	Praq.g_00352	Prbd.g_01631
OG0000990	Praq.g_00353	Prbd.g_01630
OG0000991	Praq.g_00354	Prbd.g_01629
OG0000992	Praq.g_00355	Prbd.g_01628
OG0000993	Praq.g_00356	Prbd.g_01627
OG0000994	Praq.g_00357	Prbd.g_01626
OG0000995	Praq.g_00358	Prbd.g_01625
OG0000996	Praq.g_00359	Prbd.g_01624
OG0000997	Praq.g_00360	Prbd.g_01623
OG0000998	Praq.g_00361	Prbd.g_01622
OG0000999	Praq.g_00362	Prbd.g_01621
OG0001000	Praq.g_00363	Prbd.g_01620
OG0001001	Praq.g_00365	Prbd.g_01617
OG0001002	Praq.g_00366	Prbd.g_01616
OG0001003	Praq.g_00367	Prbd.g_01615
OG0001004	Praq.g_00368	Prbd.g_01614
OG0001005	Praq.g_00369	Prbd.g_01613
OG0001006	Praq.g_00370	Prbd.g_01612
OG0001007	Praq.g_00371	Prbd.g_01611
OG0001008	Praq.g_00373	Prbd.g_01609
OG0001009	Praq.g_00374	Prbd.g_01608
OG0001010	Praq.g_00382	Prbd.g_01600
OG0001011	Praq.g_00001	Prbd.g_01593
OG0001012	Praq.g_00030	Prbd.g_01566
OG0001013	Praq.g_01953	Prbd.g_01531
OG0001014	Praq.g_01952	Prbd.g_01530
OG0001015	Praq.g_00496	Prbd.g_01524
OG0001016	Praq.g_00495	Prbd.g_01523
OG0001017	Praq.g_00494	Prbd.g_01522
OG0001018	Praq.g_00493	Prbd.g_01521
OG0001019	Praq.g_00491	Prbd.g_01519
OG0001020	Praq.g_00490	Prbd.g_01518
OG0001021	Praq.g_00489	Prbd.g_01517
OG0001022	Praq.g_00488	Prbd.g_01516
OG0001023	Praq.g_00487	Prbd.g_01515
OG0001024	Praq.g_00486	Prbd.g_01514
OG0001025	Praq.g_00485	Prbd.g_01513
OG0001026	Praq.g_00483	Prbd.g_01511
OG0001027	Praq.g_00482	Prbd.g_01510
OG0001028	Praq.g_00481	Prbd.g_01509
OG0001029	Praq.g_00480	Prbd.g_01508
OG0001030	Praq.g_00479	Prbd.g_01507
OG0001031	Praq.g_00478	Prbd.g_01506
OG0001032	Praq.g_00477	Prbd.g_01505
OG0001033	Praq.g_00476	Prbd.g_01504
OG0001034	Praq.g_00475	Prbd.g_01503
OG0001035	Praq.g_00473	Prbd.g_01501
OG0001036	Praq.g_00472	Prbd.g_01500
OG0001037	Praq.g_00471	Prbd.g_01499
OG0001038	Praq.g_00470	Prbd.g_01498
OG0001039	Praq.g_00469	Prbd.g_01497
OG0001040	Praq.g_00468	Prbd.g_01496
OG0001041	Praq.g_00467	Prbd.g_01495
OG0001042	Praq.g_00466	Prbd.g_01494
OG0001043	Praq.g_00465	Prbd.g_01493
OG0001044	Praq.g_00464	Prbd.g_01492
OG0001045	Praq.g_00463	Prbd.g_01491
OG0001046	Praq.g_00462	Prbd.g_01490
OG0001047	Praq.g_00459	Prbd.g_01487
OG0001048	Praq.g_00457	Prbd.g_01485
OG0001049	Praq.g_00456	Prbd.g_01484
OG0001050	Praq.g_00455	Prbd.g_01483
OG0001051	Praq.g_00454	Prbd.g_01482
OG0001052	Praq.g_00453	Prbd.g_01481
OG0001053	Praq.g_00452	Prbd.g_01479
OG0001054	Praq.g_00450	Prbd.g_01477
OG0001055	Praq.g_00449	Prbd.g_01476
OG0001056	Praq.g_00448	Prbd.g_01475
OG0001057	Praq.g_00447	Prbd.g_01474
OG0001058	Praq.g_00446	Prbd.g_01473
OG0001059	Praq.g_00445	Prbd.g_01472
OG0001060	Praq.g_00444	Prbd.g_01471
OG0001061	Praq.g_00443	Prbd.g_01470
OG0001062	Praq.g_00442	Prbd.g_01469
OG0001063	Praq.g_00441	Prbd.g_01468
OG0001064	Praq.g_00956	Prbd.g_01466
OG0001065	Praq.g_00951	Prbd.g_01463
OG0001066	Praq.g_00950	Prbd.g_01462
OG0001067	Praq.g_00949	Prbd.g_01461
OG0001068	Praq.g_00947	Prbd.g_01459
OG0001069	Praq.g_00946	Prbd.g_01458
OG0001070	Praq.g_00945	Prbd.g_01457
OG0001071	Praq.g_00944	Prbd.g_01456
OG0001072	Praq.g_00943	Prbd.g_01455
OG0001073	Praq.g_00942	Prbd.g_01454
OG0001074	Praq.g_00941	Prbd.g_01453
OG0001075	Praq.g_00940	Prbd.g_01452
OG0001076	Praq.g_00939	Prbd.g_01451
OG0001077	Praq.g_00938	Prbd.g_01450
OG0001078	Praq.g_00937	Prbd.g_01449
OG0001079	Praq.g_00936	Prbd.g_01448
OG0001080	Praq.g_00935	Prbd.g_01447
OG0001081	Praq.g_00932	Prbd.g_01444
OG0001082	Praq.g_00931	Prbd.g_01443
OG0001083	Praq.g_00930	Prbd.g_01442
OG0001084	Praq.g_00928	Prbd.g_01440
OG0001085	Praq.g_00927	Prbd.g_01439
OG0001086	Praq.g_00926	Prbd.g_01438
OG0001087	Praq.g_00925	Prbd.g_01437
OG0001088	Praq.g_00924	Prbd.g_01436
OG0001089	Praq.g_00921	Prbd.g_01433
OG0001090	Praq.g_00919	Prbd.g_01431
OG0001091	Praq.g_00918	Prbd.g_01430
OG0001092	Praq.g_00917	Prbd.g_01429
OG0001093	Praq.g_00916	Prbd.g_01428
OG0001094	Praq.g_00915	Prbd.g_01427
OG0001095	Praq.g_00914	Prbd.g_01426
OG0001096	Praq.g_00913	Prbd.g_01425
OG0001097	Praq.g_00912	Prbd.g_01424
OG0001098	Praq.g_00911	Prbd.g_01423
OG0001099	Praq.g_00910	Prbd.g_01422
OG0001100	Praq.g_00909	Prbd.g_01421
OG0001101	Praq.g_00908	Prbd.g_01420
OG0001102	Praq.g_00907	Prbd.g_01419
OG0001103	Praq.g_00906	Prbd.g_01418
OG0001104	Praq.g_00905	Prbd.g_01417
OG0001105	Praq.g_00904	Prbd.g_01416
OG0001106	Praq.g_00903	Prbd.g_01415
OG0001107	Praq.g_00902	Prbd.g_01414
OG0001108	Praq.g_00901	Prbd.g_01413
OG0001109	Praq.g_00900	Prbd.g_01412
OG0001110	Praq.g_00899	Prbd.g_01411
OG0001111	Praq.g_00898	Prbd.g_01410
OG0001112	Praq.g_00897	Prbd.g_01409
