Orthogroup	Praq	Pral
OG0000585	Praq.g_00794	Pral.g_01467
OG0000586	Praq.g_00796	Pral.g_01469
OG0000587	Praq.g_00797	Pral.g_01470
OG0000588	Praq.g_00799	Pral.g_01772
OG0000589	Praq.g_00800	Pral.g_01771
OG0000590	Praq.g_00802	Pral.g_01769
OG0000591	Praq.g_00808	Pral.g_01763
OG0000592	Praq.g_00809	Pral.g_01762
OG0000593	Praq.g_00810	Pral.g_01761
OG0000594	Praq.g_00812	Pral.g_01758
OG0000595	Praq.g_00813	Pral.g_01757
OG0000596	Praq.g_00814	Pral.g_01756
OG0000597	Praq.g_00816	Pral.g_01754
OG0000598	Praq.g_00817	Pral.g_01753
OG0000599	Praq.g_00818	Pral.g_01752
OG0000600	Praq.g_00819	Pral.g_01751
OG0000601	Praq.g_00821	Pral.g_01748
OG0000602	Praq.g_00822	Pral.g_01747
OG0000603	Praq.g_00823	Pral.g_01746
OG0000604	Praq.g_00824	Pral.g_01743
OG0000605	Praq.g_00825	Pral.g_01742
OG0000606	Praq.g_00826	Pral.g_01741
OG0000607	Praq.g_00828	Pral.g_01739
OG0000608	Praq.g_00829	Pral.g_01737
OG0000609	Praq.g_00833	Pral.g_00399
OG0000610	Praq.g_00834	Pral.g_01691
OG0000611	Praq.g_00584	Pral.g_01728
OG0000612	Praq.g_00585	Pral.g_01727
OG0000613	Praq.g_00586	Pral.g_01726
OG0000614	Praq.g_00587	Pral.g_01725
OG0000615	Praq.g_00589	Pral.g_01723
OG0000616	Praq.g_00590	Pral.g_01722
OG0000617	Praq.g_00591	Pral.g_01721
OG0000618	Praq.g_00592	Pral.g_01720
OG0000619	Praq.g_00593	Pral.g_01719
OG0000620	Praq.g_00594	Pral.g_01718
OG0000621	Praq.g_00595	Pral.g_01717
OG0000622	Praq.g_00596	Pral.g_01716
OG0000623	Praq.g_00597	Pral.g_01715
OG0000624	Praq.g_00598	Pral.g_01713
OG0000625	Praq.g_00599	Pral.g_01712
OG0000626	Praq.g_00600	Pral.g_01711
OG0000627	Praq.g_00601	Pral.g_01709
OG0000628	Praq.g_00602	Pral.g_01708
OG0000629	Praq.g_00603	Pral.g_01707
OG0000630	Praq.g_00604	Pral.g_01706
OG0000631	Praq.g_00606	Pral.g_01704
OG0000632	Praq.g_00618	Pral.g_01895
OG0000633	Praq.g_00622	Pral.g_00023
OG0000634	Praq.g_00637	Pral.g_01037
OG0000635	Praq.g_00638	Pral.g_01635
OG0000636	Praq.g_00639	Pral.g_01636
OG0000637	Praq.g_00640	Pral.g_01637
OG0000638	Praq.g_00647	Pral.g_00701
OG0000639	Praq.g_00656	Pral.g_01663
OG0000640	Praq.g_00658	Pral.g_01660
OG0000641	Praq.g_00661	Pral.g_01658
OG0000642	Praq.g_00662	Pral.g_01657
OG0000643	Praq.g_00663	Pral.g_01656
OG0000644	Praq.g_00664	Pral.g_01482
OG0000645	Praq.g_00665	Pral.g_01483
OG0000646	Praq.g_00666	Pral.g_01484
OG0000647	Praq.g_00667	Pral.g_01485
OG0000648	Praq.g_00669	Pral.g_01487
OG0000649	Praq.g_00670	Pral.g_01488
OG0000650	Praq.g_00671	Pral.g_01489
OG0000651	Praq.g_00672	Pral.g_01490
OG0000652	Praq.g_00673	Pral.g_01491
OG0000653	Praq.g_00674	Pral.g_01492
OG0000654	Praq.g_00676	Pral.g_01494
OG0000655	Praq.g_00678	Pral.g_01496
OG0000656	Praq.g_01407	Pral.g_01497
OG0000657	Praq.g_01408	Pral.g_01498
OG0000658	Praq.g_01409	Pral.g_01499
OG0000659	Praq.g_01410	Pral.g_01500
OG0000660	Praq.g_01411	Pral.g_01501
OG0000661	Praq.g_01412	Pral.g_01502
OG0000662	Praq.g_01413	Pral.g_01504
OG0000663	Praq.g_01414	Pral.g_01505
OG0000664	Praq.g_01415	Pral.g_01506
OG0000665	Praq.g_01416	Pral.g_01507
OG0000666	Praq.g_01417	Pral.g_01508
OG0000667	Praq.g_01418	Pral.g_01509
OG0000668	Praq.g_01419	Pral.g_01510
OG0000669	Praq.g_01421	Pral.g_01512
OG0000670	Praq.g_01422	Pral.g_01513
OG0000671	Praq.g_01423	Pral.g_01514
OG0000672	Praq.g_01424	Pral.g_01515
OG0000673	Praq.g_01425	Pral.g_01516
OG0000674	Praq.g_01426	Pral.g_01517
OG0000675	Praq.g_01428	Pral.g_01518
OG0000676	Praq.g_01429	Pral.g_01519
OG0000677	Praq.g_01431	Pral.g_01522
OG0000678	Praq.g_01433	Pral.g_01524
OG0000679	Praq.g_01434	Pral.g_01525
OG0000680	Praq.g_01435	Pral.g_01526
OG0000681	Praq.g_01436	Pral.g_01527
OG0000682	Praq.g_01437	Pral.g_01528
OG0000683	Praq.g_01439	Pral.g_01530
OG0000684	Praq.g_01440	Pral.g_01531
OG0000685	Praq.g_01441	Pral.g_01532
OG0000686	Praq.g_01442	Pral.g_01533
OG0000687	Praq.g_01443	Pral.g_01534
OG0000688	Praq.g_01444	Pral.g_01535
OG0000689	Praq.g_01445	Pral.g_01536
OG0000690	Praq.g_01446	Pral.g_01537
OG0000691	Praq.g_01447	Pral.g_01538
OG0000692	Praq.g_01449	Pral.g_01542
OG0000693	Praq.g_01450	Pral.g_01543
OG0000694	Praq.g_01451	Pral.g_01544
OG0000695	Praq.g_01452	Pral.g_01545
OG0000696	Praq.g_01454	Pral.g_01546
OG0000697	Praq.g_01456	Pral.g_01548
OG0000698	Praq.g_01458	Pral.g_01552
OG0000699	Praq.g_01459	Pral.g_01553
OG0000700	Praq.g_01473	Pral.g_01820
OG0000701	Praq.g_01478	Pral.g_01815
OG0000702	Praq.g_01481	Pral.g_01809
OG0000703	Praq.g_01482	Pral.g_01807
OG0000704	Praq.g_01483	Pral.g_01806
OG0000705	Praq.g_01484	Pral.g_01805
OG0000706	Praq.g_01485	Pral.g_01804
OG0000707	Praq.g_01487	Pral.g_01802
OG0000708	Praq.g_01488	Pral.g_01801
OG0000709	Praq.g_01490	Pral.g_01799
OG0000710	Praq.g_01491	Pral.g_01798
OG0000711	Praq.g_01492	Pral.g_01797
OG0000712	Praq.g_01493	Pral.g_01796
OG0000713	Praq.g_01494	Pral.g_01795
OG0000714	Praq.g_01496	Pral.g_01793
OG0000715	Praq.g_01497	Pral.g_01792
OG0000716	Praq.g_01499	Pral.g_01790
OG0000717	Praq.g_01500	Pral.g_01789
OG0000718	Praq.g_01501	Pral.g_01788
OG0000719	Praq.g_01503	Pral.g_01786
OG0000720	Praq.g_01504	Pral.g_01785
OG0000721	Praq.g_01506	Pral.g_01782
OG0000722	Praq.g_01507	Pral.g_01781
OG0000723	Praq.g_01508	Pral.g_01780
OG0000724	Praq.g_01510	Pral.g_01778
OG0000725	Praq.g_01511	Pral.g_01777
OG0000726	Praq.g_01512	Pral.g_01776
OG0000727	Praq.g_01513	Pral.g_01775
OG0000728	Praq.g_01514	Pral.g_01774
OG0000729	Praq.g_01515	Pral.g_01773
OG0000730	Praq.g_01516	Pral.g_01472
OG0000731	Praq.g_01517	Pral.g_01474
OG0000732	Praq.g_01518	Pral.g_01475
OG0000733	Praq.g_01519	Pral.g_01476
OG0000734	Praq.g_01520	Pral.g_01477
OG0000735	Praq.g_01522	Pral.g_01479
OG0000736	Praq.g_01523	Pral.g_01480
OG0000737	Praq.g_01524	Pral.g_01481
OG0000738	Praq.g_01525	Pral.g_01655
OG0000739	Praq.g_01526	Pral.g_01654
OG0000740	Praq.g_01527	Pral.g_01653
OG0000741	Praq.g_01528	Pral.g_01652
OG0000742	Praq.g_01530	Pral.g_01650
OG0000743	Praq.g_01531	Pral.g_01649
OG0000744	Praq.g_01532	Pral.g_01647
OG0000745	Praq.g_01533	Pral.g_01646
OG0000746	Praq.g_01534	Pral.g_01645
OG0000747	Praq.g_01535	Pral.g_01644
OG0000748	Praq.g_01536	Pral.g_01643
OG0000749	Praq.g_01537	Pral.g_01642
OG0000750	Praq.g_01538	Pral.g_01640
OG0000751	Praq.g_01539	Pral.g_01639
OG0000752	Praq.g_01540	Pral.g_01605
OG0000753	Praq.g_01542	Pral.g_01634
OG0000754	Praq.g_01543	Pral.g_01633
OG0000755	Praq.g_01544	Pral.g_01632
OG0000756	Praq.g_01545	Pral.g_01630
OG0000757	Praq.g_01546	Pral.g_01629
OG0000758	Praq.g_01547	Pral.g_01628
OG0000759	Praq.g_01549	Pral.g_01626
OG0000760	Praq.g_01550	Pral.g_01625
OG0000761	Praq.g_01551	Pral.g_01624
OG0000762	Praq.g_01553	Pral.g_01622
OG0000763	Praq.g_01554	Pral.g_01621
OG0000764	Praq.g_01555	Pral.g_01620
OG0000765	Praq.g_01556	Pral.g_01619
OG0000766	Praq.g_01557	Pral.g_01618
OG0000767	Praq.g_01559	Pral.g_01616
OG0000768	Praq.g_01560	Pral.g_01615
OG0000769	Praq.g_01561	Pral.g_01614
OG0000770	Praq.g_01562	Pral.g_01613
OG0000771	Praq.g_01563	Pral.g_01612
OG0000772	Praq.g_01564	Pral.g_00050
OG0000773	Praq.g_01565	Pral.g_01611
OG0000774	Praq.g_01566	Pral.g_01610
OG0000775	Praq.g_01567	Pral.g_01578
OG0000776	Praq.g_01568	Pral.g_01579
OG0000777	Praq.g_01570	Pral.g_01580
OG0000778	Praq.g_01571	Pral.g_01581
OG0000779	Praq.g_01572	Pral.g_01582
OG0000780	Praq.g_01574	Pral.g_01584
OG0000781	Praq.g_01576	Pral.g_01586
OG0000782	Praq.g_01577	Pral.g_01587
OG0000783	Praq.g_01588	Pral.g_01590
OG0000784	Praq.g_01590	Pral.g_01592
OG0000785	Praq.g_01591	Pral.g_01593
OG0000786	Praq.g_01592	Pral.g_01594
OG0000787	Praq.g_01593	Pral.g_01595
OG0000788	Praq.g_01597	Pral.g_01600
OG0000789	Praq.g_01599	Pral.g_01603
OG0000790	Praq.g_01600	Pral.g_01604
OG0000791	Praq.g_01601	Pral.g_01607
OG0000792	Praq.g_01602	Pral.g_01608
OG0000793	Praq.g_01603	Pral.g_01609
OG0000794	Praq.g_01605	Pral.g_01575
OG0000795	Praq.g_01608	Pral.g_01571
OG0000796	Praq.g_01609	Pral.g_01570
OG0000797	Praq.g_01611	Pral.g_01569
OG0000798	Praq.g_01612	Pral.g_01568
OG0000799	Praq.g_01613	Pral.g_01567
OG0000800	Praq.g_01614	Pral.g_01566
OG0000801	Praq.g_01617	Pral.g_01563
OG0000802	Praq.g_01618	Pral.g_01562
OG0000803	Praq.g_01620	Pral.g_01560
OG0000804	Praq.g_01621	Pral.g_01559
OG0000805	Praq.g_01622	Pral.g_01558
OG0000806	Praq.g_01624	Pral.g_01556
OG0000807	Praq.g_01649	Pral.g_01321
OG0000808	Praq.g_01658	Pral.g_01033
OG0000809	Praq.g_01661	Pral.g_01327
OG0000810	Praq.g_01662	Pral.g_01032
OG0000811	Praq.g_01669	Pral.g_01311
OG0000812	Praq.g_01273	Pral.g_01324
OG0000813	Praq.g_01276	Pral.g_00692
OG0000814	Praq.g_01278	Pral.g_01141
OG0000815	Praq.g_01287	Pral.g_01314
OG0000816	Praq.g_01301	Pral.g_00077
OG0000817	Praq.g_01302	Pral.g_00076
OG0000818	Praq.g_01307	Pral.g_01902
OG0000819	Praq.g_01314	Pral.g_01346
OG0000820	Praq.g_01318	Pral.g_01351
OG0000821	Praq.g_01320	Pral.g_01353
OG0000822	Praq.g_01321	Pral.g_01354
OG0000823	Praq.g_01322	Pral.g_01355
OG0000824	Praq.g_01323	Pral.g_01356
OG0000825	Praq.g_01324	Pral.g_01357
OG0000826	Praq.g_01325	Pral.g_01358
OG0000827	Praq.g_01326	Pral.g_01359
OG0000828	Praq.g_01327	Pral.g_01360
OG0000829	Praq.g_01328	Pral.g_01361
OG0000830	Praq.g_01329	Pral.g_01363
OG0000831	Praq.g_01332	Pral.g_01366
OG0000832	Praq.g_01334	Pral.g_01368
OG0000833	Praq.g_01335	Pral.g_01369
OG0000834	Praq.g_01336	Pral.g_01370
OG0000835	Praq.g_01337	Pral.g_01371
OG0000836	Praq.g_01338	Pral.g_01372
OG0000837	Praq.g_01340	Pral.g_01376
OG0000838	Praq.g_01341	Pral.g_01377
OG0000839	Praq.g_01342	Pral.g_01378
OG0000840	Praq.g_01343	Pral.g_01379
OG0000841	Praq.g_01344	Pral.g_01380
OG0000842	Praq.g_01345	Pral.g_01382
OG0000843	Praq.g_01346	Pral.g_01383
OG0000844	Praq.g_01347	Pral.g_01384
OG0000845	Praq.g_01348	Pral.g_01385
OG0000846	Praq.g_01351	Pral.g_01388
OG0000847	Praq.g_01353	Pral.g_01390
OG0000848	Praq.g_01354	Pral.g_01391
OG0000849	Praq.g_01355	Pral.g_01394
OG0000850	Praq.g_01356	Pral.g_01395
OG0000851	Praq.g_01357	Pral.g_01399
OG0000852	Praq.g_01359	Pral.g_01401
OG0000853	Praq.g_01360	Pral.g_01403
OG0000854	Praq.g_01362	Pral.g_01404
OG0000855	Praq.g_01363	Pral.g_01405
OG0000856	Praq.g_01364	Pral.g_01406
OG0000857	Praq.g_01365	Pral.g_01407
OG0000858	Praq.g_01366	Pral.g_01408
OG0000859	Praq.g_01367	Pral.g_01409
OG0000860	Praq.g_01368	Pral.g_01410
OG0000861	Praq.g_01369	Pral.g_01411
OG0000862	Praq.g_01370	Pral.g_01412
OG0000863	Praq.g_01371	Pral.g_01413
OG0000864	Praq.g_01372	Pral.g_01414
OG0000865	Praq.g_01373	Pral.g_01415
OG0000866	Praq.g_01374	Pral.g_01416
OG0000867	Praq.g_01375	Pral.g_01417
OG0000868	Praq.g_01376	Pral.g_01419
OG0000869	Praq.g_01378	Pral.g_01421
OG0000870	Praq.g_01379	Pral.g_01422
OG0000871	Praq.g_01381	Pral.g_01423
OG0000872	Praq.g_01382	Pral.g_01424
OG0000873	Praq.g_01384	Pral.g_01426
OG0000874	Praq.g_01385	Pral.g_01427
OG0000875	Praq.g_01386	Pral.g_01428
OG0000876	Praq.g_01387	Pral.g_01429
OG0000877	Praq.g_01389	Pral.g_00456
OG0000878	Praq.g_00112	Pral.g_01893
OG0000879	Praq.g_00122	Pral.g_01292
OG0000880	Praq.g_00123	Pral.g_01291
OG0000881	Praq.g_00124	Pral.g_01290
OG0000882	Praq.g_00125	Pral.g_01289
OG0000883	Praq.g_00126	Pral.g_01288
OG0000884	Praq.g_00128	Pral.g_01286
OG0000885	Praq.g_00129	Pral.g_01285
OG0000886	Praq.g_00130	Pral.g_01284
OG0000887	Praq.g_00131	Pral.g_01283
OG0000888	Praq.g_00132	Pral.g_01282
OG0000889	Praq.g_00135	Pral.g_01279
OG0000890	Praq.g_00136	Pral.g_01278
OG0000891	Praq.g_00137	Pral.g_01277
OG0000892	Praq.g_00139	Pral.g_01275
OG0000893	Praq.g_00140	Pral.g_01274
OG0000894	Praq.g_00141	Pral.g_01273
OG0000895	Praq.g_00142	Pral.g_01272
OG0000896	Praq.g_00143	Pral.g_01271
OG0000897	Praq.g_00144	Pral.g_01270
OG0000898	Praq.g_00146	Pral.g_01267
OG0000899	Praq.g_00147	Pral.g_01266
OG0000900	Praq.g_00157	Pral.g_01239
OG0000901	Praq.g_00161	Pral.g_01235
OG0000902	Praq.g_00162	Pral.g_00440
OG0000903	Praq.g_00163	Pral.g_01345
OG0000904	Praq.g_00165	Pral.g_01060
OG0000905	Praq.g_00167	Pral.g_01323
OG0000906	Praq.g_00169	Pral.g_01343
OG0000907	Praq.g_00170	Pral.g_01550
OG0000908	Praq.g_00173	Pral.g_01299
OG0000909	Praq.g_00179	Pral.g_01220
OG0000910	Praq.g_00180	Pral.g_01219
OG0000911	Praq.g_00181	Pral.g_01218
OG0000912	Praq.g_00182	Pral.g_01217
OG0000913	Praq.g_00183	Pral.g_01216
OG0000914	Praq.g_00184	Pral.g_01215
OG0000915	Praq.g_00185	Pral.g_01214
OG0000916	Praq.g_00186	Pral.g_01213
OG0000917	Praq.g_00187	Pral.g_01212
OG0000918	Praq.g_00188	Pral.g_01211
OG0000919	Praq.g_00189	Pral.g_01210
OG0000920	Praq.g_00190	Pral.g_01209
OG0000921	Praq.g_00191	Pral.g_01208
OG0000922	Praq.g_00192	Pral.g_01207
OG0000923	Praq.g_00193	Pral.g_01206
OG0000924	Praq.g_00194	Pral.g_01205
OG0000925	Praq.g_00195	Pral.g_01204
OG0000926	Praq.g_00258	Pral.g_00287
OG0000927	Praq.g_00276	Pral.g_01184
OG0000928	Praq.g_00277	Pral.g_01183
OG0000929	Praq.g_00278	Pral.g_01182
OG0000930	Praq.g_00279	Pral.g_01181
OG0000931	Praq.g_00280	Pral.g_01180
OG0000932	Praq.g_00282	Pral.g_01178
OG0000933	Praq.g_00283	Pral.g_01177
OG0000934	Praq.g_00284	Pral.g_01176
OG0000935	Praq.g_00285	Pral.g_01175
OG0000936	Praq.g_00286	Pral.g_01174
OG0000937	Praq.g_00287	Pral.g_01173
OG0000938	Praq.g_00288	Pral.g_01172
OG0000939	Praq.g_00289	Pral.g_01171
OG0000940	Praq.g_00290	Pral.g_01169
OG0000941	Praq.g_00292	Pral.g_01167
OG0000942	Praq.g_00293	Pral.g_01166
OG0000943	Praq.g_00296	Pral.g_01159
OG0000944	Praq.g_00297	Pral.g_01158
OG0000945	Praq.g_00298	Pral.g_01157
OG0000946	Praq.g_00299	Pral.g_01156
OG0000947	Praq.g_00300	Pral.g_01155
OG0000948	Praq.g_00301	Pral.g_01154
OG0000949	Praq.g_00302	Pral.g_01153
OG0000950	Praq.g_00303	Pral.g_01152
OG0000951	Praq.g_00304	Pral.g_01151
OG0000952	Praq.g_00305	Pral.g_01150
OG0000953	Praq.g_00306	Pral.g_01149
OG0000954	Praq.g_00307	Pral.g_01148
OG0000955	Praq.g_00308	Pral.g_01147
OG0000956	Praq.g_00309	Pral.g_01146
OG0000957	Praq.g_00310	Pral.g_01145
OG0000958	Praq.g_00311	Pral.g_01144
OG0000959	Praq.g_00312	Pral.g_01143
OG0000960	Praq.g_00313	Pral.g_01142
OG0000961	Praq.g_00317	Pral.g_01137
OG0000962	Praq.g_00318	Pral.g_01136
OG0000963	Praq.g_00319	Pral.g_01135
OG0000964	Praq.g_00321	Pral.g_01133
OG0000965	Praq.g_00322	Pral.g_01132
OG0000966	Praq.g_00323	Pral.g_01131
OG0000967	Praq.g_00324	Pral.g_01130
OG0000968	Praq.g_00325	Pral.g_01129
OG0000969	Praq.g_00326	Pral.g_01128
OG0000970	Praq.g_00327	Pral.g_01127
OG0000971	Praq.g_00328	Pral.g_01126
OG0000972	Praq.g_00329	Pral.g_01125
OG0000973	Praq.g_00330	Pral.g_01124
OG0000974	Praq.g_00332	Pral.g_01122
OG0000975	Praq.g_00335	Pral.g_01115
OG0000976	Praq.g_00337	Pral.g_01112
OG0000977	Praq.g_00338	Pral.g_01110
OG0000978	Praq.g_00339	Pral.g_01108
OG0000979	Praq.g_00341	Pral.g_01106
OG0000980	Praq.g_00342	Pral.g_01105
OG0000981	Praq.g_00343	Pral.g_01104
OG0000982	Praq.g_00344	Pral.g_01103
OG0000983	Praq.g_00346	Pral.g_01101
OG0000984	Praq.g_00347	Pral.g_01100
OG0000985	Praq.g_00348	Pral.g_01099
OG0000986	Praq.g_00349	Pral.g_01098
OG0000987	Praq.g_00350	Pral.g_01097
OG0000988	Praq.g_00351	Pral.g_01095
OG0000989	Praq.g_00352	Pral.g_01094
OG0000990	Praq.g_00353	Pral.g_01093
OG0000991	Praq.g_00354	Pral.g_01092
OG0000992	Praq.g_00355	Pral.g_01091
OG0000993	Praq.g_00356	Pral.g_01090
OG0000994	Praq.g_00357	Pral.g_01089
OG0000995	Praq.g_00358	Pral.g_01088
OG0000996	Praq.g_00359	Pral.g_01087
OG0000997	Praq.g_00360	Pral.g_01086
OG0000998	Praq.g_00361	Pral.g_01085
OG0000999	Praq.g_00362	Pral.g_01084
OG0001000	Praq.g_00363	Pral.g_01083
OG0001001	Praq.g_00365	Pral.g_01081
OG0001002	Praq.g_00366	Pral.g_01080
OG0001003	Praq.g_00367	Pral.g_01079
OG0001004	Praq.g_00368	Pral.g_01078
OG0001005	Praq.g_00369	Pral.g_01076
OG0001006	Praq.g_00370	Pral.g_01075
OG0001007	Praq.g_00371	Pral.g_01074
OG0001008	Praq.g_00373	Pral.g_01072
OG0001009	Praq.g_00374	Pral.g_01071
OG0001010	Praq.g_00382	Pral.g_00045
OG0001011	Praq.g_00001	Pral.g_01058
OG0001012	Praq.g_00030	Pral.g_01503
OG0001013	Praq.g_01953	Pral.g_00100
OG0001014	Praq.g_01952	Pral.g_00101
OG0001015	Praq.g_00496	Pral.g_00108
OG0001016	Praq.g_00495	Pral.g_00109
OG0001017	Praq.g_00494	Pral.g_00110
OG0001018	Praq.g_00493	Pral.g_00111
OG0001019	Praq.g_00491	Pral.g_00113
OG0001020	Praq.g_00490	Pral.g_00114
OG0001021	Praq.g_00489	Pral.g_00115
OG0001022	Praq.g_00488	Pral.g_00116
OG0001023	Praq.g_00487	Pral.g_00117
OG0001024	Praq.g_00486	Pral.g_00119
OG0001025	Praq.g_00485	Pral.g_00120
OG0001026	Praq.g_00483	Pral.g_00121
OG0001027	Praq.g_00482	Pral.g_00122
OG0001028	Praq.g_00481	Pral.g_00123
OG0001029	Praq.g_00480	Pral.g_00124
OG0001030	Praq.g_00479	Pral.g_00125
OG0001031	Praq.g_00478	Pral.g_00126
OG0001032	Praq.g_00477	Pral.g_00127
OG0001033	Praq.g_00476	Pral.g_00128
OG0001034	Praq.g_00475	Pral.g_00129
OG0001035	Praq.g_00473	Pral.g_00131
OG0001036	Praq.g_00472	Pral.g_00132
OG0001037	Praq.g_00471	Pral.g_00133
OG0001038	Praq.g_00470	Pral.g_00134
OG0001039	Praq.g_00469	Pral.g_00135
OG0001040	Praq.g_00468	Pral.g_00136
OG0001041	Praq.g_00467	Pral.g_00137
OG0001042	Praq.g_00466	Pral.g_00138
OG0001043	Praq.g_00465	Pral.g_00139
OG0001044	Praq.g_00464	Pral.g_00140
OG0001045	Praq.g_00463	Pral.g_00141
OG0001046	Praq.g_00462	Pral.g_00142
OG0001047	Praq.g_00459	Pral.g_00145
OG0001048	Praq.g_00457	Pral.g_00147
OG0001049	Praq.g_00456	Pral.g_00148
OG0001050	Praq.g_00455	Pral.g_00149
OG0001051	Praq.g_00454	Pral.g_00150
OG0001052	Praq.g_00453	Pral.g_00151
OG0001053	Praq.g_00452	Pral.g_00154
OG0001054	Praq.g_00450	Pral.g_00156
OG0001055	Praq.g_00449	Pral.g_00157
OG0001056	Praq.g_00448	Pral.g_00158
OG0001057	Praq.g_00447	Pral.g_00159
OG0001058	Praq.g_00446	Pral.g_00160
OG0001059	Praq.g_00445	Pral.g_00161
OG0001060	Praq.g_00444	Pral.g_00162
OG0001061	Praq.g_00443	Pral.g_00163
OG0001062	Praq.g_00442	Pral.g_00164
OG0001063	Praq.g_00441	Pral.g_00165
OG0001064	Praq.g_00956	Pral.g_00167
OG0001065	Praq.g_00951	Pral.g_00170
OG0001066	Praq.g_00950	Pral.g_00172
OG0001067	Praq.g_00949	Pral.g_00173
OG0001068	Praq.g_00947	Pral.g_00176
OG0001069	Praq.g_00946	Pral.g_00177
OG0001070	Praq.g_00945	Pral.g_00178
OG0001071	Praq.g_00944	Pral.g_00179
OG0001072	Praq.g_00943	Pral.g_00180
OG0001073	Praq.g_00942	Pral.g_00181
OG0001074	Praq.g_00941	Pral.g_00182
OG0001075	Praq.g_00940	Pral.g_00183
OG0001076	Praq.g_00939	Pral.g_00184
OG0001077	Praq.g_00938	Pral.g_00185
OG0001078	Praq.g_00937	Pral.g_00187
OG0001079	Praq.g_00936	Pral.g_00188
OG0001080	Praq.g_00935	Pral.g_00189
OG0001081	Praq.g_00932	Pral.g_00193
OG0001082	Praq.g_00931	Pral.g_00194
OG0001083	Praq.g_00930	Pral.g_00198
OG0001084	Praq.g_00928	Pral.g_00196
OG0001085	Praq.g_00927	Pral.g_00195
OG0001086	Praq.g_00926	Pral.g_00192
OG0001087	Praq.g_00925	Pral.g_00191
OG0001088	Praq.g_00924	Pral.g_00190
OG0001089	Praq.g_00921	Pral.g_00200
OG0001090	Praq.g_00919	Pral.g_00202
OG0001091	Praq.g_00918	Pral.g_00203
OG0001092	Praq.g_00917	Pral.g_00204
OG0001093	Praq.g_00916	Pral.g_00205
OG0001094	Praq.g_00915	Pral.g_00206
OG0001095	Praq.g_00914	Pral.g_00207
OG0001096	Praq.g_00913	Pral.g_00208
OG0001097	Praq.g_00912	Pral.g_00209
OG0001098	Praq.g_00911	Pral.g_00210
OG0001099	Praq.g_00910	Pral.g_00211
OG0001100	Praq.g_00909	Pral.g_00212
OG0001101	Praq.g_00908	Pral.g_00213
OG0001102	Praq.g_00907	Pral.g_00214
OG0001103	Praq.g_00906	Pral.g_00215
OG0001104	Praq.g_00905	Pral.g_00216
OG0001105	Praq.g_00904	Pral.g_00217
OG0001106	Praq.g_00903	Pral.g_00218
OG0001107	Praq.g_00902	Pral.g_00219
OG0001108	Praq.g_00901	Pral.g_00220
OG0001109	Praq.g_00900	Pral.g_00221
OG0001110	Praq.g_00899	Pral.g_00222
OG0001111	Praq.g_00898	Pral.g_00223
OG0001112	Praq.g_00897	Pral.g_00224
OG0001113	Praq.g_00896	Pral.g_00225
OG0001114	Praq.g_00895	Pral.g_00226
OG0001115	Praq.g_00894	Pral.g_00227
OG0001116	Praq.g_00893	Pral.g_00228
OG0001117	Praq.g_00892	Pral.g_00229
OG0001118	Praq.g_00891	Pral.g_00230
OG0001119	Praq.g_00890	Pral.g_00232
OG0001120	Praq.g_00889	Pral.g_01190
OG0001121	Praq.g_00887	Pral.g_00234
OG0001122	Praq.g_00886	Pral.g_00235
OG0001123	Praq.g_00885	Pral.g_00236
OG0001124	Praq.g_00883	Pral.g_00238
OG0001125	Praq.g_00881	Pral.g_00240
OG0001126	Praq.g_00880	Pral.g_00241
OG0001127	Praq.g_00878	Pral.g_00244
OG0001128	Praq.g_00877	Pral.g_00245
OG0001129	Praq.g_00876	Pral.g_00246
OG0001130	Praq.g_00874	Pral.g_00249
OG0001131	Praq.g_00873	Pral.g_00250
OG0001132	Praq.g_00872	Pral.g_00251
OG0001133	Praq.g_00871	Pral.g_00252
OG0001134	Praq.g_00870	Pral.g_00253
OG0001135	Praq.g_00869	Pral.g_00254
OG0001136	Praq.g_00868	Pral.g_00255
OG0001137	Praq.g_00867	Pral.g_00256
OG0001138	Praq.g_00866	Pral.g_00257
OG0001139	Praq.g_00865	Pral.g_00259
OG0001140	Praq.g_00864	Pral.g_00260
OG0001141	Praq.g_00863	Pral.g_00261
OG0001142	Praq.g_00727	Pral.g_00266
OG0001143	Praq.g_00728	Pral.g_00267
OG0001144	Praq.g_00729	Pral.g_00268
OG0001145	Praq.g_00730	Pral.g_00269
OG0001146	Praq.g_00731	Pral.g_00270
OG0001147	Praq.g_00732	Pral.g_00271
OG0001148	Praq.g_00733	Pral.g_00272
OG0001149	Praq.g_00735	Pral.g_00274
OG0001150	Praq.g_00736	Pral.g_00275
OG0001151	Praq.g_00738	Pral.g_00278
OG0001152	Praq.g_00739	Pral.g_00279
OG0001153	Praq.g_00740	Pral.g_00280
OG0001154	Praq.g_00742	Pral.g_00282
OG0001155	Praq.g_00744	Pral.g_00284
OG0001156	Praq.g_00746	Pral.g_00286
OG0001157	Praq.g_00747	Pral.g_00288
OG0001158	Praq.g_00749	Pral.g_00290
OG0001159	Praq.g_00750	Pral.g_00291
OG0001160	Praq.g_00751	Pral.g_00292
OG0001161	Praq.g_00752	Pral.g_00293
OG0001162	Praq.g_00753	Pral.g_00294
OG0001163	Praq.g_00754	Pral.g_00295
OG0001164	Praq.g_00755	Pral.g_00296
OG0001165	Praq.g_00756	Pral.g_00297
OG0001166	Praq.g_00757	Pral.g_00298
