HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N21.HOG0000515	OG0000434	n0										Praj.g_00436																		Prbb.g_00447												
N21.HOG0000516	OG0000435	n0										Praj.g_00437																		Prbb.g_00448												
N21.HOG0000517	OG0000436	n0										Praj.g_00438																		Prbb.g_00449												
N21.HOG0000518	OG0000437	n0										Praj.g_00439																		Prbb.g_00450												
N21.HOG0000519	OG0000438	n0										Praj.g_00440																		Prbb.g_00451												
N21.HOG0000520	OG0000439	n0										Praj.g_00441																		Prbb.g_00452												
N21.HOG0000521	OG0000440	n0										Praj.g_00442																		Prbb.g_00453												
N21.HOG0000522	OG0000441	n0										Praj.g_00443																		Prbb.g_00454												
N21.HOG0000523	OG0000442	n0										Praj.g_00444																		Prbb.g_00455												
N21.HOG0000524	OG0000443	n0										Praj.g_00445																		Prbb.g_00456												
N21.HOG0000525	OG0000444	n0										Praj.g_00446																		Prbb.g_00457												
N21.HOG0000526	OG0000445	n0										Praj.g_00447																		Prbb.g_00458												
N21.HOG0000527	OG0000446	n0										Praj.g_00449																		Prbb.g_00460												
N21.HOG0000528	OG0000447	n0										Praj.g_00450																		Prbb.g_00461												
N21.HOG0000529	OG0000448	n0										Praj.g_00451																		Prbb.g_00462												
N21.HOG0000530	OG0000449	n0										Praj.g_00457																		Prbb.g_00468												
N21.HOG0000531	OG0000450	n0										Praj.g_00458																		Prbb.g_00469												
N21.HOG0000532	OG0000451	n0										Praj.g_00459																		Prbb.g_00470												
N21.HOG0000533	OG0000452	n0										Praj.g_00461																		Prbb.g_00472												
N21.HOG0000534	OG0000453	n0										Praj.g_00462																		Prbb.g_00473												
N21.HOG0000535	OG0000454	n0										Praj.g_00464																		Prbb.g_00475												
N21.HOG0000536	OG0000455	n0										Praj.g_00465																		Prbb.g_00476												
N21.HOG0000537	OG0000456	n0										Praj.g_00469																		Prbb.g_00480												
N21.HOG0000538	OG0000457	n0										Praj.g_00471																		Prbb.g_00482												
N21.HOG0000539	OG0000458	n0										Praj.g_00472																		Prbb.g_00483												
N21.HOG0000540	OG0000459	n0										Praj.g_00474																		Prbb.g_00486												
N21.HOG0000541	OG0000460	n0										Praj.g_00476																		Prbb.g_00488												
N21.HOG0000542	OG0000461	n0										Praj.g_00477																		Prbb.g_00489												
N21.HOG0000543	OG0000462	n0										Praj.g_00478																		Prbb.g_00490												
N21.HOG0000544	OG0000463	n0										Praj.g_00479																		Prbb.g_00491												
N21.HOG0000545	OG0000464	n0										Praj.g_00480																		Prbb.g_00492												
N21.HOG0000546	OG0000465	n0										Praj.g_00481																		Prbb.g_00493												
N21.HOG0000547	OG0000466	n0										Praj.g_00482																		Prbb.g_00494												
N21.HOG0000548	OG0000467	n0										Praj.g_00483																		Prbb.g_00495												
N21.HOG0000549	OG0000468	n0										Praj.g_00484																		Prbb.g_00496												
N21.HOG0000550	OG0000469	n0										Praj.g_00485																		Prbb.g_00497												
N21.HOG0000551	OG0000470	n0										Praj.g_00486																		Prbb.g_00498												
N21.HOG0000552	OG0000471	n0										Praj.g_00487																		Prbb.g_00499												
N21.HOG0000553	OG0000472	n0										Praj.g_00492																		Prbb.g_00504												
N21.HOG0000554	OG0000473	n0										Praj.g_00493																		Prbb.g_00505												
N21.HOG0000555	OG0000474	n0										Praj.g_00494																		Prbb.g_00506												
N21.HOG0000556	OG0000475	n0										Praj.g_00495																		Prbb.g_00507												
N21.HOG0000557	OG0000476	n0										Praj.g_00497																		Prbb.g_00509												
N21.HOG0000558	OG0000477	n0										Praj.g_00498																		Prbb.g_00510												
N21.HOG0000559	OG0000478	n0										Praj.g_00499																		Prbb.g_00511												
N21.HOG0000560	OG0000479	n0										Praj.g_00500																		Prbb.g_00512												
N21.HOG0000561	OG0000480	n0										Praj.g_00502																		Prbb.g_00514												
N21.HOG0000562	OG0000481	n0										Praj.g_00504																		Prbb.g_00516												
N21.HOG0000563	OG0000482	n0										Praj.g_00505																		Prbb.g_00517												
N21.HOG0000564	OG0000483	n0										Praj.g_00507																		Prbb.g_00519												
N21.HOG0000565	OG0000484	n0										Praj.g_00508																		Prbb.g_00520												
N21.HOG0000566	OG0000485	n0										Praj.g_00509																		Prbb.g_00521												
N21.HOG0000567	OG0000486	n0										Praj.g_00511																		Prbb.g_00523												
N21.HOG0000568	OG0000487	n0										Praj.g_00515																		Prbb.g_00527												
N21.HOG0000569	OG0000488	n0										Praj.g_00516																		Prbb.g_00528												
N21.HOG0000570	OG0000489	n0										Praj.g_00517																		Prbb.g_00529												
N21.HOG0000571	OG0000490	n0										Praj.g_00518																		Prbb.g_00530												
N21.HOG0000572	OG0000491	n0										Praj.g_00519																		Prbb.g_00531												
N21.HOG0000573	OG0000492	n0										Praj.g_00520																		Prbb.g_00532												
N21.HOG0000574	OG0000493	n0										Praj.g_00521																		Prbb.g_00533												
N21.HOG0000575	OG0000494	n0										Praj.g_00522																		Prbb.g_00534												
N21.HOG0000576	OG0000495	n0										Praj.g_00525																		Prbb.g_00537												
N21.HOG0000577	OG0000496	n0										Praj.g_00526																		Prbb.g_00538												
N21.HOG0000578	OG0000497	n0										Praj.g_00527																		Prbb.g_00539												
N21.HOG0000579	OG0000498	n0										Praj.g_00528																		Prbb.g_00540												
N21.HOG0000580	OG0000499	n0										Praj.g_00529																		Prbb.g_00541												
N21.HOG0000581	OG0000500	n0										Praj.g_00531																		Prbb.g_00543												
N21.HOG0000582	OG0000501	n0										Praj.g_00532																		Prbb.g_00544												
N21.HOG0000583	OG0000502	n0										Praj.g_00533																		Prbb.g_00545												
N21.HOG0000584	OG0000503	n0										Praj.g_00535																		Prbb.g_00547												
N21.HOG0000585	OG0000504	n0										Praj.g_00536																		Prbb.g_00548												
N21.HOG0000586	OG0000505	n0										Praj.g_00537																		Prbb.g_00550												
N21.HOG0000587	OG0000506	n0										Praj.g_00538																		Prbb.g_00551												
N21.HOG0000588	OG0000507	n0										Praj.g_00539																		Prbb.g_00552												
N21.HOG0000589	OG0000508	n0										Praj.g_00540																		Prbb.g_00553												
N21.HOG0000590	OG0000509	n0										Praj.g_00541																		Prbb.g_00554												
N21.HOG0000591	OG0000510	n0										Praj.g_00542																		Prbb.g_00555												
N21.HOG0000592	OG0000511	n0										Praj.g_00544																		Prbb.g_00557												
N21.HOG0000593	OG0000512	n0										Praj.g_00545																		Prbb.g_00558												
N21.HOG0000594	OG0000513	n0										Praj.g_00546																		Prbb.g_00559												
N21.HOG0000595	OG0000514	n0										Praj.g_00547																		Prbb.g_00560												
N21.HOG0000596	OG0000515	n0										Praj.g_00548																		Prbb.g_00561												
N21.HOG0000597	OG0000516	n0										Praj.g_00549																		Prbb.g_00562												
N21.HOG0000598	OG0000517	n0										Praj.g_00551																		Prbb.g_00564												
N21.HOG0000599	OG0000518	n0										Praj.g_00552																		Prbb.g_00565												
N21.HOG0000600	OG0000519	n0										Praj.g_00553																		Prbb.g_00566												
N21.HOG0000601	OG0000520	n0										Praj.g_00554																		Prbb.g_00567												
N21.HOG0000602	OG0000521	n0										Praj.g_00555																		Prbb.g_00568												
N21.HOG0000603	OG0000522	n0										Praj.g_00556																		Prbb.g_00569												
N21.HOG0000604	OG0000523	n0										Praj.g_00557																		Prbb.g_00570												
N21.HOG0000605	OG0000524	n0										Praj.g_00558																		Prbb.g_00571												
N21.HOG0000606	OG0000525	n0										Praj.g_00559																		Prbb.g_00572												
N21.HOG0000607	OG0000526	n0										Praj.g_00560																		Prbb.g_00573												
N21.HOG0000608	OG0000527	n0										Praj.g_00561																		Prbb.g_00574												
N21.HOG0000609	OG0000528	n0										Praj.g_00562																		Prbb.g_00575												
N21.HOG0000610	OG0000529	n0										Praj.g_00563																		Prbb.g_00576												
N21.HOG0000611	OG0000530	n0										Praj.g_00564																		Prbb.g_00577												
N21.HOG0000612	OG0000531	n0										Praj.g_00565																		Prbb.g_00578												
N21.HOG0000613	OG0000532	n0										Praj.g_00566																		Prbb.g_00579												
N21.HOG0000614	OG0000533	n0										Praj.g_00567																		Prbb.g_00580												
N21.HOG0000615	OG0000534	n0										Praj.g_00568																		Prbb.g_00581												
N21.HOG0000616	OG0000535	n0										Praj.g_00569																		Prbb.g_00582												
N21.HOG0000617	OG0000536	n0										Praj.g_00570																		Prbb.g_00583												
N21.HOG0000618	OG0000537	n0										Praj.g_00571																		Prbb.g_00584												
N21.HOG0000619	OG0000538	n0										Praj.g_00572																		Prbb.g_00585												
N21.HOG0000620	OG0000539	n0										Praj.g_00574																		Prbb.g_00587												
N21.HOG0000621	OG0000540	n0										Praj.g_00575																		Prbb.g_00588												
N21.HOG0000622	OG0000541	n0										Praj.g_00576																		Prbb.g_00589												
N21.HOG0000623	OG0000542	n0										Praj.g_00578																		Prbb.g_00591												
N21.HOG0000624	OG0000543	n0										Praj.g_00579																		Prbb.g_00592												
N21.HOG0000625	OG0000544	n0										Praj.g_00581																		Prbb.g_00594												
N21.HOG0000626	OG0000545	n0										Praj.g_00580																		Prbb.g_00593												
N21.HOG0000627	OG0000546	n0										Praj.g_00582																		Prbb.g_00595												
N21.HOG0000628	OG0000547	n0										Praj.g_00583																		Prbb.g_00596												
N21.HOG0000629	OG0000548	n0										Praj.g_00584																		Prbb.g_00597												
N21.HOG0000630	OG0000549	n0										Praj.g_00586																		Prbb.g_00599												
N21.HOG0000631	OG0000550	n0										Praj.g_00587																		Prbb.g_00600												
N21.HOG0000632	OG0000551	n0										Praj.g_00588																		Prbb.g_00601												
N21.HOG0000633	OG0000552	n0										Praj.g_00589																		Prbb.g_00602												
N21.HOG0000634	OG0000553	n0										Praj.g_00590																		Prbb.g_00603												
N21.HOG0000635	OG0000554	n0										Praj.g_00591																		Prbb.g_00604												
N21.HOG0000636	OG0000555	n0										Praj.g_00593																		Prbb.g_00606												
N21.HOG0000637	OG0000556	n0										Praj.g_00594																		Prbb.g_00607												
N21.HOG0000638	OG0000557	n0										Praj.g_00595																		Prbb.g_00608												
N21.HOG0000639	OG0000558	n0										Praj.g_00596																		Prbb.g_00609												
N21.HOG0000640	OG0000559	n0										Praj.g_00597																		Prbb.g_00610												
N21.HOG0000641	OG0000560	n0										Praj.g_00598																		Prbb.g_00611												
N21.HOG0000642	OG0000561	n0										Praj.g_00599																		Prbb.g_00612												
N21.HOG0000643	OG0000562	n0										Praj.g_00600																		Prbb.g_00613												
N21.HOG0000644	OG0000563	n0										Praj.g_00601																		Prbb.g_00614												
N21.HOG0000645	OG0000564	n0										Praj.g_00602																		Prbb.g_00615												
N21.HOG0000646	OG0000565	n0										Praj.g_00603																		Prbb.g_00616												
N21.HOG0000647	OG0000566	n0										Praj.g_00604																		Prbb.g_00617												
N21.HOG0000648	OG0000567	n0										Praj.g_00605																		Prbb.g_00618												
N21.HOG0000649	OG0000568	n0										Praj.g_00606																		Prbb.g_00619												
N21.HOG0000650	OG0000569	n0										Praj.g_00609																		Prbb.g_00622												
N21.HOG0000651	OG0000570	n0										Praj.g_00610																		Prbb.g_00623												
N21.HOG0000652	OG0000571	n0										Praj.g_00611																		Prbb.g_00624												
N21.HOG0000653	OG0000572	n0										Praj.g_00613																		Prbb.g_00626												
N21.HOG0000654	OG0000573	n0										Praj.g_00614																		Prbb.g_00627												
N21.HOG0000655	OG0000574	n0										Praj.g_00615																		Prbb.g_00628												
N21.HOG0000656	OG0000575	n0										Praj.g_00616																		Prbb.g_00629												
N21.HOG0000657	OG0000576	n0										Praj.g_00617																		Prbb.g_00630												
N21.HOG0000658	OG0000577	n0										Praj.g_00618																		Prbb.g_00631												
N21.HOG0000659	OG0000578	n0										Praj.g_00619																		Prbb.g_00632												
N21.HOG0000660	OG0000579	n0										Praj.g_00620																		Prbb.g_00633												
N21.HOG0000661	OG0000580	n0										Praj.g_00621																		Prbb.g_00634												
N21.HOG0000662	OG0000581	n0										Praj.g_00622																		Prbb.g_00635												
N21.HOG0000663	OG0000582	n0										Praj.g_00623																		Prbb.g_00636												
N21.HOG0000664	OG0000583	n0										Praj.g_00624																		Prbb.g_00637												
N21.HOG0000665	OG0000584	n0										Praj.g_00626																		Prbb.g_00639												
N21.HOG0000666	OG0000585	n0										Praj.g_00627																		Prbb.g_00640												
N21.HOG0000667	OG0000586	n0										Praj.g_00628																		Prbb.g_00641												
N21.HOG0000668	OG0000587	n0										Praj.g_00629																		Prbb.g_00642												
N21.HOG0000669	OG0000588	n0										Praj.g_00630																		Prbb.g_00643												
N21.HOG0000670	OG0000589	n0										Praj.g_00631																		Prbb.g_00644												
N21.HOG0000671	OG0000590	n0										Praj.g_00632																		Prbb.g_00645												
N21.HOG0000672	OG0000591	n0										Praj.g_00633																		Prbb.g_00646												
N21.HOG0000673	OG0000592	n0										Praj.g_00634																		Prbb.g_00647												
N21.HOG0000674	OG0000593	n0										Praj.g_00635																		Prbb.g_00648												
N21.HOG0000675	OG0000594	n0										Praj.g_00636																		Prbb.g_00649												
N21.HOG0000676	OG0000595	n0										Praj.g_00637																		Prbb.g_00650												
N21.HOG0000677	OG0000596	n0										Praj.g_00638																		Prbb.g_00651												
N21.HOG0000678	OG0000597	n0										Praj.g_00642																		Prbb.g_00655												
N21.HOG0000679	OG0000598	n0										Praj.g_00643																		Prbb.g_00656												
N21.HOG0000680	OG0000599	n0										Praj.g_00644																		Prbb.g_00657												
N21.HOG0000681	OG0000600	n0										Praj.g_00645																		Prbb.g_00658												
N21.HOG0000682	OG0000601	n0										Praj.g_00646																		Prbb.g_00659												
N21.HOG0000683	OG0000602	n0										Praj.g_00647																		Prbb.g_00660												
N21.HOG0000684	OG0000603	n0										Praj.g_00648																		Prbb.g_00661												
N21.HOG0000685	OG0000604	n0										Praj.g_00649																		Prbb.g_00662												
N21.HOG0000686	OG0000605	n0										Praj.g_00650																		Prbb.g_00664												
N21.HOG0000687	OG0000606	n0										Praj.g_00651																		Prbb.g_00665												
N21.HOG0000688	OG0000607	n0										Praj.g_00653																		Prbb.g_00667												
N21.HOG0000689	OG0000608	n0										Praj.g_00654																		Prbb.g_00668												
N21.HOG0000690	OG0000609	n0										Praj.g_00656																		Prbb.g_00670												
N21.HOG0000691	OG0000610	n0										Praj.g_00657																		Prbb.g_00671												
N21.HOG0000692	OG0000611	n0										Praj.g_00660																		Prbb.g_00674												
N21.HOG0000693	OG0000612	n0										Praj.g_00661																		Prbb.g_00675												
N21.HOG0000694	OG0000613	n0										Praj.g_00663																		Prbb.g_00677												
N21.HOG0000695	OG0000614	n0										Praj.g_00671																		Prbb.g_00684												
N21.HOG0000696	OG0000615	n0										Praj.g_00672																		Prbb.g_00685												
N21.HOG0000697	OG0000616	n0										Praj.g_00673																		Prbb.g_00686												
N21.HOG0000698	OG0000617	n0										Praj.g_00676																		Prbb.g_00689												
N21.HOG0000699	OG0000618	n0										Praj.g_00677																		Prbb.g_00690												
N21.HOG0000700	OG0000619	n0										Praj.g_00678																		Prbb.g_00691												
N21.HOG0000701	OG0000620	n0										Praj.g_00680																		Prbb.g_00693												
N21.HOG0000702	OG0000621	n0										Praj.g_00681																		Prbb.g_00694												
N21.HOG0000703	OG0000622	n0										Praj.g_00682																		Prbb.g_00695												
N21.HOG0000704	OG0000623	n0										Praj.g_00683																		Prbb.g_00696												
N21.HOG0000705	OG0000624	n0										Praj.g_00686																		Prbb.g_00700												
N21.HOG0000706	OG0000625	n0										Praj.g_00687																		Prbb.g_00701												
N21.HOG0000707	OG0000626	n0										Praj.g_00688																		Prbb.g_00702												
N21.HOG0000708	OG0000627	n0										Praj.g_01396																		Prbb.g_01450												
N21.HOG0000709	OG0000628	n0										Praj.g_00689																		Prbb.g_00703												
N21.HOG0000710	OG0000629	n0										Praj.g_00690																		Prbb.g_00705												
N21.HOG0000711	OG0000630	n0										Praj.g_00692																		Prbb.g_00707												
N21.HOG0000712	OG0000631	n0										Praj.g_00693																		Prbb.g_00708												
N21.HOG0000713	OG0000632	n0										Praj.g_02137																		Prbb.g_02176												
N21.HOG0000714	OG0000633	n0										Praj.g_01218																		Prbb.g_01260												
N21.HOG0000715	OG0000634	n0										Praj.g_00699																		Prbb.g_00714												
N21.HOG0000716	OG0000635	n0										Praj.g_00701																		Prbb.g_00716												
N21.HOG0000717	OG0000636	n0										Praj.g_00702																		Prbb.g_00717												
N21.HOG0000718	OG0000637	n0										Praj.g_00704																		Prbb.g_00719												
N21.HOG0000719	OG0000638	n0										Praj.g_00705																		Prbb.g_00720												
N21.HOG0000720	OG0000639	n0										Praj.g_00706																		Prbb.g_00721												
N21.HOG0000721	OG0000640	n0										Praj.g_00707																		Prbb.g_00722												
N21.HOG0000722	OG0000641	n0										Praj.g_00708																		Prbb.g_00723												
N21.HOG0000723	OG0000642	n0										Praj.g_00709																		Prbb.g_00724												
N21.HOG0000724	OG0000643	n0										Praj.g_00710																		Prbb.g_00725												
N21.HOG0000725	OG0000644	n0										Praj.g_00712																		Prbb.g_00727												
N21.HOG0000726	OG0000645	n0										Praj.g_00714																		Prbb.g_00729												
N21.HOG0000727	OG0000646	n0										Praj.g_00715																		Prbb.g_00730												
N21.HOG0000728	OG0000647	n0										Praj.g_00716																		Prbb.g_00731												
N21.HOG0000729	OG0000648	n0										Praj.g_00718																		Prbb.g_00733												
N21.HOG0000730	OG0000649	n0										Praj.g_00719																		Prbb.g_00734												
N21.HOG0000731	OG0000650	n0										Praj.g_00720																		Prbb.g_00735												
N21.HOG0000732	OG0000651	n0										Praj.g_00721																		Prbb.g_00736												
N21.HOG0000733	OG0000652	n0										Praj.g_00723																		Prbb.g_00738												
N21.HOG0000734	OG0000653	n0										Praj.g_00069																		Prbb.g_00086												
N21.HOG0000735	OG0000654	n0										Praj.g_00091																		Prbb.g_00108												
N21.HOG0000736	OG0000655	n1										Praj.g_01398																		Prbb.g_01452												
N21.HOG0000737	OG0000656	n0										Praj.g_01054																		Prbb.g_01099												
N21.HOG0000738	OG0000657	n0										Praj.g_00938																		Prbb.g_00983												
N21.HOG0000739	OG0000658	n0										Praj.g_00937																		Prbb.g_00982												
N21.HOG0000740	OG0000659	n0										Praj.g_00936																		Prbb.g_00981												
N21.HOG0000741	OG0000660	n0										Praj.g_00373																		Prbb.g_00389												
N21.HOG0000742	OG0000661	n0										Praj.g_00913																		Prbb.g_00958												
N21.HOG0000743	OG0000662	n0										Praj.g_00915																		Prbb.g_00960												
N21.HOG0000744	OG0000663	n0										Praj.g_00917																		Prbb.g_00962												
N21.HOG0000745	OG0000664	n0										Praj.g_00918																		Prbb.g_00963												
N21.HOG0000746	OG0000665	n0										Praj.g_00919																		Prbb.g_00964												
N21.HOG0000747	OG0000666	n0										Praj.g_00763																		Prbb.g_00777												
N21.HOG0000748	OG0000667	n0										Praj.g_00764																		Prbb.g_00778												
N21.HOG0000749	OG0000668	n0										Praj.g_00765																		Prbb.g_00779												
N21.HOG0000750	OG0000669	n0										Praj.g_00766																		Prbb.g_00780												
N21.HOG0000751	OG0000670	n0										Praj.g_00768																		Prbb.g_00782												
N21.HOG0000752	OG0000671	n0										Praj.g_00769																		Prbb.g_00783												
N21.HOG0000753	OG0000672	n0										Praj.g_00770																		Prbb.g_00784												
N21.HOG0000754	OG0000673	n0										Praj.g_00771																		Prbb.g_00785												
N21.HOG0000755	OG0000674	n0										Praj.g_00772																		Prbb.g_00786												
N21.HOG0000756	OG0000675	n0										Praj.g_00773																		Prbb.g_00787												
N21.HOG0000757	OG0000676	n0										Praj.g_00775																		Prbb.g_00789												
N21.HOG0000758	OG0000677	n0										Praj.g_00777																		Prbb.g_00791												
N21.HOG0000759	OG0000678	n0										Praj.g_00778																		Prbb.g_00792												
N21.HOG0000760	OG0000679	n0										Praj.g_00779																		Prbb.g_00793												
N21.HOG0000761	OG0000680	n0										Praj.g_00780																		Prbb.g_00794												
N21.HOG0000762	OG0000681	n0										Praj.g_00781																		Prbb.g_00795												
N21.HOG0000763	OG0000682	n0										Praj.g_00782																		Prbb.g_00796												
N21.HOG0000764	OG0000683	n0										Praj.g_00784																		Prbb.g_00798												
N21.HOG0000765	OG0000684	n0										Praj.g_00786																		Prbb.g_00800												
N21.HOG0000766	OG0000685	n0										Praj.g_00787																		Prbb.g_00801												
N21.HOG0000767	OG0000686	n0										Praj.g_00788																		Prbb.g_00802												
N21.HOG0000768	OG0000687	n0										Praj.g_00789																		Prbb.g_00803												
N21.HOG0000769	OG0000688	n0										Praj.g_00790																		Prbb.g_00804												
N21.HOG0000770	OG0000689	n0										Praj.g_00791																		Prbb.g_00805												
N21.HOG0000771	OG0000690	n0										Praj.g_00792																		Prbb.g_00806												
N21.HOG0000772	OG0000691	n0										Praj.g_00794																		Prbb.g_00808												
N21.HOG0000773	OG0000692	n0										Praj.g_00795																		Prbb.g_00809												
N21.HOG0000774	OG0000693	n0										Praj.g_00796																		Prbb.g_00810												
N21.HOG0000775	OG0000694	n0										Praj.g_00797																		Prbb.g_00811												
N21.HOG0000776	OG0000695	n0										Praj.g_00798																		Prbb.g_00812												
N21.HOG0000777	OG0000696	n0										Praj.g_00799																		Prbb.g_00813												
N21.HOG0000778	OG0000697	n0										Praj.g_00801																		Prbb.g_00814												
N21.HOG0000779	OG0000698	n0										Praj.g_00802																		Prbb.g_00815												
N21.HOG0000780	OG0000699	n0										Praj.g_00805																		Prbb.g_00818												
N21.HOG0000781	OG0000700	n0										Praj.g_00806																		Prbb.g_00819												
N21.HOG0000782	OG0000701	n0										Praj.g_00808																		Prbb.g_00821												
N21.HOG0000783	OG0000702	n0										Praj.g_00809																		Prbb.g_00822												
N21.HOG0000784	OG0000703	n0										Praj.g_00810																		Prbb.g_00823												
N21.HOG0000785	OG0000704	n0										Praj.g_00811																		Prbb.g_00824												
N21.HOG0000786	OG0000705	n0										Praj.g_00814																		Prbb.g_00827												
N21.HOG0000787	OG0000706	n0										Praj.g_00815																		Prbb.g_00828												
N21.HOG0000788	OG0000707	n0										Praj.g_00816																		Prbb.g_00829												
N21.HOG0000789	OG0000708	n0										Praj.g_00817																		Prbb.g_00830												
N21.HOG0000790	OG0000709	n0										Praj.g_00818																		Prbb.g_00831												
N21.HOG0000791	OG0000710	n0										Praj.g_00819																		Prbb.g_00832												
N21.HOG0000792	OG0000711	n0										Praj.g_00820																		Prbb.g_00833												
N21.HOG0000793	OG0000712	n0										Praj.g_00821																		Prbb.g_00834												
N21.HOG0000794	OG0000713	n0										Praj.g_00822																		Prbb.g_00835												
N21.HOG0000795	OG0000714	n0										Praj.g_00825																		Prbb.g_00837												
N21.HOG0000796	OG0000715	n0										Praj.g_00826																		Prbb.g_00838												
N21.HOG0000797	OG0000716	n0										Praj.g_00827																		Prbb.g_00839												
N21.HOG0000798	OG0000717	n0										Praj.g_00828																		Prbb.g_00840												
N21.HOG0000799	OG0000718	n0										Praj.g_00829																		Prbb.g_00841												
N21.HOG0000800	OG0000719	n0										Praj.g_00831																		Prbb.g_00843												
N21.HOG0000801	OG0000720	n0										Praj.g_00835																		Prbb.g_00847												
N21.HOG0000802	OG0000721	n0										Praj.g_00836																		Prbb.g_00848												
N21.HOG0000803	OG0000722	n0										Praj.g_00869																		Prbb.g_00914												
N21.HOG0000804	OG0000723	n0										Praj.g_00872																		Prbb.g_00917												
N21.HOG0000805	OG0000724	n0										Praj.g_00877																		Prbb.g_00922												
N21.HOG0000806	OG0000725	n0										Praj.g_00879																		Prbb.g_00924												
N21.HOG0000807	OG0000726	n0										Praj.g_00880																		Prbb.g_00925												
N21.HOG0000808	OG0000727	n0										Praj.g_00881																		Prbb.g_00926												
N21.HOG0000809	OG0000728	n0										Praj.g_00882																		Prbb.g_00927												
N21.HOG0000810	OG0000729	n0										Praj.g_00884																		Prbb.g_00929												
N21.HOG0000811	OG0000730	n0										Praj.g_00885																		Prbb.g_00930												
N21.HOG0000812	OG0000731	n0										Praj.g_00887																		Prbb.g_00932												
N21.HOG0000813	OG0000732	n0										Praj.g_00888																		Prbb.g_00933												
N21.HOG0000814	OG0000733	n0										Praj.g_00889																		Prbb.g_00934												
N21.HOG0000815	OG0000734	n0										Praj.g_00890																		Prbb.g_00935												
N21.HOG0000816	OG0000735	n0										Praj.g_00891																		Prbb.g_00936												
N21.HOG0000817	OG0000736	n0										Praj.g_00893																		Prbb.g_00938												
N21.HOG0000818	OG0000737	n0										Praj.g_00894																		Prbb.g_00939												
N21.HOG0000819	OG0000738	n0										Praj.g_00897																		Prbb.g_00942												
N21.HOG0000820	OG0000739	n0										Praj.g_00898																		Prbb.g_00943												
N21.HOG0000821	OG0000740	n0										Praj.g_00899																		Prbb.g_00944												
N21.HOG0000822	OG0000741	n0										Praj.g_00901																		Prbb.g_00946												
N21.HOG0000823	OG0000742	n0										Praj.g_00902																		Prbb.g_00947												
N21.HOG0000824	OG0000743	n0										Praj.g_00906																		Prbb.g_00951												
N21.HOG0000825	OG0000744	n0										Praj.g_00907																		Prbb.g_00952												
N21.HOG0000826	OG0000745	n0										Praj.g_00748																		Prbb.g_00762												
N21.HOG0000827	OG0000746	n0										Praj.g_00749																		Prbb.g_00763												
N21.HOG0000828	OG0000747	n0										Praj.g_00750																		Prbb.g_00764												
N21.HOG0000829	OG0000748	n0										Praj.g_00751																		Prbb.g_00765												
N21.HOG0000830	OG0000749	n0										Praj.g_00752																		Prbb.g_00766												
N21.HOG0000831	OG0000750	n0										Praj.g_00753																		Prbb.g_00767												
N21.HOG0000832	OG0000751	n0										Praj.g_00755																		Prbb.g_00769												
N21.HOG0000833	OG0000752	n0										Praj.g_00756																		Prbb.g_00770												
N21.HOG0000834	OG0000753	n0										Praj.g_00757																		Prbb.g_00771												
N21.HOG0000835	OG0000754	n0										Praj.g_00758																		Prbb.g_00772												
N21.HOG0000836	OG0000755	n0										Praj.g_00760																		Prbb.g_00774												
N21.HOG0000837	OG0000756	n0										Praj.g_00761																		Prbb.g_00775												
N21.HOG0000838	OG0000757	n0										Praj.g_00762																		Prbb.g_00776												
N21.HOG0000839	OG0000758	n0										Praj.g_00920																		Prbb.g_00965												
N21.HOG0000840	OG0000759	n0										Praj.g_00921																		Prbb.g_00966												
N21.HOG0000841	OG0000760	n0										Praj.g_00922																		Prbb.g_00967												
N21.HOG0000842	OG0000761	n0										Praj.g_00923																		Prbb.g_00968												
N21.HOG0000843	OG0000762	n0										Praj.g_00925																		Prbb.g_00970												
N21.HOG0000844	OG0000763	n0										Praj.g_00926																		Prbb.g_00971												
N21.HOG0000845	OG0000764	n0										Praj.g_00927																		Prbb.g_00972												
N21.HOG0000846	OG0000765	n0										Praj.g_00928																		Prbb.g_00973												
N21.HOG0000847	OG0000766	n0										Praj.g_00929																		Prbb.g_00974												
N21.HOG0000848	OG0000767	n0										Praj.g_00930																		Prbb.g_00975												
N21.HOG0000849	OG0000768	n0										Praj.g_00931																		Prbb.g_00976												
N21.HOG0000850	OG0000769	n0										Praj.g_00932																		Prbb.g_00977												
N21.HOG0000851	OG0000770	n0										Praj.g_00933																		Prbb.g_00978												
N21.HOG0000852	OG0000771	n0										Praj.g_00934																		Prbb.g_00979												
N21.HOG0000853	OG0000772	n0										Praj.g_00847																		Prbb.g_00893												
N21.HOG0000854	OG0000773	n0										Praj.g_00939																		Prbb.g_00984												
N21.HOG0000855	OG0000774	n0										Praj.g_00940																		Prbb.g_00985												
N21.HOG0000856	OG0000775	n0										Praj.g_00941																		Prbb.g_00986												
N21.HOG0000857	OG0000776	n0										Praj.g_00943																		Prbb.g_00988												
N21.HOG0000858	OG0000777	n0										Praj.g_00944																		Prbb.g_00989												
N21.HOG0000859	OG0000778	n0										Praj.g_00945																		Prbb.g_00990												
