Orthogroup	Praq	Prbg
OG0000561	Praq.g_00963	Prbg.g_01418
OG0000562	Praq.g_00962	Prbg.g_01416
OG0000563	Praq.g_00961	Prbg.g_01415
OG0000564	Praq.g_00960	Prbg.g_01414
OG0000565	Praq.g_00959	Prbg.g_01413
OG0000566	Praq.g_00958	Prbg.g_01412
OG0000567	Praq.g_00957	Prbg.g_01411
OG0000568	Praq.g_00775	Prbg.g_01410
OG0000569	Praq.g_00776	Prbg.g_01409
OG0000570	Praq.g_00777	Prbg.g_01408
OG0000571	Praq.g_00778	Prbg.g_01407
OG0000572	Praq.g_00779	Prbg.g_01406
OG0000573	Praq.g_00782	Prbg.g_01403
OG0000574	Praq.g_00783	Prbg.g_01402
OG0000575	Praq.g_00784	Prbg.g_01401
OG0000576	Praq.g_00785	Prbg.g_01400
OG0000577	Praq.g_00786	Prbg.g_01399
OG0000578	Praq.g_00787	Prbg.g_01398
OG0000579	Praq.g_00788	Prbg.g_01397
OG0000580	Praq.g_00789	Prbg.g_01396
OG0000581	Praq.g_00790	Prbg.g_01395
OG0000582	Praq.g_00791	Prbg.g_01394
OG0000583	Praq.g_00792	Prbg.g_01393
OG0000584	Praq.g_00793	Prbg.g_01391
OG0000585	Praq.g_00794	Prbg.g_01390
OG0000586	Praq.g_00796	Prbg.g_01388
OG0000587	Praq.g_00797	Prbg.g_01387
OG0000588	Praq.g_00799	Prbg.g_01111
OG0000589	Praq.g_00800	Prbg.g_01112
OG0000590	Praq.g_00802	Prbg.g_01114
OG0000591	Praq.g_00808	Prbg.g_01120
OG0000592	Praq.g_00809	Prbg.g_01121
OG0000593	Praq.g_00810	Prbg.g_01122
OG0000594	Praq.g_00812	Prbg.g_01125
OG0000595	Praq.g_00813	Prbg.g_01126
OG0000596	Praq.g_00814	Prbg.g_01127
OG0000597	Praq.g_00816	Prbg.g_01129
OG0000598	Praq.g_00817	Prbg.g_01130
OG0000599	Praq.g_00818	Prbg.g_01131
OG0000600	Praq.g_00819	Prbg.g_01132
OG0000601	Praq.g_00821	Prbg.g_01135
OG0000602	Praq.g_00822	Prbg.g_01136
OG0000603	Praq.g_00823	Prbg.g_01137
OG0000604	Praq.g_00824	Prbg.g_01140
OG0000605	Praq.g_00825	Prbg.g_01141
OG0000606	Praq.g_00826	Prbg.g_01142
OG0000607	Praq.g_00828	Prbg.g_01144
OG0000608	Praq.g_00829	Prbg.g_01146
OG0000609	Praq.g_00833	Prbg.g_01939
OG0000610	Praq.g_00834	Prbg.g_01070
OG0000611	Praq.g_00584	Prbg.g_01152
OG0000612	Praq.g_00585	Prbg.g_01153
OG0000613	Praq.g_00586	Prbg.g_01374
OG0000614	Praq.g_00587	Prbg.g_01373
OG0000615	Praq.g_00589	Prbg.g_01371
OG0000616	Praq.g_00590	Prbg.g_01370
OG0000617	Praq.g_00591	Prbg.g_01369
OG0000618	Praq.g_00592	Prbg.g_01368
OG0000619	Praq.g_00593	Prbg.g_01367
OG0000620	Praq.g_00594	Prbg.g_01366
OG0000621	Praq.g_00595	Prbg.g_01365
OG0000622	Praq.g_00596	Prbg.g_01364
OG0000623	Praq.g_00597	Prbg.g_01363
OG0000624	Praq.g_00598	Prbg.g_01361
OG0000625	Praq.g_00599	Prbg.g_01360
OG0000626	Praq.g_00600	Prbg.g_01359
OG0000627	Praq.g_00601	Prbg.g_01358
OG0000628	Praq.g_00602	Prbg.g_01357
OG0000629	Praq.g_00603	Prbg.g_01356
OG0000630	Praq.g_00604	Prbg.g_01355
OG0000631	Praq.g_00606	Prbg.g_01353
OG0000632	Praq.g_00618	Prbg.g_01352
OG0000633	Praq.g_00622	Prbg.g_00006
OG0000634	Praq.g_00637	Prbg.g_00461
OG0000635	Praq.g_00638	Prbg.g_00366
OG0000636	Praq.g_00639	Prbg.g_00365
OG0000637	Praq.g_00640	Prbg.g_00364
OG0000638	Praq.g_00647	Prbg.g_00114
OG0000639	Praq.g_00656	Prbg.g_01254
OG0000640	Praq.g_00658	Prbg.g_01258
OG0000641	Praq.g_00661	Prbg.g_01260
OG0000642	Praq.g_00662	Prbg.g_01261
OG0000643	Praq.g_00663	Prbg.g_01262
OG0000644	Praq.g_00664	Prbg.g_01375
OG0000645	Praq.g_00665	Prbg.g_01154
OG0000646	Praq.g_00666	Prbg.g_01155
OG0000647	Praq.g_00667	Prbg.g_01156
OG0000648	Praq.g_00669	Prbg.g_01158
OG0000649	Praq.g_00670	Prbg.g_01159
OG0000650	Praq.g_00671	Prbg.g_01160
OG0000651	Praq.g_00672	Prbg.g_01161
OG0000652	Praq.g_00673	Prbg.g_01162
OG0000653	Praq.g_00674	Prbg.g_01163
OG0000654	Praq.g_00676	Prbg.g_01165
OG0000655	Praq.g_00678	Prbg.g_01167
OG0000656	Praq.g_01407	Prbg.g_01168
OG0000657	Praq.g_01408	Prbg.g_01169
OG0000658	Praq.g_01409	Prbg.g_01170
OG0000659	Praq.g_01410	Prbg.g_01171
OG0000660	Praq.g_01411	Prbg.g_01172
OG0000661	Praq.g_01412	Prbg.g_01173
OG0000662	Praq.g_01413	Prbg.g_01175
OG0000663	Praq.g_01414	Prbg.g_01176
OG0000664	Praq.g_01415	Prbg.g_01177
OG0000665	Praq.g_01416	Prbg.g_01178
OG0000666	Praq.g_01417	Prbg.g_01179
OG0000667	Praq.g_01418	Prbg.g_01180
OG0000668	Praq.g_01419	Prbg.g_01181
OG0000669	Praq.g_01421	Prbg.g_01183
OG0000670	Praq.g_01422	Prbg.g_01184
OG0000671	Praq.g_01423	Prbg.g_01185
OG0000672	Praq.g_01424	Prbg.g_01186
OG0000673	Praq.g_01425	Prbg.g_01187
OG0000674	Praq.g_01426	Prbg.g_01188
OG0000675	Praq.g_01428	Prbg.g_01190
OG0000676	Praq.g_01429	Prbg.g_01191
OG0000677	Praq.g_01431	Prbg.g_01194
OG0000678	Praq.g_01433	Prbg.g_01196
OG0000679	Praq.g_01434	Prbg.g_01198
OG0000680	Praq.g_01435	Prbg.g_01199
OG0000681	Praq.g_01436	Prbg.g_01200
OG0000682	Praq.g_01437	Prbg.g_01201
OG0000683	Praq.g_01439	Prbg.g_01203
OG0000684	Praq.g_01440	Prbg.g_01204
OG0000685	Praq.g_01441	Prbg.g_01205
OG0000686	Praq.g_01442	Prbg.g_01206
OG0000687	Praq.g_01443	Prbg.g_01207
OG0000688	Praq.g_01444	Prbg.g_01208
OG0000689	Praq.g_01445	Prbg.g_01209
OG0000690	Praq.g_01446	Prbg.g_01210
OG0000691	Praq.g_01447	Prbg.g_01211
OG0000692	Praq.g_01449	Prbg.g_01215
OG0000693	Praq.g_01450	Prbg.g_01216
OG0000694	Praq.g_01451	Prbg.g_01217
OG0000695	Praq.g_01452	Prbg.g_01218
OG0000696	Praq.g_01454	Prbg.g_01219
OG0000697	Praq.g_01456	Prbg.g_01221
OG0000698	Praq.g_01458	Prbg.g_01225
OG0000699	Praq.g_01459	Prbg.g_01226
OG0000700	Praq.g_01473	Prbg.g_01062
OG0000701	Praq.g_01478	Prbg.g_01067
OG0000702	Praq.g_01481	Prbg.g_01073
OG0000703	Praq.g_01482	Prbg.g_01075
OG0000704	Praq.g_01483	Prbg.g_01076
OG0000705	Praq.g_01484	Prbg.g_01078
OG0000706	Praq.g_01485	Prbg.g_01079
OG0000707	Praq.g_01487	Prbg.g_01081
OG0000708	Praq.g_01488	Prbg.g_01082
OG0000709	Praq.g_01490	Prbg.g_01084
OG0000710	Praq.g_01491	Prbg.g_01085
OG0000711	Praq.g_01492	Prbg.g_01086
OG0000712	Praq.g_01493	Prbg.g_01087
OG0000713	Praq.g_01494	Prbg.g_01088
OG0000714	Praq.g_01496	Prbg.g_01090
OG0000715	Praq.g_01497	Prbg.g_01091
OG0000716	Praq.g_01499	Prbg.g_01093
OG0000717	Praq.g_01500	Prbg.g_01094
OG0000718	Praq.g_01501	Prbg.g_01095
OG0000719	Praq.g_01503	Prbg.g_01097
OG0000720	Praq.g_01504	Prbg.g_01098
OG0000721	Praq.g_01506	Prbg.g_01101
OG0000722	Praq.g_01507	Prbg.g_01102
OG0000723	Praq.g_01508	Prbg.g_01103
OG0000724	Praq.g_01510	Prbg.g_01105
OG0000725	Praq.g_01511	Prbg.g_01106
OG0000726	Praq.g_01512	Prbg.g_01107
OG0000727	Praq.g_01513	Prbg.g_01108
OG0000728	Praq.g_01514	Prbg.g_01109
OG0000729	Praq.g_01515	Prbg.g_01110
OG0000730	Praq.g_01516	Prbg.g_01385
OG0000731	Praq.g_01517	Prbg.g_01383
OG0000732	Praq.g_01518	Prbg.g_01382
OG0000733	Praq.g_01519	Prbg.g_01381
OG0000734	Praq.g_01520	Prbg.g_01380
OG0000735	Praq.g_01522	Prbg.g_01378
OG0000736	Praq.g_01523	Prbg.g_01377
OG0000737	Praq.g_01524	Prbg.g_01376
OG0000738	Praq.g_01525	Prbg.g_01263
OG0000739	Praq.g_01526	Prbg.g_01264
OG0000740	Praq.g_01527	Prbg.g_01265
OG0000741	Praq.g_01528	Prbg.g_01266
OG0000742	Praq.g_01530	Prbg.g_01268
OG0000743	Praq.g_01531	Prbg.g_01269
OG0000744	Praq.g_01532	Prbg.g_01270
OG0000745	Praq.g_01533	Prbg.g_01271
OG0000746	Praq.g_01534	Prbg.g_01272
OG0000747	Praq.g_01535	Prbg.g_01273
OG0000748	Praq.g_01536	Prbg.g_01274
OG0000749	Praq.g_01537	Prbg.g_01275
OG0000750	Praq.g_01538	Prbg.g_01277
OG0000751	Praq.g_01539	Prbg.g_01278
OG0000752	Praq.g_01540	Prbg.g_01337
OG0000753	Praq.g_01542	Prbg.g_01280
OG0000754	Praq.g_01543	Prbg.g_01281
OG0000755	Praq.g_01544	Prbg.g_01282
OG0000756	Praq.g_01545	Prbg.g_01284
OG0000757	Praq.g_01546	Prbg.g_01285
OG0000758	Praq.g_01547	Prbg.g_01286
OG0000759	Praq.g_01549	Prbg.g_01288
OG0000760	Praq.g_01550	Prbg.g_01289
OG0000761	Praq.g_01551	Prbg.g_01290
OG0000762	Praq.g_01553	Prbg.g_01292
OG0000763	Praq.g_01554	Prbg.g_01293
OG0000764	Praq.g_01555	Prbg.g_01294
OG0000765	Praq.g_01556	Prbg.g_01295
OG0000766	Praq.g_01557	Prbg.g_01296
OG0000767	Praq.g_01559	Prbg.g_01298
OG0000768	Praq.g_01560	Prbg.g_01299
OG0000769	Praq.g_01561	Prbg.g_01300
OG0000770	Praq.g_01562	Prbg.g_01301
OG0000771	Praq.g_01563	Prbg.g_01302
OG0000772	Praq.g_01564	Prbg.g_01552
OG0000773	Praq.g_01565	Prbg.g_01304
OG0000774	Praq.g_01566	Prbg.g_01305
OG0000775	Praq.g_01567	Prbg.g_01306
OG0000776	Praq.g_01568	Prbg.g_01309
OG0000777	Praq.g_01570	Prbg.g_01310
OG0000778	Praq.g_01571	Prbg.g_01311
OG0000779	Praq.g_01572	Prbg.g_01312
OG0000780	Praq.g_01574	Prbg.g_01314
OG0000781	Praq.g_01576	Prbg.g_01316
OG0000782	Praq.g_01577	Prbg.g_01317
OG0000783	Praq.g_01588	Prbg.g_01321
OG0000784	Praq.g_01590	Prbg.g_01323
OG0000785	Praq.g_01591	Prbg.g_01324
OG0000786	Praq.g_01592	Prbg.g_01325
OG0000787	Praq.g_01593	Prbg.g_01326
OG0000788	Praq.g_01597	Prbg.g_01332
OG0000789	Praq.g_01599	Prbg.g_01335
OG0000790	Praq.g_01600	Prbg.g_01336
OG0000791	Praq.g_01601	Prbg.g_01339
OG0000792	Praq.g_01602	Prbg.g_01340
OG0000793	Praq.g_01603	Prbg.g_01341
OG0000794	Praq.g_01605	Prbg.g_01344
OG0000795	Praq.g_01608	Prbg.g_01245
OG0000796	Praq.g_01609	Prbg.g_01244
OG0000797	Praq.g_01611	Prbg.g_01242
OG0000798	Praq.g_01612	Prbg.g_01241
OG0000799	Praq.g_01613	Prbg.g_01240
OG0000800	Praq.g_01614	Prbg.g_01239
OG0000801	Praq.g_01617	Prbg.g_01236
OG0000802	Praq.g_01618	Prbg.g_01235
OG0000803	Praq.g_01620	Prbg.g_01233
OG0000804	Praq.g_01621	Prbg.g_01232
OG0000805	Praq.g_01622	Prbg.g_01231
OG0000806	Praq.g_01624	Prbg.g_01229
OG0000807	Praq.g_01649	Prbg.g_00141
OG0000808	Praq.g_01658	Prbg.g_00022
OG0000809	Praq.g_01661	Prbg.g_01534
OG0000810	Praq.g_01662	Prbg.g_00361
OG0000811	Praq.g_01669	Prbg.g_00455
OG0000812	Praq.g_01273	Prbg.g_01528
OG0000813	Praq.g_01276	Prbg.g_00123
OG0000814	Praq.g_01278	Prbg.g_01555
OG0000815	Praq.g_01287	Prbg.g_00528
OG0000816	Praq.g_01301	Prbg.g_00750
OG0000817	Praq.g_01302	Prbg.g_00751
OG0000818	Praq.g_01307	Prbg.g_00011
OG0000819	Praq.g_01314	Prbg.g_01508
OG0000820	Praq.g_01318	Prbg.g_01502
OG0000821	Praq.g_01320	Prbg.g_01500
OG0000822	Praq.g_01321	Prbg.g_01499
OG0000823	Praq.g_01322	Prbg.g_01498
OG0000824	Praq.g_01323	Prbg.g_01497
OG0000825	Praq.g_01324	Prbg.g_01496
OG0000826	Praq.g_01325	Prbg.g_01495
OG0000827	Praq.g_01326	Prbg.g_01494
OG0000828	Praq.g_01327	Prbg.g_01493
OG0000829	Praq.g_01328	Prbg.g_01492
OG0000830	Praq.g_01329	Prbg.g_01490
OG0000831	Praq.g_01332	Prbg.g_01487
OG0000832	Praq.g_01334	Prbg.g_01485
OG0000833	Praq.g_01335	Prbg.g_01484
OG0000834	Praq.g_01336	Prbg.g_01483
OG0000835	Praq.g_01337	Prbg.g_01482
OG0000836	Praq.g_01338	Prbg.g_01481
OG0000837	Praq.g_01340	Prbg.g_01478
OG0000838	Praq.g_01341	Prbg.g_01477
OG0000839	Praq.g_01342	Prbg.g_01476
OG0000840	Praq.g_01343	Prbg.g_01475
OG0000841	Praq.g_01344	Prbg.g_01474
OG0000842	Praq.g_01345	Prbg.g_01472
OG0000843	Praq.g_01346	Prbg.g_01471
OG0000844	Praq.g_01347	Prbg.g_01470
OG0000845	Praq.g_01348	Prbg.g_01469
OG0000846	Praq.g_01351	Prbg.g_01467
OG0000847	Praq.g_01353	Prbg.g_01465
OG0000848	Praq.g_01354	Prbg.g_01464
OG0000849	Praq.g_01355	Prbg.g_01461
OG0000850	Praq.g_01356	Prbg.g_01460
OG0000851	Praq.g_01357	Prbg.g_01458
OG0000852	Praq.g_01359	Prbg.g_01456
OG0000853	Praq.g_01360	Prbg.g_01454
OG0000854	Praq.g_01362	Prbg.g_01452
OG0000855	Praq.g_01363	Prbg.g_01451
OG0000856	Praq.g_01364	Prbg.g_01450
OG0000857	Praq.g_01365	Prbg.g_01449
OG0000858	Praq.g_01366	Prbg.g_01448
OG0000859	Praq.g_01367	Prbg.g_01447
OG0000860	Praq.g_01368	Prbg.g_01446
OG0000861	Praq.g_01369	Prbg.g_01445
OG0000862	Praq.g_01370	Prbg.g_01444
OG0000863	Praq.g_01371	Prbg.g_01443
OG0000864	Praq.g_01372	Prbg.g_01442
OG0000865	Praq.g_01373	Prbg.g_01441
OG0000866	Praq.g_01374	Prbg.g_01440
OG0000867	Praq.g_01375	Prbg.g_01439
OG0000868	Praq.g_01376	Prbg.g_01438
OG0000869	Praq.g_01378	Prbg.g_01436
OG0000870	Praq.g_01379	Prbg.g_01435
OG0000871	Praq.g_01381	Prbg.g_01434
OG0000872	Praq.g_01382	Prbg.g_01433
OG0000873	Praq.g_01384	Prbg.g_01431
OG0000874	Praq.g_01385	Prbg.g_01430
OG0000875	Praq.g_01386	Prbg.g_01429
OG0000876	Praq.g_01387	Prbg.g_01428
OG0000877	Praq.g_01389	Prbg.g_00351
OG0000878	Praq.g_00112	Prbg.g_01576
OG0000879	Praq.g_00122	Prbg.g_00466
OG0000880	Praq.g_00123	Prbg.g_00467
OG0000881	Praq.g_00124	Prbg.g_00468
OG0000882	Praq.g_00125	Prbg.g_00469
OG0000883	Praq.g_00126	Prbg.g_00470
OG0000884	Praq.g_00128	Prbg.g_00472
OG0000885	Praq.g_00129	Prbg.g_00473
OG0000886	Praq.g_00130	Prbg.g_00474
OG0000887	Praq.g_00131	Prbg.g_00475
OG0000888	Praq.g_00132	Prbg.g_00476
OG0000889	Praq.g_00135	Prbg.g_00479
OG0000890	Praq.g_00136	Prbg.g_00480
OG0000891	Praq.g_00137	Prbg.g_00481
OG0000892	Praq.g_00139	Prbg.g_00484
OG0000893	Praq.g_00140	Prbg.g_00485
OG0000894	Praq.g_00141	Prbg.g_00486
OG0000895	Praq.g_00142	Prbg.g_00487
OG0000896	Praq.g_00143	Prbg.g_00488
OG0000897	Praq.g_00144	Prbg.g_00489
OG0000898	Praq.g_00146	Prbg.g_00492
OG0000899	Praq.g_00147	Prbg.g_00493
OG0000900	Praq.g_00157	Prbg.g_00505
OG0000901	Praq.g_00161	Prbg.g_00501
OG0000902	Praq.g_00162	Prbg.g_00218
OG0000903	Praq.g_00163	Prbg.g_01551
OG0000904	Praq.g_00165	Prbg.g_00690
OG0000905	Praq.g_00167	Prbg.g_01529
OG0000906	Praq.g_00169	Prbg.g_01511
OG0000907	Praq.g_00170	Prbg.g_01223
OG0000908	Praq.g_00173	Prbg.g_01548
OG0000909	Praq.g_00179	Prbg.g_00531
OG0000910	Praq.g_00180	Prbg.g_00532
OG0000911	Praq.g_00181	Prbg.g_00533
OG0000912	Praq.g_00182	Prbg.g_00534
OG0000913	Praq.g_00183	Prbg.g_00535
OG0000914	Praq.g_00184	Prbg.g_00536
OG0000915	Praq.g_00185	Prbg.g_00537
OG0000916	Praq.g_00186	Prbg.g_00538
OG0000917	Praq.g_00187	Prbg.g_00539
OG0000918	Praq.g_00188	Prbg.g_00540
OG0000919	Praq.g_00189	Prbg.g_00541
OG0000920	Praq.g_00190	Prbg.g_00542
OG0000921	Praq.g_00191	Prbg.g_00543
OG0000922	Praq.g_00192	Prbg.g_00544
OG0000923	Praq.g_00193	Prbg.g_00545
OG0000924	Praq.g_00194	Prbg.g_00546
OG0000925	Praq.g_00195	Prbg.g_00547
OG0000926	Praq.g_00258	Prbg.g_01829
OG0000927	Praq.g_00276	Prbg.g_00574
OG0000928	Praq.g_00277	Prbg.g_00575
OG0000929	Praq.g_00278	Prbg.g_00576
OG0000930	Praq.g_00279	Prbg.g_00577
OG0000931	Praq.g_00280	Prbg.g_00578
OG0000932	Praq.g_00282	Prbg.g_00580
OG0000933	Praq.g_00283	Prbg.g_00581
OG0000934	Praq.g_00284	Prbg.g_00582
OG0000935	Praq.g_00285	Prbg.g_00583
OG0000936	Praq.g_00286	Prbg.g_00584
OG0000937	Praq.g_00287	Prbg.g_00585
OG0000938	Praq.g_00288	Prbg.g_00586
OG0000939	Praq.g_00289	Prbg.g_00587
OG0000940	Praq.g_00290	Prbg.g_00588
OG0000941	Praq.g_00292	Prbg.g_00589
OG0000942	Praq.g_00293	Prbg.g_00590
OG0000943	Praq.g_00296	Prbg.g_00593
OG0000944	Praq.g_00297	Prbg.g_00594
OG0000945	Praq.g_00298	Prbg.g_00595
OG0000946	Praq.g_00299	Prbg.g_00596
OG0000947	Praq.g_00300	Prbg.g_00597
OG0000948	Praq.g_00301	Prbg.g_00598
OG0000949	Praq.g_00302	Prbg.g_00599
OG0000950	Praq.g_00303	Prbg.g_00600
OG0000951	Praq.g_00304	Prbg.g_00601
OG0000952	Praq.g_00305	Prbg.g_00602
OG0000953	Praq.g_00306	Prbg.g_00603
OG0000954	Praq.g_00307	Prbg.g_00604
OG0000955	Praq.g_00308	Prbg.g_00605
OG0000956	Praq.g_00309	Prbg.g_00606
OG0000957	Praq.g_00310	Prbg.g_00607
OG0000958	Praq.g_00311	Prbg.g_00608
OG0000959	Praq.g_00312	Prbg.g_00609
OG0000960	Praq.g_00313	Prbg.g_00610
OG0000961	Praq.g_00317	Prbg.g_00614
OG0000962	Praq.g_00318	Prbg.g_00615
OG0000963	Praq.g_00319	Prbg.g_00616
OG0000964	Praq.g_00321	Prbg.g_00618
OG0000965	Praq.g_00322	Prbg.g_00619
OG0000966	Praq.g_00323	Prbg.g_00620
OG0000967	Praq.g_00324	Prbg.g_00621
OG0000968	Praq.g_00325	Prbg.g_00622
OG0000969	Praq.g_00326	Prbg.g_00623
OG0000970	Praq.g_00327	Prbg.g_00624
OG0000971	Praq.g_00328	Prbg.g_00625
OG0000972	Praq.g_00329	Prbg.g_00626
OG0000973	Praq.g_00330	Prbg.g_00627
OG0000974	Praq.g_00332	Prbg.g_00629
OG0000975	Praq.g_00335	Prbg.g_00635
OG0000976	Praq.g_00337	Prbg.g_00637
OG0000977	Praq.g_00338	Prbg.g_00639
OG0000978	Praq.g_00339	Prbg.g_00641
OG0000979	Praq.g_00341	Prbg.g_00643
OG0000980	Praq.g_00342	Prbg.g_00644
OG0000981	Praq.g_00343	Prbg.g_00645
OG0000982	Praq.g_00344	Prbg.g_00646
OG0000983	Praq.g_00346	Prbg.g_00648
OG0000984	Praq.g_00347	Prbg.g_00649
OG0000985	Praq.g_00348	Prbg.g_00650
OG0000986	Praq.g_00349	Prbg.g_00651
OG0000987	Praq.g_00350	Prbg.g_00652
OG0000988	Praq.g_00351	Prbg.g_00653
OG0000989	Praq.g_00352	Prbg.g_00654
OG0000990	Praq.g_00353	Prbg.g_00655
OG0000991	Praq.g_00354	Prbg.g_00656
OG0000992	Praq.g_00355	Prbg.g_00657
OG0000993	Praq.g_00356	Prbg.g_00658
OG0000994	Praq.g_00357	Prbg.g_00659
OG0000995	Praq.g_00358	Prbg.g_00660
OG0000996	Praq.g_00359	Prbg.g_00661
OG0000997	Praq.g_00360	Prbg.g_00662
OG0000998	Praq.g_00361	Prbg.g_00663
OG0000999	Praq.g_00362	Prbg.g_00664
OG0001000	Praq.g_00363	Prbg.g_00665
OG0001001	Praq.g_00365	Prbg.g_00667
OG0001002	Praq.g_00366	Prbg.g_00668
OG0001003	Praq.g_00367	Prbg.g_00669
OG0001004	Praq.g_00368	Prbg.g_00670
OG0001005	Praq.g_00369	Prbg.g_00673
OG0001006	Praq.g_00370	Prbg.g_00674
OG0001007	Praq.g_00371	Prbg.g_00675
OG0001008	Praq.g_00373	Prbg.g_00677
OG0001009	Praq.g_00374	Prbg.g_00678
OG0001010	Praq.g_00382	Prbg.g_01593
OG0001011	Praq.g_00001	Prbg.g_00348
OG0001012	Praq.g_00030	Prbg.g_01174
OG0001013	Praq.g_01953	Prbg.g_01643
OG0001014	Praq.g_01952	Prbg.g_01644
OG0001015	Praq.g_00496	Prbg.g_01651
OG0001016	Praq.g_00495	Prbg.g_01652
OG0001017	Praq.g_00494	Prbg.g_01653
OG0001018	Praq.g_00493	Prbg.g_01654
OG0001019	Praq.g_00491	Prbg.g_01656
OG0001020	Praq.g_00490	Prbg.g_01657
OG0001021	Praq.g_00489	Prbg.g_01658
OG0001022	Praq.g_00488	Prbg.g_01659
OG0001023	Praq.g_00487	Prbg.g_01660
OG0001024	Praq.g_00486	Prbg.g_01662
OG0001025	Praq.g_00485	Prbg.g_01663
OG0001026	Praq.g_00483	Prbg.g_01664
OG0001027	Praq.g_00482	Prbg.g_01665
OG0001028	Praq.g_00481	Prbg.g_01666
OG0001029	Praq.g_00480	Prbg.g_01667
OG0001030	Praq.g_00479	Prbg.g_01668
OG0001031	Praq.g_00478	Prbg.g_01669
OG0001032	Praq.g_00477	Prbg.g_01670
OG0001033	Praq.g_00476	Prbg.g_01671
OG0001034	Praq.g_00475	Prbg.g_01672
OG0001035	Praq.g_00473	Prbg.g_01674
OG0001036	Praq.g_00472	Prbg.g_01675
OG0001037	Praq.g_00471	Prbg.g_01676
OG0001038	Praq.g_00470	Prbg.g_01677
OG0001039	Praq.g_00469	Prbg.g_01678
OG0001040	Praq.g_00468	Prbg.g_01679
OG0001041	Praq.g_00467	Prbg.g_01680
OG0001042	Praq.g_00466	Prbg.g_01681
OG0001043	Praq.g_00465	Prbg.g_01682
OG0001044	Praq.g_00464	Prbg.g_01683
OG0001045	Praq.g_00463	Prbg.g_01684
OG0001046	Praq.g_00462	Prbg.g_01685
OG0001047	Praq.g_00459	Prbg.g_01688
OG0001048	Praq.g_00457	Prbg.g_01690
OG0001049	Praq.g_00456	Prbg.g_01691
OG0001050	Praq.g_00455	Prbg.g_01692
OG0001051	Praq.g_00454	Prbg.g_01693
OG0001052	Praq.g_00453	Prbg.g_01694
OG0001053	Praq.g_00452	Prbg.g_01696
OG0001054	Praq.g_00450	Prbg.g_01698
OG0001055	Praq.g_00449	Prbg.g_01699
OG0001056	Praq.g_00448	Prbg.g_01700
OG0001057	Praq.g_00447	Prbg.g_01701
OG0001058	Praq.g_00446	Prbg.g_01702
OG0001059	Praq.g_00445	Prbg.g_01703
OG0001060	Praq.g_00444	Prbg.g_01704
OG0001061	Praq.g_00443	Prbg.g_01705
OG0001062	Praq.g_00442	Prbg.g_01706
OG0001063	Praq.g_00441	Prbg.g_01707
OG0001064	Praq.g_00956	Prbg.g_01709
OG0001065	Praq.g_00951	Prbg.g_01713
OG0001066	Praq.g_00950	Prbg.g_01715
OG0001067	Praq.g_00949	Prbg.g_01716
OG0001068	Praq.g_00947	Prbg.g_01719
OG0001069	Praq.g_00946	Prbg.g_01720
OG0001070	Praq.g_00945	Prbg.g_01721
OG0001071	Praq.g_00944	Prbg.g_01722
OG0001072	Praq.g_00943	Prbg.g_01723
OG0001073	Praq.g_00942	Prbg.g_01724
OG0001074	Praq.g_00941	Prbg.g_01725
OG0001075	Praq.g_00940	Prbg.g_01726
OG0001076	Praq.g_00939	Prbg.g_01727
OG0001077	Praq.g_00938	Prbg.g_01728
OG0001078	Praq.g_00937	Prbg.g_01729
OG0001079	Praq.g_00936	Prbg.g_01730
OG0001080	Praq.g_00935	Prbg.g_01731
OG0001081	Praq.g_00932	Prbg.g_01735
OG0001082	Praq.g_00931	Prbg.g_01736
OG0001083	Praq.g_00930	Prbg.g_01739
OG0001084	Praq.g_00928	Prbg.g_01738
OG0001085	Praq.g_00927	Prbg.g_01737
OG0001086	Praq.g_00926	Prbg.g_01734
OG0001087	Praq.g_00925	Prbg.g_01733
OG0001088	Praq.g_00924	Prbg.g_01732
OG0001089	Praq.g_00921	Prbg.g_01742
OG0001090	Praq.g_00919	Prbg.g_01744
OG0001091	Praq.g_00918	Prbg.g_01745
OG0001092	Praq.g_00917	Prbg.g_01746
OG0001093	Praq.g_00916	Prbg.g_01747
OG0001094	Praq.g_00915	Prbg.g_01748
OG0001095	Praq.g_00914	Prbg.g_01749
OG0001096	Praq.g_00913	Prbg.g_01750
OG0001097	Praq.g_00912	Prbg.g_01751
OG0001098	Praq.g_00911	Prbg.g_01752
OG0001099	Praq.g_00910	Prbg.g_01753
OG0001100	Praq.g_00909	Prbg.g_01754
OG0001101	Praq.g_00908	Prbg.g_01755
OG0001102	Praq.g_00907	Prbg.g_01756
OG0001103	Praq.g_00906	Prbg.g_01757
OG0001104	Praq.g_00905	Prbg.g_01758
OG0001105	Praq.g_00904	Prbg.g_01759
OG0001106	Praq.g_00903	Prbg.g_01760
OG0001107	Praq.g_00902	Prbg.g_01761
OG0001108	Praq.g_00901	Prbg.g_01762
OG0001109	Praq.g_00900	Prbg.g_01763
OG0001110	Praq.g_00899	Prbg.g_01764
OG0001111	Praq.g_00898	Prbg.g_01765
OG0001112	Praq.g_00897	Prbg.g_01766
OG0001113	Praq.g_00896	Prbg.g_01767
OG0001114	Praq.g_00895	Prbg.g_01768
OG0001115	Praq.g_00894	Prbg.g_01769
OG0001116	Praq.g_00893	Prbg.g_01770
OG0001117	Praq.g_00892	Prbg.g_01771
OG0001118	Praq.g_00891	Prbg.g_01772
OG0001119	Praq.g_00890	Prbg.g_01773
